time;BESS_BESS_injector_PInjPu;BESS_BESS_injector_PInjPuSn;BESS_BESS_injector_QInjPu;BESS_BESS_injector_QInjPuSn;BESS_BESS_injector_terminal_V_re;BESS_BESS_injector_terminal_i_re;BESS_BESS_injector_terminal_V_im;BESS_BESS_injector_terminal_i_im;BESS_BESS_injector_UPu;BESS_BESS_pll_omegaPLLPu;BESS_BESS_reecC_idCmdPu;BESS_BESS_reecC_iqCmdPu;
1.6329375;0.0289851;0.4830844;0.0000448;0.0007472;1.0000048;-0.0289849;0.0000054;0.0000447;1.0000048;1.0000000;0.4780144;0.0000003;
1.6329775;0.0289843;0.4830725;0.0000447;0.0007454;1.0000048;-0.0289842;0.0000054;0.0000446;1.0000048;1.0000000;0.4780101;0.0000003;
1.6329975;0.0289840;0.4830665;0.0000447;0.0007445;1.0000048;-0.0289839;0.0000054;0.0000445;1.0000048;1.0000000;0.4780080;0.0000003;
1.6330375;0.0289833;0.4830547;0.0000446;0.0007428;1.0000048;-0.0289831;0.0000054;0.0000444;1.0000048;1.0000000;0.4780037;0.0000003;
1.6330575;0.0289829;0.4830487;0.0000445;0.0007419;1.0000048;-0.0289828;0.0000054;0.0000444;1.0000048;1.0000000;0.4780016;0.0000003;
1.6330975;0.0289822;0.4830369;0.0000444;0.0007402;1.0000048;-0.0289821;0.0000054;0.0000443;1.0000048;1.0000000;0.4779974;0.0000003;
1.6331175;0.0289819;0.4830310;0.0000444;0.0007393;1.0000048;-0.0289817;0.0000054;0.0000442;1.0000048;1.0000000;0.4779953;0.0000003;
1.6331575;0.0289811;0.4830191;0.0000443;0.0007376;1.0000048;-0.0289810;0.0000054;0.0000441;1.0000048;1.0000000;0.4779911;0.0000003;
1.6331775;0.0289808;0.4830132;0.0000442;0.0007367;1.0000048;-0.0289807;0.0000054;0.0000440;1.0000048;1.0000000;0.4779890;0.0000003;
1.6332175;0.0289801;0.4830014;0.0000441;0.0007350;1.0000048;-0.0289799;0.0000054;0.0000439;1.0000048;1.0000000;0.4779848;0.0000003;
1.6332375;0.0289797;0.4829955;0.0000440;0.0007341;1.0000048;-0.0289796;0.0000054;0.0000439;1.0000048;1.0000000;0.4779827;0.0000003;
1.6332775;0.0289790;0.4829838;0.0000439;0.0007324;1.0000048;-0.0289789;0.0000054;0.0000438;1.0000048;1.0000000;0.4779785;0.0000003;
1.6332975;0.0289787;0.4829779;0.0000439;0.0007316;1.0000048;-0.0289785;0.0000054;0.0000437;1.0000048;1.0000000;0.4779765;0.0000003;
1.6333375;0.0289780;0.4829661;0.0000438;0.0007299;1.0000048;-0.0289778;0.0000054;0.0000436;1.0000048;1.0000000;0.4779723;0.0000003;
1.6333575;0.0289776;0.4829603;0.0000437;0.0007290;1.0000048;-0.0289775;0.0000054;0.0000436;1.0000048;1.0000000;0.4779703;0.0000003;
1.6333975;0.0289769;0.4829485;0.0000436;0.0007273;1.0000048;-0.0289768;0.0000054;0.0000435;1.0000048;1.0000000;0.4779661;0.0000003;
1.6334175;0.0289766;0.4829427;0.0000436;0.0007264;1.0000048;-0.0289764;0.0000054;0.0000434;1.0000048;1.0000000;0.4779641;0.0000003;
1.6334575;0.0289759;0.4829310;0.0000435;0.0007247;1.0000048;-0.0289757;0.0000054;0.0000433;1.0000048;1.0000000;0.4779600;0.0000003;
1.6334775;0.0289755;0.4829252;0.0000434;0.0007239;1.0000048;-0.0289754;0.0000054;0.0000433;1.0000048;1.0000000;0.4779579;0.0000003;
1.6335175;0.0289748;0.4829135;0.0000433;0.0007222;1.0000048;-0.0289747;0.0000054;0.0000432;1.0000048;1.0000000;0.4779539;0.0000003;
1.6335375;0.0289745;0.4829077;0.0000433;0.0007214;1.0000048;-0.0289743;0.0000054;0.0000431;1.0000048;1.0000000;0.4779518;0.0000003;
1.6335775;0.0289738;0.4828960;0.0000432;0.0007197;1.0000048;-0.0289736;0.0000054;0.0000430;1.0000048;1.0000000;0.4779478;0.0000003;
1.6335975;0.0289734;0.4828902;0.0000431;0.0007188;1.0000048;-0.0289733;0.0000054;0.0000430;1.0000048;1.0000000;0.4779458;0.0000003;
1.6336375;0.0289727;0.4828786;0.0000430;0.0007171;1.0000048;-0.0289726;0.0000054;0.0000429;1.0000048;1.0000000;0.4779417;0.0000003;
1.6336575;0.0289724;0.4828728;0.0000430;0.0007163;1.0000048;-0.0289722;0.0000054;0.0000428;1.0000048;1.0000000;0.4779397;0.0000003;
1.6336975;0.0289717;0.4828612;0.0000429;0.0007146;1.0000048;-0.0289715;0.0000054;0.0000427;1.0000048;1.0000000;0.4779357;0.0000003;
1.6337175;0.0289713;0.4828554;0.0000428;0.0007138;1.0000048;-0.0289712;0.0000054;0.0000427;1.0000048;1.0000000;0.4779337;0.0000003;
1.6337575;0.0289706;0.4828439;0.0000427;0.0007121;1.0000048;-0.0289705;0.0000054;0.0000426;1.0000048;1.0000000;0.4779297;0.0000003;
1.6337775;0.0289703;0.4828381;0.0000427;0.0007113;1.0000048;-0.0289701;0.0000054;0.0000425;1.0000048;1.0000000;0.4779277;0.0000003;
1.6338175;0.0289696;0.4828266;0.0000426;0.0007096;1.0000048;-0.0289695;0.0000054;0.0000424;1.0000048;1.0000000;0.4779238;0.0000003;
1.6338375;0.0289692;0.4828208;0.0000425;0.0007088;1.0000048;-0.0289691;0.0000054;0.0000424;1.0000048;1.0000000;0.4779218;0.0000003;
1.6338775;0.0289686;0.4828093;0.0000424;0.0007071;1.0000048;-0.0289684;0.0000054;0.0000423;1.0000048;1.0000000;0.4779178;0.0000003;
1.6338975;0.0289682;0.4828036;0.0000424;0.0007063;1.0000048;-0.0289681;0.0000054;0.0000422;1.0000048;1.0000000;0.4779159;0.0000003;
1.6339375;0.0289675;0.4827921;0.0000423;0.0007047;1.0000048;-0.0289674;0.0000054;0.0000421;1.0000048;1.0000000;0.4779119;0.0000003;
1.6339575;0.0289672;0.4827863;0.0000422;0.0007038;1.0000048;-0.0289670;0.0000054;0.0000421;1.0000048;1.0000000;0.4779100;0.0000003;
1.6339975;0.0289665;0.4827749;0.0000421;0.0007022;1.0000048;-0.0289664;0.0000054;0.0000420;1.0000048;1.0000000;0.4779061;0.0000003;
1.6340175;0.0289662;0.4827692;0.0000421;0.0007014;1.0000048;-0.0289660;0.0000054;0.0000419;1.0000048;1.0000000;0.4779041;0.0000003;
1.6340575;0.0289655;0.4827577;0.0000420;0.0006997;1.0000048;-0.0289653;0.0000054;0.0000418;1.0000048;1.0000000;0.4779002;0.0000003;
1.6340775;0.0289651;0.4827520;0.0000419;0.0006989;1.0000048;-0.0289650;0.0000054;0.0000418;1.0000048;1.0000000;0.4778983;0.0000003;
1.6341175;0.0289644;0.4827406;0.0000418;0.0006973;1.0000048;-0.0289643;0.0000054;0.0000417;1.0000048;1.0000000;0.4778944;0.0000003;
1.6341375;0.0289641;0.4827349;0.0000418;0.0006965;1.0000048;-0.0289640;0.0000054;0.0000416;1.0000048;1.0000000;0.4778925;0.0000003;
1.6341775;0.0289634;0.4827236;0.0000417;0.0006948;1.0000048;-0.0289633;0.0000054;0.0000415;1.0000048;1.0000000;0.4778887;0.0000003;
1.6341975;0.0289631;0.4827179;0.0000416;0.0006940;1.0000048;-0.0289629;0.0000054;0.0000415;1.0000048;1.0000000;0.4778868;0.0000003;
1.6342375;0.0289624;0.4827065;0.0000415;0.0006924;1.0000048;-0.0289623;0.0000054;0.0000414;1.0000048;1.0000000;0.4778829;0.0000003;
1.6342575;0.0289621;0.4827009;0.0000415;0.0006916;1.0000048;-0.0289619;0.0000054;0.0000413;1.0000048;1.0000000;0.4778810;0.0000003;
1.6342975;0.0289614;0.4826896;0.0000414;0.0006900;1.0000048;-0.0289612;0.0000054;0.0000412;1.0000048;1.0000000;0.4778772;0.0000003;
1.6343175;0.0289610;0.4826839;0.0000413;0.0006892;1.0000048;-0.0289609;0.0000054;0.0000412;1.0000048;1.0000000;0.4778753;0.0000003;
1.6343575;0.0289604;0.4826726;0.0000413;0.0006875;1.0000048;-0.0289602;0.0000054;0.0000411;1.0000048;1.0000000;0.4778716;0.0000003;
1.6343775;0.0289600;0.4826670;0.0000412;0.0006867;1.0000048;-0.0289599;0.0000054;0.0000410;1.0000048;1.0000000;0.4778697;0.0000003;
1.6344175;0.0289593;0.4826557;0.0000411;0.0006851;1.0000048;-0.0289592;0.0000054;0.0000410;1.0000048;1.0000000;0.4778659;0.0000003;
1.6344375;0.0289590;0.4826501;0.0000411;0.0006843;1.0000048;-0.0289589;0.0000054;0.0000409;1.0000048;1.0000000;0.4778641;0.0000003;
1.6344775;0.0289583;0.4826388;0.0000410;0.0006827;1.0000048;-0.0289582;0.0000054;0.0000408;1.0000048;1.0000000;0.4778603;0.0000003;
1.6344975;0.0289580;0.4826332;0.0000409;0.0006819;1.0000048;-0.0289579;0.0000054;0.0000408;1.0000048;1.0000000;0.4778585;0.0000003;
1.6345375;0.0289573;0.4826220;0.0000408;0.0006803;1.0000048;-0.0289572;0.0000054;0.0000407;1.0000048;1.0000000;0.4778547;0.0000003;
1.6345575;0.0289570;0.4826164;0.0000408;0.0006795;1.0000048;-0.0289568;0.0000054;0.0000406;1.0000048;1.0000000;0.4778529;0.0000003;
1.6345975;0.0289563;0.4826052;0.0000407;0.0006780;1.0000048;-0.0289562;0.0000054;0.0000405;1.0000048;1.0000000;0.4778492;0.0000003;
1.6346175;0.0289560;0.4825996;0.0000406;0.0006772;1.0000048;-0.0289558;0.0000054;0.0000405;1.0000048;1.0000000;0.4778474;0.0000003;
1.6346575;0.0289553;0.4825885;0.0000405;0.0006756;1.0000048;-0.0289552;0.0000054;0.0000404;1.0000048;1.0000000;0.4778437;0.0000003;
1.6346775;0.0289550;0.4825829;0.0000405;0.0006748;1.0000048;-0.0289548;0.0000054;0.0000403;1.0000048;1.0000000;0.4778419;0.0000003;
1.6347175;0.0289543;0.4825718;0.0000404;0.0006732;1.0000048;-0.0289542;0.0000054;0.0000402;1.0000048;1.0000000;0.4778382;0.0000003;
1.6347375;0.0289540;0.4825662;0.0000403;0.0006724;1.0000048;-0.0289538;0.0000054;0.0000402;1.0000048;1.0000000;0.4778364;0.0000003;
1.6347775;0.0289533;0.4825551;0.0000403;0.0006708;1.0000048;-0.0289532;0.0000054;0.0000401;1.0000048;1.0000000;0.4778328;0.0000003;
1.6347975;0.0289530;0.4825496;0.0000402;0.0006701;1.0000048;-0.0289528;0.0000054;0.0000400;1.0000048;1.0000000;0.4778310;0.0000003;
1.6348375;0.0289523;0.4825385;0.0000401;0.0006685;1.0000048;-0.0289522;0.0000054;0.0000400;1.0000048;1.0000000;0.4778273;0.0000003;
1.6348575;0.0289520;0.4825329;0.0000401;0.0006677;1.0000048;-0.0289518;0.0000054;0.0000399;1.0000048;1.0000000;0.4778255;0.0000003;
1.6348975;0.0289513;0.4825219;0.0000400;0.0006662;1.0000048;-0.0289512;0.0000054;0.0000398;1.0000048;1.0000000;0.4778220;0.0000003;
1.6349175;0.0289510;0.4825164;0.0000399;0.0006654;1.0000048;-0.0289508;0.0000054;0.0000398;1.0000048;1.0000000;0.4778202;0.0000003;
1.6349575;0.0289503;0.4825053;0.0000398;0.0006638;1.0000048;-0.0289502;0.0000054;0.0000397;1.0000048;1.0000000;0.4778166;0.0000003;
1.6349775;0.0289500;0.4824998;0.0000398;0.0006630;1.0000048;-0.0289499;0.0000054;0.0000396;1.0000048;1.0000000;0.4778148;0.0000003;
1.6350175;0.0289493;0.4824888;0.0000397;0.0006615;1.0000048;-0.0289492;0.0000054;0.0000395;1.0000048;1.0000000;0.4778113;0.0000003;
1.6350375;0.0289490;0.4824833;0.0000396;0.0006607;1.0000048;-0.0289489;0.0000054;0.0000395;1.0000048;1.0000000;0.4778095;0.0000003;
1.6350775;0.0289483;0.4824724;0.0000396;0.0006592;1.0000048;-0.0289482;0.0000054;0.0000394;1.0000048;1.0000000;0.4778060;0.0000003;
1.6350975;0.0289480;0.4824669;0.0000395;0.0006584;1.0000048;-0.0289479;0.0000054;0.0000393;1.0000048;1.0000000;0.4778042;0.0000003;
1.6351375;0.0289474;0.4824559;0.0000394;0.0006569;1.0000048;-0.0289472;0.0000054;0.0000393;1.0000048;1.0000000;0.4778007;0.0000003;
1.6351575;0.0289470;0.4824505;0.0000394;0.0006561;1.0000048;-0.0289469;0.0000054;0.0000392;1.0000048;1.0000000;0.4777990;0.0000003;
1.6351975;0.0289464;0.4824395;0.0000393;0.0006546;1.0000048;-0.0289462;0.0000054;0.0000391;1.0000048;1.0000000;0.4777955;0.0000003;
1.6352175;0.0289460;0.4824341;0.0000392;0.0006538;1.0000048;-0.0289459;0.0000054;0.0000391;1.0000048;1.0000000;0.4777938;0.0000003;
1.6352575;0.0289454;0.4824232;0.0000391;0.0006523;1.0000048;-0.0289453;0.0000054;0.0000390;1.0000048;1.0000000;0.4777903;0.0000003;
1.6352775;0.0289451;0.4824177;0.0000391;0.0006515;1.0000048;-0.0289449;0.0000054;0.0000389;1.0000048;1.0000000;0.4777886;0.0000003;
1.6353175;0.0289444;0.4824069;0.0000390;0.0006500;1.0000048;-0.0289443;0.0000054;0.0000388;1.0000048;1.0000000;0.4777851;0.0000003;
1.6353375;0.0289441;0.4824014;0.0000390;0.0006492;1.0000048;-0.0289439;0.0000054;0.0000388;1.0000048;1.0000000;0.4777834;0.0000003;
1.6353775;0.0289434;0.4823906;0.0000389;0.0006477;1.0000048;-0.0289433;0.0000054;0.0000387;1.0000048;1.0000000;0.4777800;0.0000003;
1.6353975;0.0289431;0.4823852;0.0000388;0.0006469;1.0000048;-0.0289430;0.0000054;0.0000387;1.0000048;1.0000000;0.4777783;0.0000003;
1.6354375;0.0289425;0.4823744;0.0000387;0.0006454;1.0000048;-0.0289423;0.0000054;0.0000386;1.0000048;1.0000000;0.4777749;0.0000003;
1.6354575;0.0289421;0.4823690;0.0000387;0.0006447;1.0000048;-0.0289420;0.0000054;0.0000385;1.0000048;1.0000000;0.4777732;0.0000003;
1.6354975;0.0289415;0.4823582;0.0000386;0.0006432;1.0000048;-0.0289414;0.0000054;0.0000384;1.0000048;1.0000000;0.4777698;0.0000003;
1.6355175;0.0289412;0.4823528;0.0000385;0.0006424;1.0000048;-0.0289410;0.0000054;0.0000384;1.0000048;1.0000000;0.4777681;0.0000003;
1.6355575;0.0289405;0.4823420;0.0000385;0.0006409;1.0000048;-0.0289404;0.0000054;0.0000383;1.0000048;1.0000000;0.4777648;0.0000003;
1.6355775;0.0289402;0.4823366;0.0000384;0.0006402;1.0000048;-0.0289401;0.0000054;0.0000383;1.0000048;1.0000000;0.4777631;0.0000003;
1.6356175;0.0289396;0.4823259;0.0000383;0.0006387;1.0000048;-0.0289394;0.0000054;0.0000382;1.0000048;1.0000000;0.4777598;0.0000003;
1.6356375;0.0289392;0.4823205;0.0000383;0.0006379;1.0000048;-0.0289391;0.0000054;0.0000381;1.0000048;1.0000000;0.4777581;0.0000003;
1.6356775;0.0289386;0.4823098;0.0000382;0.0006364;1.0000048;-0.0289384;0.0000054;0.0000380;1.0000048;1.0000000;0.4777548;0.0000003;
1.6356975;0.0289383;0.4823045;0.0000381;0.0006357;1.0000048;-0.0289381;0.0000054;0.0000380;1.0000048;1.0000000;0.4777532;0.0000003;
1.6357375;0.0289376;0.4822938;0.0000381;0.0006342;1.0000048;-0.0289375;0.0000054;0.0000379;1.0000048;1.0000000;0.4777499;0.0000003;
1.6357575;0.0289373;0.4822884;0.0000380;0.0006335;1.0000048;-0.0289372;0.0000054;0.0000379;1.0000048;1.0000000;0.4777482;0.0000003;
1.6357975;0.0289367;0.4822778;0.0000379;0.0006320;1.0000048;-0.0289365;0.0000054;0.0000378;1.0000048;1.0000000;0.4777449;0.0000003;
1.6358175;0.0289363;0.4822725;0.0000379;0.0006312;1.0000048;-0.0289362;0.0000054;0.0000377;1.0000048;1.0000000;0.4777433;0.0000003;
1.6358575;0.0289357;0.4822618;0.0000378;0.0006298;1.0000048;-0.0289356;0.0000054;0.0000376;1.0000048;1.0000000;0.4777401;0.0000003;
1.6358775;0.0289354;0.4822565;0.0000377;0.0006290;1.0000048;-0.0289353;0.0000054;0.0000376;1.0000048;1.0000000;0.4777384;0.0000003;
1.6359175;0.0289348;0.4822459;0.0000377;0.0006275;1.0000048;-0.0289346;0.0000054;0.0000375;1.0000048;1.0000000;0.4777352;0.0000003;
1.6359375;0.0289344;0.4822406;0.0000376;0.0006268;1.0000048;-0.0289343;0.0000054;0.0000375;1.0000048;1.0000000;0.4777336;0.0000003;
1.6359775;0.0289338;0.4822300;0.0000375;0.0006253;1.0000048;-0.0289337;0.0000054;0.0000374;1.0000048;1.0000000;0.4777304;0.0000003;
1.6359975;0.0289335;0.4822247;0.0000375;0.0006246;1.0000048;-0.0289333;0.0000054;0.0000373;1.0000048;1.0000000;0.4777288;0.0000003;
1.6360375;0.0289329;0.4822142;0.0000374;0.0006232;1.0000048;-0.0289327;0.0000054;0.0000372;1.0000048;1.0000000;0.4777256;0.0000003;
1.6360575;0.0289325;0.4822089;0.0000373;0.0006224;1.0000048;-0.0289324;0.0000054;0.0000372;1.0000048;1.0000000;0.4777240;0.0000003;
1.6360975;0.0289319;0.4821984;0.0000373;0.0006210;1.0000048;-0.0289318;0.0000054;0.0000371;1.0000048;1.0000000;0.4777208;0.0000003;
1.6361175;0.0289316;0.4821931;0.0000372;0.0006202;1.0000048;-0.0289314;0.0000054;0.0000371;1.0000048;1.0000000;0.4777193;0.0000003;
1.6361575;0.0289310;0.4821826;0.0000371;0.0006188;1.0000048;-0.0289308;0.0000054;0.0000370;1.0000048;1.0000000;0.4777161;0.0000003;
1.6361775;0.0289306;0.4821774;0.0000371;0.0006181;1.0000048;-0.0289305;0.0000054;0.0000369;1.0000048;1.0000000;0.4777145;0.0000003;
1.6362175;0.0289300;0.4821669;0.0000370;0.0006166;1.0000048;-0.0289299;0.0000054;0.0000368;1.0000048;1.0000000;0.4777114;0.0000003;
1.6362375;0.0289297;0.4821617;0.0000370;0.0006159;1.0000048;-0.0289296;0.0000054;0.0000368;1.0000048;1.0000000;0.4777098;0.0000003;
1.6362775;0.0289291;0.4821512;0.0000369;0.0006145;1.0000048;-0.0289289;0.0000054;0.0000367;1.0000048;1.0000000;0.4777067;0.0000003;
1.6362975;0.0289288;0.4821460;0.0000368;0.0006137;1.0000048;-0.0289286;0.0000054;0.0000367;1.0000048;1.0000000;0.4777052;0.0000003;
1.6363375;0.0289281;0.4821356;0.0000367;0.0006123;1.0000048;-0.0289280;0.0000054;0.0000366;1.0000048;1.0000000;0.4777021;0.0000003;
1.6363575;0.0289278;0.4821303;0.0000367;0.0006116;1.0000048;-0.0289277;0.0000054;0.0000365;1.0000048;1.0000000;0.4777006;0.0000003;
1.6363975;0.0289272;0.4821199;0.0000366;0.0006102;1.0000048;-0.0289271;0.0000054;0.0000365;1.0000048;1.0000000;0.4776975;0.0000003;
1.6364175;0.0289269;0.4821147;0.0000366;0.0006095;1.0000048;-0.0289267;0.0000054;0.0000364;1.0000048;1.0000000;0.4776960;0.0000003;
1.6364575;0.0289263;0.4821044;0.0000365;0.0006080;1.0000048;-0.0289261;0.0000054;0.0000363;1.0000048;1.0000000;0.4776929;0.0000003;
1.6364775;0.0289260;0.4820992;0.0000364;0.0006073;1.0000048;-0.0289258;0.0000054;0.0000363;1.0000048;1.0000000;0.4776914;0.0000003;
1.6365175;0.0289253;0.4820888;0.0000364;0.0006059;1.0000048;-0.0289252;0.0000054;0.0000362;1.0000048;1.0000000;0.4776884;0.0000003;
1.6365375;0.0289250;0.4820837;0.0000363;0.0006052;1.0000048;-0.0289249;0.0000054;0.0000362;1.0000048;1.0000000;0.4776869;0.0000003;
1.6365775;0.0289244;0.4820734;0.0000362;0.0006038;1.0000048;-0.0289243;0.0000054;0.0000361;1.0000048;1.0000000;0.4776839;0.0000003;
1.6365975;0.0289241;0.4820682;0.0000362;0.0006031;1.0000048;-0.0289240;0.0000054;0.0000360;1.0000048;1.0000000;0.4776824;0.0000003;
1.6366375;0.0289235;0.4820579;0.0000361;0.0006017;1.0000048;-0.0289233;0.0000054;0.0000359;1.0000048;1.0000000;0.4776794;0.0000003;
1.6366575;0.0289232;0.4820528;0.0000361;0.0006010;1.0000048;-0.0289230;0.0000054;0.0000359;1.0000048;1.0000000;0.4776779;0.0000003;
1.6366975;0.0289225;0.4820425;0.0000360;0.0005995;1.0000048;-0.0289224;0.0000054;0.0000358;1.0000048;1.0000000;0.4776749;0.0000003;
1.6367175;0.0289222;0.4820373;0.0000359;0.0005988;1.0000048;-0.0289221;0.0000054;0.0000358;1.0000048;1.0000000;0.4776734;0.0000003;
1.6367575;0.0289216;0.4820271;0.0000358;0.0005974;1.0000048;-0.0289215;0.0000054;0.0000357;1.0000048;1.0000000;0.4776705;0.0000003;
1.6367775;0.0289213;0.4820220;0.0000358;0.0005967;1.0000048;-0.0289212;0.0000054;0.0000356;1.0000048;1.0000000;0.4776690;0.0000003;
1.6368175;0.0289207;0.4820118;0.0000357;0.0005954;1.0000048;-0.0289206;0.0000054;0.0000356;1.0000048;1.0000000;0.4776661;0.0000003;
1.6368375;0.0289204;0.4820067;0.0000357;0.0005947;1.0000048;-0.0289203;0.0000054;0.0000355;1.0000048;1.0000000;0.4776647;0.0000003;
1.6368775;0.0289198;0.4819965;0.0000356;0.0005933;1.0000048;-0.0289196;0.0000054;0.0000354;1.0000048;1.0000000;0.4776618;0.0000003;
1.6368975;0.0289195;0.4819914;0.0000356;0.0005926;1.0000048;-0.0289193;0.0000054;0.0000354;1.0000048;1.0000000;0.4776603;0.0000003;
1.6369375;0.0289189;0.4819812;0.0000355;0.0005912;1.0000048;-0.0289187;0.0000054;0.0000353;1.0000048;1.0000000;0.4776574;0.0000003;
1.6369575;0.0289186;0.4819761;0.0000354;0.0005905;1.0000048;-0.0289184;0.0000054;0.0000353;1.0000048;1.0000000;0.4776560;0.0000003;
1.6369975;0.0289180;0.4819660;0.0000353;0.0005891;1.0000048;-0.0289178;0.0000054;0.0000352;1.0000048;1.0000000;0.4776531;0.0000003;
1.6370175;0.0289177;0.4819609;0.0000353;0.0005884;1.0000048;-0.0289175;0.0000054;0.0000352;1.0000048;1.0000000;0.4776517;0.0000003;
1.6370575;0.0289170;0.4819508;0.0000352;0.0005871;1.0000048;-0.0289169;0.0000054;0.0000351;1.0000048;1.0000000;0.4776489;0.0000003;
1.6370775;0.0289167;0.4819457;0.0000352;0.0005864;1.0000048;-0.0289166;0.0000054;0.0000350;1.0000048;1.0000000;0.4776474;0.0000003;
1.6371175;0.0289161;0.4819357;0.0000351;0.0005850;1.0000048;-0.0289160;0.0000054;0.0000349;1.0000048;1.0000000;0.4776446;0.0000003;
1.6371375;0.0289158;0.4819306;0.0000351;0.0005843;1.0000048;-0.0289157;0.0000054;0.0000349;1.0000048;1.0000000;0.4776432;0.0000003;
1.6371775;0.0289152;0.4819205;0.0000350;0.0005829;1.0000048;-0.0289151;0.0000054;0.0000348;1.0000048;1.0000000;0.4776404;0.0000003;
1.6371975;0.0289149;0.4819155;0.0000349;0.0005823;1.0000048;-0.0289148;0.0000054;0.0000348;1.0000048;1.0000000;0.4776390;0.0000003;
1.6372375;0.0289143;0.4819055;0.0000349;0.0005809;1.0000048;-0.0289142;0.0000054;0.0000347;1.0000048;1.0000000;0.4776362;0.0000003;
1.6372575;0.0289140;0.4819005;0.0000348;0.0005802;1.0000048;-0.0289139;0.0000054;0.0000347;1.0000048;1.0000000;0.4776348;0.0000003;
1.6372975;0.0289134;0.4818904;0.0000347;0.0005789;1.0000048;-0.0289133;0.0000054;0.0000346;1.0000048;1.0000000;0.4776321;0.0000003;
1.6373175;0.0289131;0.4818854;0.0000347;0.0005782;1.0000048;-0.0289130;0.0000054;0.0000345;1.0000048;1.0000000;0.4776307;0.0000003;
1.6373575;0.0289125;0.4818755;0.0000346;0.0005768;1.0000048;-0.0289124;0.0000054;0.0000345;1.0000048;1.0000000;0.4776280;0.0000003;
1.6373775;0.0289122;0.4818705;0.0000346;0.0005762;1.0000048;-0.0289121;0.0000054;0.0000344;1.0000048;1.0000000;0.4776266;0.0000003;
1.6374175;0.0289116;0.4818605;0.0000345;0.0005748;1.0000048;-0.0289115;0.0000054;0.0000343;1.0000048;1.0000000;0.4776239;0.0000003;
1.6374375;0.0289113;0.4818555;0.0000344;0.0005741;1.0000048;-0.0289112;0.0000054;0.0000343;1.0000048;1.0000000;0.4776225;0.0000003;
1.6374775;0.0289107;0.4818456;0.0000344;0.0005728;1.0000048;-0.0289106;0.0000054;0.0000342;1.0000048;1.0000000;0.4776198;0.0000003;
1.6374975;0.0289104;0.4818406;0.0000343;0.0005721;1.0000048;-0.0289103;0.0000054;0.0000342;1.0000048;1.0000000;0.4776185;0.0000003;
1.6375375;0.0289098;0.4818307;0.0000342;0.0005708;1.0000048;-0.0289097;0.0000054;0.0000341;1.0000048;1.0000000;0.4776158;0.0000003;
1.6375575;0.0289095;0.4818258;0.0000342;0.0005701;1.0000048;-0.0289094;0.0000054;0.0000341;1.0000048;1.0000000;0.4776145;0.0000003;
1.6375975;0.0289090;0.4818159;0.0000341;0.0005688;1.0000048;-0.0289088;0.0000054;0.0000340;1.0000048;1.0000000;0.4776118;0.0000003;
1.6376175;0.0289087;0.4818109;0.0000341;0.0005681;1.0000048;-0.0289085;0.0000054;0.0000339;1.0000048;1.0000000;0.4776105;0.0000003;
1.6376575;0.0289081;0.4818011;0.0000340;0.0005668;1.0000048;-0.0289079;0.0000054;0.0000339;1.0000048;1.0000000;0.4776078;0.0000003;
1.6376775;0.0289078;0.4817961;0.0000340;0.0005661;1.0000048;-0.0289076;0.0000054;0.0000338;1.0000048;1.0000000;0.4776065;0.0000003;
1.6377175;0.0289072;0.4817863;0.0000339;0.0005648;1.0000048;-0.0289070;0.0000054;0.0000337;1.0000048;1.0000000;0.4776039;0.0000003;
1.6377375;0.0289069;0.4817814;0.0000338;0.0005642;1.0000048;-0.0289067;0.0000054;0.0000337;1.0000048;1.0000000;0.4776026;0.0000003;
1.6377775;0.0289063;0.4817716;0.0000338;0.0005628;1.0000048;-0.0289062;0.0000054;0.0000336;1.0000048;1.0000000;0.4776000;0.0000003;
1.6377975;0.0289060;0.4817667;0.0000337;0.0005622;1.0000048;-0.0289059;0.0000054;0.0000336;1.0000048;1.0000000;0.4775987;0.0000003;
1.6378375;0.0289054;0.4817569;0.0000337;0.0005609;1.0000048;-0.0289053;0.0000054;0.0000335;1.0000048;1.0000000;0.4775961;0.0000003;
1.6378575;0.0289051;0.4817520;0.0000336;0.0005602;1.0000048;-0.0289050;0.0000054;0.0000335;1.0000048;1.0000000;0.4775948;0.0000003;
1.6378975;0.0289045;0.4817423;0.0000335;0.0005589;1.0000048;-0.0289044;0.0000054;0.0000334;1.0000048;1.0000000;0.4775923;0.0000003;
1.6379175;0.0289042;0.4817374;0.0000335;0.0005583;1.0000048;-0.0289041;0.0000054;0.0000333;1.0000048;1.0000000;0.4775910;0.0000003;
1.6379575;0.0289037;0.4817276;0.0000334;0.0005569;1.0000048;-0.0289035;0.0000054;0.0000333;1.0000048;1.0000000;0.4775885;0.0000003;
1.6379775;0.0289034;0.4817228;0.0000334;0.0005563;1.0000048;-0.0289032;0.0000054;0.0000332;1.0000048;1.0000000;0.4775872;0.0000003;
1.6380175;0.0289028;0.4817131;0.0000333;0.0005550;1.0000048;-0.0289026;0.0000054;0.0000331;1.0000048;1.0000000;0.4775847;0.0000003;
1.6380375;0.0289025;0.4817082;0.0000333;0.0005543;1.0000048;-0.0289024;0.0000054;0.0000331;1.0000048;1.0000000;0.4775834;0.0000003;
1.6380775;0.0289019;0.4816985;0.0000332;0.0005531;1.0000048;-0.0289018;0.0000054;0.0000330;1.0000048;1.0000000;0.4775809;0.0000003;
