time;SignalNQ_vrremote_limUQUp_1_;SignalNQ_vrremote_limUQUp_2_;SignalNQ_vrremote_limUQUp_4_;SignalNQ_vrremote_limUQDown_1_;SignalNQ_vrremote_limUQDown_2_;SignalNQ_vrremote_limUQDown_4_;SignalNQ_vrremote_blockedUp;SignalNQ_vrremote_blockedDown;SignalNQ_vrremote_frozen;SignalNQ_vrremote_NQ;Generator1_generator_limUQUp;Generator1_generator_limUQDown;Generator1_generator_UPu;Generator1_generator_PGenPu;Generator1_generator_QGenPu;Generator1_generator_QMaxPu;Generator1_generator_QMinPu;Generator2_generator_limUQUp;Generator2_generator_limUQDown;Generator2_generator_UPu;Generator2_generator_PGenPu;Generator2_generator_QGenPu;Generator2_generator_QMaxPu;Generator2_generator_QMinPu;SignalNQNoFreezing_vrremote_limUQUp_1_;SignalNQNoFreezing_vrremote_limUQUp_2_;SignalNQNoFreezing_vrremote_limUQUp_4_;SignalNQNoFreezing_vrremote_limUQDown_1_;SignalNQNoFreezing_vrremote_limUQDown_2_;SignalNQNoFreezing_vrremote_limUQDown_4_;SignalNQNoFreezing_vrremote_blockedUp;SignalNQNoFreezing_vrremote_blockedDown;SignalNQNoFreezing_vrremote_frozen;SignalNQNoFreezing_vrremote_NQ;Generator1NoFreezing_generator_limUQUp;Generator1NoFreezing_generator_limUQDown;Generator1NoFreezing_generator_UPu;Generator1NoFreezing_generator_PGenPu;Generator1NoFreezing_generator_QGenPu;Generator1NoFreezing_generator_QMaxPu;Generator1NoFreezing_generator_QMinPu;Generator2NoFreezing_generator_limUQUp;Generator2NoFreezing_generator_limUQDown;Generator2NoFreezing_generator_UPu;Generator2NoFreezing_generator_PGenPu;Generator2NoFreezing_generator_QGenPu;Generator2NoFreezing_generator_QMaxPu;Generator2NoFreezing_generator_QMinPu;
920.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.032388;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
930.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.044013;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
940.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.055637;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
950.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.067261;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
960.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.078885;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
970.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.090510;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
980.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.102134;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
990.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.113758;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
1000.000000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;1.000000;0.125700;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.125382;1.000000;-1.000000;1.048838;1.600000;0.620079;0.620000;-2.000000;1.000000;-1.000000;1.048838;1.600000;0.019802;0.019802;-1.200000;
1000.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;0.115876;-1.000000;-1.000000;1.048659;1.600000;0.615876;0.620000;-2.000000;1.000000;-1.000000;1.048659;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.115386;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1010.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;0.056961;-1.000000;-1.000000;1.046143;1.600000;0.556961;0.620000;-2.000000;1.000000;-1.000000;1.046143;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.027042;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1020.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;0.015195;-1.000000;-1.000000;1.044355;1.600000;0.515195;0.620000;-2.000000;1.000000;-1.000000;1.044355;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.938699;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1030.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.014351;-1.000000;-1.000000;1.043082;1.600000;0.485649;0.620000;-2.000000;1.000000;-1.000000;1.043082;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.850356;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1040.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.035259;-1.000000;-1.000000;1.042181;1.600000;0.464741;0.620000;-2.000000;1.000000;-1.000000;1.042181;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.762013;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1050.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.050047;-1.000000;-1.000000;1.041543;1.600000;0.449953;0.620000;-2.000000;1.000000;-1.000000;1.041543;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.673670;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1060.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.060536;-1.000000;-1.000000;1.041094;1.600000;0.439464;0.620000;-2.000000;1.000000;-1.000000;1.041094;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.585327;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1070.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.067941;-1.000000;-1.000000;1.040773;1.600000;0.432059;0.620000;-2.000000;1.000000;-1.000000;1.040773;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.496984;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1080.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.073170;-1.000000;-1.000000;1.040546;1.600000;0.426830;0.620000;-2.000000;1.000000;-1.000000;1.040546;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.408641;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1090.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.076861;-1.000000;-1.000000;1.040385;1.600000;0.423139;0.620000;-2.000000;1.000000;-1.000000;1.040385;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.320298;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1100.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.079467;-1.000000;-1.000000;1.040272;1.600000;0.420533;0.620000;-2.000000;1.000000;-1.000000;1.040272;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.231955;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1110.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.081307;-1.000000;-1.000000;1.040192;1.600000;0.418693;0.620000;-2.000000;1.000000;-1.000000;1.040192;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.143612;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1120.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.082605;-1.000000;-1.000000;1.040135;1.600000;0.417395;0.620000;-2.000000;1.000000;-1.000000;1.040135;1.600000;0.019802;0.019802;-1.200000;1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;0.055269;1.000000;-1.000000;1.048834;1.600000;0.620000;0.620000;-2.000000;1.000000;-1.000000;1.048834;1.600000;0.019802;0.019802;-1.200000;
1120.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.082604;-1.000000;-1.000000;1.040135;1.600000;0.417396;0.620000;-2.000000;1.000000;-1.000000;1.040135;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;0.057919;-1.000000;-1.000000;1.046184;1.600000;0.557919;0.620000;-2.000000;1.000000;-1.000000;1.046184;1.600000;0.019802;0.019802;-1.200000;
1130.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.083518;-1.000000;-1.000000;1.040095;1.600000;0.416482;0.620000;-2.000000;1.000000;-1.000000;1.040095;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;0.015896;-1.000000;-1.000000;1.044382;1.600000;0.515896;0.620000;-2.000000;1.000000;-1.000000;1.044382;1.600000;0.019802;0.019802;-1.200000;
1140.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.084163;-1.000000;-1.000000;1.040067;1.600000;0.415837;0.620000;-2.000000;1.000000;-1.000000;1.040067;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.013869;-1.000000;-1.000000;1.043104;1.600000;0.486131;0.620000;-2.000000;1.000000;-1.000000;1.043104;1.600000;0.019802;0.019802;-1.200000;
1150.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.084619;-1.000000;-1.000000;1.040048;1.600000;0.415381;0.620000;-2.000000;1.000000;-1.000000;1.040048;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.034940;-1.000000;-1.000000;1.042198;1.600000;0.465060;0.620000;-2.000000;1.000000;-1.000000;1.042198;1.600000;0.019802;0.019802;-1.200000;
1160.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.084941;-1.000000;-1.000000;1.040034;1.600000;0.415059;0.620000;-2.000000;1.000000;-1.000000;1.040034;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.049844;-1.000000;-1.000000;1.041555;1.600000;0.450156;0.620000;-2.000000;1.000000;-1.000000;1.041555;1.600000;0.019802;0.019802;-1.200000;
1170.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085169;-1.000000;-1.000000;1.040024;1.600000;0.414831;0.620000;-2.000000;1.000000;-1.000000;1.040024;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.060379;-1.000000;-1.000000;1.041099;1.600000;0.439621;0.620000;-2.000000;1.000000;-1.000000;1.041099;1.600000;0.019802;0.019802;-1.200000;
1180.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085330;-1.000000;-1.000000;1.040017;1.600000;0.414670;0.620000;-2.000000;1.000000;-1.000000;1.040017;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.067823;-1.000000;-1.000000;1.040777;1.600000;0.432177;0.620000;-2.000000;1.000000;-1.000000;1.040777;1.600000;0.019802;0.019802;-1.200000;
1190.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085444;-1.000000;-1.000000;1.040012;1.600000;0.414556;0.620000;-2.000000;1.000000;-1.000000;1.040012;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.073082;-1.000000;-1.000000;1.040549;1.600000;0.426918;0.620000;-2.000000;1.000000;-1.000000;1.040549;1.600000;0.019802;0.019802;-1.200000;
1200.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085524;-1.000000;-1.000000;1.040008;1.600000;0.414476;0.620000;-2.000000;1.000000;-1.000000;1.040008;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.076796;-1.000000;-1.000000;1.040388;1.600000;0.423204;0.620000;-2.000000;1.000000;-1.000000;1.040388;1.600000;0.019802;0.019802;-1.200000;
1210.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085581;-1.000000;-1.000000;1.040006;1.600000;0.414419;0.620000;-2.000000;1.000000;-1.000000;1.040006;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.079419;-1.000000;-1.000000;1.040274;1.600000;0.420581;0.620000;-2.000000;1.000000;-1.000000;1.040274;1.600000;0.019802;0.019802;-1.200000;
1220.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085621;-1.000000;-1.000000;1.040004;1.600000;0.414379;0.620000;-2.000000;1.000000;-1.000000;1.040004;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.081271;-1.000000;-1.000000;1.040193;1.600000;0.418729;0.620000;-2.000000;1.000000;-1.000000;1.040193;1.600000;0.019802;0.019802;-1.200000;
1230.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085649;-1.000000;-1.000000;1.040003;1.600000;0.414351;0.620000;-2.000000;1.000000;-1.000000;1.040003;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.082578;-1.000000;-1.000000;1.040136;1.600000;0.417422;0.620000;-2.000000;1.000000;-1.000000;1.040136;1.600000;0.019802;0.019802;-1.200000;
1240.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085669;-1.000000;-1.000000;1.040002;1.600000;0.414331;0.620000;-2.000000;1.000000;-1.000000;1.040002;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.083501;-1.000000;-1.000000;1.040096;1.600000;0.416499;0.620000;-2.000000;1.000000;-1.000000;1.040096;1.600000;0.019802;0.019802;-1.200000;
1250.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085684;-1.000000;-1.000000;1.040001;1.600000;0.414316;0.620000;-2.000000;1.000000;-1.000000;1.040001;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.084153;-1.000000;-1.000000;1.040068;1.600000;0.415847;0.620000;-2.000000;1.000000;-1.000000;1.040068;1.600000;0.019802;0.019802;-1.200000;
1260.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085694;-1.000000;-1.000000;1.040001;1.600000;0.414306;0.620000;-2.000000;1.000000;-1.000000;1.040001;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.084613;-1.000000;-1.000000;1.040048;1.600000;0.415387;0.620000;-2.000000;1.000000;-1.000000;1.040048;1.600000;0.019802;0.019802;-1.200000;
1270.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085701;-1.000000;-1.000000;1.040001;1.600000;0.414299;0.620000;-2.000000;1.000000;-1.000000;1.040001;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.084938;-1.000000;-1.000000;1.040034;1.600000;0.415062;0.620000;-2.000000;1.000000;-1.000000;1.040034;1.600000;0.019802;0.019802;-1.200000;
1280.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085706;-1.000000;-1.000000;1.040001;1.600000;0.414294;0.620000;-2.000000;1.000000;-1.000000;1.040001;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085167;-1.000000;-1.000000;1.040024;1.600000;0.414833;0.620000;-2.000000;1.000000;-1.000000;1.040024;1.600000;0.019802;0.019802;-1.200000;
1290.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085709;-1.000000;-1.000000;1.040000;1.600000;0.414291;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085329;-1.000000;-1.000000;1.040017;1.600000;0.414671;0.620000;-2.000000;1.000000;-1.000000;1.040017;1.600000;0.019802;0.019802;-1.200000;
1300.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085712;-1.000000;-1.000000;1.040000;1.600000;0.414288;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085443;-1.000000;-1.000000;1.040012;1.600000;0.414557;0.620000;-2.000000;1.000000;-1.000000;1.040012;1.600000;0.019802;0.019802;-1.200000;
1310.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085714;-1.000000;-1.000000;1.040000;1.600000;0.414286;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085524;-1.000000;-1.000000;1.040008;1.600000;0.414476;0.620000;-2.000000;1.000000;-1.000000;1.040008;1.600000;0.019802;0.019802;-1.200000;
1320.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085714;-1.000000;-1.000000;1.040000;1.600000;0.414286;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085524;-1.000000;-1.000000;1.040008;1.600000;0.414476;0.620000;-2.000000;1.000000;-1.000000;1.040008;1.600000;0.019802;0.019802;-1.200000;
1330.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085714;-1.000000;-1.000000;1.040000;1.600000;0.414286;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085524;-1.000000;-1.000000;1.040008;1.600000;0.414476;0.620000;-2.000000;1.000000;-1.000000;1.040008;1.600000;0.019802;0.019802;-1.200000;
1340.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085714;-1.000000;-1.000000;1.040000;1.600000;0.414286;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085524;-1.000000;-1.000000;1.040008;1.600000;0.414476;0.620000;-2.000000;1.000000;-1.000000;1.040008;1.600000;0.019802;0.019802;-1.200000;
1350.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085714;-1.000000;-1.000000;1.040000;1.600000;0.414286;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085524;-1.000000;-1.000000;1.040008;1.600000;0.414476;0.620000;-2.000000;1.000000;-1.000000;1.040008;1.600000;0.019802;0.019802;-1.200000;
1360.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085714;-1.000000;-1.000000;1.040000;1.600000;0.414286;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085524;-1.000000;-1.000000;1.040008;1.600000;0.414476;0.620000;-2.000000;1.000000;-1.000000;1.040008;1.600000;0.019802;0.019802;-1.200000;
1370.000000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085714;-1.000000;-1.000000;1.040000;1.600000;0.414286;0.620000;-2.000000;1.000000;-1.000000;1.040000;1.600000;0.019802;0.019802;-1.200000;-1.000000;1.000000;1.000000;-1.000000;-1.000000;1.000000;-1.000000;-1.000000;-1.000000;-0.085524;-1.000000;-1.000000;1.040008;1.600000;0.414476;0.620000;-2.000000;1.000000;-1.000000;1.040008;1.600000;0.019802;0.019802;-1.200000;
