time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;Load2_load_PPu;Load2_load_QPu;Load2_load_zP;Load2_load_zQ;Load2_load_zPRaw;Load2_load_zQRaw;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
467.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023347;1.047201;1.023347;1.047201;-0.531709;0.092966;0.589980;0.489748;1.420529;49.613896;
467.100000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023347;1.047201;1.023347;1.047201;-0.531709;0.092965;0.589980;0.489748;1.420529;49.613892;
467.200000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023347;1.047202;1.023347;1.047202;-0.531709;0.092965;0.589980;0.489748;1.420529;49.613888;
467.300000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023347;1.047202;1.023347;1.047202;-0.531709;0.092965;0.589980;0.489748;1.420529;49.613884;
467.400000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023348;1.047203;1.023348;1.047203;-0.531709;0.092965;0.589980;0.489748;1.420529;49.613880;
467.500000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023348;1.047203;1.023348;1.047203;-0.531709;0.092965;0.589980;0.489748;1.420529;49.613877;
467.600000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023348;1.047204;1.023348;1.047204;-0.531708;0.092965;0.589980;0.489748;1.420529;49.613873;
467.700000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023348;1.047204;1.023348;1.047204;-0.531708;0.092965;0.589980;0.489748;1.420529;49.613869;
467.800000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023348;1.047204;1.023348;1.047204;-0.531708;0.092965;0.589980;0.489748;1.420529;49.613865;
467.900000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023349;1.047205;1.023349;1.047205;-0.531708;0.092965;0.589980;0.489748;1.420529;49.613861;
468.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110253;1.023349;1.047205;1.023349;1.047205;-0.531708;0.092965;0.589980;0.489747;1.420529;49.613858;
468.100000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110253;1.023349;1.047206;1.023349;1.047206;-0.531708;0.092965;0.589980;0.489747;1.420529;49.613854;
468.200000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110253;1.023349;1.047206;1.023349;1.047206;-0.531708;0.092965;0.589980;0.489747;1.420529;49.613850;
468.300000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110253;1.023349;1.047207;1.023349;1.047207;-0.531708;0.092965;0.589980;0.489747;1.420529;49.613846;
468.400000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023350;1.047207;1.023350;1.047207;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613843;
468.500000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023350;1.047207;1.023350;1.047207;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613839;
468.600000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023350;1.047208;1.023350;1.047208;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613835;
468.700000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023350;1.047208;1.023350;1.047208;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613831;
468.800000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023350;1.047209;1.023350;1.047209;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613828;
468.900000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023351;1.047209;1.023351;1.047209;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613824;
469.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023351;1.047210;1.023351;1.047210;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613820;
469.100000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023351;1.047210;1.023351;1.047210;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613816;
469.200000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023351;1.047211;1.023351;1.047211;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613813;
469.300000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023351;1.047211;1.023351;1.047211;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613809;
469.400000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023352;1.047211;1.023352;1.047211;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613805;
469.500000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023352;1.047212;1.023352;1.047212;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613801;
469.600000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023352;1.047212;1.023352;1.047212;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613798;
469.700000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023352;1.047213;1.023352;1.047213;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613794;
469.800000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023352;1.047213;1.023352;1.047213;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613790;
469.900000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023353;1.047214;1.023353;1.047214;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613787;
470.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023353;1.047214;1.023353;1.047214;-0.531708;0.092964;0.589979;0.489747;1.420529;49.613783;
470.100000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023353;1.047214;1.023353;1.047214;-0.531708;0.092964;0.589979;0.489747;1.420529;49.613779;
470.200000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023353;1.047215;1.023353;1.047215;-0.531708;0.092964;0.589979;0.489747;1.420529;49.613775;
470.300000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110254;1.023353;1.047215;1.023353;1.047215;-0.531708;0.092964;0.589979;0.489746;1.420529;49.613772;
470.400000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110254;1.023354;1.047216;1.023354;1.047216;-0.531708;0.092964;0.589979;0.489746;1.420529;49.613768;
470.500000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110254;1.023354;1.047216;1.023354;1.047216;-0.531708;0.092964;0.589979;0.489746;1.420529;49.613764;
470.600000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110254;1.023354;1.047217;1.023354;1.047217;-0.531708;0.092964;0.589979;0.489746;1.420529;49.613761;
470.700000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110254;1.023354;1.047217;1.023354;1.047217;-0.531708;0.092964;0.589979;0.489746;1.420529;49.613757;
470.800000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110254;1.023354;1.047217;1.023354;1.047217;-0.531708;0.092964;0.589979;0.489746;1.420529;49.613753;
470.900000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110254;1.023354;1.047218;1.023354;1.047218;-0.531707;0.092964;0.589979;0.489746;1.420529;49.613750;
471.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023355;1.047218;1.023355;1.047218;-0.531707;0.092964;0.589978;0.489746;1.420529;49.613746;
471.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023355;1.047219;1.023355;1.047219;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613742;
471.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023355;1.047219;1.023355;1.047219;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613739;
471.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023355;1.047219;1.023355;1.047219;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613735;
471.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023355;1.047220;1.023355;1.047220;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613731;
471.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023356;1.047220;1.023356;1.047220;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613728;
471.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023356;1.047221;1.023356;1.047221;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613724;
471.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023356;1.047221;1.023356;1.047221;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613721;
471.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023356;1.047222;1.023356;1.047222;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613717;
471.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023356;1.047222;1.023356;1.047222;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613713;
472.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023357;1.047222;1.023357;1.047222;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613710;
472.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023357;1.047223;1.023357;1.047223;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613706;
472.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023357;1.047223;1.023357;1.047223;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613702;
472.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023357;1.047224;1.023357;1.047224;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613699;
472.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023357;1.047224;1.023357;1.047224;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613695;
472.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023358;1.047225;1.023358;1.047225;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613692;
472.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023358;1.047225;1.023358;1.047225;-0.531707;0.092964;0.589978;0.489745;1.420528;49.613688;
472.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023358;1.047225;1.023358;1.047225;-0.531707;0.092964;0.589978;0.489745;1.420528;49.613684;
472.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023358;1.047226;1.023358;1.047226;-0.531707;0.092964;0.589978;0.489745;1.420528;49.613681;
472.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023358;1.047226;1.023358;1.047226;-0.531707;0.092963;0.589978;0.489745;1.420528;49.613677;
473.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023358;1.047227;1.023358;1.047227;-0.531707;0.092963;0.589978;0.489745;1.420528;49.613674;
473.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023359;1.047227;1.023359;1.047227;-0.531707;0.092963;0.589978;0.489745;1.420528;49.613670;
473.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023359;1.047227;1.023359;1.047227;-0.531707;0.092963;0.589978;0.489745;1.420528;49.613666;
473.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023359;1.047228;1.023359;1.047228;-0.531707;0.092963;0.589978;0.489745;1.420528;49.613663;
473.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023359;1.047228;1.023359;1.047228;-0.531707;0.092963;0.589978;0.489745;1.420528;49.613659;
473.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023359;1.047229;1.023359;1.047229;-0.531707;0.092963;0.589978;0.489745;1.420528;49.613656;
473.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023360;1.047229;1.023360;1.047229;-0.531707;0.092963;0.589978;0.489745;1.420528;49.613652;
473.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023360;1.047230;1.023360;1.047230;-0.531707;0.092963;0.589977;0.489745;1.420528;49.613649;
473.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023360;1.047230;1.023360;1.047230;-0.531707;0.092963;0.589977;0.489745;1.420528;49.613645;
473.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023360;1.047230;1.023360;1.047230;-0.531707;0.092963;0.589977;0.489745;1.420528;49.613642;
474.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023360;1.047231;1.023360;1.047231;-0.531707;0.092963;0.589977;0.489745;1.420528;49.613638;
474.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023361;1.047231;1.023361;1.047231;-0.531707;0.092963;0.589977;0.489745;1.420528;49.613634;
474.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023361;1.047232;1.023361;1.047232;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613631;
474.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023361;1.047232;1.023361;1.047232;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613627;
474.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023361;1.047232;1.023361;1.047232;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613624;
474.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023361;1.047233;1.023361;1.047233;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613620;
474.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023361;1.047233;1.023361;1.047233;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613617;
474.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023362;1.047234;1.023362;1.047234;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613613;
474.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023362;1.047234;1.023362;1.047234;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613610;
474.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023362;1.047234;1.023362;1.047234;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613606;
475.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023362;1.047235;1.023362;1.047235;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613603;
475.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023362;1.047235;1.023362;1.047235;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613599;
475.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023363;1.047236;1.023363;1.047236;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613596;
475.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023363;1.047236;1.023363;1.047236;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613592;
475.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023363;1.047236;1.023363;1.047236;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613589;
475.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023363;1.047237;1.023363;1.047237;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613585;
475.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023363;1.047237;1.023363;1.047237;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613582;
475.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023364;1.047238;1.023364;1.047238;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613578;
475.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023364;1.047238;1.023364;1.047238;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613575;
475.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023364;1.047239;1.023364;1.047239;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613571;
476.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023364;1.047239;1.023364;1.047239;-0.531706;0.092962;0.589977;0.489744;1.420528;49.613568;
476.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023364;1.047239;1.023364;1.047239;-0.531706;0.092962;0.589977;0.489744;1.420528;49.613564;
476.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023364;1.047240;1.023364;1.047240;-0.531706;0.092962;0.589977;0.489744;1.420528;49.613561;
476.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023365;1.047240;1.023365;1.047240;-0.531706;0.092962;0.589977;0.489744;1.420528;49.613557;
476.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023365;1.047241;1.023365;1.047241;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613554;
476.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023365;1.047241;1.023365;1.047241;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613551;
476.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023365;1.047241;1.023365;1.047241;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613547;
476.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023365;1.047242;1.023365;1.047242;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613544;
476.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023366;1.047242;1.023366;1.047242;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613540;
476.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023366;1.047243;1.023366;1.047243;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613537;
477.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023366;1.047243;1.023366;1.047243;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613533;
477.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023366;1.047243;1.023366;1.047243;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613530;
477.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023366;1.047244;1.023366;1.047244;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613526;
477.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023366;1.047244;1.023366;1.047244;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613523;
477.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023367;1.047245;1.023367;1.047245;-0.531706;0.092962;0.589976;0.489743;1.420528;49.613520;
477.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023367;1.047245;1.023367;1.047245;-0.531706;0.092962;0.589976;0.489743;1.420528;49.613516;
477.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023367;1.047245;1.023367;1.047245;-0.531706;0.092962;0.589976;0.489743;1.420528;49.613513;
477.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023367;1.047246;1.023367;1.047246;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613509;
477.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023367;1.047246;1.023367;1.047246;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613506;
477.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023368;1.047246;1.023368;1.047246;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613503;
478.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023368;1.047247;1.023368;1.047247;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613499;
478.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023368;1.047247;1.023368;1.047247;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613496;
478.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023368;1.047248;1.023368;1.047248;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613492;
478.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023368;1.047248;1.023368;1.047248;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613489;
478.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023368;1.047248;1.023368;1.047248;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613486;
478.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023369;1.047249;1.023369;1.047249;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613482;
478.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023369;1.047249;1.023369;1.047249;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613479;
478.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023369;1.047250;1.023369;1.047250;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613475;
478.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023369;1.047250;1.023369;1.047250;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613472;
478.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023369;1.047250;1.023369;1.047250;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613469;
479.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023369;1.047251;1.023369;1.047251;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613465;
479.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023370;1.047251;1.023370;1.047251;-0.531705;0.092961;0.589976;0.489743;1.420528;49.613462;
479.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023370;1.047252;1.023370;1.047252;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613459;
479.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023370;1.047252;1.023370;1.047252;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613455;
479.400000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023370;1.047252;1.023370;1.047252;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613452;
479.500000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023370;1.047253;1.023370;1.047253;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613449;
479.600000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023371;1.047253;1.023371;1.047253;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613445;
479.700000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023371;1.047254;1.023371;1.047254;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613442;
479.800000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023371;1.047254;1.023371;1.047254;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613439;
479.900000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023371;1.047254;1.023371;1.047254;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613435;
480.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110258;1.023371;1.047255;1.023371;1.047255;-0.531705;0.092961;0.589975;0.489742;1.420528;49.613432;
480.100000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110258;1.023371;1.047255;1.023371;1.047255;-0.531705;0.092961;0.589975;0.489742;1.420528;49.613429;
480.200000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110258;1.023372;1.047255;1.023372;1.047255;-0.531705;0.092961;0.589975;0.489742;1.420528;49.613425;
480.300000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110258;1.023372;1.047256;1.023372;1.047256;-0.531705;0.092961;0.589975;0.489742;1.420528;49.613422;
