time;NETWORK_NGEN_Upu_value;NETWORK_NLOAD_Upu_value;GEN_generator_omegaPu;GEN_generator_PGen;GEN_generator_QGen;GEN_generator_UStatorPu;GEN_voltageRegulator_EfdPu;LOAD_load_PPu;LOAD_load_QPu;LOAD_load_motors_0__PPu;LOAD_load_motors_0__QPu;LOAD_load_motors_0__cePu;LOAD_load_motors_0__clPu;LOAD_load_motors_0__omegaRPu;LOAD_load_motors_0__s;LOAD_load_motors_0__EdPPu;LOAD_load_motors_0__EqPPu;LOAD_load_motors_0__EdPPPu;LOAD_load_motors_0__EqPPPu;LOAD_load_motors_0__idPu;LOAD_load_motors_0__iqPu;LOAD_load_motors_1__PPu;LOAD_load_motors_1__QPu;LOAD_load_motors_1__cePu;LOAD_load_motors_1__clPu;LOAD_load_motors_1__omegaRPu;LOAD_load_motors_1__s;LOAD_load_motors_1__EdPPu;LOAD_load_motors_1__EqPPu;LOAD_load_motors_1__EdPPPu;LOAD_load_motors_1__EqPPPu;LOAD_load_motors_1__idPu;LOAD_load_motors_1__iqPu;
1.100004;0.865704;0.792694;0.999960;351.629242;253.360347;0.889497;5.000000;3.479659;2.400845;0.190001;0.281934;1.122804;0.942561;0.524575;0.475404;-0.005909;-0.170674;0.014543;-0.178515;3.932449;-5.969322;0.952674;1.873290;1.069497;0.790503;0.878671;0.121293;-0.021884;-0.193728;0.026186;-0.203117;2.452018;-4.949310;
1.100008;0.865763;0.792798;0.999960;351.591318;253.256720;0.889545;5.000000;3.479299;2.400473;0.189810;0.281901;1.121766;0.942561;0.524579;0.475400;-0.005589;-0.170386;0.015001;-0.178104;3.928394;-5.967484;0.951889;1.872886;1.068725;0.790505;0.878673;0.121292;-0.021754;-0.193642;0.026622;-0.202835;2.450040;-4.947377;
1.100016;0.865881;0.793007;0.999960;351.515835;253.049829;0.889640;5.000000;3.478583;2.399729;0.189428;0.281834;1.119698;0.942561;0.524586;0.475393;-0.004948;-0.169810;0.015918;-0.177285;3.920303;-5.963801;0.950323;1.872079;1.067187;0.790509;0.878675;0.121290;-0.021494;-0.193470;0.027490;-0.202274;2.446096;-4.943519;
1.100032;0.866115;0.793424;0.999960;351.366337;252.637508;0.889831;5.000000;3.477165;2.398241;0.188667;0.281698;1.115588;0.942561;0.524600;0.475379;-0.003665;-0.168664;0.017749;-0.175658;3.904205;-5.956415;0.947210;1.870468;1.064127;0.790517;0.878679;0.121286;-0.020974;-0.193127;0.029220;-0.201158;2.438254;-4.935836;
1.100064;0.866581;0.794250;0.999960;351.073140;251.818684;0.890209;5.000000;3.474386;2.395263;0.187162;0.281417;1.107475;0.942561;0.524627;0.475352;-0.001098;-0.166396;0.021401;-0.172447;3.872339;-5.941555;0.941055;1.867260;1.058070;0.790532;0.878688;0.121277;-0.019936;-0.192445;0.032649;-0.198953;2.422751;-4.920602;
1.100128;0.867500;0.795880;0.999960;350.509375;250.204000;0.890956;5.000000;3.469046;2.389309;0.184208;0.280813;1.091674;0.942561;0.524677;0.475302;0.004039;-0.161952;0.028661;-0.166198;3.809905;-5.911512;0.929030;1.860897;1.046210;0.790563;0.878705;0.121260;-0.017870;-0.191097;0.039389;-0.194652;2.392451;-4.890654;
1.100256;0.869286;0.799049;0.999960;349.467888;247.063959;0.892409;5.000000;3.459197;2.377416;0.178525;0.279455;1.061739;0.942561;0.524763;0.475216;0.014323;-0.153424;0.043007;-0.154359;3.690063;-5.850256;0.906064;1.848386;1.023463;0.790619;0.878736;0.121229;-0.013775;-0.188463;0.052413;-0.186457;2.334550;-4.832760;
1.100512;0.872667;0.805048;0.999961;347.696554;241.121690;0.895164;5.000000;3.442510;2.353803;0.168016;0.276218;1.008271;0.942561;0.524883;0.475096;0.034880;-0.137749;0.070980;-0.133128;3.469254;-5.724014;0.864098;1.824248;0.981599;0.790717;0.878790;0.121175;-0.005725;-0.183424;0.076770;-0.171557;2.228600;-4.724421;
1.100768;0.875810;0.810621;0.999961;346.302386;235.609512;0.897733;5.000000;3.429469;2.330620;0.158601;0.272390;0.963435;0.942561;0.524941;0.475039;0.055361;-0.123836;0.097971;-0.114918;3.272095;-5.593887;0.826987;1.801373;0.944388;0.790797;0.878835;0.121131;0.002151;-0.178673;0.099034;-0.158469;2.134665;-4.625326;
1.101024;0.878739;0.815804;0.999962;345.236418;230.496113;0.900133;5.000000;3.419601;2.308025;0.150204;0.268092;0.926880;0.942561;0.524947;0.475033;0.075693;-0.111580;0.123962;-0.099420;3.096599;-5.461232;0.794165;1.779782;0.911429;0.790860;0.878870;0.121096;0.009867;-0.174186;0.119414;-0.146969;2.051303;-4.534575;
1.101280;0.881474;0.820634;0.999962;344.454218;225.749656;0.902381;5.000000;3.412475;2.286118;0.142751;0.263429;0.898097;0.942561;0.524911;0.475069;0.095807;-0.100878;0.148941;-0.086348;2.940885;-5.327237;0.765101;1.759449;0.882289;0.790909;0.878897;0.121069;0.017436;-0.169942;0.138108;-0.136853;1.977194;-4.451318;
1.101536;0.884034;0.825142;0.999963;343.916792;221.339441;0.904492;5.000000;3.407714;2.264965;0.136169;0.258492;0.876555;0.942561;0.524842;0.475138;0.115643;-0.091631;0.172909;-0.075441;2.803220;-5.192906;0.739328;1.740333;0.856567;0.790946;0.878918;0.121049;0.024872;-0.165922;0.155296;-0.127942;1.911166;-4.374780;
1.101792;0.886438;0.829360;0.999963;343.590364;217.236542;0.906481;5.000000;3.404991;2.244598;0.130389;0.253357;0.861709;0.942561;0.524751;0.475230;0.135147;-0.083748;0.195874;-0.066468;2.682027;-5.059077;0.716430;1.722373;0.833887;0.790971;0.878932;0.121036;0.032184;-0.162108;0.171137;-0.120079;1.852193;-4.304255;
1.102048;0.888701;0.833315;0.999964;343.445839;213.414039;0.908359;5.000000;3.404024;2.225028;0.125350;0.248090;0.853020;0.942561;0.524644;0.475337;0.154273;-0.077139;0.217850;-0.059222;2.575878;-4.926437;0.696046;1.705499;0.813903;0.790987;0.878940;0.121028;0.039384;-0.158484;0.185778;-0.113128;1.799378;-4.239111;
1.102304;0.890836;0.837033;0.999964;343.458206;209.847068;0.910137;5.000000;3.404572;2.206248;0.120991;0.242744;0.849970;0.942561;0.524529;0.475452;0.172984;-0.071721;0.238856;-0.053522;2.483478;-4.795553;0.677859;1.689637;0.796304;0.790994;0.878944;0.121024;0.046479;-0.155039;0.199346;-0.106971;1.751942;-4.178777;
1.102560;0.892857;0.840535;0.999965;343.605988;206.512793;0.911827;5.000000;3.406426;2.188237;0.117258;0.237365;0.852071;0.942561;0.524414;0.475568;0.191243;-0.067416;0.258914;-0.049202;2.403653;-4.666889;0.661595;1.674710;0.780810;0.790993;0.878944;0.121025;0.053478;-0.151760;0.211957;-0.101505;1.709209;-4.122741;
1.102575;0.892971;0.840732;0.999965;343.618132;206.326104;0.911922;5.000000;3.406568;2.187217;0.117060;0.237053;0.852336;0.942561;0.524407;0.475574;0.192286;-0.067198;0.260048;-0.048990;2.399382;-4.659516;0.660704;1.673871;0.779969;0.790993;0.878944;0.121025;0.053880;-0.151575;0.212661;-0.101207;1.706859;-4.119613;
1.102575;0.892971;0.840732;0.999965;343.618128;206.326101;0.911922;5.000001;3.406567;2.187188;0.117057;0.237050;0.852222;0.942561;0.524407;0.475574;0.192286;-0.067198;0.260048;-0.048990;2.399382;-4.659516;0.660697;1.673845;0.779914;0.790993;0.878944;0.121025;0.053880;-0.151575;0.212661;-0.101207;1.706859;-4.119613;
1.102576;0.892979;0.840745;0.999965;343.618998;206.313587;0.911928;4.999872;3.406577;2.187119;0.117044;0.237029;0.852242;0.942561;0.524407;0.475575;0.192356;-0.067184;0.260124;-0.048976;2.399097;-4.659018;0.660637;1.673789;0.779858;0.790993;0.878944;0.121025;0.053907;-0.151562;0.212708;-0.101187;1.706703;-4.119404;
1.102577;0.892987;0.840758;0.999965;343.619869;206.301077;0.911935;4.999744;3.406587;2.187051;0.117030;0.237008;0.852262;0.942561;0.524406;0.475575;0.192427;-0.067169;0.260200;-0.048962;2.398813;-4.658521;0.660578;1.673732;0.779803;0.790993;0.878944;0.121025;0.053935;-0.151550;0.212755;-0.101167;1.706546;-4.119194;
1.102579;0.893002;0.840785;0.999965;343.621616;206.276063;0.911948;4.999488;3.406607;2.186914;0.117004;0.236966;0.852302;0.942561;0.524405;0.475576;0.192567;-0.067141;0.260353;-0.048934;2.398245;-4.657525;0.660460;1.673620;0.779691;0.790993;0.878944;0.121025;0.053989;-0.151525;0.212850;-0.101127;1.706233;-4.118775;
1.102583;0.893033;0.840837;0.999965;343.625131;206.226072;0.911973;4.998976;3.406647;2.186640;0.116951;0.236882;0.852383;0.942561;0.524403;0.475578;0.192848;-0.067083;0.260657;-0.048879;2.397110;-4.655536;0.660223;1.673395;0.779468;0.790992;0.878943;0.121025;0.054097;-0.151475;0.213038;-0.101048;1.705607;-4.117938;
1.102591;0.893094;0.840943;0.999965;343.632242;206.126241;0.912024;4.997954;3.406729;2.186092;0.116846;0.236713;0.852549;0.942561;0.524400;0.475582;0.193410;-0.066970;0.261266;-0.048770;2.394850;-4.651558;0.659750;1.672947;0.779024;0.790992;0.878943;0.121026;0.054314;-0.151376;0.213414;-0.100890;1.704358;-4.116267;
1.102607;0.893215;0.841153;0.999965;343.646792;205.927184;0.912126;4.995913;3.406897;2.184999;0.116638;0.236376;0.852894;0.942561;0.524393;0.475589;0.194533;-0.066745;0.262482;-0.048555;2.390361;-4.643612;0.658809;1.672052;0.778142;0.790992;0.878943;0.121026;0.054748;-0.151178;0.214165;-0.100576;1.701873;-4.112934;
1.102639;0.893458;0.841572;0.999965;343.677190;205.531471;0.912330;4.991850;3.407243;2.182821;0.116229;0.235703;0.853637;0.942561;0.524378;0.475603;0.196772;-0.066308;0.264901;-0.048138;2.381516;-4.627750;0.656947;1.670273;0.776396;0.790991;0.878943;0.121026;0.055614;-0.150783;0.215656;-0.099953;1.696947;-4.106314;
1.102703;0.893938;0.842400;0.999965;343.743048;204.749499;0.912732;4.983797;3.407986;2.178500;0.115435;0.234356;0.855330;0.942561;0.524350;0.475631;0.201228;-0.065481;0.269698;-0.047360;2.364342;-4.596157;0.653296;1.666753;0.772987;0.790989;0.878942;0.121027;0.057342;-0.150000;0.218600;-0.098736;1.687276;-4.093242;
1.102831;0.894881;0.844023;0.999965;343.894054;203.222153;0.913524;4.967969;3.409656;2.169989;0.113949;0.231669;0.859516;0.942561;0.524296;0.475686;0.210045;-0.064010;0.279121;-0.046014;2.332002;-4.533511;0.646274;1.659860;0.766477;0.790984;0.878939;0.121030;0.060783;-0.148463;0.224342;-0.096401;1.668623;-4.067755;
1.103087;0.896699;0.847142;0.999966;344.266190;200.304724;0.915054;4.937354;3.413672;2.153479;0.111358;0.226331;0.870866;0.942561;0.524197;0.475785;0.227292;-0.061769;0.297302;-0.044108;2.274892;-4.410503;0.633260;1.646625;0.754589;0.790970;0.878931;0.121039;0.067603;-0.145496;0.235286;-0.092100;1.633839;-4.019207;
1.103599;0.900102;0.852937;0.999967;345.244221;194.954953;0.917933;4.879784;3.423953;2.122340;0.107542;0.215887;0.903902;0.942561;0.524061;0.475921;0.260172;-0.059821;0.331112;-0.043009;2.187681;-4.174405;0.610715;1.622079;0.734647;0.790928;0.878908;0.121063;0.081022;-0.139961;0.255304;-0.084747;1.572828;-3.930491;
1.104111;0.903230;0.858208;0.999968;346.483366;190.182622;0.920596;4.826523;3.436744;2.093579;0.105365;0.205854;0.949337;0.942561;0.524027;0.475956;0.290835;-0.060923;0.361661;-0.045043;2.132655;-3.952290;0.592141;1.599825;0.719178;0.790870;0.878876;0.121096;0.094165;-0.134928;0.273158;-0.078812;1.521545;-3.851440;
1.104623;0.906127;0.863039;0.999968;347.924070;185.898762;0.923078;4.776878;3.451469;2.066937;0.104590;0.196339;1.004955;0.942561;0.524123;0.475861;0.319216;-0.064640;0.389144;-0.049609;2.104977;-3.744949;0.576723;1.579449;0.707299;0.790800;0.878836;0.121136;0.107057;-0.130357;0.289247;-0.074003;1.478005;-3.780218;
1.105135;0.908831;0.867499;0.999969;349.518155;182.025645;0.925409;4.730258;3.467662;2.042151;0.105000;0.187418;1.068636;0.942561;0.524370;0.475614;0.345283;-0.070558;0.413756;-0.056176;2.100286;-3.552869;0.563799;1.560567;0.698259;0.790719;0.878792;0.121181;0.119719;-0.126216;0.303911;-0.070088;1.440603;-3.715264;
1.105647;0.911373;0.871649;0.999970;351.228176;178.498448;0.927613;4.686182;3.484961;2.018992;0.106400;0.179142;1.138490;0.942561;0.524786;0.475198;0.369036;-0.078288;0.435685;-0.064295;2.114749;-3.376263;0.552856;1.542863;0.691497;0.790632;0.878743;0.121231;0.132165;-0.122475;0.317420;-0.066886;1.408098;-3.655307;
1.106159;0.913778;0.875536;0.999971;353.025393;175.264150;0.929709;4.644261;3.503089;1.997257;0.108622;0.171542;1.212851;0.942561;0.525386;0.474599;0.390506;-0.087477;0.455114;-0.073581;2.145007;-3.215118;0.543508;1.526074;0.686588;0.790539;0.878691;0.121284;0.144409;-0.119112;0.329994;-0.064262;1.379550;-3.599331;
1.106671;0.916065;0.879197;0.999972;354.887733;172.279693;0.931713;4.604186;3.521834;1.976774;0.111514;0.164633;1.290255;0.942561;0.526180;0.473806;0.409749;-0.097798;0.472220;-0.083708;2.188113;-3.069235;0.535463;1.509988;0.683218;0.790442;0.878637;0.121338;0.156457;-0.116108;0.341802;-0.062114;1.354257;-3.546536;
1.107183;0.918252;0.882665;0.999973;356.798103;169.510150;0.933637;4.565706;3.541030;1.957398;0.114942;0.158417;1.369423;0.942561;0.527173;0.472813;0.426841;-0.108958;0.487173;-0.094400;2.241462;-2.938264;0.528507;1.494439;0.681155;0.790342;0.878582;0.121394;0.168316;-0.113445;0.352979;-0.060367;1.331696;-3.496295;
1.107695;0.920350;0.885964;0.999974;358.743122;166.927097;0.935491;4.528620;3.560548;1.939007;0.118788;0.152887;1.449236;0.942561;0.528369;0.471618;0.441880;-0.120692;0.500140;-0.105417;2.302752;-2.821732;0.522480;1.479298;0.680235;0.790242;0.878526;0.121451;0.179989;-0.111108;0.363629;-0.058964;1.311479;-3.448119;
1.108207;0.922370;0.889114;0.999975;360.712185;164.507269;0.937284;4.492763;3.580286;1.921498;0.122945;0.148023;1.528720;0.942561;0.529768;0.470219;0.454977;-0.132761;0.511283;-0.116557;2.369934;-2.719059;0.517263;1.464467;0.680335;0.790141;0.878470;0.121508;0.191479;-0.109084;0.373834;-0.057862;1.293317;-3.401635;
1.108719;0.924322;0.892133;0.999976;362.696797;162.231465;0.939022;4.458001;3.600162;1.904786;0.127317;0.143804;1.607031;0.942561;0.531368;0.468619;0.466256;-0.144957;0.520760;-0.127648;2.441197;-2.629580;0.512769;1.449872;0.681368;0.790040;0.878414;0.121565;0.202786;-0.107360;0.383657;-0.057029;1.276994;-3.356554;
1.109231;0.926211;0.895034;0.999977;364.690096;160.083682;0.940711;4.424222;3.620111;1.888798;0.131821;0.140198;1.683447;0.942561;0.533166;0.466822;0.475850;-0.157098;0.528726;-0.138542;2.514935;-2.552556;0.508932;1.435463;0.683269;0.789941;0.878359;0.121620;0.213911;-0.105926;0.393147;-0.056440;1.262348;-3.312660;
1.109743;0.928046;0.897829;0.999978;366.686522;158.050432;0.942356;4.391332;3.640078;1.873471;0.136381;0.137173;1.757360;0.942561;0.535156;0.464832;0.483898;-0.169024;0.535332;-0.149118;2.589740;-2.487191;0.505702;1.421203;0.685989;0.789845;0.878306;0.121675;0.224853;-0.104770;0.402341;-0.056074;1.249254;-3.269789;
1.110255;0.929829;0.900528;0.999979;368.681568;156.120216;0.943959;4.359252;3.660021;1.858751;0.140932;0.134689;1.828267;0.942561;0.537331;0.462658;0.490543;-0.180605;0.540724;-0.159275;2.664385;-2.432644;0.503040;1.407070;0.689491;0.789751;0.878253;0.121728;0.235612;-0.103883;0.411270;-0.055916;1.237614;-3.227824;
1.111279;0.933266;0.905681;0.999980;372.650854;152.519199;0.947063;4.297189;3.699673;1.830872;0.149734;0.131116;1.958988;0.942561;0.542188;0.457801;0.500377;-0.202214;0.548596;-0.177969;2.808120;-2.351337;0.499272;1.379125;0.698657;0.789576;0.878156;0.121827;0.256572;-0.102859;0.428437;-0.056157;1.218323;-3.146231;
1.112200;0.936223;0.910064;0.999982;376.191152;149.545963;0.949746;4.243523;3.735015;1.807444;0.157163;0.129330;2.063613;0.942561;0.547100;0.452890;0.505843;-0.219646;0.552869;-0.192787;2.928357;-2.306261;0.497584;1.354372;0.709324;0.789435;0.878078;0.121906;0.274797;-0.102756;0.443152;-0.056969;1.205290;-3.075316;
1.113122;0.939070;0.914241;0.999983;379.691818;146.785384;0.952339;4.191658;3.769943;1.785367;0.163937;0.128626;2.155047;0.942561;0.552458;0.447533;0.508921;-0.234901;0.555218;-0.205547;3.036525;-2.282359;0.497395;1.330020;0.722128;0.789314;0.878010;0.121975;0.292411;-0.103370;0.457234;-0.058290;1.196044;-3.006636;
1.114043;0.941819;0.918238;0.999985;383.148498;144.208004;0.954852;4.141399;3.804415;1.764473;0.169945;0.128773;2.233262;0.942561;0.558207;0.441785;0.510259;-0.247880;0.556215;-0.216222;3.130708;-2.275113;0.498621;1.306116;0.736952;0.789216;0.877956;0.122031;0.309408;-0.104651;0.470725;-0.060076;1.190338;-2.940141;
1.114965;0.944481;0.922077;0.999986;386.559820;141.788267;0.957293;4.092580;3.838423;1.744611;0.175126;0.129548;2.298635;0.942561;0.564286;0.435707;0.510459;-0.258594;0.556372;-0.224871;3.209876;-2.280177;0.501177;1.282718;0.753670;0.789144;0.877916;0.122072;0.325786;-0.106549;0.483652;-0.062286;1.187931;-2.875828;
1.115887;0.947064;0.925774;0.999988;389.926727;139.505140;0.959669;4.045065;3.871977;1.725650;0.179464;0.130748;2.351918;0.942561;0.570639;0.429354;0.510032;-0.267145;0.556123;-0.231622;3.273810;-2.293663;0.504981;1.259887;0.772148;0.789102;0.877893;0.122097;0.341544;-0.109015;0.496037;-0.064883;1.188590;-2.813723;
1.116808;0.949576;0.929346;0.999989;393.251720;137.341511;0.961985;3.998745;3.905103;1.707477;0.182979;0.132193;2.394145;0.942561;0.577213;0.422780;0.509399;-0.273703;0.555814;-0.236652;3.322940;-2.312197;0.509951;1.237678;0.792251;0.789091;0.877887;0.122104;0.356681;-0.112001;0.507897;-0.067830;1.192084;-2.753862;
1.117730;0.952022;0.932802;0.999991;396.538169;135.283702;0.964245;3.953533;3.937836;1.689997;0.185717;0.133734;2.426515;0.942561;0.583961;0.416033;0.508896;-0.278481;0.555715;-0.240168;3.358174;-2.332959;0.516006;1.216141;0.813842;0.789115;0.877900;0.122092;0.371201;-0.115461;0.519244;-0.071094;1.198186;-2.696281;
1.118651;0.954407;0.936154;0.999992;399.789726;133.321010;0.966454;3.909362;3.970215;1.673135;0.187741;0.135247;2.450302;0.942561;0.590841;0.409155;0.508770;-0.281713;0.556021;-0.242389;3.380751;-2.353671;0.523061;1.195318;0.836780;0.789176;0.877934;0.122059;0.385109;-0.119350;0.530092;-0.074642;1.206672;-2.641006;
1.119573;0.956733;0.939408;0.999994;403.009876;131.445260;0.968613;3.866178;4.002273;1.656830;0.189128;0.136636;2.466781;0.942561;0.597815;0.402182;0.509200;-0.283643;0.556867;-0.243536;3.392103;-2.372576;0.531035;1.175238;0.860925;0.789276;0.877989;0.122005;0.398411;-0.123627;0.540451;-0.078444;1.217323;-2.588055;
1.120495;0.959005;0.942569;0.999995;406.201591;129.650398;0.970725;3.823942;4.034041;1.641039;0.189959;0.137832;2.477176;0.942561;0.604852;0.395145;0.510295;-0.284506;0.558329;-0.243817;3.393744;-2.388387;0.539845;1.155926;0.886138;0.789416;0.878067;0.121929;0.411114;-0.128248;0.550333;-0.082470;1.229928;-2.537432;
1.121416;0.961223;0.945642;0.999996;409.367114;127.932094;0.972791;3.782621;4.065541;1.625730;0.190315;0.138784;2.482619;0.942561;0.611928;0.388070;0.512113;-0.284522;0.560444;-0.243425;3.387187;-2.400231;0.549409;1.137397;0.912282;0.789598;0.878168;0.121828;0.423228;-0.133176;0.559749;-0.086693;1.244283;-2.489129;
1.122338;0.963390;0.948630;0.999998;412.507838;126.287373;0.974812;3.742193;4.096789;1.610884;0.190274;0.139465;2.484119;0.942561;0.619021;0.380977;0.514670;-0.283889;0.563210;-0.242531;3.373871;-2.407587;0.559648;1.119657;0.939225;0.789824;0.878294;0.121704;0.434764;-0.138372;0.568710;-0.091085;1.260193;-2.443127;
1.123259;0.965506;0.951535;0.999999;415.624262;124.714279;0.976790;3.702639;4.127788;1.596489;0.189908;0.139859;2.482557;0.942561;0.626116;0.373883;0.517949;-0.282782;0.566601;-0.241282;3.355121;-2.410219;0.570485;1.102710;0.966838;0.790095;0.878444;0.121555;0.445734;-0.143800;0.577229;-0.095622;1.277473;-2.399398;
1.125103;0.969591;0.957104;1.000001;421.780517;121.776599;0.980618;3.626079;4.189008;1.569040;0.188519;0.139814;2.473811;0.942561;0.640254;0.359747;0.526413;-0.279827;0.574998;-0.238286;3.306995;-2.401712;0.593560;1.071152;1.023417;0.790774;0.878822;0.121179;0.466048;-0.155179;0.593002;-0.105007;1.315261;-2.318542;
1.126946;0.973483;0.962359;1.000004;427.822848;119.115206;0.984280;3.552850;4.249072;1.543431;0.186474;0.138751;2.459724;0.942561;0.654287;0.345715;0.537050;-0.276339;0.585204;-0.234989;3.248954;-2.376580;0.618158;1.042663;1.081261;0.791642;0.879304;0.120699;0.484277;-0.167092;0.607162;-0.114690;1.356540;-2.246202;
1.128789;0.977189;0.967308;1.000006;433.731410;116.725250;0.987780;3.482847;4.307787;1.519718;0.184038;0.136825;2.442710;0.942561;0.668182;0.331822;0.549339;-0.272783;0.596750;-0.231754;3.185722;-2.337603;0.643788;1.017142;1.139578;0.792699;0.879891;0.120114;0.500547;-0.179320;0.619811;-0.124518;1.400235;-2.181937;
1.130632;0.980716;0.971964;1.000008;439.482276;114.599313;0.991125;3.415950;4.364918;1.497953;0.181385;0.134216;2.424165;0.942561;0.681917;0.318089;0.562786;-0.269406;0.609201;-0.228756;3.120377;-2.287865;0.669993;0.994458;1.197643;0.793946;0.880583;0.119425;0.514992;-0.191664;0.631059;-0.134346;1.445372;-2.125248;
1.132475;0.984073;0.976339;1.000011;445.050218;112.726429;0.994321;3.352020;4.420216;1.478167;0.178609;0.131098;2.404548;0.942561;0.695478;0.304530;0.576966;-0.266279;0.622197;-0.226028;3.054591;-2.230341;0.696366;0.974458;1.254817;0.795380;0.881378;0.118632;0.527757;-0.203946;0.641019;-0.144049;1.491091;-2.075603;
1.134319;0.987269;0.980449;1.000013;450.411189;111.091720;0.997377;3.290899;4.473446;1.460357;0.175748;0.127626;2.383761;0.942561;0.708853;0.291157;0.591544;-0.263357;0.635457;-0.223510;2.988999;-2.167611;0.722547;0.956975;1.310543;0.796998;0.882274;0.117737;0.538987;-0.216010;0.649807;-0.153515;1.536641;-2.032445;
1.136162;0.990314;0.984312;1.000015;455.544153;109.676688;1.000301;3.232416;4.524402;1.444482;0.172802;0.123928;2.361392;0.942561;0.722028;0.277983;0.606277;-0.260537;0.648787;-0.221095;2.923575;-2.101745;0.748224;0.941832;1.364352;0.798795;0.883268;0.116745;0.548831;-0.227725;0.657541;-0.162650;1.581377;-1.995205;
1.138005;0.993220;0.987947;1.000017;460.432230;108.459964;1.003103;3.176388;4.572920;1.430469;0.169751;0.120102;2.336910;0.942561;0.734987;0.265025;0.621001;-0.257689;0.662058;-0.218663;2.857940;-2.034303;0.773129;0.928843;1.415855;0.800762;0.884355;0.115660;0.557439;-0.238980;0.664336;-0.171375;1.624748;-1.963314;
1.139848;0.995998;0.991374;1.000019;465.063227;107.418270;1.005791;3.122631;4.618880;1.418211;0.166572;0.116221;2.309796;0.942561;0.747707;0.252307;0.635616;-0.254688;0.675196;-0.216101;2.791590;-1.966392;0.797038;0.917815;1.464737;0.802892;0.885530;0.114486;0.564954;-0.249684;0.670307;-0.179627;1.666296;-1.936203;
1.141691;0.998659;0.994615;1.000021;469.429709;106.527400;1.008374;3.070961;4.662213;1.407580;0.163240;0.112334;2.279630;0.942561;0.760162;0.239854;0.650064;-0.251430;0.688163;-0.213316;2.724047;-1.898768;0.819767;0.908555;1.510754;0.805177;0.886789;0.113229;0.571520;-0.259767;0.675563;-0.187356;1.705640;-1.913317;
1.145378;1.003689;1.000640;1.000024;477.368738;105.070198;1.013273;2.972980;4.741001;1.390351;0.156055;0.104704;2.209022;0.942561;0.784116;0.215903;0.678336;-0.243814;0.713521;-0.206802;2.583936;-1.766567;0.861028;0.894257;1.593406;0.810154;0.889526;0.110496;0.582495;-0.277834;0.684472;-0.201100;1.776341;-1.877423;
1.149064;1.008376;1.006148;1.000028;484.277119;103.936163;1.017855;2.881350;4.809571;1.377744;0.148211;0.097351;2.125057;0.942561;0.806631;0.193392;0.705721;-0.234656;0.738087;-0.198971;2.437159;-1.639556;0.896334;0.884682;1.663362;0.815619;0.892521;0.107503;0.591211;-0.293014;0.691716;-0.212515;1.835646;-1.852156;
1.150000;1.009520;1.007483;1.000028;485.876617;103.676503;1.018975;2.858949;4.825445;1.375097;0.146133;0.095548;2.101837;0.942561;0.812080;0.187943;0.712508;-0.232097;0.744180;-0.196785;2.399049;-1.608399;0.904295;0.882788;1.679085;0.817071;0.893315;0.106710;0.593190;-0.296400;0.693386;-0.215042;1.848778;-1.846899;
1.150000;0.972771;0.937385;1.000028;515.383021;199.307175;0.990333;3.431788;5.108723;1.902529;0.106144;0.058331;1.583581;0.942561;0.812080;0.187943;0.712508;-0.232097;0.744180;-0.196785;1.826180;-1.141211;1.734588;1.500727;1.320755;0.817071;0.893315;0.106710;0.593190;-0.296400;0.693386;-0.215042;1.464886;-1.418431;
1.150001;0.972769;0.937382;1.000028;515.389081;199.312695;0.990332;3.431806;5.108783;1.902544;0.106148;0.058329;1.583632;0.942561;0.812083;0.187940;0.712507;-0.232105;0.744175;-0.196798;1.826246;-1.141204;1.734665;1.500745;1.320811;0.817072;0.893316;0.106710;0.593189;-0.296407;0.693376;-0.215055;1.464951;-1.418464;
1.150002;0.972768;0.937379;1.000028;515.395140;199.318211;0.990331;3.431825;5.108842;1.902559;0.106152;0.058328;1.583684;0.942561;0.812086;0.187937;0.712506;-0.232112;0.744169;-0.196810;1.826312;-1.141197;1.734743;1.500764;1.320867;0.817073;0.893316;0.106709;0.593187;-0.296413;0.693366;-0.215068;1.465016;-1.418497;
1.150004;0.972765;0.937373;1.000028;515.407253;199.329239;0.990329;3.431863;5.108960;1.902589;0.106159;0.058325;1.583787;0.942561;0.812092;0.187931;0.712504;-0.232127;0.744159;-0.196834;1.826443;-1.141184;1.734898;1.500801;1.320979;0.817075;0.893317;0.106708;0.593184;-0.296426;0.693346;-0.215095;1.465146;-1.418564;
1.150008;0.972759;0.937360;1.000028;515.431458;199.351269;0.990325;3.431938;5.109197;1.902649;0.106173;0.058320;1.583993;0.942561;0.812105;0.187918;0.712500;-0.232156;0.744137;-0.196882;1.826705;-1.141156;1.735207;1.500875;1.321202;0.817078;0.893319;0.106706;0.593178;-0.296453;0.693306;-0.215147;1.465405;-1.418696;
1.150016;0.972748;0.937335;1.000028;515.479773;199.395243;0.990318;3.432089;5.109669;1.902768;0.106202;0.058309;1.584403;0.942561;0.812131;0.187892;0.712492;-0.232214;0.744095;-0.196978;1.827227;-1.141102;1.735824;1.501023;1.321649;0.817086;0.893323;0.106702;0.593166;-0.296506;0.693227;-0.215251;1.465922;-1.418961;
1.150032;0.972725;0.937286;1.000028;515.576029;199.482834;0.990303;3.432386;5.110610;1.903005;0.106260;0.058287;1.585220;0.942561;0.812182;0.187841;0.712475;-0.232331;0.744010;-0.197170;1.828267;-1.140996;1.737053;1.501319;1.322538;0.817100;0.893331;0.106694;0.593143;-0.296611;0.693068;-0.215459;1.466951;-1.419488;
