time;WTG4B_WTG4B_HvMeasurements_PPu;WTG4B_WTG4B_HvMeasurements_QPu;WTG4B_WTG4B_HvMeasurements_UPu;WTG4B_WTG4B_LvMeasurements_PPu;WTG4B_WTG4B_LvMeasurements_QPu;WTG4B_WTG4B_LvMeasurements_UPu;WTG4B_WTG4B_injector_PInjPuSn;WTG4B_WTG4B_injector_QInjPuSn;WTG4B_WTG4B_injector_UPu;WTG4B_WTG4B_injector_idPu;WTG4B_WTG4B_injector_iqPu;
12.506384;0.666370;0.367208;1.024329;0.693196;0.492398;1.101236;0.693203;0.492411;1.101247;0.629434;-0.447193;
12.506385;0.666360;0.367196;1.024328;0.693186;0.492386;1.101232;0.693192;0.492392;1.101242;0.629425;-0.447179;
12.506386;0.666348;0.367184;1.024327;0.693174;0.492369;1.101227;0.693180;0.492375;1.101238;0.629416;-0.447165;
12.506388;0.666325;0.367159;1.024324;0.693148;0.492334;1.101219;0.693154;0.492340;1.101230;0.629397;-0.447137;
12.506392;0.666279;0.367110;1.024320;0.693098;0.492265;1.101202;0.693104;0.492271;1.101213;0.629361;-0.447082;
12.506400;0.666186;0.367012;1.024311;0.692996;0.492127;1.101168;0.693002;0.492133;1.101179;0.629289;-0.446970;
12.506416;0.666000;0.366816;1.024294;0.692794;0.491851;1.101100;0.692799;0.491857;1.101111;0.629143;-0.446746;
12.506448;0.665630;0.366426;1.024259;0.692389;0.491301;1.100965;0.692395;0.491307;1.100975;0.628854;-0.446301;
12.506512;0.664894;0.365650;1.024190;0.691585;0.490207;1.100696;0.691591;0.490213;1.100706;0.628278;-0.445416;
12.506640;0.663437;0.364117;1.024054;0.689993;0.488046;1.100163;0.689999;0.488052;1.100174;0.627136;-0.443665;
12.506690;0.662877;0.363529;1.024002;0.689381;0.487217;1.099959;0.689387;0.487223;1.099970;0.626697;-0.442993;
12.506691;0.662865;0.363517;1.024001;0.689369;0.487200;1.099955;0.689375;0.487206;1.099966;0.626688;-0.442980;
12.506692;0.662854;0.363505;1.024000;0.689357;0.487184;1.099951;0.689363;0.487190;1.099962;0.626679;-0.442966;
12.506694;0.662832;0.363481;1.023998;0.689332;0.487150;1.099943;0.689338;0.487156;1.099953;0.626661;-0.442939;
12.506698;0.662787;0.363434;1.023993;0.689283;0.487084;1.099926;0.689289;0.487090;1.099937;0.626626;-0.442885;
12.506706;0.662697;0.363340;1.023985;0.689185;0.486951;1.099894;0.689191;0.486957;1.099904;0.626556;-0.442777;
12.506722;0.662517;0.363152;1.023968;0.688989;0.486686;1.099828;0.688995;0.486691;1.099839;0.626415;-0.442562;
12.506754;0.662159;0.362776;1.023935;0.688598;0.486156;1.099698;0.688604;0.486162;1.099708;0.626134;-0.442133;
12.506818;0.661446;0.362029;1.023869;0.687820;0.485104;1.099438;0.687825;0.485110;1.099449;0.625574;-0.441280;
12.506946;0.660035;0.360554;1.023737;0.686279;0.483026;1.098925;0.686285;0.483031;1.098936;0.624466;-0.439593;
12.507202;0.657268;0.357673;1.023481;0.683260;0.478968;1.097923;0.683266;0.478974;1.097933;0.622289;-0.436295;
12.507714;0.651950;0.352181;1.022993;0.677462;0.471237;1.096007;0.677467;0.471243;1.096018;0.618090;-0.429998;
12.508738;0.642111;0.342201;1.022104;0.666752;0.457193;1.092511;0.666757;0.457198;1.092521;0.610273;-0.418508;
12.509762;0.633257;0.333464;1.021326;0.657134;0.444891;1.089431;0.657139;0.444897;1.089441;0.603177;-0.408389;
12.511810;0.618007;0.319102;1.020047;0.640615;0.424603;1.084314;0.640620;0.424608;1.084324;0.590800;-0.391590;
12.513653;0.606739;0.309301;1.019176;0.628451;0.410622;1.080761;0.628455;0.410627;1.080771;0.581494;-0.379929;
12.515496;0.597355;0.301899;1.018522;0.618353;0.399889;1.078019;0.618358;0.399894;1.078029;0.573613;-0.370931;
12.517339;0.589484;0.296411;1.018041;0.609908;0.391724;1.075927;0.609914;0.391737;1.075937;0.566887;-0.364062;
12.519182;0.582852;0.292464;1.017700;0.602815;0.385627;1.074360;0.602821;0.385642;1.074370;0.561117;-0.358914;
12.521026;0.577219;0.289730;1.017469;0.596810;0.381154;1.073209;0.596816;0.381169;1.073219;0.556125;-0.355126;
12.522869;0.572388;0.287932;1.017323;0.591675;0.377938;1.072381;0.591681;0.377951;1.072390;0.551769;-0.352397;
12.524712;0.568199;0.286837;1.017240;0.587235;0.375672;1.071799;0.587241;0.375685;1.071808;0.547928;-0.350472;
12.526555;0.564521;0.286253;1.017204;0.583347;0.374108;1.071397;0.583353;0.374120;1.071406;0.544505;-0.349140;
12.528398;0.561247;0.286018;1.017199;0.579894;0.373037;1.071123;0.579899;0.373047;1.071133;0.541421;-0.348227;
12.530242;0.558292;0.286001;1.017213;0.576783;0.372290;1.070933;0.576788;0.372300;1.070943;0.538612;-0.347590;
12.533928;0.553019;0.286123;1.017253;0.571237;0.371139;1.070639;0.571241;0.371143;1.070648;0.533578;-0.346605;
12.537614;0.548371;0.286112;1.017276;0.566347;0.370000;1.070347;0.566351;0.370005;1.070356;0.529157;-0.345635;
12.541301;0.544107;0.285596;1.017249;0.561851;0.368402;1.069931;0.561855;0.368407;1.069940;0.525161;-0.344275;
12.544987;0.540062;0.284341;1.017149;0.557570;0.366044;1.069314;0.557574;0.366050;1.069323;0.521461;-0.342269;
12.548674;0.536136;0.282229;1.016967;0.553395;0.362772;1.068454;0.553399;0.362778;1.068462;0.517973;-0.339482;
12.552360;0.532270;0.279226;1.016698;0.549265;0.358535;1.067337;0.549269;0.358540;1.067345;0.514645;-0.335868;
12.556046;0.528434;0.275356;1.016346;0.545149;0.353355;1.065967;0.545152;0.353360;1.065976;0.511443;-0.331440;
12.563419;0.520811;0.265399;1.015426;0.536924;0.340595;1.062579;0.536928;0.340599;1.062587;0.505333;-0.320489;
12.570792;0.513267;0.252999;1.014269;0.528745;0.325231;1.058471;0.528748;0.325230;1.058479;0.499564;-0.307215;
12.577167;0.506825;0.240889;1.013131;0.521744;0.310512;1.054506;0.521745;0.310504;1.054514;0.494800;-0.294406;
12.577167;0.506824;0.240884;1.013131;0.521742;0.310500;1.054506;0.521745;0.310503;1.054514;0.494800;-0.294406;
12.577167;0.506824;0.240884;1.013131;0.521742;0.310499;1.054506;0.521745;0.310502;1.054514;0.494800;-0.294406;
12.577168;0.506823;0.240882;1.013130;0.521741;0.310497;1.054505;0.521744;0.310500;1.054513;0.494799;-0.294404;
12.577169;0.506822;0.240880;1.013130;0.521739;0.310494;1.054505;0.521743;0.310498;1.054513;0.494798;-0.294401;
12.577171;0.506820;0.240876;1.013130;0.521737;0.310489;1.054503;0.521741;0.310493;1.054511;0.494797;-0.294397;
12.577175;0.506816;0.240868;1.013129;0.521733;0.310480;1.054501;0.521736;0.310483;1.054509;0.494794;-0.294389;
12.577183;0.506808;0.240852;1.013128;0.521724;0.310460;1.054495;0.521727;0.310464;1.054503;0.494788;-0.294372;
12.577199;0.506792;0.240819;1.013125;0.521707;0.310421;1.054485;0.521710;0.310425;1.054493;0.494776;-0.294338;
12.577231;0.506760;0.240755;1.013119;0.521672;0.310344;1.054464;0.521675;0.310347;1.054472;0.494753;-0.294270;
12.577295;0.506695;0.240626;1.013106;0.521602;0.310188;1.054422;0.521605;0.310192;1.054430;0.494706;-0.294134;
12.577423;0.506567;0.240368;1.013082;0.521462;0.309877;1.054338;0.521465;0.309880;1.054346;0.494613;-0.293863;
12.577679;0.506310;0.239850;1.013033;0.521182;0.309253;1.054169;0.521185;0.309257;1.054177;0.494427;-0.293318;
12.578191;0.505796;0.238809;1.012935;0.520623;0.308001;1.053831;0.520626;0.308004;1.053839;0.494055;-0.292224;
12.579215;0.504772;0.236711;1.012737;0.519508;0.305480;1.053148;0.519511;0.305483;1.053156;0.493316;-0.290020;
12.581263;0.502732;0.232459;1.012336;0.517288;0.300386;1.051768;0.517291;0.300389;1.051775;0.491853;-0.285558;
12.585359;0.498697;0.223838;1.011520;0.512897;0.290106;1.048970;0.512900;0.290110;1.048978;0.488977;-0.276521;
12.589455;0.494706;0.215192;1.010700;0.508559;0.279843;1.046164;0.508563;0.279846;1.046171;0.486141;-0.267454;
12.593551;0.490757;0.206595;1.009883;0.504275;0.269679;1.043370;0.504278;0.269682;1.043377;0.483335;-0.258429;
12.601743;0.482957;0.189721;1.008276;0.495835;0.249817;1.037870;0.495838;0.249820;1.037877;0.477761;-0.240665;
12.602840;0.481923;0.187515;1.008066;0.494718;0.247227;1.037149;0.494721;0.247231;1.037156;0.477017;-0.238335;
12.602840;0.481923;0.187515;1.008066;0.494718;0.247228;1.037149;0.494721;0.247231;1.037156;0.477017;-0.238335;
12.602841;0.481922;0.187513;1.008065;0.494717;0.247226;1.037148;0.494720;0.247229;1.037155;0.477016;-0.238333;
12.602842;0.481921;0.187511;1.008065;0.494716;0.247223;1.037147;0.494719;0.247226;1.037155;0.477016;-0.238331;
12.602844;0.481919;0.187507;1.008065;0.494714;0.247219;1.037146;0.494717;0.247221;1.037153;0.477014;-0.238327;
12.602848;0.481915;0.187499;1.008064;0.494710;0.247209;1.037144;0.494713;0.247212;1.037151;0.477012;-0.238318;
12.602856;0.481907;0.187482;1.008063;0.494702;0.247190;1.037138;0.494705;0.247193;1.037145;0.477006;-0.238301;
12.602872;0.481892;0.187450;1.008059;0.494686;0.247152;1.037128;0.494689;0.247155;1.037135;0.476995;-0.238267;
12.602904;0.481862;0.187385;1.008053;0.494653;0.247076;1.037106;0.494656;0.247079;1.037114;0.476974;-0.238199;
12.602968;0.481802;0.187256;1.008041;0.494588;0.246924;1.037064;0.494591;0.246927;1.037071;0.476930;-0.238062;
12.603096;0.481682;0.186996;1.008016;0.494458;0.246620;1.036979;0.494461;0.246623;1.036987;0.476844;-0.237789;
12.603352;0.481441;0.186479;1.007967;0.494198;0.246014;1.036810;0.494201;0.246017;1.036817;0.476671;-0.237242;
12.603864;0.480959;0.185446;1.007868;0.493679;0.244803;1.036473;0.493682;0.244806;1.036480;0.476325;-0.236152;
12.604888;0.479999;0.183390;1.007672;0.492642;0.242395;1.035800;0.492645;0.242398;1.035807;0.475633;-0.233980;
12.606936;0.478083;0.179321;1.007283;0.490578;0.237630;1.034467;0.490581;0.237633;1.034474;0.474250;-0.229677;
12.611032;0.474276;0.171369;1.006523;0.486482;0.228330;1.031856;0.486484;0.228333;1.031863;0.471479;-0.221246;
12.615205;0.470424;0.163569;1.005777;0.482347;0.219211;1.029284;0.482350;0.219215;1.029291;0.468639;-0.212942;
12.615206;0.470423;0.163568;1.005776;0.482346;0.219210;1.029283;0.482349;0.219213;1.029290;0.468639;-0.212940;
12.615207;0.470422;0.163566;1.005776;0.482345;0.219208;1.029283;0.482348;0.219211;1.029290;0.468638;-0.212938;
12.615209;0.470420;0.163562;1.005776;0.482343;0.219204;1.029282;0.482346;0.219207;1.029288;0.468637;-0.212934;
12.615213;0.470417;0.163555;1.005775;0.482340;0.219195;1.029279;0.482342;0.219198;1.029286;0.468634;-0.212927;
12.615221;0.470409;0.163540;1.005774;0.482332;0.219178;1.029274;0.482334;0.219181;1.029281;0.468629;-0.212911;
12.615237;0.470394;0.163511;1.005771;0.482316;0.219144;1.029265;0.482319;0.219146;1.029271;0.468618;-0.212879;
12.615269;0.470365;0.163452;1.005765;0.482284;0.219075;1.029245;0.482287;0.219078;1.029252;0.468596;-0.212817;
12.615333;0.470306;0.163334;1.005754;0.482221;0.218938;1.029206;0.482224;0.218940;1.029213;0.468552;-0.212691;
12.615461;0.470189;0.163099;1.005732;0.482095;0.218663;1.029129;0.482098;0.218665;1.029135;0.468465;-0.212440;
12.615717;0.469954;0.162629;1.005687;0.481843;0.218114;1.028973;0.481846;0.218117;1.028980;0.468291;-0.211939;
12.616229;0.469484;0.161694;1.005597;0.481340;0.217022;1.028664;0.481343;0.217024;1.028671;0.467942;-0.210941;
12.617253;0.468549;0.159838;1.005419;0.480338;0.214854;1.028050;0.480340;0.214857;1.028057;0.467247;-0.208959;
12.618277;0.467621;0.158000;1.005243;0.479344;0.212710;1.027442;0.479347;0.212712;1.027448;0.466556;-0.206996;
12.620325;0.465805;0.154380;1.004896;0.477401;0.208492;1.026243;0.477403;0.208495;1.026250;0.465207;-0.203128;
12.622373;0.464059;0.150831;1.004555;0.475532;0.204371;1.025070;0.475535;0.204374;1.025077;0.463916;-0.199341;
12.626469;0.460864;0.143940;1.003892;0.472111;0.196428;1.022802;0.472114;0.196431;1.022808;0.461600;-0.192017;
12.630565;0.458108;0.137323;1.003253;0.469158;0.188888;1.020640;0.469160;0.188890;1.020647;0.459683;-0.185035;
12.637973;0.454336;0.126059;1.002159;0.465099;0.176288;1.017011;0.465101;0.176291;1.017018;0.457333;-0.173305;
12.637974;0.454336;0.126057;1.002159;0.465099;0.176287;1.017011;0.465101;0.176289;1.017017;0.457332;-0.173304;
12.637975;0.454335;0.126056;1.002159;0.465099;0.176285;1.017010;0.465101;0.176287;1.017017;0.457332;-0.173302;
12.637977;0.454334;0.126053;1.002159;0.465098;0.176282;1.017010;0.465100;0.176284;1.017016;0.457332;-0.173299;
12.637981;0.454333;0.126047;1.002158;0.465096;0.176275;1.017008;0.465098;0.176278;1.017014;0.457331;-0.173293;
12.637988;0.454330;0.126037;1.002157;0.465093;0.176264;1.017004;0.465095;0.176267;1.017011;0.457329;-0.173283;
12.637989;0.454329;0.126036;1.002157;0.465092;0.176263;1.017004;0.465095;0.176265;1.017010;0.457329;-0.173281;
12.637990;0.454329;0.126034;1.002157;0.465092;0.176261;1.017004;0.465094;0.176263;1.017010;0.457329;-0.173280;
12.637992;0.454328;0.126031;1.002157;0.465091;0.176258;1.017003;0.465093;0.176260;1.017009;0.457328;-0.173277;
12.637996;0.454327;0.126025;1.002156;0.465089;0.176251;1.017001;0.465092;0.176254;1.017007;0.457328;-0.173271;
12.638004;0.454323;0.126014;1.002155;0.465086;0.176238;1.016997;0.465088;0.176241;1.017003;0.457326;-0.173259;
12.638020;0.454317;0.125990;1.002153;0.465079;0.176213;1.016990;0.465081;0.176215;1.016996;0.457322;-0.173235;
12.638052;0.454304;0.125944;1.002148;0.465065;0.176161;1.016975;0.465067;0.176163;1.016981;0.457315;-0.173187;
12.638116;0.454278;0.125850;1.002139;0.465037;0.176058;1.016945;0.465039;0.176060;1.016951;0.457301;-0.173090;
12.638244;0.454227;0.125664;1.002121;0.464981;0.175852;1.016885;0.464984;0.175855;1.016892;0.457273;-0.172898;
12.638500;0.454126;0.125292;1.002084;0.464872;0.175442;1.016767;0.464874;0.175444;1.016773;0.457219;-0.172515;
12.639012;0.453929;0.124551;1.002012;0.464659;0.174626;1.016531;0.464662;0.174629;1.016537;0.457116;-0.171752;
12.640036;0.453559;0.123082;1.001869;0.464259;0.173014;1.016065;0.464261;0.173016;1.016071;0.456931;-0.170244;
12.642084;0.452908;0.120198;1.001587;0.463551;0.169865;1.015154;0.463553;0.169868;1.015160;0.456644;-0.167295;
12.646180;0.451938;0.114643;1.001041;0.462487;0.163870;1.013415;0.462489;0.163872;1.013421;0.456377;-0.161666;
12.654372;0.451130;0.104394;1.000030;0.461556;0.153046;1.010264;0.461558;0.153048;1.010270;0.456878;-0.151456;
12.662564;0.451588;0.095285;0.999124;0.461964;0.143706;1.007532;0.461966;0.143708;1.007538;0.458522;-0.142597;
12.670756;0.452991;0.087290;0.998322;0.463375;0.135746;1.005194;0.463377;0.135748;1.005200;0.460992;-0.135011;
12.678948;0.455044;0.080365;0.997623;0.465476;0.129049;1.003220;0.465479;0.129051;1.003226;0.463993;-0.128603;
12.687140;0.457482;0.074450;0.997022;0.467991;0.123492;1.001577;0.467993;0.123494;1.001582;0.467265;-0.123267;
12.695332;0.460081;0.069476;0.996514;0.470682;0.118949;1.000228;0.470685;0.118951;1.000234;0.470584;-0.118894;
12.703524;0.462655;0.065365;0.996091;0.473355;0.115296;0.999141;0.473357;0.115298;0.999147;0.473770;-0.115369;
12.711716;0.465059;0.062036;0.995747;0.475855;0.112414;0.998281;0.475857;0.112417;0.998287;0.476681;-0.112585;
12.728100;0.468896;0.057285;0.995253;0.479851;0.108405;0.997079;0.479853;0.108407;0.997085;0.481261;-0.108701;
12.742845;0.471115;0.054859;0.995000;0.482164;0.106420;0.996483;0.482166;0.106423;0.996489;0.483869;-0.106778;
12.757591;0.472118;0.053716;0.994880;0.483209;0.105478;0.996199;0.483212;0.105481;0.996205;0.485056;-0.105867;
12.763492;0.472213;0.053514;0.994860;0.483308;0.105294;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763493;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763494;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763496;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763500;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763508;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763523;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763524;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763525;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763527;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763531;0.472212;0.053515;0.994860;0.483308;0.105295;0.996144;0.483311;0.105297;0.996150;0.485182;-0.105689;
12.763539;0.472212;0.053514;0.994860;0.483308;0.105294;0.996144;0.483310;0.105297;0.996150;0.485182;-0.105689;
12.763555;0.472212;0.053514;0.994860;0.483308;0.105294;0.996144;0.483310;0.105297;0.996150;0.485182;-0.105689;
12.763587;0.472212;0.053514;0.994860;0.483308;0.105294;0.996144;0.483310;0.105296;0.996150;0.485182;-0.105688;
12.763651;0.472212;0.053513;0.994860;0.483308;0.105293;0.996144;0.483310;0.105296;0.996149;0.485181;-0.105688;
12.763779;0.472211;0.053512;0.994860;0.483307;0.105292;0.996143;0.483309;0.105295;0.996149;0.485181;-0.105687;
12.764035;0.472210;0.053510;0.994859;0.483305;0.105290;0.996143;0.483308;0.105292;0.996148;0.485180;-0.105684;
12.764547;0.472206;0.053507;0.994859;0.483301;0.105286;0.996141;0.483303;0.105288;0.996147;0.485176;-0.105680;
12.765571;0.472194;0.053503;0.994859;0.483288;0.105279;0.996139;0.483291;0.105281;0.996145;0.485164;-0.105674;
12.767619;0.472154;0.053504;0.994859;0.483247;0.105271;0.996137;0.483250;0.105274;0.996143;0.485124;-0.105667;
12.771715;0.472017;0.053541;0.994863;0.483104;0.105279;0.996139;0.483106;0.105282;0.996145;0.484979;-0.105676;
12.779907;0.471544;0.053726;0.994884;0.482609;0.105364;0.996165;0.482611;0.105367;0.996171;0.484469;-0.105759;
12.796291;0.470045;0.054362;0.994955;0.481043;0.105684;0.996262;0.481045;0.105687;0.996268;0.482850;-0.106072;
12.812675;0.468100;0.055166;0.995045;0.479011;0.106082;0.996382;0.479013;0.106084;0.996388;0.480752;-0.106460;
12.829059;0.466055;0.055943;0.995132;0.476874;0.106432;0.996487;0.476876;0.106434;0.996493;0.478557;-0.106801;
12.845443;0.464170;0.056562;0.995203;0.474905;0.106659;0.996555;0.474907;0.106660;0.996561;0.476548;-0.107021;
12.861827;0.462605;0.056960;0.995251;0.473270;0.106730;0.996576;0.473272;0.106731;0.996582;0.474897;-0.107091;
12.878211;0.461421;0.057124;0.995272;0.472033;0.106645;0.996550;0.472035;0.106647;0.996555;0.473669;-0.107008;
12.894595;0.460605;0.057074;0.995271;0.471180;0.106421;0.996482;0.471182;0.106424;0.996488;0.472844;-0.106791;
12.927363;0.459681;0.056567;0.995225;0.470212;0.105710;0.996268;0.470214;0.105713;0.996274;0.471975;-0.106101;
12.935153;0.459538;0.056399;0.995209;0.470062;0.105510;0.996208;0.470064;0.105512;0.996214;0.471852;-0.105907;
12.935154;0.459538;0.056399;0.995209;0.470062;0.105510;0.996208;0.470064;0.105512;0.996214;0.471852;-0.105907;
12.935155;0.459538;0.056399;0.995209;0.470062;0.105510;0.996208;0.470064;0.105512;0.996214;0.471852;-0.105907;
12.935157;0.459538;0.056399;0.995209;0.470062;0.105510;0.996208;0.470064;0.105512;0.996214;0.471852;-0.105907;
12.935161;0.459538;0.056399;0.995209;0.470062;0.105510;0.996208;0.470064;0.105512;0.996214;0.471852;-0.105907;
12.935169;0.459538;0.056399;0.995209;0.470062;0.105510;0.996208;0.470064;0.105512;0.996214;0.471852;-0.105906;
12.935185;0.459538;0.056398;0.995209;0.470062;0.105509;0.996208;0.470064;0.105511;0.996213;0.471852;-0.105906;
12.935217;0.459538;0.056398;0.995209;0.470061;0.105508;0.996207;0.470064;0.105511;0.996213;0.471852;-0.105905;
12.935281;0.459537;0.056396;0.995208;0.470061;0.105506;0.996207;0.470063;0.105509;0.996213;0.471852;-0.105903;
12.935409;0.459536;0.056392;0.995208;0.470060;0.105503;0.996206;0.470062;0.105505;0.996211;0.471851;-0.105900;
12.935665;0.459534;0.056385;0.995207;0.470057;0.105495;0.996203;0.470060;0.105497;0.996209;0.471850;-0.105892;
12.936150;0.459530;0.056372;0.995206;0.470053;0.105481;0.996199;0.470056;0.105483;0.996205;0.471848;-0.105878;
12.936151;0.459530;0.056372;0.995206;0.470053;0.105481;0.996199;0.470056;0.105483;0.996205;0.471848;-0.105878;
12.936152;0.459530;0.056372;0.995206;0.470053;0.105481;0.996199;0.470056;0.105483;0.996205;0.471848;-0.105878;
12.936154;0.459530;0.056372;0.995206;0.470053;0.105481;0.996199;0.470056;0.105483;0.996205;0.471848;-0.105878;
12.936158;0.459530;0.056372;0.995206;0.470053;0.105481;0.996199;0.470056;0.105483;0.996205;0.471848;-0.105878;
12.936166;0.459530;0.056372;0.995206;0.470053;0.105480;0.996199;0.470056;0.105483;0.996205;0.471848;-0.105878;
12.936182;0.459530;0.056371;0.995206;0.470053;0.105480;0.996199;0.470055;0.105482;0.996205;0.471848;-0.105878;
12.936214;0.459530;0.056370;0.995206;0.470053;0.105479;0.996199;0.470055;0.105481;0.996204;0.471848;-0.105877;
12.936278;0.459529;0.056369;0.995206;0.470052;0.105477;0.996198;0.470055;0.105479;0.996204;0.471847;-0.105875;
12.936406;0.459528;0.056365;0.995205;0.470051;0.105473;0.996197;0.470054;0.105476;0.996203;0.471847;-0.105871;
12.936662;0.459526;0.056358;0.995205;0.470049;0.105466;0.996195;0.470051;0.105468;0.996200;0.471846;-0.105864;
12.937174;0.459522;0.056344;0.995203;0.470045;0.105451;0.996190;0.470047;0.105453;0.996196;0.471844;-0.105849;
12.938198;0.459515;0.056316;0.995201;0.470037;0.105420;0.996181;0.470039;0.105423;0.996187;0.471840;-0.105820;
12.940246;0.459500;0.056259;0.995195;0.470022;0.105359;0.996163;0.470024;0.105362;0.996168;0.471833;-0.105761;
12.944342;0.459474;0.056143;0.995183;0.469994;0.105236;0.996126;0.469996;0.105239;0.996131;0.471823;-0.105641;
12.952534;0.459426;0.055907;0.995160;0.469943;0.104986;0.996051;0.469945;0.104989;0.996056;0.471807;-0.105398;
12.968918;0.459315;0.055434;0.995113;0.469826;0.104482;0.995899;0.469828;0.104485;0.995905;0.471761;-0.104909;
12.977471;0.459236;0.055194;0.995089;0.469742;0.104222;0.995821;0.469745;0.104225;0.995827;0.471715;-0.104656;
12.977472;0.459236;0.055194;0.995089;0.469742;0.104222;0.995821;0.469745;0.104225;0.995827;0.471715;-0.104656;
12.977473;0.459236;0.055194;0.995089;0.469742;0.104222;0.995821;0.469745;0.104225;0.995827;0.471715;-0.104656;
12.977475;0.459236;0.055194;0.995089;0.469742;0.104222;0.995821;0.469745;0.104224;0.995826;0.471715;-0.104656;
12.977479;0.459236;0.055194;0.995089;0.469742;0.104222;0.995821;0.469745;0.104224;0.995826;0.471715;-0.104656;
12.977487;0.459236;0.055194;0.995089;0.469742;0.104222;0.995821;0.469745;0.104224;0.995826;0.471715;-0.104656;
12.977503;0.459236;0.055193;0.995089;0.469742;0.104221;0.995820;0.469744;0.104224;0.995826;0.471714;-0.104655;
12.977535;0.459236;0.055192;0.995089;0.469742;0.104220;0.995820;0.469744;0.104223;0.995826;0.471714;-0.104654;
12.977599;0.459235;0.055190;0.995089;0.469741;0.104218;0.995820;0.469744;0.104221;0.995825;0.471714;-0.104652;
12.977727;0.459234;0.055187;0.995089;0.469740;0.104214;0.995818;0.469742;0.104217;0.995824;0.471713;-0.104648;
12.977983;0.459232;0.055179;0.995088;0.469738;0.104206;0.995816;0.469740;0.104209;0.995822;0.471712;-0.104641;
12.978495;0.459228;0.055165;0.995087;0.469733;0.104191;0.995811;0.469735;0.104193;0.995817;0.471710;-0.104625;
12.978682;0.459226;0.055159;0.995086;0.469731;0.104185;0.995809;0.469734;0.104187;0.995815;0.471709;-0.104620;
12.978683;0.459226;0.055159;0.995086;0.469731;0.104185;0.995809;0.469734;0.104187;0.995815;0.471709;-0.104620;
12.978684;0.459226;0.055159;0.995086;0.469731;0.104185;0.995809;0.469734;0.104187;0.995815;0.471709;-0.104620;
12.978686;0.459226;0.055159;0.995086;0.469731;0.104185;0.995809;0.469734;0.104187;0.995815;0.471709;-0.104620;
12.978690;0.459226;0.055159;0.995086;0.469731;0.104185;0.995809;0.469734;0.104187;0.995815;0.471709;-0.104619;
12.978698;0.459226;0.055159;0.995086;0.469731;0.104184;0.995809;0.469734;0.104187;0.995815;0.471709;-0.104619;
12.978714;0.459226;0.055158;0.995086;0.469731;0.104184;0.995809;0.469733;0.104186;0.995815;0.471709;-0.104619;
12.978746;0.459225;0.055158;0.995086;0.469731;0.104183;0.995809;0.469733;0.104185;0.995815;0.471709;-0.104618;
12.978810;0.459225;0.055156;0.995086;0.469730;0.104181;0.995808;0.469733;0.104183;0.995814;0.471708;-0.104616;
12.978938;0.459224;0.055152;0.995085;0.469729;0.104177;0.995807;0.469731;0.104179;0.995813;0.471708;-0.104612;
12.979194;0.459221;0.055145;0.995085;0.469727;0.104169;0.995805;0.469729;0.104171;0.995811;0.471706;-0.104604;
12.979706;0.459217;0.055130;0.995083;0.469722;0.104153;0.995800;0.469724;0.104156;0.995806;0.471704;-0.104589;
12.980730;0.459207;0.055101;0.995080;0.469712;0.104122;0.995791;0.469714;0.104124;0.995796;0.471698;-0.104558;
12.982778;0.459188;0.055043;0.995075;0.469691;0.104059;0.995772;0.469693;0.104061;0.995777;0.471686;-0.104497;
12.986874;0.459144;0.054929;0.995063;0.469645;0.103934;0.995734;0.469647;0.103936;0.995740;0.471658;-0.104376;
12.995066;0.459041;0.054707;0.995042;0.469536;0.103687;0.995660;0.469539;0.103689;0.995665;0.471584;-0.104136;
13.011450;0.458773;0.054291;0.995001;0.469256;0.103207;0.995515;0.469258;0.103210;0.995521;0.471370;-0.103670;
13.044218;0.458079;0.053546;0.994930;0.468527;0.102306;0.995244;0.468530;0.102308;0.995249;0.470767;-0.102793;
13.076986;0.457282;0.052888;0.994868;0.467693;0.101470;0.994991;0.467695;0.101472;0.994997;0.470048;-0.101979;
13.142522;0.455874;0.051657;0.994751;0.466218;0.099926;0.994525;0.466220;0.099929;0.994531;0.468784;-0.100475;
13.208058;0.454796;0.050483;0.994638;0.465088;0.098511;0.994098;0.465090;0.098513;0.994103;0.467849;-0.099095;
13.273594;0.454003;0.049348;0.994528;0.464256;0.097195;0.993700;0.464258;0.097197;0.993705;0.467200;-0.097811;
