time;Generator_generator_cePu;Generator_generator_PePu;Generator_generator_cmPu;Generator_generator_PmPu;Generator_generator_ufPu;Generator_generator_efdPu;Generator_generator_omegaPu;Generator_generator_theta;Generator_generator_PGenPu;Generator_generator_QGenPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_UPu;Generator_generator_IStatorPu;Generator_generator_IRotorPu;Generator_generator_UStatorPu;Generator_generator_QStatorPu;Generator_generator_thetaInternal;Generator_voltageRegulator_VrefPu;Generator_voltageRegulator_VsPu;Generator_voltageRegulator_VcPu;
40.482;0;0;0;0;0.000535068;0.771059;1;0;0;-1.05384e-05;0;-0.00105384;1.05384;1e-05;1.04526;1.05384;-1.05384e-05;0;1.055;0;1.05384;
40.483;0;0;0;0;0.000535894;0.772249;1;0;0;-1.05379e-05;0;-0.00105379;1.05379;1e-05;1.04517;1.05379;-1.05379e-05;0;1.055;0;1.05379;
40.484;0;0;0;0;0.000536742;0.773472;1;0;0;-1.05374e-05;0;-0.00105374;1.05374;1e-05;1.04509;1.05374;-1.05374e-05;0;1.055;0;1.05374;
40.485;0;0;0;0;0.000537613;0.774727;1;0;0;-1.05369e-05;0;-0.00105369;1.05369;1e-05;1.045;1.05369;-1.05369e-05;0;1.055;0;1.05369;
40.486;0;0;0;0;0.000538506;0.776013;1;0;0;-1.05364e-05;0;-0.00105364;1.05364;1e-05;1.04492;1.05364;-1.05364e-05;0;1.055;0;1.05364;
40.487;0;0;0;0;0.00053942;0.77733;1;0;0;-1.0536e-05;0;-0.0010536;1.0536;1e-05;1.04484;1.0536;-1.0536e-05;0;1.055;0;1.0536;
40.488;0;0;0;0;0.000540355;0.778677;1;0;0;-1.05355e-05;0;-0.00105355;1.05355;1e-05;1.04476;1.05355;-1.05355e-05;0;1.055;0;1.05355;
40.489;0;0;0;0;0.00054131;0.780054;1;0;0;-1.0535e-05;0;-0.0010535;1.0535;1e-05;1.04468;1.0535;-1.0535e-05;0;1.055;0;1.0535;
40.49;0;0;0;0;0.000542285;0.781459;1;0;0;-1.05345e-05;0;-0.00105345;1.05345;1e-05;1.04461;1.05345;-1.05345e-05;0;1.055;0;1.05345;
40.491;0;0;0;0;0.00054328;0.782893;1;0;0;-1.0534e-05;0;-0.0010534;1.0534;1e-05;1.04454;1.0534;-1.0534e-05;0;1.055;0;1.0534;
40.492;0;0;0;0;0.000544294;0.784354;1;0;0;-1.05335e-05;0;-0.00105335;1.05335;1e-05;1.04447;1.05335;-1.05335e-05;0;1.055;0;1.05335;
40.493;0;0;0;0;0.000545327;0.785842;1;0;0;-1.05331e-05;0;-0.00105331;1.05331;1e-05;1.0444;1.05331;-1.05331e-05;0;1.055;0;1.05331;
40.494;0;0;0;0;0.000546377;0.787356;1;0;0;-1.05326e-05;0;-0.00105326;1.05326;1e-05;1.04433;1.05326;-1.05326e-05;0;1.055;0;1.05326;
40.495;0;0;0;0;0.000547446;0.788896;1;0;0;-1.05321e-05;0;-0.00105321;1.05321;1e-05;1.04427;1.05321;-1.05321e-05;0;1.055;0;1.05321;
40.496;0;0;0;0;0.000548532;0.790461;1;0;0;-1.05316e-05;0;-0.00105316;1.05316;1e-05;1.0442;1.05316;-1.05316e-05;0;1.055;0;1.05316;
40.497;0;0;0;0;0.000549634;0.79205;1;0;0;-1.05312e-05;0;-0.00105312;1.05312;1e-05;1.04414;1.05312;-1.05312e-05;0;1.055;0;1.05312;
40.498;0;0;0;0;0.000550754;0.793663;1;0;0;-1.05307e-05;0;-0.00105307;1.05307;1e-05;1.04408;1.05307;-1.05307e-05;0;1.055;0;1.05307;
40.499;0;0;0;0;0.000551889;0.795299;1;0;0;-1.05302e-05;0;-0.00105302;1.05302;1e-05;1.04403;1.05302;-1.05302e-05;0;1.055;0;1.05302;
40.5;0;0;0;0;0.00055304;0.796957;1;0;0;-1.05297e-05;0;-0.00105297;1.05297;1e-05;1.04397;1.05297;-1.05297e-05;0;1.055;0;1.05297;
40.501;0;0;0;0;0.000554206;0.798638;1;0;0;-1.05293e-05;0;-0.00105293;1.05293;1e-05;1.04392;1.05293;-1.05293e-05;0;1.055;0;1.05293;
40.502;0;0;0;0;0.000555387;0.800339;1;0;0;-1.05288e-05;0;-0.00105288;1.05288;1e-05;1.04387;1.05288;-1.05288e-05;0;1.055;0;1.05288;
40.503;0;0;0;0;0.000556582;0.802061;1;0;0;-1.05283e-05;0;-0.00105283;1.05283;1e-05;1.04382;1.05283;-1.05283e-05;0;1.055;0;1.05283;
40.504;0;0;0;0;0.000557791;0.803804;1;0;0;-1.05279e-05;0;-0.00105279;1.05279;1e-05;1.04377;1.05279;-1.05279e-05;0;1.055;0;1.05279;
40.505;0;0;0;0;0.000559014;0.805566;1;0;0;-1.05274e-05;0;-0.00105274;1.05274;1e-05;1.04372;1.05274;-1.05274e-05;0;1.055;0;1.05274;
40.506;0;0;0;0;0.000560249;0.807346;1;0;0;-1.05269e-05;0;-0.00105269;1.05269;1e-05;1.04368;1.05269;-1.05269e-05;0;1.055;0;1.05269;
40.507;0;0;0;0;0.000561498;0.809146;1;0;0;-1.05265e-05;0;-0.00105265;1.05265;1e-05;1.04364;1.05265;-1.05265e-05;0;1.055;0;1.05265;
40.508;0;0;0;0;0.000562759;0.810962;1;0;0;-1.0526e-05;0;-0.0010526;1.0526;1e-05;1.0436;1.0526;-1.0526e-05;0;1.055;0;1.0526;
40.509;0;0;0;0;0.000564031;0.812797;1;0;0;-1.05256e-05;0;-0.00105256;1.05256;1e-05;1.04356;1.05256;-1.05256e-05;0;1.055;0;1.05256;
40.51;0;0;0;0;0.000565316;0.814647;1;0;0;-1.05251e-05;0;-0.00105251;1.05251;1e-05;1.04352;1.05251;-1.05251e-05;0;1.055;0;1.05251;
40.511;0;0;0;0;0.000566611;0.816514;1;0;0;-1.05247e-05;0;-0.00105247;1.05247;1e-05;1.04348;1.05247;-1.05247e-05;0;1.055;0;1.05247;
40.512;0;0;0;0;0.000567917;0.818396;1;0;0;-1.05242e-05;0;-0.00105242;1.05242;1e-05;1.04345;1.05242;-1.05242e-05;0;1.055;0;1.05242;
40.513;0;0;0;0;0.000569234;0.820294;1;0;0;-1.05238e-05;0;-0.00105238;1.05238;1e-05;1.04342;1.05238;-1.05238e-05;0;1.055;0;1.05238;
40.514;0;0;0;0;0.00057056;0.822205;1;0;0;-1.05233e-05;0;-0.00105233;1.05233;1e-05;1.04339;1.05233;-1.05233e-05;0;1.055;0;1.05233;
40.515;0;0;0;0;0.000571897;0.824131;1;0;0;-1.05229e-05;0;-0.00105229;1.05229;1e-05;1.04336;1.05229;-1.05229e-05;0;1.055;0;1.05229;
40.516;0;0;0;0;0.000573242;0.82607;1;0;0;-1.05224e-05;0;-0.00105224;1.05224;1e-05;1.04333;1.05224;-1.05224e-05;0;1.055;0;1.05224;
40.517;0;0;0;0;0.000574596;0.828021;1;0;0;-1.0522e-05;0;-0.0010522;1.0522;1e-05;1.04331;1.0522;-1.0522e-05;0;1.055;0;1.0522;
40.518;0;0;0;0;0.000575959;0.829985;1;0;0;-1.05216e-05;0;-0.00105216;1.05216;1e-05;1.04328;1.05216;-1.05216e-05;0;1.055;0;1.05216;
40.519;0;0;0;0;0.00057733;0.831961;1;0;0;-1.05211e-05;0;-0.00105211;1.05211;1e-05;1.04326;1.05211;-1.05211e-05;0;1.055;0;1.05211;
40.52;0;0;0;0;0.000578709;0.833948;1;0;0;-1.05207e-05;0;-0.00105207;1.05207;1e-05;1.04324;1.05207;-1.05207e-05;0;1.055;0;1.05207;
40.521;0;0;0;0;0.000580095;0.835946;1;0;0;-1.05203e-05;0;-0.00105203;1.05203;1e-05;1.04322;1.05203;-1.05203e-05;0;1.055;0;1.05203;
40.522;0;0;0;0;0.000581489;0.837954;1;0;0;-1.05198e-05;0;-0.00105198;1.05198;1e-05;1.0432;1.05198;-1.05198e-05;0;1.055;0;1.05198;
40.523;0;0;0;0;0.000582889;0.839971;1;0;0;-1.05194e-05;0;-0.00105194;1.05194;1e-05;1.04318;1.05194;-1.05194e-05;0;1.055;0;1.05194;
40.524;0;0;0;0;0.000584296;0.841998;1;0;0;-1.0519e-05;0;-0.0010519;1.0519;1e-05;1.04317;1.0519;-1.0519e-05;0;1.055;0;1.0519;
40.525;0;0;0;0;0.000585708;0.844034;1;0;0;-1.05186e-05;0;-0.00105186;1.05186;1e-05;1.04316;1.05186;-1.05186e-05;0;1.055;0;1.05186;
40.526;0;0;0;0;0.000587127;0.846078;1;0;0;-1.05182e-05;0;-0.00105182;1.05182;1e-05;1.04314;1.05182;-1.05182e-05;0;1.055;0;1.05182;
40.527;0;0;0;0;0.00058855;0.84813;1;0;0;-1.05178e-05;0;-0.00105178;1.05178;1e-05;1.04313;1.05178;-1.05178e-05;0;1.055;0;1.05178;
40.528;0;0;0;0;0.000589979;0.850189;1;0;0;-1.05173e-05;0;-0.00105173;1.05173;1e-05;1.04312;1.05173;-1.05173e-05;0;1.055;0;1.05173;
40.529;0;0;0;0;0.000591413;0.852255;1;0;0;-1.05169e-05;0;-0.00105169;1.05169;1e-05;1.04311;1.05169;-1.05169e-05;0;1.055;0;1.05169;
40.53;0;0;0;0;0.000592851;0.854327;1;0;0;-1.05165e-05;0;-0.00105165;1.05165;1e-05;1.04311;1.05165;-1.05165e-05;0;1.055;0;1.05165;
40.531;0;0;0;0;0.000594293;0.856405;1;0;0;-1.05161e-05;0;-0.00105161;1.05161;1e-05;1.0431;1.05161;-1.05161e-05;0;1.055;0;1.05161;
40.532;0;0;0;0;0.000595739;0.858489;1;0;0;-1.05157e-05;0;-0.00105157;1.05157;1e-05;1.0431;1.05157;-1.05157e-05;0;1.055;0;1.05157;
40.533;0;0;0;0;0.000597188;0.860577;1;0;0;-1.05153e-05;0;-0.00105153;1.05153;1e-05;1.0431;1.05153;-1.05153e-05;0;1.055;0;1.05153;
40.534;0;0;0;0;0.000598641;0.862671;1;0;0;-1.0515e-05;0;-0.0010515;1.0515;1e-05;1.04309;1.0515;-1.0515e-05;0;1.055;0;1.0515;
40.535;0;0;0;0;0.000600096;0.864768;1;0;0;-1.05146e-05;0;-0.00105146;1.05146;1e-05;1.04309;1.05146;-1.05146e-05;0;1.055;0;1.05146;
40.536;0;0;0;0;0.000601555;0.866869;1;0;0;-1.05142e-05;0;-0.00105142;1.05142;1e-05;1.04309;1.05142;-1.05142e-05;0;1.055;0;1.05142;
40.537;0;0;0;0;0.000603015;0.868974;1;0;0;-1.05138e-05;0;-0.00105138;1.05138;1e-05;1.0431;1.05138;-1.05138e-05;0;1.055;0;1.05138;
40.538;0;0;0;0;0.000604477;0.871081;1;0;0;-1.05134e-05;0;-0.00105134;1.05134;1e-05;1.0431;1.05134;-1.05134e-05;0;1.055;0;1.05134;
40.539;0;0;0;0;0.000605941;0.873191;1;0;0;-1.0513e-05;0;-0.0010513;1.0513;1e-05;1.04311;1.0513;-1.0513e-05;0;1.055;0;1.0513;
40.54;0;0;0;0;0.000607407;0.875303;1;0;0;-1.05127e-05;0;-0.00105127;1.05127;1e-05;1.04311;1.05127;-1.05127e-05;0;1.055;0;1.05127;
40.541;0;0;0;0;0.000608873;0.877416;1;0;0;-1.05123e-05;0;-0.00105123;1.05123;1e-05;1.04312;1.05123;-1.05123e-05;0;1.055;0;1.05123;
40.542;0;0;0;0;0.000610341;0.879531;1;0;0;-1.05119e-05;0;-0.00105119;1.05119;1e-05;1.04313;1.05119;-1.05119e-05;0;1.055;0;1.05119;
40.543;0;0;0;0;0.000611809;0.881647;1;0;0;-1.05116e-05;0;-0.00105116;1.05116;1e-05;1.04314;1.05116;-1.05116e-05;0;1.055;0;1.05116;
40.544;0;0;0;0;0.000613277;0.883763;1;0;0;-1.05112e-05;0;-0.00105112;1.05112;1e-05;1.04315;1.05112;-1.05112e-05;0;1.055;0;1.05112;
40.545;0;0;0;0;0.000614746;0.885879;1;0;0;-1.05109e-05;0;-0.00105109;1.05109;1e-05;1.04316;1.05109;-1.05109e-05;0;1.055;0;1.05109;
40.546;0;0;0;0;0.000616214;0.887995;1;0;0;-1.05105e-05;0;-0.00105105;1.05105;1e-05;1.04317;1.05105;-1.05105e-05;0;1.055;0;1.05105;
40.547;0;0;0;0;0.000617682;0.89011;1;0;0;-1.05101e-05;0;-0.00105101;1.05101;1e-05;1.04318;1.05101;-1.05101e-05;0;1.055;0;1.05101;
40.548;0;0;0;0;0.000619149;0.892224;1;0;0;-1.05098e-05;0;-0.00105098;1.05098;1e-05;1.0432;1.05098;-1.05098e-05;0;1.055;0;1.05098;
40.549;0;0;0;0;0.000620615;0.894337;1;0;0;-1.05095e-05;0;-0.00105095;1.05095;1e-05;1.04321;1.05095;-1.05095e-05;0;1.055;0;1.05095;
40.55;0;0;0;0;0.00062208;0.896448;1;0;0;-1.05091e-05;0;-0.00105091;1.05091;1e-05;1.04323;1.05091;-1.05091e-05;0;1.055;0;1.05091;
40.551;0;0;0;0;0.000623544;0.898557;1;0;0;-1.05088e-05;0;-0.00105088;1.05088;1e-05;1.04325;1.05088;-1.05088e-05;0;1.055;0;1.05088;
40.552;0;0;0;0;0.000625005;0.900663;1;0;0;-1.05084e-05;0;-0.00105084;1.05084;1e-05;1.04327;1.05084;-1.05084e-05;0;1.055;0;1.05084;
40.553;0;0;0;0;0.000626465;0.902767;1;0;0;-1.05081e-05;0;-0.00105081;1.05081;1e-05;1.04329;1.05081;-1.05081e-05;0;1.055;0;1.05081;
40.554;0;0;0;0;0.000627923;0.904867;1;0;0;-1.05078e-05;0;-0.00105078;1.05078;1e-05;1.04331;1.05078;-1.05078e-05;0;1.055;0;1.05078;
40.555;0;0;0;0;0.000629378;0.906964;1;0;0;-1.05075e-05;0;-0.00105075;1.05075;1e-05;1.04333;1.05075;-1.05075e-05;0;1.055;0;1.05075;
40.556;0;0;0;0;0.000630831;0.909057;1;0;0;-1.05071e-05;0;-0.00105071;1.05071;1e-05;1.04335;1.05071;-1.05071e-05;0;1.055;0;1.05071;
40.557;0;0;0;0;0.00063228;0.911147;1;0;0;-1.05068e-05;0;-0.00105068;1.05068;1e-05;1.04338;1.05068;-1.05068e-05;0;1.055;0;1.05068;
40.558;0;0;0;0;0.000633727;0.913231;1;0;0;-1.05065e-05;0;-0.00105065;1.05065;1e-05;1.0434;1.05065;-1.05065e-05;0;1.055;0;1.05065;
40.559;0;0;0;0;0.00063517;0.915311;1;0;0;-1.05062e-05;0;-0.00105062;1.05062;1e-05;1.04342;1.05062;-1.05062e-05;0;1.055;0;1.05062;
40.56;0;0;0;0;0.00063661;0.917386;1;0;0;-1.05059e-05;0;-0.00105059;1.05059;1e-05;1.04345;1.05059;-1.05059e-05;0;1.055;0;1.05059;
40.561;0;0;0;0;0.000638047;0.919456;1;0;0;-1.05056e-05;0;-0.00105056;1.05056;1e-05;1.04348;1.05056;-1.05056e-05;0;1.055;0;1.05056;
40.562;0;0;0;0;0.000639479;0.92152;1;0;0;-1.05053e-05;0;-0.00105053;1.05053;1e-05;1.0435;1.05053;-1.05053e-05;0;1.055;0;1.05053;
40.563;0;0;0;0;0.000640907;0.923578;1;0;0;-1.0505e-05;0;-0.0010505;1.0505;1e-05;1.04353;1.0505;-1.0505e-05;0;1.055;0;1.0505;
40.564;0;0;0;0;0.000642331;0.92563;1;0;0;-1.05047e-05;0;-0.00105047;1.05047;1e-05;1.04356;1.05047;-1.05047e-05;0;1.055;0;1.05047;
40.565;0;0;0;0;0.00064375;0.927676;1;0;0;-1.05044e-05;0;-0.00105044;1.05044;1e-05;1.04359;1.05044;-1.05044e-05;0;1.055;0;1.05044;
40.566;0;0;0;0;0.000645165;0.929714;1;0;0;-1.05041e-05;0;-0.00105041;1.05041;1e-05;1.04362;1.05041;-1.05041e-05;0;1.055;0;1.05041;
40.567;0;0;0;0;0.000646575;0.931746;1;0;0;-1.05039e-05;0;-0.00105039;1.05039;1e-05;1.04365;1.05039;-1.05039e-05;0;1.055;0;1.05039;
40.568;0;0;0;0;0.00064798;0.93377;1;0;0;-1.05036e-05;0;-0.00105036;1.05036;1e-05;1.04369;1.05036;-1.05036e-05;0;1.055;0;1.05036;
40.569;0;0;0;0;0.000649379;0.935787;1;0;0;-1.05033e-05;0;-0.00105033;1.05033;1e-05;1.04372;1.05033;-1.05033e-05;0;1.055;0;1.05033;
40.57;0;0;0;0;0.000650774;0.937796;1;0;0;-1.0503e-05;0;-0.0010503;1.0503;1e-05;1.04375;1.0503;-1.0503e-05;0;1.055;0;1.0503;
40.571;0;0;0;0;0.000652162;0.939797;1;0;0;-1.05028e-05;0;-0.00105028;1.05028;1e-05;1.04379;1.05028;-1.05028e-05;0;1.055;0;1.05028;
40.572;0;0;0;0;0.000653545;0.94179;1;0;0;-1.05025e-05;0;-0.00105025;1.05025;1e-05;1.04382;1.05025;-1.05025e-05;0;1.055;0;1.05025;
40.573;0;0;0;0;0.000654922;0.943774;1;0;0;-1.05022e-05;0;-0.00105022;1.05022;1e-05;1.04386;1.05022;-1.05022e-05;0;1.055;0;1.05022;
40.574;0;0;0;0;0.000656293;0.94575;1;0;0;-1.0502e-05;0;-0.0010502;1.0502;1e-05;1.04389;1.0502;-1.0502e-05;0;1.055;0;1.0502;
40.575;0;0;0;0;0.000657657;0.947716;1;0;0;-1.05017e-05;0;-0.00105017;1.05017;1e-05;1.04393;1.05017;-1.05017e-05;0;1.055;0;1.05017;
40.576;0;0;0;0;0.000659016;0.949673;1;0;0;-1.05015e-05;0;-0.00105015;1.05015;1e-05;1.04397;1.05015;-1.05015e-05;0;1.055;0;1.05015;
40.577;0;0;0;0;0.000660367;0.951621;1;0;0;-1.05012e-05;0;-0.00105012;1.05012;1e-05;1.044;1.05012;-1.05012e-05;0;1.055;0;1.05012;
40.578;0;0;0;0;0.000661712;0.953559;1;0;0;-1.0501e-05;0;-0.0010501;1.0501;1e-05;1.04404;1.0501;-1.0501e-05;0;1.055;0;1.0501;
40.579;0;0;0;0;0.00066305;0.955488;1;0;0;-1.05007e-05;0;-0.00105007;1.05007;1e-05;1.04408;1.05007;-1.05007e-05;0;1.055;0;1.05007;
40.58;0;0;0;0;0.000664381;0.957406;1;0;0;-1.05005e-05;0;-0.00105005;1.05005;1e-05;1.04412;1.05005;-1.05005e-05;0;1.055;0;1.05005;
40.581;0;0;0;0;0.000665705;0.959314;1;0;0;-1.05003e-05;0;-0.00105003;1.05003;1e-05;1.04416;1.05003;-1.05003e-05;0;1.055;0;1.05003;
40.582;0;0;0;0;0.000667022;0.961211;1;0;0;-1.05e-05;0;-0.00105;1.05;1e-05;1.0442;1.05;-1.05e-05;0;1.055;0;1.05;
40.583;0;0;0;0;0.000668331;0.963098;1;0;0;-1.04998e-05;0;-0.00104998;1.04998;1e-05;1.04424;1.04998;-1.04998e-05;0;1.055;0;1.04998;
40.584;0;0;0;0;0.000669633;0.964974;1;0;0;-1.04996e-05;0;-0.00104996;1.04996;1e-05;1.04428;1.04996;-1.04996e-05;0;1.055;0;1.04996;
40.585;0;0;0;0;0.000670927;0.966839;1;0;0;-1.04994e-05;0;-0.00104994;1.04994;1e-05;1.04433;1.04994;-1.04994e-05;0;1.055;0;1.04994;
40.586;0;0;0;0;0.000672214;0.968693;1;0;0;-1.04992e-05;0;-0.00104992;1.04992;1e-05;1.04437;1.04992;-1.04992e-05;0;1.055;0;1.04992;
40.587;0;0;0;0;0.000673492;0.970535;1;0;0;-1.04989e-05;0;-0.00104989;1.04989;1e-05;1.04441;1.04989;-1.04989e-05;0;1.055;0;1.04989;
40.588;0;0;0;0;0.000674763;0.972366;1;0;0;-1.04987e-05;0;-0.00104987;1.04987;1e-05;1.04445;1.04987;-1.04987e-05;0;1.055;0;1.04987;
40.589;0;0;0;0;0.000676025;0.974185;1;0;0;-1.04985e-05;0;-0.00104985;1.04985;1e-05;1.0445;1.04985;-1.04985e-05;0;1.055;0;1.04985;
40.59;0;0;0;0;0.000677279;0.975992;1;0;0;-1.04983e-05;0;-0.00104983;1.04983;1e-05;1.04454;1.04983;-1.04983e-05;0;1.055;0;1.04983;
40.591;0;0;0;0;0.000678525;0.977787;1;0;0;-1.04981e-05;0;-0.00104981;1.04981;1e-05;1.04459;1.04981;-1.04981e-05;0;1.055;0;1.04981;
40.592;0;0;0;0;0.000679762;0.97957;1;0;0;-1.04979e-05;0;-0.00104979;1.04979;1e-05;1.04463;1.04979;-1.04979e-05;0;1.055;0;1.04979;
40.593;0;0;0;0;0.000680991;0.98134;1;0;0;-1.04977e-05;0;-0.00104977;1.04977;1e-05;1.04468;1.04977;-1.04977e-05;0;1.055;0;1.04977;
40.594;0;0;0;0;0.000682211;0.983099;1;0;0;-1.04975e-05;0;-0.00104975;1.04975;1e-05;1.04472;1.04975;-1.04975e-05;0;1.055;0;1.04975;
40.595;0;0;0;0;0.000683422;0.984844;1;0;0;-1.04974e-05;0;-0.00104974;1.04974;1e-05;1.04477;1.04974;-1.04974e-05;0;1.055;0;1.04974;
40.596;0;0;0;0;0.000684624;0.986577;1;0;0;-1.04972e-05;0;-0.00104972;1.04972;1e-05;1.04481;1.04972;-1.04972e-05;0;1.055;0;1.04972;
40.597;0;0;0;0;0.000685818;0.988297;1;0;0;-1.0497e-05;0;-0.0010497;1.0497;1e-05;1.04486;1.0497;-1.0497e-05;0;1.055;0;1.0497;
40.598;0;0;0;0;0.000687002;0.990004;1;0;0;-1.04968e-05;0;-0.00104968;1.04968;1e-05;1.04491;1.04968;-1.04968e-05;0;1.055;0;1.04968;
40.599;0;0;0;0;0.000688178;0.991697;1;0;0;-1.04966e-05;0;-0.00104966;1.04966;1e-05;1.04495;1.04966;-1.04966e-05;0;1.055;0;1.04966;
40.6;0;0;0;0;0.000689344;0.993378;1;0;0;-1.04965e-05;0;-0.00104965;1.04965;1e-05;1.045;1.04965;-1.04965e-05;0;1.055;0;1.04965;
40.601;0;0;0;0;0.000690501;0.995045;1;0;0;-1.04963e-05;0;-0.00104963;1.04963;1e-05;1.04505;1.04963;-1.04963e-05;0;1.055;0;1.04963;
40.602;0;0;0;0;0.000691648;0.996698;1;0;0;-1.04961e-05;0;-0.00104961;1.04961;1e-05;1.04509;1.04961;-1.04961e-05;0;1.055;0;1.04961;
40.603;0;0;0;0;0.000692786;0.998338;1;0;0;-1.0496e-05;0;-0.0010496;1.0496;1e-05;1.04514;1.0496;-1.0496e-05;0;1.055;0;1.0496;
40.604;0;0;0;0;0.000693915;0.999965;1;0;0;-1.04958e-05;0;-0.00104958;1.04958;1e-05;1.04519;1.04958;-1.04958e-05;0;1.055;0;1.04958;
40.605;0;0;0;0;0.000695034;1.00158;1;0;0;-1.04957e-05;0;-0.00104957;1.04957;1e-05;1.04524;1.04957;-1.04957e-05;0;1.055;0;1.04957;
40.606;0;0;0;0;0.000696143;1.00318;1;0;0;-1.04955e-05;0;-0.00104955;1.04955;1e-05;1.04529;1.04955;-1.04955e-05;0;1.055;0;1.04955;
40.607;0;0;0;0;0.000697243;1.00476;1;0;0;-1.04954e-05;0;-0.00104954;1.04954;1e-05;1.04534;1.04954;-1.04954e-05;0;1.055;0;1.04954;
40.608;0;0;0;0;0.000698333;1.00633;1;0;0;-1.04952e-05;0;-0.00104952;1.04952;1e-05;1.04539;1.04952;-1.04952e-05;0;1.055;0;1.04952;
40.609;0;0;0;0;0.000699413;1.00789;1;0;0;-1.04951e-05;0;-0.00104951;1.04951;1e-05;1.04543;1.04951;-1.04951e-05;0;1.055;0;1.04951;
40.61;0;0;0;0;0.000700483;1.00943;1;0;0;-1.0495e-05;0;-0.0010495;1.0495;1e-05;1.04548;1.0495;-1.0495e-05;0;1.055;0;1.0495;
40.611;0;0;0;0;0.000701543;1.01096;1;0;0;-1.04948e-05;0;-0.00104948;1.04948;1e-05;1.04553;1.04948;-1.04948e-05;0;1.055;0;1.04948;
40.612;0;0;0;0;0.000702593;1.01247;1;0;0;-1.04947e-05;0;-0.00104947;1.04947;1e-05;1.04558;1.04947;-1.04947e-05;0;1.055;0;1.04947;
40.613;0;0;0;0;0.000703634;1.01397;1;0;0;-1.04946e-05;0;-0.00104946;1.04946;1e-05;1.04563;1.04946;-1.04946e-05;0;1.055;0;1.04946;
40.614;0;0;0;0;0.000704664;1.01545;1;0;0;-1.04944e-05;0;-0.00104944;1.04944;1e-05;1.04568;1.04944;-1.04944e-05;0;1.055;0;1.04944;
40.615;0;0;0;0;0.000705684;1.01692;1;0;0;-1.04943e-05;0;-0.00104943;1.04943;1e-05;1.04573;1.04943;-1.04943e-05;0;1.055;0;1.04943;
40.616;0;0;0;0;0.000706694;1.01838;1;0;0;-1.04942e-05;0;-0.00104942;1.04942;1e-05;1.04578;1.04942;-1.04942e-05;0;1.055;0;1.04942;
40.617;0;0;0;0;0.000707694;1.01982;1;0;0;-1.04941e-05;0;-0.00104941;1.04941;1e-05;1.04583;1.04941;-1.04941e-05;0;1.055;0;1.04941;
40.618;0;0;0;0;0.000708683;1.02125;1;0;0;-1.0494e-05;0;-0.0010494;1.0494;1e-05;1.04588;1.0494;-1.0494e-05;0;1.055;0;1.0494;
40.619;0;0;0;0;0.000709662;1.02266;1;0;0;-1.04938e-05;0;-0.00104938;1.04938;1e-05;1.04593;1.04938;-1.04938e-05;0;1.055;0;1.04938;
40.62;0;0;0;0;0.000710631;1.02405;1;0;0;-1.04937e-05;0;-0.00104937;1.04937;1e-05;1.04598;1.04937;-1.04937e-05;0;1.055;0;1.04937;
40.621;0;0;0;0;0.00071159;1.02544;1;0;0;-1.04936e-05;0;-0.00104936;1.04936;1e-05;1.04603;1.04936;-1.04936e-05;0;1.055;0;1.04936;
40.622;0;0;0;0;0.000712538;1.0268;1;0;0;-1.04935e-05;0;-0.00104935;1.04935;1e-05;1.04608;1.04935;-1.04935e-05;0;1.055;0;1.04935;
40.623;0;0;0;0;0.000713476;1.02815;1;0;0;-1.04934e-05;0;-0.00104934;1.04934;1e-05;1.04613;1.04934;-1.04934e-05;0;1.055;0;1.04934;
40.624;0;0;0;0;0.000714404;1.02949;1;0;0;-1.04933e-05;0;-0.00104933;1.04933;1e-05;1.04618;1.04933;-1.04933e-05;0;1.055;0;1.04933;
40.625;0;0;0;0;0.000715321;1.03081;1;0;0;-1.04932e-05;0;-0.00104932;1.04932;1e-05;1.04623;1.04932;-1.04932e-05;0;1.055;0;1.04932;
40.626;0;0;0;0;0.000716227;1.03212;1;0;0;-1.04931e-05;0;-0.00104931;1.04931;1e-05;1.04628;1.04931;-1.04931e-05;0;1.055;0;1.04931;
40.627;0;0;0;0;0.000717124;1.03341;1;0;0;-1.04931e-05;0;-0.00104931;1.04931;1e-05;1.04633;1.04931;-1.04931e-05;0;1.055;0;1.04931;
40.628;0;0;0;0;0.000718009;1.03469;1;0;0;-1.0493e-05;0;-0.0010493;1.0493;1e-05;1.04638;1.0493;-1.0493e-05;0;1.055;0;1.0493;
40.629;0;0;0;0;0.000718885;1.03595;1;0;0;-1.04929e-05;0;-0.00104929;1.04929;1e-05;1.04643;1.04929;-1.04929e-05;0;1.055;0;1.04929;
40.63;0;0;0;0;0.000719749;1.03719;1;0;0;-1.04928e-05;0;-0.00104928;1.04928;1e-05;1.04648;1.04928;-1.04928e-05;0;1.055;0;1.04928;
40.631;0;0;0;0;0.000720603;1.03842;1;0;0;-1.04927e-05;0;-0.00104927;1.04927;1e-05;1.04653;1.04927;-1.04927e-05;0;1.055;0;1.04927;
40.632;0;0;0;0;0.000721447;1.03964;1;0;0;-1.04927e-05;0;-0.00104927;1.04927;1e-05;1.04658;1.04927;-1.04927e-05;0;1.055;0;1.04927;
40.633;0;0;0;0;0.00072228;1.04084;1;0;0;-1.04926e-05;0;-0.00104926;1.04926;1e-05;1.04663;1.04926;-1.04926e-05;0;1.055;0;1.04926;
