time;Load2_load_PPu;Load2_load_QPu;Bus1_bus_U;
31.5583231994;0.0403344284;0.0050839568;0.9910941250;
31.5656959994;0.0403354302;0.0050842168;0.9911182249;
31.5693823994;0.0403359752;0.0050843467;0.9911321318;
31.5767551994;0.0403369641;0.0050846035;0.9911559155;
31.5804415994;0.0403375027;0.0050847318;0.9911696648;
31.5878143994;0.0403384788;0.0050849854;0.9911931336;
31.5915007994;0.0403390109;0.0050851121;0.9912067258;
31.5988735994;0.0403399743;0.0050853624;0.9912298812;
31.6025599994;0.0403405001;0.0050854875;0.9912433170;
31.6099327994;0.0403414507;0.0050857347;0.9912661602;
31.6136191994;0.0403419702;0.0050858582;0.9912794404;
31.6209919994;0.0403429082;0.0050861022;0.9913019729;
31.6246783994;0.0403434214;0.0050862241;0.9913150982;
31.6320511994;0.0403443468;0.0050864649;0.9913373215;
31.6357375994;0.0403448537;0.0050865852;0.9913502926;
31.6431103994;0.0403457666;0.0050868229;0.9913722084;
31.6467967994;0.0403462672;0.0050869417;0.9913850261;
31.6541695994;0.0403471677;0.0050871762;0.9914066359;
31.6578559994;0.0403476621;0.0050872934;0.9914193011;
31.6652287994;0.0403485502;0.0050875249;0.9914406066;
31.6689151994;0.0403490384;0.0050876405;0.9914531201;
31.6762879994;0.0403499142;0.0050878688;0.9914741230;
31.6799743994;0.0403503963;0.0050879829;0.9914864857;
31.6873471994;0.0403512598;0.0050882082;0.9915071878;
31.6910335994;0.0403517358;0.0050883207;0.9915194005;
31.6984063994;0.0403525872;0.0050885430;0.9915398036;
31.7020927994;0.0403530571;0.0050886540;0.9915518674;
31.7094655994;0.0403538964;0.0050888732;0.9915719733;
31.7131519994;0.0403543603;0.0050889827;0.9915838891;
31.7205247994;0.0403551875;0.0050891988;0.9916036998;
31.7242111994;0.0403556455;0.0050893068;0.9916154684;
31.7315839994;0.0403564608;0.0050895199;0.9916349858;
31.7352703994;0.0403569128;0.0050896264;0.9916466083;
31.7426431994;0.0403577162;0.0050898366;0.9916658344;
31.7463295994;0.0403581623;0.0050899416;0.9916773117;
31.7537023994;0.0403589540;0.0050901488;0.9916962485;
31.7573887994;0.0403593942;0.0050902524;0.9917075818;
31.7647615994;0.0403601742;0.0050904566;0.9917262313;
31.7684479994;0.0403606086;0.0050905587;0.9917374215;
31.7758207994;0.0403613770;0.0050907600;0.9917557859;
31.7795071994;0.0403618056;0.0050908606;0.9917668340;
31.7868799994;0.0403625625;0.0050910591;0.9917849154;
31.7905663994;0.0403629853;0.0050911582;0.9917958225;
31.7979391994;0.0403637308;0.0050913538;0.9918136230;
31.8016255994;0.0403641479;0.0050914515;0.9918243903;
31.8089983994;0.0403648820;0.0050916442;0.9918419120;
31.8126847994;0.0403652936;0.0050917406;0.9918525405;
31.8200575994;0.0403660164;0.0050919304;0.9918697856;
31.8237439994;0.0403664223;0.0050920253;0.9918802764;
31.8311167994;0.0403671340;0.0050922124;0.9918972473;
31.8348031994;0.0403675344;0.0050923059;0.9919076015;
31.8421759994;0.0403682350;0.0050924902;0.9919243003;
31.8458623994;0.0403686298;0.0050925823;0.9919345191;
31.8532351994;0.0403693195;0.0050927638;0.9919509481;
31.8569215994;0.0403697089;0.0050928545;0.9919610326;
31.8642943994;0.0403703876;0.0050930333;0.9919771941;
31.8679807994;0.0403707716;0.0050931227;0.9919871454;
31.8753535994;0.0403714395;0.0050932987;0.9920030417;
31.8790399994;0.0403718181;0.0050933867;0.9920128610;
31.8864127994;0.0403724754;0.0050935601;0.9920284944;
31.8900991994;0.0403728486;0.0050936467;0.9920381828;
31.8974719994;0.0403734953;0.0050938174;0.9920535557;
31.9011583994;0.0403738633;0.0050939028;0.9920631145;
31.9085311994;0.0403744994;0.0050940708;0.9920782293;
31.9122175994;0.0403748622;0.0050941548;0.9920876596;
31.9195903994;0.0403754879;0.0050943203;0.9921025185;
31.9232767994;0.0403758455;0.0050944030;0.9921118215;
31.9306495994;0.0403764609;0.0050945658;0.9921264270;
31.9343359994;0.0403768134;0.0050946472;0.9921356039;
31.9417087994;0.0403774186;0.0050948075;0.9921499584;
31.9453951994;0.0403777659;0.0050948876;0.9921590104;
31.9527679994;0.0403783610;0.0050950453;0.9921731163;
31.9564543994;0.0403787034;0.0050951242;0.9921820446;
31.9638271994;0.0403792884;0.0050952793;0.9921959043;
31.9675135994;0.0403796258;0.0050953570;0.9922047101;
31.9748863994;0.0403802009;0.0050955096;0.9922183260;
31.9785727994;0.0403805333;0.0050955860;0.9922270105;
31.9859455994;0.0403810987;0.0050957362;0.9922403851;
31.9896319994;0.0403814262;0.0050958114;0.9922489496;
31.9970047994;0.0403819818;0.0050959591;0.9922620852;
32.0006911994;0.0403823045;0.0050960330;0.9922705309;
32.0080639994;0.0403828504;0.0050961783;0.9922834300;
32.0117503994;0.0403831684;0.0050962511;0.9922917580;
32.0191231994;0.0403837048;0.0050963940;0.9923044232;
32.0228095994;0.0403840180;0.0050964655;0.9923126348;
32.0301823994;0.0403845450;0.0050966060;0.9923250684;
32.0338687994;0.0403848535;0.0050966764;0.9923331649;
32.0412415994;0.0403853712;0.0050968146;0.9923453693;
32.0449279994;0.0403856750;0.0050968838;0.9923533518;
32.0523007994;0.0403861835;0.0050970196;0.9923653296;
32.0559871994;0.0403864828;0.0050970876;0.9923731994;
32.0633599994;0.0403869821;0.0050972212;0.9923849530;
32.0670463994;0.0403872768;0.0050972881;0.9923927113;
32.0744191994;0.0403877672;0.0050974194;0.9924042431;
32.0781055994;0.0403880574;0.0050974851;0.9924118911;
32.0854783994;0.0403885388;0.0050976141;0.9924232037;
32.0891647994;0.0403888246;0.0050976788;0.9924307426;
32.0965375994;0.0403892972;0.0050978056;0.9924418383;
32.1002239994;0.0403895786;0.0050978691;0.9924492695;
32.1075967994;0.0403900424;0.0050979937;0.9924601507;
32.1112831994;0.0403903195;0.0050980561;0.9924674753;
32.1186559994;0.0403907747;0.0050981786;0.9924781446;
32.1223423994;0.0403910475;0.0050982399;0.9924853638;
32.1297151994;0.0403914942;0.0050983602;0.9924958236;
32.1334015994;0.0403917627;0.0050984205;0.9925029387;
32.1407743994;0.0403922010;0.0050985386;0.9925131914;
32.1444607994;0.0403924654;0.0050985978;0.9925202035;
32.1518335994;0.0403928953;0.0050987139;0.9925302515;
32.1555199994;0.0403931555;0.0050987721;0.9925371619;
32.1628927994;0.0403935772;0.0050988861;0.9925470077;
32.1665791994;0.0403938334;0.0050989432;0.9925538176;
32.1739519994;0.0403942469;0.0050990551;0.9925634636;
32.1776383994;0.0403944990;0.0050991113;0.9925701742;
32.1850111994;0.0403949046;0.0050992212;0.9925796229;
32.1886975994;0.0403951527;0.0050992763;0.9925862353;
32.1960703994;0.0403955503;0.0050993842;0.9925954890;
32.1997567994;0.0403957944;0.0050994383;0.9926020045;
32.2071295994;0.0403961842;0.0050995442;0.9926110656;
32.2108159994;0.0403964244;0.0050995974;0.9926174855;
32.2181887994;0.0403968065;0.0050997013;0.9926263563;
32.2218751994;0.0403970429;0.0050997535;0.9926326817;
32.2292479994;0.0403974173;0.0050998556;0.9926413647;
32.2329343994;0.0403976499;0.0050999068;0.9926475967;
32.2403071994;0.0403980167;0.0051000069;0.9926560943;
32.2439935994;0.0403982456;0.0051000572;0.9926622342;
32.2513663994;0.0403986050;0.0051001554;0.9926705486;
32.2550527994;0.0403988301;0.0051002048;0.9926765975;
32.2624255994;0.0403991822;0.0051003012;0.9926847313;
32.2661119994;0.0403994036;0.0051003496;0.9926906904;
32.2734847994;0.0403997484;0.0051004442;0.9926986457;
32.2771711994;0.0403999663;0.0051004917;0.9927045161;
32.2845439994;0.0404003039;0.0051005844;0.9927122954;
32.2882303994;0.0404005183;0.0051006310;0.9927180783;
32.2956031994;0.0404008488;0.0051007220;0.9927256838;
32.2992895994;0.0404010596;0.0051007677;0.9927313804;
32.3066623994;0.0404013832;0.0051008569;0.9927388144;
32.3103487994;0.0404015905;0.0051009018;0.9927444259;
32.3177215994;0.0404019072;0.0051009893;0.9927516907;
32.3214079994;0.0404021111;0.0051010332;0.9927572181;
32.3287807994;0.0404024210;0.0051011190;0.9927643160;
32.3324671994;0.0404026216;0.0051011621;0.9927697605;
32.3398399994;0.0404029247;0.0051012462;0.9927766937;
32.3435263994;0.0404031220;0.0051012885;0.9927820564;
32.3508991994;0.0404034185;0.0051013709;0.9927888272;
32.3545855994;0.0404036125;0.0051014124;0.9927941093;
32.3619583994;0.0404039025;0.0051014931;0.9928007199;
32.3656447994;0.0404040932;0.0051015338;0.9928059224;
32.3730175994;0.0404043769;0.0051016129;0.9928123751;
32.3767039994;0.0404045644;0.0051016527;0.9928174992;
32.3840767994;0.0404048417;0.0051017303;0.9928237961;
32.3877631994;0.0404050260;0.0051017693;0.9928288428;
32.3951359994;0.0404052971;0.0051018453;0.9928349862;
32.3988223994;0.0404054783;0.0051018835;0.9928399567;
32.4061951994;0.0404057432;0.0051019579;0.9928459486;
32.4098815994;0.0404059214;0.0051019954;0.9928508439;
32.4172543994;0.0404061802;0.0051020683;0.9928566867;
32.4209407994;0.0404063554;0.0051021050;0.9928615078;
32.4283135994;0.0404066082;0.0051021764;0.9928672035;
32.4319999994;0.0404067804;0.0051022124;0.9928719516;
32.4393727994;0.0404070273;0.0051022822;0.9928775023;
32.4430591994;0.0404071966;0.0051023175;0.9928821785;
32.4504319994;0.0404074377;0.0051023859;0.9928875863;
32.4541183994;0.0404076041;0.0051024204;0.9928921915;
32.4614911994;0.0404078395;0.0051024873;0.9928974586;
32.4651775994;0.0404080030;0.0051025211;0.9929019939;
32.4725503994;0.0404082328;0.0051025867;0.9929071223;
32.4762367994;0.0404083935;0.0051026197;0.9929115888;
32.4836095994;0.0404086177;0.0051026839;0.9929165805;
32.4872959994;0.0404087757;0.0051027163;0.9929209791;
32.4946687994;0.0404089944;0.0051027790;0.9929258363;
32.4983551994;0.0404091496;0.0051028107;0.9929301681;
32.5057279994;0.0404093629;0.0051028721;0.9929348927;
32.5094143994;0.0404095155;0.0051029031;0.9929391588;
32.5167871994;0.0404097235;0.0051029632;0.9929437528;
32.5204735994;0.0404098735;0.0051029935;0.9929479540;
32.5278463994;0.0404100762;0.0051030522;0.9929524194;
32.5315327994;0.0404102236;0.0051030819;0.9929565569;
32.5389055994;0.0404104212;0.0051031394;0.9929608957;
32.5425919994;0.0404105660;0.0051031684;0.9929649703;
32.5499647994;0.0404107585;0.0051032246;0.9929691845;
32.5536511994;0.0404109008;0.0051032530;0.9929731973;
32.5610239994;0.0404110883;0.0051033079;0.9929772888;
32.5647103994;0.0404112281;0.0051033357;0.9929812406;
32.5720831994;0.0404114107;0.0051033893;0.9929852113;
32.5757695994;0.0404115481;0.0051034165;0.9929891032;
32.5831423994;0.0404117259;0.0051034689;0.9929929551;
32.5868287994;0.0404118609;0.0051034955;0.9929967880;
32.5942015994;0.0404120339;0.0051035467;0.9930005228;
32.5978879994;0.0404121665;0.0051035727;0.9930042977;
32.6052607994;0.0404123348;0.0051036227;0.9930079174;
32.6089471994;0.0404124651;0.0051036481;0.9930116351;
32.6163199994;0.0404126288;0.0051036970;0.9930151415;
32.6200063994;0.0404127568;0.0051037218;0.9930188030;
32.6273791994;0.0404129160;0.0051037695;0.9930221979;
32.6310655994;0.0404130417;0.0051037937;0.9930258042;
32.6384383994;0.0404131964;0.0051038403;0.9930290894;
32.6421247994;0.0404133200;0.0051038640;0.9930326413;
32.6494975994;0.0404134703;0.0051039095;0.9930358187;
32.6531839994;0.0404135917;0.0051039326;0.9930393170;
32.6605567994;0.0404137377;0.0051039770;0.9930423883;
32.6642431994;0.0404138569;0.0051039996;0.9930458340;
32.6716159994;0.0404139986;0.0051040430;0.9930488010;
32.6753023994;0.0404141158;0.0051040650;0.9930521950;
32.6826751994;0.0404142533;0.0051041073;0.9930550594;
32.6863615994;0.0404143684;0.0051041288;0.9930584024;
32.6937343994;0.0404145019;0.0051041701;0.9930611659;
32.6974207994;0.0404146149;0.0051041911;0.9930644589;
32.7047935994;0.0404147443;0.0051042313;0.9930671233;
32.7084799994;0.0404148553;0.0051042518;0.9930703671;
32.7158527994;0.0404149808;0.0051042910;0.9930729340;
32.7195391994;0.0404150898;0.0051043111;0.9930761294;
32.7269119994;0.0404152114;0.0051043493;0.9930786004;
32.7305983994;0.0404153185;0.0051043688;0.9930817484;
32.7379711994;0.0404154362;0.0051044061;0.9930841252;
32.7416575994;0.0404155414;0.0051044251;0.9930872264;
32.7490303994;0.0404156554;0.0051044614;0.9930895107;
32.7527167994;0.0404157587;0.0051044800;0.9930925660;
32.7600895994;0.0404158690;0.0051045154;0.9930947593;
32.7637759994;0.0404159705;0.0051045335;0.9930977695;
32.7711487994;0.0404160771;0.0051045680;0.9930998735;
32.7748351994;0.0404161861;0.0051045861;0.9931032000;
32.7766783994;0.0404162186;0.0051045960;0.9931038784;
32.7803647994;0.0404162914;0.0051046141;0.9931057420;
32.7822079994;0.0404163275;0.0051046235;0.9931065549;
32.7858943994;0.0404163986;0.0051046412;0.9931083782;
32.7877375994;0.0404164340;0.0051046504;0.9931091714;
32.7914239994;0.0404165036;0.0051046677;0.9931109566;
32.7932671994;0.0404165382;0.0051046767;0.9931117311;
32.7969535994;0.0404166063;0.0051046936;0.9931134804;
32.7987967994;0.0404166402;0.0051047025;0.9931142373;
32.8024831994;0.0404167069;0.0051047190;0.9931159526;
32.8043263994;0.0404167401;0.0051047277;0.9931166928;
32.8080127994;0.0404168055;0.0051047439;0.9931183758;
32.8098559994;0.0404168381;0.0051047525;0.9931191000;
32.8135423994;0.0404169022;0.0051047684;0.9931207522;
32.8153855994;0.0404169342;0.0051047768;0.9931214613;
32.8190719994;0.0404169971;0.0051047923;0.9931230841;
32.8209151994;0.0404170285;0.0051048006;0.9931237787;
32.8246015994;0.0404170903;0.0051048159;0.9931253733;
32.8264447994;0.0404171211;0.0051048240;0.9931260540;
32.8301311994;0.0404171818;0.0051048390;0.9931276214;
32.8319743994;0.0404172120;0.0051048470;0.9931282887;
32.8356607994;0.0404172717;0.0051048617;0.9931298301;
32.8375039994;0.0404173014;0.0051048695;0.9931304845;
32.8411903994;0.0404173600;0.0051048840;0.9931320007;
32.8430335994;0.0404173892;0.0051048917;0.9931326427;
32.8467199994;0.0404174468;0.0051049060;0.9931341345;
32.8485631994;0.0404174755;0.0051049135;0.9931347644;
32.8522495994;0.0404175322;0.0051049275;0.9931362326;
32.8540927994;0.0404175605;0.0051049350;0.9931368508;
32.8577791994;0.0404176162;0.0051049487;0.9931382960;
32.8596223994;0.0404176440;0.0051049561;0.9931389029;
32.8633087994;0.0404176988;0.0051049696;0.9931403258;
32.8651519994;0.0404177261;0.0051049768;0.9931409216;
32.8688383994;0.0404177801;0.0051049901;0.9931423227;
32.8706815994;0.0404178070;0.0051049972;0.9931429077;
32.8743679994;0.0404178600;0.0051050103;0.9931442877;
32.8762111994;0.0404178865;0.0051050173;0.9931448621;
32.8798975994;0.0404179387;0.0051050302;0.9931462213;
32.8817407994;0.0404179648;0.0051050371;0.9931467855;
32.8854271994;0.0404180162;0.0051050498;0.9931481243;
32.8872703994;0.0404180418;0.0051050566;0.9931486784;
32.8909567994;0.0404180924;0.0051050690;0.9931499974;
32.8927999994;0.0404181176;0.0051050757;0.9931505416;
32.8964863994;0.0404181674;0.0051050880;0.9931518411;
32.8983295994;0.0404181923;0.0051050946;0.9931523757;
32.9020159994;0.0404182413;0.0051051066;0.9931536560;
32.9038591994;0.0404182657;0.0051051131;0.9931541810;
32.9075455994;0.0404183140;0.0051051250;0.9931554426;
32.9093887994;0.0404183381;0.0051051314;0.9931559583;
32.9130751994;0.0404183856;0.0051051431;0.9931572013;
32.9149183994;0.0404184093;0.0051051494;0.9931577078;
32.9186047994;0.0404184560;0.0051051609;0.9931589327;
32.9204479994;0.0404184794;0.0051051671;0.9931594302;
32.9241343994;0.0404185254;0.0051051784;0.9931606372;
32.9259775994;0.0404185484;0.0051051845;0.9931611257;
32.9296639994;0.0404185937;0.0051051957;0.9931623151;
32.9315071994;0.0404186163;0.0051052017;0.9931627948;
32.9351935994;0.0404186609;0.0051052126;0.9931639668;
32.9370367994;0.0404186832;0.0051052186;0.9931644380;
32.9407231994;0.0404187271;0.0051052294;0.9931655929;
32.9425663994;0.0404187490;0.0051052352;0.9931660555;
32.9462527994;0.0404187922;0.0051052458;0.9931671935;
32.9480959994;0.0404188138;0.0051052516;0.9931676477;
32.9517823994;0.0404188564;0.0051052620;0.9931687690;
32.9536255994;0.0404188776;0.0051052677;0.9931692149;
32.9573119994;0.0404189195;0.0051052780;0.9931703198;
32.9591551994;0.0404189404;0.0051052836;0.9931707575;
32.9628415994;0.0404189816;0.0051052936;0.9931718462;
32.9646847994;0.0404190021;0.0051052992;0.9931722758;
32.9683711994;0.0404190427;0.0051053091;0.9931733485;
32.9702143994;0.0404190630;0.0051053145;0.9931737701;
32.9739007994;0.0404191029;0.0051053243;0.9931748269;
32.9757439994;0.0404191228;0.0051053296;0.9931752407;
32.9794303994;0.0404191621;0.0051053393;0.9931762818;
32.9812735994;0.0404191817;0.0051053445;0.9931766878;
32.9849599994;0.0404192204;0.0051053540;0.9931777135;
32.9868031994;0.0404192396;0.0051053592;0.9931781118;
32.9904895994;0.0404192777;0.0051053685;0.9931791223;
32.9923327994;0.0404192967;0.0051053736;0.9931795130;
32.9960191994;0.0404193341;0.0051053827;0.9931805083;
32.9978623994;0.0404193528;0.0051053877;0.9931808915;
33.0015487994;0.0404193896;0.0051053967;0.9931818719;
33.0033919994;0.0404194080;0.0051054017;0.9931822476;
33.0070783994;0.0404194442;0.0051054105;0.9931832133;
33.0089215994;0.0404194623;0.0051054154;0.9931835817;
33.0126079994;0.0404194979;0.0051054241;0.9931845328;
33.0144511994;0.0404195157;0.0051054289;0.9931848939;
33.0181375994;0.0404195507;0.0051054374;0.9931858305;
33.0199807994;0.0404195682;0.0051054422;0.9931861845;
33.0236671994;0.0404196027;0.0051054505;0.9931871069;
33.0255103994;0.0404196198;0.0051054552;0.9931874538;
33.0291967994;0.0404196537;0.0051054634;0.9931883620;
33.0310399994;0.0404196706;0.0051054680;0.9931887019;
33.0347263994;0.0404197040;0.0051054761;0.9931895962;
33.0365695994;0.0404197206;0.0051054807;0.9931899291;
33.0402559994;0.0404197533;0.0051054886;0.9931908097;
33.0420991994;0.0404197697;0.0051054931;0.9931911357;
33.0457855994;0.0404198019;0.0051055009;0.9931920026;
33.0476287994;0.0404198180;0.0051055053;0.9931923218;
33.0513151994;0.0404198496;0.0051055129;0.9931931753;
33.0531583994;0.0404198654;0.0051055172;0.9931934878;
33.0568447994;0.0404198965;0.0051055248;0.9931943278;
33.0586879994;0.0404199120;0.0051055290;0.9931946337;
33.0623743994;0.0404199426;0.0051055364;0.9931954606;
33.0642175994;0.0404199579;0.0051055406;0.9931957599;
33.0679039994;0.0404199879;0.0051055479;0.9931965737;
33.0697471994;0.0404200029;0.0051055520;0.9931968665;
33.0734335994;0.0404200324;0.0051055591;0.9931976674;
33.0752767994;0.0404200472;0.0051055632;0.9931979538;
33.0789631994;0.0404200762;0.0051055702;0.9931987419;
33.0808063994;0.0404200906;0.0051055741;0.9931990219;
33.0844927994;0.0404201191;0.0051055810;0.9931997974;
33.0863359994;0.0404201333;0.0051055849;0.9932000711;
33.0900223994;0.0404201613;0.0051055917;0.9932008341;
33.0918655994;0.0404201753;0.0051055955;0.9932011016;
33.0955519994;0.0404202027;0.0051056021;0.9932018523;
33.0973951994;0.0404202164;0.0051056059;0.9932021136;
33.1010815994;0.0404202434;0.0051056124;0.9932028520;
33.1029247994;0.0404202569;0.0051056161;0.9932031073;
33.1066111994;0.0404202834;0.0051056225;0.9932038336;
33.1084543994;0.0404202966;0.0051056262;0.9932040828;
33.1121407994;0.0404203226;0.0051056324;0.9932047972;
33.1139839994;0.0404203356;0.0051056360;0.9932050405;
33.1176703994;0.0404203611;0.0051056421;0.9932057430;
33.1195135994;0.0404203738;0.0051056457;0.9932059804;
33.1231999994;0.0404203989;0.0051056517;0.9932066712;
33.1250431994;0.0404204114;0.0051056552;0.9932069028;
33.1287295994;0.0404204359;0.0051056610;0.9932075821;
33.1305727994;0.0404204482;0.0051056645;0.9932078078;
33.1342591994;0.0404204723;0.0051056702;0.9932084757;
33.1361023994;0.0404204843;0.0051056736;0.9932086958;
33.1397887994;0.0404205080;0.0051056792;0.9932093523;
33.1416319994;0.0404205198;0.0051056826;0.9932095667;
33.1453183994;0.0404205430;0.0051056881;0.9932102121;
33.1471615994;0.0404205545;0.0051056913;0.9932104209;
33.1508479994;0.0404205773;0.0051056968;0.9932110552;
33.1526911994;0.0404205886;0.0051056999;0.9932112586;
33.1563775994;0.0404206109;0.0051057053;0.9932118819;
33.1582207994;0.0404206220;0.0051057084;0.9932120798;
33.1619071994;0.0404206439;0.0051057136;0.9932126923;
33.1637503994;0.0404206548;0.0051057167;0.9932128848;
33.1674367994;0.0404206762;0.0051057218;0.9932134866;
33.1692799994;0.0404206869;0.0051057248;0.9932136738;
33.1729663994;0.0404207079;0.0051057298;0.9932142650;
33.1748095994;0.0404207184;0.0051057327;0.9932144469;
33.1784959994;0.0404207389;0.0051057376;0.9932150277;
33.1803391994;0.0404207492;0.0051057405;0.9932152044;
33.1840255994;0.0404207693;0.0051057453;0.9932157748;
33.1858687994;0.0404207794;0.0051057481;0.9932159463;
33.1895551994;0.0404207991;0.0051057528;0.9932165065;
33.1913983994;0.0404208090;0.0051057556;0.9932166730;
33.1950847994;0.0404208283;0.0051057602;0.9932172230;
33.1969279994;0.0404208379;0.0051057629;0.9932173844;
33.2006143994;0.0404208568;0.0051057674;0.9932179245;
33.2024575994;0.0404208663;0.0051057701;0.9932180809;
33.2061439994;0.0404208848;0.0051057744;0.9932186111;
33.2079871994;0.0404208940;0.0051057771;0.9932187626;
33.2116735994;0.0404209121;0.0051057813;0.9932192830;
33.2135167994;0.0404209212;0.0051057840;0.9932194296;
33.2172031994;0.0404209389;0.0051057881;0.9932199404;
33.2190463994;0.0404209477;0.0051057907;0.9932200822;
33.2227327994;0.0404209650;0.0051057947;0.9932205834;
33.2245759994;0.0404209737;0.0051057972;0.9932207205;
33.2282623994;0.0404209906;0.0051058012;0.9932212122;
33.2301055994;0.0404209991;0.0051058036;0.9932213446;
33.2337919994;0.0404210157;0.0051058075;0.9932218270;
33.2356351994;0.0404210239;0.0051058099;0.9932219547;
33.2393215994;0.0404210401;0.0051058137;0.9932224279;
33.2411647994;0.0404210482;0.0051058160;0.9932225510;
33.2448511994;0.0404210640;0.0051058197;0.9932230151;
33.2466943994;0.0404210719;0.0051058220;0.9932231337;
33.2503807994;0.0404210873;0.0051058256;0.9932235888;
33.2522239994;0.0404210951;0.0051058279;0.9932237028;
33.2559103994;0.0404211101;0.0051058314;0.9932241490;
33.2577535994;0.0404211177;0.0051058336;0.9932242587;
33.2614399994;0.0404211324;0.0051058370;0.9932246960;
33.2632831994;0.0404211398;0.0051058392;0.9932248013;
33.2669695994;0.0404211541;0.0051058425;0.9932252300;
33.2688127994;0.0404211613;0.0051058446;0.9932253309;
33.2724991994;0.0404211753;0.0051058478;0.9932257510;
33.2743423994;0.0404211823;0.0051058499;0.9932258476;
33.2780287994;0.0404211960;0.0051058531;0.9932262592;
33.2798719994;0.0404212029;0.0051058551;0.9932263516;
33.2835583994;0.0404212162;0.0051058582;0.9932267548;
33.2854015994;0.0404212229;0.0051058602;0.9932268431;
33.2890879994;0.0404212359;0.0051058631;0.9932272380;
33.2909311994;0.0404212424;0.0051058651;0.9932273221;
33.2946175994;0.0404212550;0.0051058680;0.9932277088;
33.2964607994;0.0404212613;0.0051058699;0.9932277888;
33.3001471994;0.0404212737;0.0051058727;0.9932281674;
33.3019903994;0.0404212798;0.0051058746;0.9932282435;
33.3056767994;0.0404212919;0.0051058773;0.9932286141;
33.3075199994;0.0404212979;0.0051058791;0.9932286861;
33.3112063994;0.0404213096;0.0051058818;0.9932290488;
33.3130495994;0.0404213154;0.0051058836;0.9932291169;
33.3167359994;0.0404213268;0.0051058861;0.9932294718;
33.3185791994;0.0404213325;0.0051058879;0.9932295360;
33.3222655994;0.0404213435;0.0051058903;0.9932298832;
33.3241087994;0.0404213490;0.0051058921;0.9932299436;
33.3277951994;0.0404213598;0.0051058944;0.9932302831;
33.3296383994;0.0404213652;0.0051058961;0.9932303397;
33.3333247994;0.0404213756;0.0051058984;0.9932306718;
33.3351679994;0.0404213808;0.0051059001;0.9932307246;
33.3388543994;0.0404213910;0.0051059023;0.9932310492;
33.3406975994;0.0404213960;0.0051059039;0.9932310984;
33.3443839994;0.0404214059;0.0051059061;0.9932314157;
33.3462271994;0.0404214108;0.0051059077;0.9932314612;
33.3499135994;0.0404214203;0.0051059097;0.9932317712;
33.3517567994;0.0404214251;0.0051059113;0.9932318131;
33.3554431994;0.0404214344;0.0051059133;0.9932321160;
33.3572863994;0.0404214390;0.0051059148;0.9932321543;
33.3609727994;0.0404214480;0.0051059167;0.9932324501;
33.3628159994;0.0404214525;0.0051059182;0.9932324849;
33.3665023994;0.0404214612;0.0051059201;0.9932327738;
33.3683455994;0.0404214655;0.0051059215;0.9932328051;
33.3720319994;0.0404214739;0.0051059233;0.9932330871;
33.3738751994;0.0404214781;0.0051059247;0.9932331150;
33.3775615994;0.0404214862;0.0051059264;0.9932333901;
33.3794047994;0.0404214903;0.0051059277;0.9932334146;
33.3830911994;0.0404214982;0.0051059294;0.9932336831;
33.3849343994;0.0404215021;0.0051059307;0.9932337042;
33.3886207994;0.0404215097;0.0051059323;0.9932339660;
33.3904639994;0.0404215135;0.0051059336;0.9932339839;
33.3941503994;0.0404215208;0.0051059351;0.9932342392;
33.3959935994;0.0404215245;0.0051059364;0.9932342538;
33.3996799994;0.0404215315;0.0051059378;0.9932345026;
33.4015231994;0.0404215350;0.0051059390;0.9932345140;
33.4052095994;0.0404215418;0.0051059404;0.9932347564;
33.4070527994;0.0404215452;0.0051059416;0.9932347646;
33.4107391994;0.0404215518;0.0051059429;0.9932350008;
33.4125823994;0.0404215551;0.0051059441;0.9932350059;
33.4162687994;0.0404215613;0.0051059454;0.9932352358;
33.4181119994;0.0404215645;0.0051059465;0.9932352378;
33.4217983994;0.0404215705;0.0051059477;0.9932354616;
33.4236415994;0.0404215736;0.0051059488;0.9932354605;
33.4273279994;0.0404215794;0.0051059499;0.9932356783;
33.4291711994;0.0404215823;0.0051059510;0.9932356742;
33.4328575994;0.0404215878;0.0051059520;0.9932358860;
33.4347007994;0.0404215906;0.0051059531;0.9932358789;
33.4383871994;0.0404215959;0.0051059541;0.9932360848;
33.4402303994;0.0404215986;0.0051059551;0.9932360748;
33.4439167994;0.0404216036;0.0051059560;0.9932362749;
33.4457599994;0.0404216062;0.0051059570;0.9932362620;
33.4494463994;0.0404216110;0.0051059579;0.9932364564;
33.4512895994;0.0404216134;0.0051059589;0.9932364406;
33.4549759994;0.0404216181;0.0051059597;0.9932366293;
33.4568191994;0.0404216204;0.0051059606;0.9932366108;
33.4605055994;0.0404216248;0.0051059614;0.9932367939;
33.4623487994;0.0404216270;0.0051059623;0.9932367726;
33.4660351994;0.0404216311;0.0051059630;0.9932369501;
33.4678783994;0.0404216332;0.0051059638;0.9932369261;
33.4715647994;0.0404216371;0.0051059645;0.9932370982;
33.4734079994;0.0404216391;0.0051059653;0.9932370715;
33.4770943994;0.0404216428;0.0051059660;0.9932372383;
33.4789375994;0.0404216447;0.0051059668;0.9932372089;
33.4826239994;0.0404216482;0.0051059673;0.9932373704;
33.4844671994;0.0404216500;0.0051059681;0.9932373383;
33.4881535994;0.0404216533;0.0051059686;0.9932374946;
33.4899967994;0.0404216549;0.0051059693;0.9932374600;
33.4936831994;0.0404216580;0.0051059698;0.9932376111;
