time;WT4A_WT_controlMeasurements_PPu;WT4A_WT_controlMeasurements_QPu;WT4A_WT_controlMeasurements_UPu;WT4A_WT_terminal_V_re;WT4A_WT_terminal_V_im;WT4A_WT_terminal_i_re;WT4A_WT_terminal_i_im;
20.500114;0.493659;-0.209898;1.018245;0.087674;-1.014463;-0.247115;0.465264;
20.500622;0.493659;-0.209896;1.018245;0.086055;-1.014602;-0.246371;0.465658;
20.500876;0.493659;-0.209896;1.018246;0.085245;-1.014671;-0.245998;0.465854;
20.501384;0.493659;-0.209894;1.018246;0.083625;-1.014806;-0.245253;0.466246;
20.501638;0.493659;-0.209893;1.018246;0.082815;-1.014873;-0.244880;0.466442;
20.502146;0.493659;-0.209892;1.018247;0.081195;-1.015004;-0.244133;0.466832;
20.502400;0.493659;-0.209891;1.018247;0.080385;-1.015069;-0.243760;0.467027;
20.502909;0.493659;-0.209890;1.018247;0.078764;-1.015196;-0.243013;0.467415;
20.503163;0.493659;-0.209889;1.018247;0.077954;-1.015259;-0.242639;0.467609;
20.503671;0.493659;-0.209888;1.018248;0.076333;-1.015383;-0.241891;0.467996;
20.503925;0.493659;-0.209887;1.018248;0.075523;-1.015443;-0.241516;0.468189;
20.504433;0.493659;-0.209886;1.018248;0.073902;-1.015563;-0.240767;0.468574;
20.504687;0.493659;-0.209885;1.018249;0.073091;-1.015622;-0.240392;0.468766;
20.505195;0.493659;-0.209883;1.018249;0.071470;-1.015738;-0.239642;0.469149;
20.505449;0.493659;-0.209883;1.018249;0.070659;-1.015795;-0.239267;0.469340;
20.505957;0.493659;-0.209881;1.018250;0.069038;-1.015907;-0.238516;0.469721;
20.506211;0.493659;-0.209881;1.018250;0.068227;-1.015962;-0.238140;0.469911;
20.506719;0.493659;-0.209879;1.018250;0.066605;-1.016070;-0.237388;0.470291;
20.506973;0.493659;-0.209879;1.018250;0.065794;-1.016123;-0.237012;0.470480;
20.507481;0.493659;-0.209877;1.018251;0.064172;-1.016227;-0.236259;0.470858;
20.507735;0.493659;-0.209876;1.018251;0.063361;-1.016278;-0.235883;0.471046;
20.508244;0.493659;-0.209875;1.018251;0.061739;-1.016378;-0.235129;0.471422;
20.508498;0.493659;-0.209874;1.018252;0.060927;-1.016427;-0.234752;0.471609;
20.509006;0.493659;-0.209873;1.018252;0.059305;-1.016524;-0.233997;0.471983;
20.509260;0.493659;-0.209872;1.018252;0.058494;-1.016571;-0.233620;0.472170;
20.509768;0.493659;-0.209871;1.018253;0.056871;-1.016663;-0.232864;0.472542;
20.510022;0.493659;-0.209870;1.018253;0.056059;-1.016709;-0.232486;0.472728;
20.510530;0.493659;-0.209869;1.018253;0.054436;-1.016797;-0.231730;0.473098;
20.510784;0.493659;-0.209868;1.018253;0.053625;-1.016840;-0.231352;0.473283;
20.511292;0.493659;-0.209867;1.018254;0.052002;-1.016925;-0.230595;0.473652;
20.511546;0.493659;-0.209866;1.018254;0.051190;-1.016966;-0.230216;0.473835;
20.512054;0.493659;-0.209865;1.018254;0.049566;-1.017047;-0.229458;0.474202;
20.512308;0.493659;-0.209864;1.018255;0.048755;-1.017087;-0.229078;0.474385;
20.512816;0.493660;-0.209863;1.018255;0.047131;-1.017164;-0.228319;0.474750;
20.513070;0.493660;-0.209862;1.018255;0.046319;-1.017201;-0.227940;0.474932;
20.513578;0.493660;-0.209861;1.018256;0.044695;-1.017274;-0.227180;0.475295;
20.513833;0.493660;-0.209860;1.018256;0.043884;-1.017310;-0.226800;0.475476;
20.514341;0.493660;-0.209859;1.018256;0.042260;-1.017379;-0.226039;0.475838;
20.514595;0.493660;-0.209858;1.018256;0.041448;-1.017412;-0.225658;0.476018;
20.515103;0.493660;-0.209857;1.018257;0.039823;-1.017478;-0.224897;0.476377;
20.515357;0.493660;-0.209856;1.018257;0.039011;-1.017509;-0.224516;0.476557;
20.515865;0.493660;-0.209855;1.018257;0.037387;-1.017571;-0.223753;0.476914;
20.516119;0.493660;-0.209854;1.018258;0.036575;-1.017600;-0.223372;0.477093;
20.516627;0.493660;-0.209853;1.018258;0.034951;-1.017658;-0.222609;0.477449;
20.516881;0.493660;-0.209852;1.018258;0.034138;-1.017686;-0.222227;0.477626;
20.517389;0.493660;-0.209851;1.018258;0.032514;-1.017739;-0.221463;0.477980;
20.517643;0.493660;-0.209850;1.018259;0.031701;-1.017765;-0.221081;0.478157;
20.518151;0.493660;-0.209849;1.018259;0.030077;-1.017815;-0.220316;0.478509;
20.518405;0.493660;-0.209848;1.018259;0.029264;-1.017839;-0.219933;0.478684;
20.518913;0.493660;-0.209847;1.018260;0.027640;-1.017884;-0.219167;0.479035;
20.519167;0.493660;-0.209846;1.018260;0.026827;-1.017906;-0.218784;0.479210;
20.519676;0.493660;-0.209845;1.018260;0.025202;-1.017948;-0.218018;0.479558;
20.519930;0.493660;-0.209844;1.018260;0.024390;-1.017968;-0.217634;0.479732;
20.520438;0.493660;-0.209843;1.018261;0.022765;-1.018006;-0.216867;0.480079;
20.520692;0.493660;-0.209842;1.018261;0.021952;-1.018024;-0.216483;0.480251;
20.521200;0.493660;-0.209841;1.018261;0.020327;-1.018058;-0.215714;0.480596;
20.521454;0.493660;-0.209840;1.018261;0.019515;-1.018074;-0.215330;0.480768;
20.521962;0.493660;-0.209839;1.018262;0.017890;-1.018105;-0.214561;0.481111;
20.522216;0.493660;-0.209838;1.018262;0.017077;-1.018119;-0.214176;0.481282;
20.522724;0.493660;-0.209837;1.018262;0.015452;-1.018145;-0.213406;0.481623;
20.522978;0.493660;-0.209836;1.018263;0.014639;-1.018157;-0.213021;0.481793;
20.523486;0.493660;-0.209835;1.018263;0.013014;-1.018180;-0.212251;0.482133;
20.523740;0.493660;-0.209834;1.018263;0.012201;-1.018190;-0.211865;0.482302;
20.524248;0.493660;-0.209833;1.018264;0.010576;-1.018209;-0.211094;0.482639;
20.524502;0.493660;-0.209832;1.018264;0.009763;-1.018217;-0.210708;0.482808;
20.525011;0.493660;-0.209831;1.018264;0.008138;-1.018232;-0.209935;0.483143;
20.525265;0.493660;-0.209830;1.018264;0.007325;-1.018238;-0.209549;0.483311;
20.525773;0.493660;-0.209829;1.018265;0.005700;-1.018249;-0.208776;0.483644;
20.526027;0.493660;-0.209828;1.018265;0.004887;-1.018253;-0.208389;0.483811;
20.526535;0.493660;-0.209827;1.018265;0.003262;-1.018260;-0.207615;0.484143;
20.526789;0.493660;-0.209827;1.018265;0.002449;-1.018262;-0.207228;0.484308;
20.527297;0.493660;-0.209825;1.018266;0.000823;-1.018265;-0.206453;0.484638;
20.527551;0.493660;-0.209825;1.018266;0.000011;-1.018266;-0.206066;0.484803;
20.528059;0.493660;-0.209823;1.018266;-0.001615;-1.018265;-0.205290;0.485131;
20.528313;0.493660;-0.209823;1.018266;-0.002427;-1.018264;-0.204903;0.485294;
20.528821;0.493660;-0.209822;1.018267;-0.004053;-1.018259;-0.204126;0.485621;
20.529075;0.493660;-0.209821;1.018267;-0.004866;-1.018255;-0.203738;0.485783;
20.529583;0.493660;-0.209820;1.018267;-0.006491;-1.018247;-0.202961;0.486108;
20.529837;0.493660;-0.209819;1.018267;-0.007304;-1.018241;-0.202572;0.486270;
20.530345;0.493660;-0.209818;1.018268;-0.008929;-1.018229;-0.201795;0.486592;
20.530600;0.493660;-0.209817;1.018268;-0.009742;-1.018221;-0.201405;0.486753;
20.531108;0.493660;-0.209816;1.018268;-0.011367;-1.018205;-0.200627;0.487074;
20.531362;0.493660;-0.209815;1.018269;-0.012180;-1.018196;-0.200237;0.487234;
20.531870;0.493660;-0.209814;1.018269;-0.013805;-1.018175;-0.199458;0.487552;
20.532124;0.493660;-0.209813;1.018269;-0.014618;-1.018164;-0.199068;0.487711;
20.532632;0.493660;-0.209812;1.018269;-0.016243;-1.018140;-0.198288;0.488028;
20.532886;0.493660;-0.209812;1.018270;-0.017056;-1.018127;-0.197898;0.488186;
20.533394;0.493660;-0.209810;1.018270;-0.018681;-1.018099;-0.197117;0.488501;
20.533648;0.493660;-0.209810;1.018270;-0.019493;-1.018084;-0.196727;0.488659;
20.534156;0.493660;-0.209809;1.018270;-0.021119;-1.018051;-0.195945;0.488972;
20.534410;0.493660;-0.209808;1.018271;-0.021931;-1.018034;-0.195554;0.489128;
20.534918;0.493660;-0.209807;1.018271;-0.023556;-1.017999;-0.194772;0.489439;
20.535172;0.493660;-0.209806;1.018271;-0.024369;-1.017980;-0.194381;0.489595;
20.535680;0.493660;-0.209805;1.018272;-0.025994;-1.017940;-0.193598;0.489904;
20.535934;0.493660;-0.209804;1.018272;-0.026806;-1.017919;-0.193206;0.490058;
20.536443;0.493660;-0.209803;1.018272;-0.028431;-1.017875;-0.192422;0.490366;
20.536697;0.493660;-0.209803;1.018272;-0.029243;-1.017852;-0.192030;0.490519;
20.537205;0.493661;-0.209801;1.018273;-0.030868;-1.017805;-0.191246;0.490825;
20.537459;0.493661;-0.209801;1.018273;-0.031680;-1.017780;-0.190853;0.490977;
20.537967;0.493661;-0.209800;1.018273;-0.033305;-1.017728;-0.190068;0.491281;
20.538221;0.493661;-0.209799;1.018273;-0.034117;-1.017702;-0.189675;0.491433;
20.538729;0.493661;-0.209798;1.018274;-0.035742;-1.017646;-0.188889;0.491735;
20.538983;0.493661;-0.209797;1.018274;-0.036554;-1.017617;-0.188496;0.491885;
20.539491;0.493661;-0.209796;1.018274;-0.038178;-1.017558;-0.187709;0.492185;
20.539745;0.493661;-0.209795;1.018274;-0.038990;-1.017527;-0.187316;0.492335;
20.540253;0.493661;-0.209794;1.018275;-0.040615;-1.017464;-0.186529;0.492633;
20.540507;0.493661;-0.209794;1.018275;-0.041427;-1.017432;-0.186135;0.492782;
20.541015;0.493661;-0.209793;1.018275;-0.043051;-1.017365;-0.185347;0.493078;
20.541269;0.493661;-0.209792;1.018275;-0.043863;-1.017330;-0.184952;0.493226;
20.541778;0.493661;-0.209791;1.018276;-0.045487;-1.017259;-0.184164;0.493520;
20.542032;0.493661;-0.209790;1.018276;-0.046299;-1.017223;-0.183769;0.493667;
20.542540;0.493661;-0.209789;1.018276;-0.047922;-1.017148;-0.182980;0.493959;
20.542794;0.493661;-0.209788;1.018276;-0.048734;-1.017109;-0.182585;0.494105;
20.543302;0.493661;-0.209787;1.018277;-0.050358;-1.017031;-0.181795;0.494396;
20.543556;0.493661;-0.209787;1.018277;-0.051169;-1.016990;-0.181399;0.494540;
20.544064;0.493661;-0.209786;1.018277;-0.052793;-1.016908;-0.180608;0.494829;
20.544318;0.493661;-0.209785;1.018277;-0.053604;-1.016865;-0.180213;0.494973;
20.544826;0.493661;-0.209784;1.018278;-0.055228;-1.016779;-0.179421;0.495260;
20.545080;0.493661;-0.209783;1.018278;-0.056039;-1.016735;-0.179025;0.495403;
20.545588;0.493661;-0.209782;1.018278;-0.057662;-1.016644;-0.178233;0.495688;
20.545842;0.493661;-0.209782;1.018278;-0.058473;-1.016598;-0.177837;0.495830;
20.546350;0.493661;-0.209780;1.018279;-0.060096;-1.016504;-0.177044;0.496113;
20.546604;0.493661;-0.209780;1.018279;-0.060907;-1.016456;-0.176647;0.496254;
20.547112;0.493661;-0.209779;1.018279;-0.062530;-1.016357;-0.175854;0.496535;
20.547367;0.493661;-0.209778;1.018279;-0.063341;-1.016307;-0.175457;0.496675;
20.547875;0.493661;-0.209777;1.018280;-0.064963;-1.016205;-0.174663;0.496954;
20.548129;0.493661;-0.209776;1.018280;-0.065774;-1.016153;-0.174266;0.497093;
20.548637;0.493661;-0.209775;1.018280;-0.067396;-1.016047;-0.173471;0.497371;
20.548891;0.493661;-0.209775;1.018280;-0.068207;-1.015993;-0.173073;0.497509;
20.549399;0.493661;-0.209774;1.018281;-0.069829;-1.015883;-0.172277;0.497784;
20.549653;0.493661;-0.209773;1.018281;-0.070640;-1.015828;-0.171880;0.497922;
20.550161;0.493661;-0.209772;1.018281;-0.072261;-1.015714;-0.171083;0.498195;
20.550415;0.493661;-0.209771;1.018281;-0.073072;-1.015656;-0.170685;0.498331;
20.550923;0.493661;-0.209770;1.018281;-0.074693;-1.015538;-0.169888;0.498603;
20.551177;0.493661;-0.209770;1.018282;-0.075504;-1.015479;-0.169490;0.498738;
20.551685;0.493661;-0.209769;1.018282;-0.077125;-1.015357;-0.168692;0.499008;
20.551939;0.493661;-0.209768;1.018282;-0.077935;-1.015295;-0.168293;0.499142;
20.552447;0.493661;-0.209767;1.018282;-0.079556;-1.015170;-0.167495;0.499410;
20.552701;0.493661;-0.209766;1.018283;-0.080366;-1.015106;-0.167096;0.499544;
20.553210;0.493661;-0.209765;1.018283;-0.081986;-1.014977;-0.166297;0.499810;
20.553464;0.493661;-0.209765;1.018283;-0.082796;-1.014911;-0.165898;0.499942;
20.553972;0.493661;-0.209764;1.018283;-0.084416;-1.014778;-0.165098;0.500206;
20.554226;0.493661;-0.209763;1.018284;-0.085226;-1.014711;-0.164699;0.500337;
20.554734;0.493661;-0.209762;1.018284;-0.086846;-1.014574;-0.163899;0.500599;
20.554988;0.493661;-0.209762;1.018284;-0.087656;-1.014504;-0.163498;0.500730;
20.555496;0.493661;-0.209760;1.018284;-0.089275;-1.014363;-0.162698;0.500990;
20.555750;0.493661;-0.209760;1.018284;-0.090084;-1.014292;-0.162297;0.501120;
20.556258;0.493661;-0.209759;1.018285;-0.091703;-1.014147;-0.161496;0.501378;
20.556512;0.493661;-0.209758;1.018285;-0.092513;-1.014074;-0.161095;0.501507;
20.557020;0.493661;-0.209757;1.018285;-0.094132;-1.013925;-0.160293;0.501763;
20.557274;0.493661;-0.209757;1.018285;-0.094941;-1.013850;-0.159892;0.501890;
20.557782;0.493661;-0.209756;1.018286;-0.096559;-1.013697;-0.159090;0.502145;
20.558036;0.493661;-0.209755;1.018286;-0.097368;-1.013620;-0.158689;0.502272;
20.558545;0.493661;-0.209754;1.018286;-0.098986;-1.013464;-0.157886;0.502524;
20.558799;0.493661;-0.209754;1.018286;-0.099795;-1.013384;-0.157484;0.502650;
20.559307;0.493661;-0.209752;1.018287;-0.101412;-1.013224;-0.156680;0.502900;
20.559561;0.493661;-0.209752;1.018287;-0.102221;-1.013143;-0.156278;0.503025;
20.560069;0.493661;-0.209751;1.018287;-0.103838;-1.012979;-0.155474;0.503274;
20.560323;0.493661;-0.209750;1.018287;-0.104647;-1.012896;-0.155072;0.503397;
20.560831;0.493661;-0.209749;1.018287;-0.106263;-1.012728;-0.154267;0.503644;
20.561085;0.493661;-0.209749;1.018288;-0.107072;-1.012643;-0.153864;0.503767;
20.561593;0.493661;-0.209748;1.018288;-0.108688;-1.012471;-0.153059;0.504012;
20.561847;0.493661;-0.209747;1.018288;-0.109496;-1.012384;-0.152656;0.504133;
20.562355;0.493661;-0.209746;1.018288;-0.111112;-1.012208;-0.151850;0.504376;
20.562609;0.493661;-0.209746;1.018289;-0.111920;-1.012119;-0.151447;0.504497;
20.563117;0.493661;-0.209745;1.018289;-0.113535;-1.011940;-0.150640;0.504738;
20.563371;0.493661;-0.209744;1.018289;-0.114343;-1.011849;-0.150237;0.504858;
20.563879;0.493661;-0.209743;1.018289;-0.115958;-1.011665;-0.149430;0.505097;
20.564134;0.493661;-0.209743;1.018289;-0.116766;-1.011573;-0.149026;0.505216;
20.564642;0.493661;-0.209742;1.018290;-0.118380;-1.011385;-0.148218;0.505453;
20.564896;0.493661;-0.209741;1.018290;-0.119187;-1.011291;-0.147814;0.505571;
20.565404;0.493661;-0.209740;1.018290;-0.120802;-1.011099;-0.147006;0.505806;
20.565658;0.493661;-0.209740;1.018290;-0.121609;-1.011003;-0.146602;0.505923;
20.566166;0.493661;-0.209738;1.018291;-0.123222;-1.010808;-0.145793;0.506156;
20.566420;0.493661;-0.209738;1.018291;-0.124029;-1.010709;-0.145389;0.506272;
20.566928;0.493662;-0.209737;1.018291;-0.125642;-1.010510;-0.144579;0.506503;
20.567182;0.493662;-0.209736;1.018291;-0.126449;-1.010410;-0.144174;0.506618;
20.567690;0.493662;-0.209735;1.018291;-0.128061;-1.010207;-0.143365;0.506848;
20.567944;0.493662;-0.209735;1.018292;-0.128868;-1.010104;-0.142959;0.506962;
20.568452;0.493662;-0.209734;1.018292;-0.130480;-1.009898;-0.142149;0.507189;
20.568706;0.493662;-0.209733;1.018292;-0.131286;-1.009793;-0.141744;0.507302;
20.569214;0.493662;-0.209732;1.018292;-0.132898;-1.009583;-0.140933;0.507528;
20.569468;0.493662;-0.209732;1.018292;-0.133704;-1.009477;-0.140527;0.507640;
20.569977;0.493662;-0.209731;1.018293;-0.135315;-1.009262;-0.139715;0.507863;
20.570231;0.493662;-0.209730;1.018293;-0.136120;-1.009154;-0.139310;0.507974;
20.570739;0.493662;-0.209729;1.018293;-0.137731;-1.008936;-0.138498;0.508196;
20.570993;0.493662;-0.209729;1.018293;-0.138536;-1.008826;-0.138091;0.508306;
20.571501;0.493662;-0.209728;1.018294;-0.140146;-1.008603;-0.137279;0.508526;
20.571755;0.493662;-0.209727;1.018294;-0.140951;-1.008491;-0.136872;0.508635;
20.572263;0.493662;-0.209727;1.018294;-0.142561;-1.008265;-0.136059;0.508853;
20.572517;0.493662;-0.209726;1.018294;-0.143366;-1.008151;-0.135653;0.508961;
20.573025;0.493662;-0.209725;1.018294;-0.144975;-1.007922;-0.134839;0.509177;
20.573279;0.493662;-0.209725;1.018295;-0.145779;-1.007806;-0.134432;0.509284;
20.573787;0.493662;-0.209724;1.018295;-0.147388;-1.007572;-0.133618;0.509498;
20.574041;0.493662;-0.209723;1.018295;-0.148192;-1.007454;-0.133211;0.509604;
20.574549;0.493662;-0.209722;1.018295;-0.149800;-1.007217;-0.132396;0.509816;
20.574803;0.493662;-0.209722;1.018295;-0.150604;-1.007097;-0.131989;0.509921;
20.575312;0.493662;-0.209721;1.018296;-0.152211;-1.006855;-0.131174;0.510131;
20.575566;0.493662;-0.209720;1.018296;-0.153015;-1.006734;-0.130766;0.510235;
20.576074;0.493662;-0.209719;1.018296;-0.154622;-1.006488;-0.129950;0.510443;
20.576328;0.493662;-0.209719;1.018296;-0.155425;-1.006365;-0.129542;0.510546;
20.576836;0.493662;-0.209718;1.018297;-0.157031;-1.006116;-0.128726;0.510752;
20.577090;0.493662;-0.209717;1.018297;-0.157834;-1.005990;-0.128318;0.510855;
20.577598;0.493662;-0.209716;1.018297;-0.159440;-1.005737;-0.127502;0.511059;
20.577852;0.493662;-0.209716;1.018297;-0.160243;-1.005610;-0.127093;0.511160;
20.578360;0.493662;-0.209715;1.018297;-0.161848;-1.005353;-0.126276;0.511362;
20.578614;0.493662;-0.209714;1.018297;-0.162650;-1.005224;-0.125868;0.511462;
20.579122;0.493662;-0.209714;1.018298;-0.164255;-1.004963;-0.125050;0.511662;
20.579376;0.493662;-0.209713;1.018298;-0.165057;-1.004832;-0.124641;0.511762;
20.579884;0.493662;-0.209712;1.018298;-0.166660;-1.004567;-0.123823;0.511960;
20.580138;0.493662;-0.209712;1.018298;-0.167462;-1.004434;-0.123414;0.512059;
20.580646;0.493662;-0.209711;1.018299;-0.169065;-1.004166;-0.122595;0.512255;
20.580901;0.493662;-0.209710;1.018299;-0.169867;-1.004031;-0.122186;0.512352;
20.581409;0.493662;-0.209709;1.018299;-0.171469;-1.003758;-0.121367;0.512546;
20.581663;0.493662;-0.209709;1.018299;-0.172270;-1.003621;-0.120958;0.512643;
20.582171;0.493662;-0.209708;1.018299;-0.173872;-1.003345;-0.120138;0.512835;
20.582425;0.493662;-0.209707;1.018299;-0.174673;-1.003206;-0.119728;0.512931;
20.582933;0.493662;-0.209707;1.018300;-0.176274;-1.002927;-0.118909;0.513121;
20.583187;0.493662;-0.209706;1.018300;-0.177075;-1.002786;-0.118499;0.513215;
20.583695;0.493662;-0.209705;1.018300;-0.178675;-1.002502;-0.117678;0.513404;
20.583949;0.493662;-0.209705;1.018300;-0.179475;-1.002359;-0.117268;0.513497;
20.584457;0.493662;-0.209704;1.018301;-0.181075;-1.002072;-0.116447;0.513683;
20.584711;0.493662;-0.209703;1.018301;-0.181875;-1.001927;-0.116037;0.513776;
20.585219;0.493662;-0.209702;1.018301;-0.183474;-1.001636;-0.115216;0.513960;
20.585473;0.493662;-0.209702;1.018301;-0.184274;-1.001489;-0.114805;0.514052;
20.585981;0.493662;-0.209701;1.018301;-0.185872;-1.001194;-0.113983;0.514234;
20.586235;0.493662;-0.209701;1.018301;-0.186671;-1.001045;-0.113572;0.514325;
20.586744;0.493662;-0.209700;1.018302;-0.188269;-1.000746;-0.112750;0.514505;
20.586998;0.493662;-0.209699;1.018302;-0.189067;-1.000596;-0.112339;0.514595;
20.587506;0.493662;-0.209698;1.018302;-0.190664;-1.000293;-0.111517;0.514773;
20.587760;0.493662;-0.209698;1.018302;-0.191463;-1.000141;-0.111105;0.514862;
20.588268;0.493662;-0.209697;1.018302;-0.193059;-0.999834;-0.110282;0.515039;
20.588522;0.493662;-0.209697;1.018303;-0.193857;-0.999680;-0.109871;0.515126;
20.589030;0.493662;-0.209696;1.018303;-0.195453;-0.999369;-0.109048;0.515301;
20.589284;0.493662;-0.209695;1.018303;-0.196250;-0.999213;-0.108636;0.515387;
20.589792;0.493662;-0.209694;1.018303;-0.197845;-0.998899;-0.107812;0.515560;
20.590046;0.493662;-0.209694;1.018303;-0.198642;-0.998741;-0.107400;0.515646;
20.590554;0.493662;-0.209693;1.018304;-0.200236;-0.998423;-0.106576;0.515816;
20.590808;0.493662;-0.209693;1.018304;-0.201033;-0.998263;-0.106164;0.515901;
20.591316;0.493662;-0.209692;1.018304;-0.202626;-0.997941;-0.105339;0.516069;
20.591570;0.493662;-0.209691;1.018304;-0.203423;-0.997779;-0.104927;0.516153;
20.592079;0.493662;-0.209690;1.018304;-0.205015;-0.997453;-0.104102;0.516320;
20.592333;0.493662;-0.209690;1.018304;-0.205811;-0.997289;-0.103690;0.516403;
20.592841;0.493662;-0.209689;1.018305;-0.207403;-0.996960;-0.102864;0.516567;
20.593095;0.493662;-0.209689;1.018305;-0.208199;-0.996794;-0.102451;0.516649;
20.593603;0.493662;-0.209688;1.018305;-0.209790;-0.996461;-0.101626;0.516811;
20.593857;0.493662;-0.209687;1.018305;-0.210585;-0.996293;-0.101213;0.516892;
20.594365;0.493662;-0.209686;1.018305;-0.212175;-0.995956;-0.100387;0.517053;
20.594619;0.493662;-0.209686;1.018306;-0.212970;-0.995786;-0.099974;0.517133;
20.595127;0.493662;-0.209685;1.018306;-0.214559;-0.995445;-0.099147;0.517291;
20.595381;0.493662;-0.209685;1.018306;-0.215354;-0.995274;-0.098734;0.517370;
20.595889;0.493662;-0.209684;1.018306;-0.216942;-0.994929;-0.097907;0.517527;
20.596143;0.493662;-0.209684;1.018306;-0.217736;-0.994756;-0.097494;0.517605;
20.596651;0.493662;-0.209683;1.018307;-0.219324;-0.994407;-0.096666;0.517759;
20.596905;0.493662;-0.209682;1.018307;-0.220117;-0.994232;-0.096253;0.517836;
20.597414;0.493662;-0.209681;1.018307;-0.221704;-0.993879;-0.095425;0.517989;
20.597668;0.493662;-0.209681;1.018307;-0.222498;-0.993702;-0.095011;0.518065;
20.598176;0.493662;-0.209680;1.018307;-0.224083;-0.993346;-0.094183;0.518215;
20.598430;0.493662;-0.209680;1.018307;-0.224876;-0.993167;-0.093769;0.518290;
20.598938;0.493662;-0.209679;1.018308;-0.226461;-0.992807;-0.092941;0.518439;
20.599192;0.493662;-0.209678;1.018308;-0.227254;-0.992626;-0.092527;0.518513;
20.599700;0.493662;-0.209678;1.018308;-0.228838;-0.992262;-0.091698;0.518660;
20.599954;0.493662;-0.209677;1.018308;-0.229630;-0.992079;-0.091284;0.518732;
20.600462;0.493662;-0.209676;1.018308;-0.231213;-0.991712;-0.090455;0.518877;
20.600716;0.493662;-0.209676;1.018309;-0.232005;-0.991527;-0.090040;0.518949;
20.601224;0.493662;-0.209675;1.018309;-0.233587;-0.991156;-0.089211;0.519092;
20.601478;0.493662;-0.209675;1.018309;-0.234378;-0.990969;-0.088796;0.519163;
20.601986;0.493662;-0.209674;1.018309;-0.235960;-0.990594;-0.087967;0.519304;
20.602240;0.493662;-0.209673;1.018309;-0.236750;-0.990405;-0.087552;0.519373;
20.602748;0.493662;-0.209673;1.018309;-0.238331;-0.990026;-0.086722;0.519512;
20.603003;0.493662;-0.209672;1.018310;-0.239121;-0.989836;-0.086307;0.519581;
20.603511;0.493662;-0.209671;1.018310;-0.240701;-0.989453;-0.085476;0.519718;
20.603765;0.493662;-0.209671;1.018310;-0.241491;-0.989261;-0.085061;0.519786;
20.604273;0.493662;-0.209670;1.018310;-0.243070;-0.988875;-0.084230;0.519921;
20.604527;0.493662;-0.209670;1.018310;-0.243859;-0.988680;-0.083815;0.519988;
20.605035;0.493662;-0.209669;1.018311;-0.245437;-0.988290;-0.082984;0.520120;
20.605289;0.493662;-0.209669;1.018311;-0.246225;-0.988094;-0.082569;0.520186;
20.605797;0.493662;-0.209668;1.018311;-0.247802;-0.987700;-0.081737;0.520317;
20.606051;0.493662;-0.209667;1.018311;-0.248591;-0.987502;-0.081322;0.520382;
20.606559;0.493663;-0.209667;1.018311;-0.250167;-0.987104;-0.080490;0.520511;
20.606813;0.493663;-0.209666;1.018311;-0.250954;-0.986904;-0.080074;0.520575;
20.607321;0.493663;-0.209665;1.018312;-0.252530;-0.986503;-0.079242;0.520702;
20.607575;0.493663;-0.209665;1.018312;-0.253317;-0.986301;-0.078826;0.520765;
20.608083;0.493663;-0.209664;1.018312;-0.254891;-0.985895;-0.077994;0.520890;
20.608337;0.493663;-0.209664;1.018312;-0.255678;-0.985692;-0.077578;0.520951;
20.608846;0.493663;-0.209663;1.018312;-0.257251;-0.985283;-0.076746;0.521074;
20.609100;0.493663;-0.209663;1.018312;-0.258037;-0.985077;-0.076329;0.521135;
20.609608;0.493663;-0.209662;1.018313;-0.259609;-0.984664;-0.075497;0.521256;
20.609862;0.493663;-0.209661;1.018313;-0.260395;-0.984457;-0.075080;0.521316;
20.610370;0.493663;-0.209661;1.018313;-0.261966;-0.984040;-0.074247;0.521435;
20.610624;0.493663;-0.209660;1.018313;-0.262752;-0.983831;-0.073831;0.521494;
20.611132;0.493663;-0.209660;1.018313;-0.264322;-0.983410;-0.072997;0.521611;
20.611386;0.493663;-0.209659;1.018313;-0.265107;-0.983199;-0.072581;0.521669;
20.611894;0.493663;-0.209658;1.018314;-0.266676;-0.982775;-0.071747;0.521784;
20.612148;0.493663;-0.209658;1.018314;-0.267460;-0.982562;-0.071330;0.521841;
20.612656;0.493663;-0.209657;1.018314;-0.269028;-0.982134;-0.070496;0.521953;
20.612910;0.493663;-0.209657;1.018314;-0.269812;-0.981919;-0.070079;0.522009;
20.613418;0.493663;-0.209656;1.018314;-0.271379;-0.981487;-0.069245;0.522120;
20.613672;0.493663;-0.209656;1.018314;-0.272163;-0.981270;-0.068828;0.522175;
20.614181;0.493663;-0.209655;1.018315;-0.273729;-0.980835;-0.067994;0.522284;
20.614435;0.493663;-0.209655;1.018315;-0.274511;-0.980616;-0.067577;0.522338;
20.614943;0.493663;-0.209654;1.018315;-0.276076;-0.980177;-0.066742;0.522445;
20.615197;0.493663;-0.209653;1.018315;-0.276859;-0.979956;-0.066325;0.522498;
20.615705;0.493663;-0.209653;1.018315;-0.278423;-0.979513;-0.065490;0.522603;
20.615959;0.493663;-0.209652;1.018315;-0.279204;-0.979291;-0.065072;0.522655;
20.616467;0.493663;-0.209651;1.018316;-0.280767;-0.978844;-0.064237;0.522758;
20.616721;0.493663;-0.209651;1.018316;-0.281548;-0.978620;-0.063820;0.522809;
20.617229;0.493663;-0.209650;1.018316;-0.283110;-0.978170;-0.062984;0.522910;
20.617483;0.493663;-0.209650;1.018316;-0.283891;-0.977943;-0.062567;0.522960;
