time;WPP4B_WPP_wPPControl_measurements_PPu;WPP4B_WPP_wPPControl_measurements_QPu;WPP4B_WPP_wPPControl_measurements_UPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
12.016926;0.313828;0.034256;0.618418;0.613980;0.073959;-0.510451;-0.005695;
12.017191;0.314390;0.037537;0.619229;0.614784;0.074060;-0.511317;-0.000539;
12.017456;0.314949;0.040796;0.620032;0.615581;0.074160;-0.512180;0.004569;
12.017721;0.315505;0.044023;0.620825;0.616368;0.074260;-0.513036;0.009613;
12.018090;0.316273;0.048463;0.621914;0.617447;0.074398;-0.514218;0.016530;
12.018458;0.317032;0.052835;0.622981;0.618506;0.074535;-0.515386;0.023315;
12.018827;0.317783;0.057133;0.624027;0.619544;0.074671;-0.516541;0.029962;
12.019565;0.319257;0.065509;0.626056;0.621554;0.074938;-0.518809;0.042844;
12.020302;0.320695;0.073575;0.627996;0.623478;0.075200;-0.521018;0.055165;
12.021040;0.322093;0.081321;0.629849;0.625313;0.075456;-0.523166;0.066919;
12.021777;0.323452;0.088738;0.631612;0.627059;0.075706;-0.525253;0.078100;
12.022515;0.324769;0.095821;0.633287;0.628716;0.075951;-0.527277;0.088711;
12.023252;0.326046;0.102566;0.634873;0.630285;0.076189;-0.529237;0.098755;
12.023990;0.327282;0.108972;0.636372;0.631767;0.076421;-0.531135;0.108239;
12.024727;0.328477;0.115040;0.637785;0.633163;0.076648;-0.532971;0.117173;
12.025464;0.329631;0.120776;0.639115;0.634475;0.076868;-0.534746;0.125570;
12.026202;0.330746;0.126182;0.640362;0.635706;0.077082;-0.536461;0.133443;
12.026939;0.331821;0.131267;0.641531;0.636858;0.077291;-0.538118;0.140809;
12.027677;0.332860;0.136037;0.642623;0.637934;0.077494;-0.539718;0.147683;
12.028414;0.333861;0.140502;0.643642;0.638936;0.077692;-0.541263;0.154085;
12.029152;0.334827;0.144671;0.644589;0.639867;0.077884;-0.542755;0.160032;
12.030627;0.336661;0.152182;0.646288;0.641533;0.078254;-0.545594;0.170665;
12.031954;0.338204;0.158040;0.647604;0.642820;0.078572;-0.547989;0.178874;
12.033282;0.339654;0.163113;0.648738;0.643925;0.078876;-0.550246;0.185909;
12.034609;0.341018;0.167466;0.649705;0.644864;0.079167;-0.552379;0.191879;
12.035690;0.342072;0.170521;0.650380;0.645516;0.079396;-0.554030;0.196019;
12.036771;0.343079;0.173178;0.650965;0.646077;0.079618;-0.555612;0.199575;
12.037852;0.344043;0.175471;0.651466;0.646556;0.079834;-0.557132;0.202602;
12.038932;0.344968;0.177435;0.651893;0.646960;0.080044;-0.558595;0.205148;
12.040013;0.345858;0.179100;0.652252;0.647297;0.080249;-0.560007;0.207261;
12.041807;0.347272;0.181313;0.652725;0.647732;0.080580;-0.562256;0.209974;
12.041808;0.347272;0.181315;0.652725;0.647732;0.080580;-0.562257;0.209976;
12.041809;0.347273;0.181316;0.652725;0.647732;0.080580;-0.562259;0.209977;
12.041811;0.347275;0.181318;0.652726;0.647733;0.080580;-0.562261;0.209979;
12.041815;0.347278;0.181322;0.652726;0.647733;0.080581;-0.562266;0.209984;
12.041823;0.347284;0.181330;0.652728;0.647735;0.080583;-0.562276;0.209994;
12.041839;0.347296;0.181346;0.652732;0.647738;0.080586;-0.562295;0.210013;
12.041871;0.347320;0.181379;0.652738;0.647744;0.080591;-0.562334;0.210051;
12.041935;0.347369;0.181443;0.652752;0.647756;0.080603;-0.562412;0.210127;
12.042063;0.347466;0.181569;0.652779;0.647780;0.080626;-0.562567;0.210274;
12.042319;0.347659;0.181812;0.652830;0.647826;0.080672;-0.562875;0.210557;
12.042831;0.348042;0.182264;0.652924;0.647910;0.080763;-0.563487;0.211071;
12.043855;0.348791;0.183038;0.653084;0.648048;0.080944;-0.564687;0.211913;
12.045903;0.350238;0.184139;0.653303;0.648225;0.081297;-0.567011;0.212956;
12.047951;0.351625;0.184730;0.653407;0.648287;0.081641;-0.569247;0.213263;
12.049999;0.352964;0.184915;0.653421;0.648258;0.081979;-0.571414;0.212988;
12.052047;0.354266;0.184787;0.653365;0.648160;0.082311;-0.573527;0.212262;
12.054095;0.355540;0.184423;0.653256;0.648008;0.082639;-0.575599;0.211195;
12.056143;0.356793;0.183885;0.653108;0.647817;0.082964;-0.577640;0.209877;
12.058191;0.358031;0.183224;0.652932;0.647598;0.083286;-0.579659;0.208380;
12.060239;0.359259;0.182478;0.652737;0.647360;0.083607;-0.581663;0.206757;
12.062287;0.360479;0.181676;0.652529;0.647109;0.083927;-0.583656;0.205053;
12.064335;0.361695;0.180842;0.652313;0.646850;0.084246;-0.585642;0.203299;
12.066383;0.362909;0.179992;0.652094;0.646587;0.084565;-0.587624;0.201519;
12.068431;0.364121;0.179137;0.651873;0.646323;0.084884;-0.589604;0.199729;
12.070479;0.365333;0.178286;0.651653;0.646059;0.085202;-0.591584;0.197942;
12.072527;0.366545;0.177444;0.651434;0.645796;0.085520;-0.593564;0.196164;
12.074575;0.367758;0.176614;0.651218;0.645536;0.085839;-0.595545;0.194402;
12.076623;0.368972;0.175798;0.651005;0.645278;0.086157;-0.597527;0.192656;
12.080719;0.371403;0.174207;0.650587;0.644771;0.086794;-0.601494;0.189216;
12.084815;0.373837;0.172668;0.650179;0.644274;0.087431;-0.605464;0.185839;
12.088911;0.376272;0.171173;0.649781;0.643785;0.088069;-0.609436;0.182515;
12.093007;0.378709;0.169714;0.649389;0.643302;0.088706;-0.613409;0.179233;
12.097103;0.381145;0.168282;0.649003;0.642824;0.089342;-0.617381;0.175979;
12.101199;0.383580;0.166871;0.648620;0.642349;0.089978;-0.621350;0.172745;
12.105295;0.386014;0.165475;0.648240;0.641876;0.090614;-0.625316;0.169523;
12.109391;0.388446;0.164091;0.647861;0.641403;0.091248;-0.629278;0.166308;
12.117583;0.393301;0.161347;0.647107;0.640459;0.092516;-0.637187;0.159881;
12.118641;0.393928;0.160994;0.647009;0.640337;0.092679;-0.638208;0.159050;
12.118642;0.393928;0.160994;0.647009;0.640337;0.092679;-0.638209;0.159049;
12.118643;0.393929;0.160994;0.647009;0.640337;0.092680;-0.638210;0.159048;
12.118645;0.393930;0.160993;0.647009;0.640337;0.092680;-0.638212;0.159047;
12.118649;0.393932;0.160992;0.647008;0.640336;0.092680;-0.638216;0.159044;
12.118657;0.393937;0.160989;0.647008;0.640335;0.092682;-0.638223;0.159037;
12.118673;0.393946;0.160984;0.647006;0.640333;0.092684;-0.638239;0.159025;
12.118705;0.393965;0.160973;0.647003;0.640330;0.092689;-0.638270;0.159000;
12.118769;0.394003;0.160952;0.646997;0.640322;0.092699;-0.638331;0.158950;
12.118897;0.394079;0.160909;0.646986;0.640308;0.092719;-0.638455;0.158849;
12.119153;0.394231;0.160824;0.646962;0.640278;0.092758;-0.638701;0.158649;
12.119665;0.394534;0.160654;0.646915;0.640219;0.092837;-0.639195;0.158247;
12.120689;0.395139;0.160314;0.646821;0.640101;0.092996;-0.640182;0.157444;
12.122737;0.396350;0.159635;0.646633;0.639865;0.093312;-0.642154;0.155838;
12.126833;0.398770;0.158282;0.646257;0.639393;0.093943;-0.646095;0.152623;
12.135025;0.403601;0.155593;0.645506;0.638447;0.095204;-0.653961;0.146188;
12.149998;0.412401;0.150737;0.644137;0.636715;0.097500;-0.668283;0.134408;
12.149998;0.731657;0.241363;1.130232;1.122082;0.135490;-0.668283;0.134408;
12.149999;0.731658;0.241364;1.130233;1.122082;0.135490;-0.668284;0.134409;
12.150000;0.731659;0.241366;1.130233;1.122082;0.135490;-0.668284;0.134411;
12.150002;0.731660;0.241369;1.130234;1.122083;0.135491;-0.668285;0.134413;
12.150006;0.731662;0.241376;1.130235;1.122085;0.135491;-0.668287;0.134418;
12.150014;0.731667;0.241388;1.130238;1.122087;0.135492;-0.668291;0.134428;
12.150030;0.731677;0.241411;1.130243;1.122092;0.135494;-0.668299;0.134446;
12.150062;0.731694;0.241448;1.130251;1.122100;0.135497;-0.668314;0.134474;
12.150126;0.731723;0.241485;1.130260;1.122108;0.135504;-0.668339;0.134500;
12.150190;0.731744;0.241477;1.130257;1.122104;0.135509;-0.668359;0.134486;
12.150254;0.731757;0.241422;1.130244;1.122091;0.135514;-0.668373;0.134435;
12.150318;0.731763;0.241321;1.130220;1.122066;0.135518;-0.668382;0.134345;
12.150382;0.731760;0.241176;1.130186;1.122032;0.135522;-0.668385;0.134217;
12.150446;0.731750;0.240987;1.130142;1.121987;0.135525;-0.668384;0.134052;
12.150510;0.731733;0.240754;1.130088;1.121932;0.135527;-0.668377;0.133850;
12.150638;0.731677;0.240159;1.129950;1.121793;0.135529;-0.668348;0.133339;
12.150766;0.731592;0.239398;1.129773;1.121615;0.135529;-0.668300;0.132687;
12.150894;0.731481;0.238473;1.129559;1.121399;0.135527;-0.668233;0.131897;
12.151022;0.731343;0.237389;1.129308;1.121147;0.135523;-0.668149;0.130973;
12.151150;0.731180;0.236152;1.129021;1.120859;0.135516;-0.668046;0.129919;
12.151278;0.730992;0.234764;1.128700;1.120536;0.135507;-0.667927;0.128738;
12.151406;0.730780;0.233232;1.128344;1.120179;0.135497;-0.667792;0.127433;
12.151534;0.730545;0.231558;1.127956;1.119789;0.135485;-0.667641;0.126008;
12.151662;0.730289;0.229748;1.127536;1.119368;0.135470;-0.667475;0.124467;
12.151918;0.729713;0.225739;1.126604;1.118434;0.135437;-0.667101;0.121052;
12.152030;0.729435;0.223819;1.126158;1.117986;0.135421;-0.666920;0.119415;
12.152031;0.729433;0.223801;1.126154;1.117982;0.135421;-0.666918;0.119400;
12.152032;0.729430;0.223784;1.126150;1.117978;0.135421;-0.666916;0.119385;
12.152034;0.729425;0.223749;1.126141;1.117969;0.135420;-0.666913;0.119355;
12.152038;0.729415;0.223679;1.126125;1.117953;0.135420;-0.666906;0.119295;
12.152046;0.729394;0.223538;1.126092;1.117920;0.135419;-0.666893;0.119175;
12.152062;0.729353;0.223255;1.126026;1.117854;0.135416;-0.666866;0.118933;
12.152094;0.729270;0.222683;1.125893;1.117721;0.135411;-0.666811;0.118445;
12.152158;0.729100;0.221517;1.125622;1.117448;0.135401;-0.666700;0.117451;
12.152222;0.728926;0.220322;1.125343;1.117169;0.135390;-0.666586;0.116430;
12.152286;0.728747;0.219098;1.125058;1.116883;0.135380;-0.666469;0.115385;
12.152350;0.728564;0.217847;1.124766;1.116591;0.135368;-0.666348;0.114316;
12.152414;0.728376;0.216567;1.124468;1.116292;0.135357;-0.666225;0.113222;
12.152478;0.728184;0.215261;1.124163;1.115986;0.135345;-0.666099;0.112105;
12.152550;0.727965;0.213769;1.123815;1.115637;0.135332;-0.665955;0.110829;
12.152551;0.727962;0.213748;1.123810;1.115632;0.135331;-0.665953;0.110811;
12.152552;0.727959;0.213727;1.123805;1.115627;0.135331;-0.665951;0.110792;
12.152554;0.727952;0.213685;1.123795;1.115617;0.135331;-0.665946;0.110756;
12.152558;0.727940;0.213600;1.123775;1.115597;0.135330;-0.665938;0.110684;
12.152566;0.727915;0.213431;1.123736;1.115557;0.135329;-0.665922;0.110539;
12.152582;0.727865;0.213091;1.123656;1.115478;0.135325;-0.665889;0.110248;
12.152614;0.727764;0.212406;1.123496;1.115317;0.135319;-0.665823;0.109662;
12.152678;0.727560;0.211018;1.123172;1.114992;0.135307;-0.665688;0.108473;
12.152806;0.727139;0.208167;1.122505;1.114323;0.135280;-0.665411;0.106029;
12.152995;0.726491;0.203782;1.121477;1.113293;0.135240;-0.664983;0.102264;
12.152996;0.726488;0.203758;1.121472;1.113287;0.135240;-0.664981;0.102243;
12.152997;0.726484;0.203734;1.121466;1.113282;0.135240;-0.664979;0.102223;
12.152999;0.726477;0.203687;1.121455;1.113271;0.135239;-0.664974;0.102182;
12.153003;0.726463;0.203592;1.121433;1.113248;0.135238;-0.664965;0.102100;
12.153011;0.726435;0.203401;1.121388;1.113203;0.135236;-0.664946;0.101937;
12.153027;0.726378;0.203019;1.121298;1.113114;0.135233;-0.664909;0.101608;
12.153059;0.726265;0.202250;1.121118;1.112933;0.135226;-0.664834;0.100947;
12.153064;0.726248;0.202136;1.121091;1.112906;0.135225;-0.664823;0.100849;
12.153065;0.726244;0.202112;1.121085;1.112900;0.135225;-0.664820;0.100829;
12.153066;0.726241;0.202088;1.121080;1.112895;0.135224;-0.664818;0.100808;
12.153068;0.726234;0.202040;1.121068;1.112883;0.135224;-0.664813;0.100766;
12.153072;0.726219;0.201943;1.121046;1.112860;0.135223;-0.664804;0.100683;
12.153080;0.726191;0.201749;1.121000;1.112815;0.135221;-0.664785;0.100517;
12.153096;0.726133;0.201361;1.120909;1.112723;0.135218;-0.664747;0.100183;
12.153128;0.726018;0.200580;1.120726;1.112540;0.135210;-0.664671;0.099511;
12.153192;0.725784;0.199003;1.120355;1.112168;0.135196;-0.664517;0.098153;
12.153320;0.725308;0.195783;1.119598;1.111409;0.135166;-0.664201;0.095380;
12.153576;0.724318;0.189103;1.118024;1.109831;0.135104;-0.663547;0.089613;
12.153897;0.723016;0.180307;1.115945;1.107747;0.135023;-0.662685;0.081995;
12.153898;0.723011;0.180279;1.115939;1.107740;0.135023;-0.662682;0.081970;
12.153899;0.723007;0.180251;1.115932;1.107733;0.135023;-0.662679;0.081946;
12.153901;0.722999;0.180194;1.115919;1.107720;0.135022;-0.662674;0.081897;
12.153905;0.722982;0.180082;1.115892;1.107693;0.135021;-0.662663;0.081799;
12.153913;0.722949;0.179856;1.115839;1.107640;0.135019;-0.662640;0.081603;
12.153929;0.722882;0.179404;1.115731;1.107532;0.135015;-0.662596;0.081211;
12.153961;0.722747;0.178497;1.115517;1.107317;0.135006;-0.662507;0.080423;
12.154025;0.722477;0.176670;1.115083;1.106883;0.134990;-0.662328;0.078837;
12.154056;0.722344;0.175770;1.114870;1.106669;0.134981;-0.662239;0.078055;
12.154057;0.722339;0.175742;1.114863;1.106662;0.134981;-0.662237;0.078030;
12.154058;0.722335;0.175713;1.114856;1.106655;0.134981;-0.662234;0.078005;
12.154060;0.722327;0.175655;1.114843;1.106641;0.134980;-0.662228;0.077954;
12.154064;0.722309;0.175540;1.114815;1.106614;0.134979;-0.662217;0.077854;
12.154072;0.722275;0.175309;1.114761;1.106559;0.134977;-0.662194;0.077654;
12.154088;0.722207;0.174847;1.114651;1.106449;0.134973;-0.662149;0.077252;
12.154120;0.722070;0.173920;1.114431;1.106228;0.134964;-0.662058;0.076445;
12.154184;0.721793;0.172053;1.113988;1.105784;0.134947;-0.661874;0.074820;
12.154312;0.721234;0.168275;1.113089;1.104883;0.134913;-0.661503;0.071528;
12.154568;0.720091;0.160549;1.111247;1.103036;0.134842;-0.660745;0.064778;
12.154824;0.718918;0.152614;1.109350;1.101133;0.134771;-0.659967;0.057822;
12.155080;0.717719;0.144489;1.107400;1.099177;0.134698;-0.659170;0.050675;
12.155243;0.716945;0.139242;1.106137;1.097911;0.134651;-0.658655;0.046045;
12.155244;0.716940;0.139210;1.106129;1.097903;0.134651;-0.658652;0.046016;
12.155245;0.716935;0.139177;1.106121;1.097895;0.134651;-0.658649;0.045988;
12.155247;0.716926;0.139112;1.106106;1.097879;0.134650;-0.658643;0.045930;
12.155251;0.716907;0.138982;1.106074;1.097848;0.134649;-0.658630;0.045815;
12.155259;0.716868;0.138722;1.106012;1.097785;0.134647;-0.658604;0.045585;
12.155275;0.716791;0.138201;1.105886;1.097659;0.134642;-0.658553;0.045125;
12.155307;0.716637;0.137157;1.105634;1.097407;0.134633;-0.658451;0.044202;
12.155371;0.716329;0.135063;1.105129;1.096900;0.134614;-0.658246;0.042350;
12.155499;0.715708;0.130848;1.104111;1.095878;0.134577;-0.657833;0.038616;
12.155755;0.714453;0.122320;1.102045;1.093806;0.134503;-0.656998;0.031040;
12.156011;0.713183;0.113676;1.099942;1.091697;0.134428;-0.656152;0.023332;
12.156267;0.711900;0.104932;1.097808;1.089556;0.134353;-0.655297;0.015503;
12.156394;0.711261;0.100576;1.096741;1.088486;0.134316;-0.654871;0.011591;
12.156395;0.711256;0.100542;1.096733;1.088477;0.134316;-0.654868;0.011560;
12.156396;0.711251;0.100507;1.096724;1.088469;0.134315;-0.654864;0.011529;
12.156398;0.711241;0.100438;1.096708;1.088452;0.134315;-0.654858;0.011467;
12.156402;0.711221;0.100300;1.096674;1.088418;0.134314;-0.654844;0.011343;
12.156410;0.711180;0.100025;1.096606;1.088350;0.134311;-0.654817;0.011095;
12.156426;0.711100;0.099474;1.096471;1.088215;0.134307;-0.654764;0.010600;
12.156458;0.710939;0.098376;1.096202;1.087944;0.134297;-0.654656;0.009612;
12.156522;0.710620;0.096192;1.095666;1.087406;0.134279;-0.654444;0.007646;
12.156650;0.709990;0.091872;1.094604;1.086341;0.134244;-0.654025;0.003749;
12.156906;0.708767;0.083418;1.092520;1.084249;0.134176;-0.653211;-0.003899;
12.157162;0.707588;0.075207;1.090487;1.082209;0.134114;-0.652429;-0.011359;
12.157674;0.705359;0.059479;1.086573;1.078278;0.134003;-0.650955;-0.025736;
12.157961;0.704179;0.051038;1.084460;1.076156;0.133947;-0.650177;-0.033500;
12.157961;0.704180;0.051038;1.084460;1.076156;0.133947;-0.650178;-0.033500;
12.157961;0.704180;0.051038;1.084460;1.076156;0.133947;-0.650178;-0.033501;
12.157961;0.704180;0.051037;1.084460;1.076156;0.133947;-0.650178;-0.033501;
12.157962;0.704175;0.051006;1.084452;1.076148;0.133947;-0.650175;-0.033530;
12.157963;0.704171;0.050975;1.084444;1.076140;0.133947;-0.650172;-0.033558;
12.157965;0.704162;0.050914;1.084429;1.076124;0.133947;-0.650166;-0.033615;
12.157969;0.704145;0.050790;1.084397;1.076093;0.133946;-0.650154;-0.033729;
12.157977;0.704110;0.050542;1.084335;1.076031;0.133944;-0.650131;-0.033957;
12.157993;0.704040;0.050049;1.084212;1.075906;0.133941;-0.650085;-0.034412;
12.158025;0.703901;0.049064;1.083965;1.075658;0.133934;-0.649993;-0.035320;
12.158089;0.703625;0.047108;1.083473;1.075165;0.133921;-0.649811;-0.037125;
12.158217;0.703083;0.043244;1.082501;1.074189;0.133895;-0.649452;-0.040695;
12.158473;0.702032;0.035704;1.080600;1.072278;0.133847;-0.648759;-0.047684;
12.158729;0.701025;0.028403;1.078752;1.070422;0.133803;-0.648095;-0.054478;
12.159241;0.699127;0.014462;1.075205;1.066856;0.133728;-0.646851;-0.067526;
12.159753;0.697377;0.001342;1.071844;1.063476;0.133666;-0.645710;-0.079896;
12.160029;0.696489;-0.005415;1.070104;1.061726;0.133639;-0.645134;-0.086303;
12.160029;0.696489;-0.005418;1.070103;1.061726;0.133639;-0.645134;-0.086305;
12.160030;0.696485;-0.005442;1.070097;1.061719;0.133639;-0.645131;-0.086328;
12.160031;0.696482;-0.005466;1.070091;1.061713;0.133638;-0.645129;-0.086351;
12.160033;0.696476;-0.005514;1.070078;1.061701;0.133638;-0.645125;-0.086397;
12.160037;0.696463;-0.005610;1.070053;1.061676;0.133638;-0.645117;-0.086488;
12.160045;0.696438;-0.005802;1.070004;1.061626;0.133637;-0.645101;-0.086671;
12.160061;0.696387;-0.006186;1.069905;1.061526;0.133635;-0.645068;-0.087035;
12.160093;0.696284;-0.006953;1.069707;1.061327;0.133632;-0.645000;-0.087763;
12.160157;0.696074;-0.008478;1.069314;1.060932;0.133623;-0.644861;-0.089210;
12.160285;0.695636;-0.011499;1.068534;1.060149;0.133600;-0.644565;-0.092075;
12.160413;0.695175;-0.014483;1.067763;1.059376;0.133570;-0.644246;-0.094900;
12.160669;0.694184;-0.020340;1.066249;1.057860;0.133490;-0.643542;-0.100435;
12.160925;0.693106;-0.026052;1.064770;1.056383;0.133384;-0.642751;-0.105819;
12.161437;0.690707;-0.037068;1.061915;1.053541;0.133097;-0.640931;-0.116155;
12.161848;0.688557;-0.045531;1.059719;1.051365;0.132799;-0.639248;-0.124051;
12.161933;0.688089;-0.047245;1.059274;1.050925;0.132730;-0.638877;-0.125644;
12.161933;0.688088;-0.047248;1.059273;1.050924;0.132730;-0.638876;-0.125648;
12.161934;0.688082;-0.047268;1.059268;1.050919;0.132729;-0.638872;-0.125667;
12.161935;0.688076;-0.047288;1.059263;1.050914;0.132729;-0.638867;-0.125685;
12.161937;0.688065;-0.047328;1.059252;1.050904;0.132727;-0.638858;-0.125722;
12.161941;0.688043;-0.047408;1.059231;1.050883;0.132724;-0.638841;-0.125797;
12.161949;0.687998;-0.047568;1.059190;1.050842;0.132717;-0.638805;-0.125945;
12.161965;0.687909;-0.047888;1.059107;1.050760;0.132704;-0.638734;-0.126242;
12.161997;0.687729;-0.048526;1.058941;1.050597;0.132677;-0.638591;-0.126835;
12.162061;0.687367;-0.049796;1.058611;1.050271;0.132622;-0.638301;-0.128013;
12.162189;0.686629;-0.052313;1.057957;1.049626;0.132508;-0.637710;-0.130346;
12.162445;0.685104;-0.057259;1.056671;1.048361;0.132266;-0.636479;-0.134918;
12.162957;0.681872;-0.066809;1.054186;1.045924;0.131725;-0.633835;-0.143701;
12.163469;0.678412;-0.075921;1.051813;1.043610;0.131113;-0.630964;-0.152019;
12.163981;0.674745;-0.084619;1.049547;1.041410;0.130436;-0.627887;-0.159897;
12.164493;0.670893;-0.092923;1.047382;1.039320;0.129701;-0.624626;-0.167357;
12.165005;0.666877;-0.100853;1.045314;1.037335;0.128913;-0.621200;-0.174421;
12.165149;0.665727;-0.103011;1.044751;1.036796;0.128684;-0.620214;-0.176334;
12.165150;0.665719;-0.103026;1.044747;1.036792;0.128682;-0.620207;-0.176347;
12.165151;0.665710;-0.103041;1.044743;1.036788;0.128680;-0.620200;-0.176361;
12.165153;0.665694;-0.103071;1.044736;1.036781;0.128677;-0.620186;-0.176387;
12.165157;0.665662;-0.103131;1.044720;1.036766;0.128671;-0.620159;-0.176440;
12.165165;0.665597;-0.103250;1.044689;1.036736;0.128658;-0.620103;-0.176545;
12.165181;0.665468;-0.103488;1.044627;1.036677;0.128632;-0.619992;-0.176756;
12.165213;0.665208;-0.103964;1.044503;1.036558;0.128580;-0.619769;-0.177177;
12.165277;0.664688;-0.104912;1.044255;1.036322;0.128476;-0.619323;-0.178014;
12.165405;0.663642;-0.106791;1.043765;1.035854;0.128265;-0.618423;-0.179671;
12.165661;0.661525;-0.110486;1.042802;1.034937;0.127835;-0.616600;-0.182918;
12.166173;0.657209;-0.117630;1.040938;1.033169;0.126948;-0.612868;-0.189158;
12.166685;0.652796;-0.124458;1.039158;1.031487;0.126026;-0.609035;-0.195070;
12.167197;0.648301;-0.130984;1.037456;1.029889;0.125075;-0.605116;-0.200671;
12.167709;0.643744;-0.137222;1.035830;1.028369;0.124100;-0.601129;-0.205978;
12.168221;0.639140;-0.143184;1.034275;1.026923;0.123104;-0.597088;-0.211007;
12.168733;0.634506;-0.148883;1.032790;1.025548;0.122094;-0.593011;-0.215773;
12.169245;0.629857;-0.154330;1.031371;1.024240;0.121072;-0.588911;-0.220291;
12.169757;0.625209;-0.159537;1.030014;1.022995;0.120043;-0.584803;-0.224575;
12.170269;0.620576;-0.164514;1.028717;1.021810;0.119011;-0.580700;-0.228637;
12.170781;0.615970;-0.169271;1.027478;1.020682;0.117980;-0.576615;-0.232492;
12.171293;0.611405;-0.173818;1.026294;1.019608;0.116953;-0.572560;-0.236150;
12.171805;0.606893;-0.178163;1.025161;1.018585;0.115934;-0.568546;-0.239623;
12.172317;0.602444;-0.182316;1.024079;1.017610;0.114925;-0.564583;-0.242922;
12.172829;0.598068;-0.186284;1.023045;1.016681;0.113929;-0.560682;-0.246057;
12.173341;0.593775;-0.190076;1.022056;1.015796;0.112949;-0.556851;-0.249038;
12.173853;0.589573;-0.193698;1.021111;1.014951;0.111988;-0.553097;-0.251873;
12.174365;0.585471;-0.197159;1.020207;1.014145;0.111047;-0.549430;-0.254571;
12.174877;0.581474;-0.200466;1.019343;1.013376;0.110128;-0.545854;-0.257140;
12.175389;0.577589;-0.203624;1.018517;1.012642;0.109233;-0.542376;-0.259588;
12.175901;0.573821;-0.206641;1.017727;1.011941;0.108364;-0.539002;-0.261922;
12.176925;0.566660;-0.212281;1.016247;1.010629;0.106710;-0.532584;-0.266283;
12.177846;0.560652;-0.216932;1.015023;1.009544;0.105321;-0.527196;-0.269881;
12.178768;0.555072;-0.221212;1.013894;1.008543;0.104029;-0.522190;-0.273201;
12.179690;0.549927;-0.225150;1.012851;1.007617;0.102838;-0.517573;-0.276272;
12.180611;0.545217;-0.228773;1.011889;1.006760;0.101748;-0.513347;-0.279118;
12.181533;0.540938;-0.232104;1.010999;1.005966;0.100759;-0.509508;-0.281761;
12.182454;0.537080;-0.235167;1.010178;1.005229;0.099870;-0.506049;-0.284220;
12.183376;0.533632;-0.237984;1.009419;1.004545;0.099078;-0.502959;-0.286513;
12.184298;0.530575;-0.240572;1.008717;1.003909;0.098378;-0.500223;-0.288655;
12.184934;0.528683;-0.242236;1.008264;1.003496;0.097947;-0.498531;-0.290052;
12.184935;0.528680;-0.242239;1.008264;1.003495;0.097946;-0.498528;-0.290054;
12.184936;0.528677;-0.242241;1.008263;1.003494;0.097946;-0.498526;-0.290056;
12.184938;0.528672;-0.242246;1.008262;1.003493;0.097944;-0.498520;-0.290060;
12.184942;0.528660;-0.242256;1.008259;1.003491;0.097942;-0.498510;-0.290069;
12.184950;0.528638;-0.242277;1.008253;1.003486;0.097937;-0.498490;-0.290086;
12.184966;0.528593;-0.242317;1.008242;1.003475;0.097926;-0.498450;-0.290120;
12.184998;0.528503;-0.242398;1.008220;1.003455;0.097906;-0.498369;-0.290188;
12.185062;0.528324;-0.242559;1.008176;1.003415;0.097865;-0.498210;-0.290325;
12.185190;0.527972;-0.242877;1.008089;1.003336;0.097786;-0.497895;-0.290595;
12.185446;0.527288;-0.243503;1.007918;1.003179;0.097630;-0.497284;-0.291128;
12.185958;0.525997;-0.244713;1.007586;1.002874;0.097339;-0.496132;-0.292167;
12.186982;0.523704;-0.246973;1.006964;1.002298;0.096824;-0.494089;-0.294136;
12.188006;0.521769;-0.249031;1.006393;1.001766;0.096394;-0.492370;-0.295970;
12.189030;0.520159;-0.250906;1.005870;1.001274;0.096042;-0.490945;-0.297678;
12.190054;0.518842;-0.252612;1.005390;1.000819;0.095758;-0.489783;-0.299267;
12.191078;0.517787;-0.254163;1.004951;1.000399;0.095537;-0.488860;-0.300747;
12.191257;0.517627;-0.254420;1.004878;1.000329;0.095504;-0.488720;-0.300996;
12.191257;0.517627;-0.254421;1.004878;1.000329;0.095505;-0.488720;-0.300997;
12.191258;0.517626;-0.254422;1.004877;1.000328;0.095504;-0.488719;-0.300998;
12.191259;0.517625;-0.254423;1.004877;1.000328;0.095504;-0.488718;-0.300999;
12.191261;0.517624;-0.254426;1.004876;1.000327;0.095504;-0.488717;-0.301002;
12.191265;0.517620;-0.254432;1.004874;1.000326;0.095503;-0.488714;-0.301008;
12.191273;0.517613;-0.254443;1.004871;1.000323;0.095502;-0.488708;-0.301019;
12.191289;0.517600;-0.254466;1.004865;1.000316;0.095499;-0.488696;-0.301040;
12.191321;0.517572;-0.254511;1.004852;1.000304;0.095493;-0.488672;-0.301084;
12.191385;0.517518;-0.254601;1.004826;1.000279;0.095482;-0.488625;-0.301172;
12.191407;0.517500;-0.254631;1.004818;1.000271;0.095479;-0.488609;-0.301202;
12.191408;0.517499;-0.254633;1.004817;1.000271;0.095479;-0.488609;-0.301203;
12.191409;0.517499;-0.254634;1.004817;1.000270;0.095478;-0.488608;-0.301204;
12.191411;0.517497;-0.254637;1.004816;1.000269;0.095478;-0.488607;-0.301207;
12.191415;0.517494;-0.254643;1.004814;1.000268;0.095477;-0.488604;-0.301212;
12.191423;0.517487;-0.254654;1.004811;1.000265;0.095476;-0.488598;-0.301223;
