time;sm_generator_cePu;sm_generator_PePu;sm_generator_cmPu;sm_generator_PmPu;sm_generator_ufPu;sm_generator_efdPu;sm_generator_omegaPu;sm_generator_theta;sm_generator_PGenPu;sm_generator_QGenPu;sm_generator_PGen;sm_generator_QGen;sm_generator_UPu;sm_generator_IStatorPu;sm_generator_IRotorPu;sm_generator_UStatorPu;sm_generator_QStatorPu;sm_generator_thetaInternal;sm_governor_PmRefPu;busInf_infiniteBus_U;
6.200340;0.924435;0.924453;0.922887;0.922905;0.001136;2.597236;1.000019;1.208106;20.452938;9.849214;2045.293814;984.921411;0.998040;22.745454;2.595369;0.998040;9.849214;0.699712;0.923000;0.900810;
6.233843;0.924584;0.924595;0.922932;0.922943;0.001136;2.597557;1.000011;1.208265;20.456074;9.850236;2045.607351;985.023633;0.998024;22.749095;2.595680;0.998024;9.850236;0.699776;0.923000;0.900810;
6.267347;0.924655;0.924658;0.922978;0.922982;0.001136;2.597663;1.000004;1.208343;20.457470;9.850776;2045.747004;985.077569;0.998019;22.750711;2.595864;0.998019;9.850776;0.699813;0.923000;0.900810;
6.300851;0.924647;0.924643;0.923024;0.923021;0.001136;2.597556;0.999996;1.208341;20.457127;9.850827;2045.712691;985.082663;0.998024;22.750301;2.595919;0.998024;9.850827;0.699823;0.923000;0.900810;
6.367858;0.924418;0.924402;0.923105;0.923088;0.001136;2.596789;0.999982;1.208118;20.451811;9.849593;2045.181077;984.959285;0.998062;22.744092;2.595667;0.998062;9.849593;0.699766;0.923000;0.900810;
6.421652;0.924060;0.924036;0.923153;0.923130;0.001135;2.595732;0.999974;1.207758;20.443755;9.847490;2044.375522;984.748957;0.998115;22.734702;2.595156;0.998115;9.847490;0.699656;0.923000;0.900810;
6.470067;0.923646;0.923618;0.923181;0.923152;0.001135;2.594564;0.999970;1.207339;20.434535;9.844992;2043.453521;984.499167;0.998174;22.723964;2.594521;0.998174;9.844992;0.699520;0.923000;0.900810;
6.513640;0.923234;0.923205;0.923189;0.923160;0.001134;2.593437;0.999968;1.206920;20.425427;9.842468;2042.542732;984.246795;0.998230;22.713364;2.593863;0.998230;9.842468;0.699381;0.923000;0.900810;
6.552856;0.922860;0.922831;0.923185;0.923156;0.001134;2.592437;0.999969;1.206538;20.417191;9.840145;2041.719106;984.014509;0.998280;22.703784;2.593246;0.998280;9.840145;0.699250;0.923000;0.900810;
6.592072;0.922508;0.922481;0.923169;0.923142;0.001134;2.591520;0.999972;1.206176;20.409483;9.837933;2040.948301;983.793319;0.998326;22.694824;2.592648;0.998326;9.837933;0.699124;0.923000;0.900810;
6.631288;0.922199;0.922177;0.923142;0.923120;0.001133;2.590740;0.999976;1.205859;20.402776;9.835969;2040.277581;983.596914;0.998365;22.687031;2.592107;0.998365;9.835969;0.699011;0.923000;0.900810;
6.670504;0.921953;0.921936;0.923108;0.923091;0.001133;2.590142;0.999982;1.205603;20.397459;9.834368;2039.745915;983.436805;0.998395;22.680859;2.591654;0.998395;9.834368;0.698916;0.923000;0.900810;
6.709719;0.921781;0.921771;0.923068;0.923057;0.001133;2.589757;0.999989;1.205423;20.393820;9.833218;2039.381987;983.321776;0.998414;22.676638;2.591315;0.998414;9.833218;0.698847;0.923000;0.900810;
6.748935;0.921693;0.921689;0.923025;0.923021;0.001133;2.589602;0.999996;1.205328;20.392028;9.832574;2039.202778;983.257437;0.998422;22.674565;2.591108;0.998422;9.832574;0.698805;0.923000;0.900810;
6.788151;0.921691;0.921694;0.922983;0.922985;0.001133;2.589677;1.000003;1.205321;20.392129;9.832460;2039.212925;983.245986;0.998418;22.674692;2.591040;0.998418;9.832460;0.698792;0.923000;0.900810;
6.827367;0.921772;0.921781;0.922942;0.922951;0.001133;2.589971;1.000010;1.205398;20.394049;9.832862;2039.404877;983.286205;0.998403;22.676932;2.591111;0.998403;9.832862;0.698809;0.923000;0.900810;
6.866583;0.921928;0.921942;0.922907;0.922922;0.001133;2.590456;1.000016;1.205553;20.397598;9.833737;2039.759830;983.373658;0.998379;22.681066;2.591311;0.998379;9.833737;0.698854;0.923000;0.900810;
6.905799;0.922145;0.922164;0.922879;0.922898;0.001133;2.591095;1.000020;1.205771;20.402493;9.835011;2040.249339;983.501089;0.998347;22.686763;2.591624;0.998347;9.835011;0.698921;0.923000;0.900810;
6.945014;0.922409;0.922431;0.922860;0.922882;0.001134;2.591842;1.000024;1.206038;20.408375;9.836590;2040.837489;983.658983;0.998310;22.693606;2.592024;0.998310;9.836590;0.699007;0.923000;0.900810;
6.984230;0.922701;0.922724;0.922850;0.922874;0.001134;2.592647;1.000025;1.206335;20.414835;9.838362;2041.483455;983.836243;0.998270;22.701120;2.592484;0.998270;9.838362;0.699106;0.923000;0.900810;
7.023446;0.923001;0.923024;0.922850;0.922874;0.001134;2.593456;1.000025;1.206641;20.421443;9.840210;2042.144272;984.020954;0.998229;22.708807;2.592972;0.998229;9.840210;0.699209;0.923000;0.900810;
7.062662;0.923289;0.923311;0.922860;0.922882;0.001135;2.594218;1.000024;1.206937;20.427776;9.842012;2042.777631;984.201158;0.998191;22.716174;2.593457;0.998191;9.842012;0.699312;0.923000;0.900810;
7.101878;0.923549;0.923568;0.922878;0.922897;0.001135;2.594887;1.000021;1.207205;20.433445;9.843656;2043.344525;984.365613;0.998158;22.722767;2.593908;0.998158;9.843656;0.699407;0.923000;0.900810;
7.141094;0.923765;0.923780;0.922903;0.922918;0.001135;2.595424;1.000016;1.207429;20.438116;9.845045;2043.811583;984.504478;0.998131;22.728198;2.594297;0.998131;9.845045;0.699489;0.923000;0.900810;
7.180309;0.923925;0.923935;0.922933;0.922944;0.001135;2.595799;1.000011;1.207596;20.441530;9.846099;2044.152960;984.609883;0.998112;22.732164;2.594602;0.998112;9.846099;0.699552;0.923000;0.900810;
7.219525;0.924020;0.924025;0.922967;0.922972;0.001136;2.595995;1.000006;1.207697;20.443517;9.846764;2044.351680;984.676362;0.998102;22.734470;2.594808;0.998102;9.846764;0.699594;0.923000;0.900810;
7.258741;0.924048;0.924047;0.923001;0.923001;0.001136;2.596005;1.000000;1.207730;20.444004;9.847011;2044.400381;984.701109;0.998102;22.735029;2.594904;0.998102;9.847011;0.699613;0.923000;0.900810;
7.297957;0.924008;0.924003;0.923034;0.923029;0.001135;2.595837;0.999994;1.207694;20.443014;9.846841;2044.301427;984.684059;0.998110;22.733870;2.594888;0.998110;9.846841;0.699608;0.923000;0.900810;
7.347492;0.923871;0.923860;0.923070;0.923059;0.001135;2.595400;0.999988;1.207559;20.439880;9.846080;2043.988043;984.607990;0.998132;22.730214;2.594720;0.998132;9.846080;0.699571;0.923000;0.900810;
7.397026;0.923656;0.923640;0.923098;0.923083;0.001135;2.594766;0.999983;1.207342;20.435032;9.844811;2043.503229;984.481115;0.998164;22.724565;2.594410;0.998164;9.844811;0.699504;0.923000;0.900810;
7.446561;0.923386;0.923368;0.923115;0.923097;0.001135;2.594007;0.999981;1.207069;20.429027;9.843183;2042.902677;984.318327;0.998202;22.717572;2.593995;0.998202;9.843183;0.699416;0.923000;0.900810;
7.496096;0.923091;0.923072;0.923120;0.923101;0.001134;2.593202;0.999980;1.206768;20.422504;9.841372;2042.250402;984.137216;0.998242;22.709982;2.593522;0.998242;9.841372;0.699315;0.923000;0.900810;
7.540677;0.922827;0.922809;0.923114;0.923096;0.001134;2.592502;0.999981;1.206498;20.416712;9.839731;2041.671154;983.973094;0.998277;22.703245;2.593083;0.998277;9.839731;0.699222;0.923000;0.900810;
7.565823;0.922691;0.922675;0.923105;0.923089;0.001134;2.592153;0.999982;1.206358;20.413743;9.838871;2041.374321;983.887117;0.998294;22.699795;2.592848;0.998294;9.838871;0.699173;0.923000;0.900810;
7.590970;0.922570;0.922555;0.923094;0.923079;0.001134;2.591847;0.999984;1.206233;20.411110;9.838098;2041.111033;983.809761;0.998309;22.696736;2.592634;0.998309;9.838098;0.699128;0.923000;0.900810;
7.616116;0.922466;0.922453;0.923081;0.923068;0.001134;2.591592;0.999986;1.206126;20.408866;9.837427;2040.886612;983.742651;0.998322;22.694129;2.592446;0.998322;9.837427;0.699089;0.923000;0.900810;
7.666409;0.922304;0.922296;0.923051;0.923043;0.001133;2.591212;0.999991;1.205957;20.405398;9.836360;2040.539752;983.635967;0.998341;22.690103;2.592138;0.998341;9.836360;0.699025;0.923000;0.900810;
7.716702;0.922220;0.922217;0.923019;0.923016;0.001133;2.591046;0.999997;1.205867;20.403652;9.835764;2040.365223;983.576421;0.998350;22.688081;2.591952;0.998350;9.835764;0.698987;0.923000;0.900810;
7.766995;0.922218;0.922221;0.922986;0.922988;0.001133;2.591104;1.000002;1.205861;20.403734;9.835679;2040.373386;983.567874;0.998347;22.688183;2.591901;0.998347;9.835679;0.698978;0.923000;0.900810;
7.817287;0.922296;0.922303;0.922957;0.922963;0.001133;2.591368;1.000007;1.205937;20.405543;9.836086;2040.554296;983.608614;0.998333;22.690293;2.591982;0.998333;9.836086;0.698996;0.923000;0.900810;
7.867580;0.922441;0.922451;0.922933;0.922943;0.001134;2.591803;1.000011;1.206081;20.408814;9.836922;2040.881434;983.692153;0.998312;22.694102;2.592182;0.998312;9.836922;0.699040;0.923000;0.900810;
7.917873;0.922635;0.922648;0.922917;0.922930;0.001134;2.592356;1.000014;1.206278;20.413149;9.838080;2041.314866;983.808037;0.998284;22.699147;2.592474;0.998284;9.838080;0.699103;0.923000;0.900810;
7.968166;0.922856;0.922870;0.922910;0.922924;0.001134;2.592967;1.000015;1.206503;20.418059;9.839431;2041.805906;983.943069;0.998253;22.704860;2.592825;0.998253;9.839431;0.699177;0.923000;0.900810;
8.018459;0.923082;0.923096;0.922913;0.922926;0.001134;2.593571;1.000015;1.206734;20.423024;9.840828;2042.302425;984.082754;0.998223;22.710635;2.593196;0.998223;9.840828;0.699256;0.923000;0.900810;
8.049630;0.923210;0.923223;0.922920;0.922933;0.001135;2.593903;1.000013;1.206866;20.425825;9.841636;2042.582473;984.163596;0.998207;22.713892;2.593417;0.998207;9.841636;0.699303;0.923000;0.900810;
8.080801;0.923321;0.923332;0.922931;0.922941;0.001135;2.594184;1.000012;1.206981;20.428241;9.842345;2042.824056;984.234548;0.998193;22.716700;2.593613;0.998193;9.842345;0.699344;0.923000;0.900810;
8.111972;0.923412;0.923421;0.922943;0.922952;0.001135;2.594407;1.000010;1.207075;20.430202;9.842935;2043.020159;984.293455;0.998182;22.718979;2.593780;0.998182;9.842935;0.699379;0.923000;0.900810;
8.143144;0.923489;0.923495;0.922956;0.922963;0.001135;2.594588;1.000007;1.207155;20.431837;9.843436;2043.183653;984.343622;0.998172;22.720879;2.593924;0.998172;9.843436;0.699409;0.923000;0.900810;
8.174315;0.923544;0.923549;0.922971;0.922975;0.001135;2.594710;1.000005;1.207213;20.433010;9.843812;2043.300958;984.381200;0.998166;22.722241;2.594037;0.998166;9.843812;0.699432;0.923000;0.900810;
8.205486;0.923576;0.923578;0.922986;0.922988;0.001135;2.594769;1.000002;1.207248;20.433665;9.844045;2043.366453;984.404495;0.998163;22.722999;2.594112;0.998163;9.844045;0.699447;0.923000;0.900810;
8.267829;0.923569;0.923567;0.923016;0.923013;0.001135;2.594695;0.999997;1.207245;20.433410;9.844069;2043.341025;984.406933;0.998167;22.722697;2.594145;0.998167;9.844069;0.699453;0.923000;0.900810;
8.330171;0.923477;0.923471;0.923041;0.923034;0.001135;2.594399;0.999993;1.207154;20.431290;9.843557;2043.128959;984.355719;0.998182;22.720223;2.594032;0.998182;9.843557;0.699428;0.923000;0.900810;
8.392514;0.923319;0.923310;0.923058;0.923049;0.001135;2.593940;0.999990;1.206995;20.427749;9.842623;2042.774883;984.262277;0.998205;22.716099;2.593801;0.998205;9.842623;0.699378;0.923000;0.900810;
8.454856;0.923123;0.923113;0.923066;0.923056;0.001134;2.593397;0.999989;1.206796;20.423405;9.841432;2042.340499;984.143210;0.998232;22.711043;2.593494;0.998232;9.841432;0.699313;0.923000;0.900810;
8.510964;0.922939;0.922929;0.923064;0.923054;0.001134;2.592904;0.999989;1.206608;20.419354;9.840292;2041.935442;984.029243;0.998257;22.706332;2.593191;0.998257;9.840292;0.699249;0.923000;0.900810;
8.567072;0.922772;0.922764;0.923055;0.923046;0.001134;2.592472;0.999991;1.206436;20.415706;9.839240;2041.570554;983.923987;0.998278;22.702090;2.592905;0.998278;9.839240;0.699188;0.923000;0.900810;
8.623181;0.922642;0.922636;0.923039;0.923033;0.001134;2.592151;0.999993;1.206301;20.412890;9.838400;2041.289023;983.840023;0.998294;22.698819;2.592669;0.998294;9.838400;0.699139;0.923000;0.900810;
8.679289;0.922563;0.922560;0.923019;0.923016;0.001134;2.591975;0.999997;1.206218;20.411211;9.837866;2041.121145;983.786556;0.998303;22.696871;2.592510;0.998303;9.837866;0.699106;0.923000;0.900810;
8.735397;0.922541;0.922542;0.922998;0.922999;0.001134;2.591957;1.000000;1.206194;20.410815;9.837685;2041.081534;983.768528;0.998304;22.696415;2.592444;0.998304;9.837685;0.699093;0.923000;0.900810;
8.791505;0.922578;0.922582;0.922978;0.922982;0.001134;2.592094;1.000004;1.206229;20.411697;9.837866;2041.169740;983.786619;0.998297;22.697446;2.592474;0.998297;9.837866;0.699101;0.923000;0.900810;
8.852974;0.922675;0.922681;0.922961;0.922967;0.001134;2.592386;1.000007;1.206325;20.413882;9.838420;2041.388201;983.842024;0.998283;22.699990;2.592606;0.998283;9.838420;0.699129;0.923000;0.900810;
8.914442;0.922813;0.922820;0.922951;0.922958;0.001134;2.592778;1.000008;1.206464;20.416957;9.839245;2041.695689;983.924537;0.998263;22.703569;2.592814;0.998263;9.839245;0.699174;0.923000;0.900810;
8.975911;0.922970;0.922978;0.922948;0.922956;0.001134;2.593206;1.000009;1.206624;20.420423;9.840206;2042.042339;984.020568;0.998242;22.707602;2.593066;0.998242;9.840206;0.699228;0.923000;0.900810;
9.037379;0.923122;0.923129;0.922953;0.922960;0.001134;2.593607;1.000008;1.206780;20.423757;9.841154;2042.375725;984.115432;0.998221;22.711479;2.593321;0.998221;9.841154;0.699281;0.923000;0.900810;
9.071588;0.923193;0.923199;0.922960;0.922966;0.001135;2.593786;1.000007;1.206853;20.425300;9.841608;2042.529971;984.160831;0.998213;22.713272;2.593446;0.998213;9.841608;0.699308;0.923000;0.900810;
9.105796;0.923249;0.923254;0.922968;0.922973;0.001135;2.593923;1.000005;1.206912;20.426515;9.841975;2042.651476;984.197493;0.998206;22.714684;2.593550;0.998206;9.841975;0.699330;0.923000;0.900810;
9.140005;0.923289;0.923293;0.922977;0.922980;0.001135;2.594015;1.000004;1.206954;20.427370;9.842244;2042.737009;984.224383;0.998201;22.715677;2.593629;0.998201;9.842244;0.699346;0.923000;0.900810;
9.208422;0.923331;0.923331;0.922995;0.922996;0.001135;2.594092;1.000001;1.206999;20.428219;9.842542;2042.821941;984.254247;0.998197;22.716661;2.593725;0.998197;9.842542;0.699365;0.923000;0.900810;
9.276839;0.923312;0.923310;0.923013;0.923011;0.001135;2.594008;0.999998;1.206982;20.427744;9.842467;2042.774424;984.246735;0.998201;22.716105;2.593721;0.998201;9.842467;0.699364;0.923000;0.900810;
9.345256;0.923239;0.923235;0.923027;0.923023;0.001135;2.593785;0.999995;1.206910;20.426091;9.842051;2042.609087;984.205099;0.998213;22.714178;2.593624;0.998213;9.842051;0.699342;0.923000;0.900810;
9.413673;0.923128;0.923123;0.923036;0.923030;0.001134;2.593471;0.999994;1.206798;20.423623;9.841388;2042.362269;984.138759;0.998228;22.711304;2.593456;0.998228;9.841388;0.699307;0.923000;0.900810;
9.482090;0.923002;0.922996;0.923037;0.923031;0.001134;2.593127;0.999994;1.206669;20.420833;9.840611;2042.083265;984.061140;0.998245;22.708058;2.593252;0.998245;9.840611;0.699263;0.923000;0.900810;
9.550507;0.922884;0.922879;0.923032;0.923027;0.001134;2.592818;0.999995;1.206547;20.418241;9.839869;2041.824072;983.986858;0.998261;22.705044;2.593052;0.998261;9.839869;0.699221;0.923000;0.900810;
9.587523;0.922834;0.922830;0.923026;0.923022;0.001134;2.592697;0.999996;1.206496;20.417178;9.839551;2041.717782;983.955133;0.998267;22.703809;2.592962;0.998267;9.839551;0.699202;0.923000;0.900810;
9.624540;0.922799;0.922796;0.923019;0.923016;0.001134;2.592613;0.999997;1.206459;20.416413;9.839315;2041.641317;983.931467;0.998271;22.702921;2.592894;0.998271;9.839315;0.699188;0.923000;0.900810;
9.661556;0.922777;0.922775;0.923012;0.923010;0.001134;2.592569;0.999998;1.206436;20.415963;9.839164;2041.596280;983.916447;0.998273;22.702399;2.592848;0.998273;9.839164;0.699179;0.923000;0.900810;
9.735589;0.922766;0.922767;0.922997;0.922998;0.001134;2.592567;1.000000;1.206423;20.415772;9.839064;2041.577152;983.906356;0.998274;22.702180;2.592808;0.998274;9.839064;0.699171;0.923000;0.900810;
9.809622;0.922802;0.922805;0.922985;0.922987;0.001134;2.592688;1.000003;1.206459;20.416614;9.839258;2041.661357;983.925810;0.998267;22.703162;2.592849;0.998267;9.839258;0.699180;0.923000;0.900810;
9.883655;0.922875;0.922879;0.922976;0.922980;0.001134;2.592900;1.000004;1.206532;20.418251;9.839689;2041.825129;983.968864;0.998257;22.705069;2.592955;0.998257;9.839689;0.699203;0.923000;0.900810;
9.957688;0.922968;0.922972;0.922973;0.922978;0.001134;2.593155;1.000004;1.206626;20.420300;9.840252;2042.029982;984.025174;0.998244;22.707453;2.593101;0.998244;9.840252;0.699234;0.923000;0.900810;
10.031721;0.923060;0.923064;0.922976;0.922980;0.001134;2.593399;1.000004;1.206720;20.422320;9.840825;2042.231993;984.082509;0.998232;22.709802;2.593255;0.998232;9.840825;0.699267;0.923000;0.900810;
10.105754;0.923119;0.923121;0.922984;0.922987;0.001134;2.593542;1.000003;1.206782;20.423591;9.841208;2042.359088;984.120827;0.998225;22.711279;2.593363;0.998225;9.841208;0.699289;0.923000;0.900810;
10.159901;0.923143;0.923144;0.922991;0.922993;0.001134;2.593593;1.000001;1.206807;20.424087;9.841370;2042.408739;984.136982;0.998222;22.711855;2.593412;0.998222;9.841370;0.699299;0.923000;0.900810;
10.214047;0.923147;0.923147;0.922998;0.922998;0.001134;2.593592;1.000000;1.206812;20.424159;9.841412;2042.415883;984.141224;0.998222;22.711936;2.593430;0.998222;9.841412;0.699303;0.923000;0.900810;
10.262779;0.923137;0.923136;0.923004;0.923003;0.001134;2.593554;0.999999;1.206802;20.423913;9.841362;2042.391311;984.136160;0.998224;22.711649;2.593421;0.998224;9.841362;0.699301;0.923000;0.900810;
10.311511;0.923115;0.923114;0.923008;0.923007;0.001134;2.593487;0.999999;1.206781;20.423422;9.841239;2042.342188;984.123867;0.998227;22.711077;2.593393;0.998227;9.841239;0.699295;0.923000;0.900810;
10.360243;0.923086;0.923084;0.923011;0.923010;0.001134;2.593403;0.999998;1.206751;20.422774;9.841067;2042.277376;984.106733;0.998232;22.710322;2.593350;0.998232;9.841067;0.699285;0.923000;0.900810;
10.408975;0.923053;0.923051;0.923013;0.923011;0.001134;2.593312;0.999998;1.206718;20.422042;9.840868;2042.204222;984.086798;0.998236;22.709471;2.593299;0.998236;9.840868;0.699274;0.923000;0.900810;
10.457707;0.923020;0.923018;0.923013;0.923011;0.001134;2.593221;0.999998;1.206684;20.421304;9.840662;2042.130440;984.066234;0.998241;22.708612;2.593245;0.998241;9.840662;0.699263;0.923000;0.900810;
10.555171;0.922970;0.922968;0.923010;0.923008;0.001134;2.593093;0.999998;1.206633;20.420220;9.840348;2042.022000;984.034801;0.998247;22.707352;2.593159;0.998247;9.840348;0.699245;0.923000;0.900810;
10.640949;0.922946;0.922945;0.923006;0.923005;0.001134;2.593036;0.999999;1.206608;20.419701;9.840189;2041.970134;984.018854;0.998250;22.706749;2.593113;0.998250;9.840189;0.699235;0.923000;0.900810;
10.718150;0.922940;0.922940;0.923002;0.923001;0.001134;2.593029;1.000000;1.206601;20.419593;9.840145;2041.959313;984.014497;0.998250;22.706624;2.593098;0.998250;9.840145;0.699232;0.923000;0.900810;
10.795351;0.922948;0.922948;0.922998;0.922998;0.001134;2.593056;1.000000;1.206609;20.419774;9.840185;2041.977428;984.018475;0.998249;22.706836;2.593106;0.998249;9.840185;0.699234;0.923000;0.900810;
10.872552;0.922963;0.922964;0.922996;0.922997;0.001134;2.593101;1.000001;1.206624;20.420120;9.840275;2042.012016;984.027505;0.998247;22.707239;2.593128;0.998247;9.840275;0.699239;0.923000;0.900810;
10.949753;0.922981;0.922982;0.922995;0.922996;0.001134;2.593151;1.000001;1.206643;20.420519;9.840384;2042.051926;984.038407;0.998244;22.707703;2.593156;0.998244;9.840384;0.699245;0.923000;0.900810;
11.104155;0.923007;0.923007;0.922997;0.922997;0.001134;2.593217;1.000001;1.206669;20.421079;9.840545;2042.107868;984.054483;0.998241;22.708354;2.593199;0.998241;9.840545;0.699254;0.923000;0.900810;
11.258557;0.923015;0.923015;0.922999;0.922999;0.001134;2.593236;1.000000;1.206678;20.421253;9.840600;2042.125272;984.060046;0.998240;22.708555;2.593216;0.998240;9.840600;0.699258;0.923000;0.900810;
11.412959;0.923011;0.923011;0.923000;0.923000;0.001134;2.593222;1.000000;1.206674;20.421162;9.840580;2042.116201;984.057996;0.998241;22.708450;2.593212;0.998241;9.840580;0.699257;0.923000;0.900810;
11.567361;0.923004;0.923004;0.923001;0.923001;0.001134;2.593201;1.000000;1.206666;20.420994;9.840535;2042.099434;984.053536;0.998242;22.708254;2.593201;0.998242;9.840535;0.699254;0.923000;0.900810;
11.876164;0.922997;0.922997;0.923000;0.923000;0.001134;2.593185;1.000000;1.206660;20.420859;9.840495;2042.085942;984.049503;0.998243;22.708098;2.593190;0.998243;9.840495;0.699252;0.923000;0.900810;
12.184968;0.922998;0.922998;0.923000;0.923000;0.001134;2.593188;1.000000;1.206661;20.420878;9.840499;2042.087816;984.049877;0.998242;22.708120;2.593190;0.998242;9.840499;0.699252;0.923000;0.900810;
12.493772;0.923000;0.923000;0.923000;0.923000;0.001134;2.593192;1.000000;1.206662;20.420911;9.840508;2042.091059;984.050765;0.998242;22.708157;2.593192;0.998242;9.840508;0.699252;0.923000;0.900810;
13.111379;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420919;9.840510;2042.091918;984.051025;0.998242;22.708167;2.593193;0.998242;9.840510;0.699253;0.923000;0.900810;
14.346594;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420916;9.840510;2042.091647;984.050950;0.998242;22.708164;2.593193;0.998242;9.840510;0.699253;0.923000;0.900810;
16.817024;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420916;9.840509;2042.091611;984.050937;0.998242;22.708164;2.593193;0.998242;9.840509;0.699253;0.923000;0.900810;
21.757884;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420916;9.840509;2042.091612;984.050937;0.998242;22.708164;2.593193;0.998242;9.840509;0.699253;0.923000;0.900810;
30.000000;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420916;9.840509;2042.091612;984.050937;0.998242;22.708164;2.593193;0.998242;9.840509;0.699253;0.923000;0.900810;
