time;IG1_inertialGrid_reducedOrderSFR_frequency;IG2_inertialGrid_reducedOrderSFR_frequency;
15.353913;49.824659;49.859126;
15.360273;49.825563;49.859203;
15.366633;49.826471;49.859274;
15.372992;49.827382;49.859342;
15.379352;49.828297;49.859405;
15.385712;49.829214;49.859464;
15.392071;49.830134;49.859519;
15.398431;49.831057;49.859571;
15.404791;49.831983;49.859618;
15.411150;49.832911;49.859662;
15.417510;49.833841;49.859703;
15.423870;49.834773;49.859740;
15.430229;49.835708;49.859775;
15.436589;49.836644;49.859806;
15.442948;49.837582;49.859835;
15.449308;49.838522;49.859861;
15.455668;49.839463;49.859884;
15.462027;49.840405;49.859905;
15.468387;49.841349;49.859924;
15.474747;49.842293;49.859941;
15.481106;49.843239;49.859956;
15.487466;49.844185;49.859969;
15.493826;49.845131;49.859980;
15.500185;49.846078;49.859991;
15.506545;49.847026;49.859999;
15.512905;49.847973;49.860007;
15.519264;49.848921;49.860014;
15.525624;49.849868;49.860019;
15.531984;49.850815;49.860025;
15.538343;49.851762;49.860029;
15.544703;49.852708;49.860033;
15.551063;49.853654;49.860037;
15.557422;49.854598;49.860040;
15.563782;49.855542;49.860044;
15.570142;49.856485;49.860048;
15.576501;49.857426;49.860052;
15.582861;49.858366;49.860056;
15.589221;49.859304;49.860062;
15.595580;49.860241;49.860067;
15.601940;49.861176;49.860074;
15.608300;49.862109;49.860082;
15.614659;49.863040;49.860091;
15.621019;49.863969;49.860101;
15.627378;49.864896;49.860112;
15.633738;49.865820;49.860125;
15.640098;49.866741;49.860140;
15.646457;49.867660;49.860156;
15.652817;49.868576;49.860175;
15.659177;49.869489;49.860196;
15.665536;49.870399;49.860218;
15.671896;49.871306;49.860244;
15.678256;49.872209;49.860271;
15.684615;49.873109;49.860301;
15.690975;49.874005;49.860334;
15.697335;49.874898;49.860370;
15.703694;49.875787;49.860409;
15.710054;49.876672;49.860451;
15.716414;49.877553;49.860496;
15.722773;49.878429;49.860544;
15.729133;49.879302;49.860596;
15.735493;49.880170;49.860652;
15.741852;49.881033;49.860711;
15.748212;49.881892;49.860774;
15.754572;49.882746;49.860841;
15.760931;49.883596;49.860912;
15.767291;49.884440;49.860987;
15.773651;49.885280;49.861066;
15.780010;49.886114;49.861150;
15.786370;49.886943;49.861238;
15.792730;49.887766;49.861330;
15.799089;49.888584;49.861428;
15.805449;49.889397;49.861530;
15.811808;49.890204;49.861637;
15.818168;49.891005;49.861749;
15.824528;49.891800;49.861866;
15.830887;49.892590;49.861988;
15.837247;49.893373;49.862115;
15.843607;49.894150;49.862248;
15.849966;49.894921;49.862386;
15.856326;49.895686;49.862529;
15.862686;49.896445;49.862679;
15.869045;49.897197;49.862834;
15.875405;49.897942;49.862994;
15.881765;49.898681;49.863161;
15.888124;49.899413;49.863333;
15.894484;49.900138;49.863511;
15.900844;49.900857;49.863695;
15.907203;49.901568;49.863886;
15.913563;49.902273;49.864082;
15.919923;49.902971;49.864285;
15.926282;49.903661;49.864494;
15.932642;49.904344;49.864710;
15.939002;49.905020;49.864932;
15.945361;49.905689;49.865160;
15.951721;49.906351;49.865395;
15.958081;49.907005;49.865637;
15.964440;49.907651;49.865885;
15.970800;49.908290;49.866140;
15.977159;49.908922;49.866401;
15.983519;49.909546;49.866670;
15.989879;49.910162;49.866945;
15.996238;49.910771;49.867227;
16.002598;49.911371;49.867516;
16.008958;49.911965;49.867812;
16.015317;49.912550;49.868114;
16.021677;49.913127;49.868424;
16.028037;49.913697;49.868741;
16.034396;49.914258;49.869064;
16.040756;49.914812;49.869395;
16.047116;49.915358;49.869733;
16.053475;49.915895;49.870078;
16.059835;49.916425;49.870430;
16.066195;49.916947;49.870789;
16.072554;49.917461;49.871155;
16.078914;49.917966;49.871528;
16.085274;49.918464;49.871909;
16.091633;49.918953;49.872296;
16.097993;49.919435;49.872691;
16.104353;49.919908;49.873093;
16.110712;49.920373;49.873502;
16.117072;49.920831;49.873918;
16.123432;49.921280;49.874341;
16.129791;49.921721;49.874771;
16.136151;49.922154;49.875208;
16.142511;49.922579;49.875652;
16.148870;49.922996;49.876103;
16.155230;49.923404;49.876562;
16.161589;49.923805;49.877027;
16.167949;49.924198;49.877499;
16.174309;49.924583;49.877978;
16.180668;49.924960;49.878464;
16.187028;49.925329;49.878956;
16.193388;49.925690;49.879456;
16.199747;49.926043;49.879962;
16.206107;49.926389;49.880475;
16.212467;49.926726;49.880995;
16.218826;49.927056;49.881521;
16.225186;49.927378;49.882054;
16.231546;49.927693;49.882593;
16.237905;49.928000;49.883139;
16.244265;49.928299;49.883691;
16.250625;49.928591;49.884249;
16.256984;49.928875;49.884814;
16.263344;49.929152;49.885385;
16.269704;49.929421;49.885962;
16.276063;49.929683;49.886545;
16.282423;49.929938;49.887134;
16.288783;49.930186;49.887729;
16.295142;49.930426;49.888330;
16.301502;49.930660;49.888936;
16.307862;49.930886;49.889549;
16.314221;49.931106;49.890167;
16.320581;49.931319;49.890790;
16.326941;49.931524;49.891419;
16.333300;49.931724;49.892053;
16.339660;49.931916;49.892693;
16.346019;49.932102;49.893337;
16.352379;49.932282;49.893987;
16.358739;49.932455;49.894642;
16.365098;49.932622;49.895302;
16.371458;49.932783;49.895966;
16.377818;49.932937;49.896635;
16.384177;49.933086;49.897309;
16.390537;49.933229;49.897987;
16.396897;49.933365;49.898669;
16.403256;49.933496;49.899356;
16.409616;49.933622;49.900047;
16.415976;49.933742;49.900742;
16.422335;49.933856;49.901441;
16.428695;49.933965;49.902143;
16.435055;49.934069;49.902850;
16.441414;49.934168;49.903560;
16.447774;49.934261;49.904273;
16.454134;49.934350;49.904990;
16.460493;49.934434;49.905710;
16.466853;49.934513;49.906433;
16.473213;49.934588;49.907159;
16.479572;49.934657;49.907888;
16.485932;49.934723;49.908620;
16.492292;49.934784;49.909354;
16.498651;49.934842;49.910091;
16.505011;49.934895;49.910830;
16.511371;49.934944;49.911571;
16.517730;49.934990;49.912315;
16.524090;49.935032;49.913060;
16.530449;49.935070;49.913807;
16.536809;49.935105;49.914556;
16.543169;49.935136;49.915307;
16.549528;49.935165;49.916059;
16.555888;49.935190;49.916812;
16.562248;49.935212;49.917567;
16.568607;49.935232;49.918322;
16.574967;49.935248;49.919079;
16.581327;49.935262;49.919836;
16.587686;49.935274;49.920594;
16.594046;49.935283;49.921352;
16.600406;49.935291;49.922111;
16.606765;49.935296;49.922870;
16.613125;49.935299;49.923630;
16.619485;49.935300;49.924389;
16.625844;49.935299;49.925148;
16.632204;49.935297;49.925907;
16.638564;49.935293;49.926665;
16.644923;49.935288;49.927423;
16.651283;49.935282;49.928180;
16.657643;49.935275;49.928936;
16.664002;49.935266;49.929691;
16.670362;49.935257;49.930445;
16.676722;49.935247;49.931198;
16.683081;49.935237;49.931950;
16.689441;49.935226;49.932700;
16.695800;49.935214;49.933448;
16.702160;49.935203;49.934195;
16.708520;49.935191;49.934940;
16.714879;49.935179;49.935683;
16.721239;49.935167;49.936424;
16.727599;49.935156;49.937162;
16.733958;49.935145;49.937898;
16.740318;49.935134;49.938632;
16.746678;49.935124;49.939363;
16.753037;49.935115;49.940091;
16.759397;49.935106;49.940816;
16.765757;49.935098;49.941538;
16.772116;49.935092;49.942257;
16.778476;49.935086;49.942973;
16.784836;49.935082;49.943685;
16.791195;49.935079;49.944394;
16.797555;49.935078;49.945100;
16.803915;49.935078;49.945801;
16.810274;49.935080;49.946499;
16.816634;49.935084;49.947193;
16.822994;49.935089;49.947883;
16.829353;49.935097;49.948568;
16.835713;49.935106;49.949249;
16.842073;49.935118;49.949926;
16.848432;49.935132;49.950599;
16.854792;49.935149;49.951267;
16.861152;49.935168;49.951930;
16.867511;49.935189;49.952588;
16.873871;49.935213;49.953241;
16.880230;49.935240;49.953890;
16.886590;49.935270;49.954533;
16.892950;49.935303;49.955171;
16.899309;49.935339;49.955804;
16.905669;49.935378;49.956431;
16.912029;49.935420;49.957053;
16.918388;49.935465;49.957670;
16.924748;49.935514;49.958281;
16.931108;49.935566;49.958886;
16.937467;49.935621;49.959485;
16.943827;49.935680;49.960078;
16.950187;49.935743;49.960666;
16.956546;49.935809;49.961247;
16.962906;49.935880;49.961823;
16.969266;49.935954;49.962392;
16.975625;49.936032;49.962955;
16.981985;49.936114;49.963511;
16.988345;49.936200;49.964061;
16.994704;49.936290;49.964605;
17.001064;49.936384;49.965142;
17.013783;49.936589;49.966190;
17.024934;49.936782;49.967088;
17.036084;49.936989;49.967965;
17.047234;49.937209;49.968821;
17.058385;49.937444;49.969656;
17.069535;49.937693;49.970469;
17.080685;49.937955;49.971260;
17.091836;49.938233;49.972029;
17.102986;49.938525;49.972776;
17.114136;49.938831;49.973501;
17.125287;49.939152;49.974204;
17.136437;49.939489;49.974884;
17.147587;49.939839;49.975542;
17.158738;49.940205;49.976177;
17.169888;49.940586;49.976790;
17.181038;49.940982;49.977380;
17.192189;49.941392;49.977948;
17.203339;49.941817;49.978493;
17.214489;49.942258;49.979016;
17.225640;49.942712;49.979516;
17.236790;49.943182;49.979995;
17.247940;49.943665;49.980451;
17.259091;49.944164;49.980885;
17.270241;49.944676;49.981297;
17.281391;49.945202;49.981687;
17.292541;49.945743;49.982056;
17.303692;49.946296;49.982403;
17.314842;49.946864;49.982730;
17.325992;49.947444;49.983035;
17.337143;49.948038;49.983320;
17.348293;49.948644;49.983585;
17.359443;49.949262;49.983830;
17.370594;49.949893;49.984055;
17.381744;49.950535;49.984260;
17.392894;49.951190;49.984446;
17.404045;49.951855;49.984614;
17.415195;49.952531;49.984763;
17.426345;49.953218;49.984894;
17.437496;49.953915;49.985007;
17.448646;49.954622;49.985104;
17.459796;49.955338;49.985183;
17.470947;49.956063;49.985245;
17.482097;49.956797;49.985292;
17.493247;49.957540;49.985323;
17.504398;49.958290;49.985339;
17.515548;49.959048;49.985340;
17.526698;49.959812;49.985327;
17.537849;49.960584;49.985300;
17.548999;49.961362;49.985259;
17.560149;49.962145;49.985206;
17.571300;49.962934;49.985140;
17.582450;49.963728;49.985063;
17.593600;49.964526;49.984974;
17.604751;49.965328;49.984874;
17.615901;49.966133;49.984763;
17.627051;49.966942;49.984643;
17.638202;49.967753;49.984513;
17.649352;49.968567;49.984375;
17.660502;49.969382;49.984228;
17.671653;49.970199;49.984073;
17.682803;49.971016;49.983911;
17.693953;49.971833;49.983742;
17.705104;49.972650;49.983567;
17.716254;49.973467;49.983386;
17.727404;49.974282;49.983199;
17.738555;49.975096;49.983008;
17.749705;49.975908;49.982813;
17.760855;49.976717;49.982613;
17.772006;49.977524;49.982411;
17.783156;49.978327;49.982206;
17.794306;49.979126;49.981999;
17.805457;49.979920;49.981790;
17.816607;49.980710;49.981580;
17.827757;49.981495;49.981369;
17.838908;49.982274;49.981158;
17.850058;49.983047;49.980947;
17.861208;49.983814;49.980737;
17.872359;49.984574;49.980528;
17.883509;49.985326;49.980321;
17.894659;49.986070;49.980116;
17.905810;49.986807;49.979913;
17.916960;49.987535;49.979714;
17.928110;49.988253;49.979517;
17.939261;49.988963;49.979325;
17.950411;49.989663;49.979138;
17.961561;49.990353;49.978955;
17.972712;49.991032;49.978777;
17.983862;49.991701;49.978604;
17.995012;49.992358;49.978438;
18.006163;49.993004;49.978277;
18.017313;49.993639;49.978124;
18.028463;49.994261;49.977977;
18.039614;49.994871;49.977838;
18.050764;49.995468;49.977707;
18.061914;49.996052;49.977583;
18.073065;49.996623;49.977468;
18.084215;49.997180;49.977361;
18.095365;49.997724;49.977264;
18.106516;49.998254;49.977175;
18.117666;49.998769;49.977096;
18.128816;49.999270;49.977027;
18.139967;49.999757;49.976967;
18.151117;50.000228;49.976918;
18.162267;50.000685;49.976879;
18.173418;50.001126;49.976851;
18.184568;50.001552;49.976833;
18.195718;50.001962;49.976826;
18.206869;50.002357;49.976830;
18.218019;50.002736;49.976846;
18.229169;50.003099;49.976873;
18.240320;50.003446;49.976911;
18.251470;50.003777;49.976961;
18.262620;50.004092;49.977022;
18.284921;50.004657;49.977192;
18.304991;50.005113;49.977383;
18.325062;50.005517;49.977612;
18.345133;50.005868;49.977879;
18.365203;50.006167;49.978184;
18.385274;50.006414;49.978526;
18.405344;50.006610;49.978906;
18.425415;50.006756;49.979321;
18.445486;50.006852;49.979772;
18.465556;50.006899;49.980258;
18.485627;50.006899;49.980777;
18.505697;50.006852;49.981327;
18.525768;50.006761;49.981909;
18.545839;50.006625;49.982520;
18.565909;50.006448;49.983159;
18.585980;50.006230;49.983824;
18.606050;50.005974;49.984513;
18.624114;50.005713;49.985151;
18.642177;50.005423;49.985807;
18.660241;50.005106;49.986478;
18.678305;50.004764;49.987163;
18.696368;50.004397;49.987860;
18.714432;50.004007;49.988569;
18.730689;50.003639;49.989214;
18.746946;50.003255;49.989865;
18.763203;50.002856;49.990522;
18.779460;50.002443;49.991183;
18.795718;50.002018;49.991847;
18.811975;50.001582;49.992512;
18.828232;50.001135;49.993178;
18.844489;50.000680;49.993842;
18.860746;50.000216;49.994505;
18.877003;49.999747;49.995164;
18.893261;49.999272;49.995818;
18.909518;49.998794;49.996466;
18.925775;49.998312;49.997108;
18.942032;49.997829;49.997741;
18.958289;49.997346;49.998365;
18.974547;49.996863;49.998978;
18.990804;49.996382;49.999579;
19.007061;49.995904;50.000167;
19.023318;49.995430;50.000742;
19.039575;49.994961;50.001301;
19.055832;49.994498;50.001845;
19.072090;49.994042;50.002371;
19.088347;49.993594;50.002880;
19.104604;49.993156;50.003369;
19.120861;49.992726;50.003839;
19.137118;49.992308;50.004288;
19.153376;49.991901;50.004716;
19.169633;49.991506;50.005122;
19.185890;49.991124;50.005505;
19.202147;49.990756;50.005865;
19.218404;49.990402;50.006200;
19.234661;49.990062;50.006511;
19.250919;49.989738;50.006797;
19.267176;49.989429;50.007058;
19.283433;49.989137;50.007292;
19.299690;49.988861;50.007500;
19.315947;49.988603;50.007682;
19.332205;49.988361;50.007836;
19.348462;49.988137;50.007964;
19.364719;49.987931;50.008065;
19.380976;49.987742;50.008138;
19.413490;49.987435;50.008176;
19.446005;49.987200;50.008105;
19.478519;49.987036;50.007928;
19.511034;49.986939;50.007646;
19.543548;49.986909;50.007264;
19.576062;49.986941;50.006783;
19.605325;49.987019;50.006275;
19.631662;49.987127;50.005759;
19.657998;49.987269;50.005187;
19.681701;49.987423;50.004628;
19.705404;49.987602;50.004028;
19.726737;49.987782;50.003457;
19.748070;49.987979;50.002856;
19.769402;49.988191;50.002227;
19.790735;49.988416;50.001572;
19.809934;49.988629;50.000963;
19.829134;49.988851;50.000335;
19.848333;49.989080;49.999691;
19.867533;49.989315;49.999032;
19.886732;49.989555;49.998359;
19.905932;49.989799;49.997674;
19.925131;49.990044;49.996978;
19.944330;49.990291;49.996273;
19.961610;49.990513;49.995632;
19.978889;49.990734;49.994987;
19.996169;49.990952;49.994337;
20.013448;49.991168;49.993684;
20.030728;49.991380;49.993029;
20.048007;49.991587;49.992374;
20.065287;49.991788;49.991719;
20.082566;49.991982;49.991065;
20.099846;49.992169;49.990414;
20.117125;49.992348;49.989766;
20.134404;49.992517;49.989122;
20.151684;49.992677;49.988484;
20.168963;49.992825;49.987852;
20.186243;49.992962;49.987227;
20.203522;49.993087;49.986610;
20.220802;49.993199;49.986002;
20.238081;49.993297;49.985404;
20.255361;49.993381;49.984816;
20.272640;49.993450;49.984239;
20.289920;49.993504;49.983675;
20.307199;49.993541;49.983123;
20.324479;49.993562;49.982584;
20.341758;49.993567;49.982059;
20.359038;49.993553;49.981548;
20.376317;49.993522;49.981053;
20.393596;49.993473;49.980572;
20.410876;49.993405;49.980107;
20.428155;49.993318;49.979659;
20.445435;49.993212;49.979227;
20.462714;49.993088;49.978811;
20.479994;49.992943;49.978412;
20.497273;49.992780;49.978031;
20.514553;49.992597;49.977667;
20.531832;49.992394;49.977320;
20.549112;49.992172;49.976991;
20.566391;49.991930;49.976679;
20.583671;49.991669;49.976384;
20.600950;49.991389;49.976107;
20.618230;49.991090;49.975847;
20.635509;49.990771;49.975604;
20.652788;49.990435;49.975378;
20.670068;49.990080;49.975168;
20.687347;49.989707;49.974975;
20.704627;49.989316;49.974798;
20.721906;49.988909;49.974636;
20.739186;49.988484;49.974489;
20.756465;49.988044;49.974357;
20.773745;49.987587;49.974239;
20.791024;49.987116;49.974135;
20.808304;49.986630;49.974044;
20.825583;49.986130;49.973966;
20.842863;49.985616;49.973899;
20.860142;49.985090;49.973844;
20.877421;49.984552;49.973800;
20.894701;49.984002;49.973765;
20.911980;49.983442;49.973740;
20.929260;49.982871;49.973724;
20.946539;49.982292;49.973715;
20.963819;49.981704;49.973714;
20.981098;49.981109;49.973718;
20.998378;49.980506;49.973729;
21.015657;49.979898;49.973744;
21.032937;49.979284;49.973763;
21.050216;49.978666;49.973785;
21.067496;49.978044;49.973810;
21.084775;49.977419;49.973837;
21.102055;49.976792;49.973864;
21.119334;49.976164;49.973891;
21.136613;49.975536;49.973917;
21.153893;49.974907;49.973942;
21.171172;49.974280;49.973965;
21.188452;49.973655;49.973984;
21.205731;49.973032;49.974000;
21.223011;49.972413;49.974011;
21.240290;49.971798;49.974016;
21.257570;49.971188;49.974016;
21.274849;49.970583;49.974009;
21.292129;49.969984;49.973995;
21.309408;49.969392;49.973973;
21.326688;49.968808;49.973942;
21.343967;49.968231;49.973902;
21.361247;49.967663;49.973852;
21.378526;49.967104;49.973793;
21.395805;49.966555;49.973722;
21.413085;49.966016;49.973640;
21.430364;49.965488;49.973547;
21.447644;49.964971;49.973442;
21.464923;49.964465;49.973324;
21.482203;49.963970;49.973194;
21.499482;49.963488;49.973050;
21.516762;49.963019;49.972893;
21.534041;49.962562;49.972723;
21.551321;49.962118;49.972539;
21.568600;49.961687;49.972341;
21.585880;49.961269;49.972129;
21.603159;49.960865;49.971902;
21.620439;49.960475;49.971662;
21.637718;49.960098;49.971407;
21.654997;49.959734;49.971139;
21.672277;49.959384;49.970856;
21.689556;49.959048;49.970559;
21.706836;49.958726;49.970248;
21.724115;49.958416;49.969923;
21.741395;49.958121;49.969584;
21.758674;49.957838;49.969232;
21.775954;49.957568;49.968867;
21.793233;49.957311;49.968489;
21.810513;49.957067;49.968098;
21.827792;49.956835;49.967695;
21.845072;49.956615;49.967280;
21.862351;49.956407;49.966853;
21.879631;49.956210;49.966416;
21.896910;49.956024;49.965967;
21.914189;49.955849;49.965508;
21.931469;49.955684;49.965040;
21.948748;49.955528;49.964562;
21.966028;49.955383;49.964075;
21.983307;49.955246;49.963580;
22.000587;49.955117;49.963077;
22.017866;49.954997;49.962567;
22.035146;49.954884;49.962050;
22.052425;49.954778;49.961527;
22.069705;49.954679;49.960999;
22.086984;49.954585;49.960466;
22.104264;49.954497;49.959928;
22.121543;49.954414;49.959388;
22.138823;49.954336;49.958844;
22.156102;49.954261;49.958297;
22.173381;49.954189;49.957749;
22.190661;49.954121;49.957200;
22.207940;49.954054;49.956650;
22.225220;49.953990;49.956100;
22.242499;49.953926;49.955551;
22.259779;49.953863;49.955003;
22.277058;49.953800;49.954458;
22.294338;49.953737;49.953914;
22.311617;49.953673;49.953374;
22.328897;49.953607;49.952838;
22.346176;49.953540;49.952305;
22.363456;49.953470;49.951778;
22.380735;49.953397;49.951256;
22.398014;49.953321;49.950740;
22.415294;49.953241;49.950230;
22.432573;49.953158;49.949727;
22.449853;49.953069;49.949231;
22.467132;49.952975;49.948743;
22.484412;49.952877;49.948264;
22.501691;49.952772;49.947793;
22.518971;49.952661;49.947331;
22.536250;49.952544;49.946879;
22.553530;49.952421;49.946436;
22.570809;49.952290;49.946004;
22.588089;49.952152;49.945581;
22.605368;49.952007;49.945170;
22.622648;49.951854;49.944769;
22.639927;49.951694;49.944380;
22.657206;49.951525;49.944002;
22.674486;49.951348;49.943636;
22.691765;49.951163;49.943281;
22.709045;49.950969;49.942938;
22.726324;49.950767;49.942607;
22.743604;49.950557;49.942289;
22.760883;49.950338;49.941982;
22.778163;49.950110;49.941687;
22.795442;49.949874;49.941405;
22.812722;49.949630;49.941134;
22.830001;49.949377;49.940876;
22.847281;49.949116;49.940629;
22.864560;49.948846;49.940395;
22.881840;49.948569;49.940172;
22.899119;49.948283;49.939961;
22.916398;49.947990;49.939761;
22.933678;49.947689;49.939572;
22.950957;49.947381;49.939395;
22.968237;49.947066;49.939228;
22.985516;49.946744;49.939071;
23.002796;49.946415;49.938925;
23.020075;49.946080;49.938789;
23.037355;49.945739;49.938663;
23.054634;49.945393;49.938546;
23.071914;49.945041;49.938438;
23.089193;49.944683;49.938338;
23.106473;49.944322;49.938247;
23.123752;49.943956;49.938164;
23.141032;49.943586;49.938088;
23.158311;49.943212;49.938019;
23.175590;49.942836;49.937957;
23.192870;49.942457;49.937901;
23.210149;49.942075;49.937850;
23.227429;49.941692;49.937806;
23.244708;49.941307;49.937766;
23.261988;49.940921;49.937730;
23.279267;49.940535;49.937699;
23.296547;49.940148;49.937671;
23.313826;49.939762;49.937646;
23.331106;49.939376;49.937624;
23.348385;49.938992;49.937604;
23.365665;49.938609;49.937585;
23.382944;49.938228;49.937568;
23.400224;49.937850;49.937552;
23.417503;49.937474;49.937536;
23.434782;49.937102;49.937520;
23.452062;49.936733;49.937504;
23.469341;49.936368;49.937487;
23.486621;49.936008;49.937469;
23.503900;49.935652;49.937449;
23.521180;49.935302;49.937427;
23.538459;49.934957;49.937402;
23.555739;49.934618;49.937375;
23.573018;49.934285;49.937344;
23.590298;49.933958;49.937311;
23.607577;49.933639;49.937273;
23.624857;49.933326;49.937232;
23.642136;49.933020;49.937186;
23.659415;49.932723;49.937135;
23.676695;49.932432;49.937080;
23.693974;49.932150;49.937020;
23.711254;49.931876;49.936954;
23.728533;49.931611;49.936883;
23.745813;49.931354;49.936806;
23.763092;49.931105;49.936723;
23.780372;49.930866;49.936635;
23.797651;49.930635;49.936540;
23.814931;49.930414;49.936440;
23.832210;49.930201;49.936333;
23.849490;49.929997;49.936220;
23.866769;49.929803;49.936100;
23.901328;49.929451;49.935836;
23.931849;49.929168;49.935583;
23.962370;49.928914;49.935312;
23.992891;49.928687;49.935021;
24.023412;49.928486;49.934713;
24.053933;49.928312;49.934387;
24.084454;49.928163;49.934046;
24.114976;49.928038;49.933689;
24.145497;49.927935;49.933319;
24.176018;49.927854;49.932937;
24.206539;49.927794;49.932543;
24.237060;49.927752;49.932141;
24.267581;49.927727;49.931731;
24.298102;49.927717;49.931315;
24.328623;49.927722;49.930894;
24.359144;49.927738;49.930471;
24.389665;49.927766;49.930048;
24.420186;49.927802;49.929625;
24.450707;49.927845;49.929206;
24.481228;49.927894;49.928791;
24.511749;49.927946;49.928382;
24.542271;49.928001;49.927982;
24.572792;49.928056;49.927591;
24.603313;49.928110;49.927211;
24.633834;49.928162;49.926845;
24.664355;49.928211;49.926492;
24.694876;49.928254;49.926155;
24.725397;49.928292;49.925835;
24.755918;49.928322;49.925532;
24.786439;49.928344;49.925248;
24.816960;49.928357;49.924984;
24.847481;49.928360;49.924740;
24.878002;49.928353;49.924517;
24.908523;49.928335;49.924316;
24.939045;49.928306;49.924136;
24.969566;49.928265;49.923978;
25.000087;49.928212;49.923842;
25.030608;49.928148;49.923729;
25.091650;49.927973;49.923588;
25.146588;49.927782;49.923527;
25.201526;49.927559;49.923529;
25.256464;49.927309;49.923588;
25.311402;49.927037;49.923699;
25.366340;49.926748;49.923855;
25.415784;49.926479;49.924027;
25.465228;49.926206;49.924225;
25.514672;49.925932;49.924443;
25.559172;49.925689;49.924653;
25.603671;49.925453;49.924871;
25.648171;49.925227;49.925094;
25.692671;49.925014;49.925319;
25.737171;49.924817;49.925542;
25.781670;49.924639;49.925760;
25.826170;49.924481;49.925970;
25.870670;49.924347;49.926169;
25.915170;49.924238;49.926355;
25.959669;49.924156;49.926526;
26.004169;49.924101;49.926680;
26.048669;49.924074;49.926818;
26.093168;49.924076;49.926937;
26.137668;49.924106;49.927038;
26.182168;49.924165;49.927120;
26.226668;49.924251;49.927184;
26.271167;49.924364;49.927231;
26.315667;49.924502;49.927262;
26.360167;49.924663;49.927279;
26.404666;49.924847;49.927282;
26.449166;49.925050;49.927273;
26.493666;49.925271;49.927256;
26.538166;49.925508;49.927231;
26.582665;49.925757;49.927202;
26.627165;49.926017;49.927170;
26.671665;49.926284;49.927138;
26.716165;49.926558;49.927109;
26.760664;49.926834;49.927084;
26.805164;49.927111;49.927065;
26.849664;49.927387;49.927056;
26.894163;49.927658;49.927058;
26.938663;49.927925;49.927072;
26.983163;49.928184;49.927101;
27.027663;49.928435;49.927145;
27.072162;49.928675;49.927205;
27.116662;49.928904;49.927284;
27.161162;49.929122;49.927380;
27.205662;49.929326;49.927495;
27.250161;49.929518;49.927629;
27.294661;49.929697;49.927781;
27.339161;49.929863;49.927951;
27.383660;49.930016;49.928138;
27.428160;49.930158;49.928342;
27.472660;49.930288;49.928561;
27.517160;49.930408;49.928794;
27.561659;49.930519;49.929040;
27.606159;49.930622;49.929297;
27.650659;49.930718;49.929564;
27.695159;49.930809;49.929838;
27.739658;49.930896;49.930118;
27.784158;49.930981;49.930402;
27.828658;49.931064;49.930688;
27.873157;49.931149;49.930975;
27.917657;49.931235;49.931260;
27.962157;49.931325;49.931543;
28.006657;49.931419;49.931821;
28.051156;49.931519;49.932093;
28.095656;49.931626;49.932358;
28.140156;49.931740;49.932614;
28.184656;49.931863;49.932861;
28.229155;49.931994;49.933097;
28.273655;49.932131;49.933327;
28.318155;49.932276;49.933546;
28.362654;49.932431;49.933753;
28.407154;49.932596;49.933948;
28.451654;49.932770;49.934132;
28.496154;49.932953;49.934304;
28.540653;49.933145;49.934465;
28.585153;49.933345;49.934615;
28.629653;49.933552;49.934756;
28.674153;49.933765;49.934886;
28.718652;49.933984;49.935009;
28.763152;49.934207;49.935123;
28.807652;49.934434;49.935232;
28.852151;49.934664;49.935334;
28.896651;49.934894;49.935433;
28.941151;49.935125;49.935527;
28.985651;49.935355;49.935620;
29.030150;49.935583;49.935711;
29.074650;49.935807;49.935802;
29.119150;49.936028;49.935894;
29.163649;49.936244;49.935987;
29.208149;49.936453;49.936083;
29.252649;49.936656;49.936182;
29.297149;49.936852;49.936284;
29.341648;49.937040;49.936391;
29.386148;49.937220;49.936503;
29.430648;49.937391;49.936620;
29.475148;49.937553;49.936741;
29.519647;49.937707;49.936868;
29.564147;49.937851;49.937001;
29.608647;49.937986;49.937138;
29.653146;49.938113;49.937280;
29.697646;49.938231;49.937426;
29.742146;49.938342;49.937576;
29.786646;49.938444;49.937729;
29.831145;49.938540;49.937886;
29.875645;49.938629;49.938044;
29.920145;49.938712;49.938203;
29.964645;49.938790;49.938364;
30.009144;49.938863;49.938524;
30.053644;49.938933;49.938683;
30.098144;49.938999;49.938840;
30.142643;49.939063;49.938995;
30.187143;49.939126;49.939147;
30.231643;49.939187;49.939295;
30.276143;49.939247;49.939438;
30.320642;49.939308;49.939576;
30.365142;49.939369;49.939709;
30.409642;49.939431;49.939835;
30.454142;49.939494;49.939955;
30.498641;49.939559;49.940067;
30.543141;49.939626;49.940173;
30.587641;49.939695;49.940271;
30.632140;49.939766;49.940361;
30.676640;49.939839;49.940445;
30.765640;49.939987;49.940588;
30.845739;49.940124;49.940696;
30.925839;49.940265;49.940783;
31.005938;49.940408;49.940853;
31.086038;49.940549;49.940908;
31.166137;49.940688;49.940951;
31.246237;49.940820;49.940985;
31.326336;49.940945;49.941012;
31.406436;49.941060;49.941034;
31.486535;49.941163;49.941055;
31.566635;49.941253;49.941075;
31.646734;49.941329;49.941097;
31.726834;49.941390;49.941121;
31.806933;49.941437;49.941147;
31.967132;49.941477;49.941206;
32.127331;49.941473;49.941266;
32.287530;49.941435;49.941318;
32.447729;49.941376;49.941352;
32.607928;49.941303;49.941362;
32.768127;49.941225;49.941344;
32.928326;49.941144;49.941297;
