time;sm_generator_cePu;sm_generator_PePu;sm_generator_cmPu;sm_generator_PmPu;sm_generator_ufPu;sm_generator_efdPu;sm_generator_omegaPu;sm_generator_theta;sm_generator_PGenPu;sm_generator_QGenPu;sm_generator_PGen;sm_generator_QGen;sm_generator_UPu;sm_generator_IStatorPu;sm_generator_IRotorPu;sm_generator_UStatorPu;sm_generator_QStatorPu;sm_generator_thetaInternal;sm_governor_PmRefPu;line1_line_P1Pu;line1_line_P2Pu;line1_line_Q1Pu;line1_line_Q2Pu;line2_line_P1Pu;line2_line_P2Pu;line2_line_Q1Pu;line2_line_Q2Pu;tfo_transformer_terminal1_V_re;tfo_transformer_terminal1_V_im;tfo_transformer_terminal2_V_re;tfo_transformer_terminal2_V_im;tfo_transformer_terminal1_i_re;tfo_transformer_terminal1_i_im;tfo_transformer_terminal2_i_re;tfo_transformer_terminal2_i_im;
3.110852;0.920549;0.920691;0.922088;0.922230;0.001132;2.587125;1.000154;1.203830;20.370016;9.825968;2037.001632;982.596770;0.998546;22.649024;2.587989;0.998546;9.825968;0.697974;0.923000;-13.247531;13.247531;0.748066;4.138380;-7.122485;7.122485;0.402195;2.224984;0.882107;0.331214;0.873488;0.483852;-22.613000;-1.276918;22.613000;1.276918;
3.134664;0.921680;0.921825;0.922069;0.922214;0.001133;2.590222;1.000157;1.204987;20.395022;9.832834;2039.502226;983.283377;0.998391;22.678084;2.589796;0.998391;9.832834;0.698365;0.923000;-13.263794;13.263794;0.761930;4.137063;-7.131229;7.131229;0.409649;2.224276;0.881760;0.331621;0.872981;0.484446;-22.640759;-1.300584;22.640759;1.300584;
3.158476;0.922818;0.922962;0.922072;0.922217;0.001134;2.593301;1.000157;1.206154;20.420083;9.839801;2042.008282;983.980145;0.998237;22.707227;2.591650;0.998237;9.839801;0.698764;0.923000;-13.280092;13.280092;0.775804;4.135788;-7.139991;7.139991;0.417108;2.223591;0.881413;0.332028;0.872475;0.485041;-22.668579;-1.324267;22.668579;1.324267;
3.182288;0.923933;0.924074;0.922098;0.922239;0.001136;2.596289;1.000152;1.207303;20.444590;9.846698;2044.459028;984.669815;0.998087;22.735746;2.593504;0.998087;9.846698;0.699162;0.923000;-13.296030;13.296030;0.789353;4.134584;-7.148560;7.148560;0.424393;2.222944;0.881075;0.332427;0.871980;0.485623;-22.695785;-1.347394;22.695785;1.347394;
3.206100;0.925001;0.925135;0.922145;0.922278;0.001137;2.599115;1.000144;1.208405;20.467966;9.853357;2046.796649;985.335692;0.997946;22.762965;2.595313;0.997946;9.853357;0.699549;0.923000;-13.311233;13.311233;0.802256;4.133478;-7.156734;7.156734;0.431330;2.222349;0.880752;0.332807;0.871508;0.486178;-22.721735;-1.369419;22.721735;1.369419;
3.229911;0.925996;0.926119;0.922212;0.922334;0.001138;2.601715;1.000133;1.209437;20.489675;9.859620;2048.967515;985.962015;0.997816;22.788256;2.597035;0.997816;9.859620;0.699916;0.923000;-13.325351;13.325351;0.814214;4.132494;-7.164324;7.164324;0.437759;2.221820;0.880453;0.333160;0.871072;0.486694;-22.745834;-1.389830;22.745834;1.389830;
3.253723;0.926896;0.927007;0.922296;0.922405;0.001139;2.604030;1.000119;1.210374;20.509233;9.865343;2050.923317;986.534322;0.997700;22.811052;2.598630;0.997700;9.865343;0.700255;0.923000;-13.338070;13.338070;0.824957;4.131653;-7.171163;7.171163;0.443535;2.221368;0.880184;0.333478;0.870679;0.487159;-22.767546;-1.408168;22.767546;1.408168;
3.277535;0.927683;0.927777;0.922395;0.922489;0.001140;2.606010;1.000102;1.211196;20.526221;9.870398;2052.622054;987.039772;0.997601;22.830858;2.600062;0.997601;9.870398;0.700558;0.923000;-13.349118;13.349118;0.834249;4.130972;-7.177103;7.177103;0.448531;2.221001;0.879952;0.333754;0.870340;0.487562;-22.786404;-1.424029;22.786404;1.424029;
3.301347;0.928338;0.928416;0.922506;0.922583;0.001141;2.607614;1.000083;1.211887;20.540289;9.874674;2054.028854;987.467428;0.997521;22.847262;2.601300;0.997521;9.874674;0.700819;0.923000;-13.358267;13.358267;0.841894;4.130464;-7.182022;7.182022;0.452641;2.220728;0.879761;0.333983;0.870061;0.487896;-22.802021;-1.437080;22.802021;1.437080;
3.325159;0.928851;0.928909;0.922627;0.922685;0.001141;2.608812;1.000063;1.212431;20.551166;9.878085;2055.116610;987.808480;0.997461;22.859943;2.602318;0.997461;9.878085;0.701033;0.923000;-13.365341;13.365341;0.847742;4.130137;-7.185825;7.185825;0.455785;2.220553;0.879615;0.334159;0.869847;0.488155;-22.814096;-1.447061;22.814096;1.447061;
3.348971;0.929211;0.929249;0.922753;0.922792;0.001141;2.609581;1.000042;1.212820;20.558660;9.880559;2055.865975;988.055945;0.997423;22.868672;2.603095;0.997423;9.880559;0.701195;0.923000;-13.370215;13.370215;0.851687;4.129994;-7.188445;7.188445;0.457907;2.220476;0.879516;0.334281;0.869703;0.488333;-22.822415;-1.453796;22.822415;1.453796;
3.372783;0.929413;0.929432;0.922883;0.922901;0.001142;2.609914;1.000020;1.213048;20.562679;9.882069;2056.267908;988.206855;0.997406;22.873341;2.603619;0.997406;9.882069;0.701304;0.923000;-13.372828;13.372828;0.853678;4.130038;-7.189851;7.189851;0.458977;2.220500;0.879466;0.334347;0.869630;0.488428;-22.826877;-1.457194;22.826877;1.457194;
3.396594;0.929457;0.929455;0.923013;0.923011;0.001142;2.609813;0.999998;1.213113;20.563206;9.882593;2056.320606;988.259331;0.997411;22.873928;2.603882;0.997411;9.882593;0.701358;0.923000;-13.373171;13.373171;0.853711;4.130262;-7.190035;7.190035;0.458994;2.220620;0.879466;0.334355;0.869629;0.488441;-22.827462;-1.457249;22.827462;1.457249;
3.420406;0.929346;0.929324;0.923139;0.923118;0.001141;2.609290;0.999976;1.213017;20.560305;9.882140;2056.030472;988.214047;0.997437;22.870510;2.603886;0.997437;9.882140;0.701356;0.923000;-13.371284;13.371284;0.851829;4.130654;-7.189020;7.189020;0.457983;2.220830;0.879513;0.334308;0.869698;0.488372;-22.824241;-1.454037;22.824241;1.454037;
3.450625;0.928990;0.928945;0.923290;0.923245;0.001141;2.608059;0.999951;1.212676;20.551946;9.880214;2055.194550;988.021420;0.997499;22.860709;2.603525;0.997499;9.880214;0.701278;0.923000;-13.365848;13.365848;0.846845;4.131368;-7.186098;7.186098;0.455303;2.221215;0.879637;0.334172;0.869880;0.488173;-22.814962;-1.445530;22.814962;1.445530;
3.480843;0.928415;0.928348;0.923426;0.923359;0.001140;2.606256;0.999928;1.212108;20.538794;9.876891;2053.879356;987.689084;0.997589;22.845318;2.602782;0.997589;9.876891;0.701119;0.923000;-13.357295;13.357295;0.839217;4.132295;-7.181499;7.181499;0.451202;2.221713;0.879828;0.333958;0.870158;0.487861;-22.800361;-1.432510;22.800361;1.432510;
3.511061;0.927647;0.927562;0.923541;0.923456;0.001139;2.603969;0.999909;1.211341;20.521482;9.872335;2052.148175;987.233529;0.997703;22.825084;2.601695;0.997703;9.872335;0.700889;0.923000;-13.346036;13.346036;0.829321;4.133389;-7.175446;7.175446;0.445881;2.222301;0.880075;0.333677;0.870520;0.487450;-22.781143;-1.415617;22.781143;1.415617;
3.541280;0.926722;0.926623;0.923632;0.923533;0.001138;2.601302;0.999893;1.210410;20.500784;9.866756;2050.078419;986.675643;0.997837;22.800919;2.600315;0.997837;9.866756;0.700597;0.923000;-13.332575;13.332575;0.817606;4.134601;-7.168209;7.168209;0.439583;2.222953;0.880368;0.333340;0.870948;0.486958;-22.758167;-1.395621;22.758167;1.395621;
3.568476;0.925786;0.925678;0.923691;0.923583;0.001137;2.598667;0.999883;1.209464;20.479949;9.861053;2047.994876;986.105348;0.997969;22.776617;2.598871;0.997969;9.861053;0.700293;0.923000;-13.319025;13.319025;0.805902;4.135754;-7.160924;7.160924;0.433290;2.223573;0.880661;0.333002;0.871375;0.486463;-22.735037;-1.375643;22.735037;1.375643;
3.595673;0.924785;0.924672;0.923727;0.923613;0.001135;2.595906;0.999877;1.208450;20.457768;9.854904;2045.776789;985.490378;0.998107;22.750772;2.597289;0.998107;9.854904;0.699961;0.923000;-13.304600;13.304600;0.793528;4.136920;-7.153168;7.153168;0.426637;2.224200;0.880970;0.332641;0.871827;0.485936;-22.710414;-1.354520;22.710414;1.354520;
3.620150;0.923855;0.923740;0.923739;0.923624;0.001134;2.593386;0.999875;1.207505;20.437231;9.849150;2043.723081;984.914993;0.998233;22.726864;2.595789;0.998233;9.849150;0.699646;0.923000;-13.291244;13.291244;0.782139;4.137951;-7.145987;7.145987;0.420514;2.224754;0.881255;0.332307;0.872243;0.485448;-22.687615;-1.335080;22.687615;1.335080;
3.644627;0.922924;0.922810;0.923732;0.923618;0.001133;2.590903;0.999876;1.206557;20.416727;9.843350;2041.672667;984.335049;0.998357;22.703015;2.594258;0.998357;9.843350;0.699325;0.923000;-13.277909;13.277909;0.770834;4.138936;-7.138818;7.138818;0.414436;2.225283;0.881538;0.331974;0.872656;0.484961;-22.664853;-1.315783;22.664853;1.315783;
3.669104;0.922015;0.921905;0.923706;0.923596;0.001132;2.588521;0.999881;1.205630;20.396783;9.837654;2039.678296;983.765431;0.998476;22.679837;2.592738;0.998476;9.837654;0.699007;0.923000;-13.264939;13.264939;0.759902;4.139849;-7.131844;7.131844;0.408558;2.225774;0.881811;0.331649;0.873055;0.484488;-22.642714;-1.297121;22.642714;1.297121;
3.693581;0.921152;0.921048;0.923663;0.923559;0.001131;2.586299;0.999888;1.204748;20.377900;9.832204;2037.789983;983.220362;0.998587;22.657910;2.591267;0.998587;9.832204;0.698700;0.923000;-13.252658;13.252658;0.749613;4.140668;-7.125242;7.125242;0.403027;2.226214;0.882068;0.331342;0.873431;0.484039;-22.621751;-1.279559;22.621751;1.279559;
3.718058;0.920355;0.920261;0.923603;0.923509;0.001130;2.584290;0.999898;1.203931;20.360539;9.827131;2036.053908;982.713083;0.998687;22.637768;2.589882;0.998687;9.827131;0.698411;0.923000;-13.241368;13.241368;0.740216;4.141374;-7.119171;7.119171;0.397974;2.226594;0.882303;0.331060;0.873774;0.483627;-22.602479;-1.263519;22.602479;1.263519;
3.742534;0.919643;0.919561;0.923530;0.923447;0.001130;2.582540;0.999911;1.203200;20.345113;9.822556;2034.511335;982.255558;0.998775;22.619885;2.588615;0.998775;9.822556;0.698148;0.923000;-13.231336;13.231336;0.731929;4.141952;-7.113778;7.113778;0.393519;2.226905;0.882510;0.330809;0.874077;0.483260;-22.585355;-1.249373;22.585355;1.249373;
3.767011;0.919034;0.918965;0.923445;0.923375;0.001129;2.581088;0.999925;1.202572;20.331975;9.818581;2033.197507;981.858130;0.998847;22.604665;2.587496;0.998847;9.818581;0.697917;0.923000;-13.222791;13.222791;0.724936;4.142388;-7.109184;7.109184;0.389759;2.227139;0.882685;0.330595;0.874333;0.482948;-22.570770;-1.237436;22.570770;1.237436;
3.791488;0.918540;0.918486;0.923350;0.923295;0.001129;2.579963;0.999941;1.202060;20.321414;9.815296;2032.141405;981.529561;0.998904;22.592442;2.586551;0.998904;9.815296;0.697723;0.923000;-13.215923;13.215923;0.719385;4.142677;-7.105491;7.105491;0.386775;2.227294;0.882824;0.330424;0.874535;0.482697;-22.559046;-1.227961;22.559046;1.227961;
3.815965;0.918172;0.918134;0.923248;0.923209;0.001128;2.579187;0.999958;1.201675;20.313645;9.812766;2031.364508;981.276556;0.998942;22.583460;2.585799;0.998942;9.812766;0.697570;0.923000;-13.210871;13.210871;0.715384;4.142813;-7.102775;7.102775;0.384623;2.227368;0.882924;0.330297;0.874681;0.482513;-22.550421;-1.221131;22.550421;1.221131;
3.840442;0.917936;0.917914;0.923142;0.923120;0.001128;2.578772;0.999976;1.201423;20.308805;9.811037;2030.880524;981.103742;0.998963;22.577875;2.585256;0.998963;9.811037;0.697462;0.923000;-13.207723;13.207723;0.712998;4.142796;-7.101082;7.101082;0.383341;2.227359;0.882984;0.330219;0.874769;0.482398;-22.545049;-1.217059;22.545049;1.217059;
3.864919;0.917835;0.917830;0.923035;0.923030;0.001128;2.578717;0.999994;1.201309;20.306942;9.810134;2030.694228;981.013360;0.998966;22.575741;2.584930;0.998966;9.810134;0.697399;0.923000;-13.206511;13.206511;0.712245;4.142631;-7.100431;7.100431;0.382936;2.227270;0.883002;0.330188;0.874796;0.482354;-22.542981;-1.215773;22.542981;1.215773;
3.889396;0.917868;0.917879;0.922930;0.922941;0.001128;2.579016;1.000012;1.201331;20.308030;9.810057;2030.803017;981.005739;0.998951;22.577026;2.584823;0.998951;9.810057;0.697384;0.923000;-13.207219;13.207219;0.713101;4.142327;-7.100811;7.100811;0.383396;2.227106;0.882981;0.330206;0.874765;0.482379;-22.544188;-1.217235;22.544188;1.217235;
3.924240;0.918136;0.918169;0.922788;0.922821;0.001129;2.580014;1.000036;1.201588;20.314422;9.811322;2031.442208;981.132229;0.998901;22.584466;2.585042;0.998901;9.811322;0.697440;0.923000;-13.211376;13.211376;0.716955;4.141674;-7.103046;7.103046;0.385468;2.226756;0.882885;0.330310;0.874624;0.482531;-22.551284;-1.223813;22.551284;1.223813;
3.959083;0.918642;0.918695;0.922662;0.922715;0.001129;2.581619;1.000057;1.202090;20.326013;9.814087;2032.601316;981.408717;0.998821;22.597934;2.585671;0.998821;9.814087;0.697583;0.923000;-13.218914;13.218914;0.723625;4.140801;-7.107099;7.107099;0.389054;2.226286;0.882718;0.330499;0.874380;0.482807;-22.564151;-1.235198;22.564151;1.235198;
3.993927;0.919353;0.919421;0.922557;0.922626;0.001130;2.583730;1.000075;1.202803;20.342033;9.818160;2034.203347;981.815966;0.998715;22.616542;2.586663;0.998715;9.818160;0.697802;0.923000;-13.229333;13.229333;0.732684;4.139756;-7.112701;7.112701;0.393925;2.225724;0.882491;0.330759;0.874050;0.483187;-22.581936;-1.250661;22.581936;1.250661;
4.025287;0.920133;0.920213;0.922485;0.922565;0.001131;2.585971;1.000087;1.203592;20.359493;9.822750;2035.949251;982.274998;0.998603;22.636823;2.587819;0.998603;9.822750;0.698054;0.923000;-13.240687;13.240687;0.742470;4.138713;-7.118805;7.118805;0.399186;2.225163;0.882247;0.331043;0.873692;0.483602;-22.601317;-1.267366;22.601317;1.267366;
4.056646;0.921009;0.921097;0.922435;0.922523;0.001132;2.588427;1.000095;1.204481;20.378974;9.827988;2037.897424;982.798838;0.998480;22.659461;2.589166;0.998480;9.827988;0.698346;0.923000;-13.253357;13.253357;0.753332;4.137618;-7.125617;7.125617;0.405026;2.224575;0.881975;0.331360;0.873295;0.484065;-22.622944;-1.285907;22.622944;1.285907;
4.084869;0.921849;0.921940;0.922412;0.922503;0.001133;2.590740;1.000099;1.205337;20.397557;9.833072;2039.755709;983.307216;0.998365;22.681062;2.590494;0.998365;9.833072;0.698631;0.923000;-13.265442;13.265442;0.763655;4.136625;-7.132115;7.132115;0.410576;2.224041;0.881717;0.331662;0.872918;0.484506;-22.643573;-1.303528;22.643573;1.303528;
4.113093;0.922705;0.922797;0.922408;0.922501;0.001134;2.593063;1.000100;1.206213;20.416434;9.838311;2041.643400;983.831092;0.998249;22.703015;2.591881;0.998249;9.838311;0.698929;0.923000;-13.277719;13.277719;0.774112;4.135658;-7.138715;7.138715;0.416198;2.223521;0.881456;0.331969;0.872536;0.484954;-22.664529;-1.321378;22.664529;1.321378;
4.138494;0.923466;0.923556;0.922423;0.922513;0.001135;2.595102;1.000097;1.206994;20.433169;9.843018;2043.316895;984.301817;0.998147;22.722485;2.593141;0.998147;9.843018;0.699198;0.923000;-13.288602;13.288602;0.783358;4.134837;-7.144567;7.144567;0.421169;2.223080;0.881225;0.332241;0.872199;0.485352;-22.683106;-1.337160;22.683106;1.337160;
4.163895;0.924196;0.924282;0.922453;0.922538;0.001136;2.597032;1.000092;1.207747;20.449171;9.847575;2044.917071;984.757482;0.998050;22.741108;2.594376;0.998050;9.847575;0.699460;0.923000;-13.299009;13.299009;0.792176;4.134084;-7.150162;7.150162;0.425911;2.222675;0.881004;0.332501;0.871877;0.485732;-22.700870;-1.352213;22.700870;1.352213;
4.189296;0.924877;0.924955;0.922497;0.922575;0.001137;2.598802;1.000085;1.208449;20.464016;9.851858;2046.401566;985.185819;0.997962;22.758390;2.595550;0.997962;9.851858;0.699709;0.923000;-13.308663;13.308663;0.800332;4.133418;-7.155352;7.155352;0.430296;2.222316;0.880800;0.332742;0.871579;0.486085;-22.717350;-1.366135;22.717350;1.366135;
4.214697;0.925489;0.925559;0.922553;0.922623;0.001137;2.600368;1.000075;1.209085;20.477325;9.855756;2047.732490;985.575587;0.997883;22.773887;2.596635;0.997883;9.855756;0.699938;0.923000;-13.317319;13.317319;0.807617;4.132855;-7.160006;7.160006;0.434212;2.222014;0.880618;0.332959;0.871313;0.486401;-22.732124;-1.378569;22.732124;1.378569;
4.240098;0.926019;0.926078;0.922621;0.922680;0.001138;2.601691;1.000064;1.209637;20.488772;9.859169;2048.877168;985.916888;0.997817;22.787217;2.597600;0.997817;9.859169;0.700142;0.923000;-13.324763;13.324763;0.813848;4.132409;-7.164009;7.164009;0.437563;2.221774;0.880462;0.333145;0.871085;0.486673;-22.744832;-1.389206;22.744832;1.389206;
4.265499;0.926454;0.926501;0.922697;0.922744;0.001138;2.602740;1.000051;1.210093;20.498088;9.862014;2049.808825;986.201396;0.997765;22.798065;2.598424;0.997765;9.862014;0.700314;0.923000;-13.330822;13.330822;0.818880;4.132088;-7.167266;7.167266;0.440268;2.221601;0.880336;0.333296;0.870901;0.486894;-22.755174;-1.397794;22.755174;1.397794;
4.290901;0.926784;0.926818;0.922780;0.922814;0.001139;2.603492;1.000037;1.210443;20.505071;9.864225;2050.507134;986.422547;0.997727;22.806193;2.599086;0.997727;9.864225;0.700452;0.923000;-13.335364;13.335364;0.822599;4.131899;-7.169708;7.169708;0.442267;2.221500;0.880243;0.333410;0.870765;0.487060;-22.762926;-1.404143;22.762926;1.404143;
4.316302;0.927002;0.927023;0.922867;0.922888;0.001139;2.603934;1.000022;1.210679;20.509584;9.865755;2050.958406;986.575470;0.997705;22.811438;2.599571;0.997705;9.865755;0.700553;0.923000;-13.338298;13.338298;0.824935;4.131843;-7.171286;7.171286;0.443523;2.221470;0.880185;0.333483;0.870680;0.487167;-22.767936;-1.408130;22.767936;1.408130;
4.341703;0.927106;0.927113;0.922955;0.922962;0.001139;2.604061;1.000008;1.210798;20.511571;9.866581;2051.157081;986.658051;0.997699;22.813737;2.599873;0.997699;9.866581;0.700614;0.923000;-13.339590;13.339590;0.825857;4.131920;-7.171980;7.171980;0.444019;2.221511;0.880162;0.333516;0.870646;0.487214;-22.770141;-1.409704;22.770141;1.409704;
4.367104;0.927095;0.927089;0.923042;0.923036;0.001139;2.603878;0.999993;1.210799;20.511039;9.866696;2051.103856;986.669560;0.997708;22.813096;2.599985;0.997708;9.866696;0.700635;0.923000;-13.339244;13.339244;0.825375;4.132123;-7.171794;7.171794;0.443760;2.221620;0.880174;0.333507;0.870664;0.487201;-22.769550;-1.408882;22.769550;1.408882;
4.417906;0.926756;0.926724;0.923203;0.923171;0.001138;2.602671;0.999966;1.210475;20.503012;9.864921;2050.301240;986.492113;0.997768;22.803697;2.599668;0.997768;9.864921;0.700563;0.923000;-13.334025;13.334025;0.820563;4.132851;-7.168988;7.168988;0.441173;2.222012;0.880294;0.333377;0.870840;0.487011;-22.760640;-1.400668;22.760640;1.400668;
4.460405;0.926178;0.926129;0.923316;0.923267;0.001138;2.600902;0.999947;1.209900;20.489887;9.861569;2048.988666;986.156876;0.997857;22.788366;2.598891;0.997857;9.861569;0.700396;0.923000;-13.325488;13.325488;0.813016;4.133739;-7.164398;7.164398;0.437115;2.222489;0.880483;0.333163;0.871115;0.486699;-22.746069;-1.387786;22.746069;1.387786;
4.498654;0.925473;0.925411;0.923394;0.923333;0.001137;2.598851;0.999933;1.209190;20.474063;9.857355;2047.406315;985.735453;0.997959;22.769905;2.597854;0.997959;9.857355;0.700175;0.923000;-13.315198;13.315198;0.804054;4.134691;-7.158866;7.158866;0.432296;2.223001;0.880707;0.332906;0.871443;0.486323;-22.728503;-1.372487;22.728503;1.372487;
4.533078;0.924727;0.924658;0.923442;0.923373;0.001136;2.596750;0.999925;1.208436;20.457465;9.852833;2045.746494;985.283254;0.998064;22.750559;2.596708;0.998064;9.852833;0.699932;0.923000;-13.304403;13.304403;0.794740;4.135616;-7.153062;7.153062;0.427289;2.223498;0.880940;0.332636;0.871783;0.485929;-22.710078;-1.356589;22.710078;1.356589;
4.564060;0.924000;0.923927;0.923466;0.923393;0.001135;2.594747;0.999921;1.207698;20.441358;9.848375;2044.135789;984.837536;0.998164;22.731802;2.595556;0.998164;9.848375;0.699688;0.923000;-13.293928;13.293928;0.785767;4.136462;-7.147430;7.147430;0.422465;2.223953;0.881164;0.332374;0.872111;0.485546;-22.692197;-1.341272;22.692197;1.341272;
4.595041;0.923253;0.923180;0.923470;0.923397;0.001134;2.592731;0.999921;1.206937;20.424876;9.843755;2042.487600;984.375478;0.998265;22.712623;2.594344;0.998265;9.843755;0.699433;0.923000;-13.283209;13.283209;0.776643;4.137283;-7.141667;7.141667;0.417559;2.224395;0.881392;0.332106;0.872444;0.485155;-22.673900;-1.325699;22.673900;1.325699;
4.622925;0.922588;0.922516;0.923457;0.923386;0.001133;2.590968;0.999923;1.206258;20.410256;9.839607;2041.025575;983.960673;0.998353;22.695622;2.593240;0.998353;9.839607;0.699201;0.923000;-13.273701;13.273701;0.768599;4.137974;-7.136555;7.136555;0.413234;2.224766;0.881594;0.331868;0.872738;0.484808;-22.657670;-1.311967;22.657670;1.311967;
4.650808;0.921953;0.921886;0.923430;0.923363;0.001133;2.589318;0.999927;1.205608;20.396354;9.835614;2039.635351;983.561438;0.998436;22.679468;2.592164;0.998436;9.835614;0.698975;0.923000;-13.264660;13.264660;0.760995;4.138596;-7.131694;7.131694;0.409146;2.225100;0.881784;0.331642;0.873015;0.484477;-22.642237;-1.298988;22.642237;1.298988;
4.678692;0.921368;0.921308;0.923389;0.923328;0.001132;2.587832;0.999934;1.205008;20.383614;9.831906;2038.361403;983.190604;0.998510;22.664675;2.591152;0.998510;9.831906;0.698763;0.923000;-13.256374;13.256374;0.754073;4.139129;-7.127240;7.127240;0.405424;2.225387;0.881957;0.331435;0.873268;0.484175;-22.628095;-1.287172;22.628095;1.287172;
4.706575;0.920853;0.920800;0.923336;0.923284;0.001131;2.586554;0.999943;1.204477;20.372430;9.828596;2037.242972;982.859585;0.998574;22.651696;2.590234;0.998574;9.828596;0.698571;0.923000;-13.249101;13.249101;0.748041;4.139558;-7.123329;7.123329;0.402182;2.225618;0.882108;0.331253;0.873489;0.483909;-22.615679;-1.276876;22.615679;1.276876;
4.734459;0.920421;0.920379;0.923273;0.923231;0.001131;2.585521;0.999954;1.204031;20.363131;9.825782;2036.313101;982.578176;0.998626;22.640914;2.589438;0.998626;9.825782;0.698406;0.923000;-13.243053;13.243053;0.743075;4.139871;-7.120078;7.120078;0.399512;2.225786;0.882232;0.331102;0.873670;0.483688;-22.605356;-1.268400;22.605356;1.268400;
4.762342;0.920086;0.920054;0.923204;0.923172;0.001131;2.584760;0.999966;1.203681;20.355977;9.823543;2035.597722;982.354275;0.998664;22.632625;2.588788;0.998664;9.823543;0.698272;0.923000;-13.238401;13.238401;0.739310;4.140063;-7.117576;7.117576;0.397487;2.225889;0.882326;0.330986;0.873808;0.483518;-22.597415;-1.261972;22.597415;1.261972;
4.790226;0.919855;0.919835;0.923129;0.923109;0.001130;2.584289;0.999978;1.203437;20.351150;9.821937;2035.114981;982.193685;0.998687;22.627040;2.588300;0.998687;9.821937;0.698173;0.923000;-13.235262;13.235262;0.736836;4.140128;-7.115888;7.115888;0.396157;2.225924;0.882388;0.330907;0.873898;0.483404;-22.592056;-1.257750;22.592056;1.257750;
4.818109;0.919734;0.919726;0.923052;0.923044;0.001130;2.584116;0.999991;1.203305;20.348748;9.821000;2034.874830;982.099982;0.998696;22.624270;2.587987;0.998696;9.821000;0.698111;0.923000;-13.233700;13.233700;0.735702;4.140069;-7.115049;7.115049;0.395547;2.225892;0.882416;0.330868;0.873939;0.483347;-22.589390;-1.255813;22.589390;1.255813;
4.845993;0.919724;0.919728;0.922975;0.922979;0.001130;2.584239;1.000004;1.203286;20.348789;9.820745;2034.878909;982.074454;0.998690;22.624335;2.587854;0.998690;9.820745;0.698087;0.923000;-13.233726;13.233726;0.735909;4.139890;-7.115063;7.115063;0.395659;2.225796;0.882411;0.330869;0.873932;0.483348;-22.589435;-1.256166;22.589435;1.256166;
4.901760;0.920010;0.920036;0.922835;0.922860;0.001131;2.585280;1.000028;1.203561;20.355582;9.822150;2035.558245;982.214951;0.998638;22.632252;2.588107;0.998638;9.822150;0.698149;0.923000;-13.238144;13.238144;0.739981;4.139231;-7.117438;7.117438;0.397848;2.225442;0.882309;0.330979;0.873783;0.483509;-22.596977;-1.263117;22.596977;1.263117;
4.948054;0.920526;0.920566;0.922739;0.922779;0.001132;2.586849;1.000044;1.204075;20.367267;9.825070;2036.726717;982.507031;0.998559;22.645840;2.588799;0.998559;9.825070;0.698302;0.923000;-13.245743;13.245743;0.746643;4.138429;-7.121524;7.121524;0.401430;2.225011;0.882142;0.331169;0.873540;0.483786;-22.609948;-1.274489;22.609948;1.274489;
4.989720;0.921158;0.921209;0.922674;0.922725;0.001132;2.588673;1.000055;1.204713;20.381430;9.828794;2038.142995;982.879373;0.998468;22.662305;2.589729;0.998468;9.828794;0.698504;0.923000;-13.254954;13.254954;0.754602;4.137576;-7.126476;7.126476;0.405709;2.224552;0.881943;0.331400;0.873249;0.484123;-22.625670;-1.288076;22.625670;1.288076;
5.027218;0.921822;0.921878;0.922638;0.922695;0.001133;2.590532;1.000061;1.205387;20.396189;9.832782;2039.618884;983.278199;0.998375;22.679466;2.590754;0.998375;9.832782;0.698724;0.923000;-13.264552;13.264552;0.762836;4.136754;-7.131636;7.131636;0.410136;2.224110;0.881738;0.331640;0.872948;0.484473;-22.642054;-1.302130;22.642054;1.302130;
5.060967;0.922461;0.922520;0.922625;0.922683;0.001134;2.592284;1.000063;1.206039;20.410328;9.836677;2041.032774;983.667682;0.998288;22.695908;2.591773;0.998288;9.836677;0.698943;0.923000;-13.273748;13.273748;0.770685;4.136012;-7.136580;7.136580;0.414356;2.223711;0.881541;0.331869;0.872662;0.484809;-22.657750;-1.315528;22.657750;1.315528;
5.094716;0.923106;0.923164;0.922629;0.922687;0.001135;2.594019;1.000063;1.206699;20.424526;9.840652;2042.452616;984.065188;0.998201;22.712424;2.592829;0.998201;9.840652;0.699168;0.923000;-13.282981;13.282981;0.778536;4.135305;-7.141545;7.141545;0.418577;2.223331;0.881345;0.332100;0.872375;0.485147;-22.673512;-1.328929;22.673512;1.328929;
5.125090;0.923667;0.923722;0.922648;0.922703;0.001135;2.595502;1.000059;1.207275;20.436821;9.844146;2043.682126;984.414644;0.998127;22.726728;2.593771;0.998127;9.844146;0.699367;0.923000;-13.290977;13.290977;0.785308;4.134724;-7.145844;7.145844;0.422218;2.223019;0.881176;0.332300;0.872127;0.485439;-22.687161;-1.340489;22.687161;1.340489;
5.155464;0.924186;0.924236;0.922680;0.922730;0.001136;2.596851;1.000054;1.207810;20.448155;9.847417;2044.815538;984.741679;0.998059;22.739916;2.594665;0.998059;9.847417;0.699556;0.923000;-13.298349;13.298349;0.791525;4.134219;-7.149807;7.149807;0.425560;2.222747;0.881020;0.332485;0.871900;0.485708;-22.699743;-1.351101;22.699743;1.351101;
