time;WT4A_WT_controlMeasurements_PGenNomPu;WT4A_WT_controlMeasurements_QGenNomPu;WT4A_WT_controlMeasurements_UPu;WT4A_WT_terminal_V_re;WT4A_WT_terminal_V_im;WT4A_WT_terminal_i_re;WT4A_WT_terminal_i_im;WT4A_WT_control4A_ipMaxPu;WT4A_WT_control4A_iqMaxPu;
20.550412;0.493661;-0.209776;1.018280;-0.073060;-1.015655;-0.170695;0.498330;1.000062;0.330000;
20.550919;0.493661;-0.209775;1.018280;-0.074678;-1.015538;-0.169900;0.498601;1.000062;0.330000;
20.551172;0.493661;-0.209774;1.018280;-0.075488;-1.015478;-0.169502;0.498737;1.000062;0.330000;
20.551679;0.493661;-0.209773;1.018281;-0.077105;-1.015357;-0.168706;0.499006;1.000062;0.330000;
20.551933;0.493661;-0.209773;1.018281;-0.077914;-1.015296;-0.168308;0.499140;1.000062;0.330000;
20.552440;0.493661;-0.209772;1.018281;-0.079532;-1.015170;-0.167511;0.499407;1.000062;0.330000;
20.552694;0.493661;-0.209771;1.018281;-0.080341;-1.015107;-0.167113;0.499540;1.000062;0.330000;
20.553201;0.493661;-0.209770;1.018282;-0.081958;-1.014978;-0.166316;0.499806;1.000062;0.330000;
20.553454;0.493661;-0.209769;1.018282;-0.082767;-1.014913;-0.165917;0.499938;1.000062;0.330000;
20.553962;0.493661;-0.209768;1.018282;-0.084384;-1.014780;-0.165119;0.500202;1.000062;0.330000;
20.554215;0.493661;-0.209768;1.018282;-0.085192;-1.014712;-0.164720;0.500333;1.000062;0.330000;
20.554722;0.493661;-0.209767;1.018283;-0.086809;-1.014576;-0.163921;0.500594;1.000062;0.330000;
20.554976;0.493661;-0.209766;1.018283;-0.087617;-1.014506;-0.163522;0.500725;1.000062;0.330000;
20.555483;0.493661;-0.209765;1.018283;-0.089233;-1.014366;-0.162723;0.500984;1.000062;0.330000;
20.555737;0.493661;-0.209764;1.018283;-0.090041;-1.014294;-0.162323;0.501114;1.000062;0.330000;
20.556244;0.493661;-0.209763;1.018283;-0.091658;-1.014150;-0.161523;0.501372;1.000062;0.330000;
20.556497;0.493661;-0.209763;1.018284;-0.092465;-1.014077;-0.161123;0.501500;1.000062;0.330000;
20.557005;0.493661;-0.209762;1.018284;-0.094081;-1.013928;-0.160323;0.501756;1.000062;0.330000;
20.557258;0.493661;-0.209761;1.018284;-0.094889;-1.013853;-0.159923;0.501883;1.000062;0.330000;
20.557765;0.493661;-0.209760;1.018284;-0.096504;-1.013701;-0.159122;0.502137;1.000062;0.330000;
20.558019;0.493661;-0.209760;1.018285;-0.097312;-1.013624;-0.158721;0.502264;1.000062;0.330000;
20.558526;0.493661;-0.209759;1.018285;-0.098927;-1.013468;-0.157919;0.502516;1.000062;0.330000;
20.558780;0.493661;-0.209758;1.018285;-0.099734;-1.013389;-0.157518;0.502641;1.000062;0.330000;
20.559287;0.493661;-0.209757;1.018285;-0.101349;-1.013229;-0.156716;0.502891;1.000062;0.330000;
20.559540;0.493661;-0.209756;1.018285;-0.102156;-1.013148;-0.156315;0.503016;1.000062;0.330000;
20.560047;0.493661;-0.209755;1.018286;-0.103770;-1.012985;-0.155512;0.503264;1.000062;0.330000;
20.560301;0.493661;-0.209755;1.018286;-0.104577;-1.012902;-0.155111;0.503388;1.000062;0.330000;
20.560808;0.493661;-0.209754;1.018286;-0.106191;-1.012734;-0.154307;0.503634;1.000062;0.330000;
20.561062;0.493661;-0.209753;1.018286;-0.106998;-1.012649;-0.153906;0.503757;1.000062;0.330000;
20.561569;0.493661;-0.209752;1.018287;-0.108611;-1.012478;-0.153102;0.504001;1.000062;0.330000;
20.561823;0.493661;-0.209752;1.018287;-0.109418;-1.012391;-0.152700;0.504123;1.000062;0.330000;
20.562330;0.493661;-0.209751;1.018287;-0.111031;-1.012216;-0.151895;0.504365;1.000062;0.330000;
20.562583;0.493661;-0.209750;1.018287;-0.111837;-1.012127;-0.151493;0.504486;1.000062;0.330000;
20.563090;0.493661;-0.209749;1.018288;-0.113449;-1.011948;-0.150688;0.504726;1.000062;0.330000;
20.563344;0.493661;-0.209749;1.018288;-0.114256;-1.011857;-0.150285;0.504846;1.000062;0.330000;
20.563851;0.493661;-0.209747;1.018288;-0.115868;-1.011674;-0.149479;0.505085;1.000062;0.330000;
20.564105;0.493661;-0.209747;1.018288;-0.116674;-1.011582;-0.149076;0.505203;1.000062;0.330000;
20.564612;0.493661;-0.209746;1.018288;-0.118285;-1.011395;-0.148270;0.505440;1.000062;0.330000;
20.564865;0.493661;-0.209745;1.018289;-0.119091;-1.011301;-0.147867;0.505558;1.000062;0.330000;
20.565373;0.493661;-0.209744;1.018289;-0.120702;-1.011110;-0.147060;0.505793;1.000062;0.330000;
20.565626;0.493661;-0.209744;1.018289;-0.121508;-1.011014;-0.146657;0.505909;1.000062;0.330000;
20.566133;0.493661;-0.209743;1.018289;-0.123119;-1.010819;-0.145849;0.506142;1.000062;0.330000;
20.566387;0.493661;-0.209742;1.018289;-0.123924;-1.010721;-0.145446;0.506258;1.000062;0.330000;
20.566894;0.493661;-0.209741;1.018290;-0.125534;-1.010522;-0.144638;0.506489;1.000062;0.330000;
20.567148;0.493661;-0.209741;1.018290;-0.126339;-1.010422;-0.144234;0.506604;1.000062;0.330000;
20.567655;0.493661;-0.209740;1.018290;-0.127949;-1.010220;-0.143425;0.506833;1.000062;0.330000;
20.567908;0.493661;-0.209739;1.018290;-0.128754;-1.010118;-0.143021;0.506947;1.000062;0.330000;
20.568416;0.493661;-0.209738;1.018291;-0.130363;-1.009912;-0.142212;0.507174;1.000062;0.330000;
20.568669;0.493661;-0.209738;1.018291;-0.131168;-1.009807;-0.141807;0.507287;1.000062;0.330000;
20.569176;0.493661;-0.209737;1.018291;-0.132776;-1.009597;-0.140998;0.507512;1.000062;0.330000;
20.569430;0.493661;-0.209736;1.018291;-0.133581;-1.009492;-0.140593;0.507624;1.000062;0.330000;
20.569937;0.493661;-0.209735;1.018291;-0.135189;-1.009278;-0.139783;0.507847;1.000062;0.330000;
20.570191;0.493662;-0.209735;1.018292;-0.135993;-1.009170;-0.139378;0.507958;1.000062;0.330000;
20.570698;0.493662;-0.209734;1.018292;-0.137601;-1.008952;-0.138567;0.508179;1.000062;0.330000;
20.570951;0.493662;-0.209733;1.018292;-0.138405;-1.008842;-0.138162;0.508289;1.000062;0.330000;
20.571459;0.493662;-0.209732;1.018292;-0.140012;-1.008621;-0.137351;0.508509;1.000062;0.330000;
20.571712;0.493662;-0.209732;1.018292;-0.140816;-1.008509;-0.136945;0.508618;1.000062;0.330000;
20.572219;0.493662;-0.209731;1.018293;-0.142422;-1.008284;-0.136134;0.508835;1.000062;0.330000;
20.572473;0.493662;-0.209730;1.018293;-0.143225;-1.008170;-0.135728;0.508943;1.000062;0.330000;
20.572980;0.493662;-0.209729;1.018293;-0.144832;-1.007941;-0.134916;0.509158;1.000062;0.330000;
20.573234;0.493662;-0.209729;1.018293;-0.145635;-1.007825;-0.134510;0.509266;1.000062;0.330000;
20.573741;0.493662;-0.209728;1.018294;-0.147240;-1.007592;-0.133697;0.509479;1.000062;0.330000;
20.573994;0.493662;-0.209727;1.018294;-0.148043;-1.007475;-0.133291;0.509585;1.000062;0.330000;
20.574501;0.493662;-0.209726;1.018294;-0.149648;-1.007238;-0.132477;0.509797;1.000062;0.330000;
20.574755;0.493662;-0.209726;1.018294;-0.150451;-1.007119;-0.132071;0.509902;1.000062;0.330000;
20.575262;0.493662;-0.209725;1.018294;-0.152055;-1.006878;-0.131257;0.510112;1.000062;0.330000;
20.575516;0.493662;-0.209725;1.018295;-0.152857;-1.006756;-0.130850;0.510216;1.000062;0.330000;
20.576023;0.493662;-0.209724;1.018295;-0.154461;-1.006512;-0.130036;0.510423;1.000062;0.330000;
20.576277;0.493662;-0.209723;1.018295;-0.155263;-1.006389;-0.129629;0.510527;1.000062;0.330000;
20.576784;0.493662;-0.209722;1.018295;-0.156866;-1.006140;-0.128814;0.510732;1.000062;0.330000;
20.577037;0.493662;-0.209722;1.018295;-0.157668;-1.006015;-0.128407;0.510835;1.000062;0.330000;
20.577544;0.493662;-0.209721;1.018296;-0.159271;-1.005763;-0.127592;0.511038;1.000062;0.330000;
20.577798;0.493662;-0.209720;1.018296;-0.160072;-1.005636;-0.127184;0.511140;1.000062;0.330000;
20.578305;0.493662;-0.209719;1.018296;-0.161674;-1.005380;-0.126369;0.511341;1.000062;0.330000;
20.578559;0.493662;-0.209719;1.018296;-0.162475;-1.005251;-0.125961;0.511442;1.000062;0.330000;
20.579066;0.493662;-0.209718;1.018297;-0.164076;-1.004991;-0.125145;0.511642;1.000062;0.330000;
20.579319;0.493662;-0.209717;1.018297;-0.164877;-1.004860;-0.124737;0.511741;1.000062;0.330000;
20.579827;0.493662;-0.209716;1.018297;-0.166478;-1.004596;-0.123920;0.511939;1.000062;0.330000;
20.580080;0.493662;-0.209716;1.018297;-0.167278;-1.004463;-0.123512;0.512037;1.000062;0.330000;
20.580587;0.493662;-0.209715;1.018297;-0.168878;-1.004196;-0.122695;0.512233;1.000062;0.330000;
20.580841;0.493662;-0.209715;1.018297;-0.169678;-1.004061;-0.122286;0.512330;1.000062;0.330000;
20.581348;0.493662;-0.209714;1.018298;-0.171278;-1.003790;-0.121469;0.512524;1.000062;0.330000;
20.581602;0.493662;-0.209713;1.018298;-0.172078;-1.003653;-0.121060;0.512621;1.000062;0.330000;
20.582109;0.493662;-0.209712;1.018298;-0.173677;-1.003378;-0.120242;0.512813;1.000062;0.330000;
20.582362;0.493662;-0.209712;1.018298;-0.174476;-1.003239;-0.119833;0.512908;1.000062;0.330000;
20.582870;0.493662;-0.209711;1.018299;-0.176074;-1.002960;-0.119015;0.513098;1.000062;0.330000;
20.583123;0.493662;-0.209710;1.018299;-0.176873;-1.002820;-0.118606;0.513193;1.000062;0.330000;
20.583630;0.493662;-0.209709;1.018299;-0.178471;-1.002537;-0.117787;0.513381;1.000062;0.330000;
20.583884;0.493662;-0.209709;1.018299;-0.179270;-1.002395;-0.117377;0.513474;1.000062;0.330000;
20.584391;0.493662;-0.209708;1.018299;-0.180867;-1.002108;-0.116558;0.513661;1.000062;0.330000;
20.584645;0.493662;-0.209708;1.018299;-0.181665;-1.001964;-0.116149;0.513753;1.000062;0.330000;
20.585152;0.493662;-0.209707;1.018300;-0.183261;-1.001673;-0.115329;0.513937;1.000062;0.330000;
20.585405;0.493662;-0.209706;1.018300;-0.184059;-1.001527;-0.114919;0.514029;1.000062;0.330000;
20.585913;0.493662;-0.209705;1.018300;-0.185655;-1.001233;-0.114099;0.514211;1.000062;0.330000;
20.586166;0.493662;-0.209705;1.018300;-0.186452;-1.001085;-0.113689;0.514302;1.000062;0.330000;
20.586673;0.493662;-0.209704;1.018300;-0.188047;-1.000787;-0.112868;0.514482;1.000062;0.330000;
20.586927;0.493662;-0.209703;1.018301;-0.188844;-1.000637;-0.112458;0.514571;1.000062;0.330000;
20.587434;0.493662;-0.209703;1.018301;-0.190439;-1.000335;-0.111637;0.514750;1.000062;0.330000;
20.587688;0.493662;-0.209702;1.018301;-0.191235;-1.000183;-0.111226;0.514838;1.000062;0.330000;
20.588195;0.493662;-0.209701;1.018301;-0.192829;-0.999877;-0.110405;0.515015;1.000062;0.330000;
20.588448;0.493662;-0.209701;1.018301;-0.193625;-0.999723;-0.109994;0.515102;1.000062;0.330000;
20.588955;0.493662;-0.209700;1.018302;-0.195218;-0.999414;-0.109173;0.515276;1.000062;0.330000;
20.589209;0.493662;-0.209699;1.018302;-0.196014;-0.999258;-0.108762;0.515363;1.000062;0.330000;
20.589716;0.493662;-0.209699;1.018302;-0.197606;-0.998945;-0.107939;0.515535;1.000062;0.330000;
20.589970;0.493662;-0.209698;1.018302;-0.198402;-0.998787;-0.107528;0.515621;1.000062;0.330000;
20.590477;0.493662;-0.209697;1.018302;-0.199993;-0.998470;-0.106706;0.515792;1.000062;0.330000;
20.590731;0.493662;-0.209697;1.018303;-0.200789;-0.998311;-0.106294;0.515876;1.000062;0.330000;
20.591238;0.493662;-0.209696;1.018303;-0.202379;-0.997990;-0.105471;0.516045;1.000062;0.330000;
20.591491;0.493662;-0.209695;1.018303;-0.203174;-0.997828;-0.105060;0.516128;1.000062;0.330000;
20.591998;0.493662;-0.209695;1.018303;-0.204764;-0.997503;-0.104236;0.516295;1.000062;0.330000;
20.592252;0.493662;-0.209694;1.018303;-0.205558;-0.997340;-0.103825;0.516378;1.000062;0.330000;
20.592759;0.493662;-0.209693;1.018304;-0.207147;-0.997012;-0.103001;0.516542;1.000062;0.330000;
20.593013;0.493662;-0.209693;1.018304;-0.207941;-0.996846;-0.102589;0.516624;1.000062;0.330000;
20.593520;0.493662;-0.209692;1.018304;-0.209530;-0.996514;-0.101765;0.516786;1.000062;0.330000;
20.593773;0.493662;-0.209692;1.018304;-0.210323;-0.996347;-0.101352;0.516867;1.000062;0.330000;
20.594281;0.493662;-0.209691;1.018304;-0.211911;-0.996011;-0.100528;0.517028;1.000062;0.330000;
20.594534;0.493662;-0.209690;1.018304;-0.212704;-0.995842;-0.100116;0.517107;1.000062;0.330000;
20.595041;0.493662;-0.209689;1.018305;-0.214291;-0.995502;-0.099291;0.517266;1.000062;0.330000;
20.595295;0.493662;-0.209689;1.018305;-0.215084;-0.995331;-0.098878;0.517345;1.000062;0.330000;
20.595802;0.493662;-0.209688;1.018305;-0.216669;-0.994987;-0.098053;0.517501;1.000062;0.330000;
20.596056;0.493662;-0.209688;1.018305;-0.217462;-0.994814;-0.097640;0.517579;1.000062;0.330000;
20.596563;0.493662;-0.209687;1.018305;-0.219047;-0.994467;-0.096815;0.517734;1.000062;0.330000;
20.596816;0.493662;-0.209686;1.018306;-0.219839;-0.994292;-0.096402;0.517811;1.000062;0.330000;
20.597324;0.493662;-0.209685;1.018306;-0.221423;-0.993941;-0.095576;0.517963;1.000062;0.330000;
20.597577;0.493662;-0.209685;1.018306;-0.222215;-0.993764;-0.095163;0.518039;1.000062;0.330000;
20.598084;0.493662;-0.209684;1.018306;-0.223798;-0.993409;-0.094336;0.518190;1.000062;0.330000;
20.598338;0.493662;-0.209684;1.018306;-0.224589;-0.993231;-0.093923;0.518265;1.000062;0.330000;
20.598845;0.493662;-0.209683;1.018307;-0.226172;-0.992872;-0.093096;0.518413;1.000062;0.330000;
20.599099;0.493662;-0.209683;1.018307;-0.226963;-0.992691;-0.092683;0.518487;1.000062;0.330000;
20.599606;0.493662;-0.209682;1.018307;-0.228544;-0.992329;-0.091856;0.518634;1.000062;0.330000;
20.599859;0.493662;-0.209681;1.018307;-0.229335;-0.992147;-0.091442;0.518707;1.000062;0.330000;
20.600367;0.493662;-0.209680;1.018307;-0.230915;-0.991780;-0.090615;0.518851;1.000062;0.330000;
20.600620;0.493662;-0.209680;1.018307;-0.231705;-0.991596;-0.090201;0.518923;1.000062;0.330000;
20.601127;0.493662;-0.209679;1.018308;-0.233285;-0.991226;-0.089373;0.519066;1.000062;0.330000;
20.601381;0.493662;-0.209679;1.018308;-0.234074;-0.991040;-0.088959;0.519137;1.000062;0.330000;
20.601888;0.493662;-0.209678;1.018308;-0.235653;-0.990666;-0.088131;0.519278;1.000062;0.330000;
20.602142;0.493662;-0.209678;1.018308;-0.236442;-0.990478;-0.087717;0.519348;1.000062;0.330000;
20.602649;0.493662;-0.209677;1.018308;-0.238020;-0.990100;-0.086889;0.519486;1.000062;0.330000;
20.602902;0.493662;-0.209676;1.018308;-0.238809;-0.989910;-0.086474;0.519555;1.000062;0.330000;
20.603409;0.493662;-0.209675;1.018309;-0.240386;-0.989529;-0.085646;0.519692;1.000062;0.330000;
20.603663;0.493662;-0.209675;1.018309;-0.241174;-0.989337;-0.085231;0.519760;1.000062;0.330000;
20.604170;0.493662;-0.209674;1.018309;-0.242750;-0.988952;-0.084402;0.519895;1.000062;0.330000;
20.604424;0.493662;-0.209674;1.018309;-0.243538;-0.988758;-0.083987;0.519962;1.000062;0.330000;
20.604931;0.493662;-0.209673;1.018309;-0.245113;-0.988369;-0.083158;0.520095;1.000062;0.330000;
20.605185;0.493662;-0.209673;1.018309;-0.245901;-0.988174;-0.082743;0.520161;1.000062;0.330000;
20.605692;0.493662;-0.209672;1.018310;-0.247475;-0.987781;-0.081914;0.520292;1.000062;0.330000;
20.605945;0.493662;-0.209671;1.018310;-0.248262;-0.987583;-0.081499;0.520356;1.000062;0.330000;
20.606452;0.493662;-0.209671;1.018310;-0.249835;-0.987187;-0.080669;0.520485;1.000062;0.330000;
20.606706;0.493662;-0.209670;1.018310;-0.250622;-0.986988;-0.080254;0.520549;1.000062;0.330000;
20.607213;0.493662;-0.209669;1.018310;-0.252194;-0.986587;-0.079423;0.520676;1.000062;0.330000;
20.607467;0.493662;-0.209669;1.018310;-0.252980;-0.986386;-0.079008;0.520739;1.000062;0.330000;
20.607974;0.493662;-0.209668;1.018311;-0.254551;-0.985982;-0.078178;0.520864;1.000062;0.330000;
20.608227;0.493662;-0.209668;1.018311;-0.255337;-0.985779;-0.077762;0.520926;1.000062;0.330000;
20.608735;0.493662;-0.209667;1.018311;-0.256907;-0.985371;-0.076931;0.521049;1.000062;0.330000;
20.608988;0.493662;-0.209667;1.018311;-0.257692;-0.985166;-0.076516;0.521110;1.000062;0.330000;
20.609495;0.493662;-0.209666;1.018311;-0.259261;-0.984755;-0.075685;0.521231;1.000062;0.330000;
20.609749;0.493662;-0.209665;1.018312;-0.260046;-0.984548;-0.075269;0.521291;1.000062;0.330000;
20.610256;0.493662;-0.209665;1.018312;-0.261614;-0.984132;-0.074438;0.521410;1.000062;0.330000;
20.610510;0.493662;-0.209664;1.018312;-0.262398;-0.983924;-0.074022;0.521469;1.000062;0.330000;
20.611017;0.493663;-0.209663;1.018312;-0.263966;-0.983505;-0.073190;0.521586;1.000062;0.330000;
20.611270;0.493663;-0.209663;1.018312;-0.264749;-0.983294;-0.072774;0.521644;1.000062;0.330000;
20.611778;0.493663;-0.209662;1.018312;-0.266316;-0.982871;-0.071942;0.521759;1.000062;0.330000;
20.612031;0.493663;-0.209662;1.018313;-0.267099;-0.982659;-0.071526;0.521816;1.000062;0.330000;
20.612538;0.493663;-0.209661;1.018313;-0.268664;-0.982232;-0.070694;0.521929;1.000062;0.330000;
20.612792;0.493663;-0.209661;1.018313;-0.269446;-0.982018;-0.070278;0.521985;1.000062;0.330000;
20.613299;0.493663;-0.209660;1.018313;-0.271011;-0.981588;-0.069445;0.522096;1.000062;0.330000;
20.613553;0.493663;-0.209660;1.018313;-0.271793;-0.981372;-0.069029;0.522151;1.000062;0.330000;
20.614060;0.493663;-0.209659;1.018313;-0.273356;-0.980938;-0.068196;0.522260;1.000062;0.330000;
20.614313;0.493663;-0.209658;1.018314;-0.274137;-0.980720;-0.067779;0.522314;1.000062;0.330000;
20.614820;0.493663;-0.209658;1.018314;-0.275700;-0.980282;-0.066946;0.522421;1.000062;0.330000;
20.615074;0.493663;-0.209657;1.018314;-0.276481;-0.980062;-0.066530;0.522474;1.000062;0.330000;
20.615581;0.493663;-0.209657;1.018314;-0.278042;-0.979620;-0.065697;0.522579;1.000062;0.330000;
20.615835;0.493663;-0.209656;1.018314;-0.278822;-0.979399;-0.065280;0.522631;1.000062;0.330000;
20.616342;0.493663;-0.209655;1.018314;-0.280383;-0.978953;-0.064446;0.522734;1.000062;0.330000;
20.616596;0.493663;-0.209655;1.018314;-0.281162;-0.978730;-0.064030;0.522785;1.000062;0.330000;
20.617103;0.493663;-0.209654;1.018315;-0.282721;-0.978281;-0.063196;0.522886;1.000062;0.330000;
20.617356;0.493663;-0.209654;1.018315;-0.283501;-0.978055;-0.062779;0.522936;1.000062;0.330000;
20.617863;0.493663;-0.209653;1.018315;-0.285059;-0.977603;-0.061945;0.523035;1.000062;0.330000;
20.618117;0.493663;-0.209653;1.018315;-0.285838;-0.977375;-0.061528;0.523084;1.000062;0.330000;
20.618624;0.493663;-0.209652;1.018315;-0.287395;-0.976919;-0.060693;0.523181;1.000062;0.330000;
20.618878;0.493663;-0.209652;1.018315;-0.288173;-0.976690;-0.060276;0.523229;1.000062;0.330000;
20.619385;0.493663;-0.209651;1.018316;-0.289729;-0.976230;-0.059442;0.523324;1.000062;0.330000;
20.619638;0.493663;-0.209651;1.018316;-0.290506;-0.975999;-0.059025;0.523371;1.000062;0.330000;
20.620146;0.493663;-0.209650;1.018316;-0.292061;-0.975535;-0.058190;0.523464;1.000062;0.330000;
20.620399;0.493663;-0.209649;1.018316;-0.292838;-0.975302;-0.057772;0.523510;1.000062;0.330000;
20.620906;0.493663;-0.209649;1.018316;-0.294392;-0.974834;-0.056938;0.523602;1.000062;0.330000;
20.621160;0.493663;-0.209648;1.018316;-0.295168;-0.974599;-0.056520;0.523647;1.000062;0.330000;
20.621667;0.493663;-0.209648;1.018317;-0.296721;-0.974128;-0.055685;0.523736;1.000062;0.330000;
20.621921;0.493663;-0.209647;1.018317;-0.297497;-0.973891;-0.055267;0.523780;1.000062;0.330000;
20.622428;0.493663;-0.209647;1.018317;-0.299048;-0.973416;-0.054432;0.523867;1.000062;0.330000;
20.622681;0.493663;-0.209646;1.018317;-0.299824;-0.973178;-0.054014;0.523910;1.000062;0.330000;
20.623189;0.493663;-0.209645;1.018317;-0.301374;-0.972699;-0.053179;0.523995;1.000062;0.330000;
20.623442;0.493663;-0.209645;1.018317;-0.302149;-0.972459;-0.052761;0.524037;1.000062;0.330000;
20.623949;0.493663;-0.209644;1.018318;-0.303698;-0.971976;-0.051925;0.524120;1.000062;0.330000;
20.624203;0.493663;-0.209644;1.018318;-0.304472;-0.971734;-0.051507;0.524161;1.000062;0.330000;
20.624710;0.493663;-0.209643;1.018318;-0.306020;-0.971248;-0.050672;0.524242;1.000062;0.330000;
20.624964;0.493663;-0.209643;1.018318;-0.306794;-0.971004;-0.050254;0.524282;1.000062;0.330000;
20.625471;0.493663;-0.209642;1.018318;-0.308341;-0.970514;-0.049417;0.524361;1.000062;0.330000;
20.625724;0.493663;-0.209642;1.018318;-0.309114;-0.970268;-0.048999;0.524400;1.000062;0.330000;
20.626232;0.493663;-0.209641;1.018318;-0.310659;-0.969775;-0.048163;0.524478;1.000062;0.330000;
20.626485;0.493663;-0.209641;1.018319;-0.311432;-0.969527;-0.047745;0.524516;1.000062;0.330000;
20.626992;0.493663;-0.209640;1.018319;-0.312976;-0.969030;-0.046908;0.524591;1.000062;0.330000;
20.627246;0.493663;-0.209640;1.018319;-0.313748;-0.968780;-0.046490;0.524628;1.000062;0.330000;
20.627753;0.493663;-0.209639;1.018319;-0.315291;-0.968279;-0.045654;0.524701;1.000062;0.330000;
20.628007;0.493663;-0.209639;1.018319;-0.316063;-0.968028;-0.045235;0.524737;1.000062;0.330000;
20.628514;0.493663;-0.209638;1.018319;-0.317605;-0.967523;-0.044398;0.524808;1.000062;0.330000;
20.628767;0.493663;-0.209638;1.018319;-0.318376;-0.967270;-0.043980;0.524843;1.000062;0.330000;
20.629274;0.493663;-0.209637;1.018320;-0.319916;-0.966762;-0.043143;0.524912;1.000062;0.330000;
20.629528;0.493663;-0.209637;1.018320;-0.320686;-0.966507;-0.042724;0.524946;1.000062;0.330000;
20.630035;0.493663;-0.209636;1.018320;-0.322226;-0.965995;-0.041887;0.525013;1.000062;0.330000;
20.630289;0.493663;-0.209636;1.018320;-0.322996;-0.965738;-0.041469;0.525046;1.000062;0.330000;
20.630796;0.493663;-0.209635;1.018320;-0.324534;-0.965222;-0.040631;0.525111;1.000062;0.330000;
20.631050;0.493663;-0.209635;1.018320;-0.325303;-0.964963;-0.040213;0.525143;1.000062;0.330000;
20.631557;0.493663;-0.209634;1.018321;-0.326840;-0.964444;-0.039375;0.525207;1.000062;0.330000;
20.631810;0.493663;-0.209634;1.018321;-0.327608;-0.964184;-0.038957;0.525238;1.000062;0.330000;
20.632317;0.493663;-0.209633;1.018321;-0.329144;-0.963660;-0.038119;0.525299;1.000062;0.330000;
20.632571;0.493663;-0.209632;1.018321;-0.329912;-0.963398;-0.037700;0.525329;1.000062;0.330000;
20.633078;0.493663;-0.209632;1.018321;-0.331446;-0.962871;-0.036863;0.525388;1.000062;0.330000;
20.633332;0.493663;-0.209631;1.018321;-0.332213;-0.962607;-0.036444;0.525417;1.000062;0.330000;
20.633839;0.493663;-0.209631;1.018321;-0.333747;-0.962077;-0.035606;0.525474;1.000062;0.330000;
20.634092;0.493663;-0.209630;1.018322;-0.334513;-0.961811;-0.035187;0.525502;1.000062;0.330000;
20.634600;0.493663;-0.209630;1.018322;-0.336045;-0.961277;-0.034349;0.525557;1.000062;0.330000;
20.634853;0.493663;-0.209629;1.018322;-0.336811;-0.961009;-0.033930;0.525584;1.000062;0.330000;
20.635360;0.493663;-0.209629;1.018322;-0.338342;-0.960471;-0.033092;0.525637;1.000062;0.330000;
20.635614;0.493663;-0.209628;1.018322;-0.339107;-0.960201;-0.032673;0.525663;1.000062;0.330000;
20.636121;0.493663;-0.209628;1.018322;-0.340636;-0.959660;-0.031835;0.525714;1.000062;0.330000;
20.636375;0.493663;-0.209627;1.018322;-0.341401;-0.959388;-0.031415;0.525739;1.000062;0.330000;
20.636882;0.493663;-0.209627;1.018323;-0.342929;-0.958843;-0.030577;0.525788;1.000062;0.330000;
20.637135;0.493663;-0.209626;1.018323;-0.343693;-0.958570;-0.030158;0.525812;1.000062;0.330000;
20.637643;0.493663;-0.209626;1.018323;-0.345220;-0.958021;-0.029319;0.525860;1.000062;0.330000;
20.637896;0.493663;-0.209625;1.018323;-0.345983;-0.957746;-0.028900;0.525883;1.000062;0.330000;
20.638403;0.493663;-0.209625;1.018323;-0.347509;-0.957194;-0.028062;0.525928;1.000062;0.330000;
20.638657;0.493663;-0.209625;1.018323;-0.348271;-0.956917;-0.027642;0.525950;1.000062;0.330000;
20.639164;0.493663;-0.209624;1.018323;-0.349795;-0.956361;-0.026804;0.525993;1.000062;0.330000;
20.639418;0.493663;-0.209624;1.018324;-0.350557;-0.956082;-0.026384;0.526014;1.000062;0.330000;
20.639925;0.493663;-0.209623;1.018324;-0.352080;-0.955522;-0.025546;0.526055;1.000062;0.330000;
20.640178;0.493663;-0.209623;1.018324;-0.352841;-0.955242;-0.025126;0.526075;1.000062;0.330000;
20.640686;0.493663;-0.209622;1.018324;-0.354363;-0.954678;-0.024287;0.526114;1.000062;0.330000;
20.640939;0.493663;-0.209622;1.018324;-0.355123;-0.954396;-0.023868;0.526133;1.000062;0.330000;
20.641446;0.493663;-0.209621;1.018324;-0.356644;-0.953829;-0.023029;0.526170;1.000062;0.330000;
20.641700;0.493663;-0.209621;1.018324;-0.357403;-0.953545;-0.022610;0.526188;1.000062;0.330000;
20.642207;0.493663;-0.209620;1.018325;-0.358922;-0.952974;-0.021771;0.526223;1.000062;0.330000;
20.642461;0.493663;-0.209620;1.018325;-0.359681;-0.952688;-0.021351;0.526240;1.000062;0.330000;
20.642968;0.493663;-0.209619;1.018325;-0.361199;-0.952114;-0.020512;0.526273;1.000062;0.330000;
20.643221;0.493663;-0.209619;1.018325;-0.361957;-0.951826;-0.020092;0.526289;1.000062;0.330000;
20.643728;0.493663;-0.209618;1.018325;-0.363474;-0.951248;-0.019253;0.526320;1.000062;0.330000;
20.643982;0.493663;-0.209618;1.018325;-0.364231;-0.950958;-0.018834;0.526335;1.000062;0.330000;
20.644489;0.493663;-0.209617;1.018325;-0.365746;-0.950377;-0.017994;0.526364;1.000062;0.330000;
20.644743;0.493663;-0.209617;1.018325;-0.366503;-0.950085;-0.017575;0.526378;1.000062;0.330000;
20.645250;0.493663;-0.209616;1.018326;-0.368017;-0.949500;-0.016735;0.526405;1.000062;0.330000;
20.645504;0.493663;-0.209616;1.018326;-0.368773;-0.949207;-0.016316;0.526418;1.000062;0.330000;
