time;WECCPVVSource_photovoltaics_wecc_reec_PInjPu;WECCPVVSource_photovoltaics_wecc_reec_QInjPu;WECCPVVSource_photovoltaics_injector_terminal_V_re;WECCPVVSource_photovoltaics_injector_terminal_i_re;WECCPVVSource_photovoltaics_injector_terminal_V_im;WECCPVVSource_photovoltaics_injector_terminal_i_im;WECCPVVSource_photovoltaics_pll_omegaPLLPu;
8.048865;0.873407;0.688997;1.167257;-0.873407;0.480374;0.304104;0.998975;
8.048873;0.873413;0.689048;1.167277;-0.873413;0.480377;0.304140;0.998978;
8.048889;0.873427;0.689150;1.167316;-0.873427;0.480385;0.304211;0.998982;
8.048921;0.873453;0.689353;1.167395;-0.873453;0.480399;0.304355;0.998991;
8.048985;0.873507;0.689760;1.167552;-0.873507;0.480429;0.304640;0.999009;
8.049113;0.873617;0.690568;1.167864;-0.873617;0.480489;0.305207;0.999045;
8.049369;0.873843;0.692170;1.168478;-0.873843;0.480613;0.306324;0.999117;
8.049881;0.874317;0.695311;1.169671;-0.874317;0.480874;0.308492;0.999259;
8.050905;0.875354;0.701344;1.171913;-0.875354;0.481444;0.312569;0.999532;
8.051929;0.876496;0.707044;1.173971;-0.876496;0.482073;0.316310;0.999786;
8.052953;0.877727;0.712412;1.175851;-0.877727;0.482750;0.319729;1.000016;
8.053977;0.879026;0.717449;1.177561;-0.879026;0.483464;0.322839;1.000219;
8.055001;0.880374;0.722154;1.179110;-0.880374;0.484205;0.325655;1.000392;
8.056025;0.881747;0.726528;1.180506;-0.881747;0.484961;0.328193;1.000536;
8.057049;0.883124;0.730572;1.181758;-0.883124;0.485718;0.330469;1.000649;
8.058073;0.884486;0.734288;1.182873;-0.884486;0.486467;0.332497;1.000734;
8.059097;0.885813;0.737678;1.183860;-0.885813;0.487197;0.334292;1.000791;
8.060121;0.887088;0.740747;1.184727;-0.887088;0.487898;0.335867;1.000824;
8.061145;0.888296;0.743496;1.185480;-0.888296;0.488563;0.337237;1.000835;
8.062169;0.889426;0.745933;1.186127;-0.889426;0.489184;0.338413;1.000827;
8.063193;0.890466;0.748062;1.186673;-0.890466;0.489757;0.339405;1.000803;
8.064217;0.891410;0.749890;1.187124;-0.891410;0.490276;0.340226;1.000765;
8.065241;0.892252;0.751424;1.187485;-0.892252;0.490739;0.340882;1.000718;
8.066265;0.892988;0.752671;1.187761;-0.892988;0.491144;0.341384;1.000663;
8.067289;0.893618;0.753640;1.187956;-0.893618;0.491490;0.341738;1.000603;
8.068313;0.894142;0.754339;1.188073;-0.894142;0.491778;0.341950;1.000541;
8.070361;0.894883;0.754975;1.188089;-0.894883;0.492186;0.341980;1.000417;
8.072409;0.895239;0.754643;1.187829;-0.895239;0.492382;0.341507;1.000301;
8.074457;0.895248;0.753413;1.187308;-0.895248;0.492386;0.340560;1.000201;
8.074901;0.895210;0.753037;1.187163;-0.895210;0.492365;0.340296;1.000181;
8.074902;0.895209;0.753036;1.187163;-0.895209;0.492365;0.340296;1.000181;
8.074903;0.895209;0.753035;1.187162;-0.895209;0.492365;0.340295;1.000181;
8.074905;0.895209;0.753034;1.187162;-0.895209;0.492365;0.340294;1.000181;
8.074909;0.895209;0.753030;1.187160;-0.895209;0.492365;0.340291;1.000181;
8.074917;0.895208;0.753023;1.187158;-0.895208;0.492364;0.340286;1.000181;
8.074933;0.895206;0.753008;1.187152;-0.895206;0.492363;0.340276;1.000180;
8.074965;0.895202;0.752979;1.187141;-0.895202;0.492361;0.340256;1.000179;
8.075029;0.895195;0.752920;1.187119;-0.895195;0.492357;0.340216;1.000176;
8.075157;0.895178;0.752799;1.187073;-0.895178;0.492348;0.340133;1.000170;
8.075413;0.895143;0.752548;1.186980;-0.895143;0.492328;0.339963;1.000160;
8.075925;0.895058;0.752009;1.186782;-0.895058;0.492282;0.339603;1.000140;
8.076949;0.894839;0.750789;1.186342;-0.894839;0.492161;0.338803;1.000103;
8.078997;0.894224;0.747808;1.185293;-0.894224;0.491823;0.336897;1.000046;
8.083093;0.892436;0.739933;1.182572;-0.892436;0.490840;0.331948;0.999980;
8.083259;0.892351;0.739566;1.182445;-0.892351;0.490793;0.331718;0.999978;
8.083260;0.892350;0.739563;1.182444;-0.892350;0.490793;0.331717;0.999978;
8.083261;0.892350;0.739561;1.182444;-0.892350;0.490792;0.331716;0.999978;
8.083263;0.892349;0.739557;1.182442;-0.892349;0.490792;0.331713;0.999978;
8.083267;0.892347;0.739548;1.182439;-0.892347;0.490791;0.331707;0.999978;
8.083275;0.892342;0.739529;1.182433;-0.892342;0.490788;0.331696;0.999978;
8.083291;0.892334;0.739493;1.182420;-0.892334;0.490783;0.331673;0.999978;
8.083323;0.892316;0.739420;1.182395;-0.892316;0.490774;0.331628;0.999977;
8.083387;0.892282;0.739275;1.182345;-0.892282;0.490755;0.331537;0.999977;
8.083515;0.892212;0.738982;1.182245;-0.892212;0.490716;0.331355;0.999976;
8.083771;0.892070;0.738389;1.182042;-0.892070;0.490639;0.330985;0.999975;
8.084283;0.891782;0.737178;1.181627;-0.891782;0.490480;0.330231;0.999972;
8.085307;0.891182;0.734658;1.180762;-0.891182;0.490150;0.328659;0.999968;
8.087355;0.889899;0.729250;1.178901;-0.889899;0.489445;0.325274;0.999967;
8.091451;0.887061;0.717138;1.174702;-0.887061;0.487884;0.317640;0.999975;
8.095547;0.883907;0.703517;1.169936;-0.883907;0.486149;0.308975;0.999988;
8.099643;0.880491;0.688667;1.164695;-0.880491;0.484270;0.299445;0.999999;
8.103739;0.876855;0.672846;1.159065;-0.876855;0.482270;0.289209;1.000005;
8.107835;0.873041;0.656291;1.153127;-0.873041;0.480172;0.278414;1.000008;
8.111931;0.869089;0.639213;1.146954;-0.869089;0.477999;0.267189;1.000010;
8.116027;0.865045;0.621804;1.140607;-0.865045;0.475775;0.255649;1.000015;
8.120123;0.860955;0.604228;1.134141;-0.860955;0.473525;0.243894;1.000023;
8.124219;0.856859;0.586632;1.127605;-0.856859;0.471273;0.232008;1.000035;
8.128315;0.852797;0.569140;1.121038;-0.852797;0.469038;0.220070;1.000050;
8.130196;0.850948;0.561154;1.118020;-0.850948;0.468022;0.214582;1.000058;
8.132077;0.849119;0.553236;1.115010;-0.849119;0.467015;0.209108;1.000067;
8.133959;0.847312;0.545394;1.112012;-0.847312;0.466021;0.203658;1.000076;
8.135840;0.845530;0.537639;1.109032;-0.845530;0.465042;0.198239;1.000085;
8.137722;0.843778;0.529983;1.106074;-0.843778;0.464078;0.192862;1.000095;
8.139603;0.842058;0.522437;1.103143;-0.842058;0.463132;0.187533;1.000105;
8.141485;0.840372;0.515011;1.100243;-0.840372;0.462205;0.182260;1.000114;
8.143366;0.838724;0.507712;1.097377;-0.838724;0.461298;0.177050;1.000124;
8.145247;0.837114;0.500549;1.094549;-0.837114;0.460412;0.171908;1.000134;
8.147129;0.835544;0.493527;1.091762;-0.835544;0.459549;0.166840;1.000144;
8.149010;0.834017;0.486653;1.089018;-0.834017;0.458710;0.161851;1.000153;
8.150892;0.832534;0.479932;1.086320;-0.832534;0.457894;0.156946;1.000163;
8.152773;0.831096;0.473368;1.083671;-0.831096;0.457103;0.152128;1.000173;
8.154655;0.829705;0.466964;1.081071;-0.829705;0.456338;0.147402;1.000182;
8.156536;0.828360;0.460723;1.078523;-0.828360;0.455598;0.142769;1.000192;
8.158417;0.827064;0.454649;1.076029;-0.827064;0.454885;0.138234;1.000202;
8.160299;0.825816;0.448742;1.073589;-0.825816;0.454199;0.133798;1.000211;
8.162180;0.824618;0.443003;1.071205;-0.824618;0.453540;0.129463;1.000221;
8.164062;0.823469;0.437435;1.068877;-0.823469;0.452908;0.125232;1.000230;
8.165943;0.822370;0.432036;1.066607;-0.822370;0.452304;0.121104;1.000239;
8.167825;0.821322;0.426808;1.064395;-0.821322;0.451727;0.117083;1.000249;
8.169706;0.820323;0.421749;1.062242;-0.820323;0.451178;0.113167;1.000258;
8.171587;0.819375;0.416859;1.060147;-0.819375;0.450656;0.109358;1.000266;
8.173469;0.818476;0.412136;1.058111;-0.818476;0.450162;0.105656;1.000275;
8.175350;0.817627;0.407580;1.056134;-0.817627;0.449695;0.102061;1.000283;
8.179113;0.816076;0.398959;1.052355;-0.816076;0.448842;0.095191;1.000300;
8.182876;0.814716;0.390979;1.048808;-0.814716;0.448094;0.088742;1.000315;
8.186541;0.813573;0.383806;1.045574;-0.813573;0.447465;0.082861;1.000329;
8.186542;0.813572;0.383804;1.045573;-0.813572;0.447465;0.082860;1.000329;
8.186543;0.813572;0.383803;1.045572;-0.813572;0.447465;0.082858;1.000329;
8.186545;0.813571;0.383799;1.045570;-0.813571;0.447464;0.082855;1.000329;
8.186549;0.813570;0.383791;1.045567;-0.813570;0.447464;0.082849;1.000329;
8.186557;0.813568;0.383776;1.045560;-0.813568;0.447462;0.082837;1.000330;
8.186573;0.813563;0.383746;1.045547;-0.813563;0.447460;0.082812;1.000330;
8.186605;0.813554;0.383686;1.045519;-0.813554;0.447455;0.082762;1.000330;
8.186669;0.813536;0.383566;1.045465;-0.813536;0.447445;0.082663;1.000330;
8.186797;0.813499;0.383327;1.045356;-0.813499;0.447425;0.082465;1.000330;
8.187053;0.813427;0.382851;1.045139;-0.813427;0.447385;0.082071;1.000331;
8.187565;0.813285;0.381906;1.044709;-0.813285;0.447307;0.081288;1.000333;
8.188589;0.813012;0.380051;1.043860;-0.813012;0.447156;0.079745;1.000338;
8.190637;0.812517;0.376475;1.042208;-0.812517;0.446884;0.076742;1.000354;
8.192685;0.812100;0.373077;1.040615;-0.812100;0.446655;0.073846;1.000378;
8.194733;0.811771;0.369857;1.039077;-0.811771;0.446474;0.071048;1.000411;
8.196781;0.811540;0.366813;1.037588;-0.811540;0.446347;0.068342;1.000452;
8.198827;0.811415;0.363945;1.036148;-0.811415;0.446278;0.065724;1.000499;
8.198828;0.811415;0.363944;1.036147;-0.811415;0.446278;0.065722;1.000499;
8.198829;0.811415;0.363942;1.036147;-0.811415;0.446278;0.065721;1.000499;
8.198831;0.811415;0.363940;1.036145;-0.811415;0.446278;0.065719;1.000499;
8.198835;0.811415;0.363934;1.036143;-0.811415;0.446278;0.065714;1.000499;
8.198843;0.811414;0.363923;1.036137;-0.811414;0.446278;0.065704;1.000499;
8.198859;0.811414;0.363901;1.036126;-0.811414;0.446278;0.065683;1.000500;
8.198891;0.811413;0.363858;1.036104;-0.811413;0.446277;0.065643;1.000501;
8.198955;0.811411;0.363771;1.036059;-0.811411;0.446276;0.065563;1.000502;
8.199083;0.811407;0.363598;1.035971;-0.811407;0.446274;0.065402;1.000505;
8.199339;0.811400;0.363254;1.035795;-0.811400;0.446270;0.065081;1.000512;
8.199851;0.811392;0.362573;1.035444;-0.811392;0.446266;0.064444;1.000524;
8.200875;0.811398;0.361243;1.034750;-0.811398;0.446269;0.063182;1.000550;
8.202923;0.811489;0.358702;1.033391;-0.811489;0.446319;0.060711;1.000602;
8.204971;0.811685;0.356313;1.032070;-0.811685;0.446427;0.058309;1.000652;
8.207019;0.811978;0.354070;1.030784;-0.811978;0.446588;0.055971;1.000698;
8.209067;0.812359;0.351962;1.029534;-0.812359;0.446797;0.053698;1.000739;
8.210244;0.812614;0.350809;1.028830;-0.812614;0.446938;0.052418;1.000761;
8.210245;0.812615;0.350808;1.028830;-0.812615;0.446938;0.052417;1.000761;
8.210246;0.812615;0.350807;1.028829;-0.812615;0.446938;0.052416;1.000761;
8.210248;0.812615;0.350805;1.028828;-0.812615;0.446938;0.052414;1.000761;
8.210252;0.812616;0.350801;1.028825;-0.812616;0.446939;0.052410;1.000761;
8.210260;0.812618;0.350794;1.028821;-0.812618;0.446940;0.052401;1.000761;
8.210276;0.812622;0.350778;1.028811;-0.812622;0.446942;0.052384;1.000761;
8.210308;0.812629;0.350748;1.028792;-0.812629;0.446946;0.052350;1.000762;
8.210372;0.812644;0.350686;1.028754;-0.812644;0.446954;0.052281;1.000763;
8.210500;0.812674;0.350564;1.028679;-0.812674;0.446971;0.052143;1.000765;
8.210756;0.812734;0.350321;1.028528;-0.812734;0.447004;0.051869;1.000770;
8.211268;0.812859;0.349841;1.028228;-0.812859;0.447072;0.051323;1.000778;
8.212292;0.813120;0.348902;1.027633;-0.813120;0.447216;0.050242;1.000794;
8.214340;0.813688;0.347107;1.026469;-0.813688;0.447528;0.048125;1.000821;
8.216388;0.814310;0.345416;1.025336;-0.814310;0.447870;0.046065;1.000843;
8.218436;0.814979;0.343821;1.024234;-0.814979;0.448238;0.044061;1.000860;
8.220484;0.815687;0.342315;1.023161;-0.815687;0.448628;0.042111;1.000873;
8.222532;0.816429;0.340891;1.022117;-0.816429;0.449036;0.040213;1.000883;
8.224580;0.817200;0.339545;1.021101;-0.817200;0.449460;0.038365;1.000891;
8.228676;0.818809;0.337055;1.019144;-0.818809;0.450345;0.034808;1.000900;
8.232772;0.820494;0.334815;1.017284;-0.820494;0.451271;0.031426;1.000904;
8.236542;0.822096;0.332948;1.015650;-0.822096;0.452153;0.028455;1.000904;
8.236543;0.822097;0.332948;1.015650;-0.822097;0.452153;0.028454;1.000904;
8.236544;0.822097;0.332947;1.015649;-0.822097;0.452153;0.028454;1.000904;
8.236546;0.822098;0.332946;1.015649;-0.822098;0.452154;0.028452;1.000904;
8.236550;0.822100;0.332945;1.015647;-0.822100;0.452155;0.028449;1.000904;
8.236558;0.822103;0.332941;1.015644;-0.822103;0.452157;0.028443;1.000904;
8.236574;0.822110;0.332933;1.015637;-0.822110;0.452160;0.028430;1.000904;
8.236606;0.822124;0.332918;1.015623;-0.822124;0.452168;0.028406;1.000904;
8.236670;0.822151;0.332888;1.015596;-0.822151;0.452183;0.028357;1.000904;
8.236798;0.822207;0.332828;1.015542;-0.822207;0.452214;0.028258;1.000904;
8.237054;0.822318;0.332709;1.015434;-0.822318;0.452275;0.028062;1.000904;
8.237566;0.822540;0.332473;1.015219;-0.822540;0.452397;0.027671;1.000904;
8.238590;0.822986;0.332010;1.014793;-0.822986;0.452642;0.026897;1.000903;
8.240638;0.823885;0.331117;1.013955;-0.823885;0.453137;0.025373;1.000902;
8.244734;0.825705;0.329456;1.012333;-0.825705;0.454138;0.022425;1.000898;
8.248830;0.827547;0.327948;1.010780;-0.827547;0.455151;0.019600;1.000891;
8.251499;0.828751;0.327034;1.009800;-0.828751;0.455813;0.017819;1.000886;
8.251500;0.828751;0.327034;1.009800;-0.828751;0.455813;0.017818;1.000886;
8.251501;0.828752;0.327034;1.009800;-0.828752;0.455813;0.017818;1.000886;
8.251503;0.828752;0.327033;1.009799;-0.828752;0.455814;0.017816;1.000886;
8.251507;0.828754;0.327032;1.009797;-0.828754;0.455815;0.017814;1.000886;
8.251515;0.828758;0.327029;1.009795;-0.828758;0.455817;0.017808;1.000886;
8.251531;0.828765;0.327024;1.009789;-0.828765;0.455821;0.017798;1.000886;
8.251563;0.828780;0.327013;1.009777;-0.828780;0.455829;0.017777;1.000886;
8.251627;0.828809;0.326992;1.009754;-0.828809;0.455845;0.017735;1.000886;
8.251755;0.828867;0.326950;1.009708;-0.828867;0.455877;0.017651;1.000886;
8.252011;0.828983;0.326867;1.009616;-0.828983;0.455941;0.017484;1.000885;
8.252523;0.829216;0.326702;1.009433;-0.829216;0.456069;0.017150;1.000884;
8.253547;0.829681;0.326377;1.009068;-0.829681;0.456325;0.016488;1.000881;
8.255595;0.830612;0.325750;1.008351;-0.830612;0.456837;0.015184;1.000876;
8.259691;0.832471;0.324577;1.006958;-0.832471;0.457859;0.012651;1.000864;
8.267883;0.836151;0.322512;1.004327;-0.836151;0.459883;0.007868;1.000837;
8.276075;0.839758;0.320778;1.001890;-0.839758;0.461867;0.003436;1.000806;
8.284267;0.843267;0.319319;0.999628;-0.843267;0.463797;-0.000676;1.000772;
8.292459;0.846661;0.318090;0.997528;-0.846661;0.465663;-0.004494;1.000738;
8.300651;0.849926;0.317054;0.995576;-0.849926;0.467459;-0.008043;1.000703;
8.308843;0.853054;0.316183;0.993763;-0.853054;0.469180;-0.011340;1.000667;
8.317035;0.856040;0.315453;0.992079;-0.856040;0.470822;-0.014403;1.000632;
8.325227;0.858881;0.314845;0.990516;-0.858881;0.472385;-0.017243;1.000597;
8.333419;0.861574;0.314343;0.989069;-0.861574;0.473866;-0.019874;1.000562;
8.349803;0.866520;0.313600;0.986494;-0.866520;0.476586;-0.024557;1.000494;
8.366187;0.870885;0.313155;0.984320;-0.870885;0.478987;-0.028509;1.000429;
8.382571;0.874681;0.312952;0.982520;-0.874681;0.481075;-0.031782;1.000365;
8.384909;0.875178;0.312940;0.982291;-0.875178;0.481348;-0.032198;1.000357;
8.384910;0.875178;0.312940;0.982291;-0.875178;0.481348;-0.032198;1.000357;
8.384911;0.875178;0.312940;0.982291;-0.875178;0.481348;-0.032198;1.000357;
8.384913;0.875178;0.312940;0.982291;-0.875178;0.481348;-0.032198;1.000357;
8.384917;0.875179;0.312940;0.982290;-0.875179;0.481349;-0.032199;1.000356;
8.384925;0.875181;0.312940;0.982290;-0.875181;0.481349;-0.032200;1.000356;
8.384941;0.875184;0.312940;0.982288;-0.875184;0.481351;-0.032203;1.000356;
8.384973;0.875191;0.312940;0.982285;-0.875191;0.481355;-0.032209;1.000356;
8.385037;0.875204;0.312939;0.982279;-0.875204;0.481362;-0.032220;1.000356;
8.385165;0.875231;0.312939;0.982267;-0.875231;0.481377;-0.032242;1.000356;
8.385421;0.875284;0.312938;0.982243;-0.875284;0.481406;-0.032286;1.000355;
8.385933;0.875391;0.312937;0.982194;-0.875391;0.481465;-0.032374;1.000353;
8.386957;0.875602;0.312934;0.982098;-0.875602;0.481581;-0.032548;1.000349;
8.389005;0.876019;0.312931;0.981911;-0.876019;0.481810;-0.032889;1.000341;
8.393101;0.876826;0.312934;0.981551;-0.876826;0.482254;-0.033543;1.000326;
8.401293;0.878338;0.312969;0.980894;-0.878338;0.483086;-0.034739;1.000296;
8.417677;0.880964;0.313144;0.979811;-0.880964;0.484530;-0.036706;1.000238;
8.434061;0.883073;0.313441;0.979028;-0.883073;0.485690;-0.038131;1.000182;
8.450445;0.884682;0.313839;0.978525;-0.884682;0.486575;-0.039045;1.000128;
8.466829;0.885806;0.314316;0.978287;-0.885806;0.487193;-0.039478;1.000077;
8.483213;0.886464;0.314857;0.978296;-0.886464;0.487555;-0.039462;1.000028;
8.499597;0.886672;0.315446;0.978537;-0.886672;0.487670;-0.039023;0.999981;
8.532365;0.885833;0.316706;0.979636;-0.885833;0.487208;-0.037025;0.999894;
8.565133;0.883410;0.318028;0.981483;-0.883410;0.485875;-0.033668;0.999816;
8.597901;0.879536;0.319354;0.983971;-0.879536;0.483745;-0.029143;0.999747;
8.630669;0.874348;0.320635;0.986999;-0.874348;0.480891;-0.023638;0.999686;
8.663437;0.867985;0.321839;0.990468;-0.867985;0.477392;-0.017331;0.999634;
8.671980;0.866156;0.322135;0.991430;-0.866156;0.476386;-0.015583;0.999622;
8.671981;0.866159;0.322133;0.991431;-0.866159;0.476387;-0.015580;0.999621;
8.671982;0.866159;0.322133;0.991431;-0.866159;0.476387;-0.015580;0.999621;
8.671984;0.866158;0.322133;0.991431;-0.866158;0.476387;-0.015580;0.999621;
8.671988;0.866157;0.322133;0.991432;-0.866157;0.476387;-0.015579;0.999621;
8.671996;0.866156;0.322134;0.991433;-0.866156;0.476386;-0.015577;0.999621;
8.672012;0.866152;0.322134;0.991434;-0.866152;0.476384;-0.015574;0.999621;
8.672044;0.866145;0.322135;0.991438;-0.866145;0.476380;-0.015567;0.999621;
8.672108;0.866131;0.322137;0.991445;-0.866131;0.476372;-0.015554;0.999621;
8.672236;0.866103;0.322142;0.991460;-0.866103;0.476357;-0.015527;0.999621;
8.672492;0.866046;0.322151;0.991490;-0.866046;0.476325;-0.015473;0.999621;
8.673004;0.865933;0.322169;0.991549;-0.865933;0.476263;-0.015366;0.999620;
8.674028;0.865706;0.322204;0.991667;-0.865706;0.476138;-0.015150;0.999619;
8.676076;0.865248;0.322275;0.991905;-0.865248;0.475886;-0.014717;0.999616;
8.680172;0.864322;0.322414;0.992385;-0.864322;0.475377;-0.013846;0.999610;
8.688364;0.862427;0.322688;0.993357;-0.862427;0.474335;-0.012078;0.999600;
8.704748;0.858468;0.323212;0.995350;-0.858468;0.472157;-0.008455;0.999580;
8.737516;0.849948;0.324160;0.999491;-0.849948;0.467471;-0.000925;0.999546;
8.770284;0.840719;0.324974;1.003788;-0.840719;0.462395;0.006888;0.999519;
8.803052;0.830910;0.325654;1.008176;-0.830910;0.457001;0.014866;0.999500;
8.835820;0.820654;0.326201;1.012593;-0.820654;0.451360;0.022896;0.999487;
8.868588;0.810077;0.326619;1.016984;-0.810077;0.445543;0.030881;0.999480;
8.901356;0.799304;0.326915;1.021302;-0.799304;0.439617;0.038732;0.999479;
8.934124;0.788451;0.327098;1.025507;-0.788451;0.433648;0.046376;0.999483;
8.966892;0.777627;0.327178;1.029563;-0.777627;0.427695;0.053751;0.999492;
8.999660;0.766933;0.327166;1.033444;-0.766933;0.421813;0.060808;0.999504;
9.032428;0.756462;0.327073;1.037129;-0.756462;0.416054;0.067507;0.999521;
9.065196;0.746298;0.326912;1.040600;-0.746298;0.410464;0.073818;0.999540;
9.097964;0.736514;0.326694;1.043846;-0.736514;0.405083;0.079721;0.999562;
9.129330;0.727601;0.326449;1.046733;-0.727601;0.400180;0.084969;0.999586;
9.129331;0.727600;0.326449;1.046733;-0.727600;0.400180;0.084970;0.999586;
9.129332;0.727600;0.326449;1.046733;-0.727600;0.400180;0.084970;0.999586;
9.129334;0.727599;0.326449;1.046734;-0.727599;0.400180;0.084970;0.999586;
9.129338;0.727598;0.326449;1.046734;-0.727598;0.400179;0.084971;0.999586;
9.129346;0.727596;0.326449;1.046735;-0.727596;0.400178;0.084972;0.999586;
9.129362;0.727591;0.326449;1.046736;-0.727591;0.400175;0.084975;0.999586;
9.129394;0.727582;0.326449;1.046739;-0.727582;0.400170;0.084980;0.999586;
9.129458;0.727565;0.326448;1.046745;-0.727565;0.400161;0.084990;0.999586;
9.129586;0.727529;0.326447;1.046756;-0.727529;0.400141;0.085011;0.999586;
9.129842;0.727458;0.326445;1.046779;-0.727458;0.400102;0.085052;0.999587;
9.130354;0.727315;0.326440;1.046824;-0.727315;0.400023;0.085134;0.999587;
9.131378;0.727031;0.326431;1.046914;-0.727031;0.399867;0.085299;0.999588;
9.133426;0.726463;0.326413;1.047095;-0.726463;0.399555;0.085627;0.999589;
9.137522;0.725333;0.326376;1.047453;-0.725333;0.398933;0.086278;0.999592;
9.145714;0.723096;0.326301;1.048158;-0.723096;0.397703;0.087560;0.999598;
9.162098;0.718721;0.326145;1.049524;-0.718721;0.395296;0.090044;0.999611;
9.194866;0.710392;0.325818;1.052078;-0.710392;0.390716;0.094688;0.999639;
9.260402;0.695528;0.325138;1.056485;-0.695528;0.382540;0.102700;0.999696;
9.325938;0.683140;0.324452;1.059999;-0.683140;0.375727;0.109090;0.999755;
9.391474;0.673278;0.323805;1.062685;-0.673278;0.370303;0.113973;0.999812;
9.457010;0.665903;0.323236;1.064617;-0.665903;0.366247;0.117485;0.999867;
9.522546;0.660890;0.322769;1.065874;-0.660890;0.363490;0.119770;0.999917;
9.588082;0.658048;0.322421;1.066540;-0.658048;0.361926;0.120981;0.999963;
9.653618;0.657136;0.322200;1.066698;-0.657136;0.361425;0.121270;1.000002;
9.719154;0.657884;0.322107;1.066434;-0.657884;0.361836;0.120789;1.000035;
9.784690;0.660001;0.322141;1.065827;-0.660001;0.363001;0.119685;1.000062;
9.850226;0.663197;0.322293;1.064957;-0.663197;0.364758;0.118103;1.000082;
9.915762;0.667188;0.322555;1.063898;-0.667188;0.366953;0.116177;1.000096;
9.981298;0.671706;0.322915;1.062719;-0.671706;0.369438;0.114035;1.000104;
10.046834;0.676510;0.323360;1.061485;-0.676510;0.372081;0.111791;1.000108;
10.112370;0.681386;0.323877;1.060253;-0.681386;0.374762;0.109550;1.000107;
10.177906;0.686151;0.324452;1.059071;-0.686151;0.377383;0.107401;1.000102;
10.243442;0.690656;0.325071;1.057980;-0.690656;0.379861;0.105418;1.000095;
10.308978;0.694783;0.325721;1.057013;-0.694783;0.382131;0.103660;1.000085;
10.374514;0.698449;0.326389;1.056192;-0.698449;0.384147;0.102168;1.000074;
10.440050;0.701596;0.327063;1.055533;-0.701596;0.385878;0.100969;1.000061;
10.505586;0.704196;0.327733;1.055041;-0.704196;0.387308;0.100075;1.000049;
10.571122;0.706243;0.328389;1.054716;-0.706243;0.388434;0.099484;1.000036;
10.636658;0.707752;0.329023;1.054552;-0.707752;0.389263;0.099186;1.000025;
10.702194;0.708753;0.329630;1.054536;-0.708753;0.389814;0.099157;1.000014;
10.767730;0.709289;0.330204;1.054653;-0.709289;0.390109;0.099370;1.000004;
10.833266;0.709416;0.330742;1.054885;-0.709416;0.390179;0.099790;0.999995;
10.898802;0.709190;0.331243;1.055210;-0.709190;0.390054;0.100382;0.999988;
10.964338;0.708675;0.331707;1.055610;-0.708675;0.389771;0.101108;0.999983;
11.029874;0.707933;0.332134;1.056063;-0.707933;0.389363;0.101932;0.999979;
11.095410;0.707026;0.332525;1.056551;-0.707026;0.388865;0.102820;0.999976;
11.160946;0.706012;0.332885;1.057056;-0.706012;0.388306;0.103739;0.999974;
11.292018;0.703913;0.333523;1.058046;-0.703913;0.387152;0.105538;0.999974;
11.409983;0.702093;0.334019;1.058873;-0.702093;0.386151;0.107043;0.999976;
11.527948;0.700510;0.334462;1.059597;-0.700510;0.385280;0.108358;0.999981;
11.645913;0.699266;0.334870;1.060193;-0.699266;0.384596;0.109442;0.999985;
11.763877;0.698403;0.335257;1.060658;-0.698403;0.384122;0.110288;0.999991;
11.881842;0.697912;0.335635;1.061002;-0.697912;0.383852;0.110912;0.999995;
11.999807;0.697750;0.336010;1.061241;-0.697750;0.383762;0.111347;0.999999;
12.117772;0.697850;0.336388;1.061398;-0.697850;0.383818;0.111633;1.000002;
12.235737;0.698139;0.336769;1.061498;-0.698139;0.383977;0.111814;1.000004;
12.353701;0.698542;0.337152;1.061563;-0.698542;0.384198;0.111932;1.000005;
12.471666;0.698989;0.337535;1.061613;-0.698989;0.384444;0.112024;1.000005;
12.589631;0.699425;0.337914;1.061666;-0.699425;0.384684;0.112120;1.000004;
12.825561;0.700098;0.338646;1.061819;-0.700098;0.385054;0.112399;1.000003;
13.061490;0.700466;0.339328;1.062044;-0.700466;0.385257;0.112808;1.000000;
13.297420;0.700545;0.339950;1.062330;-0.700545;0.385300;0.113327;0.999999;
13.533349;0.700425;0.340510;1.062647;-0.700425;0.385234;0.113903;0.999998;
13.769279;0.700221;0.341011;1.062961;-0.700221;0.385122;0.114475;0.999998;
14.005209;0.699993;0.341225;1.063139;-0.699993;0.384996;0.114798;0.999998;
14.155493;0.699820;0.340926;1.063045;-0.699820;0.384901;0.114627;0.999999;
14.305778;0.699665;0.340257;1.062760;-0.699665;0.384816;0.114109;1.000001;
14.456063;0.699578;0.339398;1.062358;-0.699578;0.384768;0.113379;1.000002;
14.606348;0.699571;0.338467;1.061896;-0.699571;0.384764;0.112538;1.000003;
14.756633;0.699626;0.337504;1.061397;-0.699626;0.384794;0.111632;1.000003;
14.906917;0.699717;0.336514;1.060874;-0.699717;0.384844;0.110680;1.000003;
15.207487;0.699899;0.334470;1.059793;-0.699899;0.384945;0.108715;1.000003;
15.508057;0.700036;0.332370;1.058697;-0.700036;0.385020;0.106722;1.000003;
15.808626;0.700097;0.330258;1.057617;-0.700097;0.385053;0.104758;1.000003;
15.999997;0.700103;0.328926;1.056945;-0.700103;0.385057;0.103537;1.000002;
15.999997;0.700104;0.328925;1.056945;-0.700104;0.385057;0.103537;1.000002;
15.999998;0.700117;0.328929;1.056945;-0.700116;0.385057;0.103537;0.999999;
