time;WECCPVVSource_photovoltaics_HvMeasurements_PPu;WECCPVVSource_photovoltaics_HvMeasurements_QPu;WECCPVVSource_photovoltaics_HvMeasurements_UPu;WECCPVVSource_photovoltaics_LvMeasurements_PPu;WECCPVVSource_photovoltaics_LvMeasurements_QPu;WECCPVVSource_photovoltaics_LvMeasurements_UPu;WECCPVVSource_photovoltaics_injector_PInjPu;WECCPVVSource_photovoltaics_injector_QInjPu;WECCPVVSource_photovoltaics_injector_terminal_V_re;WECCPVVSource_photovoltaics_injector_terminal_i_re;WECCPVVSource_photovoltaics_injector_terminal_V_im;WECCPVVSource_photovoltaics_injector_terminal_i_im;WECCPVVSource_photovoltaics_pll_omegaPLLPu;
4.021206;0.468371;0.250093;0.500001;0.468371;0.419243;0.591947;0.468383;0.532021;0.625061;-0.936743;0.234192;0.500181;0.995489;
4.021234;0.468236;0.250352;0.500001;0.468236;0.419504;0.592013;0.468247;0.532283;0.625190;-0.936472;0.234124;0.500700;0.995383;
4.021288;0.467957;0.250878;0.500001;0.467957;0.420031;0.592146;0.467969;0.532811;0.625453;-0.935915;0.233985;0.501751;0.995170;
4.021398;0.467373;0.251953;0.500001;0.467373;0.421103;0.592418;0.467384;0.533881;0.625991;-0.934746;0.233693;0.503901;0.994742;
4.021616;0.466104;0.254190;0.500001;0.466104;0.423309;0.592980;0.466115;0.536065;0.627109;-0.932207;0.233058;0.508376;0.993882;
4.021835;0.464740;0.256506;0.500001;0.464740;0.425572;0.593559;0.464752;0.538294;0.628267;-0.929481;0.232376;0.513007;0.993028;
4.022272;0.461703;0.261385;0.500001;0.461703;0.430279;0.594769;0.461714;0.542887;0.630707;-0.923406;0.230857;0.522765;0.991396;
4.022665;0.458753;0.265936;0.500001;0.458753;0.434641;0.595892;0.458765;0.547122;0.632982;-0.917507;0.229382;0.531867;0.990012;
4.023059;0.455624;0.270609;0.500001;0.455624;0.439102;0.597041;0.455635;0.551442;0.635319;-0.911247;0.227817;0.541214;0.988733;
4.023452;0.452346;0.275374;0.500001;0.452346;0.443641;0.598209;0.452357;0.555831;0.637701;-0.904692;0.226178;0.550743;0.987571;
4.024239;0.445513;0.285025;0.500001;0.445513;0.452858;0.600569;0.445525;0.564757;0.642527;-0.891027;0.222762;0.570046;0.985525;
4.025026;0.438341;0.294785;0.500001;0.438341;0.462209;0.602951;0.438352;0.573836;0.647407;-0.876682;0.219175;0.589566;0.983934;
4.025813;0.430964;0.304519;0.500001;0.430964;0.471594;0.605325;0.430975;0.582990;0.652274;-0.861927;0.215486;0.609033;0.982802;
4.026600;0.423507;0.314106;0.500001;0.423507;0.480917;0.607663;0.423518;0.592136;0.657068;-0.847015;0.211758;0.628207;0.982092;
4.027387;0.416071;0.323453;0.500001;0.416071;0.490093;0.609945;0.416082;0.601199;0.661741;-0.832142;0.208039;0.646901;0.981746;
4.028174;0.408725;0.332493;0.500001;0.408725;0.499056;0.612155;0.408736;0.610109;0.666261;-0.817449;0.204365;0.664981;0.981693;
4.028961;0.401512;0.341182;0.500001;0.401512;0.507751;0.614281;0.401523;0.618808;0.670606;-0.803024;0.200759;0.682359;0.981864;
4.029748;0.394458;0.349493;0.500001;0.394458;0.516138;0.616317;0.394469;0.627246;0.674762;-0.788916;0.197232;0.698982;0.982195;
4.030535;0.387571;0.357416;0.500001;0.387571;0.524189;0.618257;0.387583;0.635383;0.678723;-0.775143;0.193788;0.714827;0.982630;
4.031322;0.380853;0.364946;0.500002;0.380853;0.531886;0.620102;0.380864;0.643190;0.682488;-0.761706;0.190428;0.729888;0.983126;
4.032109;0.374298;0.372091;0.500002;0.374298;0.539220;0.621851;0.374309;0.650650;0.686061;-0.748595;0.187150;0.744177;0.983651;
4.033682;0.361621;0.385284;0.500002;0.361621;0.552811;0.625073;0.361632;0.664507;0.692657;-0.723241;0.180811;0.770564;0.984686;
4.035256;0.349508;0.397103;0.500002;0.349508;0.565008;0.627948;0.349519;0.676958;0.698567;-0.699016;0.174755;0.794201;0.985671;
4.036830;0.337943;0.407665;0.500002;0.337943;0.575898;0.630505;0.337955;0.688071;0.703848;-0.675887;0.168972;0.815326;0.986587;
4.038404;0.326924;0.417092;0.500002;0.326924;0.585593;0.632776;0.326935;0.697946;0.708561;-0.653847;0.163461;0.834179;0.987439;
4.039978;0.316459;0.425496;0.500002;0.316459;0.594206;0.634790;0.316470;0.706699;0.712764;-0.632917;0.158228;0.850988;0.988244;
4.040574;0.312643;0.428441;0.500002;0.312643;0.597216;0.635493;0.312654;0.709757;0.714236;-0.625285;0.156320;0.856877;0.988540;
4.040574;0.312638;0.428440;0.500002;0.312638;0.597220;0.635493;0.312649;0.709752;0.714235;-0.625276;0.156318;0.856875;0.988541;
4.040574;0.312636;0.428441;0.500002;0.312636;0.597222;0.635493;0.312647;0.709753;0.714236;-0.625271;0.156317;0.856878;0.988541;
4.040575;0.312630;0.428446;0.500002;0.312630;0.597226;0.635494;0.312641;0.709758;0.714238;-0.625260;0.156314;0.856886;0.988541;
4.040576;0.312627;0.428448;0.500002;0.312627;0.597228;0.635494;0.312638;0.709760;0.714239;-0.625254;0.156312;0.856891;0.988542;
4.040577;0.312621;0.428452;0.500002;0.312621;0.597233;0.635495;0.312633;0.709765;0.714241;-0.625243;0.156310;0.856899;0.988542;
4.040578;0.312610;0.428461;0.500002;0.312610;0.597242;0.635498;0.312621;0.709773;0.714246;-0.625220;0.156304;0.856917;0.988543;
4.040582;0.312587;0.428478;0.500002;0.312587;0.597259;0.635502;0.312598;0.709791;0.714254;-0.625174;0.156293;0.856951;0.988545;
4.040589;0.312541;0.428512;0.500002;0.312541;0.597294;0.635510;0.312553;0.709827;0.714272;-0.625083;0.156270;0.857020;0.988548;
4.040604;0.312450;0.428582;0.500002;0.312450;0.597365;0.635526;0.312461;0.709898;0.714306;-0.624900;0.156224;0.857158;0.988555;
4.040632;0.312268;0.428719;0.500002;0.312268;0.597505;0.635559;0.312279;0.710040;0.714375;-0.624536;0.156133;0.857434;0.988568;
4.040672;0.312020;0.428906;0.500002;0.312020;0.597695;0.635604;0.312032;0.710232;0.714468;-0.624041;0.156009;0.857807;0.988587;
4.040673;0.312014;0.428911;0.500002;0.312014;0.597700;0.635605;0.312025;0.710237;0.714471;-0.624028;0.156006;0.857817;0.988587;
4.040675;0.312001;0.428921;0.500002;0.312001;0.597710;0.635607;0.312012;0.710247;0.714476;-0.624002;0.155999;0.857837;0.988588;
4.040679;0.311975;0.428940;0.500002;0.311975;0.597730;0.635612;0.311986;0.710268;0.714486;-0.623949;0.155986;0.857876;0.988590;
4.040687;0.311922;0.428980;0.500002;0.311922;0.597770;0.635621;0.311934;0.710308;0.714505;-0.623845;0.155960;0.857955;0.988594;
4.040704;0.311818;0.429058;0.500002;0.311818;0.597850;0.635640;0.311829;0.710389;0.714545;-0.623636;0.155908;0.858112;0.988602;
4.040737;0.311609;0.429215;0.500002;0.311609;0.598010;0.635677;0.311620;0.710551;0.714623;-0.623218;0.155803;0.858426;0.988617;
4.040803;0.311192;0.429528;0.500002;0.311192;0.598328;0.635752;0.311203;0.710872;0.714780;-0.622383;0.155595;0.859052;0.988647;
4.040935;0.310358;0.430148;0.500002;0.310358;0.598957;0.635899;0.310369;0.711507;0.715090;-0.620716;0.155178;0.860292;0.988706;
4.041200;0.308697;0.431367;0.500002;0.308697;0.600189;0.636188;0.308708;0.712748;0.715699;-0.617394;0.154347;0.862730;0.988814;
4.041729;0.305395;0.433724;0.500002;0.305395;0.602553;0.636744;0.305407;0.715116;0.716877;-0.610791;0.152696;0.867444;0.989005;
4.042258;0.302110;0.436002;0.500002;0.302110;0.604822;0.637280;0.302121;0.717379;0.718016;-0.604219;0.151053;0.872000;0.989174;
4.042787;0.298839;0.438205;0.500002;0.298839;0.607001;0.637795;0.298851;0.719542;0.719118;-0.597679;0.149418;0.876405;0.989325;
4.043845;0.292328;0.442438;0.500002;0.292328;0.611162;0.638782;0.292339;0.723655;0.721235;-0.584656;0.146162;0.884872;0.989594;
4.044903;0.285871;0.446413;0.500002;0.285871;0.615015;0.639700;0.285882;0.727428;0.723222;-0.571742;0.142934;0.892821;0.989822;
4.045961;0.279479;0.450135;0.500002;0.279479;0.618571;0.640553;0.279490;0.730874;0.725083;-0.558958;0.139737;0.900266;0.990024;
4.048077;0.266971;0.456896;0.500002;0.266971;0.624911;0.642085;0.266983;0.736933;0.728463;-0.533943;0.133483;0.913787;0.990425;
4.050193;0.254947;0.462809;0.500002;0.254947;0.630322;0.643406;0.254958;0.742007;0.731419;-0.509893;0.127470;0.925613;0.990867;
4.052309;0.243562;0.467954;0.500002;0.243562;0.634938;0.644543;0.243573;0.746266;0.733992;-0.487124;0.121778;0.935903;0.991389;
4.054425;0.232966;0.472405;0.500002;0.232966;0.638872;0.645518;0.232977;0.749854;0.736217;-0.465932;0.116479;0.944805;0.992000;
4.056541;0.223276;0.476229;0.500002;0.223276;0.642220;0.646351;0.223288;0.752884;0.738129;-0.446553;0.111634;0.952453;0.992689;
4.058658;0.214570;0.479490;0.500002;0.214570;0.645062;0.647059;0.214581;0.755450;0.739760;-0.429140;0.107281;0.958975;0.993429;
4.060774;0.206877;0.482250;0.500002;0.206877;0.647467;0.647657;0.206888;0.757622;0.741140;-0.413754;0.103434;0.964496;0.994191;
4.062890;0.200185;0.484570;0.500002;0.200185;0.649495;0.648160;0.200196;0.759461;0.742299;-0.400371;0.100088;0.969135;0.994944;
4.065006;0.194449;0.486507;0.500002;0.194449;0.651199;0.648582;0.194460;0.761015;0.743268;-0.388897;0.097219;0.973009;0.995663;
4.067122;0.189593;0.488115;0.500002;0.189593;0.652627;0.648933;0.189604;0.762326;0.744072;-0.379186;0.094791;0.976226;0.996328;
4.069238;0.185530;0.489445;0.500002;0.185530;0.653819;0.649224;0.185541;0.763431;0.744737;-0.371060;0.092760;0.978885;0.996927;
4.071354;0.182161;0.490539;0.500002;0.182161;0.654813;0.649465;0.182172;0.764360;0.745284;-0.364323;0.091075;0.981074;0.997454;
4.073470;0.179389;0.491439;0.500002;0.179389;0.655641;0.649665;0.179400;0.765140;0.745734;-0.358779;0.089689;0.982873;0.997907;
4.075587;0.177121;0.492176;0.500002;0.177121;0.656329;0.649829;0.177132;0.765794;0.746102;-0.354241;0.088555;0.984348;0.998289;
4.077703;0.175270;0.492782;0.500002;0.175270;0.656901;0.649965;0.175281;0.766343;0.746405;-0.350540;0.087629;0.985559;0.998608;
4.079819;0.173762;0.493279;0.500002;0.173762;0.657378;0.650077;0.173773;0.766804;0.746654;-0.347525;0.086876;0.986553;0.998869;
4.081935;0.172534;0.493688;0.500002;0.172534;0.657775;0.650170;0.172545;0.767192;0.746858;-0.345067;0.086261;0.987371;0.999081;
4.084051;0.171530;0.494026;0.500002;0.171530;0.658108;0.650248;0.171541;0.767518;0.747027;-0.343061;0.085759;0.988047;0.999252;
4.086167;0.170709;0.494306;0.500002;0.170709;0.658386;0.650312;0.170720;0.767794;0.747167;-0.341418;0.085349;0.988607;0.999390;
4.088283;0.170034;0.494539;0.500002;0.170034;0.658621;0.650366;0.170045;0.768028;0.747284;-0.340069;0.085011;0.989073;0.999502;
4.090400;0.169479;0.494734;0.500002;0.169479;0.658820;0.650411;0.169490;0.768227;0.747381;-0.338957;0.084734;0.989463;0.999591;
4.094632;0.168621;0.495041;0.500002;0.168621;0.659138;0.650484;0.168632;0.768548;0.747535;-0.337242;0.084305;0.990077;0.999728;
4.098864;0.168037;0.495262;0.500002;0.168037;0.659373;0.650536;0.168048;0.768792;0.747645;-0.336075;0.084013;0.990520;0.999820;
4.103096;0.167651;0.495422;0.500002;0.167651;0.659550;0.650575;0.167661;0.768980;0.747725;-0.335301;0.083819;0.990839;0.999885;
4.107329;0.167404;0.495538;0.500002;0.167404;0.659686;0.650604;0.167415;0.769129;0.747783;-0.334807;0.083696;0.991072;0.999930;
4.111561;0.167257;0.495624;0.500002;0.167257;0.659793;0.650626;0.167268;0.769250;0.747826;-0.334513;0.083622;0.991243;0.999963;
4.115793;0.167180;0.495688;0.500002;0.167180;0.659880;0.650644;0.167191;0.769352;0.747858;-0.334359;0.083584;0.991371;0.999985;
4.120025;0.167151;0.495737;0.500002;0.167151;0.659953;0.650658;0.167162;0.769441;0.747883;-0.334303;0.083570;0.991470;1.000001;
4.124258;0.167156;0.495776;0.500002;0.167156;0.660016;0.650670;0.167167;0.769520;0.747902;-0.334311;0.083572;0.991548;1.000011;
4.128490;0.167182;0.495808;0.500002;0.167182;0.660072;0.650680;0.167192;0.769592;0.747918;-0.334363;0.083585;0.991612;1.000018;
4.132722;0.167221;0.495835;0.500002;0.167221;0.660123;0.650689;0.167232;0.769659;0.747932;-0.334442;0.083605;0.991666;1.000022;
4.136954;0.167269;0.495859;0.500002;0.167269;0.660170;0.650697;0.167280;0.769723;0.747944;-0.334537;0.083628;0.991713;1.000024;
4.141187;0.167321;0.495880;0.500002;0.167321;0.660215;0.650704;0.167332;0.769783;0.747954;-0.334643;0.083655;0.991756;1.000025;
4.145419;0.167377;0.495900;0.500002;0.167377;0.660257;0.650712;0.167388;0.769840;0.747964;-0.334753;0.083682;0.991795;1.000026;
4.149651;0.167433;0.495918;0.500002;0.167433;0.660298;0.650718;0.167444;0.769896;0.747973;-0.334867;0.083711;0.991832;1.000026;
4.153883;0.167491;0.495936;0.500002;0.167491;0.660338;0.650725;0.167502;0.769950;0.747982;-0.334981;0.083739;0.991867;1.000026;
4.158116;0.167548;0.495952;0.500002;0.167548;0.660376;0.650731;0.167559;0.770002;0.747990;-0.335096;0.083768;0.991900;1.000026;
4.162348;0.167605;0.495968;0.500002;0.167605;0.660413;0.650737;0.167616;0.770053;0.747998;-0.335210;0.083797;0.991932;1.000025;
4.170812;0.167716;0.495999;0.500002;0.167716;0.660484;0.650749;0.167727;0.770152;0.748014;-0.335432;0.083852;0.991994;1.000025;
4.178430;0.167813;0.496025;0.500002;0.167813;0.660545;0.650759;0.167824;0.770236;0.748027;-0.335627;0.083901;0.992046;1.000024;
4.186048;0.167907;0.496050;0.500002;0.167907;0.660604;0.650769;0.167918;0.770317;0.748039;-0.335814;0.083948;0.992096;1.000023;
4.193666;0.167997;0.496074;0.500002;0.167997;0.660660;0.650778;0.168008;0.770395;0.748051;-0.335994;0.083993;0.992144;1.000022;
4.201285;0.168084;0.496097;0.500002;0.168084;0.660714;0.650787;0.168095;0.770470;0.748063;-0.336168;0.084036;0.992189;1.000021;
4.208903;0.168167;0.496119;0.500002;0.168167;0.660766;0.650796;0.168178;0.770542;0.748074;-0.336334;0.084078;0.992234;1.000020;
4.216521;0.168247;0.496140;0.500002;0.168247;0.660816;0.650804;0.168258;0.770611;0.748084;-0.336494;0.084118;0.992276;1.000019;
4.224139;0.168323;0.496161;0.500002;0.168323;0.660864;0.650812;0.168334;0.770677;0.748095;-0.336647;0.084156;0.992317;1.000018;
4.231757;0.168397;0.496180;0.500002;0.168397;0.660910;0.650819;0.168408;0.770741;0.748104;-0.336794;0.084193;0.992356;1.000018;
4.239375;0.168468;0.496199;0.500002;0.168468;0.660954;0.650826;0.168479;0.770802;0.748114;-0.336935;0.084228;0.992393;1.000017;
4.254611;0.168600;0.496234;0.500002;0.168600;0.661038;0.650840;0.168611;0.770918;0.748131;-0.337201;0.084294;0.992464;1.000015;
4.269847;0.168723;0.496267;0.500002;0.168723;0.661115;0.650853;0.168734;0.771025;0.748148;-0.337446;0.084356;0.992530;1.000014;
4.285083;0.168836;0.496298;0.500002;0.168836;0.661186;0.650865;0.168847;0.771123;0.748163;-0.337671;0.084412;0.992591;1.000013;
4.285141;0.168836;0.496298;0.500002;0.168836;0.661186;0.650865;0.168847;0.771123;0.748163;-0.337672;0.084412;0.992591;1.000013;
4.285459;0.168838;0.496298;0.500002;0.168838;0.661188;0.650865;0.168849;0.771125;0.748163;-0.337677;0.084413;0.992592;1.000013;
4.285777;0.168840;0.496299;0.500002;0.168840;0.661189;0.650865;0.168851;0.771127;0.748164;-0.337681;0.084414;0.992593;1.000013;
4.286413;0.168845;0.496300;0.500002;0.168845;0.661192;0.650865;0.168856;0.771131;0.748164;-0.337689;0.084417;0.992596;1.000013;
4.287684;0.168853;0.496303;0.500002;0.168853;0.661198;0.650866;0.168864;0.771139;0.748165;-0.337706;0.084421;0.992601;1.000012;
4.290227;0.168868;0.496308;0.500002;0.168868;0.661209;0.650868;0.168879;0.771154;0.748168;-0.337737;0.084428;0.992611;1.000011;
4.295202;0.168897;0.496317;0.500002;0.168897;0.661230;0.650872;0.168908;0.771183;0.748173;-0.337795;0.084443;0.992630;1.000010;
4.295523;0.168899;0.496318;0.500002;0.168899;0.661232;0.650872;0.168910;0.771185;0.748173;-0.337798;0.084444;0.992631;1.000010;
4.295844;0.168901;0.496318;0.500002;0.168901;0.661233;0.650872;0.168912;0.771187;0.748173;-0.337802;0.084445;0.992632;1.000010;
4.296485;0.168905;0.496320;0.500002;0.168905;0.661236;0.650873;0.168916;0.771190;0.748174;-0.337809;0.084446;0.992635;1.000010;
4.297769;0.168912;0.496322;0.500002;0.168912;0.661241;0.650874;0.168923;0.771198;0.748175;-0.337824;0.084450;0.992640;1.000010;
4.300336;0.168926;0.496327;0.500002;0.168926;0.661252;0.650875;0.168937;0.771212;0.748178;-0.337853;0.084457;0.992650;1.000010;
4.305471;0.168955;0.496337;0.500002;0.168955;0.661273;0.650879;0.168966;0.771241;0.748182;-0.337911;0.084472;0.992669;1.000010;
4.310606;0.168984;0.496346;0.500002;0.168984;0.661293;0.650882;0.168995;0.771269;0.748187;-0.337967;0.084486;0.992687;1.000010;
4.320876;0.169038;0.496363;0.500002;0.169038;0.661332;0.650889;0.169049;0.771323;0.748196;-0.338077;0.084513;0.992722;1.000010;
4.331145;0.169091;0.496380;0.500002;0.169091;0.661369;0.650895;0.169102;0.771373;0.748204;-0.338181;0.084540;0.992755;1.000009;
4.341415;0.169141;0.496396;0.500002;0.169141;0.661404;0.650901;0.169152;0.771421;0.748212;-0.338281;0.084564;0.992787;1.000009;
4.351684;0.169188;0.496410;0.500002;0.169188;0.661438;0.650906;0.169199;0.771467;0.748219;-0.338376;0.084588;0.992816;1.000008;
4.361954;0.169234;0.496424;0.500002;0.169234;0.661469;0.650912;0.169245;0.771510;0.748226;-0.338467;0.084611;0.992844;1.000008;
4.372223;0.169277;0.496437;0.500002;0.169277;0.661499;0.650917;0.169288;0.771551;0.748233;-0.338554;0.084633;0.992870;1.000007;
4.392762;0.169358;0.496462;0.500002;0.169358;0.661554;0.650926;0.169369;0.771627;0.748245;-0.338715;0.084673;0.992919;1.000007;
4.413301;0.169431;0.496483;0.500002;0.169431;0.661604;0.650934;0.169442;0.771695;0.748256;-0.338862;0.084710;0.992962;1.000006;
4.433840;0.169498;0.496503;0.500002;0.169498;0.661648;0.650941;0.169509;0.771756;0.748266;-0.338996;0.084743;0.993001;1.000005;
4.454379;0.169558;0.496520;0.500002;0.169558;0.661688;0.650948;0.169569;0.771811;0.748274;-0.339117;0.084773;0.993036;1.000005;
4.474918;0.169614;0.496536;0.500002;0.169614;0.661724;0.650954;0.169625;0.771861;0.748282;-0.339227;0.084801;0.993067;1.000004;
4.495457;0.169664;0.496549;0.500002;0.169664;0.661756;0.650959;0.169675;0.771905;0.748289;-0.339328;0.084826;0.993094;1.000004;
4.515997;0.169709;0.496562;0.500002;0.169709;0.661785;0.650964;0.169720;0.771945;0.748295;-0.339419;0.084849;0.993119;1.000004;
4.557075;0.169789;0.496582;0.500002;0.169789;0.661834;0.650972;0.169800;0.772013;0.748305;-0.339578;0.084889;0.993160;1.000003;
4.598153;0.169855;0.496599;0.500002;0.169855;0.661874;0.650979;0.169866;0.772069;0.748314;-0.339709;0.084921;0.993193;1.000002;
4.639231;0.169909;0.496612;0.500002;0.169909;0.661906;0.650984;0.169920;0.772114;0.748320;-0.339818;0.084949;0.993220;1.000002;
4.680309;0.169954;0.496623;0.500002;0.169954;0.661932;0.650988;0.169965;0.772150;0.748326;-0.339907;0.084971;0.993241;1.000002;
4.721387;0.169990;0.496631;0.500002;0.169990;0.661953;0.650991;0.170001;0.772179;0.748330;-0.339981;0.084989;0.993257;1.000001;
4.762465;0.170021;0.496637;0.500002;0.170021;0.661969;0.650994;0.170032;0.772202;0.748333;-0.340041;0.085004;0.993270;1.000001;
4.844621;0.170067;0.496647;0.500002;0.170067;0.661994;0.650998;0.170078;0.772237;0.748338;-0.340134;0.085028;0.993289;1.000001;
4.926778;0.170099;0.496653;0.500002;0.170099;0.662010;0.651000;0.170110;0.772259;0.748341;-0.340197;0.085043;0.993301;1.000000;
4.976559;0.170113;0.496655;0.500002;0.170113;0.662017;0.651001;0.170124;0.772269;0.748342;-0.340225;0.085050;0.993306;1.000000;
4.991583;0.170116;0.496656;0.500002;0.170116;0.662018;0.651002;0.170127;0.772271;0.748342;-0.340231;0.085052;0.993307;1.000000;
5.006606;0.170119;0.496656;0.500002;0.170119;0.662020;0.651002;0.170130;0.772273;0.748342;-0.340237;0.085053;0.993308;1.000000;
5.036653;0.170124;0.496657;0.500002;0.170124;0.662022;0.651002;0.170135;0.772276;0.748343;-0.340248;0.085056;0.993310;1.000000;
5.096747;0.170133;0.496659;0.500002;0.170133;0.662026;0.651003;0.170144;0.772282;0.748344;-0.340266;0.085061;0.993312;1.000000;
5.216934;0.170145;0.496660;0.500002;0.170145;0.662031;0.651004;0.170157;0.772290;0.748344;-0.340291;0.085067;0.993316;1.000000;
5.457309;0.170158;0.496662;0.500002;0.170158;0.662036;0.651004;0.170169;0.772297;0.748345;-0.340316;0.085073;0.993319;1.000000;
5.697684;0.170161;0.496662;0.500002;0.170161;0.662037;0.651005;0.170172;0.772299;0.748345;-0.340322;0.085075;0.993320;1.000000;
5.704530;0.170161;0.496662;0.500002;0.170161;0.662037;0.651005;0.170172;0.772299;0.748345;-0.340322;0.085075;0.993320;1.000000;
5.718826;0.170161;0.496662;0.500002;0.170161;0.662037;0.651005;0.170172;0.772299;0.748345;-0.340322;0.085075;0.993319;1.000000;
5.733121;0.170161;0.496662;0.500002;0.170161;0.662037;0.651005;0.170172;0.772299;0.748345;-0.340322;0.085075;0.993319;1.000000;
5.761712;0.170161;0.496662;0.500002;0.170161;0.662037;0.651005;0.170172;0.772299;0.748345;-0.340321;0.085075;0.993319;1.000000;
5.818894;0.170161;0.496662;0.500002;0.170161;0.662037;0.651005;0.170172;0.772298;0.748345;-0.340321;0.085074;0.993319;1.000000;
5.876518;0.170160;0.496662;0.500002;0.170160;0.662037;0.651005;0.170171;0.772298;0.748345;-0.340321;0.085074;0.993319;1.000000;
5.890642;0.170160;0.496662;0.500002;0.170160;0.662037;0.651005;0.170171;0.772298;0.748345;-0.340321;0.085074;0.993319;1.000000;
5.904765;0.170160;0.496662;0.500002;0.170160;0.662037;0.651005;0.170171;0.772298;0.748345;-0.340321;0.085074;0.993319;1.000000;
5.933012;0.170160;0.496662;0.500002;0.170160;0.662037;0.651005;0.170171;0.772298;0.748345;-0.340321;0.085074;0.993319;1.000000;
5.989506;0.170160;0.496662;0.500002;0.170160;0.662037;0.651005;0.170171;0.772298;0.748345;-0.340320;0.085074;0.993319;1.000000;
6.102494;0.170160;0.496662;0.500002;0.170160;0.662037;0.651004;0.170171;0.772298;0.748345;-0.340320;0.085074;0.993319;1.000000;
6.328470;0.170160;0.496662;0.500002;0.170160;0.662037;0.651004;0.170171;0.772298;0.748345;-0.340320;0.085074;0.993319;1.000000;
6.780421;0.170160;0.496662;0.500002;0.170160;0.662037;0.651004;0.170171;0.772298;0.748345;-0.340320;0.085074;0.993319;1.000000;
7.684324;0.170160;0.496662;0.500002;0.170160;0.662037;0.651004;0.170171;0.772298;0.748345;-0.340320;0.085074;0.993319;1.000000;
7.999998;0.170160;0.496662;0.500002;0.170160;0.662037;0.651004;0.170171;0.772298;0.748345;-0.340320;0.085074;0.993319;1.000000;
7.999998;0.340240;-1.006582;0.999998;0.340240;-0.837236;0.850543;0.340251;-0.724327;0.748345;-0.340240;0.085074;-1.006585;0.952913;
7.999998;0.340239;-1.006579;0.999998;0.340239;-0.837234;0.850543;0.340250;-0.724326;0.748346;-0.340239;0.085074;-1.006581;0.952913;
7.999998;0.340237;-1.006576;0.999998;0.340237;-0.837232;0.850544;0.340249;-0.724324;0.748347;-0.340237;0.085074;-1.006578;0.952913;
7.999998;0.340235;-1.006569;0.999998;0.340235;-0.837227;0.850545;0.340246;-0.724321;0.748348;-0.340235;0.085073;-1.006571;0.952913;
7.999999;0.340230;-1.006556;0.999998;0.340230;-0.837219;0.850547;0.340241;-0.724316;0.748352;-0.340230;0.085072;-1.006558;0.952913;
7.999999;0.340220;-1.006529;0.999998;0.340220;-0.837201;0.850551;0.340231;-0.724304;0.748358;-0.340220;0.085069;-1.006532;0.952913;
7.999999;0.340199;-1.006477;0.999998;0.340199;-0.837166;0.850558;0.340211;-0.724282;0.748371;-0.340199;0.085064;-1.006479;0.952914;
8.000000;0.340159;-1.006371;0.999998;0.340159;-0.837097;0.850574;0.340170;-0.724236;0.748398;-0.340159;0.085054;-1.006374;0.952915;
8.000001;0.340078;-1.006160;0.999998;0.340078;-0.836958;0.850605;0.340089;-0.724145;0.748451;-0.340078;0.085034;-1.006163;0.952918;
8.000002;0.340023;-1.006016;0.999998;0.340023;-0.836863;0.850626;0.340034;-0.724083;0.748487;-0.340023;0.085020;-1.006018;0.952920;
8.000003;0.339967;-1.005871;0.999998;0.339967;-0.836767;0.850647;0.339979;-0.724020;0.748523;-0.339967;0.085006;-1.005874;0.952922;
8.000004;0.339906;-1.005713;0.999998;0.339906;-0.836663;0.850670;0.339918;-0.723952;0.748563;-0.339906;0.084991;-1.005715;0.952925;
8.000004;0.339855;-1.005578;0.999998;0.339855;-0.836574;0.850690;0.339866;-0.723893;0.748596;-0.339855;0.084978;-1.005580;0.952926;
8.000006;0.339752;-1.005309;0.999998;0.339752;-0.836397;0.850729;0.339763;-0.723777;0.748663;-0.339752;0.084952;-1.005311;0.952930;
8.000008;0.339648;-1.005040;0.999998;0.339648;-0.836219;0.850768;0.339660;-0.723661;0.748731;-0.339648;0.084926;-1.005042;0.952934;
8.000011;0.339442;-1.004502;0.999998;0.339442;-0.835864;0.850847;0.339453;-0.723428;0.748865;-0.339442;0.084875;-1.004504;0.952941;
8.000017;0.339030;-1.003426;0.999998;0.339030;-0.835154;0.851005;0.339041;-0.722962;0.749134;-0.339030;0.084772;-1.003428;0.952957;
8.000020;0.338823;-1.002888;0.999998;0.338823;-0.834800;0.851083;0.338834;-0.722729;0.749269;-0.338823;0.084720;-1.002890;0.952964;
8.000022;0.338720;-1.002619;0.999998;0.338720;-0.834622;0.851123;0.338731;-0.722613;0.749336;-0.338720;0.084694;-1.002622;0.952968;
8.000023;0.338669;-1.002485;0.999998;0.338669;-0.834533;0.851142;0.338680;-0.722554;0.749369;-0.338669;0.084681;-1.002487;0.952970;
8.000024;0.338565;-1.002216;0.999998;0.338565;-0.834356;0.851182;0.338577;-0.722438;0.749437;-0.338565;0.084655;-1.002218;0.952974;
8.000024;0.338553;-1.002183;0.999998;0.338553;-0.834334;0.851186;0.338564;-0.722423;0.749445;-0.338553;0.084652;-1.002185;0.952974;
8.000025;0.338546;-1.002166;0.999998;0.338546;-0.834323;0.851189;0.338557;-0.722416;0.749449;-0.338546;0.084651;-1.002168;0.952974;
8.000025;0.338543;-1.002157;0.999998;0.338543;-0.834317;0.851190;0.338554;-0.722412;0.749451;-0.338543;0.084650;-1.002159;0.952975;
8.000025;0.338539;-1.002148;0.999998;0.338539;-0.834311;0.851192;0.338551;-0.722408;0.749454;-0.338539;0.084649;-1.002150;0.952975;
8.000025;0.338536;-1.002139;0.999998;0.338536;-0.834305;0.851193;0.338547;-0.722404;0.749456;-0.338536;0.084648;-1.002141;0.952975;
