time;WPP4A_WPP_wPPControl_measurements_PGenNomPu;WPP4A_WPP_wPPControl_measurements_QGenNomPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
6.108592;0.468200;0.002459;0.781573;0.771416;0.125593;-0.591769;-0.093157;
6.112192;0.470817;0.001787;0.781243;0.770939;0.126467;-0.595073;-0.095300;
6.112577;0.471097;0.001715;0.781207;0.770887;0.126560;-0.595426;-0.095529;
6.112577;0.471097;0.001715;0.781207;0.770887;0.126560;-0.595426;-0.095529;
6.112606;0.471119;0.001710;0.781205;0.770883;0.126567;-0.595454;-0.095547;
6.112636;0.471140;0.001704;0.781202;0.770880;0.126575;-0.595481;-0.095565;
6.112695;0.471183;0.001693;0.781196;0.770872;0.126589;-0.595535;-0.095600;
6.112814;0.471269;0.001671;0.781186;0.770856;0.126618;-0.595644;-0.095671;
6.113051;0.471441;0.001627;0.781164;0.770824;0.126675;-0.595861;-0.095812;
6.113525;0.471786;0.001538;0.781120;0.770761;0.126790;-0.596296;-0.096095;
6.114474;0.472475;0.001362;0.781033;0.770635;0.127020;-0.597166;-0.096661;
6.116371;0.473852;0.001009;0.780858;0.770382;0.127480;-0.598904;-0.097795;
6.120165;0.476603;0.000306;0.780509;0.769875;0.128399;-0.602377;-0.100067;
6.127753;0.482098;-0.001091;0.779808;0.768856;0.130234;-0.609309;-0.104629;
6.135342;0.487580;-0.002475;0.779106;0.767831;0.132066;-0.616225;-0.109214;
6.142930;0.493051;-0.003845;0.778402;0.766800;0.133893;-0.623124;-0.113820;
6.150518;0.498511;-0.005201;0.777697;0.765764;0.135716;-0.630006;-0.118448;
6.158107;0.503959;-0.006541;0.776991;0.764722;0.137536;-0.636871;-0.123096;
6.165695;0.509395;-0.007867;0.776284;0.763674;0.139352;-0.643719;-0.127765;
6.180872;0.520234;-0.010476;0.774866;0.761562;0.142971;-0.657363;-0.137165;
6.196048;0.531026;-0.013027;0.773444;0.759428;0.146575;-0.670940;-0.146650;
6.226402;0.552468;-0.017961;0.770582;0.755091;0.153736;-0.697885;-0.165876;
6.249999;0.569005;-0.021644;0.768342;0.751655;0.159259;-0.718640;-0.181059;
6.249999;0.773734;-0.076108;1.049076;1.037489;0.155487;-0.718640;-0.181059;
6.250000;0.773736;-0.076103;1.049077;1.037490;0.155487;-0.718642;-0.181055;
6.250001;0.773738;-0.076099;1.049078;1.037492;0.155488;-0.718644;-0.181051;
6.250003;0.773743;-0.076090;1.049081;1.037494;0.155489;-0.718648;-0.181043;
6.250007;0.773753;-0.076072;1.049085;1.037498;0.155491;-0.718657;-0.181028;
6.250016;0.773772;-0.076036;1.049094;1.037507;0.155495;-0.718673;-0.180997;
6.250033;0.773811;-0.075967;1.049112;1.037524;0.155502;-0.718706;-0.180938;
6.250067;0.773886;-0.075833;1.049146;1.037556;0.155517;-0.718771;-0.180823;
6.250135;0.774031;-0.075586;1.049209;1.037615;0.155547;-0.718896;-0.180614;
6.250203;0.774169;-0.075367;1.049265;1.037667;0.155576;-0.719015;-0.180432;
6.250271;0.774299;-0.075175;1.049313;1.037712;0.155604;-0.719128;-0.180276;
6.250339;0.774423;-0.075011;1.049354;1.037749;0.155630;-0.719237;-0.180146;
6.250407;0.774540;-0.074874;1.049388;1.037779;0.155656;-0.719339;-0.180042;
6.250475;0.774650;-0.074763;1.049415;1.037803;0.155681;-0.719437;-0.179963;
6.250543;0.774754;-0.074678;1.049435;1.037819;0.155705;-0.719529;-0.179909;
6.250611;0.774851;-0.074620;1.049448;1.037829;0.155728;-0.719616;-0.179879;
6.250679;0.774942;-0.074586;1.049454;1.037832;0.155750;-0.719699;-0.179874;
6.250747;0.775026;-0.074578;1.049453;1.037828;0.155772;-0.719776;-0.179893;
6.250815;0.775104;-0.074594;1.049446;1.037818;0.155792;-0.719848;-0.179936;
6.250952;0.775243;-0.074700;1.049413;1.037779;0.155831;-0.719979;-0.180091;
6.251088;0.775358;-0.074900;1.049355;1.037714;0.155866;-0.720092;-0.180337;
6.251160;0.775411;-0.075045;1.049314;1.037670;0.155884;-0.720145;-0.180504;
6.251160;0.775411;-0.075045;1.049314;1.037670;0.155884;-0.720145;-0.180504;
6.251163;0.775413;-0.075051;1.049312;1.037668;0.155885;-0.720147;-0.180511;
6.251166;0.775414;-0.075057;1.049310;1.037666;0.155885;-0.720149;-0.180519;
6.251171;0.775418;-0.075070;1.049306;1.037662;0.155887;-0.720153;-0.180533;
6.251183;0.775426;-0.075096;1.049299;1.037655;0.155889;-0.720161;-0.180562;
6.251206;0.775440;-0.075149;1.049284;1.037639;0.155895;-0.720176;-0.180623;
6.251251;0.775467;-0.075264;1.049252;1.037604;0.155905;-0.720204;-0.180751;
6.251343;0.775514;-0.075523;1.049179;1.037528;0.155925;-0.720257;-0.181035;
6.251525;0.775581;-0.076158;1.049004;1.037345;0.155961;-0.720339;-0.181716;
6.251708;0.775611;-0.076942;1.048788;1.037122;0.155992;-0.720394;-0.182542;
6.251890;0.775608;-0.077872;1.048533;1.036861;0.156019;-0.720422;-0.183508;
6.252073;0.775572;-0.078941;1.048241;1.036562;0.156042;-0.720425;-0.184608;
6.252255;0.775505;-0.080144;1.047914;1.036228;0.156061;-0.720404;-0.185838;
6.252300;0.775484;-0.080459;1.047828;1.036140;0.156066;-0.720396;-0.186160;
6.252300;0.775484;-0.080459;1.047828;1.036140;0.156066;-0.720396;-0.186160;
6.252300;0.775484;-0.080459;1.047828;1.036140;0.156066;-0.720396;-0.186160;
6.252300;0.775484;-0.080459;1.047828;1.036140;0.156066;-0.720396;-0.186160;
6.252303;0.775483;-0.080480;1.047822;1.036134;0.156066;-0.720395;-0.186182;
6.252306;0.775481;-0.080501;1.047816;1.036129;0.156066;-0.720394;-0.186203;
6.252312;0.775478;-0.080544;1.047805;1.036117;0.156067;-0.720393;-0.186246;
6.252324;0.775472;-0.080629;1.047782;1.036093;0.156068;-0.720391;-0.186333;
6.252347;0.775460;-0.080800;1.047735;1.036046;0.156070;-0.720385;-0.186507;
6.252394;0.775434;-0.081149;1.047640;1.035949;0.156074;-0.720373;-0.186863;
6.252489;0.775377;-0.081871;1.047444;1.035749;0.156081;-0.720345;-0.187597;
6.252583;0.775312;-0.082626;1.047238;1.035541;0.156087;-0.720311;-0.188363;
6.252678;0.775241;-0.083412;1.047025;1.035324;0.156092;-0.720271;-0.189159;
6.252767;0.775166;-0.084185;1.046815;1.035111;0.156096;-0.720229;-0.189941;
6.252767;0.775166;-0.084185;1.046815;1.035111;0.156096;-0.720229;-0.189941;
6.252770;0.775164;-0.084211;1.046808;1.035104;0.156096;-0.720228;-0.189967;
6.252773;0.775161;-0.084237;1.046801;1.035097;0.156097;-0.720226;-0.189993;
6.252779;0.775156;-0.084288;1.046787;1.035083;0.156097;-0.720223;-0.190046;
6.252791;0.775146;-0.084393;1.046758;1.035054;0.156097;-0.720217;-0.190151;
6.252814;0.775125;-0.084603;1.046701;1.034996;0.156098;-0.720205;-0.190363;
6.252861;0.775082;-0.085028;1.046586;1.034879;0.156100;-0.720180;-0.190793;
6.252955;0.774991;-0.085900;1.046349;1.034639;0.156103;-0.720125;-0.191674;
6.253144;0.774790;-0.087727;1.045852;1.034136;0.156107;-0.720003;-0.193518;
6.253520;0.774321;-0.091695;1.044773;1.033045;0.156106;-0.719705;-0.197518;
6.253897;0.773768;-0.096049;1.043587;1.031847;0.156096;-0.719343;-0.201906;
6.254254;0.773176;-0.100503;1.042372;1.030620;0.156079;-0.718948;-0.206395;
6.254254;0.773176;-0.100503;1.042372;1.030620;0.156079;-0.718948;-0.206395;
6.254255;0.773175;-0.100511;1.042370;1.030618;0.156079;-0.718947;-0.206403;
6.254255;0.773175;-0.100511;1.042370;1.030618;0.156079;-0.718947;-0.206403;
6.254258;0.773170;-0.100548;1.042359;1.030608;0.156079;-0.718943;-0.206441;
6.254261;0.773165;-0.100585;1.042349;1.030598;0.156078;-0.718940;-0.206478;
6.254267;0.773155;-0.100659;1.042329;1.030577;0.156078;-0.718933;-0.206553;
6.254278;0.773135;-0.100807;1.042289;1.030537;0.156077;-0.718920;-0.206702;
6.254301;0.773095;-0.101102;1.042208;1.030455;0.156076;-0.718893;-0.207000;
6.254347;0.773016;-0.101691;1.042047;1.030293;0.156074;-0.718840;-0.207594;
6.254439;0.772860;-0.102859;1.041728;1.029971;0.156069;-0.718736;-0.208774;
6.254623;0.772557;-0.105161;1.041098;1.029335;0.156061;-0.718534;-0.211103;
6.254806;0.772267;-0.107418;1.040479;1.028710;0.156055;-0.718343;-0.213393;
6.255174;0.771723;-0.111802;1.039274;1.027492;0.156048;-0.717988;-0.217854;
6.255505;0.771272;-0.115603;1.038226;1.026432;0.156048;-0.717699;-0.221738;
6.255835;0.770855;-0.119273;1.037212;1.025406;0.156053;-0.717438;-0.225502;
6.255882;0.770799;-0.119777;1.037072;1.025264;0.156054;-0.717403;-0.226021;
6.255882;0.770799;-0.119777;1.037072;1.025264;0.156054;-0.717404;-0.226021;
6.255882;0.770799;-0.119777;1.037072;1.025264;0.156054;-0.717403;-0.226021;
6.255882;0.770799;-0.119777;1.037072;1.025264;0.156054;-0.717403;-0.226021;
6.255885;0.770796;-0.119812;1.037063;1.025254;0.156054;-0.717401;-0.226056;
6.255888;0.770792;-0.119846;1.037053;1.025245;0.156054;-0.717399;-0.226091;
6.255894;0.770784;-0.119914;1.037035;1.025226;0.156054;-0.717394;-0.226161;
6.255907;0.770769;-0.120050;1.036997;1.025187;0.156054;-0.717384;-0.226301;
6.255932;0.770737;-0.120323;1.036921;1.025111;0.156054;-0.717365;-0.226581;
6.255983;0.770672;-0.120866;1.036771;1.024959;0.156054;-0.717323;-0.227138;
6.256083;0.770532;-0.121946;1.036473;1.024658;0.156051;-0.717229;-0.228242;
6.256285;0.770213;-0.124078;1.035884;1.024065;0.156034;-0.717007;-0.230411;
6.256472;0.769874;-0.126019;1.035349;1.023528;0.156006;-0.716759;-0.232371;
6.256472;0.769874;-0.126019;1.035349;1.023528;0.156006;-0.716759;-0.232371;
6.256472;0.769874;-0.126020;1.035349;1.023528;0.156006;-0.716759;-0.232371;
6.256472;0.769874;-0.126020;1.035349;1.023528;0.156006;-0.716759;-0.232371;
6.256475;0.769867;-0.126054;1.035339;1.023518;0.156006;-0.716754;-0.232406;
6.256478;0.769861;-0.126089;1.035330;1.023509;0.156005;-0.716749;-0.232441;
6.256484;0.769847;-0.126158;1.035311;1.023490;0.156004;-0.716739;-0.232510;
6.256496;0.769821;-0.126296;1.035273;1.023452;0.156001;-0.716719;-0.232649;
6.256520;0.769767;-0.126572;1.035197;1.023376;0.155996;-0.716678;-0.232926;
6.256568;0.769657;-0.127122;1.035046;1.023224;0.155984;-0.716596;-0.233477;
6.256665;0.769430;-0.128212;1.034746;1.022925;0.155959;-0.716423;-0.234567;
6.256858;0.768949;-0.130354;1.034158;1.022339;0.155901;-0.716051;-0.236700;
6.257244;0.767880;-0.134502;1.033021;1.021212;0.155754;-0.715205;-0.240790;
6.257592;0.766803;-0.138086;1.032043;1.020247;0.155587;-0.714333;-0.244281;
6.257940;0.765623;-0.141538;1.031103;1.019327;0.155390;-0.713361;-0.247602;
6.258287;0.764348;-0.144866;1.030200;1.018447;0.155165;-0.712298;-0.250764;
6.258635;0.762985;-0.148077;1.029331;1.017607;0.154914;-0.711150;-0.253775;
6.258983;0.761538;-0.151176;1.028496;1.016804;0.154638;-0.709922;-0.256645;
6.259214;0.760533;-0.153182;1.027956;1.016288;0.154442;-0.709063;-0.258481;
6.259214;0.760533;-0.153182;1.027956;1.016288;0.154442;-0.709063;-0.258481;
6.259217;0.760521;-0.153205;1.027950;1.016283;0.154440;-0.709053;-0.258502;
6.259220;0.760509;-0.153228;1.027944;1.016277;0.154437;-0.709043;-0.258522;
6.259225;0.760486;-0.153273;1.027932;1.016265;0.154433;-0.709023;-0.258564;
6.259236;0.760438;-0.153365;1.027907;1.016242;0.154423;-0.708982;-0.258647;
6.259257;0.760343;-0.153547;1.027859;1.016195;0.154405;-0.708901;-0.258813;
6.259300;0.760153;-0.153910;1.027761;1.016102;0.154367;-0.708737;-0.259143;
6.259385;0.759769;-0.154632;1.027568;1.015918;0.154291;-0.708408;-0.259797;
6.259556;0.758988;-0.156058;1.027186;1.015556;0.154134;-0.707737;-0.261083;
6.259898;0.757379;-0.158840;1.026443;1.014854;0.153807;-0.706348;-0.263566;
6.260240;0.755710;-0.161530;1.025727;1.014182;0.153463;-0.704902;-0.265935;
6.260719;0.753284;-0.165151;1.024768;1.013290;0.152952;-0.702790;-0.269068;
6.261197;0.750761;-0.168608;1.023858;1.012450;0.152412;-0.700583;-0.271999;
6.261676;0.748151;-0.171910;1.022993;1.011660;0.151845;-0.698291;-0.274739;
6.262155;0.745464;-0.175065;1.022171;1.010918;0.151254;-0.695923;-0.277299;
6.262586;0.742988;-0.177784;1.021467;1.010289;0.150704;-0.693735;-0.279457;
6.263016;0.740462;-0.180394;1.020795;1.009694;0.150137;-0.691498;-0.281485;
6.263447;0.737893;-0.182900;1.020153;1.009131;0.149557;-0.689217;-0.283390;
6.263878;0.735286;-0.185307;1.019540;1.008599;0.148963;-0.686898;-0.285177;
6.264309;0.732645;-0.187618;1.018956;1.008097;0.148358;-0.684545;-0.286853;
6.264465;0.731682;-0.188432;1.018750;1.007922;0.148137;-0.683686;-0.287434;
6.264465;0.731682;-0.188432;1.018750;1.007922;0.148137;-0.683686;-0.287434;
6.264468;0.731659;-0.188451;1.018746;1.007918;0.148132;-0.683665;-0.287447;
6.264472;0.731636;-0.188470;1.018741;1.007914;0.148126;-0.683645;-0.287461;
6.264479;0.731590;-0.188508;1.018731;1.007906;0.148116;-0.683604;-0.287488;
6.264494;0.731499;-0.188584;1.018712;1.007890;0.148095;-0.683523;-0.287542;
6.264524;0.731316;-0.188736;1.018674;1.007857;0.148053;-0.683360;-0.287650;
6.264583;0.730951;-0.189039;1.018598;1.007793;0.147969;-0.683033;-0.287863;
6.264700;0.730218;-0.189640;1.018447;1.007665;0.147799;-0.682379;-0.288285;
6.264936;0.728746;-0.190821;1.018151;1.007416;0.147459;-0.681064;-0.289106;
6.265408;0.725784;-0.193109;1.017581;1.006940;0.146771;-0.678414;-0.290663;
6.265879;0.722799;-0.195298;1.017039;1.006494;0.146075;-0.675740;-0.292109;
6.266351;0.719795;-0.197393;1.016524;1.006076;0.145371;-0.673046;-0.293451;
6.266823;0.716777;-0.199398;1.016035;1.005685;0.144660;-0.670336;-0.294694;
6.267294;0.713748;-0.201318;1.015571;1.005318;0.143944;-0.667613;-0.295843;
6.267766;0.710712;-0.203154;1.015130;1.004975;0.143224;-0.664880;-0.296904;
6.268237;0.707671;-0.204913;1.014711;1.004655;0.142500;-0.662141;-0.297881;
6.268709;0.704630;-0.206596;1.014313;1.004356;0.141774;-0.659398;-0.298780;
6.269180;0.701590;-0.208206;1.013936;1.004078;0.141046;-0.656655;-0.299604;
6.270124;0.695531;-0.211227;1.013237;1.003576;0.139589;-0.651179;-0.301049;
6.270972;0.690108;-0.213728;1.012668;1.003183;0.138280;-0.646272;-0.302133;
6.271821;0.684726;-0.216039;1.012152;1.002841;0.136975;-0.641396;-0.303033;
6.272670;0.679397;-0.218172;1.011684;1.002545;0.135678;-0.636563;-0.303766;
6.273519;0.674130;-0.220141;1.011260;1.002290;0.134392;-0.631781;-0.304350;
6.274368;0.668933;-0.221959;1.010877;1.002073;0.133120;-0.627058;-0.304800;
6.275217;0.663815;-0.223634;1.010531;1.001891;0.131863;-0.622403;-0.305129;
6.276065;0.658782;-0.225179;1.010220;1.001739;0.130624;-0.617821;-0.305350;
6.276914;0.653839;-0.226600;1.009940;1.001615;0.129405;-0.613319;-0.305473;
6.277763;0.648992;-0.227908;1.009689;1.001516;0.128207;-0.608900;-0.305510;
6.278612;0.644245;-0.229110;1.009465;1.001441;0.127031;-0.604570;-0.305469;
6.279461;0.639603;-0.230212;1.009266;1.001386;0.125879;-0.600333;-0.305359;
6.280310;0.635068;-0.231223;1.009090;1.001349;0.124751;-0.596191;-0.305187;
6.281159;0.630643;-0.232148;1.008935;1.001329;0.123650;-0.592148;-0.304961;
6.282007;0.626331;-0.232992;1.008799;1.001324;0.122574;-0.588205;-0.304687;
6.282856;0.622134;-0.233761;1.008680;1.001333;0.121526;-0.584366;-0.304371;
6.283705;0.618052;-0.234461;1.008579;1.001354;0.120505;-0.580630;-0.304019;
6.285403;0.610240;-0.235674;1.008417;1.001425;0.118548;-0.573476;-0.303227;
6.287100;0.602897;-0.236660;1.008307;1.001531;0.116704;-0.566745;-0.302339;
6.288798;0.596020;-0.237447;1.008241;1.001664;0.114973;-0.560436;-0.301381;
6.290496;0.589602;-0.238060;1.008212;1.001819;0.113354;-0.554544;-0.300374;
6.292194;0.583632;-0.238522;1.008214;1.001991;0.111845;-0.549060;-0.299335;
6.293891;0.578097;-0.238851;1.008242;1.002175;0.110443;-0.543971;-0.298280;
6.295589;0.572979;-0.239066;1.008293;1.002368;0.109144;-0.539262;-0.297219;
6.297287;0.568259;-0.239182;1.008362;1.002568;0.107943;-0.534916;-0.296162;
6.298984;0.563915;-0.239212;1.008447;1.002772;0.106836;-0.530914;-0.295115;
6.300682;0.559924;-0.239169;1.008544;1.002978;0.105817;-0.527235;-0.294084;
6.302380;0.556264;-0.239062;1.008652;1.003185;0.104880;-0.523858;-0.293071;
6.304077;0.552910;-0.238902;1.008769;1.003391;0.104020;-0.520761;-0.292081;
6.305775;0.549837;-0.238695;1.008892;1.003597;0.103230;-0.517923;-0.291114;
6.307473;0.547023;-0.238450;1.009021;1.003800;0.102505;-0.515321;-0.290171;
6.309170;0.544444;-0.238173;1.009153;1.004002;0.101839;-0.512934;-0.289253;
6.310868;0.542077;-0.237870;1.009289;1.004200;0.101227;-0.510742;-0.288359;
6.312566;0.539900;-0.237544;1.009427;1.004395;0.100662;-0.508725;-0.287490;
6.314264;0.537894;-0.237202;1.009566;1.004588;0.100140;-0.506864;-0.286644;
6.317659;0.534296;-0.236482;1.009846;1.004962;0.099201;-0.503523;-0.285018;
6.320715;0.531466;-0.235805;1.010098;1.005288;0.098459;-0.500893;-0.283623;
6.323771;0.528939;-0.235113;1.010347;1.005603;0.097794;-0.498540;-0.282285;
6.326826;0.526646;-0.234415;1.010593;1.005909;0.097188;-0.496403;-0.280999;
6.329882;0.524531;-0.233720;1.010835;1.006206;0.096628;-0.494430;-0.279759;
6.332938;0.522553;-0.233030;1.011073;1.006495;0.096103;-0.492583;-0.278559;
6.335994;0.520679;-0.232349;1.011305;1.006775;0.095604;-0.490833;-0.277396;
6.339050;0.518888;-0.231680;1.011532;1.007049;0.095127;-0.489159;-0.276265;
6.342106;0.517165;-0.231022;1.011754;1.007315;0.094668;-0.487549;-0.275164;
6.345161;0.515502;-0.230376;1.011971;1.007575;0.094225;-0.485995;-0.274093;
6.348217;0.513897;-0.229742;1.012183;1.007828;0.093797;-0.484493;-0.273049;
6.351273;0.512349;-0.229120;1.012391;1.008075;0.093383;-0.483045;-0.272032;
6.354329;0.510860;-0.228510;1.012593;1.008315;0.092985;-0.481652;-0.271043;
6.360441;0.508077;-0.227325;1.012985;1.008776;0.092240;-0.479046;-0.269150;
6.366552;0.505570;-0.226186;1.013357;1.009211;0.091567;-0.476696;-0.267373;
6.372664;0.503352;-0.225094;1.013710;1.009620;0.090969;-0.474614;-0.265713;
6.378776;0.501425;-0.224052;1.014043;1.010001;0.090446;-0.472803;-0.264173;
6.384887;0.499778;-0.223061;1.014357;1.010356;0.089997;-0.471251;-0.262751;
6.390999;0.498389;-0.222124;1.014650;1.010685;0.089614;-0.469938;-0.261443;
6.397111;0.497228;-0.221240;1.014924;1.010988;0.089292;-0.468838;-0.260244;
6.409334;0.495423;-0.219637;1.015415;1.011526;0.088783;-0.467121;-0.258134;
6.420335;0.494279;-0.218372;1.015798;1.011939;0.088453;-0.466024;-0.256530;
6.431336;0.493451;-0.217263;1.016130;1.012294;0.088209;-0.465224;-0.255163;
6.442337;0.492847;-0.216295;1.016418;1.012600;0.088025;-0.464634;-0.253995;
6.453338;0.492403;-0.215452;1.016668;1.012862;0.087887;-0.464198;-0.252995;
6.464339;0.492083;-0.214717;1.016884;1.013088;0.087783;-0.463879;-0.252138;
6.475340;0.491862;-0.214078;1.017071;1.013283;0.087707;-0.463653;-0.251405;
6.486341;0.491720;-0.213522;1.017233;1.013450;0.087654;-0.463504;-0.250777;
6.508343;0.491600;-0.212610;1.017498;1.013720;0.087596;-0.463364;-0.249771;
6.530346;0.491643;-0.211922;1.017694;1.013918;0.087586;-0.463381;-0.249042;
6.552348;0.491784;-0.211410;1.017839;1.014062;0.087606;-0.463494;-0.248521;
6.574350;0.491979;-0.211031;1.017945;1.014165;0.087644;-0.463662;-0.248153;
6.596352;0.492201;-0.210752;1.018022;1.014238;0.087692;-0.463858;-0.247899;
6.618354;0.492438;-0.210547;1.018077;1.014289;0.087746;-0.464069;-0.247728;
6.640356;0.492679;-0.210397;1.018116;1.014323;0.087803;-0.464288;-0.247617;
6.684360;0.493158;-0.210197;1.018167;1.014364;0.087919;-0.464723;-0.247500;
6.728364;0.493622;-0.210092;1.018190;1.014377;0.088034;-0.465148;-0.247483;
6.772368;0.494063;-0.210041;1.018198;1.014375;0.088145;-0.465553;-0.247519;
6.816372;0.494477;-0.210017;1.018198;1.014367;0.088249;-0.465934;-0.247579;
6.904381;0.495226;-0.209996;1.018193;1.014345;0.088439;-0.466625;-0.247711;
6.992389;0.495876;-0.209995;1.018183;1.014321;0.088605;-0.467225;-0.247844;
7.168405;0.496938;-0.209996;1.018166;1.014280;0.088875;-0.468205;-0.248066;
7.212409;0.497155;-0.209998;1.018163;1.014271;0.088931;-0.468405;-0.248112;
7.213785;0.497161;-0.209998;1.018162;1.014271;0.088932;-0.468411;-0.248114;
7.216535;0.497174;-0.209998;1.018162;1.014271;0.088935;-0.468423;-0.248117;
7.222035;0.497200;-0.209998;1.018162;1.014270;0.088942;-0.468447;-0.248122;
7.233036;0.497250;-0.209999;1.018161;1.014268;0.088955;-0.468493;-0.248133;
7.255038;0.497349;-0.209999;1.018159;1.014264;0.088980;-0.468584;-0.248154;
7.299043;0.497535;-0.210000;1.018156;1.014256;0.089027;-0.468756;-0.248194;
7.387051;0.497871;-0.210001;1.018151;1.014243;0.089113;-0.469066;-0.248265;
7.563067;0.498418;-0.210001;1.018142;1.014223;0.089252;-0.469571;-0.248379;
7.739084;0.498828;-0.210001;1.018136;1.014207;0.089357;-0.469949;-0.248464;
7.915100;0.499132;-0.210000;1.018131;1.014195;0.089434;-0.470230;-0.248527;
8.091117;0.499359;-0.210000;1.018128;1.014187;0.089492;-0.470439;-0.248574;
8.443150;0.499665;-0.210000;1.018123;1.014175;0.089570;-0.470722;-0.248638;
8.795183;0.499833;-0.210000;1.018120;1.014169;0.089612;-0.470877;-0.248673;
9.147216;0.499920;-0.210000;1.018119;1.014166;0.089635;-0.470957;-0.248691;
9.499249;0.499963;-0.210000;1.018118;1.014164;0.089646;-0.470997;-0.248700;
9.851282;0.499984;-0.210000;1.018118;1.014163;0.089651;-0.471016;-0.248705;
10.555348;0.500003;-0.210000;1.018118;1.014162;0.089656;-0.471034;-0.248709;
11.259414;0.500002;-0.210000;1.018118;1.014163;0.089655;-0.471032;-0.248708;
11.963480;0.500001;-0.210000;1.018118;1.014162;0.089655;-0.471032;-0.248708;
11.999998;0.500001;-0.210000;1.018118;1.014162;0.089655;-0.471032;-0.248708;
11.999998;0.295196;-0.113417;0.593689;0.589491;0.070471;-0.471032;-0.248708;
11.999999;0.295195;-0.113418;0.593688;0.589491;0.070471;-0.471031;-0.248710;
12.000000;0.295195;-0.113419;0.593688;0.589491;0.070471;-0.471030;-0.248711;
12.000002;0.295194;-0.113421;0.593688;0.589490;0.070470;-0.471029;-0.248714;
12.000005;0.295192;-0.113424;0.593687;0.589490;0.070470;-0.471026;-0.248719;
12.000013;0.295188;-0.113431;0.593685;0.589488;0.070469;-0.471020;-0.248731;
12.000029;0.295181;-0.113445;0.593681;0.589484;0.070467;-0.471009;-0.248753;
12.000060;0.295168;-0.113473;0.593673;0.589477;0.070464;-0.470988;-0.248799;
12.000123;0.295145;-0.113528;0.593658;0.589462;0.070459;-0.470952;-0.248890;
12.000185;0.295127;-0.113582;0.593643;0.589447;0.070456;-0.470925;-0.248982;
12.000248;0.295115;-0.113636;0.593628;0.589432;0.070453;-0.470905;-0.249074;
12.000310;0.295107;-0.113688;0.593613;0.589418;0.070452;-0.470894;-0.249167;
12.000373;0.295105;-0.113740;0.593598;0.589403;0.070452;-0.470890;-0.249262;
12.000435;0.295107;-0.113792;0.593583;0.589388;0.070453;-0.470894;-0.249357;
12.000498;0.295115;-0.113843;0.593569;0.589372;0.070456;-0.470906;-0.249454;
12.000501;0.295115;-0.113845;0.593568;0.589372;0.070456;-0.470907;-0.249458;
12.000501;0.295115;-0.113845;0.593568;0.589372;0.070456;-0.470907;-0.249458;
12.000503;0.295115;-0.113848;0.593567;0.589371;0.070456;-0.470908;-0.249463;
12.000506;0.295116;-0.113850;0.593567;0.589370;0.070456;-0.470908;-0.249467;
12.000512;0.295117;-0.113854;0.593565;0.589369;0.070457;-0.470910;-0.249475;
12.000523;0.295118;-0.113863;0.593563;0.589366;0.070457;-0.470912;-0.249493;
12.000545;0.295122;-0.113881;0.593557;0.589361;0.070458;-0.470918;-0.249527;
12.000589;0.295129;-0.113918;0.593547;0.589350;0.070461;-0.470930;-0.249597;
12.000677;0.295143;-0.113991;0.593525;0.589328;0.070465;-0.470953;-0.249737;
12.000766;0.295158;-0.114066;0.593504;0.589305;0.070470;-0.470976;-0.249880;
12.000854;0.295172;-0.114142;0.593482;0.589282;0.070475;-0.470999;-0.250025;
12.000942;0.295187;-0.114219;0.593459;0.589259;0.070479;-0.471023;-0.250173;
12.001031;0.295201;-0.114298;0.593436;0.589235;0.070484;-0.471047;-0.250324;
12.001208;0.295231;-0.114461;0.593389;0.589186;0.070494;-0.471095;-0.250635;
12.001384;0.295260;-0.114632;0.593339;0.589135;0.070504;-0.471143;-0.250959;
12.001561;0.295290;-0.114810;0.593287;0.589082;0.070514;-0.471191;-0.251298;
12.001738;0.295319;-0.114996;0.593233;0.589026;0.070524;-0.471239;-0.251653;
12.001914;0.295349;-0.115192;0.593176;0.588968;0.070534;-0.471287;-0.252023;
12.002091;0.295378;-0.115396;0.593117;0.588907;0.070544;-0.471335;-0.252409;
12.002091;0.295378;-0.115396;0.593117;0.588907;0.070544;-0.471335;-0.252409;
12.002091;0.295378;-0.115396;0.593117;0.588907;0.070544;-0.471335;-0.252409;
12.002097;0.295379;-0.115402;0.593115;0.588905;0.070544;-0.471336;-0.252422;
12.002102;0.295380;-0.115409;0.593113;0.588903;0.070545;-0.471338;-0.252434;
12.002113;0.295382;-0.115421;0.593109;0.588899;0.070545;-0.471340;-0.252458;
12.002134;0.295385;-0.115447;0.593102;0.588891;0.070547;-0.471346;-0.252506;
12.002177;0.295392;-0.115498;0.593087;0.588876;0.070549;-0.471358;-0.252604;
12.002264;0.295406;-0.115603;0.593057;0.588845;0.070554;-0.471381;-0.252802;
12.002350;0.295420;-0.115710;0.593025;0.588813;0.070559;-0.471404;-0.253004;
12.002436;0.295434;-0.115820;0.592994;0.588780;0.070564;-0.471427;-0.253211;
12.002522;0.295448;-0.115931;0.592961;0.588747;0.070569;-0.471450;-0.253421;
12.002608;0.295462;-0.116045;0.592928;0.588713;0.070574;-0.471472;-0.253635;
12.002692;0.295476;-0.116157;0.592896;0.588680;0.070579;-0.471494;-0.253848;
