time;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_energyConversion_storageSys_sOCcontrol_soc;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_PInjPu;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_QInjPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
10.097339;0.000000;0.970000;-0.800000;0.199288;0.904194;-0.485120;50.164842;-0.630660;0.671570;0.954016;
10.097365;0.000000;0.970000;-0.800000;0.200235;0.904493;-0.485556;50.164842;-0.631201;0.670898;0.954552;
10.097378;0.000000;0.970000;-0.800000;0.200708;0.904642;-0.485774;50.164842;-0.631471;0.670561;0.954819;
10.097404;0.000000;0.970000;-0.800000;0.201649;0.904939;-0.486210;50.164842;-0.632014;0.669885;0.955352;
10.097417;0.000000;0.970000;-0.800000;0.202119;0.905088;-0.486428;50.164842;-0.632286;0.669546;0.955617;
10.097423;0.000000;0.970000;-0.800000;0.202353;0.905162;-0.486537;50.164842;-0.632422;0.669376;0.955750;
10.097436;0.000000;0.970000;-0.800000;0.202821;0.905310;-0.486756;50.164842;-0.632694;0.669036;0.956016;
10.097443;0.000000;0.970000;-0.800000;0.203055;0.905384;-0.486865;50.164843;-0.632831;0.668865;0.956148;
10.097456;0.000000;0.970000;-0.800000;0.203521;0.905532;-0.487083;50.164843;-0.633104;0.668524;0.956412;
10.097462;0.000000;0.970000;-0.800000;0.203754;0.905606;-0.487193;50.164843;-0.633240;0.668353;0.956545;
10.097475;0.000000;0.970000;-0.800000;0.204219;0.905754;-0.487411;50.164843;-0.633514;0.668010;0.956808;
10.097482;0.000000;0.970000;-0.800000;0.204451;0.905827;-0.487520;50.164843;-0.633651;0.667838;0.956940;
10.097495;0.000000;0.970000;-0.800000;0.204914;0.905975;-0.487739;50.164843;-0.633926;0.667494;0.957203;
10.097502;0.000000;0.970000;-0.800000;0.205145;0.906048;-0.487848;50.164843;-0.634063;0.667322;0.957335;
10.097515;0.000000;0.970000;-0.800000;0.205607;0.906195;-0.488067;50.164843;-0.634338;0.666977;0.957597;
10.097521;0.000000;0.970000;-0.800000;0.205837;0.906269;-0.488176;50.164843;-0.634475;0.666804;0.957728;
10.097534;0.000000;0.970000;-0.800000;0.206297;0.906415;-0.488395;50.164843;-0.634751;0.666458;0.957990;
10.097541;0.000000;0.970000;-0.800000;0.206527;0.906489;-0.488505;50.164843;-0.634889;0.666285;0.958121;
10.097554;0.000000;0.970000;-0.800000;0.206986;0.906635;-0.488724;50.164844;-0.635165;0.665937;0.958382;
10.097560;0.000000;0.970000;-0.800000;0.207215;0.906708;-0.488833;50.164844;-0.635303;0.665763;0.958512;
10.097573;0.000000;0.970000;-0.800000;0.207672;0.906854;-0.489052;50.164844;-0.635580;0.665414;0.958772;
10.097580;0.000000;0.970000;-0.800000;0.207900;0.906927;-0.489162;50.164844;-0.635718;0.665240;0.958902;
10.097593;0.000000;0.970000;-0.800000;0.208355;0.907073;-0.489381;50.164844;-0.635995;0.664890;0.959162;
10.097599;0.000000;0.970000;-0.800000;0.208582;0.907146;-0.489491;50.164844;-0.636134;0.664715;0.959292;
10.097612;0.000000;0.970000;-0.800000;0.209036;0.907291;-0.489710;50.164844;-0.636412;0.664363;0.959550;
10.097619;0.000000;0.970000;-0.800000;0.209263;0.907364;-0.489820;50.164844;-0.636551;0.664188;0.959680;
10.097632;0.000000;0.970000;-0.800000;0.209715;0.907509;-0.490039;50.164844;-0.636829;0.663836;0.959938;
10.097638;0.000000;0.970000;-0.800000;0.209941;0.907582;-0.490149;50.164844;-0.636969;0.663659;0.960067;
10.097652;0.000000;0.970000;-0.800000;0.210391;0.907727;-0.490368;50.164845;-0.637248;0.663306;0.960325;
10.097658;0.000000;0.970000;-0.800000;0.210617;0.907799;-0.490478;50.164845;-0.637387;0.663129;0.960453;
10.097671;0.000000;0.970000;-0.800000;0.211066;0.907944;-0.490698;50.164845;-0.637667;0.662775;0.960710;
10.097678;0.000000;0.970000;-0.800000;0.211290;0.908016;-0.490808;50.164845;-0.637806;0.662597;0.960838;
10.097691;0.000000;0.970000;-0.800000;0.211737;0.908160;-0.491027;50.164845;-0.638087;0.662242;0.961095;
10.097697;0.000000;0.970000;-0.800000;0.211961;0.908232;-0.491137;50.164845;-0.638227;0.662064;0.961222;
10.097710;0.000000;0.970000;-0.800000;0.212407;0.908376;-0.491357;50.164845;-0.638507;0.661707;0.961478;
10.097717;0.000000;0.970000;-0.800000;0.212629;0.908448;-0.491467;50.164845;-0.638648;0.661528;0.961606;
10.097730;0.000000;0.970000;-0.800000;0.213074;0.908592;-0.491687;50.164845;-0.638929;0.661171;0.961860;
10.097756;0.000000;0.970000;-0.800000;0.213958;0.908878;-0.492128;50.164846;-0.639493;0.660452;0.962368;
10.097769;0.000000;0.970000;-0.800000;0.214399;0.909022;-0.492348;50.164846;-0.639775;0.660092;0.962621;
10.097795;0.000000;0.970000;-0.800000;0.215278;0.909307;-0.492789;50.164846;-0.640340;0.659370;0.963126;
10.097808;0.000000;0.970000;-0.800000;0.215716;0.909449;-0.493009;50.164846;-0.640623;0.659007;0.963378;
10.097815;0.000000;0.970000;-0.800000;0.215935;0.909521;-0.493119;50.164846;-0.640765;0.658826;0.963504;
10.097828;0.000000;0.970000;-0.800000;0.216371;0.909663;-0.493340;50.164846;-0.641049;0.658463;0.963756;
10.097834;0.000000;0.970000;-0.800000;0.216589;0.909734;-0.493450;50.164846;-0.641191;0.658281;0.963881;
10.097847;0.000000;0.970000;-0.800000;0.217024;0.909876;-0.493671;50.164846;-0.641475;0.657917;0.964132;
10.097873;0.000000;0.970000;-0.800000;0.217890;0.910159;-0.494113;50.164847;-0.642045;0.657186;0.964631;
10.097886;0.000000;0.970000;-0.800000;0.218322;0.910300;-0.494334;50.164847;-0.642330;0.656820;0.964880;
10.097912;0.000000;0.970000;-0.800000;0.219181;0.910582;-0.494776;50.164847;-0.642901;0.656085;0.965377;
10.097925;0.000000;0.970000;-0.800000;0.219610;0.910723;-0.494997;50.164847;-0.643188;0.655717;0.965625;
10.097951;0.000000;0.970000;-0.800000;0.220463;0.911003;-0.495440;50.164848;-0.643761;0.654977;0.966119;
10.097964;0.000000;0.970000;-0.800000;0.220889;0.911143;-0.495662;50.164848;-0.644048;0.654607;0.966366;
10.097991;0.000000;0.970000;-0.800000;0.221736;0.911423;-0.496105;50.164848;-0.644624;0.653865;0.966857;
10.098004;0.000000;0.970000;-0.800000;0.222159;0.911562;-0.496327;50.164848;-0.644912;0.653492;0.967102;
10.098030;0.000000;0.970000;-0.800000;0.222999;0.911841;-0.496771;50.164848;-0.645489;0.652745;0.967591;
10.098043;0.000000;0.970000;-0.800000;0.223419;0.911980;-0.496993;50.164848;-0.645778;0.652372;0.967835;
10.098067;0.000000;0.970000;-0.800000;0.224182;0.912233;-0.497399;50.164849;-0.646307;0.651685;0.968279;
10.098067;0.000000;0.970000;-0.800000;0.224183;0.912234;-0.497399;50.164849;-0.646307;0.651685;0.968279;
10.098067;0.000000;0.970000;-0.800000;0.224184;0.912234;-0.497400;50.164849;-0.646308;0.651684;0.968280;
10.098067;0.000000;0.970000;-0.800000;0.224186;0.912234;-0.497401;50.164849;-0.646309;0.651682;0.968281;
10.098067;0.000000;0.970000;-0.800000;0.224189;0.912236;-0.497403;50.164849;-0.646312;0.651679;0.968283;
10.098067;0.000000;0.970000;-0.800000;0.224196;0.912238;-0.497407;50.164849;-0.646317;0.651673;0.968287;
10.098067;0.000000;0.970000;-0.800000;0.224211;0.912243;-0.497414;50.164849;-0.646327;0.651660;0.968295;
10.098068;0.000000;0.970000;-0.800000;0.224239;0.912252;-0.497430;50.164849;-0.646347;0.651634;0.968312;
10.098070;0.000000;0.970000;-0.800000;0.224297;0.912271;-0.497460;50.164849;-0.646386;0.651582;0.968345;
10.098074;0.000000;0.970000;-0.800000;0.224411;0.912309;-0.497521;50.164849;-0.646466;0.651479;0.968412;
10.098081;0.000000;0.970000;-0.800000;0.224640;0.912385;-0.497643;50.164849;-0.646625;0.651273;0.968545;
10.098095;0.000000;0.970000;-0.800000;0.225096;0.912537;-0.497887;50.164849;-0.646944;0.650859;0.968811;
10.098124;0.000000;0.970000;-0.800000;0.226003;0.912840;-0.498376;50.164849;-0.647582;0.650029;0.969341;
10.098138;0.000000;0.970000;-0.800000;0.226456;0.912991;-0.498621;50.164849;-0.647902;0.649613;0.969605;
10.098167;0.000000;0.970000;-0.800000;0.227356;0.913292;-0.499111;50.164850;-0.648542;0.648779;0.970131;
10.098181;0.000000;0.970000;-0.800000;0.227805;0.913443;-0.499356;50.164850;-0.648863;0.648361;0.970394;
10.098210;0.000000;0.970000;-0.800000;0.228697;0.913743;-0.499846;50.164850;-0.649506;0.647522;0.970917;
10.098224;0.000000;0.970000;-0.800000;0.229142;0.913893;-0.500091;50.164850;-0.649827;0.647102;0.971178;
10.098253;0.000000;0.970000;-0.800000;0.230027;0.914191;-0.500582;50.164851;-0.650472;0.646259;0.971698;
10.098267;0.000000;0.970000;-0.800000;0.230469;0.914340;-0.500828;50.164851;-0.650794;0.645837;0.971958;
10.098296;0.000000;0.970000;-0.800000;0.231347;0.914638;-0.501319;50.164851;-0.651440;0.644990;0.972474;
10.098310;0.000000;0.970000;-0.800000;0.231784;0.914786;-0.501565;50.164851;-0.651764;0.644566;0.972732;
10.098339;0.000000;0.970000;-0.800000;0.232655;0.915082;-0.502058;50.164851;-0.652412;0.643715;0.973245;
10.098353;0.000000;0.970000;-0.800000;0.233088;0.915229;-0.502304;50.164852;-0.652736;0.643289;0.973502;
10.098360;0.000000;0.970000;-0.800000;0.233305;0.915303;-0.502427;50.164852;-0.652898;0.643075;0.973630;
10.098375;0.000000;0.970000;-0.800000;0.233737;0.915451;-0.502673;50.164852;-0.653223;0.642648;0.973885;
10.098403;0.000000;0.970000;-0.800000;0.234597;0.915745;-0.503167;50.164852;-0.653873;0.641792;0.974394;
10.098418;0.000000;0.970000;-0.800000;0.235025;0.915891;-0.503414;50.164852;-0.654199;0.641363;0.974647;
10.098425;0.000000;0.970000;-0.800000;0.235239;0.915964;-0.503537;50.164852;-0.654362;0.641148;0.974774;
10.098439;0.000000;0.970000;-0.800000;0.235665;0.916111;-0.503784;50.164852;-0.654688;0.640718;0.975027;
10.098468;0.000000;0.970000;-0.800000;0.236514;0.916403;-0.504278;50.164853;-0.655341;0.639856;0.975531;
10.098482;0.000000;0.970000;-0.800000;0.236937;0.916548;-0.504525;50.164853;-0.655668;0.639424;0.975782;
10.098489;0.000000;0.970000;-0.800000;0.237148;0.916621;-0.504649;50.164853;-0.655831;0.639208;0.975908;
10.098504;0.000000;0.970000;-0.800000;0.237569;0.916766;-0.504897;50.164853;-0.656158;0.638775;0.976159;
10.098532;0.000000;0.970000;-0.800000;0.238406;0.917056;-0.505392;50.164853;-0.656813;0.637908;0.976658;
10.098589;0.000000;0.970000;-0.800000;0.240061;0.917632;-0.506384;50.164854;-0.658128;0.636163;0.977648;
10.098704;0.000000;0.970000;-0.800000;0.243293;0.918770;-0.508377;50.164855;-0.660772;0.632636;0.979594;
10.098933;0.000000;0.970000;-0.800000;0.249452;0.920992;-0.512392;50.164857;-0.666106;0.625454;0.983355;
10.099163;0.000000;0.970000;-0.800000;0.255310;0.923159;-0.516438;50.164860;-0.671479;0.618162;0.986986;
10.099621;0.000000;0.970000;-0.800000;0.265853;0.927288;-0.524650;50.164865;-0.682291;0.603248;0.993751;
10.100034;0.000000;0.970000;-0.800000;0.274424;0.930843;-0.532134;50.164869;-0.692031;0.589646;0.999449;
10.100446;0.000000;0.970000;-0.800000;0.282104;0.934244;-0.539708;50.164873;-0.701733;0.575928;1.004770;
10.100859;0.000000;0.970000;-0.800000;0.288923;0.937497;-0.547366;50.164878;-0.711357;0.562152;1.009727;
10.101684;0.000000;0.970000;-0.800000;0.300653;0.943673;-0.562850;50.164887;-0.730303;0.534676;1.018836;
10.102509;0.000000;0.970000;-0.800000;0.309430;0.949340;-0.578573;50.164896;-0.748653;0.507410;1.026697;
10.103334;0.000000;0.970000;-0.800000;0.315362;0.954515;-0.594478;50.164906;-0.766183;0.480626;1.033355;
10.103747;0.000000;0.970000;-0.800000;0.317302;0.956924;-0.602483;50.164911;-0.774640;0.467375;1.036249;
10.104572;0.000000;0.970000;-0.800000;0.319360;0.961420;-0.618517;50.164921;-0.790684;0.441557;1.041260;
10.105397;0.000000;0.970000;-0.800000;0.319147;0.965508;-0.634523;50.164931;-0.805560;0.416602;1.045295;
10.105810;0.000000;0.970000;-0.800000;0.318239;0.967406;-0.642496;50.164937;-0.812551;0.404438;1.046966;
10.106383;0.000000;0.970000;-0.800000;0.316222;0.969900;-0.653492;50.164944;-0.821716;0.387966;1.048955;
10.106384;0.000000;0.970000;-0.800000;0.316221;0.969901;-0.653499;50.164944;-0.821721;0.387958;1.048957;
10.106384;0.000000;0.970000;-0.800000;0.316217;0.969905;-0.653515;50.164944;-0.821734;0.387936;1.048959;
10.106386;0.000000;0.970000;-0.800000;0.316210;0.969912;-0.653545;50.164944;-0.821758;0.387890;1.048964;
10.106389;0.000000;0.970000;-0.800000;0.316196;0.969925;-0.653607;50.164944;-0.821808;0.387799;1.048974;
10.106396;0.000000;0.970000;-0.800000;0.316167;0.969952;-0.653730;50.164944;-0.821908;0.387616;1.048994;
10.106408;0.000000;0.970000;-0.800000;0.316110;0.970006;-0.653977;50.164944;-0.822107;0.387251;1.049034;
10.106415;0.000000;0.970000;-0.800000;0.316082;0.970033;-0.654100;50.164944;-0.822206;0.387068;1.049053;
10.106428;0.000000;0.970000;-0.800000;0.316024;0.970087;-0.654347;50.164945;-0.822404;0.386704;1.049093;
10.106431;0.000000;0.970000;-0.800000;0.316009;0.970100;-0.654409;50.164945;-0.822454;0.386612;1.049102;
10.106457;0.000000;0.970000;-0.800000;0.315891;0.970208;-0.654903;50.164945;-0.822850;0.385881;1.049181;
10.106483;0.000000;0.970000;-0.800000;0.315772;0.970315;-0.655397;50.164945;-0.823245;0.385152;1.049258;
10.106535;0.000000;0.970000;-0.800000;0.315528;0.970529;-0.656385;50.164946;-0.824033;0.383694;1.049411;
10.106638;0.000000;0.970000;-0.800000;0.315022;0.970952;-0.658358;50.164947;-0.825592;0.380791;1.049708;
10.106845;0.000000;0.970000;-0.800000;0.313933;0.971784;-0.662291;50.164950;-0.828648;0.375031;1.050268;
10.107259;0.000000;0.970000;-0.800000;0.311456;0.973389;-0.670102;50.164956;-0.834507;0.363705;1.051253;
10.108087;0.000000;0.970000;-0.800000;0.305420;0.976376;-0.685459;50.164967;-0.845213;0.341817;1.052731;
10.109743;0.000000;0.970000;-0.800000;0.289810;0.981556;-0.714801;50.164990;-0.862648;0.301045;1.054008;
10.111400;0.000000;0.970000;-0.800000;0.270407;0.985798;-0.741969;50.165014;-0.874998;0.264013;1.053399;
10.113056;0.000000;0.970000;-0.800000;0.248365;0.989251;-0.766562;50.165039;-0.882627;0.230517;1.051342;
10.114712;0.000000;0.970000;-0.800000;0.224692;0.992049;-0.788280;50.165064;-0.886023;0.200289;1.048222;
10.116368;0.000000;0.970000;-0.800000;0.200220;0.994306;-0.806939;50.165091;-0.885749;0.173052;1.044361;
10.118025;0.000000;0.970000;-0.800000;0.175615;0.996119;-0.822473;50.165118;-0.882411;0.148555;1.040022;
10.119681;0.000000;0.970000;-0.800000;0.151390;0.997568;-0.834915;50.165145;-0.876621;0.126565;1.035415;
10.121337;0.000000;0.970000;-0.800000;0.127932;0.998720;-0.844392;50.165173;-0.868973;0.106877;1.030703;
10.121696;0.000000;0.970000;-0.800000;0.122987;0.998938;-0.846081;50.165179;-0.867144;0.102891;1.029685;
10.121696;0.000000;0.970000;-0.800000;0.122987;0.998938;-0.846081;50.165179;-0.867149;0.103060;1.029685;
10.121696;0.000000;0.970000;-0.800000;0.122984;0.998938;-0.846081;50.165179;-0.867148;0.103058;1.029684;
10.121696;0.000000;0.970000;-0.800000;0.122980;0.998938;-0.846083;50.165179;-0.867147;0.103054;1.029683;
10.121697;0.000000;0.970000;-0.800000;0.122972;0.998939;-0.846085;50.165179;-0.867144;0.103048;1.029682;
10.121698;0.000000;0.970000;-0.800000;0.122955;0.998939;-0.846091;50.165179;-0.867137;0.103035;1.029678;
10.121700;0.000000;0.970000;-0.800000;0.122922;0.998941;-0.846101;50.165179;-0.867124;0.103008;1.029671;
10.121705;0.000000;0.970000;-0.800000;0.122856;0.998943;-0.846123;50.165179;-0.867099;0.102956;1.029657;
10.121715;0.000000;0.970000;-0.800000;0.122723;0.998949;-0.846166;50.165179;-0.867047;0.102851;1.029630;
10.121734;0.000000;0.970000;-0.800000;0.122458;0.998960;-0.846251;50.165179;-0.866944;0.102641;1.029575;
10.121773;0.000000;0.970000;-0.800000;0.121929;0.998982;-0.846420;50.165180;-0.866738;0.102222;1.029464;
10.121850;0.000000;0.970000;-0.800000;0.120873;0.999025;-0.846752;50.165181;-0.866322;0.101389;1.029244;
10.122004;0.000000;0.970000;-0.800000;0.118771;0.999110;-0.847392;50.165184;-0.865482;0.099741;1.028803;
10.122312;0.000000;0.970000;-0.800000;0.114609;0.999273;-0.848580;50.165189;-0.863769;0.096513;1.027925;
10.122927;0.000000;0.970000;-0.800000;0.106462;0.999572;-0.850604;50.165200;-0.860237;0.090322;1.026188;
10.122931;0.000000;0.970000;-0.800000;0.106412;0.999574;-0.850615;50.165200;-0.860214;0.090285;1.026177;
10.122931;0.000000;0.970000;-0.800000;0.106412;0.999574;-0.850615;50.165200;-0.860214;0.090284;1.026177;
10.122931;0.000000;0.970000;-0.800000;0.106411;0.999574;-0.850615;50.165200;-0.860214;0.090283;1.026176;
10.122931;0.000000;0.970000;-0.800000;0.106409;0.999574;-0.850616;50.165200;-0.860213;0.090282;1.026176;
10.122932;0.000000;0.970000;-0.800000;0.106405;0.999574;-0.850617;50.165200;-0.860211;0.090279;1.026175;
10.122932;0.000000;0.970000;-0.800000;0.106397;0.999574;-0.850619;50.165200;-0.860208;0.090273;1.026174;
10.122934;0.000000;0.970000;-0.800000;0.106382;0.999575;-0.850622;50.165200;-0.860201;0.090261;1.026170;
10.122936;0.000000;0.970000;-0.800000;0.106351;0.999576;-0.850630;50.165200;-0.860188;0.090238;1.026164;
10.122941;0.000000;0.970000;-0.800000;0.106289;0.999578;-0.850645;50.165200;-0.860161;0.090191;1.026150;
10.122950;0.000000;0.970000;-0.800000;0.106165;0.999583;-0.850676;50.165200;-0.860107;0.090097;1.026124;
10.122969;0.000000;0.970000;-0.800000;0.105917;0.999592;-0.850737;50.165200;-0.859999;0.089909;1.026071;
10.123006;0.000000;0.970000;-0.800000;0.105423;0.999610;-0.850857;50.165201;-0.859783;0.089535;1.025966;
10.123081;0.000000;0.970000;-0.800000;0.104437;0.999645;-0.851093;50.165202;-0.859350;0.088790;1.025755;
10.123151;0.000000;0.970000;-0.800000;0.103520;0.999678;-0.851304;50.165203;-0.858943;0.088101;1.025558;
10.123151;0.000000;0.970000;-0.800000;0.103519;0.999678;-0.851304;50.165203;-0.858942;0.088101;1.025558;
10.123151;0.000000;0.970000;-0.800000;0.103518;0.999678;-0.851304;50.165203;-0.858942;0.088100;1.025558;
10.123151;0.000000;0.970000;-0.800000;0.103517;0.999678;-0.851305;50.165203;-0.858941;0.088099;1.025557;
10.123152;0.000000;0.970000;-0.800000;0.103513;0.999678;-0.851305;50.165203;-0.858940;0.088096;1.025556;
10.123152;0.000000;0.970000;-0.800000;0.103505;0.999679;-0.851307;50.165203;-0.858936;0.088090;1.025555;
10.123153;0.000000;0.970000;-0.800000;0.103490;0.999679;-0.851311;50.165203;-0.858929;0.088079;1.025552;
10.123156;0.000000;0.970000;-0.800000;0.103459;0.999680;-0.851318;50.165203;-0.858916;0.088056;1.025545;
10.123160;0.000000;0.970000;-0.800000;0.103398;0.999682;-0.851332;50.165203;-0.858889;0.088009;1.025532;
10.123170;0.000000;0.970000;-0.800000;0.103275;0.999687;-0.851361;50.165204;-0.858835;0.087917;1.025506;
10.123188;0.000000;0.970000;-0.800000;0.103031;0.999695;-0.851418;50.165204;-0.858726;0.087733;1.025453;
10.123226;0.000000;0.970000;-0.800000;0.102542;0.999713;-0.851530;50.165205;-0.858509;0.087366;1.025348;
10.123301;0.000000;0.970000;-0.800000;0.101567;0.999747;-0.851750;50.165206;-0.858073;0.086635;1.025139;
10.123450;0.000000;0.970000;-0.800000;0.099628;0.999815;-0.852170;50.165208;-0.857197;0.085189;1.024722;
10.123610;0.000000;0.970000;-0.800000;0.097579;0.999883;-0.852577;50.165211;-0.856251;0.083676;1.024278;
10.123610;0.000000;0.970000;-0.800000;0.097578;0.999884;-0.852577;50.165211;-0.856251;0.083675;1.024278;
10.123610;0.000000;0.970000;-0.800000;0.097577;0.999884;-0.852577;50.165211;-0.856251;0.083675;1.024278;
10.123610;0.000000;0.970000;-0.800000;0.097575;0.999884;-0.852577;50.165211;-0.856250;0.083673;1.024277;
10.123610;0.000000;0.970000;-0.800000;0.097572;0.999884;-0.852578;50.165211;-0.856248;0.083671;1.024277;
10.123611;0.000000;0.970000;-0.800000;0.097564;0.999884;-0.852580;50.165211;-0.856245;0.083665;1.024275;
10.123612;0.000000;0.970000;-0.800000;0.097549;0.999885;-0.852583;50.165211;-0.856238;0.083654;1.024272;
10.123614;0.000000;0.970000;-0.800000;0.097519;0.999886;-0.852589;50.165211;-0.856224;0.083632;1.024265;
10.123619;0.000000;0.970000;-0.800000;0.097459;0.999888;-0.852601;50.165211;-0.856197;0.083587;1.024252;
10.123628;0.000000;0.970000;-0.800000;0.097340;0.999892;-0.852626;50.165211;-0.856142;0.083499;1.024227;
10.123647;0.000000;0.970000;-0.800000;0.097101;0.999900;-0.852675;50.165212;-0.856032;0.083321;1.024175;
10.123684;0.000000;0.970000;-0.800000;0.096623;0.999916;-0.852772;50.165212;-0.855813;0.082968;1.024072;
10.123758;0.000000;0.970000;-0.800000;0.095670;0.999948;-0.852960;50.165214;-0.855373;0.082265;1.023865;
10.123907;0.000000;0.970000;-0.800000;0.093775;1.000011;-0.853318;50.165216;-0.854488;0.080874;1.023455;
10.124204;0.000000;0.970000;-0.800000;0.090030;1.000131;-0.853960;50.165221;-0.852707;0.078149;1.022638;
10.124798;0.000000;0.970000;-0.800000;0.082717;1.000352;-0.854959;50.165231;-0.849110;0.072925;1.021031;
10.125392;0.000000;0.970000;-0.800000;0.075584;1.000555;-0.855689;50.165241;-0.845498;0.067916;1.019451;
10.126580;0.000000;0.970000;-0.800000;0.062049;1.000898;-0.856196;50.165262;-0.838340;0.058747;1.016410;
10.127649;0.000000;0.970000;-0.800000;0.050459;1.001163;-0.855968;50.165280;-0.832029;0.051134;1.013778;
10.127716;0.000000;0.970000;-0.800000;0.049737;1.001180;-0.855952;50.165281;-0.831635;0.050661;1.013614;
10.127849;0.000000;0.970000;-0.800000;0.048302;1.001212;-0.855907;50.165283;-0.830850;0.049726;1.013288;
10.127866;0.000000;0.970000;-0.800000;0.048123;1.001216;-0.855902;50.165284;-0.830751;0.049609;1.013247;
10.127900;0.000000;0.970000;-0.800000;0.047765;1.001224;-0.855890;50.165284;-0.830555;0.049376;1.013165;
10.127916;0.000000;0.970000;-0.800000;0.047587;1.001228;-0.855884;50.165285;-0.830457;0.049260;1.013125;
10.127950;0.000000;0.970000;-0.800000;0.047230;1.001236;-0.855871;50.165285;-0.830261;0.049028;1.013043;
10.127966;0.000000;0.970000;-0.800000;0.047051;1.001240;-0.855864;50.165285;-0.830163;0.048913;1.013003;
10.128000;0.000000;0.970000;-0.800000;0.046695;1.001248;-0.855850;50.165286;-0.829967;0.048681;1.012921;
10.128017;0.000000;0.970000;-0.800000;0.046517;1.001251;-0.855843;50.165286;-0.829870;0.048566;1.012881;
10.128050;0.000000;0.970000;-0.800000;0.046162;1.001259;-0.855828;50.165287;-0.829674;0.048336;1.012800;
10.128067;0.000000;0.970000;-0.800000;0.045984;1.001263;-0.855820;50.165287;-0.829576;0.048221;1.012759;
10.128100;0.000000;0.970000;-0.800000;0.045630;1.001271;-0.855805;50.165288;-0.829381;0.047992;1.012678;
10.128117;0.000000;0.970000;-0.800000;0.045453;1.001275;-0.855797;50.165288;-0.829284;0.047878;1.012638;
10.128150;0.000000;0.970000;-0.800000;0.045100;1.001282;-0.855780;50.165289;-0.829089;0.047649;1.012557;
10.128167;0.000000;0.970000;-0.800000;0.044923;1.001286;-0.855771;50.165289;-0.828991;0.047535;1.012517;
10.128200;0.000000;0.970000;-0.800000;0.044570;1.001294;-0.855753;50.165289;-0.828796;0.047308;1.012436;
10.128217;0.000000;0.970000;-0.800000;0.044394;1.001298;-0.855744;50.165290;-0.828699;0.047194;1.012396;
10.128250;0.000000;0.970000;-0.800000;0.044042;1.001305;-0.855726;50.165290;-0.828504;0.046968;1.012316;
10.128267;0.000000;0.970000;-0.800000;0.043867;1.001309;-0.855716;50.165291;-0.828407;0.046855;1.012276;
10.128301;0.000000;0.970000;-0.800000;0.043516;1.001316;-0.855697;50.165291;-0.828213;0.046629;1.012195;
10.128317;0.000000;0.970000;-0.800000;0.043340;1.001320;-0.855687;50.165291;-0.828116;0.046517;1.012155;
10.128351;0.000000;0.970000;-0.800000;0.042990;1.001328;-0.855666;50.165292;-0.827922;0.046292;1.012075;
10.128367;0.000000;0.970000;-0.800000;0.042815;1.001331;-0.855656;50.165292;-0.827825;0.046180;1.012035;
10.128401;0.000000;0.970000;-0.800000;0.042466;1.001339;-0.855635;50.165293;-0.827631;0.045956;1.011955;
10.128417;0.000000;0.970000;-0.800000;0.042292;1.001342;-0.855624;50.165293;-0.827534;0.045845;1.011915;
10.128451;0.000000;0.970000;-0.800000;0.041944;1.001350;-0.855601;50.165294;-0.827341;0.045622;1.011835;
10.128468;0.000000;0.970000;-0.800000;0.041770;1.001353;-0.855590;50.165294;-0.827244;0.045511;1.011796;
10.128501;0.000000;0.970000;-0.800000;0.041422;1.001360;-0.855567;50.165295;-0.827051;0.045289;1.011716;
10.128518;0.000000;0.970000;-0.800000;0.041249;1.001364;-0.855555;50.165295;-0.826955;0.045178;1.011676;
10.128551;0.000000;0.970000;-0.800000;0.040902;1.001371;-0.855531;50.165295;-0.826762;0.044957;1.011597;
10.128568;0.000000;0.970000;-0.800000;0.040729;1.001375;-0.855519;50.165296;-0.826665;0.044846;1.011557;
10.128601;0.000000;0.970000;-0.800000;0.040383;1.001382;-0.855494;50.165296;-0.826473;0.044626;1.011478;
10.128618;0.000000;0.970000;-0.800000;0.040210;1.001386;-0.855481;50.165297;-0.826377;0.044516;1.011438;
10.128651;0.000000;0.970000;-0.800000;0.039866;1.001393;-0.855455;50.165297;-0.826184;0.044297;1.011359;
10.128668;0.000000;0.970000;-0.800000;0.039693;1.001396;-0.855442;50.165297;-0.826088;0.044188;1.011319;
10.128701;0.000000;0.970000;-0.800000;0.039349;1.001403;-0.855415;50.165298;-0.825896;0.043969;1.011241;
10.128718;0.000000;0.970000;-0.800000;0.039177;1.001407;-0.855402;50.165298;-0.825800;0.043860;1.011201;
10.128752;0.000000;0.970000;-0.800000;0.038834;1.001414;-0.855374;50.165299;-0.825609;0.043643;1.011122;
10.128768;0.000000;0.970000;-0.800000;0.038663;1.001417;-0.855360;50.165299;-0.825513;0.043534;1.011083;
10.128802;0.000000;0.970000;-0.800000;0.038321;1.001424;-0.855332;50.165300;-0.825321;0.043317;1.011004;
10.128818;0.000000;0.970000;-0.800000;0.038150;1.001428;-0.855317;50.165300;-0.825226;0.043209;1.010965;
10.128852;0.000000;0.970000;-0.800000;0.037808;1.001434;-0.855288;50.165300;-0.825035;0.042994;1.010886;
