time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UUelPu;
2.404777;1.787595;4.723562;0.991007;2.876996;-3.268911;1.705895;0.921897;4.092913;0.892857;2.237840;
2.408537;1.746043;4.628334;0.991083;2.807013;-3.221609;1.695320;0.923215;4.099125;0.892857;0.768885;
2.408537;1.746043;4.628334;0.991083;2.807013;-3.221609;1.695320;0.923215;4.099125;0.892857;0.768885;
2.408540;1.746002;4.628241;0.991084;2.806945;-3.221564;1.695310;0.923217;4.099131;0.892857;0.767506;
2.408544;1.745962;4.628149;0.991084;2.806877;-3.221518;1.695300;0.923218;4.099137;0.892857;0.766128;
2.408551;1.745881;4.627965;0.991084;2.806740;-3.221427;1.695279;0.923220;4.099149;0.892857;0.763372;
2.408566;1.745720;4.627596;0.991084;2.806467;-3.221244;1.695238;0.923226;4.099173;0.892857;0.757860;
2.408595;1.745397;4.626858;0.991085;2.805921;-3.220878;1.695156;0.923236;4.099221;0.892857;0.746842;
2.408654;1.744751;4.625382;0.991086;2.804829;-3.220147;1.694991;0.923256;4.099316;0.892857;0.724825;
2.408772;1.743461;4.622432;0.991088;2.802645;-3.218686;1.694662;0.923297;4.099508;0.892857;0.680869;
2.409007;1.740881;4.616536;0.991093;2.798278;-3.215767;1.694004;0.923378;4.099890;0.892857;0.593266;
2.409477;1.735726;4.604763;0.991103;2.789547;-3.209942;1.692690;0.923540;4.100652;0.892857;0.419288;
2.410417;1.725441;4.581293;0.991124;2.772099;-3.198339;1.690065;0.923862;4.102168;0.892857;0.076179;
2.412297;1.704969;4.534662;0.991165;2.737262;-3.175331;1.684835;0.924500;4.105168;0.892857;-0.591140;
2.414177;1.684628;4.488449;0.991207;2.702516;-3.152586;1.679628;0.925129;4.108125;0.892857;-1.233892;
2.416057;1.664423;4.442663;0.991251;2.667871;-3.130105;1.674448;0.925750;4.111039;0.892857;-1.852936;
2.417938;1.644358;4.397313;0.991295;2.633340;-3.107889;1.669293;0.926363;4.113910;0.892857;-2.449132;
2.419818;1.624436;4.352408;0.991341;2.598934;-3.085941;1.664165;0.926967;4.116739;0.892857;-3.023316;
2.423578;1.585041;4.263977;0.991436;2.530556;-3.042847;1.653993;0.928149;4.122267;0.892857;-4.109871;
2.427339;1.546265;4.177432;0.991536;2.462828;-3.000830;1.643936;0.929297;4.127623;0.892857;-5.117941;
2.431099;1.508136;4.092838;0.991640;2.395845;-2.959891;1.634000;0.930411;4.132808;0.892857;-6.052968;
2.434859;1.470683;4.010254;0.991748;2.329702;-2.920032;1.624188;0.931492;4.137828;0.892857;-6.920168;
2.438620;1.433934;3.929737;0.991861;2.264491;-2.881252;1.614508;0.932539;4.142677;0.892857;-7.724434;
2.442380;1.397915;3.851339;0.991978;2.200307;-2.843548;1.604963;0.933553;4.147361;0.892857;-8.470325;
2.446140;1.362654;3.775106;0.992099;2.137239;-2.806915;1.595559;0.934535;4.151882;0.892857;-9.162074;
2.449901;1.328177;3.701080;0.992224;2.075377;-2.771345;1.586300;0.935485;4.156241;0.892857;-9.803610;
2.453661;1.294508;3.629298;0.992354;2.014808;-2.736829;1.577191;0.936402;4.160441;0.892857;-10.398578;
2.457422;1.261672;3.559789;0.992487;1.955617;-2.703356;1.568238;0.937289;4.164484;0.892857;-10.950358;
2.461182;1.229692;3.492578;0.992624;1.897887;-2.670912;1.559444;0.938145;4.168375;0.892857;-11.462085;
2.468703;1.168414;3.365127;0.992909;1.787161;-2.609037;1.542360;0.939768;4.175715;0.892857;-12.380129;
2.475471;1.116408;3.258394;0.993178;1.693271;-2.556701;1.527573;0.941131;4.181809;0.892857;-13.095996;
2.482240;1.067495;3.159199;0.993457;1.605262;-2.507415;1.513369;0.942405;4.187491;0.892857;-13.720812;
2.489009;1.021783;3.067464;0.993747;1.523501;-2.461051;1.499770;0.943596;4.192723;0.892857;-14.266562;
2.495777;0.979353;2.983051;0.994045;1.448339;-2.417452;1.486797;0.944708;4.197500;0.892857;-14.742864;
2.502546;0.940281;2.905775;0.994352;1.380070;-2.376467;1.474467;0.945746;4.202025;0.892857;-15.158471;
2.509315;0.904637;2.835407;0.994667;1.318949;-2.337940;1.462798;0.946715;4.206182;0.892857;-15.521073;
2.516083;0.872476;2.771693;0.994988;1.265202;-2.301701;1.451805;0.947620;4.209976;0.892857;-15.837415;
2.522852;0.843841;2.714356;0.995316;1.219016;-2.267580;1.441500;0.948466;4.213495;0.892857;-16.113392;
2.529621;0.818767;2.663120;0.995648;1.180539;-2.235408;1.431896;0.949258;4.216756;0.892857;-16.354152;
2.536389;0.797275;2.617717;0.995984;1.149885;-2.205017;1.423001;0.950000;4.219762;0.892857;-16.564188;
2.549927;0.765066;2.543241;0.996663;1.112202;-2.148758;1.407374;0.951359;4.225190;0.892857;-16.911013;
2.563464;0.747167;2.489570;0.997347;1.106197;-2.097693;1.394642;0.952572;4.229784;0.892857;-17.175451;
2.577001;0.743357;2.456055;0.998027;1.131524;-2.050804;1.384805;0.953664;4.233764;0.892857;-17.376193;
2.590539;0.753325;2.442890;0.998698;1.187496;-2.007154;1.377834;0.954659;4.237460;0.892857;-17.528256;
2.604076;0.776612;2.451064;0.999351;1.272982;-1.966025;1.373671;0.955571;4.240615;0.892857;-17.643323;
2.617613;0.812651;2.482091;0.999981;1.386523;-1.926898;1.372230;0.956410;4.243408;0.892857;-17.730350;
2.631151;0.860765;2.537623;1.000580;1.526363;-1.889464;1.373394;0.957180;4.245842;0.892857;-17.796153;
2.644688;0.920181;2.619019;1.001144;1.690487;-1.853610;1.377025;0.957881;4.247979;0.892857;-17.845902;
2.658226;0.990036;2.726968;1.001665;1.876651;-1.819403;1.382957;0.958507;4.249742;0.892857;-17.883511;
2.671763;1.069382;2.861251;1.002141;2.082409;-1.787053;1.391003;0.959050;4.251035;0.892857;-17.911941;
2.685300;1.157199;3.020671;1.002565;2.305139;-1.756888;1.400959;0.959499;4.251915;0.892857;-17.933433;
2.698838;1.252397;3.203137;1.002936;2.542069;-1.729303;1.412603;0.959843;4.252264;0.892857;-17.949680;
2.712375;1.353831;3.405831;1.003250;2.790296;-1.704730;1.425697;0.960071;4.252040;0.892857;-17.961962;
2.725912;1.460304;3.625420;1.003504;3.046826;-1.683585;1.439996;0.960174;4.251196;0.892857;-17.971245;
2.739450;1.570583;3.858249;1.003697;3.308599;-1.666239;1.455245;0.960146;4.249700;0.892857;-17.978263;
2.752987;1.683412;4.100504;1.003829;3.572533;-1.652972;1.471183;0.959981;4.247551;0.892857;-17.983569;
2.766524;1.797527;4.348366;1.003898;3.835566;-1.644009;1.487548;0.959682;4.244703;0.892857;-17.987579;
2.780062;1.911658;4.598014;1.003907;4.094701;-1.639316;1.504079;0.959254;4.241202;0.892857;-17.990611;
2.793599;2.024563;4.845782;1.003855;4.347056;-1.638757;1.520519;0.958708;4.237037;0.892857;-17.992902;
2.794781;2.034302;4.867157;1.003848;4.368633;-1.638875;1.521938;0.958655;4.236662;0.892857;-17.993076;
2.794781;2.034300;4.867101;1.003848;4.368646;-1.638733;1.521938;0.958659;4.236662;0.892857;-17.993076;
2.794805;2.034501;4.867541;1.003847;4.369090;-1.638736;1.521967;0.958658;4.236687;0.892857;-17.993079;
2.794805;2.034501;4.867541;1.003847;4.369090;-1.638736;1.521967;0.958658;4.236687;0.892857;-17.993079;
2.794805;2.034501;4.867541;1.003847;4.369090;-1.638736;1.521967;0.958658;4.236687;0.892857;-17.993079;
2.794805;2.034501;4.867541;1.003847;4.369090;-1.638736;1.521967;0.958658;4.236687;0.892857;-17.993079;
2.794805;2.034503;4.867545;1.003847;4.369094;-1.638736;1.521967;0.958658;4.236687;0.892857;-17.993078;
2.794805;2.034503;4.867545;1.003847;4.369094;-1.638736;1.521967;0.958658;4.236687;0.892857;-17.993078;
2.794967;2.035841;4.870483;1.003846;4.372055;-1.638758;1.522162;0.958650;4.236807;0.892857;-17.992090;
2.795128;2.037179;4.873420;1.003845;4.375016;-1.638780;1.522358;0.958643;4.236716;0.892857;-17.990095;
2.795452;2.039854;4.879292;1.003843;4.380934;-1.638825;1.522748;0.958628;4.236612;0.892857;-17.983769;
2.796099;2.045200;4.891027;1.003839;4.392752;-1.638921;1.523529;0.958599;4.236398;0.892857;-17.959362;
2.796746;2.050540;4.902748;1.003834;4.404548;-1.639027;1.524309;0.958569;4.236187;0.892857;-17.919578;
2.798039;2.061200;4.926148;1.003825;4.428068;-1.639263;1.525865;0.958509;4.235761;0.892857;-17.794108;
2.800627;2.082441;4.972762;1.003805;4.474819;-1.639839;1.528966;0.958386;4.234895;0.892857;-17.366615;
2.803214;2.103569;5.019114;1.003782;4.521168;-1.640549;1.532049;0.958259;4.234013;0.892857;-16.712839;
2.805801;2.124576;5.065181;1.003758;4.567100;-1.641391;1.535113;0.958129;4.233115;0.892857;-15.845307;
2.808389;2.145455;5.110941;1.003731;4.612597;-1.642360;1.538156;0.957996;4.232200;0.892857;-14.776518;
2.810976;2.166198;5.156371;1.003703;4.657642;-1.643452;1.541177;0.957861;4.231270;0.892857;-13.518635;
2.813563;2.186796;5.201451;1.003672;4.702218;-1.644664;1.544174;0.957722;4.230330;0.892857;-12.083363;
2.813910;2.189543;5.207461;1.003668;4.708152;-1.644835;1.544573;0.957703;4.230203;0.892857;-11.878483;
2.813910;2.189543;5.207461;1.003668;4.708152;-1.644835;1.544573;0.957703;4.230203;0.892857;-11.878483;
2.813910;2.189546;5.207466;1.003668;4.708157;-1.644835;1.544573;0.957703;4.230203;0.892857;-11.878323;
2.813910;2.189546;5.207466;1.003668;4.708157;-1.644835;1.544573;0.957703;4.230203;0.892857;-11.878323;
2.813910;2.189546;5.207466;1.003668;4.708157;-1.644835;1.544573;0.957703;4.230203;0.892857;-11.878323;
2.813910;2.189546;5.207466;1.003668;4.708157;-1.644835;1.544573;0.957703;4.230203;0.892857;-11.878323;
2.813927;2.189678;5.207756;1.003668;4.708444;-1.644844;1.544593;0.957702;4.230202;0.892857;-11.868317;
2.813944;2.189811;5.208046;1.003667;4.708730;-1.644852;1.544612;0.957701;4.230193;0.892857;-11.858314;
2.813977;2.190077;5.208627;1.003667;4.709303;-1.644869;1.544651;0.957700;4.230180;0.892857;-11.838316;
2.814044;2.190607;5.209788;1.003666;4.710449;-1.644902;1.544728;0.957696;4.230155;0.892857;-11.798384;
2.814178;2.191669;5.212109;1.003665;4.712740;-1.644969;1.544882;0.957689;4.230106;0.892857;-11.718734;
2.814446;2.193789;5.216747;1.003661;4.717316;-1.645105;1.545190;0.957674;4.230007;0.892857;-11.560282;
2.814982;2.198024;5.226005;1.003654;4.726448;-1.645380;1.545806;0.957645;4.229810;0.892857;-11.246741;
2.815250;2.200140;5.230630;1.003651;4.731008;-1.645519;1.546113;0.957630;4.229711;0.892857;-11.090807;
2.815384;2.201198;5.232942;1.003649;4.733287;-1.645589;1.546267;0.957623;4.229661;0.892857;-11.013048;
2.815451;2.201726;5.234097;1.003648;4.734426;-1.645624;1.546344;0.957619;4.229636;0.892857;-10.974221;
2.815485;2.201990;5.234675;1.003648;4.734995;-1.645642;1.546382;0.957617;4.229624;0.892857;-10.954820;
2.815501;2.202123;5.234964;1.003648;4.735280;-1.645650;1.546401;0.957616;4.229617;0.892857;-10.945123;
2.815535;2.202387;5.235542;1.003647;4.735849;-1.645668;1.546440;0.957614;4.229605;0.892857;-10.925741;
2.815539;2.202420;5.235614;1.003647;4.735920;-1.645670;1.546444;0.957614;4.229603;0.892857;-10.923319;
2.815541;2.202436;5.235650;1.003647;4.735956;-1.645671;1.546447;0.957614;4.229603;0.892857;-10.922108;
2.815545;2.202469;5.235722;1.003647;4.736027;-1.645673;1.546452;0.957614;4.229574;0.892857;-10.919686;
2.815554;2.202536;5.235867;1.003647;4.736169;-1.645678;1.546461;0.957613;4.229433;0.892857;-10.914842;
2.815570;2.202668;5.236155;1.003647;4.736454;-1.645687;1.546480;0.957612;4.229075;0.892857;-10.905158;
2.815604;2.202932;5.236733;1.003646;4.737023;-1.645704;1.546519;0.957611;4.228289;0.892857;-10.885804;
2.815671;2.203460;5.237887;1.003646;4.738161;-1.645740;1.546595;0.957607;4.226680;0.892857;-10.847147;
2.815805;2.204514;5.240195;1.003644;4.740434;-1.645811;1.546749;0.957600;4.223453;0.892857;-10.770039;
2.816073;2.206619;5.244802;1.003640;4.744972;-1.645955;1.547055;0.957585;4.217003;0.892857;-10.616646;
2.816609;2.210810;5.253990;1.003633;4.754017;-1.646249;1.547667;0.957555;4.204120;0.892857;-10.313114;
2.817681;2.219117;5.272254;1.003619;4.771975;-1.646865;1.548886;0.957495;4.178554;0.892857;-9.718793;
2.818753;2.227351;5.290406;1.003604;4.789800;-1.647508;1.550100;0.957435;4.152960;0.892857;-9.136948;
2.819825;2.235510;5.308445;1.003589;4.807490;-1.648179;1.551309;0.957375;4.127766;0.892857;-8.567316;
2.821969;2.251658;5.344258;1.003558;4.842547;-1.649591;1.553714;0.957252;4.077206;0.892857;-7.455925;
2.824113;2.267535;5.379641;1.003526;4.877096;-1.651104;1.556100;0.957127;4.027461;0.892857;-6.387351;
2.826258;2.283126;5.414550;1.003493;4.911092;-1.652722;1.558464;0.957001;3.978252;0.892857;-5.363022;
2.830546;2.313440;5.482849;1.003423;4.977347;-1.656259;1.563122;0.956744;3.882038;0.892857;-3.439555;
2.834405;2.339745;5.542549;1.003355;5.034975;-1.659768;1.567229;0.956508;3.797933;0.892857;-1.843880;
2.838265;2.365132;5.600509;1.003284;5.090666;-1.663566;1.571252;0.956268;3.716017;0.892857;-0.366854;
2.841713;2.387047;5.650780;1.003217;5.138757;-1.667187;1.574773;0.956052;3.644935;0.892857;0.859277;
2.842415;2.391418;5.660832;1.003203;5.148349;-1.667948;1.575480;0.956007;3.630727;0.892857;1.098186;
2.842416;2.391426;5.660851;1.003203;5.148368;-1.667950;1.575482;0.956007;3.630699;0.892857;1.098649;
2.842419;2.391443;5.660891;1.003203;5.148405;-1.667953;1.575484;0.956007;3.630644;0.892857;1.099575;
2.842419;2.391445;5.660895;1.003203;5.148410;-1.667953;1.575485;0.956007;3.630637;0.892857;1.099691;
2.842419;2.391446;5.660896;1.003203;5.148410;-1.667953;1.575485;0.956007;3.630638;0.892857;1.099695;
2.842419;2.391446;5.660896;1.003203;5.148411;-1.667953;1.575485;0.956007;3.630640;0.892857;1.099702;
2.842419;2.391446;5.660897;1.003203;5.148411;-1.667953;1.575485;0.956007;3.630645;0.892857;1.099717;
2.842419;2.391446;5.660898;1.003203;5.148412;-1.667953;1.575485;0.956007;3.630664;0.892857;1.099746;
2.842419;2.391448;5.660900;1.003203;5.148415;-1.667954;1.575485;0.956007;3.630730;0.892857;1.099803;
2.842420;2.391450;5.660905;1.003203;5.148419;-1.667954;1.575485;0.956007;3.630975;0.892857;1.099919;
2.842420;2.391451;5.660909;1.003203;5.148423;-1.667954;1.575486;0.956007;3.631233;0.892857;1.100000;
2.842420;2.391451;5.660909;1.003203;5.148423;-1.667954;1.575486;0.956007;3.631233;0.892857;1.100000;
2.842422;2.391467;5.660944;1.003203;5.148457;-1.667957;1.575488;0.956007;3.633694;0.892857;1.100845;
2.842425;2.391482;5.660980;1.003203;5.148491;-1.667960;1.575491;0.956007;3.635651;0.892857;1.101690;
2.842430;2.391513;5.661051;1.003202;5.148559;-1.667965;1.575496;0.956007;3.638691;0.892857;1.103380;
2.842440;2.391576;5.661194;1.003202;5.148695;-1.667976;1.575506;0.956006;3.641939;0.892857;1.106760;
2.842450;2.391638;5.661337;1.003202;5.148832;-1.667987;1.575516;0.956005;3.643014;0.892857;1.110138;
2.842460;2.391700;5.661480;1.003202;5.148968;-1.667998;1.575526;0.956005;3.643128;0.892857;1.113516;
2.842480;2.391825;5.661766;1.003201;5.149241;-1.668020;1.575546;0.956003;3.642868;0.892857;1.120270;
2.842520;2.392074;5.662338;1.003201;5.149786;-1.668063;1.575586;0.956001;3.641828;0.892857;1.133765;
2.842600;2.392571;5.663480;1.003199;5.150876;-1.668150;1.575667;0.955996;3.640162;0.892857;1.160711;
2.842760;2.393565;5.665762;1.003196;5.153052;-1.668325;1.575827;0.955986;3.636929;0.892857;1.214431;
2.843080;2.395546;5.670312;1.003189;5.157390;-1.668676;1.576148;0.955965;3.630504;0.892857;1.321187;
2.843400;2.397521;5.674850;1.003183;5.161714;-1.669029;1.576468;0.955945;3.624077;0.892857;1.427265;
2.844040;2.401446;5.683873;1.003170;5.170307;-1.669740;1.577105;0.955905;3.611345;0.892857;1.636739;
2.844680;2.405346;5.692844;1.003157;5.178845;-1.670458;1.577740;0.955864;3.598615;0.892857;1.843565;
2.845320;2.409221;5.701764;1.003144;5.187327;-1.671181;1.578372;0.955824;3.585850;0.892857;2.047777;
2.846600;2.416914;5.719482;1.003117;5.204159;-1.672644;1.579630;0.955743;3.561042;0.892857;2.450198;
2.847881;2.424515;5.737004;1.003090;5.220781;-1.674129;1.580878;0.955661;3.536208;0.892857;2.843077;
2.849161;2.432019;5.754319;1.003062;5.237181;-1.675636;1.582115;0.955580;3.511835;0.892857;3.226209;
2.851721;2.446734;5.788312;1.003007;5.269306;-1.678715;1.584556;0.955417;3.463823;0.892857;3.964029;
2.854281;2.461060;5.821447;1.002949;5.300526;-1.681873;1.586951;0.955254;3.417097;0.892857;4.665182;
2.856842;2.474998;5.853714;1.002891;5.330837;-1.685103;1.589299;0.955091;3.371529;0.892857;5.331372;
2.859402;2.488551;5.885104;1.002831;5.360234;-1.688399;1.591600;0.954929;3.327297;0.892857;5.964301;
2.864522;2.514509;5.945214;1.002707;5.416274;-1.695146;1.596053;0.954607;3.242688;0.892857;7.138878;
2.869131;2.536572;5.996241;1.002592;5.463569;-1.701363;1.599887;0.954322;3.170926;0.892857;8.097881;
2.873740;2.557416;6.044325;1.002472;5.507887;-1.707670;1.603552;0.954042;3.103382;0.892857;8.972276;
2.874470;2.560608;6.051672;1.002453;5.514636;-1.708673;1.604116;0.953998;3.093068;0.892857;9.103740;
2.874470;2.560608;6.051672;1.002453;5.514636;-1.708674;1.604116;0.953998;3.093068;0.892857;9.103740;
2.874470;2.560608;6.051672;1.002453;5.514636;-1.708674;1.604116;0.953998;3.093068;0.892857;9.103741;
2.874470;2.560608;6.051672;1.002453;5.514636;-1.708674;1.604116;0.953998;3.093068;0.892857;9.103741;
2.874513;2.560796;6.052105;1.002452;5.515033;-1.708734;1.604150;0.953995;3.092460;0.892857;9.111429;
2.874556;2.560984;6.052537;1.002451;5.515430;-1.708794;1.604183;0.953993;3.091853;0.892857;9.119111;
2.874643;2.561359;6.053402;1.002449;5.516224;-1.708913;1.604250;0.953987;3.090640;0.892857;9.134458;
2.874816;2.562109;6.055127;1.002444;5.517807;-1.709151;1.604383;0.953977;3.088217;0.892857;9.165075;
2.875162;2.563603;6.058566;1.002435;5.520962;-1.709629;1.604648;0.953956;3.083391;0.892857;9.225996;
2.875854;2.566572;6.065393;1.002417;5.527222;-1.710584;1.605175;0.953915;3.073810;0.892857;9.346587;
2.877238;2.572428;6.078845;1.002380;5.539540;-1.712496;1.606218;0.953833;3.054935;0.892857;9.582854;
2.880005;2.583817;6.104942;1.002305;5.563375;-1.716321;1.608254;0.953671;3.018332;0.892857;10.036444;
2.885541;2.605311;6.153893;1.002152;5.607850;-1.723935;1.612129;0.953356;2.949700;0.892857;10.873277;
2.891077;2.625107;6.198518;1.001995;5.648094;-1.731447;1.615733;0.953055;2.887169;0.892857;11.622912;
2.896613;2.643228;6.238814;1.001834;5.684151;-1.738787;1.619062;0.952770;2.830738;0.892857;12.293951;
2.902148;2.659693;6.274793;1.001671;5.716072;-1.745883;1.622108;0.952502;2.780026;0.892857;12.894468;
2.907684;2.674526;6.306474;1.001504;5.743915;-1.752667;1.624867;0.952254;2.735173;0.892857;13.431816;
2.913220;2.687750;6.333886;1.001334;5.767745;-1.759075;1.627333;0.952027;2.695987;0.892857;13.912620;
2.918756;2.699389;6.357066;1.001163;5.787635;-1.765043;1.629504;0.951822;2.662321;0.892857;14.342823;
2.924291;2.709469;6.376061;1.000990;5.803661;-1.770513;1.631375;0.951640;2.634038;0.892857;14.727747;
2.929827;2.718015;6.390923;1.000815;5.815903;-1.775431;1.632943;0.951484;2.610981;0.892857;15.072158;
2.935363;2.725055;6.401711;1.000639;5.824447;-1.779745;1.634208;0.951354;2.592990;0.892857;15.380319;
2.946434;2.734766;6.411436;1.000287;5.830911;-1.786336;1.635817;0.951176;2.570979;0.892857;15.906835;
2.956398;2.738655;6.407001;0.999969;5.825008;-1.789792;1.636217;0.951112;2.567095;0.892857;16.290158;
2.966363;2.738139;6.390573;0.999654;5.808574;-1.790718;1.635627;0.951141;2.576993;0.892857;16.603472;
2.976327;2.733414;6.362682;0.999342;5.782178;-1.788977;1.634056;0.951266;2.599704;0.892857;16.859441;
2.986291;2.724687;6.323896;0.999035;5.746398;-1.784478;1.631519;0.951486;2.634275;0.892857;17.068518;
2.996256;2.712175;6.274815;0.998735;5.701821;-1.777173;1.628033;0.951799;2.679785;0.892857;17.239278;
3.006220;2.696106;6.216074;0.998443;5.649039;-1.767054;1.623622;0.952203;2.735346;0.892857;17.378737;
3.016184;2.676717;6.148331;0.998162;5.588648;-1.754153;1.618316;0.952694;2.800110;0.892857;17.492631;
3.026148;2.654278;6.072324;0.997891;5.521296;-1.738553;1.612148;0.953267;2.874075;0.892857;17.585829;
3.027903;2.650041;6.058169;0.997845;5.508790;-1.735539;1.610977;0.953376;2.887746;0.892857;17.600558;
3.027903;2.650043;6.058167;0.997845;5.508796;-1.735522;1.610977;0.953376;2.887746;0.892857;17.600558;
3.027928;2.649983;6.057968;0.997844;5.508620;-1.735480;1.610961;0.953378;2.887331;0.892857;17.600753;
3.027928;2.649983;6.057968;0.997844;5.508620;-1.735480;1.610961;0.953378;2.887331;0.892857;17.600753;
3.028071;2.649631;6.056797;0.997840;5.507586;-1.735230;1.610864;0.953387;2.887139;0.892857;17.601890;
3.028213;2.649279;6.055625;0.997837;5.506550;-1.734979;1.610767;0.953396;2.889228;0.892857;17.603023;
3.028499;2.648573;6.053276;0.997829;5.504476;-1.734476;1.610572;0.953414;2.891534;0.892857;17.605283;
3.028784;2.647864;6.050920;0.997822;5.502396;-1.733970;1.610377;0.953432;2.893831;0.892857;17.607525;
3.029356;2.646437;6.046182;0.997807;5.498214;-1.732949;1.609983;0.953469;2.898389;0.892857;17.611958;
3.030498;2.643547;6.036612;0.997777;5.489771;-1.730874;1.609185;0.953543;2.907556;0.892857;17.620625;
3.032783;2.637628;6.017095;0.997718;5.472572;-1.726586;1.607547;0.953696;2.926128;0.892857;17.637203;
3.037352;2.625263;5.976639;0.997603;5.437000;-1.717475;1.604106;0.954017;2.965578;0.892857;17.667582;
3.041922;2.612384;5.934816;0.997491;5.400284;-1.707850;1.600505;0.954352;3.004657;0.892857;17.695418;
3.047691;2.595385;5.880001;0.997354;5.352255;-1.694911;1.595710;0.954798;3.058671;0.892857;17.726928;
3.053460;2.577687;5.823306;0.997223;5.302662;-1.681204;1.590675;0.955264;3.113380;0.892857;17.755164;
3.059229;2.559347;5.764881;0.997097;5.251619;-1.666780;1.585411;0.955749;3.169773;0.892857;17.780480;
3.070767;2.521339;5.644414;0.996856;5.146416;-1.636449;1.574381;0.956757;3.287149;0.892857;17.825220;
3.082305;2.481405;5.518742;0.996636;5.036792;-1.603811;1.562577;0.957822;3.408910;0.892857;17.861450;
3.093844;2.439898;5.388788;0.996439;4.923519;-1.569083;1.550039;0.958936;3.536401;0.892857;17.890462;
3.105382;2.397162;5.255438;0.996264;4.807369;-1.532424;1.536832;0.960092;3.666497;0.892857;17.913449;
3.112142;2.371752;5.176280;0.996173;4.738429;-1.510235;1.528821;0.960783;3.744041;0.892857;17.924683;
3.112142;2.371751;5.176287;0.996173;4.738434;-1.510241;1.528821;0.960783;3.744041;0.892857;17.924683;
3.112507;2.370364;5.171971;0.996168;4.734675;-1.509021;1.528381;0.960820;3.748188;0.892857;17.922128;
3.112873;2.368977;5.167653;0.996163;4.730916;-1.507800;1.527940;0.960858;3.752426;0.892857;17.916511;
3.113604;2.366201;5.159014;0.996154;4.723393;-1.505354;1.527058;0.960934;3.760905;0.892857;17.898192;
3.115067;2.360645;5.141720;0.996136;4.708333;-1.500446;1.525286;0.961086;3.777870;0.892857;17.826223;
3.116529;2.355081;5.124406;0.996118;4.693257;-1.495519;1.523507;0.961238;3.794876;0.892857;17.708472;
3.119454;2.343939;5.089732;0.996083;4.663064;-1.485605;1.519923;0.961543;3.828961;0.892857;17.339411;
3.122379;2.332781;5.055007;0.996050;4.632827;-1.475615;1.516309;0.961849;3.863119;0.892857;16.798886;
3.125304;2.321613;5.020249;0.996018;4.602563;-1.465554;1.512665;0.962156;3.897383;0.892857;16.095878;
3.128229;2.310443;4.985475;0.995988;4.572286;-1.455427;1.508992;0.962464;3.931627;0.892857;15.239447;
3.131153;2.299277;4.950705;0.995959;4.542013;-1.445238;1.505293;0.962773;3.965918;0.892857;14.238408;
3.134078;2.288121;4.915955;0.995932;4.511760;-1.434991;1.501568;0.963082;4.000222;0.892857;13.101234;
3.137003;2.276983;4.881244;0.995907;4.481541;-1.424691;1.497819;0.963391;4.034511;0.892857;11.836041;
3.139928;2.265869;4.846588;0.995883;4.451374;-1.414343;1.494047;0.963701;4.068769;0.892857;10.450593;
3.142853;2.254786;4.812006;0.995861;4.421273;-1.403951;1.490254;0.964011;4.102977;0.892857;8.952315;
3.143180;2.253549;4.808145;0.995858;4.417912;-1.402786;1.489829;0.964046;4.106798;0.892857;8.778217;
3.143180;2.253549;4.808146;0.995858;4.417913;-1.402786;1.489829;0.964046;4.106798;0.892857;8.778217;
3.143180;2.253548;4.808143;0.995858;4.417910;-1.402785;1.489828;0.964046;4.106800;0.892857;8.778079;
3.143180;2.253548;4.808143;0.995858;4.417910;-1.402785;1.489828;0.964046;4.106800;0.892857;8.778079;
3.143180;2.253548;4.808143;0.995858;4.417910;-1.402785;1.489828;0.964046;4.106800;0.892857;8.778079;
3.143180;2.253548;4.808143;0.995858;4.417910;-1.402785;1.489828;0.964046;4.106800;0.892857;8.778079;
3.143194;2.253495;4.807975;0.995858;4.417764;-1.402734;1.489810;0.964048;4.106944;0.892857;8.770470;
3.143209;2.253441;4.807807;0.995858;4.417618;-1.402684;1.489791;0.964049;4.107101;0.892857;8.762863;
3.143237;2.253333;4.807471;0.995858;4.417326;-1.402583;1.489755;0.964052;4.107425;0.892857;8.747654;
3.143294;2.253118;4.806800;0.995857;4.416742;-1.402380;1.489681;0.964058;4.108091;0.892857;8.717277;
3.143408;2.252688;4.805458;0.995856;4.415573;-1.401975;1.489533;0.964070;4.109419;0.892857;8.656662;
3.143635;2.251829;4.802774;0.995855;4.413238;-1.401164;1.489236;0.964094;4.112076;0.892857;8.535981;
3.144090;2.250110;4.797410;0.995852;4.408569;-1.399542;1.488644;0.964142;4.117385;0.892857;8.296794;
3.144999;2.246678;4.786692;0.995845;4.399242;-1.396295;1.487456;0.964239;4.127996;0.892857;7.826967;
3.145909;2.243249;4.775984;0.995839;4.389925;-1.393044;1.486267;0.964335;4.138607;0.892857;7.365534;
3.146819;2.239825;4.765287;0.995833;4.380618;-1.389790;1.485077;0.964432;4.149218;0.892857;6.912345;
3.148638;2.232988;4.743918;0.995821;4.362023;-1.383273;1.482691;0.964625;4.170354;0.892857;6.024763;
3.150457;2.226170;4.722594;0.995810;4.343469;-1.376745;1.480300;0.964817;4.191494;0.892857;5.166894;
3.152276;2.219372;4.701320;0.995799;4.324960;-1.370205;1.477902;0.965010;4.212564;0.892857;4.339094;
