time;WECCPVVSource_photovoltaics_wecc_reec_PInjPu;WECCPVVSource_photovoltaics_wecc_reec_QInjPu;WECCPVVSource_photovoltaics_injector_terminal_V_re;WECCPVVSource_photovoltaics_injector_terminal_i_re;WECCPVVSource_photovoltaics_injector_terminal_V_im;WECCPVVSource_photovoltaics_injector_terminal_i_im;WECCPVVSource_photovoltaics_pll_omegaPLLPu;
2.002230;0.225863;-0.593594;0.832942;-0.225863;0.056466;-0.668226;1.000000;
2.002250;0.225792;-0.591444;0.833616;-0.225792;0.056448;-0.665530;1.000000;
2.002290;0.225648;-0.587145;0.834960;-0.225648;0.056413;-0.660154;1.000000;
2.002370;0.225427;-0.578562;0.837635;-0.225427;0.056357;-0.649454;1.000000;
2.002530;0.225180;-0.561454;0.842931;-0.225180;0.056296;-0.628269;1.000000;
2.002850;0.225300;-0.527476;0.853317;-0.225300;0.056326;-0.586728;1.000000;
2.003490;0.227063;-0.460540;0.873299;-0.227063;0.056766;-0.506801;1.000000;
2.004130;0.230087;-0.395104;0.892276;-0.230087;0.057522;-0.430892;1.000000;
2.004770;0.233556;-0.331286;0.910308;-0.233556;0.058389;-0.358767;1.000000;
2.004969;0.234596;-0.311776;0.915740;-0.234596;0.058650;-0.337037;1.000000;
2.004969;0.234560;-0.311745;0.915740;-0.234561;0.058641;-0.337036;1.000000;
2.004979;0.234618;-0.310769;0.916010;-0.234618;0.058655;-0.335957;1.000000;
2.004989;0.234675;-0.309795;0.916280;-0.234675;0.058669;-0.334878;1.000000;
2.005009;0.234789;-0.307848;0.916819;-0.234789;0.058698;-0.332723;1.000000;
2.005049;0.235016;-0.303959;0.917894;-0.235016;0.058755;-0.328423;1.000000;
2.005129;0.235465;-0.296200;0.920033;-0.235465;0.058867;-0.319864;1.000000;
2.005289;0.236345;-0.280763;0.924273;-0.236345;0.059087;-0.302905;1.000000;
2.005609;0.238031;-0.250220;0.932594;-0.238031;0.059508;-0.269623;1.000000;
2.005686;0.238423;-0.242924;0.934568;-0.238423;0.059606;-0.261724;1.000000;
2.005686;0.238423;-0.242924;0.934568;-0.238423;0.059606;-0.261724;1.000000;
2.005696;0.238473;-0.241979;0.934823;-0.238473;0.059619;-0.260704;1.000000;
2.005706;0.238524;-0.241036;0.935078;-0.238524;0.059631;-0.259685;1.000000;
2.005726;0.238624;-0.239151;0.935587;-0.238624;0.059656;-0.257650;1.000000;
2.005766;0.238823;-0.235386;0.936603;-0.238823;0.059706;-0.253588;1.000000;
2.005846;0.239217;-0.227877;0.938624;-0.239217;0.059805;-0.245502;1.000000;
2.006006;0.239986;-0.212946;0.942628;-0.239986;0.059997;-0.229485;1.000000;
2.006326;0.241454;-0.183428;0.950485;-0.241454;0.060364;-0.198058;1.000000;
2.006966;0.244134;-0.125792;0.965607;-0.244134;0.061034;-0.137571;1.000000;
2.007606;0.246514;-0.070082;0.979960;-0.246514;0.061629;-0.080160;1.000000;
2.008886;0.250802;0.035544;1.006502;-0.250802;0.062701;0.026007;1.000000;
2.010166;0.254905;0.133120;1.030297;-0.254905;0.063727;0.121187;1.000000;
2.011446;0.259457;0.222566;1.051535;-0.259457;0.064865;0.206137;1.000000;
2.012726;0.265033;0.303952;1.070396;-0.265033;0.066259;0.281580;1.000000;
2.013477;0.268978;0.347958;1.080420;-0.268978;0.067245;0.321679;1.000000;
2.013477;0.268978;0.347958;1.080420;-0.268978;0.067245;0.321679;1.000000;
2.013487;0.269052;0.348619;1.080548;-0.269052;0.067263;0.322189;1.000000;
2.013497;0.269107;0.349184;1.080676;-0.269107;0.067277;0.322700;1.000000;
2.013517;0.269218;0.350314;1.080931;-0.269218;0.067305;0.323721;1.000000;
2.013557;0.269440;0.352565;1.081440;-0.269440;0.067360;0.325757;1.000000;
2.013637;0.269890;0.357047;1.082452;-0.269890;0.067473;0.329805;1.000000;
2.013797;0.270810;0.365918;1.084451;-0.270810;0.067703;0.337801;1.000000;
2.014117;0.272733;0.383290;1.088350;-0.272733;0.068184;0.353398;1.000000;
2.014757;0.276891;0.416540;1.095759;-0.276891;0.069223;0.383032;1.000000;
2.016037;0.286289;0.477044;1.109053;-0.286289;0.071573;0.436208;1.000000;
2.017317;0.296912;0.529481;1.120372;-0.296912;0.074229;0.481485;1.000000;
2.017637;0.299718;0.541378;1.122916;-0.299718;0.074930;0.491658;1.000000;
2.017637;0.299717;0.541393;1.122916;-0.299717;0.074930;0.491659;1.000000;
2.017647;0.299807;0.541755;1.122993;-0.299807;0.074952;0.491967;1.000000;
2.017657;0.299896;0.542116;1.123070;-0.299896;0.074975;0.492274;1.000000;
2.017677;0.300076;0.542836;1.123223;-0.300076;0.075020;0.492888;1.000000;
2.017717;0.300435;0.544272;1.123529;-0.300435;0.075109;0.494110;1.000000;
2.017797;0.301156;0.547120;1.124134;-0.301156;0.075290;0.496533;1.000000;
2.017957;0.302607;0.552724;1.125324;-0.302607;0.075652;0.501293;1.000000;
2.018277;0.305544;0.563568;1.127620;-0.305544;0.076387;0.510476;1.000000;
2.018917;0.311539;0.583834;1.131884;-0.311539;0.077885;0.527531;1.000000;
2.020197;0.323912;0.618961;1.139184;-0.323912;0.080979;0.556730;1.000000;
2.021477;0.336677;0.647206;1.144947;-0.336677;0.084170;0.579782;1.000000;
2.021705;0.338978;0.651568;1.145826;-0.338978;0.084745;0.583301;1.000000;
2.021705;0.338979;0.651574;1.145826;-0.338979;0.084745;0.583301;1.000000;
2.021715;0.339081;0.651758;1.145863;-0.339081;0.084771;0.583449;1.000000;
2.021725;0.339182;0.651942;1.145900;-0.339182;0.084796;0.583597;1.000000;
2.021745;0.339385;0.652309;1.145974;-0.339385;0.084847;0.583891;1.000000;
2.021785;0.339792;0.653038;1.146120;-0.339792;0.084949;0.584476;1.000000;
2.021865;0.340605;0.654478;1.146409;-0.340605;0.085152;0.585631;1.000000;
2.022025;0.342234;0.657287;1.146971;-0.342234;0.085559;0.587877;1.000000;
2.022345;0.345501;0.662622;1.148032;-0.345501;0.086376;0.592124;1.000000;
2.022985;0.352062;0.672208;1.149920;-0.352062;0.088016;0.599674;1.000000;
2.024265;0.365257;0.687382;1.152830;-0.365257;0.091315;0.611313;1.000000;
2.025545;0.378505;0.697634;1.154682;-0.378505;0.094627;0.618721;1.000000;
2.026825;0.391757;0.703522;1.155600;-0.391757;0.097940;0.622395;1.000000;
2.028105;0.404978;0.705584;1.155701;-0.404978;0.101245;0.622801;1.000000;
2.029385;0.418141;0.704318;1.155092;-0.418141;0.104536;0.620364;1.000000;
2.029420;0.418495;0.704248;1.155068;-0.418495;0.104625;0.620267;1.000000;
2.029420;0.418499;0.704250;1.155068;-0.418499;0.104625;0.620267;1.000000;
2.029424;0.418545;0.704239;1.155065;-0.418545;0.104637;0.620253;1.000000;
2.029424;0.418545;0.704239;1.155065;-0.418545;0.104637;0.620253;1.000000;
2.029434;0.418648;0.704215;1.155057;-0.418648;0.104663;0.620223;1.000000;
2.029444;0.418750;0.704191;1.155049;-0.418750;0.104688;0.620192;1.000000;
2.029464;0.418955;0.704143;1.155034;-0.418955;0.104740;0.620129;1.000000;
2.029504;0.419365;0.704044;1.155002;-0.419365;0.104842;0.620003;1.000000;
2.029584;0.420185;0.703839;1.154937;-0.420185;0.105047;0.619743;1.000000;
2.029744;0.421824;0.703397;1.154800;-0.421824;0.105457;0.619195;1.000000;
2.030064;0.425098;0.702388;1.154500;-0.425098;0.106275;0.617993;1.000000;
2.030704;0.431629;0.699893;1.153796;-0.431629;0.107908;0.615179;1.000000;
2.031984;0.444623;0.693193;1.152020;-0.444623;0.111157;0.608075;1.000000;
2.033264;0.457521;0.684452;1.149800;-0.457521;0.114381;0.599196;1.000000;
2.034544;0.470322;0.673980;1.147200;-0.470322;0.117581;0.588795;1.000000;
2.035824;0.483025;0.662064;1.144278;-0.483025;0.120757;0.577106;1.000000;
2.038384;0.508161;0.635183;1.137731;-0.508161;0.127041;0.550921;1.000000;
2.040688;0.530481;0.608336;1.131204;-0.530481;0.132621;0.524810;1.000000;
2.042992;0.552540;0.580073;1.124298;-0.552540;0.138136;0.497186;1.000000;
2.045296;0.574375;0.551141;1.117173;-0.574375;0.143595;0.468689;1.000000;
2.047600;0.596029;0.522237;1.109981;-0.596029;0.149009;0.439919;1.000000;
2.049904;0.617536;0.494282;1.102909;-0.617536;0.154385;0.411633;1.000000;
2.051978;0.636847;0.470327;1.096756;-0.636847;0.159213;0.387022;1.000000;
2.054052;0.656129;0.448045;1.090909;-0.656129;0.164034;0.363633;1.000000;
2.056125;0.675422;0.427730;1.085440;-0.675422;0.168857;0.341758;1.000000;
2.058199;0.694775;0.409472;1.080385;-0.694775;0.173695;0.321539;1.000000;
2.060272;0.714207;0.393357;1.075765;-0.714207;0.178553;0.303059;1.000000;
2.062346;0.733726;0.379380;1.071582;-0.733726;0.183433;0.286327;1.000000;
2.064420;0.753027;0.367456;1.067833;-0.753027;0.188258;0.271330;1.000000;
2.066493;0.771914;0.357442;1.064513;-0.771914;0.192980;0.258050;1.000000;
2.068567;0.790042;0.349184;1.061606;-0.790042;0.197512;0.246423;1.000000;
2.070640;0.807223;0.342510;1.059093;-0.807223;0.201807;0.236371;1.000000;
2.072714;0.823311;0.337248;1.056946;-0.823311;0.205829;0.227782;1.000000;
2.076861;0.852074;0.330049;1.053566;-0.852074;0.213020;0.214262;1.000000;
2.076933;0.852531;0.329957;1.053517;-0.852531;0.213135;0.214066;1.000000;
2.076933;0.852531;0.329957;1.053517;-0.852531;0.213135;0.214066;1.000000;
2.076933;0.852531;0.329957;1.053517;-0.852531;0.213135;0.214066;1.000000;
2.076933;0.852531;0.329957;1.053517;-0.852531;0.213135;0.214066;1.000000;
2.076943;0.852593;0.329950;1.053510;-0.852593;0.213150;0.214039;1.000000;
2.076953;0.852656;0.329938;1.053504;-0.852656;0.213166;0.214013;1.000000;
2.076973;0.852784;0.329915;1.053491;-0.852784;0.213198;0.213961;1.000000;
2.077013;0.853039;0.329869;1.053464;-0.853039;0.213261;0.213856;1.000000;
2.077093;0.853547;0.329778;1.053413;-0.853547;0.213388;0.213648;1.000000;
2.077253;0.854558;0.329600;1.053310;-0.854558;0.213641;0.213237;1.000000;
2.077573;0.856559;0.329258;1.053109;-0.856559;0.214142;0.212433;1.000000;
2.078213;0.860484;0.328629;1.052723;-0.860484;0.215123;0.210892;1.000000;
2.079493;0.868026;0.327578;1.052016;-0.868026;0.217008;0.208062;1.000000;
2.082053;0.881967;0.326164;1.050821;-0.881967;0.220494;0.203283;1.000000;
2.084613;0.894489;0.325517;1.049882;-0.894489;0.223624;0.199527;1.000000;
2.087479;0.907092;0.325370;1.049045;-0.907092;0.226775;0.196179;1.000000;
2.087479;0.907092;0.325370;1.049045;-0.907092;0.226775;0.196179;1.000000;
2.087489;0.907131;0.325373;1.049042;-0.907131;0.226785;0.196166;1.000000;
2.087499;0.907172;0.325374;1.049040;-0.907172;0.226795;0.196157;1.000000;
2.087519;0.907254;0.325377;1.049035;-0.907254;0.226815;0.196138;1.000000;
2.087559;0.907416;0.325382;1.049026;-0.907416;0.226856;0.196101;1.000000;
2.087639;0.907741;0.325392;1.049007;-0.907741;0.226937;0.196027;1.000000;
2.087799;0.908388;0.325414;1.048971;-0.908388;0.227099;0.195881;1.000000;
2.088119;0.909668;0.325462;1.048900;-0.909668;0.227419;0.195597;1.000000;
2.088759;0.912177;0.325574;1.048764;-0.912177;0.228046;0.195055;1.000000;
2.090039;0.916997;0.325857;1.048519;-0.916997;0.229251;0.194073;1.000000;
2.092599;0.925904;0.326612;1.048115;-0.925904;0.231478;0.192460;1.000000;
2.094153;0.930898;0.327149;1.047914;-0.930898;0.232726;0.191653;1.000000;
2.094153;0.930898;0.327149;1.047914;-0.930898;0.232726;0.191653;1.000000;
2.094163;0.930928;0.327153;1.047912;-0.930928;0.232734;0.191648;1.000000;
2.094173;0.930959;0.327157;1.047911;-0.930959;0.232742;0.191644;1.000000;
2.094193;0.931021;0.327165;1.047909;-0.931021;0.232757;0.191635;1.000000;
2.094233;0.931143;0.327181;1.047905;-0.931143;0.232788;0.191617;1.000000;
2.094313;0.931388;0.327213;1.047896;-0.931388;0.232849;0.191583;1.000000;
2.094473;0.931875;0.327276;1.047879;-0.931875;0.232971;0.191514;1.000000;
2.094793;0.932838;0.327405;1.047846;-0.932838;0.233211;0.191381;1.000000;
2.095433;0.934727;0.327669;1.047783;-0.934727;0.233684;0.191130;1.000000;
2.096083;0.936594;0.327944;1.047724;-0.936594;0.234150;0.190894;1.000000;
2.096083;0.936594;0.327944;1.047724;-0.936594;0.234150;0.190894;1.000000;
2.096093;0.936622;0.327948;1.047723;-0.936622;0.234157;0.190891;1.000000;
2.096103;0.936650;0.327952;1.047722;-0.936650;0.234165;0.190888;1.000000;
2.096123;0.936707;0.327961;1.047721;-0.936707;0.234179;0.190881;1.000000;
2.096163;0.936820;0.327978;1.047717;-0.936820;0.234207;0.190867;1.000000;
2.096243;0.937045;0.328013;1.047710;-0.937045;0.234263;0.190840;1.000000;
2.096403;0.937494;0.328082;1.047697;-0.937494;0.234375;0.190786;1.000000;
2.096723;0.938382;0.328222;1.047671;-0.938382;0.234597;0.190682;1.000000;
2.097363;0.940122;0.328506;1.047622;-0.940122;0.235032;0.190487;1.000000;
2.098643;0.943465;0.329089;1.047537;-0.943465;0.235868;0.190145;1.000000;
2.101203;0.949639;0.330290;1.047406;-0.949639;0.237412;0.189623;1.000000;
2.106323;0.960206;0.332729;1.047267;-0.960206;0.240053;0.189066;1.000000;
2.111443;0.968692;0.335092;1.047245;-0.968692;0.242175;0.188979;1.000000;
2.121683;0.981131;0.338892;1.047283;-0.981131;0.245285;0.189131;1.000000;
2.130899;0.988146;0.341145;1.047326;-0.988146;0.247039;0.189303;1.000000;
2.140115;0.992423;0.342390;1.047320;-0.992423;0.248108;0.189279;1.000000;
2.149331;0.994836;0.342959;1.047285;-0.994836;0.248711;0.189139;1.000000;
2.155349;0.995705;0.343135;1.047265;-0.995705;0.248928;0.189060;1.000000;
2.155349;0.995706;0.343136;1.047265;-0.995706;0.248928;0.189058;1.000000;
2.155359;0.995706;0.343136;1.047265;-0.995706;0.248929;0.189058;1.000000;
2.155369;0.995707;0.343136;1.047265;-0.995707;0.248929;0.189058;1.000000;
2.155389;0.995709;0.343136;1.047265;-0.995709;0.248929;0.189057;1.000000;
2.155429;0.995712;0.343136;1.047264;-0.995712;0.248930;0.189056;1.000000;
2.155509;0.995718;0.343136;1.047264;-0.995718;0.248932;0.189055;1.000000;
2.155669;0.995730;0.343137;1.047263;-0.995730;0.248935;0.189052;1.000000;
2.155989;0.995754;0.343138;1.047262;-0.995754;0.248940;0.189046;1.000000;
2.156629;0.995798;0.343140;1.047259;-0.995798;0.248951;0.189036;1.000000;
2.157909;0.995873;0.343143;1.047255;-0.995873;0.248970;0.189017;1.000000;
2.160469;0.995980;0.343148;1.047248;-0.995980;0.248997;0.188992;1.000000;
2.165589;0.996034;0.343172;1.047250;-0.996034;0.249010;0.189000;1.000000;
2.175829;0.995596;0.343306;1.047313;-0.995596;0.248901;0.189250;1.000000;
2.186069;0.994524;0.343554;1.047447;-0.994524;0.248633;0.189787;1.000000;
2.196309;0.992911;0.343889;1.047640;-0.992911;0.248230;0.190559;1.000000;
2.206549;0.990820;0.344268;1.047877;-0.990820;0.247707;0.191506;1.000000;
2.216789;0.988298;0.344659;1.048146;-0.988298;0.247077;0.192584;1.000000;
2.227029;0.985382;0.345042;1.048441;-0.985382;0.246347;0.193762;1.000000;
2.237269;0.982102;0.345411;1.048757;-0.982102;0.245528;0.195025;1.000000;
2.257749;0.974613;0.346120;1.049443;-0.974613;0.243655;0.197771;1.000000;
2.278229;0.966027;0.346811;1.050196;-0.966027;0.241509;0.200780;1.000000;
2.298709;0.956543;0.347496;1.051001;-0.956543;0.239138;0.204004;1.000000;
2.319189;0.946350;0.348178;1.051847;-0.946350;0.236590;0.207386;1.000000;
2.339669;0.935624;0.348857;1.052719;-0.935624;0.233908;0.210874;1.000000;
2.360149;0.924523;0.349531;1.053605;-0.924523;0.231133;0.214419;1.000000;
2.380629;0.913190;0.350198;1.054495;-0.913190;0.228299;0.217979;1.000000;
2.401109;0.901751;0.350860;1.055381;-0.901751;0.225440;0.221522;1.000000;
2.442069;0.879085;0.352169;1.057106;-0.879085;0.219773;0.228422;1.000000;
2.483029;0.857091;0.353459;1.058746;-0.857091;0.214274;0.234981;1.000000;
2.523989;0.836229;0.354730;1.060278;-0.836229;0.209059;0.241110;1.000000;
2.564949;0.816825;0.355983;1.061691;-0.816825;0.204208;0.246761;1.000000;
2.605909;0.799080;0.357218;1.062979;-0.799080;0.199772;0.251913;1.000000;
2.646869;0.783091;0.358436;1.064144;-0.783091;0.195774;0.256573;1.000000;
2.687829;0.768875;0.359637;1.065191;-0.768875;0.192220;0.260761;1.000000;
2.769749;0.745415;0.361986;1.066969;-0.745415;0.186355;0.267874;1.000000;
2.843477;0.729508;0.364036;1.068257;-0.729508;0.182378;0.273026;1.000000;
2.917205;0.717750;0.366025;1.069307;-0.717750;0.179439;0.277224;1.000000;
2.990933;0.709423;0.367953;1.070163;-0.709423;0.177357;0.280651;1.000000;
3.064661;0.703802;0.369817;1.070868;-0.703802;0.175952;0.283471;1.000000;
3.138389;0.700234;0.371618;1.071456;-0.700234;0.175060;0.285823;1.000000;
3.212117;0.698165;0.373355;1.071956;-0.698165;0.174543;0.287821;1.000000;
3.285845;0.697140;0.375029;1.072390;-0.697140;0.174287;0.289558;1.000000;
3.359573;0.696807;0.376639;1.072776;-0.696807;0.174203;0.291102;1.000000;
3.433301;0.696901;0.378188;1.073127;-0.696901;0.174227;0.292506;1.000000;
3.507029;0.697231;0.379675;1.073453;-0.697231;0.174309;0.293809;1.000000;
3.580757;0.697668;0.381102;1.073759;-0.697668;0.174418;0.295035;1.000000;
3.728213;0.698515;0.383783;1.074334;-0.698515;0.174630;0.297332;1.000000;
3.875669;0.699124;0.386147;1.074847;-0.699124;0.174782;0.299385;1.000000;
4.023125;0.699532;0.388339;1.075330;-0.699532;0.174884;0.301317;1.000000;
4.170581;0.699772;0.390344;1.075778;-0.699772;0.174944;0.303109;1.000000;
4.465493;0.700020;0.393889;1.076578;-0.700020;0.175006;0.306310;1.000000;
4.760405;0.700059;0.396806;1.077244;-0.700059;0.175016;0.308973;1.000000;
5.350229;0.700041;0.401086;1.078223;-0.700041;0.175012;0.312891;1.000000;
5.881070;0.700001;0.403437;1.078762;-0.700001;0.175002;0.315047;1.000000;
5.999999;0.699996;0.403819;1.078850;-0.699996;0.175000;0.315398;1.000000;
5.999999;0.699996;0.403816;1.078850;-0.699996;0.175000;0.315398;1.000000;
5.999999;0.699996;0.403816;1.078850;-0.699996;0.175000;0.315398;1.000000;
5.999999;0.699996;0.403816;1.078850;-0.699996;0.175000;0.315398;1.000000;
6.000009;0.699878;0.403815;1.078850;-0.699887;0.175001;0.315397;1.000082;
6.000019;0.699746;0.403811;1.078850;-0.699764;0.175002;0.315397;1.000175;
6.000039;0.699484;0.403803;1.078849;-0.699523;0.175004;0.315395;1.000359;
6.000079;0.698984;0.403787;1.078848;-0.699062;0.175015;0.315389;1.000715;
6.000159;0.698057;0.403759;1.078842;-0.698215;0.175054;0.315366;1.001390;
6.000171;0.697924;0.403755;1.078841;-0.698093;0.175062;0.315361;1.001489;
6.000171;0.697924;0.403755;1.078841;-0.698093;0.175062;0.315361;1.001489;
6.000181;0.697818;0.403752;1.078840;-0.697997;0.175069;0.315356;1.001568;
6.000191;0.697713;0.403749;1.078838;-0.697902;0.175077;0.315352;1.001647;
6.000211;0.697507;0.403743;1.078836;-0.697716;0.175093;0.315342;1.001803;
6.000251;0.697111;0.403732;1.078830;-0.697359;0.175130;0.315320;1.002107;
6.000331;0.696380;0.403712;1.078817;-0.696708;0.175218;0.315267;1.002681;
6.000491;0.695139;0.403681;1.078781;-0.695626;0.175451;0.315127;1.003713;
6.000539;0.694810;0.403673;1.078769;-0.695345;0.175532;0.315078;1.004000;
6.000539;0.694810;0.403673;1.078769;-0.695345;0.175532;0.315078;1.004000;
6.000549;0.694748;0.403672;1.078766;-0.695293;0.175551;0.315066;1.004056;
6.000559;0.694687;0.403671;1.078763;-0.695241;0.175569;0.315055;1.004112;
6.000575;0.694591;0.403669;1.078758;-0.695161;0.175599;0.315037;1.004200;
6.000575;0.694591;0.403669;1.078758;-0.695161;0.175599;0.315037;1.004200;
6.000585;0.694532;0.403668;1.078755;-0.695112;0.175618;0.315026;1.004254;
6.000595;0.694474;0.403667;1.078752;-0.695064;0.175638;0.315014;1.004308;
6.000615;0.694360;0.403665;1.078746;-0.694970;0.175677;0.314990;1.004415;
6.000655;0.694143;0.403661;1.078734;-0.694793;0.175758;0.314941;1.004623;
6.000735;0.693746;0.403654;1.078707;-0.694476;0.175930;0.314837;1.005016;
6.000895;0.693091;0.403648;1.078649;-0.693979;0.176309;0.314608;1.005722;
6.001215;0.692214;0.403651;1.078514;-0.693419;0.177174;0.314083;1.006868;
6.001855;0.691570;0.403698;1.078198;-0.693405;0.179181;0.312857;1.008412;
6.002495;0.691860;0.403776;1.077839;-0.694323;0.181421;0.311476;1.009253;
6.003775;0.693175;0.403942;1.077072;-0.696884;0.186083;0.308568;1.010058;
6.005055;0.694755;0.404081;1.076266;-0.699696;0.190806;0.305565;1.010065;
6.007615;0.696639;0.404243;1.074632;-0.704010;0.199926;0.299672;1.010067;
6.012735;0.698317;0.404356;1.071206;-0.710406;0.217601;0.288024;1.010066;
6.017855;0.698996;0.404370;1.067525;-0.715617;0.234970;0.276390;1.010062;
6.028095;0.699238;0.404309;1.059388;-0.724370;0.269243;0.253123;1.010061;
6.038335;0.698567;0.404249;1.050212;-0.731475;0.303013;0.229818;1.010047;
6.058815;0.697400;0.404211;1.028663;-0.743632;0.369634;0.182740;1.010054;
6.079295;0.692208;0.404218;1.003270;-0.748977;0.433791;0.136553;1.010004;
6.097098;0.692791;0.404255;0.977449;-0.756065;0.489353;0.094459;1.010082;
6.114902;0.688087;0.404246;0.949118;-0.755955;0.542176;0.054257;1.010007;
6.130924;0.687377;0.404272;0.920809;-0.757272;0.589131;0.016848;1.010063;
6.146947;0.683033;0.404268;0.890625;-0.753546;0.633813;-0.018776;1.010006;
6.162970;0.678729;0.404331;0.858369;-0.748352;0.676999;-0.053617;1.010000;
6.178993;0.673981;0.404433;0.824042;-0.741211;0.718457;-0.087908;1.009998;
6.199986;0.673770;0.404344;0.774928;-0.733664;0.771168;-0.136458;1.010075;
6.217625;0.669966;0.404294;0.731778;-0.722463;0.812293;-0.173975;1.010020;
6.235264;0.666236;0.404300;0.686397;-0.709415;0.850982;-0.210699;1.010017;
6.270542;0.658645;0.404327;0.589721;-0.677791;0.920686;-0.281244;1.010013;
6.302293;0.651856;0.404347;0.496667;-0.643501;0.974106;-0.341102;1.010011;
6.334043;0.645380;0.404363;0.398745;-0.604085;1.018161;-0.397289;1.010009;
6.349167;0.642324;0.404369;0.350678;-0.583623;1.035723;-0.422566;1.010008;
6.379416;0.636479;0.404381;0.252273;-0.539691;1.064023;-0.470225;1.010007;
6.395252;0.633499;0.404387;0.199793;-0.515169;1.075135;-0.493493;1.010006;
6.426926;0.627892;0.404398;0.093421;-0.463272;1.089583;-0.536547;1.010005;
6.442338;0.625250;0.404403;0.041246;-0.436733;1.092821;-0.555659;1.010005;
6.473162;0.620326;0.404413;-0.063364;-0.381391;1.091796;-0.590304;1.010004;
6.488963;0.617898;0.404419;-0.116850;-0.351961;1.087390;-0.606061;1.010003;
6.499999;0.616336;0.404422;-0.153901;-0.330744;1.081567;-0.615660;1.010003;
6.499999;0.616319;0.404421;-0.154081;-0.331008;1.082753;-0.616319;1.010015;
6.500009;0.616452;0.404425;-0.154114;-0.330989;1.082748;-0.616452;1.009922;
6.500019;0.616583;0.404429;-0.154147;-0.330971;1.082743;-0.616583;1.009829;
6.500039;0.616841;0.404436;-0.154212;-0.330934;1.082734;-0.616841;1.009646;
6.500048;0.616965;0.404440;-0.154243;-0.330916;1.082730;-0.616965;1.009558;
6.500048;0.616965;0.404440;-0.154243;-0.330916;1.082730;-0.616965;1.009558;
6.500058;0.617090;0.404443;-0.154274;-0.330898;1.082725;-0.617090;1.009468;
6.500068;0.617212;0.404447;-0.154304;-0.330881;1.082721;-0.617212;1.009380;
6.500088;0.617454;0.404453;-0.154365;-0.330846;1.082712;-0.617454;1.009205;
6.500128;0.617918;0.404466;-0.154481;-0.330780;1.082696;-0.617918;1.008865;
6.500165;0.618322;0.404477;-0.154582;-0.330721;1.082681;-0.618322;1.008564;
6.500165;0.618322;0.404477;-0.154582;-0.330721;1.082681;-0.618322;1.008564;
6.500175;0.618428;0.404480;-0.154608;-0.330706;1.082677;-0.618428;1.008484;
6.500185;0.618533;0.404483;-0.154634;-0.330691;1.082673;-0.618533;1.008405;
6.500205;0.618738;0.404488;-0.154686;-0.330661;1.082666;-0.618738;1.008248;
6.500245;0.619133;0.404498;-0.154785;-0.330604;1.082652;-0.619133;1.007943;
6.500325;0.619861;0.404517;-0.154966;-0.330497;1.082625;-0.619861;1.007366;
6.500485;0.621092;0.404545;-0.155274;-0.330315;1.082579;-0.621092;1.006330;
6.500805;0.622847;0.404576;-0.155713;-0.330045;1.082512;-0.622847;1.004652;
6.500906;0.623273;0.404581;-0.155819;-0.329977;1.082495;-0.623273;1.004200;
6.500906;0.623273;0.404581;-0.155819;-0.329977;1.082495;-0.623273;1.004200;
6.500916;0.623304;0.404582;-0.155827;-0.329972;1.082494;-0.623304;1.004161;
6.500926;0.623334;0.404582;-0.155835;-0.329967;1.082492;-0.623334;1.004122;
6.500946;0.623394;0.404582;-0.155850;-0.329957;1.082490;-0.623394;1.004045;
6.500958;0.623428;0.404582;-0.155858;-0.329951;1.082488;-0.623428;1.004000;
6.500958;0.623428;0.404582;-0.155858;-0.329951;1.082488;-0.623428;1.004000;
6.500968;0.623456;0.404582;-0.155865;-0.329946;1.082487;-0.623456;1.003963;
6.500978;0.623484;0.404582;-0.155872;-0.329942;1.082486;-0.623484;1.003926;
6.500998;0.623538;0.404582;-0.155886;-0.329932;1.082484;-0.623538;1.003853;
6.501038;0.623639;0.404581;-0.155911;-0.329915;1.082479;-0.623639;1.003710;
6.501118;0.623818;0.404580;-0.155956;-0.329883;1.082471;-0.623818;1.003441;
6.501278;0.624091;0.404574;-0.156024;-0.329831;1.082459;-0.624091;1.002957;
6.501598;0.624370;0.404553;-0.156094;-0.329765;1.082442;-0.624370;1.002173;
6.502238;0.624265;0.404493;-0.156068;-0.329728;1.082433;-0.624265;1.001119;
6.503518;0.622970;0.404351;-0.155744;-0.329819;1.082456;-0.622970;1.000104;
6.504798;0.621200;0.404217;-0.155301;-0.329997;1.082500;-0.621200;0.999870;
6.507358;0.618440;0.404030;-0.154611;-0.330295;1.082574;-0.618440;0.999791;
6.512478;0.616102;0.403955;-0.154027;-0.330620;1.082656;-0.616102;0.999964;
6.517598;0.614746;0.403962;-0.153688;-0.330855;1.082714;-0.614746;0.999994;
6.527838;0.613206;0.404046;-0.153303;-0.331188;1.082798;-0.613206;0.999999;
6.538078;0.612162;0.404122;-0.153042;-0.331433;1.082859;-0.612162;1.000000;
6.548318;0.611420;0.404176;-0.152856;-0.331606;1.082902;-0.611420;1.000000;
6.568798;0.610489;0.404243;-0.152623;-0.331822;1.082956;-0.610489;1.000000;
6.589278;0.610348;0.404267;-0.152588;-0.331867;1.082967;-0.610348;1.000000;
6.630238;0.612095;0.404305;-0.153025;-0.331610;1.082903;-0.612095;1.000000;
6.671198;0.616012;0.404346;-0.154004;-0.330990;1.082748;-0.616012;1.000000;
6.712158;0.621446;0.404395;-0.155363;-0.330116;1.082530;-0.621446;1.000000;
