time;WTG4B_WTG4B_injector_PInjPu;WTG4B_WTG4B_injector_QInjPu;WTG4B_WTG4B_injector_terminal_V_re;WTG4B_WTG4B_injector_terminal_i_re;WTG4B_WTG4B_injector_terminal_V_im;WTG4B_WTG4B_injector_terminal_i_im;WTG4B_WTG4B_pll_omegaPLLPu;WTG4B_WTG4B_measurements_UPu;
6.131391;-0.000000;0.000000;0.916011;0.000000;0.401154;0.000000;1.010030;1.000023;
6.146136;-0.000000;0.000000;0.896451;0.000000;0.443142;0.000000;1.010027;1.000027;
6.160882;-0.000000;0.000000;0.874969;0.000000;0.484180;0.000000;1.010025;1.000032;
6.175628;-0.000000;0.000000;0.851608;0.000000;0.524178;0.000000;1.010022;1.000036;
6.205119;-0.000000;0.000000;0.799461;0.000000;0.600718;0.000000;1.010017;1.000000;
6.234610;-0.000000;0.000000;0.740455;0.000000;0.672106;0.000000;1.010014;1.000061;
6.264101;-0.000000;0.000000;0.675098;0.000000;0.737728;0.000000;1.010012;1.000147;
6.293592;-0.000000;0.000000;0.603951;0.000000;0.797022;0.000000;1.010011;1.000220;
6.323084;-0.000000;0.000000;0.527623;0.000000;0.849479;0.000000;1.010010;1.000292;
6.352575;-0.000000;0.000000;0.446769;0.000000;0.894650;0.000000;1.010009;1.000363;
6.382066;-0.000000;0.000000;0.362082;0.000000;0.932146;0.000000;1.010009;1.000432;
6.411557;-0.000000;0.000000;0.274290;0.000000;0.961647;0.000000;1.010008;1.000498;
6.441048;-0.000000;0.000000;0.184145;0.000000;0.982899;0.000000;1.010008;1.000560;
6.470540;-0.000000;0.000000;0.092421;0.000000;0.995720;0.000000;1.010008;1.000619;
6.499999;-0.000000;0.000000;0.000004;0.000000;1.000000;0.000000;1.010008;1.000673;
6.499999;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009340;1.000000;
6.500000;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009332;1.000000;
6.500001;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009323;1.000000;
6.500003;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009305;1.000000;
6.500007;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009270;1.000000;
6.500015;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009201;1.000000;
6.500031;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009063;1.000000;
6.500063;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.008793;1.000000;
6.500127;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.008278;1.000000;
6.500255;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.007333;1.000000;
6.500511;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.005737;1.000000;
6.500820;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004200;1.000000;
6.500821;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004196;1.000000;
6.500822;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004192;1.000000;
6.500824;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004184;1.000000;
6.500828;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004168;1.000000;
6.500836;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004137;1.000000;
6.500852;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004074;1.000000;
6.500871;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004000;1.000000;
6.500872;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003996;1.000000;
6.500873;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003993;1.000000;
6.500875;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003985;1.000000;
6.500879;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003970;1.000000;
6.500887;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003940;1.000000;
6.500903;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003880;1.000000;
6.500935;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003764;1.000000;
6.500999;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003541;1.000000;
6.501127;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003132;1.000000;
6.501383;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.002442;1.000000;
6.501895;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.001443;1.000000;
6.502919;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000344;1.000000;
6.503943;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999960;1.000000;
6.504967;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999871;1.000000;
6.507015;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999837;1.000000;
6.511111;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999915;1.000000;
6.515207;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999933;1.000000;
6.519303;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999938;1.000000;
6.527495;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999943;1.000000;
6.535687;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999946;1.000000;
6.552071;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999951;1.000000;
6.573187;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999957;1.000000;
6.594302;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999963;1.000000;
6.615417;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999968;1.000000;
6.636533;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999972;1.000000;
6.657648;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999976;1.000000;
6.678763;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999979;1.000000;
6.699879;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999982;1.000000;
6.720994;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999984;1.000000;
6.742109;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;
6.763225;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999988;1.000000;
6.784340;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999990;1.000000;
6.805455;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999991;1.000000;
6.826571;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999992;1.000000;
6.847686;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999993;1.000000;
6.868801;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999994;1.000000;
6.889917;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999995;1.000000;
6.911032;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999996;1.000000;
6.953262;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999997;1.000000;
6.995493;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999998;1.000000;
7.037724;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999998;1.000000;
7.079954;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;
7.122185;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;
7.164416;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;
7.206646;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;
7.248877;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.333338;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.417800;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.502261;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.586722;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.671183;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.840106;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.177951;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.515796;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
9.191486;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
10.542867;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
13.245628;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
18.651150;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
20.000000;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
