time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_transformerVariableTap_U1Pu;_LOAD___2_EC_transformer_transformerVariableTap_U2Pu;_LOAD___2_EC_transformer_transformerVariableTap_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_transformerVariableTap_U1Pu;_LOAD___3_EC_transformer_transformerVariableTap_U2Pu;_LOAD___3_EC_transformer_transformerVariableTap_tap;_LOAD___2_EC_transformer_tapChanger_valueMin;_LOAD___2_EC_transformer_tapChanger_valueMax;_LOAD___3_EC_transformer_tapChanger_valueMin;_LOAD___3_EC_transformer_tapChanger_valueMax;_LOAD___2_EC_transformer_tapChanger_tap_value;_LOAD___3_EC_transformer_tapChanger_tap_value;TAP_CHANGER_LOCK_tapChangerBlocking_blockedD;TAP_CHANGER_LOCK_tapChangerBlocking_blockedT;TAP_CHANGER_LOCK_tapChangerBlocking_UMin;TAP_CHANGER_LOCK_tapChangerBlocking_state;
20.201493;1.047289;1.011185;66.932451;0.970036;0.991534;0.995643;1.060147;1.045770;1.083298;1.040338;1.036521;1.044751;1.045040;1.039900;1.022410;1.000076;1.000138;1.000150;1.000019;1.000041;225.900633;32.640340;-13.235182;-0.779495;-0.742228;26.259241;134.719923;153.568448;21.138532;23.079345;0.163728;1.250649;0.829964;1.011185;0.829964;7.000000;0.749294;1.365733;0.857670;0.970036;0.857670;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201493;1.047289;1.011185;66.932451;0.970036;0.991534;0.995643;1.060147;1.045770;1.083298;1.040338;1.036521;1.044751;1.045040;1.039900;1.022410;1.000076;1.000138;1.000150;1.000019;1.000041;225.900633;32.640340;-13.235182;-0.779495;-0.742228;26.259241;134.719923;153.568448;21.138532;23.079345;0.163728;1.250649;0.829964;1.011185;0.829964;7.000000;0.749294;1.365733;0.857670;0.970036;0.857670;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201494;1.047289;1.011185;66.932457;0.970036;0.991534;0.995643;1.060147;1.045770;1.083298;1.040339;1.036521;1.044751;1.045040;1.039900;1.022410;1.000076;1.000138;1.000150;1.000019;1.000041;225.900798;32.640204;-13.235317;-0.779336;-0.742249;26.259135;134.719970;153.568504;21.138558;23.079331;0.163728;1.250649;0.829964;1.011185;0.829964;7.000000;0.749294;1.365732;0.857670;0.970036;0.857670;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201495;1.047289;1.011185;66.932460;0.970036;0.991534;0.995643;1.060147;1.045770;1.083298;1.040339;1.036521;1.044751;1.045040;1.039900;1.022410;1.000076;1.000138;1.000150;1.000019;1.000041;225.900786;32.640229;-13.235309;-0.779343;-0.742254;26.259119;134.719986;153.568525;21.138563;23.079328;0.163728;1.250649;0.829964;1.011185;0.829964;7.000000;0.749294;1.365732;0.857671;0.970036;0.857671;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201497;1.047290;1.011185;66.932464;0.970036;0.991534;0.995643;1.060147;1.045770;1.083298;1.040339;1.036521;1.044751;1.045040;1.039900;1.022410;1.000076;1.000138;1.000150;1.000019;1.000041;225.900752;32.640288;-13.235284;-0.779368;-0.742264;26.259092;134.720018;153.568563;21.138572;23.079321;0.163728;1.250649;0.829964;1.011185;0.829964;7.000000;0.749294;1.365733;0.857671;0.970036;0.857671;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201501;1.047290;1.011186;66.932474;0.970036;0.991535;0.995643;1.060147;1.045770;1.083298;1.040339;1.036521;1.044751;1.045040;1.039900;1.022410;1.000076;1.000138;1.000150;1.000019;1.000041;225.900716;32.640378;-13.235261;-0.779387;-0.742287;26.259021;134.720086;153.568646;21.138595;23.079305;0.163728;1.250649;0.829964;1.011186;0.829964;7.000000;0.749294;1.365733;0.857671;0.970036;0.857671;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201509;1.047290;1.011186;66.932493;0.970036;0.991535;0.995643;1.060147;1.045770;1.083298;1.040339;1.036521;1.044752;1.045040;1.039900;1.022410;1.000076;1.000138;1.000150;1.000019;1.000041;225.900623;32.640576;-13.235197;-0.779444;-0.742332;26.258891;134.720218;153.568808;21.138637;23.079275;0.163728;1.250650;0.829965;1.011186;0.829965;7.000000;0.749295;1.365734;0.857671;0.970036;0.857671;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201525;1.047290;1.011186;66.932531;0.970037;0.991535;0.995644;1.060148;1.045771;1.083298;1.040339;1.036522;1.044752;1.045041;1.039901;1.022411;1.000076;1.000138;1.000150;1.000019;1.000041;225.900437;32.640972;-13.235068;-0.779560;-0.742421;26.258631;134.720483;153.569132;21.138722;23.079215;0.163728;1.250651;0.829965;1.011186;0.829965;7.000000;0.749295;1.365736;0.857671;0.970037;0.857671;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201557;1.047290;1.011187;66.932606;0.970038;0.991536;0.995644;1.060149;1.045771;1.083299;1.040340;1.036523;1.044753;1.045041;1.039902;1.022411;1.000076;1.000138;1.000150;1.000019;1.000041;225.900064;32.641765;-13.234811;-0.779791;-0.742599;26.258110;134.721014;153.569780;21.138892;23.079095;0.163728;1.250654;0.829966;1.011187;0.829966;7.000000;0.749296;1.365739;0.857672;0.970038;0.857672;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201621;1.047292;1.011189;66.932757;0.970040;0.991537;0.995646;1.060150;1.045773;1.083299;1.040341;1.036524;1.044754;1.045043;1.039903;1.022413;1.000076;1.000138;1.000150;1.000019;1.000041;225.899319;32.643351;-13.234297;-0.780253;-0.742954;26.257068;134.722074;153.571077;21.139231;23.078856;0.163729;1.250658;0.829967;1.011189;0.829967;7.000000;0.749299;1.365747;0.857674;0.970040;0.857674;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.201749;1.047294;1.011192;66.933059;0.970044;0.991540;0.995648;1.060154;1.045775;1.083301;1.040344;1.036527;1.044758;1.045046;1.039907;1.022416;1.000076;1.000138;1.000150;1.000019;1.000041;225.897829;32.646521;-13.233269;-0.781177;-0.743666;26.254985;134.724194;153.573669;21.139908;23.078376;0.163730;1.250668;0.829969;1.011192;0.829969;7.000000;0.749304;1.365761;0.857678;0.970044;0.857678;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.202005;1.047298;1.011199;66.933663;0.970053;0.991546;0.995654;1.060161;1.045780;1.083304;1.040350;1.036533;1.044764;1.045053;1.039913;1.022422;1.000076;1.000138;1.000151;1.000020;1.000041;225.894849;32.652856;-13.231210;-0.783024;-0.745089;26.250821;134.728432;153.578855;21.141260;23.077418;0.163731;1.250687;0.829974;1.011199;0.829974;7.000000;0.749313;1.365790;0.857685;0.970053;0.857685;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.202517;1.047306;1.011212;66.934870;0.970071;0.991558;0.995666;1.060174;1.045790;1.083311;1.040361;1.036544;1.044776;1.045066;1.039926;1.022434;1.000077;1.000138;1.000151;1.000020;1.000042;225.888891;32.665509;-13.227084;-0.786712;-0.747935;26.242501;134.736902;153.589227;21.143956;23.075503;0.163734;1.250725;0.829985;1.011212;0.829985;7.000000;0.749332;1.365849;0.857700;0.970071;0.857700;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.203541;1.047322;1.011238;66.937285;0.970106;0.991582;0.995688;1.060202;1.045810;1.083325;1.040383;1.036567;1.044802;1.045093;1.039953;1.022457;1.000077;1.000139;1.000152;1.000021;1.000042;225.876983;32.690745;-13.218802;-0.794065;-0.753628;26.225891;134.753815;153.609976;21.149311;23.071678;0.163740;1.250801;0.830005;1.011238;0.830005;7.000000;0.749371;1.365966;0.857729;0.970106;0.857729;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.205589;1.047355;1.011291;66.942115;0.970176;0.991629;0.995734;1.060256;1.045851;1.083351;1.040428;1.036614;1.044852;1.045146;1.040005;1.022505;1.000078;1.000140;1.000153;1.000023;1.000043;225.853196;32.740931;-13.202114;-0.808677;-0.765014;26.192795;134.787533;153.651486;21.159879;23.064049;0.163752;1.250954;0.830045;1.011291;0.830045;7.000000;0.749448;1.366199;0.857788;0.970176;0.857788;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.209685;1.047420;1.011397;66.951769;0.970315;0.991724;0.995824;1.060364;1.045930;1.083405;1.040517;1.036705;1.044951;1.045251;1.040109;1.022599;1.000080;1.000142;1.000156;1.000027;1.000046;225.805746;32.840129;-13.168249;-0.837507;-0.787784;26.127084;134.854547;153.734527;21.180456;23.048870;0.163776;1.251257;0.830126;1.011397;0.830126;7.000000;0.749601;1.366666;0.857905;0.970315;0.857905;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.217877;1.047551;1.011607;66.971044;0.970595;0.991912;0.996004;1.060577;1.046089;1.083511;1.040692;1.036886;1.045148;1.045458;1.040313;1.022784;1.000084;1.000145;1.000162;1.000036;1.000050;225.711371;33.033610;-13.098603;-0.893438;-0.833260;25.997505;134.986950;153.900458;21.219456;23.018838;0.163823;1.251861;0.830286;1.011607;0.830286;7.000000;0.749908;1.367599;0.858139;0.970595;0.858139;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.234261;1.047810;1.012021;67.009349;0.971150;0.992284;0.996359;1.060987;1.046400;1.083718;1.041035;1.037239;1.045528;1.045858;1.040709;1.023144;1.000092;1.000152;1.000173;1.000055;1.000061;225.524963;33.399250;-12.951994;-0.997253;-0.923553;25.745110;135.245705;154.230207;21.289349;22.960058;0.163917;1.253051;0.830602;1.012021;0.830602;7.000000;0.750518;1.369453;0.858604;0.971150;0.858604;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.267029;1.048316;1.012822;67.084383;0.972237;0.993007;0.997050;1.061755;1.046996;1.084117;1.041687;1.037907;1.046244;1.046609;1.041450;1.023825;1.000108;1.000165;1.000196;1.000098;1.000085;225.163831;34.034350;-12.632478;-1.165496;-1.098208;25.263254;135.742156;154.872924;21.399605;22.847402;0.164097;1.255354;0.831212;1.012822;0.831212;7.000000;0.751713;1.373090;0.859516;0.972237;0.859516;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.332565;1.049256;1.014298;67.225771;0.974287;0.994369;0.998351;1.063107;1.048090;1.084847;1.042864;1.039106;1.047514;1.047932;1.042758;1.025040;1.000142;1.000187;1.000239;1.000196;1.000143;224.506948;34.871171;-11.912785;-1.317311;-1.398471;24.368003;136.669294;156.059215;21.517386;22.638907;0.164431;1.259607;0.832337;1.014298;0.832337;7.000000;0.753967;1.379958;0.861233;0.974287;0.861233;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.398101;1.050092;1.015604;67.354278;0.976149;0.995619;0.999547;1.064240;1.049061;1.085487;1.043883;1.040135;1.048589;1.049045;1.043856;1.026077;1.000179;1.000206;1.000279;1.000295;1.000214;223.958119;35.114134;-11.116183;-1.224947;-1.603555;23.543862;137.526054;157.097661;21.515140;22.448964;0.164726;1.263376;0.833333;1.015604;0.833333;7.000000;0.756017;1.386217;0.862793;0.976149;0.862793;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.529173;1.051462;1.017754;67.572465;0.979311;0.997798;1.001624;1.065955;1.050680;1.086515;1.045542;1.041786;1.050260;1.050740;1.045532;1.027717;1.000254;1.000247;1.000352;1.000430;1.000359;223.250418;34.214552;-9.484877;-0.653250;-1.613096;22.047657;139.102374;158.768854;21.283662;22.105616;0.165212;1.269594;0.834971;1.017754;0.834971;7.000000;0.759501;1.396881;0.865442;0.979311;0.865442;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.660245;1.052474;1.019371;67.743601;0.981791;0.999538;1.003256;1.067007;1.051901;1.087229;1.046764;1.042966;1.051370;1.051794;1.046589;1.028848;1.000330;1.000299;1.000413;1.000475;1.000480;223.013741;32.236346;-7.951338;-0.028520;-1.150171;20.758177;140.517425;160.012608;20.883922;21.805950;0.165577;1.274282;0.836203;1.019371;0.836203;7.000000;0.762237;1.405277;0.867519;0.981791;0.867519;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.791317;1.053198;1.020574;67.874718;0.983692;1.000834;1.004434;1.067533;1.052763;1.087665;1.047625;1.043764;1.052035;1.052336;1.047156;1.029570;1.000403;1.000365;1.000464;1.000465;1.000549;223.102954;30.238590;-6.696096;0.212374;-0.450924;19.684417;141.776161;160.982444;20.477063;21.551286;0.165850;1.277776;0.837119;1.020574;0.837119;7.000000;0.764335;1.411729;0.869110;0.983692;0.869111;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
20.922389;1.053703;1.021476;67.973159;0.985118;1.001718;1.005206;1.067709;1.053312;1.087885;1.048183;1.044257;1.052379;1.052532;1.047388;1.029981;1.000470;1.000441;1.000509;1.000458;1.000563;223.320581;29.009024;-5.853386;0.015082;0.132242;18.824163;142.860986;161.804630;20.154261;21.351863;0.166054;1.280399;0.837806;1.021476;0.837806;7.000000;0.765911;1.416583;0.870305;0.985118;0.870305;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.053461;1.054051;1.022166;68.045696;0.986170;1.002268;1.005669;1.067708;1.053615;1.087966;1.048491;1.044514;1.052515;1.052549;1.047435;1.030174;1.000533;1.000519;1.000549;1.000494;1.000547;223.510381;28.830402;-5.492248;-0.363386;0.317240;18.153607;143.755988;162.558807;19.924548;21.216373;0.166210;1.282406;0.838331;1.022166;0.838331;7.000000;0.767073;1.420166;0.871185;0.986170;0.871185;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.184533;1.054294;1.022704;68.098429;0.986934;1.002588;1.005942;1.067664;1.053750;1.087977;1.048612;1.044607;1.052541;1.052517;1.047416;1.030233;1.000591;1.000591;1.000589;1.000571;1.000538;223.615670;29.510626;-5.596623;-0.612111;0.043911;17.630582;144.465634;163.277665;19.753815;21.140367;0.166332;1.283973;0.838741;1.022704;0.838741;7.000000;0.767918;1.422774;0.871825;0.986934;0.871824;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.315605;1.054468;1.023128;68.136755;0.987489;1.002787;1.006127;1.067641;1.053799;1.087972;1.048628;1.044612;1.052528;1.052500;1.047394;1.030232;1.000645;1.000653;1.000630;1.000660;1.000567;223.672633;30.589994;-6.059226;-0.593509;-0.502569;17.208527;145.018433;163.956083;19.604475;21.106650;0.166428;1.285210;0.839064;1.023128;0.839064;7.000000;0.768532;1.424671;0.872290;0.987489;0.872289;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.446677;1.054600;1.023461;68.165282;0.987903;1.002948;1.006288;1.067643;1.053835;1.087982;1.048623;1.044601;1.052517;1.052506;1.047389;1.030225;1.000695;1.000703;1.000676;1.000731;1.000640;223.751771;31.588191;-6.702954;-0.391475;-1.007077;16.849529;145.455429;164.564778;19.458739;21.091452;0.166504;1.286184;0.839318;1.023461;0.839318;7.000000;0.768989;1.426084;0.872636;0.987903;0.872635;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.577749;1.054704;1.023722;68.187698;0.988228;1.003120;1.006451;1.067649;1.053905;1.088018;1.048660;1.044629;1.052530;1.052518;1.047396;1.030248;1.000742;1.000745;1.000725;1.000774;1.000741;223.889055;32.182625;-7.325419;-0.193083;-1.204273;16.531706;145.813051;165.066182;19.321137;21.071367;0.166563;1.286947;0.839517;1.023722;0.839517;7.000000;0.769349;1.427196;0.872907;0.988228;0.872907;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.708821;1.054789;1.023927;68.206635;0.988502;1.003316;1.006622;1.067649;1.054019;1.088066;1.048762;1.044712;1.052573;1.052524;1.047411;1.030310;1.000785;1.000782;1.000777;1.000801;1.000839;224.050114;32.274811;-7.749052;-0.128984;-1.015779;16.250225;146.112943;165.429890;19.204422;21.031382;0.166609;1.287543;0.839673;1.023927;0.839673;7.000000;0.769653;1.428135;0.873137;0.988502;0.873137;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.839893;1.054857;1.024090;68.223658;0.988749;1.003523;1.006790;1.067643;1.054152;1.088101;1.048903;1.044831;1.052634;1.052526;1.047428;1.030398;1.000824;1.000818;1.000832;1.000829;1.000907;224.146579;31.958853;-7.858627;-0.195781;-0.572157;16.012216;146.362523;165.643069;19.113976;20.971356;0.166646;1.288018;0.839797;1.024090;0.839797;7.000000;0.769926;1.428981;0.873344;0.988749;0.873343;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.970965;1.054910;1.024224;68.239405;0.988977;1.003713;1.006942;1.067639;1.054269;1.088111;1.049038;1.044944;1.052694;1.052529;1.047448;1.030481;1.000861;1.000856;1.000885;1.000869;1.000937;224.089353;31.434258;-7.617850;-0.295090;-0.120281;15.828081;146.562245;165.713585;19.044132;20.904861;0.166676;1.288407;0.839898;1.024224;0.839898;7.000000;0.770179;1.429763;0.873535;0.988977;0.873534;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.976230;1.054912;1.024229;68.240010;0.988986;1.003719;1.006947;1.067639;1.054273;1.088111;1.049042;1.044948;1.052696;1.052529;1.047448;1.030484;1.000863;1.000857;1.000887;1.000871;1.000938;224.083088;31.413150;-7.601704;-0.297780;-0.106569;15.821932;146.569265;165.713979;19.041563;20.902442;0.166677;1.288422;0.839902;1.024229;0.839902;7.000000;0.770188;1.429793;0.873542;0.988986;0.873542;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;2.000000;
21.976230;1.054912;1.024229;68.240010;0.988986;1.003719;1.006947;1.067639;1.054273;1.088111;1.049042;1.044948;1.052696;1.052529;1.047448;1.030484;1.000863;1.000857;1.000887;1.000871;1.000938;224.083088;31.413150;-7.601704;-0.297780;-0.106569;15.821932;146.569265;165.713979;19.041563;20.902442;0.166677;1.288422;0.839902;1.024229;0.839902;7.000000;0.770188;1.429793;0.873542;0.988986;0.873542;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
21.976230;1.054912;1.024229;68.240010;0.988986;1.003719;1.006947;1.067639;1.054273;1.088111;1.049042;1.044948;1.052696;1.052529;1.047448;1.030484;1.000863;1.000857;1.000887;1.000871;1.000938;224.083088;31.413150;-7.601704;-0.297780;-0.106569;15.821932;146.569265;165.713979;19.041563;20.902442;0.166677;1.288422;0.839902;1.024229;0.839902;7.000000;0.770188;1.429793;0.873542;0.988986;0.873542;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
22.102037;1.054949;1.024336;68.253843;0.989186;1.003857;1.007063;1.067640;1.054343;1.088096;1.049123;1.045017;1.052734;1.052534;1.047463;1.030536;1.000898;1.000896;1.000936;1.000917;1.000939;223.842277;30.908001;-7.067086;-0.332216;0.119016;15.703708;146.713975;165.667629;18.985630;20.849959;0.166702;1.288735;0.839984;1.024336;0.839983;7.000000;0.770411;1.430482;0.873710;0.989186;0.873710;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
22.233109;1.054975;1.024430;68.266557;0.989370;1.003940;1.007142;1.067641;1.054365;1.088069;1.049144;1.045034;1.052742;1.052537;1.047466;1.030549;1.000936;1.000939;1.000983;1.000963;1.000936;223.443810;30.520311;-6.308769;-0.287871;0.060048;15.636040;146.825472;165.544042;18.934368;20.818720;0.166723;1.289011;0.840056;1.024430;0.840055;7.000000;0.770615;1.431115;0.873864;0.989370;0.873864;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
22.364181;1.054991;1.024508;68.277049;0.989522;1.003967;1.007176;1.067631;1.054346;1.088040;1.049115;1.045006;1.052721;1.052528;1.047451;1.030526;1.000976;1.000982;1.001024;1.001001;1.000948;222.987814;30.313342;-5.485048;-0.215853;-0.224047;15.612042;146.908759;165.386510;18.893383;20.812000;0.166741;1.289238;0.840115;1.024508;0.840114;7.000000;0.770784;1.431638;0.873991;0.989522;0.873992;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
22.600110;1.055009;1.024591;68.286175;0.989655;1.003973;1.007189;1.067605;1.054325;1.088030;1.049081;1.044972;1.052690;1.052502;1.047423;1.030495;1.001051;1.001055;1.001082;1.001062;1.001041;222.516718;30.248798;-4.670335;-0.222919;-0.547089;15.600529;147.006710;165.211502;18.863521;20.818958;0.166760;1.289481;0.840178;1.024591;0.840178;7.000000;0.770929;1.432087;0.874102;0.989655;0.874102;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
22.836040;1.055032;1.024648;68.290023;0.989710;1.004015;1.007228;1.067601;1.054350;1.088040;1.049106;1.044992;1.052698;1.052500;1.047424;1.030509;1.001122;1.001124;1.001138;1.001130;1.001131;222.357782;30.193576;-4.468277;-0.243055;-0.525376;15.566178;147.084143;165.160931;18.840962;20.809919;0.166773;1.289649;0.840222;1.024648;0.840222;7.000000;0.770991;1.432278;0.874149;0.989710;0.874149;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
23.071970;1.055057;1.024689;68.291407;0.989731;1.004067;1.007274;1.067608;1.054383;1.088047;1.049142;1.045024;1.052719;1.052509;1.047435;1.030534;1.001188;1.001188;1.001195;1.001196;1.001203;222.351163;30.153018;-4.557592;-0.233344;-0.390160;15.525971;147.144540;165.176387;18.818921;20.793557;0.166782;1.289768;0.840253;1.024689;0.840253;7.000000;0.771013;1.432347;0.874165;0.989731;0.874165;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
23.307899;1.055077;1.024718;68.292171;0.989742;1.004101;1.007307;1.067612;1.054398;1.088036;1.049159;1.045038;1.052728;1.052513;1.047441;1.030546;1.001247;1.001247;1.001253;1.001254;1.001257;222.371009;30.134327;-4.663288;-0.204896;-0.305412;15.499967;147.187624;165.200754;18.800442;20.777489;0.166788;1.289853;0.840275;1.024718;0.840275;7.000000;0.771026;1.432385;0.874175;0.989742;0.874175;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
23.779758;1.055105;1.024759;68.295395;0.989788;1.004138;1.007345;1.067618;1.054412;1.088028;1.049175;1.045052;1.052738;1.052519;1.047448;1.030558;1.001351;1.001352;1.001361;1.001357;1.001358;222.148945;29.981294;-4.333664;-0.189337;-0.300163;15.518160;147.207658;165.097709;18.781215;20.763752;0.166798;1.289972;0.840306;1.024759;0.840306;7.000000;0.771077;1.432545;0.874214;0.989788;0.874214;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
24.251618;1.055129;1.024789;68.298285;0.989830;1.004173;1.007381;1.067628;1.054430;1.088027;1.049195;1.045071;1.052753;1.052530;1.047460;1.030574;1.001447;1.001448;1.001459;1.001453;1.001454;221.851666;29.764332;-3.882828;-0.177221;-0.286072;15.559198;147.197829;164.946154;18.767081;20.751851;0.166804;1.290058;0.840328;1.024789;0.840328;7.000000;0.771124;1.432689;0.874249;0.989830;0.874249;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
25.195336;1.055163;1.024820;68.301199;0.989872;1.004222;1.007433;1.067646;1.054457;1.088026;1.049227;1.045100;1.052777;1.052549;1.047480;1.030601;1.001609;1.001610;1.001618;1.001614;1.001614;221.386492;29.410148;-3.196664;-0.151031;-0.240156;15.645776;147.153040;164.693588;18.749195;20.734563;0.166811;1.290149;0.840352;1.024820;0.840352;7.000000;0.771170;1.432834;0.874284;0.989872;0.874284;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
26.139054;1.055189;1.024838;68.302880;0.989897;1.004257;1.007471;1.067662;1.054477;1.088026;1.049250;1.045123;1.052796;1.052564;1.047497;1.030621;1.001743;1.001744;1.001751;1.001747;1.001748;221.026129;29.134661;-2.671187;-0.128376;-0.200655;15.722887;147.105469;164.493435;18.737448;20.721916;0.166815;1.290202;0.840366;1.024838;0.840366;7.000000;0.771197;1.432917;0.874304;0.989897;0.874305;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
