time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_USclOelPu;SM_voltageRegulator_USclUelPu;
1.319000;5.366682;19.168451;1.022033;8.229476;-9.450085;1.889896;0.653735;3.268677;0.892857;10.000000;-5.564244;
1.319000;5.366685;19.168437;1.022033;8.229479;-9.450079;1.889897;0.653736;3.268679;0.892857;10.000000;-5.564085;
1.319000;5.366692;19.168410;1.022033;8.229486;-9.450068;1.889898;0.653737;3.268683;0.892857;10.000000;-5.563766;
1.319001;5.366706;19.168355;1.022033;8.229500;-9.450046;1.889902;0.653738;3.268690;0.892857;10.000000;-5.563128;
1.319002;5.366733;19.168246;1.022033;8.229527;-9.450002;1.889909;0.653741;3.268705;0.892857;10.000000;-5.561852;
1.319002;5.366746;19.168197;1.022033;8.229539;-9.449982;1.889912;0.653742;3.268711;0.892857;10.000000;-5.561276;
1.319002;5.366746;19.168197;1.022033;8.229539;-9.449982;1.889912;0.653742;3.268711;0.892857;10.000000;-5.561276;
1.319002;5.366746;19.168196;1.022033;8.229539;-9.449981;1.889912;0.653742;3.268711;0.892857;10.000000;-5.561265;
1.319002;5.366746;19.168195;1.022033;8.229540;-9.449981;1.889912;0.653742;3.268712;0.892857;10.000000;-5.561254;
1.319002;5.366747;19.168193;1.022033;8.229540;-9.449980;1.889912;0.653742;3.268712;0.892857;10.000000;-5.561233;
1.319002;5.366748;19.168190;1.022033;8.229541;-9.449979;1.889912;0.653742;3.268712;0.892857;10.000000;-5.561190;
1.319002;5.366749;19.168182;1.022033;8.229543;-9.449976;1.889913;0.653743;3.268713;0.892857;10.000000;-5.561105;
1.319002;5.366753;19.168168;1.022033;8.229546;-9.449970;1.889914;0.653743;3.268715;0.892857;10.000000;-5.560935;
1.319003;5.366760;19.168139;1.022033;8.229554;-9.449958;1.889916;0.653744;3.268719;0.892857;10.000000;-5.560594;
1.319003;5.366773;19.168090;1.022033;8.229566;-9.449939;1.889919;0.653745;3.268726;0.892857;10.000000;-5.560028;
1.319003;5.366773;19.168090;1.022033;8.229566;-9.449939;1.889919;0.653745;3.268726;0.892857;10.000000;-5.560028;
1.319003;5.366773;19.168090;1.022033;8.229566;-9.449939;1.889919;0.653745;3.268726;0.892857;10.000000;-5.560028;
1.319003;5.366773;19.168090;1.022033;8.229566;-9.449939;1.889919;0.653745;3.268726;0.892857;10.000000;-5.560028;
1.319003;5.366773;19.168089;1.022033;8.229566;-9.449938;1.889919;0.653745;3.268726;0.892857;10.000000;-5.560017;
1.319003;5.366773;19.168088;1.022033;8.229566;-9.449938;1.889919;0.653745;3.268726;0.892857;10.000000;-5.560006;
1.319003;5.366774;19.168086;1.022033;8.229567;-9.449937;1.889919;0.653745;3.268726;0.892857;10.000000;-5.559984;
1.319003;5.366774;19.168083;1.022033;8.229567;-9.449936;1.889919;0.653745;3.268727;0.892857;10.000000;-5.559941;
1.319003;5.366776;19.168075;1.022033;8.229569;-9.449933;1.889920;0.653745;3.268727;0.892857;10.000000;-5.559854;
1.319003;5.366780;19.168060;1.022033;8.229573;-9.449927;1.889921;0.653746;3.268729;0.892857;10.000000;-5.559681;
1.319004;5.366788;19.168031;1.022033;8.229580;-9.449915;1.889922;0.653747;3.268733;0.892857;10.000000;-5.559335;
1.319004;5.366802;19.167972;1.022033;8.229595;-9.449891;1.889926;0.653748;3.268741;0.892857;10.000000;-5.558642;
1.319005;5.366832;19.167853;1.022033;8.229625;-9.449842;1.889934;0.653751;3.268757;0.892857;10.000000;-5.557256;
1.319006;5.366862;19.167734;1.022033;8.229654;-9.449794;1.889941;0.653755;3.268773;0.892857;10.000000;-5.555870;
1.319007;5.366892;19.167616;1.022033;8.229684;-9.449746;1.889949;0.653758;3.268789;0.892857;10.000000;-5.554484;
1.319009;5.366922;19.167497;1.022033;8.229713;-9.449698;1.889956;0.653761;3.268805;0.892857;10.000000;-5.553099;
1.319010;5.366952;19.167379;1.022033;8.229743;-9.449650;1.889964;0.653764;3.268820;0.892857;10.000000;-5.551714;
1.319011;5.366982;19.167260;1.022033;8.229772;-9.449602;1.889971;0.653767;3.268836;0.892857;10.000000;-5.550329;
1.319012;5.367011;19.167142;1.022032;8.229802;-9.449554;1.889979;0.653770;3.268852;0.892857;10.000000;-5.548944;
1.319013;5.367041;19.167023;1.022032;8.229831;-9.449506;1.889986;0.653774;3.268868;0.892857;10.000000;-5.547559;
1.319014;5.367071;19.166905;1.022032;8.229861;-9.449458;1.889994;0.653777;3.268884;0.892857;10.000000;-5.546175;
1.319015;5.367101;19.166786;1.022032;8.229890;-9.449410;1.890001;0.653780;3.268900;0.892857;10.000000;-5.544790;
1.319016;5.367131;19.166668;1.022032;8.229920;-9.449362;1.890009;0.653783;3.268915;0.892857;10.000000;-5.543406;
1.319017;5.367161;19.166549;1.022032;8.229949;-9.449314;1.890016;0.653786;3.268931;0.892857;10.000000;-5.542022;
1.319019;5.367221;19.166312;1.022032;8.230008;-9.449218;1.890031;0.653793;3.268963;0.892857;10.000000;-5.539254;
1.319021;5.367257;19.166166;1.022032;8.230045;-9.449159;1.890041;0.653796;3.268982;0.892857;10.000000;-5.537550;
1.319021;5.367257;19.166166;1.022032;8.230045;-9.449159;1.890041;0.653796;3.268982;0.892857;10.000000;-5.537550;
1.319021;5.367259;19.166159;1.022032;8.230046;-9.449156;1.890041;0.653797;3.268983;0.892857;10.000000;-5.537468;
1.319021;5.367261;19.166152;1.022032;8.230048;-9.449153;1.890041;0.653797;3.268984;0.892857;10.000000;-5.537385;
1.319021;5.367264;19.166138;1.022032;8.230052;-9.449147;1.890042;0.653797;3.268986;0.892857;10.000000;-5.537220;
1.319021;5.367272;19.166110;1.022032;8.230059;-9.449136;1.890044;0.653798;3.268990;0.892857;10.000000;-5.536890;
1.319022;5.367286;19.166053;1.022032;8.230073;-9.449113;1.890048;0.653799;3.268997;0.892857;10.000000;-5.536230;
1.319023;5.367314;19.165940;1.022032;8.230101;-9.449067;1.890055;0.653802;3.269012;0.892857;10.000000;-5.534910;
1.319025;5.367371;19.165714;1.022031;8.230157;-9.448975;1.890069;0.653809;3.269043;0.892857;10.000000;-5.532271;
1.319027;5.367428;19.165488;1.022031;8.230213;-9.448884;1.890084;0.653815;3.269073;0.892857;10.000000;-5.529632;
1.319029;5.367485;19.165262;1.022031;8.230270;-9.448792;1.890098;0.653821;3.269103;0.892857;10.000000;-5.526993;
1.319031;5.367542;19.165036;1.022031;8.230326;-9.448700;1.890112;0.653827;3.269133;0.892857;10.000000;-5.524355;
1.319033;5.367599;19.164810;1.022031;8.230383;-9.448609;1.890126;0.653833;3.269163;0.892857;10.000000;-5.521718;
1.319035;5.367656;19.164584;1.022031;8.230439;-9.448517;1.890141;0.653839;3.269193;0.892857;10.000000;-5.519081;
1.319037;5.367713;19.164358;1.022031;8.230495;-9.448425;1.890155;0.653845;3.269224;0.892857;10.000000;-5.516445;
1.319041;5.367827;19.163906;1.022030;8.230608;-9.448242;1.890184;0.653857;3.269284;0.892857;10.000000;-5.511175;
1.319046;5.367941;19.163454;1.022030;8.230721;-9.448058;1.890212;0.653869;3.269344;0.892857;10.000000;-5.505907;
1.319050;5.368055;19.163002;1.022030;8.230833;-9.447875;1.890241;0.653881;3.269405;0.892857;10.000000;-5.500641;
1.319054;5.368169;19.162551;1.022029;8.230946;-9.447692;1.890270;0.653893;3.269465;0.892857;10.000000;-5.495377;
1.319058;5.368283;19.162099;1.022029;8.231059;-9.447508;1.890298;0.653905;3.269525;0.892857;10.000000;-5.490116;
1.319062;5.368397;19.161648;1.022029;8.231172;-9.447325;1.890327;0.653917;3.269585;0.892857;10.000000;-5.484857;
1.319070;5.368625;19.160745;1.022028;8.231397;-9.446958;1.890384;0.653941;3.269706;0.892857;10.000000;-5.474346;
1.319079;5.368853;19.159842;1.022028;8.231623;-9.446591;1.890442;0.653965;3.269827;0.892857;10.000000;-5.463844;
1.319087;5.369081;19.158940;1.022027;8.231849;-9.446224;1.890499;0.653989;3.269947;0.892857;10.000000;-5.453351;
1.319095;5.369309;19.158038;1.022026;8.232074;-9.445858;1.890556;0.654014;3.270068;0.892857;10.000000;-5.442867;
1.319112;5.369765;19.156236;1.022025;8.232526;-9.445124;1.890671;0.654062;3.270308;0.892857;10.000000;-5.421927;
1.319145;5.370676;19.152636;1.022023;8.233429;-9.443658;1.890900;0.654158;3.270790;0.892857;10.000000;-5.380228;
1.319211;5.372499;19.145455;1.022018;8.235237;-9.440728;1.891358;0.654350;3.271750;0.892857;10.000000;-5.297409;
1.319277;5.374322;19.138295;1.022013;8.237048;-9.437798;1.891817;0.654542;3.272708;0.892857;10.000000;-5.215163;
1.319344;5.376145;19.131155;1.022008;8.238863;-9.434868;1.892275;0.654733;3.273665;0.892857;10.000000;-5.133488;
1.319476;5.379788;19.116928;1.021999;8.242508;-9.429005;1.893190;0.655115;3.275573;0.892857;10.000000;-4.971455;
1.319609;5.383431;19.102778;1.021989;8.246168;-9.423142;1.894106;0.655495;3.277475;0.892857;10.000000;-4.811490;
1.319741;5.387072;19.088710;1.021980;8.249842;-9.417280;1.895021;0.655874;3.279370;0.892857;10.000000;-4.653731;
1.319842;5.389830;19.078106;1.021972;8.252635;-9.412841;1.895714;0.656160;3.280800;0.892857;10.000000;-4.535662;
1.319842;5.389830;19.078106;1.021972;8.252635;-9.412841;1.895714;0.656160;3.280800;0.892857;10.000000;-4.535662;
1.319842;5.389854;19.078012;1.021972;8.252660;-9.412801;1.895720;0.656162;3.279171;0.892857;10.000000;-4.534617;
1.319843;5.389879;19.077918;1.021972;8.252685;-9.412762;1.895726;0.656165;3.277541;0.892857;10.000000;-4.533573;
1.319845;5.389928;19.077730;1.021972;8.252735;-9.412683;1.895739;0.656170;3.274284;0.892857;10.000000;-4.531485;
1.319849;5.390026;19.077353;1.021972;8.252834;-9.412525;1.895763;0.656180;3.267772;0.892857;10.000000;-4.527309;
1.319856;5.390222;19.076601;1.021971;8.253033;-9.412209;1.895813;0.656201;3.254767;0.892857;10.000000;-4.518962;
1.319870;5.390613;19.075095;1.021970;8.253431;-9.411578;1.895911;0.656241;3.228825;0.892857;10.000000;-4.502287;
1.319899;5.391394;19.072087;1.021968;8.254224;-9.410315;1.896108;0.656322;3.177218;0.892857;10.000000;-4.469012;
1.319956;5.392948;19.066076;1.021964;8.255807;-9.407792;1.896503;0.656485;3.075100;0.892857;10.000000;-4.402763;
1.320070;5.396025;19.054079;1.021956;8.258952;-9.402755;1.897291;0.656808;2.875161;0.892857;10.000000;-4.271455;
1.320299;5.402058;19.030188;1.021939;8.265172;-9.392711;1.898867;0.657452;2.491816;0.892857;10.000000;-4.013522;
1.320456;5.406118;19.013846;1.021928;8.269394;-9.385831;1.899950;0.657892;2.240591;0.892857;10.000000;-3.839774;
1.320456;5.406118;19.013846;1.021928;8.269394;-9.385831;1.899950;0.657892;2.240591;0.892857;10.000000;-3.839774;
1.320457;5.406144;19.013737;1.021928;8.269422;-9.385785;1.899957;0.657895;2.238949;0.892857;10.000000;-3.838624;
1.320458;5.406171;19.013628;1.021927;8.269450;-9.385740;1.899965;0.657898;2.237308;0.892857;10.000000;-3.837474;
1.320460;5.406225;19.013410;1.021927;8.269506;-9.385648;1.899979;0.657904;2.234026;0.892857;10.000000;-3.835175;
1.320464;5.406332;19.012975;1.021927;8.269618;-9.385464;1.900008;0.657916;2.227467;0.892857;10.000000;-3.830578;
1.320473;5.406547;19.012104;1.021926;8.269842;-9.385098;1.900066;0.657939;2.214371;0.892857;10.000000;-3.821390;
1.320489;5.406975;19.010363;1.021925;8.270290;-9.384364;1.900181;0.657986;2.188259;0.892857;10.000000;-3.803038;
1.320523;5.407829;19.006884;1.021923;8.271184;-9.382898;1.900413;0.658080;2.136363;0.892857;10.000000;-3.766433;
1.320590;5.409529;18.999933;1.021918;8.272967;-9.379968;1.900875;0.658267;2.033862;0.892857;10.000000;-3.693610;
1.320724;5.412891;18.986070;1.021908;8.276511;-9.374119;1.901799;0.658640;1.833912;0.892857;10.000000;-3.549503;
1.320993;5.419477;18.958495;1.021888;8.283518;-9.362460;1.903647;0.659382;1.453318;0.892857;10.000000;-3.267329;
1.321071;5.421356;18.950527;1.021883;8.285534;-9.359085;1.904183;0.659597;1.347413;0.892857;10.000000;-3.186873;
1.321071;5.421356;18.950527;1.021883;8.285534;-9.359085;1.904183;0.659597;1.347413;0.892857;10.000000;-3.186873;
1.321072;5.421381;18.950418;1.021883;8.285561;-9.359039;1.904190;0.659599;1.345989;0.892857;10.000000;-3.185783;
1.321073;5.421407;18.950310;1.021882;8.285589;-9.358993;1.904197;0.659602;1.344565;0.892857;10.000000;-3.184693;
1.321075;5.421458;18.950093;1.021882;8.285643;-9.358901;1.904212;0.659608;1.341718;0.892857;10.000000;-3.182513;
1.321079;5.421560;18.949660;1.021882;8.285753;-9.358718;1.904241;0.659620;1.336027;0.892857;10.000000;-3.178155;
1.321088;5.421763;18.948793;1.021881;8.285972;-9.358350;1.904300;0.659643;1.324665;0.892857;10.000000;-3.169444;
1.321105;5.422169;18.947060;1.021880;8.286409;-9.357616;1.904416;0.659690;1.302012;0.892857;10.000000;-3.152045;
1.321139;5.422980;18.943597;1.021878;8.287282;-9.356148;1.904650;0.659783;1.256992;0.892857;10.000000;-3.117342;
1.321207;5.424593;18.936681;1.021873;8.289024;-9.353214;1.905117;0.659969;1.168087;0.892857;10.000000;-3.048309;
1.321343;5.427787;18.922889;1.021863;8.292489;-9.347357;1.906050;0.660340;0.994711;0.892857;10.000000;-2.911723;
1.321614;5.434053;18.895466;1.021843;8.299351;-9.335681;1.907916;0.661077;0.664888;0.892857;10.000000;-2.644359;
1.321886;5.440164;18.868259;1.021823;8.306127;-9.324055;1.909780;0.661809;0.356640;0.892857;10.000000;-2.384595;
1.322158;5.446130;18.841273;1.021803;8.312822;-9.312479;1.911642;0.662535;0.068626;0.892857;10.000000;-2.132235;
1.322430;5.451959;18.814508;1.021783;8.319445;-9.300951;1.913503;0.663255;-0.200456;0.892857;10.000000;-1.887080;
1.322702;5.457662;18.787968;1.021763;8.326000;-9.289470;1.915361;0.663969;-0.451843;0.892857;10.000000;-1.648934;
1.322973;5.463246;18.761655;1.021743;8.332495;-9.278036;1.917219;0.664678;-0.686695;0.892857;10.000000;-1.417606;
1.323174;5.467303;18.742350;1.021728;8.337259;-9.269613;1.918590;0.665198;-0.850385;0.892857;10.000000;-1.250855;
1.323174;5.467303;18.742350;1.021728;8.337259;-9.269613;1.918590;0.665198;-0.850385;0.892857;10.000000;-1.250855;
1.323175;5.467324;18.742249;1.021728;8.337284;-9.269569;1.918598;0.665201;-0.851222;0.892857;10.000000;-1.249988;
1.323176;5.467345;18.742147;1.021728;8.337309;-9.269524;1.918605;0.665204;-0.852059;0.892857;10.000000;-1.249121;
1.323178;5.467387;18.741945;1.021727;8.337359;-9.269436;1.918619;0.665209;-0.853733;0.892857;10.000000;-1.247387;
1.323183;5.467472;18.741540;1.021727;8.337459;-9.269259;1.918648;0.665220;-0.857079;0.892857;10.000000;-1.243920;
1.323191;5.467641;18.740731;1.021726;8.337659;-9.268905;1.918706;0.665242;-0.863759;0.892857;10.000000;-1.236992;
1.323208;5.467979;18.739113;1.021725;8.338058;-9.268198;1.918821;0.665286;-0.877077;0.892857;10.000000;-1.223154;
1.323242;5.468654;18.735880;1.021723;8.338856;-9.266784;1.919052;0.665373;-0.903545;0.892857;10.000000;-1.195553;
1.323309;5.470000;18.729425;1.021718;8.340449;-9.263957;1.919513;0.665547;-0.955818;0.892857;10.000000;-1.140649;
1.323445;5.472671;18.716557;1.021708;8.343627;-9.258312;1.920436;0.665894;-1.057770;0.892857;10.000000;-1.032026;
1.323715;5.477944;18.690993;1.021688;8.349948;-9.247056;1.922279;0.666584;-1.251764;0.892857;10.000000;-0.819422;
1.323986;5.483127;18.665661;1.021667;8.356227;-9.235843;1.924121;0.667269;-1.433126;0.892857;10.000000;-0.612897;
1.324256;5.488224;18.640560;1.021647;8.362466;-9.224674;1.925962;0.667948;-1.602638;0.892857;10.000000;-0.412291;
1.324526;5.493242;18.615691;1.021627;8.368669;-9.213547;1.927800;0.668621;-1.761060;0.892857;10.000000;-0.217448;
1.324797;5.498186;18.591056;1.021607;8.374840;-9.202464;1.929637;0.669290;-1.909111;0.892857;10.000000;-0.028212;
1.325067;5.503060;18.566654;1.021587;8.380981;-9.191423;1.931472;0.669952;-2.047470;0.892857;10.000000;0.155571;
1.325338;5.507870;18.542486;1.021566;8.387095;-9.180425;1.933305;0.670610;-2.176770;0.892857;10.000000;0.334049;
1.325608;5.512619;18.518552;1.021546;8.393184;-9.169469;1.935137;0.671262;-2.297604;0.892857;10.000000;0.507366;
1.326149;5.521955;18.471388;1.021505;8.405303;-9.147683;1.938795;0.672550;-2.516702;0.892857;10.000000;0.839256;
1.326636;5.530186;18.429740;1.021469;8.416147;-9.128221;1.942081;0.673691;-2.690060;0.892857;10.000000;1.121680;
1.326651;5.530428;18.428516;1.021468;8.416468;-9.127646;1.942179;0.673725;-2.694900;0.892857;10.000000;1.129835;
1.326651;5.530428;18.428516;1.021468;8.416468;-9.127646;1.942179;0.673725;-2.694899;0.892857;10.000000;1.129835;
1.326652;5.530456;18.428371;1.021468;8.416506;-9.127577;1.942190;0.673729;-2.694915;0.892857;10.000000;1.130800;
1.326654;5.530485;18.428226;1.021467;8.416544;-9.127509;1.942202;0.673733;-2.694931;0.892857;10.000000;1.131764;
1.326657;5.530542;18.427936;1.021467;8.416620;-9.127373;1.942225;0.673741;-2.694963;0.892857;10.000000;1.133692;
1.326664;5.530657;18.427356;1.021467;8.416772;-9.127100;1.942271;0.673757;-2.695027;0.892857;10.000000;1.137546;
1.326678;5.530886;18.426197;1.021466;8.417076;-9.126555;1.942364;0.673789;-2.695154;0.892857;10.000000;1.145245;
1.326705;5.531345;18.423880;1.021464;8.417684;-9.125465;1.942548;0.673852;-2.695409;0.892857;10.000000;1.160610;
1.326760;5.532261;18.419254;1.021459;8.418902;-9.123285;1.942918;0.673979;-2.695917;0.892857;10.000000;1.191201;
1.326870;5.534094;18.410034;1.021451;8.421340;-9.118930;1.943656;0.674233;-2.696931;0.892857;10.000000;1.251838;
1.327089;5.537759;18.391723;1.021435;8.426225;-9.110238;1.945132;0.674737;-2.698949;0.892857;10.000000;1.370959;
1.327527;5.545082;18.355608;1.021401;8.436033;-9.092923;1.948082;0.675736;-2.702944;0.892857;10.000000;1.600855;
1.327965;5.552399;18.320164;1.021368;8.445886;-9.075703;1.951026;0.676721;-2.706883;0.892857;10.000000;1.819951;
1.328404;5.559708;18.285380;1.021335;8.455781;-9.058583;1.953966;0.677692;-2.710769;0.892857;10.000000;2.028699;
1.328842;5.567009;18.251251;1.021301;8.465715;-9.041565;1.956901;0.678650;-2.714600;0.892857;10.000000;2.227545;
1.329280;5.574302;18.217765;1.021268;8.475683;-9.024652;1.959832;0.679594;-2.718378;0.892857;10.000000;2.416923;
1.329719;5.581585;18.184916;1.021234;8.485683;-9.007848;1.962758;0.680526;-2.722103;0.892857;10.000000;2.597250;
1.330595;5.596123;18.121089;1.021167;8.505764;-8.974571;1.968597;0.682349;-2.729396;0.892857;10.000000;2.932817;
1.331384;5.609171;18.065737;1.021106;8.523910;-8.945019;1.973835;0.683946;-2.735784;0.892857;10.000000;3.207681;
1.332173;5.622184;18.012319;1.021045;8.542107;-8.915854;1.979059;0.685502;-2.742006;0.892857;10.000000;3.458986;
1.332962;5.635159;17.960785;1.020983;8.560332;-8.887095;1.984267;0.687017;-2.748067;0.892857;10.000000;3.688494;
1.333751;5.648093;17.911091;1.020922;8.578568;-8.858751;1.989460;0.688492;-2.753967;0.892857;10.000000;3.897907;
1.334540;5.660985;17.863191;1.020860;8.596799;-8.830834;1.994638;0.689928;-2.759711;0.892857;10.000000;4.088808;
1.335329;5.673832;17.817040;1.020798;8.615007;-8.803355;1.999800;0.691325;-2.765299;0.892857;10.000000;4.262663;
1.336118;5.686632;17.772594;1.020735;8.633176;-8.776323;2.004947;0.692684;-2.770736;0.892857;10.000000;4.420829;
1.336907;5.699382;17.729810;1.020673;8.651290;-8.749746;2.010078;0.694006;-2.776023;0.892857;10.000000;4.564559;
1.337696;5.712082;17.688643;1.020610;8.669334;-8.723633;2.015194;0.695290;-2.781162;0.892857;10.000000;4.695012;
1.338484;5.724728;17.649053;1.020547;8.687294;-8.697991;2.020295;0.696539;-2.786156;0.892857;10.000000;4.813255;
1.339273;5.737319;17.610997;1.020483;8.705154;-8.672827;2.025379;0.697752;-2.791008;0.892857;10.000000;4.920278;
1.340062;5.749853;17.574435;1.020420;8.722901;-8.648147;2.030448;0.698930;-2.795720;0.892857;10.000000;5.016990;
1.341640;5.774741;17.505616;1.020292;8.758021;-8.600240;2.040538;0.701184;-2.804735;0.892857;10.000000;5.183673;
1.343060;5.796927;17.448390;1.020176;8.789116;-8.558823;2.049565;0.703098;-2.812392;0.892857;10.000000;5.306075;
1.344480;5.818901;17.395399;1.020059;8.819651;-8.519038;2.058540;0.704908;-2.819630;0.892857;10.000000;5.406178;
1.345900;5.840654;17.346430;1.019942;8.849562;-8.480898;2.067462;0.706616;-2.826463;0.892857;10.000000;5.487238;
1.346034;5.842689;17.342020;1.019930;8.852341;-8.477395;2.068299;0.706771;-2.827085;0.892857;10.000000;5.494029;
1.346034;5.842689;17.342021;1.019930;8.852343;-8.477394;2.068299;0.706771;-2.827085;0.892857;10.000000;5.494029;
1.346060;5.843092;17.341152;1.019928;8.852892;-8.476703;2.068465;0.706802;-2.827208;0.892857;10.000000;5.495330;
1.346087;5.843495;17.340284;1.019926;8.853441;-8.476011;2.068631;0.706833;-2.827331;0.892857;10.000000;5.496625;
1.346140;5.844301;17.338552;1.019922;8.854539;-8.474630;2.068962;0.706894;-2.827576;0.892857;10.000000;5.499204;
1.346246;5.845912;17.335103;1.019913;8.856733;-8.471873;2.069625;0.707016;-2.828064;0.892857;10.000000;5.504298;
1.346458;5.849131;17.328268;1.019895;8.861110;-8.466388;2.070950;0.707259;-2.829035;0.892857;10.000000;5.514236;
1.346882;5.855552;17.314846;1.019860;8.869816;-8.455526;2.073597;0.707738;-2.830951;0.892857;10.000000;5.533136;
1.347305;5.861953;17.301751;1.019825;8.878459;-8.444812;2.076239;0.708208;-2.832832;0.892857;10.000000;5.550775;
1.347729;5.868332;17.288978;1.019789;8.887036;-8.434245;2.078876;0.708670;-2.834680;0.892857;10.000000;5.567209;
1.348153;5.874690;17.276521;1.019754;8.895547;-8.423826;2.081508;0.709124;-2.836494;0.892857;10.000000;5.582494;
1.348577;5.881026;17.264376;1.019718;8.903988;-8.413555;2.084136;0.709569;-2.838275;0.892857;10.000000;5.596686;
1.349001;5.887340;17.252537;1.019682;8.912360;-8.403431;2.086759;0.710006;-2.840023;0.892857;10.000000;5.609837;
1.349424;5.893632;17.241000;1.019647;8.920661;-8.393454;2.089377;0.710435;-2.841738;0.892857;10.000000;5.621998;
1.349653;5.897011;17.234909;1.019628;8.925101;-8.388142;2.090785;0.710662;-2.842649;0.892857;10.000000;5.628158;
1.349653;5.897011;17.234909;1.019628;8.925101;-8.388142;2.090785;0.710662;-2.842649;0.892857;10.000000;5.628158;
1.349653;5.897011;17.234909;1.019628;8.925101;-8.388142;2.090785;0.710662;-2.842649;0.892857;10.000000;5.628158;
1.349653;5.897011;17.234909;1.019628;8.925101;-8.388142;2.090785;0.710662;-2.842649;0.892857;10.000000;5.628158;
1.349659;5.897103;17.234745;1.019627;8.925222;-8.387998;2.090824;0.710668;-2.839343;0.892857;10.000000;5.628321;
1.349665;5.897195;17.234580;1.019626;8.925343;-8.387854;2.090862;0.710675;-2.836035;0.892857;10.000000;5.628485;
1.349678;5.897379;17.234251;1.019625;8.925584;-8.387566;2.090939;0.710687;-2.829413;0.892857;10.000000;5.628811;
1.349702;5.897748;17.233594;1.019623;8.926067;-8.386990;2.091092;0.710711;-2.816142;0.892857;10.000000;5.629462;
1.349752;5.898487;17.232285;1.019619;8.927034;-8.385840;2.091399;0.710761;-2.789495;0.892857;10.000000;5.630754;
1.349852;5.899971;17.229685;1.019611;8.928970;-8.383544;2.092012;0.710859;-2.735791;0.892857;10.000000;5.633300;
1.350051;5.902963;17.224555;1.019594;8.932852;-8.378973;2.093237;0.711053;-2.626858;0.892857;10.000000;5.638247;
1.350449;5.909049;17.214582;1.019560;8.940662;-8.369913;2.095685;0.711436;-2.403792;0.892857;10.000000;5.647575;
1.350847;5.915272;17.204990;1.019527;8.948532;-8.360962;2.098128;0.711812;-2.174873;0.892857;10.000000;5.656172;
1.351245;5.921635;17.195779;1.019493;8.956464;-8.352120;2.100567;0.712179;-1.941495;0.892857;10.000000;5.664071;
1.351421;5.924502;17.191815;1.019478;8.960002;-8.348233;2.101648;0.712340;-1.836975;0.892857;10.000000;5.667361;
1.351421;5.924502;17.191816;1.019478;8.960002;-8.348233;2.101648;0.712340;-1.836975;0.892857;10.000000;5.667361;
1.351425;5.924569;17.191723;1.019478;8.960085;-8.348142;2.101673;0.712343;-1.834506;0.892857;10.000000;5.667436;
1.351429;5.924637;17.191631;1.019477;8.960169;-8.348051;2.101698;0.712347;-1.832038;0.892857;10.000000;5.667512;
1.351438;5.924772;17.191447;1.019476;8.960335;-8.347869;2.101749;0.712355;-1.827100;0.892857;10.000000;5.667663;
1.351454;5.925043;17.191079;1.019475;8.960668;-8.347505;2.101851;0.712370;-1.817222;0.892857;10.000000;5.667963;
1.351487;5.925586;17.190345;1.019472;8.961335;-8.346778;2.102054;0.712400;-1.797454;0.892857;10.000000;5.668561;
1.351554;5.926677;17.188889;1.019467;8.962669;-8.345328;2.102459;0.712459;-1.757840;0.892857;10.000000;5.669735;
1.351686;5.928875;17.186017;1.019455;8.965340;-8.342441;2.103270;0.712578;-1.678413;0.892857;10.000000;5.672013;
1.351952;5.933334;17.180427;1.019433;8.970697;-8.336721;2.104890;0.712811;-1.519049;0.892857;10.000000;5.676298;
1.352482;5.942509;17.169870;1.019387;8.981472;-8.325492;2.108123;0.713265;-1.200229;0.892857;10.000000;5.683852;
1.353013;5.951932;17.159979;1.019342;8.992365;-8.314454;2.111347;0.713704;-0.882952;0.892857;10.000000;5.690454;
1.353544;5.961598;17.150743;1.019297;9.003367;-8.303609;2.114565;0.714131;-0.568578;0.892857;10.000000;5.696166;
1.354075;5.971421;17.142005;1.019251;9.014501;-8.292876;2.117777;0.714549;-0.256749;0.892857;10.000000;5.701299;
1.354684;5.982968;17.132697;1.019199;9.027438;-8.280745;2.121460;0.715014;0.096719;0.892857;10.000000;5.706307;
1.355294;5.994806;17.124210;1.019146;9.040507;-8.268863;2.125133;0.715462;0.443321;0.892857;10.000000;5.710347;
1.355904;6.006931;17.116532;1.019093;9.053691;-8.257239;2.128797;0.715894;0.782112;0.892857;10.000000;5.713473;
1.356514;6.019335;17.109656;1.019040;9.066978;-8.245877;2.132451;0.716309;1.112194;0.892857;10.000000;5.715744;
1.357124;6.032006;17.103569;1.018987;9.080362;-8.234778;2.136094;0.716707;1.432927;0.892857;10.000000;5.717226;
1.358344;6.058093;17.093686;1.018881;9.107371;-8.213377;2.143350;0.717453;2.044412;0.892857;10.000000;5.718127;
1.359191;6.076741;17.088560;1.018807;9.126265;-8.199151;2.148363;0.717933;2.444966;0.892857;10.000000;5.717330;
1.359191;6.076741;17.088561;1.018807;9.126267;-8.199150;2.148363;0.717933;2.444966;0.892857;10.000000;5.717330;
1.359197;6.076885;17.088527;1.018806;9.126412;-8.199043;2.148401;0.717937;2.447950;0.892857;10.000000;5.717319;
