time;WPP4B_WPP4B_injector_PInjPu;WPP4B_WPP4B_injector_QInjPu;WPP4B_WPP4B_injector_terminal_V_re;WPP4B_WPP4B_injector_terminal_i_re;WPP4B_WPP4B_injector_terminal_V_im;WPP4B_WPP4B_injector_terminal_i_im;WPP4B_WPP4B_pll_omegaPLLPu;HVRTWecc_hvrt_fOCB;HVRTWecc_hvrt_switchOffSignal;
6.002597;-0.000000;0.000000;0.999967;0.000000;0.008159;0.000000;1.009214;1.000000;1.000000;
6.002828;-0.000000;0.000000;0.999961;0.000000;0.008883;0.000000;1.009384;1.000000;1.000000;
6.003288;-0.000000;0.000000;0.999947;0.000000;0.010330;0.000000;1.009636;1.000000;1.000000;
6.003749;-0.000000;0.000000;0.999931;0.000000;0.011778;0.000000;1.009798;1.000000;1.000000;
6.004210;-0.000000;0.000000;0.999913;0.000000;0.013225;0.000000;1.009901;1.000000;1.000000;
6.004671;-0.000000;0.000000;0.999892;0.000000;0.014673;0.000000;1.009965;1.000000;1.000000;
6.005132;-0.000000;0.000000;0.999870;0.000000;0.016120;0.000000;1.010005;1.000000;1.000000;
6.006053;-0.000000;0.000000;0.999819;0.000000;0.019015;0.000000;1.010050;1.000000;1.000000;
6.006975;-0.000000;0.000000;0.999760;0.000000;0.021910;0.000000;1.010067;1.000000;1.000000;
6.007896;-0.000000;0.000000;0.999692;0.000000;0.024805;0.000000;1.010071;1.000000;1.000000;
6.009740;-0.000000;0.000000;0.999532;0.000000;0.030593;0.000000;1.010072;1.000000;1.000000;
6.013426;-0.000000;0.000000;0.999111;0.000000;0.042166;0.000000;1.010067;1.000000;1.000000;
6.017112;-0.000000;0.000000;0.998555;0.000000;0.053734;0.000000;1.010064;1.000000;1.000000;
6.020799;-0.000000;0.000000;0.997866;0.000000;0.065295;0.000000;1.010062;1.000000;1.000000;
6.028172;-0.000000;0.000000;0.996086;0.000000;0.088388;0.000000;1.010061;1.000000;1.000000;
6.035544;-0.000000;0.000000;0.993772;0.000000;0.111434;0.000000;1.010057;1.000000;1.000000;
6.042917;-0.000000;0.000000;0.990924;0.000000;0.134420;0.000000;1.010054;1.000000;1.000000;
6.057663;-0.000000;0.000000;0.983637;0.000000;0.180164;0.000000;1.010049;1.000000;1.000000;
6.072408;-0.000000;0.000000;0.974238;0.000000;0.225521;0.000000;1.010044;1.000000;1.000000;
6.087154;-0.000000;0.000000;0.962750;0.000000;0.270394;0.000000;1.010040;1.000000;1.000000;
6.101900;-0.000000;0.000000;0.949196;0.000000;0.314687;0.000000;1.010037;1.000000;1.000000;
6.116645;-0.000000;0.000000;0.933605;0.000000;0.358305;0.000000;1.010033;1.000000;1.000000;
6.131391;-0.000000;0.000000;0.916011;0.000000;0.401154;0.000000;1.010030;1.000000;1.000000;
6.146136;-0.000000;0.000000;0.896451;0.000000;0.443142;0.000000;1.010027;1.000000;1.000000;
6.160882;-0.000000;0.000000;0.874969;0.000000;0.484180;0.000000;1.010025;1.000000;1.000000;
6.190373;-0.000000;0.000000;0.826421;0.000000;0.563053;0.000000;1.010020;1.000000;1.000000;
6.216915;-0.000000;0.000000;0.776654;0.000000;0.629927;0.000000;1.010017;1.000000;1.000000;
6.243457;-0.000000;0.000000;0.721491;0.000000;0.692424;0.000000;1.010014;1.000000;1.000000;
6.269999;-0.000000;0.000000;0.661313;0.000000;0.750110;0.000000;1.010012;1.000000;1.000000;
6.296541;-0.000000;0.000000;0.596541;0.000000;0.802583;0.000000;1.010009;1.000000;1.000000;
6.323084;-0.000000;0.000000;0.527623;0.000000;0.849479;0.000000;1.010008;1.000000;1.000000;
6.349626;-0.000000;0.000000;0.455038;0.000000;0.890472;0.000000;1.010008;1.000000;1.000000;
6.376168;-0.000000;0.000000;0.379292;0.000000;0.925277;0.000000;1.010007;1.000000;1.000000;
6.402710;-0.000000;0.000000;0.300910;0.000000;0.953653;0.000000;1.010006;1.000000;1.000000;
6.429252;-0.000000;0.000000;0.220436;0.000000;0.975401;0.000000;1.010006;1.000000;1.000000;
6.482336;-0.000000;0.000000;0.055465;0.000000;0.998461;0.000000;1.009999;1.000000;1.000000;
6.499999;-0.000000;0.000000;0.000198;0.000000;0.999991;0.000000;1.009999;1.000000;1.000000;
6.499999;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009998;1.000000;1.000000;
6.500000;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.010013;1.000000;1.000000;
6.500001;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.010004;1.000000;1.000000;
6.500003;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009985;1.000000;1.000000;
6.500007;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009947;1.000000;1.000000;
6.500015;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009873;1.000000;1.000000;
6.500031;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009725;1.000000;1.000000;
6.500063;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.009436;1.000000;1.000000;
6.500127;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.008883;1.000000;1.000000;
6.500255;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.007869;1.000000;1.000000;
6.500511;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.006158;1.000000;1.000000;
6.500890;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004200;1.000000;1.000000;
6.500891;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004196;1.000000;1.000000;
6.500892;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004192;1.000000;1.000000;
6.500894;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004184;1.000000;1.000000;
6.500898;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004168;1.000000;1.000000;
6.500906;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004137;1.000000;1.000000;
6.500922;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004074;1.000000;1.000000;
6.500941;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.004000;1.000000;1.000000;
6.500942;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003996;1.000000;1.000000;
6.500943;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003993;1.000000;1.000000;
6.500945;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003985;1.000000;1.000000;
6.500949;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003970;1.000000;1.000000;
6.500957;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003940;1.000000;1.000000;
6.500973;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003880;1.000000;1.000000;
6.501005;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003764;1.000000;1.000000;
6.501069;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003541;1.000000;1.000000;
6.501197;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.003132;1.000000;1.000000;
6.501453;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.002442;1.000000;1.000000;
6.501965;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.001443;1.000000;1.000000;
6.502989;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000344;1.000000;1.000000;
6.504013;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999960;1.000000;1.000000;
6.506061;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999728;1.000000;1.000000;
6.510157;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999892;1.000000;1.000000;
6.518349;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999933;1.000000;1.000000;
6.525140;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999940;1.000000;1.000000;
6.531931;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999943;1.000000;1.000000;
6.538722;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999946;1.000000;1.000000;
6.552303;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999951;1.000000;1.000000;
6.565884;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999955;1.000000;1.000000;
6.579466;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999959;1.000000;1.000000;
6.606628;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999966;1.000000;1.000000;
6.631075;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999971;1.000000;1.000000;
6.655521;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999975;1.000000;1.000000;
6.679968;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999979;1.000000;1.000000;
6.704414;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999982;1.000000;1.000000;
6.728861;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999985;1.000000;1.000000;
6.736648;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736649;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736650;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736652;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736656;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736664;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736680;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736712;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736776;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.736904;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.737160;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.737672;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.738696;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.740744;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999986;1.000000;1.000000;
6.744840;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999987;1.000000;1.000000;
6.753032;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999987;1.000000;1.000000;
6.769416;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999989;1.000000;1.000000;
6.802184;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999991;1.000000;1.000000;
6.834952;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999993;1.000000;1.000000;
6.867720;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999994;1.000000;1.000000;
6.900488;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999995;1.000000;1.000000;
6.933256;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999996;1.000000;1.000000;
6.966024;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999997;1.000000;1.000000;
6.998792;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999998;1.000000;1.000000;
7.031560;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999998;1.000000;1.000000;
7.064328;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999998;1.000000;1.000000;
7.097096;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;1.000000;
7.129864;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;1.000000;
7.195400;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;1.000000;
7.260936;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
7.326472;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
7.392008;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
7.457544;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
7.523080;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
7.654152;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
7.785224;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.047368;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.309512;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702294;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702295;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702296;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702298;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702302;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702310;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702326;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702358;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702422;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702550;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.702806;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.703318;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.704342;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705829;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705830;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705831;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705833;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705837;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705845;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705861;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705893;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.705957;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.706085;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.706341;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.706853;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.707877;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.709925;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.714021;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.722213;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.738597;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.754981;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.787749;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.853285;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
8.918821;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
9.049893;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
9.312037;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
9.574181;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
9.836325;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
10.360613;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
10.884901;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
11.409189;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
11.933477;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.457765;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553509;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553510;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553511;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553513;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553517;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553525;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553541;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553573;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553637;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.553765;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.554021;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.554533;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.555557;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.557605;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.561701;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.569893;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.586277;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.602661;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.619045;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.635429;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.668197;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.733733;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.799269;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
12.930341;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
13.061413;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
13.192485;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
13.454629;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
13.716773;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
14.241061;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
14.712920;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
15.184779;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
15.656638;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
16.128498;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
16.600357;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
17.072216;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
18.015934;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
18.959653;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
19.903371;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
20.000000;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;1.000000;
