"time","WT4B.injector.PInjPu","WT4B.injector.QInjPu","WT4B.pll.omegaPLLPu"
10.764,0.6832394330946864,0.6948772021800477,1
10.765,0.6833723914259129,0.6948886673164943,1
10.766,0.6835053499583366,0.6949001375937611,1
10.767,0.6836383086919579,0.6949116130118745,1
10.768,0.6837712676267771,0.6949230935708615,1
10.769,0.6839042267627938,0.6949345792707486,1
10.77,0.6840371861000083,0.6949460701115631,1
10.771,0.6841701456384206,0.6949575660933309,1
10.772,0.6843031053780306,0.6949690672160795,1
10.773,0.6844360653188379,0.694980573479835,1
10.774,0.6845690254608432,0.6949920848846248,1
10.775,0.6847019858040463,0.6950036014304748,1
10.776,0.6848349463484469,0.6950151231174128,1
10.777,0.684967907094045,0.6950266499454648,1
10.778,0.6851008680408409,0.6950381819146576,1
10.779,0.6852338291888346,0.6950497190250183,1
10.78,0.6853667905380256,0.6950612612765736,1
10.781,0.6854997520884152,0.6950728086693498,1
10.782,0.6856327138400017,0.6950843612033742,1
10.783,0.6857656757927857,0.6950959188786733,1
10.784,0.6858986379467678,0.6951074816952734,1
10.785,0.6860316003019474,0.6951190496532023,1
10.786,0.6861645628583248,0.6951306227524858,1
10.787,0.6862975256159001,0.6951422009931514,1
10.788,0.6864304885746728,0.6951537843752248,1
10.789,0.6865634517346428,0.6951653728987337,1
10.79,0.686696415095811,0.6951769665637044,1
10.791,0.6868293786581771,0.695188565370164,1
10.792,0.6869623424217404,0.6952001693181389,1
10.793,0.6870953063865016,0.6952117784076562,1
10.794,0.6872282705524604,0.695223392638742,1
10.795,0.6873612349196169,0.6952350120114237,1
10.796,0.687494199487971,0.6952466365257278,1
10.797,0.6876271642575229,0.6952582661816811,1
10.798,0.6877601292282722,0.6952699009793103,1
10.799,0.6878930944002195,0.6952815409186421,1
10.8,0.6880260597733646,0.6952931859997032,1
10.801,0.688159025347707,0.6953048362225207,1
10.802,0.6882919911232472,0.6953164915871211,1
10.803,0.6884249570999853,0.6953281520935312,1
10.804,0.6885579232779209,0.6953398177417777,1
10.805,0.6886908896570541,0.6953514885318871,1
10.806,0.688823856237385,0.6953631644638865,1
10.807,0.6889568230189136,0.6953748455378026,1
10.808,0.6890897900016398,0.6953865317536622,1
10.809,0.6892227571855639,0.6953982231114919,1
10.81,0.6893557245706858,0.6954099196113187,1
10.811,0.6894886921570049,0.6954216212531689,1
10.812,0.689621659944522,0.6954333280370694,1
10.813,0.6897546279332368,0.6954450399630472,1
10.814,0.6898875961231491,0.695456757031129,1
10.815,0.6900205645142593,0.6954684792413413,1
10.816,0.6901535331065671,0.6954802065937111,1
10.817,0.6902865019000725,0.6954919390882651,1
10.818,0.6904194708947753,0.6955036767250299,1
10.819,0.6905524400906765,0.6955154195040324,1
10.82,0.6906854094877748,0.6955271674252993,1
10.821,0.6908183790860709,0.6955389204888573,1
10.822,0.6909513488855648,0.6955506786947333,1
10.823,0.6910843188862563,0.695562442042954,1
10.824,0.6912172890881454,0.6955742105335458,1
10.825,0.6913502594912321,0.6955859841665359,1
10.826,0.6914832300955168,0.6955977629419511,1
10.827,0.6916162009009992,0.6956095468598177,1
10.828,0.691749171907679,0.695621335920163,1
10.829,0.6918821431155568,0.6956331301230132,1
10.83,0.6920151145246318,0.6956449294683955,1
10.831,0.6921480861349047,0.6956567339563364,1
10.832,0.6922810579463757,0.6956685435868628,1
10.833,0.6924140299590438,0.6956803583600013,1
10.834,0.6925470021729095,0.6956921782757786,1
10.835,0.6926799745879735,0.6957040033342218,1
10.836,0.6928129472042349,0.6957158335353572,1
10.837,0.6929459200216936,0.6957276688792119,1
10.838,0.6930788930403503,0.6957395093658124,1
10.839,0.6932118662602049,0.6957513549951857,1
10.84,0.6933448396812569,0.6957632057673584,1
10.841,0.6934778133035064,0.6957750616823571,1
10.842,0.693610787126954,0.6957869227402088,1
10.843,0.6937437611515992,0.6957987889409403,1
10.844,0.6938767353774419,0.6958106602845785,1
10.845,0.6940097098044826,0.6958225367711497,1
10.846,0.6941426844327205,0.6958344184006805,1
10.847,0.6942756592621563,0.6958463051731983,1
10.848,0.6944086342927898,0.6958581970887294,1
10.849,0.6945416095246211,0.6958700941473008,1
10.85,0.6946745849576497,0.695881996348939,1
10.851,0.6948075605918764,0.6958939036936712,1
10.852,0.6949405364273006,0.6959058161815238,1
10.853,0.6950735124639223,0.6959177338125231,1
10.854,0.695206488701742,0.6959296565866968,1
10.855,0.6953394651407593,0.6959415845040713,1
10.856,0.6954724417809741,0.6959535175646729,1
10.857,0.6956054186223867,0.6959654557685292,1
10.858,0.6957383956649971,0.6959773991156663,1
10.859,0.6958713729088053,0.6959893476061113,1
10.86,0.6960043503538107,0.6960013012398905,1
10.861,0.6961373280000139,0.6960132600170309,1
10.862,0.696270305847415,0.6960252239375592,1
10.863,0.6964032838960138,0.6960371930015027,1
10.864,0.6965362621458103,0.6960491672088873,1
10.865,0.6966692405968041,0.6960611465597404,1
10.866,0.6968022192489959,0.6960731310540883,1
10.867,0.6969351981023856,0.696085120691958,1
10.868,0.6970681771569724,0.6960971154733763,1
10.869,0.697201156412757,0.6961091153983696,1
10.87,0.6973341358697395,0.6961211204669653,1
10.871,0.6974671155279196,0.6961331306791897,1
10.872,0.6976000953872976,0.6961451460350698,1
10.873,0.697733075447873,0.6961571665346317,1
10.874,0.6978660557096463,0.696169192177903,1
10.875,0.6979990361726169,0.6961812229649098,1
10.876,0.6981320168367855,0.6961932588956794,1
10.877,0.6982649977021518,0.6962052999702382,1
10.878,0.6983979787687153,0.6962173461886131,1
10.879,0.6985309600364769,0.6962293975508306,1
10.88,0.6986639415054365,0.6962414540569183,1
10.881,0.6987969231755934,0.6962535157069016,1
10.882,0.6989299050469481,0.6962655825008084,1
10.883,0.6990628871195,0.6962776544386647,1
10.884,0.69919586939325,0.6962897315204979,1
10.885,0.6993288518681977,0.6963018137463345,1
10.886,0.699461834544343,0.696313901116201,1
10.887,0.6995948174216859,0.6963259936301244,1
10.888,0.6997278005002266,0.6963380912881314,1
10.889,0.6998607837799649,0.6963501940902488,1
10.89,0.6999937672609011,0.6963623020365034,1
10.891,0.7001267509430348,0.6963744151269217,1
10.892,0.7002597348263661,0.696386533361531,1
10.893,0.7003927189108954,0.6963986567403571,1
10.894,0.700525703196622,0.6964107852634278,1
10.895,0.7006586876835463,0.6964229189307692,1
10.896,0.7007916723716686,0.6964350577424084,1
10.897,0.7009246572609882,0.696447201698372,1
10.898,0.7010576423515056,0.6964593507986867,1
10.899,0.7011906276432208,0.6964715050433794,1
10.9,0.7013236131361338,0.6964836644324771,1
10.901,0.7014565988302444,0.6964958289660057,1
10.902,0.7015895847255523,0.6965079986439927,1
10.903,0.7017225708220582,0.6965201734664647,1
10.904,0.7018555571197618,0.6965323534334482,1
10.905,0.7019885436186627,0.6965445385449704,1
10.906,0.7021215303187621,0.6965567288010579,1
10.907,0.7022545172200583,0.6965689242017372,1
10.908,0.7023875043225524,0.6965811247470354,1
10.909,0.7025204916262447,0.6965933304369791,1
10.91,0.7026534791311343,0.696605541271595,1
10.911,0.7027864668372215,0.6966177572509098,1
10.912,0.7029194547445065,0.6966299783749504,1
10.913,0.7030524428529891,0.6966422046437437,1
10.914,0.7031854311626695,0.6966544360573163,1
10.915,0.7033184196735474,0.6966666726156949,1
10.916,0.7034514083856233,0.6966789143189063,1
10.917,0.7035843972988965,0.6966911611669773,1
10.918,0.7037173864133675,0.6967034131599344,1
10.919,0.7038503757290363,0.6967156702978046,1
10.92,0.7039833652459028,0.6967279325806152,1
10.921,0.7041163549639666,0.6967402000083917,1
10.922,0.7042493448832285,0.6967524725811619,1
10.923,0.704382335003688,0.6967647502989522,1
10.924,0.7045153253253451,0.6967770331617892,1
10.925,0.7046483158482,0.6967893211697,1
10.926,0.7047813065722525,0.6968016143227113,1
10.927,0.7049142974975027,0.6968139126208496,1
10.928,0.7050472886239505,0.6968262160641415,1
10.929,0.705180279951596,0.6968385246526145,1
10.93,0.705313271480439,0.6968508383862947,1
10.931,0.7054462632104799,0.6968631572652094,1
10.932,0.7055792551417188,0.6968754812893847,1
10.933,0.7057122472741548,0.696887810458848,1
10.934,0.7058452396077886,0.6969001447736254,1
10.935,0.7059782321426202,0.6969124842337443,1
10.936,0.7061112248786496,0.696924828839231,1
10.937,0.7062442178158763,0.6969371785901126,1
10.938,0.7063772109543015,0.6969495334864159,1
10.939,0.7065102042939237,0.6969618935281673,1
10.94,0.7066431978347435,0.6969742587153935,1
10.941,0.7067761915767612,0.6969866290481217,1
10.942,0.7069091855199766,0.6969990045263782,1
10.943,0.7070421796643895,0.6970113851501902,1
10.944,0.7071751740100004,0.6970237709195843,1
10.945,0.7073081685568089,0.6970361618345873,1
10.946,0.7074411633048149,0.6970485578952258,1
10.947,0.7075741582540185,0.6970609591015264,1
10.948,0.7077071534044199,0.6970733654535164,1
10.949,0.7078401487560189,0.697085776951222,1
10.95,0.7079731443088155,0.6970981935946705,1
10.951,0.7081061400628104,0.6971106153838884,1
10.952,0.7082391366989612,0.6971230423783085,1
10.953,0.7083721447314275,0.6971354754957083,1
10.954,0.7085051530640619,0.6971479137685584,1
10.955,0.7086381616968628,0.6971603571968966,1
10.956,0.7087711706298317,0.697172805780762,1
10.957,0.7089041798629683,0.6971852595201935,1
10.958,0.7090371893962721,0.6971977184152297,1
10.959,0.7091701992297436,0.6972101824659095,1
10.96,0.7093032093633823,0.6972226516722708,1
10.961,0.7094362197971886,0.6972351260343533,1
10.962,0.7095692305311623,0.6972476055521954,1
10.963,0.7097022415653037,0.697260090225836,1
10.964,0.7098352528996129,0.6972725800553138,1
10.965,0.709968264534089,0.6972850750406673,1
10.966,0.7101012764687331,0.6972975751819355,1
10.967,0.7102342887035444,0.6973100804791569,1
10.968,0.7103673012385232,0.6973225909323704,1
10.969,0.7105003140736694,0.6973351065416147,1
10.97,0.7106333272089834,0.6973476273069285,1
10.971,0.7107663406444645,0.6973601532283508,1
10.972,0.7108993543801135,0.6973726843059199,1
10.973,0.7110323684159299,0.6973852205396751,1
10.974,0.7111653827519139,0.6973977619296547,1
10.975,0.7112983973880651,0.6974103084758976,1
10.976,0.7114314123243839,0.6974228601784422,1
10.977,0.7115644275608703,0.6974354170373281,1
10.978,0.7116974430975239,0.697447979052593,1
10.979,0.7118304589343454,0.6974605462242763,1
10.98,0.7119634750713342,0.6974731185524166,1
10.981,0.7120964915084905,0.6974856960370528,1
10.982,0.7122295082458141,0.6974982786782232,1
10.983,0.7123625252833058,0.6975108664759672,1
10.984,0.7124955426209644,0.6975234594303226,1
10.985,0.7126285602587906,0.697536057541329,1
10.986,0.7127615781967847,0.697548660809025,1
10.987,0.7128945964349458,0.6975612692334491,1
10.988,0.7130276149732744,0.6975738828146397,1
10.989,0.7131606338117707,0.6975865015526366,1
10.99,0.7132936529504347,0.6975991254474778,1
10.991,0.7134266723892659,0.697611754499202,1
10.992,0.7135596921282648,0.6976243887078479,1
10.993,0.713692712167431,0.6976370280734547,1
10.994,0.7138257325067647,0.6976496725960608,1
10.995,0.713958753146266,0.6976623222757053,1
10.996,0.7140917740859348,0.6976749771124264,1
10.997,0.7142247953257711,0.6976876371062634,1
10.998,0.7143578168657747,0.6977003022572547,1
10.999,0.7144908387059462,0.6977129725654387,1
11,0.7146238608462849,0.6977256480308552,1
11.001,0.714756883286791,0.697738328653542,1
11.002,0.7148899060274648,0.6977510144335382,1
11.003,0.7150229290683059,0.6977637053708823,1
11.004,0.7151559524093147,0.6977764014656136,1
11.005,0.7152889760504912,0.6977891027177706,1
11.006,0.715421999991835,0.6978018091273916,1
11.007,0.7155550242333462,0.6978145206945158,1
11.008,0.7156880487750249,0.6978272374191817,1
11.009,0.7158210736168711,0.6978399593014284,1
11.01,0.715954098758885,0.6978526863412945,1
11.011,0.7160871242010661,0.6978654185388187,1
11.012,0.7162201499434151,0.6978781558940393,1
11.013,0.716353175985931,0.6978908984069959,1
11.014,0.7164862023286147,0.6979036460777266,1
11.015,0.7166192289714662,0.6979163989062706,1
11.016,0.7167522559144845,0.6979291568926661,1
11.017,0.7168852831576707,0.6979419200369523,1
11.018,0.7170183107010248,0.697954688339168,1
11.019,0.717151338544546,0.6979674617993517,1
11.02,0.7172843666882344,0.6979802404175418,1
11.021,0.717417395132091,0.6979930241937781,1
11.022,0.7175504238761146,0.6980058131280982,1
11.023,0.7176834529203056,0.6980186072205415,1
11.024,0.7178164822646643,0.6980314064711464,1
11.025,0.7179495119091904,0.6980442108799522,1
11.026,0.7180825418538843,0.6980570204469974,1
11.027,0.7182155720987455,0.6980698351723201,1
11.028,0.7183486026437743,0.6980826550559601,1
11.029,0.7184816334889703,0.6980954800979554,1
11.03,0.7186146646343339,0.6981083102983452,1
11.031,0.7187476960798653,0.6981211456571679,1
11.032,0.718880727825564,0.6981339861744624,1
11.033,0.7190137598714298,0.6981468318502674,1
11.034,0.7191467922174637,0.6981596826846217,1
11.035,0.7192798248636652,0.6981725386775645,1
11.036,0.7194128578100334,0.6981853998291334,1
11.037,0.7195458910565699,0.6981982661393682,1
11.038,0.7196789246032734,0.6982111376083072,1
11.039,0.7198119584501447,0.6982240142359892,1
11.04,0.7199449925971831,0.6982368960224532,1
11.041,0.7200780270443894,0.6982497829677378,1
11.042,0.720211061791763,0.6982626750718813,1
11.043,0.720344096839304,0.698275572334923,1
11.044,0.7204771321870127,0.6982884747569017,1
11.045,0.7206101678348891,0.6983013823378559,1
11.046,0.7207432037829324,0.6983142950778242,1
11.047,0.7208762400311438,0.6983272129768459,1
11.048,0.7210092765795224,0.6983401360349594,1
11.049,0.7211423134280684,0.6983530642522032,1
11.05,0.7212753505767823,0.6983659976286163,1
11.051,0.7214083880256632,0.6983789361642374,1
11.052,0.7215414257747117,0.6983918798591054,1
11.053,0.7216744638239281,0.6984048287132592,1
11.054,0.7218075021733118,0.6984177827267373,1
11.055,0.7219405408228629,0.6984307418995783,1
11.056,0.7220735797725812,0.6984437062318212,1
11.057,0.7222066190224675,0.6984566757235046,1
11.058,0.7223396585725212,0.6984696503746675,1
11.059,0.7224726984227423,0.6984826301853484,1
11.06,0.7226057385731308,0.6984956151555859,1
11.061,0.722738779023687,0.6985086052854192,1
11.062,0.7228718197744105,0.6985216005748868,1
11.063,0.7230048608253016,0.6985346010240276,1
11.064,0.7231379021763605,0.6985476066328803,1
11.065,0.7232709438275863,0.6985606174014833,1
11.066,0.7234039857789801,0.6985736333298761,1
11.067,0.7235370280305411,0.6985866544180969,1
11.068,0.7236700705822696,0.6985996806661843,1
11.069,0.7238031134341658,0.6986127120741776,1
11.07,0.7239361565862293,0.698625748642115,1
11.071,0.7240692000384603,0.6986387903700356,1
11.072,0.7242022437908588,0.6986518372579785,1
11.073,0.7243352878434249,0.6986648893059816,1
11.074,0.7244683321961585,0.6986779465140843,1
11.075,0.7246013768490596,0.698691008882325,1
11.076,0.7247344218021282,0.6987040764107428,1
11.077,0.7248674670553642,0.698717149099376,1
11.078,0.7250005126087679,0.698730226948264,1
11.079,0.7251335584623391,0.6987433099574448,1
11.08,0.7252666046160775,0.6987563981269579,1
11.081,0.7253996510699835,0.6987694914568414,1
11.082,0.7255326978240574,0.6987825899471345,1
11.083,0.7256657448782983,0.6987956935978755,1
11.084,0.7257987922327065,0.6988088024091037,1
11.085,0.7259318398872828,0.6988219163808578,1
11.086,0.7260648878420263,0.6988350355131761,1
11.087,0.7261979360969372,0.6988481598060976,1
11.088,0.7263309846520156,0.6988612892596612,1
11.089,0.726464033507262,0.6988744238739055,1
11.09,0.7265970826626752,0.6988875636488694,1
11.091,0.7267301321182562,0.6989007085845914,1
11.092,0.7268631818740051,0.6989138586811108,1
11.093,0.726996231929921,0.6989270139384653,1
11.094,0.7271292822860044,0.698940174356695,1
11.095,0.7272623329422556,0.6989533399358375,1
11.096,0.7273953838986742,0.6989665106759323,1
11.097,0.7275284351552599,0.6989796865770178,1
11.098,0.7276614867120136,0.6989928676391328,1
11.099,0.7277945385689346,0.6990060538623164,1
11.1,0.7279275907260229,0.6990192452466067,1
11.101,0.7280606431832791,0.6990324417920432,1
11.102,0.7281936959407026,0.699045643498664,1
11.103,0.7283267489982934,0.6990588503665084,1
11.104,0.7284598023560519,0.6990720623956146,1
11.105,0.7285928560139782,0.699085279586022,1
11.106,0.7287259099720713,0.6990985019377689,1
11.107,0.7288589642303326,0.6991117294508942,1
11.108,0.728992018788761,0.6991249621254365,1
11.109,0.729125073647357,0.6991381999614349,1
11.11,0.7292581288061203,0.6991514429589279,1
11.111,0.7293911842650513,0.6991646911179543,1
11.112,0.72952424002415,0.699177944438553,1
11.113,0.7296572960834159,0.6991912029207625,1
11.114,0.7297903524428495,0.6992044665646221,1
11.115,0.7299234091024505,0.6992177353701697,1
11.116,0.7300564660622185,0.6992310093374445,1
11.117,0.7301895233221549,0.6992442884664855,1
11.118,0.7303225808822581,0.6992575727573312,1
11.119,0.7304556387425291,0.6992708622100205,1
11.12,0.7305886969029675,0.6992841568245921,1
11.121,0.7307217553635735,0.6992974566010847,1
11.122,0.7308548141243469,0.699310761539537,1
11.123,0.7309878731852878,0.6993240716399879,1
11.124,0.7311209325463964,0.6993373869024762,1
11.125,0.7312539922076724,0.6993507073270404,1
11.126,0.7313870521691157,0.6993640329137196,1
11.127,0.7315201124307269,0.6993773636625523,1
11.128,0.731653172992505,0.6993906995735772,1
11.129,0.7317862338544509,0.6994040406468334,1
11.13,0.7319192950165646,0.6994173868823598,1
11.131,0.7320523564788454,0.6994307382801946,1
11.132,0.7321854182412937,0.6994440948403767,1
11.133,0.7323184803039093,0.699457456562945,1
11.134,0.7324515426666931,0.6994708234479385,1
11.135,0.7325846053296441,0.6994841954953955,1
11.136,0.7327176682927623,0.699497572705355,1
11.137,0.7328507315560483,0.6995109550778557,1
11.138,0.7329837951195017,0.6995243426129363,1
11.139,0.7331168589831227,0.6995377353106359,1
11.14,0.7332499231469113,0.699551133170993,1
11.141,0.7333829876108672,0.6995645361940465,1
11.142,0.7335160523749902,0.6995779443798346,1
11.143,0.7336491174392812,0.6995913577283966,1
11.144,0.7337821828037395,0.6996047762397715,1
11.145,0.7339152484683655,0.6996181999139977,1
11.146,0.7340483144331589,0.6996316287511137,1
11.147,0.7341813806981199,0.6996450627511587,1
11.148,0.7343144472632482,0.6996585019141714,1
11.149,0.7344475141285439,0.6996719462401907,1
11.15,0.7345805812940074,0.6996853957292547,1
11.151,0.734713648759638,0.6996988503814028,1
11.152,0.7348467165254366,0.699712310196674,1
11.153,0.7349797845914026,0.6997257751751063,1
11.154,0.7351128529575359,0.6997392453167387,1
11.155,0.7352459216238366,0.6997527206216102,1
11.156,0.7353789905903051,0.6997662010897596,1
11.157,0.7355120598569409,0.6997796867212254,1
11.158,0.7356451294237443,0.6997931775160466,1
11.159,0.7357781992907151,0.6998066734742615,1
11.16,0.7359112694578535,0.6998201745959095,1
11.161,0.7360443399251593,0.6998336808810292,1
11.162,0.7361774106926329,0.6998471923296592,1
11.163,0.7363104817602736,0.6998607089418383,1
11.164,0.7364435531280817,0.6998742307176051,1
11.165,0.7365766247960577,0.6998877576569988,1
11.166,0.7367096967642012,0.6999012897600578,1
11.167,0.7368427690325119,0.6999148270268212,1
11.168,0.7369758416009904,0.6999283694573271,1
11.169,0.737108914469636,0.6999419170516149,1
11.17,0.7372419876384495,0.6999554698097235,1
11.171,0.7373750611074302,0.699969027731691,1
11.172,0.7375081348765785,0.6999825908175568,1
11.173,0.7376412089458944,0.6999961590673591,1
11.174,0.7377742833153778,0.7000097324811371,1
11.175,0.7379073579850286,0.7000233110589296,1
11.176,0.7380404329548469,0.7000368948007751,1
11.177,0.7381735082248326,0.7000504837067123,1
11.178,0.738306583794986,0.7000640777767803,1
11.179,0.7384396596653069,0.7000776770110176,1
11.18,0.7385727358357952,0.7000912814094632,1
11.181,0.7387058123064507,0.7001048909721554,1
11.182,0.7388388890772741,0.7001185056991335,1
11.183,0.738971966148265,0.7001321255904361,1
11.184,0.739105043519423,0.7001457506461023,1
11.185,0.7392381211907491,0.7001593808661701,1
11.186,0.7393711991622424,0.7001730162506788,1
11.187,0.7395042774339031,0.700186656799667,1
11.188,0.7396373560057314,0.7002003025131737,1
11.189,0.7397704348777269,0.7002139533912374,1
11.19,0.7399035140498904,0.7002276094338968,1
11.191,0.7400365935222212,0.7002412706411912,1
11.192,0.7401696732947194,0.7002549370131587,1
11.193,0.7403027533673853,0.7002686085498384,1
11.194,0.7404358337402185,0.7002822852512692,1
11.195,0.7405689144132194,0.7002959671174896,1
11.196,0.7407019953863874,0.7003096541485384,1
11.197,0.7408350766597231,0.7003233463444547,1
11.198,0.7409681582332267,0.7003370437052769,1
11.199,0.7411012401068972,0.700350746231044,1
11.2,0.7412343222807353,0.7003644539217946,1
11.201,0.7413674047547411,0.7003781667775675,1
11.202,0.7415004875289142,0.7003918847984014,1
11.203,0.7416335706032551,0.7004056079843355,1
11.204,0.7417666539777634,0.7004193363354081,1
11.205,0.741899737652439,0.7004330698516582,1
11.206,0.7420328216272822,0.7004468085331244,1
11.207,0.742165905902293,0.7004605523798456,1
11.208,0.7422989904774713,0.7004743013918606,1
11.209,0.742432075352817,0.7004880555692082,1
11.21,0.7425651605283303,0.700501814911927,1
11.211,0.742698246004011,0.7005155794200558,1
11.212,0.7428313317798592,0.7005293490936337,1
11.213,0.7429644178558749,0.7005431239326989,1
11.214,0.7430975042320581,0.7005569039372904,1
11.215,0.7432305909084088,0.7005706891074476,1
11.216,0.7433636778849271,0.7005844794432085,1
11.217,0.7434967651616127,0.7005982749446117,1
11.218,0.7436298527384658,0.7006120756116966,1
11.219,0.7437629406154865,0.7006258814445021,1
11.22,0.743896028792675,0.7006396924430663,1
11.221,0.7440291172700303,0.7006535086074281,1
11.222,0.7441622060475536,0.7006673299376271,1
11.223,0.7442952951252445,0.700681156433701,1
11.224,0.7444283845031024,0.7006949880956892,1
11.225,0.7445614741811283,0.7007088249236302,1
11.226,0.7446945641593213,0.700722666917563,1
11.227,0.7448276544376822,0.7007365140775261,1
11.228,0.74496074501621,0.7007503664035585,1
11.229,0.7450938358949059,0.7007642238956988,1
11.23,0.7452269270737691,0.700778086553986,1
11.231,0.7453600185527998,0.7007919543784591,1
11.232,0.7454931103319979,0.700805827369156,1
11.233,0.7456262024113637,0.7008197055261159,1
11.234,0.7457592947908965,0.7008335888493781,1
11.235,0.7458923874705972,0.7008474773389807,1
11.236,0.7460254804504655,0.7008613709949628,1
11.237,0.7461585737305012,0.7008752698173631,1
11.238,0.7462916673107043,0.7008891738062202,1
11.239,0.7464247611910753,0.7009030829615737,1
11.24,0.7465578553716133,0.7009169972834612,1
11.241,0.7466909498523184,0.7009309167719219,1
11.242,0.746824044633192,0.700944841426995,1
11.243,0.7469571397142327,0.7009587712487187,1
11.244,0.7470902350954407,0.7009727062371323,1
11.245,0.7472233307768161,0.700986646392274,1
11.246,0.7473564267583596,0.7010005917141833,1
11.247,0.7474895230400699,0.7010145422028985,1
11.248,0.7476226196219481,0.7010284978584581,1
11.249,0.7477557165039938,0.7010424586809016,1
11.25,0.7478888136862071,0.7010564246702675,1
11.251,0.7480219111685876,0.7010703958265943,1
11.252,0.7481550089511358,0.7010843721499208,1
11.253,0.7482881070338511,0.7010983536402859,1
11.254,0.7484212054167345,0.7011123402977287,1
11.255,0.7485543040997852,0.7011263321222876,1
11.256,0.7486874030830033,0.7011403291140016,1
11.257,0.7488205023663886,0.7011543312729089,1
11.258,0.7489536019499418,0.7011683385990494,1
11.259,0.7490867018336624,0.7011823510924606,1
11.26,0.7492198020175505,0.7011963687531824,1
11.261,0.7493529025016059,0.7012103915812528,1
11.262,0.7494860032858293,0.7012244195767108,1
11.263,0.7496191043702197,0.7012384527395954,1
11.264,0.7497522057547776,0.7012524910699449,1
11.265,0.7498853074395033,0.7012665345677987,1
11.266,0.7500184094243965,0.7012805832331953,1
11.267,0.7501515117094568,0.7012946370661732,1
11.268,0.750284614294685,0.7013086960667716,1
11.269,0.7504177171800807,0.701322760235029,1
11.27,0.7505508203656436,0.7013368295709843,1
11.271,0.7506839238513745,0.7013509040746766,1
11.272,0.7508170276372723,0.7013649837461439,1
11.273,0.7509501317233378,0.7013790685854258,1
11.274,0.751083236109571,0.7013931585925607,1
11.275,0.7512163407959717,0.7014072537675871,1
11.276,0.7513494457825396,0.7014213541105443,1
11.277,0.7514825510692751,0.7014354596214706,1
11.278,0.7516156566561781,0.7014495703004053,1
11.279,0.7517487625432487,0.7014636861473867,1
11.28,0.7518818687304868,0.701477807162454,1
11.281,0.7520149752178926,0.7014919333456456,1
11.282,0.7521480820054656,0.7015060646970006,1
11.283,0.7522811890932058,0.7015202012165576,1
11.284,0.752414296481114,0.7015343429043556,1
11.285,0.7525474041691895,0.7015484897604329,1
11.286,0.7526805121574324,0.7015626417848287,1
11.287,0.7528136204458431,0.7015767989775819,1
11.288,0.7529467290344212,0.701590961338731,1
11.289,0.7530798379231665,0.7016051288683146,1
11.29,0.7532129471120795,0.7016193015663721,1
11.291,0.7533460566011601,0.7016334794329413,1
11.292,0.753479166390408,0.7016476624680621,1
11.293,0.7536122764798234,0.7016618506717724,1
11.294,0.7537453868694065,0.7016760440441119,1
11.295,0.7538784975591571,0.7016902425851185,1
11.296,0.754011608549075,0.7017044462948314,1
11.297,0.7541447198391604,0.7017186551732892,1
11.298,0.7542778314294135,0.701732869220531,1
11.299,0.7544109433198337,0.7017470884365953,1
11.3,0.7545440555104221,0.7017613128215209,1
11.301,0.7546771680011777,0.7017755423753467,1
11.302,0.7548102807921003,0.7017897770981112,1
11.303,0.7549433938831911,0.7018040169898536,1
11.304,0.7550765072744492,0.7018182620506126,1
11.305,0.7552096209658743,0.7018325122804268,1
11.306,0.7553427349574673,0.7018467676793352,1
11.307,0.7554758492492278,0.7018610282473763,1
11.308,0.7556089638411558,0.7018752939845889,1
11.309,0.7557420787332512,0.7018895648910121,1
11.31,0.7558751939255142,0.7019038409666846,1
11.311,0.7560083094179448,0.7019181222116448,1
11.312,0.7561414252105424,0.7019324086259322,1
11.313,0.7562745413033081,0.7019467002095849,1
11.314,0.756407657696241,0.7019609969626419,1
11.315,0.7565407743893413,0.7019752988851421,1
11.316,0.7566738913826094,0.7019896059771245,1
11.317,0.7568070086760449,0.7020039182386275,1
11.318,0.7569401262696479,0.7020182356696898,1
11.319,0.7570732441634185,0.7020325582703506,1
11.32,0.7572063623573563,0.7020468860406484,1
11.321,0.7573394808514616,0.702061218980622,1
11.322,0.7574725996457345,0.70207555709031,1
11.323,0.757605718740175,0.7020899003697521,1
11.324,0.757738838134783,0.7021042488189858,1
11.325,0.7578719578295582,0.7021186024380507,1
11.326,0.7580050778245013,0.7021329612269854,1
11.327,0.7581381981196118,0.702147325185829,1
11.328,0.7582713187148896,0.7021616943146195,1
11.329,0.7584044396103351,0.7021760686133965,1
11.33,0.7585375608059479,0.7021904480821981,1
11.331,0.7586706823017283,0.7022048327210639,1
11.332,0.7588038040976763,0.7022192225300319,1
11.333,0.7589369261937917,0.7022336175091414,1
11.334,0.7590700485900744,0.7022480176584308,1
11.335,0.7592031712865253,0.7022624229779393,1
11.336,0.759336294283143,0.7022768334677055,1
11.337,0.7594694175799283,0.7022912491277682,1
11.338,0.7596025411768811,0.7023056699581656,1
11.339,0.7597356650740016,0.7023200959589375,1
11.34,0.7598687892712894,0.7023345271301223,1
11.341,0.7600019137687447,0.7023489634717585,1
11.342,0.7601350385663679,0.7023634049838853,1
11.343,0.7602681636641579,0.7023778516665412,1
11.344,0.7604012890621158,0.7023923035197654,1
11.345,0.7605344147602415,0.7024067605435962,1
11.346,0.7606675407585343,0.7024212227380724,1
11.347,0.7608006670569945,0.7024356901032331,1
11.348,0.7609337936556223,0.702450162639117,1
11.349,0.7610669205544177,0.7024646403457625,1
