time;WT3_WT3_LvMeasurements_PPu;WT3_WT3_LvMeasurements_QPu;WT3_WT3_LvMeasurements_UPu;WT3_WT3_injector_PInjPu;WT3_WT3_injector_PInjPuSn;WT3_WT3_injector_QInjPu;WT3_WT3_injector_QInjPuSn;WT3_WT3_injector_terminal_V_re;WT3_WT3_injector_terminal_i_re;WT3_WT3_injector_terminal_V_im;WT3_WT3_injector_terminal_i_im;WT3_WT3_injector_UPu;WT3_WT3_injector_idPu;WT3_WT3_injector_iqPu;WT3_WT3_pll_omegaPLLPu;WT3_WT3_wecc_reec_idCmdPu;WT3_WT3_wecc_reec_iqCmdPu;WT3_WT3_LvTfo_RPu;WT3_WT3_LvTfo_XPu;
2.251608;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
2.347159;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
2.442711;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
2.538262;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
2.633814;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
2.729365;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
2.824917;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
2.920468;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.016020;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.111571;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.207123;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.302674;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.398226;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.493777;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.589329;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.684880;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.780432;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.875983;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
3.971535;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.067086;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.162638;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.258189;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.353740;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.449292;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.544843;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.640395;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.735946;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.831498;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
4.927049;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.022601;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.118152;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.213704;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.309255;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.404807;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.500358;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.595910;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.691461;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.787013;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.882564;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
5.978116;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.073667;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.169219;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.264770;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.360322;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.455873;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.551425;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.646976;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.742528;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.838079;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
6.933631;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.029182;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.124734;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.220285;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.315837;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.411388;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.506940;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.602491;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.698043;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.793594;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.889146;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.984697;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.999998;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100064;0.000010;0.000010;
7.999999;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100054;0.000010;0.000010;
8.000000;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100044;0.000010;0.000010;
8.000002;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.100024;0.000010;0.000010;
8.000006;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.099984;0.000010;0.000010;
8.000014;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100003;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.099904;0.000010;0.000010;
8.000030;0.500000;0.100000;0.999361;1.000005;0.500003;0.200005;0.100002;0.998091;-1.009470;0.050478;0.149334;0.999367;0.500320;-0.100064;1.000000;0.500320;0.099744;0.000010;0.000010;
8.000062;0.500000;0.099999;0.999360;1.000005;0.500003;0.200003;0.100002;0.998091;-1.009470;0.050478;0.149332;0.999366;0.500320;-0.100063;1.000000;0.500320;0.099426;0.000010;0.000010;
8.000126;0.500000;0.099996;0.999360;1.000005;0.500002;0.199997;0.099998;0.998091;-1.009470;0.050478;0.149326;0.999366;0.500320;-0.100060;1.000000;0.500320;0.098791;0.000010;0.000010;
8.000254;0.499999;0.099984;0.999359;1.000004;0.500002;0.199973;0.099986;0.998089;-1.009469;0.050478;0.149302;0.999365;0.500320;-0.100048;1.000000;0.500321;0.097535;0.000010;0.000010;
8.000510;0.499997;0.099936;0.999354;0.999999;0.499999;0.199877;0.099938;0.998085;-1.009464;0.050478;0.149207;0.999360;0.500320;-0.100000;1.000000;0.500323;0.095069;0.000010;0.000010;
8.000703;0.499994;0.099880;0.999349;0.999993;0.499997;0.199765;0.099883;0.998079;-1.009459;0.050477;0.149097;0.999355;0.500320;-0.099945;1.000000;0.500326;0.093254;0.000010;0.000010;
8.000704;0.499994;0.099880;0.999349;0.999993;0.499997;0.199765;0.099882;0.998079;-1.009459;0.050477;0.149096;0.999355;0.500320;-0.099945;1.000000;0.500326;0.093245;0.000010;0.000010;
8.000705;0.499994;0.099879;0.999349;0.999993;0.499997;0.199764;0.099882;0.998079;-1.009459;0.050477;0.149096;0.999355;0.500320;-0.099945;1.000000;0.500326;0.093235;0.000010;0.000010;
8.000707;0.499994;0.099879;0.999349;0.999993;0.499997;0.199763;0.099881;0.998079;-1.009458;0.050477;0.149094;0.999355;0.500320;-0.099944;1.000000;0.500326;0.093217;0.000010;0.000010;
8.000711;0.499994;0.099877;0.999348;0.999993;0.499997;0.199760;0.099880;0.998079;-1.009458;0.050477;0.149092;0.999354;0.500320;-0.099943;1.000000;0.500326;0.093180;0.000010;0.000010;
8.000719;0.499994;0.099875;0.999348;0.999993;0.499996;0.199755;0.099877;0.998079;-1.009458;0.050477;0.149086;0.999354;0.500320;-0.099940;1.000000;0.500326;0.093105;0.000010;0.000010;
8.000735;0.499994;0.099869;0.999348;0.999992;0.499996;0.199743;0.099872;0.998078;-1.009457;0.050477;0.149075;0.999354;0.500320;-0.099934;1.000000;0.500326;0.092956;0.000010;0.000010;
8.000767;0.499993;0.099858;0.999346;0.999991;0.499996;0.199720;0.099860;0.998077;-1.009456;0.050477;0.149053;0.999352;0.500320;-0.099923;1.000000;0.500327;0.092659;0.000010;0.000010;
8.000831;0.499992;0.099833;0.999344;0.999989;0.499994;0.199672;0.099836;0.998074;-1.009454;0.050477;0.149004;0.999350;0.500320;-0.099899;1.000000;0.500328;0.092068;0.000010;0.000010;
8.000959;0.499989;0.099779;0.999339;0.999984;0.499992;0.199563;0.099782;0.998069;-1.009449;0.050477;0.148897;0.999345;0.500320;-0.099845;1.000000;0.500331;0.090897;0.000010;0.000010;
8.001215;0.499983;0.099650;0.999326;0.999971;0.499986;0.199304;0.099652;0.998056;-1.009436;0.050476;0.148641;0.999332;0.500320;-0.099717;1.000000;0.500337;0.088599;0.000010;0.000010;
8.001727;0.499967;0.099311;0.999292;0.999939;0.499969;0.198627;0.099313;0.998023;-1.009403;0.050474;0.147970;0.999298;0.500321;-0.099381;1.000000;0.500354;0.084175;0.000010;0.000010;
8.002751;0.499922;0.098347;0.999197;0.999849;0.499925;0.196699;0.098349;0.997927;-1.009313;0.050470;0.146061;0.999203;0.500324;-0.098426;1.000001;0.500401;0.075963;0.000010;0.000010;
8.003775;0.499863;0.097041;0.999067;0.999731;0.499865;0.194087;0.097044;0.997798;-1.009194;0.050464;0.143475;0.999073;0.500330;-0.097132;1.000002;0.500466;0.068547;0.000010;0.000010;
8.004799;0.499793;0.095446;0.998909;0.999590;0.499795;0.190897;0.095448;0.997640;-1.009052;0.050457;0.140314;0.998915;0.500338;-0.095550;1.000003;0.500545;0.061852;0.000010;0.000010;
8.005823;0.499714;0.093609;0.998727;0.999433;0.499717;0.187224;0.093612;0.997458;-1.008893;0.050449;0.136673;0.998733;0.500351;-0.093728;1.000004;0.500636;0.055810;0.000010;0.000010;
8.006052;0.499696;0.093171;0.998683;0.999397;0.499698;0.186348;0.093174;0.997414;-1.008856;0.050447;0.135805;0.998689;0.500355;-0.093294;1.000005;0.500658;0.054539;0.000010;0.000010;
8.006053;0.499696;0.093169;0.998683;0.999397;0.499698;0.186344;0.093172;0.997414;-1.008856;0.050447;0.135801;0.998689;0.500355;-0.093292;1.000005;0.500658;0.054534;0.000010;0.000010;
8.006054;0.499696;0.093167;0.998683;0.999396;0.499698;0.186340;0.093170;0.997414;-1.008856;0.050447;0.135797;0.998689;0.500355;-0.093290;1.000005;0.500658;0.054528;0.000010;0.000010;
8.006056;0.499695;0.093163;0.998683;0.999396;0.499698;0.186332;0.093166;0.997414;-1.008856;0.050447;0.135789;0.998689;0.500355;-0.093286;1.000005;0.500659;0.054518;0.000010;0.000010;
8.006060;0.499695;0.093156;0.998682;0.999395;0.499698;0.186316;0.093158;0.997413;-1.008855;0.050447;0.135774;0.998688;0.500355;-0.093278;1.000005;0.500659;0.054496;0.000010;0.000010;
8.006068;0.499695;0.093140;0.998680;0.999394;0.499697;0.186285;0.093143;0.997411;-1.008854;0.050447;0.135743;0.998686;0.500355;-0.093263;1.000005;0.500660;0.054452;0.000010;0.000010;
8.006084;0.499693;0.093109;0.998677;0.999392;0.499696;0.186222;0.093111;0.997408;-1.008851;0.050447;0.135681;0.998683;0.500355;-0.093232;1.000005;0.500661;0.054365;0.000010;0.000010;
8.006116;0.499691;0.093046;0.998671;0.999386;0.499693;0.186097;0.093048;0.997402;-1.008846;0.050447;0.135556;0.998677;0.500356;-0.093170;1.000005;0.500664;0.054191;0.000010;0.000010;
8.006180;0.499685;0.092920;0.998658;0.999376;0.499688;0.185845;0.092922;0.997389;-1.008835;0.050446;0.135306;0.998664;0.500357;-0.093044;1.000005;0.500671;0.053846;0.000010;0.000010;
8.006308;0.499675;0.092666;0.998633;0.999355;0.499677;0.185336;0.092668;0.997364;-1.008814;0.050445;0.134802;0.998639;0.500359;-0.092792;1.000005;0.500683;0.053161;0.000010;0.000010;
8.006564;0.499653;0.092149;0.998582;0.999312;0.499656;0.184303;0.092152;0.997313;-1.008771;0.050443;0.133777;0.998588;0.500363;-0.092280;1.000005;0.500709;0.051817;0.000010;0.000010;
8.007076;0.499610;0.091086;0.998476;0.999225;0.499613;0.182177;0.091089;0.997208;-1.008683;0.050439;0.131668;0.998482;0.500372;-0.091225;1.000006;0.500762;0.049229;0.000010;0.000010;
8.008100;0.499521;0.088858;0.998255;0.999048;0.499524;0.177721;0.088860;0.996986;-1.008504;0.050430;0.127246;0.998261;0.500395;-0.089013;1.000008;0.500873;0.044427;0.000010;0.000010;
8.009124;0.499432;0.086514;0.998022;0.998868;0.499434;0.173033;0.086517;0.996754;-1.008323;0.050421;0.122591;0.998028;0.500421;-0.086685;1.000009;0.500990;0.040089;0.000010;0.000010;
8.010148;0.499342;0.084081;0.997780;0.998689;0.499344;0.168167;0.084083;0.996512;-1.008142;0.050412;0.117756;0.997786;0.500453;-0.084268;1.000010;0.501111;0.036174;0.000010;0.000010;
8.011172;0.499253;0.081583;0.997532;0.998512;0.499256;0.163171;0.081585;0.996263;-1.007963;0.050403;0.112788;0.997538;0.500489;-0.081784;1.000012;0.501236;0.032641;0.000010;0.000010;
8.012196;0.499167;0.079041;0.997279;0.998339;0.499170;0.158088;0.079044;0.996011;-1.007789;0.050394;0.107731;0.997285;0.500529;-0.079257;1.000013;0.501363;0.029452;0.000010;0.000010;
8.013220;0.499084;0.076475;0.997023;0.998173;0.499086;0.152955;0.076478;0.995755;-1.007621;0.050386;0.102621;0.997029;0.500574;-0.076703;1.000015;0.501492;0.026575;0.000010;0.000010;
8.014244;0.499004;0.073900;0.996767;0.998014;0.499007;0.147806;0.073903;0.995499;-1.007460;0.050378;0.097491;0.996772;0.500623;-0.074140;1.000016;0.501621;0.023979;0.000010;0.000010;
8.015268;0.498929;0.071331;0.996510;0.997863;0.498931;0.142667;0.071334;0.995242;-1.007308;0.050370;0.092369;0.996516;0.500676;-0.071581;1.000017;0.501750;0.021637;0.000010;0.000010;
8.016292;0.498858;0.068779;0.996256;0.997721;0.498860;0.137563;0.068782;0.994988;-1.007165;0.050363;0.087277;0.996262;0.500733;-0.069037;1.000018;0.501878;0.019523;0.000010;0.000010;
8.018340;0.498731;0.063776;0.995756;0.997466;0.498733;0.127558;0.063779;0.994488;-1.006908;0.050350;0.077286;0.995762;0.500856;-0.064048;1.000020;0.502130;0.015871;0.000010;0.000010;
8.020183;0.498633;0.059415;0.995320;0.997272;0.498636;0.118836;0.059418;0.994052;-1.006711;0.050340;0.068565;0.995326;0.500978;-0.059694;1.000022;0.502350;0.013169;0.000010;0.000010;
8.022027;0.498552;0.055223;0.994901;0.997110;0.498555;0.110450;0.055225;0.993632;-1.006547;0.050332;0.060171;0.994906;0.501108;-0.055505;1.000023;0.502562;0.010922;0.000010;0.000010;
8.023870;0.498487;0.051219;0.994500;0.996979;0.498490;0.102443;0.051221;0.993231;-1.006416;0.050326;0.052147;0.994505;0.501244;-0.051502;1.000024;0.502764;0.009057;0.000010;0.000010;
8.025713;0.498437;0.047418;0.994119;0.996880;0.498440;0.094842;0.047421;0.992850;-1.006315;0.050321;0.044522;0.994124;0.501386;-0.047698;1.000025;0.502957;0.007509;0.000010;0.000010;
8.027556;0.498402;0.043829;0.993758;0.996809;0.498404;0.087663;0.043831;0.992489;-1.006244;0.050317;0.037312;0.993764;0.501532;-0.044104;1.000026;0.503139;0.006226;0.000010;0.000010;
8.029399;0.498380;0.040453;0.993419;0.996764;0.498382;0.080911;0.040456;0.992150;-1.006199;0.050315;0.030524;0.993425;0.501681;-0.040721;1.000026;0.503311;0.005162;0.000010;0.000010;
8.031243;0.498369;0.037290;0.993101;0.996744;0.498372;0.074586;0.037293;0.991831;-1.006178;0.050314;0.024158;0.993107;0.501831;-0.037549;1.000026;0.503472;0.004280;0.000010;0.000010;
8.033086;0.498370;0.034336;0.992804;0.996745;0.498373;0.068677;0.034339;0.991534;-1.006180;0.050314;0.018206;0.992810;0.501982;-0.034584;1.000026;0.503623;0.003549;0.000010;0.000010;
8.034929;0.498380;0.031584;0.992527;0.996766;0.498383;0.063173;0.031587;0.991256;-1.006200;0.050315;0.012657;0.992533;0.502133;-0.031822;1.000026;0.503764;0.002942;0.000010;0.000010;
8.036772;0.498399;0.029027;0.992270;0.996803;0.498401;0.058059;0.029030;0.990998;-1.006238;0.050317;0.007496;0.992275;0.502282;-0.029253;1.000026;0.503895;0.002439;0.000010;0.000010;
8.040459;0.498456;0.024449;0.991808;0.996917;0.498458;0.048903;0.024452;0.990536;-1.006353;0.050323;-0.001756;0.991813;0.502573;-0.024651;1.000025;0.504129;0.001661;0.000010;0.000010;
8.044145;0.498533;0.020532;0.991412;0.997072;0.498536;0.041070;0.020535;0.990139;-1.006509;0.050331;-0.009684;0.991418;0.502852;-0.020710;1.000024;0.504331;0.001125;0.000010;0.000010;
8.047831;0.498625;0.017202;0.991076;0.997255;0.498628;0.034410;0.017205;0.989802;-1.006695;0.050340;-0.016434;0.991081;0.503115;-0.017357;1.000022;0.504502;0.000760;0.000010;0.000010;
8.051518;0.498725;0.014385;0.990791;0.997456;0.498728;0.028775;0.014387;0.989516;-1.006897;0.050350;-0.022155;0.990796;0.503361;-0.014518;1.000021;0.504647;0.000512;0.000010;0.000010;
8.055204;0.498829;0.012010;0.990550;0.997663;0.498832;0.024026;0.012013;0.989274;-1.007107;0.050361;-0.026982;0.990555;0.503588;-0.012125;1.000019;0.504770;0.000345;0.000010;0.000010;
8.058891;0.498933;0.010015;0.990348;0.997872;0.498936;0.020035;0.010018;0.989071;-1.007317;0.050371;-0.031043;0.990353;0.503796;-0.010113;1.000017;0.504873;0.000232;0.000010;0.000010;
8.062577;0.499035;0.008343;0.990178;0.998075;0.499038;0.016691;0.008346;0.988901;-1.007522;0.050381;-0.034451;0.990183;0.503985;-0.008426;1.000016;0.504959;0.000156;0.000010;0.000010;
8.066263;0.499132;0.006944;0.990036;0.998270;0.499135;0.013894;0.006947;0.988758;-1.007719;0.050391;-0.037305;0.990041;0.504156;-0.007014;1.000014;0.505032;0.000105;0.000010;0.000010;
8.069950;0.499224;0.005777;0.989917;0.998454;0.499227;0.011559;0.005779;0.988639;-1.007904;0.050400;-0.039691;0.989923;0.504309;-0.005836;1.000013;0.505092;0.000071;0.000010;0.000010;
8.073636;0.499310;0.004803;0.989818;0.998624;0.499312;0.009611;0.004805;0.988539;-1.008077;0.050409;-0.041683;0.989824;0.504446;-0.004852;1.000011;0.505143;0.000047;0.000010;0.000010;
8.077323;0.499388;0.003991;0.989736;0.998782;0.499391;0.007988;0.003994;0.988456;-1.008235;0.050417;-0.043345;0.989741;0.504567;-0.004033;1.000010;0.505185;0.000032;0.000010;0.000010;
8.081009;0.499460;0.003316;0.989667;0.998925;0.499463;0.006637;0.003319;0.988387;-1.008380;0.050424;-0.044729;0.989672;0.504675;-0.003351;1.000009;0.505220;0.000021;0.000010;0.000010;
