time;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_energyConversion_storageSys_sOCcontrol_soc;Converter_Converter_injectorCurrentSource_currentSourceIEC63406_PInjPu;Converter_Converter_injectorCurrentSource_currentSourceIEC63406_QInjPu;
1.383516;-0.000000;1.000101;0.827594;0.000000;1.000000;0.800000;48.658415;0.846611;0.102355;
1.383763;-0.000000;1.000101;0.827558;0.000000;1.000000;0.800000;48.658210;0.846575;0.102346;
1.383886;-0.000000;1.000101;0.827540;0.000000;1.000000;0.800000;48.658108;0.846558;0.102342;
1.384134;-0.000000;1.000101;0.827504;0.000000;1.000000;0.800000;48.657903;0.846522;0.102334;
1.384257;-0.000000;1.000101;0.827487;0.000000;1.000000;0.800000;48.657801;0.846504;0.102329;
1.384505;-0.000000;1.000101;0.827451;0.000000;1.000000;0.800000;48.657596;0.846469;0.102321;
1.384628;-0.000000;1.000101;0.827433;0.000000;1.000000;0.800000;48.657494;0.846451;0.102317;
1.384875;-0.000000;1.000101;0.827397;0.000000;1.000000;0.800000;48.657290;0.846415;0.102308;
1.384999;-0.000000;1.000101;0.827379;0.000000;1.000000;0.800000;48.657187;0.846398;0.102304;
1.385246;-0.000000;1.000101;0.827344;0.000000;1.000000;0.800000;48.656983;0.846362;0.102296;
1.385370;-0.000000;1.000101;0.827326;0.000000;1.000000;0.800000;48.656880;0.846344;0.102292;
1.385617;-0.000000;1.000101;0.827290;0.000000;1.000000;0.800000;48.656676;0.846309;0.102283;
1.385741;-0.000000;1.000101;0.827273;0.000000;1.000000;0.800000;48.656574;0.846291;0.102279;
1.385988;-0.000000;1.000101;0.827237;0.000000;1.000000;0.800000;48.656369;0.846256;0.102271;
1.386112;-0.000000;1.000101;0.827219;0.000000;1.000000;0.800000;48.656267;0.846238;0.102267;
1.386359;-0.000000;1.000101;0.827184;0.000000;1.000000;0.800000;48.656062;0.846203;0.102258;
1.386482;-0.000000;1.000101;0.827166;0.000000;1.000000;0.800000;48.655960;0.846186;0.102254;
1.386730;-0.000000;1.000101;0.827131;0.000000;1.000000;0.800000;48.655756;0.846151;0.102246;
1.386853;-0.000000;1.000101;0.827113;0.000000;1.000000;0.800000;48.655653;0.846133;0.102242;
1.387101;-0.000000;1.000101;0.827078;0.000000;1.000000;0.800000;48.655449;0.846098;0.102233;
1.387224;-0.000000;1.000101;0.827060;0.000000;1.000000;0.800000;48.655347;0.846080;0.102229;
1.387471;-0.000000;1.000101;0.827025;0.000000;1.000000;0.800000;48.655142;0.846045;0.102221;
1.387595;-0.000000;1.000101;0.827008;0.000000;1.000000;0.800000;48.655040;0.846028;0.102217;
1.387842;-0.000000;1.000101;0.826972;0.000000;1.000000;0.800000;48.654835;0.845993;0.102209;
1.387966;-0.000000;1.000101;0.826955;0.000000;1.000000;0.800000;48.654733;0.845975;0.102205;
1.388213;-0.000000;1.000101;0.826920;0.000000;1.000000;0.800000;48.654529;0.845941;0.102196;
1.388337;-0.000000;1.000101;0.826902;0.000000;1.000000;0.800000;48.654426;0.845923;0.102192;
1.388584;-0.000000;1.000101;0.826867;0.000000;1.000000;0.800000;48.654222;0.845888;0.102184;
1.388708;-0.000000;1.000101;0.826850;0.000000;1.000000;0.800000;48.654120;0.845871;0.102180;
1.388955;-0.000000;1.000101;0.826815;0.000000;1.000000;0.800000;48.653915;0.845836;0.102172;
1.389079;-0.000000;1.000101;0.826797;0.000000;1.000000;0.800000;48.653813;0.845819;0.102167;
1.389326;-0.000000;1.000101;0.826762;0.000000;1.000000;0.800000;48.653609;0.845784;0.102159;
1.389449;-0.000000;1.000101;0.826745;0.000000;1.000000;0.800000;48.653507;0.845767;0.102155;
1.389697;-0.000000;1.000101;0.826710;0.000000;1.000000;0.800000;48.653302;0.845732;0.102147;
1.389820;-0.000000;1.000102;0.826693;0.000000;1.000000;0.800000;48.653200;0.845715;0.102143;
1.390068;-0.000000;1.000102;0.826658;0.000000;1.000000;0.800000;48.652996;0.845680;0.102135;
1.390191;-0.000000;1.000102;0.826641;0.000000;1.000000;0.800000;48.652893;0.845663;0.102131;
1.390438;-0.000000;1.000102;0.826606;0.000000;1.000000;0.800000;48.652689;0.845629;0.102123;
1.390562;-0.000000;1.000102;0.826589;0.000000;1.000000;0.800000;48.652587;0.845612;0.102119;
1.390809;-0.000000;1.000102;0.826554;0.000000;1.000000;0.800000;48.652382;0.845577;0.102110;
1.390933;-0.000000;1.000102;0.826537;0.000000;1.000000;0.800000;48.652280;0.845560;0.102106;
1.391180;-0.000000;1.000102;0.826502;0.000000;1.000000;0.800000;48.652076;0.845526;0.102098;
1.391304;-0.000000;1.000102;0.826485;0.000000;1.000000;0.800000;48.651974;0.845508;0.102094;
1.391551;-0.000000;1.000102;0.826451;0.000000;1.000000;0.800000;48.651769;0.845474;0.102086;
1.391675;-0.000000;1.000102;0.826433;0.000000;1.000000;0.800000;48.651667;0.845457;0.102082;
1.391922;-0.000000;1.000102;0.826399;0.000000;1.000000;0.800000;48.651463;0.845423;0.102074;
1.392046;-0.000000;1.000102;0.826382;0.000000;1.000000;0.800000;48.651361;0.845406;0.102070;
1.392293;-0.000000;1.000102;0.826348;0.000000;1.000000;0.800000;48.651156;0.845372;0.102062;
1.392416;-0.000000;1.000102;0.826330;0.000000;1.000000;0.800000;48.651054;0.845355;0.102058;
1.392664;-0.000001;1.000102;0.826296;0.000000;1.000000;0.800000;48.650850;0.845321;0.102050;
1.392787;-0.000001;1.000102;0.826279;0.000000;1.000000;0.800000;48.650748;0.845304;0.102046;
1.393034;-0.000001;1.000102;0.826245;0.000000;1.000000;0.800000;48.650544;0.845270;0.102038;
1.393158;-0.000001;1.000102;0.826228;0.000000;1.000000;0.800000;48.650441;0.845253;0.102034;
1.393405;-0.000001;1.000102;0.826194;0.000000;1.000000;0.800000;48.650237;0.845219;0.102026;
1.393529;-0.000001;1.000102;0.826177;0.000000;1.000000;0.800000;48.650135;0.845202;0.102022;
1.393776;-0.000001;1.000102;0.826142;0.000000;1.000000;0.800000;48.649931;0.845168;0.102014;
1.393900;-0.000001;1.000102;0.826125;0.000000;1.000000;0.800000;48.649829;0.845151;0.102010;
1.394147;-0.000001;1.000102;0.826091;0.000000;1.000000;0.800000;48.649624;0.845117;0.102002;
1.394271;-0.000001;1.000102;0.826074;0.000000;1.000000;0.800000;48.649522;0.845100;0.101998;
1.394518;-0.000001;1.000102;0.826041;0.000000;1.000000;0.800000;48.649318;0.845066;0.101990;
1.394642;-0.000001;1.000102;0.826024;0.000000;1.000000;0.800000;48.649216;0.845050;0.101986;
1.394889;-0.000001;1.000102;0.825990;0.000000;1.000000;0.800000;48.649012;0.845016;0.101978;
1.395012;-0.000001;1.000102;0.825973;0.000000;1.000000;0.800000;48.648910;0.844999;0.101974;
1.395260;-0.000001;1.000102;0.825939;0.000000;1.000000;0.800000;48.648705;0.844966;0.101966;
1.395383;-0.000001;1.000102;0.825922;0.000000;1.000000;0.800000;48.648603;0.844949;0.101962;
1.395631;-0.000001;1.000102;0.825888;0.000000;1.000000;0.800000;48.648399;0.844915;0.101954;
1.395754;-0.000001;1.000102;0.825872;0.000000;1.000000;0.800000;48.648297;0.844898;0.101950;
1.396001;-0.000001;1.000102;0.825838;0.000000;1.000000;0.800000;48.648093;0.844865;0.101942;
1.396125;-0.000001;1.000102;0.825821;0.000000;1.000000;0.800000;48.647991;0.844848;0.101938;
1.396372;-0.000001;1.000102;0.825787;0.000000;1.000000;0.800000;48.647787;0.844815;0.101930;
1.396496;-0.000001;1.000102;0.825771;0.000000;1.000000;0.800000;48.647684;0.844798;0.101926;
1.396743;-0.000001;1.000102;0.825737;0.000000;1.000000;0.800000;48.647480;0.844765;0.101919;
1.396867;-0.000001;1.000102;0.825720;0.000000;1.000000;0.800000;48.647378;0.844748;0.101915;
1.397114;-0.000001;1.000102;0.825687;0.000000;1.000000;0.800000;48.647174;0.844715;0.101907;
1.397238;-0.000001;1.000102;0.825670;0.000000;1.000000;0.800000;48.647072;0.844698;0.101903;
1.397485;-0.000001;1.000102;0.825637;0.000000;1.000000;0.800000;48.646868;0.844665;0.101895;
1.397609;-0.000001;1.000102;0.825620;0.000000;1.000000;0.800000;48.646766;0.844648;0.101891;
1.397856;-0.000001;1.000102;0.825587;0.000000;1.000000;0.800000;48.646562;0.844615;0.101883;
1.397979;-0.000001;1.000102;0.825570;0.000000;1.000000;0.800000;48.646460;0.844599;0.101879;
1.398227;-0.000001;1.000102;0.825537;0.000000;1.000000;0.800000;48.646256;0.844566;0.101872;
1.398350;-0.000001;1.000102;0.825520;0.000000;1.000000;0.800000;48.646153;0.844549;0.101868;
1.398597;-0.000001;1.000102;0.825487;0.000000;1.000000;0.800000;48.645949;0.844516;0.101860;
1.398721;-0.000001;1.000102;0.825470;0.000000;1.000000;0.800000;48.645847;0.844500;0.101856;
1.398968;-0.000001;1.000102;0.825437;0.000000;1.000000;0.800000;48.645643;0.844467;0.101848;
1.399092;-0.000001;1.000102;0.825421;0.000000;1.000000;0.800000;48.645541;0.844450;0.101844;
1.399339;-0.000001;1.000102;0.825388;0.000000;1.000000;0.800000;48.645337;0.844417;0.101837;
1.399463;-0.000001;1.000102;0.825371;0.000000;1.000000;0.800000;48.645235;0.844401;0.101833;
1.399710;-0.000001;1.000102;0.825338;0.000000;1.000000;0.800000;48.645031;0.844368;0.101825;
1.399834;-0.000001;1.000102;0.825322;0.000000;1.000000;0.800000;48.644929;0.844352;0.101821;
1.400081;-0.000001;1.000102;0.825289;0.000000;1.000000;0.800000;48.644725;0.844319;0.101813;
1.400205;-0.000001;1.000102;0.825272;0.000000;1.000000;0.800000;48.644623;0.844303;0.101810;
1.400452;-0.000001;1.000102;0.825239;0.000000;1.000000;0.800000;48.644419;0.844270;0.101802;
1.400575;-0.000001;1.000102;0.825223;0.000000;1.000000;0.800000;48.644317;0.844254;0.101798;
1.400823;-0.000001;1.000102;0.825190;0.000000;1.000000;0.800000;48.644113;0.844221;0.101790;
1.400946;-0.000001;1.000102;0.825174;0.000000;1.000000;0.800000;48.644011;0.844205;0.101786;
1.401194;-0.000001;1.000102;0.825141;0.000000;1.000000;0.800000;48.643807;0.844172;0.101779;
1.401317;-0.000001;1.000102;0.825125;0.000000;1.000000;0.800000;48.643705;0.844156;0.101775;
1.401564;-0.000001;1.000102;0.825092;0.000000;1.000000;0.800000;48.643501;0.844123;0.101767;
1.401688;-0.000001;1.000102;0.825076;0.000000;1.000000;0.800000;48.643399;0.844107;0.101763;
1.401935;-0.000001;1.000102;0.825043;0.000000;1.000000;0.800000;48.643195;0.844075;0.101756;
1.402059;-0.000001;1.000102;0.825027;0.000000;1.000000;0.800000;48.643093;0.844058;0.101752;
1.402306;-0.000001;1.000102;0.824994;0.000000;1.000000;0.800000;48.642889;0.844026;0.101744;
1.402430;-0.000001;1.000102;0.824978;0.000000;1.000000;0.800000;48.642787;0.844010;0.101740;
1.402677;-0.000001;1.000102;0.824945;0.000000;1.000000;0.800000;48.642583;0.843978;0.101733;
1.402801;-0.000001;1.000102;0.824929;0.000000;1.000000;0.800000;48.642481;0.843961;0.101729;
1.403048;-0.000001;1.000102;0.824897;0.000000;1.000000;0.800000;48.642277;0.843929;0.101721;
1.403172;-0.000001;1.000102;0.824880;0.000000;1.000000;0.800000;48.642175;0.843913;0.101718;
1.403419;-0.000001;1.000102;0.824848;0.000000;1.000000;0.800000;48.641971;0.843881;0.101710;
1.403542;-0.000001;1.000102;0.824832;0.000000;1.000000;0.800000;48.641869;0.843865;0.101706;
1.403790;-0.000001;1.000102;0.824800;0.000000;1.000000;0.800000;48.641665;0.843833;0.101699;
1.403913;-0.000001;1.000102;0.824783;0.000000;1.000000;0.800000;48.641563;0.843817;0.101695;
1.404161;-0.000001;1.000102;0.824751;0.000000;1.000000;0.800000;48.641359;0.843785;0.101687;
1.404284;-0.000001;1.000103;0.824735;0.000000;1.000000;0.800000;48.641257;0.843769;0.101684;
1.404531;-0.000001;1.000103;0.824703;0.000000;1.000000;0.800000;48.641053;0.843737;0.101676;
1.404655;-0.000001;1.000103;0.824687;0.000000;1.000000;0.800000;48.640952;0.843721;0.101672;
1.404902;-0.000001;1.000103;0.824655;0.000000;1.000000;0.800000;48.640748;0.843689;0.101665;
1.405026;-0.000001;1.000103;0.824639;0.000000;1.000000;0.800000;48.640646;0.843673;0.101661;
1.405273;-0.000001;1.000103;0.824607;0.000000;1.000000;0.800000;48.640442;0.843641;0.101653;
1.405397;-0.000001;1.000103;0.824590;0.000000;1.000000;0.800000;48.640340;0.843625;0.101650;
1.405644;-0.000001;1.000103;0.824558;0.000000;1.000000;0.800000;48.640136;0.843593;0.101642;
1.405768;-0.000001;1.000103;0.824542;0.000000;1.000000;0.800000;48.640034;0.843577;0.101638;
1.406015;-0.000001;1.000103;0.824511;0.000000;1.000000;0.800000;48.639830;0.843545;0.101631;
1.406138;-0.000001;1.000103;0.824495;0.000000;1.000000;0.800000;48.639728;0.843530;0.101627;
1.406386;-0.000001;1.000103;0.824463;0.000000;1.000000;0.800000;48.639524;0.843498;0.101620;
1.406509;-0.000001;1.000103;0.824447;0.000000;1.000000;0.800000;48.639423;0.843482;0.101616;
1.406757;-0.000001;1.000103;0.824415;0.000000;1.000000;0.800000;48.639219;0.843450;0.101609;
1.406880;-0.000001;1.000103;0.824399;0.000000;1.000000;0.800000;48.639117;0.843435;0.101605;
1.407127;-0.000001;1.000103;0.824367;0.000000;1.000000;0.800000;48.638913;0.843403;0.101597;
1.407251;-0.000001;1.000103;0.824351;0.000000;1.000000;0.800000;48.638811;0.843387;0.101594;
1.407498;-0.000001;1.000103;0.824320;0.000000;1.000000;0.800000;48.638607;0.843356;0.101586;
1.407622;-0.000001;1.000103;0.824304;0.000000;1.000000;0.800000;48.638505;0.843340;0.101583;
1.407869;-0.000001;1.000103;0.824272;0.000000;1.000000;0.800000;48.638302;0.843309;0.101575;
1.407993;-0.000001;1.000103;0.824257;0.000000;1.000000;0.800000;48.638200;0.843293;0.101572;
1.408240;-0.000001;1.000103;0.824225;0.000000;1.000000;0.800000;48.637996;0.843262;0.101564;
1.408364;-0.000001;1.000103;0.824209;0.000000;1.000000;0.800000;48.637894;0.843246;0.101560;
1.408611;-0.000001;1.000103;0.824178;0.000000;1.000000;0.800000;48.637690;0.843215;0.101553;
1.408735;-0.000001;1.000103;0.824162;0.000000;1.000000;0.800000;48.637588;0.843199;0.101549;
1.408982;-0.000001;1.000103;0.824131;0.000000;1.000000;0.800000;48.637385;0.843168;0.101542;
1.409105;-0.000001;1.000103;0.824115;0.000000;1.000000;0.800000;48.637283;0.843152;0.101538;
1.409353;-0.000001;1.000103;0.824083;0.000000;1.000000;0.800000;48.637079;0.843121;0.101531;
1.409476;-0.000001;1.000103;0.824068;0.000000;1.000000;0.800000;48.636977;0.843105;0.101527;
1.409724;-0.000001;1.000103;0.824036;0.000000;1.000000;0.800000;48.636773;0.843074;0.101520;
1.409847;-0.000001;1.000103;0.824021;0.000000;1.000000;0.800000;48.636671;0.843059;0.101516;
1.410094;-0.000001;1.000103;0.823990;0.000000;1.000000;0.800000;48.636468;0.843027;0.101509;
1.410218;-0.000001;1.000103;0.823974;0.000000;1.000000;0.800000;48.636366;0.843012;0.101505;
1.410465;-0.000001;1.000103;0.823943;0.000000;1.000000;0.800000;48.636162;0.842981;0.101498;
1.410589;-0.000001;1.000103;0.823927;0.000000;1.000000;0.800000;48.636060;0.842965;0.101494;
1.410836;-0.000001;1.000103;0.823896;0.000000;1.000000;0.800000;48.635857;0.842935;0.101487;
1.410960;-0.000001;1.000103;0.823880;0.000000;1.000000;0.800000;48.635755;0.842919;0.101483;
1.411207;-0.000001;1.000103;0.823849;0.000000;1.000000;0.800000;48.635551;0.842888;0.101476;
1.411331;-0.000001;1.000103;0.823834;0.000000;1.000000;0.800000;48.635449;0.842873;0.101473;
1.411578;-0.000001;1.000103;0.823803;0.000000;1.000000;0.800000;48.635246;0.842842;0.101465;
1.411701;-0.000001;1.000103;0.823787;0.000000;1.000000;0.800000;48.635144;0.842826;0.101462;
1.411949;-0.000001;1.000103;0.823756;0.000000;1.000000;0.800000;48.634940;0.842796;0.101454;
1.412072;-0.000001;1.000103;0.823741;0.000000;1.000000;0.800000;48.634838;0.842780;0.101451;
1.412320;-0.000001;1.000103;0.823710;0.000000;1.000000;0.800000;48.634635;0.842750;0.101444;
1.412443;-0.000001;1.000103;0.823695;0.000000;1.000000;0.800000;48.634533;0.842734;0.101440;
1.412690;-0.000001;1.000103;0.823664;0.000000;1.000000;0.800000;48.634329;0.842704;0.101433;
1.412814;-0.000001;1.000103;0.823648;0.000000;1.000000;0.800000;48.634227;0.842688;0.101429;
1.413061;-0.000001;1.000103;0.823618;0.000000;1.000000;0.800000;48.634024;0.842658;0.101422;
1.413185;-0.000001;1.000103;0.823602;0.000000;1.000000;0.800000;48.633922;0.842642;0.101418;
1.413432;-0.000001;1.000103;0.823572;0.000000;1.000000;0.800000;48.633718;0.842612;0.101411;
1.413556;-0.000001;1.000103;0.823556;0.000000;1.000000;0.800000;48.633616;0.842597;0.101408;
1.413803;-0.000001;1.000103;0.823526;0.000000;1.000000;0.800000;48.633413;0.842566;0.101400;
1.413927;-0.000001;1.000103;0.823510;0.000000;1.000000;0.800000;48.633311;0.842551;0.101397;
1.414174;-0.000001;1.000103;0.823480;0.000000;1.000000;0.800000;48.633107;0.842521;0.101390;
1.414298;-0.000001;1.000103;0.823464;0.000000;1.000000;0.800000;48.633006;0.842505;0.101386;
1.414545;-0.000001;1.000103;0.823434;0.000000;1.000000;0.800000;48.632802;0.842475;0.101379;
1.414668;-0.000001;1.000103;0.823419;0.000000;1.000000;0.800000;48.632700;0.842460;0.101375;
1.414916;-0.000001;1.000103;0.823388;0.000000;1.000000;0.800000;48.632497;0.842430;0.101368;
1.415039;-0.000001;1.000103;0.823373;0.000000;1.000000;0.800000;48.632395;0.842414;0.101365;
1.415287;-0.000001;1.000103;0.823342;0.000000;1.000000;0.800000;48.632191;0.842384;0.101358;
1.415410;-0.000001;1.000103;0.823327;0.000000;1.000000;0.800000;48.632089;0.842369;0.101354;
1.415657;-0.000001;1.000103;0.823297;0.000000;1.000000;0.800000;48.631886;0.842339;0.101347;
1.415781;-0.000001;1.000103;0.823282;0.000000;1.000000;0.800000;48.631784;0.842324;0.101343;
1.416028;-0.000001;1.000103;0.823251;0.000000;1.000000;0.800000;48.631581;0.842294;0.101336;
1.416152;-0.000001;1.000103;0.823236;0.000000;1.000000;0.800000;48.631479;0.842279;0.101333;
1.416399;-0.000001;1.000103;0.823206;0.000000;1.000000;0.800000;48.631275;0.842249;0.101326;
1.416523;-0.000001;1.000103;0.823191;0.000000;1.000000;0.800000;48.631173;0.842234;0.101322;
1.416770;-0.000001;1.000103;0.823161;0.000000;1.000000;0.800000;48.630970;0.842204;0.101315;
1.416894;-0.000001;1.000103;0.823146;0.000000;1.000000;0.800000;48.630868;0.842189;0.101312;
1.417141;-0.000001;1.000103;0.823116;0.000000;1.000000;0.800000;48.630665;0.842159;0.101304;
1.417264;-0.000001;1.000103;0.823101;0.000000;1.000000;0.800000;48.630563;0.842144;0.101301;
1.417512;-0.000001;1.000103;0.823070;0.000000;1.000000;0.800000;48.630359;0.842114;0.101294;
1.417635;-0.000001;1.000103;0.823055;0.000000;1.000000;0.800000;48.630258;0.842099;0.101290;
1.417883;-0.000001;1.000103;0.823025;0.000000;1.000000;0.800000;48.630054;0.842069;0.101283;
1.418006;-0.000001;1.000103;0.823010;0.000000;1.000000;0.800000;48.629952;0.842054;0.101280;
1.418253;-0.000001;1.000103;0.822981;0.000000;1.000000;0.800000;48.629749;0.842024;0.101273;
1.418377;-0.000001;1.000103;0.822966;0.000000;1.000000;0.800000;48.629647;0.842010;0.101269;
1.418624;-0.000001;1.000103;0.822936;0.000000;1.000000;0.800000;48.629444;0.841980;0.101262;
1.418748;-0.000001;1.000103;0.822921;0.000000;1.000000;0.800000;48.629342;0.841965;0.101259;
1.418995;-0.000001;1.000103;0.822891;0.000000;1.000000;0.800000;48.629139;0.841935;0.101252;
1.419119;-0.000002;1.000103;0.822876;0.000000;1.000000;0.800000;48.629037;0.841921;0.101248;
1.419366;-0.000002;1.000103;0.822846;0.000000;1.000000;0.800000;48.628833;0.841891;0.101241;
1.419490;-0.000002;1.000103;0.822831;0.000000;1.000000;0.800000;48.628732;0.841876;0.101238;
1.419737;-0.000002;1.000103;0.822802;0.000000;1.000000;0.800000;48.628528;0.841847;0.101231;
1.419861;-0.000002;1.000103;0.822787;0.000000;1.000000;0.800000;48.628427;0.841832;0.101228;
1.420108;-0.000002;1.000104;0.822757;0.000000;1.000000;0.800000;48.628223;0.841802;0.101221;
1.420231;-0.000002;1.000104;0.822742;0.000000;1.000000;0.800000;48.628121;0.841788;0.101217;
1.420479;-0.000002;1.000104;0.822713;0.000000;1.000000;0.800000;48.627918;0.841758;0.101210;
1.420602;-0.000002;1.000104;0.822698;0.000000;1.000000;0.800000;48.627816;0.841744;0.101207;
1.420850;-0.000002;1.000104;0.822668;0.000000;1.000000;0.800000;48.627613;0.841714;0.101200;
1.420973;-0.000002;1.000104;0.822654;0.000000;1.000000;0.800000;48.627511;0.841700;0.101196;
1.421220;-0.000002;1.000104;0.822624;0.000000;1.000000;0.800000;48.627308;0.841670;0.101190;
1.421344;-0.000002;1.000104;0.822609;0.000000;1.000000;0.800000;48.627206;0.841656;0.101186;
1.421591;-0.000002;1.000104;0.822580;0.000000;1.000000;0.800000;48.627003;0.841626;0.101179;
1.421715;-0.000002;1.000104;0.822565;0.000000;1.000000;0.800000;48.626901;0.841612;0.101176;
1.421962;-0.000002;1.000104;0.822536;0.000000;1.000000;0.800000;48.626698;0.841583;0.101169;
1.422086;-0.000002;1.000104;0.822521;0.000000;1.000000;0.800000;48.626596;0.841568;0.101166;
1.422333;-0.000002;1.000104;0.822492;0.000000;1.000000;0.800000;48.626393;0.841539;0.101159;
1.422457;-0.000002;1.000104;0.822477;0.000000;1.000000;0.800000;48.626291;0.841524;0.101155;
1.422704;-0.000002;1.000104;0.822448;0.000000;1.000000;0.800000;48.626088;0.841495;0.101148;
1.422827;-0.000002;1.000104;0.822434;0.000000;1.000000;0.800000;48.625986;0.841481;0.101145;
1.423075;-0.000002;1.000104;0.822404;0.000000;1.000000;0.800000;48.625783;0.841452;0.101138;
1.423198;-0.000002;1.000104;0.822390;0.000000;1.000000;0.800000;48.625681;0.841437;0.101135;
1.423446;-0.000002;1.000104;0.822361;0.000000;1.000000;0.800000;48.625478;0.841408;0.101128;
1.423569;-0.000002;1.000104;0.822346;0.000000;1.000000;0.800000;48.625376;0.841394;0.101125;
1.423816;-0.000002;1.000104;0.822317;0.000000;1.000000;0.800000;48.625173;0.841365;0.101118;
1.423940;-0.000002;1.000104;0.822302;0.000000;1.000000;0.800000;48.625071;0.841350;0.101114;
1.424187;-0.000002;1.000104;0.822273;0.000000;1.000000;0.800000;48.624868;0.841322;0.101108;
1.424311;-0.000002;1.000104;0.822259;0.000000;1.000000;0.800000;48.624766;0.841307;0.101104;
1.424558;-0.000002;1.000104;0.822230;0.000000;1.000000;0.800000;48.624563;0.841278;0.101097;
1.424682;-0.000002;1.000104;0.822215;0.000000;1.000000;0.800000;48.624461;0.841264;0.101094;
1.424929;-0.000002;1.000104;0.822187;0.000000;1.000000;0.800000;48.624258;0.841235;0.101087;
1.425053;-0.000002;1.000104;0.822172;0.000000;1.000000;0.800000;48.624156;0.841221;0.101084;
1.425300;-0.000002;1.000104;0.822143;0.000000;1.000000;0.800000;48.623953;0.841192;0.101077;
1.425424;-0.000002;1.000104;0.822129;0.000000;1.000000;0.800000;48.623851;0.841178;0.101074;
1.425671;-0.000002;1.000104;0.822100;0.000000;1.000000;0.800000;48.623648;0.841149;0.101067;
1.425794;-0.000002;1.000104;0.822086;0.000000;1.000000;0.800000;48.623546;0.841135;0.101064;
1.426042;-0.000002;1.000104;0.822057;0.000000;1.000000;0.800000;48.623343;0.841106;0.101057;
1.426165;-0.000002;1.000104;0.822043;0.000000;1.000000;0.800000;48.623242;0.841092;0.101054;
1.426413;-0.000002;1.000104;0.822014;0.000000;1.000000;0.800000;48.623038;0.841064;0.101047;
1.426536;-0.000002;1.000104;0.822000;0.000000;1.000000;0.800000;48.622937;0.841049;0.101044;
1.426783;-0.000002;1.000104;0.821971;0.000000;1.000000;0.800000;48.622733;0.841021;0.101037;
1.426907;-0.000002;1.000104;0.821957;0.000000;1.000000;0.800000;48.622632;0.841007;0.101034;
1.427154;-0.000002;1.000104;0.821928;0.000000;1.000000;0.800000;48.622429;0.840978;0.101027;
1.427278;-0.000002;1.000104;0.821914;0.000000;1.000000;0.800000;48.622327;0.840964;0.101024;
1.427525;-0.000002;1.000104;0.821885;0.000000;1.000000;0.800000;48.622124;0.840936;0.101017;
1.427649;-0.000002;1.000104;0.821871;0.000000;1.000000;0.800000;48.622022;0.840922;0.101014;
1.427896;-0.000002;1.000104;0.821843;0.000000;1.000000;0.800000;48.621819;0.840893;0.101007;
1.428020;-0.000002;1.000104;0.821828;0.000000;1.000000;0.800000;48.621717;0.840879;0.101004;
1.428267;-0.000002;1.000104;0.821800;0.000000;1.000000;0.800000;48.621514;0.840851;0.100997;
1.428391;-0.000002;1.000104;0.821786;0.000000;1.000000;0.800000;48.621413;0.840837;0.100994;
1.428638;-0.000002;1.000104;0.821757;0.000000;1.000000;0.800000;48.621209;0.840809;0.100987;
1.428761;-0.000002;1.000104;0.821743;0.000000;1.000000;0.800000;48.621108;0.840795;0.100984;
1.429009;-0.000002;1.000104;0.821715;0.000000;1.000000;0.800000;48.620905;0.840767;0.100977;
1.429132;-0.000002;1.000104;0.821701;0.000000;1.000000;0.800000;48.620803;0.840752;0.100974;
1.429379;-0.000002;1.000104;0.821673;0.000000;1.000000;0.800000;48.620600;0.840724;0.100967;
1.429503;-0.000002;1.000104;0.821658;0.000000;1.000000;0.800000;48.620498;0.840710;0.100964;
1.429750;-0.000002;1.000104;0.821630;0.000000;1.000000;0.800000;48.620295;0.840682;0.100957;
1.429874;-0.000002;1.000104;0.821616;0.000000;1.000000;0.800000;48.620194;0.840668;0.100954;
1.430121;-0.000002;1.000104;0.821588;0.000000;1.000000;0.800000;48.619991;0.840640;0.100948;
1.430245;-0.000002;1.000104;0.821574;0.000000;1.000000;0.800000;48.619889;0.840626;0.100944;
1.430492;-0.000002;1.000104;0.821546;0.000000;1.000000;0.800000;48.619686;0.840599;0.100938;
1.430616;-0.000002;1.000104;0.821532;0.000000;1.000000;0.800000;48.619584;0.840585;0.100934;
1.430863;-0.000002;1.000104;0.821504;0.000000;1.000000;0.800000;48.619381;0.840557;0.100928;
1.430987;-0.000002;1.000104;0.821490;0.000000;1.000000;0.800000;48.619280;0.840543;0.100925;
1.431234;-0.000002;1.000104;0.821462;0.000000;1.000000;0.800000;48.619077;0.840515;0.100918;
1.431357;-0.000002;1.000104;0.821448;0.000000;1.000000;0.800000;48.618975;0.840501;0.100915;
1.431605;-0.000002;1.000104;0.821420;0.000000;1.000000;0.800000;48.618772;0.840473;0.100908;
1.431728;-0.000002;1.000104;0.821406;0.000000;1.000000;0.800000;48.618670;0.840460;0.100905;
1.431976;-0.000002;1.000104;0.821378;0.000000;1.000000;0.800000;48.618467;0.840432;0.100899;
1.432099;-0.000002;1.000104;0.821364;0.000000;1.000000;0.800000;48.618366;0.840418;0.100895;
1.432346;-0.000002;1.000104;0.821337;0.000000;1.000000;0.800000;48.618163;0.840390;0.100889;
1.432470;-0.000002;1.000104;0.821323;0.000000;1.000000;0.800000;48.618061;0.840377;0.100886;
