time;WTG4B_WTG4B_injector_PInjPu;WTG4B_WTG4B_injector_QInjPu;WTG4B_WTG4B_injector_terminal_V_re;WTG4B_WTG4B_injector_terminal_i_re;WTG4B_WTG4B_injector_terminal_V_im;WTG4B_WTG4B_injector_terminal_i_im;WTG4B_WTG4B_pll_omegaPLLPu;WTG4B_WTG4B_measurements_UPu;
6.890115;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999995;1.000000;
6.911238;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999996;1.000000;
6.953485;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999997;1.000000;
6.995732;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999998;1.000000;
7.037978;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999998;1.000000;
7.080225;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;
7.122472;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;
7.164719;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;
7.206965;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;0.999999;1.000000;
7.249212;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.333706;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.418199;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.502693;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.587186;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.671680;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
7.840667;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.178641;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.516615;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561670;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561670;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561671;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561672;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561674;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561678;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561686;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561702;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561734;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561798;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.561926;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.562182;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.562694;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563718;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563767;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563767;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563768;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563769;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563771;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563775;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563783;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563799;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563831;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.563895;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.564023;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.564279;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.564791;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.565815;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.567863;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.571959;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.580151;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.596535;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.612919;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.645687;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.711223;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.776759;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
8.907831;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
9.169975;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
9.432119;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
9.694263;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
10.218551;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
10.742839;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
11.267127;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
11.791415;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.315703;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411447;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411447;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411448;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411449;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411451;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411455;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411463;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411479;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411511;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411575;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411703;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.411959;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.412471;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.413495;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.415543;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.419639;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.427831;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.444215;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.460599;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.476983;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.493367;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.526135;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.591671;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.657207;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.788279;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
12.919351;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
13.050423;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
13.312567;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
13.574711;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
14.098999;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
14.570858;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
15.042717;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
15.514577;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
15.986436;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
16.458295;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
16.930154;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
17.873873;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
18.817591;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
19.761309;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
20.000000;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;
