time;SM_gen_cePu;SM_gen_PePu;SM_gen_cmPu;SM_gen_PmPu;SM_gen_ufPu;SM_gen_efdPu;SM_gen_omegaPu;SM_gen_theta;SM_gen_PGenPu;SM_gen_QGenPu;SM_gen_PGen;SM_gen_QGen;SM_gen_UPu;SM_gen_IStatorPu;SM_gen_IRotorPu;SM_gen_UStatorPu;SM_gen_QStatorPu;SM_gen_thetaInternal;SM_gover_PmRefPu;
6.742316;0.921699;0.921694;0.923032;0.923027;0.001133;2.589614;0.999995;1.205328;20.392139;9.832757;2039.213864;983.275747;0.998424;22.674683;2.591135;0.998424;9.832757;0.698803;0.923000;
6.777852;0.921682;0.921684;0.922993;0.922994;0.001133;2.589642;1.000001;1.205306;20.391897;9.832559;2039.189686;983.255919;0.998423;22.674411;2.591049;0.998423;9.832559;0.698787;0.923000;
6.813388;0.921735;0.921742;0.922956;0.922963;0.001133;2.589854;1.000008;1.205355;20.393179;9.832792;2039.317858;983.279241;0.998412;22.675909;2.591078;0.998412;9.832792;0.698795;0.923000;
6.858754;0.921893;0.921906;0.922913;0.922927;0.001133;2.590359;1.000015;1.205511;20.396809;9.833666;2039.680893;983.366560;0.998387;22.680138;2.591272;0.998387;9.833666;0.698838;0.923000;
6.904120;0.922137;0.922155;0.922880;0.922899;0.001133;2.591078;1.000020;1.205756;20.402295;9.835088;2040.229507;983.508775;0.998351;22.686523;2.591618;0.998351;9.835088;0.698913;0.923000;
6.949486;0.922442;0.922464;0.922859;0.922881;0.001134;2.591941;1.000024;1.206065;20.409098;9.836916;2040.909794;983.691616;0.998308;22.694438;2.592083;0.998308;9.836916;0.699013;0.923000;
6.994853;0.922780;0.922804;0.922850;0.922873;0.001134;2.592872;1.000025;1.206409;20.416594;9.838981;2041.659447;983.898123;0.998262;22.703159;2.592620;0.998262;9.838981;0.699128;0.923000;
7.035682;0.923091;0.923114;0.922853;0.922876;0.001135;2.593703;1.000025;1.206726;20.423423;9.840900;2042.342270;984.089979;0.998220;22.711101;2.593130;0.998220;9.840900;0.699236;0.923000;
7.076512;0.923383;0.923404;0.922866;0.922887;0.001135;2.594469;1.000023;1.207027;20.429825;9.842732;2042.982456;984.273218;0.998182;22.718547;2.593626;0.998182;9.842732;0.699341;0.923000;
7.117341;0.923638;0.923656;0.922887;0.922905;0.001135;2.595119;1.000019;1.207290;20.435377;9.844356;2043.537741;984.435608;0.998149;22.725005;2.594074;0.998149;9.844356;0.699435;0.923000;
7.158171;0.923841;0.923854;0.922916;0.922929;0.001135;2.595613;1.000014;1.207501;20.439734;9.845668;2043.973441;984.566817;0.998125;22.730070;2.594446;0.998125;9.845668;0.699513;0.923000;
7.199000;0.923978;0.923986;0.922949;0.922957;0.001135;2.595922;1.000009;1.207645;20.442644;9.846590;2044.264395;984.659049;0.998109;22.733449;2.594720;0.998109;9.846590;0.699569;0.923000;
7.239829;0.924043;0.924046;0.922984;0.922987;0.001136;2.596033;1.000003;1.207716;20.443963;9.847075;2044.396264;984.707465;0.998104;22.734976;2.594879;0.998104;9.847075;0.699602;0.923000;
7.280659;0.924035;0.924032;0.923020;0.923017;0.001135;2.595945;0.999997;1.207713;20.443661;9.847104;2044.366079;984.710402;0.998108;22.734617;2.594919;0.998108;9.847104;0.699609;0.923000;
7.321488;0.923956;0.923948;0.923052;0.923044;0.001135;2.595673;0.999991;1.207637;20.441820;9.846694;2044.182011;984.669367;0.998122;22.732467;2.594839;0.998122;9.846694;0.699590;0.923000;
7.362318;0.923816;0.923803;0.923080;0.923067;0.001135;2.595241;0.999987;1.207497;20.438624;9.845888;2043.862396;984.588814;0.998143;22.728740;2.594652;0.998143;9.845888;0.699549;0.923000;
7.403147;0.923625;0.923609;0.923101;0.923085;0.001135;2.594686;0.999983;1.207304;20.434341;9.844757;2043.434118;984.475730;0.998171;22.723750;2.594372;0.998171;9.844757;0.699489;0.923000;
7.443977;0.923398;0.923381;0.923115;0.923097;0.001135;2.594049;0.999981;1.207075;20.429305;9.843391;2042.930463;984.339058;0.998203;22.717886;2.594024;0.998203;9.843391;0.699415;0.923000;
7.484806;0.923153;0.923135;0.923120;0.923101;0.001134;2.593379;0.999980;1.206826;20.423886;9.841890;2042.388616;984.189015;0.998236;22.711581;2.593633;0.998236;9.841890;0.699332;0.923000;
7.525636;0.922907;0.922889;0.923117;0.923099;0.001134;2.592721;0.999980;1.206574;20.418470;9.840363;2041.846989;984.036341;0.998269;22.705281;2.593227;0.998269;9.840363;0.699246;0.923000;
7.566465;0.922677;0.922660;0.923106;0.923090;0.001134;2.592120;0.999982;1.206337;20.413425;9.838915;2041.342546;983.891547;0.998299;22.699416;2.592835;0.998299;9.838915;0.699163;0.923000;
7.607295;0.922477;0.922463;0.923088;0.923075;0.001134;2.591616;0.999985;1.206131;20.409083;9.837642;2040.908333;983.764205;0.998324;22.694371;2.592483;0.998324;9.837642;0.699090;0.923000;
7.648124;0.922320;0.922310;0.923065;0.923055;0.001133;2.591238;0.999989;1.205969;20.405714;9.836623;2040.571360;983.662331;0.998343;22.690458;2.592194;0.998343;9.836623;0.699029;0.923000;
7.688954;0.922216;0.922210;0.923039;0.923033;0.001133;2.591008;0.999994;1.205859;20.403510;9.835919;2040.350975;983.591900;0.998355;22.687902;2.591984;0.998355;9.835919;0.698986;0.923000;
7.729783;0.922170;0.922168;0.923011;0.923009;0.001133;2.590936;0.999998;1.205808;20.402578;9.835565;2040.257820;983.556514;0.998358;22.686825;2.591866;0.998358;9.835565;0.698962;0.923000;
7.770613;0.922181;0.922184;0.922983;0.922985;0.001133;2.591020;1.000003;1.205817;20.402934;9.835572;2040.293438;983.557249;0.998354;22.687246;2.591843;0.998354;9.835572;0.698959;0.923000;
7.827250;0.922286;0.922294;0.922949;0.922957;0.001133;2.591366;1.000009;1.205919;20.405356;9.836136;2040.535590;983.613638;0.998337;22.690069;2.591962;0.998337;9.836136;0.698986;0.923000;
7.883888;0.922475;0.922487;0.922923;0.922935;0.001134;2.591923;1.000013;1.206108;20.409603;9.837238;2040.960293;983.723849;0.998309;22.695013;2.592231;0.998309;9.837238;0.699044;0.923000;
7.940525;0.922719;0.922733;0.922908;0.922923;0.001134;2.592609;1.000016;1.206356;20.415038;9.838710;2041.503798;983.870964;0.998275;22.701337;2.592607;0.998275;9.838710;0.699124;0.923000;
7.991499;0.922960;0.922975;0.922906;0.922920;0.001134;2.593264;1.000016;1.206602;20.420364;9.840190;2042.036414;984.019010;0.998242;22.707533;2.592995;0.998242;9.840190;0.699207;0.923000;
8.042473;0.923194;0.923208;0.922913;0.922926;0.001135;2.593883;1.000015;1.206842;20.425500;9.841650;2042.549976;984.165003;0.998211;22.713506;2.593387;0.998211;9.841650;0.699290;0.923000;
8.068124;0.923299;0.923311;0.922921;0.922933;0.001135;2.594150;1.000013;1.206950;20.427781;9.842315;2042.778086;984.231508;0.998198;22.716158;2.593570;0.998198;9.842315;0.699328;0.923000;
8.093774;0.923390;0.923401;0.922931;0.922942;0.001135;2.594378;1.000012;1.207044;20.429758;9.842901;2042.975812;984.290089;0.998186;22.718457;2.593734;0.998186;9.842901;0.699363;0.923000;
8.119425;0.923466;0.923475;0.922942;0.922951;0.001135;2.594562;1.000010;1.207123;20.431393;9.843395;2043.139272;984.339541;0.998177;22.720357;2.593875;0.998177;9.843395;0.699392;0.923000;
8.170726;0.923579;0.923584;0.922967;0.922972;0.001135;2.594820;1.000006;1.207242;20.433788;9.844147;2043.378775;984.414676;0.998164;22.723138;2.594095;0.998164;9.844147;0.699438;0.923000;
8.222028;0.923626;0.923627;0.922994;0.922995;0.001135;2.594898;1.000001;1.207293;20.434735;9.844498;2043.473451;984.449827;0.998160;22.724234;2.594212;0.998160;9.844498;0.699461;0.923000;
8.273329;0.923605;0.923602;0.923020;0.923017;0.001135;2.594794;0.999997;1.207275;20.434195;9.844431;2043.419506;984.443114;0.998165;22.723600;2.594217;0.998165;9.844431;0.699461;0.923000;
8.324630;0.923523;0.923516;0.923042;0.923036;0.001135;2.594529;0.999993;1.207194;20.432297;9.843973;2043.229676;984.397277;0.998179;22.721386;2.594116;0.998179;9.843973;0.699439;0.923000;
8.375932;0.923390;0.923380;0.923059;0.923050;0.001135;2.594138;0.999990;1.207060;20.429303;9.843190;2042.930343;984.319009;0.998198;22.717899;2.593925;0.998198;9.843190;0.699398;0.923000;
8.427233;0.923222;0.923212;0.923069;0.923059;0.001135;2.593668;0.999988;1.206891;20.425580;9.842181;2042.558015;984.218054;0.998222;22.713564;2.593667;0.998222;9.842181;0.699343;0.923000;
8.478534;0.923040;0.923029;0.923072;0.923061;0.001134;2.593171;0.999988;1.206705;20.421550;9.841060;2042.155045;984.106037;0.998247;22.708876;2.593374;0.998247;9.841060;0.699280;0.923000;
8.529835;0.922862;0.922852;0.923067;0.923056;0.001134;2.592701;0.999989;1.206523;20.417649;9.839952;2041.764943;983.995174;0.998270;22.704339;2.593077;0.998270;9.839952;0.699218;0.923000;
8.559754;0.922771;0.922762;0.923059;0.923050;0.001134;2.592471;0.999990;1.206429;20.415675;9.839375;2041.567545;983.937540;0.998282;22.702045;2.592918;0.998282;9.839375;0.699184;0.923000;
8.589672;0.922695;0.922687;0.923050;0.923043;0.001134;2.592281;0.999992;1.206350;20.414020;9.838883;2041.402025;983.888264;0.998291;22.700122;2.592780;0.998291;9.838883;0.699155;0.923000;
8.619590;0.922635;0.922628;0.923040;0.923034;0.001134;2.592138;0.999993;1.206287;20.412725;9.838486;2041.272465;983.848633;0.998298;22.698617;2.592666;0.998298;9.838486;0.699132;0.923000;
8.679426;0.922554;0.922552;0.923018;0.923015;0.001134;2.591964;0.999997;1.206203;20.411035;9.837941;2041.103528;983.794110;0.998307;22.696658;2.592503;0.998307;9.837941;0.699098;0.923000;
8.739263;0.922540;0.922541;0.922995;0.922996;0.001134;2.591969;1.000001;1.206185;20.410801;9.837800;2041.080101;983.780050;0.998307;22.696391;2.592446;0.998307;9.837800;0.699087;0.923000;
8.799099;0.922592;0.922596;0.922974;0.922978;0.001134;2.592147;1.000004;1.206235;20.412010;9.838070;2041.201021;983.806966;0.998298;22.697801;2.592498;0.998298;9.838070;0.699099;0.923000;
8.857666;0.922694;0.922701;0.922959;0.922965;0.001134;2.592453;1.000007;1.206338;20.414325;9.838666;2041.432467;983.866556;0.998283;22.700497;2.592642;0.998283;9.838666;0.699130;0.923000;
8.916234;0.922832;0.922840;0.922950;0.922958;0.001134;2.592840;1.000009;1.206477;20.417387;9.839492;2041.738657;983.949186;0.998263;22.704060;2.592852;0.998263;9.839492;0.699175;0.923000;
8.974801;0.922984;0.922992;0.922948;0.922956;0.001134;2.593254;1.000009;1.206632;20.420747;9.840426;2042.074747;984.042574;0.998242;22.707970;2.593097;0.998242;9.840426;0.699227;0.923000;
9.033368;0.923130;0.923137;0.922953;0.922960;0.001134;2.593638;1.000008;1.206782;20.423945;9.841337;2042.394496;984.133727;0.998223;22.711689;2.593343;0.998223;9.841337;0.699279;0.923000;
9.066359;0.923199;0.923205;0.922960;0.922966;0.001135;2.593811;1.000007;1.206853;20.425437;9.841777;2042.543749;984.177701;0.998215;22.713424;2.593465;0.998215;9.841777;0.699305;0.923000;
9.099351;0.923254;0.923259;0.922968;0.922973;0.001135;2.593945;1.000006;1.206910;20.426620;9.842134;2042.662021;984.213403;0.998208;22.714798;2.593566;0.998208;9.842134;0.699326;0.923000;
9.132342;0.923293;0.923297;0.922977;0.922980;0.001135;2.594035;1.000004;1.206952;20.427464;9.842399;2042.746362;984.239892;0.998203;22.715777;2.593644;0.998203;9.842399;0.699342;0.923000;
9.198325;0.923336;0.923337;0.922995;0.922996;0.001135;2.594115;1.000001;1.206997;20.428335;9.842703;2042.833548;984.270268;0.998199;22.716788;2.593740;0.998199;9.842703;0.699362;0.923000;
9.264308;0.923321;0.923319;0.923013;0.923011;0.001135;2.594042;0.999998;1.206984;20.427944;9.842651;2042.794449;984.265065;0.998203;22.716329;2.593742;0.998203;9.842651;0.699362;0.923000;
9.330291;0.923254;0.923250;0.923027;0.923023;0.001135;2.593836;0.999996;1.206918;20.426428;9.842273;2042.642785;984.227282;0.998213;22.714561;2.593655;0.998213;9.842273;0.699342;0.923000;
9.396273;0.923150;0.923145;0.923036;0.923030;0.001134;2.593538;0.999994;1.206813;20.424107;9.841653;2042.410672;984.165254;0.998228;22.711858;2.593500;0.998228;9.841653;0.699309;0.923000;
9.462256;0.923028;0.923023;0.923039;0.923033;0.001134;2.593205;0.999994;1.206689;20.421413;9.840907;2042.141337;984.090724;0.998245;22.708724;2.593305;0.998245;9.840907;0.699268;0.923000;
9.528239;0.922910;0.922905;0.923035;0.923029;0.001134;2.592893;0.999994;1.206568;20.418813;9.840167;2041.881273;984.016702;0.998261;22.705700;2.593106;0.998261;9.840167;0.699226;0.923000;
9.567540;0.922852;0.922848;0.923029;0.923024;0.001134;2.592749;0.999995;1.206509;20.417567;9.839799;2041.756664;983.979906;0.998268;22.704252;2.593004;0.998268;9.839799;0.699204;0.923000;
9.606841;0.922810;0.922806;0.923022;0.923018;0.001134;2.592646;0.999996;1.206464;20.416646;9.839518;2041.664555;983.951811;0.998273;22.703182;2.592924;0.998273;9.839518;0.699187;0.923000;
9.646141;0.922783;0.922780;0.923014;0.923012;0.001134;2.592588;0.999998;1.206435;20.416075;9.839333;2041.607513;983.933316;0.998276;22.702520;2.592868;0.998276;9.839333;0.699176;0.923000;
9.724743;0.922765;0.922765;0.922999;0.922999;0.001134;2.592569;1.000000;1.206415;20.415737;9.839188;2041.573724;983.918830;0.998277;22.702131;2.592816;0.998277;9.839188;0.699166;0.923000;
9.803344;0.922801;0.922803;0.922985;0.922988;0.001134;2.592690;1.000003;1.206450;20.416572;9.839378;2041.657194;983.937787;0.998271;22.703105;2.592855;0.998271;9.839378;0.699174;0.923000;
9.881946;0.922878;0.922881;0.922977;0.922980;0.001134;2.592915;1.000004;1.206528;20.418303;9.839833;2041.830261;983.983289;0.998259;22.705120;2.592967;0.998259;9.839833;0.699199;0.923000;
9.960547;0.922976;0.922980;0.922974;0.922978;0.001134;2.593185;1.000004;1.206628;20.420475;9.840431;2042.047474;984.043112;0.998246;22.707647;2.593122;0.998246;9.840431;0.699232;0.923000;
10.039148;0.923072;0.923075;0.922977;0.922981;0.001134;2.593437;1.000004;1.206726;20.422573;9.841029;2042.257313;984.102879;0.998233;22.710088;2.593283;0.998233;9.841029;0.699266;0.923000;
10.085483;0.923115;0.923117;0.922982;0.922985;0.001134;2.593543;1.000003;1.206770;20.423503;9.841306;2042.350343;984.130606;0.998228;22.711169;2.593361;0.998228;9.841306;0.699282;0.923000;
10.131818;0.923143;0.923145;0.922988;0.922990;0.001134;2.593608;1.000002;1.206800;20.424107;9.841495;2042.410679;984.149470;0.998225;22.711869;2.593416;0.998225;9.841495;0.699294;0.923000;
10.178153;0.923156;0.923157;0.922995;0.922996;0.001134;2.593632;1.000001;1.206814;20.424373;9.841590;2042.437298;984.158984;0.998224;22.712177;2.593447;0.998224;9.841590;0.699300;0.923000;
10.270823;0.923150;0.923149;0.923006;0.923005;0.001134;2.593594;0.999999;1.206809;20.424200;9.841579;2042.419959;984.157932;0.998225;22.711973;2.593455;0.998225;9.841579;0.699301;0.923000;
10.354225;0.923107;0.923105;0.923014;0.923012;0.001134;2.593464;0.999998;1.206767;20.423232;9.841334;2042.323220;984.133420;0.998232;22.710846;2.593397;0.998232;9.841334;0.699288;0.923000;
10.442472;0.923037;0.923034;0.923016;0.923013;0.001134;2.593271;0.999997;1.206695;20.421675;9.840904;2042.167526;984.090361;0.998242;22.709034;2.593285;0.998242;9.840904;0.699264;0.923000;
10.509819;0.922988;0.922986;0.923014;0.923012;0.001134;2.593143;0.999998;1.206645;20.420611;9.840601;2042.061132;984.060110;0.998248;22.707797;2.593203;0.998248;9.840601;0.699247;0.923000;
10.577166;0.922952;0.922950;0.923011;0.923009;0.001134;2.593051;0.999998;1.206608;20.419816;9.840368;2041.981617;984.036755;0.998253;22.706873;2.593139;0.998253;9.840368;0.699234;0.923000;
10.644513;0.922931;0.922930;0.923007;0.923006;0.001134;2.593002;0.999999;1.206586;20.419366;9.840227;2041.936567;984.022727;0.998255;22.706350;2.593098;0.998255;9.840227;0.699225;0.923000;
10.711860;0.922920;0.922920;0.923002;0.923002;0.001134;2.592982;1.000000;1.206574;20.419150;9.840152;2041.915022;984.015200;0.998256;22.706100;2.593074;0.998256;9.840152;0.699220;0.923000;
10.779207;0.922923;0.922924;0.922998;0.922998;0.001134;2.592999;1.000000;1.206577;20.419235;9.840161;2041.923469;984.016133;0.998255;22.706199;2.593073;0.998255;9.840161;0.699220;0.923000;
10.846555;0.922939;0.922940;0.922994;0.922995;0.001134;2.593048;1.000001;1.206593;20.419596;9.840251;2041.959645;984.025089;0.998253;22.706621;2.593093;0.998253;9.840251;0.699225;0.923000;
10.981249;0.922988;0.922989;0.922991;0.922993;0.001134;2.593186;1.000002;1.206642;20.420684;9.840546;2042.068355;984.054554;0.998246;22.707886;2.593168;0.998246;9.840546;0.699241;0.923000;
11.095282;0.923031;0.923032;0.922993;0.922994;0.001134;2.593298;1.000001;1.206686;20.421625;9.840815;2042.162464;984.081458;0.998240;22.708981;2.593241;0.998240;9.840815;0.699256;0.923000;
11.209316;0.923046;0.923047;0.922998;0.922998;0.001134;2.593330;1.000000;1.206702;20.421943;9.840919;2042.194285;984.091892;0.998239;22.709350;2.593273;0.998239;9.840919;0.699263;0.923000;
11.298524;0.923043;0.923043;0.923001;0.923001;0.001134;2.593317;1.000000;1.206700;20.421868;9.840909;2042.186833;984.090850;0.998239;22.709262;2.593273;0.998239;9.840909;0.699263;0.923000;
11.387732;0.923031;0.923030;0.923003;0.923003;0.001134;2.593279;1.000000;1.206687;20.421586;9.840836;2042.158645;984.083644;0.998241;22.708934;2.593256;0.998241;9.840836;0.699259;0.923000;
11.476940;0.923015;0.923014;0.923004;0.923003;0.001134;2.593234;0.999999;1.206671;20.421229;9.840739;2042.122928;984.073916;0.998243;22.708518;2.593231;0.998243;9.840739;0.699254;0.923000;
11.655356;0.922994;0.922994;0.923003;0.923002;0.001134;2.593182;1.000000;1.206650;20.420785;9.840611;2042.078514;984.061076;0.998246;22.708002;2.593196;0.998246;9.840611;0.699246;0.923000;
11.833772;0.922990;0.922990;0.923001;0.923001;0.001134;2.593172;1.000000;1.206645;20.420688;9.840578;2042.068823;984.057807;0.998247;22.707889;2.593186;0.998247;9.840578;0.699244;0.923000;
12.012188;0.922994;0.922994;0.923000;0.923000;0.001134;2.593185;1.000000;1.206649;20.420779;9.840600;2042.077927;984.060041;0.998246;22.707996;2.593191;0.998246;9.840600;0.699245;0.923000;
12.190604;0.922999;0.922999;0.923000;0.923000;0.001134;2.593199;1.000000;1.206654;20.420894;9.840632;2042.089386;984.063198;0.998245;22.708129;2.593199;0.998245;9.840632;0.699247;0.923000;
12.547436;0.923002;0.923002;0.923000;0.923000;0.001134;2.593206;1.000000;1.206657;20.420952;9.840649;2042.095171;984.064946;0.998245;22.708196;2.593204;0.998245;9.840649;0.699248;0.923000;
12.904268;0.923001;0.923001;0.923000;0.923000;0.001134;2.593204;1.000000;1.206657;20.420938;9.840646;2042.093818;984.064623;0.998245;22.708180;2.593203;0.998245;9.840646;0.699248;0.923000;
13.617931;0.923000;0.923000;0.923000;0.923000;0.001134;2.593202;1.000000;1.206656;20.420924;9.840642;2042.092443;984.064230;0.998245;22.708164;2.593202;0.998245;9.840642;0.699248;0.923000;
15.045259;0.923000;0.923000;0.923000;0.923000;0.001134;2.593202;1.000000;1.206656;20.420924;9.840642;2042.092430;984.064218;0.998245;22.708164;2.593202;0.998245;9.840642;0.699248;0.923000;
17.899913;0.923000;0.923000;0.923000;0.923000;0.001134;2.593202;1.000000;1.206656;20.420925;9.840642;2042.092460;984.064225;0.998245;22.708165;2.593202;0.998245;9.840642;0.699248;0.923000;
23.609223;0.923000;0.923000;0.923000;0.923000;0.001134;2.593202;1.000000;1.206656;20.420925;9.840642;2042.092460;984.064225;0.998245;22.708165;2.593202;0.998245;9.840642;0.699248;0.923000;
30.000000;0.923000;0.923000;0.923000;0.923000;0.001134;2.593202;1.000000;1.206656;20.420925;9.840642;2042.092460;984.064225;0.998245;22.708165;2.593202;0.998245;9.840642;0.699248;0.923000;
