time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;VariableImpedantFault_variableImpedantFault_ZvPu_re;VariableImpedantFault_variableImpedantFault_ZvPu_im;
10.230047;0.027249;0.217842;0.414466;0.000000;0.107454;
10.231079;0.027790;0.216342;0.416587;0.000000;0.108646;
10.232110;0.028337;0.214835;0.418690;0.000000;0.109837;
10.233142;0.028888;0.213321;0.420774;0.000000;0.111029;
10.235206;0.030006;0.210273;0.424887;0.000000;0.113412;
10.237063;0.031028;0.207508;0.428527;0.000000;0.115558;
10.238920;0.032063;0.204723;0.432110;0.000000;0.117703;
10.240777;0.033111;0.201919;0.435636;0.000000;0.119848;
10.242634;0.034172;0.199097;0.439106;0.000000;0.121993;
10.244492;0.035243;0.196259;0.442522;0.000000;0.124138;
10.246349;0.036326;0.193405;0.445885;0.000000;0.126283;
10.248206;0.037419;0.190537;0.449196;0.000000;0.128428;
10.250063;0.038521;0.187656;0.452456;0.000000;0.130573;
10.251920;0.039633;0.184763;0.455666;0.000000;0.132718;
10.253777;0.040754;0.181859;0.458827;0.000000;0.134863;
10.255635;0.041883;0.178946;0.461940;0.000000;0.137008;
10.257492;0.043020;0.176026;0.465006;0.000000;0.139153;
10.259349;0.044166;0.173098;0.468027;0.000000;0.141298;
10.261206;0.045319;0.170165;0.471002;0.000000;0.143443;
10.263063;0.046479;0.167228;0.473934;0.000000;0.145588;
10.264920;0.047647;0.164288;0.476823;0.000000;0.147733;
10.266778;0.048822;0.161345;0.479670;0.000000;0.149878;
10.268635;0.050003;0.158401;0.482476;0.000000;0.152023;
10.270492;0.051191;0.155457;0.485242;0.000000;0.154168;
10.272349;0.052386;0.152514;0.487968;0.000000;0.156313;
10.274206;0.053586;0.149572;0.490656;0.000000;0.158458;
10.276064;0.054793;0.146633;0.493306;0.000000;0.160603;
10.277921;0.056006;0.143697;0.495919;0.000000;0.162748;
10.279778;0.057224;0.140764;0.498497;0.000000;0.164893;
10.283492;0.059678;0.134913;0.503545;0.000000;0.169184;
10.286835;0.061905;0.129667;0.507973;0.000000;0.173045;
10.290178;0.064148;0.124443;0.512294;0.000000;0.176906;
10.293521;0.066408;0.119246;0.516513;0.000000;0.180767;
10.296864;0.068683;0.114076;0.520634;0.000000;0.184628;
10.300207;0.070974;0.108937;0.524659;0.000000;0.188489;
10.303550;0.073279;0.103830;0.528593;0.000000;0.192350;
10.306893;0.075597;0.098758;0.532437;0.000000;0.196211;
10.310236;0.077930;0.093722;0.536196;0.000000;0.200072;
10.313579;0.080275;0.088724;0.539872;0.000000;0.203933;
10.316921;0.082633;0.083764;0.543467;0.000000;0.207794;
10.320264;0.085003;0.078844;0.546985;0.000000;0.211655;
10.323607;0.087385;0.073965;0.550427;0.000000;0.215516;
10.326950;0.089778;0.069127;0.553796;0.000000;0.219378;
10.330293;0.092182;0.064332;0.557095;0.000000;0.223239;
10.331136;0.092790;0.063130;0.557916;0.000000;0.224212;
10.331136;0.000000;0.000000;0.539427;0.000000;0.224212;
10.331137;0.000000;0.000000;0.539428;0.000000;0.224213;
10.331138;0.000000;0.000000;0.539430;0.000000;0.224215;
10.331140;0.000000;0.000000;0.539433;0.000000;0.224217;
10.331144;0.000000;0.000000;0.539439;0.000000;0.224222;
10.331153;0.000000;0.000000;0.539450;0.000000;0.224232;
10.331170;0.000000;0.000000;0.539474;0.000000;0.224251;
10.331204;0.000000;0.000000;0.539520;0.000000;0.224290;
10.331237;0.000000;0.000000;0.539567;0.000000;0.224329;
10.331271;0.000000;0.000000;0.539614;0.000000;0.224368;
10.331305;0.000000;0.000000;0.539660;0.000000;0.224407;
10.331338;0.000000;0.000000;0.539707;0.000000;0.224446;
10.331372;0.000000;0.000000;0.539753;0.000000;0.224485;
10.331406;0.000000;0.000000;0.539800;0.000000;0.224524;
10.331440;0.000000;0.000000;0.539847;0.000000;0.224563;
10.331473;0.000000;0.000000;0.539893;0.000000;0.224602;
10.331507;0.000000;0.000000;0.539940;0.000000;0.224641;
10.331541;0.000000;0.000000;0.539986;0.000000;0.224680;
10.331575;0.000000;0.000000;0.540033;0.000000;0.224719;
10.331608;0.000000;0.000000;0.540080;0.000000;0.224758;
10.331642;0.000000;0.000000;0.540126;0.000000;0.224797;
10.331676;0.000000;0.000000;0.540173;0.000000;0.224836;
10.331710;0.000000;0.000000;0.540219;0.000000;0.224875;
10.331743;0.000000;0.000000;0.540266;0.000000;0.224913;
10.331777;0.000000;0.000000;0.540312;0.000000;0.224952;
10.331811;0.000000;0.000000;0.540359;0.000000;0.224991;
10.331844;0.000000;0.000000;0.540405;0.000000;0.225030;
10.331878;0.000000;0.000000;0.540452;0.000000;0.225069;
10.331912;0.000000;0.000000;0.540498;0.000000;0.225108;
10.331946;0.000000;0.000000;0.540545;0.000000;0.225147;
10.331979;0.000000;0.000000;0.540591;0.000000;0.225186;
10.332013;0.000000;0.000000;0.540638;0.000000;0.225225;
10.332047;0.000000;0.000000;0.540684;0.000000;0.225264;
10.332081;0.000000;0.000000;0.540730;0.000000;0.225303;
10.332114;0.000000;0.000000;0.540777;0.000000;0.225342;
10.332182;0.000000;0.000000;0.540870;0.000000;0.225420;
10.332243;0.000000;0.000000;0.540953;0.000000;0.225490;
10.332303;0.000000;0.000000;0.541037;0.000000;0.225560;
10.332364;0.000000;0.000000;0.541120;0.000000;0.225630;
10.332425;0.000000;0.000000;0.541204;0.000000;0.225701;
10.332485;0.000000;0.000000;0.541287;0.000000;0.225771;
10.332546;0.000000;0.000000;0.541371;0.000000;0.225841;
10.332607;0.000000;0.000000;0.541454;0.000000;0.225911;
10.332668;0.000000;0.000000;0.541537;0.000000;0.225981;
10.332728;0.000000;0.000000;0.541621;0.000000;0.226051;
10.332789;0.000000;0.000000;0.541704;0.000000;0.226121;
10.332850;0.000000;0.000000;0.541787;0.000000;0.226191;
10.332910;0.000000;0.000000;0.541870;0.000000;0.226262;
10.332971;0.000000;0.000000;0.541954;0.000000;0.226332;
10.333032;0.000000;0.000000;0.542037;0.000000;0.226402;
10.333093;0.000000;0.000000;0.542120;0.000000;0.226472;
10.333214;0.000000;0.000000;0.542286;0.000000;0.226612;
10.333336;0.000000;0.000000;0.542452;0.000000;0.226753;
10.333457;0.000000;0.000000;0.542618;0.000000;0.226893;
10.333530;0.000000;0.000000;0.542719;0.000000;0.226977;
10.333531;0.000000;0.000000;0.542719;0.000000;0.226978;
10.333531;0.000000;0.000000;0.542720;0.000000;0.226978;
10.333532;0.000000;0.000000;0.542721;0.000000;0.226979;
10.333533;0.000000;0.000000;0.542722;0.000000;0.226981;
10.333536;0.000000;0.000000;0.542726;0.000000;0.226984;
10.333542;0.000000;0.000000;0.542734;0.000000;0.226991;
10.333553;0.000000;0.000000;0.542750;0.000000;0.227004;
10.333576;0.000000;0.000000;0.542781;0.000000;0.227031;
10.333622;0.000000;0.000000;0.542844;0.000000;0.227084;
10.333714;0.000000;0.000000;0.542970;0.000000;0.227190;
10.333806;0.000000;0.000000;0.543095;0.000000;0.227296;
10.333898;0.000000;0.000000;0.543220;0.000000;0.227402;
10.333990;0.000000;0.000000;0.543346;0.000000;0.227508;
10.334082;0.000000;0.000000;0.543471;0.000000;0.227614;
10.334174;0.000000;0.000000;0.543596;0.000000;0.227720;
10.334265;0.000000;0.000000;0.543721;0.000000;0.227827;
10.334357;0.000000;0.000000;0.543846;0.000000;0.227933;
10.334449;0.000000;0.000000;0.543971;0.000000;0.228039;
10.334633;0.000000;0.000000;0.544221;0.000000;0.228251;
10.334817;0.000000;0.000000;0.544471;0.000000;0.228463;
10.335001;0.000000;0.000000;0.544720;0.000000;0.228676;
10.335184;0.000000;0.000000;0.544969;0.000000;0.228888;
10.335368;0.000000;0.000000;0.545218;0.000000;0.229100;
10.335736;0.000000;0.000000;0.545715;0.000000;0.229525;
10.336103;0.000000;0.000000;0.546211;0.000000;0.229949;
10.336471;0.000000;0.000000;0.546706;0.000000;0.230374;
10.336838;0.000000;0.000000;0.547200;0.000000;0.230798;
10.337206;0.000000;0.000000;0.547694;0.000000;0.231223;
10.337574;0.000000;0.000000;0.548186;0.000000;0.231648;
10.337941;0.000000;0.000000;0.548678;0.000000;0.232072;
10.338309;0.000000;0.000000;0.549168;0.000000;0.232497;
10.338676;0.000000;0.000000;0.549658;0.000000;0.232921;
10.339044;0.000000;0.000000;0.550147;0.000000;0.233346;
10.339412;0.000000;0.000000;0.550634;0.000000;0.233770;
10.339779;0.000000;0.000000;0.551121;0.000000;0.234195;
10.340147;0.000000;0.000000;0.551607;0.000000;0.234619;
10.340514;0.000000;0.000000;0.552092;0.000000;0.235044;
10.340882;0.000000;0.000000;0.552577;0.000000;0.235469;
10.341249;0.000000;0.000000;0.553060;0.000000;0.235893;
10.341617;0.000000;0.000000;0.553542;0.000000;0.236318;
10.341985;0.000000;0.000000;0.554024;0.000000;0.236742;
10.342352;0.000000;0.000000;0.554505;0.000000;0.237167;
10.342720;0.000000;0.000000;0.554984;0.000000;0.237591;
10.343087;0.000000;0.000000;0.555463;0.000000;0.238016;
10.343455;0.000000;0.000000;0.555941;0.000000;0.238440;
10.343822;0.000000;0.000000;0.556418;0.000000;0.238865;
10.344190;0.000000;0.000000;0.556894;0.000000;0.239290;
10.344558;0.000000;0.000000;0.557370;0.000000;0.239714;
10.344925;0.000000;0.000000;0.557844;0.000000;0.240139;
10.345293;0.000000;0.000000;0.558318;0.000000;0.240563;
10.345660;0.000000;0.000000;0.558790;0.000000;0.240988;
10.346028;0.000000;0.000000;0.559262;0.000000;0.241412;
10.346396;0.000000;0.000000;0.559733;0.000000;0.241837;
10.346763;0.000000;0.000000;0.560203;0.000000;0.242261;
10.347131;0.000000;0.000000;0.560673;0.000000;0.242686;
10.347498;0.000000;0.000000;0.561141;0.000000;0.243111;
10.347866;0.000000;0.000000;0.561609;0.000000;0.243535;
10.348233;0.000000;0.000000;0.562075;0.000000;0.243960;
10.348969;0.000000;0.000000;0.563006;0.000000;0.244809;
10.349630;0.000000;0.000000;0.563841;0.000000;0.245573;
10.350292;0.000000;0.000000;0.564673;0.000000;0.246337;
10.350954;0.000000;0.000000;0.565503;0.000000;0.247101;
10.351615;0.000000;0.000000;0.566329;0.000000;0.247866;
10.352277;0.000000;0.000000;0.567153;0.000000;0.248630;
10.352938;0.000000;0.000000;0.567975;0.000000;0.249394;
10.353600;0.000000;0.000000;0.568793;0.000000;0.250158;
10.354262;0.000000;0.000000;0.569609;0.000000;0.250922;
10.354923;0.000000;0.000000;0.570423;0.000000;0.251687;
10.355585;0.000000;0.000000;0.571234;0.000000;0.252451;
10.356247;0.000000;0.000000;0.572042;0.000000;0.253215;
10.356908;0.000000;0.000000;0.572848;0.000000;0.253979;
10.357240;0.000000;0.000000;0.573250;0.000000;0.254362;
10.357242;0.000000;0.000000;0.573253;0.000000;0.254364;
10.357244;0.000000;0.000000;0.573255;0.000000;0.254367;
10.357249;0.000000;0.000000;0.573261;0.000000;0.254372;
10.357258;0.000000;0.000000;0.573272;0.000000;0.254382;
10.357275;0.000000;0.000000;0.573293;0.000000;0.254403;
10.357311;0.000000;0.000000;0.573337;0.000000;0.254444;
10.357382;0.000000;0.000000;0.573423;0.000000;0.254526;
10.357525;0.000000;0.000000;0.573596;0.000000;0.254691;
10.357810;0.000000;0.000000;0.573941;0.000000;0.255020;
10.358380;0.000000;0.000000;0.574630;0.000000;0.255679;
10.358950;0.000000;0.000000;0.575317;0.000000;0.256337;
10.359520;0.000000;0.000000;0.576002;0.000000;0.256996;
10.360090;0.000000;0.000000;0.576686;0.000000;0.257654;
10.360660;0.000000;0.000000;0.577367;0.000000;0.258312;
10.361230;0.000000;0.000000;0.578047;0.000000;0.258971;
10.361800;0.000000;0.000000;0.578724;0.000000;0.259629;
10.362370;0.000000;0.000000;0.579400;0.000000;0.260288;
10.363510;0.000000;0.000000;0.580746;0.000000;0.261604;
10.364536;0.000000;0.000000;0.581952;0.000000;0.262790;
10.365563;0.000000;0.000000;0.583151;0.000000;0.263975;
10.366589;0.000000;0.000000;0.584345;0.000000;0.265160;
10.367615;0.000000;0.000000;0.585533;0.000000;0.266345;
10.368641;0.000000;0.000000;0.586715;0.000000;0.267530;
10.369667;0.000000;0.000000;0.587891;0.000000;0.268715;
10.370693;0.000000;0.000000;0.589062;0.000000;0.269900;
10.371719;0.000000;0.000000;0.590227;0.000000;0.271086;
10.372745;0.000000;0.000000;0.591386;0.000000;0.272271;
10.373771;0.000000;0.000000;0.592540;0.000000;0.273456;
10.374797;0.000000;0.000000;0.593689;0.000000;0.274641;
10.375823;0.000000;0.000000;0.594831;0.000000;0.275826;
10.376850;0.000000;0.000000;0.595969;0.000000;0.277011;
10.377876;0.000000;-0.000000;0.597101;0.000000;0.278196;
10.378902;0.000000;-0.000000;0.598228;0.000000;0.279382;
10.379928;0.000000;-0.000000;0.599349;0.000000;0.280567;
10.380954;0.000000;-0.000000;0.600465;0.000000;0.281752;
10.381980;0.000000;-0.000000;0.601576;0.000000;0.282937;
10.383006;0.000000;-0.000000;0.602682;0.000000;0.284122;
10.384032;0.000000;-0.000000;0.603783;0.000000;0.285307;
10.386084;0.000000;-0.000000;0.605968;0.000000;0.287678;
10.387931;0.000000;-0.000000;0.607918;0.000000;0.289811;
10.389778;0.000000;-0.000000;0.609852;0.000000;0.291944;
10.391625;0.000000;-0.000000;0.611769;0.000000;0.294077;
10.393472;0.000000;-0.000000;0.613671;0.000000;0.296211;
10.395319;0.000000;-0.000000;0.615557;0.000000;0.298344;
10.397166;0.000000;-0.000000;0.617428;0.000000;0.300477;
10.399013;0.000000;-0.000000;0.619284;0.000000;0.302610;
10.400860;0.000000;-0.000000;0.621124;0.000000;0.304744;
10.402707;0.000000;-0.000000;0.622950;0.000000;0.306877;
10.404554;0.000000;-0.000000;0.624761;0.000000;0.309010;
10.406401;0.000000;-0.000000;0.626557;0.000000;0.311143;
10.410095;0.000000;-0.000000;0.630107;0.000000;0.315410;
10.413789;0.000000;-0.000000;0.633601;0.000000;0.319676;
10.417483;0.000000;-0.000000;0.637041;0.000000;0.323943;
10.421177;0.000000;-0.000000;0.640427;0.000000;0.328209;
10.424871;0.000000;-0.000000;0.643761;0.000000;0.332476;
10.428565;0.000000;-0.000000;0.647044;0.000000;0.336742;
10.432259;0.000000;-0.000000;0.650277;0.000000;0.341009;
10.435953;0.000000;-0.000000;0.653462;0.000000;0.345275;
10.443341;0.000000;-0.000000;0.659689;0.000000;0.353808;
10.449990;0.000000;-0.000000;0.665138;0.000000;0.361488;
10.456639;0.000000;-0.000000;0.670445;0.000000;0.369168;
10.463288;0.000000;-0.000000;0.675616;0.000000;0.376848;
10.469937;0.000000;-0.000000;0.680655;0.000000;0.384527;
10.469969;0.000000;-0.000000;0.680679;0.000000;0.384564;
10.469974;0.000000;-0.000000;0.680683;0.000000;0.384570;
10.469979;0.000000;-0.000000;0.680687;0.000000;0.384575;
10.469989;0.000000;-0.000000;0.680694;0.000000;0.384587;
10.470008;0.000000;-0.000000;0.680709;0.000000;0.384609;
10.470047;0.000000;-0.000000;0.680738;0.000000;0.384655;
10.470126;0.000000;-0.000000;0.680797;0.000000;0.384745;
10.470282;0.000000;-0.000000;0.680914;0.000000;0.384926;
10.470596;0.000000;-0.000000;0.681148;0.000000;0.385288;
10.471222;0.000000;-0.000000;0.681615;0.000000;0.386012;
10.471849;0.000000;-0.000000;0.682081;0.000000;0.386736;
10.473103;0.000000;-0.000000;0.683010;0.000000;0.388184;
10.474356;0.000000;-0.000000;0.683935;0.000000;0.389631;
10.475610;0.000000;-0.000000;0.684855;0.000000;0.391079;
10.476863;0.000000;-0.000000;0.685771;0.000000;0.392527;
10.478116;0.000000;-0.000000;0.686683;0.000000;0.393975;
10.479370;0.000000;-0.000000;0.687590;0.000000;0.395422;
10.480623;0.000000;-0.000000;0.688493;0.000000;0.396870;
10.481877;0.000000;-0.000000;0.689392;0.000000;0.398318;
10.483130;0.000000;-0.000000;0.690286;0.000000;0.399765;
10.484384;0.000000;-0.000000;0.691177;0.000000;0.401213;
10.485637;0.000000;-0.000000;0.692063;0.000000;0.402661;
10.486891;0.000000;-0.000000;0.692946;0.000000;0.404109;
10.488144;0.000000;-0.000000;0.693824;0.000000;0.405556;
10.489398;0.000000;-0.000000;0.694698;0.000000;0.407004;
10.490651;0.000000;-0.000000;0.695568;0.000000;0.408452;
10.491905;0.000000;-0.000000;0.696434;0.000000;0.409900;
10.493158;0.000000;-0.000000;0.697296;0.000000;0.411347;
10.495665;0.000000;-0.000000;0.699009;0.000000;0.414243;
10.498172;0.000000;-0.000000;0.700706;0.000000;0.417138;
10.500679;0.000000;-0.000000;0.702388;0.000000;0.420034;
10.503186;0.000000;-0.000000;0.704054;0.000000;0.422929;
10.505693;0.000000;-0.000000;0.705706;0.000000;0.425825;
10.508200;0.000000;-0.000000;0.707343;0.000000;0.428720;
10.510706;0.000000;-0.000000;0.708965;0.000000;0.431616;
10.513213;0.000000;-0.000000;0.710574;0.000000;0.434511;
10.515720;0.000000;-0.000000;0.712168;0.000000;0.437407;
10.520734;0.000000;-0.000000;0.715314;0.000000;0.443198;
10.525748;0.000000;-0.000000;0.718406;0.000000;0.448989;
10.530762;0.000000;-0.000000;0.721445;0.000000;0.454780;
10.535776;0.000000;-0.000000;0.724432;0.000000;0.460571;
10.540789;0.000000;-0.000000;0.727369;0.000000;0.466362;
10.545803;0.000000;-0.000000;0.730257;0.000000;0.472153;
10.555831;0.000000;-0.000000;0.735891;0.000000;0.483735;
10.565859;0.000000;-0.000000;0.741343;0.000000;0.495317;
10.575886;0.000000;-0.000000;0.746621;0.000000;0.506899;
10.585914;0.000000;-0.000000;0.751734;0.000000;0.518481;
10.595942;0.000000;-0.000000;0.756689;0.000000;0.530063;
10.605969;0.000000;-0.000000;0.761494;0.000000;0.541645;
10.615997;0.000000;-0.000000;0.766155;0.000000;0.553227;
10.626025;0.000000;-0.000000;0.770679;0.000000;0.564809;
10.636053;0.000000;-0.000000;0.775072;0.000000;0.576391;
10.646080;0.000000;-0.000000;0.779338;0.000000;0.587973;
10.656108;0.000000;-0.000000;0.783484;0.000000;0.599555;
10.666136;0.000000;-0.000000;0.787515;0.000000;0.611137;
10.676163;0.000000;-0.000000;0.791435;0.000000;0.622719;
10.686191;0.000000;-0.000000;0.795249;0.000000;0.634301;
10.696219;0.000000;-0.000000;0.798962;0.000000;0.645883;
10.706246;0.000000;-0.000000;0.802576;0.000000;0.657465;
10.709204;0.000000;-0.000000;0.803624;0.000000;0.660881;
10.709204;0.000000;-0.000000;0.803627;0.000000;0.660881;
10.709204;0.000000;-0.000000;0.803623;0.000000;0.660881;
10.709205;0.000000;-0.000000;0.803623;0.000000;0.660881;
10.709205;0.000000;-0.000000;0.803623;0.000000;0.660882;
10.709206;0.000000;-0.000000;0.803624;0.000000;0.660883;
10.709208;0.000000;-0.000000;0.803624;0.000000;0.660886;
10.709213;0.000000;-0.000000;0.803626;0.000000;0.660891;
10.709222;0.000000;-0.000000;0.803629;0.000000;0.660901;
10.709239;0.000000;-0.000000;0.803635;0.000000;0.660921;
10.709274;0.000000;-0.000000;0.803648;0.000000;0.660961;
10.709343;0.000000;-0.000000;0.803672;0.000000;0.661042;
10.709483;0.000000;-0.000000;0.803721;0.000000;0.661202;
10.709622;0.000000;-0.000000;0.803770;0.000000;0.661363;
10.709900;0.000000;-0.000000;0.803868;0.000000;0.661685;
10.710151;0.000000;-0.000000;0.803957;0.000000;0.661974;
10.710402;0.000000;-0.000000;0.804045;0.000000;0.662264;
10.710652;0.000000;-0.000000;0.804133;0.000000;0.662554;
10.710903;0.000000;-0.000000;0.804221;0.000000;0.662843;
10.711154;0.000000;-0.000000;0.804309;0.000000;0.663133;
10.711404;0.000000;-0.000000;0.804397;0.000000;0.663422;
10.711655;0.000000;-0.000000;0.804485;0.000000;0.663712;
10.711906;0.000000;-0.000000;0.804573;0.000000;0.664001;
10.712156;0.000000;-0.000000;0.804661;0.000000;0.664291;
10.712407;0.000000;-0.000000;0.804749;0.000000;0.664580;
10.712658;0.000000;-0.000000;0.804836;0.000000;0.664870;
10.712908;0.000000;-0.000000;0.804924;0.000000;0.665159;
10.713159;0.000000;-0.000000;0.805012;0.000000;0.665449;
10.713410;0.000000;-0.000000;0.805099;0.000000;0.665738;
10.713660;0.000000;-0.000000;0.805187;0.000000;0.666028;
10.713911;0.000000;-0.000000;0.805274;0.000000;0.666317;
10.714162;0.000000;-0.000000;0.805361;0.000000;0.666607;
10.714412;0.000000;-0.000000;0.805449;0.000000;0.666896;
10.714663;0.000000;-0.000000;0.805536;0.000000;0.667186;
10.714914;0.000000;-0.000000;0.805623;0.000000;0.667475;
10.715164;0.000000;-0.000000;0.805710;0.000000;0.667765;
10.715415;0.000000;-0.000000;0.805797;0.000000;0.668054;
10.715666;0.000000;-0.000000;0.805884;0.000000;0.668344;
10.715916;0.000000;-0.000000;0.805971;0.000000;0.668633;
10.716167;0.000000;-0.000000;0.806058;0.000000;0.668923;
10.716418;0.000000;-0.000000;0.806145;0.000000;0.669212;
10.716668;0.000000;-0.000000;0.806232;0.000000;0.669502;
10.716919;0.000000;-0.000000;0.806318;0.000000;0.669791;
10.717170;0.000000;-0.000000;0.806405;0.000000;0.670081;
10.717420;0.000000;-0.000000;0.806492;0.000000;0.670370;
10.717671;0.000000;-0.000000;0.806578;0.000000;0.670660;
10.718172;0.000000;-0.000000;0.806751;0.000000;0.671239;
10.718624;0.000000;-0.000000;0.806907;0.000000;0.671760;
10.719075;0.000000;-0.000000;0.807062;0.000000;0.672281;
10.719526;0.000000;-0.000000;0.807217;0.000000;0.672802;
10.719977;0.000000;-0.000000;0.807372;0.000000;0.673324;
10.720428;0.000000;-0.000000;0.807527;0.000000;0.673845;
10.720879;0.000000;-0.000000;0.807681;0.000000;0.674366;
10.721331;0.000000;-0.000000;0.807836;0.000000;0.674887;
10.721782;0.000000;-0.000000;0.807990;0.000000;0.675408;
10.722233;0.000000;-0.000000;0.808144;0.000000;0.675929;
10.722684;0.000000;-0.000000;0.808298;0.000000;0.676450;
10.723135;0.000000;-0.000000;0.808452;0.000000;0.676971;
10.723587;0.000000;-0.000000;0.808605;0.000000;0.677493;
10.724038;0.000000;-0.000000;0.808758;0.000000;0.678014;
10.724489;0.000000;-0.000000;0.808912;0.000000;0.678535;
10.724940;0.000000;-0.000000;0.809065;0.000000;0.679056;
10.725391;0.000000;-0.000000;0.809217;0.000000;0.679577;
10.725843;0.000000;-0.000000;0.809370;0.000000;0.680098;
10.726294;0.000000;-0.000000;0.809522;0.000000;0.680619;
10.726745;0.000000;-0.000000;0.809675;0.000000;0.681141;
10.727196;0.000000;-0.000000;0.809827;0.000000;0.681662;
10.727647;0.000000;-0.000000;0.809979;0.000000;0.682183;
10.728099;0.000000;-0.000000;0.810130;0.000000;0.682704;
10.728550;0.000000;-0.000000;0.810282;0.000000;0.683225;
10.729001;0.000000;-0.000000;0.810433;0.000000;0.683746;
10.729452;0.000000;-0.000000;0.810584;0.000000;0.684267;
10.729903;0.000000;-0.000000;0.810735;0.000000;0.684788;
10.730355;0.000000;-0.000000;0.810886;0.000000;0.685310;
10.730806;0.000000;-0.000000;0.811037;0.000000;0.685831;
10.731257;0.000000;-0.000000;0.811188;0.000000;0.686352;
10.731708;0.000000;-0.000000;0.811338;0.000000;0.686873;
10.732159;0.000000;-0.000000;0.811488;0.000000;0.687394;
10.732611;0.000000;-0.000000;0.811638;0.000000;0.687915;
10.733062;0.000000;-0.000000;0.811788;0.000000;0.688436;
10.733513;0.000000;-0.000000;0.811938;0.000000;0.688957;
10.733964;0.000000;-0.000000;0.812087;0.000000;0.689479;
10.734867;0.000000;-0.000000;0.812385;0.000000;0.690521;
10.735679;0.000000;-0.000000;0.812653;0.000000;0.691459;
10.736491;0.000000;-0.000000;0.812921;0.000000;0.692397;
10.737303;0.000000;-0.000000;0.813188;0.000000;0.693335;
10.738115;0.000000;-0.000000;0.813454;0.000000;0.694273;
10.738927;0.000000;-0.000000;0.813720;0.000000;0.695211;
10.739739;0.000000;-0.000000;0.813985;0.000000;0.696149;
10.740552;0.000000;-0.000000;0.814250;0.000000;0.697087;
10.741364;0.000000;-0.000000;0.814514;0.000000;0.698025;
10.742176;0.000000;-0.000000;0.814778;0.000000;0.698963;
10.742988;0.000000;-0.000000;0.815041;0.000000;0.699901;
10.743800;0.000000;-0.000000;0.815304;0.000000;0.700839;
10.744612;0.000000;-0.000000;0.815566;0.000000;0.701777;
10.745425;0.000000;-0.000000;0.815827;0.000000;0.702715;
10.746237;0.000000;-0.000000;0.816088;0.000000;0.703653;
10.747049;0.000000;-0.000000;0.816349;0.000000;0.704591;
10.747861;0.000000;-0.000000;0.816609;0.000000;0.705529;
10.748673;0.000000;-0.000000;0.816868;0.000000;0.706467;
10.749485;0.000000;-0.000000;0.817127;0.000000;0.707406;
10.750297;0.000000;-0.000000;0.817385;0.000000;0.708344;
10.751110;0.000000;-0.000000;0.817643;0.000000;0.709282;
10.751922;0.000000;-0.000000;0.817900;0.000000;0.710220;
10.753546;0.000000;-0.000000;0.818414;0.000000;0.712096;
10.755008;0.000000;-0.000000;0.818874;0.000000;0.713784;
10.756470;0.000000;-0.000000;0.819332;0.000000;0.715473;
10.757932;0.000000;-0.000000;0.819789;0.000000;0.717161;
10.759394;0.000000;-0.000000;0.820244;0.000000;0.718850;
10.760855;0.000000;-0.000000;0.820697;0.000000;0.720538;
10.762317;0.000000;-0.000000;0.821149;0.000000;0.722226;
10.763779;0.000000;-0.000000;0.821599;0.000000;0.723915;
10.765241;0.000000;-0.000000;0.822048;0.000000;0.725603;
10.766703;0.000000;-0.000000;0.822495;0.000000;0.727292;
10.768165;0.000000;-0.000000;0.822940;0.000000;0.728980;
10.769627;0.000000;-0.000000;0.823384;0.000000;0.730669;
10.771089;0.000000;-0.000000;0.823826;0.000000;0.732357;
10.772813;0.000000;-0.000000;0.824346;0.000000;0.734349;
10.772817;0.000000;-0.000000;0.824347;0.000000;0.734353;
10.772820;0.000000;-0.000000;0.824348;0.000000;0.734358;
10.772828;0.000000;-0.000000;0.824350;0.000000;0.734366;
10.772842;0.000000;-0.000000;0.824355;0.000000;0.734383;
10.772871;0.000000;-0.000000;0.824363;0.000000;0.734416;
10.772929;0.000000;-0.000000;0.824381;0.000000;0.734483;
10.773044;0.000000;-0.000000;0.824415;0.000000;0.734616;
10.773275;0.000000;-0.000000;0.824485;0.000000;0.734882;
10.773736;0.000000;-0.000000;0.824623;0.000000;0.735415;
10.774659;0.000000;-0.000000;0.824900;0.000000;0.736481;
10.776504;0.000000;-0.000000;0.825451;0.000000;0.738612;
10.778349;0.000000;-0.000000;0.826000;0.000000;0.740743;
10.782040;0.000000;-0.000000;0.827090;0.000000;0.745006;
10.785731;0.000000;-0.000000;0.828171;0.000000;0.749269;
10.789421;0.000000;-0.000000;0.829242;0.000000;0.753532;
10.793112;0.000000;-0.000000;0.830305;0.000000;0.757795;
10.796803;0.000000;-0.000000;0.831357;0.000000;0.762057;
10.800494;0.000000;-0.000000;0.832401;0.000000;0.766320;
10.804184;0.000000;-0.000000;0.833436;0.000000;0.770583;
10.811566;0.000000;-0.000000;0.835479;0.000000;0.779109;
10.818947;0.000000;-0.000000;0.837487;0.000000;0.787634;
10.826329;0.000000;-0.000000;0.839462;0.000000;0.796160;
10.833710;0.000000;-0.000000;0.841404;0.000000;0.804685;
10.841092;0.000000;-0.000000;0.843314;0.000000;0.813211;
10.855854;0.000000;-0.000000;0.847041;0.000000;0.830262;
10.867580;0.000000;-0.000000;0.849917;0.000000;0.843804;
10.867584;0.000000;-0.000000;0.849917;0.000000;0.843810;
