time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load_state;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_state;
162.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
162.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
162.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
162.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
162.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
162.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
162.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
162.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
163.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
164.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
165.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
166.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
167.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
168.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
169.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
170.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
171.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
172.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
173.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
174.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
175.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
176.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
177.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
178.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
179.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
180.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
181.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
182.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
183.900000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.000000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.100000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.200000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.300000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.400000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.500000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.600000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.700000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
184.800000;1.005107;1.000000;0.003000;0.008000;1.000000;0.000000;0.000000;1.000000;0.002000;0.001000;2.000000;
