time;WPP4B_WPP4B_HvMeasurements_PPu;WPP4B_WPP4B_HvMeasurements_QPu;WPP4B_WPP4B_HvMeasurements_UPu;WPP4B_WPP4B_LvMeasurements_PPu;WPP4B_WPP4B_LvMeasurements_QPu;WPP4B_WPP4B_LvMeasurements_UPu;WPP4B_WPP4B_injector_PInjPuSn;WPP4B_WPP4B_injector_QInjPuSn;WPP4B_WPP4B_injector_UPu;WPP4B_WPP4B_injector_idPu;WPP4B_WPP4B_injector_iqPu;
12.506770;0.662641;0.363467;1.023998;0.689130;0.487079;1.099926;0.689136;0.487085;1.099937;0.626487;-0.442881;
12.506778;0.662552;0.363373;1.023989;0.689032;0.486947;1.099894;0.689038;0.486953;1.099904;0.626416;-0.442773;
12.506794;0.662372;0.363185;1.023972;0.688836;0.486682;1.099828;0.688842;0.486687;1.099839;0.626276;-0.442558;
12.506826;0.662015;0.362810;1.023939;0.688445;0.486153;1.099698;0.688451;0.486159;1.099709;0.625995;-0.442130;
12.506890;0.661303;0.362064;1.023873;0.687668;0.485102;1.099439;0.687674;0.485108;1.099450;0.625436;-0.441277;
12.507018;0.659893;0.360590;1.023742;0.686129;0.483026;1.098927;0.686135;0.483032;1.098937;0.624329;-0.439592;
12.507274;0.657129;0.357713;1.023486;0.683114;0.478974;1.097925;0.683119;0.478979;1.097936;0.622154;-0.436299;
12.507786;0.651817;0.352227;1.022998;0.677322;0.471252;1.096012;0.677327;0.471257;1.096022;0.617960;-0.430009;
12.508810;0.641988;0.342259;1.022111;0.666624;0.457224;1.092520;0.666629;0.457229;1.092530;0.610151;-0.418532;
12.510858;0.625083;0.325791;1.020644;0.648276;0.434024;1.086697;0.648281;0.434030;1.086707;0.596549;-0.399408;
12.512906;0.611331;0.313331;1.019535;0.633405;0.416345;1.082220;0.633411;0.416358;1.082230;0.585289;-0.384715;
12.514954;0.600125;0.304115;1.018718;0.621330;0.403075;1.078839;0.621338;0.403097;1.078849;0.575943;-0.373617;
12.517002;0.590950;0.297473;1.018135;0.611480;0.393278;1.076329;0.611487;0.393302;1.076339;0.568141;-0.365379;
12.519050;0.583383;0.292840;1.017733;0.603383;0.386174;1.074504;0.603390;0.386199;1.074514;0.561575;-0.359382;
12.521098;0.577080;0.289748;1.017471;0.596662;0.381133;1.073206;0.596669;0.381156;1.073216;0.555994;-0.355114;
12.523146;0.571766;0.287810;1.017314;0.591016;0.377641;1.072307;0.591022;0.377662;1.072316;0.551196;-0.352149;
12.525194;0.567224;0.286710;1.017233;0.586204;0.375283;1.071700;0.586210;0.375302;1.071710;0.547019;-0.350144;
12.527242;0.563279;0.286189;1.017205;0.582037;0.373726;1.071301;0.582043;0.373742;1.071310;0.543333;-0.348817;
12.529290;0.559794;0.286041;1.017209;0.578364;0.372702;1.071039;0.578370;0.372716;1.071049;0.540037;-0.347943;
12.531338;0.556661;0.286098;1.017231;0.575068;0.371996;1.070860;0.575073;0.372008;1.070869;0.537049;-0.347340;
12.535434;0.551062;0.286216;1.017272;0.569180;0.370767;1.070545;0.569184;0.370771;1.070553;0.531705;-0.346287;
12.539530;0.546101;0.285964;1.017274;0.563956;0.369289;1.070162;0.563960;0.369294;1.070171;0.527014;-0.345030;
12.543626;0.541508;0.284938;1.017199;0.559103;0.367051;1.069578;0.559107;0.367057;1.069587;0.522766;-0.343126;
12.547722;0.537109;0.282911;1.017027;0.554434;0.363758;1.068713;0.554438;0.363763;1.068722;0.518819;-0.340322;
12.551818;0.532805;0.279796;1.016750;0.549840;0.359292;1.067536;0.549844;0.359297;1.067545;0.515088;-0.336514;
12.555914;0.528545;0.275607;1.016369;0.545270;0.353658;1.066047;0.545274;0.353663;1.066056;0.511519;-0.331699;
12.560010;0.524307;0.270419;1.015892;0.540704;0.346941;1.064266;0.540708;0.346944;1.064275;0.508084;-0.325942;
12.564106;0.520086;0.264346;1.015329;0.536141;0.339268;1.062225;0.536144;0.339271;1.062233;0.504762;-0.319346;
12.572298;0.511717;0.250245;1.014011;0.527062;0.321855;1.057565;0.527066;0.321858;1.057573;0.498401;-0.304290;
12.577185;0.506787;0.240924;1.013135;0.521704;0.310538;1.054515;0.521707;0.310536;1.054523;0.494760;-0.294434;
12.577185;0.506787;0.240922;1.013134;0.521704;0.310536;1.054515;0.521707;0.310535;1.054523;0.494759;-0.294434;
12.577186;0.506786;0.240919;1.013134;0.521702;0.310529;1.054514;0.521706;0.310532;1.054522;0.494759;-0.294431;
12.577187;0.506785;0.240917;1.013134;0.521701;0.310526;1.054513;0.521704;0.310530;1.054521;0.494758;-0.294429;
12.577189;0.506783;0.240913;1.013134;0.521699;0.310522;1.054512;0.521702;0.310525;1.054520;0.494757;-0.294425;
12.577193;0.506779;0.240905;1.013133;0.521695;0.310512;1.054509;0.521698;0.310515;1.054517;0.494754;-0.294417;
12.577201;0.506771;0.240888;1.013131;0.521686;0.310492;1.054504;0.521689;0.310496;1.054512;0.494748;-0.294400;
12.577217;0.506755;0.240856;1.013128;0.521668;0.310453;1.054494;0.521672;0.310457;1.054501;0.494736;-0.294366;
12.577249;0.506722;0.240792;1.013122;0.521633;0.310376;1.054473;0.521637;0.310379;1.054480;0.494713;-0.294298;
12.577313;0.506658;0.240663;1.013110;0.521563;0.310220;1.054431;0.521567;0.310223;1.054438;0.494666;-0.294162;
12.577441;0.506529;0.240404;1.013086;0.521423;0.309909;1.054346;0.521427;0.309912;1.054354;0.494573;-0.293890;
12.577697;0.506272;0.239887;1.013037;0.521143;0.309285;1.054178;0.521147;0.309289;1.054186;0.494386;-0.293346;
12.578209;0.505758;0.238848;1.012939;0.520584;0.308035;1.053840;0.520587;0.308038;1.053848;0.494014;-0.292254;
12.579233;0.504732;0.236757;1.012742;0.519467;0.305521;1.053160;0.519471;0.305525;1.053168;0.493272;-0.290056;
12.581281;0.502688;0.232528;1.012342;0.517243;0.300452;1.051785;0.517246;0.300455;1.051793;0.491801;-0.285615;
12.585377;0.498631;0.223941;1.011530;0.512830;0.290204;1.048997;0.512833;0.290207;1.049004;0.488901;-0.276607;
12.593569;0.490650;0.206631;1.009887;0.504163;0.269694;1.043374;0.504166;0.269697;1.043381;0.483226;-0.258442;
12.601761;0.482835;0.189547;1.008260;0.495705;0.249608;1.037810;0.495708;0.249607;1.037818;0.477664;-0.240472;
12.602841;0.481816;0.187346;1.008050;0.494605;0.247027;1.037092;0.494607;0.247026;1.037099;0.476933;-0.238151;
12.602841;0.481816;0.187345;1.008050;0.494604;0.247023;1.037092;0.494607;0.247026;1.037099;0.476933;-0.238151;
12.602842;0.481815;0.187343;1.008049;0.494603;0.247020;1.037091;0.494606;0.247023;1.037098;0.476933;-0.238148;
12.602843;0.481814;0.187341;1.008049;0.494602;0.247018;1.037090;0.494605;0.247021;1.037097;0.476932;-0.238146;
12.602845;0.481812;0.187337;1.008049;0.494600;0.247013;1.037089;0.494603;0.247016;1.037096;0.476931;-0.238142;
12.602849;0.481808;0.187328;1.008048;0.494596;0.247004;1.037086;0.494599;0.247006;1.037093;0.476928;-0.238133;
12.602857;0.481801;0.187312;1.008046;0.494588;0.246984;1.037081;0.494591;0.246987;1.037088;0.476923;-0.238116;
12.602873;0.481786;0.187279;1.008043;0.494572;0.246946;1.037070;0.494574;0.246948;1.037077;0.476912;-0.238081;
12.602905;0.481756;0.187213;1.008037;0.494539;0.246868;1.037049;0.494542;0.246871;1.037056;0.476890;-0.238012;
12.602969;0.481696;0.187081;1.008024;0.494474;0.246714;1.037006;0.494477;0.246717;1.037013;0.476847;-0.237873;
12.603097;0.481575;0.186818;1.007999;0.494344;0.246406;1.036920;0.494347;0.246409;1.036927;0.476761;-0.237595;
12.603353;0.481334;0.186292;1.007949;0.494084;0.245790;1.036748;0.494087;0.245793;1.036755;0.476590;-0.237041;
12.603865;0.480853;0.185242;1.007849;0.493565;0.244562;1.036405;0.493567;0.244565;1.036412;0.476246;-0.235934;
12.604889;0.479893;0.183154;1.007649;0.492528;0.242119;1.035723;0.492531;0.242122;1.035730;0.475559;-0.233731;
12.606937;0.477979;0.179022;1.007254;0.490465;0.237289;1.034372;0.490467;0.237292;1.034379;0.474184;-0.229368;
12.611033;0.474175;0.170962;1.006484;0.486371;0.227875;1.031728;0.486374;0.227877;1.031735;0.471430;-0.220832;
12.615575;0.469991;0.162388;1.005663;0.481878;0.217865;1.028904;0.481881;0.217869;1.028910;0.468357;-0.211712;
12.615576;0.469990;0.162386;1.005663;0.481878;0.217864;1.028903;0.481880;0.217867;1.028910;0.468356;-0.211710;
12.615577;0.469989;0.162385;1.005662;0.481877;0.217862;1.028902;0.481879;0.217864;1.028909;0.468356;-0.211708;
12.615579;0.469987;0.162381;1.005662;0.481875;0.217857;1.028901;0.481877;0.217860;1.028908;0.468354;-0.211705;
12.615583;0.469983;0.162373;1.005661;0.481871;0.217849;1.028899;0.481873;0.217851;1.028905;0.468352;-0.211697;
12.615591;0.469976;0.162359;1.005660;0.481863;0.217832;1.028894;0.481866;0.217834;1.028901;0.468346;-0.211681;
12.615607;0.469961;0.162329;1.005657;0.481847;0.217797;1.028884;0.481850;0.217800;1.028891;0.468335;-0.211649;
12.615639;0.469932;0.162270;1.005651;0.481816;0.217728;1.028864;0.481818;0.217730;1.028871;0.468314;-0.211586;
12.615703;0.469873;0.162151;1.005640;0.481753;0.217590;1.028825;0.481755;0.217592;1.028832;0.468270;-0.211460;
12.615831;0.469756;0.161914;1.005617;0.481627;0.217313;1.028747;0.481630;0.217316;1.028754;0.468184;-0.211207;
12.616087;0.469521;0.161442;1.005572;0.481376;0.216762;1.028591;0.481378;0.216765;1.028598;0.468010;-0.210703;
12.616599;0.469053;0.160500;1.005482;0.480874;0.215664;1.028280;0.480876;0.215666;1.028287;0.467663;-0.209699;
12.617623;0.468120;0.158633;1.005303;0.479874;0.213485;1.027662;0.479876;0.213488;1.027669;0.466971;-0.207706;
12.618647;0.467194;0.156785;1.005126;0.478882;0.211332;1.027051;0.478885;0.211334;1.027058;0.466284;-0.205733;
12.620695;0.465383;0.153148;1.004777;0.476945;0.207099;1.025848;0.476947;0.207102;1.025854;0.464941;-0.201849;
12.622743;0.463644;0.149586;1.004435;0.475083;0.202968;1.024670;0.475085;0.202970;1.024677;0.463658;-0.198049;
12.626839;0.460462;0.142679;1.003770;0.471677;0.195016;1.022398;0.471679;0.195018;1.022404;0.461357;-0.190711;
12.630935;0.457725;0.136059;1.003130;0.468744;0.187480;1.020236;0.468746;0.187482;1.020242;0.459459;-0.183728;
12.638129;0.454080;0.125127;1.002068;0.464823;0.175259;1.016714;0.464826;0.175262;1.016721;0.457195;-0.172345;
12.638130;0.454080;0.125125;1.002068;0.464823;0.175258;1.016714;0.464826;0.175261;1.016720;0.457195;-0.172343;
12.638131;0.454080;0.125124;1.002068;0.464823;0.175257;1.016713;0.464825;0.175259;1.016720;0.457195;-0.172342;
12.638133;0.454079;0.125121;1.002068;0.464822;0.175253;1.016712;0.464824;0.175256;1.016719;0.457194;-0.172339;
12.638137;0.454078;0.125115;1.002067;0.464820;0.175247;1.016711;0.464823;0.175249;1.016717;0.457193;-0.172333;
12.638143;0.454075;0.125105;1.002066;0.464817;0.175236;1.016708;0.464820;0.175239;1.016714;0.457192;-0.172323;
12.638144;0.454075;0.125104;1.002066;0.464817;0.175235;1.016707;0.464819;0.175237;1.016713;0.457192;-0.172321;
12.638145;0.454074;0.125102;1.002066;0.464816;0.175233;1.016707;0.464819;0.175235;1.016713;0.457191;-0.172320;
12.638147;0.454073;0.125099;1.002066;0.464816;0.175230;1.016706;0.464818;0.175232;1.016712;0.457191;-0.172317;
12.638151;0.454072;0.125094;1.002065;0.464814;0.175223;1.016704;0.464816;0.175226;1.016710;0.457190;-0.172311;
12.638159;0.454068;0.125082;1.002064;0.464810;0.175211;1.016700;0.464813;0.175213;1.016706;0.457188;-0.172299;
12.638175;0.454062;0.125059;1.002062;0.464803;0.175185;1.016693;0.464806;0.175187;1.016699;0.457185;-0.172275;
12.638207;0.454049;0.125012;1.002057;0.464789;0.175133;1.016678;0.464792;0.175136;1.016684;0.457178;-0.172226;
12.638271;0.454023;0.124919;1.002048;0.464761;0.175030;1.016648;0.464764;0.175033;1.016654;0.457164;-0.172130;
12.638399;0.453972;0.124732;1.002030;0.464706;0.174825;1.016589;0.464708;0.174827;1.016595;0.457136;-0.171938;
12.638655;0.453871;0.124361;1.001994;0.464597;0.174415;1.016470;0.464599;0.174418;1.016476;0.457082;-0.171555;
12.639167;0.453675;0.123621;1.001921;0.464385;0.173601;1.016235;0.464387;0.173603;1.016241;0.456979;-0.170793;
12.640191;0.453305;0.122154;1.001778;0.463985;0.171991;1.015769;0.463987;0.171994;1.015775;0.456794;-0.169287;
12.642239;0.452657;0.119276;1.001497;0.463280;0.168851;1.014859;0.463282;0.168853;1.014866;0.456509;-0.166344;
12.646335;0.451695;0.113736;1.000953;0.462224;0.162876;1.013126;0.462227;0.162878;1.013132;0.456248;-0.160731;
12.654527;0.450912;0.103534;0.999946;0.461321;0.152109;1.009989;0.461323;0.152111;1.009996;0.456770;-0.150569;
12.662719;0.451404;0.094486;0.999045;0.461766;0.142843;1.007278;0.461768;0.142845;1.007284;0.458441;-0.141776;
12.670911;0.452846;0.086562;0.998251;0.463218;0.134966;1.004964;0.463221;0.134968;1.004970;0.460942;-0.134266;
12.679103;0.454939;0.079713;0.997559;0.465362;0.128357;1.003015;0.465365;0.128359;1.003021;0.463974;-0.127939;
12.687295;0.457414;0.073875;0.996965;0.467917;0.122889;1.001397;0.467920;0.122891;1.001403;0.467275;-0.122687;
12.695487;0.460047;0.068977;0.996464;0.470644;0.118432;1.000074;0.470647;0.118434;1.000080;0.470619;-0.118395;
12.703679;0.462650;0.064939;0.996049;0.473347;0.114861;0.999011;0.473350;0.114863;0.999017;0.473824;-0.114949;
12.711871;0.465077;0.061679;0.995711;0.475872;0.112055;0.998174;0.475874;0.112058;0.998179;0.476749;-0.112237;
12.720063;0.467219;0.059113;0.995444;0.478102;0.109901;0.997529;0.478104;0.109905;0.997535;0.479292;-0.110152;
12.736447;0.470362;0.055624;0.995080;0.481378;0.107034;0.996668;0.481381;0.107037;0.996674;0.482992;-0.107373;
12.752831;0.471967;0.053924;0.994902;0.483053;0.105656;0.996253;0.483055;0.105659;0.996259;0.484873;-0.106038;
12.763220;0.472250;0.053495;0.994858;0.483347;0.105282;0.996140;0.483350;0.105286;0.996146;0.485222;-0.105677;
12.763221;0.472249;0.053495;0.994858;0.483346;0.105283;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763222;0.472249;0.053495;0.994858;0.483346;0.105283;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763224;0.472249;0.053495;0.994858;0.483346;0.105283;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763228;0.472249;0.053495;0.994858;0.483346;0.105283;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763236;0.472249;0.053495;0.994858;0.483346;0.105283;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763249;0.472249;0.053495;0.994858;0.483346;0.105283;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763250;0.472249;0.053495;0.994858;0.483346;0.105283;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763251;0.472249;0.053495;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763253;0.472249;0.053495;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763257;0.472249;0.053495;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763265;0.472249;0.053495;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763281;0.472249;0.053495;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763301;0.472249;0.053494;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763302;0.472249;0.053494;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763303;0.472249;0.053494;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763305;0.472249;0.053494;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763309;0.472249;0.053494;0.994858;0.483346;0.105282;0.996140;0.483349;0.105285;0.996146;0.485222;-0.105677;
12.763317;0.472249;0.053494;0.994858;0.483346;0.105282;0.996140;0.483349;0.105284;0.996146;0.485222;-0.105677;
12.763333;0.472249;0.053494;0.994858;0.483346;0.105282;0.996140;0.483348;0.105284;0.996146;0.485222;-0.105677;
12.763365;0.472249;0.053494;0.994858;0.483346;0.105282;0.996140;0.483348;0.105284;0.996146;0.485222;-0.105676;
12.763429;0.472248;0.053494;0.994857;0.483346;0.105281;0.996140;0.483348;0.105284;0.996146;0.485221;-0.105676;
12.763557;0.472248;0.053493;0.994857;0.483345;0.105280;0.996140;0.483347;0.105283;0.996145;0.485221;-0.105675;
12.763813;0.472246;0.053491;0.994857;0.483343;0.105278;0.996139;0.483346;0.105281;0.996145;0.485220;-0.105673;
12.764325;0.472242;0.053489;0.994857;0.483339;0.105275;0.996138;0.483342;0.105278;0.996144;0.485216;-0.105670;
12.765349;0.472231;0.053487;0.994857;0.483327;0.105271;0.996137;0.483330;0.105273;0.996143;0.485204;-0.105666;
12.767397;0.472191;0.053492;0.994858;0.483286;0.105267;0.996136;0.483289;0.105270;0.996142;0.485164;-0.105663;
12.771493;0.472055;0.053537;0.994863;0.483143;0.105283;0.996141;0.483146;0.105286;0.996146;0.485018;-0.105679;
12.779685;0.471581;0.053735;0.994885;0.482648;0.105381;0.996170;0.482650;0.105384;0.996176;0.484505;-0.105776;
12.796069;0.470076;0.054391;0.994958;0.481076;0.105721;0.996273;0.481078;0.105723;0.996279;0.482877;-0.106107;
12.812453;0.468122;0.055208;0.995049;0.479034;0.106130;0.996396;0.479037;0.106132;0.996402;0.480768;-0.106506;
12.828837;0.466067;0.055992;0.995137;0.476887;0.106485;0.996503;0.476889;0.106486;0.996509;0.478562;-0.106852;
12.845221;0.464173;0.056614;0.995209;0.474909;0.106713;0.996571;0.474911;0.106714;0.996577;0.476544;-0.107073;
12.861605;0.462602;0.057013;0.995256;0.473266;0.106783;0.996592;0.473269;0.106784;0.996597;0.474887;-0.107142;
12.877989;0.461414;0.057174;0.995278;0.472026;0.106695;0.996565;0.472028;0.106696;0.996570;0.473654;-0.107056;
12.894373;0.460597;0.057122;0.995276;0.471171;0.106468;0.996496;0.471173;0.106470;0.996502;0.472829;-0.106836;
12.927141;0.459674;0.056608;0.995229;0.470205;0.105751;0.996280;0.470207;0.105753;0.996286;0.471961;-0.106141;
12.934439;0.459540;0.056451;0.995214;0.470064;0.105563;0.996224;0.470066;0.105565;0.996229;0.471847;-0.105958;
12.934440;0.459540;0.056451;0.995214;0.470064;0.105563;0.996224;0.470066;0.105565;0.996229;0.471847;-0.105958;
12.934441;0.459540;0.056451;0.995214;0.470064;0.105562;0.996224;0.470066;0.105565;0.996229;0.471847;-0.105958;
12.934443;0.459540;0.056450;0.995214;0.470064;0.105562;0.996224;0.470066;0.105565;0.996229;0.471847;-0.105958;
12.934447;0.459540;0.056450;0.995214;0.470064;0.105562;0.996224;0.470066;0.105565;0.996229;0.471847;-0.105958;
12.934455;0.459540;0.056450;0.995214;0.470064;0.105562;0.996224;0.470066;0.105564;0.996229;0.471847;-0.105957;
12.934471;0.459540;0.056450;0.995214;0.470064;0.105562;0.996223;0.470066;0.105564;0.996229;0.471847;-0.105957;
12.934503;0.459539;0.056449;0.995214;0.470063;0.105561;0.996223;0.470066;0.105563;0.996229;0.471846;-0.105956;
12.934567;0.459539;0.056447;0.995214;0.470063;0.105559;0.996223;0.470065;0.105561;0.996228;0.471846;-0.105954;
12.934695;0.459538;0.056444;0.995213;0.470062;0.105555;0.996221;0.470064;0.105557;0.996227;0.471846;-0.105951;
12.934951;0.459536;0.056437;0.995213;0.470059;0.105548;0.996219;0.470062;0.105550;0.996225;0.471844;-0.105943;
12.935408;0.459532;0.056424;0.995211;0.470056;0.105534;0.996215;0.470058;0.105536;0.996221;0.471843;-0.105930;
12.935409;0.459532;0.056424;0.995211;0.470056;0.105534;0.996215;0.470058;0.105536;0.996221;0.471843;-0.105930;
12.935410;0.459532;0.056424;0.995211;0.470056;0.105534;0.996215;0.470058;0.105536;0.996221;0.471843;-0.105930;
12.935412;0.459532;0.056424;0.995211;0.470056;0.105534;0.996215;0.470058;0.105536;0.996221;0.471842;-0.105930;
12.935416;0.459532;0.056424;0.995211;0.470055;0.105534;0.996215;0.470058;0.105536;0.996221;0.471842;-0.105930;
12.935424;0.459532;0.056424;0.995211;0.470055;0.105534;0.996215;0.470058;0.105536;0.996221;0.471842;-0.105930;
12.935440;0.459532;0.056423;0.995211;0.470055;0.105533;0.996215;0.470058;0.105535;0.996221;0.471842;-0.105929;
12.935472;0.459532;0.056422;0.995211;0.470055;0.105532;0.996215;0.470057;0.105534;0.996220;0.471842;-0.105928;
12.935536;0.459531;0.056421;0.995211;0.470054;0.105530;0.996214;0.470057;0.105533;0.996220;0.471842;-0.105926;
12.935664;0.459530;0.056417;0.995211;0.470053;0.105526;0.996213;0.470056;0.105529;0.996219;0.471841;-0.105923;
12.935920;0.459528;0.056410;0.995210;0.470051;0.105519;0.996211;0.470054;0.105521;0.996216;0.471840;-0.105915;
12.936432;0.459524;0.056396;0.995209;0.470047;0.105504;0.996206;0.470049;0.105506;0.996212;0.471838;-0.105901;
12.937456;0.459516;0.056368;0.995206;0.470039;0.105473;0.996197;0.470041;0.105476;0.996203;0.471835;-0.105871;
12.939504;0.459502;0.056310;0.995200;0.470024;0.105412;0.996178;0.470026;0.105415;0.996184;0.471828;-0.105812;
12.943600;0.459476;0.056194;0.995189;0.469996;0.105289;0.996141;0.469998;0.105291;0.996147;0.471818;-0.105692;
12.951792;0.459428;0.055957;0.995165;0.469946;0.105038;0.996066;0.469948;0.105040;0.996072;0.471803;-0.105448;
12.968176;0.459321;0.055482;0.995118;0.469831;0.104532;0.995914;0.469834;0.104534;0.995920;0.471760;-0.104957;
12.977934;0.459231;0.055208;0.995091;0.469736;0.104235;0.995824;0.469739;0.104237;0.995830;0.471707;-0.104668;
12.977935;0.459231;0.055208;0.995091;0.469736;0.104235;0.995824;0.469739;0.104237;0.995830;0.471707;-0.104668;
12.977936;0.459231;0.055207;0.995091;0.469736;0.104235;0.995824;0.469739;0.104237;0.995830;0.471707;-0.104668;
12.977938;0.459231;0.055207;0.995091;0.469736;0.104235;0.995824;0.469739;0.104237;0.995830;0.471707;-0.104668;
12.977942;0.459231;0.055207;0.995091;0.469736;0.104234;0.995824;0.469739;0.104237;0.995830;0.471707;-0.104668;
12.977950;0.459230;0.055207;0.995091;0.469736;0.104234;0.995824;0.469739;0.104237;0.995830;0.471707;-0.104668;
12.977966;0.459230;0.055207;0.995091;0.469736;0.104234;0.995824;0.469738;0.104236;0.995830;0.471707;-0.104667;
12.977998;0.459230;0.055206;0.995091;0.469736;0.104233;0.995824;0.469738;0.104235;0.995830;0.471707;-0.104666;
12.978062;0.459230;0.055204;0.995090;0.469735;0.104231;0.995823;0.469738;0.104233;0.995829;0.471706;-0.104664;
12.978190;0.459228;0.055200;0.995090;0.469734;0.104227;0.995822;0.469736;0.104229;0.995828;0.471706;-0.104660;
12.978446;0.459226;0.055193;0.995089;0.469732;0.104219;0.995820;0.469734;0.104221;0.995825;0.471705;-0.104653;
12.978958;0.459222;0.055178;0.995088;0.469727;0.104203;0.995815;0.469730;0.104205;0.995821;0.471702;-0.104637;
12.979111;0.459221;0.055174;0.995088;0.469726;0.104198;0.995814;0.469728;0.104201;0.995819;0.471701;-0.104633;
12.979112;0.459221;0.055174;0.995088;0.469726;0.104198;0.995814;0.469728;0.104201;0.995819;0.471701;-0.104633;
12.979113;0.459220;0.055174;0.995088;0.469726;0.104198;0.995814;0.469728;0.104200;0.995819;0.471701;-0.104633;
12.979115;0.459220;0.055174;0.995088;0.469726;0.104198;0.995813;0.469728;0.104200;0.995819;0.471701;-0.104633;
12.979119;0.459220;0.055173;0.995087;0.469726;0.104198;0.995813;0.469728;0.104200;0.995819;0.471701;-0.104632;
12.979127;0.459220;0.055173;0.995087;0.469726;0.104198;0.995813;0.469728;0.104200;0.995819;0.471701;-0.104632;
12.979143;0.459220;0.055173;0.995087;0.469725;0.104197;0.995813;0.469728;0.104200;0.995819;0.471701;-0.104632;
12.979175;0.459220;0.055172;0.995087;0.469725;0.104196;0.995813;0.469728;0.104199;0.995819;0.471701;-0.104631;
12.979239;0.459219;0.055170;0.995087;0.469725;0.104194;0.995812;0.469727;0.104197;0.995818;0.471701;-0.104629;
12.979367;0.459218;0.055166;0.995087;0.469723;0.104190;0.995811;0.469726;0.104193;0.995817;0.471700;-0.104625;
12.979623;0.459216;0.055159;0.995086;0.469721;0.104182;0.995809;0.469723;0.104185;0.995815;0.471699;-0.104617;
12.980135;0.459211;0.055144;0.995085;0.469716;0.104167;0.995804;0.469718;0.104169;0.995810;0.471696;-0.104602;
12.981159;0.459202;0.055115;0.995082;0.469706;0.104135;0.995794;0.469709;0.104137;0.995800;0.471691;-0.104571;
12.983207;0.459182;0.055057;0.995076;0.469685;0.104072;0.995776;0.469688;0.104074;0.995781;0.471679;-0.104510;
12.987303;0.459138;0.054943;0.995065;0.469639;0.103947;0.995738;0.469641;0.103949;0.995744;0.471650;-0.104388;
12.995495;0.459034;0.054721;0.995043;0.469529;0.103699;0.995663;0.469532;0.103702;0.995669;0.471575;-0.104148;
13.011879;0.458765;0.054305;0.995003;0.469247;0.103220;0.995519;0.469249;0.103222;0.995525;0.471359;-0.103682;
13.044647;0.458067;0.053561;0.994931;0.468515;0.102318;0.995247;0.468517;0.102320;0.995253;0.470752;-0.102804;
13.077415;0.457268;0.052903;0.994869;0.467678;0.101483;0.994995;0.467680;0.101485;0.995001;0.470031;-0.101992;
13.142951;0.455861;0.051672;0.994752;0.466204;0.099939;0.994529;0.466206;0.099941;0.994535;0.468769;-0.100487;
13.208487;0.454786;0.050497;0.994640;0.465078;0.098522;0.994101;0.465080;0.098525;0.994107;0.467837;-0.099106;
13.274023;0.453996;0.049360;0.994529;0.464249;0.097205;0.993703;0.464251;0.097208;0.993709;0.467191;-0.097821;
13.405095;0.452774;0.047275;0.994326;0.462966;0.094840;0.992987;0.462968;0.094842;0.992993;0.466236;-0.095509;
13.536167;0.451895;0.045454;0.994147;0.462044;0.092814;0.992374;0.462046;0.092816;0.992380;0.465594;-0.093527;
13.667239;0.451276;0.043873;0.993991;0.461393;0.091088;0.991851;0.461395;0.091090;0.991856;0.465184;-0.091836;
13.707446;0.451127;0.043431;0.993948;0.461236;0.090610;0.991706;0.461238;0.090612;0.991712;0.465094;-0.091368;
13.707447;0.451127;0.043431;0.993948;0.461236;0.090610;0.991706;0.461239;0.090612;0.991711;0.465094;-0.091368;
13.707448;0.451127;0.043431;0.993948;0.461236;0.090610;0.991706;0.461239;0.090612;0.991711;0.465094;-0.091368;
13.707450;0.451127;0.043431;0.993948;0.461236;0.090610;0.991706;0.461239;0.090612;0.991711;0.465094;-0.091368;
13.707454;0.451127;0.043431;0.993948;0.461236;0.090610;0.991706;0.461239;0.090612;0.991711;0.465094;-0.091367;
13.707462;0.451127;0.043431;0.993948;0.461236;0.090610;0.991706;0.461239;0.090612;0.991711;0.465094;-0.091367;
13.707478;0.451127;0.043431;0.993948;0.461236;0.090609;0.991706;0.461238;0.090612;0.991711;0.465094;-0.091367;
