time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UOelPu;
1.266106;4.332879;16.125956;1.017796;8.760965;-7.974306;1.553755;0.734635;-2.828338;0.892857;-1.467865;
1.266564;4.332970;16.072743;1.017758;8.761340;-7.947297;1.556316;0.735954;-2.833418;0.892857;-1.462312;
1.267023;4.333159;16.020336;1.017721;8.761925;-7.920348;1.558870;0.737260;-2.838444;0.892857;-1.457044;
1.267481;4.333444;15.968724;1.017684;8.762716;-7.893464;1.561419;0.738552;-2.843417;0.892857;-1.452050;
1.267940;4.333821;15.917899;1.017646;8.763707;-7.866649;1.563963;0.739830;-2.848338;0.892857;-1.447318;
1.268398;4.334291;15.867852;1.017609;8.764896;-7.839907;1.566502;0.741094;-2.853207;0.892857;-1.442837;
1.268856;4.334851;15.818575;1.017571;8.766276;-7.813244;1.569035;0.742345;-2.858024;0.892857;-1.438599;
1.269315;4.335499;15.770058;1.017534;8.767844;-7.786662;1.571563;0.743583;-2.862789;0.892857;-1.434592;
1.269773;4.336234;15.722294;1.017496;8.769596;-7.760167;1.574085;0.744807;-2.867503;0.892857;-1.430809;
1.270232;4.337054;15.675272;1.017459;8.771527;-7.733762;1.576602;0.746019;-2.872167;0.892857;-1.427240;
1.270690;4.337957;15.628985;1.017421;8.773634;-7.707450;1.579113;0.747217;-2.876781;0.892857;-1.423876;
1.271148;4.338943;15.583425;1.017384;8.775911;-7.681235;1.581619;0.748403;-2.881345;0.892857;-1.420710;
1.271607;4.340008;15.538582;1.017346;8.778355;-7.655121;1.584120;0.749575;-2.885859;0.892857;-1.417734;
1.272065;4.341152;15.494449;1.017308;8.780962;-7.629111;1.586615;0.750735;-2.890325;0.892857;-1.414941;
1.272524;4.342373;15.451016;1.017271;8.783729;-7.603209;1.589105;0.751882;-2.894742;0.892857;-1.412322;
1.272982;4.343669;15.408277;1.017233;8.786650;-7.577416;1.591590;0.753017;-2.899110;0.892857;-1.409872;
1.273440;4.345039;15.366221;1.017195;8.789723;-7.551738;1.594069;0.754139;-2.903431;0.892857;-1.407585;
1.273899;4.346482;15.324843;1.017158;8.792943;-7.526176;1.596542;0.755249;-2.907705;0.892857;-1.405452;
1.274357;4.347996;15.284132;1.017120;8.796307;-7.500733;1.599010;0.756347;-2.911931;0.892857;-1.403470;
1.274816;4.349579;15.244082;1.017082;8.799812;-7.475412;1.601473;0.757432;-2.916111;0.892857;-1.401632;
1.275274;4.351231;15.204684;1.017044;8.803452;-7.450215;1.603930;0.758506;-2.920244;0.892857;-1.399932;
1.275732;4.352949;15.165930;1.017007;8.807226;-7.425146;1.606382;0.759568;-2.924331;0.892857;-1.398365;
1.276649;4.356577;15.090319;1.016931;8.815162;-7.375393;1.611269;0.761656;-2.932371;0.892857;-1.395605;
1.277474;4.360057;15.024394;1.016863;8.822725;-7.331073;1.615649;0.763495;-2.939453;0.892857;-1.393529;
1.278299;4.363732;14.960436;1.016794;8.830667;-7.287197;1.620012;0.765298;-2.946393;0.892857;-1.391811;
1.279124;4.367593;14.898398;1.016726;8.838968;-7.243779;1.624356;0.767064;-2.953192;0.892857;-1.390429;
1.279950;4.371635;14.838240;1.016657;8.847608;-7.200830;1.628683;0.768794;-2.959853;0.892857;-1.389361;
1.280775;4.375849;14.779917;1.016588;8.856571;-7.158358;1.632992;0.770488;-2.966377;0.892857;-1.388588;
1.281600;4.380228;14.723388;1.016520;8.865839;-7.116373;1.637283;0.772148;-2.972767;0.892857;-1.388089;
1.282425;4.384766;14.668611;1.016450;8.875394;-7.074883;1.641556;0.773773;-2.979025;0.892857;-1.387847;
1.283250;4.389456;14.615544;1.016381;8.885221;-7.033895;1.645811;0.775365;-2.985152;0.892857;-1.387846;
1.284075;4.394291;14.564146;1.016312;8.895303;-6.993415;1.650048;0.776923;-2.991152;0.892857;-1.388071;
1.284900;4.399265;14.514378;1.016243;8.905625;-6.953451;1.654268;0.778449;-2.997025;0.892857;-1.388506;
1.285725;4.404371;14.466201;1.016173;8.916170;-6.914006;1.658469;0.779942;-3.002775;0.892857;-1.389140;
1.286550;4.409604;14.419575;1.016103;8.926925;-6.875086;1.662652;0.781404;-3.008402;0.892857;-1.389960;
1.287376;4.414958;14.374462;1.016033;8.937874;-6.836696;1.666817;0.782834;-3.013910;0.892857;-1.390954;
1.288201;4.420426;14.330825;1.015963;8.949003;-6.798838;1.670964;0.784234;-3.019299;0.892857;-1.392112;
1.289004;4.425856;14.289713;1.015895;8.960002;-6.762486;1.674985;0.785568;-3.024436;0.892857;-1.393387;
1.289004;4.425856;14.289713;1.015895;8.960002;-6.762486;1.674985;0.785568;-3.024436;0.892857;-1.393387;
1.289006;4.425870;14.289613;1.015895;8.960030;-6.762396;1.674995;0.785572;-3.024448;0.892857;-1.393390;
1.289008;4.425883;14.289512;1.015894;8.960058;-6.762306;1.675005;0.785575;-3.024461;0.892857;-1.393393;
1.289012;4.425911;14.289310;1.015894;8.960113;-6.762125;1.675025;0.785581;-3.024486;0.892857;-1.393400;
1.289020;4.425966;14.288905;1.015893;8.960224;-6.761765;1.675065;0.785595;-3.024537;0.892857;-1.393414;
1.289036;4.426075;14.288097;1.015892;8.960445;-6.761043;1.675146;0.785621;-3.024639;0.892857;-1.393441;
1.289068;4.426295;14.286483;1.015889;8.960889;-6.759600;1.675306;0.785674;-3.024842;0.892857;-1.393495;
1.289133;4.426735;14.283259;1.015884;8.961776;-6.756717;1.675627;0.785779;-3.025247;0.892857;-1.393604;
1.289261;4.427616;14.276839;1.015873;8.963553;-6.750960;1.676269;0.785989;-3.026056;0.892857;-1.393825;
1.289519;4.429385;14.264098;1.015851;8.967119;-6.739486;1.677550;0.786407;-3.027666;0.892857;-1.394278;
1.290033;4.432953;14.239018;1.015807;8.974292;-6.716695;1.680108;0.787235;-3.030853;0.892857;-1.395222;
1.291062;4.440199;14.190430;1.015719;8.988799;-6.671737;1.685203;0.788857;-3.037098;0.892857;-1.397262;
1.292091;4.447585;14.143883;1.015631;9.003498;-6.627621;1.690269;0.790435;-3.043172;0.892857;-1.399494;
1.293119;4.455101;14.099313;1.015542;9.018364;-6.584349;1.695307;0.791969;-3.049080;0.892857;-1.401904;
1.294148;4.462738;14.056655;1.015453;9.033374;-6.541923;1.700316;0.793461;-3.054824;0.892857;-1.404479;
1.295177;4.470487;14.015847;1.015364;9.048506;-6.500344;1.705296;0.794912;-3.060409;0.892857;-1.407209;
1.296206;4.478339;13.976824;1.015274;9.063739;-6.459610;1.710247;0.796322;-3.065836;0.892857;-1.410080;
1.297235;4.486285;13.939528;1.015185;9.079054;-6.419720;1.715169;0.797692;-3.071111;0.892857;-1.413084;
1.298263;4.494316;13.903898;1.015095;9.094430;-6.380670;1.720062;0.799023;-3.076235;0.892857;-1.416211;
1.299292;4.502426;13.869876;1.015004;9.109848;-6.342459;1.724927;0.800315;-3.081213;0.892857;-1.419451;
1.300321;4.510605;13.837405;1.014914;9.125292;-6.305082;1.729761;0.801571;-3.086048;0.892857;-1.422797;
1.301350;4.518845;13.806430;1.014823;9.140743;-6.268535;1.734567;0.802790;-3.090742;0.892857;-1.426242;
1.303407;4.535474;13.748734;1.014640;9.171625;-6.197872;1.744090;0.805124;-3.099725;0.892857;-1.433388;
1.305259;4.550580;13.701394;1.014475;9.199281;-6.137055;1.752559;0.807107;-3.107361;0.892857;-1.440091;
1.307111;4.565776;13.658099;1.014309;9.226730;-6.078822;1.760932;0.808985;-3.114590;0.892857;-1.447015;
1.308963;4.581028;13.618571;1.014142;9.253876;-6.023143;1.769208;0.810760;-3.121427;0.892857;-1.454132;
1.310815;4.596300;13.582547;1.013974;9.280649;-5.969967;1.777386;0.812439;-3.127888;0.892857;-1.461416;
1.312667;4.611560;13.549782;1.013805;9.306984;-5.919244;1.785467;0.814024;-3.133990;0.892857;-1.468845;
1.314518;4.626780;13.520039;1.013636;9.332814;-5.870929;1.793449;0.815519;-3.139746;0.892857;-1.476398;
1.316370;4.641927;13.493084;1.013465;9.358082;-5.824957;1.801332;0.816928;-3.145172;0.892857;-1.484054;
1.317054;4.647494;13.483808;1.013402;9.367247;-5.808588;1.804215;0.817427;-3.147092;0.892857;-1.486904;
1.318420;4.658580;13.466257;1.013276;9.385319;-5.776763;1.809941;0.818392;-3.150807;0.892857;-1.492632;
1.319786;4.669596;13.449982;1.013149;9.403029;-5.746144;1.815613;0.819314;-3.154359;0.892857;-1.498399;
1.322519;4.691365;13.420924;1.012893;9.437329;-5.688368;1.826791;0.821039;-3.161001;0.892857;-1.510014;
1.325252;4.712739;13.396063;1.012636;9.469988;-5.635107;1.837750;0.822612;-3.167055;0.892857;-1.521713;
1.327985;4.733654;13.374862;1.012378;9.500885;-5.586171;1.848487;0.824041;-3.172559;0.892857;-1.533461;
1.330717;4.754050;13.356824;1.012118;9.529928;-5.541360;1.859002;0.825338;-3.177550;0.892857;-1.545225;
1.333450;4.773872;13.341486;1.011857;9.557035;-5.500471;1.869293;0.826511;-3.182066;0.892857;-1.556975;
1.336183;4.793068;13.328423;1.011594;9.582140;-5.463298;1.879359;0.827569;-3.186140;0.892857;-1.568684;
1.338916;4.811594;13.317244;1.011330;9.605191;-5.429639;1.889200;0.828521;-3.189805;0.892857;-1.580327;
1.341648;4.829409;13.307591;1.011065;9.626147;-5.399292;1.898813;0.829375;-3.193095;0.892857;-1.591884;
1.344381;4.846475;13.299135;1.010799;9.644979;-5.372060;1.908199;0.830140;-3.196037;0.892857;-1.603333;
1.347114;4.862759;13.291577;1.010533;9.661665;-5.347749;1.917355;0.830821;-3.198662;0.892857;-1.614657;
1.349847;4.878232;13.284643;1.010265;9.676195;-5.326171;1.926283;0.831428;-3.200996;0.892857;-1.625838;
1.352580;4.892867;13.278084;1.009997;9.688566;-5.307141;1.934980;0.831965;-3.203066;0.892857;-1.636862;
1.355312;4.906642;13.271672;1.009728;9.698781;-5.290480;1.943447;0.832440;-3.204895;0.892857;-1.647715;
1.358045;4.919535;13.265199;1.009458;9.706852;-5.276013;1.951683;0.832859;-3.206508;0.892857;-1.658384;
1.360778;4.931529;13.258479;1.009188;9.712793;-5.263574;1.959687;0.833228;-3.207927;0.892857;-1.668857;
1.363511;4.942608;13.251341;1.008918;9.716628;-5.252999;1.967459;0.833551;-3.209172;0.892857;-1.679125;
1.366243;4.952761;13.243630;1.008648;9.718383;-5.244132;1.975000;0.833835;-3.210264;0.892857;-1.689177;
1.368976;4.961975;13.235207;1.008377;9.718086;-5.236821;1.982308;0.834084;-3.211222;0.892857;-1.699005;
1.371709;4.970241;13.225946;1.008107;9.715774;-5.230922;1.989384;0.834302;-3.212064;0.892857;-1.708600;
1.374442;4.977553;13.215733;1.007836;9.711481;-5.226295;1.996228;0.834495;-3.212806;0.892857;-1.717955;
1.377175;4.983905;13.204468;1.007566;9.705247;-5.222806;2.002839;0.834666;-3.213465;0.892857;-1.727064;
1.379907;4.989292;13.192057;1.007296;9.697114;-5.220329;2.009219;0.834819;-3.214055;0.892857;-1.735921;
1.382640;4.993712;13.178421;1.007027;9.687125;-5.218740;2.015368;0.834959;-3.214591;0.892857;-1.744520;
1.388106;4.999642;13.147190;1.006489;9.661910;-5.217606;2.026972;0.835213;-3.215571;0.892857;-1.760919;
1.393025;5.001668;13.114218;1.006007;9.633291;-5.218525;2.036628;0.835427;-3.216394;0.892857;-1.774753;
1.397944;5.000569;13.076361;1.005528;9.599380;-5.220655;2.045541;0.835644;-3.217230;0.892857;-1.787688;
1.402863;4.996369;13.033421;1.005051;9.560428;-5.223512;2.053717;0.835878;-3.218130;0.892857;-1.799708;
1.407782;4.989093;12.985226;1.004578;9.516696;-5.226621;2.061158;0.836142;-3.219146;0.892857;-1.810801;
1.412701;4.978773;12.931652;1.004108;9.468446;-5.229553;2.067872;0.836447;-3.220320;0.892857;-1.820957;
1.417620;4.965444;12.872613;1.003643;9.415923;-5.231920;2.073863;0.836803;-3.221692;0.892857;-1.830166;
1.422539;4.949147;12.808053;1.003182;9.359363;-5.233379;2.079139;0.837219;-3.223294;0.892857;-1.838423;
1.427458;4.929925;12.737942;1.002726;9.298984;-5.233620;2.083706;0.837703;-3.225155;0.892857;-1.845723;
1.432377;4.907822;12.662272;1.002275;9.234989;-5.232373;2.087572;0.838260;-3.227300;0.892857;-1.852062;
1.437296;4.882887;12.581053;1.001829;9.167562;-5.229400;2.090746;0.838895;-3.229746;0.892857;-1.857439;
1.442215;4.855166;12.494311;1.001389;9.096868;-5.224493;2.093236;0.839614;-3.232512;0.892857;-1.861852;
1.447134;4.824707;12.402084;1.000955;9.023055;-5.217474;2.095050;0.840418;-3.235610;0.892857;-1.865302;
1.451186;4.797596;12.322024;1.000603;8.960002;-5.209996;2.096045;0.841147;-3.238417;0.892857;-1.867419;
1.451186;4.797597;12.322049;1.000603;8.960028;-5.209992;2.096045;0.841147;-3.238417;0.892857;-1.867419;
1.451187;4.797586;12.322015;1.000602;8.960002;-5.209989;2.096045;0.841148;-3.238418;0.892857;-1.867420;
1.451187;4.797585;12.322015;1.000602;8.960002;-5.209989;2.096045;0.841148;-3.238418;0.892857;-1.867420;
1.451207;4.797449;12.321620;1.000601;8.959692;-5.209949;2.096049;0.841151;-3.238432;0.892857;-1.867428;
1.451227;4.797314;12.321224;1.000599;8.959382;-5.209909;2.096053;0.841155;-3.238446;0.892857;-1.867437;
1.451266;4.797043;12.320432;1.000596;8.958762;-5.209830;2.096060;0.841162;-3.238474;0.892857;-1.867454;
1.451344;4.796500;12.318848;1.000589;8.957522;-5.209671;2.096075;0.841177;-3.238531;0.892857;-1.867488;
1.451500;4.795414;12.315675;1.000575;8.955040;-5.209351;2.096103;0.841206;-3.238644;0.892857;-1.867556;
1.451814;4.793232;12.309314;1.000548;8.950067;-5.208703;2.096159;0.841265;-3.238872;0.892857;-1.867688;
1.452440;4.788836;12.296525;1.000494;8.940087;-5.207379;2.096261;0.841385;-3.239331;0.892857;-1.867941;
1.453692;4.779916;12.270686;1.000387;8.919987;-5.204611;2.096434;0.841628;-3.240267;0.892857;-1.868401;
1.456197;4.761568;12.217968;1.000172;8.879244;-5.198595;2.096655;0.842132;-3.242207;0.892857;-1.869132;
1.458701;4.742546;12.163868;0.999960;8.837777;-5.191931;2.096707;0.842659;-3.244239;0.892857;-1.869615;
1.461206;4.722857;12.108395;0.999749;8.795598;-5.184608;2.096593;0.843211;-3.246362;0.892857;-1.869847;
1.463710;4.702507;12.051559;0.999541;8.752713;-5.176617;2.096314;0.843786;-3.248577;0.892857;-1.869831;
1.466215;4.681502;11.993369;0.999334;8.709132;-5.167949;2.095871;0.844385;-3.250884;0.892857;-1.869565;
1.468720;4.659849;11.933836;0.999128;8.664861;-5.158596;2.095267;0.845008;-3.253283;0.892857;-1.869050;
1.471224;4.637553;11.872970;0.998925;8.619905;-5.148553;2.094501;0.845655;-3.255772;0.892857;-1.868287;
1.473729;4.614622;11.810781;0.998724;8.574270;-5.137815;2.093577;0.846325;-3.258352;0.892857;-1.867276;
1.476233;4.591061;11.747281;0.998525;8.527959;-5.126376;2.092495;0.847019;-3.261022;0.892857;-1.866016;
1.481243;4.542085;11.616412;0.998132;8.433352;-5.101376;2.089867;0.848475;-3.266630;0.892857;-1.862754;
1.486252;4.490669;11.480446;0.997748;8.336068;-5.073560;2.086628;0.850023;-3.272587;0.892857;-1.858503;
1.491261;4.436860;11.339477;0.997373;8.236100;-5.042940;2.082792;0.851658;-3.278884;0.892857;-1.853266;
1.496270;4.380707;11.193606;0.997006;8.133431;-5.009537;2.078372;0.853379;-3.285510;0.892857;-1.847045;
1.501279;4.322260;11.042937;0.996648;8.028034;-4.973390;2.073382;0.855182;-3.292452;0.892857;-1.839842;
1.506288;4.261568;10.887581;0.996299;7.919875;-4.934549;2.067835;0.857064;-3.299697;0.892857;-1.831662;
1.511298;4.198681;10.727653;0.995960;7.808912;-4.893075;2.061748;0.859021;-3.307229;0.892857;-1.822506;
1.516307;4.133651;10.563274;0.995630;7.695099;-4.849044;2.055134;0.861048;-3.315033;0.892857;-1.812380;
1.521316;4.066529;10.394570;0.995311;7.578385;-4.802543;2.048011;0.863141;-3.323091;0.892857;-1.801286;
1.526325;3.997369;10.221676;0.995002;7.458717;-4.753670;2.040392;0.865295;-3.331385;0.892857;-1.789231;
1.531334;3.926227;10.044732;0.994703;7.336043;-4.702531;2.032296;0.867505;-3.339895;0.892857;-1.776218;
1.536344;3.853158;9.863887;0.994416;7.210311;-4.649244;2.023738;0.869767;-3.348602;0.892857;-1.762253;
1.541353;3.778222;9.679299;0.994139;7.081474;-4.593937;2.014737;0.872074;-3.357484;0.892857;-1.747344;
1.546362;3.701480;9.491135;0.993874;6.949490;-4.536744;2.005309;0.874421;-3.366520;0.892857;-1.731498;
1.551371;3.622996;9.299573;0.993620;6.814326;-4.477809;1.995473;0.876802;-3.375687;0.892857;-1.714723;
1.561389;3.461196;8.907345;0.993150;6.534596;-4.355426;1.974679;0.881640;-3.394313;0.892857;-1.678443;
1.561431;3.460514;8.905700;0.993148;6.533413;-4.354910;1.974590;0.881660;-3.394390;0.892857;-1.678286;
1.561431;3.460514;8.905700;0.993148;6.533413;-4.354910;1.974590;0.881660;-3.394390;0.892857;-1.678286;
1.561443;3.460321;8.905235;0.993147;6.533079;-4.354763;1.974565;0.881665;-3.394412;0.892857;-1.678241;
1.561454;3.460129;8.904770;0.993147;6.532745;-4.354617;1.974539;0.881671;-3.394434;0.892857;-1.678197;
1.561478;3.459744;8.903841;0.993146;6.532077;-4.354325;1.974489;0.881683;-3.394478;0.892857;-1.678108;
1.561524;3.458973;8.901981;0.993144;6.530740;-4.353740;1.974389;0.881705;-3.394566;0.892857;-1.677930;
1.561618;3.457432;8.898261;0.993140;6.528065;-4.352570;1.974187;0.881751;-3.394741;0.892857;-1.677574;
1.561805;3.454347;8.890818;0.993131;6.522713;-4.350228;1.973784;0.881842;-3.395092;0.892857;-1.676861;
1.562179;3.448171;8.875920;0.993115;6.511994;-4.345540;1.972976;0.882025;-3.395795;0.892857;-1.675431;
1.562926;3.435795;8.846078;0.993082;6.490503;-4.336144;1.971355;0.882390;-3.397200;0.892857;-1.672556;
1.564422;3.410942;8.786215;0.993017;6.447306;-4.317270;1.968090;0.883121;-3.400015;0.892857;-1.666746;
1.567412;3.360843;8.665791;0.992891;6.360057;-4.279219;1.961471;0.884586;-3.405658;0.892857;-1.654888;
1.570403;3.310233;8.544471;0.992769;6.271667;-4.240790;1.954735;0.886055;-3.411312;0.892857;-1.642716;
1.573293;3.260852;8.426425;0.992656;6.185166;-4.203327;1.948119;0.887476;-3.416783;0.892857;-1.630657;
1.573293;3.260852;8.426425;0.992656;6.185166;-4.203327;1.948119;0.887476;-3.416783;0.892857;-1.630657;
1.573303;3.260675;8.426001;0.992655;6.184856;-4.203192;1.948095;0.887481;-3.416803;0.892857;-1.630613;
1.573314;3.260497;8.425577;0.992655;6.184544;-4.203057;1.948071;0.887486;-3.416822;0.892857;-1.630570;
1.573334;3.260142;8.424730;0.992654;6.183921;-4.202788;1.948023;0.887497;-3.416862;0.892857;-1.630482;
1.573376;3.259432;8.423034;0.992652;6.182675;-4.202249;1.947928;0.887517;-3.416940;0.892857;-1.630308;
1.573458;3.258011;8.419642;0.992649;6.180182;-4.201172;1.947737;0.887558;-3.417097;0.892857;-1.629958;
1.573624;3.255168;8.412856;0.992643;6.175193;-4.199016;1.947354;0.887639;-3.417410;0.892857;-1.629258;
1.573955;3.249477;8.399278;0.992630;6.165205;-4.194702;1.946589;0.887802;-3.418037;0.892857;-1.627854;
1.574617;3.238079;8.372092;0.992605;6.145186;-4.186063;1.945053;0.888128;-3.419291;0.892857;-1.625036;
1.575941;3.215213;8.317607;0.992556;6.104985;-4.168744;1.941967;0.888779;-3.421799;0.892857;-1.619355;
1.578143;3.176977;8.226652;0.992475;6.037624;-4.139819;1.936789;0.889862;-3.425970;0.892857;-1.609773;
1.578143;3.176977;8.226652;0.992475;6.037624;-4.139819;1.936789;0.889862;-3.425970;0.892857;-1.609773;
1.578153;3.176801;8.226235;0.992475;6.037314;-4.139686;1.936766;0.889867;-3.425988;0.892857;-1.609728;
1.578163;3.176625;8.225817;0.992475;6.037004;-4.139553;1.936742;0.889872;-3.426007;0.892857;-1.609684;
1.578184;3.176274;8.224982;0.992474;6.036384;-4.139287;1.936694;0.889882;-3.426042;0.892857;-1.609595;
1.578224;3.175570;8.223311;0.992473;6.035143;-4.138756;1.936599;0.889902;-3.426107;0.892857;-1.609418;
1.578305;3.174164;8.219969;0.992470;6.032662;-4.137692;1.936408;0.889942;-3.426215;0.892857;-1.609064;
1.578466;3.171350;8.213283;0.992464;6.027696;-4.135566;1.936025;0.890021;-3.426344;0.892857;-1.608354;
1.578789;3.165718;8.199906;0.992452;6.017756;-4.131310;1.935260;0.890180;-3.426251;0.892857;-1.606931;
1.579435;3.154440;8.173129;0.992430;5.997838;-4.122790;1.933727;0.890497;-3.424679;0.892857;-1.604076;
1.580726;3.131841;8.119497;0.992385;5.957864;-4.105719;1.930646;0.891132;-3.416144;0.892857;-1.598324;
1.582018;3.109194;8.065771;0.992341;5.917713;-4.088611;1.927547;0.891766;-3.400608;0.892857;-1.592517;
1.583310;3.086515;8.011969;0.992297;5.877401;-4.071467;1.924430;0.892399;-3.378347;0.892857;-1.586657;
1.584601;3.063819;7.958110;0.992255;5.836943;-4.054292;1.921296;0.893031;-3.349652;0.892857;-1.580747;
1.585893;3.041121;7.904210;0.992214;5.796352;-4.037089;1.918145;0.893662;-3.314820;0.892857;-1.574788;
1.587185;3.018435;7.850286;0.992174;5.755643;-4.019862;1.914978;0.894292;-3.274157;0.892857;-1.568783;
1.588476;2.995773;7.796356;0.992134;5.714831;-4.002613;1.911794;0.894921;-3.227971;0.892857;-1.562734;
1.589768;2.973149;7.742434;0.992096;5.673929;-3.985347;1.908594;0.895548;-3.176571;0.892857;-1.556645;
1.591060;2.950573;7.688538;0.992058;5.632950;-3.968066;1.905379;0.896173;-3.120267;0.892857;-1.550518;
1.592351;2.928057;7.634683;0.992021;5.591908;-3.950775;1.902149;0.896796;-3.059370;0.892857;-1.544357;
1.593643;2.905609;7.580882;0.991986;5.550816;-3.933475;1.898905;0.897418;-2.994187;0.892857;-1.538164;
1.594934;2.883240;7.527151;0.991951;5.509685;-3.916171;1.895646;0.898037;-2.925023;0.892857;-1.531942;
1.596226;2.860958;7.473502;0.991917;5.468527;-3.898866;1.892373;0.898655;-2.852177;0.892857;-1.525694;
1.597518;2.838770;7.419949;0.991884;5.427355;-3.881563;1.889086;0.899269;-2.775945;0.892857;-1.519424;
1.598210;2.826916;7.391282;0.991867;5.405279;-3.872287;1.887319;0.899598;-2.733799;0.892857;-1.516054;
1.598210;2.826916;7.391282;0.991867;5.405279;-3.872287;1.887319;0.899598;-2.733802;0.892857;-1.516054;
1.598211;2.826905;7.391257;0.991867;5.405259;-3.872279;1.887317;0.899598;-2.733764;0.892857;-1.516051;
1.598211;2.826905;7.391257;0.991867;5.405259;-3.872279;1.887317;0.899598;-2.733764;0.892857;-1.516051;
1.598214;2.826844;7.391108;0.991867;5.405145;-3.872231;1.887308;0.899600;-2.733543;0.892857;-1.516033;
1.598218;2.826783;7.390960;0.991867;5.405031;-3.872183;1.887299;0.899602;-2.733323;0.892857;-1.516016;
1.598225;2.826660;7.390664;0.991867;5.404803;-3.872087;1.887281;0.899605;-2.732881;0.892857;-1.515981;
1.598239;2.826415;7.390071;0.991866;5.404346;-3.871895;1.887244;0.899612;-2.731998;0.892857;-1.515911;
1.598268;2.825925;7.388886;0.991865;5.403432;-3.871511;1.887171;0.899626;-2.730232;0.892857;-1.515772;
1.598325;2.824946;7.386515;0.991864;5.401606;-3.870744;1.887025;0.899653;-2.726694;0.892857;-1.515493;
1.598440;2.822988;7.381774;0.991861;5.397952;-3.869209;1.886732;0.899707;-2.719602;0.892857;-1.514934;
1.598669;2.819073;7.372296;0.991856;5.390644;-3.866139;1.886145;0.899816;-2.705349;0.892857;-1.513817;
1.599128;2.811255;7.353351;0.991844;5.376030;-3.860001;1.884972;0.900033;-2.676579;0.892857;-1.511580;
1.600044;2.795661;7.315508;0.991822;5.346806;-3.847728;1.882619;0.900465;-2.618032;0.892857;-1.507102;
1.600586;2.786483;7.293201;0.991810;5.329559;-3.840486;1.881228;0.900720;-2.582872;0.892857;-1.504454;
1.600586;2.786483;7.293201;0.991810;5.329559;-3.840486;1.881228;0.900720;-2.582872;0.892857;-1.504454;
1.600589;2.786428;7.293067;0.991810;5.329455;-3.840442;1.881220;0.900722;-2.582659;0.892857;-1.504438;
1.600592;2.786373;7.292933;0.991810;5.329351;-3.840399;1.881211;0.900723;-2.582446;0.892857;-1.504423;
1.600599;2.786262;7.292664;0.991809;5.329144;-3.840312;1.881195;0.900727;-2.582020;0.892857;-1.504391;
1.600612;2.786042;7.292127;0.991809;5.328728;-3.840137;1.881161;0.900733;-2.581168;0.892857;-1.504327;
1.600638;2.785600;7.291053;0.991809;5.327898;-3.839788;1.881094;0.900745;-2.579466;0.892857;-1.504199;
1.600690;2.784717;7.288906;0.991807;5.326237;-3.839091;1.880960;0.900769;-2.576067;0.892857;-1.503944;
1.600794;2.782952;7.284612;0.991805;5.322914;-3.837696;1.880691;0.900818;-2.569291;0.892857;-1.503434;
1.601003;2.779423;7.276025;0.991800;5.316269;-3.834906;1.880154;0.900917;-2.555827;0.892857;-1.502413;
1.601420;2.772375;7.258864;0.991790;5.302982;-3.829327;1.879079;0.901112;-2.529247;0.892857;-1.500369;
1.602254;2.758312;7.224583;0.991771;5.276412;-3.818174;1.876925;0.901503;-2.477456;0.892857;-1.496279;
1.603088;2.744292;7.190358;0.991753;5.249848;-3.807028;1.874767;0.901893;-2.427451;0.892857;-1.492185;
1.603922;2.730312;7.156189;0.991735;5.223290;-3.795889;1.872603;0.902282;-2.379182;0.892857;-1.488087;
1.604756;2.716369;7.122074;0.991717;5.196736;-3.784757;1.870435;0.902669;-2.332592;0.892857;-1.483984;
1.605591;2.702462;7.088015;0.991700;5.170186;-3.773634;1.868262;0.903055;-2.287626;0.892857;-1.479879;
1.606425;2.688589;7.054009;0.991683;5.143639;-3.762520;1.866085;0.903441;-2.244226;0.892857;-1.475769;
1.607259;2.674746;7.020058;0.991666;5.117094;-3.751415;1.863903;0.903825;-2.202332;0.892857;-1.471657;
1.608093;2.660933;6.986161;0.991650;5.090550;-3.740321;1.861717;0.904207;-2.161887;0.892857;-1.467542;
1.608927;2.647148;6.952317;0.991634;5.064007;-3.729239;1.859527;0.904589;-2.122829;0.892857;-1.463423;
1.609761;2.633387;6.918527;0.991619;5.037464;-3.718168;1.857332;0.904969;-2.085099;0.892857;-1.459301;
1.610595;2.619651;6.884791;0.991604;5.010919;-3.707110;1.855134;0.905349;-2.048636;0.892857;-1.455176;
1.611430;2.605937;6.851108;0.991589;4.984374;-3.696065;1.852932;0.905726;-2.013379;0.892857;-1.451047;
1.613098;2.578570;6.783903;0.991561;4.931277;-3.674018;1.848516;0.906479;-1.946164;0.892857;-1.442780;
1.614599;2.554003;6.723604;0.991537;4.883481;-3.654228;1.844530;0.907151;-1.889193;0.892857;-1.435326;
1.616101;2.529490;6.663481;0.991514;4.835675;-3.634491;1.840532;0.907820;-1.835189;0.892857;-1.427859;
1.617133;2.512660;6.622236;0.991499;4.802792;-3.620951;1.837777;0.908277;-1.799585;0.892857;-1.422715;
1.617133;2.512660;6.622236;0.991499;4.802792;-3.620951;1.837777;0.908277;-1.799585;0.892857;-1.422715;
1.617137;2.512598;6.622083;0.991499;4.802670;-3.620901;1.837767;0.908278;-1.799456;0.892857;-1.422696;
