time;PhaseShifter_5_6_phaseShifter_PMonitored;PhaseShifter_5_6_phaseShifter_state;PhaseShifter_5_6_phaseShifter_tap;HVDC_hvdc_P1Pu;HVDC_hvdc_Q1Pu;HVDC_hvdc_Q2Pu;HVDC_hvdc_Theta1;HVDC_hvdc_Theta2;
271.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
272.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
273.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
274.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
275.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
276.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
277.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
278.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
279.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
280.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
281.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
282.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
283.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
284.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
285.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
286.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
287.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
288.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
289.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
290.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
291.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
292.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
293.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
294.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
295.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
296.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
297.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
298.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
299.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
300.000000;7.830840;4.000000;13.000000;13.057000;-0.572392;-1.404680;-0.113693;-0.139821;
