time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
6.002353;0.367564;-0.138961;0.735105;0.728540;0.098022;-0.470344;-0.254022;
6.002465;0.367561;-0.139147;0.735035;0.728469;0.098028;-0.470345;-0.254307;
6.002690;0.367554;-0.139526;0.734892;0.728323;0.098040;-0.470348;-0.254885;
6.002914;0.367549;-0.139912;0.734746;0.728174;0.098052;-0.470353;-0.255476;
6.003138;0.367545;-0.140305;0.734597;0.728022;0.098065;-0.470360;-0.256080;
6.003363;0.367541;-0.140707;0.734445;0.727867;0.098079;-0.470368;-0.256696;
6.003587;0.367539;-0.141116;0.734290;0.727708;0.098093;-0.470377;-0.257324;
6.004036;0.367536;-0.141956;0.733971;0.727383;0.098124;-0.470399;-0.258617;
6.004388;0.367537;-0.142634;0.733714;0.727119;0.098149;-0.470419;-0.259662;
6.004405;0.367537;-0.142667;0.733701;0.727107;0.098150;-0.470420;-0.259712;
6.004421;0.367537;-0.142699;0.733689;0.727094;0.098151;-0.470422;-0.259762;
6.004454;0.367537;-0.142763;0.733665;0.727069;0.098153;-0.470424;-0.259861;
6.004520;0.367537;-0.142893;0.733616;0.727019;0.098158;-0.470428;-0.260061;
6.004652;0.367538;-0.143153;0.733517;0.726918;0.098168;-0.470437;-0.260462;
6.004915;0.367540;-0.143680;0.733316;0.726713;0.098188;-0.470455;-0.261277;
6.005389;0.367547;-0.144648;0.732948;0.726336;0.098226;-0.470492;-0.262774;
6.005406;0.367554;-0.144637;0.732951;0.726340;0.098228;-0.470501;-0.262761;
6.005423;0.367562;-0.144626;0.732956;0.726343;0.098230;-0.470510;-0.262746;
6.005458;0.367577;-0.144602;0.732964;0.726352;0.098234;-0.470529;-0.262715;
6.005527;0.367608;-0.144547;0.732984;0.726370;0.098242;-0.470567;-0.262644;
6.005666;0.367676;-0.144413;0.733032;0.726417;0.098259;-0.470647;-0.262464;
6.005944;0.367828;-0.144047;0.733166;0.726547;0.098295;-0.470828;-0.261961;
6.006499;0.368219;-0.142839;0.733612;0.726986;0.098377;-0.471282;-0.260256;
6.007055;0.368702;-0.141134;0.734243;0.727609;0.098471;-0.471838;-0.257826;
6.007610;0.369280;-0.138931;0.735057;0.728417;0.098578;-0.472497;-0.254673;
6.008721;0.370668;-0.133372;0.737106;0.730451;0.098824;-0.474070;-0.246726;
6.009720;0.372152;-0.127238;0.739354;0.732685;0.099080;-0.475745;-0.237995;
6.010720;0.373814;-0.120296;0.741881;0.735197;0.099366;-0.477615;-0.228177;
6.011720;0.375615;-0.112766;0.744602;0.737900;0.099675;-0.479638;-0.217609;
6.012719;0.377519;-0.104838;0.747443;0.740723;0.100004;-0.481773;-0.206578;
6.013719;0.379494;-0.096677;0.750344;0.743603;0.100349;-0.483986;-0.195325;
6.014719;0.381512;-0.088424;0.753252;0.746490;0.100705;-0.486246;-0.184050;
6.015651;0.383411;-0.080751;0.755934;0.749150;0.101044;-0.488372;-0.173661;
6.015665;0.383440;-0.080637;0.755973;0.749190;0.101049;-0.488404;-0.173507;
6.015679;0.383468;-0.080523;0.756013;0.749229;0.101054;-0.488436;-0.173353;
6.015707;0.383525;-0.080294;0.756093;0.749308;0.101064;-0.488500;-0.173045;
6.015763;0.383639;-0.079837;0.756252;0.749466;0.101085;-0.488627;-0.172429;
6.015787;0.383689;-0.079636;0.756322;0.749535;0.101094;-0.488683;-0.172159;
6.015801;0.383717;-0.079523;0.756361;0.749574;0.101099;-0.488715;-0.172006;
6.015815;0.383746;-0.079409;0.756401;0.749613;0.101104;-0.488746;-0.171853;
6.015843;0.383803;-0.079182;0.756480;0.749692;0.101114;-0.488810;-0.171547;
6.015898;0.383916;-0.078728;0.756638;0.749848;0.101134;-0.488937;-0.170936;
6.016009;0.384143;-0.077821;0.756953;0.750160;0.101175;-0.489191;-0.169717;
6.016231;0.384596;-0.076013;0.757579;0.750782;0.101257;-0.489698;-0.167291;
6.016675;0.385499;-0.072428;0.758819;0.752011;0.101421;-0.490710;-0.162493;
6.017119;0.386399;-0.068888;0.760040;0.753220;0.101586;-0.491717;-0.157775;
6.017563;0.387293;-0.065397;0.761239;0.754408;0.101751;-0.492719;-0.153141;
6.018450;0.389060;-0.058591;0.763564;0.756710;0.102080;-0.494699;-0.144163;
6.019338;0.390792;-0.052043;0.765786;0.758908;0.102407;-0.496643;-0.135593;
6.019782;0.391644;-0.048872;0.766857;0.759967;0.102570;-0.497600;-0.131468;
6.020670;0.393315;-0.042762;0.768911;0.761996;0.102894;-0.499479;-0.123564;
6.021557;0.394938;-0.036969;0.770847;0.763906;0.103214;-0.501308;-0.116129;
6.023333;0.398032;-0.026384;0.774354;0.767360;0.103841;-0.504806;-0.102694;
6.025108;0.400914;-0.017147;0.777383;0.770334;0.104449;-0.508083;-0.091150;
6.026884;0.403584;-0.009243;0.779949;0.772844;0.105035;-0.511140;-0.081428;
6.028659;0.406049;-0.002613;0.782081;0.774919;0.105601;-0.513985;-0.073414;
6.030435;0.408324;0.002836;0.783817;0.776596;0.106146;-0.516634;-0.066963;
6.032210;0.410424;0.007213;0.785197;0.777918;0.106673;-0.519103;-0.061910;
6.033986;0.412368;0.010643;0.786266;0.778926;0.107183;-0.521413;-0.058085;
6.035761;0.414177;0.013249;0.787066;0.779665;0.107678;-0.523585;-0.055319;
6.037536;0.415871;0.015154;0.787637;0.780175;0.108161;-0.525638;-0.053449;
6.039312;0.417468;0.016472;0.788019;0.780496;0.108632;-0.527593;-0.052327;
6.041087;0.418985;0.017310;0.788246;0.780660;0.109095;-0.529465;-0.051817;
6.042863;0.420436;0.017760;0.788347;0.780698;0.109550;-0.531270;-0.051801;
6.044638;0.421837;0.017904;0.788349;0.780638;0.109999;-0.533023;-0.052172;
6.046414;0.423197;0.017813;0.788276;0.780501;0.110443;-0.534734;-0.052844;
6.048189;0.424526;0.017545;0.788145;0.780306;0.110884;-0.536414;-0.053742;
6.049965;0.425833;0.017149;0.787973;0.780070;0.111322;-0.538070;-0.054803;
6.051740;0.427124;0.016664;0.787772;0.779805;0.111757;-0.539710;-0.055979;
6.053515;0.428404;0.016122;0.787552;0.779520;0.112192;-0.541338;-0.057230;
6.055291;0.429678;0.015547;0.787321;0.779224;0.112625;-0.542959;-0.058524;
6.057066;0.430949;0.014959;0.787086;0.778923;0.113058;-0.544576;-0.059839;
6.058842;0.432218;0.014369;0.786849;0.778622;0.113491;-0.546192;-0.061157;
6.060617;0.433488;0.013789;0.786615;0.778322;0.113923;-0.547808;-0.062466;
6.062393;0.434759;0.013225;0.786386;0.778027;0.114356;-0.549426;-0.063758;
6.064168;0.436034;0.012680;0.786163;0.777738;0.114788;-0.551046;-0.065027;
6.065944;0.437311;0.012156;0.785947;0.777455;0.115221;-0.552668;-0.066271;
6.067719;0.438590;0.011655;0.785737;0.777178;0.115654;-0.554294;-0.067489;
6.069495;0.439873;0.011176;0.785534;0.776908;0.116087;-0.555922;-0.068682;
6.073045;0.442447;0.010275;0.785145;0.776386;0.116954;-0.559185;-0.071001;
6.076596;0.445029;0.009442;0.784777;0.775882;0.117822;-0.562455;-0.073243;
6.080147;0.447617;0.008662;0.784425;0.775394;0.118690;-0.565732;-0.075426;
6.083698;0.450210;0.007922;0.784085;0.774916;0.119557;-0.569011;-0.077566;
6.087249;0.452804;0.007211;0.783753;0.774446;0.120425;-0.572292;-0.079679;
6.090800;0.455399;0.006518;0.783425;0.773979;0.121292;-0.575572;-0.081777;
6.094351;0.457994;0.005838;0.783100;0.773514;0.122158;-0.578850;-0.083868;
6.097902;0.460586;0.005165;0.782777;0.773049;0.123024;-0.582125;-0.085959;
6.105003;0.465764;0.003829;0.782129;0.772115;0.124753;-0.588665;-0.090152;
6.109982;0.469387;0.002899;0.781673;0.771457;0.125963;-0.593240;-0.093105;
6.110131;0.469495;0.002872;0.781659;0.771437;0.125999;-0.593377;-0.093194;
6.110280;0.469604;0.002844;0.781646;0.771418;0.126035;-0.593514;-0.093283;
6.110578;0.469821;0.002788;0.781619;0.771378;0.126108;-0.593788;-0.093460;
6.111175;0.470255;0.002677;0.781564;0.771299;0.126253;-0.594336;-0.093815;
6.112369;0.471123;0.002455;0.781454;0.771141;0.126542;-0.595431;-0.094525;
6.114756;0.472857;0.002012;0.781235;0.770824;0.127122;-0.597621;-0.095948;
6.119531;0.476322;0.001127;0.780796;0.770187;0.128279;-0.601994;-0.098802;
6.129080;0.483238;-0.000630;0.779915;0.768905;0.130589;-0.610721;-0.104542;
6.132862;0.485972;-0.001320;0.779566;0.768394;0.131502;-0.614170;-0.106825;
6.133013;0.486081;-0.001347;0.779552;0.768374;0.131538;-0.614307;-0.106917;
6.133164;0.486190;-0.001375;0.779538;0.768353;0.131575;-0.614445;-0.107008;
6.133466;0.486408;-0.001430;0.779510;0.768313;0.131647;-0.614720;-0.107191;
6.134070;0.486845;-0.001540;0.779454;0.768231;0.131793;-0.615270;-0.107556;
6.135278;0.487717;-0.001759;0.779342;0.768067;0.132084;-0.616370;-0.108287;
6.137693;0.489460;-0.002197;0.779118;0.767740;0.132667;-0.618569;-0.109752;
6.142525;0.492944;-0.003069;0.778670;0.767083;0.133830;-0.622961;-0.112686;
6.152187;0.499897;-0.004793;0.777773;0.765763;0.136153;-0.631726;-0.118580;
6.170560;0.513067;-0.008005;0.776062;0.763229;0.140551;-0.648315;-0.129878;
6.170718;0.513180;-0.008032;0.776047;0.763207;0.140589;-0.648457;-0.129975;
6.170876;0.513293;-0.008060;0.776033;0.763185;0.140626;-0.648600;-0.130073;
6.171193;0.513519;-0.008114;0.776003;0.763141;0.140702;-0.648884;-0.130269;
6.171826;0.513972;-0.008223;0.775944;0.763053;0.140853;-0.649454;-0.130660;
6.173091;0.514876;-0.008441;0.775826;0.762877;0.141155;-0.650592;-0.131443;
6.175622;0.516684;-0.008875;0.775590;0.762525;0.141759;-0.652868;-0.133012;
6.180684;0.520295;-0.009738;0.775117;0.761818;0.142965;-0.657414;-0.136155;
6.190808;0.527502;-0.011446;0.774169;0.760398;0.145372;-0.666482;-0.142470;
6.211057;0.541854;-0.014787;0.772266;0.757526;0.150165;-0.684527;-0.155214;
6.231305;0.556122;-0.018028;0.770354;0.754614;0.154929;-0.702448;-0.168110;
6.249999;0.569219;-0.020935;0.768579;0.751888;0.159303;-0.718883;-0.180153;
6.249999;0.774034;-0.075141;1.049331;1.037740;0.155535;-0.718883;-0.180153;
6.250000;0.774037;-0.075134;1.049333;1.037742;0.155535;-0.718886;-0.180147;
6.250002;0.774041;-0.075127;1.049334;1.037743;0.155536;-0.718889;-0.180141;
6.250005;0.774048;-0.075114;1.049338;1.037747;0.155537;-0.718895;-0.180130;
6.250011;0.774062;-0.075088;1.049344;1.037753;0.155540;-0.718908;-0.180107;
6.250024;0.774091;-0.075036;1.049358;1.037765;0.155546;-0.718932;-0.180063;
6.250049;0.774146;-0.074935;1.049384;1.037790;0.155557;-0.718980;-0.179977;
6.250099;0.774255;-0.074745;1.049432;1.037836;0.155579;-0.719073;-0.179815;
6.250199;0.774461;-0.074411;1.049517;1.037915;0.155622;-0.719251;-0.179535;
6.250300;0.774651;-0.074136;1.049586;1.037979;0.155662;-0.719416;-0.179312;
6.250400;0.774826;-0.073920;1.049640;1.038027;0.155701;-0.719570;-0.179145;
6.250500;0.774986;-0.073762;1.049678;1.038061;0.155737;-0.719712;-0.179033;
6.250600;0.775133;-0.073660;1.049701;1.038079;0.155771;-0.719843;-0.178975;
6.250701;0.775265;-0.073613;1.049710;1.038083;0.155804;-0.719963;-0.178971;
6.250801;0.775384;-0.073621;1.049704;1.038072;0.155834;-0.720072;-0.179018;
6.250901;0.775490;-0.073682;1.049684;1.038047;0.155863;-0.720172;-0.179116;
6.251001;0.775583;-0.073795;1.049650;1.038009;0.155891;-0.720261;-0.179264;
6.251102;0.775663;-0.073960;1.049602;1.037957;0.155916;-0.720340;-0.179460;
6.251151;0.775698;-0.074058;1.049574;1.037927;0.155928;-0.720376;-0.179574;
6.251157;0.775702;-0.074071;1.049571;1.037923;0.155929;-0.720380;-0.179589;
6.251163;0.775706;-0.074085;1.049567;1.037919;0.155931;-0.720384;-0.179604;
6.251175;0.775714;-0.074112;1.049559;1.037911;0.155934;-0.720392;-0.179635;
6.251199;0.775730;-0.074168;1.049543;1.037894;0.155939;-0.720408;-0.179698;
6.251248;0.775758;-0.074289;1.049509;1.037858;0.155950;-0.720439;-0.179833;
6.251345;0.775808;-0.074564;1.049432;1.037777;0.155971;-0.720494;-0.180136;
6.251539;0.775876;-0.075246;1.049244;1.037581;0.156009;-0.720579;-0.180866;
6.251717;0.775903;-0.076024;1.049030;1.037360;0.156039;-0.720630;-0.181683;
6.251724;0.775903;-0.076054;1.049022;1.037351;0.156040;-0.720632;-0.181715;
6.251730;0.775903;-0.076085;1.049013;1.037343;0.156041;-0.720633;-0.181746;
6.251743;0.775904;-0.076146;1.048996;1.037325;0.156043;-0.720636;-0.181811;
6.251768;0.775904;-0.076272;1.048962;1.037290;0.156047;-0.720640;-0.181941;
6.251819;0.775903;-0.076531;1.048891;1.037217;0.156055;-0.720648;-0.182210;
6.251921;0.775893;-0.077081;1.048741;1.037063;0.156069;-0.720657;-0.182779;
6.252124;0.775844;-0.078309;1.048406;1.036721;0.156093;-0.720654;-0.184040;
6.252311;0.775766;-0.079581;1.048060;1.036368;0.156111;-0.720625;-0.185339;
6.252318;0.775763;-0.079627;1.048047;1.036355;0.156112;-0.720624;-0.185385;
6.252324;0.775760;-0.079672;1.048035;1.036343;0.156112;-0.720622;-0.185431;
6.252336;0.775753;-0.079763;1.048010;1.036318;0.156113;-0.720619;-0.185524;
6.252362;0.775740;-0.079947;1.047960;1.036267;0.156116;-0.720613;-0.185710;
6.252412;0.775711;-0.080321;1.047859;1.036163;0.156119;-0.720600;-0.186091;
6.252512;0.775648;-0.081097;1.047648;1.035949;0.156127;-0.720568;-0.186879;
6.252713;0.775498;-0.082756;1.047197;1.035491;0.156138;-0.720486;-0.188559;
6.252756;0.775461;-0.083131;1.047095;1.035388;0.156140;-0.720465;-0.188938;
6.252762;0.775456;-0.083185;1.047080;1.035373;0.156140;-0.720462;-0.188993;
6.252769;0.775451;-0.083240;1.047065;1.035358;0.156141;-0.720459;-0.189049;
6.252781;0.775440;-0.083350;1.047035;1.035327;0.156141;-0.720452;-0.189160;
6.252806;0.775417;-0.083572;1.046975;1.035266;0.156142;-0.720439;-0.189384;
6.252856;0.775372;-0.084021;1.046853;1.035143;0.156144;-0.720412;-0.189838;
6.252956;0.775275;-0.084945;1.046602;1.034889;0.156147;-0.720355;-0.190770;
6.253155;0.775061;-0.086885;1.046075;1.034355;0.156151;-0.720223;-0.192727;
6.253554;0.774557;-0.091114;1.044925;1.033192;0.156149;-0.719902;-0.196987;
6.253953;0.773960;-0.095773;1.043657;1.031911;0.156137;-0.719510;-0.201679;
6.254244;0.773474;-0.099418;1.042663;1.030908;0.156122;-0.719185;-0.205352;
6.254250;0.773464;-0.099493;1.042643;1.030888;0.156122;-0.719178;-0.205427;
6.254256;0.773453;-0.099567;1.042622;1.030867;0.156122;-0.719171;-0.205502;
6.254267;0.773433;-0.099716;1.042582;1.030826;0.156121;-0.719158;-0.205652;
6.254291;0.773393;-0.100014;1.042500;1.030744;0.156120;-0.719131;-0.205953;
6.254303;0.773371;-0.100174;1.042457;1.030700;0.156119;-0.719116;-0.206114;
6.254309;0.773361;-0.100248;1.042436;1.030680;0.156119;-0.719109;-0.206189;
6.254315;0.773351;-0.100322;1.042416;1.030659;0.156118;-0.719103;-0.206264;
6.254326;0.773331;-0.100470;1.042376;1.030618;0.156118;-0.719089;-0.206413;
6.254349;0.773292;-0.100766;1.042295;1.030537;0.156116;-0.719063;-0.206711;
6.254396;0.773213;-0.101355;1.042134;1.030375;0.156114;-0.719010;-0.207306;
6.254488;0.773058;-0.102525;1.041814;1.030052;0.156110;-0.718906;-0.208488;
6.254674;0.772757;-0.104830;1.041183;1.029415;0.156102;-0.718707;-0.210820;
6.255044;0.772192;-0.109305;1.039955;1.028174;0.156093;-0.718337;-0.215365;
6.255415;0.771674;-0.113607;1.038771;1.026977;0.156091;-0.718003;-0.219752;
6.255716;0.771287;-0.116970;1.037843;1.026038;0.156093;-0.717759;-0.223196;
6.255716;0.771287;-0.116971;1.037843;1.026037;0.156093;-0.717759;-0.223197;
6.255721;0.771280;-0.117031;1.037826;1.026021;0.156094;-0.717755;-0.223259;
6.255727;0.771273;-0.117092;1.037810;1.026004;0.156094;-0.717750;-0.223321;
6.255738;0.771259;-0.117212;1.037776;1.025970;0.156094;-0.717742;-0.223444;
6.255760;0.771231;-0.117454;1.037710;1.025902;0.156094;-0.717724;-0.223692;
6.255804;0.771173;-0.117935;1.037577;1.025768;0.156093;-0.717686;-0.224184;
6.255891;0.771049;-0.118892;1.037313;1.025501;0.156091;-0.717603;-0.225161;
6.256067;0.770770;-0.120785;1.036791;1.024975;0.156077;-0.717410;-0.227084;
6.256419;0.770101;-0.124489;1.035772;1.023954;0.156018;-0.716918;-0.230813;
6.256453;0.770028;-0.124849;1.035673;1.023855;0.156010;-0.716862;-0.231172;
6.256458;0.770015;-0.124910;1.035656;1.023839;0.156009;-0.716852;-0.231233;
6.256464;0.770002;-0.124971;1.035640;1.023822;0.156007;-0.716842;-0.231294;
6.256474;0.769976;-0.125093;1.035606;1.023789;0.156004;-0.716822;-0.231415;
6.256495;0.769924;-0.125336;1.035540;1.023722;0.155998;-0.716782;-0.231657;
6.256537;0.769818;-0.125820;1.035407;1.023590;0.155986;-0.716701;-0.232139;
6.256621;0.769602;-0.126781;1.035143;1.023327;0.155960;-0.716534;-0.233094;
6.256788;0.769149;-0.128675;1.034625;1.022812;0.155901;-0.716180;-0.234968;
6.257124;0.768164;-0.132355;1.033619;1.021815;0.155761;-0.715395;-0.238581;
6.257459;0.767079;-0.135899;1.032653;1.020864;0.155591;-0.714515;-0.242022;
6.257794;0.765899;-0.139317;1.031724;1.019955;0.155393;-0.713543;-0.245301;
6.258129;0.764632;-0.142614;1.030830;1.019085;0.155169;-0.712486;-0.248429;
6.258465;0.763283;-0.145798;1.029970;1.018252;0.154921;-0.711350;-0.251412;
6.258800;0.761858;-0.148875;1.029141;1.017455;0.154650;-0.710141;-0.254260;
6.259135;0.760362;-0.151849;1.028343;1.016692;0.154358;-0.708863;-0.256978;
6.259349;0.759374;-0.153699;1.027848;1.016221;0.154161;-0.708015;-0.258652;
6.259349;0.759374;-0.153699;1.027848;1.016221;0.154161;-0.708015;-0.258651;
6.259355;0.759345;-0.153751;1.027834;1.016208;0.154155;-0.707990;-0.258699;
6.259362;0.759316;-0.153804;1.027820;1.016194;0.154149;-0.707965;-0.258746;
6.259374;0.759258;-0.153909;1.027792;1.016168;0.154138;-0.707915;-0.258840;
6.259398;0.759142;-0.154118;1.027736;1.016115;0.154115;-0.707816;-0.259028;
6.259448;0.758909;-0.154535;1.027624;1.016009;0.154068;-0.707615;-0.259403;
6.259546;0.758439;-0.155363;1.027403;1.015800;0.153973;-0.707210;-0.260144;
6.259743;0.757484;-0.156995;1.026968;1.015389;0.153778;-0.706386;-0.261596;
6.260137;0.755518;-0.160168;1.026125;1.014598;0.153372;-0.704682;-0.264387;
6.260925;0.751386;-0.166164;1.024540;1.013128;0.152497;-0.701078;-0.269538;
6.261633;0.747462;-0.171185;1.023225;1.011925;0.151647;-0.697635;-0.273715;
6.262342;0.743378;-0.175875;1.022006;1.010828;0.150745;-0.694032;-0.277492;
6.263051;0.739161;-0.180259;1.020877;1.009827;0.149800;-0.690298;-0.280906;
6.263760;0.734835;-0.184359;1.019831;1.008914;0.148819;-0.686454;-0.283985;
6.264016;0.733251;-0.185774;1.019472;1.008604;0.148457;-0.685044;-0.285021;
6.264016;0.733252;-0.185774;1.019472;1.008604;0.148457;-0.685044;-0.285021;
6.264024;0.733204;-0.185816;1.019461;1.008595;0.148446;-0.685001;-0.285052;
6.264032;0.733156;-0.185858;1.019451;1.008586;0.148435;-0.684959;-0.285082;
6.264047;0.733061;-0.185941;1.019429;1.008568;0.148413;-0.684874;-0.285142;
6.264078;0.732870;-0.186107;1.019387;1.008532;0.148370;-0.684704;-0.285262;
6.264139;0.732488;-0.186438;1.019304;1.008461;0.148282;-0.684363;-0.285501;
6.264261;0.731722;-0.187094;1.019138;1.008319;0.148106;-0.683680;-0.285972;
6.264506;0.730184;-0.188383;1.018814;1.008043;0.147752;-0.682308;-0.286888;
6.264996;0.727087;-0.190876;1.018189;1.007517;0.147036;-0.679541;-0.288624;
6.265486;0.723964;-0.193257;1.017597;1.007024;0.146310;-0.676747;-0.290233;
6.265977;0.720821;-0.195531;1.017035;1.006562;0.145576;-0.673930;-0.291725;
6.266467;0.717662;-0.197704;1.016502;1.006131;0.144834;-0.671095;-0.293104;
6.266957;0.714491;-0.199779;1.015997;1.005728;0.144087;-0.668247;-0.294379;
6.267937;0.708135;-0.203661;1.015063;1.004999;0.142581;-0.662528;-0.296641;
6.268819;0.702413;-0.206864;1.014304;1.004426;0.141215;-0.657368;-0.298374;
6.269701;0.696706;-0.209813;1.013616;1.003922;0.139847;-0.652215;-0.299847;
6.270583;0.691032;-0.212530;1.012992;1.003482;0.138479;-0.647084;-0.301090;
6.271465;0.685404;-0.215032;1.012428;1.003100;0.137117;-0.641988;-0.302123;
6.272347;0.679834;-0.217335;1.011917;1.002769;0.135764;-0.636939;-0.302969;
6.273230;0.674333;-0.219454;1.011457;1.002484;0.134423;-0.631946;-0.303647;
6.274112;0.668911;-0.221403;1.011041;1.002242;0.133097;-0.627020;-0.304175;
6.274994;0.663576;-0.223194;1.010668;1.002039;0.131788;-0.622169;-0.304567;
6.275876;0.658334;-0.224839;1.010332;1.001869;0.130499;-0.617399;-0.304839;
6.276758;0.653194;-0.226349;1.010032;1.001730;0.129232;-0.612717;-0.305004;
6.277640;0.648160;-0.227733;1.009764;1.001620;0.127988;-0.608129;-0.305073;
6.278522;0.643237;-0.229001;1.009525;1.001534;0.126770;-0.603639;-0.305056;
6.279404;0.638429;-0.230161;1.009313;1.001471;0.125577;-0.599251;-0.304965;
6.280287;0.633739;-0.231221;1.009126;1.001428;0.124412;-0.594968;-0.304807;
6.281169;0.629172;-0.232187;1.008962;1.001403;0.123275;-0.590795;-0.304590;
6.282051;0.624728;-0.233066;1.008819;1.001394;0.122167;-0.586732;-0.304321;
6.283815;0.616219;-0.234594;1.008586;1.001417;0.120041;-0.578947;-0.303662;
6.284278;0.614070;-0.234949;1.008535;1.001430;0.119504;-0.576979;-0.303466;
6.284297;0.613981;-0.234963;1.008534;1.001431;0.119481;-0.576898;-0.303457;
6.284317;0.613893;-0.234977;1.008532;1.001432;0.119459;-0.576817;-0.303449;
6.284355;0.613716;-0.235005;1.008528;1.001433;0.119415;-0.576655;-0.303432;
6.284432;0.613363;-0.235061;1.008520;1.001436;0.119326;-0.576332;-0.303397;
6.284586;0.612659;-0.235171;1.008505;1.001442;0.119150;-0.575688;-0.303327;
6.284894;0.611264;-0.235386;1.008477;1.001455;0.118801;-0.574410;-0.303185;
6.285510;0.608521;-0.235792;1.008425;1.001484;0.118113;-0.571897;-0.302891;
6.286742;0.603222;-0.236519;1.008341;1.001555;0.116783;-0.567040;-0.302270;
6.287975;0.598172;-0.237140;1.008280;1.001642;0.115513;-0.562409;-0.301610;
6.290439;0.588797;-0.238108;1.008216;1.001847;0.113150;-0.553804;-0.300217;
6.292657;0.581166;-0.238703;1.008216;1.002063;0.111221;-0.546794;-0.298902;
6.294875;0.574265;-0.239080;1.008260;1.002300;0.109472;-0.540447;-0.297559;
6.297092;0.568050;-0.239275;1.008339;1.002550;0.107893;-0.534727;-0.296213;
6.297838;0.566106;-0.239307;1.008372;1.002636;0.107398;-0.532937;-0.295763;
6.297838;0.566106;-0.239307;1.008372;1.002636;0.107398;-0.532937;-0.295764;
6.297878;0.566003;-0.239308;1.008374;1.002641;0.107372;-0.532842;-0.295739;
6.297918;0.565901;-0.239309;1.008376;1.002646;0.107346;-0.532748;-0.295715;
6.297999;0.565697;-0.239311;1.008380;1.002655;0.107294;-0.532559;-0.295666;
6.298160;0.565290;-0.239314;1.008388;1.002674;0.107190;-0.532185;-0.295568;
6.298483;0.564487;-0.239318;1.008404;1.002712;0.106985;-0.531445;-0.295373;
6.299128;0.562918;-0.239318;1.008437;1.002789;0.106585;-0.529999;-0.294985;
6.300419;0.559929;-0.239287;1.008509;1.002942;0.105822;-0.527244;-0.294216;
6.303000;0.554499;-0.239126;1.008670;1.003249;0.104432;-0.522233;-0.292712;
6.305581;0.549741;-0.238847;1.008849;1.003556;0.103211;-0.517839;-0.291258;
6.308162;0.545575;-0.238478;1.009042;1.003859;0.102137;-0.513987;-0.289856;
6.310743;0.541923;-0.238037;1.009243;1.004157;0.101192;-0.510605;-0.288507;
6.313324;0.538708;-0.237543;1.009450;1.004449;0.100358;-0.507625;-0.287210;
6.315905;0.535862;-0.237012;1.009661;1.004735;0.099616;-0.504984;-0.285963;
6.318486;0.533320;-0.236455;1.009873;1.005013;0.098951;-0.502623;-0.284762;
6.321067;0.531029;-0.235880;1.010084;1.005284;0.098350;-0.500492;-0.283605;
6.323648;0.528940;-0.235297;1.010293;1.005549;0.097800;-0.498546;-0.282487;
6.326229;0.527012;-0.234709;1.010501;1.005807;0.097290;-0.496750;-0.281403;
6.328810;0.525212;-0.234121;1.010706;1.006058;0.096814;-0.495071;-0.280352;
6.331391;0.523514;-0.233536;1.010907;1.006304;0.096363;-0.493486;-0.279329;
6.333972;0.521896;-0.232957;1.011105;1.006544;0.095933;-0.491975;-0.278332;
6.339134;0.518834;-0.231821;1.011491;1.007009;0.095118;-0.489114;-0.276407;
6.344296;0.515971;-0.230715;1.011864;1.007455;0.094355;-0.486438;-0.274566;
6.349459;0.513280;-0.229641;1.012223;1.007883;0.093636;-0.483921;-0.272803;
6.354621;0.510758;-0.228600;1.012569;1.008293;0.092962;-0.481561;-0.271119;
6.359783;0.508414;-0.227592;1.012901;1.008684;0.092334;-0.479366;-0.269513;
6.364945;0.506262;-0.226616;1.013221;1.009057;0.091756;-0.477349;-0.267989;
6.370107;0.504314;-0.225674;1.013526;1.009412;0.091231;-0.475521;-0.266548;
6.372665;0.503426;-0.225219;1.013672;1.009580;0.090991;-0.474687;-0.265865;
6.372988;0.503318;-0.225163;1.013691;1.009601;0.090962;-0.474585;-0.265780;
6.373311;0.503210;-0.225106;1.013709;1.009622;0.090933;-0.474484;-0.265696;
6.373957;0.502998;-0.224993;1.013745;1.009664;0.090876;-0.474284;-0.265528;
6.375248;0.502582;-0.224769;1.013817;1.009746;0.090763;-0.473894;-0.265197;
6.377831;0.501791;-0.224328;1.013957;1.009906;0.090548;-0.473149;-0.264550;
6.382996;0.500359;-0.223473;1.014228;1.010213;0.090157;-0.471800;-0.263320;
6.393328;0.498025;-0.221880;1.014726;1.010770;0.089514;-0.469595;-0.261103;
6.403659;0.496295;-0.220442;1.015169;1.011258;0.089030;-0.467952;-0.259185;
6.413990;0.495028;-0.219157;1.015560;1.011681;0.088668;-0.466740;-0.257534;
6.424321;0.494097;-0.218019;1.015902;1.012049;0.088396;-0.465845;-0.256112;
6.434652;0.493407;-0.217016;1.016202;1.012368;0.088190;-0.465175;-0.254887;
6.444984;0.492889;-0.216133;1.016464;1.012645;0.088031;-0.464668;-0.253829;
6.455315;0.492501;-0.215358;1.016694;1.012886;0.087909;-0.464285;-0.252914;
6.465646;0.492215;-0.214677;1.016894;1.013095;0.087815;-0.463999;-0.252122;
