time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;
0.987730;1.052728;4.000000;3.469057;2.401006;1.007644;
0.987730;1.052728;4.000000;3.469057;2.401006;1.007644;
0.987771;1.052728;4.000000;3.471122;2.401006;1.007645;
0.987771;1.052730;4.000000;3.469760;2.401079;1.007645;
0.987781;1.052730;4.000000;3.469960;2.401107;1.007646;
0.987781;1.052730;4.000000;3.469960;2.401107;1.007646;
0.987871;1.052730;4.000000;3.474266;2.401127;1.007648;
0.987871;1.052731;4.000000;3.471756;2.401319;1.007648;
0.987882;1.052731;4.000000;3.471978;2.401347;1.007649;
0.987882;1.052731;4.000000;3.471978;2.401347;1.007649;
0.988072;1.052732;4.000000;3.479543;2.401498;1.007654;
0.988072;1.052735;4.000000;3.475815;2.401758;1.007654;
0.988085;1.052735;4.000000;3.476078;2.401790;1.007655;
0.988085;1.052735;4.000000;3.476078;2.401790;1.007655;
0.988475;1.052743;4.000000;3.484948;2.402550;1.007667;
0.988475;1.052745;4.000000;3.484001;2.402603;1.007667;
0.988491;1.052745;4.000000;3.484324;2.402644;1.007667;
0.988491;1.052745;4.000000;3.484324;2.402644;1.007667;
0.989279;1.052758;4.000000;3.502059;2.404233;1.007691;
0.989279;1.052761;4.000000;3.500334;2.404329;1.007691;
0.989302;1.052760;4.000000;3.500800;2.404389;1.007692;
0.989302;1.052760;4.000000;3.500800;2.404389;1.007692;
0.990084;1.052772;4.000000;3.518994;2.405919;1.007715;
0.990084;1.052775;4.000000;3.516740;2.406046;1.007715;
0.990113;1.052775;4.000000;3.517325;2.406123;1.007716;
0.990113;1.052775;4.000000;3.517325;2.406123;1.007716;
0.990888;1.052784;4.000000;3.536176;2.407583;1.007738;
0.990888;1.052784;4.000000;3.533096;2.407825;1.007738;
0.990925;1.052785;4.000000;3.533849;2.407912;1.007739;
0.990925;1.052785;4.000000;3.533849;2.407912;1.007739;
0.991693;1.052793;4.000000;3.553103;2.409279;1.007761;
0.991693;1.052794;4.000000;3.549575;2.409557;1.007761;
0.991736;1.052795;4.000000;3.550451;2.409655;1.007762;
0.991736;1.052795;4.000000;3.550451;2.409655;1.007762;
0.992478;1.052802;4.000000;3.568587;2.411001;1.007783;
0.992478;1.052803;4.000000;3.565674;2.411236;1.007783;
0.992478;1.052803;4.000000;3.565674;2.411236;1.007783;
0.992478;1.052803;4.000001;3.565670;2.411236;1.007783;
0.992498;1.052803;3.999994;3.566615;2.411235;1.007784;
0.992498;1.052803;3.999994;3.566072;2.411279;1.007784;
0.992547;1.052804;3.999976;3.567073;2.411390;1.007785;
0.992547;1.052804;3.999976;3.567073;2.411390;1.007785;
0.993302;1.052809;3.998094;3.586411;2.412692;1.007806;
0.993302;1.052810;3.998094;3.582547;2.413014;1.007806;
0.993358;1.052810;3.997961;3.583696;2.413138;1.007808;
0.993358;1.052810;3.997961;3.583696;2.413138;1.007808;
0.994107;1.052813;3.994698;3.601587;2.414542;1.007829;
0.994107;1.052814;3.994698;3.599114;2.414751;1.007829;
0.994170;1.052814;3.994412;3.600408;2.414890;1.007830;
0.994170;1.052814;3.994412;3.600408;2.414890;1.007830;
0.994911;1.052816;3.989575;3.619636;2.416125;1.007850;
0.994911;1.052817;3.989575;3.615670;2.416463;1.007850;
0.994981;1.052817;3.989128;3.617112;2.416613;1.007852;
0.994981;1.052817;3.989128;3.617112;2.416613;1.007852;
0.995716;1.052817;3.983012;3.634748;2.417975;1.007872;
0.995716;1.052817;3.983012;3.632288;2.418188;1.007872;
0.995792;1.052817;3.982366;3.633858;2.418350;1.007874;
0.995792;1.052817;3.982366;3.633858;2.418350;1.007874;
0.996521;1.052814;3.974778;3.652763;2.419577;1.007893;
0.996521;1.052815;3.974778;3.648944;2.419905;1.007893;
0.996604;1.052814;3.973922;3.650651;2.420091;1.007895;
0.996604;1.052814;3.973922;3.650651;2.420091;1.007895;
0.997325;1.052810;3.965121;3.668429;2.421367;1.007914;
0.997325;1.052811;3.965121;3.665563;2.421611;1.007914;
0.997415;1.052810;3.964015;3.667422;2.421805;1.007916;
0.997415;1.052810;3.964015;3.667422;2.421805;1.007916;
0.998130;1.052804;3.953873;3.686008;2.422981;1.007934;
0.998130;1.052804;3.953873;3.682245;2.423307;1.007934;
0.998226;1.052803;3.952520;3.684224;2.423525;1.007937;
0.998226;1.052803;3.952520;3.684224;2.423525;1.007937;
0.998934;1.052795;3.941247;3.701700;2.424763;1.007954;
0.998934;1.052796;3.941247;3.698904;2.425000;1.007954;
0.999037;1.052795;3.939597;3.701039;2.425220;1.007957;
0.999037;1.052795;3.939597;3.701039;2.425220;1.007957;
0.999739;1.052784;3.927106;3.718986;2.426392;1.007974;
0.999739;1.052785;3.927106;3.715642;2.426678;1.007974;
0.999849;1.052782;3.925151;3.717922;2.426925;1.007977;
0.999849;1.052782;3.925151;3.717922;2.426925;1.007977;
1.000544;1.052770;3.911568;3.735417;2.428088;1.007994;
1.000544;1.052771;3.911568;3.732402;2.428343;1.007994;
1.000660;1.052768;3.909295;3.734807;2.428597;1.007996;
1.000660;1.052768;3.909295;3.734807;2.428597;1.007996;
1.001348;1.052753;3.894652;3.752050;2.429752;1.008013;
1.001348;1.052755;3.894652;3.749126;2.429999;1.008013;
1.001471;1.052751;3.892026;3.751681;2.430268;1.008016;
1.001471;1.052751;3.892026;3.751681;2.430268;1.008016;
1.002153;1.052734;3.876357;3.768536;2.431427;1.008031;
1.002153;1.052735;3.876357;3.765898;2.431649;1.008031;
1.002283;1.052732;3.873355;3.768600;2.431927;1.008034;
1.002283;1.052732;3.873355;3.768600;2.431927;1.008034;
1.002957;1.052712;3.856756;3.784956;2.433096;1.008050;
1.002957;1.052713;3.856756;3.782650;2.433290;1.008050;
1.003094;1.052709;3.853357;3.785505;2.433571;1.008053;
1.003094;1.052709;3.853357;3.785505;2.433571;1.008053;
1.003762;1.052687;3.835832;3.801273;2.434754;1.008068;
1.003762;1.052688;3.835832;3.799464;2.434907;1.008068;
1.003905;1.052685;3.832034;3.802447;2.435176;1.008071;
1.003905;1.052685;3.832034;3.802447;2.435176;1.008071;
1.004566;1.052660;3.813662;3.817399;2.436412;1.008086;
1.004566;1.052661;3.813662;3.816251;2.436509;1.008086;
1.004716;1.052658;3.809402;3.819389;2.436756;1.008089;
1.004716;1.052658;3.809402;3.819389;2.436756;1.008089;
1.005371;1.052629;3.790205;3.833384;2.438086;1.008103;
1.005371;1.052629;3.790205;3.833074;2.438113;1.008103;
1.005528;1.052628;3.785398;3.836373;2.438329;1.008107;
1.005528;1.052628;3.785398;3.836373;2.438329;1.008107;
1.006162;1.052596;3.765859;3.849650;2.439648;1.008120;
1.006176;1.052596;3.765388;3.850383;2.439620;1.008120;
1.006176;1.052596;3.765388;3.849940;2.439666;1.008120;
1.006339;1.052594;3.760164;3.853355;2.439883;1.008124;
1.006339;1.052594;3.760164;3.853355;2.439883;1.008124;
1.006961;1.052561;3.740044;3.866349;2.441173;1.008137;
1.006980;1.052560;3.739382;3.867335;2.441132;1.008137;
1.006980;1.052560;3.739382;3.866737;2.441196;1.008137;
1.007150;1.052558;3.733703;3.870307;2.441418;1.008141;
1.007150;1.052558;3.733703;3.870307;2.441418;1.008141;
1.007761;1.052521;3.713031;3.883096;2.442683;1.008153;
1.007785;1.052521;3.712150;3.884359;2.442629;1.008154;
1.007785;1.052521;3.712150;3.883593;2.442711;1.008154;
1.007962;1.052517;3.705999;3.887298;2.442946;1.008157;
1.007962;1.052517;3.705999;3.887298;2.442946;1.008157;
1.008563;1.052479;3.684791;3.899833;2.444166;1.008169;
1.008589;1.052479;3.683784;3.901224;2.444105;1.008170;
1.008589;1.052479;3.683784;3.900379;2.444196;1.008170;
1.008773;1.052474;3.677132;3.904243;2.444434;1.008173;
1.008773;1.052474;3.677132;3.904243;2.444434;1.008173;
1.009362;1.052434;3.655499;3.916563;2.445621;1.008185;
1.009394;1.052434;3.654214;3.918274;2.445542;1.008185;
1.009394;1.052433;3.654214;3.917238;2.445656;1.008185;
1.009584;1.052427;3.647093;3.921225;2.445912;1.008189;
1.009584;1.052427;3.647093;3.921225;2.445912;1.008189;
1.010163;1.052385;3.625000;3.933336;2.447052;1.008200;
1.010199;1.052385;3.623507;3.935254;2.446961;1.008201;
1.010199;1.052384;3.623507;3.934093;2.447089;1.008201;
1.010396;1.052376;3.615855;3.938216;2.447362;1.008205;
1.010396;1.052376;3.615855;3.938216;2.447362;1.008205;
1.010964;1.052333;3.593378;3.950069;2.448467;1.008215;
1.011003;1.052333;3.591717;3.952135;2.448365;1.008216;
1.011003;1.052332;3.591717;3.950884;2.448506;1.008216;
1.011207;1.052322;3.583516;3.955157;2.448797;1.008220;
1.011207;1.052322;3.583516;3.955157;2.448797;1.008220;
1.011763;1.052278;3.560727;3.966789;2.449848;1.008230;
1.011808;1.052277;3.558777;3.969136;2.449728;1.008231;
1.011808;1.052276;3.558777;3.967718;2.449888;1.008231;
1.012018;1.052264;3.550058;3.972102;2.450209;1.008234;
1.012018;1.052264;3.550058;3.972102;2.450209;1.008234;
1.012564;1.052220;3.526938;3.983494;2.451198;1.008244;
1.012612;1.052219;3.524797;3.985995;2.451066;1.008245;
1.012612;1.052218;3.524797;3.984484;2.451238;1.008245;
1.012829;1.052203;3.515500;3.989026;2.451582;1.008249;
1.012829;1.052203;3.515500;3.989026;2.451582;1.008249;
1.013364;1.052158;3.492146;4.000224;2.452512;1.008258;
1.013417;1.052157;3.489704;4.002989;2.452363;1.008259;
1.013417;1.052156;3.489704;4.001326;2.452554;1.008259;
1.013641;1.052136;3.479819;4.005997;2.452944;1.008263;
1.013641;1.052136;3.479819;4.005997;2.452944;1.008263;
1.014166;1.052093;3.456219;4.016960;2.453798;1.008272;
1.014222;1.052091;3.453567;4.019881;2.453635;1.008273;
1.014222;1.052090;3.453567;4.018124;2.453839;1.008273;
1.014439;1.052070;3.443710;4.022644;2.454219;1.008276;
1.014452;1.052070;3.443117;4.022917;2.454221;1.008277;
1.014452;1.052069;3.443117;4.022923;2.454234;1.008277;
1.014964;1.052024;3.419427;4.033606;2.455049;1.008285;
1.015026;1.052023;3.416442;4.036800;2.454866;1.008286;
1.015026;1.052021;3.416442;4.034882;2.455091;1.008286;
1.015224;1.052001;3.407179;4.039016;2.455439;1.008289;
1.015263;1.052001;3.405371;4.039826;2.455450;1.008290;
1.015263;1.051998;3.405371;4.039829;2.455495;1.008290;
1.015764;1.051952;3.381576;4.050277;2.456270;1.008298;
1.015831;1.051950;3.378257;4.053731;2.456068;1.008299;
1.015831;1.051949;3.378257;4.051664;2.456312;1.008299;
1.016014;1.051929;3.369465;4.055475;2.456637;1.008302;
1.016075;1.051927;3.366555;4.056741;2.456662;1.008303;
1.016075;1.051923;3.366555;4.056743;2.456726;1.008303;
1.016564;1.051875;3.342711;4.066918;2.457467;1.008311;
1.016635;1.051873;3.339134;4.070544;2.457249;1.008312;
1.016635;1.051868;3.339134;4.068367;2.457560;1.008312;
1.016808;1.051852;3.330613;4.071982;2.457815;1.008315;
1.016886;1.051848;3.326791;4.073605;2.457854;1.008316;
1.016886;1.051848;3.326791;4.073605;2.457854;1.008316;
1.017364;1.051796;3.302950;4.083547;2.458617;1.008323;
1.017440;1.051793;3.298995;4.087452;2.458377;1.008324;
1.017440;1.051788;3.298995;4.085118;2.458714;1.008324;
1.017601;1.051772;3.290879;4.088476;2.458941;1.008327;
1.017697;1.051766;3.286051;4.090474;2.459005;1.008328;
1.017697;1.051766;3.286051;4.090474;2.459005;1.008328;
1.018163;1.051713;3.262260;4.100156;2.459728;1.008335;
1.018245;1.051709;3.257910;4.104338;2.459465;1.008336;
1.018245;1.051704;3.257910;4.101847;2.459828;1.008336;
1.018395;1.051688;3.250162;4.104973;2.460035;1.008338;
1.018508;1.051679;3.244359;4.107314;2.460133;1.008340;
1.018508;1.051679;3.244359;4.107314;2.460133;1.008340;
1.018962;1.051626;3.220667;4.116726;2.460794;1.008347;
1.019049;1.051623;3.215955;4.121143;2.460511;1.008348;
1.019049;1.051617;3.215955;4.118519;2.460895;1.008348;
1.019191;1.051601;3.208466;4.121473;2.461081;1.008350;
1.019320;1.051588;3.201685;4.124145;2.461221;1.008352;
1.019320;1.051588;3.201685;4.124145;2.461221;1.008352;
1.019761;1.051536;3.178153;4.133291;2.461826;1.008358;
1.019854;1.051531;3.173049;4.137956;2.461523;1.008359;
1.019854;1.051525;3.173049;4.135196;2.461932;1.008359;
1.019989;1.051509;3.165806;4.137989;2.462105;1.008361;
1.020124;1.051494;3.158539;4.140787;2.462274;1.008363;
1.020131;1.051494;3.158153;4.140936;2.462269;1.008363;
1.020131;1.051494;3.158153;4.140936;2.462269;1.008363;
1.020557;1.051442;3.134983;4.149752;2.462824;1.008369;
1.020658;1.051436;3.129317;4.154791;2.462494;1.008370;
1.020658;1.051429;3.129317;4.151828;2.462934;1.008370;
1.020783;1.051414;3.122459;4.154416;2.463089;1.008372;
1.020908;1.051399;3.115580;4.157010;2.463240;1.008373;
1.020942;1.051399;3.113731;4.157711;2.463219;1.008374;
1.020942;1.051399;3.113731;4.157711;2.463219;1.008374;
1.021359;1.051343;3.090599;4.166326;2.463778;1.008379;
1.021463;1.051337;3.084668;4.171483;2.463433;1.008381;
1.021463;1.051330;3.084668;4.168460;2.463884;1.008381;
1.021585;1.051315;3.077849;4.170981;2.464026;1.008382;
1.021707;1.051300;3.071012;4.173509;2.464164;1.008384;
1.021754;1.051299;3.068387;4.174484;2.464134;1.008385;
1.021754;1.051299;3.068387;4.174484;2.464134;1.008385;
1.022162;1.051241;3.045326;4.182900;2.464682;1.008390;
1.022268;1.051234;3.039183;4.188131;2.464326;1.008391;
1.022268;1.051227;3.039183;4.185072;2.464785;1.008391;
1.022388;1.051212;3.032349;4.187547;2.464919;1.008393;
1.022508;1.051196;3.025497;4.190030;2.465049;1.008394;
1.022565;1.051195;3.022258;4.191209;2.465011;1.008395;
1.022565;1.051195;3.022258;4.191209;2.465011;1.008395;
1.022964;1.051135;2.999287;4.199425;2.465552;1.008400;
1.023072;1.051127;2.992943;4.204716;2.465186;1.008401;
1.023072;1.051120;2.992943;4.201627;2.465654;1.008401;
1.023190;1.051104;2.986088;4.204061;2.465781;1.008402;
1.023309;1.051088;2.979216;4.206504;2.465905;1.008404;
1.023376;1.051086;2.975313;4.207898;2.465860;1.008405;
1.023376;1.051086;2.975313;4.207898;2.465860;1.008405;
1.023767;1.051025;2.952449;4.215922;2.466377;1.008409;
1.023877;1.051016;2.945857;4.221308;2.465998;1.008411;
1.023877;1.051009;2.945857;4.218172;2.466473;1.008411;
1.023993;1.050993;2.939019;4.220554;2.466589;1.008412;
1.024109;1.050977;2.932167;4.222944;2.466702;1.008413;
1.024187;1.050973;2.927576;4.224553;2.466650;1.008414;
1.024187;1.050973;2.927576;4.224553;2.466650;1.008414;
1.024569;1.050910;2.904833;4.232383;2.467155;1.008419;
1.024681;1.050901;2.898065;4.237807;2.466768;1.008420;
1.024681;1.050894;2.898065;4.234654;2.467248;1.008420;
1.024796;1.050878;2.891188;4.237011;2.467357;1.008421;
1.024911;1.050861;2.884297;4.239377;2.467464;1.008423;
1.024999;1.050856;2.879012;4.241201;2.467406;1.008424;
1.024999;1.050856;2.879012;4.241201;2.467406;1.008424;
1.025373;1.050792;2.856409;4.248861;2.467891;1.008428;
1.025486;1.050782;2.849472;4.254319;2.467496;1.008429;
1.025486;1.050775;2.849472;4.251157;2.467978;1.008429;
1.025600;1.050758;2.842539;4.253492;2.468080;1.008430;
1.025714;1.050740;2.835593;4.255836;2.468179;1.008431;
1.025810;1.050734;2.829763;4.257813;2.468114;1.008432;
1.025810;1.050734;2.829763;4.257813;2.468114;1.008432;
1.026176;1.050669;2.807314;4.265291;2.468577;1.008436;
1.026291;1.050658;2.800159;4.270814;2.468173;1.008438;
1.026291;1.050651;2.800159;4.267623;2.468659;1.008438;
1.026403;1.050634;2.793222;4.269915;2.468753;1.008439;
1.026516;1.050616;2.786271;4.272217;2.468844;1.008440;
1.026621;1.050609;2.779792;4.274373;2.468775;1.008441;
1.026621;1.050609;2.779792;4.274373;2.468775;1.008441;
1.026979;1.050543;2.757509;4.281659;2.469215;1.008445;
1.027095;1.050531;2.750212;4.287192;2.468804;1.008446;
1.027095;1.050524;2.750212;4.283998;2.469289;1.008446;
1.027207;1.050506;2.743222;4.286273;2.469375;1.008447;
1.027319;1.050488;2.736219;4.288560;2.469458;1.008448;
1.027433;1.050479;2.729061;4.290907;2.469383;1.008449;
1.027433;1.050479;2.729061;4.290907;2.469383;1.008449;
1.027784;1.050412;2.706961;4.298030;2.469798;1.008453;
1.027900;1.050399;2.699530;4.303570;2.469382;1.008454;
1.027900;1.050393;2.699530;4.300382;2.469865;1.008454;
1.028011;1.050374;2.692467;4.302642;2.469944;1.008455;
1.028123;1.050356;2.685392;4.304914;2.470019;1.008456;
1.028244;1.050345;2.677718;4.307389;2.469939;1.008457;
1.028244;1.050345;2.677718;4.307389;2.469939;1.008457;
1.028587;1.050277;2.655811;4.314333;2.470336;1.008460;
1.028704;1.050264;2.648260;4.319870;2.469918;1.008461;
1.028704;1.050257;2.648260;4.316687;2.470399;1.008461;
1.028815;1.050238;2.641132;4.318937;2.470472;1.008462;
1.028926;1.050219;2.633992;4.321199;2.470541;1.008464;
1.029055;1.050206;2.625724;4.323829;2.470457;1.008465;
1.029055;1.050206;2.625724;4.323829;2.470457;1.008465;
1.029391;1.050138;2.604025;4.330617;2.470819;1.008468;
1.029509;1.050124;2.596298;4.336187;2.470393;1.008469;
1.029509;1.050118;2.596298;4.332997;2.470872;1.008469;
1.029619;1.050098;2.589134;4.335227;2.470934;1.008470;
1.029730;1.050079;2.581958;4.337469;2.470993;1.008471;
1.029866;1.050064;2.573101;4.340246;2.470903;1.008472;
1.029866;1.050064;2.573101;4.340246;2.470903;1.008472;
1.030195;1.049996;2.551620;4.346874;2.471240;1.008475;
1.030314;1.049980;2.543729;4.352467;2.470811;1.008476;
1.030314;1.049974;2.543729;4.349274;2.471287;1.008476;
1.030424;1.049954;2.536527;4.351479;2.471344;1.008477;
1.030533;1.049934;2.529315;4.353697;2.471396;1.008478;
1.030678;1.049917;2.519806;4.356632;2.471306;1.008479;
1.030678;1.049917;2.519806;4.356632;2.471306;1.008479;
1.031000;1.049848;2.498551;4.363087;2.471622;1.008482;
1.031118;1.049831;2.490642;4.368615;2.471197;1.008482;
1.031118;1.049826;2.490642;4.365459;2.471663;1.008482;
1.031228;1.049805;2.483318;4.367673;2.471715;1.008483;
1.031339;1.049784;2.475983;4.369901;2.471762;1.008484;
1.031489;1.049765;2.465993;4.372945;2.471666;1.008485;
1.031489;1.049765;2.465993;4.372945;2.471666;1.008485;
1.031804;1.049695;2.444979;4.379249;2.471955;1.008488;
1.031923;1.049677;2.436927;4.384788;2.471527;1.008489;
1.031923;1.049673;2.436927;4.381637;2.471988;1.008489;
1.032033;1.049651;2.429555;4.383832;2.472031;1.008490;
1.032143;1.049630;2.422173;4.386041;2.472070;1.008490;
1.032300;1.049609;2.411619;4.389208;2.471972;1.008492;
1.032300;1.049609;2.411619;4.389208;2.471972;1.008492;
1.032608;1.049539;2.390853;4.395347;2.472228;1.008494;
1.032727;1.049520;2.382738;4.400850;2.471802;1.008495;
1.032727;1.049516;2.382738;4.397722;2.472252;1.008495;
1.032837;1.049494;2.375281;4.399918;2.472286;1.008496;
1.032947;1.049472;2.367815;4.402129;2.472316;1.008496;
1.033112;1.049448;2.356639;4.405446;2.472213;1.008498;
1.033112;1.049448;2.356639;4.405446;2.472213;1.008498;
1.033413;1.049379;2.336133;4.411445;2.472436;1.008500;
1.033532;1.049359;2.327964;4.416908;2.472012;1.008500;
1.033532;1.049355;2.327964;4.413813;2.472451;1.008500;
1.033642;1.049333;2.320403;4.416012;2.472477;1.008501;
1.033753;1.049310;2.312834;4.418226;2.472499;1.008502;
1.033923;1.049284;2.301209;4.421633;2.472388;1.008503;
1.033923;1.049284;2.301209;4.421633;2.472388;1.008503;
1.034217;1.049215;2.280971;4.427482;2.472589;1.008505;
1.034337;1.049193;2.272690;4.432937;2.472168;1.008506;
1.034337;1.049190;2.272690;4.429855;2.472596;1.008506;
1.034447;1.049167;2.265077;4.432040;2.472616;1.008507;
1.034558;1.049144;2.257454;4.434241;2.472632;1.008507;
1.034734;1.049114;2.245284;4.437760;2.472522;1.008508;
1.034734;1.049114;2.245284;4.437760;2.472522;1.008508;
1.035022;1.049046;2.225321;4.443457;2.472689;1.008510;
1.035141;1.049023;2.217010;4.448860;2.472274;1.008511;
1.035141;1.049020;2.217010;4.445812;2.472688;1.008511;
1.035252;1.048997;2.209300;4.448000;2.472699;1.008512;
1.035363;1.048973;2.201581;4.450203;2.472705;1.008512;
1.035545;1.048941;2.188886;4.453833;2.472590;1.008513;
1.035545;1.048941;2.188886;4.453833;2.472590;1.008513;
1.035826;1.048872;2.169207;4.459388;2.472729;1.008515;
1.035946;1.048848;2.160805;4.464774;2.472319;1.008516;
1.035946;1.048846;2.160805;4.461745;2.472719;1.008516;
1.036057;1.048822;2.153033;4.463922;2.472723;1.008516;
1.036168;1.048797;2.145253;4.466116;2.472723;1.008517;
1.036357;1.048762;2.131966;4.469865;2.472610;1.008518;
1.036357;1.048762;2.131966;4.469865;2.472610;1.008518;
1.036632;1.048694;2.112578;4.475273;2.472713;1.008519;
1.036750;1.048669;2.104237;4.480559;2.472314;1.008520;
1.036750;1.048668;2.104237;4.477586;2.472695;1.008520;
1.036862;1.048643;2.096321;4.479783;2.472690;1.008521;
1.036974;1.048618;2.088399;4.481996;2.472681;1.008521;
1.037168;1.048580;2.074686;4.485829;2.472555;1.008522;
1.037168;1.048580;2.074686;4.485829;2.472555;1.008522;
1.037437;1.048512;2.055597;4.491105;2.472631;1.008524;
1.037555;1.048485;2.047184;4.496366;2.472234;1.008524;
1.037555;1.048485;2.047184;4.493420;2.472603;1.008524;
1.037667;1.048460;2.039200;4.495613;2.472588;1.008525;
1.037779;1.048434;2.031208;4.497823;2.472569;1.008525;
1.037979;1.048393;2.016995;4.501754;2.472439;1.008526;
1.037979;1.048393;2.016995;4.501754;2.472439;1.008526;
1.038242;1.048326;1.998213;4.506896;2.472483;1.008527;
1.038360;1.048298;1.989736;4.512129;2.472079;1.008528;
1.038360;1.048298;1.989736;4.509207;2.472447;1.008528;
1.038472;1.048272;1.981690;4.511388;2.472425;1.008528;
1.038585;1.048246;1.973638;4.513586;2.472399;1.008529;
1.038791;1.048201;1.958844;4.517622;2.472273;1.008530;
1.038791;1.048201;1.958844;4.517622;2.472273;1.008530;
1.039048;1.048135;1.940367;4.522617;2.472286;1.008531;
1.039164;1.048107;1.931987;4.527738;2.471882;1.008531;
1.039164;1.048107;1.931987;4.524874;2.472244;1.008531;
1.039277;1.048079;1.923807;4.527074;2.472215;1.008532;
1.039391;1.048052;1.915619;4.529292;2.472181;1.008532;
1.039602;1.048005;1.900396;4.533413;2.472046;1.008533;
1.039602;1.048005;1.900396;4.533413;2.472046;1.008533;
1.039853;1.047939;1.882240;4.538286;2.472030;1.008534;
1.039969;1.047911;1.873814;4.543373;2.471617;1.008534;
1.039969;1.047911;1.873814;4.540540;2.471978;1.008534;
1.040083;1.047882;1.865564;4.542730;2.471939;1.008535;
1.040197;1.047854;1.857308;4.544939;2.471896;1.008535;
1.040413;1.047804;1.841602;4.549135;2.471758;1.008536;
1.040413;1.047804;1.841602;4.549135;2.471758;1.008536;
1.040658;1.047739;1.823770;4.553864;2.471708;1.008537;
1.040773;1.047710;1.815380;4.558874;2.471290;1.008537;
1.040773;1.047710;1.815380;4.556083;2.471647;1.008537;
1.040887;1.047682;1.807044;4.558283;2.471597;1.008538;
1.041002;1.047653;1.798701;4.560503;2.471542;1.008538;
1.041224;1.047599;1.782480;4.564809;2.471398;1.008539;
1.041224;1.047599;1.782480;4.564809;2.471398;1.008539;
1.041463;1.047535;1.764980;4.569426;2.471312;1.008539;
1.041578;1.047506;1.756561;4.574396;2.470888;1.008540;
1.041578;1.047506;1.756561;4.571642;2.471242;1.008540;
1.041693;1.047476;1.748118;4.573842;2.471185;1.008540;
1.041808;1.047447;1.739669;4.576062;2.471122;1.008540;
1.042036;1.047389;1.722978;4.580435;2.470975;1.008541;
1.042036;1.047389;1.722978;4.580435;2.470975;1.008541;
1.042269;1.047326;1.705811;4.584910;2.470864;1.008542;
1.042382;1.047297;1.697521;4.589761;2.470441;1.008542;
1.042382;1.047297;1.697521;4.587067;2.470789;1.008542;
1.042499;1.047266;1.688915;4.589294;2.470722;1.008542;
1.042616;1.047235;1.680304;4.591541;2.470650;1.008542;
1.042847;1.047175;1.663263;4.595976;2.470486;1.008543;
1.042847;1.047175;1.663263;4.595976;2.470486;1.008543;
1.043075;1.047113;1.646436;4.600334;2.470355;1.008544;
1.043187;1.047083;1.638135;4.605137;2.469925;1.008544;
1.043187;1.047083;1.638135;4.602480;2.470270;1.008544;
1.043305;1.047051;1.629428;4.604717;2.470192;1.008544;
1.043422;1.047019;1.620715;4.606974;2.470108;1.008544;
1.043658;1.046956;1.603281;4.611475;2.469930;1.008545;
1.043658;1.046956;1.603281;4.611475;2.469930;1.008545;
1.043880;1.046895;1.586799;4.615715;2.469769;1.008545;
1.043992;1.046865;1.578494;4.620469;2.469331;1.008545;
1.043992;1.046865;1.578494;4.617849;2.469673;1.008545;
1.044110;1.046832;1.569694;4.620083;2.469584;1.008546;
1.044229;1.046800;1.560889;4.622337;2.469489;1.008546;
1.044466;1.046735;1.543261;4.626835;2.469289;1.008546;
1.044470;1.046735;1.542976;4.626946;2.469263;1.008546;
1.044470;1.046735;1.542976;4.626946;2.469263;1.008546;
1.044683;1.046674;1.527078;4.630947;2.469123;1.008546;
1.044796;1.046642;1.518690;4.635670;2.468682;1.008547;
1.044796;1.046642;1.518690;4.633078;2.469023;1.008547;
1.044915;1.046609;1.509836;4.635313;2.468927;1.008547;
1.045033;1.046576;1.500978;4.637569;2.468826;1.008547;
1.045271;1.046509;1.483244;4.642071;2.468612;1.008547;
1.045281;1.046509;1.482517;4.642354;2.468545;1.008547;
1.045281;1.046509;1.482517;4.642354;2.468545;1.008547;
1.045489;1.046447;1.466955;4.646190;2.468419;1.008547;
1.045601;1.046415;1.458594;4.650852;2.467970;1.008548;
1.045601;1.046415;1.458594;4.648306;2.468306;1.008548;
1.045720;1.046381;1.449646;4.650542;2.468197;1.008548;
1.045840;1.046347;1.440694;4.652799;2.468083;1.008548;
1.046079;1.046279;1.422774;4.657302;2.467841;1.008548;
1.046092;1.046278;1.421847;4.657666;2.467753;1.008548;
1.046092;1.046278;1.421847;4.657666;2.467753;1.008548;
1.046295;1.046216;1.406634;4.661341;2.467635;1.008548;
1.046405;1.046184;1.398374;4.665905;2.467186;1.008548;
1.046405;1.046184;1.398374;4.663412;2.467517;1.008548;
1.046525;1.046149;1.389328;4.665658;2.467398;1.008548;
1.046646;1.046114;1.380279;4.667925;2.467273;1.008548;
1.046887;1.046044;1.362166;4.672448;2.467011;1.008548;
1.046903;1.046043;1.360987;4.672913;2.466896;1.008548;
1.046903;1.046043;1.360987;4.672913;2.466896;1.008548;
1.047101;1.045980;1.346125;4.676437;2.466789;1.008549;
1.047210;1.045948;1.337898;4.680937;2.466336;1.008549;
1.047210;1.045948;1.337898;4.678488;2.466663;1.008549;
1.047331;1.045912;1.328784;4.680735;2.466533;1.008549;
1.047452;1.045876;1.319667;4.683003;2.466398;1.008549;
1.047694;1.045804;1.301421;4.687529;2.466115;1.008549;
1.047715;1.045804;1.299879;4.688138;2.465962;1.008549;
1.047715;1.045804;1.299879;4.688138;2.465962;1.008549;
