time;WPP4B_WPP_wPPControl2015_qControl_PWPPu;WPP4B_WPP_wPPControl2015_qControl_QWPPu;WPP4B_WPP_wPPControl2015_qControl_UWPPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
20.450897;0.880282;-0.212785;1.005624;0.336600;-0.947618;-0.492387;0.754042;
20.451049;0.880429;-0.212785;1.005617;0.336181;-0.947760;-0.492108;0.754402;
20.451125;0.880503;-0.212785;1.005614;0.335971;-0.947830;-0.491968;0.754582;
20.451278;0.880650;-0.212785;1.005607;0.335552;-0.947971;-0.491689;0.754941;
20.451354;0.880724;-0.212784;1.005603;0.335343;-0.948042;-0.491549;0.755121;
20.451507;0.880871;-0.212784;1.005596;0.334924;-0.948183;-0.491269;0.755480;
20.451583;0.880945;-0.212784;1.005593;0.334714;-0.948253;-0.491129;0.755660;
20.451735;0.881092;-0.212784;1.005586;0.334295;-0.948393;-0.490849;0.756019;
20.451812;0.881166;-0.212784;1.005583;0.334086;-0.948464;-0.490709;0.756199;
20.451964;0.881313;-0.212784;1.005576;0.333666;-0.948604;-0.490428;0.756558;
20.452041;0.881387;-0.212784;1.005572;0.333457;-0.948674;-0.490288;0.756737;
20.452193;0.881534;-0.212784;1.005565;0.333037;-0.948814;-0.490007;0.757096;
20.452269;0.881608;-0.212784;1.005562;0.332828;-0.948884;-0.489866;0.757276;
20.452422;0.881755;-0.212784;1.005555;0.332408;-0.949023;-0.489585;0.757635;
20.452498;0.881829;-0.212784;1.005552;0.332199;-0.949093;-0.489444;0.757814;
20.452651;0.881976;-0.212784;1.005545;0.331779;-0.949233;-0.489163;0.758172;
20.452727;0.882050;-0.212784;1.005541;0.331569;-0.949302;-0.489022;0.758352;
20.452879;0.882197;-0.212784;1.005534;0.331150;-0.949441;-0.488740;0.758710;
20.452956;0.882271;-0.212784;1.005531;0.330940;-0.949511;-0.488599;0.758889;
20.453108;0.882418;-0.212784;1.005524;0.330520;-0.949650;-0.488317;0.759248;
20.453184;0.882492;-0.212783;1.005520;0.330310;-0.949719;-0.488176;0.759427;
20.453337;0.882639;-0.212783;1.005514;0.329891;-0.949858;-0.487893;0.759785;
20.453413;0.882713;-0.212783;1.005510;0.329681;-0.949927;-0.487752;0.759964;
20.453566;0.882860;-0.212783;1.005503;0.329261;-0.950065;-0.487469;0.760322;
20.453642;0.882934;-0.212783;1.005500;0.329051;-0.950134;-0.487328;0.760501;
20.453795;0.883081;-0.212783;1.005493;0.328631;-0.950272;-0.487045;0.760859;
20.453871;0.883155;-0.212783;1.005489;0.328421;-0.950341;-0.486903;0.761038;
20.454023;0.883302;-0.212783;1.005482;0.328001;-0.950479;-0.486619;0.761395;
20.454100;0.883376;-0.212783;1.005479;0.327791;-0.950548;-0.486478;0.761574;
20.454252;0.883523;-0.212783;1.005472;0.327371;-0.950685;-0.486194;0.761932;
20.454328;0.883597;-0.212783;1.005469;0.327161;-0.950754;-0.486052;0.762111;
20.454481;0.883744;-0.212783;1.005462;0.326741;-0.950891;-0.485768;0.762468;
20.454557;0.883818;-0.212783;1.005458;0.326531;-0.950959;-0.485626;0.762647;
20.454710;0.883965;-0.212783;1.005451;0.326110;-0.951096;-0.485341;0.763004;
20.454786;0.884039;-0.212783;1.005448;0.325900;-0.951165;-0.485199;0.763182;
20.454938;0.884186;-0.212783;1.005441;0.325480;-0.951301;-0.484914;0.763539;
20.455015;0.884260;-0.212782;1.005437;0.325270;-0.951369;-0.484771;0.763718;
20.455167;0.884407;-0.212782;1.005430;0.324849;-0.951506;-0.484486;0.764075;
20.455244;0.884480;-0.212782;1.005427;0.324639;-0.951574;-0.484344;0.764253;
20.455396;0.884628;-0.212782;1.005420;0.324219;-0.951710;-0.484058;0.764610;
20.455472;0.884701;-0.212782;1.005417;0.324008;-0.951778;-0.483915;0.764788;
20.455625;0.884849;-0.212782;1.005410;0.323588;-0.951914;-0.483630;0.765145;
20.455701;0.884922;-0.212782;1.005406;0.323377;-0.951981;-0.483487;0.765323;
20.455854;0.885070;-0.212782;1.005399;0.322957;-0.952117;-0.483200;0.765680;
20.455930;0.885143;-0.212782;1.005396;0.322746;-0.952184;-0.483057;0.765858;
20.456082;0.885290;-0.212782;1.005389;0.322326;-0.952320;-0.482771;0.766214;
20.456159;0.885364;-0.212782;1.005385;0.322115;-0.952387;-0.482628;0.766392;
20.456311;0.885511;-0.212782;1.005378;0.321694;-0.952522;-0.482341;0.766749;
20.456387;0.885585;-0.212782;1.005375;0.321484;-0.952589;-0.482197;0.766927;
20.456540;0.885732;-0.212782;1.005368;0.321063;-0.952724;-0.481910;0.767283;
20.456616;0.885806;-0.212781;1.005364;0.320852;-0.952791;-0.481767;0.767460;
20.456769;0.885953;-0.212781;1.005357;0.320431;-0.952926;-0.481479;0.767816;
20.456845;0.886027;-0.212781;1.005354;0.320221;-0.952993;-0.481335;0.767994;
20.456998;0.886174;-0.212781;1.005347;0.319800;-0.953127;-0.481048;0.768350;
20.457074;0.886247;-0.212781;1.005344;0.319589;-0.953194;-0.480904;0.768528;
20.457226;0.886395;-0.212781;1.005337;0.319168;-0.953328;-0.480615;0.768883;
20.457303;0.886468;-0.212781;1.005333;0.318957;-0.953394;-0.480471;0.769061;
20.457455;0.886616;-0.212781;1.005326;0.318536;-0.953528;-0.480183;0.769416;
20.457531;0.886689;-0.212781;1.005323;0.318325;-0.953595;-0.480039;0.769594;
20.457684;0.886836;-0.212781;1.005316;0.317904;-0.953728;-0.479750;0.769949;
20.457760;0.886910;-0.212781;1.005312;0.317693;-0.953794;-0.479605;0.770127;
20.457913;0.887057;-0.212781;1.005305;0.317272;-0.953927;-0.479316;0.770482;
20.457989;0.887131;-0.212781;1.005302;0.317061;-0.953994;-0.479172;0.770659;
20.458141;0.887278;-0.212781;1.005295;0.316640;-0.954126;-0.478882;0.771014;
20.458218;0.887352;-0.212781;1.005291;0.316429;-0.954192;-0.478737;0.771191;
20.458370;0.887499;-0.212781;1.005284;0.316007;-0.954325;-0.478448;0.771546;
20.458447;0.887572;-0.212780;1.005281;0.315796;-0.954391;-0.478303;0.771724;
20.458599;0.887720;-0.212780;1.005274;0.315375;-0.954523;-0.478013;0.772078;
20.458675;0.887793;-0.212780;1.005270;0.315164;-0.954589;-0.477868;0.772255;
20.458828;0.887940;-0.212780;1.005263;0.314742;-0.954721;-0.477577;0.772610;
20.458904;0.888014;-0.212780;1.005260;0.314531;-0.954787;-0.477432;0.772787;
20.459057;0.888161;-0.212780;1.005253;0.314109;-0.954918;-0.477141;0.773141;
20.459133;0.888235;-0.212780;1.005249;0.313898;-0.954984;-0.476996;0.773318;
20.459285;0.888382;-0.212780;1.005242;0.313476;-0.955115;-0.476705;0.773672;
20.459362;0.888455;-0.212780;1.005239;0.313265;-0.955181;-0.476559;0.773849;
20.459514;0.888603;-0.212780;1.005232;0.312843;-0.955312;-0.476268;0.774203;
20.459590;0.888676;-0.212780;1.005228;0.312632;-0.955377;-0.476122;0.774380;
20.459743;0.888823;-0.212780;1.005221;0.312210;-0.955508;-0.475830;0.774734;
20.459819;0.888897;-0.212780;1.005218;0.311999;-0.955573;-0.475684;0.774911;
20.459972;0.889044;-0.212780;1.005211;0.311577;-0.955703;-0.475392;0.775264;
20.460048;0.889118;-0.212780;1.005207;0.311366;-0.955768;-0.475246;0.775441;
20.460201;0.889265;-0.212780;1.005200;0.310943;-0.955899;-0.474954;0.775795;
20.460277;0.889338;-0.212779;1.005197;0.310732;-0.955964;-0.474808;0.775971;
20.460429;0.889486;-0.212779;1.005190;0.310310;-0.956093;-0.474515;0.776325;
20.460506;0.889559;-0.212779;1.005186;0.310099;-0.956158;-0.474368;0.776501;
20.460658;0.889706;-0.212779;1.005179;0.309676;-0.956288;-0.474075;0.776854;
20.460734;0.889780;-0.212779;1.005176;0.309465;-0.956352;-0.473929;0.777031;
20.460887;0.889927;-0.212779;1.005169;0.309043;-0.956482;-0.473636;0.777384;
20.460963;0.890001;-0.212779;1.005165;0.308831;-0.956546;-0.473489;0.777560;
20.461116;0.890148;-0.212779;1.005158;0.308409;-0.956675;-0.473195;0.777913;
20.461192;0.890221;-0.212779;1.005155;0.308197;-0.956740;-0.473048;0.778089;
20.461344;0.890368;-0.212779;1.005148;0.307775;-0.956868;-0.472754;0.778442;
20.461421;0.890442;-0.212779;1.005144;0.307563;-0.956933;-0.472607;0.778618;
20.461573;0.890589;-0.212779;1.005137;0.307141;-0.957061;-0.472313;0.778971;
20.461649;0.890663;-0.212779;1.005134;0.306929;-0.957125;-0.472166;0.779147;
20.461802;0.890810;-0.212779;1.005127;0.306506;-0.957253;-0.471871;0.779499;
20.461878;0.890883;-0.212779;1.005123;0.306295;-0.957317;-0.471723;0.779675;
20.462031;0.891031;-0.212779;1.005116;0.305872;-0.957445;-0.471429;0.780028;
20.462107;0.891104;-0.212778;1.005113;0.305660;-0.957509;-0.471281;0.780204;
20.462260;0.891251;-0.212778;1.005106;0.305237;-0.957636;-0.470986;0.780556;
20.462336;0.891325;-0.212778;1.005102;0.305026;-0.957700;-0.470838;0.780732;
20.462488;0.891472;-0.212778;1.005095;0.304603;-0.957827;-0.470542;0.781083;
20.462565;0.891545;-0.212778;1.005092;0.304391;-0.957891;-0.470394;0.781259;
20.462717;0.891692;-0.212778;1.005085;0.303968;-0.958018;-0.470098;0.781611;
20.462793;0.891766;-0.212778;1.005081;0.303757;-0.958081;-0.469950;0.781787;
20.462946;0.891913;-0.212778;1.005074;0.303333;-0.958208;-0.469654;0.782138;
20.463022;0.891987;-0.212778;1.005071;0.303122;-0.958271;-0.469506;0.782314;
20.463175;0.892134;-0.212778;1.005064;0.302698;-0.958398;-0.469209;0.782665;
20.463251;0.892207;-0.212778;1.005060;0.302487;-0.958461;-0.469061;0.782841;
20.463404;0.892354;-0.212778;1.005053;0.302063;-0.958587;-0.468764;0.783192;
20.463480;0.892428;-0.212778;1.005049;0.301851;-0.958650;-0.468615;0.783368;
20.463632;0.892575;-0.212778;1.005042;0.301428;-0.958776;-0.468318;0.783718;
20.463709;0.892648;-0.212778;1.005039;0.301216;-0.958839;-0.468169;0.783894;
20.463861;0.892796;-0.212777;1.005032;0.300793;-0.958964;-0.467872;0.784245;
20.463937;0.892869;-0.212777;1.005028;0.300581;-0.959027;-0.467723;0.784420;
20.464090;0.893016;-0.212777;1.005021;0.300157;-0.959152;-0.467425;0.784771;
20.464395;0.893310;-0.212777;1.005007;0.299310;-0.959402;-0.466829;0.785472;
20.465005;0.893898;-0.212777;1.004979;0.297614;-0.959900;-0.465633;0.786872;
20.465310;0.894192;-0.212777;1.004965;0.296766;-0.960148;-0.465034;0.787572;
20.465463;0.894340;-0.212777;1.004958;0.296342;-0.960272;-0.464734;0.787922;
20.465539;0.894413;-0.212776;1.004954;0.296130;-0.960333;-0.464584;0.788097;
20.465691;0.894560;-0.212776;1.004947;0.295706;-0.960457;-0.464284;0.788446;
20.465768;0.894633;-0.212776;1.004944;0.295494;-0.960518;-0.464134;0.788621;
20.465920;0.894780;-0.212776;1.004937;0.295070;-0.960641;-0.463833;0.788970;
20.465996;0.894854;-0.212776;1.004933;0.294857;-0.960703;-0.463683;0.789145;
20.466149;0.895001;-0.212776;1.004926;0.294433;-0.960825;-0.463382;0.789494;
20.466225;0.895074;-0.212776;1.004922;0.294221;-0.960887;-0.463231;0.789668;
20.466378;0.895222;-0.212776;1.004915;0.293796;-0.961009;-0.462930;0.790017;
20.466454;0.895295;-0.212776;1.004912;0.293584;-0.961070;-0.462780;0.790192;
20.466606;0.895442;-0.212776;1.004905;0.293160;-0.961192;-0.462478;0.790541;
20.466683;0.895515;-0.212776;1.004901;0.292947;-0.961253;-0.462327;0.790715;
20.466835;0.895662;-0.212776;1.004894;0.292523;-0.961375;-0.462026;0.791064;
20.466912;0.895736;-0.212776;1.004891;0.292311;-0.961436;-0.461875;0.791238;
20.467064;0.895883;-0.212776;1.004884;0.291886;-0.961558;-0.461572;0.791587;
20.467140;0.895956;-0.212776;1.004880;0.291674;-0.961619;-0.461421;0.791761;
20.467293;0.896103;-0.212776;1.004873;0.291249;-0.961740;-0.461119;0.792109;
20.467369;0.896177;-0.212775;1.004869;0.291037;-0.961800;-0.460967;0.792283;
20.467522;0.896324;-0.212775;1.004862;0.290612;-0.961922;-0.460665;0.792631;
20.467598;0.896397;-0.212775;1.004859;0.290399;-0.961982;-0.460513;0.792805;
20.467750;0.896544;-0.212775;1.004852;0.289974;-0.962103;-0.460210;0.793153;
20.467827;0.896618;-0.212775;1.004848;0.289762;-0.962163;-0.460058;0.793327;
20.467979;0.896765;-0.212775;1.004841;0.289337;-0.962283;-0.459755;0.793675;
20.468055;0.896838;-0.212775;1.004837;0.289125;-0.962344;-0.459603;0.793849;
20.468208;0.896985;-0.212775;1.004830;0.288700;-0.962464;-0.459299;0.794197;
20.468284;0.897059;-0.212775;1.004827;0.288487;-0.962524;-0.459147;0.794370;
20.468437;0.897206;-0.212775;1.004820;0.288062;-0.962644;-0.458843;0.794718;
20.468513;0.897279;-0.212775;1.004816;0.287849;-0.962704;-0.458691;0.794891;
20.468666;0.897426;-0.212775;1.004809;0.287424;-0.962823;-0.458387;0.795239;
20.468742;0.897499;-0.212775;1.004806;0.287212;-0.962883;-0.458235;0.795412;
20.468894;0.897646;-0.212775;1.004798;0.286786;-0.963002;-0.457930;0.795759;
20.468971;0.897720;-0.212775;1.004795;0.286574;-0.963062;-0.457777;0.795933;
20.469123;0.897867;-0.212775;1.004788;0.286148;-0.963181;-0.457472;0.796280;
20.469199;0.897940;-0.212774;1.004784;0.285936;-0.963240;-0.457320;0.796453;
20.469352;0.898087;-0.212774;1.004777;0.285510;-0.963359;-0.457014;0.796800;
20.469428;0.898161;-0.212774;1.004774;0.285298;-0.963418;-0.456862;0.796973;
20.469581;0.898308;-0.212774;1.004766;0.284872;-0.963537;-0.456556;0.797320;
20.469657;0.898381;-0.212774;1.004763;0.284659;-0.963596;-0.456403;0.797493;
20.469809;0.898528;-0.212774;1.004756;0.284234;-0.963714;-0.456097;0.797840;
20.469886;0.898601;-0.212774;1.004752;0.284021;-0.963773;-0.455944;0.798013;
20.470038;0.898748;-0.212774;1.004745;0.283595;-0.963891;-0.455637;0.798359;
20.470115;0.898822;-0.212774;1.004741;0.283383;-0.963950;-0.455484;0.798532;
20.470267;0.898969;-0.212774;1.004734;0.282957;-0.964068;-0.455178;0.798878;
20.470343;0.899042;-0.212774;1.004731;0.282744;-0.964126;-0.455024;0.799051;
20.470496;0.899189;-0.212774;1.004724;0.282318;-0.964244;-0.454717;0.799397;
20.470572;0.899262;-0.212774;1.004720;0.282105;-0.964302;-0.454564;0.799570;
20.470725;0.899409;-0.212774;1.004713;0.281680;-0.964419;-0.454256;0.799916;
20.470801;0.899483;-0.212774;1.004709;0.281467;-0.964478;-0.454102;0.800089;
20.470953;0.899630;-0.212774;1.004702;0.281041;-0.964595;-0.453795;0.800434;
20.471030;0.899703;-0.212773;1.004699;0.280828;-0.964653;-0.453641;0.800607;
20.471182;0.899850;-0.212773;1.004692;0.280402;-0.964769;-0.453333;0.800952;
20.471258;0.899923;-0.212773;1.004688;0.280189;-0.964828;-0.453179;0.801125;
20.471411;0.900070;-0.212773;1.004681;0.279763;-0.964944;-0.452871;0.801470;
20.471487;0.900144;-0.212773;1.004677;0.279550;-0.965002;-0.452716;0.801643;
20.471640;0.900291;-0.212773;1.004670;0.279124;-0.965118;-0.452408;0.801988;
20.471716;0.900364;-0.212773;1.004667;0.278910;-0.965176;-0.452253;0.802160;
20.471869;0.900511;-0.212773;1.004659;0.278484;-0.965291;-0.451944;0.802505;
20.471945;0.900584;-0.212773;1.004656;0.278271;-0.965349;-0.451790;0.802678;
20.472097;0.900731;-0.212773;1.004649;0.277845;-0.965464;-0.451481;0.803022;
20.472174;0.900805;-0.212773;1.004645;0.277632;-0.965522;-0.451326;0.803195;
20.472326;0.900952;-0.212773;1.004638;0.277205;-0.965637;-0.451016;0.803539;
20.472402;0.901025;-0.212773;1.004634;0.276992;-0.965694;-0.450861;0.803711;
20.472555;0.901172;-0.212773;1.004627;0.276566;-0.965809;-0.450552;0.804056;
20.472631;0.901245;-0.212773;1.004624;0.276353;-0.965867;-0.450397;0.804228;
20.472784;0.901392;-0.212773;1.004617;0.275926;-0.965981;-0.450086;0.804572;
20.472860;0.901465;-0.212772;1.004613;0.275713;-0.966038;-0.449931;0.804744;
20.473012;0.901612;-0.212772;1.004606;0.275286;-0.966152;-0.449621;0.805088;
20.473089;0.901686;-0.212772;1.004602;0.275073;-0.966209;-0.449465;0.805260;
20.473241;0.901833;-0.212772;1.004595;0.274646;-0.966323;-0.449154;0.805604;
20.473318;0.901906;-0.212772;1.004592;0.274433;-0.966380;-0.448999;0.805776;
20.473470;0.902053;-0.212772;1.004584;0.274006;-0.966494;-0.448688;0.806119;
20.473546;0.902126;-0.212772;1.004581;0.273793;-0.966551;-0.448532;0.806291;
20.473699;0.902273;-0.212772;1.004574;0.273366;-0.966664;-0.448220;0.806634;
20.473775;0.902346;-0.212772;1.004570;0.273153;-0.966721;-0.448065;0.806806;
20.473928;0.902493;-0.212772;1.004563;0.272726;-0.966834;-0.447753;0.807149;
20.474004;0.902566;-0.212772;1.004559;0.272513;-0.966890;-0.447597;0.807321;
20.474156;0.902713;-0.212772;1.004552;0.272086;-0.967003;-0.447285;0.807664;
20.474233;0.902787;-0.212772;1.004549;0.271872;-0.967059;-0.447128;0.807836;
20.474385;0.902934;-0.212772;1.004541;0.271445;-0.967172;-0.446816;0.808179;
20.474461;0.903007;-0.212772;1.004538;0.271232;-0.967228;-0.446660;0.808350;
20.474614;0.903154;-0.212771;1.004531;0.270805;-0.967340;-0.446347;0.808693;
20.474690;0.903227;-0.212771;1.004527;0.270591;-0.967396;-0.446190;0.808864;
20.474843;0.903374;-0.212771;1.004520;0.270164;-0.967508;-0.445877;0.809207;
20.474919;0.903447;-0.212771;1.004516;0.269950;-0.967564;-0.445721;0.809378;
20.475072;0.903594;-0.212771;1.004509;0.269523;-0.967675;-0.445407;0.809720;
20.475148;0.903667;-0.212771;1.004506;0.269310;-0.967731;-0.445250;0.809891;
20.475300;0.903814;-0.212771;1.004498;0.268882;-0.967843;-0.444937;0.810234;
20.475377;0.903888;-0.212771;1.004495;0.268669;-0.967898;-0.444780;0.810405;
20.475529;0.904034;-0.212771;1.004488;0.268241;-0.968009;-0.444466;0.810747;
20.475605;0.904108;-0.212771;1.004484;0.268028;-0.968065;-0.444308;0.810918;
20.475758;0.904255;-0.212771;1.004477;0.267600;-0.968175;-0.443994;0.811259;
20.475834;0.904328;-0.212771;1.004473;0.267387;-0.968231;-0.443837;0.811430;
20.475987;0.904475;-0.212771;1.004466;0.266959;-0.968341;-0.443522;0.811772;
20.476063;0.904548;-0.212771;1.004462;0.266745;-0.968396;-0.443365;0.811943;
20.476215;0.904695;-0.212771;1.004455;0.266318;-0.968507;-0.443049;0.812284;
20.476292;0.904768;-0.212771;1.004452;0.266104;-0.968562;-0.442892;0.812455;
20.476444;0.904915;-0.212770;1.004444;0.265677;-0.968672;-0.442577;0.812796;
20.476521;0.904988;-0.212770;1.004441;0.265463;-0.968726;-0.442419;0.812967;
20.476673;0.905135;-0.212770;1.004434;0.265035;-0.968836;-0.442103;0.813308;
20.476749;0.905208;-0.212770;1.004430;0.264821;-0.968891;-0.441945;0.813478;
20.476902;0.905355;-0.212770;1.004423;0.264394;-0.969000;-0.441629;0.813819;
20.476978;0.905428;-0.212770;1.004419;0.264180;-0.969055;-0.441471;0.813990;
20.477131;0.905575;-0.212770;1.004412;0.263752;-0.969164;-0.441155;0.814331;
20.477207;0.905649;-0.212770;1.004408;0.263538;-0.969218;-0.440996;0.814501;
20.477359;0.905795;-0.212770;1.004401;0.263110;-0.969327;-0.440680;0.814842;
20.477436;0.905869;-0.212770;1.004398;0.262896;-0.969381;-0.440521;0.815012;
20.477588;0.906015;-0.212770;1.004390;0.262468;-0.969490;-0.440204;0.815352;
20.477664;0.906089;-0.212770;1.004387;0.262254;-0.969544;-0.440046;0.815522;
20.477817;0.906236;-0.212770;1.004380;0.261826;-0.969652;-0.439729;0.815863;
20.477893;0.906309;-0.212770;1.004376;0.261612;-0.969706;-0.439570;0.816033;
20.478046;0.906456;-0.212770;1.004369;0.261184;-0.969814;-0.439252;0.816373;
20.478122;0.906529;-0.212769;1.004365;0.260970;-0.969868;-0.439093;0.816543;
20.478275;0.906676;-0.212769;1.004358;0.260542;-0.969976;-0.438775;0.816882;
20.478351;0.906749;-0.212769;1.004354;0.260328;-0.970029;-0.438616;0.817052;
20.478503;0.906896;-0.212769;1.004347;0.259900;-0.970137;-0.438298;0.817392;
20.478580;0.906969;-0.212769;1.004343;0.259686;-0.970190;-0.438139;0.817562;
20.478732;0.907116;-0.212769;1.004336;0.259257;-0.970297;-0.437820;0.817901;
20.478808;0.907189;-0.212769;1.004333;0.259043;-0.970351;-0.437661;0.818071;
20.478961;0.907336;-0.212769;1.004325;0.258615;-0.970458;-0.437342;0.818410;
20.479037;0.907409;-0.212769;1.004322;0.258401;-0.970511;-0.437183;0.818580;
20.479190;0.907556;-0.212769;1.004315;0.257972;-0.970617;-0.436863;0.818919;
20.479266;0.907629;-0.212769;1.004311;0.257758;-0.970671;-0.436704;0.819088;
20.479418;0.907776;-0.212769;1.004304;0.257330;-0.970777;-0.436384;0.819427;
20.479495;0.907849;-0.212769;1.004300;0.257115;-0.970830;-0.436224;0.819597;
20.479647;0.907996;-0.212769;1.004293;0.256687;-0.970936;-0.435904;0.819936;
20.479723;0.908069;-0.212769;1.004289;0.256472;-0.970989;-0.435744;0.820105;
20.479876;0.908216;-0.212769;1.004282;0.256044;-0.971094;-0.435424;0.820443;
20.479952;0.908289;-0.212768;1.004278;0.255830;-0.971147;-0.435264;0.820613;
20.480105;0.908436;-0.212768;1.004271;0.255401;-0.971252;-0.434944;0.820951;
20.480181;0.908509;-0.212768;1.004268;0.255187;-0.971305;-0.434783;0.821120;
20.480334;0.908656;-0.212768;1.004260;0.254758;-0.971410;-0.434462;0.821458;
20.480410;0.908729;-0.212768;1.004257;0.254543;-0.971462;-0.434302;0.821627;
20.480562;0.908876;-0.212768;1.004249;0.254115;-0.971567;-0.433981;0.821965;
20.480639;0.908949;-0.212768;1.004246;0.253900;-0.971619;-0.433820;0.822134;
20.480791;0.909096;-0.212768;1.004239;0.253471;-0.971724;-0.433499;0.822472;
20.480867;0.909169;-0.212768;1.004235;0.253257;-0.971776;-0.433338;0.822641;
20.481020;0.909316;-0.212768;1.004228;0.252828;-0.971880;-0.433016;0.822979;
20.481096;0.909389;-0.212768;1.004224;0.252614;-0.971932;-0.432855;0.823147;
20.481249;0.909536;-0.212768;1.004217;0.252185;-0.972036;-0.432533;0.823485;
20.481325;0.909609;-0.212768;1.004213;0.251970;-0.972088;-0.432372;0.823654;
20.481478;0.909755;-0.212768;1.004206;0.251541;-0.972192;-0.432050;0.823991;
20.481554;0.909829;-0.212768;1.004202;0.251326;-0.972243;-0.431888;0.824159;
20.481706;0.909975;-0.212768;1.004195;0.250897;-0.972347;-0.431566;0.824496;
20.481783;0.910049;-0.212767;1.004191;0.250683;-0.972398;-0.431404;0.824665;
20.481935;0.910195;-0.212767;1.004184;0.250254;-0.972501;-0.431081;0.825002;
20.482011;0.910268;-0.212767;1.004180;0.250039;-0.972553;-0.430920;0.825170;
20.482164;0.910415;-0.212767;1.004173;0.249610;-0.972656;-0.430596;0.825507;
20.482240;0.910488;-0.212767;1.004170;0.249395;-0.972707;-0.430434;0.825675;
20.482393;0.910635;-0.212767;1.004162;0.248966;-0.972809;-0.430111;0.826012;
20.482469;0.910708;-0.212767;1.004159;0.248751;-0.972860;-0.429949;0.826180;
20.482621;0.910855;-0.212767;1.004151;0.248322;-0.972963;-0.429625;0.826516;
20.482698;0.910928;-0.212767;1.004148;0.248107;-0.973014;-0.429463;0.826684;
20.482850;0.911075;-0.212767;1.004140;0.247678;-0.973116;-0.429139;0.827021;
20.482926;0.911148;-0.212767;1.004137;0.247463;-0.973166;-0.428976;0.827189;
20.483079;0.911295;-0.212767;1.004130;0.247033;-0.973268;-0.428652;0.827524;
20.483155;0.911368;-0.212767;1.004126;0.246819;-0.973319;-0.428489;0.827692;
20.483308;0.911515;-0.212767;1.004119;0.246389;-0.973420;-0.428164;0.828028;
20.483384;0.911588;-0.212767;1.004115;0.246174;-0.973471;-0.428002;0.828196;
20.483537;0.911734;-0.212767;1.004108;0.245745;-0.973572;-0.427677;0.828532;
20.483613;0.911808;-0.212766;1.004104;0.245530;-0.973622;-0.427514;0.828699;
20.483765;0.911954;-0.212766;1.004097;0.245100;-0.973723;-0.427188;0.829035;
20.483842;0.912027;-0.212766;1.004093;0.244885;-0.973773;-0.427025;0.829202;
20.483994;0.912174;-0.212766;1.004086;0.244456;-0.973874;-0.426699;0.829538;
20.484070;0.912247;-0.212766;1.004082;0.244241;-0.973924;-0.426536;0.829705;
20.484223;0.912394;-0.212766;1.004075;0.243811;-0.974024;-0.426210;0.830040;
20.484299;0.912467;-0.212766;1.004071;0.243596;-0.974074;-0.426047;0.830207;
20.484452;0.912614;-0.212766;1.004064;0.243166;-0.974174;-0.425721;0.830542;
20.484528;0.912687;-0.212766;1.004060;0.242951;-0.974224;-0.425557;0.830710;
20.484680;0.912834;-0.212766;1.004053;0.242521;-0.974323;-0.425230;0.831044;
20.484757;0.912907;-0.212766;1.004049;0.242306;-0.974373;-0.425067;0.831212;
20.484909;0.913053;-0.212766;1.004042;0.241876;-0.974472;-0.424740;0.831546;
20.484986;0.913126;-0.212766;1.004038;0.241661;-0.974522;-0.424576;0.831713;
20.485138;0.913273;-0.212766;1.004031;0.241231;-0.974621;-0.424249;0.832047;
20.485214;0.913346;-0.212766;1.004028;0.241016;-0.974670;-0.424085;0.832214;
20.485367;0.913493;-0.212766;1.004020;0.240586;-0.974769;-0.423757;0.832548;
20.485443;0.913566;-0.212765;1.004017;0.240371;-0.974818;-0.423593;0.832715;
20.485596;0.913713;-0.212765;1.004009;0.239941;-0.974917;-0.423265;0.833049;
20.485672;0.913786;-0.212765;1.004006;0.239726;-0.974966;-0.423101;0.833216;
20.485824;0.913932;-0.212765;1.003998;0.239296;-0.975064;-0.422772;0.833550;
20.485901;0.914006;-0.212765;1.003995;0.239081;-0.975113;-0.422608;0.833717;
20.486053;0.914152;-0.212765;1.003987;0.238650;-0.975211;-0.422279;0.834050;
20.486129;0.914225;-0.212765;1.003984;0.238435;-0.975260;-0.422115;0.834217;
20.486282;0.914372;-0.212765;1.003976;0.238005;-0.975357;-0.421786;0.834550;
20.486358;0.914445;-0.212765;1.003973;0.237790;-0.975406;-0.421621;0.834717;
20.486511;0.914592;-0.212765;1.003965;0.237359;-0.975503;-0.421292;0.835050;
20.486587;0.914665;-0.212765;1.003962;0.237144;-0.975552;-0.421127;0.835216;
20.486740;0.914811;-0.212765;1.003954;0.236714;-0.975649;-0.420797;0.835549;
20.486816;0.914884;-0.212765;1.003951;0.236498;-0.975697;-0.420632;0.835716;
20.486968;0.915031;-0.212765;1.003943;0.236068;-0.975794;-0.420302;0.836048;
20.487045;0.915104;-0.212765;1.003940;0.235852;-0.975843;-0.420137;0.836214;
20.487197;0.915251;-0.212765;1.003932;0.235422;-0.975939;-0.419807;0.836547;
20.487273;0.915324;-0.212764;1.003929;0.235207;-0.975987;-0.419642;0.836713;
20.487426;0.915470;-0.212764;1.003921;0.234776;-0.976083;-0.419311;0.837046;
20.487502;0.915544;-0.212764;1.003918;0.234561;-0.976131;-0.419146;0.837212;
20.487655;0.915690;-0.212764;1.003910;0.234130;-0.976227;-0.418815;0.837544;
