time;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
1.359352;-0.199572;1.000107;0.831778;0.000000;0.950000;0.800000;0.950214;
1.359490;-0.199572;1.000107;0.831755;0.000000;0.950000;0.800000;0.950214;
1.359765;-0.199571;1.000107;0.831709;0.000000;0.950000;0.800000;0.950214;
1.359902;-0.199571;1.000107;0.831686;0.000000;0.950000;0.800000;0.950214;
1.360177;-0.199571;1.000107;0.831640;0.000000;0.950000;0.800000;0.950214;
1.360315;-0.199571;1.000107;0.831617;0.000000;0.950000;0.800000;0.950214;
1.360589;-0.199571;1.000107;0.831572;0.000000;0.950000;0.800000;0.950214;
1.360727;-0.199571;1.000107;0.831549;0.000000;0.950000;0.800000;0.950214;
1.361002;-0.199571;1.000107;0.831503;0.000000;0.950000;0.800000;0.950215;
1.361139;-0.199571;1.000107;0.831480;0.000000;0.950000;0.800000;0.950215;
1.361414;-0.199571;1.000107;0.831435;0.000000;0.950000;0.800000;0.950215;
1.361552;-0.199571;1.000107;0.831412;0.000000;0.950000;0.800000;0.950215;
1.361827;-0.199571;1.000107;0.831367;0.000000;0.950000;0.800000;0.950215;
1.361964;-0.199571;1.000107;0.831344;0.000000;0.950000;0.800000;0.950215;
1.362238;-0.199571;1.000107;0.831299;0.000000;0.950000;0.800000;0.950215;
1.362240;-0.199571;1.000107;0.831298;0.000000;0.950000;0.800000;0.950215;
1.362244;-0.199571;1.000107;0.831298;0.000000;0.950000;0.800000;0.950215;
1.362251;-0.199571;1.000107;0.831297;0.000000;0.950000;0.800000;0.950215;
1.362266;-0.199570;1.000107;0.831294;0.000000;0.950000;0.800000;0.950215;
1.362297;-0.199570;1.000107;0.831289;0.000000;0.950000;0.800000;0.950215;
1.362358;-0.199570;1.000107;0.831279;0.000000;0.950000;0.800000;0.950215;
1.362479;-0.199570;1.000107;0.831259;0.000000;0.950000;0.800000;0.950215;
1.362722;-0.199570;1.000107;0.831219;0.000000;0.950000;0.800000;0.950215;
1.362843;-0.199570;1.000107;0.831199;0.000000;0.950000;0.800000;0.950215;
1.363086;-0.199570;1.000107;0.831159;0.000000;0.950000;0.800000;0.950215;
1.363208;-0.199570;1.000107;0.831139;0.000000;0.950000;0.800000;0.950215;
1.363451;-0.199570;1.000107;0.831099;0.000000;0.950000;0.800000;0.950215;
1.363572;-0.199570;1.000107;0.831080;0.000000;0.950000;0.800000;0.950215;
1.363815;-0.199570;1.000108;0.831040;0.000000;0.950000;0.800000;0.950215;
1.363936;-0.199570;1.000108;0.831020;0.000000;0.950000;0.800000;0.950215;
1.364179;-0.199570;1.000108;0.830980;0.000000;0.950000;0.800000;0.950215;
1.364301;-0.199570;1.000108;0.830961;0.000000;0.950000;0.800000;0.950215;
1.364544;-0.199570;1.000108;0.830921;0.000000;0.950000;0.800000;0.950215;
1.364665;-0.199570;1.000108;0.830901;0.000000;0.950000;0.800000;0.950215;
1.364908;-0.199570;1.000108;0.830862;0.000000;0.950000;0.800000;0.950215;
1.365029;-0.199570;1.000108;0.830842;0.000000;0.950000;0.800000;0.950215;
1.365272;-0.199569;1.000108;0.830803;0.000000;0.950000;0.800000;0.950215;
1.365394;-0.199569;1.000108;0.830783;0.000000;0.950000;0.800000;0.950215;
1.365637;-0.199569;1.000108;0.830744;0.000000;0.950000;0.800000;0.950215;
1.365758;-0.199569;1.000108;0.830724;0.000000;0.950000;0.800000;0.950215;
1.366001;-0.199569;1.000108;0.830685;0.000000;0.950000;0.800000;0.950215;
1.366122;-0.199569;1.000108;0.830665;0.000000;0.950000;0.800000;0.950215;
1.366365;-0.199569;1.000108;0.830626;0.000000;0.950000;0.800000;0.950215;
1.366487;-0.199569;1.000108;0.830606;0.000000;0.950000;0.800000;0.950216;
1.366729;-0.199569;1.000108;0.830567;0.000000;0.950000;0.800000;0.950216;
1.366851;-0.199569;1.000108;0.830548;0.000000;0.950000;0.800000;0.950216;
1.367094;-0.199569;1.000108;0.830509;0.000000;0.950000;0.800000;0.950216;
1.367215;-0.199569;1.000108;0.830489;0.000000;0.950000;0.800000;0.950216;
1.367458;-0.199569;1.000108;0.830450;0.000000;0.950000;0.800000;0.950216;
1.367580;-0.199569;1.000108;0.830431;0.000000;0.950000;0.800000;0.950216;
1.367822;-0.199569;1.000108;0.830392;0.000000;0.950000;0.800000;0.950216;
1.367944;-0.199568;1.000108;0.830372;0.000000;0.950000;0.800000;0.950216;
1.368187;-0.199568;1.000108;0.830334;0.000000;0.950000;0.800000;0.950216;
1.368308;-0.199568;1.000108;0.830314;0.000000;0.950000;0.800000;0.950216;
1.368551;-0.199568;1.000108;0.830275;0.000000;0.950000;0.800000;0.950216;
1.368673;-0.199568;1.000108;0.830256;0.000000;0.950000;0.800000;0.950216;
1.368915;-0.199568;1.000108;0.830217;0.000000;0.950000;0.800000;0.950216;
1.369037;-0.199568;1.000108;0.830198;0.000000;0.950000;0.800000;0.950216;
1.369280;-0.199568;1.000108;0.830159;0.000000;0.950000;0.800000;0.950216;
1.369401;-0.199568;1.000108;0.830140;0.000000;0.950000;0.800000;0.950216;
1.369644;-0.199568;1.000108;0.830102;0.000000;0.950000;0.800000;0.950216;
1.369766;-0.199568;1.000108;0.830082;0.000000;0.950000;0.800000;0.950216;
1.370008;-0.199568;1.000108;0.830044;0.000000;0.950000;0.800000;0.950216;
1.370130;-0.199568;1.000108;0.830025;0.000000;0.950000;0.800000;0.950216;
1.370373;-0.199568;1.000108;0.829986;0.000000;0.950000;0.800000;0.950216;
1.370494;-0.199568;1.000108;0.829967;0.000000;0.950000;0.800000;0.950216;
1.370737;-0.199568;1.000108;0.829929;0.000000;0.950000;0.800000;0.950216;
1.370859;-0.199567;1.000108;0.829910;0.000000;0.950000;0.800000;0.950216;
1.371101;-0.199567;1.000108;0.829872;0.000000;0.950000;0.800000;0.950216;
1.371223;-0.199567;1.000108;0.829852;0.000000;0.950000;0.800000;0.950216;
1.371466;-0.199567;1.000108;0.829814;0.000000;0.950000;0.800000;0.950216;
1.371587;-0.199567;1.000108;0.829795;0.000000;0.950000;0.800000;0.950216;
1.371830;-0.199567;1.000108;0.829757;0.000000;0.950000;0.800000;0.950216;
1.371952;-0.199567;1.000108;0.829738;0.000000;0.950000;0.800000;0.950216;
1.372194;-0.199567;1.000108;0.829700;0.000000;0.950000;0.800000;0.950217;
1.372316;-0.199567;1.000108;0.829681;0.000000;0.950000;0.800000;0.950217;
1.372559;-0.199567;1.000108;0.829643;0.000000;0.950000;0.800000;0.950217;
1.372680;-0.199567;1.000108;0.829624;0.000000;0.950000;0.800000;0.950217;
1.372923;-0.199567;1.000108;0.829586;0.000000;0.950000;0.800000;0.950217;
1.373044;-0.199567;1.000108;0.829568;0.000000;0.950000;0.800000;0.950217;
1.373269;-0.199567;1.000108;0.829533;0.000000;0.950000;0.800000;0.950217;
1.373270;-0.199567;1.000108;0.829532;0.000000;0.950000;0.800000;0.950217;
1.373271;-0.199567;1.000108;0.829532;0.000000;0.950000;0.800000;0.950217;
1.373273;-0.199567;1.000108;0.829532;0.000000;0.950000;0.800000;0.950217;
1.373277;-0.199567;1.000108;0.829531;0.000000;0.950000;0.800000;0.950217;
1.373284;-0.199567;1.000108;0.829530;0.000000;0.950000;0.800000;0.950217;
1.373300;-0.199567;1.000108;0.829528;0.000000;0.950000;0.800000;0.950217;
1.373331;-0.199567;1.000108;0.829523;0.000000;0.950000;0.800000;0.950217;
1.373392;-0.199567;1.000108;0.829513;0.000000;0.950000;0.800000;0.950217;
1.373515;-0.199567;1.000108;0.829494;0.000000;0.950000;0.800000;0.950217;
1.373762;-0.199567;1.000108;0.829456;0.000000;0.950000;0.800000;0.950217;
1.373885;-0.199566;1.000108;0.829437;0.000000;0.950000;0.800000;0.950217;
1.374131;-0.199566;1.000108;0.829399;0.000000;0.950000;0.800000;0.950217;
1.374254;-0.199566;1.000108;0.829380;0.000000;0.950000;0.800000;0.950217;
1.374501;-0.199566;1.000108;0.829342;0.000000;0.950000;0.800000;0.950217;
1.374624;-0.199566;1.000109;0.829323;0.000000;0.950000;0.800000;0.950217;
1.374870;-0.199566;1.000109;0.829285;0.000000;0.950000;0.800000;0.950217;
1.374993;-0.199566;1.000109;0.829266;0.000000;0.950000;0.800000;0.950217;
1.375240;-0.199566;1.000109;0.829228;0.000000;0.950000;0.800000;0.950217;
1.375363;-0.199566;1.000109;0.829209;0.000000;0.950000;0.800000;0.950217;
1.375609;-0.199566;1.000109;0.829171;0.000000;0.950000;0.800000;0.950217;
1.375733;-0.199566;1.000109;0.829152;0.000000;0.950000;0.800000;0.950217;
1.375979;-0.199566;1.000109;0.829114;0.000000;0.950000;0.800000;0.950217;
1.376102;-0.199566;1.000109;0.829095;0.000000;0.950000;0.800000;0.950217;
1.376348;-0.199566;1.000109;0.829058;0.000000;0.950000;0.800000;0.950217;
1.376472;-0.199566;1.000109;0.829039;0.000000;0.950000;0.800000;0.950217;
1.376718;-0.199566;1.000109;0.829001;0.000000;0.950000;0.800000;0.950217;
1.376841;-0.199566;1.000109;0.828982;0.000000;0.950000;0.800000;0.950217;
1.377087;-0.199566;1.000109;0.828945;0.000000;0.950000;0.800000;0.950217;
1.377211;-0.199565;1.000109;0.828926;0.000000;0.950000;0.800000;0.950217;
1.377457;-0.199565;1.000109;0.828889;0.000000;0.950000;0.800000;0.950217;
1.377580;-0.199565;1.000109;0.828870;0.000000;0.950000;0.800000;0.950217;
1.377826;-0.199565;1.000109;0.828832;0.000000;0.950000;0.800000;0.950217;
1.377950;-0.199565;1.000109;0.828814;0.000000;0.950000;0.800000;0.950217;
1.378196;-0.199565;1.000109;0.828776;0.000000;0.950000;0.800000;0.950218;
1.378319;-0.199565;1.000109;0.828758;0.000000;0.950000;0.800000;0.950218;
1.378566;-0.199565;1.000109;0.828720;0.000000;0.950000;0.800000;0.950218;
1.378689;-0.199565;1.000109;0.828702;0.000000;0.950000;0.800000;0.950218;
1.378935;-0.199565;1.000109;0.828665;0.000000;0.950000;0.800000;0.950218;
1.379058;-0.199565;1.000109;0.828646;0.000000;0.950000;0.800000;0.950218;
1.379305;-0.199565;1.000109;0.828609;0.000000;0.950000;0.800000;0.950218;
1.379428;-0.199565;1.000109;0.828590;0.000000;0.950000;0.800000;0.950218;
1.379674;-0.199565;1.000109;0.828553;0.000000;0.950000;0.800000;0.950218;
1.379797;-0.199565;1.000109;0.828535;0.000000;0.950000;0.800000;0.950218;
1.380044;-0.199565;1.000109;0.828498;0.000000;0.950000;0.800000;0.950218;
1.380167;-0.199565;1.000109;0.828479;0.000000;0.950000;0.800000;0.950218;
1.380413;-0.199565;1.000109;0.828442;0.000000;0.950000;0.800000;0.950218;
1.380536;-0.199565;1.000109;0.828424;0.000000;0.950000;0.800000;0.950218;
1.380783;-0.199565;1.000109;0.828387;0.000000;0.950000;0.800000;0.950218;
1.380906;-0.199565;1.000109;0.828369;0.000000;0.950000;0.800000;0.950218;
1.381152;-0.199565;1.000109;0.828332;0.000000;0.950000;0.800000;0.950218;
1.381275;-0.199565;1.000109;0.828313;0.000000;0.950000;0.800000;0.950218;
1.381522;-0.199565;1.000109;0.828277;0.000000;0.950000;0.800000;0.950218;
1.381645;-0.199565;1.000109;0.828258;0.000000;0.950000;0.800000;0.950218;
1.381891;-0.199564;1.000109;0.828222;0.000000;0.950000;0.800000;0.950218;
1.382014;-0.199564;1.000109;0.828204;0.000000;0.950000;0.800000;0.950218;
1.382261;-0.199564;1.000109;0.828167;0.000000;0.950000;0.800000;0.950218;
1.382384;-0.199564;1.000109;0.828149;0.000000;0.950000;0.800000;0.950218;
1.382630;-0.199564;1.000109;0.828112;0.000000;0.950000;0.800000;0.950218;
1.382754;-0.199564;1.000109;0.828094;0.000000;0.950000;0.800000;0.950218;
1.383000;-0.199564;1.000109;0.828058;0.000000;0.950000;0.800000;0.950218;
1.383123;-0.199564;1.000109;0.828039;0.000000;0.950000;0.800000;0.950218;
1.383369;-0.199564;1.000109;0.828003;0.000000;0.950000;0.800000;0.950218;
1.383493;-0.199564;1.000109;0.827985;0.000000;0.950000;0.800000;0.950218;
1.383739;-0.199564;1.000109;0.827949;0.000000;0.950000;0.800000;0.950218;
1.383862;-0.199564;1.000109;0.827930;0.000000;0.950000;0.800000;0.950218;
1.384108;-0.199564;1.000109;0.827894;0.000000;0.950000;0.800000;0.950218;
1.384232;-0.199564;1.000109;0.827876;0.000000;0.950000;0.800000;0.950218;
1.384478;-0.199564;1.000109;0.827840;0.000000;0.950000;0.800000;0.950218;
1.384601;-0.199564;1.000109;0.827822;0.000000;0.950000;0.800000;0.950218;
1.384848;-0.199564;1.000109;0.827786;0.000000;0.950000;0.800000;0.950218;
1.384971;-0.199564;1.000109;0.827768;0.000000;0.950000;0.800000;0.950218;
1.385217;-0.199564;1.000109;0.827732;0.000000;0.950000;0.800000;0.950218;
1.385340;-0.199564;1.000109;0.827714;0.000000;0.950000;0.800000;0.950218;
1.385587;-0.199564;1.000109;0.827678;0.000000;0.950000;0.800000;0.950218;
1.385710;-0.199564;1.000109;0.827660;0.000000;0.950000;0.800000;0.950218;
1.385956;-0.199564;1.000109;0.827624;0.000000;0.950000;0.800000;0.950218;
1.386079;-0.199564;1.000109;0.827606;0.000000;0.950000;0.800000;0.950218;
1.386326;-0.199564;1.000109;0.827570;0.000000;0.950000;0.800000;0.950218;
1.386449;-0.199564;1.000109;0.827553;0.000000;0.950000;0.800000;0.950218;
1.386695;-0.199564;1.000109;0.827517;0.000000;0.950000;0.800000;0.950218;
1.386818;-0.199564;1.000110;0.827499;0.000000;0.950000;0.800000;0.950218;
1.387065;-0.199564;1.000110;0.827463;0.000000;0.950000;0.800000;0.950218;
1.387188;-0.199564;1.000110;0.827446;0.000000;0.950000;0.800000;0.950219;
1.387434;-0.199564;1.000110;0.827410;0.000000;0.950000;0.800000;0.950219;
1.387557;-0.199564;1.000110;0.827392;0.000000;0.950000;0.800000;0.950219;
1.387804;-0.199564;1.000110;0.827357;0.000000;0.950000;0.800000;0.950219;
1.387927;-0.199564;1.000110;0.827339;0.000000;0.950000;0.800000;0.950219;
1.388173;-0.199564;1.000110;0.827304;0.000000;0.950000;0.800000;0.950219;
1.388296;-0.199564;1.000110;0.827286;0.000000;0.950000;0.800000;0.950219;
1.388543;-0.199564;1.000110;0.827250;0.000000;0.950000;0.800000;0.950219;
1.388666;-0.199564;1.000110;0.827233;0.000000;0.950000;0.800000;0.950219;
1.388912;-0.199564;1.000110;0.827198;0.000000;0.950000;0.800000;0.950219;
1.389035;-0.199564;1.000110;0.827180;0.000000;0.950000;0.800000;0.950219;
1.389282;-0.199564;1.000110;0.827145;0.000000;0.950000;0.800000;0.950219;
1.389405;-0.199564;1.000110;0.827127;0.000000;0.950000;0.800000;0.950219;
1.389651;-0.199564;1.000110;0.827092;0.000000;0.950000;0.800000;0.950219;
1.389775;-0.199564;1.000110;0.827074;0.000000;0.950000;0.800000;0.950219;
1.390021;-0.199564;1.000110;0.827039;0.000000;0.950000;0.800000;0.950219;
1.390144;-0.199564;1.000110;0.827022;0.000000;0.950000;0.800000;0.950219;
1.390390;-0.199564;1.000110;0.826987;0.000000;0.950000;0.800000;0.950219;
1.390514;-0.199564;1.000110;0.826969;0.000000;0.950000;0.800000;0.950219;
1.390760;-0.199564;1.000110;0.826934;0.000000;0.950000;0.800000;0.950219;
1.390883;-0.199564;1.000110;0.826917;0.000000;0.950000;0.800000;0.950219;
1.391129;-0.199564;1.000110;0.826882;0.000000;0.950000;0.800000;0.950219;
1.391253;-0.199564;1.000110;0.826864;0.000000;0.950000;0.800000;0.950219;
1.391499;-0.199564;1.000110;0.826830;0.000000;0.950000;0.800000;0.950219;
1.391622;-0.199564;1.000110;0.826812;0.000000;0.950000;0.800000;0.950219;
1.391869;-0.199564;1.000110;0.826777;0.000000;0.950000;0.800000;0.950219;
1.391992;-0.199564;1.000110;0.826760;0.000000;0.950000;0.800000;0.950219;
1.392238;-0.199564;1.000110;0.826725;0.000000;0.950000;0.800000;0.950219;
1.392361;-0.199564;1.000110;0.826708;0.000000;0.950000;0.800000;0.950219;
1.392608;-0.199564;1.000110;0.826673;0.000000;0.950000;0.800000;0.950219;
1.392731;-0.199564;1.000110;0.826656;0.000000;0.950000;0.800000;0.950219;
1.392977;-0.199564;1.000110;0.826622;0.000000;0.950000;0.800000;0.950219;
1.393100;-0.199564;1.000110;0.826604;0.000000;0.950000;0.800000;0.950219;
1.393347;-0.199565;1.000110;0.826570;0.000000;0.950000;0.800000;0.950219;
1.393470;-0.199565;1.000110;0.826553;0.000000;0.950000;0.800000;0.950219;
1.393716;-0.199565;1.000110;0.826518;0.000000;0.950000;0.800000;0.950219;
1.393839;-0.199565;1.000110;0.826501;0.000000;0.950000;0.800000;0.950219;
1.394086;-0.199565;1.000110;0.826467;0.000000;0.950000;0.800000;0.950219;
1.394209;-0.199565;1.000110;0.826449;0.000000;0.950000;0.800000;0.950219;
1.394455;-0.199565;1.000110;0.826415;0.000000;0.950000;0.800000;0.950219;
1.394578;-0.199565;1.000110;0.826398;0.000000;0.950000;0.800000;0.950219;
1.394825;-0.199565;1.000110;0.826364;0.000000;0.950000;0.800000;0.950219;
1.394948;-0.199565;1.000110;0.826347;0.000000;0.950000;0.800000;0.950219;
1.395194;-0.199565;1.000110;0.826313;0.000000;0.950000;0.800000;0.950219;
1.395317;-0.199565;1.000110;0.826296;0.000000;0.950000;0.800000;0.950219;
1.395564;-0.199565;1.000110;0.826261;0.000000;0.950000;0.800000;0.950219;
1.395687;-0.199565;1.000110;0.826244;0.000000;0.950000;0.800000;0.950219;
1.395933;-0.199565;1.000110;0.826210;0.000000;0.950000;0.800000;0.950219;
1.396057;-0.199565;1.000110;0.826193;0.000000;0.950000;0.800000;0.950219;
1.396303;-0.199565;1.000110;0.826159;0.000000;0.950000;0.800000;0.950219;
1.396426;-0.199565;1.000110;0.826142;0.000000;0.950000;0.800000;0.950219;
1.396672;-0.199565;1.000110;0.826109;0.000000;0.950000;0.800000;0.950219;
1.396796;-0.199565;1.000110;0.826092;0.000000;0.950000;0.800000;0.950219;
1.397042;-0.199565;1.000110;0.826058;0.000000;0.950000;0.800000;0.950219;
1.397165;-0.199565;1.000110;0.826041;0.000000;0.950000;0.800000;0.950219;
1.397411;-0.199565;1.000110;0.826007;0.000000;0.950000;0.800000;0.950219;
1.397535;-0.199565;1.000110;0.825990;0.000000;0.950000;0.800000;0.950219;
1.397781;-0.199565;1.000110;0.825957;0.000000;0.950000;0.800000;0.950219;
1.397904;-0.199565;1.000110;0.825940;0.000000;0.950000;0.800000;0.950219;
1.398150;-0.199565;1.000110;0.825906;0.000000;0.950000;0.800000;0.950219;
1.398274;-0.199565;1.000110;0.825889;0.000000;0.950000;0.800000;0.950219;
1.398520;-0.199565;1.000110;0.825856;0.000000;0.950000;0.800000;0.950219;
1.398643;-0.199565;1.000110;0.825839;0.000000;0.950000;0.800000;0.950219;
1.398890;-0.199566;1.000110;0.825806;0.000000;0.950000;0.800000;0.950219;
1.399013;-0.199566;1.000110;0.825789;0.000000;0.950000;0.800000;0.950219;
1.399259;-0.199566;1.000110;0.825755;0.000000;0.950000;0.800000;0.950219;
1.399382;-0.199566;1.000110;0.825739;0.000000;0.950000;0.800000;0.950219;
1.399629;-0.199566;1.000110;0.825705;0.000000;0.950000;0.800000;0.950219;
1.399752;-0.199566;1.000110;0.825689;0.000000;0.950000;0.800000;0.950219;
1.399998;-0.199566;1.000110;0.825655;0.000000;0.950000;0.800000;0.950219;
1.400121;-0.199566;1.000110;0.825639;0.000000;0.950000;0.800000;0.950219;
1.400368;-0.199566;1.000110;0.825605;0.000000;0.950000;0.800000;0.950219;
1.400491;-0.199566;1.000110;0.825589;0.000000;0.950000;0.800000;0.950219;
1.400737;-0.199566;1.000110;0.825556;0.000000;0.950000;0.800000;0.950219;
1.400860;-0.199566;1.000110;0.825539;0.000000;0.950000;0.800000;0.950219;
1.401107;-0.199566;1.000110;0.825506;0.000000;0.950000;0.800000;0.950219;
1.401230;-0.199566;1.000110;0.825489;0.000000;0.950000;0.800000;0.950219;
1.401476;-0.199566;1.000111;0.825456;0.000000;0.950000;0.800000;0.950219;
1.401599;-0.199566;1.000111;0.825440;0.000000;0.950000;0.800000;0.950219;
1.401846;-0.199566;1.000111;0.825407;0.000000;0.950000;0.800000;0.950219;
1.401969;-0.199566;1.000111;0.825390;0.000000;0.950000;0.800000;0.950219;
1.402215;-0.199566;1.000111;0.825358;0.000000;0.950000;0.800000;0.950219;
1.402338;-0.199566;1.000111;0.825341;0.000000;0.950000;0.800000;0.950219;
1.402585;-0.199566;1.000111;0.825308;0.000000;0.950000;0.800000;0.950219;
1.402708;-0.199567;1.000111;0.825292;0.000000;0.950000;0.800000;0.950219;
1.402954;-0.199567;1.000111;0.825259;0.000000;0.950000;0.800000;0.950219;
1.403078;-0.199567;1.000111;0.825243;0.000000;0.950000;0.800000;0.950219;
1.403324;-0.199567;1.000111;0.825210;0.000000;0.950000;0.800000;0.950219;
1.403447;-0.199567;1.000111;0.825194;0.000000;0.950000;0.800000;0.950219;
1.403693;-0.199567;1.000111;0.825161;0.000000;0.950000;0.800000;0.950219;
1.403817;-0.199567;1.000111;0.825145;0.000000;0.950000;0.800000;0.950219;
1.404063;-0.199567;1.000111;0.825112;0.000000;0.950000;0.800000;0.950219;
1.404186;-0.199567;1.000111;0.825096;0.000000;0.950000;0.800000;0.950219;
1.404432;-0.199567;1.000111;0.825063;0.000000;0.950000;0.800000;0.950219;
1.404556;-0.199567;1.000111;0.825047;0.000000;0.950000;0.800000;0.950219;
1.404802;-0.199567;1.000111;0.825015;0.000000;0.950000;0.800000;0.950219;
1.404925;-0.199567;1.000111;0.824998;0.000000;0.950000;0.800000;0.950219;
1.405172;-0.199567;1.000111;0.824966;0.000000;0.950000;0.800000;0.950219;
1.405295;-0.199567;1.000111;0.824950;0.000000;0.950000;0.800000;0.950219;
1.405541;-0.199567;1.000111;0.824917;0.000000;0.950000;0.800000;0.950219;
1.405664;-0.199567;1.000111;0.824901;0.000000;0.950000;0.800000;0.950219;
1.405911;-0.199567;1.000111;0.824869;0.000000;0.950000;0.800000;0.950219;
1.406034;-0.199568;1.000111;0.824853;0.000000;0.950000;0.800000;0.950219;
1.406280;-0.199568;1.000111;0.824821;0.000000;0.950000;0.800000;0.950219;
1.406403;-0.199568;1.000111;0.824804;0.000000;0.950000;0.800000;0.950219;
1.406650;-0.199568;1.000111;0.824772;0.000000;0.950000;0.800000;0.950219;
1.406773;-0.199568;1.000111;0.824756;0.000000;0.950000;0.800000;0.950219;
1.407019;-0.199568;1.000111;0.824724;0.000000;0.950000;0.800000;0.950219;
1.407142;-0.199568;1.000111;0.824708;0.000000;0.950000;0.800000;0.950219;
1.407389;-0.199568;1.000111;0.824676;0.000000;0.950000;0.800000;0.950219;
1.407512;-0.199568;1.000111;0.824660;0.000000;0.950000;0.800000;0.950219;
1.407758;-0.199568;1.000111;0.824628;0.000000;0.950000;0.800000;0.950219;
1.407881;-0.199568;1.000111;0.824612;0.000000;0.950000;0.800000;0.950219;
1.408128;-0.199568;1.000111;0.824580;0.000000;0.950000;0.800000;0.950219;
1.408251;-0.199568;1.000111;0.824564;0.000000;0.950000;0.800000;0.950219;
1.408497;-0.199568;1.000111;0.824532;0.000000;0.950000;0.800000;0.950219;
1.408620;-0.199568;1.000111;0.824517;0.000000;0.950000;0.800000;0.950219;
1.408867;-0.199568;1.000111;0.824485;0.000000;0.950000;0.800000;0.950219;
1.408990;-0.199568;1.000111;0.824469;0.000000;0.950000;0.800000;0.950219;
1.409236;-0.199569;1.000111;0.824437;0.000000;0.950000;0.800000;0.950219;
1.409359;-0.199569;1.000111;0.824421;0.000000;0.950000;0.800000;0.950219;
1.409606;-0.199569;1.000111;0.824390;0.000000;0.950000;0.800000;0.950219;
1.409729;-0.199569;1.000111;0.824374;0.000000;0.950000;0.800000;0.950219;
1.409975;-0.199569;1.000111;0.824342;0.000000;0.950000;0.800000;0.950219;
1.410099;-0.199569;1.000111;0.824326;0.000000;0.950000;0.800000;0.950219;
1.410345;-0.199569;1.000111;0.824295;0.000000;0.950000;0.800000;0.950219;
1.410468;-0.199569;1.000111;0.824279;0.000000;0.950000;0.800000;0.950219;
1.410714;-0.199569;1.000111;0.824248;0.000000;0.950000;0.800000;0.950219;
1.410838;-0.199569;1.000111;0.824232;0.000000;0.950000;0.800000;0.950219;
1.411084;-0.199569;1.000111;0.824201;0.000000;0.950000;0.800000;0.950219;
1.411207;-0.199569;1.000111;0.824185;0.000000;0.950000;0.800000;0.950219;
1.411453;-0.199569;1.000111;0.824154;0.000000;0.950000;0.800000;0.950219;
1.411577;-0.199569;1.000111;0.824138;0.000000;0.950000;0.800000;0.950219;
1.411823;-0.199569;1.000111;0.824107;0.000000;0.950000;0.800000;0.950219;
1.411946;-0.199570;1.000111;0.824091;0.000000;0.950000;0.800000;0.950219;
1.412193;-0.199570;1.000111;0.824060;0.000000;0.950000;0.800000;0.950219;
1.412316;-0.199570;1.000111;0.824044;0.000000;0.950000;0.800000;0.950219;
1.412562;-0.199570;1.000111;0.824013;0.000000;0.950000;0.800000;0.950219;
1.412685;-0.199570;1.000111;0.823997;0.000000;0.950000;0.800000;0.950219;
1.412932;-0.199570;1.000111;0.823966;0.000000;0.950000;0.800000;0.950219;
1.413055;-0.199570;1.000111;0.823951;0.000000;0.950000;0.800000;0.950219;
1.413301;-0.199570;1.000111;0.823920;0.000000;0.950000;0.800000;0.950219;
1.413424;-0.199570;1.000111;0.823904;0.000000;0.950000;0.800000;0.950219;
1.413671;-0.199570;1.000111;0.823873;0.000000;0.950000;0.800000;0.950219;
1.413794;-0.199570;1.000111;0.823858;0.000000;0.950000;0.800000;0.950219;
1.414040;-0.199570;1.000111;0.823827;0.000000;0.950000;0.800000;0.950219;
1.414163;-0.199570;1.000111;0.823811;0.000000;0.950000;0.800000;0.950219;
1.414410;-0.199570;1.000111;0.823780;0.000000;0.950000;0.800000;0.950219;
1.414533;-0.199570;1.000111;0.823765;0.000000;0.950000;0.800000;0.950219;
1.414779;-0.199571;1.000111;0.823734;0.000000;0.950000;0.800000;0.950219;
1.414902;-0.199571;1.000111;0.823719;0.000000;0.950000;0.800000;0.950219;
1.415149;-0.199571;1.000111;0.823688;0.000000;0.950000;0.800000;0.950219;
1.415272;-0.199571;1.000111;0.823673;0.000000;0.950000;0.800000;0.950219;
1.415518;-0.199571;1.000111;0.823642;0.000000;0.950000;0.800000;0.950219;
1.415641;-0.199571;1.000111;0.823627;0.000000;0.950000;0.800000;0.950219;
1.415888;-0.199571;1.000111;0.823596;0.000000;0.950000;0.800000;0.950219;
1.416011;-0.199571;1.000111;0.823581;0.000000;0.950000;0.800000;0.950219;
1.416257;-0.199571;1.000111;0.823550;0.000000;0.950000;0.800000;0.950219;
1.416381;-0.199571;1.000111;0.823535;0.000000;0.950000;0.800000;0.950219;
1.416627;-0.199571;1.000111;0.823504;0.000000;0.950000;0.800000;0.950219;
1.416750;-0.199571;1.000111;0.823489;0.000000;0.950000;0.800000;0.950219;
1.416996;-0.199571;1.000111;0.823459;0.000000;0.950000;0.800000;0.950219;
1.417120;-0.199571;1.000111;0.823444;0.000000;0.950000;0.800000;0.950219;
1.417366;-0.199572;1.000111;0.823413;0.000000;0.950000;0.800000;0.950219;
1.417489;-0.199572;1.000111;0.823398;0.000000;0.950000;0.800000;0.950219;
1.417735;-0.199572;1.000111;0.823368;0.000000;0.950000;0.800000;0.950219;
