time;WT4B_WT4B_LvMeasurements_PPu;WT4B_WT4B_LvMeasurements_QPu;WT4B_WT4B_LvMeasurements_UPu;WT4B_WT4B_injector_PInjPu;WT4B_WT4B_injector_PInjPuSn;WT4B_WT4B_injector_QInjPu;WT4B_WT4B_injector_QInjPuSn;WT4B_WT4B_injector_terminal_V_re;WT4B_WT4B_injector_terminal_i_re;WT4B_WT4B_injector_terminal_V_im;WT4B_WT4B_injector_terminal_i_im;WT4B_WT4B_injector_UPu;WT4B_WT4B_injector_idPu;WT4B_WT4B_injector_iqPu;WT4B_WT4B_pll_omegaPLLPu;WT4B_WT4B_LvTfo_RPu;WT4B_WT4B_LvTfo_XPu;
12.500064;0.967569;0.668505;1.049991;1.935164;0.967582;1.337036;0.668518;1.045453;-1.953465;0.097678;1.096391;1.050006;0.891681;-0.677813;-0.429228;0.000010;0.000010;
12.500071;0.965684;0.671254;1.050255;1.931393;0.965697;1.342534;0.671267;1.045737;-1.949659;0.097487;1.102062;1.050271;0.891532;-0.677569;-0.337518;0.000010;0.000010;
12.500078;0.963901;0.673804;1.050501;1.927827;0.963913;1.347632;0.673816;1.046000;-1.946059;0.097307;1.107329;1.050517;0.891382;-0.677325;-0.251683;0.000010;0.000010;
12.500093;0.960611;0.678369;1.050941;1.921247;0.960624;1.356763;0.678381;1.046473;-1.939417;0.096975;1.116787;1.050957;0.891083;-0.676837;-0.095740;0.000010;0.000010;
12.500107;0.957666;0.682285;1.051319;1.915357;0.957678;1.364595;0.682298;1.046880;-1.933471;0.096678;1.124934;1.051335;0.890784;-0.676350;0.040909;0.000010;0.000010;
12.500136;0.952621;0.688561;1.051927;1.905267;0.952633;1.377147;0.688573;1.047538;-1.923285;0.096168;1.138086;1.051943;0.890187;-0.675377;0.267622;0.000010;0.000010;
12.500165;0.948558;0.693092;1.052369;1.897141;0.948571;1.386210;0.693105;1.048019;-1.915083;0.095758;1.147713;1.052385;0.889590;-0.674405;0.441477;0.000010;0.000010;
12.500193;0.945274;0.696275;1.052683;1.890574;0.945287;1.392576;0.696288;1.048365;-1.908453;0.095426;1.154617;1.052699;0.888993;-0.673435;0.574121;0.000010;0.000010;
12.500222;0.942596;0.698427;1.052899;1.885217;0.942609;1.396880;0.698440;1.048606;-1.903046;0.095156;1.159439;1.052914;0.888398;-0.672465;0.675065;0.000010;0.000010;
12.500251;0.940387;0.699796;1.053040;1.880798;0.940399;1.399620;0.699810;1.048768;-1.898585;0.094933;1.162680;1.053056;0.887803;-0.671498;0.751780;0.000010;0.000010;
12.500280;0.938537;0.700574;1.053125;1.877098;0.938549;1.401174;0.700587;1.048870;-1.894850;0.094746;1.164724;1.053141;0.887208;-0.670532;0.810040;0.000010;0.000010;
12.500337;0.935525;0.701003;1.053188;1.871075;0.935538;1.402031;0.701015;1.048961;-1.888770;0.094442;1.166537;1.053203;0.886022;-0.668603;0.891417;0.000010;0.000010;
12.500395;0.933200;0.700340;1.053147;1.866424;0.933212;1.400706;0.700353;1.048941;-1.884075;0.094207;1.166140;1.053163;0.884840;-0.666680;0.938220;0.000010;0.000010;
12.500453;0.931287;0.699024;1.053044;1.862598;0.931299;1.398072;0.699036;1.048855;-1.880213;0.094014;1.164418;1.053060;0.883660;-0.664763;0.964230;0.000010;0.000010;
12.500510;0.929613;0.697334;1.052906;1.859251;0.929625;1.394693;0.697347;1.048731;-1.876834;0.093845;1.161939;1.052921;0.882485;-0.662851;0.978298;0.000010;0.000010;
12.500568;0.928075;0.695442;1.052748;1.856174;0.928087;1.390908;0.695454;1.048586;-1.873728;0.093690;1.159045;1.052763;0.881312;-0.660945;0.985737;0.000010;0.000010;
12.500683;0.925159;0.691441;1.052411;1.850341;0.925171;1.382906;0.691453;1.048274;-1.867841;0.093396;1.152808;1.052426;0.878979;-0.657149;0.993147;0.000010;0.000010;
12.500798;0.922408;0.687253;1.052056;1.844839;0.922420;1.374531;0.687265;1.047942;-1.862286;0.093118;1.146169;1.052071;0.876666;-0.653384;0.993349;0.000010;0.000010;
12.501029;0.916984;0.678977;1.051353;1.833991;0.916996;1.357977;0.678988;1.047285;-1.851336;0.092570;1.133023;1.051368;0.872098;-0.645943;0.993521;0.000010;0.000010;
12.501489;0.906416;0.662821;1.049977;1.812854;0.906427;1.325665;0.662832;1.045997;-1.829999;0.091504;1.107281;1.049992;0.863181;-0.631396;0.993711;0.000010;0.000010;
12.501950;0.896124;0.647067;1.048631;1.792270;0.896135;1.294154;0.647077;1.044737;-1.809221;0.090465;1.082075;1.048646;0.854480;-0.617176;0.993869;0.000010;0.000010;
12.502411;0.886100;0.631704;1.047315;1.772223;0.886111;1.263425;0.631713;1.043502;-1.788984;0.089453;1.057396;1.047330;0.845987;-0.603276;0.994018;0.000010;0.000010;
12.503333;0.866672;0.601885;1.044749;1.733365;0.866682;1.203789;0.601895;1.041094;-1.749760;0.087492;1.009227;1.044763;0.829479;-0.576207;0.994307;0.000010;0.000010;
12.504254;0.848175;0.573429;1.042287;1.696370;0.848185;1.146873;0.573437;1.038777;-1.712416;0.085625;0.962909;1.042300;0.813700;-0.550256;0.994582;0.000010;0.000010;
12.506097;0.813953;0.520580;1.037676;1.627924;0.813962;1.041177;0.520588;1.034430;-1.643323;0.082170;0.875984;1.037689;0.784352;-0.501755;0.995094;0.000010;0.000010;
12.508570;0.773273;0.457373;1.032095;1.546562;0.773281;0.914741;0.457371;1.029151;-1.561193;0.078064;0.770411;1.032107;0.749189;-0.443200;0.995708;0.000010;0.000010;
12.511043;0.737920;0.402028;1.027149;1.475854;0.737927;0.804042;0.402021;1.024455;-1.489818;0.074495;0.676514;1.027160;0.718388;-0.391434;0.996246;0.000010;0.000010;
12.513516;0.707199;0.353551;1.022769;1.414409;0.707204;0.707093;0.353547;1.020285;-1.427792;0.071394;0.593126;1.022780;0.691435;-0.345702;0.996718;0.000010;0.000010;
12.515989;0.680492;0.311064;1.018893;1.360994;0.680497;0.622124;0.311062;1.016585;-1.373873;0.068698;0.519132;1.018903;0.667862;-0.305309;0.997130;0.000010;0.000010;
12.518462;0.657264;0.273798;1.015464;1.314538;0.657269;0.547596;0.273798;1.013303;-1.326978;0.066353;0.453513;1.015473;0.647248;-0.269635;0.997492;0.000010;0.000010;
12.520935;0.637053;0.241089;1.012431;1.274114;0.637057;0.482179;0.241089;1.010394;-1.286171;0.064313;0.395352;1.012439;0.629228;-0.238129;0.997808;0.000010;0.000010;
12.523408;0.619457;0.212359;1.009748;1.238923;0.619462;0.424721;0.212360;1.007817;-1.250648;0.062537;0.343821;1.009756;0.613477;-0.210305;0.998085;0.000010;0.000010;
12.525881;0.604134;0.187109;1.007375;1.208276;0.604138;0.374223;0.187111;1.005535;-1.219711;0.060990;0.298182;1.007383;0.599713;-0.185731;0.998327;0.000010;0.000010;
12.528354;0.590785;0.164906;1.005278;1.181578;0.590789;0.329818;0.164909;1.003514;-1.192760;0.059643;0.257772;1.005285;0.587686;-0.164029;0.998538;0.000010;0.000010;
12.530827;0.579101;0.145297;1.003418;1.158210;0.579105;0.290639;0.145319;1.001721;-1.169171;0.058463;0.221903;1.003425;0.577141;-0.144801;0.998724;0.000010;0.000010;
12.533300;0.568926;0.128051;1.001773;1.137859;0.568929;0.256152;0.128076;1.000133;-1.148628;0.057436;0.190154;1.001781;0.567932;-0.127823;0.998887;0.000010;0.000010;
12.535772;0.560056;0.112867;1.000320;1.120118;0.560059;0.225775;0.112888;0.998727;-1.130719;0.056541;0.162050;1.000327;0.559888;-0.112825;0.999029;0.000010;0.000010;
12.538245;0.552324;0.099498;0.999035;1.104655;0.552328;0.199032;0.099516;0.997485;-1.115110;0.055760;0.137198;0.999042;0.552868;-0.099584;0.999153;0.000010;0.000010;
12.540718;0.545584;0.087721;0.997901;1.091174;0.545587;0.175482;0.087741;0.996386;-1.101502;0.055080;0.115228;0.997907;0.546743;-0.087896;0.999261;0.000010;0.000010;
12.543191;0.539710;0.077348;0.996898;1.079427;0.539713;0.154738;0.077369;0.995415;-1.089643;0.054487;0.095806;0.996905;0.541401;-0.077579;0.999356;0.000010;0.000010;
12.548137;0.530058;0.060050;0.995219;1.060121;0.530061;0.120101;0.060050;0.993785;-1.070155;0.053513;0.063227;0.995225;0.532605;-0.060312;0.999512;0.000010;0.000010;
12.552588;0.523372;0.047810;0.994028;1.046749;0.523374;0.095622;0.047811;0.992628;-1.056656;0.052838;0.040086;0.994034;0.526518;-0.048070;0.999620;0.000010;0.000010;
12.557040;0.518164;0.038070;0.993082;1.036334;0.518167;0.076263;0.038132;0.991710;-1.046143;0.052312;0.021717;0.993088;0.521802;-0.038353;0.999704;0.000010;0.000010;
12.561491;0.514147;0.030383;0.992328;1.028300;0.514150;0.060847;0.030424;0.990975;-1.038033;0.051907;0.007030;0.992334;0.518141;-0.030621;0.999770;0.000010;0.000010;
12.565942;0.511005;0.024240;0.991726;1.022016;0.511008;0.048583;0.024291;0.990389;-1.031689;0.051590;-0.004687;0.991732;0.515291;-0.024453;0.999821;0.000010;0.000010;
12.570393;0.508570;0.019365;0.991245;1.017146;0.508573;0.038783;0.019392;0.989920;-1.026773;0.051344;-0.014077;0.991250;0.513073;-0.019529;0.999862;0.000010;0.000010;
12.574845;0.506660;0.015457;0.990860;1.013325;0.506662;0.030978;0.015489;0.989545;-1.022916;0.051151;-0.021571;0.990866;0.511347;-0.015596;0.999891;0.000010;0.000010;
12.579296;0.505180;0.012351;0.990553;1.010365;0.505183;0.024737;0.012368;0.989244;-1.019929;0.051002;-0.027578;0.990558;0.510004;-0.012455;0.999917;0.000010;0.000010;
12.583747;0.504019;0.009862;0.990307;1.008043;0.504021;0.019765;0.009882;0.989005;-1.017584;0.050884;-0.032370;0.990313;0.508961;-0.009947;0.999934;0.000010;0.000010;
12.592650;0.502355;0.006180;0.989942;1.004715;0.502358;0.012365;0.006182;0.988647;-1.014225;0.050717;-0.039522;0.989947;0.507459;-0.006219;0.999963;0.000010;0.000010;
12.600000;0.501472;0.004136;0.989740;1.002949;0.501475;0.008276;0.004138;0.988449;-1.012443;0.050627;-0.043484;0.989745;0.506670;-0.004155;0.999977;0.000010;0.000010;
12.600000;0.501472;0.004136;0.989740;1.002949;0.501474;0.008276;0.004138;0.988449;-1.012442;0.050627;-0.043483;0.989745;0.506670;-0.004155;0.999977;0.000010;0.000010;
12.600001;0.501472;0.004135;0.989740;1.002948;0.501474;0.008276;0.004138;0.988449;-1.012441;0.050627;-0.043484;0.989745;0.506670;-0.004155;0.999977;0.000010;0.000010;
12.600002;0.501472;0.004135;0.989740;1.002948;0.501474;0.008275;0.004138;0.988449;-1.012441;0.050627;-0.043484;0.989745;0.506670;-0.004155;0.999977;0.000010;0.000010;
12.600004;0.501471;0.004135;0.989740;1.002948;0.501474;0.008275;0.004137;0.988449;-1.012441;0.050627;-0.043485;0.989745;0.506670;-0.004155;0.999977;0.000010;0.000010;
12.600008;0.501471;0.004134;0.989740;1.002947;0.501474;0.008273;0.004136;0.988449;-1.012440;0.050627;-0.043486;0.989745;0.506670;-0.004154;0.999977;0.000010;0.000010;
12.600016;0.501470;0.004132;0.989739;1.002946;0.501473;0.008270;0.004135;0.988449;-1.012439;0.050627;-0.043490;0.989744;0.506669;-0.004152;0.999977;0.000010;0.000010;
12.600032;0.501469;0.004129;0.989739;1.002943;0.501472;0.008263;0.004132;0.988448;-1.012436;0.050627;-0.043496;0.989744;0.506668;-0.004149;0.999977;0.000010;0.000010;
12.600064;0.501466;0.004122;0.989738;1.002938;0.501469;0.008250;0.004125;0.988448;-1.012431;0.050627;-0.043509;0.989744;0.506666;-0.004142;0.999977;0.000010;0.000010;
12.600128;0.501461;0.004109;0.989737;1.002927;0.501464;0.008224;0.004112;0.988447;-1.012420;0.050626;-0.043534;0.989742;0.506661;-0.004129;0.999977;0.000010;0.000010;
12.600256;0.501450;0.004083;0.989735;1.002906;0.501453;0.008172;0.004086;0.988444;-1.012399;0.050625;-0.043585;0.989740;0.506652;-0.004103;0.999977;0.000010;0.000010;
12.600512;0.501429;0.004031;0.989729;1.002864;0.501432;0.008068;0.004034;0.988439;-1.012356;0.050623;-0.043686;0.989734;0.506633;-0.004050;0.999978;0.000010;0.000010;
12.601024;0.501388;0.003930;0.989719;1.002781;0.501391;0.007865;0.003933;0.988429;-1.012273;0.050619;-0.043883;0.989724;0.506596;-0.003948;0.999978;0.000010;0.000010;
12.602048;0.501309;0.003735;0.989700;1.002624;0.501312;0.007475;0.003737;0.988410;-1.012114;0.050611;-0.044263;0.989705;0.506527;-0.003751;0.999980;0.000010;0.000010;
12.604096;0.501164;0.003372;0.989664;1.002333;0.501167;0.006749;0.003375;0.988375;-1.011821;0.050596;-0.044968;0.989669;0.506398;-0.003385;0.999982;0.000010;0.000010;
12.608192;0.500918;0.002746;0.989602;1.001841;0.500920;0.005496;0.002748;0.988314;-1.011323;0.050571;-0.046187;0.989607;0.506181;-0.002753;0.999986;0.000010;0.000010;
12.616384;0.500557;0.001798;0.989508;1.001120;0.500560;0.003601;0.001801;0.988221;-1.010596;0.050535;-0.048035;0.989513;0.505865;-0.001796;0.999992;0.000010;0.000010;
12.624576;0.500331;0.001168;0.989445;1.000667;0.500334;0.002341;0.001170;0.988160;-1.010139;0.050512;-0.049267;0.989450;0.505668;-0.001161;0.999995;0.000010;0.000010;
12.640960;0.500080;0.000421;0.989371;1.000166;0.500083;0.000847;0.000423;0.988087;-1.009633;0.050487;-0.050731;0.989376;0.505453;-0.000407;0.999999;0.000010;0.000010;
12.657344;0.499996;0.000116;0.989340;0.999997;0.499999;0.000237;0.000118;0.988057;-1.009463;0.050478;-0.051332;0.989345;0.505383;-0.000101;1.000001;0.000010;0.000010;
12.673728;0.499979;0.000014;0.989330;0.999964;0.499982;0.000032;0.000016;0.988046;-1.009429;0.050477;-0.051536;0.989335;0.505372;0.000001;1.000001;0.000010;0.000010;
12.690112;0.499983;-0.000009;0.989328;0.999972;0.499986;-0.000014;-0.000007;0.988044;-1.009437;0.050477;-0.051584;0.989333;0.505377;0.000022;1.000001;0.000010;0.000010;
12.706496;0.499990;-0.000008;0.989328;0.999986;0.499993;-0.000010;-0.000005;0.988044;-1.009451;0.050478;-0.051582;0.989333;0.505384;0.000019;1.000001;0.000010;0.000010;
12.739264;0.499997;-0.000003;0.989328;1.000000;0.500000;-0.000001;-0.000000;0.988045;-1.009465;0.050479;-0.051574;0.989333;0.505391;0.000012;1.000000;0.000010;0.000010;
12.772032;0.499999;0.000003;0.989329;1.000003;0.500002;0.000011;0.000005;0.988045;-1.009469;0.050479;-0.051562;0.989334;0.505392;0.000005;1.000000;0.000010;0.000010;
12.804800;0.500000;0.000004;0.989329;1.000004;0.500002;0.000014;0.000007;0.988045;-1.009470;0.050479;-0.051559;0.989334;0.505393;0.000002;1.000000;0.000010;0.000010;
12.870336;0.500000;0.000004;0.989329;1.000005;0.500002;0.000013;0.000006;0.988045;-1.009470;0.050479;-0.051561;0.989334;0.505393;0.000000;1.000000;0.000010;0.000010;
13.001408;0.500000;0.000002;0.989329;1.000005;0.500003;0.000010;0.000005;0.988045;-1.009470;0.050479;-0.051564;0.989334;0.505393;0.000000;1.000000;0.000010;0.000010;
13.263552;0.500000;0.000001;0.989328;1.000005;0.500003;0.000007;0.000003;0.988045;-1.009470;0.050479;-0.051567;0.989334;0.505393;0.000000;1.000000;0.000010;0.000010;
13.787840;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
14.836416;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
16.933568;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
16.999997;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
16.999998;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
16.999999;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.000001;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.000005;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.000013;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.000029;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.000061;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.000125;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.000253;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.000509;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.001021;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.002045;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.004093;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.008189;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.016381;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.032765;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;0.000000;1.000000;0.000010;0.000010;
17.065533;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.131069;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.262141;0.500000;0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.499997;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.499998;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.499999;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.500001;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.500005;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.500013;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.500029;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.500061;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.500125;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.500253;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.500509;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.501021;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.502045;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.504093;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.508189;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.516381;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.532765;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.565533;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.631069;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
17.762141;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
18.024285;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
18.548573;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
19.597149;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
20.000000;0.500000;-0.000000;0.989328;1.000005;0.500003;0.000005;0.000003;0.988045;-1.009470;0.050479;-0.051568;0.989333;0.505393;-0.000000;1.000000;0.000010;0.000010;
