time;WPP4A_WPP_wPPControl2015_qControl_PWPPu;WPP4A_WPP_wPPControl2015_qControl_QWPPu;WPP4A_WPP_wPPControl2015_qControl_UWPPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
12.165887;0.649279;-0.150371;1.032011;1.024302;0.125911;-0.606663;-0.221376;
12.166351;0.646560;-0.156075;1.030473;1.022816;0.125389;-0.604348;-0.226681;
12.166816;0.643930;-0.161458;1.029018;1.021412;0.124881;-0.602104;-0.231687;
12.167234;0.641638;-0.166042;1.027776;1.020216;0.124435;-0.600146;-0.235951;
12.167651;0.639418;-0.170397;1.026595;1.019079;0.124000;-0.598244;-0.240000;
12.168069;0.637269;-0.174533;1.025472;1.017998;0.123577;-0.596401;-0.243846;
12.168487;0.635190;-0.178463;1.024402;1.016971;0.123166;-0.594616;-0.247499;
12.168905;0.633181;-0.182198;1.023385;1.015995;0.122767;-0.592888;-0.250970;
12.169323;0.631241;-0.185747;1.022416;1.015066;0.122379;-0.591217;-0.254269;
12.170159;0.627562;-0.192338;1.020615;1.013340;0.121641;-0.588042;-0.260394;
12.170911;0.624474;-0.197727;1.019138;1.011928;0.121017;-0.585374;-0.265402;
12.171663;0.621591;-0.202651;1.017786;1.010636;0.120432;-0.582878;-0.269977;
12.172415;0.618906;-0.207151;1.016549;1.009455;0.119884;-0.580550;-0.274158;
12.173168;0.616409;-0.211266;1.015415;1.008374;0.119373;-0.578382;-0.277981;
12.173920;0.614092;-0.215030;1.014376;1.007384;0.118897;-0.576369;-0.281480;
12.174672;0.611948;-0.218474;1.013424;1.006478;0.118455;-0.574504;-0.284683;
12.175424;0.609967;-0.221626;1.012551;1.005647;0.118046;-0.572780;-0.287617;
12.176176;0.608140;-0.224513;1.011750;1.004885;0.117668;-0.571189;-0.290308;
12.176929;0.606459;-0.227159;1.011016;1.004185;0.117321;-0.569725;-0.292776;
12.177681;0.604916;-0.229585;1.010341;1.003544;0.117001;-0.568381;-0.295042;
12.178433;0.603502;-0.231810;1.009722;1.002954;0.116709;-0.567149;-0.297124;
12.179185;0.602211;-0.233848;1.009152;1.002412;0.116442;-0.566024;-0.299038;
12.179937;0.601033;-0.235721;1.008629;1.001914;0.116199;-0.564998;-0.300799;
12.180690;0.599962;-0.237439;1.008148;1.001455;0.115979;-0.564066;-0.302421;
12.181442;0.598991;-0.239018;1.007706;1.001032;0.115779;-0.563222;-0.303915;
12.182194;0.598113;-0.240468;1.007298;1.000643;0.115600;-0.562458;-0.305294;
12.182946;0.597321;-0.241802;1.006923;1.000284;0.115439;-0.561771;-0.306566;
12.183698;0.596609;-0.243028;1.006577;0.999952;0.115295;-0.561154;-0.307742;
12.184451;0.595973;-0.244156;1.006259;0.999646;0.115168;-0.560603;-0.308829;
12.185203;0.595405;-0.245194;1.005965;0.999363;0.115055;-0.560113;-0.309836;
12.185955;0.594901;-0.246149;1.005693;0.999102;0.114956;-0.559679;-0.310768;
12.187459;0.594059;-0.247850;1.005209;0.998633;0.114793;-0.558957;-0.312441;
12.188813;0.593475;-0.249160;1.004834;0.998268;0.114685;-0.558459;-0.313750;
12.190167;0.593029;-0.250293;1.004508;0.997949;0.114606;-0.558085;-0.314898;
12.191521;0.592703;-0.251274;1.004224;0.997669;0.114553;-0.557814;-0.315909;
12.192875;0.592476;-0.252124;1.003976;0.997423;0.114521;-0.557632;-0.316801;
12.194229;0.592333;-0.252863;1.003760;0.997207;0.114508;-0.557524;-0.317591;
12.195583;0.592259;-0.253506;1.003570;0.997016;0.114509;-0.557476;-0.318292;
12.196937;0.592242;-0.254067;1.003403;0.996847;0.114522;-0.557477;-0.318916;
12.198291;0.592271;-0.254556;1.003257;0.996696;0.114544;-0.557519;-0.319472;
12.199645;0.592335;-0.254984;1.003128;0.996563;0.114574;-0.557591;-0.319969;
12.200999;0.592426;-0.255359;1.003013;0.996444;0.114609;-0.557687;-0.320414;
12.202353;0.592538;-0.255689;1.002912;0.996338;0.114648;-0.557800;-0.320814;
12.203707;0.592664;-0.255978;1.002823;0.996243;0.114689;-0.557925;-0.321173;
12.205061;0.592798;-0.256234;1.002743;0.996158;0.114731;-0.558056;-0.321495;
12.206415;0.592936;-0.256459;1.002673;0.996082;0.114773;-0.558191;-0.321785;
12.207769;0.593074;-0.256659;1.002610;0.996014;0.114814;-0.558324;-0.322046;
12.209123;0.593209;-0.256836;1.002554;0.995953;0.114854;-0.558454;-0.322281;
12.210477;0.593337;-0.256993;1.002504;0.995898;0.114892;-0.558577;-0.322491;
12.211831;0.593458;-0.257132;1.002459;0.995849;0.114927;-0.558692;-0.322680;
12.213185;0.593567;-0.257257;1.002419;0.995806;0.114959;-0.558797;-0.322850;
12.215893;0.593748;-0.257470;1.002351;0.995731;0.115011;-0.558970;-0.323137;
12.218330;0.593862;-0.257625;1.002302;0.995678;0.115045;-0.559079;-0.323342;
12.220767;0.593925;-0.257754;1.002262;0.995635;0.115065;-0.559142;-0.323504;
12.223204;0.593934;-0.257861;1.002230;0.995602;0.115071;-0.559153;-0.323627;
12.225641;0.593888;-0.257951;1.002204;0.995577;0.115062;-0.559114;-0.323715;
12.228078;0.593785;-0.258027;1.002184;0.995559;0.115038;-0.559021;-0.323773;
12.230515;0.593625;-0.258092;1.002168;0.995548;0.114999;-0.558876;-0.323804;
12.232953;0.593409;-0.258149;1.002157;0.995543;0.114946;-0.558679;-0.323810;
12.235390;0.593138;-0.258198;1.002148;0.995542;0.114878;-0.558431;-0.323793;
12.237827;0.592812;-0.258243;1.002143;0.995546;0.114797;-0.558132;-0.323756;
12.240264;0.592433;-0.258283;1.002140;0.995554;0.114701;-0.557784;-0.323700;
12.245138;0.591522;-0.258355;1.002141;0.995581;0.114471;-0.556947;-0.323539;
12.250013;0.590414;-0.258421;1.002148;0.995621;0.114190;-0.555929;-0.323318;
12.254887;0.589120;-0.258482;1.002161;0.995671;0.113862;-0.554739;-0.323044;
12.259761;0.587649;-0.258543;1.002178;0.995731;0.113488;-0.553386;-0.322724;
12.264635;0.586011;-0.258606;1.002198;0.995799;0.113072;-0.551880;-0.322362;
12.269510;0.584216;-0.258671;1.002221;0.995874;0.112616;-0.550228;-0.321963;
12.279258;0.580194;-0.258811;1.002274;0.996042;0.111594;-0.546528;-0.321071;
12.289007;0.575629;-0.258978;1.002333;0.996230;0.110435;-0.542333;-0.320067;
12.298755;0.570581;-0.259153;1.002396;0.996435;0.109153;-0.537690;-0.318967;
12.308504;0.565096;-0.259339;1.002463;0.996654;0.107760;-0.532641;-0.317787;
12.318252;0.559212;-0.259539;1.002532;0.996884;0.106265;-0.527224;-0.316540;
12.328001;0.552967;-0.259751;1.002602;0.997122;0.104678;-0.521475;-0.315236;
12.337749;0.546394;-0.259975;1.002673;0.997367;0.103009;-0.515423;-0.313886;
12.347498;0.539524;-0.260208;1.002743;0.997617;0.101265;-0.509097;-0.312499;
12.357246;0.532385;-0.260451;1.002812;0.997869;0.099452;-0.502522;-0.311084;
12.366995;0.525002;-0.260701;1.002880;0.998122;0.097578;-0.495722;-0.309649;
12.370251;0.522490;-0.260786;1.002902;0.998206;0.096941;-0.493408;-0.309167;
12.370251;0.522491;-0.260778;1.002902;0.998206;0.096941;-0.493408;-0.309166;
12.370382;0.522392;-0.260784;1.002903;0.998209;0.096915;-0.493314;-0.309147;
12.370514;0.522290;-0.260787;1.002904;0.998213;0.096889;-0.493220;-0.309127;
12.370776;0.522085;-0.260794;1.002906;0.998220;0.096837;-0.493032;-0.309088;
12.371301;0.521676;-0.260808;1.002909;0.998233;0.096733;-0.492655;-0.309010;
12.371690;0.521373;-0.260818;1.002912;0.998243;0.096656;-0.492376;-0.308952;
12.371690;0.521373;-0.260818;1.002912;0.998243;0.096656;-0.492376;-0.308952;
12.371822;0.521271;-0.260822;1.002913;0.998247;0.096630;-0.492281;-0.308933;
12.371954;0.521168;-0.260825;1.002914;0.998250;0.096604;-0.492187;-0.308913;
12.372217;0.520962;-0.260832;1.002916;0.998257;0.096552;-0.491997;-0.308874;
12.372745;0.520552;-0.260846;1.002919;0.998271;0.096448;-0.491619;-0.308796;
12.373799;0.519732;-0.260873;1.002926;0.998298;0.096240;-0.490864;-0.308639;
12.375908;0.518106;-0.260926;1.002941;0.998352;0.095827;-0.489366;-0.308329;
12.378017;0.516505;-0.260978;1.002955;0.998406;0.095421;-0.487892;-0.308022;
12.380126;0.514941;-0.261025;1.002970;0.998458;0.095024;-0.486451;-0.307721;
12.382235;0.513420;-0.261068;1.002985;0.998510;0.094638;-0.485049;-0.307428;
12.384344;0.511948;-0.261107;1.003000;0.998560;0.094264;-0.483693;-0.307142;
12.386453;0.510529;-0.261143;1.003014;0.998609;0.093903;-0.482385;-0.306866;
12.388562;0.509167;-0.261176;1.003029;0.998656;0.093557;-0.481129;-0.306601;
12.392779;0.506621;-0.261236;1.003056;0.998743;0.092911;-0.478782;-0.306105;
12.396997;0.504317;-0.261291;1.003080;0.998822;0.092325;-0.476659;-0.305658;
12.401215;0.502259;-0.261340;1.003101;0.998891;0.091803;-0.474762;-0.305262;
12.405433;0.500444;-0.261386;1.003118;0.998951;0.091342;-0.473088;-0.304919;
12.409651;0.498868;-0.261432;1.003131;0.999000;0.090942;-0.471635;-0.304629;
12.413868;0.497525;-0.261479;1.003140;0.999040;0.090601;-0.470397;-0.304391;
12.418086;0.496407;-0.261528;1.003144;0.999070;0.090318;-0.469367;-0.304205;
12.422304;0.495505;-0.261582;1.003144;0.999090;0.090090;-0.468538;-0.304069;
12.426522;0.494814;-0.261636;1.003139;0.999101;0.089915;-0.467902;-0.303981;
12.434958;0.494019;-0.261754;1.003117;0.999097;0.089717;-0.467172;-0.303941;
12.443393;0.493971;-0.261872;1.003080;0.999061;0.089707;-0.467126;-0.304072;
12.448295;0.494257;-0.261949;1.003052;0.999026;0.089782;-0.467391;-0.304221;
12.448295;0.494256;-0.261966;1.003052;0.999026;0.089782;-0.467391;-0.304221;
12.448385;0.494257;-0.261963;1.003051;0.999025;0.089784;-0.467398;-0.304224;
12.448474;0.494264;-0.261964;1.003051;0.999024;0.089786;-0.467405;-0.304227;
12.448652;0.494280;-0.261967;1.003050;0.999023;0.089790;-0.467419;-0.304234;
12.449009;0.494311;-0.261973;1.003047;0.999020;0.089798;-0.467449;-0.304247;
12.449722;0.494378;-0.261985;1.003043;0.999014;0.089815;-0.467510;-0.304275;
12.451148;0.494523;-0.262009;1.003033;0.999001;0.089853;-0.467645;-0.304333;
12.452575;0.494683;-0.262034;1.003023;0.998987;0.089894;-0.467793;-0.304394;
12.454001;0.494854;-0.262059;1.003013;0.998972;0.089939;-0.467953;-0.304459;
12.456854;0.495225;-0.262113;1.002991;0.998941;0.090035;-0.468296;-0.304599;
12.459707;0.495622;-0.262169;1.002967;0.998908;0.090137;-0.468663;-0.304748;
12.462560;0.496032;-0.262231;1.002941;0.998873;0.090244;-0.469043;-0.304906;
12.465413;0.496446;-0.262299;1.002915;0.998836;0.090351;-0.469427;-0.305069;
12.468265;0.496856;-0.262370;1.002887;0.998799;0.090458;-0.469808;-0.305237;
12.471118;0.497256;-0.262445;1.002858;0.998760;0.090562;-0.470180;-0.305406;
12.473971;0.497641;-0.262524;1.002828;0.998721;0.090663;-0.470538;-0.305576;
12.476824;0.498008;-0.262605;1.002798;0.998682;0.090759;-0.470879;-0.305745;
12.479677;0.498353;-0.262689;1.002767;0.998643;0.090849;-0.471200;-0.305913;
12.482530;0.498674;-0.262774;1.002736;0.998605;0.090934;-0.471499;-0.306077;
12.488235;0.499242;-0.262949;1.002675;0.998529;0.091084;-0.472028;-0.306394;
12.493371;0.499668;-0.263109;1.002620;0.998464;0.091197;-0.472426;-0.306664;
12.498506;0.500015;-0.263269;1.002567;0.998402;0.091291;-0.472752;-0.306917;
12.503641;0.500290;-0.263428;1.002515;0.998343;0.091365;-0.473010;-0.307154;
12.508776;0.500498;-0.263585;1.002465;0.998287;0.091423;-0.473208;-0.307374;
12.513911;0.500649;-0.263739;1.002416;0.998235;0.091466;-0.473351;-0.307577;
12.519046;0.500750;-0.263889;1.002370;0.998185;0.091497;-0.473449;-0.307766;
12.529317;0.500848;-0.264176;1.002283;0.998095;0.091531;-0.473549;-0.308108;
12.539587;0.500844;-0.264447;1.002202;0.998013;0.091538;-0.473554;-0.308408;
12.549857;0.500783;-0.264702;1.002128;0.997939;0.091530;-0.473506;-0.308679;
12.560128;0.500698;-0.264943;1.002057;0.997870;0.091516;-0.473435;-0.308929;
12.570398;0.500612;-0.265172;1.001991;0.997804;0.091501;-0.473363;-0.309164;
12.580668;0.500538;-0.265391;1.001927;0.997741;0.091489;-0.473301;-0.309391;
12.590938;0.500480;-0.265600;1.001866;0.997681;0.091481;-0.473254;-0.309612;
12.601209;0.500439;-0.265802;1.001806;0.997621;0.091477;-0.473223;-0.309828;
12.611479;0.500413;-0.265998;1.001749;0.997563;0.091476;-0.473205;-0.310040;
12.621749;0.500398;-0.266188;1.001693;0.997507;0.091478;-0.473197;-0.310248;
12.642290;0.500385;-0.266550;1.001585;0.997398;0.091486;-0.473196;-0.310649;
12.662831;0.500383;-0.266891;1.001484;0.997295;0.091496;-0.473205;-0.311028;
12.683371;0.500380;-0.267211;1.001388;0.997199;0.091505;-0.473213;-0.311385;
12.703912;0.500374;-0.267511;1.001299;0.997108;0.091513;-0.473217;-0.311718;
12.724452;0.500365;-0.267792;1.001216;0.997024;0.091519;-0.473217;-0.312029;
12.765534;0.500342;-0.268302;1.001064;0.996871;0.091529;-0.473211;-0.312593;
12.806615;0.500319;-0.268749;1.000931;0.996737;0.091537;-0.473204;-0.313086;
12.888777;0.500279;-0.269490;1.000711;0.996515;0.091550;-0.473190;-0.313905;
12.970940;0.500245;-0.270059;1.000542;0.996344;0.091559;-0.473177;-0.314533;
13.053102;0.500215;-0.270494;1.000413;0.996213;0.091564;-0.473163;-0.315012;
13.135264;0.500189;-0.270826;1.000314;0.996114;0.091568;-0.473149;-0.315377;
13.217427;0.500165;-0.271079;1.000239;0.996039;0.091570;-0.473135;-0.315654;
13.299589;0.500145;-0.271271;1.000182;0.995981;0.091571;-0.473122;-0.315864;
13.381752;0.500127;-0.271417;1.000139;0.995938;0.091570;-0.473110;-0.316024;
13.463914;0.500111;-0.271529;1.000106;0.995905;0.091570;-0.473099;-0.316145;
13.628239;0.500085;-0.271685;1.000059;0.995858;0.091568;-0.473080;-0.316314;
13.792564;0.500065;-0.271776;1.000033;0.995832;0.091566;-0.473064;-0.316411;
13.956888;0.500049;-0.271827;1.000018;0.995817;0.091563;-0.473051;-0.316465;
14.121213;0.500037;-0.271855;1.000009;0.995809;0.091561;-0.473041;-0.316494;
14.285538;0.500028;-0.271871;1.000005;0.995805;0.091559;-0.473033;-0.316509;
14.614188;0.500016;-0.271886;1.000001;0.995800;0.091557;-0.473022;-0.316524;
14.942837;0.500010;-0.271887;1.000000;0.995800;0.091555;-0.473017;-0.316524;
15.600136;0.500005;-0.271888;1.000000;0.995800;0.091554;-0.473012;-0.316524;
16.914735;0.500002;-0.271889;1.000000;0.995800;0.091553;-0.473009;-0.316523;
19.543931;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
19.999996;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
19.999996;0.500000;-0.271887;1.000000;0.995800;0.091553;-0.473008;-0.316523;
20.000012;0.499987;-0.271907;0.999995;0.995799;0.091514;-0.473008;-0.316523;
20.000023;0.499974;-0.271924;0.999990;0.995797;0.091475;-0.473008;-0.316523;
20.000033;0.499963;-0.271940;0.999985;0.995796;0.091440;-0.473008;-0.316523;
20.000044;0.499951;-0.271956;0.999981;0.995794;0.091406;-0.473008;-0.316523;
20.000052;0.499942;-0.271969;0.999977;0.995793;0.091378;-0.473008;-0.316523;
20.000052;0.499942;-0.271969;0.999977;0.995793;0.091378;-0.473008;-0.316523;
20.000053;0.499941;-0.271970;0.999977;0.995793;0.091375;-0.473008;-0.316523;
20.000054;0.499940;-0.271972;0.999976;0.995793;0.091372;-0.473008;-0.316523;
20.000056;0.499937;-0.271975;0.999975;0.995793;0.091365;-0.473008;-0.316523;
20.000060;0.499933;-0.271981;0.999974;0.995792;0.091351;-0.473008;-0.316523;
20.000068;0.499923;-0.271994;0.999970;0.995791;0.091323;-0.473008;-0.316523;
20.000085;0.499905;-0.272019;0.999963;0.995789;0.091268;-0.473008;-0.316523;
20.000117;0.499868;-0.272070;0.999948;0.995785;0.091157;-0.473009;-0.316522;
20.000169;0.499811;-0.272148;0.999926;0.995778;0.090985;-0.473010;-0.316521;
20.000169;0.499811;-0.272148;0.999926;0.995778;0.090985;-0.473010;-0.316521;
20.000170;0.499810;-0.272149;0.999925;0.995778;0.090982;-0.473010;-0.316521;
20.000171;0.499809;-0.272151;0.999925;0.995778;0.090978;-0.473010;-0.316521;
20.000173;0.499806;-0.272155;0.999924;0.995777;0.090970;-0.473010;-0.316521;
20.000178;0.499801;-0.272162;0.999922;0.995777;0.090955;-0.473010;-0.316521;
20.000187;0.499791;-0.272175;0.999918;0.995776;0.090924;-0.473010;-0.316521;
20.000205;0.499771;-0.272203;0.999910;0.995773;0.090863;-0.473010;-0.316520;
20.000242;0.499730;-0.272259;0.999894;0.995768;0.090740;-0.473011;-0.316519;
20.000315;0.499650;-0.272368;0.999863;0.995759;0.090494;-0.473013;-0.316516;
20.000461;0.499491;-0.272586;0.999801;0.995741;0.090003;-0.473019;-0.316507;
20.000607;0.499335;-0.272800;0.999739;0.995724;0.089513;-0.473027;-0.316495;
20.000899;0.499029;-0.273217;0.999620;0.995692;0.088534;-0.473050;-0.316462;
20.001162;0.498762;-0.273582;0.999516;0.995665;0.087654;-0.473077;-0.316421;
20.001426;0.498502;-0.273937;0.999414;0.995640;0.086776;-0.473111;-0.316371;
20.001689;0.498249;-0.274281;0.999315;0.995617;0.085900;-0.473152;-0.316312;
20.001952;0.498004;-0.274616;0.999219;0.995595;0.085026;-0.473199;-0.316243;
20.002215;0.497765;-0.274942;0.999126;0.995576;0.084153;-0.473253;-0.316166;
20.002478;0.497533;-0.275258;0.999035;0.995558;0.083281;-0.473312;-0.316080;
20.003004;0.497089;-0.275865;0.998862;0.995528;0.081543;-0.473449;-0.315884;
20.003530;0.496671;-0.276439;0.998697;0.995503;0.079810;-0.473609;-0.315657;
20.004057;0.496278;-0.276981;0.998541;0.995484;0.078082;-0.473790;-0.315400;
20.004583;0.495908;-0.277494;0.998394;0.995470;0.076360;-0.473992;-0.315116;
20.005109;0.495560;-0.277978;0.998255;0.995460;0.074643;-0.474215;-0.314805;
20.005635;0.495235;-0.278437;0.998123;0.995455;0.072931;-0.474456;-0.314469;
20.006161;0.494930;-0.278871;0.997998;0.995453;0.071224;-0.474716;-0.314110;
20.006687;0.494645;-0.279281;0.997880;0.995455;0.069520;-0.474993;-0.313729;
20.007740;0.494130;-0.280039;0.997661;0.995467;0.066126;-0.475595;-0.312906;
20.008687;0.493727;-0.280653;0.997484;0.995487;0.063085;-0.476187;-0.312102;
20.009228;0.493520;-0.280978;0.997390;0.995501;0.061353;-0.476546;-0.311618;
20.009228;0.493520;-0.280978;0.997390;0.995501;0.061353;-0.476546;-0.311618;
20.009228;0.493520;-0.280978;0.997390;0.995501;0.061353;-0.476546;-0.311618;
20.009228;0.493520;-0.280978;0.997390;0.995501;0.061353;-0.476546;-0.311618;
20.009233;0.493519;-0.280981;0.997389;0.995501;0.061337;-0.476549;-0.311613;
20.009238;0.493517;-0.280984;0.997388;0.995501;0.061320;-0.476553;-0.311608;
20.009249;0.493513;-0.280990;0.997386;0.995502;0.061287;-0.476560;-0.311599;
20.009269;0.493505;-0.281002;0.997383;0.995502;0.061221;-0.476574;-0.311580;
20.009311;0.493490;-0.281026;0.997376;0.995503;0.061088;-0.476602;-0.311542;
20.009394;0.493461;-0.281074;0.997362;0.995506;0.060823;-0.476659;-0.311466;
20.009560;0.493402;-0.281168;0.997335;0.995511;0.060294;-0.476773;-0.311312;
20.009725;0.493346;-0.281260;0.997308;0.995516;0.059764;-0.476888;-0.311156;
20.010057;0.493237;-0.281440;0.997256;0.995526;0.058707;-0.477123;-0.310841;
20.010388;0.493133;-0.281614;0.997205;0.995538;0.057651;-0.477362;-0.310520;
20.010537;0.493088;-0.281691;0.997183;0.995543;0.057176;-0.477471;-0.310374;
20.010537;0.493088;-0.281691;0.997183;0.995543;0.057176;-0.477471;-0.310374;
20.010544;0.493086;-0.281694;0.997182;0.995543;0.057155;-0.477476;-0.310368;
20.010551;0.493084;-0.281698;0.997181;0.995543;0.057133;-0.477481;-0.310361;
20.010565;0.493080;-0.281705;0.997179;0.995544;0.057090;-0.477491;-0.310347;
20.010592;0.493072;-0.281718;0.997175;0.995545;0.057003;-0.477511;-0.310320;
20.010646;0.493056;-0.281746;0.997167;0.995547;0.056830;-0.477551;-0.310267;
20.010755;0.493025;-0.281800;0.997151;0.995550;0.056483;-0.477632;-0.310158;
20.010973;0.492964;-0.281907;0.997120;0.995558;0.055790;-0.477795;-0.309940;
20.011409;0.492849;-0.282115;0.997060;0.995574;0.054406;-0.478126;-0.309497;
20.011679;0.492782;-0.282238;0.997024;0.995585;0.053551;-0.478335;-0.309219;
20.011679;0.492782;-0.282238;0.997024;0.995585;0.053551;-0.478335;-0.309219;
20.011679;0.492782;-0.282238;0.997024;0.995585;0.053551;-0.478335;-0.309219;
20.011687;0.492780;-0.282242;0.997023;0.995585;0.053525;-0.478341;-0.309211;
20.011695;0.492778;-0.282246;0.997022;0.995585;0.053500;-0.478347;-0.309202;
20.011711;0.492774;-0.282253;0.997020;0.995586;0.053449;-0.478360;-0.309186;
20.011743;0.492766;-0.282267;0.997015;0.995587;0.053347;-0.478385;-0.309152;
20.011807;0.492751;-0.282296;0.997007;0.995590;0.053144;-0.478435;-0.309085;
20.011936;0.492721;-0.282353;0.996990;0.995595;0.052736;-0.478536;-0.308950;
20.012193;0.492663;-0.282465;0.996958;0.995605;0.051922;-0.478740;-0.308679;
20.012707;0.492555;-0.282680;0.996895;0.995625;0.050296;-0.479154;-0.308128;
20.013221;0.492459;-0.282884;0.996835;0.995646;0.048673;-0.479577;-0.307566;
20.013735;0.492373;-0.283078;0.996779;0.995667;0.047051;-0.480008;-0.306993;
20.014249;0.492296;-0.283262;0.996724;0.995689;0.045432;-0.480447;-0.306411;
20.015277;0.492171;-0.283603;0.996624;0.995730;0.042200;-0.481346;-0.305219;
20.015576;0.492142;-0.283696;0.996597;0.995742;0.041260;-0.481614;-0.304865;
20.015576;0.492142;-0.283696;0.996597;0.995742;0.041260;-0.481614;-0.304865;
20.015576;0.492142;-0.283696;0.996597;0.995742;0.041260;-0.481614;-0.304865;
20.015576;0.492142;-0.283696;0.996597;0.995742;0.041260;-0.481614;-0.304865;
20.015586;0.492141;-0.283699;0.996596;0.995743;0.041229;-0.481622;-0.304854;
20.015596;0.492140;-0.283702;0.996595;0.995743;0.041198;-0.481631;-0.304842;
20.015616;0.492138;-0.283708;0.996593;0.995744;0.041136;-0.481649;-0.304819;
20.015655;0.492134;-0.283720;0.996590;0.995745;0.041012;-0.481684;-0.304772;
20.015734;0.492127;-0.283744;0.996583;0.995748;0.040765;-0.481755;-0.304678;
20.015891;0.492114;-0.283791;0.996569;0.995755;0.040271;-0.481897;-0.304490;
20.016206;0.492089;-0.283882;0.996542;0.995767;0.039283;-0.482183;-0.304111;
20.016837;0.492048;-0.284057;0.996490;0.995791;0.037310;-0.482762;-0.303345;
20.018097;0.492000;-0.284375;0.996395;0.995836;0.033370;-0.483945;-0.301780;
20.019357;0.491994;-0.284654;0.996311;0.995876;0.029439;-0.485158;-0.300175;
20.020618;0.492025;-0.284900;0.996236;0.995909;0.025516;-0.486397;-0.298533;
20.021878;0.492089;-0.285116;0.996170;0.995936;0.021600;-0.487659;-0.296857;
20.023138;0.492185;-0.285306;0.996111;0.995954;0.017691;-0.488941;-0.295151;
20.024398;0.492309;-0.285472;0.996059;0.995964;0.013789;-0.490242;-0.293416;
20.025659;0.492459;-0.285616;0.996013;0.995964;0.009891;-0.491557;-0.291656;
20.026919;0.492632;-0.285742;0.995972;0.995954;0.006000;-0.492887;-0.289872;
20.028179;0.492827;-0.285851;0.995936;0.995934;0.002113;-0.494228;-0.288066;
20.030700;0.493274;-0.286027;0.995876;0.995860;-0.005648;-0.496938;-0.284398;
20.032969;0.493737;-0.286143;0.995833;0.995753;-0.012619;-0.499405;-0.281034;
20.033647;0.493885;-0.286171;0.995822;0.995713;-0.014700;-0.500145;-0.280019;
20.033647;0.493885;-0.286171;0.995822;0.995713;-0.014700;-0.500145;-0.280019;
20.033650;0.493886;-0.286171;0.995822;0.995713;-0.014710;-0.500149;-0.280014;
20.033653;0.493887;-0.286171;0.995821;0.995713;-0.014720;-0.500153;-0.280009;
20.033660;0.493888;-0.286171;0.995821;0.995712;-0.014741;-0.500160;-0.279999;
20.033674;0.493891;-0.286172;0.995821;0.995711;-0.014783;-0.500175;-0.279979;
20.033701;0.493897;-0.286173;0.995821;0.995710;-0.014866;-0.500205;-0.279938;
20.033755;0.493909;-0.286175;0.995820;0.995706;-0.015033;-0.500264;-0.279856;
20.033864;0.493934;-0.286179;0.995818;0.995700;-0.015366;-0.500383;-0.279693;
20.034081;0.493983;-0.286187;0.995815;0.995686;-0.016032;-0.500621;-0.279366;
20.034515;0.494082;-0.286202;0.995809;0.995657;-0.017363;-0.501098;-0.278711;
20.035383;0.494287;-0.286229;0.995797;0.995596;-0.020025;-0.502053;-0.277397;
20.037120;0.494714;-0.286271;0.995777;0.995454;-0.025344;-0.503968;-0.274748;
20.038857;0.495167;-0.286301;0.995760;0.995288;-0.030657;-0.505891;-0.272074;
20.040594;0.495643;-0.286318;0.995747;0.995097;-0.035963;-0.507820;-0.269377;
20.042331;0.496141;-0.286326;0.995736;0.994880;-0.041263;-0.509754;-0.266657;
20.044067;0.496661;-0.286325;0.995727;0.994638;-0.046557;-0.511692;-0.263917;
20.045804;0.497202;-0.286315;0.995720;0.994370;-0.051844;-0.513633;-0.261157;
20.047541;0.497762;-0.286299;0.995715;0.994075;-0.057125;-0.515577;-0.258377;
20.049278;0.498343;-0.286277;0.995712;0.993754;-0.062401;-0.517523;-0.255580;
20.051015;0.498942;-0.286250;0.995709;0.993407;-0.067669;-0.519471;-0.252764;
20.052752;0.499560;-0.286218;0.995708;0.993033;-0.072932;-0.521420;-0.249931;
20.056225;0.500849;-0.286144;0.995707;0.992205;-0.083438;-0.525321;-0.244216;
20.059699;0.502208;-0.286059;0.995709;0.991270;-0.093917;-0.529222;-0.238437;
20.061873;0.503093;-0.286001;0.995710;0.990630;-0.100461;-0.531662;-0.234789;
20.061873;0.503093;-0.286001;0.995710;0.990630;-0.100461;-0.531662;-0.234789;
20.061884;0.503098;-0.286000;0.995710;0.990626;-0.100496;-0.531676;-0.234769;
20.061896;0.503103;-0.285999;0.995710;0.990622;-0.100531;-0.531689;-0.234750;
20.061919;0.503113;-0.285999;0.995710;0.990615;-0.100601;-0.531715;-0.234710;
20.061966;0.503132;-0.285997;0.995711;0.990601;-0.100741;-0.531767;-0.234632;
20.062059;0.503171;-0.285995;0.995711;0.990573;-0.101021;-0.531872;-0.234475;
20.062245;0.503248;-0.285990;0.995711;0.990516;-0.101581;-0.532081;-0.234161;
20.062617;0.503403;-0.285979;0.995711;0.990401;-0.102701;-0.532499;-0.233533;
20.063362;0.503716;-0.285958;0.995712;0.990167;-0.104939;-0.533335;-0.232274;
20.064852;0.504350;-0.285915;0.995713;0.989684;-0.109412;-0.535006;-0.229749;
20.067831;0.505654;-0.285826;0.995717;0.988659;-0.118342;-0.538346;-0.224664;
