time;Generator1_generator_UPu;Generator1_generator_UStatorPu;Generator1_generator_UStatorRefPu;Generator1_generator_PGenPu;Generator1_generator_QGenPu;Generator1_generator_QMaxPu;Generator1_generator_QMinPu;Generator1_reactivePowerControlLoop_level;Generator1_reactivePowerControlLoop_QStatorPu;Generator1_reactivePowerControlLoop_UStatorRefPu;Generator2_generator_UPu;Generator2_generator_UStatorPu;Generator2_generator_UStatorRefPu;Generator2_generator_PGenPu;Generator2_generator_QGenPu;Generator2_generator_QMaxPu;Generator2_generator_QMinPu;Generator2_reactivePowerControlLoop_level;Generator2_reactivePowerControlLoop_QStatorPu;Generator2_reactivePowerControlLoop_UStatorRefPu;SVC_UpPu;SVC_UpRefPu;SVC_level;
1985.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
1995.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2005.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2015.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2025.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2035.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2045.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2055.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2065.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2075.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2085.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2095.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2105.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2115.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2125.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2135.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2145.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2155.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2165.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2175.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2185.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2195.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2205.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2215.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2225.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2235.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2245.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2255.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2265.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2275.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2285.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2295.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2305.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2315.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2325.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2335.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2345.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2355.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2365.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2375.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2385.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2395.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2405.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2415.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2425.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2435.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2445.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2455.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2465.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2475.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2485.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2495.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2505.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2515.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2525.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2535.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2545.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2555.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2565.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2575.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2585.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2595.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2605.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2615.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2625.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2635.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2645.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2655.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2665.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2675.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2685.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2695.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2705.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2715.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2725.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2735.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2745.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2755.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2765.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2775.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2785.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2795.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2805.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2815.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2825.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2835.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2845.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2855.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2865.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2875.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2885.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2895.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2905.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2915.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2925.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2935.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2945.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2955.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2965.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2975.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2985.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
2995.911814;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
3000.000000;1.042066;1.074561;0.850000;1.600000;0.620000;0.620000;-2.000000;0.219064;0.377787;0.850000;1.042066;1.045838;1.076183;1.600000;0.019802;0.019802;-1.200000;0.219064;0.068847;1.076183;1.042066;1.050000;0.219064;
