time;WT3A_WT_controlMeasurements_PPuSnRef;WT3A_WT_controlMeasurements_QPuSnRef;WT3A_WT_controlMeasurements_UPu;WT3A_WT_mechanical_omegaGenPu;WT3A_WT_mechanical_omegaWTRPu;PRefPu_step_step;WT3A_WT_terminal_V_re;WT3A_WT_terminal_V_im;WT3A_WT_terminal_i_re;WT3A_WT_terminal_i_im;
3.077028;0.423801;0.100000;1.000000;1.008512;0.987849;0.400000;1.000000;0.000000;-0.423801;0.100000;
3.079508;0.423813;0.100000;1.000000;1.008547;0.987888;0.400000;1.000000;0.000000;-0.423813;0.100000;
3.081988;0.423825;0.100000;1.000000;1.008582;0.987927;0.400000;1.000000;0.000000;-0.423825;0.100000;
3.084469;0.423837;0.100000;1.000000;1.008617;0.987966;0.400000;1.000000;0.000000;-0.423837;0.100000;
3.086949;0.423849;0.100000;1.000000;1.008652;0.988005;0.400000;1.000000;0.000000;-0.423849;0.100000;
3.089429;0.423861;0.100000;1.000000;1.008687;0.988044;0.400000;1.000000;0.000000;-0.423861;0.100000;
3.091910;0.423872;0.100000;1.000000;1.008722;0.988083;0.400000;1.000000;0.000000;-0.423872;0.100000;
3.094390;0.423884;0.100000;1.000000;1.008757;0.988122;0.400000;1.000000;0.000000;-0.423884;0.100000;
3.096870;0.423896;0.100000;1.000000;1.008792;0.988161;0.400000;1.000000;0.000000;-0.423896;0.100000;
3.099351;0.423907;0.100000;1.000000;1.008827;0.988200;0.400000;1.000000;0.000000;-0.423907;0.100000;
3.101831;0.423919;0.100000;1.000000;1.008862;0.988239;0.400000;1.000000;0.000000;-0.423919;0.100000;
3.104311;0.423930;0.100000;1.000000;1.008897;0.988278;0.400000;1.000000;0.000000;-0.423930;0.100000;
3.106792;0.423942;0.100000;1.000000;1.008932;0.988317;0.400000;1.000000;0.000000;-0.423942;0.100000;
3.109272;0.423953;0.100000;1.000000;1.008967;0.988356;0.400000;1.000000;0.000000;-0.423953;0.100000;
3.111752;0.423965;0.100000;1.000000;1.009002;0.988394;0.400000;1.000000;0.000000;-0.423965;0.100000;
3.114232;0.423976;0.100000;1.000000;1.009036;0.988433;0.400000;1.000000;0.000000;-0.423976;0.100000;
3.116713;0.423987;0.100000;1.000000;1.009071;0.988472;0.400000;1.000000;0.000000;-0.423987;0.100000;
3.119193;0.423999;0.100000;1.000000;1.009106;0.988511;0.400000;1.000000;0.000000;-0.423999;0.100000;
3.121673;0.424010;0.100000;1.000000;1.009141;0.988550;0.400000;1.000000;0.000000;-0.424010;0.100000;
3.124154;0.424021;0.100000;1.000000;1.009175;0.988589;0.400000;1.000000;0.000000;-0.424021;0.100000;
3.126634;0.424033;0.100000;1.000000;1.009210;0.988628;0.400000;1.000000;0.000000;-0.424033;0.100000;
3.129114;0.424044;0.100000;1.000000;1.009245;0.988667;0.400000;1.000000;0.000000;-0.424044;0.100000;
3.131595;0.424056;0.100000;1.000000;1.009279;0.988706;0.400000;1.000000;0.000000;-0.424056;0.100000;
3.134075;0.424067;0.100000;1.000000;1.009314;0.988745;0.400000;1.000000;0.000000;-0.424067;0.100000;
3.136555;0.424078;0.100000;1.000000;1.009349;0.988784;0.400000;1.000000;0.000000;-0.424078;0.100000;
3.141516;0.424101;0.100000;1.000000;1.009418;0.988862;0.400000;1.000000;0.000000;-0.424101;0.100000;
3.145928;0.424122;0.100000;1.000000;1.009479;0.988931;0.400000;1.000000;0.000000;-0.424122;0.100000;
3.150339;0.424142;0.100000;1.000000;1.009540;0.989000;0.400000;1.000000;0.000000;-0.424142;0.100000;
3.154751;0.424162;0.100000;1.000000;1.009602;0.989070;0.400000;1.000000;0.000000;-0.424162;0.100000;
3.159163;0.424182;0.100000;1.000000;1.009663;0.989139;0.400000;1.000000;0.000000;-0.424182;0.100000;
3.163574;0.424202;0.100000;1.000000;1.009724;0.989208;0.400000;1.000000;0.000000;-0.424202;0.100000;
3.167986;0.424222;0.100000;1.000000;1.009785;0.989277;0.400000;1.000000;0.000000;-0.424222;0.100000;
3.172398;0.424242;0.100000;1.000000;1.009846;0.989346;0.400000;1.000000;0.000000;-0.424242;0.100000;
3.176809;0.424262;0.100000;1.000000;1.009907;0.989415;0.400000;1.000000;0.000000;-0.424262;0.100000;
3.181221;0.424282;0.100000;1.000000;1.009968;0.989484;0.400000;1.000000;0.000000;-0.424282;0.100000;
3.185633;0.424302;0.100000;1.000000;1.010029;0.989553;0.400000;1.000000;0.000000;-0.424302;0.100000;
3.190044;0.424322;0.100000;1.000000;1.010090;0.989622;0.400000;1.000000;0.000000;-0.424322;0.100000;
3.194456;0.424341;0.100000;1.000000;1.010150;0.989691;0.400000;1.000000;0.000000;-0.424341;0.100000;
3.198868;0.424361;0.100000;1.000000;1.010211;0.989759;0.400000;1.000000;0.000000;-0.424361;0.100000;
3.203279;0.424380;0.100000;1.000000;1.010272;0.989828;0.400000;1.000000;0.000000;-0.424380;0.100000;
3.207691;0.424400;0.100000;1.000000;1.010332;0.989897;0.400000;1.000000;0.000000;-0.424400;0.100000;
3.212103;0.424419;0.100000;1.000000;1.010393;0.989966;0.400000;1.000000;0.000000;-0.424419;0.100000;
3.216515;0.424438;0.100000;1.000000;1.010453;0.990034;0.400000;1.000000;0.000000;-0.424438;0.100000;
3.220926;0.424457;0.100000;1.000000;1.010513;0.990103;0.400000;1.000000;0.000000;-0.424457;0.100000;
3.225338;0.424476;0.100000;1.000000;1.010574;0.990171;0.400000;1.000000;0.000000;-0.424476;0.100000;
3.229750;0.424495;0.100000;1.000000;1.010634;0.990240;0.400000;1.000000;0.000000;-0.424495;0.100000;
3.234161;0.424514;0.100000;1.000000;1.010694;0.990308;0.400000;1.000000;0.000000;-0.424514;0.100000;
3.238573;0.424533;0.100000;1.000000;1.010754;0.990376;0.400000;1.000000;0.000000;-0.424533;0.100000;
3.242985;0.424551;0.100000;1.000000;1.010814;0.990445;0.400000;1.000000;0.000000;-0.424551;0.100000;
3.247396;0.424570;0.100000;1.000000;1.010874;0.990513;0.400000;1.000000;0.000000;-0.424570;0.100000;
3.251808;0.424588;0.100000;1.000000;1.010934;0.990581;0.400000;1.000000;0.000000;-0.424588;0.100000;
3.256220;0.424607;0.100000;1.000000;1.010994;0.990649;0.400000;1.000000;0.000000;-0.424607;0.100000;
3.260631;0.424625;0.100000;1.000000;1.011053;0.990717;0.400000;1.000000;0.000000;-0.424625;0.100000;
3.265043;0.424644;0.100000;1.000000;1.011113;0.990785;0.400000;1.000000;0.000000;-0.424644;0.100000;
3.269455;0.424662;0.100000;1.000000;1.011173;0.990853;0.400000;1.000000;0.000000;-0.424662;0.100000;
3.273866;0.424681;0.100000;1.000000;1.011232;0.990921;0.400000;1.000000;0.000000;-0.424681;0.100000;
3.278278;0.424699;0.100000;1.000000;1.011292;0.990989;0.400000;1.000000;0.000000;-0.424699;0.100000;
3.282690;0.424717;0.100000;1.000000;1.011351;0.991056;0.400000;1.000000;0.000000;-0.424717;0.100000;
3.287101;0.424735;0.100000;1.000000;1.011411;0.991124;0.400000;1.000000;0.000000;-0.424735;0.100000;
3.291513;0.424753;0.100000;1.000000;1.011470;0.991191;0.400000;1.000000;0.000000;-0.424753;0.100000;
3.295925;0.424771;0.100000;1.000000;1.011529;0.991259;0.400000;1.000000;0.000000;-0.424771;0.100000;
3.300336;0.424789;0.100000;1.000000;1.011588;0.991326;0.400000;1.000000;0.000000;-0.424789;0.100000;
3.304748;0.424807;0.100000;1.000000;1.011647;0.991394;0.400000;1.000000;0.000000;-0.424807;0.100000;
3.309160;0.424825;0.100000;1.000000;1.011706;0.991461;0.400000;1.000000;0.000000;-0.424825;0.100000;
3.313571;0.424843;0.100000;1.000000;1.011765;0.991528;0.400000;1.000000;0.000000;-0.424843;0.100000;
3.317983;0.424861;0.100000;1.000000;1.011824;0.991595;0.400000;1.000000;0.000000;-0.424861;0.100000;
3.322395;0.424879;0.100000;1.000000;1.011883;0.991662;0.400000;1.000000;0.000000;-0.424879;0.100000;
3.326806;0.424897;0.100000;1.000000;1.011942;0.991729;0.400000;1.000000;0.000000;-0.424897;0.100000;
3.331218;0.424914;0.100000;1.000000;1.012001;0.991796;0.400000;1.000000;0.000000;-0.424914;0.100000;
3.335630;0.424932;0.100000;1.000000;1.012059;0.991863;0.400000;1.000000;0.000000;-0.424932;0.100000;
3.340041;0.424950;0.100000;1.000000;1.012118;0.991929;0.400000;1.000000;0.000000;-0.424950;0.100000;
3.344453;0.424967;0.100000;1.000000;1.012177;0.991996;0.400000;1.000000;0.000000;-0.424967;0.100000;
3.348865;0.424985;0.100000;1.000000;1.012235;0.992062;0.400000;1.000000;0.000000;-0.424985;0.100000;
3.353277;0.425002;0.100000;1.000000;1.012293;0.992129;0.400000;1.000000;0.000000;-0.425002;0.100000;
3.357688;0.425020;0.100000;1.000000;1.012352;0.992195;0.400000;1.000000;0.000000;-0.425020;0.100000;
3.362100;0.425037;0.100000;1.000000;1.012410;0.992261;0.400000;1.000000;0.000000;-0.425037;0.100000;
3.366512;0.425055;0.100000;1.000000;1.012468;0.992327;0.400000;1.000000;0.000000;-0.425055;0.100000;
3.370923;0.425072;0.100000;1.000000;1.012527;0.992393;0.400000;1.000000;0.000000;-0.425072;0.100000;
3.375335;0.425089;0.100000;1.000000;1.012585;0.992459;0.400000;1.000000;0.000000;-0.425089;0.100000;
3.379747;0.425107;0.100000;1.000000;1.012643;0.992525;0.400000;1.000000;0.000000;-0.425107;0.100000;
3.384158;0.425124;0.100000;1.000000;1.012701;0.992591;0.400000;1.000000;0.000000;-0.425124;0.100000;
3.388570;0.425141;0.100000;1.000000;1.012759;0.992657;0.400000;1.000000;0.000000;-0.425141;0.100000;
3.392982;0.425158;0.100000;1.000000;1.012816;0.992722;0.400000;1.000000;0.000000;-0.425158;0.100000;
3.397393;0.425175;0.100000;1.000000;1.012874;0.992788;0.400000;1.000000;0.000000;-0.425175;0.100000;
3.401805;0.425192;0.100000;1.000000;1.012932;0.992853;0.400000;1.000000;0.000000;-0.425192;0.100000;
3.406217;0.425209;0.100000;1.000000;1.012990;0.992918;0.400000;1.000000;0.000000;-0.425209;0.100000;
3.410628;0.425226;0.100000;1.000000;1.013047;0.992984;0.400000;1.000000;0.000000;-0.425226;0.100000;
3.415040;0.425243;0.100000;1.000000;1.013105;0.993049;0.400000;1.000000;0.000000;-0.425243;0.100000;
3.419452;0.425260;0.100000;1.000000;1.013162;0.993114;0.400000;1.000000;0.000000;-0.425260;0.100000;
3.423863;0.425277;0.100000;1.000000;1.013220;0.993179;0.400000;1.000000;0.000000;-0.425277;0.100000;
3.428275;0.425294;0.100000;1.000000;1.013277;0.993243;0.400000;1.000000;0.000000;-0.425294;0.100000;
3.432687;0.425310;0.100000;1.000000;1.013334;0.993308;0.400000;1.000000;0.000000;-0.425310;0.100000;
3.437098;0.425327;0.100000;1.000000;1.013391;0.993373;0.400000;1.000000;0.000000;-0.425327;0.100000;
3.441510;0.425344;0.100000;1.000000;1.013449;0.993437;0.400000;1.000000;0.000000;-0.425344;0.100000;
3.445922;0.425360;0.100000;1.000000;1.013506;0.993502;0.400000;1.000000;0.000000;-0.425360;0.100000;
3.450333;0.425377;0.100000;1.000000;1.013563;0.993566;0.400000;1.000000;0.000000;-0.425377;0.100000;
3.454745;0.425394;0.100000;1.000000;1.013620;0.993630;0.400000;1.000000;0.000000;-0.425394;0.100000;
3.459157;0.425410;0.100000;1.000000;1.013677;0.993694;0.400000;1.000000;0.000000;-0.425410;0.100000;
3.463568;0.425427;0.100000;1.000000;1.013733;0.993758;0.400000;1.000000;0.000000;-0.425427;0.100000;
3.467980;0.425443;0.100000;1.000000;1.013790;0.993822;0.400000;1.000000;0.000000;-0.425443;0.100000;
3.472392;0.425460;0.100000;1.000000;1.013847;0.993886;0.400000;1.000000;0.000000;-0.425460;0.100000;
3.476804;0.425476;0.100000;1.000000;1.013904;0.993950;0.400000;1.000000;0.000000;-0.425476;0.100000;
3.481215;0.425492;0.100000;1.000000;1.013960;0.994013;0.400000;1.000000;0.000000;-0.425492;0.100000;
3.485627;0.425509;0.100000;1.000000;1.014017;0.994077;0.400000;1.000000;0.000000;-0.425509;0.100000;
3.490039;0.425525;0.100000;1.000000;1.014073;0.994140;0.400000;1.000000;0.000000;-0.425525;0.100000;
3.494450;0.425541;0.100000;1.000000;1.014130;0.994203;0.400000;1.000000;0.000000;-0.425541;0.100000;
3.498862;0.425558;0.100000;1.000000;1.014186;0.994266;0.400000;1.000000;0.000000;-0.425558;0.100000;
3.503274;0.425574;0.100000;1.000000;1.014242;0.994329;0.400000;1.000000;0.000000;-0.425574;0.100000;
3.507685;0.425590;0.100000;1.000000;1.014298;0.994392;0.400000;1.000000;0.000000;-0.425590;0.100000;
3.516509;0.425622;0.100000;1.000000;1.014411;0.994518;0.400000;1.000000;0.000000;-0.425622;0.100000;
3.524238;0.425650;0.100000;1.000000;1.014509;0.994627;0.400000;1.000000;0.000000;-0.425650;0.100000;
3.531967;0.425678;0.100000;1.000000;1.014607;0.994736;0.400000;1.000000;0.000000;-0.425678;0.100000;
3.539697;0.425706;0.100000;1.000000;1.014704;0.994845;0.400000;1.000000;0.000000;-0.425706;0.100000;
3.547426;0.425734;0.100000;1.000000;1.014802;0.994954;0.400000;1.000000;0.000000;-0.425734;0.100000;
3.555155;0.425762;0.100000;1.000000;1.014899;0.995062;0.400000;1.000000;0.000000;-0.425762;0.100000;
3.562885;0.425789;0.100000;1.000000;1.014996;0.995170;0.400000;1.000000;0.000000;-0.425789;0.100000;
3.570614;0.425817;0.100000;1.000000;1.015093;0.995277;0.400000;1.000000;0.000000;-0.425817;0.100000;
3.578343;0.425844;0.100000;1.000000;1.015190;0.995384;0.400000;1.000000;0.000000;-0.425844;0.100000;
3.586073;0.425871;0.100000;1.000000;1.015286;0.995491;0.400000;1.000000;0.000000;-0.425871;0.100000;
3.593802;0.425899;0.100000;1.000000;1.015382;0.995598;0.400000;1.000000;0.000000;-0.425899;0.100000;
3.601531;0.425926;0.100000;1.000000;1.015478;0.995704;0.400000;1.000000;0.000000;-0.425926;0.100000;
3.609261;0.425953;0.100000;1.000000;1.015574;0.995809;0.400000;1.000000;0.000000;-0.425953;0.100000;
3.616990;0.425980;0.100000;1.000000;1.015670;0.995915;0.400000;1.000000;0.000000;-0.425980;0.100000;
3.624720;0.426007;0.100000;1.000000;1.015766;0.996020;0.400000;1.000000;0.000000;-0.426007;0.100000;
3.632449;0.426033;0.100000;1.000000;1.015861;0.996124;0.400000;1.000000;0.000000;-0.426033;0.100000;
3.640178;0.426060;0.100000;1.000000;1.015956;0.996229;0.400000;1.000000;0.000000;-0.426060;0.100000;
3.647908;0.426087;0.100000;1.000000;1.016051;0.996333;0.400000;1.000000;0.000000;-0.426087;0.100000;
3.655637;0.426113;0.100000;1.000000;1.016145;0.996436;0.400000;1.000000;0.000000;-0.426113;0.100000;
3.663366;0.426139;0.100000;1.000000;1.016240;0.996539;0.400000;1.000000;0.000000;-0.426139;0.100000;
3.671096;0.426166;0.100000;1.000000;1.016334;0.996642;0.400000;1.000000;0.000000;-0.426166;0.100000;
3.678825;0.426192;0.100000;1.000000;1.016428;0.996745;0.400000;1.000000;0.000000;-0.426192;0.100000;
3.686554;0.426218;0.100000;1.000000;1.016522;0.996847;0.400000;1.000000;0.000000;-0.426218;0.100000;
3.694284;0.426244;0.100000;1.000000;1.016616;0.996949;0.400000;1.000000;0.000000;-0.426244;0.100000;
3.702013;0.426270;0.100000;1.000000;1.016709;0.997050;0.400000;1.000000;0.000000;-0.426270;0.100000;
3.709742;0.426296;0.100000;1.000000;1.016803;0.997151;0.400000;1.000000;0.000000;-0.426296;0.100000;
3.717472;0.426322;0.100000;1.000000;1.016896;0.997252;0.400000;1.000000;0.000000;-0.426322;0.100000;
3.725201;0.426348;0.100000;1.000000;1.016988;0.997352;0.400000;1.000000;0.000000;-0.426348;0.100000;
3.732930;0.426373;0.100000;1.000000;1.017081;0.997452;0.400000;1.000000;0.000000;-0.426373;0.100000;
3.740660;0.426399;0.100000;1.000000;1.017174;0.997551;0.400000;1.000000;0.000000;-0.426399;0.100000;
3.748389;0.426424;0.100000;1.000000;1.017266;0.997651;0.400000;1.000000;0.000000;-0.426424;0.100000;
3.756119;0.426450;0.100000;1.000000;1.017358;0.997749;0.400000;1.000000;0.000000;-0.426450;0.100000;
3.763848;0.426475;0.100000;1.000000;1.017450;0.997848;0.400000;1.000000;0.000000;-0.426475;0.100000;
3.771577;0.426500;0.100000;1.000000;1.017541;0.997946;0.400000;1.000000;0.000000;-0.426500;0.100000;
3.779307;0.426526;0.100000;1.000000;1.017633;0.998044;0.400000;1.000000;0.000000;-0.426526;0.100000;
3.787036;0.426551;0.100000;1.000000;1.017724;0.998141;0.400000;1.000000;0.000000;-0.426551;0.100000;
3.794765;0.426576;0.100000;1.000000;1.017815;0.998238;0.400000;1.000000;0.000000;-0.426576;0.100000;
3.802495;0.426601;0.100000;1.000000;1.017906;0.998335;0.400000;1.000000;0.000000;-0.426601;0.100000;
3.810224;0.426626;0.100000;1.000000;1.017996;0.998431;0.400000;1.000000;0.000000;-0.426626;0.100000;
3.817953;0.426650;0.100000;1.000000;1.018087;0.998527;0.400000;1.000000;0.000000;-0.426650;0.100000;
3.825683;0.426675;0.100000;1.000000;1.018177;0.998622;0.400000;1.000000;0.000000;-0.426675;0.100000;
3.833412;0.426700;0.100000;1.000000;1.018267;0.998717;0.400000;1.000000;0.000000;-0.426700;0.100000;
3.841141;0.426724;0.100000;1.000000;1.018357;0.998812;0.400000;1.000000;0.000000;-0.426724;0.100000;
3.848871;0.426749;0.100000;1.000000;1.018446;0.998907;0.400000;1.000000;0.000000;-0.426749;0.100000;
3.856600;0.426773;0.100000;1.000000;1.018536;0.999001;0.400000;1.000000;0.000000;-0.426773;0.100000;
3.864329;0.426798;0.100000;1.000000;1.018625;0.999094;0.400000;1.000000;0.000000;-0.426798;0.100000;
3.872059;0.426822;0.100000;1.000000;1.018714;0.999188;0.400000;1.000000;0.000000;-0.426822;0.100000;
3.879788;0.426846;0.100000;1.000000;1.018802;0.999280;0.400000;1.000000;0.000000;-0.426846;0.100000;
3.887518;0.426870;0.100000;1.000000;1.018891;0.999373;0.400000;1.000000;0.000000;-0.426870;0.100000;
3.895247;0.426895;0.100000;1.000000;1.018979;0.999465;0.400000;1.000000;0.000000;-0.426895;0.100000;
3.902976;0.426919;0.100000;1.000000;1.019067;0.999557;0.400000;1.000000;0.000000;-0.426919;0.100000;
3.910706;0.426943;0.100000;1.000000;1.019155;0.999649;0.400000;1.000000;0.000000;-0.426943;0.100000;
3.918435;0.426966;0.100000;1.000000;1.019243;0.999740;0.400000;1.000000;0.000000;-0.426966;0.100000;
3.926164;0.426990;0.100000;1.000000;1.019330;0.999830;0.400000;1.000000;0.000000;-0.426990;0.100000;
3.933894;0.427014;0.100000;1.000000;1.019417;0.999921;0.400000;1.000000;0.000000;-0.427014;0.100000;
3.941623;0.427038;0.100000;1.000000;1.019504;1.000011;0.400000;1.000000;0.000000;-0.427038;0.100000;
3.949352;0.427061;0.100000;1.000000;1.019591;1.000100;0.400000;1.000000;0.000000;-0.427061;0.100000;
3.957082;0.427085;0.100000;1.000000;1.019678;1.000190;0.400000;1.000000;0.000000;-0.427085;0.100000;
3.964811;0.427108;0.100000;1.000000;1.019764;1.000279;0.400000;1.000000;0.000000;-0.427108;0.100000;
3.972540;0.427132;0.100000;1.000000;1.019850;1.000367;0.400000;1.000000;0.000000;-0.427132;0.100000;
3.980270;0.427155;0.100000;1.000000;1.019936;1.000455;0.400000;1.000000;0.000000;-0.427155;0.100000;
3.987999;0.427178;0.100000;1.000000;1.020022;1.000543;0.400000;1.000000;0.000000;-0.427178;0.100000;
3.995728;0.427202;0.100000;1.000000;1.020107;1.000631;0.400000;1.000000;0.000000;-0.427202;0.100000;
4.003458;0.427225;0.100000;1.000000;1.020193;1.000718;0.400000;1.000000;0.000000;-0.427225;0.100000;
4.011187;0.427248;0.100000;1.000000;1.020278;1.000804;0.400000;1.000000;0.000000;-0.427248;0.100000;
4.018917;0.427271;0.100000;1.000000;1.020363;1.000891;0.400000;1.000000;0.000000;-0.427271;0.100000;
4.026646;0.427294;0.100000;1.000000;1.020447;1.000977;0.400000;1.000000;0.000000;-0.427294;0.100000;
4.034375;0.427317;0.100000;1.000000;1.020532;1.001062;0.400000;1.000000;0.000000;-0.427317;0.100000;
4.042105;0.427339;0.100000;1.000000;1.020616;1.001148;0.400000;1.000000;0.000000;-0.427339;0.100000;
4.049834;0.427362;0.100000;1.000000;1.020700;1.001233;0.400000;1.000000;0.000000;-0.427362;0.100000;
4.057563;0.427385;0.100000;1.000000;1.020784;1.001317;0.400000;1.000000;0.000000;-0.427385;0.100000;
4.065293;0.427407;0.100000;1.000000;1.020867;1.001401;0.400000;1.000000;0.000000;-0.427407;0.100000;
4.073022;0.427430;0.100000;1.000000;1.020950;1.001485;0.400000;1.000000;0.000000;-0.427430;0.100000;
4.080751;0.427452;0.100000;1.000000;1.021034;1.001569;0.400000;1.000000;0.000000;-0.427452;0.100000;
4.088481;0.427475;0.100000;1.000000;1.021116;1.001652;0.400000;1.000000;0.000000;-0.427475;0.100000;
4.096210;0.427497;0.100000;1.000000;1.021199;1.001735;0.400000;1.000000;0.000000;-0.427497;0.100000;
4.103939;0.427519;0.100000;1.000000;1.021281;1.001817;0.400000;1.000000;0.000000;-0.427519;0.100000;
4.111669;0.427542;0.100000;1.000000;1.021364;1.001899;0.400000;1.000000;0.000000;-0.427542;0.100000;
4.119398;0.427564;0.100000;1.000000;1.021446;1.001981;0.400000;1.000000;0.000000;-0.427564;0.100000;
4.127128;0.427586;0.100000;1.000000;1.021527;1.002062;0.400000;1.000000;0.000000;-0.427586;0.100000;
4.134857;0.427608;0.100000;1.000000;1.021609;1.002143;0.400000;1.000000;0.000000;-0.427608;0.100000;
4.142586;0.427630;0.100000;1.000000;1.021690;1.002224;0.400000;1.000000;0.000000;-0.427630;0.100000;
4.150316;0.427652;0.100000;1.000000;1.021771;1.002304;0.400000;1.000000;0.000000;-0.427652;0.100000;
4.158045;0.427673;0.100000;1.000000;1.021852;1.002384;0.400000;1.000000;0.000000;-0.427673;0.100000;
4.165774;0.427695;0.100000;1.000000;1.021933;1.002463;0.400000;1.000000;0.000000;-0.427695;0.100000;
4.173504;0.427717;0.100000;1.000000;1.022013;1.002543;0.400000;1.000000;0.000000;-0.427717;0.100000;
4.181233;0.427738;0.100000;1.000000;1.022093;1.002622;0.400000;1.000000;0.000000;-0.427738;0.100000;
4.188962;0.427760;0.100000;1.000000;1.022173;1.002700;0.400000;1.000000;0.000000;-0.427760;0.100000;
4.196692;0.427781;0.100000;1.000000;1.022253;1.002778;0.400000;1.000000;0.000000;-0.427781;0.100000;
4.204421;0.427803;0.100000;1.000000;1.022333;1.002856;0.400000;1.000000;0.000000;-0.427803;0.100000;
4.212150;0.427824;0.100000;1.000000;1.022412;1.002934;0.400000;1.000000;0.000000;-0.427824;0.100000;
4.219880;0.427845;0.100000;1.000000;1.022491;1.003011;0.400000;1.000000;0.000000;-0.427845;0.100000;
4.227609;0.427866;0.100000;1.000000;1.022570;1.003087;0.400000;1.000000;0.000000;-0.427866;0.100000;
4.243068;0.427908;0.100000;1.000000;1.022726;1.003240;0.400000;1.000000;0.000000;-0.427908;0.100000;
4.256788;0.427946;0.100000;1.000000;1.022865;1.003374;0.400000;1.000000;0.000000;-0.427946;0.100000;
4.270509;0.427983;0.100000;1.000000;1.023002;1.003506;0.400000;1.000000;0.000000;-0.427983;0.100000;
4.284229;0.428019;0.100000;1.000000;1.023139;1.003638;0.400000;1.000000;0.000000;-0.428019;0.100000;
4.297949;0.428056;0.100000;1.000000;1.023275;1.003769;0.400000;1.000000;0.000000;-0.428056;0.100000;
4.311670;0.428092;0.100000;1.000000;1.023411;1.003899;0.400000;1.000000;0.000000;-0.428092;0.100000;
4.325390;0.428128;0.100000;1.000000;1.023546;1.004027;0.400000;1.000000;0.000000;-0.428128;0.100000;
4.339110;0.428164;0.100000;1.000000;1.023679;1.004155;0.400000;1.000000;0.000000;-0.428164;0.100000;
4.352831;0.428200;0.100000;1.000000;1.023813;1.004281;0.400000;1.000000;0.000000;-0.428200;0.100000;
4.366551;0.428235;0.100000;1.000000;1.023945;1.004406;0.400000;1.000000;0.000000;-0.428235;0.100000;
4.380272;0.428270;0.100000;1.000000;1.024077;1.004531;0.400000;1.000000;0.000000;-0.428270;0.100000;
4.393992;0.428305;0.100000;1.000000;1.024208;1.004654;0.400000;1.000000;0.000000;-0.428305;0.100000;
4.407712;0.428340;0.100000;1.000000;1.024338;1.004776;0.400000;1.000000;0.000000;-0.428340;0.100000;
4.421433;0.428374;0.100000;1.000000;1.024468;1.004897;0.400000;1.000000;0.000000;-0.428374;0.100000;
4.435153;0.428409;0.100000;1.000000;1.024596;1.005017;0.400000;1.000000;0.000000;-0.428409;0.100000;
4.448874;0.428443;0.100000;1.000000;1.024724;1.005136;0.400000;1.000000;0.000000;-0.428443;0.100000;
4.462594;0.428477;0.100000;1.000000;1.024852;1.005254;0.400000;1.000000;0.000000;-0.428477;0.100000;
4.476314;0.428510;0.100000;1.000000;1.024978;1.005371;0.400000;1.000000;0.000000;-0.428510;0.100000;
4.490035;0.428544;0.100000;1.000000;1.025104;1.005487;0.400000;1.000000;0.000000;-0.428544;0.100000;
4.503755;0.428577;0.100000;1.000000;1.025229;1.005602;0.400000;1.000000;0.000000;-0.428577;0.100000;
4.517475;0.428610;0.100000;1.000000;1.025353;1.005716;0.400000;1.000000;0.000000;-0.428610;0.100000;
4.531196;0.428643;0.100000;1.000000;1.025476;1.005829;0.400000;1.000000;0.000000;-0.428643;0.100000;
4.544916;0.428675;0.100000;1.000000;1.025599;1.005941;0.400000;1.000000;0.000000;-0.428675;0.100000;
4.558637;0.428707;0.100000;1.000000;1.025721;1.006052;0.400000;1.000000;0.000000;-0.428707;0.100000;
4.572357;0.428740;0.100000;1.000000;1.025842;1.006162;0.400000;1.000000;0.000000;-0.428740;0.100000;
4.586077;0.428771;0.100000;1.000000;1.025962;1.006271;0.400000;1.000000;0.000000;-0.428771;0.100000;
4.599798;0.428803;0.100000;1.000000;1.026082;1.006378;0.400000;1.000000;0.000000;-0.428803;0.100000;
4.613518;0.428834;0.100000;1.000000;1.026201;1.006485;0.400000;1.000000;0.000000;-0.428834;0.100000;
4.627238;0.428866;0.100000;1.000000;1.026319;1.006591;0.400000;1.000000;0.000000;-0.428866;0.100000;
4.640959;0.428897;0.100000;1.000000;1.026436;1.006696;0.400000;1.000000;0.000000;-0.428897;0.100000;
4.654679;0.428927;0.100000;1.000000;1.026553;1.006800;0.400000;1.000000;0.000000;-0.428927;0.100000;
4.668400;0.428958;0.100000;1.000000;1.026668;1.006903;0.400000;1.000000;0.000000;-0.428958;0.100000;
4.682120;0.428988;0.100000;1.000000;1.026783;1.007005;0.400000;1.000000;0.000000;-0.428988;0.100000;
4.695840;0.429018;0.100000;1.000000;1.026897;1.007106;0.400000;1.000000;0.000000;-0.429018;0.100000;
4.709561;0.429048;0.100000;1.000000;1.027011;1.007206;0.400000;1.000000;0.000000;-0.429048;0.100000;
4.723281;0.429077;0.100000;1.000000;1.027123;1.007305;0.400000;1.000000;0.000000;-0.429077;0.100000;
4.737002;0.429107;0.100000;1.000000;1.027235;1.007403;0.400000;1.000000;0.000000;-0.429107;0.100000;
4.750722;0.429136;0.100000;1.000000;1.027346;1.007500;0.400000;1.000000;0.000000;-0.429136;0.100000;
4.764442;0.429165;0.100000;1.000000;1.027456;1.007596;0.400000;1.000000;0.000000;-0.429165;0.100000;
4.778163;0.429193;0.100000;1.000000;1.027566;1.007691;0.400000;1.000000;0.000000;-0.429193;0.100000;
