time;WPP4A_WPP_elecMeasurements_PPu;WPP4A_WPP_elecMeasurements_QPu;WPP4A_WPP_elecMeasurements_UPu;WPP4A_WPP_elecMeasurements_UPhase;Tfo_transformer_P1Pu;Tfo_transformer_Q1Pu;Tfo_transformer_U1Pu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_theta;WPP4A_WPP_wPPControl_measurements_UPu;
20.635086;1.051482;-0.253765;0.983013;-1.756484;-1.051482;0.314305;0.997355;-0.314305;1.051482;-1.810134;0.997355;
20.635259;1.051486;-0.253761;0.983014;-1.757027;-1.051486;0.314301;0.997356;-0.314301;1.051486;-1.810677;0.997356;
20.635431;1.051489;-0.253756;0.983015;-1.757569;-1.051489;0.314296;0.997358;-0.314296;1.051489;-1.811219;0.997358;
20.635604;1.051492;-0.253751;0.983017;-1.758111;-1.051492;0.314291;0.997359;-0.314291;1.051492;-1.811762;0.997359;
20.635777;1.051496;-0.253747;0.983018;-1.758654;-1.051496;0.314287;0.997360;-0.314287;1.051496;-1.812304;0.997360;
20.635950;1.051499;-0.253742;0.983019;-1.759196;-1.051499;0.314282;0.997361;-0.314282;1.051499;-1.812847;0.997361;
20.636123;1.051502;-0.253737;0.983021;-1.759739;-1.051502;0.314278;0.997362;-0.314278;1.051502;-1.813389;0.997362;
20.636295;1.051506;-0.253732;0.983022;-1.760281;-1.051506;0.314273;0.997363;-0.314273;1.051506;-1.813932;0.997363;
20.636468;1.051509;-0.253728;0.983023;-1.760824;-1.051509;0.314268;0.997364;-0.314268;1.051509;-1.814474;0.997364;
20.636641;1.051512;-0.253723;0.983025;-1.761366;-1.051512;0.314264;0.997365;-0.314264;1.051512;-1.815017;0.997365;
20.636814;1.051515;-0.253718;0.983026;-1.761909;-1.051515;0.314259;0.997366;-0.314259;1.051515;-1.815559;0.997366;
20.636987;1.051519;-0.253714;0.983027;-1.762451;-1.051519;0.314254;0.997367;-0.314254;1.051519;-1.816102;0.997367;
20.637159;1.051522;-0.253709;0.983029;-1.762994;-1.051522;0.314250;0.997368;-0.314250;1.051522;-1.816644;0.997368;
20.637332;1.051525;-0.253704;0.983030;-1.763536;-1.051525;0.314245;0.997369;-0.314245;1.051525;-1.817187;0.997369;
20.637505;1.051529;-0.253700;0.983031;-1.764078;-1.051529;0.314241;0.997370;-0.314241;1.051529;-1.817729;0.997370;
20.637678;1.051532;-0.253695;0.983032;-1.764621;-1.051532;0.314236;0.997371;-0.314236;1.051532;-1.818272;0.997371;
20.637851;1.051535;-0.253690;0.983034;-1.765163;-1.051535;0.314231;0.997372;-0.314231;1.051535;-1.818814;0.997372;
20.638023;1.051539;-0.253686;0.983035;-1.765706;-1.051539;0.314227;0.997373;-0.314227;1.051539;-1.819357;0.997373;
20.638196;1.051542;-0.253681;0.983036;-1.766248;-1.051542;0.314222;0.997374;-0.314222;1.051542;-1.819899;0.997374;
20.638369;1.051545;-0.253676;0.983038;-1.766791;-1.051545;0.314218;0.997375;-0.314218;1.051545;-1.820442;0.997375;
20.638542;1.051549;-0.253671;0.983039;-1.767333;-1.051549;0.314213;0.997376;-0.314213;1.051549;-1.820984;0.997376;
20.638715;1.051552;-0.253667;0.983040;-1.767876;-1.051552;0.314208;0.997378;-0.314208;1.051552;-1.821527;0.997378;
20.638887;1.051555;-0.253662;0.983042;-1.768418;-1.051555;0.314204;0.997379;-0.314204;1.051555;-1.822069;0.997379;
20.639060;1.051558;-0.253657;0.983043;-1.768961;-1.051558;0.314199;0.997380;-0.314199;1.051558;-1.822612;0.997380;
20.639233;1.051562;-0.253653;0.983044;-1.769503;-1.051562;0.314195;0.997381;-0.314195;1.051562;-1.823154;0.997381;
20.639406;1.051565;-0.253648;0.983045;-1.770045;-1.051565;0.314190;0.997382;-0.314190;1.051565;-1.823697;0.997382;
20.639579;1.051568;-0.253643;0.983047;-1.770588;-1.051568;0.314185;0.997383;-0.314185;1.051568;-1.824239;0.997383;
20.639751;1.051572;-0.253639;0.983048;-1.771130;-1.051572;0.314181;0.997384;-0.314181;1.051572;-1.824782;0.997384;
20.639924;1.051575;-0.253634;0.983049;-1.771673;-1.051575;0.314176;0.997385;-0.314176;1.051575;-1.825324;0.997385;
20.640097;1.051578;-0.253629;0.983051;-1.772215;-1.051578;0.314172;0.997386;-0.314172;1.051578;-1.825867;0.997386;
20.640270;1.051581;-0.253625;0.983052;-1.772758;-1.051581;0.314167;0.997387;-0.314167;1.051581;-1.826409;0.997387;
20.640443;1.051585;-0.253620;0.983053;-1.773300;-1.051585;0.314162;0.997388;-0.314162;1.051585;-1.826952;0.997388;
20.640615;1.051588;-0.253616;0.983055;-1.773843;-1.051588;0.314158;0.997389;-0.314158;1.051588;-1.827494;0.997389;
20.640788;1.051591;-0.253611;0.983056;-1.774385;-1.051591;0.314153;0.997390;-0.314153;1.051591;-1.828037;0.997390;
20.640961;1.051595;-0.253606;0.983057;-1.774928;-1.051595;0.314149;0.997391;-0.314149;1.051595;-1.828579;0.997391;
20.641134;1.051598;-0.253602;0.983058;-1.775470;-1.051598;0.314144;0.997392;-0.314144;1.051598;-1.829122;0.997392;
20.641307;1.051601;-0.253597;0.983060;-1.776012;-1.051601;0.314140;0.997393;-0.314140;1.051601;-1.829664;0.997393;
20.641479;1.051604;-0.253592;0.983061;-1.776555;-1.051604;0.314135;0.997394;-0.314135;1.051604;-1.830207;0.997394;
20.641652;1.051608;-0.253588;0.983062;-1.777097;-1.051608;0.314130;0.997395;-0.314130;1.051608;-1.830749;0.997395;
20.641825;1.051611;-0.253583;0.983064;-1.777640;-1.051611;0.314126;0.997396;-0.314126;1.051611;-1.831292;0.997396;
20.641998;1.051614;-0.253578;0.983065;-1.778182;-1.051614;0.314121;0.997397;-0.314121;1.051614;-1.831834;0.997397;
20.642171;1.051618;-0.253574;0.983066;-1.778725;-1.051618;0.314117;0.997398;-0.314117;1.051618;-1.832377;0.997398;
20.642343;1.051621;-0.253569;0.983067;-1.779267;-1.051621;0.314112;0.997399;-0.314112;1.051621;-1.832919;0.997399;
20.642516;1.051624;-0.253564;0.983069;-1.779810;-1.051624;0.314108;0.997401;-0.314108;1.051624;-1.833462;0.997401;
20.642689;1.051627;-0.253560;0.983070;-1.780352;-1.051627;0.314103;0.997402;-0.314103;1.051627;-1.834004;0.997402;
20.642862;1.051631;-0.253555;0.983071;-1.780895;-1.051631;0.314099;0.997403;-0.314099;1.051631;-1.834547;0.997403;
20.643035;1.051634;-0.253551;0.983073;-1.781437;-1.051634;0.314094;0.997404;-0.314094;1.051634;-1.835089;0.997404;
20.643207;1.051637;-0.253546;0.983074;-1.781980;-1.051637;0.314089;0.997405;-0.314089;1.051637;-1.835632;0.997405;
20.643380;1.051640;-0.253541;0.983075;-1.782522;-1.051640;0.314085;0.997406;-0.314085;1.051640;-1.836174;0.997406;
20.643553;1.051644;-0.253537;0.983076;-1.783064;-1.051644;0.314080;0.997407;-0.314080;1.051644;-1.836717;0.997407;
20.643726;1.051647;-0.253532;0.983078;-1.783607;-1.051647;0.314076;0.997408;-0.314076;1.051647;-1.837259;0.997408;
20.643899;1.051650;-0.253527;0.983079;-1.784149;-1.051650;0.314071;0.997409;-0.314071;1.051650;-1.837802;0.997409;
20.644071;1.051654;-0.253523;0.983080;-1.784692;-1.051654;0.314067;0.997410;-0.314067;1.051654;-1.838344;0.997410;
20.644244;1.051657;-0.253518;0.983082;-1.785234;-1.051657;0.314062;0.997411;-0.314062;1.051657;-1.838887;0.997411;
20.644417;1.051660;-0.253514;0.983083;-1.785777;-1.051660;0.314058;0.997412;-0.314058;1.051660;-1.839429;0.997412;
20.644590;1.051663;-0.253509;0.983084;-1.786319;-1.051663;0.314053;0.997413;-0.314053;1.051663;-1.839972;0.997413;
20.644763;1.051667;-0.253504;0.983085;-1.786862;-1.051667;0.314049;0.997414;-0.314049;1.051667;-1.840514;0.997414;
20.644935;1.051670;-0.253500;0.983087;-1.787404;-1.051670;0.314044;0.997415;-0.314044;1.051670;-1.841057;0.997415;
20.645108;1.051673;-0.253495;0.983088;-1.787947;-1.051673;0.314039;0.997416;-0.314039;1.051673;-1.841599;0.997416;
20.645281;1.051676;-0.253491;0.983089;-1.788489;-1.051676;0.314035;0.997417;-0.314035;1.051676;-1.842142;0.997417;
20.645454;1.051680;-0.253486;0.983091;-1.789032;-1.051680;0.314030;0.997418;-0.314030;1.051680;-1.842684;0.997418;
20.645627;1.051683;-0.253481;0.983092;-1.789574;-1.051683;0.314026;0.997419;-0.314026;1.051683;-1.843227;0.997419;
20.645799;1.051686;-0.253477;0.983093;-1.790116;-1.051686;0.314021;0.997420;-0.314021;1.051686;-1.843769;0.997420;
20.645972;1.051689;-0.253472;0.983094;-1.790659;-1.051689;0.314017;0.997421;-0.314017;1.051689;-1.844312;0.997421;
20.646145;1.051693;-0.253468;0.983096;-1.791201;-1.051693;0.314012;0.997422;-0.314012;1.051693;-1.844854;0.997422;
20.646318;1.051696;-0.253463;0.983097;-1.791744;-1.051696;0.314008;0.997423;-0.314008;1.051696;-1.845397;0.997423;
20.646491;1.051699;-0.253458;0.983098;-1.792286;-1.051699;0.314003;0.997424;-0.314003;1.051699;-1.845939;0.997424;
20.646663;1.051702;-0.253454;0.983100;-1.792829;-1.051702;0.313999;0.997425;-0.313999;1.051702;-1.846482;0.997425;
20.646836;1.051705;-0.253449;0.983101;-1.793371;-1.051705;0.313994;0.997426;-0.313994;1.051705;-1.847024;0.997426;
20.647009;1.051709;-0.253445;0.983102;-1.793914;-1.051709;0.313990;0.997427;-0.313990;1.051709;-1.847567;0.997427;
20.647182;1.051712;-0.253440;0.983103;-1.794456;-1.051712;0.313985;0.997428;-0.313985;1.051712;-1.848109;0.997428;
20.647355;1.051715;-0.253435;0.983105;-1.794999;-1.051715;0.313981;0.997429;-0.313981;1.051715;-1.848652;0.997429;
20.647527;1.051718;-0.253431;0.983106;-1.795541;-1.051718;0.313976;0.997431;-0.313976;1.051718;-1.849194;0.997431;
20.647700;1.051722;-0.253426;0.983107;-1.796084;-1.051722;0.313972;0.997432;-0.313972;1.051722;-1.849737;0.997432;
20.647873;1.051725;-0.253422;0.983108;-1.796626;-1.051725;0.313967;0.997433;-0.313967;1.051725;-1.850279;0.997433;
20.648046;1.051728;-0.253417;0.983110;-1.797168;-1.051728;0.313963;0.997434;-0.313963;1.051728;-1.850822;0.997434;
20.648219;1.051731;-0.253413;0.983111;-1.797711;-1.051731;0.313958;0.997435;-0.313958;1.051731;-1.851364;0.997435;
20.648391;1.051735;-0.253408;0.983112;-1.798253;-1.051735;0.313954;0.997436;-0.313954;1.051735;-1.851907;0.997436;
20.648564;1.051738;-0.253403;0.983114;-1.798796;-1.051738;0.313949;0.997437;-0.313949;1.051738;-1.852449;0.997437;
20.648737;1.051741;-0.253399;0.983115;-1.799338;-1.051741;0.313945;0.997438;-0.313945;1.051741;-1.852992;0.997438;
20.648910;1.051744;-0.253394;0.983116;-1.799881;-1.051744;0.313940;0.997439;-0.313940;1.051744;-1.853534;0.997439;
20.649083;1.051747;-0.253390;0.983117;-1.800423;-1.051747;0.313936;0.997440;-0.313936;1.051747;-1.854077;0.997440;
20.649255;1.051751;-0.253385;0.983119;-1.800966;-1.051751;0.313931;0.997441;-0.313931;1.051751;-1.854619;0.997441;
20.649428;1.051754;-0.253381;0.983120;-1.801508;-1.051754;0.313927;0.997442;-0.313927;1.051754;-1.855162;0.997442;
20.649601;1.051757;-0.253376;0.983121;-1.802051;-1.051757;0.313922;0.997443;-0.313922;1.051757;-1.855704;0.997443;
20.649774;1.051760;-0.253371;0.983122;-1.802593;-1.051760;0.313918;0.997444;-0.313918;1.051760;-1.856247;0.997444;
20.649947;1.051764;-0.253367;0.983124;-1.803136;-1.051764;0.313913;0.997445;-0.313913;1.051764;-1.856789;0.997445;
20.650119;1.051767;-0.253362;0.983125;-1.803678;-1.051767;0.313909;0.997446;-0.313909;1.051767;-1.857332;0.997446;
20.650292;1.051770;-0.253358;0.983126;-1.804221;-1.051770;0.313904;0.997447;-0.313904;1.051770;-1.857874;0.997447;
20.650465;1.051773;-0.253353;0.983128;-1.804763;-1.051773;0.313900;0.997448;-0.313900;1.051773;-1.858417;0.997448;
20.650638;1.051776;-0.253349;0.983129;-1.805305;-1.051776;0.313895;0.997449;-0.313895;1.051776;-1.858959;0.997449;
20.650811;1.051780;-0.253344;0.983130;-1.805848;-1.051780;0.313891;0.997450;-0.313891;1.051780;-1.859502;0.997450;
20.650983;1.051783;-0.253340;0.983131;-1.806390;-1.051783;0.313886;0.997451;-0.313886;1.051783;-1.860044;0.997451;
20.651156;1.051786;-0.253335;0.983133;-1.806933;-1.051786;0.313882;0.997452;-0.313882;1.051786;-1.860587;0.997452;
20.651329;1.051789;-0.253331;0.983134;-1.807475;-1.051789;0.313878;0.997453;-0.313878;1.051789;-1.861129;0.997453;
20.651502;1.051792;-0.253326;0.983135;-1.808018;-1.051792;0.313873;0.997454;-0.313873;1.051792;-1.861672;0.997454;
20.651675;1.051796;-0.253321;0.983136;-1.808560;-1.051796;0.313869;0.997455;-0.313869;1.051796;-1.862214;0.997455;
20.651847;1.051799;-0.253317;0.983138;-1.809103;-1.051799;0.313864;0.997456;-0.313864;1.051799;-1.862757;0.997456;
20.652020;1.051802;-0.253312;0.983139;-1.809645;-1.051802;0.313860;0.997457;-0.313860;1.051802;-1.863299;0.997457;
20.652193;1.051805;-0.253308;0.983140;-1.810188;-1.051805;0.313855;0.997458;-0.313855;1.051805;-1.863842;0.997458;
20.652366;1.051808;-0.253303;0.983141;-1.810730;-1.051808;0.313851;0.997459;-0.313851;1.051808;-1.864384;0.997459;
20.652539;1.051812;-0.253299;0.983143;-1.811273;-1.051812;0.313846;0.997460;-0.313846;1.051812;-1.864927;0.997460;
20.652711;1.051815;-0.253294;0.983144;-1.811815;-1.051815;0.313842;0.997461;-0.313842;1.051815;-1.865469;0.997461;
20.652884;1.051818;-0.253290;0.983145;-1.812358;-1.051818;0.313837;0.997462;-0.313837;1.051818;-1.866012;0.997462;
20.653057;1.051821;-0.253285;0.983146;-1.812900;-1.051821;0.313833;0.997463;-0.313833;1.051821;-1.866554;0.997463;
20.653230;1.051824;-0.253281;0.983148;-1.813442;-1.051824;0.313829;0.997464;-0.313829;1.051824;-1.867097;0.997464;
20.653403;1.051828;-0.253276;0.983149;-1.813985;-1.051828;0.313824;0.997465;-0.313824;1.051828;-1.867639;0.997465;
20.653575;1.051831;-0.253272;0.983150;-1.814527;-1.051831;0.313820;0.997466;-0.313820;1.051831;-1.868182;0.997466;
20.653748;1.051834;-0.253267;0.983151;-1.815070;-1.051834;0.313815;0.997467;-0.313815;1.051834;-1.868724;0.997467;
20.653921;1.051837;-0.253263;0.983153;-1.815612;-1.051837;0.313811;0.997468;-0.313811;1.051837;-1.869267;0.997468;
20.654094;1.051840;-0.253258;0.983154;-1.816155;-1.051840;0.313806;0.997469;-0.313806;1.051840;-1.869809;0.997469;
20.654267;1.051844;-0.253254;0.983155;-1.816697;-1.051844;0.313802;0.997470;-0.313802;1.051844;-1.870352;0.997470;
20.654439;1.051847;-0.253249;0.983156;-1.817240;-1.051847;0.313797;0.997471;-0.313797;1.051847;-1.870894;0.997471;
20.654612;1.051850;-0.253245;0.983158;-1.817782;-1.051850;0.313793;0.997472;-0.313793;1.051850;-1.871437;0.997472;
20.654785;1.051853;-0.253240;0.983159;-1.818325;-1.051853;0.313789;0.997473;-0.313789;1.051853;-1.871980;0.997473;
20.654958;1.051856;-0.253236;0.983160;-1.818867;-1.051856;0.313784;0.997474;-0.313784;1.051856;-1.872522;0.997474;
20.655131;1.051859;-0.253231;0.983161;-1.819410;-1.051859;0.313780;0.997475;-0.313780;1.051859;-1.873065;0.997475;
20.655303;1.051863;-0.253227;0.983163;-1.819952;-1.051863;0.313775;0.997476;-0.313775;1.051863;-1.873607;0.997476;
20.655476;1.051866;-0.253222;0.983164;-1.820495;-1.051866;0.313771;0.997477;-0.313771;1.051866;-1.874150;0.997477;
20.655649;1.051869;-0.253218;0.983165;-1.821037;-1.051869;0.313766;0.997478;-0.313766;1.051869;-1.874692;0.997478;
20.655822;1.051872;-0.253213;0.983166;-1.821580;-1.051872;0.313762;0.997479;-0.313762;1.051872;-1.875235;0.997479;
20.655995;1.051875;-0.253209;0.983168;-1.822122;-1.051875;0.313758;0.997480;-0.313758;1.051875;-1.875777;0.997480;
20.656167;1.051878;-0.253204;0.983169;-1.822664;-1.051878;0.313753;0.997481;-0.313753;1.051878;-1.876320;0.997481;
20.656340;1.051882;-0.253200;0.983170;-1.823207;-1.051882;0.313749;0.997482;-0.313749;1.051882;-1.876862;0.997482;
20.656513;1.051885;-0.253195;0.983171;-1.823749;-1.051885;0.313744;0.997483;-0.313744;1.051885;-1.877405;0.997483;
20.656686;1.051888;-0.253191;0.983173;-1.824292;-1.051888;0.313740;0.997484;-0.313740;1.051888;-1.877947;0.997484;
20.656859;1.051891;-0.253186;0.983174;-1.824834;-1.051891;0.313736;0.997485;-0.313736;1.051891;-1.878490;0.997485;
20.657031;1.051894;-0.253182;0.983175;-1.825377;-1.051894;0.313731;0.997486;-0.313731;1.051894;-1.879032;0.997486;
20.657204;1.051897;-0.253177;0.983176;-1.825919;-1.051897;0.313727;0.997487;-0.313727;1.051897;-1.879575;0.997487;
20.657377;1.051901;-0.253173;0.983178;-1.826462;-1.051901;0.313722;0.997488;-0.313722;1.051901;-1.880117;0.997488;
20.657550;1.051904;-0.253168;0.983179;-1.827004;-1.051904;0.313718;0.997489;-0.313718;1.051904;-1.880660;0.997489;
20.657723;1.051907;-0.253164;0.983180;-1.827547;-1.051907;0.313714;0.997490;-0.313714;1.051907;-1.881202;0.997490;
20.657895;1.051910;-0.253159;0.983181;-1.828089;-1.051910;0.313709;0.997491;-0.313709;1.051910;-1.881745;0.997491;
20.658068;1.051913;-0.253155;0.983183;-1.828632;-1.051913;0.313705;0.997492;-0.313705;1.051913;-1.882287;0.997492;
20.658241;1.051916;-0.253150;0.983184;-1.829174;-1.051916;0.313700;0.997493;-0.313700;1.051916;-1.882830;0.997493;
20.658414;1.051920;-0.253146;0.983185;-1.829717;-1.051920;0.313696;0.997494;-0.313696;1.051920;-1.883372;0.997494;
20.658587;1.051923;-0.253141;0.983186;-1.830259;-1.051923;0.313692;0.997495;-0.313692;1.051923;-1.883915;0.997495;
20.658759;1.051926;-0.253137;0.983188;-1.830802;-1.051926;0.313687;0.997496;-0.313687;1.051926;-1.884457;0.997496;
20.658932;1.051929;-0.253132;0.983189;-1.831344;-1.051929;0.313683;0.997497;-0.313683;1.051929;-1.885000;0.997497;
20.659105;1.051932;-0.253128;0.983190;-1.831887;-1.051932;0.313678;0.997498;-0.313678;1.051932;-1.885542;0.997498;
20.659278;1.051935;-0.253124;0.983191;-1.832429;-1.051935;0.313674;0.997499;-0.313674;1.051935;-1.886085;0.997499;
20.659451;1.051938;-0.253119;0.983193;-1.832971;-1.051938;0.313670;0.997500;-0.313670;1.051938;-1.886627;0.997500;
20.659623;1.051942;-0.253115;0.983194;-1.833514;-1.051942;0.313665;0.997501;-0.313665;1.051942;-1.887170;0.997501;
20.659796;1.051945;-0.253110;0.983195;-1.834056;-1.051945;0.313661;0.997502;-0.313661;1.051945;-1.887712;0.997502;
20.659969;1.051948;-0.253106;0.983196;-1.834599;-1.051948;0.313656;0.997503;-0.313656;1.051948;-1.888255;0.997503;
20.660142;1.051951;-0.253101;0.983198;-1.835141;-1.051951;0.313652;0.997504;-0.313652;1.051951;-1.888797;0.997504;
20.660315;1.051954;-0.253097;0.983199;-1.835684;-1.051954;0.313648;0.997505;-0.313648;1.051954;-1.889340;0.997505;
20.660487;1.051957;-0.253092;0.983200;-1.836226;-1.051957;0.313643;0.997506;-0.313643;1.051957;-1.889882;0.997506;
20.660660;1.051960;-0.253088;0.983201;-1.836769;-1.051960;0.313639;0.997507;-0.313639;1.051960;-1.890425;0.997507;
20.660833;1.051964;-0.253084;0.983203;-1.837311;-1.051964;0.313635;0.997508;-0.313635;1.051964;-1.890967;0.997508;
20.661006;1.051967;-0.253079;0.983204;-1.837854;-1.051967;0.313630;0.997509;-0.313630;1.051967;-1.891510;0.997509;
20.661179;1.051970;-0.253075;0.983205;-1.838396;-1.051970;0.313626;0.997510;-0.313626;1.051970;-1.892052;0.997510;
20.661351;1.051973;-0.253070;0.983206;-1.838939;-1.051973;0.313621;0.997511;-0.313621;1.051973;-1.892595;0.997511;
20.661524;1.051976;-0.253066;0.983207;-1.839481;-1.051976;0.313617;0.997512;-0.313617;1.051976;-1.893138;0.997512;
20.661697;1.051979;-0.253061;0.983209;-1.840024;-1.051979;0.313613;0.997513;-0.313613;1.051979;-1.893680;0.997513;
20.661870;1.051982;-0.253057;0.983210;-1.840566;-1.051982;0.313608;0.997514;-0.313608;1.051982;-1.894223;0.997514;
20.662043;1.051985;-0.253052;0.983211;-1.841109;-1.051985;0.313604;0.997515;-0.313604;1.051985;-1.894765;0.997515;
20.662215;1.051989;-0.253048;0.983212;-1.841651;-1.051989;0.313600;0.997516;-0.313600;1.051989;-1.895308;0.997516;
20.662388;1.051992;-0.253044;0.983214;-1.842194;-1.051992;0.313595;0.997517;-0.313595;1.051992;-1.895850;0.997517;
20.662561;1.051995;-0.253039;0.983215;-1.842736;-1.051995;0.313591;0.997518;-0.313591;1.051995;-1.896393;0.997518;
20.662734;1.051998;-0.253035;0.983216;-1.843279;-1.051998;0.313587;0.997519;-0.313587;1.051998;-1.896935;0.997519;
20.662907;1.052001;-0.253030;0.983217;-1.843821;-1.052001;0.313582;0.997520;-0.313582;1.052001;-1.897478;0.997520;
20.663079;1.052004;-0.253026;0.983219;-1.844364;-1.052004;0.313578;0.997521;-0.313578;1.052004;-1.898020;0.997521;
20.663252;1.052007;-0.253022;0.983220;-1.844906;-1.052007;0.313574;0.997522;-0.313574;1.052007;-1.898563;0.997522;
20.663425;1.052010;-0.253017;0.983221;-1.845448;-1.052010;0.313569;0.997523;-0.313569;1.052010;-1.899105;0.997523;
20.663598;1.052014;-0.253013;0.983222;-1.845991;-1.052014;0.313565;0.997524;-0.313565;1.052014;-1.899648;0.997524;
20.663771;1.052017;-0.253008;0.983223;-1.846533;-1.052017;0.313561;0.997525;-0.313561;1.052017;-1.900190;0.997525;
20.663943;1.052020;-0.253004;0.983225;-1.847076;-1.052020;0.313556;0.997526;-0.313556;1.052020;-1.900733;0.997526;
20.664116;1.052023;-0.252999;0.983226;-1.847618;-1.052023;0.313552;0.997527;-0.313552;1.052023;-1.901275;0.997527;
20.664289;1.052026;-0.252995;0.983227;-1.848161;-1.052026;0.313548;0.997528;-0.313548;1.052026;-1.901818;0.997528;
20.664462;1.052029;-0.252991;0.983228;-1.848703;-1.052029;0.313543;0.997529;-0.313543;1.052029;-1.902360;0.997529;
20.664635;1.052032;-0.252986;0.983230;-1.849246;-1.052032;0.313539;0.997530;-0.313539;1.052032;-1.902903;0.997530;
20.664807;1.052035;-0.252982;0.983231;-1.849788;-1.052035;0.313535;0.997531;-0.313535;1.052035;-1.903445;0.997531;
20.664980;1.052038;-0.252977;0.983232;-1.850331;-1.052038;0.313530;0.997532;-0.313530;1.052038;-1.903988;0.997532;
20.665153;1.052041;-0.252973;0.983233;-1.850873;-1.052041;0.313526;0.997533;-0.313526;1.052041;-1.904530;0.997533;
20.665326;1.052045;-0.252969;0.983234;-1.851416;-1.052045;0.313522;0.997534;-0.313522;1.052045;-1.905073;0.997534;
20.665499;1.052048;-0.252964;0.983236;-1.851958;-1.052048;0.313517;0.997535;-0.313517;1.052048;-1.905615;0.997535;
20.665671;1.052051;-0.252960;0.983237;-1.852501;-1.052051;0.313513;0.997536;-0.313513;1.052051;-1.906158;0.997536;
20.665844;1.052054;-0.252955;0.983238;-1.853043;-1.052054;0.313509;0.997537;-0.313509;1.052054;-1.906700;0.997537;
20.666017;1.052057;-0.252951;0.983239;-1.853586;-1.052057;0.313504;0.997538;-0.313504;1.052057;-1.907243;0.997538;
20.666190;1.052060;-0.252947;0.983241;-1.854128;-1.052060;0.313500;0.997539;-0.313500;1.052060;-1.907785;0.997539;
20.666363;1.052063;-0.252942;0.983242;-1.854671;-1.052063;0.313496;0.997540;-0.313496;1.052063;-1.908328;0.997540;
20.666535;1.052066;-0.252938;0.983243;-1.855213;-1.052066;0.313491;0.997541;-0.313491;1.052066;-1.908871;0.997541;
20.666708;1.052069;-0.252934;0.983244;-1.855756;-1.052069;0.313487;0.997542;-0.313487;1.052069;-1.909413;0.997542;
20.666881;1.052072;-0.252929;0.983245;-1.856298;-1.052072;0.313483;0.997543;-0.313483;1.052072;-1.909956;0.997543;
20.667054;1.052076;-0.252925;0.983247;-1.856841;-1.052076;0.313478;0.997544;-0.313478;1.052076;-1.910498;0.997544;
20.667227;1.052079;-0.252920;0.983248;-1.857383;-1.052079;0.313474;0.997545;-0.313474;1.052079;-1.911041;0.997545;
20.667399;1.052082;-0.252916;0.983249;-1.857926;-1.052082;0.313470;0.997546;-0.313470;1.052082;-1.911583;0.997546;
20.667572;1.052085;-0.252912;0.983250;-1.858468;-1.052085;0.313466;0.997547;-0.313466;1.052085;-1.912126;0.997547;
20.667745;1.052088;-0.252907;0.983252;-1.859010;-1.052088;0.313461;0.997548;-0.313461;1.052088;-1.912668;0.997548;
20.667918;1.052091;-0.252903;0.983253;-1.859553;-1.052091;0.313457;0.997549;-0.313457;1.052091;-1.913211;0.997549;
20.668091;1.052094;-0.252899;0.983254;-1.860095;-1.052094;0.313453;0.997550;-0.313453;1.052094;-1.913753;0.997550;
20.668263;1.052097;-0.252894;0.983255;-1.860638;-1.052097;0.313448;0.997551;-0.313448;1.052097;-1.914296;0.997551;
20.668436;1.052100;-0.252890;0.983256;-1.861180;-1.052100;0.313444;0.997552;-0.313444;1.052100;-1.914838;0.997552;
20.668609;1.052103;-0.252885;0.983258;-1.861723;-1.052103;0.313440;0.997553;-0.313440;1.052103;-1.915381;0.997553;
20.668782;1.052106;-0.252881;0.983259;-1.862265;-1.052106;0.313435;0.997554;-0.313435;1.052106;-1.915923;0.997554;
20.668955;1.052109;-0.252877;0.983260;-1.862808;-1.052109;0.313431;0.997555;-0.313431;1.052109;-1.916466;0.997555;
20.669127;1.052113;-0.252872;0.983261;-1.863350;-1.052113;0.313427;0.997556;-0.313427;1.052113;-1.917008;0.997556;
20.669300;1.052116;-0.252868;0.983262;-1.863893;-1.052116;0.313423;0.997557;-0.313423;1.052116;-1.917551;0.997557;
20.669473;1.052119;-0.252864;0.983264;-1.864435;-1.052119;0.313418;0.997558;-0.313418;1.052119;-1.918093;0.997558;
20.669646;1.052122;-0.252859;0.983265;-1.864978;-1.052122;0.313414;0.997559;-0.313414;1.052122;-1.918636;0.997559;
20.669819;1.052125;-0.252855;0.983266;-1.865520;-1.052125;0.313410;0.997560;-0.313410;1.052125;-1.919178;0.997560;
20.669991;1.052128;-0.252851;0.983267;-1.866063;-1.052128;0.313406;0.997561;-0.313406;1.052128;-1.919721;0.997561;
20.670164;1.052131;-0.252846;0.983268;-1.866605;-1.052131;0.313401;0.997562;-0.313401;1.052131;-1.920263;0.997562;
20.670337;1.052134;-0.252842;0.983270;-1.867148;-1.052134;0.313397;0.997563;-0.313397;1.052134;-1.920806;0.997563;
20.670510;1.052137;-0.252838;0.983271;-1.867690;-1.052137;0.313393;0.997564;-0.313393;1.052137;-1.921349;0.997564;
20.670683;1.052140;-0.252833;0.983272;-1.868233;-1.052140;0.313388;0.997565;-0.313388;1.052140;-1.921891;0.997565;
20.670855;1.052143;-0.252829;0.983273;-1.868775;-1.052143;0.313384;0.997566;-0.313384;1.052143;-1.922434;0.997566;
