time;WTG3_WTG3_injector_PInjPu;WTG3_WTG3_injector_QInjPu;WTG3_WTG3_injector_terminal_V_re;WTG3_WTG3_injector_terminal_i_re;WTG3_WTG3_injector_terminal_V_im;WTG3_WTG3_injector_terminal_i_im;WTG3_WTG3_pll_omegaPLLPu;WTG3_WTG3_wecc_wtgt_PePu;
4.661057;0.690825;0.392715;1.046049;-0.690825;0.103625;0.306991;1.000006;0.690825;
4.689100;0.691097;0.393032;1.046085;-0.691097;0.103666;0.307230;1.000003;0.691097;
4.717143;0.691202;0.393345;1.046125;-0.691202;0.103682;0.307496;1.000000;0.691202;
4.745187;0.691144;0.393651;1.046169;-0.691144;0.103673;0.307788;0.999997;0.691144;
4.773230;0.690946;0.393953;1.046216;-0.690946;0.103643;0.308102;0.999995;0.690946;
4.801273;0.690639;0.394249;1.046265;-0.690639;0.103597;0.308431;0.999994;0.690639;
4.829316;0.690265;0.394540;1.046316;-0.690265;0.103541;0.308768;0.999993;0.690265;
4.857360;0.689872;0.394826;1.046366;-0.689872;0.103482;0.309105;0.999993;0.689872;
4.885403;0.689504;0.395108;1.046415;-0.689504;0.103427;0.309432;0.999994;0.689504;
4.913446;0.689206;0.395385;1.046462;-0.689206;0.103382;0.309742;0.999995;0.689206;
4.941489;0.689015;0.395658;1.046505;-0.689015;0.103354;0.310028;0.999997;0.689015;
4.969532;0.688957;0.395927;1.046543;-0.688957;0.103345;0.310285;1.000000;0.688957;
4.997576;0.689047;0.396192;1.046577;-0.689047;0.103358;0.310510;1.000002;0.689047;
5.025619;0.689286;0.396453;1.046606;-0.689286;0.103394;0.310704;1.000005;0.689286;
5.053662;0.689664;0.396711;1.046631;-0.689664;0.103451;0.310869;1.000007;0.689664;
5.081705;0.690157;0.396965;1.046652;-0.690157;0.103525;0.311008;1.000009;0.690157;
5.109749;0.690733;0.397216;1.046670;-0.690733;0.103611;0.311128;1.000010;0.690733;
5.137792;0.691353;0.397462;1.046686;-0.691353;0.103704;0.311236;1.000010;0.691353;
5.165835;0.691977;0.397705;1.046702;-0.691977;0.103798;0.311339;1.000010;0.691977;
5.193878;0.692565;0.397944;1.046718;-0.692565;0.103886;0.311446;1.000009;0.692565;
5.221922;0.693081;0.398178;1.046735;-0.693081;0.103964;0.311563;1.000008;0.693081;
5.249965;0.693495;0.398409;1.046755;-0.693495;0.104026;0.311694;1.000006;0.693495;
5.278008;0.693791;0.398635;1.046777;-0.693791;0.104070;0.311845;1.000004;0.693791;
5.306051;0.693958;0.398857;1.046803;-0.693958;0.104095;0.312016;1.000001;0.693958;
5.334095;0.694001;0.399074;1.046832;-0.694001;0.104102;0.312206;0.999999;0.694001;
5.362138;0.693933;0.399287;1.046863;-0.693933;0.104091;0.312414;0.999998;0.693933;
5.390181;0.693777;0.399496;1.046896;-0.693777;0.104068;0.312634;0.999996;0.693777;
5.418224;0.693564;0.399700;1.046930;-0.693564;0.104036;0.312862;0.999996;0.693564;
5.446268;0.693328;0.399901;1.046964;-0.693328;0.104001;0.313090;0.999996;0.693328;
5.474311;0.693103;0.400098;1.046998;-0.693103;0.103967;0.313313;0.999996;0.693103;
5.502354;0.692923;0.400291;1.047029;-0.692923;0.103940;0.313524;0.999997;0.692923;
5.530397;0.692814;0.400481;1.047058;-0.692814;0.103924;0.313718;0.999998;0.692814;
5.558441;0.692798;0.400667;1.047084;-0.692798;0.103921;0.313891;1.000000;0.692798;
5.586484;0.692887;0.400850;1.047107;-0.692887;0.103935;0.314042;1.000002;0.692887;
5.614527;0.693084;0.401031;1.047126;-0.693084;0.103964;0.314169;1.000004;0.693084;
5.642570;0.693381;0.401208;1.047142;-0.693381;0.104009;0.314275;1.000005;0.693381;
5.670614;0.693763;0.401382;1.047155;-0.693763;0.104066;0.314361;1.000007;0.693763;
5.698657;0.694207;0.401553;1.047166;-0.694207;0.104132;0.314433;1.000008;0.694207;
5.726700;0.694685;0.401721;1.047175;-0.694685;0.104204;0.314496;1.000008;0.694685;
5.754743;0.695167;0.401886;1.047184;-0.695167;0.104277;0.314555;1.000008;0.695167;
5.782786;0.695624;0.402048;1.047193;-0.695624;0.104345;0.314616;1.000007;0.695624;
5.810830;0.696028;0.402207;1.047203;-0.696028;0.104406;0.314683;1.000006;0.696028;
5.838873;0.696358;0.402362;1.047215;-0.696358;0.104455;0.314762;1.000005;0.696358;
5.866916;0.696599;0.402513;1.047229;-0.696599;0.104491;0.314855;1.000003;0.696599;
5.894959;0.696743;0.402662;1.047245;-0.696743;0.104513;0.314963;1.000001;0.696743;
5.923003;0.696794;0.402806;1.047263;-0.696794;0.104521;0.315085;1.000000;0.696794;
5.979089;0.696683;0.403086;1.047305;-0.696683;0.104504;0.315362;0.999998;0.696683;
5.999999;0.696592;0.403187;1.047321;-0.696592;0.104490;0.315471;0.999997;0.696592;
5.999999;0.696592;0.403187;1.047321;-0.696592;0.104490;0.315471;0.999997;0.696592;
6.000000;0.696592;0.403186;1.047321;-0.696592;0.104490;0.315471;0.999995;0.696592;
6.000001;0.696591;0.403188;1.047321;-0.696592;0.104493;0.315471;1.000005;0.696591;
6.000003;0.696589;0.403193;1.047321;-0.696592;0.104499;0.315471;1.000024;0.696589;
6.000007;0.696585;0.403201;1.047321;-0.696592;0.104512;0.315471;1.000061;0.696585;
6.000015;0.696577;0.403219;1.047321;-0.696592;0.104537;0.315471;1.000135;0.696577;
6.000031;0.696561;0.403253;1.047321;-0.696592;0.104587;0.315470;1.000282;0.696561;
6.000063;0.696531;0.403320;1.047321;-0.696593;0.104688;0.315467;1.000569;0.696531;
6.000127;0.696472;0.403448;1.047319;-0.696598;0.104890;0.315455;1.001119;0.696472;
6.000255;0.696365;0.403681;1.047312;-0.696617;0.105295;0.315408;1.002128;0.696365;
6.000511;0.696183;0.404069;1.047285;-0.696689;0.106110;0.315238;1.003832;0.696183;
6.000539;0.696164;0.404107;1.047281;-0.696700;0.106201;0.315213;1.004000;0.696164;
6.000539;0.696164;0.404107;1.047281;-0.696700;0.106201;0.315213;1.004000;0.696164;
6.000540;0.696164;0.404108;1.047281;-0.696700;0.106204;0.315212;1.004006;0.696164;
6.000541;0.696163;0.404109;1.047281;-0.696700;0.106207;0.315211;1.004011;0.696163;
6.000543;0.696162;0.404112;1.047281;-0.696701;0.106214;0.315209;1.004023;0.696162;
6.000547;0.696160;0.404117;1.047280;-0.696703;0.106226;0.315206;1.004045;0.696160;
6.000555;0.696155;0.404127;1.047279;-0.696706;0.106252;0.315198;1.004090;0.696155;
6.000571;0.696145;0.404147;1.047276;-0.696712;0.106303;0.315183;1.004178;0.696145;
6.000575;0.696143;0.404151;1.047276;-0.696714;0.106316;0.315179;1.004200;0.696143;
6.000575;0.696143;0.404151;1.047276;-0.696714;0.106316;0.315179;1.004200;0.696143;
6.000576;0.696142;0.404153;1.047276;-0.696714;0.106319;0.315178;1.004205;0.696142;
6.000577;0.696142;0.404154;1.047276;-0.696715;0.106322;0.315177;1.004211;0.696142;
6.000579;0.696141;0.404156;1.047275;-0.696715;0.106329;0.315175;1.004222;0.696141;
6.000583;0.696138;0.404161;1.047275;-0.696717;0.106342;0.315171;1.004244;0.696138;
6.000591;0.696134;0.404171;1.047273;-0.696720;0.106367;0.315164;1.004287;0.696134;
6.000607;0.696125;0.404190;1.047271;-0.696727;0.106418;0.315148;1.004372;0.696125;
6.000639;0.696107;0.404227;1.047266;-0.696741;0.106521;0.315115;1.004540;0.696107;
6.000703;0.696072;0.404298;1.047255;-0.696770;0.106726;0.315046;1.004860;0.696072;
6.000831;0.696009;0.404426;1.047232;-0.696834;0.107138;0.314895;1.005447;0.696009;
6.001087;0.695901;0.404637;1.047177;-0.696980;0.107964;0.314549;1.006439;0.695901;
6.001599;0.695744;0.404927;1.047046;-0.697329;0.109625;0.313722;1.007878;0.695744;
6.002111;0.695645;0.405082;1.046893;-0.697734;0.111294;0.312762;1.008770;0.695645;
6.002623;0.695582;0.405152;1.046724;-0.698175;0.112969;0.311715;1.009308;0.695583;
6.003135;0.695543;0.405170;1.046545;-0.698637;0.114647;0.310616;1.009628;0.695544;
6.003647;0.695519;0.405158;1.046358;-0.699111;0.116326;0.309486;1.009814;0.695519;
6.004671;0.695487;0.405098;1.045971;-0.700071;0.119687;0.307187;1.010015;0.695487;
6.005695;0.695471;0.405013;1.045569;-0.701037;0.123048;0.304859;1.010075;0.695471;
6.006719;0.695459;0.404924;1.045156;-0.702001;0.126409;0.302524;1.010083;0.695459;
6.008767;0.695438;0.404766;1.044300;-0.703908;0.133128;0.297861;1.010081;0.695438;
6.012863;0.695381;0.404558;1.042475;-0.707618;0.146544;0.288602;1.010063;0.695381;
6.016959;0.695302;0.404413;1.040485;-0.711188;0.159934;0.279359;1.010054;0.695303;
6.021055;0.695201;0.404310;1.038331;-0.714619;0.173293;0.270117;1.010049;0.695203;
6.029247;0.694943;0.404165;1.033519;-0.721069;0.199916;0.251579;1.010043;0.694944;
6.037439;0.694583;0.404095;1.028040;-0.726946;0.226392;0.232988;1.010031;0.694583;
6.045631;0.694113;0.404066;1.021893;-0.732245;0.252703;0.214333;1.010021;0.694112;
6.062015;0.692879;0.404045;1.007605;-0.741133;0.304768;0.176826;1.010005;0.692879;
6.078399;0.691320;0.404050;0.990692;-0.747810;0.355989;0.139133;1.009992;0.691328;
6.094783;0.689531;0.404060;0.971193;-0.752370;0.406247;0.101332;1.009983;0.689551;
6.111167;0.687602;0.404068;0.949157;-0.754901;0.455423;0.063498;1.009976;0.687631;
6.127551;0.685608;0.404075;0.924638;-0.755481;0.503400;0.025703;1.009972;0.685646;
6.143935;0.683596;0.404081;0.897697;-0.754161;0.550059;-0.011977;1.009969;0.683642;
6.160319;0.681593;0.404089;0.868404;-0.750975;0.595280;-0.049461;1.009967;0.681648;
6.176703;0.679607;0.404101;0.836832;-0.745949;0.638948;-0.086662;1.009966;0.679671;
6.193087;0.677641;0.404117;0.803066;-0.739104;0.680946;-0.123493;1.009964;0.677714;
6.209471;0.675692;0.404137;0.767192;-0.730461;0.721165;-0.159864;1.009963;0.675773;
6.242239;0.671853;0.404230;0.689506;-0.707933;0.795850;-0.230859;1.009958;0.671853;
6.271731;0.668446;0.404309;0.613373;-0.681825;0.855970;-0.292339;1.009958;0.668447;
6.301222;0.665064;0.404381;0.532022;-0.650430;0.908833;-0.351022;1.009956;0.665064;
6.330713;0.661696;0.404451;0.446144;-0.614039;0.953987;-0.406447;1.009955;0.661695;
6.360204;0.658338;0.404523;0.356470;-0.572983;0.991048;-0.458188;1.009954;0.658336;
6.389695;0.654985;0.404594;0.263759;-0.527623;1.019701;-0.505854;1.009953;0.654985;
6.419187;0.651612;0.404632;0.168802;-0.478330;1.039695;-0.549073;1.009950;0.651704;
6.448678;0.648211;0.404648;0.072407;-0.425544;1.050863;-0.587516;1.009951;0.648401;
6.478169;0.644798;0.404658;-0.024609;-0.369741;1.053111;-0.620919;1.009951;0.645083;
6.499999;0.642286;0.404663;-0.096294;-0.326797;1.049018;-0.642272;1.009951;0.642632;
6.499999;0.642286;0.404661;-0.096344;-0.326764;1.049015;-0.642286;1.009936;0.642286;
6.500000;0.642287;0.404659;-0.096344;-0.326762;1.049015;-0.642287;1.009927;0.642287;
6.500001;0.642288;0.404657;-0.096345;-0.326760;1.049015;-0.642288;1.009917;0.642288;
6.500003;0.642290;0.404653;-0.096345;-0.326756;1.049014;-0.642290;1.009899;0.642290;
6.500007;0.642293;0.404645;-0.096345;-0.326748;1.049013;-0.642293;1.009861;0.642293;
6.500015;0.642300;0.404629;-0.096346;-0.326733;1.049011;-0.642300;1.009787;0.642300;
6.500031;0.642315;0.404598;-0.096349;-0.326702;1.049006;-0.642315;1.009641;0.642315;
6.500063;0.642342;0.404537;-0.096353;-0.326641;1.048997;-0.642342;1.009354;0.642342;
6.500127;0.642395;0.404420;-0.096361;-0.326525;1.048979;-0.642395;1.008805;0.642395;
6.500255;0.642490;0.404208;-0.096375;-0.326315;1.048948;-0.642490;1.007798;0.642490;
6.500511;0.642647;0.403854;-0.096398;-0.325966;1.048896;-0.642647;1.006097;0.642647;
6.500878;0.642813;0.403471;-0.096423;-0.325588;1.048839;-0.642813;1.004200;0.642813;
6.500878;0.642813;0.403471;-0.096423;-0.325588;1.048839;-0.642813;1.004200;0.642813;
6.500879;0.642813;0.403470;-0.096423;-0.325587;1.048839;-0.642813;1.004196;0.642813;
6.500880;0.642813;0.403470;-0.096423;-0.325586;1.048839;-0.642813;1.004192;0.642813;
6.500882;0.642814;0.403468;-0.096423;-0.325585;1.048838;-0.642814;1.004184;0.642814;
6.500886;0.642815;0.403465;-0.096424;-0.325582;1.048838;-0.642815;1.004168;0.642815;
6.500894;0.642818;0.403459;-0.096424;-0.325576;1.048837;-0.642818;1.004136;0.642818;
6.500910;0.642823;0.403447;-0.096425;-0.325564;1.048835;-0.642823;1.004073;0.642823;
6.500929;0.642829;0.403432;-0.096426;-0.325550;1.048833;-0.642829;1.004000;0.642829;
6.500929;0.642829;0.403432;-0.096426;-0.325550;1.048833;-0.642829;1.004000;0.642829;
6.500930;0.642829;0.403432;-0.096426;-0.325549;1.048833;-0.642829;1.003996;0.642829;
6.500931;0.642829;0.403431;-0.096426;-0.325548;1.048833;-0.642829;1.003993;0.642829;
6.500933;0.642830;0.403430;-0.096426;-0.325547;1.048833;-0.642830;1.003985;0.642830;
6.500937;0.642831;0.403427;-0.096426;-0.325544;1.048832;-0.642831;1.003970;0.642831;
6.500945;0.642833;0.403421;-0.096426;-0.325538;1.048831;-0.642833;1.003939;0.642833;
6.500961;0.642838;0.403409;-0.096427;-0.325527;1.048830;-0.642838;1.003879;0.642838;
6.500993;0.642847;0.403387;-0.096428;-0.325505;1.048826;-0.642847;1.003762;0.642847;
6.501057;0.642865;0.403344;-0.096431;-0.325463;1.048820;-0.642865;1.003537;0.642865;
6.501185;0.642895;0.403267;-0.096436;-0.325388;1.048809;-0.642895;1.003124;0.642895;
6.501441;0.642943;0.403143;-0.096443;-0.325266;1.048791;-0.642943;1.002427;0.642943;
6.501953;0.642996;0.402981;-0.096451;-0.325109;1.048767;-0.642996;1.001417;0.642996;
6.502977;0.643005;0.402858;-0.096452;-0.324995;1.048750;-0.643005;1.000304;0.643005;
6.504001;0.642936;0.402891;-0.096442;-0.325038;1.048756;-0.642936;0.999913;0.642936;
6.506049;0.642741;0.403057;-0.096412;-0.325223;1.048784;-0.642741;0.999676;0.642741;
6.510145;0.642302;0.403398;-0.096347;-0.325611;1.048842;-0.642302;0.999844;0.642302;
6.514241;0.641896;0.403635;-0.096286;-0.325897;1.048885;-0.641896;0.999883;0.641896;
6.518337;0.641516;0.403809;-0.096229;-0.326123;1.048919;-0.641516;0.999895;0.641516;
6.526529;0.640816;0.404070;-0.096124;-0.326483;1.048973;-0.640816;0.999908;0.640816;
6.534721;0.640216;0.404227;-0.096034;-0.326731;1.049010;-0.640216;0.999916;0.640216;
6.551105;0.639330;0.404417;-0.095901;-0.327059;1.049060;-0.639330;0.999933;0.639330;
6.567489;0.638822;0.404525;-0.095825;-0.327247;1.049088;-0.638822;0.999948;0.638822;
6.583873;0.638621;0.404616;-0.095795;-0.327364;1.049105;-0.638621;0.999961;0.638621;
6.600257;0.638645;0.404706;-0.095798;-0.327442;1.049117;-0.638645;0.999970;0.638645;
6.616641;0.638821;0.404796;-0.095825;-0.327493;1.049125;-0.638821;0.999977;0.638821;
6.633025;0.639100;0.404884;-0.095866;-0.327524;1.049129;-0.639100;0.999982;0.639100;
6.649409;0.639452;0.404967;-0.095919;-0.327539;1.049132;-0.639452;0.999987;0.639452;
6.665793;0.639863;0.405046;-0.095981;-0.327539;1.049132;-0.639863;0.999991;0.639863;
6.682177;0.640331;0.405120;-0.096051;-0.327525;1.049129;-0.640331;0.999994;0.640331;
6.698561;0.640857;0.405191;-0.096130;-0.327497;1.049125;-0.640857;0.999998;0.640857;
6.714945;0.641444;0.405258;-0.096218;-0.327456;1.049119;-0.641444;1.000002;0.641444;
6.731329;0.642093;0.405322;-0.096315;-0.327400;1.049111;-0.642093;1.000005;0.642093;
6.747713;0.642803;0.405384;-0.096422;-0.327331;1.049100;-0.642803;1.000008;0.642803;
6.780481;0.644382;0.405499;-0.096659;-0.327158;1.049074;-0.644382;1.000014;0.644382;
6.809972;0.645963;0.405595;-0.096896;-0.326967;1.049046;-0.645963;1.000018;0.645963;
6.839464;0.647660;0.405685;-0.097150;-0.326750;1.049013;-0.647660;1.000021;0.647660;
6.868955;0.649437;0.405770;-0.097417;-0.326512;1.048977;-0.649437;1.000023;0.649437;
6.898446;0.651257;0.405850;-0.097690;-0.326261;1.048940;-0.651257;1.000024;0.651257;
6.927937;0.653084;0.405925;-0.097964;-0.326004;1.048901;-0.653084;1.000025;0.653084;
6.957428;0.654888;0.405997;-0.098235;-0.325747;1.048863;-0.654888;1.000025;0.654888;
6.986920;0.656640;0.406065;-0.098497;-0.325495;1.048825;-0.656640;1.000024;0.656640;
7.016411;0.658317;0.406129;-0.098749;-0.325252;1.048788;-0.658317;1.000024;0.658317;
7.045902;0.659904;0.406190;-0.098987;-0.325022;1.048754;-0.659904;1.000022;0.659904;
7.075393;0.661391;0.406248;-0.099210;-0.324806;1.048722;-0.661391;1.000021;0.661391;
7.104884;0.662778;0.406303;-0.099418;-0.324605;1.048691;-0.662778;1.000020;0.662778;
7.134376;0.664070;0.406355;-0.099612;-0.324418;1.048663;-0.664070;1.000018;0.664070;
7.163867;0.665281;0.406404;-0.099793;-0.324243;1.048637;-0.665281;1.000017;0.665281;
7.193358;0.666429;0.406451;-0.099966;-0.324077;1.048612;-0.666429;1.000017;0.666429;
7.222849;0.667535;0.406495;-0.100132;-0.323915;1.048588;-0.667535;1.000016;0.667535;
7.252340;0.668622;0.406537;-0.100295;-0.323755;1.048564;-0.668622;1.000016;0.668622;
7.281832;0.669706;0.406577;-0.100457;-0.323593;1.048540;-0.669706;1.000016;0.669706;
7.311323;0.670806;0.406616;-0.100622;-0.323427;1.048515;-0.670806;1.000017;0.670806;
7.340814;0.671932;0.406652;-0.100791;-0.323253;1.048489;-0.671932;1.000017;0.671932;
7.370305;0.673091;0.406687;-0.100965;-0.323072;1.048461;-0.673091;1.000018;0.673091;
7.399796;0.674282;0.406720;-0.101144;-0.322882;1.048433;-0.674282;1.000019;0.674282;
7.458779;0.676710;0.406781;-0.101508;-0.322490;1.048374;-0.676710;1.000019;0.676710;
7.511863;0.678888;0.406831;-0.101835;-0.322132;1.048320;-0.678888;1.000019;0.678888;
7.564947;0.680965;0.406876;-0.102146;-0.321786;1.048269;-0.680965;1.000017;0.680965;
7.612723;0.682683;0.406912;-0.102404;-0.321498;1.048225;-0.682683;1.000016;0.682683;
7.660499;0.684211;0.406944;-0.102633;-0.321241;1.048187;-0.684211;1.000014;0.684211;
7.708274;0.685535;0.406970;-0.102832;-0.321018;1.048153;-0.685535;1.000012;0.685535;
7.756050;0.686672;0.406993;-0.103002;-0.320825;1.048124;-0.686672;1.000010;0.686672;
7.803826;0.687664;0.407011;-0.103151;-0.320655;1.048099;-0.687664;1.000009;0.687664;
7.851602;0.688568;0.407026;-0.103287;-0.320498;1.048075;-0.688568;1.000008;0.688568;
7.899377;0.689444;0.407036;-0.103418;-0.320342;1.048052;-0.689444;1.000008;0.689444;
7.947153;0.690338;0.407044;-0.103552;-0.320180;1.048028;-0.690338;1.000009;0.690338;
7.994929;0.691277;0.407048;-0.103693;-0.320007;1.048002;-0.691277;1.000009;0.691277;
8.042705;0.692263;0.407050;-0.103841;-0.319821;1.047974;-0.692263;1.000010;0.692263;
8.090480;0.693274;0.407048;-0.103993;-0.319629;1.047945;-0.693274;1.000010;0.693274;
8.138256;0.694271;0.407044;-0.104142;-0.319435;1.047916;-0.694271;1.000010;0.694271;
8.186032;0.695208;0.407037;-0.104283;-0.319251;1.047888;-0.695208;1.000009;0.695208;
8.233808;0.696046;0.407027;-0.104408;-0.319082;1.047863;-0.696046;1.000008;0.696046;
8.281583;0.696757;0.407014;-0.104515;-0.318935;1.047841;-0.696757;1.000006;0.696757;
8.329359;0.697334;0.406998;-0.104602;-0.318810;1.047822;-0.697334;1.000005;0.697334;
8.377135;0.697789;0.406979;-0.104670;-0.318705;1.047806;-0.697789;1.000004;0.697789;
8.424910;0.698152;0.406957;-0.104724;-0.318616;1.047793;-0.698152;1.000003;0.698152;
8.472686;0.698463;0.406932;-0.104771;-0.318534;1.047781;-0.698463;1.000003;0.698463;
8.520462;0.698762;0.406905;-0.104816;-0.318452;1.047768;-0.698762;1.000003;0.698762;
8.568238;0.699082;0.406876;-0.104864;-0.318364;1.047755;-0.699082;1.000003;0.699082;
8.616013;0.699441;0.406845;-0.104918;-0.318267;1.047741;-0.699441;1.000004;0.699441;
8.663789;0.699839;0.406812;-0.104977;-0.318161;1.047725;-0.699839;1.000004;0.699839;
8.711565;0.700261;0.406777;-0.105041;-0.318048;1.047708;-0.700261;1.000004;0.700261;
8.759341;0.700680;0.406740;-0.105103;-0.317934;1.047691;-0.700680;1.000004;0.700680;
8.807116;0.701067;0.406702;-0.105161;-0.317824;1.047674;-0.701067;1.000004;0.701067;
8.854892;0.701392;0.406661;-0.105210;-0.317725;1.047659;-0.701392;1.000003;0.701392;
8.902668;0.701640;0.406619;-0.105247;-0.317639;1.047646;-0.701640;1.000002;0.701640;
8.950444;0.701803;0.406574;-0.105272;-0.317567;1.047636;-0.701803;1.000001;0.701803;
8.998219;0.701893;0.406528;-0.105285;-0.317507;1.047627;-0.701893;1.000001;0.701893;
9.045995;0.701930;0.406480;-0.105291;-0.317456;1.047619;-0.701930;1.000000;0.701930;
9.093771;0.701941;0.406431;-0.105293;-0.317409;1.047612;-0.701941;1.000000;0.701941;
9.141547;0.701952;0.406380;-0.105294;-0.317360;1.047605;-0.701952;1.000000;0.701952;
9.189322;0.701986;0.406327;-0.105299;-0.317306;1.047597;-0.701986;1.000000;0.701986;
9.237098;0.702054;0.406274;-0.105310;-0.317244;1.047587;-0.702054;1.000001;0.702054;
9.284874;0.702156;0.406219;-0.105325;-0.317175;1.047577;-0.702156;1.000001;0.702156;
9.380425;0.702387;0.406107;-0.105360;-0.317028;1.047555;-0.702387;1.000001;0.702387;
9.464457;0.702556;0.406005;-0.105385;-0.316902;1.047536;-0.702556;1.000001;0.702556;
9.548489;0.702623;0.405900;-0.105395;-0.316793;1.047520;-0.702623;1.000000;0.702623;
9.632520;0.702572;0.405791;-0.105387;-0.316704;1.047506;-0.702572;0.999999;0.702572;
9.716552;0.702440;0.405680;-0.105367;-0.316628;1.047495;-0.702440;0.999999;0.702440;
9.800583;0.702288;0.405567;-0.105345;-0.316553;1.047484;-0.702288;0.999999;0.702288;
9.884615;0.702170;0.405452;-0.105327;-0.316471;1.047471;-0.702170;0.999999;0.702170;
9.968646;0.702107;0.405335;-0.105317;-0.316376;1.047457;-0.702107;1.000000;0.702107;
10.052678;0.702080;0.405217;-0.105313;-0.316274;1.047442;-0.702080;1.000000;0.702080;
10.136709;0.702052;0.405098;-0.105309;-0.316170;1.047426;-0.702052;1.000000;0.702052;
10.220741;0.701985;0.404978;-0.105299;-0.316074;1.047412;-0.701985;1.000000;0.701985;
10.304773;0.701866;0.404857;-0.105281;-0.315986;1.047399;-0.701866;0.999999;0.701866;
10.388804;0.701710;0.404735;-0.105258;-0.315904;1.047386;-0.701710;0.999999;0.701710;
10.472836;0.701548;0.404612;-0.105234;-0.315824;1.047374;-0.701548;0.999999;0.701548;
10.556867;0.701409;0.404489;-0.105213;-0.315738;1.047361;-0.701409;0.999999;0.701409;
10.640899;0.701305;0.404367;-0.105197;-0.315646;1.047348;-0.701305;1.000000;0.701305;
10.724930;0.701229;0.404244;-0.105186;-0.315549;1.047333;-0.701229;1.000000;0.701229;
10.892994;0.701073;0.404000;-0.105162;-0.315356;1.047304;-0.701073;1.000000;0.701073;
11.061057;0.700882;0.403759;-0.105134;-0.315172;1.047276;-0.700882;1.000000;0.700882;
11.229120;0.700703;0.403521;-0.105107;-0.314990;1.047249;-0.700703;1.000000;0.700703;
11.397183;0.700552;0.403288;-0.105084;-0.314805;1.047221;-0.700552;1.000000;0.700552;
11.565246;0.700425;0.403059;-0.105065;-0.314621;1.047194;-0.700425;1.000000;0.700425;
11.901372;0.700208;0.402616;-0.105033;-0.314257;1.047139;-0.700208;1.000000;0.700208;
12.237499;0.700046;0.402194;-0.105008;-0.313903;1.047086;-0.700046;1.000000;0.700046;
12.573625;0.699933;0.401799;-0.104991;-0.313563;1.047035;-0.699933;1.000000;0.699933;
13.245878;0.699809;0.401093;-0.104973;-0.312942;1.046942;-0.699809;1.000000;0.699809;
13.918130;0.699777;0.400500;-0.104968;-0.312406;1.046862;-0.699777;1.000000;0.699777;
14.590383;0.699787;0.400019;-0.104970;-0.311964;1.046795;-0.699787;1.000000;0.699787;
15.262635;0.699811;0.399641;-0.104973;-0.311614;1.046743;-0.699811;1.000000;0.699811;
16.607140;0.699844;0.399129;-0.104978;-0.311140;1.046672;-0.699844;1.000000;0.699844;
17.951645;0.699858;0.398875;-0.104980;-0.310904;1.046636;-0.699858;1.000000;0.699858;
19.296150;0.699859;0.398789;-0.104980;-0.310826;1.046625;-0.699859;1.000000;0.699859;
20.000000;0.699857;0.398793;-0.104980;-0.310830;1.046625;-0.699857;1.000000;0.699857;
