time;WPP4B_WPP_wPPControl_measurements_PGenNomPu;WPP4B_WPP_wPPControl_measurements_QGenNomPu;WPP4B_WPP_wPPControl_measurements_UPu;WPP4B_WPP_terminal_V_re;WPP4B_WPP_terminal_V_im;WPP4B_WPP_terminal_i_re;WPP4B_WPP_terminal_i_im;
20.613239;0.951306;-0.211362;1.002491;-0.149394;-0.991297;-0.067068;0.969765;
20.613427;0.951293;-0.211358;1.002493;-0.149986;-0.991210;-0.066487;0.969790;
20.613805;0.951267;-0.211350;1.002497;-0.151170;-0.991033;-0.065325;0.969838;
20.613994;0.951254;-0.211346;1.002499;-0.151763;-0.990945;-0.064744;0.969862;
20.614372;0.951227;-0.211339;1.002502;-0.152947;-0.990766;-0.063582;0.969908;
20.614561;0.951214;-0.211335;1.002504;-0.153539;-0.990677;-0.063000;0.969930;
20.614938;0.951188;-0.211327;1.002508;-0.154723;-0.990496;-0.061838;0.969974;
20.615127;0.951175;-0.211324;1.002510;-0.155314;-0.990406;-0.061257;0.969996;
20.615505;0.951149;-0.211316;1.002513;-0.156498;-0.990223;-0.060095;0.970037;
20.615694;0.951136;-0.211313;1.002515;-0.157090;-0.990131;-0.059514;0.970058;
20.616071;0.951109;-0.211305;1.002519;-0.158273;-0.989947;-0.058352;0.970098;
20.616260;0.951096;-0.211301;1.002521;-0.158864;-0.989854;-0.057770;0.970117;
20.616638;0.951070;-0.211294;1.002525;-0.160047;-0.989667;-0.056608;0.970155;
20.616827;0.951057;-0.211290;1.002526;-0.160639;-0.989573;-0.056027;0.970173;
20.617205;0.951030;-0.211283;1.002530;-0.161821;-0.989384;-0.054865;0.970208;
20.617393;0.951017;-0.211279;1.002532;-0.162412;-0.989289;-0.054284;0.970226;
20.617771;0.950990;-0.211272;1.002536;-0.163595;-0.989098;-0.053122;0.970259;
20.617960;0.950977;-0.211268;1.002537;-0.164186;-0.989002;-0.052541;0.970275;
20.618338;0.950951;-0.211261;1.002541;-0.165368;-0.988808;-0.051379;0.970306;
20.618526;0.950937;-0.211257;1.002543;-0.165958;-0.988711;-0.050798;0.970321;
20.618904;0.950911;-0.211250;1.002547;-0.167140;-0.988516;-0.049636;0.970351;
20.619093;0.950898;-0.211246;1.002548;-0.167731;-0.988418;-0.049055;0.970365;
20.619471;0.950871;-0.211239;1.002552;-0.168912;-0.988220;-0.047893;0.970392;
20.619660;0.950858;-0.211236;1.002554;-0.169503;-0.988121;-0.047312;0.970405;
20.620037;0.950831;-0.211229;1.002557;-0.170683;-0.987921;-0.046150;0.970430;
20.620226;0.950818;-0.211225;1.002559;-0.171274;-0.987821;-0.045569;0.970442;
20.620604;0.950791;-0.211218;1.002563;-0.172454;-0.987619;-0.044407;0.970465;
20.620793;0.950778;-0.211214;1.002565;-0.173044;-0.987518;-0.043826;0.970475;
20.621170;0.950751;-0.211207;1.002568;-0.174225;-0.987314;-0.042664;0.970496;
20.621359;0.950738;-0.211204;1.002570;-0.174815;-0.987212;-0.042083;0.970506;
20.621737;0.950711;-0.211197;1.002574;-0.175994;-0.987006;-0.040921;0.970525;
20.621926;0.950698;-0.211193;1.002575;-0.176584;-0.986902;-0.040341;0.970533;
20.622304;0.950671;-0.211186;1.002579;-0.177764;-0.986694;-0.039179;0.970550;
20.622492;0.950658;-0.211183;1.002581;-0.178353;-0.986589;-0.038598;0.970558;
20.622870;0.950631;-0.211176;1.002584;-0.179532;-0.986379;-0.037436;0.970572;
20.623059;0.950618;-0.211172;1.002586;-0.180122;-0.986273;-0.036856;0.970579;
20.623437;0.950591;-0.211165;1.002590;-0.181301;-0.986061;-0.035694;0.970591;
20.623626;0.950577;-0.211162;1.002592;-0.181890;-0.985954;-0.035113;0.970597;
20.624003;0.950551;-0.211155;1.002595;-0.183068;-0.985740;-0.033952;0.970607;
20.624192;0.950537;-0.211152;1.002597;-0.183657;-0.985632;-0.033371;0.970612;
20.624570;0.950510;-0.211145;1.002600;-0.184835;-0.985415;-0.032210;0.970620;
20.624759;0.950497;-0.211141;1.002602;-0.185424;-0.985307;-0.031629;0.970624;
20.625136;0.950470;-0.211135;1.002606;-0.186602;-0.985088;-0.030468;0.970630;
20.625325;0.950457;-0.211131;1.002607;-0.187190;-0.984978;-0.029887;0.970632;
20.625703;0.950430;-0.211124;1.002611;-0.188368;-0.984757;-0.028726;0.970636;
20.625892;0.950416;-0.211121;1.002613;-0.188956;-0.984646;-0.028145;0.970638;
20.626270;0.950389;-0.211114;1.002616;-0.190133;-0.984423;-0.026984;0.970639;
20.626458;0.950376;-0.211111;1.002618;-0.190721;-0.984311;-0.026404;0.970640;
20.626836;0.950349;-0.211104;1.002621;-0.191898;-0.984086;-0.025243;0.970640;
20.627025;0.950335;-0.211101;1.002623;-0.192486;-0.983973;-0.024662;0.970639;
20.627403;0.950308;-0.211094;1.002627;-0.193662;-0.983746;-0.023501;0.970637;
20.627592;0.950295;-0.211091;1.002628;-0.194250;-0.983631;-0.022921;0.970635;
20.627969;0.950268;-0.211085;1.002632;-0.195425;-0.983402;-0.021760;0.970631;
20.628158;0.950254;-0.211081;1.002634;-0.196013;-0.983287;-0.021179;0.970628;
20.628536;0.950227;-0.211075;1.002637;-0.197188;-0.983055;-0.020019;0.970621;
20.628725;0.950214;-0.211071;1.002639;-0.197776;-0.982939;-0.019438;0.970618;
20.629102;0.950187;-0.211065;1.002642;-0.198951;-0.982706;-0.018278;0.970609;
20.629291;0.950173;-0.211062;1.002644;-0.199538;-0.982588;-0.017698;0.970604;
20.629669;0.950146;-0.211055;1.002647;-0.200712;-0.982352;-0.016537;0.970594;
20.629858;0.950132;-0.211052;1.002649;-0.201299;-0.982234;-0.015957;0.970588;
20.630236;0.950105;-0.211046;1.002653;-0.202473;-0.981996;-0.014796;0.970575;
20.630424;0.950092;-0.211042;1.002654;-0.203060;-0.981877;-0.014216;0.970568;
20.630802;0.950064;-0.211036;1.002658;-0.204234;-0.981637;-0.013056;0.970553;
20.630991;0.950051;-0.211033;1.002659;-0.204820;-0.981516;-0.012476;0.970545;
20.631369;0.950024;-0.211027;1.002663;-0.205994;-0.981274;-0.011316;0.970528;
20.631557;0.950010;-0.211023;1.002664;-0.206580;-0.981153;-0.010736;0.970520;
20.631935;0.949983;-0.211017;1.002668;-0.207753;-0.980909;-0.009576;0.970501;
20.632124;0.949969;-0.211014;1.002670;-0.208339;-0.980786;-0.008996;0.970491;
20.632502;0.949942;-0.211008;1.002673;-0.209511;-0.980540;-0.007836;0.970469;
20.632691;0.949929;-0.211005;1.002675;-0.210097;-0.980416;-0.007256;0.970458;
20.633068;0.949901;-0.210998;1.002678;-0.211269;-0.980168;-0.006096;0.970435;
20.633257;0.949888;-0.210995;1.002680;-0.211855;-0.980043;-0.005516;0.970423;
20.633635;0.949860;-0.210989;1.002683;-0.213026;-0.979792;-0.004357;0.970398;
20.633824;0.949847;-0.210986;1.002685;-0.213612;-0.979667;-0.003777;0.970385;
20.634201;0.949819;-0.210980;1.002688;-0.214783;-0.979414;-0.002618;0.970357;
20.634390;0.949806;-0.210977;1.002690;-0.215368;-0.979287;-0.002038;0.970343;
20.634768;0.949779;-0.210971;1.002693;-0.216539;-0.979032;-0.000879;0.970314;
20.634957;0.949765;-0.210968;1.002695;-0.217124;-0.978905;-0.000299;0.970299;
20.635335;0.949738;-0.210962;1.002698;-0.218294;-0.978648;0.000860;0.970267;
20.635523;0.949724;-0.210958;1.002700;-0.218879;-0.978519;0.001440;0.970251;
20.635901;0.949697;-0.210952;1.002703;-0.220048;-0.978260;0.002599;0.970217;
20.636090;0.949683;-0.210949;1.002705;-0.220633;-0.978130;0.003178;0.970200;
20.636468;0.949656;-0.210943;1.002708;-0.221802;-0.977869;0.004337;0.970165;
20.636657;0.949642;-0.210940;1.002710;-0.222386;-0.977738;0.004916;0.970146;
20.637034;0.949614;-0.210935;1.002713;-0.223555;-0.977474;0.006075;0.970109;
20.637223;0.949601;-0.210932;1.002715;-0.224139;-0.977342;0.006654;0.970089;
20.637601;0.949573;-0.210926;1.002718;-0.225307;-0.977077;0.007813;0.970049;
20.637790;0.949560;-0.210923;1.002720;-0.225891;-0.976944;0.008392;0.970029;
20.638167;0.949532;-0.210917;1.002723;-0.227059;-0.976677;0.009550;0.969987;
20.638356;0.949519;-0.210914;1.002724;-0.227643;-0.976542;0.010130;0.969966;
20.638734;0.949491;-0.210908;1.002728;-0.228810;-0.976273;0.011288;0.969922;
20.638923;0.949478;-0.210905;1.002729;-0.229394;-0.976138;0.011867;0.969899;
20.639301;0.949450;-0.210899;1.002733;-0.230560;-0.975866;0.013025;0.969854;
20.639489;0.949436;-0.210896;1.002734;-0.231144;-0.975730;0.013604;0.969830;
20.639867;0.949409;-0.210891;1.002737;-0.232310;-0.975456;0.014762;0.969782;
20.640056;0.949395;-0.210888;1.002739;-0.232893;-0.975319;0.015340;0.969757;
20.640434;0.949368;-0.210882;1.002742;-0.234059;-0.975043;0.016498;0.969707;
20.640623;0.949354;-0.210879;1.002744;-0.234641;-0.974904;0.017077;0.969682;
20.641000;0.949327;-0.210874;1.002747;-0.235807;-0.974627;0.018234;0.969630;
20.641189;0.949313;-0.210871;1.002749;-0.236389;-0.974487;0.018813;0.969603;
20.641567;0.949285;-0.210865;1.002752;-0.237554;-0.974207;0.019970;0.969549;
20.641756;0.949272;-0.210862;1.002753;-0.238136;-0.974067;0.020549;0.969521;
20.642133;0.949244;-0.210857;1.002757;-0.239301;-0.973784;0.021706;0.969465;
20.642322;0.949230;-0.210854;1.002758;-0.239883;-0.973643;0.022284;0.969436;
20.642700;0.949203;-0.210848;1.002761;-0.241046;-0.973359;0.023441;0.969378;
20.642889;0.949189;-0.210846;1.002763;-0.241628;-0.973216;0.024020;0.969348;
20.643267;0.949162;-0.210840;1.002766;-0.242791;-0.972930;0.025176;0.969288;
20.643455;0.949148;-0.210837;1.002768;-0.243373;-0.972786;0.025754;0.969257;
20.643833;0.949120;-0.210832;1.002771;-0.244536;-0.972498;0.026911;0.969195;
20.644022;0.949106;-0.210829;1.002773;-0.245117;-0.972353;0.027489;0.969163;
20.644400;0.949079;-0.210824;1.002776;-0.246279;-0.972063;0.028645;0.969098;
20.644588;0.949065;-0.210821;1.002777;-0.246860;-0.971917;0.029223;0.969065;
20.644966;0.949038;-0.210815;1.002780;-0.248022;-0.971624;0.030379;0.968999;
20.645155;0.949024;-0.210813;1.002782;-0.248602;-0.971477;0.030957;0.968965;
20.645533;0.948996;-0.210807;1.002785;-0.249764;-0.971183;0.032113;0.968896;
20.645722;0.948982;-0.210805;1.002787;-0.250344;-0.971035;0.032691;0.968862;
20.646099;0.948955;-0.210799;1.002790;-0.251505;-0.970738;0.033847;0.968791;
20.646288;0.948941;-0.210797;1.002791;-0.252085;-0.970589;0.034424;0.968755;
20.646666;0.948914;-0.210791;1.002794;-0.253245;-0.970290;0.035580;0.968682;
20.646855;0.948900;-0.210789;1.002796;-0.253825;-0.970140;0.036158;0.968645;
20.647232;0.948872;-0.210783;1.002799;-0.254985;-0.969840;0.037313;0.968571;
20.647421;0.948858;-0.210781;1.002801;-0.255564;-0.969689;0.037890;0.968533;
20.647799;0.948831;-0.210775;1.002804;-0.256723;-0.969386;0.039045;0.968456;
20.647988;0.948817;-0.210773;1.002805;-0.257303;-0.969234;0.039623;0.968417;
20.648366;0.948789;-0.210768;1.002808;-0.258461;-0.968928;0.040777;0.968338;
20.648554;0.948776;-0.210765;1.002810;-0.259040;-0.968775;0.041355;0.968298;
20.648932;0.948748;-0.210760;1.002813;-0.260198;-0.968468;0.042509;0.968217;
20.649121;0.948734;-0.210757;1.002814;-0.260777;-0.968314;0.043086;0.968176;
20.649499;0.948707;-0.210752;1.002817;-0.261935;-0.968005;0.044240;0.968093;
20.649688;0.948693;-0.210750;1.002819;-0.262513;-0.967850;0.044817;0.968051;
20.650065;0.948665;-0.210744;1.002822;-0.263670;-0.967538;0.045971;0.967966;
20.650254;0.948651;-0.210742;1.002824;-0.264248;-0.967382;0.046548;0.967923;
20.650632;0.948624;-0.210737;1.002827;-0.265405;-0.967069;0.047702;0.967836;
20.650821;0.948610;-0.210734;1.002828;-0.265983;-0.966911;0.048279;0.967791;
20.651198;0.948582;-0.210729;1.002831;-0.267138;-0.966596;0.049432;0.967702;
20.651387;0.948568;-0.210727;1.002833;-0.267716;-0.966437;0.050009;0.967657;
20.651765;0.948541;-0.210722;1.002836;-0.268871;-0.966120;0.051162;0.967566;
20.651954;0.948527;-0.210719;1.002837;-0.269449;-0.965961;0.051739;0.967520;
20.652332;0.948499;-0.210714;1.002840;-0.270603;-0.965641;0.052892;0.967427;
20.652520;0.948485;-0.210712;1.002842;-0.271180;-0.965480;0.053468;0.967379;
20.652898;0.948458;-0.210707;1.002845;-0.272334;-0.965159;0.054621;0.967284;
20.653087;0.948444;-0.210704;1.002846;-0.272911;-0.964997;0.055197;0.967236;
20.653465;0.948416;-0.210700;1.002849;-0.274065;-0.964673;0.056350;0.967139;
20.653654;0.948402;-0.210697;1.002851;-0.274641;-0.964511;0.056926;0.967089;
20.654031;0.948375;-0.210692;1.002854;-0.275794;-0.964185;0.058078;0.966990;
20.654220;0.948361;-0.210690;1.002855;-0.276370;-0.964022;0.058654;0.966940;
20.654598;0.948333;-0.210685;1.002858;-0.277523;-0.963694;0.059806;0.966838;
20.654787;0.948319;-0.210683;1.002859;-0.278099;-0.963529;0.060382;0.966787;
20.655164;0.948292;-0.210678;1.002862;-0.279250;-0.963199;0.061534;0.966683;
20.655353;0.948278;-0.210675;1.002864;-0.279826;-0.963033;0.062109;0.966631;
20.655731;0.948250;-0.210671;1.002867;-0.280977;-0.962701;0.063261;0.966526;
20.655920;0.948236;-0.210668;1.002868;-0.281553;-0.962535;0.063836;0.966472;
20.656298;0.948209;-0.210663;1.002871;-0.282703;-0.962200;0.064987;0.966365;
20.656486;0.948195;-0.210661;1.002873;-0.283278;-0.962033;0.065563;0.966311;
20.656864;0.948167;-0.210656;1.002876;-0.284428;-0.961696;0.066714;0.966201;
20.657053;0.948153;-0.210654;1.002877;-0.285003;-0.961528;0.067289;0.966146;
20.657431;0.948126;-0.210649;1.002880;-0.286152;-0.961189;0.068439;0.966034;
20.657619;0.948112;-0.210647;1.002881;-0.286727;-0.961020;0.069015;0.965978;
20.657997;0.948084;-0.210642;1.002884;-0.287875;-0.960679;0.070165;0.965864;
20.658186;0.948070;-0.210640;1.002886;-0.288450;-0.960509;0.070740;0.965807;
20.658564;0.948043;-0.210636;1.002889;-0.289598;-0.960166;0.071890;0.965691;
20.658753;0.948029;-0.210633;1.002890;-0.290171;-0.959994;0.072465;0.965632;
20.659130;0.948001;-0.210629;1.002893;-0.291319;-0.959650;0.073614;0.965515;
20.659319;0.947987;-0.210626;1.002894;-0.291893;-0.959477;0.074189;0.965455;
20.659697;0.947960;-0.210622;1.002897;-0.293039;-0.959130;0.075338;0.965336;
20.659886;0.947946;-0.210620;1.002899;-0.293613;-0.958956;0.075913;0.965275;
20.660263;0.947918;-0.210615;1.002902;-0.294759;-0.958608;0.077062;0.965153;
20.660452;0.947904;-0.210613;1.002903;-0.295332;-0.958433;0.077637;0.965092;
20.660830;0.947877;-0.210608;1.002906;-0.296477;-0.958082;0.078785;0.964968;
20.661019;0.947863;-0.210606;1.002907;-0.297050;-0.957906;0.079360;0.964906;
20.661397;0.947835;-0.210602;1.002910;-0.298195;-0.957553;0.080508;0.964780;
20.661585;0.947821;-0.210600;1.002912;-0.298767;-0.957376;0.081082;0.964716;
20.661963;0.947794;-0.210595;1.002914;-0.299912;-0.957022;0.082230;0.964588;
20.662152;0.947780;-0.210593;1.002916;-0.300484;-0.956844;0.082804;0.964524;
20.662530;0.947752;-0.210589;1.002919;-0.301627;-0.956487;0.083952;0.964394;
20.662719;0.947738;-0.210586;1.002920;-0.302199;-0.956308;0.084526;0.964328;
20.663096;0.947710;-0.210582;1.002923;-0.303342;-0.955949;0.085673;0.964196;
20.663285;0.947697;-0.210580;1.002924;-0.303913;-0.955769;0.086247;0.964130;
20.663663;0.947669;-0.210576;1.002927;-0.305056;-0.955408;0.087394;0.963996;
20.663852;0.947655;-0.210573;1.002928;-0.305627;-0.955227;0.087967;0.963928;
20.664229;0.947627;-0.210569;1.002931;-0.306768;-0.954863;0.089114;0.963792;
20.664418;0.947614;-0.210567;1.002933;-0.307339;-0.954681;0.089688;0.963724;
20.664796;0.947586;-0.210563;1.002935;-0.308480;-0.954316;0.090834;0.963586;
20.664985;0.947572;-0.210561;1.002937;-0.309051;-0.954133;0.091407;0.963516;
20.665363;0.947544;-0.210556;1.002939;-0.310191;-0.953766;0.092553;0.963376;
20.665551;0.947530;-0.210554;1.002941;-0.310761;-0.953582;0.093126;0.963306;
20.665929;0.947503;-0.210550;1.002944;-0.311901;-0.953212;0.094272;0.963163;
20.666118;0.947489;-0.210548;1.002945;-0.312471;-0.953027;0.094845;0.963092;
20.666496;0.947461;-0.210544;1.002948;-0.313610;-0.952656;0.095990;0.962948;
20.666685;0.947447;-0.210542;1.002949;-0.314179;-0.952470;0.096563;0.962875;
20.667062;0.947420;-0.210538;1.002952;-0.315317;-0.952096;0.097708;0.962729;
20.667251;0.947406;-0.210536;1.002953;-0.315886;-0.951909;0.098281;0.962655;
20.667629;0.947378;-0.210531;1.002956;-0.317024;-0.951534;0.099425;0.962507;
20.667818;0.947364;-0.210529;1.002957;-0.317593;-0.951345;0.099998;0.962433;
20.668195;0.947337;-0.210525;1.002960;-0.318730;-0.950968;0.101142;0.962282;
20.668384;0.947323;-0.210523;1.002961;-0.319298;-0.950779;0.101714;0.962207;
20.668762;0.947295;-0.210519;1.002964;-0.320435;-0.950399;0.102858;0.962055;
20.668951;0.947281;-0.210517;1.002965;-0.321003;-0.950209;0.103430;0.961978;
20.669329;0.947254;-0.210513;1.002968;-0.322139;-0.949827;0.104574;0.961824;
20.669517;0.947240;-0.210511;1.002970;-0.322706;-0.949636;0.105146;0.961746;
20.669895;0.947212;-0.210507;1.002972;-0.323841;-0.949252;0.106289;0.961590;
20.670084;0.947198;-0.210505;1.002974;-0.324409;-0.949060;0.106861;0.961511;
20.670462;0.947171;-0.210501;1.002976;-0.325543;-0.948674;0.108004;0.961353;
20.670650;0.947157;-0.210499;1.002978;-0.326110;-0.948481;0.108575;0.961273;
20.671028;0.947129;-0.210495;1.002980;-0.327244;-0.948093;0.109718;0.961113;
20.671217;0.947115;-0.210494;1.002982;-0.327810;-0.947899;0.110289;0.961032;
20.671595;0.947088;-0.210490;1.002984;-0.328943;-0.947509;0.111431;0.960870;
20.671784;0.947074;-0.210488;1.002986;-0.329509;-0.947314;0.112002;0.960788;
20.672161;0.947046;-0.210484;1.002988;-0.330642;-0.946922;0.113144;0.960624;
20.672350;0.947032;-0.210482;1.002990;-0.331208;-0.946726;0.113715;0.960541;
20.672728;0.947005;-0.210478;1.002992;-0.332339;-0.946332;0.114856;0.960375;
20.672917;0.946991;-0.210476;1.002994;-0.332905;-0.946135;0.115427;0.960291;
20.673294;0.946963;-0.210472;1.002996;-0.334036;-0.945739;0.116568;0.960123;
20.673483;0.946950;-0.210470;1.002998;-0.334601;-0.945540;0.117139;0.960038;
20.673861;0.946922;-0.210467;1.003000;-0.335731;-0.945142;0.118279;0.959868;
20.674050;0.946908;-0.210465;1.003001;-0.336296;-0.944943;0.118850;0.959782;
20.674428;0.946880;-0.210461;1.003004;-0.337425;-0.944543;0.119990;0.959610;
20.674616;0.946867;-0.210459;1.003005;-0.337990;-0.944343;0.120560;0.959523;
20.674994;0.946839;-0.210455;1.003008;-0.339118;-0.943941;0.121700;0.959349;
20.675183;0.946825;-0.210454;1.003009;-0.339683;-0.943739;0.122270;0.959261;
20.675561;0.946798;-0.210450;1.003012;-0.340810;-0.943335;0.123409;0.959085;
20.675750;0.946784;-0.210448;1.003013;-0.341374;-0.943133;0.123979;0.958996;
20.676127;0.946756;-0.210444;1.003016;-0.342501;-0.942727;0.125118;0.958818;
20.676316;0.946742;-0.210442;1.003017;-0.343065;-0.942523;0.125688;0.958728;
20.676694;0.946715;-0.210439;1.003020;-0.344191;-0.942115;0.126826;0.958548;
20.676883;0.946701;-0.210437;1.003021;-0.344754;-0.941911;0.127396;0.958457;
20.677260;0.946673;-0.210433;1.003024;-0.345880;-0.941500;0.128534;0.958275;
20.677449;0.946660;-0.210432;1.003025;-0.346443;-0.941295;0.129103;0.958183;
20.677827;0.946632;-0.210428;1.003027;-0.347568;-0.940883;0.130241;0.957999;
20.678016;0.946618;-0.210426;1.003029;-0.348130;-0.940676;0.130810;0.957906;
20.678394;0.946591;-0.210423;1.003031;-0.349255;-0.940262;0.131947;0.957719;
20.678582;0.946577;-0.210421;1.003033;-0.349816;-0.940055;0.132516;0.957626;
20.678960;0.946549;-0.210417;1.003035;-0.350940;-0.939639;0.133653;0.957437;
20.679149;0.946535;-0.210416;1.003036;-0.351502;-0.939430;0.134222;0.957343;
20.679527;0.946508;-0.210412;1.003039;-0.352624;-0.939012;0.135358;0.957152;
20.679716;0.946494;-0.210410;1.003040;-0.353186;-0.938802;0.135927;0.957057;
20.680093;0.946466;-0.210407;1.003043;-0.354308;-0.938382;0.137063;0.956864;
20.680282;0.946453;-0.210405;1.003044;-0.354868;-0.938171;0.137631;0.956767;
20.680660;0.946425;-0.210402;1.003046;-0.355990;-0.937749;0.138767;0.956573;
20.680849;0.946411;-0.210400;1.003048;-0.356550;-0.937538;0.139335;0.956475;
20.681226;0.946384;-0.210396;1.003050;-0.357671;-0.937113;0.140470;0.956279;
20.681415;0.946370;-0.210395;1.003052;-0.358231;-0.936901;0.141038;0.956180;
20.681793;0.946342;-0.210391;1.003054;-0.359350;-0.936475;0.142173;0.955982;
20.681982;0.946329;-0.210390;1.003055;-0.359910;-0.936261;0.142740;0.955882;
20.682360;0.946301;-0.210386;1.003058;-0.361029;-0.935833;0.143875;0.955682;
20.682548;0.946287;-0.210385;1.003059;-0.361588;-0.935618;0.144442;0.955581;
20.682926;0.946260;-0.210381;1.003062;-0.362706;-0.935188;0.145576;0.955379;
20.683115;0.946246;-0.210380;1.003063;-0.363265;-0.934972;0.146143;0.955277;
20.683493;0.946219;-0.210376;1.003065;-0.364383;-0.934540;0.147276;0.955073;
20.683681;0.946205;-0.210375;1.003066;-0.364941;-0.934323;0.147843;0.954970;
20.684059;0.946177;-0.210371;1.003069;-0.366058;-0.933889;0.148976;0.954764;
20.684248;0.946164;-0.210370;1.003070;-0.366616;-0.933672;0.149543;0.954660;
20.684626;0.946136;-0.210366;1.003073;-0.367732;-0.933235;0.150676;0.954451;
20.684815;0.946122;-0.210365;1.003074;-0.368290;-0.933017;0.151242;0.954347;
20.685192;0.946095;-0.210361;1.003076;-0.369405;-0.932578;0.152374;0.954136;
20.685381;0.946081;-0.210360;1.003078;-0.369962;-0.932359;0.152940;0.954031;
20.685759;0.946054;-0.210357;1.003080;-0.371076;-0.931918;0.154072;0.953818;
20.685948;0.946040;-0.210355;1.003081;-0.371633;-0.931698;0.154638;0.953712;
20.686325;0.946012;-0.210352;1.003084;-0.372747;-0.931255;0.155770;0.953497;
20.686514;0.945999;-0.210350;1.003085;-0.373303;-0.931034;0.156335;0.953390;
20.686892;0.945971;-0.210347;1.003087;-0.374416;-0.930590;0.157466;0.953173;
20.687081;0.945957;-0.210345;1.003089;-0.374972;-0.930367;0.158032;0.953065;
20.687459;0.945930;-0.210342;1.003091;-0.376084;-0.929921;0.159162;0.952846;
20.687647;0.945916;-0.210341;1.003092;-0.376640;-0.929697;0.159727;0.952737;
20.688025;0.945889;-0.210338;1.003095;-0.377751;-0.929249;0.160857;0.952517;
20.688214;0.945875;-0.210336;1.003096;-0.378306;-0.929024;0.161422;0.952406;
20.688592;0.945847;-0.210333;1.003098;-0.379416;-0.928574;0.162552;0.952184;
20.688781;0.945834;-0.210331;1.003099;-0.379971;-0.928348;0.163116;0.952072;
20.689158;0.945806;-0.210328;1.003102;-0.381081;-0.927896;0.164245;0.951848;
20.689347;0.945793;-0.210327;1.003103;-0.381635;-0.927669;0.164810;0.951735;
20.689725;0.945765;-0.210324;1.003105;-0.382744;-0.927215;0.165939;0.951509;
20.689914;0.945751;-0.210322;1.003107;-0.383298;-0.926987;0.166503;0.951395;
20.690291;0.945724;-0.210319;1.003109;-0.384406;-0.926531;0.167631;0.951167;
20.690480;0.945710;-0.210318;1.003110;-0.384960;-0.926302;0.168195;0.951052;
20.690858;0.945683;-0.210315;1.003113;-0.386067;-0.925844;0.169322;0.950822;
20.691047;0.945669;-0.210313;1.003114;-0.386620;-0.925615;0.169886;0.950707;
20.691425;0.945642;-0.210310;1.003116;-0.387726;-0.925154;0.171013;0.950474;
20.691613;0.945628;-0.210309;1.003117;-0.388279;-0.924924;0.171577;0.950358;
20.691991;0.945601;-0.210306;1.003120;-0.389384;-0.924461;0.172703;0.950124;
20.692180;0.945587;-0.210304;1.003121;-0.389937;-0.924230;0.173267;0.950006;
20.692558;0.945560;-0.210301;1.003123;-0.391041;-0.923766;0.174393;0.949770;
20.692747;0.945546;-0.210300;1.003124;-0.391593;-0.923533;0.174956;0.949651;
20.693124;0.945519;-0.210297;1.003127;-0.392697;-0.923067;0.176082;0.949413;
20.693313;0.945505;-0.210295;1.003128;-0.393249;-0.922833;0.176644;0.949294;
20.693691;0.945478;-0.210292;1.003130;-0.394352;-0.922365;0.177769;0.949054;
20.693880;0.945464;-0.210291;1.003131;-0.394903;-0.922130;0.178332;0.948933;
20.694257;0.945436;-0.210288;1.003134;-0.396005;-0.921660;0.179457;0.948691;
20.694446;0.945423;-0.210287;1.003135;-0.396556;-0.921425;0.180019;0.948569;
20.694824;0.945395;-0.210284;1.003137;-0.397657;-0.920953;0.181143;0.948325;
20.695013;0.945382;-0.210282;1.003138;-0.398207;-0.920716;0.181705;0.948203;
20.695391;0.945354;-0.210280;1.003141;-0.399307;-0.920242;0.182829;0.947957;
20.695579;0.945341;-0.210278;1.003142;-0.399857;-0.920004;0.183390;0.947833;
20.695957;0.945313;-0.210275;1.003144;-0.400957;-0.919528;0.184514;0.947585;
20.696146;0.945300;-0.210274;1.003145;-0.401506;-0.919290;0.185075;0.947461;
20.696524;0.945273;-0.210271;1.003148;-0.402605;-0.918812;0.186198;0.947211;
20.696712;0.945259;-0.210270;1.003149;-0.403154;-0.918572;0.186759;0.947086;
20.697090;0.945232;-0.210267;1.003151;-0.404252;-0.918092;0.187881;0.946834;
20.697279;0.945218;-0.210266;1.003152;-0.404800;-0.917851;0.188442;0.946707;
20.697657;0.945191;-0.210263;1.003155;-0.405897;-0.917369;0.189564;0.946453;
20.697846;0.945177;-0.210261;1.003156;-0.406445;-0.917128;0.190124;0.946326;
20.698223;0.945150;-0.210259;1.003158;-0.407541;-0.916644;0.191245;0.946070;
20.698412;0.945136;-0.210257;1.003159;-0.408089;-0.916401;0.191806;0.945942;
20.698790;0.945109;-0.210255;1.003161;-0.409184;-0.915915;0.192926;0.945684;
20.698979;0.945095;-0.210253;1.003163;-0.409731;-0.915672;0.193486;0.945554;
20.699356;0.945068;-0.210251;1.003165;-0.410826;-0.915184;0.194606;0.945295;
20.699545;0.945054;-0.210249;1.003166;-0.411373;-0.914940;0.195166;0.945164;
20.699923;0.945027;-0.210247;1.003168;-0.412466;-0.914450;0.196286;0.944903;
20.700112;0.945013;-0.210245;1.003169;-0.413012;-0.914204;0.196845;0.944771;
20.700490;0.944986;-0.210243;1.003172;-0.414105;-0.913712;0.197964;0.944507;
20.700678;0.944973;-0.210241;1.003173;-0.414651;-0.913466;0.198524;0.944375;
20.701056;0.944945;-0.210239;1.003175;-0.415742;-0.912972;0.199642;0.944109;
20.701245;0.944932;-0.210237;1.003176;-0.416288;-0.912725;0.200201;0.943976;
