time;WPP3_WPP3_injector_PInjPu;WPP3_WPP3_injector_QInjPu;WPP3_WPP3_injector_terminal_V_re;WPP3_WPP3_injector_terminal_i_re;WPP3_WPP3_injector_terminal_V_im;WPP3_WPP3_injector_terminal_i_im;WPP3_WPP3_pll_omegaPLLPu;WPP3_WPP3_wecc_wtgt_PePu;
11.931640;0.699922;0.402546;-0.104993;-0.314244;1.047147;-0.699917;1.000000;0.699917;
12.034912;0.699850;0.402414;-0.104982;-0.314137;1.047131;-0.699844;1.000000;0.699844;
12.138184;0.699807;0.402284;-0.104975;-0.314027;1.047115;-0.699801;1.000000;0.699801;
12.241456;0.699795;0.402157;-0.104974;-0.313913;1.047098;-0.699789;1.000000;0.699789;
12.344728;0.699822;0.402034;-0.104978;-0.313796;1.047080;-0.699816;1.000000;0.699816;
12.427435;0.699854;0.401938;-0.104983;-0.313701;1.047066;-0.699848;1.000000;0.699848;
12.501871;0.699888;0.401852;-0.104988;-0.313616;1.047053;-0.699882;1.000000;0.699882;
12.568864;0.699921;0.401776;-0.104993;-0.313541;1.047042;-0.699915;1.000000;0.699915;
12.635856;0.699953;0.401701;-0.104997;-0.313466;1.047031;-0.699948;1.000000;0.699948;
12.702849;0.699984;0.401628;-0.105002;-0.313393;1.047020;-0.699978;1.000000;0.699978;
12.836834;0.700037;0.401483;-0.105010;-0.313251;1.046998;-0.700031;1.000000;0.700031;
12.957421;0.700071;0.401357;-0.105015;-0.313129;1.046980;-0.700065;1.000000;0.700065;
13.135997;0.700077;0.401180;-0.105016;-0.312966;1.046956;-0.700071;1.000000;0.700071;
13.296714;0.700065;0.401028;-0.105014;-0.312829;1.046935;-0.700059;1.000000;0.700059;
13.441361;0.700046;0.400897;-0.105011;-0.312713;1.046918;-0.700040;1.000000;0.700040;
13.571542;0.700027;0.400783;-0.105009;-0.312612;1.046903;-0.700022;1.000000;0.700022;
13.701724;0.700011;0.400673;-0.105006;-0.312515;1.046888;-0.700005;1.000000;0.700005;
13.831905;0.699999;0.400568;-0.105004;-0.312421;1.046874;-0.699993;1.000000;0.699993;
13.962087;0.699990;0.400465;-0.105003;-0.312329;1.046860;-0.699984;1.000000;0.699984;
14.092268;0.699986;0.400366;-0.105002;-0.312239;1.046847;-0.699980;1.000000;0.699980;
14.352631;0.699988;0.400181;-0.105003;-0.312070;1.046821;-0.699983;1.000000;0.699983;
14.612995;0.700000;0.400019;-0.105004;-0.311919;1.046799;-0.699994;1.000000;0.699994;
14.836827;0.700007;0.399891;-0.105005;-0.311801;1.046781;-0.700001;1.000000;0.700001;
15.060660;0.700010;0.399773;-0.105006;-0.311692;1.046765;-0.700004;1.000000;0.700004;
15.508325;0.700009;0.399576;-0.105006;-0.311512;1.046738;-0.700003;1.000000;0.700003;
15.955990;0.700007;0.399412;-0.105005;-0.311363;1.046715;-0.700001;1.000000;0.700001;
16.403655;0.700006;0.399279;-0.105005;-0.311241;1.046697;-0.700000;1.000000;0.700000;
17.298986;0.700006;0.399104;-0.105005;-0.311081;1.046673;-0.700000;1.000000;0.700000;
18.194316;0.700006;0.398996;-0.105005;-0.310983;1.046658;-0.700000;1.000000;0.700000;
19.984977;0.700006;0.398926;-0.105005;-0.310919;1.046649;-0.700000;1.000000;0.700000;
20.000000;0.700006;0.398926;-0.105005;-0.310918;1.046648;-0.700000;1.000000;0.700000;
