time;WTG3_WTG3_injector_PInjPu;WTG3_WTG3_injector_QInjPu;WTG3_WTG3_injector_terminal_V_re;WTG3_WTG3_injector_terminal_i_re;WTG3_WTG3_injector_terminal_V_im;WTG3_WTG3_injector_terminal_i_im;WTG3_WTG3_pll_omegaPLLPu;WTG3_WTG3_wecc_wtgt_PePu;
3.287203;0.682691;0.370458;1.043215;-0.682691;0.102405;0.288097;0.999993;0.682691;
3.316694;0.682390;0.371089;1.043311;-0.682390;0.102360;0.288734;0.999996;0.682390;
3.346185;0.682262;0.371713;1.043401;-0.682262;0.102341;0.289333;0.999998;0.682262;
3.375676;0.682300;0.372330;1.043485;-0.682300;0.102346;0.289894;1.000001;0.682300;
3.405167;0.682496;0.372941;1.043563;-0.682496;0.102376;0.290418;1.000003;0.682496;
3.431709;0.682800;0.373485;1.043630;-0.682800;0.102421;0.290861;1.000006;0.682800;
3.458252;0.683217;0.374023;1.043692;-0.683217;0.102484;0.291278;1.000007;0.683217;
3.482139;0.683685;0.374503;1.043745;-0.683685;0.102554;0.291631;1.000009;0.683685;
3.506027;0.684234;0.374978;1.043795;-0.684234;0.102636;0.291964;1.000011;0.684234;
3.529915;0.684856;0.375449;1.043843;-0.684856;0.102730;0.292280;1.000012;0.684856;
3.553803;0.685545;0.375916;1.043887;-0.685545;0.102833;0.292579;1.000013;0.685545;
3.577691;0.686296;0.376378;1.043930;-0.686296;0.102946;0.292862;1.000014;0.686296;
3.601579;0.687101;0.376836;1.043970;-0.687101;0.103067;0.293130;1.000015;0.687101;
3.625467;0.687954;0.377290;1.044008;-0.687954;0.103195;0.293385;1.000016;0.687954;
3.649355;0.688849;0.377739;1.044045;-0.688849;0.103329;0.293628;1.000017;0.688849;
3.673242;0.689778;0.378183;1.044080;-0.689778;0.103468;0.293860;1.000018;0.689778;
3.721018;0.691704;0.379060;1.044145;-0.691704;0.103757;0.294299;1.000018;0.691704;
3.768794;0.693684;0.379918;1.044207;-0.693684;0.104054;0.294710;1.000019;0.693684;
3.816570;0.695666;0.380760;1.044266;-0.695666;0.104351;0.295103;1.000018;0.695666;
3.864345;0.697601;0.381583;1.044324;-0.697601;0.104642;0.295488;1.000018;0.697601;
3.912121;0.699442;0.382389;1.044382;-0.699442;0.104918;0.295874;1.000017;0.699442;
3.959897;0.701146;0.383177;1.044441;-0.701146;0.105173;0.296269;1.000015;0.701146;
4.002895;0.702531;0.383871;1.044496;-0.702531;0.105381;0.296638;1.000013;0.702531;
4.045893;0.703751;0.384551;1.044555;-0.703751;0.105564;0.297026;1.000012;0.703751;
4.084592;0.704693;0.385151;1.044610;-0.704693;0.105705;0.297394;1.000010;0.704693;
4.123290;0.705475;0.385739;1.044668;-0.705475;0.105823;0.297783;1.000008;0.705475;
4.158118;0.706037;0.386259;1.044723;-0.706037;0.105907;0.298150;1.000006;0.706037;
4.192947;0.706462;0.386769;1.044781;-0.706462;0.105971;0.298536;1.000004;0.706462;
4.224293;0.706727;0.387221;1.044835;-0.706727;0.106010;0.298899;1.000002;0.706727;
4.255638;0.706882;0.387665;1.044892;-0.706882;0.106034;0.299276;1.000001;0.706882;
4.286984;0.706932;0.388102;1.044951;-0.706932;0.106041;0.299668;0.999999;0.706932;
4.318330;0.706880;0.388532;1.045011;-0.706880;0.106033;0.300072;0.999998;0.706880;
4.349675;0.706731;0.388954;1.045074;-0.706731;0.106011;0.300489;0.999997;0.706731;
4.377886;0.706522;0.389328;1.045131;-0.706522;0.105980;0.300873;0.999995;0.706522;
4.406097;0.706246;0.389697;1.045190;-0.706246;0.105938;0.301264;0.999994;0.706246;
4.434309;0.705910;0.390060;1.045250;-0.705910;0.105888;0.301662;0.999993;0.705910;
4.462520;0.705521;0.390417;1.045310;-0.705521;0.105830;0.302065;0.999993;0.705521;
4.490731;0.705086;0.390769;1.045372;-0.705086;0.105764;0.302473;0.999992;0.705086;
4.518942;0.704611;0.391116;1.045433;-0.704611;0.105693;0.302882;0.999991;0.704611;
4.547153;0.704104;0.391457;1.045495;-0.704104;0.105617;0.303293;0.999991;0.704104;
4.575364;0.703573;0.391793;1.045556;-0.703573;0.105537;0.303704;0.999991;0.703573;
4.631786;0.702473;0.392450;1.045678;-0.702473;0.105372;0.304518;0.999990;0.702473;
4.688208;0.701361;0.393086;1.045798;-0.701361;0.105206;0.305316;0.999990;0.701361;
4.744631;0.700284;0.393703;1.045914;-0.700284;0.105044;0.306089;0.999991;0.700284;
4.801053;0.699285;0.394302;1.046025;-0.699285;0.104894;0.306829;0.999992;0.699285;
4.851833;0.698480;0.394824;1.046120;-0.698480;0.104773;0.307462;0.999993;0.698480;
4.897535;0.697850;0.395282;1.046201;-0.697850;0.104679;0.308002;0.999994;0.697850;
4.938667;0.697370;0.395685;1.046270;-0.697370;0.104607;0.308462;0.999995;0.697370;
4.979798;0.696979;0.396078;1.046335;-0.696979;0.104548;0.308897;0.999996;0.696979;
5.016817;0.696706;0.396424;1.046391;-0.696706;0.104507;0.309266;0.999997;0.696706;
5.053836;0.696509;0.396763;1.046443;-0.696509;0.104478;0.309614;0.999998;0.696509;
5.090854;0.696386;0.397095;1.046492;-0.696386;0.104459;0.309941;0.999999;0.696386;
5.127873;0.696336;0.397419;1.046538;-0.696336;0.104452;0.310247;0.999999;0.696336;
5.164891;0.696356;0.397737;1.046581;-0.696356;0.104455;0.310535;1.000000;0.696356;
5.201910;0.696442;0.398048;1.046621;-0.696442;0.104468;0.310803;1.000001;0.696442;
5.238929;0.696587;0.398353;1.046659;-0.696587;0.104489;0.311054;1.000002;0.696587;
5.275947;0.696787;0.398651;1.046694;-0.696787;0.104519;0.311288;1.000002;0.696787;
5.312966;0.697034;0.398942;1.046727;-0.697034;0.104557;0.311507;1.000003;0.697034;
5.349984;0.697322;0.399226;1.046757;-0.697322;0.104600;0.311712;1.000004;0.697322;
5.387003;0.697643;0.399505;1.046786;-0.697643;0.104648;0.311905;1.000004;0.697643;
5.424022;0.697989;0.399776;1.046814;-0.697989;0.104700;0.312087;1.000004;0.697989;
5.461040;0.698354;0.400042;1.046840;-0.698354;0.104755;0.312260;1.000004;0.698354;
5.535077;0.699097;0.400554;1.046889;-0.699097;0.104866;0.312586;1.000004;0.699097;
5.609115;0.699824;0.401042;1.046934;-0.699824;0.104975;0.312892;1.000004;0.699824;
5.675748;0.700428;0.401460;1.046974;-0.700428;0.105066;0.313158;1.000004;0.700428;
5.735718;0.700905;0.401819;1.047010;-0.700905;0.105137;0.313395;1.000003;0.700905;
5.789691;0.701265;0.402130;1.047042;-0.701265;0.105191;0.313610;1.000003;0.701265;
5.838267;0.701525;0.402399;1.047072;-0.701525;0.105230;0.313806;1.000002;0.701525;
5.886843;0.701719;0.402658;1.047101;-0.701719;0.105259;0.314006;1.000001;0.701719;
5.930561;0.701835;0.402883;1.047129;-0.701835;0.105277;0.314189;1.000001;0.701835;
5.974280;0.701897;0.403101;1.047157;-0.701897;0.105286;0.314376;1.000000;0.701897;
5.999999;0.701899;0.403224;1.047174;-0.701899;0.105286;0.314488;1.000000;0.701899;
6.000000;0.701899;0.403223;1.047174;-0.701899;0.105286;0.314488;0.999998;0.701899;
6.000001;0.701898;0.403225;1.047174;-0.701899;0.105289;0.314488;1.000007;0.701898;
6.000003;0.701896;0.403230;1.047174;-0.701899;0.105295;0.314488;1.000027;0.701896;
6.000007;0.701892;0.403239;1.047174;-0.701899;0.105308;0.314488;1.000063;0.701892;
6.000015;0.701885;0.403256;1.047174;-0.701899;0.105333;0.314488;1.000138;0.701885;
6.000031;0.701869;0.403291;1.047174;-0.701899;0.105383;0.314487;1.000285;0.701869;
6.000063;0.701839;0.403358;1.047173;-0.701901;0.105484;0.314484;1.000572;0.701839;
6.000127;0.701781;0.403487;1.047171;-0.701906;0.105686;0.314472;1.001122;0.701781;
6.000255;0.701674;0.403722;1.047164;-0.701926;0.106091;0.314424;1.002131;0.701674;
6.000511;0.701494;0.404113;1.047137;-0.701999;0.106906;0.314252;1.003835;0.701494;
6.000539;0.701476;0.404150;1.047133;-0.702010;0.106996;0.314228;1.004000;0.701476;
6.000540;0.701476;0.404152;1.047133;-0.702010;0.106999;0.314227;1.004006;0.701476;
6.000541;0.701475;0.404153;1.047133;-0.702010;0.107002;0.314226;1.004011;0.701475;
6.000543;0.701474;0.404155;1.047133;-0.702011;0.107009;0.314224;1.004023;0.701474;
6.000547;0.701472;0.404161;1.047132;-0.702013;0.107022;0.314220;1.004045;0.701472;
6.000555;0.701467;0.404171;1.047131;-0.702016;0.107047;0.314213;1.004090;0.701467;
6.000571;0.701458;0.404191;1.047129;-0.702022;0.107098;0.314197;1.004178;0.701458;
6.000575;0.701455;0.404195;1.047128;-0.702024;0.107111;0.314194;1.004200;0.701455;
6.000576;0.701455;0.404197;1.047128;-0.702024;0.107114;0.314193;1.004205;0.701455;
6.000577;0.701454;0.404198;1.047128;-0.702025;0.107118;0.314192;1.004211;0.701454;
6.000579;0.701453;0.404200;1.047127;-0.702026;0.107124;0.314190;1.004222;0.701453;
6.000583;0.701451;0.404205;1.047127;-0.702027;0.107137;0.314186;1.004244;0.701451;
6.000591;0.701446;0.404215;1.047126;-0.702031;0.107162;0.314178;1.004287;0.701446;
6.000607;0.701437;0.404234;1.047123;-0.702037;0.107214;0.314162;1.004372;0.701437;
6.000639;0.701419;0.404272;1.047118;-0.702051;0.107316;0.314129;1.004540;0.701419;
6.000703;0.701385;0.404343;1.047107;-0.702081;0.107522;0.314060;1.004860;0.701385;
6.000831;0.701323;0.404472;1.047083;-0.702145;0.107933;0.313907;1.005447;0.701323;
6.001087;0.701217;0.404685;1.047029;-0.702292;0.108760;0.313558;1.006440;0.701217;
6.001599;0.701063;0.404977;1.046897;-0.702643;0.110421;0.312725;1.007879;0.701063;
6.002111;0.700967;0.405134;1.046742;-0.703050;0.112090;0.311756;1.008772;0.700967;
6.002623;0.700908;0.405204;1.046572;-0.703492;0.113765;0.310701;1.009311;0.700908;
6.003135;0.700872;0.405223;1.046391;-0.703955;0.115443;0.309593;1.009630;0.700872;
6.003647;0.700850;0.405210;1.046203;-0.704430;0.117123;0.308454;1.009817;0.700850;
6.004671;0.700824;0.405150;1.045813;-0.705392;0.120484;0.306137;1.010017;0.700824;
6.005695;0.700813;0.405065;1.045409;-0.706361;0.123846;0.303790;1.010078;0.700813;
6.006719;0.700806;0.404975;1.044993;-0.707326;0.127207;0.301436;1.010085;0.700806;
6.008767;0.700791;0.404815;1.044132;-0.709232;0.133925;0.296736;1.010083;0.700791;
6.012863;0.700723;0.404605;1.042296;-0.712916;0.147338;0.287410;1.010062;0.700723;
6.016959;0.700606;0.404458;1.040298;-0.716433;0.160719;0.278106;1.010050;0.700607;
6.021055;0.700437;0.404353;1.038136;-0.719779;0.174066;0.268813;1.010042;0.700439;
6.029247;0.699969;0.404207;1.033313;-0.725988;0.200652;0.250201;1.010029;0.699969;
6.037439;0.699280;0.404136;1.027829;-0.731510;0.227075;0.231584;1.010010;0.699280;
6.045631;0.698368;0.404105;1.021687;-0.736345;0.253317;0.212958;1.009994;0.698367;
6.053823;0.697253;0.404094;1.014888;-0.740516;0.279364;0.194327;1.009980;0.697251;
6.062015;0.695969;0.404089;1.007436;-0.744059;0.305206;0.175692;1.009969;0.695966;
6.078399;0.693105;0.404084;0.990582;-0.749466;0.356236;0.138401;1.009954;0.693105;
6.094783;0.690018;0.404091;0.971163;-0.752817;0.406312;0.101128;1.009946;0.690027;
6.111167;0.686892;0.404100;0.949217;-0.754290;0.455330;0.063894;1.009944;0.686909;
6.127551;0.683819;0.404096;0.924792;-0.753972;0.503172;0.026728;1.009943;0.683842;
6.143935;0.680819;0.404087;0.897951;-0.751892;0.549717;-0.010291;1.009943;0.680855;
6.160319;0.677864;0.404083;0.868765;-0.748041;0.594839;-0.047057;1.009941;0.677911;
6.176703;0.674909;0.404088;0.837314;-0.742410;0.638415;-0.083455;1.009938;0.674968;
6.193087;0.671921;0.404105;0.803685;-0.735001;0.680329;-0.119372;1.009935;0.671989;
6.209471;0.668888;0.404131;0.767965;-0.725841;0.720470;-0.154715;1.009931;0.668962;
6.225855;0.665819;0.404162;0.730247;-0.714974;0.758736;-0.189408;1.009929;0.665897;
6.242239;0.662735;0.404191;0.690627;-0.702455;0.795027;-0.223390;1.009927;0.662818;
6.258623;0.659661;0.404218;0.649203;-0.688338;0.829252;-0.256605;1.009926;0.659750;
6.275007;0.656619;0.404241;0.606081;-0.672681;0.861324;-0.288997;1.009926;0.656714;
6.291391;0.653621;0.404262;0.561372;-0.655536;0.891157;-0.320507;1.009927;0.653724;
6.307775;0.650672;0.404283;0.515190;-0.636952;0.918675;-0.351072;1.009927;0.650783;
6.324159;0.647773;0.404307;0.467655;-0.616981;0.943805;-0.380628;1.009928;0.647891;
6.356927;0.642161;0.404430;0.369022;-0.573154;0.986649;-0.436482;1.009924;0.642161;
6.386418;0.637308;0.404519;0.276888;-0.529489;1.016434;-0.482765;1.009932;0.637308;
6.415909;0.632614;0.404591;0.182377;-0.482178;1.037635;-0.524921;1.009932;0.632614;
6.445400;0.628054;0.404626;0.086292;-0.431572;1.050062;-0.562646;1.009932;0.628138;
6.474892;0.623637;0.404641;-0.010557;-0.378085;1.053604;-0.595697;1.009936;0.623812;
6.499999;0.620020;0.404645;-0.092968;-0.330610;1.049590;-0.620009;1.009938;0.620264;
6.499999;0.620021;0.404644;-0.093004;-0.330586;1.049589;-0.620021;1.009962;0.620021;
6.500000;0.620022;0.404642;-0.093005;-0.330584;1.049588;-0.620022;1.009953;0.620022;
6.500001;0.620023;0.404640;-0.093005;-0.330582;1.049588;-0.620023;1.009943;0.620023;
6.500003;0.620024;0.404636;-0.093005;-0.330578;1.049587;-0.620024;1.009924;0.620024;
6.500007;0.620028;0.404628;-0.093005;-0.330570;1.049586;-0.620028;1.009887;0.620028;
6.500015;0.620035;0.404613;-0.093007;-0.330555;1.049584;-0.620035;1.009813;0.620035;
6.500031;0.620049;0.404582;-0.093009;-0.330525;1.049579;-0.620049;1.009665;0.620049;
6.500063;0.620076;0.404523;-0.093013;-0.330467;1.049571;-0.620076;1.009377;0.620076;
6.500127;0.620128;0.404410;-0.093021;-0.330355;1.049554;-0.620128;1.008826;0.620128;
6.500255;0.620222;0.404204;-0.093035;-0.330151;1.049523;-0.620222;1.007815;0.620222;
6.500511;0.620375;0.403860;-0.093058;-0.329813;1.049473;-0.620375;1.006108;0.620375;
6.500879;0.620534;0.403488;-0.093081;-0.329447;1.049418;-0.620534;1.004200;0.620534;
6.500880;0.620534;0.403487;-0.093081;-0.329446;1.049418;-0.620534;1.004196;0.620534;
6.500881;0.620534;0.403486;-0.093081;-0.329446;1.049418;-0.620534;1.004192;0.620534;
6.500883;0.620535;0.403485;-0.093082;-0.329444;1.049417;-0.620535;1.004184;0.620535;
6.500887;0.620536;0.403482;-0.093082;-0.329441;1.049417;-0.620536;1.004168;0.620536;
6.500895;0.620539;0.403476;-0.093082;-0.329435;1.049416;-0.620539;1.004136;0.620539;
6.500911;0.620543;0.403464;-0.093083;-0.329424;1.049414;-0.620543;1.004073;0.620543;
6.500930;0.620549;0.403450;-0.093084;-0.329410;1.049412;-0.620549;1.004000;0.620549;
6.500931;0.620549;0.403450;-0.093084;-0.329410;1.049412;-0.620549;1.003996;0.620549;
6.500932;0.620549;0.403449;-0.093084;-0.329409;1.049412;-0.620549;1.003993;0.620549;
6.500934;0.620550;0.403447;-0.093084;-0.329408;1.049412;-0.620550;1.003985;0.620550;
6.500938;0.620551;0.403445;-0.093084;-0.329405;1.049411;-0.620551;1.003970;0.620551;
6.500946;0.620553;0.403439;-0.093084;-0.329399;1.049411;-0.620553;1.003939;0.620553;
6.500962;0.620558;0.403428;-0.093085;-0.329388;1.049409;-0.620558;1.003879;0.620558;
6.500994;0.620566;0.403406;-0.093086;-0.329367;1.049406;-0.620566;1.003761;0.620566;
6.501058;0.620582;0.403364;-0.093089;-0.329327;1.049400;-0.620582;1.003535;0.620582;
6.501186;0.620610;0.403290;-0.093093;-0.329254;1.049389;-0.620610;1.003121;0.620610;
6.501442;0.620652;0.403169;-0.093099;-0.329137;1.049371;-0.620652;1.002422;0.620652;
6.501954;0.620693;0.403010;-0.093105;-0.328986;1.049349;-0.620693;1.001409;0.620693;
6.502978;0.620676;0.402889;-0.093103;-0.328878;1.049332;-0.620676;1.000293;0.620676;
6.504002;0.620580;0.402918;-0.093088;-0.328921;1.049339;-0.620580;0.999901;0.620580;
6.506050;0.620334;0.403074;-0.093051;-0.329104;1.049366;-0.620334;0.999664;0.620334;
6.510146;0.619818;0.403396;-0.092974;-0.329484;1.049423;-0.619818;0.999836;0.619818;
6.514242;0.619366;0.403617;-0.092906;-0.329763;1.049465;-0.619366;0.999877;0.619366;
6.518338;0.618973;0.403781;-0.092847;-0.329978;1.049497;-0.618973;0.999893;0.618973;
6.526530;0.618328;0.404025;-0.092751;-0.330309;1.049547;-0.618328;0.999914;0.618328;
6.534722;0.617914;0.404171;-0.092688;-0.330512;1.049577;-0.617914;0.999929;0.617914;
6.542914;0.617735;0.404264;-0.092662;-0.330626;1.049595;-0.617735;0.999945;0.617735;
6.559298;0.617952;0.404397;-0.092694;-0.330710;1.049607;-0.617952;0.999972;0.617952;
6.574043;0.618652;0.404485;-0.092799;-0.330673;1.049602;-0.618652;0.999988;0.618652;
6.588789;0.619628;0.404570;-0.092946;-0.330585;1.049588;-0.619628;0.999998;0.619628;
6.603535;0.620723;0.404654;-0.093110;-0.330476;1.049572;-0.620723;1.000003;0.620723;
6.618280;0.621839;0.404737;-0.093277;-0.330363;1.049555;-0.621839;1.000005;0.621839;
6.633026;0.622943;0.404818;-0.093443;-0.330249;1.049538;-0.622943;1.000007;0.622943;
6.647771;0.624043;0.404895;-0.093608;-0.330131;1.049520;-0.624043;1.000010;0.624043;
6.662517;0.625167;0.404968;-0.093776;-0.330006;1.049502;-0.625167;1.000013;0.625167;
6.677263;0.626347;0.405038;-0.093953;-0.329868;1.049481;-0.626347;1.000017;0.626347;
6.692008;0.627606;0.405104;-0.094142;-0.329713;1.049458;-0.627606;1.000022;0.627606;
6.721499;0.630355;0.405229;-0.094555;-0.329355;1.049404;-0.630355;1.000030;0.630355;
6.748041;0.633037;0.405334;-0.094957;-0.328988;1.049349;-0.633037;1.000036;0.633037;
6.774584;0.635831;0.405433;-0.095376;-0.328593;1.049290;-0.635831;1.000039;0.635831;
6.801126;0.638669;0.405525;-0.095802;-0.328184;1.049228;-0.638669;1.000041;0.638669;
6.827668;0.641514;0.405613;-0.096228;-0.327766;1.049166;-0.641514;1.000042;0.641514;
6.854210;0.644354;0.405696;-0.096654;-0.327343;1.049102;-0.644354;1.000043;0.644354;
6.880752;0.647182;0.405775;-0.097079;-0.326916;1.049038;-0.647182;1.000044;0.647182;
6.907294;0.649994;0.405850;-0.097500;-0.326487;1.048974;-0.649994;1.000044;0.649994;
6.933836;0.652781;0.405922;-0.097919;-0.326056;1.048909;-0.652781;1.000044;0.652781;
6.960378;0.655534;0.405991;-0.098331;-0.325626;1.048845;-0.655534;1.000044;0.655534;
6.986920;0.658241;0.406056;-0.098738;-0.325200;1.048781;-0.658241;1.000044;0.658241;
7.013462;0.660896;0.406119;-0.099136;-0.324778;1.048717;-0.660896;1.000043;0.660896;
7.040004;0.663494;0.406179;-0.099526;-0.324363;1.048655;-0.663494;1.000043;0.663494;
7.066546;0.666032;0.406237;-0.099906;-0.323954;1.048594;-0.666032;1.000042;0.666032;
7.090434;0.668263;0.406287;-0.100241;-0.323593;1.048540;-0.668263;1.000041;0.668263;
7.114322;0.670443;0.406335;-0.100568;-0.323238;1.048486;-0.670443;1.000040;0.670443;
7.138210;0.672569;0.406382;-0.100887;-0.322890;1.048434;-0.672569;1.000039;0.672569;
7.162098;0.674639;0.406427;-0.101197;-0.322549;1.048383;-0.674639;1.000038;0.674639;
7.185986;0.676654;0.406470;-0.101499;-0.322216;1.048333;-0.676654;1.000038;0.676654;
7.209874;0.678612;0.406511;-0.101793;-0.321891;1.048284;-0.678612;1.000037;0.678612;
7.233762;0.680511;0.406552;-0.102078;-0.321575;1.048237;-0.680511;1.000035;0.680511;
7.257649;0.682350;0.406590;-0.102354;-0.321267;1.048191;-0.682350;1.000034;0.682350;
7.281537;0.684129;0.406627;-0.102621;-0.320968;1.048146;-0.684129;1.000033;0.684129;
7.329313;0.687497;0.406697;-0.103126;-0.320400;1.048061;-0.687497;1.000031;0.687497;
7.377089;0.690607;0.406762;-0.103592;-0.319872;1.047981;-0.690607;1.000028;0.690607;
7.424864;0.693448;0.406820;-0.104019;-0.319387;1.047909;-0.693448;1.000026;0.693448;
7.472640;0.696015;0.406874;-0.104404;-0.318948;1.047843;-0.696015;1.000023;0.696015;
7.520416;0.698297;0.406922;-0.104746;-0.318556;1.047784;-0.698297;1.000021;0.698297;
7.568192;0.700289;0.406965;-0.105045;-0.318214;1.047733;-0.700289;1.000018;0.700289;
7.611190;0.701830;0.406999;-0.105276;-0.317949;1.047693;-0.701830;1.000015;0.701830;
7.649888;0.703012;0.407026;-0.105453;-0.317746;1.047663;-0.703012;1.000013;0.703012;
7.688587;0.704001;0.407050;-0.105602;-0.317578;1.047637;-0.704001;1.000011;0.704001;
7.723415;0.704727;0.407068;-0.105711;-0.317454;1.047619;-0.704727;1.000009;0.704727;
7.758244;0.705303;0.407084;-0.105797;-0.317358;1.047604;-0.705303;1.000007;0.705303;
7.789589;0.705695;0.407096;-0.105856;-0.317293;1.047595;-0.705695;1.000005;0.705695;
7.820935;0.705974;0.407107;-0.105898;-0.317248;1.047588;-0.705974;1.000003;0.705974;
7.849146;0.706132;0.407114;-0.105921;-0.317225;1.047584;-0.706132;1.000002;0.706132;
7.877357;0.706206;0.407120;-0.105932;-0.317216;1.047583;-0.706206;1.000001;0.706206;
7.905568;0.706201;0.407124;-0.105932;-0.317221;1.047584;-0.706201;0.999999;0.706201;
7.933779;0.706122;0.407127;-0.105920;-0.317238;1.047586;-0.706122;0.999998;0.706122;
7.961990;0.705976;0.407128;-0.105898;-0.317268;1.047591;-0.705976;0.999997;0.705976;
7.990202;0.705768;0.407128;-0.105867;-0.317308;1.047597;-0.705768;0.999996;0.705768;
8.018413;0.705505;0.407126;-0.105827;-0.317357;1.047604;-0.705505;0.999995;0.705505;
8.046624;0.705192;0.407124;-0.105780;-0.317415;1.047613;-0.705192;0.999994;0.705192;
8.074835;0.704837;0.407119;-0.105727;-0.317480;1.047623;-0.704837;0.999994;0.704837;
8.103046;0.704446;0.407114;-0.105668;-0.317550;1.047633;-0.704446;0.999993;0.704446;
8.131257;0.704025;0.407107;-0.105605;-0.317625;1.047644;-0.704025;0.999993;0.704025;
8.187679;0.703130;0.407090;-0.105471;-0.317783;1.047668;-0.703130;0.999992;0.703130;
8.244101;0.702195;0.407069;-0.105331;-0.317943;1.047692;-0.702195;0.999992;0.702195;
8.300524;0.701263;0.407044;-0.105191;-0.318100;1.047716;-0.701263;0.999992;0.701263;
8.356946;0.700374;0.407016;-0.105058;-0.318244;1.047737;-0.700374;0.999993;0.700374;
8.413368;0.699561;0.406984;-0.104936;-0.318371;1.047756;-0.699561;0.999994;0.699561;
8.469790;0.698851;0.406949;-0.104829;-0.318475;1.047772;-0.698851;0.999995;0.698851;
8.520570;0.698316;0.406915;-0.104749;-0.318547;1.047783;-0.698316;0.999996;0.698316;
8.571350;0.697890;0.406879;-0.104685;-0.318595;1.047790;-0.697890;0.999997;0.697890;
8.617052;0.697604;0.406846;-0.104642;-0.318619;1.047794;-0.697604;0.999998;0.697604;
8.662754;0.697412;0.406810;-0.104613;-0.318623;1.047794;-0.697412;0.999999;0.697412;
8.708456;0.697311;0.406773;-0.104598;-0.318609;1.047792;-0.697311;0.999999;0.697311;
8.754158;0.697298;0.406735;-0.104596;-0.318577;1.047787;-0.697298;1.000000;0.697298;
8.799860;0.697365;0.406696;-0.104606;-0.318528;1.047780;-0.697365;1.000001;0.697365;
8.845562;0.697506;0.406655;-0.104627;-0.318464;1.047770;-0.697506;1.000002;0.697506;
8.891264;0.697710;0.406613;-0.104658;-0.318387;1.047759;-0.697710;1.000002;0.697710;
8.936966;0.697967;0.406570;-0.104697;-0.318298;1.047745;-0.697967;1.000003;0.697967;
8.982668;0.698266;0.406526;-0.104741;-0.318200;1.047731;-0.698266;1.000003;0.698266;
9.028370;0.698596;0.406480;-0.104791;-0.318096;1.047715;-0.698596;1.000004;0.698596;
9.074072;0.698945;0.406434;-0.104843;-0.317987;1.047699;-0.698945;1.000004;0.698945;
9.119774;0.699302;0.406386;-0.104897;-0.317875;1.047682;-0.699302;1.000004;0.699302;
9.172126;0.699705;0.406330;-0.104957;-0.317746;1.047663;-0.699705;1.000004;0.699705;
9.224477;0.700090;0.406272;-0.105015;-0.317620;1.047644;-0.700090;1.000003;0.700090;
9.276829;0.700445;0.406213;-0.105068;-0.317498;1.047625;-0.700445;1.000003;0.700445;
9.329180;0.700757;0.406153;-0.105115;-0.317383;1.047608;-0.700757;1.000003;0.700757;
9.376297;0.700995;0.406097;-0.105151;-0.317286;1.047594;-0.700995;1.000002;0.700995;
9.423413;0.701189;0.406040;-0.105180;-0.317197;1.047580;-0.701189;1.000002;0.701189;
9.470530;0.701334;0.405982;-0.105202;-0.317116;1.047568;-0.701334;1.000001;0.701334;
9.517646;0.701431;0.405923;-0.105216;-0.317044;1.047557;-0.701431;1.000001;0.701431;
9.564762;0.701478;0.405863;-0.105223;-0.316980;1.047548;-0.701478;1.000000;0.701478;
9.611879;0.701478;0.405802;-0.105223;-0.316924;1.047539;-0.701478;1.000000;0.701478;
9.658995;0.701434;0.405740;-0.105217;-0.316876;1.047532;-0.701434;0.999999;0.701434;
9.706112;0.701351;0.405678;-0.105204;-0.316835;1.047526;-0.701351;0.999999;0.701351;
9.753228;0.701233;0.405614;-0.105186;-0.316799;1.047521;-0.701233;0.999999;0.701233;
9.800344;0.701087;0.405549;-0.105165;-0.316768;1.047516;-0.701087;0.999998;0.701087;
9.847461;0.700919;0.405484;-0.105139;-0.316741;1.047512;-0.700919;0.999998;0.700919;
9.894577;0.700735;0.405419;-0.105112;-0.316717;1.047508;-0.700735;0.999998;0.700735;
9.941694;0.700542;0.405352;-0.105083;-0.316693;1.047505;-0.700542;0.999998;0.700542;
10.035926;0.700161;0.405218;-0.105026;-0.316644;1.047497;-0.700161;0.999998;0.700161;
10.130159;0.699814;0.405083;-0.104974;-0.316587;1.047489;-0.699814;0.999998;0.699814;
10.214969;0.699555;0.404960;-0.104935;-0.316524;1.047479;-0.699555;0.999999;0.699555;
10.291297;0.699381;0.404849;-0.104909;-0.316456;1.047469;-0.699381;0.999999;0.699381;
10.359993;0.699279;0.404749;-0.104893;-0.316384;1.047458;-0.699279;1.000000;0.699279;
10.428689;0.699230;0.404649;-0.104886;-0.316302;1.047446;-0.699230;1.000000;0.699230;
10.490515;0.699229;0.404559;-0.104886;-0.316220;1.047434;-0.699229;1.000000;0.699229;
10.552341;0.699266;0.404469;-0.104891;-0.316131;1.047420;-0.699266;1.000000;0.699266;
10.614167;0.699336;0.404379;-0.104902;-0.316035;1.047406;-0.699336;1.000001;0.699336;
10.675994;0.699433;0.404289;-0.104916;-0.315935;1.047391;-0.699433;1.000001;0.699433;
10.737820;0.699549;0.404200;-0.104934;-0.315831;1.047375;-0.699549;1.000001;0.699549;
10.799646;0.699677;0.404110;-0.104953;-0.315725;1.047359;-0.699677;1.000001;0.699677;
10.861472;0.699809;0.404021;-0.104973;-0.315618;1.047343;-0.699809;1.000001;0.699809;
10.985124;0.700054;0.403844;-0.105010;-0.315409;1.047312;-0.700054;1.000001;0.700054;
11.083578;0.700215;0.403704;-0.105034;-0.315250;1.047288;-0.700215;1.000001;0.700215;
