"time","Conv1000.IConvPu","Conv250.IConvPu","Conv500.IConvPu","Droop.omegaPu","Matching.omegaPu","dVOC.omegaPu","Conv1000.omegaPu","Conv250.omegaPu","Conv500.omegaPu"
0.99,0.6224198860767662,0.6675643572883816,0.5561232503536455,1.000308713161033,1.000289833251165,1.000292689811974,1.000289833251165,1.000308713161033,1.000292689811974
0.996,0.6224079553638947,0.6675403922782907,0.5559918373303941,1.00030896389684,1.00029009203101,1.000293025406863,1.00029009203101,1.00030896389684,1.000293025406863
1.000000000200007,0.6223997559183877,0.6675248939630676,0.5559059143849189,1.000309117790491,1.000290268925897,1.000293244426339,1.000290268925897,1.000309117790491,1.000293244426339
1.000000000200007,0.6223997559183877,0.6675248939630676,0.5559059143849189,1.000309117790491,1.000290268925897,1.000293244426339,1.000290268925897,1.000309117790491,1.000293244426339
1.002,0.6223955423683625,0.6675172995269291,0.5558636042658968,1.00030918924671,1.000290359423971,1.000293352073008,1.000290359423971,1.00030918924671,1.000293352073008
1.008,0.6223827137734049,0.6674951124080442,0.5557383149604325,1.000309391506321,1.000290634180819,1.000293670558346,1.000290634180819,1.000309391506321,1.000293670558346
1.014,0.622369627855435,0.6674739646225158,0.5556155598839149,1.000309573846468,1.000290913315564,1.000293982104524,1.000290913315564,1.000309573846468,1.000293982104524
1.02,0.6223563410159398,0.6674537686828199,0.5554952882806528,1.000309737235101,1.000291195763416,1.000294286815586,1.000291195763416,1.000309737235101,1.000294286815586
1.026,0.6223428899266091,0.6674344534766119,0.5553774746018897,1.000309882422525,1.000291480828164,1.000294584742901,1.000291480828164,1.000309882422525,1.000294584742901
1.032,0.6223292617219698,0.6674160422069993,0.5552621268095663,1.000310009158641,1.000291768741877,1.000294875870438,1.000291768741877,1.000310009158641,1.000294875870438
1.038,0.6223155801742407,0.6673981934500942,0.5551491312974458,1.000310122502397,1.000292057168519,1.000295160598883,1.000292057168519,1.000310122502397,1.000295160598883
1.044,0.6223017883712123,0.66738106179103,0.5550385390944864,1.000310220154271,1.000292347169925,1.000295438747239,1.000292347169925,1.000310220154271,1.000295438747239
1.05,0.6222879272724893,0.6673645511595961,0.5549302935477994,1.000310304043428,1.000292637964705,1.000295710527279,1.000292637964705,1.000310304043428,1.000295710527279
1.056,0.6222740930591923,0.6673484379292506,0.554824262993508,1.000310378671254,1.000292927729613,1.000295976432084,1.000292927729613,1.000310378671254,1.000295976432084
1.062,0.6222602301335535,0.6673328492369605,0.5547205219769108,1.000310441465529,1.000293217506504,1.00029623618101,1.000293217506504,1.000310441465529,1.00029623618101
1.068,0.6222464140135568,0.6673176835274249,0.5546189017761662,1.000310495918338,1.00029350586411,1.000296490360837,1.00029350586411,1.000310495918338,1.000296490360837
1.074,0.6222326633091714,0.6673029151290866,0.5545193598606575,1.000310542902705,1.000293792444615,1.000296739118725,1.000293792444615,1.000310542902705,1.000296739118725
1.08,0.6222189510871505,0.667288579064783,0.554421954684265,1.000310581196397,1.000294077748961,1.000296982250175,1.000294077748961,1.000310581196397,1.000296982250175
1.086,0.6222053706990442,0.6672746188781056,0.5543264043001845,1.000310614525133,1.000294360023551,1.000297220646062,1.000294360023551,1.000310614525133,1.000297220646062
1.092,0.622191879222701,0.6672610596974835,0.5542328362197858,1.000310641195404,1.000294640065475,1.000297453902285,1.000294640065475,1.000310641195404,1.000297453902285
1.098,0.6221784943958305,0.6672478863865527,0.5541411869807078,1.000310661875017,1.000294917540255,1.000297682204569,1.000294917540255,1.000310661875017,1.000297682204569
1.104,0.6221652580647884,0.6672350641095265,0.5540513090937565,1.000310678122185,1.000295191667447,1.00029790598548,1.000295191667447,1.000310678122185,1.00029790598548
1.11,0.6221521458406355,0.6672226122113081,0.5539632861796759,1.0003106890465,1.000295462893019,1.000298124998661,1.000295462893019,1.0003106890465,1.000298124998661
1.116,0.6221391978119786,0.6672104439568244,0.5538769372438849,1.000310696638023,1.000295730482961,1.000298339762766,1.000295730482961,1.000310696638023,1.000298339762766
1.122,0.6221264238101072,0.6671985374077107,0.5537922167518331,1.000310701394268,1.000295994253771,1.000298550407796,1.000295994253771,1.000310701394268,1.000298550407796
1.128,0.6221138094382272,0.6671869224615061,0.5537091875249588,1.000310702618715,1.000296254462353,1.000298756752858,1.000296254462353,1.000310702618715,1.000298756752858
1.134,0.6221013544366222,0.6671755987855933,0.5536278491849991,1.000310700311363,1.000296511108707,1.000298958798406,1.000296511108707,1.000310700311363,1.000298958798406
1.14,0.6220890585505729,0.6671645660523254,0.5535482013601474,1.000310694472213,1.000296764192832,1.000299156544887,1.000296764192832,1.000310694472213,1.000299156544887
1.146,0.6220769323320685,0.6671537862761098,0.5534701570008969,1.00031068591914,1.000297013526661,1.000299350239258,1.000297013526661,1.00031068591914,1.000299350239258
1.152,0.6220649939802726,0.6671431949056719,0.5533935678878272,1.000310676047346,1.000297258789375,1.000299540302457,1.000297258789375,1.000310676047346,1.000299540302457
1.158,0.6220532254815591,0.6671328536761869,0.5533185764548525,1.000310663509741,1.000297500290731,1.000299726328841,1.000297500290731,1.000310663509741,1.000299726328841
1.164,0.6220416266116543,0.667122762289129,0.5532451823637043,1.000310648306323,1.000297738030729,1.000299908318807,1.000297738030729,1.000310648306323,1.000299908318807
1.17,0.6220301971508071,0.6671129204506362,0.5531733852823365,1.000310630437093,1.000297972009369,1.000300086272744,1.000297972009369,1.000310630437093,1.000300086272744
1.176,0.6220189528114203,0.6671032617620544,0.5531029802541957,1.000310611427633,1.000298201969183,1.000300260759376,1.000298201969183,1.000310611427633,1.000300260759376
1.182,0.6220079000049015,0.6670937585925014,0.5530338822540571,1.000310591909627,1.000298427803565,1.000300432014362,1.000298427803565,1.000310591909627,1.000300432014362
1.188,0.6219970272227973,0.6670844576833653,0.5529662364674569,1.000310570798483,1.000298649695558,1.000300599633974,1.000298649695558,1.000310570798483,1.000300599633974
1.194,0.6219863342782708,0.667075358774729,0.552900042600771,1.000310548094201,1.00029886764516,1.000300763618547,1.00029886764516,1.000310548094201,1.000300763618547
1.2,0.6219758209883081,0.6670664616108047,0.5528353003660703,1.000310523796781,1.000299081652373,1.000300923968407,1.000299081652373,1.000310523796781,1.000300923968407
1.206,0.6219654898440609,0.6670577084839219,0.5527717811540592,1.00031049910535,1.000299291723848,1.000301081296275,1.000299291723848,1.00031049910535,1.000301081296275
1.212,0.6219553401347662,0.6670491111933935,0.5527095324809126,1.000310473769049,1.000299497858192,1.000301235474311,1.000299497858192,1.000310473769049,1.000301235474311
1.218,0.6219453709072242,0.6670406866294551,0.5526486221147381,1.000310447430636,1.000299700053425,1.000301386320356,1.000299700053425,1.000310447430636,1.000301386320356
1.224,0.6219355820045435,0.6670324345658345,0.5525890498029263,1.000310420090111,1.000299898309546,1.000301533834691,1.000299898309546,1.000310420090111,1.000301533834691
1.23,0.6219259732731299,0.6670243547799216,0.5525308152980276,1.000310391747474,1.000300092626556,1.000301678017596,1.000300092626556,1.000310391747474,1.000301678017596
1.236,0.6219165331140534,0.6670163856438346,0.5524736391329335,1.000310363436393,1.000300283302539,1.000301819597341,1.000300283302539,1.000310363436393,1.000301819597341
1.242,0.6219072678981654,0.6670085618080792,0.5524176794988053,1.000310334570492,1.0003004701684,1.000301958161179,1.0003004701684,1.000310334570492,1.000301958161179
1.248,0.6218981781673119,0.6670008866960074,0.5523629526434245,1.000310305088817,1.000300653206559,1.000302093666422,1.000300653206559,1.000310305088817,1.000302093666422
1.254,0.6218892637904593,0.6669933601121416,0.5523094583524579,1.000310274991368,1.000300832417018,1.00030222611331,1.000300832417018,1.000310274991368,1.00030222611331
1.26,0.6218805221038397,0.6669859755733077,0.5522571655234643,1.00031024435974,1.000301007857856,1.000302355581084,1.000301007857856,1.00031024435974,1.000302355581084
1.266,0.6218719346780919,0.66697868746596,0.5522058508289334,1.000310213783302,1.000301179948591,1.000302482640613,1.000301179948591,1.000310213783302,1.000302482640613
1.272,0.6218635145449715,0.666971528226211,0.552155674187553,1.000310182839187,1.000301348388222,1.000302606882656,1.000301348388222,1.000310182839187,1.000302606882656
1.278,0.6218552615929307,0.6669644976832848,0.5521066354150536,1.000310151527394,1.000301513176749,1.000302728307421,1.000301513176749,1.000310151527394,1.000302728307421
1.284,0.6218471757128414,0.6669575956691802,0.5520587343311822,1.000310119847923,1.000301674314172,1.000302846915109,1.000301674314172,1.000310119847923,1.000302846915109
1.29,0.6218392486244451,0.6669508087399966,0.5520118971759654,1.00031008793644,1.000301831981411,1.000302962891836,1.000301831981411,1.00031008793644,1.000302962891836
1.296,0.6218314656913986,0.6669441131236745,0.5519659928712128,1.000310056034325,1.000301986500359,1.000303076568563,1.000301986500359,1.000310056034325,1.000303076568563
1.302,0.6218238399851946,0.6669375300610582,0.5519211397634012,1.000310023923101,1.000302137579667,1.000303187646066,1.000302137579667,1.000310023923101,1.000303187646066
1.308,0.6218163714131728,0.6669310594060192,0.5518773376985566,1.00030999160277,1.000302285219335,1.000303296124516,1.000302285219335,1.00030999160277,1.000303296124516
1.314,0.6218090598847436,0.6669247010148114,0.5518345865262093,1.000309959073331,1.000302429419363,1.000303402004086,1.000302429419363,1.000309959073331,1.000303402004086
1.32,0.621801890592027,0.6669184371874428,0.5517927731317447,1.000309926471686,1.000302570501612,1.000303505567829,1.000302570501612,1.000309926471686,1.000303505567829
1.326,0.6217948573642361,0.6669122605314587,0.5517518506121583,1.000309893854519,1.000302708599354,1.000303606933022,1.000302708599354,1.000309893854519,1.000303606933022
1.332,0.6217879705896635,0.6669061834067669,0.5517118991530414,1.000309861124502,1.000302843483764,1.000303705898696,1.000302843483764,1.000309861124502,1.000303705898696
1.338,0.6217812301916064,0.6669002056886422,0.5516729186266282,1.000309828281636,1.000302975154844,1.000303802464997,1.000302975154844,1.000309828281636,1.000303802464997
1.344,0.6217746360951316,0.6668943272543923,0.5516349089081904,1.000309795325921,1.000303103612591,1.00030389663207,1.000303103612591,1.000309795325921,1.00030389663207
1.35,0.6217681669209247,0.6668885273904306,0.5515977206162416,1.000309762370024,1.000303229321162,1.00030398877122,1.000303229321162,1.000309762370024,1.00030398877122
1.356,0.6217618270649304,0.6668828103032494,0.5515613848733422,1.000309729390376,1.000303352183454,1.00030407880492,1.000303352183454,1.000309729390376,1.00030407880492
1.362,0.6217556228110042,0.6668771820216285,0.5515259460406714,1.000309696353411,1.000303472061187,1.000304166622714,1.000303472061187,1.000309696353411,1.000304166622714
1.368,0.6217495540959006,0.6668716424392032,0.5514914040129448,1.000309663259128,1.000303588954362,1.000304252224725,1.000303588954362,1.000309663259128,1.000304252224725
1.374,0.621743620857885,0.6668661914513392,0.5514577586874995,1.000309630107528,1.000303702862978,1.000304335611071,1.000303702862978,1.000309630107528,1.000304335611071
1.38,0.6217377955786118,0.6668608055748776,0.5514248273717167,1.000309596984891,1.000303814385417,1.000304417233909,1.000303814385417,1.000309596984891,1.000304417233909
1.386,0.6217320937852954,0.6668554979885692,0.5513927135639365,1.000309563842273,1.000303923182231,1.000304496836904,1.000303923182231,1.000309563842273,1.000304496836904
1.392,0.6217265170441768,0.6668502699794059,0.551361427943645,1.000309530674584,1.000304029218135,1.000304574393504,1.000304029218135,1.000309530674584,1.000304574393504
1.398,0.6217210653033359,0.6668451214566997,0.5513309704246862,1.000309497481826,1.000304132493128,1.000304649903812,1.000304132493128,1.000309497481826,1.000304649903812
1.404,0.6217157352877075,0.6668400498107877,0.5513013200474607,1.000309464270529,1.000304233077657,1.000304723419497,1.000304233077657,1.000309464270529,1.000304723419497
1.41,0.6217105036621602,0.6668350367564014,0.5512723259524664,1.000309431087866,1.000304331480556,1.000304795313144,1.000304331480556,1.000309431087866,1.000304795313144
1.416,0.6217053870946777,0.6668300952796958,0.5512440962563,1.000309397899991,1.00030442733674,1.000304865317575,1.00030442733674,1.000309397899991,1.000304865317575
1.422,0.6217003855417521,0.6668252253021023,0.5512166308870408,1.000309364706903,1.00030452064621,1.000304933432878,1.00030452064621,1.000309364706903,1.000304933432878
1.428,0.6216954989609701,0.6668204267463035,0.5511899297746962,1.000309331508604,1.000304611408964,1.000304999659136,1.000304611408964,1.000309331508604,1.000304999659136
1.434,0.6216907194082981,0.6668156937955543,0.5511639422293253,1.00030929831603,1.000304699798357,1.000305064121379,1.000304699798357,1.00030929831603,1.000305064121379
1.44,0.6216860327870363,0.6668110161690278,0.5511385781240491,1.000309265148646,1.000304786122823,1.000305127041985,1.000304786122823,1.000309265148646,1.000305127041985
1.446,0.6216814517887778,0.6668064030461148,0.55111391892247,1.000309231988835,1.000304870103196,1.000305188219814,1.000304870103196,1.000309231988835,1.000305188219814
1.452,0.6216769763781398,0.6668018543598221,0.5510899645665335,1.000309198836598,1.000304951739474,1.000305247654937,1.000304951739474,1.000309198836598,1.000305247654937
1.458,0.6216726065206692,0.6667973700442181,0.5510667149998321,1.000309165691934,1.000305031031659,1.000305305347426,1.000305031031659,1.000309165691934,1.000305305347426
1.464,0.6216683299064221,0.6667929416595407,0.5510440916574998,1.000309132566858,1.000305108250336,1.000305361491037,1.000305108250336,1.000309132566858,1.000305361491037
1.47,0.6216641414236783,0.6667885656822916,0.5510220619848615,1.000309099466347,1.000305183507543,1.000305416166029,1.000305183507543,1.000309099466347,1.000305416166029
1.476,0.6216600497716966,0.6667842480101429,0.5510006817512587,1.000309066381859,1.000305256610912,1.000305469234761,1.000305256610912,1.000309066381859,1.000305469234761
1.482,0.6216560549218807,0.6667799885859405,0.550979950910246,1.000309033313391,1.000305327560443,1.000305520697291,1.000305327560443,1.000309033313391,1.000305520697291
1.488,0.6216521568464236,0.6667757873534306,0.5509598694167807,1.000309000260946,1.000305396356135,1.000305570553676,1.000305396356135,1.000309000260946,1.000305570553676
1.494,0.6216483392353389,0.6667716336693121,0.5509403327476684,1.000308967236782,1.000305463358747,1.00030561906167,1.000305463358747,1.000308967236782,1.00030561906167
1.5,0.6216446054726664,0.6667675297021298,0.5509213627239765,1.000308934238334,1.000305528492809,1.00030566616741,1.000305528492809,1.000308934238334,1.00030566616741
1.500000000250006,0.6216446054725129,0.6667675297019597,0.5509213627231986,1.000308934238332,1.000305528492811,1.000305666167412,1.000305528492811,1.000308934238332,1.000305666167412
1.500000000250006,0.6216446054725129,0.6667675297019597,0.5509213627231986,1.000308934238332,1.000305528492811,1.000305666167412,1.000305528492811,1.000308934238332,1.000305666167412
1.506,1.065472198065363,1.035353423235898,1.0698761915189,1.003759213347807,1.009305216558766,1.001329286800891,1.009305216558766,1.003759213347807,1.001329286800891
1.512,1.008050530662823,1.092936489438274,1.062475324965576,1.006251266308997,1.009435910285947,1.001831727822618,1.009435910285947,1.006251266308997,1.001831727822618
1.518,0.9979800579944007,1.083588475141298,1.066031287583377,1.008028709763559,1.009010004080054,1.001830067045334,1.009010004080054,1.008028709763559,1.001830067045334
1.524,0.9923033853550928,1.080850843826595,1.061007512839256,1.009264992263149,1.00887171588373,1.001823712080513,1.00887171588373,1.009264992263149,1.001823712080513
1.53,0.9920970242674052,1.080695371481781,1.060470454616912,1.010121860088637,1.008821147755163,1.001838574212913,1.008821147755163,1.010121860088637,1.001838574212913
1.536,0.9922284155465152,1.080667072948981,1.060428487419632,1.010713977370432,1.008775829544341,1.001854430501786,1.008775829544341,1.010713977370432,1.001854430501786
1.542,0.9924181482411338,1.080702594196097,1.060438464979896,1.011120809215611,1.008732539889117,1.001870258407788,1.008732539889117,1.011120809215611,1.001870258407788
1.548,0.9926187361759323,1.080758572830067,1.060494715464835,1.011398051533893,1.008689954590603,1.001885755563687,1.008689954590603,1.011398051533893,1.001885755563687
1.554,0.9928429150140917,1.080831283582971,1.060595189769659,1.011584717366989,1.008648243400904,1.001900972074628,1.008648243400904,1.011584717366989,1.001900972074628
1.56,0.9930749262330748,1.080915692048785,1.060730142032566,1.011708125359936,1.008607875775959,1.001915867497745,1.008607875775959,1.011708125359936,1.001915867497745
1.566,0.9933220331510397,1.081013399758567,1.060905927924269,1.011787394050857,1.008568198685542,1.001930399739197,1.008568198685542,1.011787394050857,1.001930399739197
1.572,0.9936054413847628,1.081132230541999,1.0611418805927,1.011835901986859,1.008527383370103,1.001944535560738,1.008527383370103,1.011835901986859,1.001944535560738
1.578,0.9939038689825233,1.081254365166535,1.061403747129227,1.011863073245766,1.008489042618208,1.001958380734647,1.008489042618208,1.011863073245766,1.001958380734647
1.584,0.9941922810566735,1.081384711599884,1.061696983309421,1.011875462700281,1.008451469484856,1.00197183513422,1.008451469484856,1.011875462700281,1.00197183513422
1.59,0.9945232240091846,1.081526068417875,1.062033902948555,1.011877670563666,1.008414427835665,1.00198494537471,1.008414427835665,1.011877670563666,1.00198494537471
1.596,0.9948578603236137,1.081677119113012,1.062409109941715,1.011872923830148,1.008378023605854,1.001997677617619,1.008378023605854,1.011872923830148,1.001997677617619
1.602,0.9952208454010928,1.081836588618651,1.062823122818085,1.011863488253325,1.008342510822428,1.002010081879349,1.008342510822428,1.011863488253325,1.002010081879349
1.608,0.9956369269727116,1.082010569652086,1.063289453440828,1.011850933677157,1.00830675293465,1.002022126214583,1.00830675293465,1.011850933677157,1.002022126214583
1.614,0.9960520084189798,1.082190305107056,1.063787983970279,1.011836388235761,1.008272258803864,1.002033828495798,1.008272258803864,1.011836388235761,1.002033828495798
1.62,0.9964929005669926,1.08237932672489,1.064327200014422,1.011820623235768,1.008237694937541,1.002045182536539,1.008237694937541,1.011820623235768,1.002045182536539
1.626,0.9970181878325339,1.082585451426309,1.064927930972443,1.01180416980584,1.008202306366336,1.002056208923806,1.008202306366336,1.01180416980584,1.002056208923806
1.632,0.9975953424157832,1.082801050935364,1.065574828209511,1.011787431106233,1.008168234772195,1.002066971151299,1.008168234772195,1.011787431106233,1.002066971151299
1.638,0.9981650295917761,1.08301807491378,1.066244248956767,1.011770688990385,1.008135403173184,1.002077445421991,1.008135403173184,1.011770688990385,1.002077445421991
1.644,0.9987773007947512,1.083241958482235,1.066950268227,1.011754117204957,1.008103197144592,1.002087615364555,1.008103197144592,1.011754117204957,1.002087615364555
1.65,0.9994639283076592,1.083476940990576,1.067706485128439,1.011737845552149,1.008071634322729,1.002097549144989,1.008071634322729,1.011737845552149,1.002097549144989
1.650000000265023,0.9994639421800905,1.083476943989768,1.067706493094558,1.011737845547086,1.008071633997333,1.002097549155584,1.008071633997333,1.011737845547086,1.002097549155584
1.650000000265023,0.9994639421800905,1.083476943989768,1.067706493094558,1.011737845547086,1.008071633997333,1.002097549155584,1.008071633997333,1.011737845547086,1.002097549155584
1.656,0.9919932016694453,1.106220786019601,1.121820827079617,1.00794373823085,0.9945887495004659,1.003815900762156,0.9945887495004659,1.00794373823085,1.003815900762156
1.662,0.9927860151047161,1.046831223791148,0.9003652481162145,1.004210324724889,0.9948408465575023,1.003485669943467,0.9948408465575023,1.004210324724889,1.003485669943467
1.668,1.019047908152229,1.054363278994497,1.008367206920262,1.001341456830935,0.9947666246696016,1.003612854129982,0.9947666246696016,1.001341456830935,1.003612854129982
1.674,1.013610374374234,1.047493584719332,1.00524637636701,0.9993615747930708,0.9945000189457855,1.003467302066827,0.9945000189457855,0.9993615747930708,1.003467302066827
1.68,1.011795470791604,1.046119565732373,0.9966983798325471,0.9979347300534263,0.9943745829435311,1.003405514041635,0.9943745829435311,0.9979347300534263,1.003405514041635
1.686,1.009564571668242,1.044527115341221,0.9733379121102315,0.9969012905062863,0.9942549193015731,1.003397473653323,0.9942549193015731,0.9969012905062863,1.003397473653323
1.692,1.005768586931844,1.041365580518897,0.9323011184800161,0.9961480518601206,0.9941191615179252,1.003390060036723,0.9941191615179252,0.9961480518601206,1.003390060036723
1.698,1.001767897235145,1.037897412568686,0.8898840391387091,0.9955841323625143,0.9939718664540966,1.003370016709407,0.9939718664540966,0.9955841323625143,1.003370016709407
1.704,0.9946830686596999,1.035247502427831,0.8460006618468415,0.9951510922065856,0.993940497511645,1.003336450512494,0.993940497511645,0.9951510922065856,1.003336450512494
1.71,0.9692642420388855,1.033621687316767,0.769705691270345,0.9948246849828523,0.994361823318596,1.003234266487612,0.994361823318596,0.9948246849828523,1.003234266487612
1.716,0.9321559275290607,1.030835184110193,0.6721110215580329,0.9945839790795467,0.9950027675132109,1.003047927329285,0.9950027675132109,0.9945839790795467,1.003047927329285
1.722,0.8949495744539092,1.02778284263301,0.5866480668281979,0.9943981930234267,0.9956291808494273,1.002824869740084,0.9956291808494273,0.9943981930234267,1.002824869740084
1.728,0.8663679561170475,1.02507491014312,0.5308062498211057,0.9942445641091774,0.9960891493127619,1.002628368416127,0.9960891493127619,0.9942445641091774,1.002628368416127
1.734,0.847086994839873,1.022877770602306,0.4967460322755143,0.9941123253267,0.9963871636876673,1.002485290550471,0.9963871636876673,0.9941123253267,1.002485290550471
1.74,0.8321187175891717,1.020954122750675,0.4661840171898489,0.9939995463918424,0.9966228164237565,1.002380034735599,0.9966228164237565,0.9939995463918424,1.002380034735599
1.746,0.8165082616303647,1.018980136802977,0.4293096761662223,0.9939067302673218,0.9968852410110256,1.002281529411106,0.9968852410110256,0.9939067302673218,1.002281529411106
1.752,0.7987987273483866,1.016809173115766,0.3888938788630532,0.9938325073162438,0.997194221621756,1.002171275573701,0.997194221621756,0.9938325073162438,1.002171275573701
1.758,0.780612702831165,1.01450573705544,0.3533707763237043,0.9937730995638313,0.9975131183096231,1.002051592342097,0.9975131183096231,0.9937730995638313,1.002051592342097
1.764,0.764284530816523,1.012225321827367,0.3281672899245618,0.9937241258165552,0.9977963912191989,1.001935905396613,0.9977963912191989,0.9937241258165552,1.001935905396613
1.77,0.7508864939485314,1.010076479210725,0.3119606706567148,0.9936826888983347,0.99802571711615,1.001834597204707,0.99802571711615,0.9936826888983347,1.001834597204707
1.776,0.7398742806013393,1.008062593174172,0.2999957683139423,0.9936481827422788,0.998213468462857,1.001748241137965,0.998213468462857,0.9936481827422788,1.001748241137965
1.782,0.7300256982333396,1.006116866335802,0.2892447435568505,0.9936215857307873,0.9983831673145054,1.001670421433091,0.9983831673145054,0.9936215857307873,1.001670421433091
1.788,0.7205170956707743,1.004174616029005,0.2800340791309076,0.9936041591746813,0.998549315200693,1.001594556099066,0.998549315200693,0.9936041591746813,1.001594556099066
1.794,0.7113108023535453,1.002218656178462,0.2742158592339613,0.9935965863846258,0.9987111224093732,1.001518331620031,0.9987111224093732,0.9935965863846258,1.001518331620031
1.8,0.7028385555109153,1.000276482083577,0.2727022702260961,0.9935989559841125,0.9988594770423316,1.001443428830799,0.9988594770423316,0.9935989559841125,1.001443428830799
1.806,0.6965229321112929,0.9940612089322187,0.2745052642442953,0.9936245817699686,0.9989716306619811,1.001369655616231,0.9989716306619811,0.9936245817699686,1.001369655616231
1.812,0.6945689391858876,0.9700672795927291,0.279145449387419,0.9937653989202659,0.9990047518673673,1.001288307888822,0.9990047518673673,0.9937653989202659,1.001288307888822
1.818,0.6931753163969739,0.9291362949099506,0.2903149255001532,0.9941151299153089,0.9990304334725262,1.001193100831846,0.9990304334725262,0.9941151299153089,1.001193100831846
1.824,0.689607840432644,0.8807441070266572,0.3112385299295278,0.9946837139938146,0.9991002605521813,1.001085478413778,0.9991002605521813,0.9946837139938146,1.001085478413778
1.83,0.6846266732648404,0.834030871970772,0.3389389469929714,0.9954042304196927,0.9991962189931827,1.000978904461437,0.9991962189931827,0.9954042304196927,1.000978904461437
1.836,0.6802938182748266,0.7944507559845566,0.366088910377137,0.9961815995289831,0.9992769672165556,1.000890256246353,0.9992769672165556,0.9961815995289831,1.000890256246353
1.842,0.6774695941728424,0.7642504099334816,0.3870669784583842,0.9969317697285009,0.9993272301075715,1.000827674447299,0.9993272301075715,0.9969317697285009,1.000827674447299
1.848,0.6754377656021447,0.7436075807881306,0.4008127449725775,0.997598098332193,0.9993627637455123,1.000786656841442,0.9993627637455123,0.997598098332193,1.000786656841442
1.854,0.6731293317459071,0.7309335814740044,0.4098070971593769,0.9981547553189899,0.9994049569232804,1.000755741914225,0.9994049569232804,0.9981547553189899,1.000755741914225
1.86,0.6701577995734258,0.7231199334884038,0.4175012390504224,0.9986047058444834,0.9994607893178609,1.000724866561192,0.9994607893178609,0.9986047058444834,1.000724866561192
1.866,0.6668327767677819,0.7166471321992044,0.4261724853502974,0.9989718589497583,0.999523433287155,1.000689884554982,0.999523433287155,0.9989718589497583,1.000689884554982
1.872,0.6636039201845088,0.7090941094789888,0.4362387579552964,0.999287154306608,0.9995837545220596,1.000652031850276,0.9995837545220596,0.999287154306608,1.000652031850276
1.878,0.6606659238122013,0.6999661109498113,0.4468515160811135,0.9995739419798487,0.9996380325497629,1.000614956476099,0.9996380325497629,0.9995739419798487,1.000614956476099
1.884,0.6579692018425587,0.6903982895928595,0.45684313337406,0.9998399872980294,0.9996874350153777,1.000582061602581,0.9996874350153777,0.9998399872980294,1.000582061602581
1.89,0.6554163745197975,0.6821043595073285,0.465352988650753,1.000079460814702,0.9997339896018045,1.000555214360195,0.9997339896018045,1.000079460814702,1.000555214360195
1.896,0.6529742844452909,0.6763467289605711,0.4720380107396931,1.000281149987582,0.9997784111512154,1.000534556435758,0.9997784111512154,1.000281149987582,1.000534556435758
1.902,0.650656521630414,0.6733917549046335,0.4770583307206533,1.000436963041238,0.9998205044299342,1.000518838197141,0.9998205044299342,1.000436963041238,1.000518838197141
1.908,0.6484671025001075,0.672602895451619,0.48092320284593,1.000546563529985,0.9998602653871604,1.000506084679607,0.9998602653871604,1.000546563529985,1.000506084679607
1.914,0.646385760128364,0.6729293346504528,0.4842519469569171,1.0006170845612,0.9998981237972362,1.000494394658305,0.9998981237972362,1.0006170845612,1.000494394658305
1.92,0.6443939269801207,0.6734174741578657,0.4875279348063857,1.0006596757306,0.9999344128410712,1.000482594531133,0.9999344128410712,1.0006596757306,1.000482594531133
1.926,0.6424975976591788,0.6735158307261573,0.4909475716202164,1.000685343197452,0.9999689492289796,1.000470482483057,0.9999689492289796,1.000685343197452,1.000470482483057
1.932,0.6407220516819705,0.6731290300318088,0.4944269412495916,1.000702001196993,1.00000118461209,1.000458600550008,1.00000118461209,1.000702001196993,1.000458600550008
1.938,0.6390894456167462,0.6724942815691543,0.497733082743839,1.000713430778204,1.000030672793648,1.000447735143587,1.000030672793648,1.000713430778204,1.000447735143587
1.944,0.6376027057976238,0.6719668705843934,0.5006512507663626,1.00072000079994,1.000057379276065,1.000438432695273,1.000057379276065,1.00072000079994,1.000438432695273
1.95,0.6362476209700495,0.6718184199320707,0.50308926786357,1.000720486040411,1.000081614956258,1.000430784675318,1.000081614956258,1.000720486040411,1.000430784675318
1.956,0.6350037593083269,0.6721378350842333,0.5050883842943266,1.000713769614898,1.00010380310365,1.000424488813446,1.00010380310365,1.000713769614898,1.000424488813446
1.962,0.6338542506325967,0.6728227464054956,0.5067798902706133,1.000699939547074,1.000124279665155,1.000419045235607,1.000124279665155,1.000699939547074,1.000419045235607
1.968,0.6327894526916673,0.6736588735662258,0.5083150267439301,1.000680513480553,1.000143223947999,1.000413985237719,1.000143223947999,1.000680513480553,1.000413985237719
1.974,0.6318053500250794,0.6744300083825111,0.5098065052977659,1.000657910629952,1.000160697071488,1.00040902367305,1.000160697071488,1.000657910629952,1.00040902367305
1.98,0.6309003545240041,0.6750021060872652,0.5113013228773947,1.000634596341601,1.000176711570341,1.000404097275203,1.000176711570341,1.000634596341601,1.000404097275203
1.986,0.6300729194810673,0.6753515504721002,0.5127862884504691,1.000612356041197,1.000191282955902,1.000399307750254,1.000191282955902,1.000612356041197,1.000399307750254
1.992,0.6293203104088662,0.6755408476138357,0.5142149353340607,1.000591979659698,1.000204456089337,1.000394818516486,1.000204456089337,1.000591979659698,1.000394818516486
1.998,0.6286380941154499,0.6756663995493633,0.5155397601089147,1.000573387086519,1.00021631497764,1.000390756889521,1.00021631497764,1.000573387086519,1.000390756889521
