time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;Load_load_running;Load_load_switchOffSignal2;Load_load_PPu;Load_load_QPu;Load_load_UPu;Load2_load_running;Load2_load_switchOffSignal2;Load2_load_PPu;Load2_load_QPu;Load2_load_UPu;
710.000000;1.005105;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200073;0.100072;1.005105;
711.000000;1.005105;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200072;0.100071;1.005105;
712.000000;1.005105;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200071;0.100071;1.005105;
713.000000;1.005105;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200070;0.100070;1.005105;
714.000000;1.005105;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200069;0.100069;1.005105;
715.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200069;0.100068;1.005106;
716.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200068;0.100068;1.005106;
717.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200067;0.100067;1.005106;
718.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200066;0.100066;1.005106;
719.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200066;0.100065;1.005106;
720.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200065;0.100065;1.005106;
721.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200064;0.100064;1.005106;
722.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200064;0.100063;1.005106;
723.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200063;0.100063;1.005106;
724.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200062;0.100062;1.005106;
725.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200062;0.100061;1.005106;
726.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200061;0.100061;1.005106;
727.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200060;0.100060;1.005106;
728.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200060;0.100059;1.005106;
729.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200059;0.100059;1.005106;
730.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200058;0.100058;1.005106;
731.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200058;0.100057;1.005106;
732.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200057;0.100057;1.005106;
733.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200056;0.100056;1.005106;
734.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200056;0.100055;1.005106;
735.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200055;0.100055;1.005106;
736.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200055;0.100054;1.005106;
737.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200054;0.100054;1.005106;
738.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200053;0.100053;1.005106;
739.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200053;0.100052;1.005106;
740.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200052;0.100052;1.005106;
741.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200052;0.100051;1.005106;
742.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200051;0.100051;1.005106;
743.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200050;0.100050;1.005106;
744.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200050;0.100050;1.005106;
745.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200049;0.100049;1.005106;
746.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200049;0.100048;1.005106;
747.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200048;0.100048;1.005106;
748.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200048;0.100047;1.005106;
749.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200047;0.100047;1.005106;
750.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200047;0.100046;1.005106;
751.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200046;0.100046;1.005106;
752.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200046;0.100045;1.005106;
753.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200045;0.100045;1.005106;
754.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200045;0.100044;1.005106;
755.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200044;0.100044;1.005106;
756.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200044;0.100043;1.005106;
757.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200043;0.100043;1.005106;
758.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200043;0.100042;1.005106;
759.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200042;0.100042;1.005106;
760.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200042;0.100042;1.005106;
761.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200041;0.100041;1.005106;
762.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200041;0.100041;1.005106;
763.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200040;0.100040;1.005106;
764.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200040;0.100040;1.005106;
765.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200040;0.100039;1.005106;
766.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200039;0.100039;1.005106;
767.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200039;0.100038;1.005106;
768.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200038;0.100038;1.005106;
769.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200038;0.100038;1.005106;
770.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200037;0.100037;1.005106;
771.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200037;0.100037;1.005106;
772.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200037;0.100036;1.005106;
773.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200036;0.100036;1.005106;
774.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200036;0.100036;1.005106;
775.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200035;0.100035;1.005106;
776.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200035;0.100035;1.005106;
777.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200035;0.100034;1.005106;
778.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200034;0.100034;1.005106;
779.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200034;0.100034;1.005106;
780.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200034;0.100033;1.005106;
781.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200033;0.100033;1.005106;
782.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200033;0.100033;1.005106;
783.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200032;0.100032;1.005106;
784.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200032;0.100032;1.005106;
785.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200032;0.100031;1.005106;
786.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200031;0.100031;1.005106;
787.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200031;0.100031;1.005106;
788.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200031;0.100030;1.005106;
789.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200030;0.100030;1.005106;
790.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200030;0.100030;1.005106;
791.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200030;0.100029;1.005106;
792.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200029;0.100029;1.005106;
793.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200029;0.100029;1.005106;
794.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200029;0.100029;1.005106;
795.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200028;0.100028;1.005106;
796.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200028;0.100028;1.005106;
797.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200028;0.100028;1.005106;
798.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200027;0.100027;1.005106;
799.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200027;0.100027;1.005106;
800.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200027;0.100027;1.005106;
801.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200027;0.100026;1.005106;
802.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200026;0.100026;1.005106;
803.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200026;0.100026;1.005106;
804.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200026;0.100026;1.005106;
805.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200025;0.100025;1.005106;
806.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200025;0.100025;1.005106;
807.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200025;0.100025;1.005106;
808.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200025;0.100024;1.005106;
809.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200024;0.100024;1.005106;
810.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200024;0.100024;1.005106;
811.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200024;0.100024;1.005106;
812.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200024;0.100023;1.005106;
813.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200023;0.100023;1.005106;
814.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200023;0.100023;1.005106;
815.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200023;0.100023;1.005106;
816.000000;1.005106;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200023;0.100022;1.005106;
817.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200022;0.100022;1.005107;
818.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200022;0.100022;1.005107;
819.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200022;0.100022;1.005107;
820.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200022;0.100021;1.005107;
821.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200021;0.100021;1.005107;
822.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200021;0.100021;1.005107;
823.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200021;0.100021;1.005107;
824.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200021;0.100020;1.005107;
825.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200020;0.100020;1.005107;
826.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200020;0.100020;1.005107;
827.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200020;0.100020;1.005107;
828.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200020;0.100020;1.005107;
829.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200020;0.100019;1.005107;
830.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200019;0.100019;1.005107;
831.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200019;0.100019;1.005107;
832.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200019;0.100019;1.005107;
833.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200019;0.100019;1.005107;
834.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200018;0.100018;1.005107;
835.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200018;0.100018;1.005107;
836.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200018;0.100018;1.005107;
837.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200018;0.100018;1.005107;
838.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200018;0.100018;1.005107;
839.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200017;0.100017;1.005107;
840.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200017;0.100017;1.005107;
841.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200017;0.100017;1.005107;
842.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200017;0.100017;1.005107;
843.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200017;0.100017;1.005107;
844.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200017;0.100016;1.005107;
845.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200016;0.100016;1.005107;
846.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200016;0.100016;1.005107;
847.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200016;0.100016;1.005107;
848.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200016;0.100016;1.005107;
849.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200016;0.100016;1.005107;
850.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200015;0.100015;1.005107;
851.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200015;0.100015;1.005107;
852.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200015;0.100015;1.005107;
853.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200015;0.100015;1.005107;
854.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200015;0.100015;1.005107;
855.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200015;0.100015;1.005107;
856.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200014;0.100014;1.005107;
857.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200014;0.100014;1.005107;
858.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200014;0.100014;1.005107;
859.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200014;0.100014;1.005107;
860.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200014;0.100014;1.005107;
861.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200014;0.100014;1.005107;
862.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200014;0.100013;1.005107;
863.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200013;0.100013;1.005107;
864.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200013;0.100013;1.005107;
865.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200013;0.100013;1.005107;
866.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200013;0.100013;1.005107;
867.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200013;0.100013;1.005107;
868.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200013;0.100013;1.005107;
869.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200013;0.100012;1.005107;
870.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200012;0.100012;1.005107;
871.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200012;0.100012;1.005107;
872.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200012;0.100012;1.005107;
873.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200012;0.100012;1.005107;
874.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200012;0.100012;1.005107;
875.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200012;0.100012;1.005107;
