time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UUelPu;
3.519764;1.754954;3.319815;0.999348;3.200958;-0.644543;1.214643;0.983550;4.317011;0.892857;0.236637;
3.520227;1.755778;3.321656;0.999354;3.203049;-0.643622;1.214548;0.983568;4.317058;0.892857;0.236637;
3.521153;1.757445;3.325384;0.999367;3.207274;-0.641779;1.214364;0.983602;4.317149;0.892857;0.236637;
3.523006;1.760843;3.332988;0.999393;3.215869;-0.638088;1.214011;0.983670;4.317330;0.892857;0.236637;
3.526712;1.767885;3.348770;0.999442;3.233613;-0.630683;1.213361;0.983807;4.317690;0.892857;0.236637;
3.534123;1.782901;3.382471;0.999537;3.271163;-0.615776;1.212283;0.984078;4.318405;0.892857;0.236637;
3.541534;1.798792;3.418163;0.999626;3.310606;-0.600726;1.211411;0.984349;4.319109;0.892857;0.236637;
3.548945;1.815497;3.455685;0.999710;3.351774;-0.585541;1.210736;0.984619;4.319820;0.892857;0.236637;
3.563767;1.850624;3.534566;0.999864;3.437628;-0.554798;1.209802;0.985159;4.321222;0.892857;0.236637;
3.578589;1.888220;3.618798;0.999998;3.528404;-0.523570;1.209477;0.985697;4.322618;0.892857;0.236637;
3.608233;1.968793;3.797412;1.000191;3.718865;-0.459812;1.210243;0.986773;4.325446;0.892857;0.236637;
3.614903;1.987860;3.839361;1.000221;3.763250;-0.445277;1.210664;0.987014;4.326110;0.892857;0.236637;
3.618238;1.997489;3.860489;1.000234;3.785566;-0.437986;1.210901;0.987134;4.326420;0.892857;0.236637;
3.619905;2.002322;3.871074;1.000240;3.796740;-0.434334;1.211026;0.987194;4.326579;0.892857;0.236637;
3.623240;2.012013;3.892262;1.000251;3.819088;-0.427019;1.211283;0.987315;4.326897;0.892857;0.236637;
3.623344;2.012316;3.892924;1.000252;3.819787;-0.426790;1.211291;0.987318;4.326907;0.892857;0.236637;
3.623396;2.012468;3.893256;1.000252;3.820136;-0.426675;1.211295;0.987320;4.326912;0.892857;0.236637;
3.623422;2.012544;3.893421;1.000252;3.820311;-0.426618;1.211297;0.987321;4.326914;0.892857;0.236637;
3.623435;2.012582;3.893504;1.000252;3.820398;-0.426590;1.211298;0.987322;4.326916;0.892857;0.236637;
3.623461;2.012658;3.893670;1.000252;3.820573;-0.426532;1.211300;0.987323;4.326918;0.892857;0.236637;
3.623465;2.012667;3.893691;1.000252;3.820594;-0.426525;1.211300;0.987323;4.326918;0.892857;0.236637;
3.623471;2.012686;3.893732;1.000252;3.820638;-0.426511;1.211301;0.987323;4.326919;0.892857;0.236637;
3.623484;2.012724;3.893815;1.000252;3.820725;-0.426482;1.211302;0.987323;4.326822;0.892857;0.236637;
3.623510;2.012800;3.893980;1.000252;3.820900;-0.426425;1.211304;0.987324;4.326550;0.892857;0.236637;
3.623562;2.012951;3.894312;1.000252;3.821249;-0.426311;1.211308;0.987326;4.325915;0.892857;0.236637;
3.623667;2.013255;3.894974;1.000253;3.821948;-0.426082;1.211316;0.987330;4.324688;0.892857;0.236637;
3.623875;2.013860;3.896298;1.000253;3.823343;-0.425625;1.211333;0.987337;4.322241;0.892857;0.236637;
3.624292;2.015068;3.898943;1.000255;3.826131;-0.424712;1.211366;0.987352;4.317349;0.892857;0.236637;
3.625126;2.017472;3.904222;1.000257;3.831694;-0.422892;1.211434;0.987382;4.307564;0.892857;0.236637;
3.626793;2.022229;3.914730;1.000262;3.842763;-0.419275;1.211571;0.987442;4.288000;0.892857;0.236637;
3.630128;2.031549;3.935529;1.000269;3.864651;-0.412140;1.211853;0.987558;4.248914;0.892857;0.236637;
3.636798;2.049416;3.976089;1.000280;3.907271;-0.398285;1.212440;0.987784;4.171094;0.892857;0.236637;
3.643468;2.066525;4.015491;1.000286;3.948604;-0.384849;1.213040;0.988002;4.095104;0.892857;0.236637;
3.650138;2.082856;4.053583;1.000288;3.988502;-0.371859;1.213642;0.988212;4.018138;0.892857;0.236637;
3.656808;2.098504;4.090326;1.000284;4.026945;-0.359283;1.214238;0.988415;3.950861;0.892857;0.236637;
3.662811;2.111994;4.122202;1.000278;4.060265;-0.348310;1.214763;0.988592;3.888054;0.892857;0.236637;
3.668814;2.124898;4.152820;1.000268;4.092249;-0.337683;1.215269;0.988764;3.827250;0.892857;0.236637;
3.674817;2.137218;4.182127;1.000256;4.122850;-0.327397;1.215751;0.988930;3.768581;0.892857;0.236637;
3.686822;2.160524;4.237572;1.000223;4.180720;-0.307579;1.216641;0.989250;3.657640;0.892857;0.236637;
3.698828;2.181642;4.287688;1.000179;4.233046;-0.288974;1.217388;0.989554;3.551659;0.892857;0.236637;
3.710834;2.200554;4.332087;1.000126;4.279477;-0.271534;1.217954;0.989842;3.459333;0.892857;0.236637;
3.722840;2.217278;4.370584;1.000063;4.319864;-0.255183;1.218305;0.990118;3.376429;0.892857;0.236637;
3.734846;2.231835;4.403055;0.999993;4.354122;-0.239792;1.218406;0.990385;3.302806;0.892857;0.236637;
3.758857;2.254896;4.450343;0.999835;4.404817;-0.211153;1.217728;0.990907;3.189963;0.892857;0.236637;
3.780468;2.269046;4.473393;0.999679;4.430841;-0.187362;1.216054;0.991373;3.120395;0.892857;0.236637;
3.802078;2.277493;4.479216;0.999516;4.439651;-0.164737;1.213308;0.991849;3.080623;0.892857;0.236637;
3.823689;2.280782;4.469359;0.999353;4.432846;-0.142716;1.209465;0.992344;3.063618;0.892857;0.236637;
3.845300;2.279634;4.445767;0.999195;4.412397;-0.120776;1.204542;0.992866;3.072076;0.892857;0.236637;
3.866910;2.274796;4.410589;0.999047;4.380449;-0.098503;1.198585;0.993417;3.099905;0.892857;0.236637;
3.888521;2.267034;4.366098;0.998912;4.339247;-0.075585;1.191674;0.994001;3.143297;0.892857;0.236637;
3.910131;2.257109;4.314604;0.998793;4.291060;-0.051802;1.183909;0.994616;3.198431;0.892857;0.236637;
3.931742;2.245762;4.258386;0.998694;4.238113;-0.027016;1.175410;0.995260;3.261573;0.892857;0.236637;
3.953352;2.233692;4.199620;0.998615;4.182526;-0.001153;1.166308;0.995930;3.329169;0.892857;0.236637;
3.974963;2.221538;4.140326;0.998557;4.126260;0.025804;1.156742;0.996622;3.397929;0.892857;0.236637;
3.996573;2.209868;4.082322;0.998519;4.071079;0.053831;1.146852;0.997333;3.464891;0.892857;0.236637;
4.018184;2.199161;4.027188;0.998502;4.018515;0.082866;1.136777;0.998059;3.527477;0.892857;0.236637;
4.039794;2.189810;3.976246;0.998504;3.969848;0.112822;1.126649;0.998794;3.583533;0.892857;0.236637;
4.061405;2.182155;3.930580;0.998524;3.926132;0.143619;1.116590;0.999536;3.633094;0.892857;0.236637;
4.091988;2.174589;3.876552;0.998576;3.874261;0.188289;1.102714;1.000589;3.685061;0.892857;0.236637;
4.122571;2.170950;3.835631;0.998652;3.834778;0.233886;1.089455;1.001635;3.713892;0.892857;0.236637;
4.153154;2.171210;3.808055;0.998746;3.807934;0.279958;1.077006;1.002667;3.721618;0.892857;0.236637;
4.183737;2.175116;3.793295;0.998852;3.793251;0.326014;1.065502;1.003675;3.709705;0.892857;0.236637;
4.214320;2.182257;3.790219;0.998962;3.789675;0.371577;1.055019;1.004651;3.679928;0.892857;0.236637;
4.244903;2.192155;3.797255;0.999071;3.795727;0.416238;1.045575;1.005590;3.638386;0.892857;0.236637;
4.275486;2.204182;3.812523;0.999175;3.809627;0.459600;1.037146;1.006486;3.583030;0.892857;0.236637;
4.306069;2.217698;3.833990;0.999271;3.829438;0.501310;1.029668;1.007335;3.519409;0.892857;0.236637;
4.336652;2.232091;3.859614;0.999355;3.853203;0.541099;1.023044;1.008135;3.451054;0.892857;0.236637;
4.367235;2.246806;3.887464;0.999426;3.879063;0.578786;1.017162;1.008885;3.381233;0.892857;0.236637;
4.397818;2.261360;3.915816;0.999484;3.905344;0.614289;1.011894;1.009588;3.312820;0.892857;0.236637;
4.428401;2.275356;3.943212;0.999528;3.930618;0.647611;1.007112;1.010245;3.248183;0.892857;0.236637;
4.458984;2.288493;3.968495;0.999559;3.953743;0.678836;1.002691;1.010861;3.189132;0.892857;0.236637;
4.489567;2.300517;3.990777;0.999578;3.973840;0.708068;0.998518;1.011439;3.135679;0.892857;0.236637;
4.550733;2.320913;4.024408;0.999593;4.002926;0.761791;0.990442;1.012515;3.053492;0.892857;0.236637;
4.601979;2.334573;4.041840;0.999586;4.016353;0.802746;0.983754;1.013348;3.009020;0.892857;0.236637;
4.653225;2.345350;4.050310;0.999572;4.020565;0.840988;0.976929;1.014139;2.979596;0.892857;0.236637;
4.704471;2.353848;4.051711;0.999557;4.017408;0.877376;0.969895;1.014904;2.963733;0.892857;0.236637;
4.755717;2.360778;4.048411;0.999546;4.009231;0.912556;0.962678;1.015652;2.956609;0.892857;0.236637;
4.806962;2.366836;4.042837;0.999543;3.998484;0.946933;0.955371;1.016386;2.953737;0.892857;0.236637;
4.858208;2.372617;4.037130;0.999550;3.987359;0.980709;0.948107;1.017107;2.951315;0.892857;0.236637;
4.909454;2.378656;4.033941;0.999569;3.978731;1.013305;0.941168;1.017798;2.944710;0.892857;0.236637;
4.960700;2.385140;4.033540;0.999593;3.972883;1.045000;0.934621;1.018465;2.933238;0.892857;0.236637;
5.011946;2.392043;4.035773;0.999620;3.969735;1.075604;0.928511;1.019104;2.918302;0.892857;0.236637;
5.063192;2.399224;4.039653;0.999648;3.968212;1.105542;0.922701;1.019725;2.901612;0.892857;0.236637;
5.114438;2.406618;4.045343;0.999677;3.968618;1.134300;0.917290;1.020318;2.881921;0.892857;0.236637;
5.165684;2.414019;4.052321;0.999703;3.970505;1.161552;0.912303;1.020877;2.859931;0.892857;0.236637;
5.172090;2.414947;4.053304;0.999707;3.970875;1.164819;0.911709;1.020943;2.857994;0.892857;0.236637;
5.184901;2.416815;4.055307;0.999713;3.971648;1.171354;0.910541;1.021077;2.852395;0.892857;0.236637;
5.197713;2.418677;4.057362;0.999719;3.972487;1.177792;0.909398;1.021208;2.846877;0.892857;0.236637;
5.223335;2.422323;4.061568;0.999731;3.974356;1.190132;0.907231;1.021459;2.835657;0.892857;0.236637;
5.274581;2.429182;4.069652;0.999750;3.978009;1.213164;0.903212;1.021926;2.813612;0.892857;0.236637;
5.325827;2.435648;4.077214;0.999767;3.981318;1.234775;0.899463;1.022365;2.794256;0.892857;0.236637;
5.377073;2.441823;4.084257;0.999781;3.984247;1.255221;0.895940;1.022780;2.778771;0.892857;0.236637;
5.428319;2.447701;4.090802;0.999794;3.986743;1.274884;0.892554;1.023179;2.762849;0.892857;0.236637;
5.453942;2.450415;4.093713;0.999799;3.987702;1.284171;0.890939;1.023368;2.754200;0.892857;0.236637;
5.505188;2.455410;4.098748;0.999809;3.988998;1.301605;0.887866;1.023723;2.740529;0.892857;0.236637;
5.556434;2.460119;4.103253;0.999818;3.989878;1.318145;0.884939;1.024061;2.729710;0.892857;0.236637;
5.607680;2.464552;4.107326;0.999827;3.990443;1.333849;0.882150;1.024381;2.719705;0.892857;0.236637;
5.710172;2.472616;4.114535;0.999843;3.991125;1.362399;0.877083;1.024964;2.703477;0.892857;0.236637;
5.802414;2.479157;4.120361;0.999856;3.991462;1.385814;0.872921;1.025442;2.688587;0.892857;0.236637;
5.894657;2.484966;4.125587;0.999870;3.991643;1.406903;0.869148;1.025873;2.673487;0.892857;0.236637;
5.986900;2.490454;4.130756;0.999883;3.992139;1.426222;0.865742;1.026266;2.662254;0.892857;0.236637;
6.079142;2.495459;4.135629;0.999894;3.992735;1.443693;0.862690;1.026621;2.650812;0.892857;0.236637;
6.171385;2.499846;4.139990;0.999905;3.993244;1.459227;0.859951;1.026937;2.638518;0.892857;0.236637;
6.294948;2.505665;4.146020;0.999918;3.994397;1.478783;0.856587;1.027333;2.628949;0.892857;0.236637;
6.406155;2.510374;4.150964;0.999928;3.995350;1.494597;0.853904;1.027653;2.618066;0.892857;0.236637;
6.517361;2.514325;4.155043;0.999936;3.996035;1.507864;0.851656;1.027922;2.609979;0.892857;0.236637;
6.628568;2.517763;4.158507;0.999943;3.996452;1.519609;0.849648;1.028160;2.602396;0.892857;0.236637;
6.739775;2.520654;4.161368;0.999949;3.996632;1.529809;0.847869;1.028367;2.594528;0.892857;0.236637;
6.795378;2.522133;4.162853;0.999952;3.996818;1.534754;0.847025;1.028467;2.593446;0.892857;0.236637;
6.850981;2.523550;4.164313;0.999955;3.997030;1.539497;0.846222;1.028563;2.590035;0.892857;0.236637;
6.906585;2.524872;4.165689;0.999958;3.997228;1.543965;0.845465;1.028653;2.586931;0.892857;0.236637;
7.017791;2.527086;4.167981;0.999963;3.997506;1.551550;0.844166;1.028807;2.581646;0.892857;0.236637;
7.128998;2.529149;4.170139;0.999967;3.997842;1.558401;0.843013;1.028945;2.578143;0.892857;0.236637;
7.240205;2.530937;4.172000;0.999971;3.998086;1.564441;0.841990;1.029068;2.574116;0.892857;0.236637;
7.351412;2.532464;4.173577;0.999974;3.998244;1.569703;0.841086;1.029174;2.570249;0.892857;0.236637;
7.573825;2.535353;4.176618;0.999980;3.998729;1.579197;0.839502;1.029366;2.565752;0.892857;0.236637;
7.796238;2.537698;4.179068;0.999984;3.999093;1.586895;0.838230;1.029521;2.561570;0.892857;0.236637;
8.018652;2.539513;4.180908;0.999987;3.999268;1.592975;0.837215;1.029644;2.558095;0.892857;0.236637;
8.129859;2.540338;4.181747;0.999989;3.999391;1.595595;0.836792;1.029697;2.557757;0.892857;0.236637;
8.352272;2.541652;4.183062;0.999991;3.999495;1.599987;0.836067;1.029786;2.555035;0.892857;0.236637;
8.574685;2.542661;4.184061;0.999993;3.999541;1.603421;0.835491;1.029855;2.553100;0.892857;0.236637;
8.797099;2.543767;4.185221;0.999994;3.999834;1.606623;0.835015;1.029920;2.553997;0.892857;0.236637;
8.852702;2.543916;4.185367;0.999994;3.999802;1.607247;0.834909;1.029932;2.551478;0.892857;0.236637;
8.963909;2.544249;4.185642;0.999995;3.999742;1.608423;0.834711;1.029956;2.552021;0.892857;0.236637;
9.063995;2.544437;4.185762;0.999995;3.999615;1.609265;0.834550;1.029974;2.550572;0.892857;0.236637;
9.164081;2.544694;4.186022;0.999996;3.999655;1.610063;0.834417;1.029990;2.551076;0.892857;0.236637;
9.264167;2.544955;4.186324;0.999996;3.999749;1.610837;0.834298;1.030005;2.550736;0.892857;0.236637;
9.464339;2.545261;4.186660;0.999997;3.999783;1.611923;0.834111;1.030027;2.549571;0.892857;0.236637;
9.664511;2.545620;4.187048;0.999997;3.999882;1.612985;0.833950;1.030048;2.549654;0.892857;0.236637;
9.864683;2.545911;4.187336;0.999998;3.999916;1.613902;0.833807;1.030067;2.549378;0.892857;0.236637;
10.010798;2.546012;4.187422;0.999998;3.999877;1.614336;0.833725;1.030076;2.548707;0.892857;0.236637;
10.010798;2.546012;4.187422;0.999998;3.999877;1.614335;0.833725;1.030076;2.548707;0.892857;0.236637;
10.010856;2.546012;4.187422;0.999998;3.999877;1.614336;0.833725;1.030076;2.549125;0.892857;0.236637;
10.010914;2.546012;4.187422;0.999998;3.999877;1.614336;0.833725;1.030076;2.549187;0.892857;0.236637;
10.011030;2.546013;4.187423;0.999998;3.999877;1.614336;0.833725;1.030076;2.549204;0.892857;0.236637;
10.011263;2.546013;4.187423;0.999998;3.999877;1.614337;0.833725;1.030076;2.549197;0.892857;0.236637;
10.011728;2.546014;4.187424;0.999998;3.999877;1.614339;0.833725;1.030076;2.549197;0.892857;0.236637;
10.012658;2.546016;4.187425;0.999998;3.999878;1.614343;0.833724;1.030076;2.549196;0.892857;0.236637;
10.014518;2.546019;4.187428;0.999998;3.999879;1.614350;0.833723;1.030076;2.549194;0.892857;0.236637;
10.018238;2.546025;4.187434;0.999998;3.999881;1.614366;0.833721;1.030076;2.549189;0.892857;0.236637;
10.025678;2.546037;4.187446;0.999998;3.999884;1.614396;0.833716;1.030077;2.549180;0.892857;0.236637;
10.040558;2.546061;4.187471;0.999998;3.999893;1.614457;0.833707;1.030078;2.549158;0.892857;0.236637;
10.070319;2.546105;4.187520;0.999998;3.999910;1.614575;0.833691;1.030081;2.549094;0.892857;0.236637;
10.129840;2.546179;4.187603;0.999998;3.999933;1.614798;0.833658;1.030085;2.548965;0.892857;0.236637;
10.248882;2.546298;4.187720;0.999998;3.999942;1.615185;0.833597;1.030093;2.548754;0.892857;0.236637;
10.486966;2.546492;4.187900;0.999999;3.999941;1.615827;0.833494;1.030106;2.548545;0.892857;0.236637;
10.725050;2.546666;4.188064;0.999999;3.999950;1.616383;0.833406;1.030117;2.548435;0.892857;0.236637;
10.963134;2.546797;4.188188;0.999999;3.999950;1.616824;0.833334;1.030126;2.548218;0.892857;0.236637;
11.439303;2.547060;4.188449;0.999999;3.999989;1.617623;0.833213;1.030142;2.548239;0.892857;0.236637;
11.915471;2.547135;4.188513;1.000000;3.999946;1.617990;0.833140;1.030150;2.547468;0.892857;0.236637;
12.391640;2.547328;4.188720;1.000000;4.000025;1.618468;0.833080;1.030159;2.548077;0.892857;0.236637;
12.867808;2.547155;4.188538;1.000000;3.999902;1.618220;0.833079;1.030154;2.546431;0.892857;0.236637;
12.986850;2.547229;4.188656;1.000000;4.000018;1.618264;0.833087;1.030155;2.547879;0.892857;0.236637;
13.224934;2.547197;4.188654;1.000000;4.000038;1.618192;0.833098;1.030154;2.546781;0.892857;0.236637;
13.463019;2.547302;4.188761;1.000000;4.000106;1.618354;0.833094;1.030157;2.547964;0.892857;0.236637;
13.701103;2.547145;4.188537;1.000000;3.999919;1.618162;0.833091;1.030153;2.546515;0.892857;0.236637;
13.939187;2.547271;4.188707;1.000000;4.000059;1.618318;0.833092;1.030156;2.547761;0.892857;0.236637;
14.177271;2.547098;4.188498;1.000000;3.999909;1.618055;0.833101;1.030151;2.546331;0.892857;0.236637;
14.415355;2.547219;4.188674;1.000000;4.000065;1.618177;0.833109;1.030153;2.547573;0.892857;0.236637;
14.653440;2.547039;4.188460;1.000000;3.999922;1.617879;0.833124;1.030147;2.546223;0.892857;0.236637;
14.891524;2.547143;4.188611;1.000000;4.000059;1.617973;0.833134;1.030149;2.547320;0.892857;0.236637;
15.000000;2.547061;4.188502;1.000000;3.999974;1.617862;0.833137;1.030147;2.546451;0.892857;0.236637;
