time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UOelPu;SM_overExcitationLimiter_inputPu;SM_overExcitationLimiter_Input0Pu;SM_overExcitationLimiter_add3_u1;SM_overExcitationLimiter_add3_u2;SM_overExcitationLimiter_add3_u3;SM_overExcitationLimiter_or1_u1;SM_overExcitationLimiter_or1_u2;SM_overExcitationLimiter_or1_y;SM_overExcitationLimiter_K;SM_overExcitationLimiter_KScale1;SM_overExcitationLimiter_KScale2;SM_overExcitationLimiter_greaterThreshold1_y;SM_overExcitationLimiter_power1_u;SM_overExcitationLimiter_limIntegrator_u;SM_overExcitationLimiter_limIntegrator_y;SM_overExcitationLimiter_limitedPI_u;SM_overExcitationLimiter_limitedPI1_u;
2.225574;3.016407;8.375891;1.004436;5.585546;-4.740449;2.357285;0.874653;0.063844;0.892857;0.000000;3.016407;2.678811;0.000169;1.103938;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.103938;0.084107;0.039257;0.000000;-0.126017;
2.238037;3.040558;8.425004;1.004100;5.525068;-4.841592;2.374006;0.871958;0.168882;0.892857;0.000000;3.040558;2.678811;0.000174;1.112778;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.112778;0.092952;0.040354;0.000000;-0.135034;
2.250501;3.060299;8.463744;1.003777;5.458169;-4.935866;2.389439;0.869469;0.271523;0.892857;0.000000;3.060299;2.678811;0.000179;1.120004;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.120004;0.100183;0.041553;0.000000;-0.142404;
2.262964;3.076006;8.493103;1.003469;5.386204;-5.023274;2.403637;0.867184;0.371742;0.892857;0.000000;3.076006;2.678811;0.000184;1.125754;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.125754;0.105938;0.042832;0.000000;-0.148269;
2.263891;3.077027;8.494952;1.003446;5.380701;-5.029502;2.404646;0.867022;0.379097;0.892857;0.000000;3.077027;2.678811;0.000185;1.126128;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.126128;0.106312;0.042930;0.000000;-0.148650;
2.263891;3.077043;8.495041;1.003446;5.380748;-5.029546;2.404646;0.867021;0.379100;0.892857;0.000000;3.077043;2.678811;0.000185;1.126128;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.126128;0.106312;0.042930;0.000000;-0.148650;
2.263958;3.077090;8.495172;1.003445;5.380341;-5.030000;2.404719;0.867009;0.379639;0.892857;0.000000;3.077090;2.678811;0.000185;1.126151;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.126151;0.106336;0.042937;0.000000;-0.148674;
2.264026;3.077163;8.495303;1.003443;5.379935;-5.030454;2.404792;0.866997;0.380184;0.892857;0.000000;3.077163;2.678811;0.000185;1.126177;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.126177;0.106362;0.042944;0.000000;-0.148701;
2.264162;3.077310;8.495564;1.003440;5.379122;-5.031362;2.404939;0.866974;0.381285;0.892857;0.000000;3.077310;2.678811;0.000185;1.126231;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.126231;0.106415;0.042959;0.000000;-0.148755;
2.264432;3.077598;8.496084;1.003433;5.377496;-5.033175;2.405231;0.866927;0.383535;0.892857;0.000000;3.077598;2.678811;0.000185;1.126337;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.126337;0.106522;0.042988;0.000000;-0.148863;
2.264974;3.078173;8.497113;1.003420;5.374237;-5.036792;2.405815;0.866833;0.388222;0.892857;0.000000;3.078173;2.678811;0.000185;1.126547;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.126547;0.106732;0.043045;0.000000;-0.149078;
2.266058;3.079304;8.499126;1.003395;5.367701;-5.043987;2.406975;0.866646;0.398322;0.892857;0.000000;3.079304;2.678811;0.000186;1.126961;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.126961;0.107147;0.043161;0.000000;-0.149500;
2.268226;3.081500;8.502981;1.003343;5.354563;-5.058229;2.409269;0.866277;0.421171;0.892857;0.000000;3.081500;2.678811;0.000187;1.127765;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.127765;0.107952;0.043394;0.000000;-0.150320;
2.270394;3.083619;8.506621;1.003292;5.341344;-5.072276;2.411529;0.865914;0.447222;0.892857;0.000000;3.083619;2.678811;0.000188;1.128540;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.128540;0.108728;0.043629;0.000000;-0.151111;
2.272561;3.085671;8.510061;1.003242;5.328058;-5.086132;2.413754;0.865556;0.476032;0.892857;0.000000;3.085671;2.678811;0.000189;1.129292;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.129292;0.109480;0.043866;0.000000;-0.151877;
2.274729;3.087668;8.513316;1.003192;5.314716;-5.099804;2.415945;0.865203;0.507168;0.892857;0.000000;3.087668;2.678811;0.000190;1.130022;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.130022;0.110212;0.044104;0.000000;-0.152623;
2.276897;3.089618;8.516399;1.003143;5.301331;-5.113295;2.418102;0.864855;0.540219;0.892857;0.000000;3.089618;2.678811;0.000191;1.130736;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.130736;0.110927;0.044344;0.000000;-0.153351;
2.279065;3.091529;8.519323;1.003094;5.287911;-5.126611;2.420226;0.864513;0.574804;0.892857;0.000000;3.091529;2.678811;0.000192;1.131436;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.131436;0.111627;0.044585;0.000000;-0.154064;
2.281232;3.093406;8.522100;1.003046;5.274467;-5.139755;2.422316;0.864175;0.610574;0.892857;0.000000;3.093406;2.678811;0.000193;1.132123;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.132123;0.112316;0.044827;0.000000;-0.154765;
2.285568;3.097082;8.527255;1.002951;5.247546;-5.165542;2.426400;0.863513;0.684101;0.892857;0.000000;3.097082;2.678811;0.000195;1.133468;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.133468;0.113663;0.045317;0.000000;-0.156138;
2.289470;3.100309;8.531477;1.002867;5.223308;-5.188194;2.429966;0.862932;0.751575;0.892857;0.000000;3.100309;2.678811;0.000197;1.134649;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.134649;0.114846;0.045763;0.000000;-0.157342;
2.293371;3.103467;8.535341;1.002784;5.199097;-5.210333;2.433430;0.862365;0.818986;0.892857;0.000000;3.103467;2.678811;0.000199;1.135805;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.135805;0.116004;0.046213;0.000000;-0.158521;
2.297273;3.106559;8.538880;1.002704;5.174943;-5.231974;2.436795;0.861812;0.885462;0.892857;0.000000;3.106559;2.678811;0.000201;1.136937;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.136937;0.117137;0.046668;0.000000;-0.159675;
2.301175;3.109581;8.542117;1.002625;5.150867;-5.253125;2.440061;0.861272;0.950324;0.892857;0.000000;3.109581;2.678811;0.000203;1.138043;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.138043;0.118245;0.047127;0.000000;-0.160804;
2.305077;3.112527;8.545072;1.002547;5.126890;-5.273796;2.443232;0.860745;1.013108;0.892857;0.000000;3.112527;2.678811;0.000205;1.139121;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.139121;0.119326;0.047591;0.000000;-0.161904;
2.308979;3.115391;8.547758;1.002472;5.103029;-5.293993;2.446309;0.860231;1.073526;0.892857;0.000000;3.115391;2.678811;0.000207;1.140169;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.140169;0.120376;0.048058;0.000000;-0.162973;
2.312881;3.118164;8.550189;1.002397;5.079297;-5.313723;2.449294;0.859729;1.131441;0.892857;0.000000;3.118164;2.678811;0.000209;1.141184;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.141184;0.121393;0.048530;0.000000;-0.164008;
2.316783;3.120838;8.552373;1.002325;5.055706;-5.332991;2.452189;0.859239;1.186830;0.892857;0.000000;3.120838;2.678811;0.000211;1.142163;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.142163;0.122374;0.049006;0.000000;-0.165006;
2.324586;3.125853;8.556034;1.002185;5.008996;-5.370159;2.457719;0.858296;1.290523;0.892857;0.000000;3.125853;2.678811;0.000215;1.143999;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.143999;0.124213;0.049968;0.000000;-0.166879;
2.332390;3.130403;8.558800;1.002050;4.962970;-5.405546;2.462914;0.857401;1.385690;0.892857;0.000000;3.130403;2.678811;0.000219;1.145664;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.145664;0.125883;0.050943;0.000000;-0.168577;
2.340194;3.134471;8.560730;1.001923;4.917694;-5.439202;2.467788;0.856552;1.473677;0.892857;0.000000;3.134471;2.678811;0.000223;1.147153;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.147153;0.127376;0.051931;0.000000;-0.170096;
2.347998;3.138056;8.561884;1.001801;4.873232;-5.471177;2.472356;0.855748;1.555844;0.892857;0.000000;3.138056;2.678811;0.000228;1.148465;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.148465;0.128693;0.052930;0.000000;-0.171435;
2.355801;3.141174;8.562328;1.001685;4.829645;-5.501525;2.476632;0.854986;1.633397;0.892857;0.000000;3.141174;2.678811;0.000232;1.149607;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.149607;0.129839;0.053938;0.000000;-0.172599;
2.363605;3.143852;8.562129;1.001575;4.786991;-5.530307;2.480632;0.854267;1.707304;0.892857;0.000000;3.143852;2.678811;0.000236;1.150587;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.150587;0.130823;0.054955;0.000000;-0.173599;
2.371409;3.146125;8.561360;1.001471;4.745324;-5.557586;2.484369;0.853587;1.778281;0.892857;0.000000;3.146125;2.678811;0.000241;1.151419;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.151419;0.131660;0.055979;0.000000;-0.174448;
2.379213;3.148035;8.560095;1.001372;4.704693;-5.583426;2.487857;0.852944;1.846822;0.892857;0.000000;3.148035;2.678811;0.000245;1.152118;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.152118;0.132363;0.057009;0.000000;-0.175161;
2.387017;3.149622;8.558408;1.001279;4.665142;-5.607895;2.491110;0.852338;1.913252;0.892857;0.000000;3.149622;2.678811;0.000250;1.152699;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.152699;0.132949;0.058044;0.000000;-0.175753;
2.402624;3.152038;8.554104;1.001108;4.589445;-5.653023;2.496979;0.851224;2.040690;0.892857;0.000000;3.152038;2.678811;0.000259;1.153584;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.153584;0.133842;0.060125;0.000000;-0.176655;
2.418232;3.153650;8.548975;1.000957;4.518450;-5.693508;2.502063;0.850230;2.161456;0.892857;0.000000;3.153650;2.678811;0.000268;1.154174;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.154174;0.134441;0.062217;0.000000;-0.177257;
2.433839;3.154724;8.543488;1.000824;4.452301;-5.729856;2.506453;0.849340;2.276281;0.892857;0.000000;3.154724;2.678811;0.000277;1.154567;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.154567;0.134844;0.064318;0.000000;-0.177658;
2.449447;3.155507;8.538072;1.000709;4.391074;-5.762555;2.510235;0.848541;2.385900;0.892857;0.000000;3.155507;2.678811;0.000286;1.154853;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.154853;0.135139;0.066424;0.000000;-0.177951;
2.465054;3.156222;8.533124;1.000610;4.334786;-5.792081;2.513490;0.847818;2.491080;0.892857;0.000000;3.156222;2.678811;0.000295;1.155115;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.155115;0.135410;0.068535;0.000000;-0.178218;
2.480662;3.157076;8.529003;1.000526;4.283405;-5.818881;2.516294;0.847161;2.592592;0.892857;0.000000;3.157076;2.678811;0.000304;1.155428;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.155428;0.135732;0.070651;0.000000;-0.178536;
2.496269;3.158256;8.526032;1.000454;4.236857;-5.843380;2.518714;0.846556;2.691154;0.892857;0.000000;3.158256;2.678811;0.000313;1.155859;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.155859;0.136172;0.072773;0.000000;-0.178976;
2.511877;3.159931;8.524504;1.000395;4.195035;-5.865975;2.520813;0.845991;2.787397;0.892857;0.000000;3.159931;2.678811;0.000322;1.156472;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.156472;0.136794;0.074904;0.000000;-0.179602;
2.527484;3.162255;8.524682;1.000347;4.157806;-5.887037;2.522647;0.845458;2.881849;0.892857;0.000000;3.162255;2.678811;0.000331;1.157323;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.157323;0.137654;0.077047;0.000000;-0.180469;
2.543092;3.165365;8.526796;1.000308;4.125016;-5.906906;2.524266;0.844945;2.974942;0.892857;0.000000;3.165365;2.678811;0.000341;1.158461;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.158461;0.138801;0.079205;0.000000;-0.181630;
2.574307;3.174518;8.537799;1.000253;4.071806;-5.944575;2.527071;0.843939;3.158712;0.892857;0.000000;3.174518;2.678811;0.000359;1.161810;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.161810;0.142169;0.083597;0.000000;-0.185046;
2.605522;3.188017;8.558631;1.000222;4.034146;-5.980895;2.529458;0.842921;3.340353;0.892857;0.000000;3.188017;2.678811;0.000379;1.166750;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.166750;0.147129;0.088123;0.000000;-0.190085;
2.636737;3.206338;8.590013;1.000208;4.010553;-6.017447;2.531615;0.841847;3.521093;0.892857;0.000000;3.206338;2.678811;0.000399;1.173454;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.173454;0.153853;0.092833;0.000000;-0.196923;
2.667952;3.229774;8.632367;1.000204;3.999513;-6.055484;2.533665;0.840681;3.701784;0.892857;0.000000;3.229774;2.678811;0.000420;1.182031;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.182031;0.162451;0.097784;0.000000;-0.205672;
2.699167;3.258435;8.685793;1.000202;3.999562;-6.095898;2.535671;0.839399;3.882856;0.892857;0.000000;3.258435;2.678811;0.000443;1.192520;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.192520;0.172963;0.103034;0.000000;-0.216370;
2.704887;3.264246;8.696757;1.000202;4.000623;-6.103619;2.536034;0.839150;3.916077;0.892857;0.000000;3.264246;2.678811;0.000447;1.194646;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.194646;0.175094;0.104034;0.000000;-0.218539;
2.704887;3.264245;8.696729;1.000202;4.000608;-6.103606;2.536034;0.839151;3.916055;0.892857;0.000000;3.264245;2.678811;0.000447;1.194646;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.194646;0.175094;0.104034;0.000000;-0.218539;
2.705047;3.264410;8.697043;1.000202;4.000646;-6.103823;2.536044;0.839144;3.916980;0.892857;0.000000;3.264410;2.678811;0.000447;1.194706;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.194706;0.175154;0.104062;0.000000;-0.218600;
2.705206;3.264576;8.697356;1.000202;4.000684;-6.104039;2.536054;0.839137;3.917894;0.892857;0.000000;3.264576;2.678811;0.000448;1.194767;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.194767;0.175214;0.104090;0.000000;-0.218662;
2.705526;3.264907;8.697982;1.000202;4.000760;-6.104472;2.536075;0.839123;3.919704;0.892857;0.000000;3.264907;2.678811;0.000448;1.194888;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.194888;0.175336;0.104146;0.000000;-0.218786;
2.706166;3.265570;8.699239;1.000202;4.000917;-6.105338;2.536115;0.839095;3.923238;0.892857;0.000000;3.265570;2.678811;0.000448;1.195131;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.195131;0.175579;0.104259;0.000000;-0.219034;
2.707446;3.266903;8.701764;1.000202;4.001241;-6.107074;2.536196;0.839038;3.929970;0.892857;0.000000;3.266903;2.678811;0.000449;1.195619;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.195619;0.176068;0.104484;0.000000;-0.219531;
2.710006;3.269588;8.706863;1.000202;4.001931;-6.110559;2.536359;0.838925;3.942190;0.892857;0.000000;3.269588;2.678811;0.000451;1.196601;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.196601;0.177052;0.104936;0.000000;-0.220533;
2.715125;3.275004;8.717222;1.000201;4.003461;-6.117568;2.536683;0.838697;3.962406;0.892857;0.000000;3.275004;2.678811;0.000455;1.198583;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.198583;0.179039;0.105847;0.000000;-0.222555;
2.720244;3.280459;8.727764;1.000201;4.005170;-6.124617;2.537006;0.838467;3.977832;0.892857;0.000000;3.280459;2.678811;0.000459;1.200580;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.200580;0.181039;0.106769;0.000000;-0.224591;
2.730483;3.291344;8.749198;1.000200;4.008992;-6.138748;2.537650;0.838004;3.999059;0.892857;0.000000;3.291344;2.678811;0.000467;1.204563;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.204563;0.185031;0.108643;0.000000;-0.228655;
2.739697;3.301049;8.768764;1.000198;4.012810;-6.151457;2.538226;0.837586;4.009743;0.892857;0.000000;3.301049;2.678811;0.000475;1.208115;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.208115;0.188590;0.110364;0.000000;-0.232278;
2.748912;3.310598;8.788433;1.000196;4.016880;-6.164093;2.538795;0.837169;4.015448;0.892857;0.000000;3.310598;2.678811;0.000482;1.211610;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.211610;0.192092;0.112118;0.000000;-0.235842;
2.758127;3.319959;8.808090;1.000192;4.021120;-6.176611;2.539356;0.836754;4.018084;0.892857;0.000000;3.319959;2.678811;0.000490;1.215036;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.215036;0.195526;0.113904;0.000000;-0.239337;
2.767341;3.329119;8.827643;1.000189;4.025468;-6.188976;2.539907;0.836343;4.018864;0.892857;0.000000;3.329119;2.678811;0.000498;1.218389;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.218389;0.198886;0.115721;0.000000;-0.242756;
2.771795;3.333473;8.837032;1.000187;4.027592;-6.194889;2.540169;0.836147;4.018846;0.892857;0.000000;3.333473;2.678811;0.000501;1.219982;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.219982;0.200483;0.116610;0.000000;-0.244382;
2.771795;3.333473;8.837032;1.000187;4.027592;-6.194889;2.540169;0.836147;4.018846;0.892857;0.000000;3.333473;2.678811;0.000501;1.219982;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.219982;0.200483;0.116610;0.000000;-0.244382;
2.772066;3.333736;8.837602;1.000187;4.027722;-6.195247;2.540185;0.836135;4.018829;0.892857;0.000000;3.333736;2.678811;0.000502;1.220078;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.220078;0.200580;0.116664;0.000000;-0.244480;
2.772337;3.333999;8.838172;1.000186;4.027852;-6.195605;2.540201;0.836123;4.018812;0.892857;0.000000;3.333999;2.678811;0.000502;1.220175;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.220175;0.200676;0.116719;0.000000;-0.244578;
2.772878;3.334524;8.839311;1.000186;4.028112;-6.196321;2.540233;0.836099;4.018775;0.892857;0.000000;3.334524;2.678811;0.000502;1.220367;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.220367;0.200869;0.116827;0.000000;-0.244774;
2.773961;3.335572;8.841588;1.000186;4.028633;-6.197751;2.540296;0.836051;4.018697;0.892857;0.000000;3.335572;2.678811;0.000503;1.220751;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.220751;0.201254;0.117045;0.000000;-0.245166;
2.776127;3.337661;8.846131;1.000185;4.029675;-6.200601;2.540422;0.835957;4.018519;0.892857;0.000000;3.337661;2.678811;0.000505;1.221515;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.221515;0.202020;0.117482;0.000000;-0.245945;
2.778180;3.339632;8.850427;1.000183;4.030664;-6.203294;2.540541;0.835867;4.018328;0.892857;0.000000;3.339632;2.678811;0.000507;1.222236;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.222236;0.202743;0.117897;0.000000;-0.246681;
2.778180;3.339632;8.850427;1.000183;4.030664;-6.203294;2.540541;0.835867;4.018328;0.892857;0.000000;3.339632;2.678811;0.000507;1.222236;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.222236;0.202743;0.117897;0.000000;-0.246681;
2.778455;3.339894;8.851001;1.000183;4.030797;-6.203654;2.540557;0.835855;4.018300;0.892857;0.000000;3.339894;2.678811;0.000507;1.222332;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.222332;0.202840;0.117953;0.000000;-0.246779;
2.778730;3.340157;8.851575;1.000183;4.030929;-6.204013;2.540572;0.835843;4.018271;0.892857;0.000000;3.340157;2.678811;0.000507;1.222428;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.222428;0.202936;0.118009;0.000000;-0.246877;
2.779280;3.340682;8.852722;1.000183;4.031195;-6.204732;2.540604;0.835819;4.018214;0.892857;0.000000;3.340682;2.678811;0.000508;1.222621;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.222621;0.203129;0.118120;0.000000;-0.247073;
2.780379;3.341730;8.855014;1.000182;4.031725;-6.206167;2.540667;0.835771;4.018095;0.892857;0.000000;3.341730;2.678811;0.000509;1.223004;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.223004;0.203513;0.118344;0.000000;-0.247464;
2.782578;3.343817;8.859587;1.000181;4.032785;-6.209027;2.540792;0.835676;4.017841;0.892857;0.000000;3.343817;2.678811;0.000511;1.223768;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.223768;0.204279;0.118792;0.000000;-0.248243;
2.786976;3.347959;8.868687;1.000178;4.034905;-6.214711;2.541041;0.835486;4.017279;0.892857;0.000000;3.347959;2.678811;0.000515;1.225284;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.225284;0.205799;0.119694;0.000000;-0.249789;
2.791374;3.352056;8.877724;1.000176;4.037022;-6.220346;2.541285;0.835298;4.016655;0.892857;0.000000;3.352056;2.678811;0.000519;1.226783;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.226783;0.207302;0.120603;0.000000;-0.251319;
2.800170;3.360123;8.895593;1.000170;4.041237;-6.231461;2.541762;0.834926;4.015285;0.892857;0.000000;3.360123;2.678811;0.000526;1.229736;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.229736;0.210262;0.122439;0.000000;-0.254330;
2.808087;3.367238;8.911430;1.000164;4.045003;-6.241282;2.542176;0.834597;4.013947;0.892857;0.000000;3.367238;2.678811;0.000534;1.232340;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.232340;0.212874;0.124114;0.000000;-0.256987;
2.816003;3.374220;8.927019;1.000157;4.048733;-6.250926;2.542575;0.834273;4.012553;0.892857;0.000000;3.374220;2.678811;0.000541;1.234895;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.234895;0.215436;0.125809;0.000000;-0.259593;
2.823920;3.381069;8.942350;1.000150;4.052422;-6.260388;2.542957;0.833955;4.011130;0.892857;0.000000;3.381069;2.678811;0.000548;1.237402;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.237402;0.217950;0.127524;0.000000;-0.262150;
2.831836;3.387786;8.957411;1.000143;4.056066;-6.269662;2.543320;0.833643;4.009699;0.892857;0.000000;3.387786;2.678811;0.000556;1.239860;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.239860;0.220416;0.129259;0.000000;-0.264658;
2.839752;3.394374;8.972193;1.000135;4.059659;-6.278745;2.543665;0.833337;4.008272;0.892857;0.000000;3.394374;2.678811;0.000563;1.242271;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.242271;0.222835;0.131014;0.000000;-0.267117;
2.847669;3.400831;8.986689;1.000126;4.063201;-6.287632;2.543989;0.833037;4.006859;0.892857;0.000000;3.400831;2.678811;0.000571;1.244635;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.244635;0.225206;0.132787;0.000000;-0.269527;
2.863502;3.413355;9.014784;1.000108;4.070122;-6.304798;2.544569;0.832457;4.004102;0.892857;0.000000;3.413355;2.678811;0.000586;1.249218;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.249218;0.229804;0.136389;0.000000;-0.274202;
2.879335;3.425352;9.041655;1.000088;4.076832;-6.321134;2.545053;0.831904;4.001453;0.892857;0.000000;3.425352;2.678811;0.000602;1.253609;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;1.253609;0.234211;0.140061;0.000000;-0.278681;
