time;NETWORK_Load_P;NETWORK_Load_Q;Load2_load_PPu;Load2_load_QPu;Load2_load_zP;Load2_load_zQ;Load2_load_zPRaw;Load2_load_zQRaw;
490.600000;0.000000;0.000000;0.019481;0.009711;0.973378;0.947436;0.973378;0.947436;
490.700000;0.000000;0.000000;0.019481;0.009711;0.973378;0.947436;0.973378;0.947436;
490.800000;0.000000;0.000000;0.019481;0.009711;0.973378;0.947436;0.973378;0.947436;
490.900000;0.000000;0.000000;0.019481;0.009711;0.973378;0.947436;0.973378;0.947436;
491.000000;0.000000;0.000000;0.019481;0.009711;0.973378;0.947435;0.973378;0.947435;
491.100000;0.000000;0.000000;0.019481;0.009711;0.973378;0.947435;0.973378;0.947435;
491.200000;0.000000;0.000000;0.019481;0.009711;0.973378;0.947435;0.973378;0.947435;
491.300000;0.000000;0.000000;0.019481;0.009711;0.973377;0.947435;0.973377;0.947435;
491.400000;0.000000;0.000000;0.019480;0.009711;0.973377;0.947434;0.973377;0.947434;
491.500000;0.000000;0.000000;0.019480;0.009711;0.973377;0.947434;0.973377;0.947434;
491.600000;0.000000;0.000000;0.019480;0.009711;0.973377;0.947434;0.973377;0.947434;
491.700000;0.000000;0.000000;0.019480;0.009711;0.973377;0.947434;0.973377;0.947434;
491.800000;0.000000;0.000000;0.019480;0.009711;0.973377;0.947433;0.973377;0.947433;
491.900000;0.000000;0.000000;0.019480;0.009711;0.973377;0.947433;0.973377;0.947433;
492.000000;0.000000;0.000000;0.019480;0.009711;0.973376;0.947433;0.973376;0.947433;
492.100000;0.000000;0.000000;0.019480;0.009711;0.973376;0.947433;0.973376;0.947433;
492.200000;0.000000;0.000000;0.019480;0.009711;0.973376;0.947432;0.973376;0.947432;
492.300000;0.000000;0.000000;0.019480;0.009711;0.973376;0.947432;0.973376;0.947432;
492.400000;0.000000;0.000000;0.019480;0.009711;0.973376;0.947432;0.973376;0.947432;
492.500000;0.000000;0.000000;0.019480;0.009711;0.973376;0.947432;0.973376;0.947432;
492.600000;0.000000;0.000000;0.019480;0.009711;0.973376;0.947431;0.973376;0.947431;
492.700000;0.000000;0.000000;0.019480;0.009711;0.973375;0.947431;0.973375;0.947431;
492.800000;0.000000;0.000000;0.019480;0.009711;0.973375;0.947431;0.973375;0.947431;
492.900000;0.000000;0.000000;0.019480;0.009711;0.973375;0.947431;0.973375;0.947431;
493.000000;0.000000;0.000000;0.019480;0.009711;0.973375;0.947430;0.973375;0.947430;
493.100000;0.000000;0.000000;0.019480;0.009711;0.973375;0.947430;0.973375;0.947430;
493.200000;0.000000;0.000000;0.019480;0.009711;0.973375;0.947430;0.973375;0.947430;
493.300000;0.000000;0.000000;0.019480;0.009711;0.973375;0.947430;0.973375;0.947430;
493.400000;0.000000;0.000000;0.019480;0.009711;0.973374;0.947429;0.973374;0.947429;
493.500000;0.000000;0.000000;0.019480;0.009711;0.973374;0.947429;0.973374;0.947429;
493.600000;0.000000;0.000000;0.019480;0.009711;0.973374;0.947429;0.973374;0.947429;
493.700000;0.000000;0.000000;0.019480;0.009711;0.973374;0.947429;0.973374;0.947429;
493.800000;0.000000;0.000000;0.019480;0.009711;0.973374;0.947428;0.973374;0.947428;
493.900000;0.000000;0.000000;0.019480;0.009711;0.973374;0.947428;0.973374;0.947428;
494.000000;0.000000;0.000000;0.019480;0.009711;0.973374;0.947428;0.973374;0.947428;
494.100000;0.000000;0.000000;0.019480;0.009711;0.973373;0.947428;0.973373;0.947428;
494.200000;0.000000;0.000000;0.019480;0.009711;0.973373;0.947427;0.973373;0.947427;
494.300000;0.000000;0.000000;0.019480;0.009711;0.973373;0.947427;0.973373;0.947427;
494.400000;0.000000;0.000000;0.019480;0.009711;0.973373;0.947427;0.973373;0.947427;
494.500000;0.000000;0.000000;0.019480;0.009711;0.973373;0.947427;0.973373;0.947427;
494.600000;0.000000;0.000000;0.019480;0.009711;0.973373;0.947426;0.973373;0.947426;
494.700000;0.000000;0.000000;0.019480;0.009711;0.973373;0.947426;0.973373;0.947426;
494.800000;0.000000;0.000000;0.019480;0.009711;0.973373;0.947426;0.973373;0.947426;
494.900000;0.000000;0.000000;0.019480;0.009711;0.973372;0.947426;0.973372;0.947426;
495.000000;0.000000;0.000000;0.019480;0.009711;0.973372;0.947425;0.973372;0.947425;
495.100000;0.000000;0.000000;0.019480;0.009711;0.973372;0.947425;0.973372;0.947425;
495.200000;0.000000;0.000000;0.019480;0.009711;0.973372;0.947425;0.973372;0.947425;
495.300000;0.000000;0.000000;0.019480;0.009711;0.973372;0.947425;0.973372;0.947425;
495.400000;0.000000;0.000000;0.019480;0.009711;0.973372;0.947425;0.973372;0.947425;
495.500000;0.000000;0.000000;0.019480;0.009711;0.973372;0.947424;0.973372;0.947424;
495.600000;0.000000;0.000000;0.019480;0.009711;0.973371;0.947424;0.973371;0.947424;
495.700000;0.000000;0.000000;0.019480;0.009711;0.973371;0.947424;0.973371;0.947424;
495.800000;0.000000;0.000000;0.019480;0.009711;0.973371;0.947424;0.973371;0.947424;
495.900000;0.000000;0.000000;0.019480;0.009711;0.973371;0.947423;0.973371;0.947423;
496.000000;0.000000;0.000000;0.019480;0.009711;0.973371;0.947423;0.973371;0.947423;
496.100000;0.000000;0.000000;0.019480;0.009711;0.973371;0.947423;0.973371;0.947423;
496.200000;0.000000;0.000000;0.019480;0.009711;0.973371;0.947423;0.973371;0.947423;
496.300000;0.000000;0.000000;0.019480;0.009711;0.973370;0.947422;0.973370;0.947422;
496.400000;0.000000;0.000000;0.019480;0.009711;0.973370;0.947422;0.973370;0.947422;
496.500000;0.000000;0.000000;0.019480;0.009711;0.973370;0.947422;0.973370;0.947422;
496.600000;0.000000;0.000000;0.019480;0.009711;0.973370;0.947422;0.973370;0.947422;
496.700000;0.000000;0.000000;0.019480;0.009711;0.973370;0.947421;0.973370;0.947421;
496.800000;0.000000;0.000000;0.019480;0.009711;0.973370;0.947421;0.973370;0.947421;
496.900000;0.000000;0.000000;0.019480;0.009711;0.973370;0.947421;0.973370;0.947421;
497.000000;0.000000;0.000000;0.019480;0.009711;0.973370;0.947421;0.973370;0.947421;
497.100000;0.000000;0.000000;0.019480;0.009711;0.973369;0.947420;0.973369;0.947420;
497.200000;0.000000;0.000000;0.019480;0.009711;0.973369;0.947420;0.973369;0.947420;
497.300000;0.000000;0.000000;0.019480;0.009711;0.973369;0.947420;0.973369;0.947420;
497.400000;0.000000;0.000000;0.019480;0.009711;0.973369;0.947420;0.973369;0.947420;
497.500000;0.000000;0.000000;0.019480;0.009711;0.973369;0.947420;0.973369;0.947420;
497.600000;0.000000;0.000000;0.019480;0.009711;0.973369;0.947419;0.973369;0.947419;
497.700000;0.000000;0.000000;0.019480;0.009711;0.973369;0.947419;0.973369;0.947419;
497.800000;0.000000;0.000000;0.019480;0.009711;0.973368;0.947419;0.973368;0.947419;
497.900000;0.000000;0.000000;0.019480;0.009711;0.973368;0.947419;0.973368;0.947419;
498.000000;0.000000;0.000000;0.019480;0.009711;0.973368;0.947418;0.973368;0.947418;
498.100000;0.000000;0.000000;0.019480;0.009711;0.973368;0.947418;0.973368;0.947418;
498.200000;0.000000;0.000000;0.019480;0.009711;0.973368;0.947418;0.973368;0.947418;
498.300000;0.000000;0.000000;0.019480;0.009711;0.973368;0.947418;0.973368;0.947418;
498.400000;0.000000;0.000000;0.019480;0.009711;0.973368;0.947417;0.973368;0.947417;
498.500000;0.000000;0.000000;0.019480;0.009711;0.973368;0.947417;0.973368;0.947417;
498.600000;0.000000;0.000000;0.019480;0.009711;0.973367;0.947417;0.973367;0.947417;
498.700000;0.000000;0.000000;0.019480;0.009711;0.973367;0.947417;0.973367;0.947417;
498.800000;0.000000;0.000000;0.019480;0.009711;0.973367;0.947417;0.973367;0.947417;
498.900000;0.000000;0.000000;0.019480;0.009711;0.973367;0.947416;0.973367;0.947416;
499.000000;0.000000;0.000000;0.019480;0.009711;0.973367;0.947416;0.973367;0.947416;
499.100000;0.000000;0.000000;0.019480;0.009711;0.973367;0.947416;0.973367;0.947416;
499.200000;0.000000;0.000000;0.019480;0.009711;0.973367;0.947416;0.973367;0.947416;
499.300000;0.000000;0.000000;0.019480;0.009711;0.973366;0.947415;0.973366;0.947415;
499.400000;0.000000;0.000000;0.019480;0.009711;0.973366;0.947415;0.973366;0.947415;
499.500000;0.000000;0.000000;0.019480;0.009711;0.973366;0.947415;0.973366;0.947415;
499.600000;0.000000;0.000000;0.019480;0.009711;0.973366;0.947415;0.973366;0.947415;
499.700000;0.000000;0.000000;0.019480;0.009711;0.973366;0.947414;0.973366;0.947414;
499.800000;0.000000;0.000000;0.019480;0.009711;0.973366;0.947414;0.973366;0.947414;
499.900000;0.000000;0.000000;0.019480;0.009711;0.973366;0.947414;0.973366;0.947414;
500.000000;0.000000;0.000000;0.019480;0.009711;0.973366;0.947414;0.973366;0.947414;
500.100000;0.000000;0.000000;0.019480;0.009711;0.973365;0.947414;0.973365;0.947414;
500.200000;0.000000;0.000000;0.019480;0.009711;0.973365;0.947413;0.973365;0.947413;
500.300000;0.000000;0.000000;0.019480;0.009711;0.973365;0.947413;0.973365;0.947413;
500.400000;0.000000;0.000000;0.019480;0.009711;0.973365;0.947413;0.973365;0.947413;
500.500000;0.000000;0.000000;0.019480;0.009711;0.973365;0.947413;0.973365;0.947413;
500.600000;0.000000;0.000000;0.019480;0.009711;0.973365;0.947412;0.973365;0.947412;
500.700000;0.000000;0.000000;0.019480;0.009711;0.973365;0.947412;0.973365;0.947412;
500.800000;0.000000;0.000000;0.019480;0.009711;0.973365;0.947412;0.973365;0.947412;
500.900000;0.000000;0.000000;0.019480;0.009711;0.973364;0.947412;0.973364;0.947412;
501.000000;0.000000;0.000000;0.019480;0.009711;0.973364;0.947412;0.973364;0.947412;
501.100000;0.000000;0.000000;0.019480;0.009711;0.973364;0.947411;0.973364;0.947411;
501.200000;0.000000;0.000000;0.019480;0.009711;0.973364;0.947411;0.973364;0.947411;
501.300000;0.000000;0.000000;0.019480;0.009711;0.973364;0.947411;0.973364;0.947411;
501.400000;0.000000;0.000000;0.019480;0.009711;0.973364;0.947411;0.973364;0.947411;
501.500000;0.000000;0.000000;0.019480;0.009711;0.973364;0.947410;0.973364;0.947410;
501.600000;0.000000;0.000000;0.019480;0.009711;0.973364;0.947410;0.973364;0.947410;
501.700000;0.000000;0.000000;0.019480;0.009711;0.973363;0.947410;0.973363;0.947410;
501.800000;0.000000;0.000000;0.019480;0.009711;0.973363;0.947410;0.973363;0.947410;
501.900000;0.000000;0.000000;0.019480;0.009711;0.973363;0.947409;0.973363;0.947409;
502.000000;0.000000;0.000000;0.019480;0.009711;0.973363;0.947409;0.973363;0.947409;
502.100000;0.000000;0.000000;0.019480;0.009711;0.973363;0.947409;0.973363;0.947409;
502.200000;0.000000;0.000000;0.019480;0.009711;0.973363;0.947409;0.973363;0.947409;
502.300000;0.000000;0.000000;0.019480;0.009711;0.973363;0.947409;0.973363;0.947409;
502.400000;0.000000;0.000000;0.019480;0.009711;0.973363;0.947408;0.973363;0.947408;
502.500000;0.000000;0.000000;0.019480;0.009711;0.973362;0.947408;0.973362;0.947408;
502.600000;0.000000;0.000000;0.019480;0.009711;0.973362;0.947408;0.973362;0.947408;
502.700000;0.000000;0.000000;0.019480;0.009711;0.973362;0.947408;0.973362;0.947408;
502.800000;0.000000;0.000000;0.019480;0.009711;0.973362;0.947408;0.973362;0.947408;
502.900000;0.000000;0.000000;0.019480;0.009711;0.973362;0.947407;0.973362;0.947407;
503.000000;0.000000;0.000000;0.019480;0.009711;0.973362;0.947407;0.973362;0.947407;
503.100000;0.000000;0.000000;0.019480;0.009711;0.973362;0.947407;0.973362;0.947407;
503.200000;0.000000;0.000000;0.019480;0.009711;0.973362;0.947407;0.973362;0.947407;
503.300000;0.000000;0.000000;0.019480;0.009711;0.973361;0.947406;0.973361;0.947406;
503.400000;0.000000;0.000000;0.019480;0.009711;0.973361;0.947406;0.973361;0.947406;
503.500000;0.000000;0.000000;0.019480;0.009711;0.973361;0.947406;0.973361;0.947406;
503.600000;0.000000;0.000000;0.019480;0.009711;0.973361;0.947406;0.973361;0.947406;
503.700000;0.000000;0.000000;0.019480;0.009711;0.973361;0.947406;0.973361;0.947406;
503.800000;0.000000;0.000000;0.019480;0.009711;0.973361;0.947405;0.973361;0.947405;
503.900000;0.000000;0.000000;0.019480;0.009711;0.973361;0.947405;0.973361;0.947405;
504.000000;0.000000;0.000000;0.019480;0.009711;0.973361;0.947405;0.973361;0.947405;
504.100000;0.000000;0.000000;0.019480;0.009711;0.973360;0.947405;0.973360;0.947405;
504.200000;0.000000;0.000000;0.019480;0.009711;0.973360;0.947404;0.973360;0.947404;
504.300000;0.000000;0.000000;0.019480;0.009711;0.973360;0.947404;0.973360;0.947404;
504.400000;0.000000;0.000000;0.019480;0.009711;0.973360;0.947404;0.973360;0.947404;
504.500000;0.000000;0.000000;0.019480;0.009711;0.973360;0.947404;0.973360;0.947404;
504.600000;0.000000;0.000000;0.019480;0.009711;0.973360;0.947404;0.973360;0.947404;
504.700000;0.000000;0.000000;0.019480;0.009711;0.973360;0.947403;0.973360;0.947403;
504.800000;0.000000;0.000000;0.019480;0.009711;0.973360;0.947403;0.973360;0.947403;
504.900000;0.000000;0.000000;0.019480;0.009711;0.973359;0.947403;0.973359;0.947403;
505.000000;0.000000;0.000000;0.019480;0.009711;0.973359;0.947403;0.973359;0.947403;
505.100000;0.000000;0.000000;0.019480;0.009711;0.973359;0.947402;0.973359;0.947402;
505.200000;0.000000;0.000000;0.019480;0.009711;0.973359;0.947402;0.973359;0.947402;
505.300000;0.000000;0.000000;0.019480;0.009711;0.973359;0.947402;0.973359;0.947402;
505.400000;0.000000;0.000000;0.019480;0.009711;0.973359;0.947402;0.973359;0.947402;
505.500000;0.000000;0.000000;0.019480;0.009711;0.973359;0.947402;0.973359;0.947402;
505.600000;0.000000;0.000000;0.019480;0.009711;0.973359;0.947401;0.973359;0.947401;
505.700000;0.000000;0.000000;0.019480;0.009711;0.973358;0.947401;0.973358;0.947401;
505.800000;0.000000;0.000000;0.019480;0.009711;0.973358;0.947401;0.973358;0.947401;
505.900000;0.000000;0.000000;0.019480;0.009711;0.973358;0.947401;0.973358;0.947401;
506.000000;0.000000;0.000000;0.019480;0.009711;0.973358;0.947401;0.973358;0.947401;
506.100000;0.000000;0.000000;0.019480;0.009711;0.973358;0.947400;0.973358;0.947400;
506.200000;0.000000;0.000000;0.019480;0.009711;0.973358;0.947400;0.973358;0.947400;
506.300000;0.000000;0.000000;0.019480;0.009711;0.973358;0.947400;0.973358;0.947400;
506.400000;0.000000;0.000000;0.019480;0.009711;0.973358;0.947400;0.973358;0.947400;
506.500000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947400;0.973357;0.947400;
506.600000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947399;0.973357;0.947399;
506.700000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947399;0.973357;0.947399;
506.800000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947399;0.973357;0.947399;
506.900000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947399;0.973357;0.947399;
507.000000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947398;0.973357;0.947398;
507.100000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947398;0.973357;0.947398;
507.200000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947398;0.973357;0.947398;
507.300000;0.000000;0.000000;0.019480;0.009711;0.973357;0.947398;0.973357;0.947398;
507.400000;0.000000;0.000000;0.019480;0.009711;0.973356;0.947398;0.973356;0.947398;
507.500000;0.000000;0.000000;0.019480;0.009711;0.973356;0.947397;0.973356;0.947397;
507.600000;0.000000;0.000000;0.019480;0.009711;0.973356;0.947397;0.973356;0.947397;
507.700000;0.000000;0.000000;0.019480;0.009711;0.973356;0.947397;0.973356;0.947397;
507.800000;0.000000;0.000000;0.019480;0.009711;0.973356;0.947397;0.973356;0.947397;
507.900000;0.000000;0.000000;0.019480;0.009711;0.973356;0.947397;0.973356;0.947397;
508.000000;0.000000;0.000000;0.019480;0.009711;0.973356;0.947396;0.973356;0.947396;
508.100000;0.000000;0.000000;0.019480;0.009711;0.973356;0.947396;0.973356;0.947396;
508.200000;0.000000;0.000000;0.019480;0.009711;0.973355;0.947396;0.973355;0.947396;
508.300000;0.000000;0.000000;0.019480;0.009711;0.973355;0.947396;0.973355;0.947396;
508.400000;0.000000;0.000000;0.019480;0.009711;0.973355;0.947396;0.973355;0.947396;
508.500000;0.000000;0.000000;0.019480;0.009711;0.973355;0.947395;0.973355;0.947395;
508.600000;0.000000;0.000000;0.019480;0.009711;0.973355;0.947395;0.973355;0.947395;
508.700000;0.000000;0.000000;0.019480;0.009711;0.973355;0.947395;0.973355;0.947395;
508.800000;0.000000;0.000000;0.019480;0.009711;0.973355;0.947395;0.973355;0.947395;
508.900000;0.000000;0.000000;0.019480;0.009711;0.973355;0.947395;0.973355;0.947395;
509.000000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947394;0.973354;0.947394;
509.100000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947394;0.973354;0.947394;
509.200000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947394;0.973354;0.947394;
509.300000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947394;0.973354;0.947394;
509.400000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947393;0.973354;0.947393;
509.500000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947393;0.973354;0.947393;
509.600000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947393;0.973354;0.947393;
509.700000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947393;0.973354;0.947393;
509.800000;0.000000;0.000000;0.019480;0.009711;0.973354;0.947393;0.973354;0.947393;
509.900000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947392;0.973353;0.947392;
510.000000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947392;0.973353;0.947392;
510.100000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947392;0.973353;0.947392;
510.200000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947392;0.973353;0.947392;
510.300000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947392;0.973353;0.947392;
510.400000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947391;0.973353;0.947391;
510.500000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947391;0.973353;0.947391;
510.600000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947391;0.973353;0.947391;
510.700000;0.000000;0.000000;0.019480;0.009711;0.973353;0.947391;0.973353;0.947391;
510.800000;0.000000;0.000000;0.019480;0.009711;0.973352;0.947391;0.973352;0.947391;
510.900000;0.000000;0.000000;0.019480;0.009711;0.973352;0.947390;0.973352;0.947390;
511.000000;0.000000;0.000000;0.019480;0.009711;0.973352;0.947390;0.973352;0.947390;
511.100000;0.000000;0.000000;0.019480;0.009711;0.973352;0.947390;0.973352;0.947390;
511.200000;0.000000;0.000000;0.019480;0.009711;0.973352;0.947390;0.973352;0.947390;
511.300000;0.000000;0.000000;0.019480;0.009711;0.973352;0.947390;0.973352;0.947390;
511.400000;0.000000;0.000000;0.019480;0.009711;0.973352;0.947389;0.973352;0.947389;
511.500000;0.000000;0.000000;0.019480;0.009711;0.973352;0.947389;0.973352;0.947389;
511.600000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947389;0.973351;0.947389;
511.700000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947389;0.973351;0.947389;
511.800000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947389;0.973351;0.947389;
511.900000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947388;0.973351;0.947388;
512.000000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947388;0.973351;0.947388;
512.100000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947388;0.973351;0.947388;
512.200000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947388;0.973351;0.947388;
512.300000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947388;0.973351;0.947388;
512.400000;0.000000;0.000000;0.019480;0.009711;0.973351;0.947387;0.973351;0.947387;
512.500000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947387;0.973350;0.947387;
512.600000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947387;0.973350;0.947387;
512.700000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947387;0.973350;0.947387;
512.800000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947387;0.973350;0.947387;
512.900000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947386;0.973350;0.947386;
513.000000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947386;0.973350;0.947386;
513.100000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947386;0.973350;0.947386;
513.200000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947386;0.973350;0.947386;
513.300000;0.000000;0.000000;0.019480;0.009711;0.973350;0.947386;0.973350;0.947386;
513.400000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947385;0.973349;0.947385;
513.500000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947385;0.973349;0.947385;
513.600000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947385;0.973349;0.947385;
513.700000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947385;0.973349;0.947385;
513.800000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947385;0.973349;0.947385;
513.900000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947385;0.973349;0.947385;
514.000000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947384;0.973349;0.947384;
514.100000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947384;0.973349;0.947384;
514.200000;0.000000;0.000000;0.019480;0.009711;0.973349;0.947384;0.973349;0.947384;
514.300000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947384;0.973348;0.947384;
514.400000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947384;0.973348;0.947384;
514.500000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947383;0.973348;0.947383;
514.600000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947383;0.973348;0.947383;
514.700000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947383;0.973348;0.947383;
514.800000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947383;0.973348;0.947383;
514.900000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947383;0.973348;0.947383;
515.000000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947382;0.973348;0.947382;
515.100000;0.000000;0.000000;0.019480;0.009711;0.973348;0.947382;0.973348;0.947382;
515.200000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947382;0.973347;0.947382;
515.300000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947382;0.973347;0.947382;
515.400000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947382;0.973347;0.947382;
515.500000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947381;0.973347;0.947381;
515.600000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947381;0.973347;0.947381;
515.700000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947381;0.973347;0.947381;
515.800000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947381;0.973347;0.947381;
515.900000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947381;0.973347;0.947381;
516.000000;0.000000;0.000000;0.019480;0.009711;0.973347;0.947380;0.973347;0.947380;
516.100000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947380;0.973346;0.947380;
516.200000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947380;0.973346;0.947380;
516.300000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947380;0.973346;0.947380;
516.400000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947380;0.973346;0.947380;
516.500000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947380;0.973346;0.947380;
516.600000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947379;0.973346;0.947379;
516.700000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947379;0.973346;0.947379;
516.800000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947379;0.973346;0.947379;
516.900000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947379;0.973346;0.947379;
517.000000;0.000000;0.000000;0.019480;0.009711;0.973346;0.947379;0.973346;0.947379;
517.100000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947378;0.973345;0.947378;
517.200000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947378;0.973345;0.947378;
517.300000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947378;0.973345;0.947378;
517.400000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947378;0.973345;0.947378;
517.500000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947378;0.973345;0.947378;
517.600000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947377;0.973345;0.947377;
517.700000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947377;0.973345;0.947377;
517.800000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947377;0.973345;0.947377;
517.900000;0.000000;0.000000;0.019480;0.009711;0.973345;0.947377;0.973345;0.947377;
518.000000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947377;0.973344;0.947377;
518.100000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947377;0.973344;0.947377;
518.200000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947376;0.973344;0.947376;
518.300000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947376;0.973344;0.947376;
518.400000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947376;0.973344;0.947376;
518.500000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947376;0.973344;0.947376;
518.600000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947376;0.973344;0.947376;
518.700000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947375;0.973344;0.947375;
518.800000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947375;0.973344;0.947375;
518.900000;0.000000;0.000000;0.019480;0.009711;0.973344;0.947375;0.973344;0.947375;
519.000000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947375;0.973343;0.947375;
519.100000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947375;0.973343;0.947375;
519.200000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947375;0.973343;0.947375;
519.300000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947374;0.973343;0.947374;
519.400000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947374;0.973343;0.947374;
519.500000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947374;0.973343;0.947374;
519.600000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947374;0.973343;0.947374;
519.700000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947374;0.973343;0.947374;
519.800000;0.000000;0.000000;0.019480;0.009711;0.973343;0.947373;0.973343;0.947373;
519.900000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947373;0.973342;0.947373;
520.000000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947373;0.973342;0.947373;
520.100000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947373;0.973342;0.947373;
520.200000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947373;0.973342;0.947373;
520.300000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947373;0.973342;0.947373;
520.400000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947372;0.973342;0.947372;
520.500000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947372;0.973342;0.947372;
520.600000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947372;0.973342;0.947372;
520.700000;0.000000;0.000000;0.019480;0.009711;0.973342;0.947372;0.973342;0.947372;
