time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;Load2_load_PPu;Load2_load_QPu;Load2_load_zP;Load2_load_zQ;Load2_load_zPRaw;Load2_load_zQRaw;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load3_state;
862.000000;1.331038;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272569;0.185737;1.025113;1.050853;1.025113;1.050853;0.053825;-0.167153;-0.047657;0.228827;1.000000;0.000000;1.331038;-6.084355;0.050000;0.020000;2.000000;
863.000000;1.331038;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272569;0.185737;1.025114;1.050854;1.025114;1.050854;0.053825;-0.167153;-0.047657;0.228827;1.000000;0.000000;1.331038;-6.084360;0.050000;0.020000;2.000000;
864.000000;1.331038;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272569;0.185737;1.025114;1.050854;1.025114;1.050854;0.053825;-0.167152;-0.047657;0.228827;1.000000;0.000000;1.331038;-6.084364;0.050000;0.020000;2.000000;
865.000000;1.331038;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185737;1.025114;1.050855;1.025114;1.050855;0.053825;-0.167152;-0.047658;0.228827;1.000000;0.000000;1.331038;-6.084368;0.050000;0.020000;2.000000;
866.000000;1.331038;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025114;1.050856;1.025114;1.050856;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331038;-6.084372;0.050000;0.020000;2.000000;
867.000000;1.331038;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025115;1.050856;1.025115;1.050856;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331038;-6.084376;0.050000;0.020000;2.000000;
868.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025115;1.050857;1.025115;1.050857;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084380;0.050000;0.020000;2.000000;
869.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025115;1.050857;1.025115;1.050857;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084384;0.050000;0.020000;2.000000;
870.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025115;1.050858;1.025115;1.050858;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084388;0.050000;0.020000;2.000000;
871.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025116;1.050858;1.025116;1.050858;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084392;0.050000;0.020000;2.000000;
872.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025116;1.050859;1.025116;1.050859;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084396;0.050000;0.020000;2.000000;
873.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025116;1.050859;1.025116;1.050859;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084400;0.050000;0.020000;2.000000;
874.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025116;1.050860;1.025116;1.050860;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084404;0.050000;0.020000;2.000000;
875.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025117;1.050861;1.025117;1.050861;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084407;0.050000;0.020000;2.000000;
876.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025117;1.050861;1.025117;1.050861;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084411;0.050000;0.020000;2.000000;
877.000000;1.331037;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025117;1.050862;1.025117;1.050862;0.053825;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331037;-6.084415;0.050000;0.020000;2.000000;
878.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025117;1.050862;1.025117;1.050862;0.053826;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331036;-6.084419;0.050000;0.020000;2.000000;
879.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185738;1.025118;1.050863;1.025118;1.050863;0.053826;-0.167152;-0.047658;0.228826;1.000000;0.000000;1.331036;-6.084422;0.050000;0.020000;2.000000;
880.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185739;1.025118;1.050863;1.025118;1.050863;0.053826;-0.167152;-0.047658;0.228825;1.000000;0.000000;1.331036;-6.084426;0.050000;0.020000;2.000000;
881.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185739;1.025118;1.050864;1.025118;1.050864;0.053826;-0.167152;-0.047658;0.228825;1.000000;0.000000;1.331036;-6.084430;0.050000;0.020000;2.000000;
882.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185739;1.025118;1.050864;1.025118;1.050864;0.053826;-0.167152;-0.047658;0.228825;1.000000;0.000000;1.331036;-6.084433;0.050000;0.020000;2.000000;
883.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185739;1.025119;1.050865;1.025119;1.050865;0.053826;-0.167152;-0.047658;0.228825;1.000000;0.000000;1.331036;-6.084437;0.050000;0.020000;2.000000;
884.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185739;1.025119;1.050865;1.025119;1.050865;0.053826;-0.167152;-0.047658;0.228825;1.000000;0.000000;1.331036;-6.084441;0.050000;0.020000;2.000000;
885.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272570;0.185739;1.025119;1.050866;1.025119;1.050866;0.053826;-0.167151;-0.047658;0.228825;1.000000;0.000000;1.331036;-6.084444;0.050000;0.020000;2.000000;
886.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025119;1.050866;1.025119;1.050866;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331036;-6.084448;0.050000;0.020000;2.000000;
887.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025120;1.050867;1.025120;1.050867;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331036;-6.084451;0.050000;0.020000;2.000000;
888.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025120;1.050867;1.025120;1.050867;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331036;-6.084455;0.050000;0.020000;2.000000;
889.000000;1.331036;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025120;1.050867;1.025120;1.050867;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331036;-6.084458;0.050000;0.020000;2.000000;
890.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025120;1.050868;1.025120;1.050868;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331035;-6.084461;0.050000;0.020000;2.000000;
891.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025120;1.050868;1.025120;1.050868;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331035;-6.084465;0.050000;0.020000;2.000000;
892.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025121;1.050869;1.025121;1.050869;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331035;-6.084468;0.050000;0.020000;2.000000;
893.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025121;1.050869;1.025121;1.050869;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331035;-6.084471;0.050000;0.020000;2.000000;
894.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025121;1.050870;1.025121;1.050870;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331035;-6.084475;0.050000;0.020000;2.000000;
895.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025121;1.050870;1.025121;1.050870;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331035;-6.084478;0.050000;0.020000;2.000000;
896.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185739;1.025121;1.050871;1.025121;1.050871;0.053826;-0.167151;-0.047659;0.228825;1.000000;0.000000;1.331035;-6.084481;0.050000;0.020000;2.000000;
897.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025122;1.050871;1.025122;1.050871;0.053826;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331035;-6.084484;0.050000;0.020000;2.000000;
898.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025122;1.050872;1.025122;1.050872;0.053826;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331035;-6.084488;0.050000;0.020000;2.000000;
899.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025122;1.050872;1.025122;1.050872;0.053826;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331035;-6.084491;0.050000;0.020000;2.000000;
900.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025122;1.050872;1.025122;1.050872;0.053826;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331035;-6.084494;0.050000;0.020000;2.000000;
901.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025122;1.050873;1.025122;1.050873;0.053826;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331035;-6.084497;0.050000;0.020000;2.000000;
902.000000;1.331035;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025123;1.050873;1.025123;1.050873;0.053826;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331035;-6.084500;0.050000;0.020000;2.000000;
903.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025123;1.050874;1.025123;1.050874;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084503;0.050000;0.020000;2.000000;
904.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025123;1.050874;1.025123;1.050874;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084506;0.050000;0.020000;2.000000;
905.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025123;1.050875;1.025123;1.050875;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084509;0.050000;0.020000;2.000000;
906.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025123;1.050875;1.025123;1.050875;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084512;0.050000;0.020000;2.000000;
907.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050875;1.025124;1.050875;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084515;0.050000;0.020000;2.000000;
908.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050876;1.025124;1.050876;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084518;0.050000;0.020000;2.000000;
909.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050876;1.025124;1.050876;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084521;0.050000;0.020000;2.000000;
910.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050877;1.025124;1.050877;0.053827;-0.167151;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084524;0.050000;0.020000;2.000000;
911.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025124;1.050877;1.025124;1.050877;0.053827;-0.167150;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084527;0.050000;0.020000;2.000000;
912.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272571;0.185740;1.025125;1.050877;1.025125;1.050877;0.053827;-0.167150;-0.047659;0.228824;1.000000;0.000000;1.331034;-6.084530;0.050000;0.020000;2.000000;
913.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185740;1.025125;1.050878;1.025125;1.050878;0.053827;-0.167150;-0.047660;0.228824;1.000000;0.000000;1.331034;-6.084533;0.050000;0.020000;2.000000;
914.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185740;1.025125;1.050878;1.025125;1.050878;0.053827;-0.167150;-0.047660;0.228824;1.000000;0.000000;1.331034;-6.084536;0.050000;0.020000;2.000000;
915.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185740;1.025125;1.050879;1.025125;1.050879;0.053827;-0.167150;-0.047660;0.228824;1.000000;0.000000;1.331034;-6.084538;0.050000;0.020000;2.000000;
916.000000;1.331034;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025125;1.050879;1.025125;1.050879;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331034;-6.084541;0.050000;0.020000;2.000000;
917.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025125;1.050879;1.025125;1.050879;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084544;0.050000;0.020000;2.000000;
918.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050880;1.025126;1.050880;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084547;0.050000;0.020000;2.000000;
919.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050880;1.025126;1.050880;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084549;0.050000;0.020000;2.000000;
920.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050881;1.025126;1.050881;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084552;0.050000;0.020000;2.000000;
921.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050881;1.025126;1.050881;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084555;0.050000;0.020000;2.000000;
922.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050881;1.025126;1.050881;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084558;0.050000;0.020000;2.000000;
923.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025126;1.050882;1.025126;1.050882;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084560;0.050000;0.020000;2.000000;
924.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050882;1.025127;1.050882;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084563;0.050000;0.020000;2.000000;
925.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050882;1.025127;1.050882;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084565;0.050000;0.020000;2.000000;
926.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050883;1.025127;1.050883;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084568;0.050000;0.020000;2.000000;
927.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050883;1.025127;1.050883;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084571;0.050000;0.020000;2.000000;
928.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050883;1.025127;1.050883;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084573;0.050000;0.020000;2.000000;
929.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025127;1.050884;1.025127;1.050884;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084576;0.050000;0.020000;2.000000;
930.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050884;1.025128;1.050884;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084578;0.050000;0.020000;2.000000;
931.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050884;1.025128;1.050884;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084581;0.050000;0.020000;2.000000;
932.000000;1.331033;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050885;1.025128;1.050885;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331033;-6.084583;0.050000;0.020000;2.000000;
933.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050885;1.025128;1.050885;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084586;0.050000;0.020000;2.000000;
934.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050885;1.025128;1.050885;0.053827;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084588;0.050000;0.020000;2.000000;
935.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025128;1.050886;1.025128;1.050886;0.053828;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084590;0.050000;0.020000;2.000000;
936.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185741;1.025129;1.050886;1.025129;1.050886;0.053828;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084593;0.050000;0.020000;2.000000;
937.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050886;1.025129;1.050886;0.053828;-0.167150;-0.047660;0.228823;1.000000;0.000000;1.331032;-6.084595;0.050000;0.020000;2.000000;
938.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050887;1.025129;1.050887;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084597;0.050000;0.020000;2.000000;
939.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050887;1.025129;1.050887;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084600;0.050000;0.020000;2.000000;
940.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050887;1.025129;1.050887;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084602;0.050000;0.020000;2.000000;
941.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050888;1.025129;1.050888;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084604;0.050000;0.020000;2.000000;
942.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025129;1.050888;1.025129;1.050888;0.053828;-0.167150;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084607;0.050000;0.020000;2.000000;
943.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025130;1.050888;1.025130;1.050888;0.053828;-0.167149;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084609;0.050000;0.020000;2.000000;
944.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025130;1.050889;1.025130;1.050889;0.053828;-0.167149;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084611;0.050000;0.020000;2.000000;
945.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272572;0.185742;1.025130;1.050889;1.025130;1.050889;0.053828;-0.167149;-0.047660;0.228822;1.000000;0.000000;1.331032;-6.084613;0.050000;0.020000;2.000000;
946.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025130;1.050889;1.025130;1.050889;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084616;0.050000;0.020000;2.000000;
947.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025130;1.050890;1.025130;1.050890;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084618;0.050000;0.020000;2.000000;
948.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025130;1.050890;1.025130;1.050890;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084620;0.050000;0.020000;2.000000;
949.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025130;1.050890;1.025130;1.050890;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084622;0.050000;0.020000;2.000000;
950.000000;1.331032;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050891;1.025131;1.050891;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331032;-6.084624;0.050000;0.020000;2.000000;
951.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050891;1.025131;1.050891;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084627;0.050000;0.020000;2.000000;
952.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050891;1.025131;1.050891;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084629;0.050000;0.020000;2.000000;
953.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050891;1.025131;1.050891;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084631;0.050000;0.020000;2.000000;
954.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050892;1.025131;1.050892;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084633;0.050000;0.020000;2.000000;
955.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050892;1.025131;1.050892;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084635;0.050000;0.020000;2.000000;
956.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025131;1.050892;1.025131;1.050892;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084637;0.050000;0.020000;2.000000;
957.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050893;1.025132;1.050893;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084639;0.050000;0.020000;2.000000;
958.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050893;1.025132;1.050893;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084641;0.050000;0.020000;2.000000;
959.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050893;1.025132;1.050893;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084643;0.050000;0.020000;2.000000;
960.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050893;1.025132;1.050893;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084645;0.050000;0.020000;2.000000;
961.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050894;1.025132;1.050894;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084647;0.050000;0.020000;2.000000;
962.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050894;1.025132;1.050894;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084649;0.050000;0.020000;2.000000;
963.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185742;1.025132;1.050894;1.025132;1.050894;0.053828;-0.167149;-0.047661;0.228822;1.000000;0.000000;1.331031;-6.084651;0.050000;0.020000;2.000000;
964.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025132;1.050894;1.025132;1.050894;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084653;0.050000;0.020000;2.000000;
965.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050895;1.025133;1.050895;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084655;0.050000;0.020000;2.000000;
966.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050895;1.025133;1.050895;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084657;0.050000;0.020000;2.000000;
967.000000;1.331031;1.000000;0.600000;0.800000;1.000000;0.525088;0.165436;0.272573;0.185743;1.025133;1.050895;1.025133;1.050895;0.053828;-0.167149;-0.047661;0.228821;1.000000;0.000000;1.331031;-6.084658;0.050000;0.020000;2.000000;
