time;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Vs;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Ws;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i3;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v3;
0.915477;207340;313.881;-310.976;437.829;-126.852;9668.49;-75580.8;65912.3;
0.915598;207340;313.88;-323.092;433.481;-110.389;12755.9;-76756.4;64000.5;
0.915718;207340;313.879;-334.745;428.512;-93.7669;15824.8;-77821.7;61996.9;
0.915827;207340;313.878;-344.823;423.513;-78.6906;18567.6;-78685;60117.4;
0.915925;207340;313.877;-353.551;418.594;-65.0427;21017.7;-79383.6;58366;
0.916022;207340;313.877;-361.946;413.28;-51.3339;23447.9;-80007.5;56559.6;
0.91612;207340;313.876;-370;407.578;-37.5772;25855.9;-80555.9;54700;
0.916218;207340;313.875;-377.706;401.492;-23.7857;28239.5;-81028.5;52788.9;
0.916316;207340;313.873;-385.056;395.028;-9.97226;30596.4;-81424.6;50828.2;
0.916413;207340;313.872;-392.043;388.193;3.84999;32924.5;-81744;48819.5;
0.916511;207340;313.871;-398.661;380.992;17.6681;35221.5;-81986.4;46764.9;
0.916609;207340;313.871;-404.903;373.434;31.469;37485.3;-82151.6;44666.3;
0.916707;207340;313.87;-410.763;365.524;45.2398;39713.7;-82239.3;42525.6;
0.916804;207340;313.87;-416.237;357.27;58.9676;41904.6;-82249.5;40344.9;
0.916902;207340;313.87;-421.319;348.68;72.6393;44056.1;-82182.3;38126.1;
0.917;207340;313.87;-426.005;339.762;86.2422;46166;-82037.6;35871.5;
0.917098;207340;313.87;-430.289;330.525;99.7635;48232.4;-81815.6;33583.1;
0.917195;207340;313.871;-434.168;320.977;113.191;50253.4;-81516.5;31263.1;
0.917293;207340;313.872;-437.638;311.128;126.511;52226.9;-81140.6;28913.7;
0.917391;207340;313.873;-440.697;300.985;139.711;54151.2;-80688.3;26537;
0.917489;207340;313.875;-443.34;290.56;152.78;56024.5;-80159.9;24135.4;
0.917586;207340;313.876;-445.567;279.862;165.705;57845;-79556;21711.1;
0.917684;207340;313.878;-447.373;268.9;178.473;59610.9;-78877.2;19266.3;
0.917782;207340;313.881;-448.759;257.686;191.073;61320.6;-78124;16803.4;
0.917879;207340;313.883;-449.723;246.23;203.493;62972.5;-77297.3;14324.7;
0.917977;207340;313.886;-450.263;234.542;215.722;64565.1;-76397.7;11832.6;
0.918075;207340;313.889;-450.38;222.633;227.747;66096.7;-75426.1;9329.31;
0.918173;207340;313.893;-450.072;210.515;239.557;67566.1;-74383.4;6817.36;
0.918368;207340;313.891;-448.19;185.712;262.477;70311.6;-72089.5;1777.89;
0.918544;207340;313.894;-445.055;162.792;282.263;72556.6;-69792.4;-2764.21;
0.91872;207340;313.9;-440.565;139.375;301.19;74580.1;-67282.1;-7298;
0.918896;207340;313.909;-434.733;115.533;319.2;76376;-64566.4;-11809.6;
0.918993;207340;313.918;-430.951;102.235;328.716;77266.5;-62985;-14281.4;
0.91909;207340;313.927;-426.77;88.8412;337.929;78085.2;-61345.4;-16739.8;
0.919187;207340;313.935;-422.194;75.3644;346.83;78831.5;-59648.9;-19182.6;
0.919267;207340;313.942;-418.109;64.1532;353.956;79394;-58202.6;-21191.5;
0.919347;207340;313.949;-413.759;52.9009;360.858;79906.1;-56719.3;-23186.8;
0.919427;207340;313.956;-409.146;41.615;367.531;80367.3;-55200;-25167.3;
0.919508;207340;313.962;-404.274;30.3025;373.971;80777.5;-53645.7;-27131.7;
0.919588;207340;313.968;-399.144;18.9708;380.174;81136.2;-52057.4;-29078.8;
0.919668;207340;313.974;-393.762;7.627;386.135;81443.4;-50436.1;-31007.3;
0.919748;207340;313.98;-388.129;-3.72173;391.851;81698.8;-48782.7;-32916.1;
0.919829;207340;313.987;-382.25;-15.0682;397.318;81902.3;-47098.4;-34803.9;
0.919909;207340;313.993;-376.128;-26.4051;402.533;82053.8;-45384.2;-36669.6;
0.919989;207340;313.999;-369.768;-37.7254;407.493;82153;-43641.2;-38511.9;
0.920069;207340;314.005;-363.172;-49.0218;412.194;82200.1;-41870.5;-40329.6;
0.92015;207340;314.011;-356.346;-60.2872;416.634;82194.9;-40073.2;-42121.7;
0.92023;207340;314.018;-349.294;-71.5144;420.808;82137.5;-38250.5;-43887;
0.92031;207340;314.024;-342.02;-82.6964;424.716;82027.9;-36403.5;-45624.4;
0.92039;207340;314.03;-334.528;-93.826;428.354;81866.1;-34533.4;-47332.7;
0.920471;207340;314.037;-326.825;-104.896;431.721;81652.4;-32641.4;-49010.9;
0.920551;207340;314.044;-318.913;-115.9;434.813;81386.7;-30728.7;-50658;
0.920631;207340;314.05;-310.799;-126.83;437.629;81069.3;-28796.5;-52272.8;
0.920711;207340;314.057;-302.487;-137.68;440.168;80700.4;-26846;-53854.4;
0.920792;207340;314.064;-293.984;-148.443;442.426;80280.1;-24878.5;-55401.6;
0.920952;207340;314.072;-276.429;-169.671;446.099;79287.2;-20898.2;-58389;
0.921113;207340;314.082;-258.173;-190.466;448.639;78092.6;-16864.8;-61227.8;
0.921273;207340;314.094;-239.263;-210.778;450.041;76699.6;-12788.6;-63911.1;
0.921434;207340;314.107;-219.744;-230.557;450.3;75111.7;-8679.76;-66431.9;
0.921594;207340;314.121;-199.665;-249.752;449.417;73332.8;-4548.88;-68783.9;
0.921755;207340;314.135;-179.079;-268.314;447.393;71367.5;-406.485;-70961;
0.921915;207340;314.151;-158.036;-286.197;444.233;69220.8;3736.87;-72957.7;
0.922076;207340;314.166;-136.589;-303.355;439.945;66898.1;7870.65;-74768.8;
0.922236;207340;314.182;-114.794;-319.744;434.539;64405.4;11984.3;-76389.7;
0.922337;207340;314.192;-100.926;-329.645;430.571;62752.9;14557.4;-77310.3;
0.922438;207340;314.204;-86.9549;-339.215;426.17;61037.4;17115.6;-78153;
0.922539;207340;314.215;-72.8953;-348.445;421.34;59260.5;19656.5;-78917;
0.92263;207340;314.225;-60.1772;-356.453;416.63;57610.2;21926.4;-79536.6;
0.922721;207340;314.234;-47.4095;-364.171;411.58;55913.1;24178.3;-80091.4;
0.922811;207340;314.244;-34.6025;-371.592;406.195;54170.5;26410.4;-80580.8;
0.922902;207340;314.252;-21.7667;-378.711;400.478;52383.7;28620.9;-81004.6;
0.922993;207340;314.261;-8.91275;-385.522;394.435;50554.3;30808;-81362.3;
0.923084;207340;314.269;3.949;-392.018;388.069;48683.7;32969.9;-81653.6;
0.923175;207340;314.277;16.808;-398.195;381.387;46773.5;35104.9;-81878.4;
0.923257;207340;314.284;28.3706;-403.478;375.107;45021.7;37002;-82023.7;
0.923338;207340;314.291;39.915;-408.494;368.579;43240.1;38874.6;-82114.7;
0.92342;207340;314.298;51.4334;-413.241;361.807;41430.1;40721.5;-82151.6;
0.923502;207340;314.305;62.9183;-417.714;354.796;39592.7;42541.5;-82134.2;
0.923584;207340;314.311;74.3619;-421.912;347.55;37729.2;44333.4;-82062.5;
0.923665;207340;314.318;85.7569;-425.832;340.075;35840.8;46095.9;-81936.7;
0.923747;207340;314.324;97.0956;-429.47;332.374;33928.8;47828;-81756.8;
0.923829;207340;314.33;108.37;-432.824;324.454;31994.4;49528.5;-81522.9;
0.923887;207340;314.335;116.292;-435.022;318.73;30615.2;50710;-81325.2;
0.923944;207340;314.339;124.176;-437.076;312.9;29226;51874.8;-81100.8;
0.92406;207340;314.346;139.815;-440.751;300.936;26419.5;54152.4;-80571.9;
0.924175;207340;314.353;155.27;-443.844;288.575;23578.3;56358.5;-79936.8;
0.924291;207340;314.359;170.52;-446.353;275.833;20706;58490.5;-79196.5;
0.924406;207340;314.366;185.546;-448.274;262.727;17806.4;60545.4;-78351.8;
0.924522;207340;314.372;200.329;-449.604;249.275;14883.3;62520.5;-77403.9;
0.924637;207340;314.379;214.848;-450.341;235.493;11940.6;64413.3;-76354;
0.924753;207340;314.385;229.085;-450.485;221.399;8982.22;66221.3;-75203.5;
0.924868;207340;314.392;243.021;-450.034;207.014;6011.96;67941.9;-73953.9;
0.924984;207340;314.398;256.637;-448.991;192.354;3033.79;69573.1;-72606.9;
0.925099;207340;314.404;269.915;-447.355;177.44;51.6141;71112.6;-71164.2;
0.925215;207340;314.409;282.838;-445.129;162.291;-2930.63;72558.4;-69627.8;
0.92533;207340;314.415;295.389;-442.317;146.928;-5909;73908.7;-67999.7;
0.925446;207340;314.42;307.551;-438.921;131.37;-8879.59;75161.5;-66281.9;
0.925561;207340;314.424;319.308;-434.946;115.638;-11838.5;76315.3;-64476.8;
0.925677;207340;314.429;330.645;-430.397;99.7524;-14781.8;77368.6;-62586.8;
0.925772;207340;314.431;339.677;-426.214;86.5369;-17197.2;78161.4;-60964.3;
0.925868;207340;314.434;348.404;-421.647;73.2427;-19597.1;78884.1;-59286.9;
0.925953;207340;314.437;355.992;-417.212;61.2205;-21742.1;79473.9;-57731.8;
0.926039;207340;314.44;363.32;-412.474;49.1531;-23871.3;80005.9;-56134.6;
0.926125;207340;314.443;370.384;-407.434;37.0497;-25983;80479.7;-54496.7;
0.926211;207340;314.445;377.179;-402.098;24.9186;-28075.9;80895;-52819.1;
0.926297;207340;314.447;383.699;-396.468;12.7691;-30148.3;81251.3;-51103;
0.926382;207340;314.448;389.94;-390.549;0.609492;-32198.9;81548.7;-49349.8;
0.926443;207340;314.45;394.145;-386.232;-7.91293;-33622;81721.8;-48099.8;
0.926503;207340;314.451;398.209;-381.776;-16.4326;-35033.1;81865.7;-46832.6;
0.926563;207340;314.452;402.131;-377.184;-24.9467;-36431.7;81980.3;-45548.6;
0.926623;207340;314.452;405.909;-372.457;-33.4518;-37817.2;82065.6;-44248.4;
0.926743;207340;314.452;413.026;-362.606;-50.4197;-40547;82148.3;-41601.3;
0.926852;207340;314.451;418.926;-353.297;-65.6299;-42954.5;82122.4;-39167.9;
0.92696;207340;314.45;424.342;-343.578;-80.7644;-45312.3;82001.5;-36689.2;
0.927068;207340;314.449;429.266;-333.46;-95.8057;-47617.8;81785.8;-34168;
0.927176;207340;314.448;433.693;-322.956;-110.736;-49868.2;81475.4;-31607.1;
0.927285;207340;314.446;437.617;-312.078;-125.539;-52061;81070.8;-29009.7;
0.927393;207340;314.445;441.035;-300.838;-140.197;-54193.6;80572.3;-26378.7;
0.927485;207340;314.444;443.553;-290.944;-152.609;-55968.5;80071.9;-24103.4;
0.927578;207340;314.443;445.696;-280.803;-164.893;-57696;79503.7;-21807.7;
0.927671;207340;314.441;447.46;-270.424;-177.036;-59374.6;78868.2;-19493.5;
0.927856;207340;314.43;449.848;-248.998;-200.851;-62578.9;77397.7;-14818.8;
0.928041;207340;314.42;450.712;-226.731;-223.981;-65571.6;75665.1;-10093.6;
0.928226;207340;314.41;450.049;-203.696;-246.353;-68342.5;73676.3;-5333.81;
0.928411;207340;314.401;447.861;-179.97;-267.891;-70882.4;71438;-555.601;
0.928597;207340;314.393;444.156;-155.634;-288.522;-73182.6;68957.8;4224.83;
0.928782;207340;314.385;438.946;-130.77;-308.177;-75235.2;66244;8991.24;
0.928967;207340;314.377;432.249;-105.462;-326.788;-77033.3;63305.9;13727.4;
0.929116;207340;314.37;425.797;-84.8328;-340.965;-78291.2;60785.9;17505.3;
0.929198;207340;314.37;421.865;-73.4453;-348.419;-78907.8;59348.4;19559.5;
0.929279;207340;314.369;417.654;-62.0089;-355.645;-79472.5;57871.9;21600.6;
0.929361;207340;314.367;413.168;-50.5314;-362.637;-79984.9;56357.4;23627.5;
0.929442;207340;314.364;408.41;-39.0206;-369.389;-80444.6;54805.9;25638.7;
0.929524;207340;314.36;403.382;-27.4842;-375.898;-80851.5;53218.4;27633.1;
0.929606;207340;314.356;398.089;-15.9299;-382.159;-81205.1;51595.9;29609.2;
0.929687;207340;314.352;392.534;-4.36526;-388.169;-81505.4;49939.5;31565.9;
0.929769;207340;314.347;386.72;7.20202;-393.922;-81752.1;48250.3;33501.7;
0.92985;207340;314.341;380.652;18.7643;-399.416;-81945;46529.4;35415.6;
0.929932;207340;314.336;374.332;30.314;-404.646;-82084.1;44777.9;37306.2;
0.930014;207340;314.33;367.767;41.8435;-409.61;-82169.2;42996.9;39172.3;
0.930095;207340;314.324;360.959;53.3451;-414.304;-82200.3;41187.7;41012.6;
0.930177;207340;314.318;353.914;64.8113;-418.725;-82177.4;39351.4;42826;
0.930258;207340;314.311;346.636;76.2344;-422.87;-82100.4;37489.1;44611.3;
0.93034;207340;314.305;339.129;87.6071;-426.736;-81969.6;35602.3;46367.3;
0.930422;207340;314.298;331.4;98.9217;-430.322;-81784.8;33692;48092.8;
0.930503;207340;314.291;323.452;110.171;-433.623;-81546.3;31759.5;49786.8;
0.930585;207340;314.285;315.292;121.347;-436.639;-81254.2;29806.1;51448.1;
0.930666;207340;314.278;306.925;132.443;-439.368;-80908.7;27833.1;53075.6;
0.930748;207340;314.271;298.355;143.452;-441.807;-80510;25841.8;54668.2;
0.93083;207340;314.264;289.59;154.365;-443.955;-80058.5;23833.6;56224.9;
0.930911;207340;314.256;280.635;165.177;-445.811;-79554.3;21809.4;57744.9;
0.930993;207340;314.249;271.493;175.88;-447.373;-78997.6;19771;59226.6;
0.931156;207340;314.229;252.691;196.921;-449.613;-77729.7;15657.4;62072.3;
0.931319;207340;314.21;233.229;217.441;-450.67;-76257.4;11502.4;64755;
0.931482;207340;314.192;213.155;237.386;-450.541;-74584.6;7316.92;67267.7;
0.931646;207340;314.176;192.523;256.705;-449.228;-72715.9;3111.85;69604;
0.931809;207340;314.161;171.385;275.349;-446.734;-70655.9;-1101.77;71757.7;
0.931972;207340;314.146;149.798;293.268;-443.066;-68410.2;-5312.59;73722.8;
0.932135;207340;314.132;127.82;310.414;-438.234;-65984.9;-9509.68;75494.5;
0.932299;207340;314.118;105.505;326.746;-432.252;-63385.8;-13682.2;77068;
0.93244;207340;314.105;85.8816;340.247;-426.128;-60991.3;-17280.1;78271.4;
0.932516;207340;314.102;75.2846;347.21;-422.495;-59657.1;-19195.8;78852.9;
0.932593;207340;314.098;64.6444;353.976;-418.62;-58288.9;-21100.4;79389.3;
0.932669;207340;314.093;53.9675;360.539;-414.507;-56887.5;-22992.9;79880.4;
0.932745;207340;314.089;43.2601;366.896;-410.156;-55453.6;-24872.3;80325.9;
0.932897;207340;314.074;21.7866;378.973;-400.76;-52492.4;-28586.6;81079;
0.933034;207340;314.062;2.41853;389.102;-391.521;-49724.7;-31874.1;81598.7;
0.933118;207340;314.056;-9.46036;394.958;-385.497;-47982.1;-33860.8;81842.9;
0.933201;207340;314.05;-21.3327;400.539;-379.206;-46206.3;-35823.9;82030.2;
0.933285;207340;314.045;-33.1897;405.842;-372.652;-44398.4;-37762.1;82160.5;
0.933354;207340;314.04;-42.9291;409.993;-367.064;-42887.6;-39337.4;82225;
0.933423;207340;314.035;-52.6479;413.952;-361.304;-41356.7;-40894.1;82250.8;
0.933561;207340;314.022;-71.9997;421.281;-349.281;-38237.7;-43948.6;82186.4;
0.9337;207340;314.01;-91.2126;427.816;-336.604;-35046.9;-46920.6;81967.4;
0.933838;207340;313.998;-110.252;433.547;-323.295;-31790;-49804.4;81594.5;
0.933962;207340;313.988;-127.212;438.008;-310.796;-28807.4;-52320.2;81127.6;
0.934086;207340;313.979;-143.977;441.801;-297.825;-25780.8;-54756.4;80537.2;
0.93421;207340;313.971;-160.522;444.922;-284.401;-22714.9;-57109.2;79824.1;
0.934322;207340;313.964;-175.204;447.152;-271.948;-19925.8;-59152.6;79078.4;
0.934434;207340;313.957;-189.67;448.831;-259.161;-17112.1;-61123.1;78235.2;
0.934546;207340;313.951;-203.901;449.956;-246.055;-14277.3;-63018.1;77295.4;
0.934658;207340;313.944;-217.88;450.526;-232.646;-11424.8;-64835.5;76260.3;
0.93477;207340;313.938;-231.589;450.54;-218.951;-8558.3;-66572.8;75131.1;
0.934881;207340;313.932;-245.012;449.999;-204.987;-5681.22;-68228.1;73909.3;
0.934993;207340;313.926;-258.132;448.903;-190.77;-2797.12;-69799.2;72596.3;
0.935105;207340;313.921;-270.933;447.253;-176.32;90.4282;-71284.2;71193.7;
0.935217;207340;313.916;-283.4;445.052;-161.652;2977.87;-72681.3;69703.4;
0.935329;207340;313.911;-295.516;442.303;-146.787;5861.64;-73988.7;68127.1;
0.935441;207340;313.907;-307.268;439.009;-131.741;8738.18;-75204.9;66466.7;
0.935552;207340;313.902;-318.64;435.173;-116.534;11603.9;-76328.3;64724.3;
0.93563;207340;313.9;-326.262;432.213;-105.952;13573.9;-77048.9;63475;
0.935707;207340;313.898;-333.691;428.999;-95.3075;15535.8;-77724.2;62188.4;
0.935784;207340;313.896;-340.925;425.533;-84.6078;17488.6;-78353.9;60865.3;
0.935861;207340;313.894;-347.959;421.817;-73.8587;19431.1;-78937.4;59506.4;
0.935938;207340;313.893;-354.787;417.854;-63.0666;21362.1;-79474.6;58112.5;
0.936016;207340;313.891;-361.408;413.645;-52.2378;23280.5;-79965.1;56684.6;
0.936093;207340;313.889;-367.815;409.194;-41.3788;25185.3;-80408.6;55223.3;
0.93617;207340;313.888;-374.007;404.503;-30.4959;27075.2;-80804.8;53729.6;
0.936247;207340;313.886;-379.978;399.574;-19.5954;28949.2;-81153.5;52204.3;
0.936324;207340;313.885;-385.727;394.41;-8.68383;30806.2;-81454.6;50648.4;
0.936402;207340;313.884;-391.248;389.016;2.23248;32645;-81707.7;49062.7;
0.936479;207340;313.883;-396.54;383.393;13.1471;34464.7;-81912.9;47448.2;
0.936556;207340;313.882;-401.599;377.545;24.0537;36264.1;-82069.9;45805.9;
0.936633;207340;313.881;-406.422;371.476;34.9458;38042.1;-82178.7;44136.6;
0.93671;207340;313.88;-411.006;365.189;45.817;39797.8;-82239.2;42441.4;
0.936787;207340;313.88;-415.348;358.687;56.661;41530.1;-82251.4;40721.3;
0.936865;207340;313.88;-419.447;351.976;67.4715;43238;-82215.3;38977.2;
0.937019;207340;313.875;-426.901;337.942;88.9581;46575.9;-81998.1;35422.2;
0.937153;207340;313.874;-432.55;325.14;107.41;49380.5;-81654;32273.5;
0.937287;207340;313.874;-437.437;311.764;125.673;52097.9;-81165.8;29067.9;
0.937407;207340;313.875;-441.177;299.255;141.922;54465.2;-80603.9;26138.7;
0.937506;207340;313.878;-443.78;288.655;155.125;56352.4;-80055.9;23703.4;
0.937605;207340;313.88;-445.954;277.776;168.178;58185.2;-79430.6;21245.4;
0.937704;207340;313.883;-447.699;266.63;181.069;59961.7;-78728.6;18766.8;
0.937803;207340;313.886;-449.012;255.227;193.785;61680.3;-77950.6;16270.2;
0.937902;207340;313.889;-449.892;243.578;206.315;63339.4;-77097.3;13758;
0.938001;207340;313.892;-450.339;231.694;218.645;64937.2;-76169.6;11232.5;
0.9381;207340;313.895;-450.351;219.587;230.764;66472.2;-75168.4;8696.2;
0.938198;207340;313.899;-449.929;207.269;242.661;67943.1;-74094.7;6151.57;
0.938396;207340;313.899;-447.787;182.06;265.726;70685.7;-71734.3;1048.53;
0.938574;207340;313.903;-444.384;158.772;285.612;72921.3;-69372.7;-3548.57;
0.938753;207340;313.909;-439.595;134.987;304.607;74928.8;-66794.1;-8134.71;
0.938931;207340;313.917;-433.434;110.781;322.653;76702;-64006.6;-12695.5;
0.939083;207340;313.928;-427.076;89.7531;337.323;78031.1;-61457.7;-16573.5;
0.939146;207340;313.935;-424.162;81.002;343.16;78528;-60363.3;-18164.6;
0.939209;207340;313.942;-421.082;72.2187;348.864;78994;-59245.4;-19748.6;
0.939272;207340;313.948;-417.838;63.4069;354.431;79429;-58104.4;-21324.6;
0.939398;207340;313.957;-410.86;45.7167;365.144;80205.2;-55754.9;-24450.4;
0.939524;207340;313.966;-403.241;27.956;375.285;80855.7;-53318.1;-27537.6;
0.93965;207340;313.975;-394.99;10.1518;384.838;81379.3;-50797.9;-30581.4;
0.939764;207340;313.983;-387.035;-5.88765;392.922;81741.5;-48461.4;-33280.1;
0.939877;207340;313.992;-378.588;-21.9202;400.508;81999.9;-46063.5;-35936.4;
0.93997;207340;313.999;-371.327;-35.0065;406.333;82133.8;-44059.9;-38073.8;
0.940063;207340;314.007;-363.75;-48.0636;411.814;82197.9;-42019;-40178.9;
0.940155;207340;314.015;-355.865;-61.0802;416.945;82192.4;-39942.5;-42249.8;
0.940248;207340;314.022;-347.678;-74.0453;421.724;82117;-37832.2;-44284.9;
0.940341;207340;314.03;-339.197;-86.9479;426.145;81972.1;-35689.8;-46282.2;
0.940434;207340;314.037;-330.427;-99.777;430.204;81757.5;-33517.2;-48240.3;
0.940526;207340;314.045;-321.378;-112.522;433.9;81473.6;-31316.3;-50157.3;
0.940619;207340;314.052;-312.056;-125.171;437.227;81120.6;-29088.8;-52031.8;
0.940712;207340;314.06;-302.469;-137.715;440.184;80698.7;-26836.6;-53862;
0.940804;207340;314.068;-292.626;-150.142;442.768;80208.4;-24561.8;-55646.6;
0.940897;207340;314.076;-282.534;-162.443;444.977;79650;-22266.2;-57383.8;
0.94099;207340;314.083;-272.203;-174.605;446.808;79024;-19951.7;-59072.3;
0.941175;207340;314.092;-250.868;-198.465;449.332;77571.9;-15275.2;-62296.7;
0.941342;207340;314.103;-230.937;-219.366;450.303;76039.7;-11021.3;-65018.3;
0.941509;207340;314.116;-210.371;-239.666;450.038;74298.4;-6737.13;-67561.3;
0.941676;207340;314.129;-189.226;-259.311;448.538;72353;-2434.37;-69918.6;
0.941843;207340;314.144;-167.561;-278.246;445.806;70208.7;1875.06;-72083.7;
0.94201;207340;314.158;-145.433;-296.418;441.851;67871.4;6179.28;-74050.6;
0.942177;207340;314.173;-122.904;-313.779;436.683;65347.5;10466.4;-75813.9;
0.942276;207340;314.186;-109.331;-323.705;433.037;63760.2;13004.2;-76764.4;
0.942375;207340;314.198;-95.6514;-333.318;428.969;62111;15529.1;-77640.1;
0.942474;207340;314.209;-81.8773;-342.607;424.484;60401.5;18038.8;-78440.2;
0.942574;207340;314.219;-68.0228;-351.563;419.586;58633.2;20530.7;-79163.9;
0.942673;207340;314.229;-54.1015;-360.177;414.279;56808;23002.6;-79810.6;
0.942772;207340;314.239;-40.127;-368.442;408.569;54927.5;25452;-80379.5;
0.942871;207340;314.248;-26.1128;-376.348;402.461;52993.6;27876.5;-80870.1;
0.942971;207340;314.256;-12.0726;-383.888;395.961;51008.3;30273.8;-81282.1;
0.94307;207340;314.265;1.97983;-391.055;389.075;48973.3;32641.6;-81614.9;
0.943137;207340;314.271;11.434;-395.663;384.229;47577.4;34216.7;-81794.2;
0.943204;207340;314.277;20.8835;-400.097;379.214;46160.6;35776.8;-81937.4;
0.94327;207340;314.283;30.3242;-404.355;374.031;44723.5;37321;-82044.5;
0.943337;207340;314.289;39.7518;-408.435;368.683;43266.7;38848.8;-82115.5;
0.943404;207340;314.295;49.1621;-412.335;363.173;41790.9;40359.4;-82150.3;
0.943471;207340;314.3;58.551;-416.054;357.503;40296.7;41852.2;-82148.9;
0.943537;207340;314.305;67.9144;-419.589;351.675;38784.8;43326.6;-82111.4;
0.943604;207340;314.31;77.248;-422.939;345.691;37255.9;44781.8;-82037.7;
0.943738;207340;314.318;95.8044;-429.078;333.274;34149.9;47632.1;-81782;
0.943845;207340;314.325;110.603;-433.466;322.863;31608.9;49863;-81471.9;
0.943952;207340;314.331;125.276;-437.361;312.085;29032;52037.2;-81069.1;
0.944039;207340;314.338;136.985;-440.135;303.149;26933.6;53744.3;-80677.9;
0.944125;207340;314.344;148.594;-442.583;293.99;24815.4;55411.7;-80227.1;
0.944212;207340;314.35;160.093;-444.706;284.613;22679;57038.3;-79717.2;
0.944385;207340;314.356;182.719;-447.964;265.245;18358.5;60163.2;-78521.7;
0.944557;207340;314.361;204.805;-449.9;245.095;13983.8;63110.8;-77094.7;
0.94473;207340;314.368;226.288;-450.51;224.222;9567.79;65872.4;-75440.2;
0.944903;207340;314.376;247.105;-449.791;202.686;5123.37;68439.9;-73563.3;
0.945076;207340;314.384;267.195;-447.746;180.551;663.704;70805.7;-71469.4;
0.945249;207340;314.392;286.499;-444.379;157.88;-3798;72962.7;-69164.8;
0.945421;207340;314.4;304.96;-439.702;134.742;-8248.55;74904.6;-66656.1;
0.945594;207340;314.408;322.523;-433.727;111.204;-12674.8;76625.6;-63950.8;
0.945703;207340;314.413;333.116;-429.3;96.1832;-15447.8;77595.2;-62147.4;
0.945812;207340;314.42;343.32;-424.368;81.048;-18202.4;78473.6;-60271.2;
0.94591;207340;314.425;352.161;-419.503;67.3427;-20663.4;79185.5;-58522.1;
0.946008;207340;314.43;360.666;-414.239;53.5726;-23104.6;79822.2;-56717.5;
0.946106;207340;314.433;368.829;-408.581;39.7517;-25523.8;80382.9;-54859.1;
0.946204;207340;314.437;376.641;-402.533;25.8921;-27918.8;80867.4;-52948.6;
0.946302;207340;314.439;384.096;-396.103;12.0073;-30287.1;81275;-50987.9;
0.946401;207340;314.441;391.184;-389.296;-1.88868;-32626.7;81605.4;-48978.7;
0.946499;207340;314.443;397.901;-382.118;-15.7837;-34935.2;81858.3;-46923.1;
0.946587;207340;314.444;403.62;-375.351;-28.2685;-36983.2;82019.4;-45036.2;
0.946675;207340;314.445;409.027;-368.295;-40.732;-39002.8;82117.4;-43114.7;
0.946763;207340;314.446;414.121;-360.956;-53.1645;-40992.4;82152.4;-41160.1;
0.946851;207340;314.446;418.895;-353.339;-65.5562;-42950.5;82124.3;-39173.9;
0.94694;207340;314.446;423.348;-345.45;-77.8977;-44875.6;82033.1;-37157.6;
0.947028;207340;314.446;427.474;-337.295;-90.1794;-46766.2;81878.9;-35112.7;
0.947116;207340;314.446;431.272;-328.88;-102.392;-48621;81661.9;-33040.9;
0.947204;207340;314.445;434.737;-320.212;-114.526;-50438.4;81382.1;-30943.7;
0.947292;207340;314.444;437.869;-311.297;-126.571;-52217.1;81039.8;-28822.7;
0.94738;207340;314.443;440.663;-302.143;-138.52;-53955.7;80635.2;-26679.6;
0.947469;207340;314.441;443.118;-292.756;-150.362;-55652.8;80168.8;-24515.9;
0.947557;207340;314.439;445.233;-283.144;-162.088;-57307.3;79640.7;-22333.4;
0.947645;207340;314.438;447.004;-273.314;-173.69;-58917.8;79051.5;-20133.8;
0.947821;207340;314.427;449.514;-253.041;-196.473;-62001.1;77691.8;-15690.7;
0.947998;207340;314.417;450.641;-231.993;-218.648;-64894.2;76093.5;-11199.3;
0.948174;207340;314.408;450.383;-210.232;-240.151;-67588.3;74261.4;-6673.08;
0.948351;207340;314.4;448.74;-187.825;-260.916;-70075.2;72201.3;-2126.04;
0.948527;207340;314.392;445.719;-164.839;-280.879;-72347.1;69919.3;2427.84;
0.948703;207340;314.385;441.327;-141.347;-299.98;-74397.1;67422.6;6974.5;
0.94888;207340;314.377;435.579;-117.419;-318.159;-76218.7;64718.7;11500;
0.948959;207340;314.376;432.549;-106.511;-326.039;-76963.6;63434.8;13528.8;
0.949039;207340;314.375;429.25;-95.5348;-333.715;-77660.4;62111.4;15549;
0.949118;207340;314.373;425.682;-84.4991;-341.183;-78308.8;60749.4;17559.4;
0.949198;207340;314.371;421.849;-73.4105;-348.438;-78908.3;59349.5;19558.9;
0.949277;207340;314.368;417.752;-62.2762;-355.475;-79458.6;57912.6;21546;
0.949356;207340;314.365;413.394;-51.1031;-362.29;-79959.4;56439.7;23519.7;
0.949436;207340;314.361;408.778;-39.8982;-368.879;-80410.3;54931.6;25478.8;
0.949515;207340;314.357;403.906;-28.6687;-375.238;-80811.1;53389.3;27421.9;
