time;WECCPV_photovoltaics_injector_PInjPu;WECCPV_photovoltaics_injector_QInjPu;WECCPV_photovoltaics_injector_terminal_V_re;WECCPV_photovoltaics_injector_terminal_i_re;WECCPV_photovoltaics_injector_terminal_V_im;WECCPV_photovoltaics_injector_terminal_i_im;WECCPV_photovoltaics_pll_omegaPLLPu;
6.0024552344;0.7000007235;0.4043370457;1.0465400348;-0.7024162879;0.1130771645;0.3104609406;1.0092256051;
6.0037352344;0.7000002685;0.4043402972;1.0460773237;-0.7036586237;0.1172845632;0.3076369171;1.0100576727;
6.0050152344;0.6999999175;0.4043440470;1.0455983959;-0.7048892617;0.1214900250;0.3048082650;1.0100644726;
6.0075752344;0.6999916534;0.4043500518;1.0445879666;-0.7073102145;0.1298940481;0.2991367647;1.0100671046;
6.0126952344;0.6999479267;0.4043630805;1.0423668912;-0.7119872276;0.1466722377;0.2877435221;1.0100661419;
6.0229352344;0.6996998918;0.4043890334;1.0371232864;-0.7206316664;0.1800870732;0.2647829716;1.0100621185;
6.0331752344;0.6992569697;0.4044252159;1.0308187943;-0.7283471333;0.2132880638;0.2416306992;1.0100582081;
6.0536552344;0.6976856728;0.4044604649;1.0150612587;-0.7408826927;0.2788997161;0.1948931559;1.0100510863;
6.0741352344;0.6953341697;0.4045733765;0.9951909779;-0.7497198313;0.3432623520;0.1479342028;1.0100451785;
6.0946152344;0.6924424837;0.4046807675;0.9712815700;-0.7551049073;0.4061520667;0.1008907735;1.0100395788;
6.1355752344;0.6860292563;0.4045715331;0.9116822150;-0.7564276127;0.5266234537;0.0068214682;1.0100296133;
6.1724392344;0.6789450392;0.4046582545;0.8454494446;-0.7468018729;0.6276431540;-0.0757784263;1.0100235465;
6.2093032344;0.6711334835;0.4047451444;0.7681569639;-0.7277904808;0.7203449746;-0.1555867833;1.0100186226;
6.2461672344;0.6630299097;0.4047713000;0.6807828621;-0.7001872177;0.8035710797;-0.2319078627;1.0100137010;
6.2830312344;0.6547881689;0.4047675357;0.5844676202;-0.6646569491;0.8762482570;-0.3039295102;1.0100108347;
6.3198952344;0.6467047317;0.4047518308;0.4804374092;-0.6219527147;0.9374457149;-0.3711098950;1.0100084957;
6.3567592344;0.6389031155;0.4046625779;0.3700323353;-0.5726707335;0.9863470962;-0.4329068624;1.0100064929;
6.3936232344;0.6315100692;0.4045307033;0.2546831005;-0.5174842377;1.0222991991;-0.4888153874;1.0100050794;
6.4673512344;0.6186629006;0.4047048492;0.0151581018;-0.3924765084;1.0536166848;-0.5815337880;1.0100031966;
6.4999999999;0.6137014214;0.4046655017;-0.0914302909;-0.3320479657;1.0497581336;-0.6135324346;1.0100024689;
6.4999999999;0.6136855911;0.4047798596;-0.0920541066;-0.3317760511;1.0497670932;-0.6136855911;1.0100015653;
6.5000099999;0.6136841395;0.4047798930;-0.0920538889;-0.3317763245;1.0497671342;-0.6136841395;1.0099081983;
6.5000199999;0.6136826884;0.4047799266;-0.0920536712;-0.3317765981;1.0497671752;-0.6136826884;1.0098156969;
6.5000354754;0.6136804429;0.4047799788;-0.0920533344;-0.3317770215;1.0497672387;-0.6136804429;1.0096738642;
6.5000354754;0.6136804429;0.4047799788;-0.0920533344;-0.3317770215;1.0497672387;-0.6136804429;1.0096738642;
6.5000454754;0.6136789919;0.4047800124;-0.0920531167;-0.3317772951;1.0497672797;-0.6136789919;1.0095835414;
6.5000554754;0.6136775410;0.4047800460;-0.0920528991;-0.3317775686;1.0497673208;-0.6136775410;1.0094940619;
6.5000754754;0.6136746392;0.4047801133;-0.0920524638;-0.3317781156;1.0497674028;-0.6136746392;1.0093170578;
6.5001154754;0.6136688362;0.4047802476;-0.0920515933;-0.3317792094;1.0497675669;-0.6136688362;1.0089726780;
6.5001954754;0.6136572321;0.4047805156;-0.0920498527;-0.3317813962;1.0497678949;-0.6136572321;1.0083205742;
6.5003554754;0.6136340320;0.4047810493;-0.0920463726;-0.3317857659;1.0497685504;-0.6136340320;1.0071506817;
6.5006754754;0.6135876652;0.4047821066;-0.0920394175;-0.3317944903;1.0497698591;-0.6135876652;1.0052545650;
6.5009399937;0.6135493754;0.4047829708;-0.0920336740;-0.3318016863;1.0497709385;-0.6135493754;1.0040000200;
6.5009399937;0.6135493754;0.4047829708;-0.0920336740;-0.3318016863;1.0497709385;-0.6135493754;1.0040000200;
6.5009399990;0.6135493747;0.4047829708;-0.0920336739;-0.3318016864;1.0497709385;-0.6135493747;1.0040000000;
6.5009399990;0.6135493747;0.4047829708;-0.0920336739;-0.3318016864;1.0497709385;-0.6135493747;1.0040000000;
6.5009499990;0.6135479277;0.4047830033;-0.0920334568;-0.3318019582;1.0497709793;-0.6135479277;1.0039626531;
6.5009599990;0.6135464808;0.4047830357;-0.0920332398;-0.3318022299;1.0497710200;-0.6135464808;1.0039256547;
6.5009647680;0.6135457908;0.4047830512;-0.0920331363;-0.3318023595;1.0497710395;-0.6135457908;1.0039081084;
6.5009647680;0.6135457908;0.4047830512;-0.0920331363;-0.3318023595;1.0497710395;-0.6135457908;1.0039081084;
6.5009647680;0.6135457908;0.4047830512;-0.0920331363;-0.3318023595;1.0497710395;-0.6135457908;1.0039081084;
6.5009647680;0.6135457908;0.4047830512;-0.0920331363;-0.3318023595;1.0497710395;-0.6135457908;1.0039081084;
6.5009747680;0.6135443439;0.4047830837;-0.0920329192;-0.3318026312;1.0497710802;-0.6135443439;1.0038716193;
6.5009847680;0.6135428971;0.4047831161;-0.0920327022;-0.3318029029;1.0497711210;-0.6135428971;1.0038354709;
6.5010047680;0.6135400036;0.4047831810;-0.0920322682;-0.3318034463;1.0497712025;-0.6135400036;1.0037639923;
6.5010447680;0.6135342173;0.4047833105;-0.0920314002;-0.3318045328;1.0497713655;-0.6135342173;1.0036248734;
6.5011247680;0.6135226469;0.4047835690;-0.0920296646;-0.3318067047;1.0497716913;-0.6135226469;1.0033614565;
6.5012847680;0.6134995160;0.4047840836;-0.0920261949;-0.3318110447;1.0497723423;-0.6134995160;1.0028888407;
6.5016047680;0.6134532960;0.4047851030;-0.0920192619;-0.3318197082;1.0497736418;-0.6134532960;1.0021228444;
6.5022447680;0.6133610418;0.4047871034;-0.0920054235;-0.3318369675;1.0497762307;-0.6133610418;1.0010930001;
6.5035247680;0.6131774140;0.4047909532;-0.0919778790;-0.3318711942;1.0497813648;-0.6131774140;1.0001015721;
6.5048047680;0.6129951309;0.4047946057;-0.0919505361;-0.3319050071;1.0497864368;-0.6129951309;0.9998731297;
6.5073647680;0.6126357598;0.4048013534;-0.0918966297;-0.3319712295;1.0497963703;-0.6126357598;0.9997954776;
6.5124847680;0.6119648947;0.4048117119;-0.0917959986;-0.3320927193;1.0498145940;-0.6119648947;0.9999648909;
6.5227247680;0.6108284504;0.4048259143;-0.0916255296;-0.3322951917;1.0498449653;-0.6108284504;0.9999967030;
6.5329647680;0.6099156670;0.4048358222;-0.0914886102;-0.3324561894;1.0498691153;-0.6099156670;0.9999996899;
6.5432047680;0.6092313807;0.4048431377;-0.0913859658;-0.3325766290;1.0498871815;-0.6092313807;0.9999999705;
6.5636847680;0.6083839761;0.4048550732;-0.0912588534;-0.3327282110;1.0499099191;-0.6083839761;0.9999999731;
6.5841647680;0.6083199706;0.4048646046;-0.0912492524;-0.3327474986;1.0499128123;-0.6083199706;1.0000000873;
6.6251247680;0.6102458019;0.4048875561;-0.0915381311;-0.3324482879;1.0498679301;-0.6102458019;1.0000000052;
6.6660847680;0.6143553308;0.4049162192;-0.0921545689;-0.3317878632;1.0497688650;-0.6143553308;1.0000000000;
6.7070447680;0.6199759461;0.4049506117;-0.0929976728;-0.3308725670;1.0496315687;-0.6199759461;1.0000000009;
6.7480047680;0.6265276717;0.4049896948;-0.0939804452;-0.3297935524;1.0494697143;-0.6265276717;1.0000000011;
6.7889647680;0.6335500116;0.4050312640;-0.0950338107;-0.3286233710;1.0492941846;-0.6335500116;1.0000000012;
6.8299247680;0.6406937608;0.4050734303;-0.0961053879;-0.3274186414;1.0491134727;-0.6406937608;1.0000000012;
6.8708847680;0.6477029574;0.4051146972;-0.0971567818;-0.3262225678;1.0489340592;-0.6477029574;1.0000000011;
6.9118447680;0.6543969171;0.4051539314;-0.0981608896;-0.3250672244;1.0487607553;-0.6543969171;1.0000000011;
6.9528047680;0.6606547930;0.4051902853;-0.0990995839;-0.3239754404;1.0485969854;-0.6606547930;1.0000000010;
7.0347247680;0.6715830885;0.4052524598;-0.1007388508;-0.3220411606;1.0483068395;-0.6715830885;1.0000000008;
7.1166447680;0.6803808726;0.4052967343;-0.1020585366;-0.3204542107;1.0480687937;-0.6803808726;1.0000000006;
7.1985647680;0.6871463621;0.4053248960;-0.1030733740;-0.3192135937;1.0478826986;-0.6871463621;1.0000000005;
7.2804847680;0.6921202111;0.4053372784;-0.1038194617;-0.3182856574;1.0477435062;-0.6921202111;1.0000000003;
7.3624047680;0.6956115562;0.4053341160;-0.1043431706;-0.3176192902;1.0476435498;-0.6956115562;1.0000000002;
7.4443247680;0.6979401844;0.4053166901;-0.1046924697;-0.3171589324;1.0475744951;-0.6979401844;1.0000000001;
7.5262447680;0.6993999584;0.4052866393;-0.1049114388;-0.3168520890;1.0475284680;-0.6993999584;1.0000000001;
7.6081647680;0.7002403632;0.4052456270;-0.1050375012;-0.3166535055;1.0474986801;-0.7002403632;1.0000000000;
7.6900847680;0.7006607635;0.4051951677;-0.1051005622;-0.3165267437;1.0474796655;-0.7006607635;1.0000000000;
7.7720047680;0.7008124858;0.4051365620;-0.1051233208;-0.3164440900;1.0474672673;-0.7008124858;1.0000000000;
7.8539247680;0.7008050098;0.4050708941;-0.1051221994;-0.3163855508;1.0474584863;-0.7008050098;1.0000000000;
8.0177647680;0.7006327872;0.4049222136;-0.1050963657;-0.3162828236;1.0474430770;-0.7006327872;1.0000000000;
8.1816047680;0.7003874167;0.4047474193;-0.1050595596;-0.3161702731;1.0474261942;-0.7003874167;1.0000000000;
8.5092847680;0.7001543711;0.4043559985;-0.1050246023;-0.3158574671;1.0473792727;-0.7001543711;1.0000000000;
8.8369647680;0.7000545082;0.4039411303;-0.1050096226;-0.3154976499;1.0473252993;-0.7000545082;1.0000000000;
9.4923247680;0.7000089802;0.4031073545;-0.1050027933;-0.3147446248;1.0472123440;-0.7000089802;1.0000000000;
10.1476847680;0.7000007866;0.4023250474;-0.1050015643;-0.3140313160;1.0471053462;-0.7000007866;1.0000000000;
11.4584047680;0.7000000927;0.4011107452;-0.1050014602;-0.3129215286;1.0469388758;-0.7000000927;1.0000000000;
12.7691247680;0.7000002461;0.4002451562;-0.1050014832;-0.3121301100;1.0468201614;-0.7000002461;1.0000000000;
14.0798447680;0.7000002563;0.3996680727;-0.1050014847;-0.3116023978;1.0467410035;-0.7000002563;1.0000000000;
16.7012847680;0.7000001716;0.3989686663;-0.1050014720;-0.3109627439;1.0466450541;-0.7000001716;1.0000000000;
19.3227247680;0.7000000519;0.3987753765;-0.1050014541;-0.3107859661;1.0466185370;-0.7000000519;1.0000000000;
20.0000000000;0.7000000276;0.3987857264;-0.1050014504;-0.3107954380;1.0466199578;-0.7000000276;1.0000000000;
