time;NETWORK_1011_131_Upu_value;NETWORK_4011_401_Upu_value;NETWORK_B11___21_Upu_value;NETWORK_BG09__11_Upu_value;NETWORK_1012_131_Upu_value;NETWORK_4012_401_Upu_value;NETWORK_B12___21_Upu_value;NETWORK_BG01__11_Upu_value;NETWORK_BG10__11_Upu_value;NETWORK_1013_131_Upu_value;NETWORK_B13___21_Upu_value;NETWORK_BG02__11_Upu_value;NETWORK_1014_131_Upu_value;NETWORK_BG03__11_Upu_value;NETWORK_1021_131_Upu_value;NETWORK_BG04__11_Upu_value;NETWORK_1022_131_Upu_value;NETWORK_4022_401_Upu_value;NETWORK_B22___21_Upu_value;NETWORK_BG05__11_Upu_value;NETWORK_1041_131_Upu_value;NETWORK_B01___21_Upu_value;NETWORK_1042_131_Upu_value;NETWORK_B02___21_Upu_value;NETWORK_BG06__11_Upu_value;NETWORK_1043_131_Upu_value;NETWORK_B03___21_Upu_value;NETWORK_BG07__11_Upu_value;NETWORK_1044_131_Upu_value;NETWORK_4044_401_Upu_value;NETWORK_B04___21_Upu_value;NETWORK_1045_131_Upu_value;NETWORK_4045_401_Upu_value;NETWORK_B05___21_Upu_value;NETWORK_2031_221_Upu_value;NETWORK_4031_401_Upu_value;NETWORK_B31___21_Upu_value;NETWORK_BG12__11_Upu_value;NETWORK_2032_221_Upu_value;NETWORK_B32___21_Upu_value;NETWORK_BG08__11_Upu_value;NETWORK_4021_401_Upu_value;NETWORK_BG11__11_Upu_value;NETWORK_4032_401_Upu_value;NETWORK_4041_401_Upu_value;NETWORK_B41___21_Upu_value;NETWORK_BG13__11_Upu_value;NETWORK_4042_401_Upu_value;NETWORK_B42___21_Upu_value;NETWORK_BG14__11_Upu_value;NETWORK_4043_401_Upu_value;NETWORK_B43___21_Upu_value;NETWORK_4046_401_Upu_value;NETWORK_B46___21_Upu_value;NETWORK_4047_401_Upu_value;NETWORK_B47___21_Upu_value;NETWORK_BG15__11_Upu_value;NETWORK_4051_401_Upu_value;NETWORK_B51___21_Upu_value;NETWORK_BG16__11_Upu_value;NETWORK_4061_401_Upu_value;NETWORK_B61___21_Upu_value;NETWORK_4062_401_Upu_value;NETWORK_B62___21_Upu_value;NETWORK_BG17__11_Upu_value;NETWORK_4063_401_Upu_value;NETWORK_B63___21_Upu_value;NETWORK_BG18__11_Upu_value;NETWORK_4071_401_Upu_value;NETWORK_B71___21_Upu_value;NETWORK_BG19__11_Upu_value;NETWORK_4072_401_Upu_value;NETWORK_B72___21_Upu_value;NETWORK_BG20__11_Upu_value;
40.000000;1.056697;1.017014;0.997758;0.996564;1.059747;1.019112;0.994083;1.066325;1.013569;1.051810;0.992883;1.054481;1.058456;1.057536;1.025792;1.029854;1.039988;0.982029;0.984542;1.026515;0.977723;0.974270;1.001370;0.988196;1.005503;0.995482;0.975988;1.009494;0.968209;0.998615;0.971265;0.977386;1.018486;0.972578;1.003065;1.007911;0.979882;1.015478;1.060110;0.989013;1.047205;1.020933;1.016681;1.016650;1.008309;0.965828;1.005755;0.999626;0.963251;1.039527;1.000102;0.975184;1.004281;0.978250;1.036464;0.983168;1.041716;1.045208;0.978318;1.049438;1.013398;0.980125;1.039378;0.984405;1.004247;1.043075;0.989237;1.026111;1.046849;1.001229;1.029881;1.058699;0.997113;1.018524;
42.000000;1.056702;1.017014;0.997763;0.996613;1.059770;1.019122;0.994106;1.066376;1.013617;1.051845;0.992915;1.054532;1.058496;1.057588;1.025869;1.029955;1.039973;0.981994;0.984527;1.026579;0.977808;0.974354;1.001448;0.988273;1.005581;0.995566;0.976070;1.009606;0.968273;0.998678;0.971329;0.977464;1.018565;0.972655;1.003063;1.007902;0.979880;1.015553;1.060151;0.989052;1.047265;1.020898;1.016751;1.016636;1.008390;0.965905;1.006086;0.999660;0.963284;1.039627;1.000161;0.975241;1.004347;0.978314;1.036540;0.983240;1.041804;1.045295;0.978399;1.049527;1.013512;0.980235;1.039511;0.984532;1.004381;1.043211;0.989367;1.026241;1.046852;1.001232;1.029891;1.058702;0.997116;1.018526;
42.000000;1.056702;1.017014;0.997763;0.996613;1.059770;1.019122;0.994106;1.066376;1.013617;1.051845;0.992915;1.054532;1.058496;1.057588;1.025869;1.029955;1.039973;0.981994;0.984527;1.026579;0.977808;0.974354;1.001448;0.988273;1.005581;0.995566;0.976070;1.009606;0.968273;0.998678;0.971329;0.977464;1.018565;0.972655;1.003063;1.007902;0.979880;1.015553;1.060151;0.989052;1.047265;1.020898;1.016751;1.016636;1.008390;0.965905;1.006086;0.999660;0.963284;1.039627;1.000161;0.975241;1.004347;0.978314;1.036540;0.983240;1.041804;1.045295;0.978399;1.049527;1.013512;0.980235;1.039511;0.984532;1.004381;1.043211;0.989367;1.026241;1.046852;1.001232;1.029891;1.058702;0.997116;1.018526;
44.000000;1.054531;1.014774;0.995707;0.995672;1.058152;1.017200;0.992583;1.065556;1.012745;1.050591;0.991730;1.053804;1.057399;1.056892;1.023855;1.028631;1.035783;0.977530;0.980551;1.025189;0.968811;0.975244;0.998168;0.985026;1.004133;0.987559;0.978008;1.006831;0.960775;0.991209;0.973752;0.970230;1.011410;0.975318;0.997441;1.001638;0.974374;1.013660;1.057613;0.986678;1.046225;1.014877;1.014923;1.009987;1.001146;0.968375;1.002150;0.992769;0.966124;1.037234;0.993281;0.978226;0.997944;0.981809;1.031595;0.988156;1.039900;1.040498;0.973898;1.047659;1.008048;0.984615;1.035496;0.980719;1.002225;1.040300;0.986599;1.024451;1.046073;1.000485;1.029704;1.058501;0.996926;1.018467;
44.000000;1.054531;1.014774;0.995707;0.995672;1.058152;1.017200;0.992583;1.065556;1.012745;1.050591;0.991730;1.053804;1.057399;1.056892;1.023855;1.028631;1.035783;0.977530;0.980551;1.025189;0.968811;0.975244;0.998168;0.985026;1.004133;0.987559;0.978008;1.006831;0.960775;0.991209;0.973752;0.970230;1.011410;0.975318;0.997441;1.001638;0.974374;1.013660;1.057613;0.986678;1.046225;1.014877;1.014923;1.009987;1.001146;0.968375;1.002150;0.992769;0.966124;1.037234;0.993281;0.978226;0.997944;0.981809;1.031595;0.988156;1.039900;1.040498;0.973898;1.047659;1.008048;0.984615;1.035496;0.980719;1.002225;1.040300;0.986599;1.024451;1.046073;1.000485;1.029704;1.058501;0.996926;1.018467;
46.000000;1.054132;1.014390;0.995330;0.995465;1.057812;1.016848;0.992264;1.065310;1.012517;1.050264;0.991419;1.053528;1.057083;1.056605;1.023238;1.028053;1.035220;0.976966;0.980017;1.025112;0.969139;0.975574;0.998402;0.985258;1.004380;0.987933;0.978379;1.007698;0.960938;0.991346;0.973917;0.970429;1.011604;0.975517;0.997070;1.001252;0.974011;1.013822;1.057397;0.986475;1.046101;1.014470;1.015060;1.009630;1.001090;0.968320;1.002915;0.992827;0.966180;1.037784;0.993461;0.978403;0.998183;0.982044;1.031919;0.988467;1.040357;1.040815;0.974195;1.048095;1.008010;0.984578;1.035474;0.980699;1.002275;1.040202;0.986505;1.024287;1.045955;1.000372;1.029732;1.058482;0.996908;1.018472;
46.000000;1.054132;1.014390;0.995330;0.995465;1.057812;1.016848;0.992264;1.065310;1.012517;1.050264;0.991419;1.053528;1.057083;1.056605;1.023238;1.028053;1.035220;0.976966;0.980017;1.025112;0.969139;0.975574;0.998402;0.985258;1.004380;0.987933;0.978379;1.007698;0.960938;0.991346;0.973917;0.970429;1.011604;0.975517;0.997070;1.001252;0.974011;1.013822;1.057397;0.986475;1.046101;1.014470;1.015060;1.009630;1.001090;0.968320;1.002915;0.992827;0.966180;1.037784;0.993461;0.978403;0.998183;0.982044;1.031919;0.988467;1.040357;1.040815;0.974195;1.048095;1.008010;0.984578;1.035474;0.980699;1.002275;1.040202;0.986505;1.024287;1.045955;1.000372;1.029732;1.058482;0.996908;1.018472;
48.000000;1.054071;1.014324;0.995272;0.995509;1.057791;1.016803;0.992245;1.065350;1.012556;1.050262;0.991418;1.053564;1.057092;1.056638;1.023247;1.028109;1.035089;0.976804;0.979892;1.025200;0.969293;0.975729;0.998525;0.985380;1.004505;0.988097;0.978541;1.007999;0.961033;0.991434;0.974013;0.970551;1.011726;0.975640;0.996974;1.001143;0.973917;1.013948;1.057404;0.986482;1.046159;1.014323;1.015174;1.009519;1.001167;0.968395;1.003520;0.992862;0.966213;1.038023;0.993551;0.978493;0.998295;0.982154;1.032061;0.988602;1.040540;1.040968;0.974339;1.048276;1.008145;0.984710;1.035643;0.980858;1.002468;1.040357;0.986654;1.024419;1.045942;1.000359;1.029755;1.058486;0.996912;1.018478;
50.000000;1.054159;1.014398;0.995355;0.995691;1.057918;1.016897;0.992363;1.065537;1.012737;1.050413;0.991560;1.053751;1.057254;1.056827;1.023541;1.028465;1.035138;0.976802;0.979938;1.025403;0.969540;0.975973;0.998752;0.985605;1.004730;0.988340;0.978778;1.008297;0.961226;0.991625;0.974205;0.970779;1.011960;0.975865;0.997021;1.001172;0.973962;1.014159;1.057551;0.986620;1.046346;1.014316;1.015378;1.009544;1.001341;0.968560;1.004030;0.992994;0.966340;1.038291;0.993737;0.978672;0.998496;0.982348;1.032283;0.988812;1.040784;1.041216;0.974571;1.048524;1.008457;0.985010;1.036023;0.981220;1.002870;1.040753;0.987030;1.024803;1.045983;1.000399;1.029787;1.058512;0.996936;1.018498;
50.000000;1.054159;1.014398;0.995355;0.995691;1.057918;1.016897;0.992363;1.065537;1.012737;1.050413;0.991560;1.053751;1.057254;1.056827;1.023541;1.028465;1.035138;0.976802;0.979938;1.025403;0.969540;0.975973;0.998752;0.985605;1.004730;0.988340;0.978778;1.008297;0.961226;0.991625;0.974205;0.970779;1.011960;0.975865;0.997021;1.001172;0.973962;1.014159;1.057551;0.986620;1.046346;1.014316;1.015378;1.009544;1.001341;0.968560;1.004030;0.992994;0.966340;1.038291;0.993737;0.978672;0.998496;0.982348;1.032283;0.988812;1.040784;1.041216;0.974571;1.048524;1.008457;0.985010;1.036023;0.981220;1.002870;1.040753;0.987030;1.024803;1.045983;1.000399;1.029787;1.058512;0.996936;1.018498;
