time;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_PInjPu;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_QInjPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
10.002058;0.000000;1.020000;0.800000;0.080142;0.819535;0.658145;0.653033;3.187613;0.839570;
10.002062;0.000000;1.020000;0.800000;0.080148;0.819170;0.657860;0.651984;3.182351;0.839207;
10.002071;0.000000;1.020000;0.800000;0.080159;0.818441;0.657289;0.649889;3.171853;0.838480;
10.002090;0.000000;1.020000;0.800000;0.080180;0.816984;0.656149;0.645719;3.150968;0.837029;
10.002126;0.000000;1.020000;0.800000;0.080222;0.814078;0.653876;0.637472;3.109633;0.834133;
10.002199;0.000000;1.020000;0.800000;0.080296;0.808298;0.649351;0.621319;3.028699;0.828371;
10.002305;0.000000;1.020000;0.800000;0.080385;0.800000;0.642854;0.598719;2.915461;0.820096;
10.002310;0.000000;1.020000;0.800000;0.080388;0.799614;0.642552;0.597686;2.910282;0.819711;
10.002315;0.000000;1.020000;0.800000;0.080392;0.799229;0.642250;0.596655;2.905113;0.819327;
10.002325;0.000000;1.020000;0.800000;0.080399;0.798458;0.641646;0.594595;2.894803;0.818558;
10.002345;0.000000;1.020000;0.800000;0.080412;0.796919;0.640441;0.590505;2.874297;0.817022;
10.002385;0.000000;1.020000;0.800000;0.080436;0.793850;0.638036;0.582411;2.833754;0.813959;
10.002464;0.000000;1.020000;0.800000;0.080476;0.787747;0.633253;0.566595;2.754505;0.807866;
10.002623;0.000000;1.020000;0.800000;0.080522;0.775685;0.623795;0.536377;2.603109;0.795816;
10.002625;0.000000;1.020000;0.800000;0.080522;0.775544;0.623684;0.536030;2.601374;0.795674;
10.002630;0.000000;1.020000;0.800000;0.080523;0.775130;0.623359;0.535018;2.596304;0.795261;
10.002636;0.000000;1.020000;0.800000;0.080523;0.774716;0.623035;0.534008;2.591244;0.794847;
10.002647;0.000000;1.020000;0.800000;0.080525;0.773889;0.622386;0.531994;2.581153;0.794020;
10.002669;0.000000;1.020000;0.800000;0.080526;0.772237;0.621090;0.527991;2.561099;0.792369;
10.002713;0.000000;1.020000;0.800000;0.080528;0.768944;0.618506;0.520086;2.521496;0.789076;
10.002801;0.000000;1.020000;0.800000;0.080520;0.762401;0.613370;0.504672;2.444280;0.782531;
10.002976;0.000000;1.020000;0.800000;0.080467;0.749485;0.603225;0.475369;2.297494;0.769602;
10.003035;0.000000;1.020000;0.800000;0.080440;0.745248;0.599895;0.466070;2.250915;0.765357;
10.003041;0.000000;1.020000;0.800000;0.080436;0.744794;0.599539;0.465086;2.245987;0.764904;
10.003047;0.000000;1.020000;0.800000;0.080433;0.744342;0.599183;0.464105;2.241070;0.764450;
10.003060;0.000000;1.020000;0.800000;0.080426;0.743437;0.598472;0.462144;2.231271;0.763543;
10.003085;0.000000;1.020000;0.800000;0.080411;0.741630;0.597051;0.458265;2.211806;0.761733;
10.003135;0.000000;1.020000;0.800000;0.080379;0.738030;0.594221;0.450597;2.173445;0.758125;
10.003235;0.000000;1.020000;0.800000;0.080303;0.730884;0.588601;0.435720;2.098907;0.750960;
10.003435;0.000000;1.020000;0.800000;0.080110;0.716803;0.577518;0.407627;1.958214;0.736831;
10.003836;0.000000;1.020000;0.800000;0.079573;0.689462;0.555972;0.357532;1.707374;0.709356;
10.004237;0.000000;1.020000;0.800000;0.078852;0.663188;0.535232;0.314642;1.492585;0.682901;
10.004638;0.000000;1.020000;0.800000;0.077971;0.637942;0.515270;0.277896;1.308739;0.657435;
10.004922;0.000000;1.020000;0.800000;0.077264;0.620637;0.501569;0.255075;1.194584;0.639953;
10.004922;0.000000;1.020000;0.800000;0.077264;0.620637;0.501569;0.255070;1.194585;0.639953;
10.004932;0.000000;1.020000;0.800000;0.077238;0.620030;0.501089;0.254310;1.190760;0.639339;
10.004942;0.000000;1.020000;0.800000;0.077211;0.619424;0.500609;0.253549;1.186952;0.638727;
10.004963;0.000000;1.020000;0.800000;0.077157;0.618214;0.499649;0.252034;1.179375;0.637503;
10.005003;0.000000;1.020000;0.800000;0.077049;0.615800;0.497737;0.249040;1.164397;0.635062;
10.005084;0.000000;1.020000;0.800000;0.076830;0.611001;0.493933;0.243189;1.135130;0.630209;
10.005246;0.000000;1.020000;0.800000;0.076378;0.601518;0.486414;0.232020;1.079265;0.620613;
10.005570;0.000000;1.020000;0.800000;0.075424;0.583002;0.471719;0.211655;0.977431;0.601858;
10.006218;0.000000;1.020000;0.800000;0.073360;0.547692;0.443650;0.177722;0.807836;0.566032;
10.006778;0.000000;1.020000;0.800000;0.071437;0.518920;0.420733;0.154423;0.691498;0.536779;
10.006778;0.000000;1.020000;0.800000;0.071437;0.518920;0.420733;0.154424;0.691497;0.536779;
10.006790;0.000000;1.020000;0.800000;0.071395;0.518330;0.420263;0.153989;0.689315;0.536179;
10.006802;0.000000;1.020000;0.800000;0.071353;0.517742;0.419794;0.153554;0.687145;0.535580;
10.006826;0.000000;1.020000;0.800000;0.071268;0.516565;0.418856;0.152690;0.682831;0.534383;
10.006873;0.000000;1.020000;0.800000;0.071099;0.514222;0.416987;0.150984;0.674317;0.531996;
10.006968;0.000000;1.020000;0.800000;0.070759;0.509566;0.413274;0.147663;0.657742;0.527256;
10.007157;0.000000;1.020000;0.800000;0.070071;0.500386;0.405948;0.141368;0.626333;0.517904;
10.007165;0.000000;1.020000;0.800000;0.070042;0.500000;0.405639;0.141110;0.625047;0.517510;
10.007177;0.000000;1.020000;0.800000;0.069998;0.499429;0.405184;0.140731;0.623157;0.516929;
10.007189;0.000000;1.020000;0.800000;0.069955;0.498860;0.404729;0.140354;0.621275;0.516348;
10.007213;0.000000;1.020000;0.800000;0.069867;0.497722;0.403821;0.139604;0.617534;0.515189;
10.007260;0.000000;1.020000;0.800000;0.069693;0.495454;0.402010;0.138124;0.610153;0.512877;
10.007356;0.000000;1.020000;0.800000;0.069342;0.490950;0.398413;0.135243;0.595783;0.508285;
10.007546;0.000000;1.020000;0.800000;0.068636;0.482069;0.391318;0.129782;0.568556;0.499228;
10.007927;0.000000;1.020000;0.800000;0.067208;0.464800;0.377510;0.119965;0.519638;0.481602;
10.008308;0.000000;1.020000;0.800000;0.065765;0.448173;0.364203;0.111459;0.477307;0.464615;
10.008973;0.000000;1.020000;0.800000;0.063243;0.420638;0.342137;0.099210;0.416411;0.436448;
10.008973;0.000000;1.020000;0.800000;0.063243;0.420638;0.342137;0.099211;0.416411;0.436448;
10.008984;0.000000;1.020000;0.800000;0.063198;0.420163;0.341756;0.099021;0.415465;0.435963;
10.008996;0.000000;1.020000;0.800000;0.063152;0.419690;0.341376;0.098831;0.414525;0.435478;
10.009020;0.000000;1.020000;0.800000;0.063062;0.418743;0.340617;0.098454;0.412653;0.434509;
10.009067;0.000000;1.020000;0.800000;0.062881;0.416857;0.339104;0.097710;0.408961;0.432577;
10.009162;0.000000;1.020000;0.800000;0.062519;0.413111;0.336098;0.096260;0.401768;0.428741;
10.009352;0.000000;1.020000;0.800000;0.061796;0.405724;0.330169;0.093510;0.388125;0.421173;
10.009732;0.000000;1.020000;0.800000;0.060357;0.391360;0.318631;0.088546;0.363550;0.406449;
10.010491;0.000000;1.020000;0.800000;0.057525;0.364188;0.296781;0.080406;0.323427;0.378569;
10.010967;0.000000;1.020000;0.800000;0.055789;0.348164;0.283879;0.076227;0.303337;0.362112;
10.010967;0.000000;1.020000;0.800000;0.055789;0.348164;0.283879;0.076287;0.303274;0.362112;
10.010978;0.000000;1.020000;0.800000;0.055746;0.347774;0.283564;0.076194;0.302821;0.361711;
10.010990;0.000000;1.020000;0.800000;0.055703;0.347385;0.283250;0.076101;0.302370;0.361310;
10.011014;0.000000;1.020000;0.800000;0.055616;0.346606;0.282623;0.075917;0.301472;0.360510;
10.011062;0.000000;1.020000;0.800000;0.055444;0.345055;0.281373;0.075553;0.299699;0.358916;
10.011073;0.000000;1.020000;0.800000;0.055404;0.344690;0.281079;0.075468;0.299285;0.358541;
10.011085;0.000000;1.020000;0.800000;0.055361;0.344304;0.280768;0.075378;0.298848;0.358144;
10.011097;0.000000;1.020000;0.800000;0.055318;0.343918;0.280457;0.075289;0.298413;0.357748;
10.011121;0.000000;1.020000;0.800000;0.055232;0.343148;0.279836;0.075111;0.297548;0.356956;
10.011168;0.000000;1.020000;0.800000;0.055061;0.341612;0.278598;0.074759;0.295840;0.355377;
10.011264;0.000000;1.020000;0.800000;0.054719;0.338562;0.276139;0.074072;0.292506;0.352242;
10.011454;0.000000;1.020000;0.800000;0.054041;0.332548;0.271289;0.072761;0.286161;0.346058;
10.011836;0.000000;1.020000;0.800000;0.052705;0.320854;0.261854;0.070365;0.274647;0.334031;
10.012553;0.000000;1.020000;0.800000;0.050273;0.300000;0.245008;0.066525;0.256498;0.312568;
10.012565;0.000000;1.020000;0.800000;0.050233;0.299664;0.244736;0.066468;0.256233;0.312222;
10.012577;0.000000;1.020000;0.800000;0.050194;0.299328;0.244465;0.066411;0.255969;0.311877;
10.012601;0.000000;1.020000;0.800000;0.050114;0.298658;0.243923;0.066299;0.255443;0.311187;
10.012649;0.000000;1.020000;0.800000;0.049955;0.297322;0.242843;0.066074;0.254404;0.309811;
10.012745;0.000000;1.020000;0.800000;0.049640;0.294669;0.240697;0.065635;0.252372;0.307079;
10.012938;0.000000;1.020000;0.800000;0.049014;0.289439;0.236465;0.064790;0.248485;0.301693;
10.013322;0.000000;1.020000;0.800000;0.047790;0.279273;0.228234;0.063215;0.241347;0.291220;
10.014091;0.000000;1.020000;0.800000;0.045446;0.260057;0.212652;0.060404;0.229041;0.271418;
10.014860;0.000000;1.020000;0.800000;0.043247;0.242256;0.198183;0.057711;0.218839;0.253068;
10.015407;0.000000;1.020000;0.800000;0.041807;0.230728;0.188780;0.056238;0.212347;0.241180;
10.015891;0.000000;1.020000;0.800000;0.040591;0.221001;0.180827;0.054835;0.207180;0.231149;
10.016375;0.000000;1.020000;0.800000;0.039431;0.211723;0.173224;0.053485;0.202408;0.221581;
10.016859;0.000000;1.020000;0.800000;0.038326;0.202873;0.165952;0.052194;0.198024;0.212455;
10.017827;0.000000;1.020000;0.800000;0.036242;0.186113;0.152136;0.049777;0.190235;0.195173;
10.018795;0.000000;1.020000;0.800000;0.034355;0.170796;0.139438;0.047610;0.183925;0.179385;
10.019762;0.000000;1.020000;0.800000;0.032663;0.156861;0.127806;0.045720;0.179066;0.165027;
10.021698;0.000000;1.020000;0.800000;0.029807;0.132585;0.107327;0.042727;0.173216;0.140037;
10.022466;0.000000;1.020000;0.800000;0.028854;0.124157;0.100135;0.041827;0.172168;0.131370;
10.022466;0.000000;1.020000;0.800000;0.028854;0.124157;0.100135;0.041817;0.172175;0.131370;
10.022482;0.000000;1.020000;0.800000;0.028835;0.123987;0.099989;0.041800;0.172163;0.131196;
10.022499;0.000000;1.020000;0.800000;0.028816;0.123817;0.099843;0.041782;0.172151;0.131021;
10.022531;0.000000;1.020000;0.800000;0.028778;0.123479;0.099553;0.041748;0.172129;0.130673;
10.022597;0.000000;1.020000;0.800000;0.028703;0.122805;0.098975;0.041680;0.172086;0.129981;
10.022728;0.000000;1.020000;0.800000;0.028556;0.121471;0.097828;0.041546;0.172016;0.128609;
10.022989;0.000000;1.020000;0.800000;0.028268;0.118853;0.095574;0.041292;0.171925;0.125920;
10.023512;0.000000;1.020000;0.800000;0.027724;0.113816;0.091222;0.040830;0.171938;0.120747;
10.023917;0.000000;1.020000;0.800000;0.027328;0.110081;0.087981;0.040512;0.172109;0.116913;
10.023935;0.000000;1.020000;0.800000;0.027311;0.109917;0.087839;0.040498;0.172121;0.116745;
10.023954;0.000000;1.020000;0.800000;0.027293;0.109754;0.087697;0.040485;0.172132;0.116577;
10.023990;0.000000;1.020000;0.800000;0.027259;0.109428;0.087413;0.040459;0.172156;0.116243;
10.024063;0.000000;1.020000;0.800000;0.027192;0.108779;0.086847;0.040407;0.172208;0.115577;
10.024209;0.000000;1.020000;0.800000;0.027058;0.107495;0.085728;0.040305;0.172323;0.114259;
10.024500;0.000000;1.020000;0.800000;0.026800;0.104982;0.083532;0.040116;0.172602;0.111682;
10.025084;0.000000;1.020000;0.800000;0.026316;0.100167;0.079308;0.039784;0.173337;0.106747;
10.026250;0.000000;1.020000;0.800000;0.025468;0.091324;0.071481;0.039290;0.175418;0.097691;
10.027416;0.000000;1.020000;0.800000;0.024765;0.083449;0.064425;0.038996;0.178144;0.089640;
10.028583;0.000000;1.020000;0.800000;0.024189;0.076443;0.058066;0.038840;0.181337;0.082490;
10.029749;0.000000;1.020000;0.800000;0.023725;0.070212;0.052336;0.038801;0.184829;0.076143;
10.030915;0.000000;1.020000;0.800000;0.023356;0.064670;0.047172;0.038858;0.188483;0.070509;
10.032081;0.000000;1.020000;0.800000;0.023069;0.059743;0.042517;0.038987;0.192191;0.065510;
10.032652;0.000000;1.020000;0.800000;0.022951;0.057517;0.040397;0.039077;0.193999;0.063254;
10.032652;0.000000;1.020000;0.800000;0.022951;0.057517;0.040397;0.039122;0.193988;0.063254;
10.032701;0.000000;1.020000;0.800000;0.022942;0.057333;0.040221;0.039130;0.194143;0.063069;
10.032750;0.000000;1.020000;0.800000;0.022934;0.057151;0.040046;0.039139;0.194298;0.062884;
10.032849;0.000000;1.020000;0.800000;0.022916;0.056788;0.039698;0.039154;0.194608;0.062517;
10.033046;0.000000;1.020000;0.800000;0.022883;0.056074;0.039010;0.039188;0.195227;0.061794;
10.033440;0.000000;1.020000;0.800000;0.022821;0.054685;0.037669;0.039258;0.196455;0.060390;
10.034228;0.000000;1.020000;0.800000;0.022716;0.052064;0.035122;0.039407;0.198875;0.057743;
10.035804;0.000000;1.020000;0.800000;0.022568;0.047385;0.030516;0.039729;0.203526;0.053027;
10.037380;0.000000;1.020000;0.800000;0.022491;0.043385;0.026504;0.039964;0.207873;0.049008;
10.038956;0.000000;1.020000;0.800000;0.022470;0.039970;0.023015;0.040398;0.211833;0.045588;
10.040532;0.000000;1.020000;0.800000;0.022490;0.037057;0.019982;0.040717;0.215429;0.042680;
10.042108;0.000000;1.020000;0.800000;0.022541;0.034573;0.017346;0.041015;0.218651;0.040208;
10.043684;0.000000;1.020000;0.800000;0.022614;0.032455;0.015055;0.041171;0.221522;0.038109;
10.045260;0.000000;1.020000;0.800000;0.022702;0.030649;0.013064;0.041428;0.224046;0.036324;
10.046836;0.000000;1.020000;0.800000;0.022798;0.029109;0.011335;0.041660;0.226261;0.034809;
10.048412;0.000000;1.020000;0.800000;0.022899;0.027796;0.009833;0.041866;0.228195;0.033521;
10.049988;0.000000;1.020000;0.800000;0.023002;0.026677;0.008528;0.042048;0.229879;0.032427;
10.051564;0.000000;1.020000;0.800000;0.023103;0.025723;0.007396;0.042207;0.231339;0.031498;
10.052776;0.000000;1.020000;0.800000;0.023178;0.025084;0.006626;0.042316;0.232328;0.030879;
10.052776;0.000000;1.020000;0.800000;0.023178;0.025084;0.006626;0.042375;0.232325;0.030879;
10.052842;0.000000;1.020000;0.800000;0.023183;0.025052;0.006587;0.042380;0.232376;0.030848;
10.052908;0.000000;1.020000;0.800000;0.023187;0.025020;0.006548;0.042386;0.232426;0.030817;
10.053041;0.000000;1.020000;0.800000;0.023195;0.024957;0.006470;0.042396;0.232525;0.030755;
10.053306;0.000000;1.020000;0.800000;0.023211;0.024832;0.006318;0.042416;0.232720;0.030635;
10.053837;0.000000;1.020000;0.800000;0.023243;0.024592;0.006023;0.042455;0.233096;0.030403;
10.054898;0.000000;1.020000;0.800000;0.023305;0.024148;0.005474;0.042528;0.233796;0.029975;
10.057020;0.000000;1.020000;0.800000;0.023423;0.023385;0.004514;0.042655;0.235011;0.029241;
10.059142;0.000000;1.020000;0.800000;0.023529;0.022767;0.003719;0.042706;0.236007;0.028650;
10.060660;0.000000;1.020000;0.800000;0.023599;0.022398;0.003235;0.042755;0.236605;0.028298;
10.060660;0.000000;1.020000;0.800000;0.023599;0.022398;0.003235;0.042822;0.236604;0.028298;
10.060728;0.000000;1.020000;0.800000;0.023602;0.022383;0.003215;0.042825;0.236629;0.028284;
10.060797;0.000000;1.020000;0.800000;0.023605;0.022368;0.003195;0.042828;0.236653;0.028270;
10.060934;0.000000;1.020000;0.800000;0.023611;0.022339;0.003156;0.042832;0.236701;0.028242;
10.061208;0.000000;1.020000;0.800000;0.023623;0.022281;0.003079;0.042842;0.236795;0.028187;
10.061757;0.000000;1.020000;0.800000;0.023646;0.022170;0.002929;0.042861;0.236977;0.028081;
10.062853;0.000000;1.020000;0.800000;0.023690;0.021965;0.002652;0.042897;0.237313;0.027887;
10.065047;0.000000;1.020000;0.800000;0.023771;0.021613;0.002170;0.042957;0.237890;0.027556;
10.069434;0.000000;1.020000;0.800000;0.023903;0.021092;0.001435;0.043047;0.238752;0.027068;
10.073820;0.000000;1.020000;0.800000;0.024003;0.020756;0.000939;0.043106;0.239312;0.026757;
10.074998;0.000000;1.020000;0.800000;0.024025;0.020687;0.000834;0.043118;0.239427;0.026693;
10.074998;0.000000;1.020000;0.800000;0.024025;0.020687;0.000834;-0.347606;-0.847864;0.026693;
10.074999;0.000000;1.020000;0.800000;0.023432;0.020818;0.000689;-0.347801;-0.848728;0.026676;
10.075001;0.000000;1.020000;0.800000;0.022839;0.020950;0.000544;-0.347995;-0.849592;0.026660;
10.075004;0.000000;1.020000;0.800000;0.021653;0.021213;0.000255;-0.348384;-0.851316;0.026626;
10.075010;0.000000;1.020000;0.800000;0.019286;0.021738;-0.000324;-0.349159;-0.854754;0.026560;
10.075022;0.000000;1.020000;0.800000;0.014563;0.022789;-0.001479;-0.350701;-0.861581;0.026430;
10.075046;0.000000;1.020000;0.800000;0.005167;0.024887;-0.003779;-0.353748;-0.875047;0.026179;
10.075095;0.000000;1.020000;0.800000;-0.013427;0.029073;-0.008339;-0.359702;-0.901236;0.025716;
10.075192;0.000000;1.020000;0.800000;-0.049830;0.037401;-0.017301;-0.371061;-0.950717;0.024943;
10.075385;0.000000;1.020000;0.800000;-0.119572;0.053881;-0.034605;-0.391683;-1.038655;0.023988;
10.075579;0.000000;1.020000;0.800000;-0.185321;0.070130;-0.051107;-0.409684;-1.112897;0.023800;
10.075758;0.000000;1.020000;0.800000;-0.242831;0.084990;-0.065714;-0.424198;-1.170501;0.024283;
10.075758;0.000000;1.020000;0.800000;-0.242831;0.084990;-0.065714;-0.424201;-1.170500;0.024283;
10.075760;0.000000;1.020000;0.800000;-0.243459;0.085157;-0.065874;-0.424353;-1.171090;0.024292;
10.075762;0.000000;1.020000;0.800000;-0.244087;0.085323;-0.066035;-0.424505;-1.171679;0.024301;
10.075766;0.000000;1.020000;0.800000;-0.245341;0.085655;-0.066355;-0.424808;-1.172852;0.024320;
10.075774;0.000000;1.020000;0.800000;-0.247844;0.086319;-0.066996;-0.425410;-1.175184;0.024357;
10.075790;0.000000;1.020000;0.800000;-0.252832;0.087645;-0.068273;-0.426603;-1.179788;0.024437;
10.075823;0.000000;1.020000;0.800000;-0.262730;0.090293;-0.070811;-0.428944;-1.188759;0.024611;
10.075887;0.000000;1.020000;0.800000;-0.282218;0.095570;-0.075826;-0.433443;-1.205769;0.025016;
10.076016;0.000000;1.020000;0.800000;-0.319984;0.106049;-0.085614;-0.441737;-1.236191;0.026053;
10.076275;0.000000;1.020000;0.800000;-0.390829;0.126705;-0.104251;-0.455684;-1.283617;0.028998;
10.076533;0.000000;1.020000;0.800000;-0.455624;0.146963;-0.121678;-0.466405;-1.314870;0.033057;
10.076724;0.000000;1.020000;0.800000;-0.499810;0.161684;-0.133818;-0.472454;-1.328705;0.036731;
10.076724;0.000000;1.020000;0.800000;-0.499810;0.161684;-0.133818;-0.472466;-1.328702;0.036731;
10.076727;0.000000;1.020000;0.800000;-0.500413;0.161891;-0.133986;-0.472541;-1.328845;0.036787;
10.076730;0.000000;1.020000;0.800000;-0.501015;0.162098;-0.134153;-0.472616;-1.328987;0.036844;
10.076735;0.000000;1.020000;0.800000;-0.502218;0.162512;-0.134487;-0.472764;-1.329267;0.036957;
10.076746;0.000000;1.020000;0.800000;-0.504616;0.163339;-0.135154;-0.473058;-1.329810;0.037185;
10.076768;0.000000;1.020000;0.800000;-0.509383;0.164992;-0.136482;-0.473631;-1.330828;0.037646;
10.076811;0.000000;1.020000;0.800000;-0.518803;0.168290;-0.139115;-0.474723;-1.332598;0.038589;
10.076898;0.000000;1.020000;0.800000;-0.537185;0.174852;-0.144289;-0.476694;-1.335100;0.040556;
10.077071;0.000000;1.020000;0.800000;-0.572159;0.187846;-0.154279;-0.479822;-1.336163;0.044807;
10.077418;0.000000;1.020000;0.800000;-0.635277;0.213320;-0.172885;-0.483116;-1.324059;0.054501;
10.077764;0.000000;1.020000;0.800000;-0.689708;0.238115;-0.189741;-0.482924;-1.295674;0.065688;
10.078002;0.000000;1.020000;0.800000;-0.722225;0.254715;-0.200321;-0.481018;-1.268349;0.074159;
10.078239;0.000000;1.020000;0.800000;-0.751105;0.271006;-0.210159;-0.477705;-1.235596;0.083229;
10.078477;0.000000;1.020000;0.800000;-0.776535;0.286991;-0.219281;-0.473038;-1.198165;0.092857;
10.078487;0.000000;1.020000;0.800000;-0.777577;0.287686;-0.219665;-0.472802;-1.196425;0.093292;
10.078491;0.000000;1.020000;0.800000;-0.777975;0.287954;-0.219813;-0.472711;-1.195752;0.093460;
10.078495;0.000000;1.020000;0.800000;-0.778372;0.288222;-0.219961;-0.472619;-1.195078;0.093628;
10.078503;0.000000;1.020000;0.800000;-0.779164;0.288757;-0.220255;-0.472435;-1.193727;0.093966;
10.078519;0.000000;1.020000;0.800000;-0.780738;0.289826;-0.220842;-0.472063;-1.191012;0.094642;
10.078552;0.000000;1.020000;0.800000;-0.783840;0.291961;-0.222007;-0.471300;-1.185526;0.096001;
10.078616;0.000000;1.020000;0.800000;-0.789870;0.296215;-0.224298;-0.469702;-1.174348;0.098748;
10.078673;0.000000;1.020000;0.800000;-0.795066;0.300000;-0.226306;-0.468193;-1.164127;0.101233;
10.078678;0.000000;1.020000;0.800000;-0.795482;0.300309;-0.226468;-0.468066;-1.163281;0.101438;
10.078683;0.000000;1.020000;0.800000;-0.795898;0.300618;-0.226630;-0.467939;-1.162434;0.101643;
10.078692;0.000000;1.020000;0.800000;-0.796725;0.301235;-0.226954;-0.467683;-1.160736;0.102054;
10.078711;0.000000;1.020000;0.800000;-0.798365;0.302469;-0.227598;-0.467165;-1.157324;0.102877;
10.078749;0.000000;1.020000;0.800000;-0.801588;0.304930;-0.228874;-0.466105;-1.150434;0.104533;
10.078824;0.000000;1.020000;0.800000;-0.807803;0.309831;-0.231377;-0.463891;-1.136407;0.107880;
10.078975;0.000000;1.020000;0.800000;-0.819331;0.319543;-0.236185;-0.459094;-1.107425;0.114710;
10.079126;0.000000;1.020000;0.800000;-0.829683;0.329138;-0.240733;-0.453823;-1.077319;0.121717;
10.079276;0.000000;1.020000;0.800000;-0.838897;0.338616;-0.245025;-0.448090;-1.046221;0.128892;
10.079427;0.000000;1.020000;0.800000;-0.847010;0.347978;-0.249066;-0.441915;-1.014252;0.136226;
10.079578;0.000000;1.020000;0.800000;-0.854061;0.357226;-0.252859;-0.435317;-0.981526;0.143711;
10.079729;0.000000;1.020000;0.800000;-0.860086;0.366360;-0.256409;-0.428313;-0.948148;0.151338;
10.080030;0.000000;1.020000;0.800000;-0.869251;0.384292;-0.262797;-0.413155;-0.879801;0.166980;
10.080331;0.000000;1.020000;0.800000;-0.874751;0.401783;-0.268255;-0.396573;-0.809954;0.183095;
10.080633;0.000000;1.020000;0.800000;-0.876844;0.418841;-0.272807;-0.378697;-0.739241;0.199630;
10.080665;0.000000;1.020000;0.800000;-0.876881;0.420633;-0.273241;-0.376721;-0.731674;0.201413;
10.080665;0.000000;1.020000;0.800000;-0.876881;0.420633;-0.273241;-0.376727;-0.731671;0.201413;
10.080665;0.000000;1.020000;0.800000;-0.876881;0.420640;-0.273242;-0.376720;-0.731645;0.201419;
10.080665;0.000000;1.020000;0.800000;-0.876881;0.420640;-0.273242;-0.376720;-0.731644;0.201419;
10.080672;0.000000;1.020000;0.800000;-0.876881;0.421044;-0.273338;-0.376272;-0.729938;0.201824;
10.080680;0.000000;1.020000;0.800000;-0.876878;0.421448;-0.273433;-0.375823;-0.728231;0.202228;
10.080694;0.000000;1.020000;0.800000;-0.876870;0.422255;-0.273623;-0.374923;-0.724816;0.203037;
10.080723;0.000000;1.020000;0.800000;-0.876831;0.423866;-0.273996;-0.373115;-0.717984;0.204659;
10.080781;0.000000;1.020000;0.800000;-0.876669;0.427078;-0.274719;-0.369468;-0.704314;0.207910;
10.080897;0.000000;1.020000;0.800000;-0.876013;0.433454;-0.276068;-0.362055;-0.676967;0.214450;
10.081130;0.000000;1.020000;0.800000;-0.873428;0.446021;-0.278388;-0.346781;-0.622332;0.227664;
10.081594;0.000000;1.020000;0.800000;-0.863584;0.470431;-0.281557;-0.314698;-0.513879;0.254535;
10.082059;0.000000;1.020000;0.800000;-0.848035;0.493895;-0.282829;-0.280947;-0.407676;0.281886;
10.082183;0.000000;1.020000;0.800000;-0.843041;0.500000;-0.282863;-0.271715;-0.379838;0.289240;
10.082183;0.000000;1.020000;0.800000;-0.843041;0.500000;-0.282863;-0.271722;-0.379834;0.289240;
10.082190;0.000000;1.020000;0.800000;-0.842729;0.500358;-0.282860;-0.271174;-0.378205;0.289675;
10.082197;0.000000;1.020000;0.800000;-0.842416;0.500715;-0.282857;-0.270626;-0.376577;0.290111;
10.082212;0.000000;1.020000;0.800000;-0.841788;0.501430;-0.282849;-0.269528;-0.373323;0.290983;
10.082241;0.000000;1.020000;0.800000;-0.840518;0.502857;-0.282828;-0.267330;-0.366824;0.292728;
10.082300;0.000000;1.020000;0.800000;-0.837923;0.505700;-0.282766;-0.262921;-0.353870;0.296220;
10.082417;0.000000;1.020000;0.800000;-0.832515;0.511344;-0.282558;-0.254054;-0.328139;0.303215;
10.082651;0.000000;1.020000;0.800000;-0.820880;0.522462;-0.281814;-0.236153;-0.277426;0.317242;
10.083119;0.000000;1.020000;0.800000;-0.794651;0.544036;-0.279065;-0.199830;-0.179229;0.345373;
10.083587;0.000000;1.020000;0.800000;-0.764888;0.564746;-0.274698;-0.163048;-0.085878;0.373524;
10.084055;0.000000;1.020000;0.800000;-0.732130;0.584619;-0.268804;-0.126067;0.002204;0.401587;
10.084523;0.000000;1.020000;0.800000;-0.696891;0.603683;-0.261475;-0.089113;0.084755;0.429461;
10.084956;0.000000;1.020000;0.800000;-0.662495;0.620629;-0.253497;-0.055108;0.156112;0.455005;
10.084956;0.000000;1.020000;0.800000;-0.662472;0.620640;-0.253492;-0.055086;0.156157;0.455022;
10.084963;0.000000;1.020000;0.800000;-0.661939;0.620890;-0.253362;-0.054575;0.157192;0.455405;
10.084969;0.000000;1.020000;0.800000;-0.661406;0.621140;-0.253233;-0.054064;0.158225;0.455789;
10.084982;0.000000;1.020000;0.800000;-0.660340;0.621640;-0.252973;-0.053042;0.160291;0.456555;
10.085008;0.000000;1.020000;0.800000;-0.658203;0.622639;-0.252451;-0.051000;0.164409;0.458088;
10.085061;0.000000;1.020000;0.800000;-0.653917;0.624629;-0.251394;-0.046918;0.172592;0.461150;
10.085165;0.000000;1.020000;0.800000;-0.645289;0.628581;-0.249236;-0.038770;0.188748;0.467259;
10.085374;0.000000;1.020000;0.800000;-0.627837;0.636375;-0.244739;-0.022543;0.220214;0.479416;
10.085792;0.000000;1.020000;0.800000;-0.592278;0.651528;-0.235061;0.009598;0.279815;0.503459;
