time;WPP3_WPP3_injector_PInjPu;WPP3_WPP3_injector_QInjPu;WPP3_WPP3_injector_terminal_V_re;WPP3_WPP3_injector_terminal_i_re;WPP3_WPP3_injector_terminal_V_im;WPP3_WPP3_injector_terminal_i_im;WPP3_WPP3_pll_omegaPLLPu;WPP3_WPP3_wecc_wtgt_PePu;
2.379316;0.752051;0.347429;1.037958;-0.752044;0.112813;0.252985;0.999902;0.752044;
2.379828;0.751949;0.347443;1.037964;-0.751943;0.112798;0.253020;0.999905;0.751943;
2.380852;0.751754;0.347471;1.037974;-0.751748;0.112769;0.253087;0.999909;0.751748;
2.382900;0.751393;0.347528;1.037993;-0.751386;0.112715;0.253215;0.999918;0.751386;
2.386996;0.750777;0.347642;1.038028;-0.750770;0.112622;0.253450;0.999935;0.750770;
2.395188;0.749891;0.347871;1.038088;-0.749885;0.112489;0.253848;0.999961;0.749885;
2.403380;0.749363;0.348102;1.038137;-0.749357;0.112410;0.254173;0.999979;0.749357;
2.410427;0.749084;0.348302;1.038173;-0.749078;0.112368;0.254418;0.999988;0.749078;
2.410428;0.749084;0.348302;1.038173;-0.749078;0.112368;0.254418;0.999988;0.749078;
2.410429;0.749084;0.348302;1.038173;-0.749078;0.112368;0.254418;0.999988;0.749078;
2.410431;0.749084;0.348302;1.038173;-0.749078;0.112368;0.254418;0.999988;0.749078;
2.410435;0.749084;0.348303;1.038173;-0.749078;0.112368;0.254418;0.999988;0.749078;
2.410443;0.749084;0.348303;1.038173;-0.749078;0.112368;0.254418;0.999988;0.749078;
2.410459;0.749084;0.348303;1.038173;-0.749077;0.112368;0.254419;0.999988;0.749077;
2.410491;0.749083;0.348304;1.038174;-0.749076;0.112368;0.254420;0.999988;0.749076;
2.410555;0.749081;0.348306;1.038174;-0.749075;0.112368;0.254422;0.999988;0.749075;
2.410683;0.749078;0.348310;1.038174;-0.749072;0.112367;0.254426;0.999988;0.749072;
2.410939;0.749071;0.348317;1.038176;-0.749065;0.112366;0.254434;0.999988;0.749065;
2.411451;0.749059;0.348332;1.038178;-0.749052;0.112364;0.254450;0.999988;0.749052;
2.412475;0.749034;0.348361;1.038183;-0.749028;0.112361;0.254483;0.999989;0.749028;
2.414523;0.748987;0.348420;1.038193;-0.748981;0.112354;0.254547;0.999990;0.748981;
2.418619;0.748896;0.348537;1.038212;-0.748890;0.112340;0.254675;0.999990;0.748890;
2.426811;0.748678;0.348774;1.038252;-0.748672;0.112307;0.254941;0.999988;0.748672;
2.443195;0.747911;0.349250;1.038342;-0.747905;0.112192;0.255543;0.999974;0.747905;
2.459579;0.746637;0.349726;1.038448;-0.746631;0.112001;0.256250;0.999957;0.746631;
2.475040;0.745024;0.350173;1.038561;-0.745018;0.111759;0.257000;0.999946;0.745018;
2.475041;0.745024;0.350173;1.038561;-0.745018;0.111759;0.257000;0.999946;0.745018;
2.475042;0.745024;0.350173;1.038561;-0.745017;0.111759;0.257000;0.999946;0.745017;
2.475044;0.745023;0.350173;1.038561;-0.745017;0.111759;0.257000;0.999946;0.745017;
2.475048;0.745023;0.350173;1.038561;-0.745017;0.111759;0.257001;0.999946;0.745017;
2.475056;0.745022;0.350173;1.038561;-0.745016;0.111759;0.257001;0.999946;0.745016;
2.475072;0.745020;0.350174;1.038561;-0.745014;0.111759;0.257002;0.999946;0.745014;
2.475104;0.745016;0.350175;1.038561;-0.745010;0.111758;0.257004;0.999946;0.745010;
2.475168;0.745009;0.350177;1.038562;-0.745003;0.111757;0.257007;0.999946;0.745003;
2.475296;0.744994;0.350180;1.038563;-0.744988;0.111755;0.257013;0.999945;0.744988;
2.475552;0.744964;0.350188;1.038565;-0.744957;0.111750;0.257027;0.999945;0.744957;
2.476064;0.744903;0.350202;1.038568;-0.744897;0.111741;0.257053;0.999945;0.744897;
2.477088;0.744780;0.350232;1.038576;-0.744774;0.111723;0.257106;0.999944;0.744774;
2.479136;0.744532;0.350291;1.038592;-0.744526;0.111685;0.257212;0.999943;0.744526;
2.483232;0.744024;0.350409;1.038625;-0.744018;0.111609;0.257426;0.999941;0.744018;
2.491424;0.742985;0.350643;1.038689;-0.742979;0.111453;0.257860;0.999939;0.742979;
2.507808;0.740926;0.351110;1.038818;-0.740920;0.111144;0.258718;0.999941;0.740920;
2.524192;0.738982;0.351572;1.038943;-0.738976;0.110853;0.259547;0.999945;0.738976;
2.540576;0.737211;0.352032;1.039061;-0.737205;0.110587;0.260337;0.999951;0.737205;
2.556960;0.735597;0.352489;1.039174;-0.735591;0.110345;0.261092;0.999956;0.735591;
2.573344;0.734085;0.352945;1.039284;-0.734079;0.110118;0.261824;0.999958;0.734079;
2.589728;0.732608;0.353399;1.039392;-0.732602;0.109896;0.262546;0.999958;0.732602;
2.606112;0.731117;0.353851;1.039501;-0.731111;0.109673;0.263269;0.999957;0.731111;
2.622496;0.729586;0.354300;1.039610;-0.729579;0.109443;0.263996;0.999955;0.729579;
2.638880;0.728012;0.354748;1.039720;-0.728006;0.109207;0.264729;0.999954;0.728006;
2.655264;0.726407;0.355192;1.039830;-0.726401;0.108966;0.265465;0.999953;0.726401;
2.671648;0.724789;0.355634;1.039941;-0.724783;0.108724;0.266201;0.999953;0.724783;
2.688032;0.723171;0.356073;1.040050;-0.723165;0.108481;0.266932;0.999953;0.723165;
2.704416;0.721563;0.356509;1.040159;-0.721557;0.108240;0.267659;0.999954;0.721557;
2.720800;0.719967;0.356943;1.040267;-0.719961;0.108000;0.268380;0.999954;0.719961;
2.737184;0.718381;0.357374;1.040375;-0.718375;0.107762;0.269096;0.999954;0.718375;
2.753568;0.716803;0.357803;1.040481;-0.716797;0.107525;0.269807;0.999954;0.716797;
2.786336;0.713664;0.358653;1.040693;-0.713658;0.107055;0.271216;0.999955;0.713658;
2.819104;0.710559;0.359493;1.040901;-0.710553;0.106589;0.272606;0.999955;0.710553;
2.851872;0.707513;0.360323;1.041106;-0.707507;0.106132;0.273972;0.999956;0.707507;
2.884640;0.704555;0.361143;1.041307;-0.704550;0.105688;0.275308;0.999958;0.704550;
2.917408;0.701713;0.361953;1.041502;-0.701708;0.105262;0.276610;0.999960;0.701708;
2.950176;0.699010;0.362753;1.041691;-0.699004;0.104856;0.277873;0.999962;0.699004;
2.982944;0.696464;0.363544;1.041875;-0.696458;0.104474;0.279095;0.999964;0.696458;
3.015712;0.694093;0.364326;1.042051;-0.694087;0.104119;0.280273;0.999967;0.694087;
3.048480;0.691913;0.365098;1.042221;-0.691908;0.103792;0.281403;0.999970;0.691908;
3.081248;0.689939;0.365862;1.042383;-0.689934;0.103496;0.282484;0.999973;0.689934;
3.114016;0.688182;0.366617;1.042537;-0.688177;0.103232;0.283515;0.999976;0.688177;
3.146784;0.686651;0.367362;1.042684;-0.686645;0.103002;0.284493;0.999979;0.686645;
3.179552;0.685349;0.368099;1.042823;-0.685343;0.102807;0.285419;0.999982;0.685343;
3.212320;0.684278;0.368828;1.042954;-0.684273;0.102646;0.286292;0.999986;0.684273;
3.245088;0.683439;0.369548;1.043077;-0.683434;0.102520;0.287114;0.999989;0.683434;
3.277856;0.682828;0.370259;1.043193;-0.682823;0.102429;0.287884;0.999992;0.682823;
3.310624;0.682440;0.370962;1.043301;-0.682434;0.102370;0.288604;0.999995;0.682434;
3.331331;0.682305;0.371402;1.043365;-0.682299;0.102350;0.289034;0.999997;0.682299;
3.331332;0.682305;0.371402;1.043365;-0.682299;0.102350;0.289034;0.999997;0.682299;
3.331333;0.682305;0.371402;1.043365;-0.682299;0.102350;0.289034;0.999997;0.682299;
3.331335;0.682305;0.371402;1.043365;-0.682299;0.102350;0.289034;0.999997;0.682299;
3.331339;0.682305;0.371402;1.043365;-0.682299;0.102350;0.289034;0.999997;0.682299;
3.331347;0.682305;0.371402;1.043365;-0.682299;0.102350;0.289034;0.999997;0.682299;
3.331363;0.682305;0.371402;1.043366;-0.682299;0.102350;0.289035;0.999997;0.682299;
3.331395;0.682305;0.371403;1.043366;-0.682299;0.102350;0.289035;0.999997;0.682299;
3.331459;0.682304;0.371404;1.043366;-0.682299;0.102350;0.289037;0.999997;0.682299;
3.331587;0.682304;0.371407;1.043366;-0.682298;0.102350;0.289039;0.999997;0.682298;
3.331843;0.682303;0.371412;1.043367;-0.682297;0.102350;0.289044;0.999997;0.682297;
3.332355;0.682301;0.371423;1.043369;-0.682295;0.102350;0.289055;0.999997;0.682295;
3.333379;0.682296;0.371445;1.043372;-0.682291;0.102349;0.289075;0.999997;0.682291;
3.333545;0.682296;0.371448;1.043372;-0.682290;0.102349;0.289079;0.999997;0.682290;
3.333546;0.682296;0.371448;1.043372;-0.682290;0.102349;0.289079;0.999997;0.682290;
3.333547;0.682296;0.371448;1.043372;-0.682290;0.102349;0.289079;0.999997;0.682290;
3.333549;0.682296;0.371448;1.043372;-0.682290;0.102349;0.289079;0.999997;0.682290;
3.333553;0.682296;0.371449;1.043372;-0.682290;0.102349;0.289079;0.999997;0.682290;
3.333561;0.682296;0.371449;1.043372;-0.682290;0.102349;0.289079;0.999997;0.682290;
3.333577;0.682296;0.371449;1.043372;-0.682290;0.102349;0.289079;0.999997;0.682290;
3.333609;0.682295;0.371450;1.043372;-0.682290;0.102349;0.289080;0.999997;0.682290;
3.333673;0.682295;0.371451;1.043373;-0.682290;0.102349;0.289081;0.999997;0.682290;
3.333801;0.682295;0.371454;1.043373;-0.682289;0.102349;0.289084;0.999997;0.682289;
3.334057;0.682294;0.371459;1.043374;-0.682288;0.102349;0.289089;0.999997;0.682288;
3.334569;0.682292;0.371470;1.043375;-0.682286;0.102348;0.289099;0.999997;0.682286;
3.335593;0.682288;0.371492;1.043378;-0.682282;0.102348;0.289120;0.999997;0.682282;
3.337641;0.682281;0.371535;1.043384;-0.682276;0.102347;0.289161;0.999998;0.682276;
3.341737;0.682269;0.371621;1.043397;-0.682264;0.102345;0.289243;0.999998;0.682264;
3.349929;0.682256;0.371794;1.043421;-0.682250;0.102343;0.289404;0.999999;0.682250;
3.366313;0.682266;0.372137;1.043468;-0.682261;0.102344;0.289718;1.000000;0.682261;
3.382697;0.682328;0.372478;1.043513;-0.682322;0.102354;0.290020;1.000002;0.682322;
3.399081;0.682438;0.372817;1.043557;-0.682433;0.102370;0.290311;1.000003;0.682433;
3.415465;0.682596;0.373154;1.043599;-0.682591;0.102394;0.290592;1.000004;0.682591;
3.430361;0.682779;0.373459;1.043636;-0.682774;0.102421;0.290837;1.000005;0.682774;
3.430362;0.682779;0.373459;1.043636;-0.682774;0.102421;0.290837;1.000005;0.682774;
3.430363;0.682779;0.373459;1.043636;-0.682774;0.102421;0.290837;1.000005;0.682774;
3.430365;0.682779;0.373459;1.043636;-0.682774;0.102421;0.290837;1.000005;0.682774;
3.430369;0.682779;0.373459;1.043636;-0.682774;0.102421;0.290837;1.000005;0.682774;
3.430377;0.682779;0.373459;1.043636;-0.682774;0.102421;0.290838;1.000005;0.682774;
3.430393;0.682780;0.373460;1.043636;-0.682774;0.102421;0.290838;1.000005;0.682774;
3.430425;0.682780;0.373460;1.043636;-0.682774;0.102422;0.290838;1.000005;0.682774;
3.430489;0.682781;0.373462;1.043636;-0.682775;0.102422;0.290839;1.000005;0.682775;
3.430617;0.682783;0.373464;1.043637;-0.682777;0.102422;0.290841;1.000005;0.682777;
3.430873;0.682786;0.373469;1.043637;-0.682781;0.102422;0.290846;1.000005;0.682781;
3.431385;0.682793;0.373480;1.043638;-0.682788;0.102423;0.290854;1.000006;0.682788;
3.432409;0.682807;0.373501;1.043641;-0.682802;0.102426;0.290870;1.000006;0.682802;
3.434457;0.682836;0.373542;1.043646;-0.682831;0.102430;0.290903;1.000006;0.682831;
3.438553;0.682896;0.373626;1.043656;-0.682890;0.102439;0.290969;1.000006;0.682890;
3.446745;0.683023;0.373792;1.043675;-0.683017;0.102458;0.291098;1.000007;0.683017;
3.463129;0.683307;0.374123;1.043713;-0.683302;0.102501;0.291349;1.000008;0.683302;
3.479513;0.683632;0.374452;1.043749;-0.683626;0.102549;0.291590;1.000009;0.683626;
3.495897;0.683994;0.374779;1.043784;-0.683988;0.102604;0.291822;1.000010;0.683988;
3.512281;0.684392;0.375104;1.043817;-0.684387;0.102663;0.292046;1.000011;0.684387;
3.528665;0.684825;0.375426;1.043849;-0.684819;0.102728;0.292261;1.000012;0.684819;
3.545049;0.685290;0.375747;1.043881;-0.685284;0.102798;0.292468;1.000013;0.685284;
3.577817;0.686305;0.376382;1.043939;-0.686299;0.102950;0.292860;1.000014;0.686299;
3.610585;0.687422;0.377009;1.043994;-0.687416;0.103118;0.293224;1.000016;0.687416;
3.643353;0.688623;0.377628;1.044045;-0.688618;0.103298;0.293565;1.000017;0.688618;
3.676121;0.689893;0.378238;1.044093;-0.689888;0.103489;0.293885;1.000018;0.689888;
3.708889;0.691213;0.378841;1.044138;-0.691208;0.103687;0.294187;1.000018;0.691208;
3.741657;0.692566;0.379434;1.044182;-0.692561;0.103890;0.294474;1.000019;0.692561;
3.774425;0.693935;0.380020;1.044223;-0.693929;0.104095;0.294751;1.000019;0.693929;
3.839961;0.696628;0.381166;1.044304;-0.696622;0.104499;0.295288;1.000018;0.696622;
3.894466;0.698774;0.382095;1.044370;-0.698768;0.104821;0.295728;1.000017;0.698768;
3.948972;0.700764;0.383000;1.044437;-0.700758;0.105119;0.296175;1.000016;0.700758;
3.998026;0.702376;0.383795;1.044500;-0.702370;0.105361;0.296594;1.000014;0.702370;
4.042175;0.703649;0.384494;1.044559;-0.703643;0.105552;0.296990;1.000012;0.703643;
4.081910;0.704631;0.385111;1.044615;-0.704625;0.105699;0.297366;1.000010;0.704625;
4.121644;0.705446;0.385716;1.044675;-0.705440;0.105822;0.297763;1.000008;0.705440;
4.157405;0.706030;0.386250;1.044732;-0.706024;0.105909;0.298139;1.000006;0.706024;
4.169304;0.706193;0.386425;1.044751;-0.706187;0.105934;0.298269;1.000005;0.706187;
4.169305;0.706193;0.386425;1.044751;-0.706187;0.105934;0.298269;1.000005;0.706187;
4.169306;0.706193;0.386425;1.044751;-0.706187;0.105934;0.298269;1.000005;0.706187;
4.169308;0.706193;0.386425;1.044751;-0.706187;0.105934;0.298269;1.000005;0.706187;
4.169312;0.706193;0.386425;1.044751;-0.706187;0.105934;0.298269;1.000005;0.706187;
4.169320;0.706193;0.386426;1.044751;-0.706187;0.105934;0.298269;1.000005;0.706187;
4.169336;0.706193;0.386426;1.044751;-0.706187;0.105934;0.298269;1.000005;0.706187;
4.169368;0.706193;0.386426;1.044751;-0.706188;0.105934;0.298269;1.000005;0.706188;
4.169432;0.706194;0.386427;1.044751;-0.706188;0.105934;0.298270;1.000005;0.706188;
4.169560;0.706196;0.386429;1.044751;-0.706190;0.105934;0.298271;1.000005;0.706190;
4.169816;0.706199;0.386433;1.044752;-0.706193;0.105935;0.298274;1.000005;0.706193;
4.170328;0.706206;0.386440;1.044753;-0.706200;0.105936;0.298280;1.000005;0.706200;
4.171352;0.706219;0.386455;1.044754;-0.706213;0.105937;0.298291;1.000005;0.706213;
4.173400;0.706245;0.386485;1.044758;-0.706239;0.105941;0.298314;1.000005;0.706239;
4.177496;0.706295;0.386545;1.044765;-0.706289;0.105949;0.298359;1.000005;0.706289;
4.185688;0.706390;0.386665;1.044778;-0.706384;0.105963;0.298450;1.000005;0.706384;
4.202072;0.706557;0.386903;1.044806;-0.706551;0.105988;0.298636;1.000004;0.706551;
4.234840;0.706799;0.387373;1.044864;-0.706794;0.106025;0.299020;1.000002;0.706794;
4.266782;0.706922;0.387823;1.044922;-0.706916;0.106043;0.299409;1.000000;0.706916;
4.266783;0.706922;0.387823;1.044922;-0.706916;0.106043;0.299409;1.000000;0.706916;
4.266784;0.706922;0.387823;1.044922;-0.706916;0.106043;0.299409;1.000000;0.706916;
4.266786;0.706922;0.387823;1.044922;-0.706916;0.106043;0.299409;1.000000;0.706916;
4.266790;0.706922;0.387823;1.044922;-0.706916;0.106043;0.299409;1.000000;0.706916;
4.266798;0.706922;0.387823;1.044922;-0.706916;0.106043;0.299409;1.000000;0.706916;
4.266814;0.706922;0.387823;1.044922;-0.706916;0.106043;0.299410;1.000000;0.706916;
4.266846;0.706922;0.387824;1.044922;-0.706916;0.106043;0.299410;1.000000;0.706916;
4.266861;0.706922;0.387824;1.044922;-0.706916;0.106043;0.299410;1.000000;0.706916;
4.266862;0.706922;0.387824;1.044922;-0.706916;0.106043;0.299410;1.000000;0.706916;
4.266863;0.706922;0.387824;1.044922;-0.706916;0.106043;0.299410;1.000000;0.706916;
4.266865;0.706922;0.387824;1.044922;-0.706916;0.106043;0.299410;1.000000;0.706916;
4.266869;0.706922;0.387824;1.044922;-0.706916;0.106043;0.299410;1.000000;0.706916;
4.266877;0.706922;0.387824;1.044922;-0.706916;0.106043;0.299410;1.000000;0.706916;
4.266893;0.706922;0.387824;1.044922;-0.706916;0.106043;0.299411;1.000000;0.706916;
4.266925;0.706922;0.387825;1.044922;-0.706916;0.106043;0.299411;1.000000;0.706916;
4.266989;0.706922;0.387826;1.044922;-0.706916;0.106043;0.299412;1.000000;0.706916;
4.267117;0.706923;0.387827;1.044923;-0.706917;0.106043;0.299413;1.000000;0.706917;
4.267373;0.706923;0.387831;1.044923;-0.706917;0.106043;0.299417;1.000000;0.706917;
4.267885;0.706924;0.387838;1.044924;-0.706918;0.106043;0.299423;1.000000;0.706918;
4.268909;0.706926;0.387852;1.044926;-0.706920;0.106044;0.299436;1.000000;0.706920;
4.270957;0.706930;0.387881;1.044930;-0.706924;0.106044;0.299461;1.000000;0.706924;
4.275053;0.706935;0.387938;1.044938;-0.706929;0.106045;0.299512;1.000000;0.706929;
4.283245;0.706941;0.388052;1.044953;-0.706936;0.106046;0.299615;1.000000;0.706936;
4.299629;0.706933;0.388278;1.044984;-0.706927;0.106045;0.299824;0.999999;0.706927;
4.316013;0.706897;0.388502;1.045016;-0.706891;0.106039;0.300037;0.999998;0.706891;
4.348781;0.706748;0.388944;1.045081;-0.706742;0.106017;0.300471;0.999997;0.706742;
4.378272;0.706531;0.389335;1.045142;-0.706525;0.105984;0.300873;0.999995;0.706525;
4.407764;0.706241;0.389720;1.045203;-0.706235;0.105941;0.301282;0.999994;0.706235;
4.437255;0.705886;0.390099;1.045265;-0.705880;0.105888;0.301698;0.999993;0.705880;
4.466746;0.705474;0.390472;1.045329;-0.705468;0.105826;0.302120;0.999993;0.705468;
4.496237;0.705012;0.390839;1.045393;-0.705006;0.105756;0.302546;0.999992;0.705006;
4.525728;0.704509;0.391200;1.045457;-0.704503;0.105681;0.302975;0.999991;0.704503;
4.555220;0.703972;0.391555;1.045521;-0.703966;0.105600;0.303404;0.999991;0.703966;
4.584711;0.703411;0.391904;1.045586;-0.703405;0.105516;0.303833;0.999991;0.703405;
4.643693;0.702256;0.392587;1.045713;-0.702250;0.105343;0.304682;0.999990;0.702250;
4.702676;0.701098;0.393248;1.045837;-0.701092;0.105169;0.305511;0.999990;0.701092;
4.761658;0.699990;0.393887;1.045957;-0.699984;0.105003;0.306310;0.999991;0.699984;
4.820640;0.698979;0.394506;1.046071;-0.698973;0.104851;0.307071;0.999992;0.698973;
4.873489;0.698185;0.395044;1.046168;-0.698179;0.104732;0.307716;0.999993;0.698179;
4.921053;0.697578;0.395515;1.046250;-0.697573;0.104641;0.308263;0.999994;0.697573;
4.963860;0.697131;0.395928;1.046320;-0.697125;0.104574;0.308726;0.999995;0.697125;
5.006668;0.696782;0.396331;1.046385;-0.696776;0.104522;0.309162;0.999996;0.696776;
5.045194;0.696555;0.396685;1.046440;-0.696549;0.104488;0.309530;0.999997;0.696549;
5.083721;0.696408;0.397032;1.046492;-0.696402;0.104466;0.309875;0.999998;0.696402;
5.110763;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310104;0.999999;0.696347;
5.110764;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310104;0.999999;0.696347;
5.110765;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310104;0.999999;0.696347;
5.110767;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110771;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110779;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110787;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110788;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110789;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110791;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110795;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110803;0.696353;0.397271;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110819;0.696353;0.397272;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110851;0.696353;0.397272;1.046526;-0.696347;0.104457;0.310105;0.999999;0.696347;
5.110915;0.696353;0.397272;1.046527;-0.696347;0.104457;0.310106;0.999999;0.696347;
5.111043;0.696353;0.397274;1.046527;-0.696347;0.104457;0.310107;0.999999;0.696347;
5.111299;0.696352;0.397276;1.046527;-0.696346;0.104457;0.310109;0.999999;0.696346;
5.111811;0.696352;0.397280;1.046528;-0.696346;0.104457;0.310113;0.999999;0.696346;
5.112835;0.696350;0.397289;1.046529;-0.696345;0.104457;0.310122;0.999999;0.696345;
5.114883;0.696348;0.397307;1.046531;-0.696342;0.104457;0.310138;0.999999;0.696342;
5.118979;0.696344;0.397343;1.046536;-0.696338;0.104456;0.310172;0.999999;0.696338;
5.127171;0.696338;0.397414;1.046546;-0.696333;0.104455;0.310238;0.999999;0.696333;
5.143555;0.696338;0.397556;1.046566;-0.696332;0.104455;0.310368;1.000000;0.696332;
5.176323;0.696376;0.397835;1.046603;-0.696370;0.104461;0.310616;1.000001;0.696370;
5.209091;0.696464;0.398109;1.046638;-0.696458;0.104474;0.310850;1.000001;0.696458;
5.241859;0.696598;0.398378;1.046671;-0.696592;0.104494;0.311070;1.000002;0.696592;
5.274627;0.696775;0.398641;1.046702;-0.696769;0.104521;0.311277;1.000002;0.696769;
5.307395;0.696990;0.398899;1.046732;-0.696984;0.104553;0.311472;1.000003;0.696984;
5.315024;0.697045;0.398959;1.046738;-0.697039;0.104561;0.311516;1.000003;0.697039;
5.315025;0.697045;0.398959;1.046738;-0.697039;0.104561;0.311516;1.000003;0.697039;
5.315026;0.697045;0.398959;1.046738;-0.697039;0.104561;0.311516;1.000003;0.697039;
5.315028;0.697045;0.398959;1.046738;-0.697039;0.104561;0.311516;1.000003;0.697039;
5.315032;0.697045;0.398959;1.046738;-0.697039;0.104561;0.311516;1.000003;0.697039;
5.315040;0.697045;0.398959;1.046738;-0.697039;0.104561;0.311516;1.000003;0.697039;
5.315056;0.697045;0.398959;1.046738;-0.697039;0.104561;0.311516;1.000003;0.697039;
5.315088;0.697045;0.398959;1.046738;-0.697039;0.104561;0.311516;1.000003;0.697039;
5.315152;0.697046;0.398960;1.046738;-0.697040;0.104561;0.311517;1.000003;0.697040;
5.315280;0.697047;0.398961;1.046738;-0.697041;0.104561;0.311517;1.000003;0.697041;
5.315536;0.697048;0.398963;1.046739;-0.697043;0.104562;0.311519;1.000003;0.697043;
5.316048;0.697052;0.398967;1.046739;-0.697046;0.104562;0.311522;1.000003;0.697046;
5.317072;0.697060;0.398975;1.046740;-0.697054;0.104563;0.311527;1.000003;0.697054;
5.319120;0.697075;0.398990;1.046742;-0.697069;0.104566;0.311539;1.000003;0.697069;
5.323216;0.697106;0.399022;1.046745;-0.697100;0.104570;0.311562;1.000003;0.697100;
5.331408;0.697169;0.399085;1.046752;-0.697163;0.104580;0.311608;1.000003;0.697163;
5.347792;0.697301;0.399211;1.046765;-0.697295;0.104600;0.311697;1.000003;0.697295;
5.380560;0.697583;0.399458;1.046791;-0.697577;0.104642;0.311869;1.000004;0.697577;
5.413328;0.697885;0.399699;1.046816;-0.697879;0.104687;0.312032;1.000004;0.697879;
5.478864;0.698526;0.400168;1.046862;-0.698520;0.104783;0.312338;1.000004;0.698520;
5.544400;0.699187;0.400618;1.046904;-0.699181;0.104882;0.312623;1.000004;0.699181;
5.609936;0.699832;0.401048;1.046945;-0.699826;0.104979;0.312892;1.000004;0.699826;
5.671342;0.700392;0.401433;1.046981;-0.700386;0.105063;0.313137;1.000004;0.700386;
5.671343;0.700392;0.401433;1.046981;-0.700386;0.105063;0.313137;1.000004;0.700386;
5.671344;0.700392;0.401433;1.046981;-0.700386;0.105063;0.313137;1.000004;0.700386;
5.671346;0.700392;0.401433;1.046981;-0.700386;0.105063;0.313137;1.000004;0.700386;
5.671350;0.700392;0.401433;1.046981;-0.700386;0.105063;0.313137;1.000004;0.700386;
5.671358;0.700392;0.401433;1.046981;-0.700386;0.105063;0.313137;1.000004;0.700386;
5.671374;0.700392;0.401434;1.046981;-0.700386;0.105063;0.313137;1.000004;0.700386;
5.671406;0.700392;0.401434;1.046981;-0.700386;0.105063;0.313137;1.000004;0.700386;
5.671470;0.700393;0.401434;1.046981;-0.700387;0.105063;0.313137;1.000004;0.700387;
5.671598;0.700394;0.401435;1.046981;-0.700388;0.105064;0.313138;1.000004;0.700388;
5.671854;0.700396;0.401436;1.046982;-0.700390;0.105064;0.313139;1.000004;0.700390;
5.672366;0.700401;0.401440;1.046982;-0.700395;0.105065;0.313141;1.000004;0.700395;
5.673390;0.700410;0.401446;1.046983;-0.700404;0.105066;0.313145;1.000004;0.700404;
5.675438;0.700428;0.401458;1.046984;-0.700422;0.105069;0.313153;1.000004;0.700422;
5.679534;0.700463;0.401484;1.046986;-0.700457;0.105074;0.313169;1.000004;0.700457;
5.687726;0.700533;0.401533;1.046991;-0.700527;0.105084;0.313201;1.000004;0.700527;
5.704110;0.700669;0.401632;1.047001;-0.700663;0.105105;0.313266;1.000004;0.700663;
5.736878;0.700923;0.401827;1.047020;-0.700917;0.105143;0.313394;1.000003;0.700917;
5.769646;0.701151;0.402017;1.047039;-0.701145;0.105177;0.313524;1.000003;0.701145;
5.802414;0.701351;0.402202;1.047059;-0.701345;0.105207;0.313655;1.000002;0.701345;
5.835182;0.701522;0.402383;1.047079;-0.701516;0.105233;0.313787;1.000002;0.701516;
5.867950;0.701663;0.402559;1.047099;-0.701657;0.105254;0.313922;1.000002;0.701657;
5.900718;0.701772;0.402731;1.047119;-0.701766;0.105270;0.314058;1.000001;0.701766;
5.933486;0.701850;0.402899;1.047140;-0.701844;0.105282;0.314196;1.000001;0.701844;
5.966254;0.701898;0.403062;1.047161;-0.701892;0.105289;0.314336;1.000000;0.701892;
5.987221;0.701912;0.403164;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987222;0.701912;0.403164;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987223;0.701912;0.403164;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987225;0.701912;0.403164;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987229;0.701912;0.403164;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987237;0.701912;0.403164;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987253;0.701912;0.403164;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987285;0.701912;0.403164;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987349;0.701912;0.403165;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987365;0.701912;0.403165;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987366;0.701912;0.403165;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987367;0.701912;0.403165;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
