time;WT4B_WT_controlMeasurements_PGenNomPu;WT4B_WT_controlMeasurements_QGenNomPu;WT4B_WT_controlMeasurements_UPu;WT4B_WT_terminal_V_re;WT4B_WT_terminal_V_im;WT4B_WT_terminal_i_re;WT4B_WT_terminal_i_im;
20.494642;0.492530;-0.276299;0.998809;0.106518;-0.993113;-0.327640;0.460803;
20.494974;0.492530;-0.276297;0.998810;0.105480;-0.993225;-0.327155;0.461146;
20.495640;0.492530;-0.276292;0.998812;0.103404;-0.993445;-0.326185;0.461829;
20.495972;0.492530;-0.276290;0.998812;0.102365;-0.993553;-0.325700;0.462170;
20.496638;0.492531;-0.276285;0.998814;0.100288;-0.993766;-0.324727;0.462850;
20.496971;0.492531;-0.276282;0.998814;0.099249;-0.993871;-0.324241;0.463189;
20.497636;0.492531;-0.276278;0.998816;0.097171;-0.994078;-0.323267;0.463866;
20.497969;0.492531;-0.276275;0.998817;0.096132;-0.994180;-0.322779;0.464204;
20.498634;0.492532;-0.276270;0.998818;0.094053;-0.994380;-0.321802;0.464878;
20.498967;0.492532;-0.276268;0.998819;0.093014;-0.994478;-0.321314;0.465214;
20.499632;0.492532;-0.276263;0.998820;0.090935;-0.994672;-0.320335;0.465885;
20.499965;0.492532;-0.276261;0.998821;0.089895;-0.994767;-0.319845;0.466219;
20.500630;0.492533;-0.276256;0.998822;0.087815;-0.994954;-0.318865;0.466887;
20.500963;0.492533;-0.276254;0.998823;0.086775;-0.995046;-0.318374;0.467220;
20.501629;0.492533;-0.276249;0.998824;0.084695;-0.995227;-0.317391;0.467885;
20.501961;0.492533;-0.276247;0.998825;0.083654;-0.995316;-0.316899;0.468217;
20.502627;0.492534;-0.276242;0.998827;0.081573;-0.995490;-0.315915;0.468878;
20.502960;0.492534;-0.276239;0.998827;0.080533;-0.995575;-0.315422;0.469208;
20.503625;0.492534;-0.276235;0.998829;0.078451;-0.995743;-0.314435;0.469867;
20.503958;0.492534;-0.276232;0.998829;0.077410;-0.995825;-0.313941;0.470195;
20.504623;0.492535;-0.276228;0.998831;0.075328;-0.995986;-0.312952;0.470850;
20.504956;0.492535;-0.276225;0.998831;0.074287;-0.996065;-0.312457;0.471177;
20.505621;0.492535;-0.276220;0.998833;0.072205;-0.996220;-0.311466;0.471830;
20.505954;0.492535;-0.276218;0.998834;0.071163;-0.996295;-0.310970;0.472155;
20.506619;0.492536;-0.276213;0.998835;0.069080;-0.996443;-0.309977;0.472804;
20.506952;0.492536;-0.276211;0.998836;0.068039;-0.996516;-0.309480;0.473128;
20.507618;0.492536;-0.276206;0.998837;0.065955;-0.996657;-0.308485;0.473774;
20.507950;0.492536;-0.276204;0.998838;0.064913;-0.996726;-0.307987;0.474096;
20.508616;0.492537;-0.276199;0.998839;0.062829;-0.996861;-0.306990;0.474739;
20.508948;0.492537;-0.276197;0.998840;0.061787;-0.996927;-0.306491;0.475059;
20.509614;0.492537;-0.276192;0.998841;0.059703;-0.997055;-0.305492;0.475699;
20.509947;0.492537;-0.276190;0.998842;0.058661;-0.997118;-0.304992;0.476018;
20.510612;0.492538;-0.276185;0.998843;0.056576;-0.997240;-0.303991;0.476655;
20.510945;0.492538;-0.276183;0.998844;0.055534;-0.997299;-0.303490;0.476972;
20.511610;0.492538;-0.276178;0.998846;0.053449;-0.997414;-0.302487;0.477606;
20.511943;0.492538;-0.276176;0.998846;0.052406;-0.997471;-0.301985;0.477921;
20.512608;0.492539;-0.276171;0.998848;0.050320;-0.997579;-0.300980;0.478552;
20.512941;0.492539;-0.276169;0.998848;0.049278;-0.997632;-0.300477;0.478866;
20.513606;0.492539;-0.276164;0.998850;0.047192;-0.997734;-0.299471;0.479493;
20.513939;0.492539;-0.276162;0.998850;0.046149;-0.997784;-0.298967;0.479806;
20.514605;0.492540;-0.276157;0.998852;0.044063;-0.997879;-0.297958;0.480430;
20.514937;0.492540;-0.276155;0.998853;0.043020;-0.997926;-0.297453;0.480741;
20.515603;0.492540;-0.276150;0.998854;0.040933;-0.998015;-0.296442;0.481361;
20.515935;0.492540;-0.276148;0.998855;0.039890;-0.998058;-0.295936;0.481671;
20.516601;0.492541;-0.276143;0.998856;0.037803;-0.998140;-0.294924;0.482289;
20.516934;0.492541;-0.276141;0.998857;0.036760;-0.998180;-0.294417;0.482597;
20.517599;0.492541;-0.276136;0.998858;0.034673;-0.998256;-0.293402;0.483211;
20.517932;0.492541;-0.276134;0.998859;0.033630;-0.998292;-0.292894;0.483517;
20.518597;0.492542;-0.276129;0.998860;0.031542;-0.998362;-0.291878;0.484128;
20.518930;0.492542;-0.276127;0.998861;0.030499;-0.998395;-0.291369;0.484433;
20.519595;0.492542;-0.276122;0.998862;0.028411;-0.998458;-0.290350;0.485041;
20.519928;0.492542;-0.276120;0.998863;0.027368;-0.998488;-0.289841;0.485344;
20.520593;0.492543;-0.276115;0.998864;0.025280;-0.998544;-0.288820;0.485949;
20.520926;0.492543;-0.276113;0.998865;0.024236;-0.998571;-0.288310;0.486250;
20.521592;0.492543;-0.276108;0.998866;0.022149;-0.998621;-0.287288;0.486852;
20.521924;0.492544;-0.276106;0.998867;0.021105;-0.998644;-0.286776;0.487152;
20.522590;0.492544;-0.276101;0.998868;0.019017;-0.998687;-0.285752;0.487750;
20.522922;0.492544;-0.276099;0.998869;0.017973;-0.998707;-0.285239;0.488048;
20.523588;0.492544;-0.276094;0.998870;0.015885;-0.998744;-0.284213;0.488643;
20.523921;0.492545;-0.276092;0.998871;0.014841;-0.998761;-0.283700;0.488940;
20.524586;0.492545;-0.276088;0.998872;0.012753;-0.998791;-0.282672;0.489532;
20.524919;0.492545;-0.276085;0.998873;0.011709;-0.998805;-0.282158;0.489827;
20.525584;0.492545;-0.276081;0.998875;0.009620;-0.998828;-0.281128;0.490416;
20.525917;0.492546;-0.276078;0.998875;0.008576;-0.998838;-0.280613;0.490709;
20.526582;0.492546;-0.276074;0.998877;0.006488;-0.998855;-0.279581;0.491294;
20.526915;0.492546;-0.276072;0.998877;0.005444;-0.998862;-0.279065;0.491586;
20.527580;0.492546;-0.276067;0.998879;0.003356;-0.998873;-0.278032;0.492168;
20.527913;0.492547;-0.276065;0.998879;0.002311;-0.998877;-0.277515;0.492458;
20.528579;0.492547;-0.276060;0.998881;0.000223;-0.998881;-0.276480;0.493037;
20.528911;0.492547;-0.276058;0.998881;-0.000821;-0.998881;-0.275962;0.493326;
20.529577;0.492547;-0.276053;0.998883;-0.002909;-0.998878;-0.274925;0.493901;
20.529909;0.492548;-0.276051;0.998883;-0.003954;-0.998876;-0.274406;0.494188;
20.530575;0.492548;-0.276047;0.998885;-0.006042;-0.998866;-0.273367;0.494761;
20.530908;0.492548;-0.276044;0.998885;-0.007086;-0.998860;-0.272847;0.495046;
20.531573;0.492549;-0.276040;0.998887;-0.009174;-0.998845;-0.271807;0.495615;
20.531906;0.492549;-0.276038;0.998887;-0.010219;-0.998835;-0.271286;0.495898;
20.532571;0.492549;-0.276033;0.998889;-0.012307;-0.998813;-0.270244;0.496464;
20.532904;0.492549;-0.276031;0.998889;-0.013351;-0.998800;-0.269722;0.496746;
20.533569;0.492550;-0.276026;0.998891;-0.015439;-0.998771;-0.268678;0.497309;
20.533902;0.492550;-0.276024;0.998891;-0.016483;-0.998755;-0.268156;0.497589;
20.534567;0.492550;-0.276019;0.998893;-0.018571;-0.998720;-0.267110;0.498148;
20.534900;0.492550;-0.276017;0.998893;-0.019615;-0.998701;-0.266587;0.498427;
20.535566;0.492551;-0.276013;0.998895;-0.021703;-0.998659;-0.265539;0.498983;
20.535898;0.492551;-0.276011;0.998895;-0.022747;-0.998636;-0.265015;0.499260;
20.536564;0.492551;-0.276006;0.998897;-0.024835;-0.998588;-0.263966;0.499812;
20.536896;0.492551;-0.276004;0.998897;-0.025879;-0.998562;-0.263441;0.500088;
20.537562;0.492552;-0.275999;0.998899;-0.027966;-0.998507;-0.262390;0.500637;
20.537895;0.492552;-0.275997;0.998899;-0.029010;-0.998478;-0.261864;0.500911;
20.538560;0.492552;-0.275993;0.998901;-0.031098;-0.998417;-0.260811;0.501457;
20.538893;0.492552;-0.275990;0.998901;-0.032141;-0.998384;-0.260285;0.501729;
20.539558;0.492553;-0.275986;0.998903;-0.034229;-0.998316;-0.259230;0.502272;
20.539891;0.492553;-0.275984;0.998903;-0.035272;-0.998280;-0.258703;0.502542;
20.540556;0.492553;-0.275979;0.998905;-0.037359;-0.998206;-0.257647;0.503081;
20.540889;0.492553;-0.275977;0.998905;-0.038403;-0.998167;-0.257118;0.503350;
20.541554;0.492554;-0.275973;0.998907;-0.040490;-0.998086;-0.256061;0.503886;
20.541887;0.492554;-0.275970;0.998907;-0.041533;-0.998044;-0.255531;0.504153;
20.542553;0.492554;-0.275966;0.998909;-0.043619;-0.997956;-0.254472;0.504686;
20.542885;0.492554;-0.275964;0.998909;-0.044663;-0.997910;-0.253942;0.504951;
20.543551;0.492555;-0.275959;0.998911;-0.046749;-0.997816;-0.252881;0.505481;
20.543883;0.492555;-0.275957;0.998911;-0.047792;-0.997767;-0.252350;0.505744;
20.544549;0.492555;-0.275953;0.998913;-0.049878;-0.997667;-0.251287;0.506270;
20.544882;0.492555;-0.275950;0.998913;-0.050921;-0.997615;-0.250756;0.506532;
20.545547;0.492556;-0.275946;0.998915;-0.053006;-0.997507;-0.249691;0.507055;
20.545880;0.492556;-0.275944;0.998915;-0.054049;-0.997452;-0.249159;0.507315;
20.546545;0.492556;-0.275939;0.998917;-0.056134;-0.997338;-0.248093;0.507835;
20.546878;0.492557;-0.275937;0.998917;-0.057177;-0.997280;-0.247559;0.508093;
20.547543;0.492557;-0.275933;0.998919;-0.059262;-0.997159;-0.246492;0.508609;
20.547876;0.492557;-0.275931;0.998919;-0.060304;-0.997097;-0.245958;0.508866;
20.548541;0.492557;-0.275926;0.998921;-0.062389;-0.996970;-0.244889;0.509379;
20.548874;0.492558;-0.275924;0.998921;-0.063431;-0.996905;-0.244354;0.509634;
20.549540;0.492558;-0.275920;0.998923;-0.065515;-0.996772;-0.243283;0.510144;
20.549872;0.492558;-0.275917;0.998923;-0.066557;-0.996703;-0.242747;0.510397;
20.550538;0.492558;-0.275913;0.998924;-0.068641;-0.996563;-0.241675;0.510903;
20.550870;0.492559;-0.275911;0.998925;-0.069683;-0.996492;-0.241138;0.511155;
20.551536;0.492559;-0.275907;0.998926;-0.071766;-0.996345;-0.240064;0.511657;
20.551869;0.492559;-0.275904;0.998927;-0.072807;-0.996270;-0.239527;0.511908;
20.552534;0.492559;-0.275900;0.998928;-0.074890;-0.996117;-0.238452;0.512407;
20.552867;0.492560;-0.275898;0.998929;-0.075932;-0.996039;-0.237913;0.512655;
20.553532;0.492560;-0.275893;0.998930;-0.078014;-0.995879;-0.236837;0.513151;
20.553865;0.492560;-0.275891;0.998931;-0.079055;-0.995798;-0.236298;0.513398;
20.554530;0.492561;-0.275887;0.998932;-0.081137;-0.995632;-0.235219;0.513890;
20.554863;0.492561;-0.275885;0.998933;-0.082178;-0.995547;-0.234679;0.514136;
20.555528;0.492561;-0.275880;0.998934;-0.084259;-0.995374;-0.233599;0.514624;
20.555861;0.492561;-0.275878;0.998935;-0.085299;-0.995286;-0.233059;0.514868;
20.556527;0.492562;-0.275874;0.998936;-0.087380;-0.995107;-0.231977;0.515353;
20.556859;0.492562;-0.275872;0.998937;-0.088420;-0.995016;-0.231436;0.515595;
20.557525;0.492562;-0.275868;0.998938;-0.090500;-0.994830;-0.230353;0.516077;
20.557857;0.492562;-0.275865;0.998939;-0.091540;-0.994736;-0.229811;0.516317;
20.558523;0.492563;-0.275861;0.998940;-0.093620;-0.994543;-0.228727;0.516796;
20.558856;0.492563;-0.275859;0.998941;-0.094660;-0.994446;-0.228184;0.517034;
20.559521;0.492563;-0.275855;0.998942;-0.096739;-0.994247;-0.227098;0.517510;
20.559854;0.492563;-0.275852;0.998943;-0.097778;-0.994146;-0.226555;0.517746;
20.560519;0.492564;-0.275848;0.998944;-0.099856;-0.993940;-0.225467;0.518218;
20.560852;0.492564;-0.275846;0.998944;-0.100895;-0.993836;-0.224923;0.518453;
20.561517;0.492564;-0.275842;0.998946;-0.102973;-0.993624;-0.223834;0.518922;
20.561850;0.492564;-0.275840;0.998946;-0.104012;-0.993517;-0.223289;0.519155;
20.562515;0.492565;-0.275835;0.998948;-0.106089;-0.993298;-0.222199;0.519620;
20.562848;0.492565;-0.275833;0.998948;-0.107127;-0.993188;-0.221653;0.519851;
20.563514;0.492565;-0.275829;0.998950;-0.109203;-0.992963;-0.220561;0.520313;
20.563846;0.492565;-0.275827;0.998950;-0.110241;-0.992849;-0.220015;0.520543;
20.564512;0.492566;-0.275822;0.998951;-0.112317;-0.992617;-0.218922;0.521001;
20.564844;0.492566;-0.275820;0.998952;-0.113355;-0.992500;-0.218375;0.521229;
20.565510;0.492566;-0.275816;0.998953;-0.115429;-0.992262;-0.217280;0.521684;
20.565843;0.492566;-0.275814;0.998954;-0.116467;-0.992141;-0.216732;0.521910;
20.566508;0.492567;-0.275810;0.998955;-0.118541;-0.991897;-0.215636;0.522361;
20.566841;0.492567;-0.275808;0.998956;-0.119578;-0.991773;-0.215087;0.522586;
20.567506;0.492567;-0.275803;0.998957;-0.121651;-0.991522;-0.213990;0.523034;
20.567839;0.492567;-0.275801;0.998958;-0.122688;-0.991395;-0.213441;0.523257;
20.568504;0.492568;-0.275797;0.998959;-0.124760;-0.991138;-0.212342;0.523701;
20.568837;0.492568;-0.275795;0.998960;-0.125796;-0.991007;-0.211792;0.523922;
20.569502;0.492568;-0.275791;0.998961;-0.127868;-0.990744;-0.210692;0.524363;
20.569835;0.492569;-0.275789;0.998962;-0.128904;-0.990610;-0.210141;0.524582;
20.570501;0.492569;-0.275784;0.998963;-0.130974;-0.990340;-0.209040;0.525020;
20.570833;0.492569;-0.275782;0.998963;-0.132010;-0.990203;-0.208488;0.525237;
20.571499;0.492569;-0.275778;0.998965;-0.134080;-0.989926;-0.207385;0.525671;
20.571831;0.492570;-0.275776;0.998965;-0.135115;-0.989786;-0.206834;0.525887;
20.572497;0.492570;-0.275772;0.998967;-0.137184;-0.989502;-0.205729;0.526318;
20.572830;0.492570;-0.275770;0.998967;-0.138218;-0.989359;-0.205177;0.526532;
20.573495;0.492570;-0.275765;0.998968;-0.140286;-0.989069;-0.204071;0.526959;
20.573828;0.492571;-0.275763;0.998969;-0.141320;-0.988923;-0.203518;0.527172;
20.574493;0.492571;-0.275759;0.998970;-0.143388;-0.988626;-0.202411;0.527595;
20.574826;0.492571;-0.275757;0.998971;-0.144421;-0.988476;-0.201857;0.527806;
20.575491;0.492571;-0.275753;0.998972;-0.146488;-0.988173;-0.200749;0.528226;
20.575824;0.492572;-0.275751;0.998973;-0.147521;-0.988020;-0.200194;0.528435;
20.576489;0.492572;-0.275747;0.998974;-0.149586;-0.987711;-0.199084;0.528851;
20.576822;0.492572;-0.275745;0.998975;-0.150619;-0.987555;-0.198529;0.529059;
20.577488;0.492572;-0.275740;0.998976;-0.152683;-0.987239;-0.197418;0.529472;
20.577820;0.492573;-0.275738;0.998977;-0.153715;-0.987079;-0.196863;0.529677;
20.578486;0.492573;-0.275734;0.998978;-0.155779;-0.986757;-0.195750;0.530087;
20.578818;0.492573;-0.275732;0.998978;-0.156810;-0.986594;-0.195194;0.530290;
20.579484;0.492574;-0.275728;0.998980;-0.158873;-0.986266;-0.194080;0.530696;
20.579817;0.492574;-0.275726;0.998980;-0.159904;-0.986100;-0.193523;0.530898;
20.580482;0.492574;-0.275722;0.998981;-0.161965;-0.985764;-0.192409;0.531301;
20.580815;0.492574;-0.275720;0.998982;-0.162995;-0.985595;-0.191851;0.531501;
20.581480;0.492575;-0.275716;0.998983;-0.165056;-0.985253;-0.190735;0.531900;
20.581813;0.492575;-0.275713;0.998984;-0.166086;-0.985081;-0.190177;0.532099;
20.582478;0.492575;-0.275709;0.998985;-0.168145;-0.984733;-0.189059;0.532494;
20.582811;0.492575;-0.275707;0.998986;-0.169174;-0.984557;-0.188501;0.532691;
20.583476;0.492576;-0.275703;0.998987;-0.171233;-0.984202;-0.187382;0.533083;
20.583809;0.492576;-0.275701;0.998988;-0.172262;-0.984023;-0.186823;0.533278;
20.584475;0.492576;-0.275697;0.998989;-0.174319;-0.983662;-0.185703;0.533666;
20.584807;0.492576;-0.275695;0.998989;-0.175347;-0.983480;-0.185143;0.533860;
20.585473;0.492577;-0.275691;0.998991;-0.177403;-0.983113;-0.184022;0.534245;
20.585805;0.492577;-0.275689;0.998991;-0.178431;-0.982927;-0.183461;0.534436;
20.586471;0.492577;-0.275685;0.998992;-0.180485;-0.982553;-0.182339;0.534817;
20.586804;0.492577;-0.275683;0.998993;-0.181512;-0.982365;-0.181778;0.535007;
20.587469;0.492578;-0.275679;0.998994;-0.183566;-0.981984;-0.180655;0.535385;
20.587802;0.492578;-0.275677;0.998995;-0.184593;-0.981792;-0.180093;0.535573;
20.588467;0.492578;-0.275672;0.998996;-0.186645;-0.981406;-0.178968;0.535947;
20.588800;0.492578;-0.275670;0.998997;-0.187671;-0.981211;-0.178406;0.536134;
20.589465;0.492579;-0.275666;0.998998;-0.189722;-0.980817;-0.177280;0.536504;
20.589798;0.492579;-0.275664;0.998999;-0.190747;-0.980619;-0.176717;0.536689;
20.590463;0.492579;-0.275660;0.999000;-0.192797;-0.980219;-0.175591;0.537056;
20.590796;0.492579;-0.275658;0.999000;-0.193822;-0.980018;-0.175027;0.537239;
20.591462;0.492580;-0.275654;0.999002;-0.195871;-0.979612;-0.173899;0.537602;
20.591794;0.492580;-0.275652;0.999002;-0.196895;-0.979407;-0.173335;0.537783;
20.592460;0.492580;-0.275648;0.999003;-0.198942;-0.978994;-0.172206;0.538143;
20.592792;0.492580;-0.275646;0.999004;-0.199965;-0.978786;-0.171641;0.538322;
20.593458;0.492581;-0.275642;0.999005;-0.202012;-0.978367;-0.170511;0.538679;
20.593791;0.492581;-0.275640;0.999006;-0.203034;-0.978156;-0.169946;0.538856;
20.594456;0.492581;-0.275636;0.999007;-0.205079;-0.977731;-0.168815;0.539209;
20.594789;0.492581;-0.275634;0.999008;-0.206101;-0.977517;-0.168249;0.539385;
20.595454;0.492582;-0.275630;0.999009;-0.208145;-0.977085;-0.167117;0.539734;
20.595787;0.492582;-0.275628;0.999009;-0.209166;-0.976867;-0.166550;0.539908;
20.596452;0.492582;-0.275624;0.999011;-0.211208;-0.976429;-0.165417;0.540254;
20.596785;0.492582;-0.275622;0.999011;-0.212229;-0.976208;-0.164850;0.540426;
20.597450;0.492583;-0.275618;0.999012;-0.214269;-0.975763;-0.163716;0.540768;
20.597783;0.492583;-0.275616;0.999013;-0.215289;-0.975540;-0.163148;0.540939;
20.598449;0.492583;-0.275612;0.999014;-0.217329;-0.975088;-0.162013;0.541277;
20.598781;0.492583;-0.275610;0.999015;-0.218348;-0.974861;-0.161445;0.541446;
20.599447;0.492584;-0.275606;0.999016;-0.220386;-0.974404;-0.160308;0.541781;
20.599779;0.492584;-0.275604;0.999017;-0.221405;-0.974174;-0.159740;0.541948;
20.600445;0.492584;-0.275600;0.999018;-0.223441;-0.973710;-0.158602;0.542279;
20.600778;0.492584;-0.275598;0.999018;-0.224459;-0.973476;-0.158033;0.542444;
20.601443;0.492585;-0.275594;0.999020;-0.226494;-0.973006;-0.156895;0.542772;
20.601776;0.492585;-0.275592;0.999020;-0.227511;-0.972769;-0.156325;0.542935;
20.602441;0.492585;-0.275588;0.999021;-0.229544;-0.972293;-0.155185;0.543260;
20.602774;0.492585;-0.275586;0.999022;-0.230561;-0.972053;-0.154615;0.543421;
20.603439;0.492586;-0.275582;0.999023;-0.232593;-0.971570;-0.153475;0.543742;
20.603772;0.492586;-0.275580;0.999024;-0.233608;-0.971327;-0.152904;0.543901;
20.604437;0.492586;-0.275576;0.999025;-0.235639;-0.970837;-0.151763;0.544218;
20.604770;0.492586;-0.275574;0.999025;-0.236654;-0.970591;-0.151192;0.544376;
20.605436;0.492587;-0.275570;0.999027;-0.238683;-0.970095;-0.150049;0.544690;
20.605768;0.492587;-0.275568;0.999027;-0.239697;-0.969846;-0.149478;0.544846;
20.606434;0.492587;-0.275564;0.999028;-0.241724;-0.969344;-0.148334;0.545156;
20.606766;0.492587;-0.275562;0.999029;-0.242737;-0.969091;-0.147762;0.545310;
20.607432;0.492588;-0.275558;0.999030;-0.244763;-0.968583;-0.146618;0.545616;
20.607765;0.492588;-0.275556;0.999031;-0.245776;-0.968327;-0.146045;0.545769;
20.608430;0.492588;-0.275552;0.999032;-0.247800;-0.967812;-0.144900;0.546071;
20.608763;0.492588;-0.275550;0.999033;-0.248812;-0.967553;-0.144327;0.546222;
20.609428;0.492589;-0.275546;0.999034;-0.250834;-0.967032;-0.143181;0.546521;
20.609761;0.492589;-0.275544;0.999034;-0.251845;-0.966770;-0.142607;0.546670;
20.610426;0.492589;-0.275540;0.999035;-0.253866;-0.966242;-0.141460;0.546966;
20.610759;0.492589;-0.275539;0.999036;-0.254876;-0.965977;-0.140886;0.547112;
20.611424;0.492590;-0.275535;0.999037;-0.256895;-0.965443;-0.139738;0.547404;
20.611757;0.492590;-0.275533;0.999038;-0.257904;-0.965174;-0.139164;0.547550;
20.612423;0.492590;-0.275529;0.999039;-0.259922;-0.964634;-0.138015;0.547838;
20.612755;0.492590;-0.275527;0.999040;-0.260930;-0.964363;-0.137440;0.547981;
20.613421;0.492591;-0.275523;0.999041;-0.262946;-0.963816;-0.136290;0.548266;
20.613753;0.492591;-0.275521;0.999041;-0.263954;-0.963541;-0.135715;0.548408;
20.614419;0.492591;-0.275517;0.999042;-0.265968;-0.962988;-0.134564;0.548689;
20.614752;0.492591;-0.275515;0.999043;-0.266975;-0.962710;-0.133988;0.548828;
20.615417;0.492592;-0.275511;0.999044;-0.268987;-0.962151;-0.132837;0.549106;
20.615750;0.492592;-0.275509;0.999045;-0.269993;-0.961870;-0.132260;0.549244;
20.616415;0.492592;-0.275505;0.999046;-0.272003;-0.961305;-0.131108;0.549518;
20.616748;0.492592;-0.275503;0.999046;-0.273008;-0.961020;-0.130531;0.549654;
20.617413;0.492593;-0.275500;0.999048;-0.275017;-0.960449;-0.129378;0.549924;
20.617746;0.492593;-0.275498;0.999048;-0.276021;-0.960161;-0.128801;0.550058;
20.618411;0.492593;-0.275494;0.999049;-0.278028;-0.959583;-0.127647;0.550325;
20.618744;0.492593;-0.275492;0.999050;-0.279031;-0.959293;-0.127070;0.550458;
20.619410;0.492594;-0.275488;0.999051;-0.281037;-0.958708;-0.125915;0.550721;
20.619742;0.492594;-0.275486;0.999052;-0.282039;-0.958414;-0.125337;0.550851;
20.620408;0.492594;-0.275482;0.999053;-0.284042;-0.957824;-0.124181;0.551111;
20.620740;0.492594;-0.275480;0.999053;-0.285043;-0.957527;-0.123603;0.551239;
20.621406;0.492595;-0.275476;0.999054;-0.287045;-0.956930;-0.122446;0.551495;
20.621739;0.492595;-0.275475;0.999055;-0.288045;-0.956630;-0.121868;0.551622;
20.622404;0.492595;-0.275471;0.999056;-0.290045;-0.956027;-0.120710;0.551874;
20.622737;0.492595;-0.275469;0.999057;-0.291044;-0.955724;-0.120131;0.551999;
20.623402;0.492596;-0.275465;0.999058;-0.293042;-0.955114;-0.118973;0.552248;
20.623735;0.492596;-0.275463;0.999058;-0.294040;-0.954808;-0.118394;0.552371;
20.624400;0.492596;-0.275459;0.999060;-0.296036;-0.954192;-0.117235;0.552616;
20.624733;0.492596;-0.275457;0.999060;-0.297034;-0.953883;-0.116655;0.552738;
20.625398;0.492597;-0.275453;0.999061;-0.299028;-0.953261;-0.115496;0.552979;
20.625731;0.492597;-0.275452;0.999062;-0.300024;-0.952948;-0.114916;0.553099;
20.626397;0.492597;-0.275448;0.999063;-0.302016;-0.952320;-0.113755;0.553336;
20.626729;0.492597;-0.275446;0.999064;-0.303012;-0.952004;-0.113175;0.553454;
20.627395;0.492598;-0.275442;0.999065;-0.305002;-0.951370;-0.112014;0.553688;
20.627727;0.492598;-0.275440;0.999065;-0.305996;-0.951051;-0.111433;0.553804;
20.628393;0.492598;-0.275436;0.999066;-0.307984;-0.950410;-0.110271;0.554034;
20.628726;0.492598;-0.275434;0.999067;-0.308978;-0.950088;-0.109690;0.554149;
20.629391;0.492599;-0.275431;0.999068;-0.310964;-0.949441;-0.108527;0.554375;
20.629724;0.492599;-0.275429;0.999069;-0.311956;-0.949116;-0.107946;0.554488;
20.630389;0.492599;-0.275425;0.999070;-0.313940;-0.948463;-0.106782;0.554710;
20.630722;0.492599;-0.275423;0.999070;-0.314931;-0.948135;-0.106201;0.554821;
20.631387;0.492600;-0.275419;0.999071;-0.316913;-0.947475;-0.105037;0.555040;
20.631720;0.492600;-0.275417;0.999072;-0.317904;-0.947144;-0.104455;0.555149;
20.632385;0.492600;-0.275414;0.999073;-0.319884;-0.946479;-0.103290;0.555365;
20.632718;0.492600;-0.275412;0.999074;-0.320873;-0.946144;-0.102707;0.555472;
20.633384;0.492601;-0.275408;0.999075;-0.322851;-0.945472;-0.101542;0.555684;
20.633716;0.492601;-0.275406;0.999075;-0.323839;-0.945135;-0.100959;0.555789;
20.634382;0.492601;-0.275402;0.999077;-0.325815;-0.944457;-0.099793;0.555997;
20.634714;0.492601;-0.275401;0.999077;-0.326802;-0.944116;-0.099210;0.556100;
20.635380;0.492602;-0.275397;0.999078;-0.328775;-0.943432;-0.098044;0.556305;
20.635713;0.492602;-0.275395;0.999079;-0.329761;-0.943088;-0.097460;0.556406;
20.636378;0.492602;-0.275391;0.999080;-0.331733;-0.942398;-0.096293;0.556607;
20.636711;0.492602;-0.275389;0.999080;-0.332718;-0.942051;-0.095709;0.556707;
20.637376;0.492602;-0.275386;0.999082;-0.334687;-0.941355;-0.094541;0.556904;
20.637709;0.492603;-0.275384;0.999082;-0.335671;-0.941005;-0.093957;0.557002;
20.638374;0.492603;-0.275380;0.999083;-0.337638;-0.940302;-0.092789;0.557195;
20.638707;0.492603;-0.275378;0.999084;-0.338621;-0.939949;-0.092205;0.557291;
20.639372;0.492603;-0.275374;0.999085;-0.340586;-0.939240;-0.091036;0.557481;
20.639705;0.492604;-0.275373;0.999085;-0.341567;-0.938884;-0.090451;0.557575;
20.640371;0.492604;-0.275369;0.999087;-0.343530;-0.938169;-0.089281;0.557762;
20.640703;0.492604;-0.275367;0.999087;-0.344511;-0.937810;-0.088696;0.557854;
20.641369;0.492604;-0.275363;0.999088;-0.346471;-0.937089;-0.087526;0.558036;
20.641702;0.492605;-0.275361;0.999089;-0.347450;-0.936726;-0.086941;0.558127;
20.642367;0.492605;-0.275358;0.999090;-0.349408;-0.935999;-0.085770;0.558306;
20.642700;0.492605;-0.275356;0.999090;-0.350387;-0.935634;-0.085185;0.558394;
20.643365;0.492605;-0.275352;0.999091;-0.352343;-0.934900;-0.084014;0.558570;
20.643698;0.492605;-0.275350;0.999092;-0.353320;-0.934532;-0.083428;0.558656;
20.644363;0.492606;-0.275347;0.999093;-0.355273;-0.933792;-0.082256;0.558828;
20.644696;0.492606;-0.275345;0.999094;-0.356249;-0.933421;-0.081670;0.558913;
20.645361;0.492606;-0.275341;0.999095;-0.358200;-0.932675;-0.080498;0.559081;
20.645694;0.492606;-0.275339;0.999095;-0.359175;-0.932301;-0.079911;0.559164;
20.646360;0.492607;-0.275336;0.999096;-0.361124;-0.931549;-0.078739;0.559328;
20.646692;0.492607;-0.275334;0.999097;-0.362098;-0.931171;-0.078152;0.559409;
20.647358;0.492607;-0.275330;0.999098;-0.364044;-0.930413;-0.076979;0.559570;
20.647690;0.492607;-0.275328;0.999099;-0.365017;-0.930033;-0.076392;0.559649;
20.648356;0.492608;-0.275325;0.999100;-0.366961;-0.929269;-0.075218;0.559806;
