time;Generator_generator_cePu;Generator_generator_PePu;Generator_generator_cmPu;Generator_generator_PmPu;Generator_generator_ufPu;Generator_generator_efdPu;Generator_generator_omegaPu;Generator_generator_theta;Generator_generator_PGenPu;Generator_generator_QGenPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_UPu;Generator_generator_IStatorPu;Generator_generator_IRotorPu;Generator_generator_UStatorPu;Generator_generator_QStatorPu;Generator_generator_thetaInternal;Generator_voltageRegulator_VrefPu;Generator_voltageRegulator_VsPu;Generator_voltageRegulator_VcPu;
40.1143;0;0;0;0;0.00120856;1.7416;1;0;0;-1.00064e-05;0;-0.00100064;1.00064;1e-05;1.00533;1.00064;-1.00064e-05;0;1.055;0;1.00064;
40.1154;0;0;0;0;0.00123955;1.78625;1;0;0;-1.00074e-05;0;-0.00100074;1.00074;1e-05;1.00601;1.00074;-1.00074e-05;0;1.055;0;1.00074;
40.1164;0;0;0;0;0.00126984;1.8299;1;0;0;-1.00083e-05;0;-0.00100083;1.00083;1e-05;1.00673;1.00083;-1.00083e-05;0;1.055;0;1.00083;
40.1174;0;0;0;0;0.00129945;1.87257;1;0;0;-1.00094e-05;0;-0.00100094;1.00094;1e-05;1.00747;1.00094;-1.00094e-05;0;1.055;0;1.00094;
40.1184;0;0;0;0;0.00132838;1.91426;1;0;0;-1.00105e-05;0;-0.00100105;1.00105;1e-05;1.00823;1.00105;-1.00105e-05;0;1.055;0;1.00105;
40.1195;0;0;0;0;0.00135665;1.95499;1;0;0;-1.00116e-05;0;-0.00100116;1.00116;1e-05;1.00903;1.00116;-1.00116e-05;0;1.055;0;1.00116;
40.1205;0;0;0;0;0.00138425;1.99477;1;0;0;-1.00128e-05;0;-0.00100128;1.00128;1e-05;1.00985;1.00128;-1.00128e-05;0;1.055;0;1.00128;
40.1225;0;0;0;0;0.0014369;2.07064;1;0;0;-1.00154e-05;0;-0.00100154;1.00154;1e-05;1.01157;1.00154;-1.00154e-05;0;1.055;0;1.00154;
40.1244;0;0;0;0;0.00148201;2.13564;1;0;0;-1.0018e-05;0;-0.0010018;1.0018;1e-05;1.01318;1.0018;-1.0018e-05;0;1.055;0;1.0018;
40.1262;0;0;0;0;0.00152504;2.19766;1;0;0;-1.00207e-05;0;-0.00100207;1.00207;1e-05;1.01484;1.00207;-1.00207e-05;0;1.055;0;1.00207;
40.128;0;0;0;0;0.00156617;2.25693;1;0;0;-1.00236e-05;0;-0.00100236;1.00236;1e-05;1.01656;1.00236;-1.00236e-05;0;1.055;0;1.00236;
40.1299;0;0;0;0;0.00160543;2.3135;1;0;0;-1.00266e-05;0;-0.00100266;1.00266;1e-05;1.01832;1.00266;-1.00266e-05;0;1.055;0;1.00266;
40.1317;0;0;0;0;0.00164285;2.36743;1;0;0;-1.00299e-05;0;-0.00100299;1.00299;1e-05;1.02011;1.00299;-1.00299e-05;0;1.055;0;1.00299;
40.1335;0;0;0;0;0.00167849;2.41878;1;0;0;-1.00332e-05;0;-0.00100332;1.00332;1e-05;1.02194;1.00332;-1.00332e-05;0;1.055;0;1.00332;
40.1354;0;0;0;0;0.00171237;2.46761;1;0;0;-1.00368e-05;0;-0.00100368;1.00368;1e-05;1.0238;1.00368;-1.00368e-05;0;1.055;0;1.00368;
40.1372;0;0;0;0;0.00174455;2.51398;1;0;0;-1.00405e-05;0;-0.00100405;1.00405;1e-05;1.02567;1.00405;-1.00405e-05;0;1.055;0;1.00405;
40.139;0;0;0;0;0.00177506;2.55795;1;0;0;-1.00443e-05;0;-0.00100443;1.00443;1e-05;1.02757;1.00443;-1.00443e-05;0;1.055;0;1.00443;
40.1409;0;0;0;0;0.00180393;2.59956;1;0;0;-1.00482e-05;0;-0.00100482;1.00482;1e-05;1.02948;1.00482;-1.00482e-05;0;1.055;0;1.00482;
40.1427;0;0;0;0;0.00183121;2.63887;1;0;0;-1.00524e-05;0;-0.00100524;1.00524;1e-05;1.03139;1.00524;-1.00524e-05;0;1.055;0;1.00524;
40.1445;0;0;0;0;0.00185693;2.67593;1;0;0;-1.00566e-05;0;-0.00100566;1.00566;1e-05;1.03332;1.00566;-1.00566e-05;0;1.055;0;1.00566;
40.1464;0;0;0;0;0.00188113;2.7108;1;0;0;-1.0061e-05;0;-0.0010061;1.0061;1e-05;1.03524;1.0061;-1.0061e-05;0;1.055;0;1.0061;
40.1482;0;0;0;0;0.00190384;2.74352;1;0;0;-1.00654e-05;0;-0.00100654;1.00654;1e-05;1.03717;1.00654;-1.00654e-05;0;1.055;0;1.00654;
40.15;0;0;0;0;0.00192509;2.77415;1;0;0;-1.00701e-05;0;-0.00100701;1.00701;1e-05;1.03909;1.00701;-1.00701e-05;0;1.055;0;1.00701;
40.1519;0;0;0;0;0.00194493;2.80274;1;0;0;-1.00748e-05;0;-0.00100748;1.00748;1e-05;1.041;1.00748;-1.00748e-05;0;1.055;0;1.00748;
40.1537;0;0;0;0;0.00196338;2.82933;1;0;0;-1.00796e-05;0;-0.00100796;1.00796;1e-05;1.0429;1.00796;-1.00796e-05;0;1.055;0;1.00796;
40.1555;0;0;0;0;0.00198048;2.85397;1;0;0;-1.00846e-05;0;-0.00100846;1.00846;1e-05;1.04479;1.00846;-1.00846e-05;0;1.055;0;1.00846;
40.1573;0;0;0;0;0.00199626;2.87671;1;0;0;-1.00896e-05;0;-0.00100896;1.00896;1e-05;1.04666;1.00896;-1.00896e-05;0;1.055;0;1.00896;
40.1592;0;0;0;0;0.00201075;2.89759;1;0;0;-1.00948e-05;0;-0.00100948;1.00948;1e-05;1.04852;1.00948;-1.00948e-05;0;1.055;0;1.00948;
40.161;0;0;0;0;0.00202398;2.91666;1;0;0;-1.01e-05;0;-0.00101;1.01;1e-05;1.05036;1.01;-1.01e-05;0;1.055;0;1.01;
40.1628;0;0;0;0;0.00203599;2.93397;1;0;0;-1.01053e-05;0;-0.00101053;1.01053;1e-05;1.05217;1.01053;-1.01053e-05;0;1.055;0;1.01053;
40.1647;0;0;0;0;0.00204681;2.94955;1;0;0;-1.01107e-05;0;-0.00101107;1.01107;1e-05;1.05396;1.01107;-1.01107e-05;0;1.055;0;1.01107;
40.1665;0;0;0;0;0.00205646;2.96346;1;0;0;-1.01162e-05;0;-0.00101162;1.01162;1e-05;1.05573;1.01162;-1.01162e-05;0;1.055;0;1.01162;
40.1683;0;0;0;0;0.00206497;2.97573;1;0;0;-1.01218e-05;0;-0.00101218;1.01218;1e-05;1.05747;1.01218;-1.01218e-05;0;1.055;0;1.01218;
40.1702;0;0;0;0;0.00207238;2.98641;1;0;0;-1.01274e-05;0;-0.00101274;1.01274;1e-05;1.05918;1.01274;-1.01274e-05;0;1.055;0;1.01274;
40.172;0;0;0;0;0.00207872;2.99553;1;0;0;-1.01331e-05;0;-0.00101331;1.01331;1e-05;1.06086;1.01331;-1.01331e-05;0;1.055;0;1.01331;
40.1738;0;0;0;0;0.00208401;3.00315;1;0;0;-1.01388e-05;0;-0.00101388;1.01388;1e-05;1.06251;1.01388;-1.01388e-05;0;1.055;0;1.01388;
40.1757;0;0;0;0;0.00208827;3.00931;1;0;0;-1.01446e-05;0;-0.00101446;1.01446;1e-05;1.06413;1.01446;-1.01446e-05;0;1.055;0;1.01446;
40.1775;0;0;0;0;0.00209155;3.01403;1;0;0;-1.01505e-05;0;-0.00101505;1.01505;1e-05;1.06571;1.01505;-1.01505e-05;0;1.055;0;1.01505;
40.1793;0;0;0;0;0.00209392;3.01743;1;0;0;-1.01564e-05;0;-0.00101564;1.01564;1e-05;1.06726;1.01564;-1.01564e-05;0;1.055;0;1.01564;
40.183;0;0;0;0;0.00209499;3.01898;1;0;0;-1.01684e-05;0;-0.00101684;1.01684;1e-05;1.07023;1.01684;-1.01684e-05;0;1.055;0;1.01684;
40.1862;0;0;0;0;0.00209331;3.01657;1;0;0;-1.01789e-05;0;-0.00101789;1.01789;1e-05;1.07269;1.01789;-1.01789e-05;0;1.055;0;1.01789;
40.1894;0;0;0;0;0.00208916;3.01057;1;0;0;-1.01895e-05;0;-0.00101895;1.01895;1e-05;1.07504;1.01895;-1.01895e-05;0;1.055;0;1.01895;
40.1926;0;0;0;0;0.00208265;3.0012;1;0;0;-1.02001e-05;0;-0.00102001;1.02001;1e-05;1.07727;1.02001;-1.02001e-05;0;1.055;0;1.02001;
40.1957;0;0;0;0;0.00207392;2.98862;1;0;0;-1.02108e-05;0;-0.00102108;1.02108;1e-05;1.07939;1.02108;-1.02108e-05;0;1.055;0;1.02108;
40.1989;0;0;0;0;0.00206309;2.97301;1;0;0;-1.02215e-05;0;-0.00102215;1.02215;1e-05;1.08138;1.02215;-1.02215e-05;0;1.055;0;1.02215;
40.2021;0;0;0;0;0.00205029;2.95457;1;0;0;-1.02323e-05;0;-0.00102323;1.02323;1e-05;1.08326;1.02323;-1.02323e-05;0;1.055;0;1.02323;
40.2053;0;0;0;0;0.00203564;2.93345;1;0;0;-1.0243e-05;0;-0.0010243;1.0243;1e-05;1.08502;1.0243;-1.0243e-05;0;1.055;0;1.0243;
40.2085;0;0;0;0;0.00201924;2.90983;1;0;0;-1.02536e-05;0;-0.00102536;1.02536;1e-05;1.08666;1.02536;-1.02536e-05;0;1.055;0;1.02536;
40.2117;0;0;0;0;0.00200123;2.88387;1;0;0;-1.02642e-05;0;-0.00102642;1.02642;1e-05;1.08818;1.02642;-1.02642e-05;0;1.055;0;1.02642;
40.2148;0;0;0;0;0.0019817;2.85573;1;0;0;-1.02748e-05;0;-0.00102748;1.02748;1e-05;1.08959;1.02748;-1.02748e-05;0;1.055;0;1.02748;
40.218;0;0;0;0;0.00196077;2.82557;1;0;0;-1.02853e-05;0;-0.00102853;1.02853;1e-05;1.09088;1.02853;-1.02853e-05;0;1.055;0;1.02853;
40.2212;0;0;0;0;0.00193854;2.79353;1;0;0;-1.02957e-05;0;-0.00102957;1.02957;1e-05;1.09205;1.02957;-1.02957e-05;0;1.055;0;1.02957;
40.2244;0;0;0;0;0.00191511;2.75977;1;0;0;-1.03059e-05;0;-0.00103059;1.03059;1e-05;1.09311;1.03059;-1.03059e-05;0;1.055;0;1.03059;
40.2276;0;0;0;0;0.00189058;2.72442;1;0;0;-1.03161e-05;0;-0.00103161;1.03161;1e-05;1.09406;1.03161;-1.03161e-05;0;1.055;0;1.03161;
40.2308;0;0;0;0;0.00186499;2.68755;1;0;0;-1.03261e-05;0;-0.00103261;1.03261;1e-05;1.0949;1.03261;-1.03261e-05;0;1.055;0;1.03261;
40.2339;0;0;0;0;0.00183851;2.64939;1;0;0;-1.0336e-05;0;-0.0010336;1.0336;1e-05;1.09563;1.0336;-1.0336e-05;0;1.055;0;1.0336;
40.2371;0;0;0;0;0.00181123;2.61007;1;0;0;-1.03457e-05;0;-0.00103457;1.03457;1e-05;1.09625;1.03457;-1.03457e-05;0;1.055;0;1.03457;
40.2435;0;0;0;0;0.00175415;2.52781;1;0;0;-1.03645e-05;0;-0.00103645;1.03645;1e-05;1.09713;1.03645;-1.03645e-05;0;1.055;0;1.03645;
40.2492;0;0;0;0;0.00170113;2.45142;1;0;0;-1.03809e-05;0;-0.00103809;1.03809;1e-05;1.09761;1.03809;-1.03809e-05;0;1.055;0;1.03809;
40.255;0;0;0;0;0.00164691;2.37328;1;0;0;-1.03966e-05;0;-0.00103966;1.03966;1e-05;1.09782;1.03966;-1.03966e-05;0;1.055;0;1.03966;
40.2607;0;0;0;0;0.00159188;2.29398;1;0;0;-1.04116e-05;0;-0.00104116;1.04116;1e-05;1.09776;1.04116;-1.04116e-05;0;1.055;0;1.04116;
40.2664;0;0;0;0;0.00153642;2.21405;1;0;0;-1.04259e-05;0;-0.00104259;1.04259;1e-05;1.09746;1.04259;-1.04259e-05;0;1.055;0;1.04259;
40.2779;0;0;0;0;0.00142632;2.05539;1;0;0;-1.04516e-05;0;-0.00104516;1.04516;1e-05;1.09603;1.04516;-1.04516e-05;0;1.055;0;1.04516;
40.2893;0;0;0;0;0.00131916;1.90097;1;0;0;-1.04743e-05;0;-0.00104743;1.04743;1e-05;1.09393;1.04743;-1.04743e-05;0;1.055;0;1.04743;
40.2997;0;0;0;0;0.00122635;1.76724;1;0;0;-1.04923e-05;0;-0.00104923;1.04923;1e-05;1.0916;1.04923;-1.04923e-05;0;1.055;0;1.04923;
40.3087;0;0;0;0;0.0011486;1.65519;1;0;0;-1.05063e-05;0;-0.00105063;1.05063;1e-05;1.08928;1.05063;-1.05063e-05;0;1.055;0;1.05063;
40.3167;0;0;0;0;0.00108291;1.56052;1;0;0;-1.05173e-05;0;-0.00105173;1.05173;1e-05;1.08706;1.05173;-1.05173e-05;0;1.055;0;1.05173;
40.3239;0;0;0;0;0.00102676;1.47962;1;0;0;-1.0526e-05;0;-0.0010526;1.0526;1e-05;1.08495;1.0526;-1.0526e-05;0;1.055;0;1.0526;
40.3303;0;0;0;0;0.000978621;1.41024;1;0;0;-1.0533e-05;0;-0.0010533;1.0533;1e-05;1.08298;1.0533;-1.0533e-05;0;1.055;0;1.0533;
40.3368;0;0;0;0;0.000933023;1.34453;1;0;0;-1.05392e-05;0;-0.00105392;1.05392;1e-05;1.08096;1.05392;-1.05392e-05;0;1.055;0;1.05392;
40.3426;0;0;0;0;0.000894106;1.28845;1;0;0;-1.05441e-05;0;-0.00105441;1.05441;1e-05;1.07912;1.05441;-1.05441e-05;0;1.055;0;1.05441;
40.3484;0;0;0;0;0.000857493;1.23569;1;0;0;-1.05483e-05;0;-0.00105483;1.05483;1e-05;1.07727;1.05483;-1.05483e-05;0;1.055;0;1.05483;
40.3537;0;0;0;0;0.000826204;1.1906;1;0;0;-1.05516e-05;0;-0.00105516;1.05516;1e-05;1.07559;1.05516;-1.05516e-05;0;1.055;0;1.05516;
40.3589;0;0;0;0;0.000796718;1.14811;1;0;0;-1.05545e-05;0;-0.00105545;1.05545;1e-05;1.07392;1.05545;-1.05545e-05;0;1.055;0;1.05545;
40.3642;0;0;0;0;0.000769043;1.10823;1;0;0;-1.05569e-05;0;-0.00105569;1.05569;1e-05;1.07227;1.05569;-1.05569e-05;0;1.055;0;1.05569;
40.3694;0;0;0;0;0.000743175;1.07095;1;0;0;-1.05589e-05;0;-0.00105589;1.05589;1e-05;1.07063;1.05589;-1.05589e-05;0;1.055;0;1.05589;
40.3746;0;0;0;0;0.000719104;1.03626;1;0;0;-1.05605e-05;0;-0.00105605;1.05605;1e-05;1.06901;1.05605;-1.05605e-05;0;1.055;0;1.05605;
40.3799;0;0;0;0;0.00069681;1.00414;1;0;0;-1.05617e-05;0;-0.00105617;1.05617;1e-05;1.06743;1.05617;-1.05617e-05;0;1.055;0;1.05617;
40.3851;0;0;0;0;0.000676269;0.974536;1;0;0;-1.05626e-05;0;-0.00105626;1.05626;1e-05;1.06588;1.05626;-1.05626e-05;0;1.055;0;1.05626;
40.3904;0;0;0;0;0.000657448;0.947415;1;0;0;-1.05631e-05;0;-0.00105631;1.05631;1e-05;1.06437;1.05631;-1.05631e-05;0;1.055;0;1.05631;
40.3956;0;0;0;0;0.00064031;0.922718;1;0;0;-1.05632e-05;0;-0.00105632;1.05632;1e-05;1.06291;1.05632;-1.05632e-05;0;1.055;0;1.05632;
40.4008;0;0;0;0;0.000624813;0.900387;1;0;0;-1.05631e-05;0;-0.00105631;1.05631;1e-05;1.06149;1.05631;-1.05631e-05;0;1.055;0;1.05631;
40.4061;0;0;0;0;0.00061091;0.880351;1;0;0;-1.05627e-05;0;-0.00105627;1.05627;1e-05;1.06012;1.05627;-1.05627e-05;0;1.055;0;1.05627;
40.4113;0;0;0;0;0.00059855;0.862539;1;0;0;-1.05621e-05;0;-0.00105621;1.05621;1e-05;1.0588;1.05621;-1.05621e-05;0;1.055;0;1.05621;
40.4166;0;0;0;0;0.000587677;0.846872;1;0;0;-1.05612e-05;0;-0.00105612;1.05612;1e-05;1.05754;1.05612;-1.05612e-05;0;1.055;0;1.05612;
40.4218;0;0;0;0;0.000578236;0.833266;1;0;0;-1.05601e-05;0;-0.00105601;1.05601;1e-05;1.05634;1.05601;-1.05601e-05;0;1.055;0;1.05601;
40.427;0;0;0;0;0.000570166;0.821637;1;0;0;-1.05588e-05;0;-0.00105588;1.05588;1e-05;1.0552;1.05588;-1.05588e-05;0;1.055;0;1.05588;
40.4323;0;0;0;0;0.000563406;0.811895;1;0;0;-1.05574e-05;0;-0.00105574;1.05574;1e-05;1.05411;1.05574;-1.05574e-05;0;1.055;0;1.05574;
40.4375;0;0;0;0;0.000557891;0.803949;1;0;0;-1.05558e-05;0;-0.00105558;1.05558;1e-05;1.05309;1.05558;-1.05558e-05;0;1.055;0;1.05558;
40.4428;0;0;0;0;0.000553559;0.797705;1;0;0;-1.0554e-05;0;-0.0010554;1.0554;1e-05;1.05212;1.0554;-1.0554e-05;0;1.055;0;1.0554;
40.448;0;0;0;0;0.000550342;0.793069;1;0;0;-1.05522e-05;0;-0.00105522;1.05522;1e-05;1.05122;1.05522;-1.05522e-05;0;1.055;0;1.05522;
40.4532;0;0;0;0;0.000548176;0.789948;1;0;0;-1.05502e-05;0;-0.00105502;1.05502;1e-05;1.05038;1.05502;-1.05502e-05;0;1.055;0;1.05502;
40.4585;0;0;0;0;0.000546994;0.788245;1;0;0;-1.05482e-05;0;-0.00105482;1.05482;1e-05;1.04959;1.05482;-1.05482e-05;0;1.055;0;1.05482;
40.4637;0;0;0;0;0.000546732;0.787867;1;0;0;-1.05461e-05;0;-0.00105461;1.05461;1e-05;1.04887;1.05461;-1.05461e-05;0;1.055;0;1.05461;
40.469;0;0;0;0;0.000547323;0.78872;1;0;0;-1.05439e-05;0;-0.00105439;1.05439;1e-05;1.0482;1.05439;-1.05439e-05;0;1.055;0;1.05439;
40.4742;0;0;0;0;0.000548705;0.79071;1;0;0;-1.05417e-05;0;-0.00105417;1.05417;1e-05;1.04759;1.05417;-1.05417e-05;0;1.055;0;1.05417;
40.4794;0;0;0;0;0.000550812;0.793747;1;0;0;-1.05395e-05;0;-0.00105395;1.05395;1e-05;1.04704;1.05395;-1.05395e-05;0;1.055;0;1.05395;
40.4847;0;0;0;0;0.000553583;0.797741;1;0;0;-1.05373e-05;0;-0.00105373;1.05373;1e-05;1.04654;1.05373;-1.05373e-05;0;1.055;0;1.05373;
40.4899;0;0;0;0;0.000556958;0.802604;1;0;0;-1.0535e-05;0;-0.0010535;1.0535;1e-05;1.04609;1.0535;-1.0535e-05;0;1.055;0;1.0535;
40.4952;0;0;0;0;0.000560878;0.808252;1;0;0;-1.05328e-05;0;-0.00105328;1.05328;1e-05;1.04569;1.05328;-1.05328e-05;0;1.055;0;1.05328;
40.5004;0;0;0;0;0.000565284;0.814602;1;0;0;-1.05306e-05;0;-0.00105306;1.05306;1e-05;1.04534;1.05306;-1.05306e-05;0;1.055;0;1.05306;
40.5056;0;0;0;0;0.000570122;0.821573;1;0;0;-1.05284e-05;0;-0.00105284;1.05284;1e-05;1.04504;1.05284;-1.05284e-05;0;1.055;0;1.05284;
40.5109;0;0;0;0;0.000575338;0.82909;1;0;0;-1.05262e-05;0;-0.00105262;1.05262;1e-05;1.04479;1.05262;-1.05262e-05;0;1.055;0;1.05262;
40.5214;0;0;0;0;0.000586893;0.845741;1;0;0;-1.05221e-05;0;-0.00105221;1.05221;1e-05;1.04444;1.05221;-1.05221e-05;0;1.055;0;1.05221;
40.5318;0;0;0;0;0.000599215;0.863498;1;0;0;-1.05182e-05;0;-0.00105182;1.05182;1e-05;1.04424;1.05182;-1.05182e-05;0;1.055;0;1.05182;
40.5423;0;0;0;0;0.000611986;0.881902;1;0;0;-1.05146e-05;0;-0.00105146;1.05146;1e-05;1.04417;1.05146;-1.05146e-05;0;1.055;0;1.05146;
40.5528;0;0;0;0;0.000624925;0.900547;1;0;0;-1.05113e-05;0;-0.00105113;1.05113;1e-05;1.0442;1.05113;-1.05113e-05;0;1.055;0;1.05113;
40.5738;0;0;0;0;0.000649768;0.936348;1;0;0;-1.05058e-05;0;-0.00105058;1.05058;1e-05;1.0446;1.05058;-1.05058e-05;0;1.055;0;1.05058;
40.5947;0;0;0;0;0.00067243;0.969005;1;0;0;-1.05016e-05;0;-0.00105016;1.05016;1e-05;1.04521;1.05016;-1.05016e-05;0;1.055;0;1.05016;
40.6136;0;0;0;0;0.000690514;0.995065;1;0;0;-1.04987e-05;0;-0.00104987;1.04987;1e-05;1.04586;1.04987;-1.04987e-05;0;1.055;0;1.04987;
40.6306;0;0;0;0;0.000704688;1.01549;1;0;0;-1.04968e-05;0;-0.00104968;1.04968;1e-05;1.04649;1.04968;-1.04968e-05;0;1.055;0;1.04968;
40.6458;0;0;0;0;0.000715627;1.03125;1;0;0;-1.04956e-05;0;-0.00104956;1.04956;1e-05;1.04706;1.04956;-1.04956e-05;0;1.055;0;1.04956;
40.6611;0;0;0;0;0.000724771;1.04443;1;0;0;-1.04948e-05;0;-0.00104948;1.04948;1e-05;1.04761;1.04948;-1.04948e-05;0;1.055;0;1.04948;
40.6764;0;0;0;0;0.000732176;1.0551;1;0;0;-1.04944e-05;0;-0.00104944;1.04944;1e-05;1.04814;1.04944;-1.04944e-05;0;1.055;0;1.04944;
40.6917;0;0;0;0;0.000737948;1.06342;1;0;0;-1.04943e-05;0;-0.00104943;1.04943;1e-05;1.04863;1.04943;-1.04943e-05;0;1.055;0;1.04943;
40.7069;0;0;0;0;0.000742224;1.06958;1;0;0;-1.04945e-05;0;-0.00104945;1.04945;1e-05;1.04906;1.04945;-1.04945e-05;0;1.055;0;1.04945;
40.7222;0;0;0;0;0.000745164;1.07382;1;0;0;-1.04948e-05;0;-0.00104948;1.04948;1e-05;1.04944;1.04948;-1.04948e-05;0;1.055;0;1.04948;
40.7375;0;0;0;0;0.00074694;1.07638;1;0;0;-1.04953e-05;0;-0.00104953;1.04953;1e-05;1.04977;1.04953;-1.04953e-05;0;1.055;0;1.04953;
40.7528;0;0;0;0;0.000747729;1.07751;1;0;0;-1.04959e-05;0;-0.00104959;1.04959;1e-05;1.05004;1.04959;-1.04959e-05;0;1.055;0;1.04959;
40.7681;0;0;0;0;0.000747705;1.07748;1;0;0;-1.04965e-05;0;-0.00104965;1.04965;1e-05;1.05026;1.04965;-1.04965e-05;0;1.055;0;1.04965;
40.7833;0;0;0;0;0.000747032;1.07651;1;0;0;-1.04972e-05;0;-0.00104972;1.04972;1e-05;1.05043;1.04972;-1.04972e-05;0;1.055;0;1.04972;
40.7986;0;0;0;0;0.000745861;1.07482;1;0;0;-1.04979e-05;0;-0.00104979;1.04979;1e-05;1.05055;1.04979;-1.04979e-05;0;1.055;0;1.04979;
40.8139;0;0;0;0;0.000744335;1.07262;1;0;0;-1.04985e-05;0;-0.00104985;1.04985;1e-05;1.05063;1.04985;-1.04985e-05;0;1.055;0;1.04985;
40.8445;0;0;0;0;0.000740718;1.06741;1;0;0;-1.04996e-05;0;-0.00104996;1.04996;1e-05;1.05067;1.04996;-1.04996e-05;0;1.055;0;1.04996;
40.875;0;0;0;0;0.000737107;1.06221;1;0;0;-1.05004e-05;0;-0.00105004;1.05004;1e-05;1.05064;1.05004;-1.05004e-05;0;1.055;0;1.05004;
40.9361;0;0;0;0;0.00073191;1.05472;1;0;0;-1.05012e-05;0;-0.00105012;1.05012;1e-05;1.05046;1.05012;-1.05012e-05;0;1.055;0;1.05012;
40.9872;0;0;0;0;0.000729134;1.05072;1;0;0;-1.05014e-05;0;-0.00105014;1.05014;1e-05;1.0503;1.05014;-1.05014e-05;0;1.055;0;1.05014;
41.0383;0;0;0;0;0.00072768;1.04862;1;0;0;-1.05014e-05;0;-0.00105014;1.05014;1e-05;1.05018;1.05014;-1.05014e-05;0;1.055;0;1.05014;
41.0894;0;0;0;0;0.000727145;1.04785;1;0;0;-1.05013e-05;0;-0.00105013;1.05013;1e-05;1.05009;1.05013;-1.05013e-05;0;1.055;0;1.05013;
41.1405;0;0;0;0;0.000727147;1.04785;1;0;0;-1.05011e-05;0;-0.00105011;1.05011;1e-05;1.05004;1.05011;-1.05011e-05;0;1.055;0;1.05011;
41.1916;0;0;0;0;0.000727379;1.04819;1;0;0;-1.05009e-05;0;-0.00105009;1.05009;1e-05;1.05002;1.05009;-1.05009e-05;0;1.055;0;1.05009;
41.2938;0;0;0;0;0.000727893;1.04893;1;0;0;-1.05007e-05;0;-0.00105007;1.05007;1e-05;1.05001;1.05007;-1.05007e-05;0;1.055;0;1.05007;
41.4982;0;0;0;0;0.000728257;1.04945;1;0;0;-1.05004e-05;0;-0.00105004;1.05004;1e-05;1.05001;1.05004;-1.05004e-05;0;1.055;0;1.05004;
41.7026;0;0;0;0;0.000728328;1.04956;1;0;0;-1.05002e-05;0;-0.00105002;1.05002;1e-05;1.05;1.05002;-1.05002e-05;0;1.055;0;1.05002;
42.1113;0;0;0;0;0.000728336;1.04957;1;0;0;-1.04999e-05;0;-0.00104999;1.04999;1e-05;1.04997;1.04999;-1.04999e-05;0;1.055;0;1.04999;
42.9289;0;0;0;0;0.000728359;1.0496;1;0;0;-1.04994e-05;0;-0.00104994;1.04994;1e-05;1.04992;1.04994;-1.04994e-05;0;1.055;0;1.04994;
44.5639;0;0;0;0;0.000728395;1.04965;1;0;0;-1.04987e-05;0;-0.00104987;1.04987;1e-05;1.04986;1.04987;-1.04987e-05;0;1.055;0;1.04987;
47.8341;0;0;0;0;0.000728429;1.0497;1;0;0;-1.04981e-05;0;-0.00104981;1.04981;1e-05;1.0498;1.04981;-1.04981e-05;0;1.055;0;1.04981;
54.3743;0;0;0;0;0.000728451;1.04973;1;0;0;-1.04977e-05;0;-0.00104977;1.04977;1e-05;1.04976;1.04977;-1.04977e-05;0;1.055;0;1.04977;
64.3743;0;0;0;0;0.000728459;1.04974;1;0;0;-1.04976e-05;0;-0.00104976;1.04976;1e-05;1.04975;1.04976;-1.04976e-05;0;1.055;0;1.04976;
74.3743;0;0;0;0;0.00072846;1.04975;1;0;0;-1.04975e-05;0;-0.00104975;1.04975;1e-05;1.04975;1.04975;-1.04975e-05;0;1.055;0;1.04975;
80;0;0;0;0;0.000728461;1.04975;1;0;0;-1.04975e-05;0;-0.00104975;1.04975;1e-05;1.04975;1.04975;-1.04975e-05;0;1.055;0;1.04975;
