time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UOelPu;
1.926161;0.866308;3.385345;1.008547;2.399355;-2.143010;1.612740;0.950287;-1.612124;0.892857;0.000000;
1.927905;0.882201;3.420014;1.008595;2.439472;-2.146701;1.617437;0.950147;-1.695663;0.892857;0.000000;
1.931394;0.913672;3.489992;1.008687;2.519239;-2.154642;1.626908;0.949851;-1.856407;0.892857;0.000000;
1.934534;0.941664;3.553624;1.008765;2.590471;-2.162426;1.635515;0.949568;-1.993096;0.892857;0.000000;
1.936848;0.962107;3.600851;1.008821;2.642591;-2.168548;1.641904;0.949348;-2.088382;0.892857;0.000000;
1.936848;0.962107;3.600851;1.008821;2.642591;-2.168548;1.641904;0.949348;-2.088382;0.892857;0.000000;
1.936879;0.962379;3.601484;1.008822;2.643284;-2.168632;1.641990;0.949345;-2.089621;0.892857;0.000000;
1.936909;0.962651;3.602116;1.008822;2.643978;-2.168716;1.642076;0.949342;-2.090857;0.892857;0.000000;
1.936971;0.963194;3.603380;1.008824;2.645365;-2.168884;1.642247;0.949337;-2.093318;0.892857;0.000000;
1.937095;0.964280;3.605910;1.008827;2.648138;-2.169221;1.642589;0.949325;-2.098196;0.892857;0.000000;
1.937342;0.966452;3.610972;1.008832;2.653681;-2.169897;1.643274;0.949300;-2.107771;0.892857;0.000000;
1.937836;0.970791;3.621104;1.008844;2.664758;-2.171261;1.644646;0.949252;-2.126202;0.892857;0.000000;
1.938824;0.979458;3.641408;1.008866;2.686873;-2.174034;1.647394;0.949154;-2.160279;0.892857;0.000000;
1.940799;0.996764;3.682176;1.008911;2.730965;-2.179759;1.652911;0.948953;-2.218045;0.892857;0.000000;
1.942775;1.014061;3.723167;1.008953;2.774890;-2.185723;1.658456;0.948745;-2.262928;0.892857;0.000000;
1.944751;1.031384;3.764388;1.008994;2.818674;-2.191925;1.664026;0.948531;-2.296252;0.892857;0.000000;
1.946727;1.048762;3.805851;1.009034;2.862338;-2.198365;1.669621;0.948310;-2.319334;0.892857;0.000000;
1.948703;1.066222;3.847563;1.009072;2.905901;-2.205044;1.675240;0.948082;-2.333443;0.892857;0.000000;
1.950679;1.083784;3.889530;1.009109;2.949379;-2.211964;1.680883;0.947847;-2.339776;0.892857;0.000000;
1.952655;1.101465;3.931759;1.009144;2.992784;-2.219125;1.686548;0.947606;-2.339449;0.892857;0.000000;
1.954631;1.119277;3.974251;1.009178;3.036128;-2.226528;1.692234;0.947358;-2.333493;0.892857;0.000000;
1.956606;1.137230;4.017007;1.009210;3.079416;-2.234177;1.697941;0.947102;-2.322849;0.892857;0.000000;
1.958582;1.155329;4.060028;1.009241;3.122652;-2.242072;1.703667;0.946840;-2.308367;0.892857;0.000000;
1.960558;1.173578;4.103309;1.009270;3.165839;-2.250215;1.709412;0.946570;-2.290810;0.892857;0.000000;
1.964510;1.210517;4.190638;1.009324;3.252056;-2.267261;1.720953;0.946010;-2.249778;0.892857;0.000000;
1.968067;1.244250;4.270063;1.009368;3.329449;-2.283472;1.731394;0.945480;-2.208074;0.892857;0.000000;
1.971623;1.278411;4.350219;1.009406;3.406606;-2.300520;1.741881;0.944927;-2.164345;0.892857;0.000000;
1.975180;1.312958;4.431043;1.009441;3.483476;-2.318415;1.752409;0.944350;-2.120397;0.892857;0.000000;
1.978736;1.347841;4.512463;1.009470;3.559996;-2.337166;1.762972;0.943748;-2.077501;0.892857;0.000000;
1.982293;1.383005;4.594401;1.009495;3.636094;-2.356780;1.773566;0.943122;-2.036473;0.892857;0.000000;
1.985850;1.418395;4.676773;1.009515;3.711694;-2.377263;1.784184;0.942472;-1.997767;0.892857;0.000000;
1.989406;1.453951;4.759494;1.009530;3.786716;-2.398620;1.794823;0.941797;-1.961550;0.892857;0.000000;
1.992963;1.489620;4.842471;1.009541;3.861077;-2.420850;1.805476;0.941098;-1.927778;0.892857;0.000000;
1.996519;1.525353;4.925619;1.009547;3.934699;-2.443953;1.816138;0.940375;-1.896277;0.892857;0.000000;
2.000076;1.561100;5.008852;1.009549;4.007502;-2.467924;1.826805;0.939628;-1.866782;0.892857;0.000000;
2.003632;1.596814;5.092081;1.009546;4.079410;-2.492760;1.837471;0.938857;-1.838977;0.892857;0.000000;
2.010746;1.667945;5.258143;1.009528;4.220182;-2.544992;1.858777;0.937247;-1.786718;0.892857;0.000000;
2.017859;1.738486;5.423208;1.009493;4.356499;-2.600560;1.880022;0.935546;-1.737319;0.892857;0.000000;
2.024972;1.808197;5.586689;1.009441;4.487865;-2.659352;1.901168;0.933759;-1.688854;0.892857;0.000000;
2.032085;1.876867;5.748038;1.009373;4.613828;-2.721228;1.922181;0.931891;-1.639861;0.892857;0.000000;
2.039198;1.944312;5.906752;1.009291;4.733987;-2.786024;1.943026;0.929946;-1.589374;0.892857;0.000000;
2.046312;2.010371;6.062371;1.009194;4.847991;-2.853553;1.963671;0.927932;-1.536869;0.892857;0.000000;
2.053425;2.074902;6.214479;1.009083;4.955545;-2.923608;1.984084;0.925853;-1.482163;0.892857;0.000000;
2.067651;2.198768;6.506478;1.008825;5.150261;-3.070233;2.024063;0.921537;-1.366667;0.892857;0.000000;
2.081877;2.315138;6.780413;1.008522;5.316876;-3.223972;2.062783;0.917051;-1.244426;0.892857;0.000000;
2.096104;2.423414;7.034502;1.008183;5.454863;-3.382810;2.100071;0.912457;-1.117246;0.892857;0.000000;
2.110330;2.523186;7.267531;1.007813;5.564402;-3.544653;2.135778;0.907813;-0.986786;0.892857;0.000000;
2.124556;2.614189;7.478766;1.007419;5.646241;-3.707393;2.169784;0.903180;-0.854432;0.892857;0.000000;
2.138783;2.696324;7.667981;1.007007;5.701691;-3.869043;2.201999;0.898612;-0.721295;0.892857;0.000000;
2.153009;2.769678;7.835389;1.006586;5.732507;-4.027780;2.232359;0.894160;-0.588279;0.892857;0.000000;
2.167235;2.834451;7.981583;1.006158;5.740779;-4.182002;2.260828;0.889868;-0.456136;0.892857;0.000000;
2.181462;2.890953;8.107451;1.005731;5.728819;-4.330349;2.287395;0.885771;-0.325506;0.892857;0.000000;
2.195688;2.939613;8.214125;1.005309;5.699065;-4.471719;2.312070;0.881898;-0.196923;0.892857;0.000000;
2.209915;2.980898;8.302907;1.004896;5.653987;-4.605272;2.334883;0.878270;-0.070810;0.892857;0.000000;
2.224141;3.015299;8.375200;1.004495;5.596006;-4.730409;2.355881;0.874902;0.052514;0.892857;0.000000;
2.238367;3.043403;8.432476;1.004110;5.527456;-4.846757;2.375126;0.871799;0.172836;0.892857;0.000000;
2.252594;3.065786;8.476237;1.003742;5.450522;-4.954163;2.392690;0.868965;0.290041;0.892857;0.000000;
2.264028;3.079959;8.502679;1.003461;5.384049;-5.034012;2.405649;0.866878;0.381958;0.892857;0.000000;
2.264028;3.079936;8.502853;1.003461;5.384142;-5.034022;2.405649;0.866875;0.381957;0.892857;0.000000;
2.264094;3.080008;8.502983;1.003459;5.383744;-5.034468;2.405721;0.866864;0.382487;0.892857;0.000000;
2.264160;3.080080;8.503113;1.003457;5.383346;-5.034914;2.405793;0.866852;0.383021;0.892857;0.000000;
2.264292;3.080223;8.503372;1.003454;5.382549;-5.035805;2.405936;0.866829;0.384099;0.892857;0.000000;
2.264557;3.080509;8.503887;1.003448;5.380955;-5.037586;2.406223;0.866783;0.386300;0.892857;0.000000;
2.265086;3.081077;8.504906;1.003435;5.377763;-5.041138;2.406795;0.866690;0.390882;0.892857;0.000000;
2.266145;3.082195;8.506901;1.003410;5.371360;-5.048207;2.407934;0.866507;0.400743;0.892857;0.000000;
2.268262;3.084367;8.510729;1.003360;5.358489;-5.062199;2.410185;0.866144;0.423013;0.892857;0.000000;
2.270379;3.086464;8.514349;1.003310;5.345541;-5.076004;2.412403;0.865787;0.448374;0.892857;0.000000;
2.272496;3.088497;8.517777;1.003260;5.332529;-5.089626;2.414588;0.865434;0.476410;0.892857;0.000000;
2.274613;3.090477;8.521027;1.003212;5.319462;-5.103071;2.416740;0.865087;0.506715;0.892857;0.000000;
2.276730;3.092411;8.524111;1.003163;5.306353;-5.116343;2.418860;0.864745;0.538900;0.892857;0.000000;
2.278847;3.094307;8.527041;1.003115;5.293210;-5.129445;2.420948;0.864408;0.572607;0.892857;0.000000;
2.280964;3.096171;8.529829;1.003068;5.280043;-5.142382;2.423004;0.864075;0.607502;0.892857;0.000000;
2.285198;3.099820;8.535019;1.002975;5.253672;-5.167774;2.427023;0.863422;0.679362;0.892857;0.000000;
2.289008;3.103027;8.539284;1.002892;5.229926;-5.190091;2.430535;0.862850;0.745463;0.892857;0.000000;
2.292819;3.106167;8.543204;1.002811;5.206203;-5.211916;2.433950;0.862291;0.811658;0.892857;0.000000;
2.296630;3.109245;8.546808;1.002732;5.182530;-5.233261;2.437269;0.861744;0.877090;0.892857;0.000000;
2.300440;3.112257;8.550121;1.002654;5.158929;-5.254136;2.440494;0.861211;0.941081;0.892857;0.000000;
2.304251;3.115200;8.553159;1.002578;5.135420;-5.274548;2.443626;0.860690;1.003156;0.892857;0.000000;
2.308061;3.118065;8.555939;1.002504;5.112017;-5.294505;2.446669;0.860181;1.063010;0.892857;0.000000;
2.311872;3.120847;8.558472;1.002431;5.088736;-5.314014;2.449623;0.859684;1.120482;0.892857;0.000000;
2.315683;3.123536;8.560768;1.002359;5.065588;-5.333079;2.452491;0.859199;1.175523;0.892857;0.000000;
2.319493;3.126126;8.562834;1.002289;5.042582;-5.351706;2.455274;0.858725;1.228174;0.892857;0.000000;
2.327115;3.130977;8.566303;1.002154;4.997042;-5.387660;2.460596;0.857813;1.326940;0.892857;0.000000;
2.334736;3.135376;8.568935;1.002025;4.952177;-5.421924;2.465601;0.856946;1.417916;0.892857;0.000000;
2.342357;3.139312;8.570785;1.001901;4.908049;-5.454544;2.470304;0.856123;1.502402;0.892857;0.000000;
2.349978;3.142788;8.571909;1.001783;4.864716;-5.485567;2.474718;0.855342;1.581647;0.892857;0.000000;
2.357600;3.145823;8.572369;1.001671;4.822235;-5.515049;2.478857;0.854602;1.656727;0.892857;0.000000;
2.365221;3.148444;8.572231;1.001565;4.780659;-5.543044;2.482734;0.853901;1.728490;0.892857;0.000000;
2.372842;3.150686;8.571563;1.001464;4.740037;-5.569612;2.486363;0.853238;1.797555;0.892857;0.000000;
2.380463;3.152587;8.570433;1.001368;4.700414;-5.594816;2.489756;0.852611;1.864349;0.892857;0.000000;
2.388085;3.154186;8.568910;1.001277;4.661831;-5.618718;2.492926;0.852018;1.929154;0.892857;0.000000;
2.403327;3.156671;8.565001;1.001111;4.587934;-5.662900;2.498661;0.850926;2.053601;0.892857;0.000000;
2.418570;3.158398;8.560323;1.000964;4.518544;-5.702661;2.503649;0.849947;2.171680;0.892857;0.000000;
2.433812;3.159617;8.555313;1.000834;4.453793;-5.738473;2.507975;0.849068;2.284080;0.892857;0.000000;
2.449055;3.160554;8.550369;1.000721;4.393751;-5.770793;2.511720;0.848276;2.391492;0.892857;0.000000;
2.464297;3.161421;8.545864;1.000624;4.338434;-5.800067;2.514959;0.847558;2.494642;0.892857;0.000000;
2.479540;3.162411;8.542134;1.000540;4.287814;-5.826713;2.517762;0.846902;2.594254;0.892857;0.000000;
2.494782;3.163698;8.539484;1.000469;4.241822;-5.851131;2.520195;0.846298;2.691006;0.892857;0.000000;
2.510025;3.165444;8.538187;1.000410;4.200360;-5.873693;2.522315;0.845733;2.785496;0.892857;0.000000;
2.525267;3.167793;8.538492;1.000362;4.163306;-5.894748;2.524176;0.845199;2.878227;0.892857;0.000000;
2.555752;3.174932;8.544965;1.000290;4.101597;-5.933884;2.527352;0.844177;3.060386;0.892857;0.000000;
2.586237;3.185828;8.560175;1.000246;4.055585;-5.970591;2.529980;0.843176;3.239474;0.892857;0.000000;
2.616722;3.201053;8.585023;1.000223;4.023915;-6.006576;2.532279;0.842147;3.417014;0.892857;0.000000;
2.647207;3.221010;8.620132;1.000213;4.005164;-6.043244;2.534407;0.841050;3.594117;0.892857;0.000000;
2.677692;3.245923;8.665825;1.000211;3.997931;-6.081674;2.536462;0.839857;3.771460;0.892857;0.000000;
2.702111;3.269491;8.710060;1.000210;3.999469;-6.114253;2.538086;0.838816;3.913878;0.892857;0.000000;
2.702111;3.269489;8.710028;1.000210;3.999452;-6.114224;2.538086;0.838817;3.913856;0.892857;0.000000;
2.702111;3.269489;8.710028;1.000210;3.999452;-6.114224;2.538086;0.838817;3.913856;0.892857;0.000000;
2.702111;3.269489;8.710028;1.000210;3.999452;-6.114224;2.538086;0.838817;3.913856;0.892857;0.000000;
2.702298;3.269681;8.710392;1.000210;3.999491;-6.114479;2.538099;0.838809;3.914936;0.892857;0.000000;
2.702484;3.269874;8.710757;1.000210;3.999530;-6.114733;2.538111;0.838800;3.916004;0.892857;0.000000;
2.702857;3.270260;8.711487;1.000210;3.999608;-6.115242;2.538136;0.838784;3.918115;0.892857;0.000000;
2.703603;3.271033;8.712951;1.000210;3.999768;-6.116262;2.538185;0.838751;3.922218;0.892857;0.000000;
2.705095;3.272586;8.715897;1.000210;4.000104;-6.118306;2.538283;0.838685;3.929975;0.892857;0.000000;
2.708078;3.275716;8.721852;1.000210;4.000833;-6.122410;2.538480;0.838552;3.943837;0.892857;0.000000;
2.714044;3.282034;8.733974;1.000210;4.002491;-6.130666;2.538873;0.838283;3.966094;0.892857;0.000000;
2.720010;3.288390;8.746327;1.000209;4.004383;-6.138968;2.539265;0.838012;3.982303;0.892857;0.000000;
2.725977;3.294740;8.758853;1.000209;4.006469;-6.147290;2.539657;0.837740;3.993919;0.892857;0.000000;
2.731943;3.301055;8.771497;1.000208;4.008714;-6.155611;2.540047;0.837467;4.002111;0.892857;0.000000;
2.737909;3.307312;8.784215;1.000207;4.011086;-6.163912;2.540436;0.837194;4.007774;0.892857;0.000000;
2.749842;3.319601;8.809691;1.000204;4.016087;-6.180387;2.541206;0.836650;4.014532;0.892857;0.000000;
2.761774;3.331572;8.835092;1.000200;4.021341;-6.196641;2.541962;0.836111;4.016954;0.892857;0.000000;
2.773707;3.343212;8.860260;1.000195;4.026736;-6.212617;2.542702;0.835580;4.016946;0.892857;0.000000;
2.775204;3.344649;8.863392;1.000194;4.027417;-6.214598;2.542794;0.835514;4.016855;0.892857;0.000000;
2.775204;3.344649;8.863392;1.000194;4.027417;-6.214598;2.542794;0.835514;4.016855;0.892857;0.000000;
2.775469;3.344902;8.863947;1.000194;4.027539;-6.214948;2.542810;0.835503;4.016823;0.892857;0.000000;
2.775733;3.345156;8.864501;1.000194;4.027660;-6.215298;2.542826;0.835491;4.016792;0.892857;0.000000;
2.776262;3.345662;8.865608;1.000194;4.027903;-6.215997;2.542858;0.835468;4.016730;0.892857;0.000000;
2.777321;3.346672;8.867822;1.000193;4.028389;-6.217394;2.542922;0.835421;4.016603;0.892857;0.000000;
2.779438;3.348684;8.872238;1.000192;4.029360;-6.220180;2.543051;0.835328;4.016335;0.892857;0.000000;
2.783671;3.352679;8.881031;1.000190;4.031304;-6.225718;2.543305;0.835144;4.015754;0.892857;0.000000;
2.787905;3.356633;8.889767;1.000188;4.033246;-6.231211;2.543556;0.834961;4.015121;0.892857;0.000000;
2.796372;3.364424;8.907056;1.000182;4.037117;-6.242056;2.544048;0.834598;4.013752;0.892857;0.000000;
2.803992;3.371304;8.922398;1.000177;4.040579;-6.251653;2.544479;0.834277;4.012429;0.892857;0.000000;
2.811613;3.378062;8.937519;1.000172;4.044012;-6.261089;2.544896;0.833961;4.011058;0.892857;0.000000;
2.819233;3.384700;8.952409;1.000166;4.047410;-6.270362;2.545299;0.833650;4.009662;0.892857;0.000000;
2.826854;3.391219;8.967059;1.000159;4.050769;-6.279466;2.545688;0.833344;4.008257;0.892857;0.000000;
2.834474;3.397621;8.981461;1.000152;4.054085;-6.288398;2.546060;0.833044;4.006856;0.892857;0.000000;
2.842095;3.403905;8.995608;1.000145;4.057355;-6.297155;2.546415;0.832749;4.005466;0.892857;0.000000;
2.857336;3.416121;9.023104;1.000129;4.063751;-6.314126;2.547068;0.832176;4.002747;0.892857;0.000000;
2.872576;3.427865;9.049510;1.000111;4.069954;-6.330359;2.547639;0.831627;4.000122;0.892857;0.000000;
2.887817;3.439134;9.074793;1.000091;4.075970;-6.345830;2.548121;0.831103;3.997605;0.892857;0.000000;
2.903058;3.449920;9.098922;1.000070;4.081809;-6.360516;2.548507;0.830604;3.995206;0.892857;0.000000;
2.918299;3.460217;9.121870;1.000048;4.087486;-6.374395;2.548789;0.830131;3.992931;0.892857;0.000000;
2.948781;3.479307;9.164097;0.999999;4.098460;-6.399602;2.549002;0.829268;3.988780;0.892857;0.000000;
2.979263;3.496352;9.201326;0.999943;4.109070;-6.421288;2.548711;0.828519;3.985178;0.892857;0.000000;
3.009745;3.511298;9.233403;0.999883;4.119525;-6.439266;2.547864;0.827891;3.982158;0.892857;0.000000;
3.040227;3.524088;9.260168;0.999816;4.130043;-6.453338;2.546408;0.827391;3.979749;0.892857;0.000000;
3.070708;3.534664;9.281455;0.999744;4.140840;-6.463295;2.544289;0.827024;3.977985;0.892857;0.000000;
3.131672;3.548813;9.306560;0.999581;4.164364;-6.469624;2.537749;0.826731;3.976576;0.892857;0.000000;
3.192636;3.553093;9.306898;0.999391;4.191338;-6.456319;2.527794;0.827074;3.978224;0.892857;0.000000;
3.253600;3.546533;9.279800;0.999170;4.222654;-6.420816;2.513873;0.828131;3.983310;0.892857;0.000000;
3.314563;3.527748;9.221538;0.998912;4.258474;-6.359866;2.495343;0.830002;3.992310;0.892857;0.000000;
3.375527;3.494886;9.127250;0.998615;4.297905;-6.269541;2.471477;0.832804;4.005787;0.892857;0.000000;
3.436491;3.445567;8.990782;0.998275;4.338500;-6.145236;2.441495;0.836670;4.024382;0.892857;0.000000;
3.490749;3.385422;8.827662;0.997938;4.371752;-6.001805;2.409009;0.841121;4.045794;0.892857;0.000000;
3.490749;3.385412;8.826883;0.997938;4.371673;-6.001104;2.409009;0.841139;4.045802;0.892857;0.000000;
3.490749;3.385412;8.826883;0.997938;4.371673;-6.001104;2.409009;0.841139;4.045802;0.892857;0.000000;
3.490749;3.385408;8.826886;0.997938;4.371673;-6.001143;2.409009;0.841139;4.045878;0.892857;0.000000;
3.491259;3.384768;8.825152;0.997935;4.371951;-5.999644;2.408678;0.841185;4.046102;0.892857;0.000000;
3.491769;3.384127;8.823415;0.997932;4.372227;-5.998142;2.408347;0.841232;4.046326;0.892857;0.000000;
3.492789;3.382839;8.819931;0.997925;4.372779;-5.995131;2.407683;0.841325;4.046774;0.892857;0.000000;
3.494829;3.380236;8.812893;0.997912;4.373876;-5.989054;2.406345;0.841514;4.047680;0.892857;0.000000;
3.498908;3.374933;8.798579;0.997885;4.376041;-5.976715;2.403634;0.841896;4.049519;0.892857;0.000000;
3.507067;3.363933;8.768981;0.997830;4.380251;-5.951279;2.398073;0.842683;4.053306;0.892857;0.000000;
3.523385;3.340334;8.705789;0.997720;4.388113;-5.897292;2.386383;0.844352;4.061335;0.892857;0.000000;
3.539703;3.315013;8.638205;0.997607;4.395013;-5.839960;2.374115;0.846122;4.069845;0.892857;0.000000;
3.556021;3.287896;8.566008;0.997492;4.400679;-5.779179;2.361260;0.847993;4.078847;0.892857;0.000000;
3.588657;3.228959;8.409134;0.997262;4.407009;-5.648768;2.334160;0.851992;4.098083;0.892857;0.000000;
3.604456;3.197783;8.326464;0.997150;4.407354;-5.580873;2.320241;0.854066;4.108057;0.892857;0.000000;
3.604456;3.197803;8.326587;0.997150;4.407465;-5.580935;2.320241;0.854064;4.108056;0.892857;0.000000;
3.605225;3.196242;8.322452;0.997144;4.407438;-5.577552;2.319551;0.854168;4.108547;0.892857;0.000000;
3.605994;3.194679;8.318304;0.997139;4.407407;-5.574159;2.318860;0.854271;4.109044;0.892857;0.000000;
3.607531;3.191542;8.309981;0.997128;4.407331;-5.567352;2.317474;0.854479;4.110043;0.892857;0.000000;
3.610606;3.185215;8.293201;0.997106;4.407118;-5.553646;2.314688;0.854897;4.112052;0.892857;0.000000;
3.616757;3.172350;8.259111;0.997062;4.406448;-5.525866;2.309053;0.855742;4.116121;0.892857;0.000000;
3.629058;3.145764;8.188785;0.996975;4.404091;-5.468830;2.297530;0.857476;4.124461;0.892857;0.000000;
3.653660;3.089181;8.039553;0.996803;4.394980;-5.348920;2.273487;0.861107;4.141926;0.892857;0.000000;
3.678262;3.028034;7.878753;0.996637;4.379310;-5.221315;2.248142;0.864950;4.160409;0.892857;0.000000;
3.727467;2.893097;7.525160;0.996337;4.326182;-4.945613;2.193927;0.873173;4.199961;0.892857;0.000000;
3.776671;2.742756;7.132033;0.996099;4.239914;-4.646412;2.135650;0.881968;4.242267;0.892857;0.000000;
3.820955;2.597947;6.752948;0.995958;4.134926;-4.363222;2.080622;0.890169;4.281714;0.892857;0.000000;
3.865238;2.448356;6.360339;0.995909;4.005675;-4.074898;2.024333;0.898386;4.321236;0.892857;0.000000;
3.909522;2.300167;5.969190;0.995964;3.860707;-3.790198;1.968139;0.906360;4.359592;0.892857;0.000000;
3.946511;2.182097;5.654626;0.996096;3.735502;-3.560897;1.922259;0.912674;4.389964;0.892857;0.000000;
3.977700;2.089920;5.406100;0.996269;3.633924;-3.377206;1.885007;0.917657;4.413931;0.892857;0.000000;
4.005214;2.016503;5.204767;0.996464;3.552135;-3.224562;1.853700;0.921740;4.433571;0.892857;0.000000;
4.015047;1.992490;5.137859;0.996543;3.525696;-3.172445;1.842949;0.923121;4.440214;0.892857;0.000000;
4.015047;1.992473;5.137801;0.996543;3.525609;-3.172444;1.842949;0.923121;4.440214;0.892857;0.000000;
4.015047;1.992473;5.137801;0.996543;3.525609;-3.172444;1.842949;0.923121;4.440214;0.892857;0.000000;
4.015047;1.992477;5.137801;0.996543;3.525609;-3.172438;1.842949;0.923121;4.440213;0.892857;0.000000;
4.015047;1.992477;5.137801;0.996543;3.525609;-3.172438;1.842949;0.923121;4.440213;0.892857;0.000000;
4.015047;1.992483;5.137801;0.996543;3.525609;-3.172438;1.842949;0.923121;4.440213;0.892857;0.000000;
4.015526;1.991334;5.134594;0.996547;3.524345;-3.169926;1.842429;0.923188;4.440533;0.892857;0.000000;
4.016006;1.990188;5.131394;0.996551;3.523085;-3.167417;1.841910;0.923254;4.440851;0.892857;0.000000;
4.016965;1.987904;5.125008;0.996559;3.520575;-3.162406;1.840872;0.923386;4.441488;0.892857;0.000000;
4.018883;1.983372;5.112319;0.996575;3.515602;-3.152422;1.838804;0.923650;4.442756;0.892857;0.000000;
4.022719;1.974455;5.087274;0.996608;3.505857;-3.132606;1.834696;0.924172;4.445267;0.892857;0.000000;
4.030391;1.957236;5.038566;0.996676;3.487223;-3.093605;1.826603;0.925197;4.450196;0.892857;0.000000;
4.038063;1.940855;4.991753;0.996746;3.469787;-3.055454;1.818676;0.926195;4.454996;0.892857;0.000000;
4.045734;1.925338;4.946898;0.996818;3.453625;-3.018164;1.810921;0.927166;4.459667;0.892857;0.000000;
4.053406;1.910710;4.904058;0.996892;3.438806;-2.981745;1.803342;0.928110;4.464209;0.892857;0.000000;
4.061078;1.896993;4.863285;0.996968;3.425396;-2.946202;1.795945;0.929027;4.468620;0.892857;0.000000;
4.068750;1.884208;4.824628;0.997046;3.413454;-2.911539;1.788733;0.929917;4.472902;0.892857;0.000000;
4.084094;1.861514;4.753817;0.997206;3.394193;-2.844850;1.774886;0.931617;4.481079;0.892857;0.000000;
4.099438;1.842720;4.691865;0.997370;3.381367;-2.781658;1.761819;0.933211;4.488745;0.892857;0.000000;
4.114782;1.827887;4.638933;0.997537;3.375235;-2.721913;1.749548;0.934701;4.495911;0.892857;0.000000;
4.130126;1.817034;4.595091;0.997704;3.375960;-2.665536;1.738080;0.936090;4.502591;0.892857;0.000000;
4.160814;1.806960;4.533865;0.998031;3.397578;-2.562228;1.717511;0.938584;4.514590;0.892857;0.000000;
4.172440;1.807022;4.519589;0.998150;3.412607;-2.526177;1.710511;0.939437;4.518695;0.892857;0.000000;
4.172440;1.806996;4.519492;0.998150;3.412517;-2.526160;1.710511;0.939438;4.518695;0.892857;0.000000;
4.173086;1.807092;4.518881;0.998156;3.413490;-2.524209;1.710137;0.939484;4.518917;0.892857;0.000000;
4.173731;1.807176;4.518285;0.998163;3.414475;-2.522279;1.709764;0.939529;4.519134;0.892857;0.000000;
4.175023;1.807359;4.517129;0.998176;3.416472;-2.518430;1.709022;0.939619;4.519568;0.892857;0.000000;
4.177607;1.807803;4.514992;0.998202;3.420601;-2.510789;1.707553;0.939798;4.520428;0.892857;0.000000;
4.182774;1.808995;4.511415;0.998254;3.429397;-2.495736;1.704677;0.940148;4.522114;0.892857;0.000000;
4.193109;1.812575;4.507013;0.998356;3.449105;-2.466537;1.699173;0.940822;4.525355;0.892857;0.000000;
4.203444;1.817706;4.506195;0.998453;3.471553;-2.438514;1.693990;0.941461;4.528429;0.892857;0.000000;
4.213778;1.824321;4.508822;0.998546;3.496610;-2.411620;1.689115;0.942066;4.531340;0.892857;0.000000;
4.224113;1.832344;4.514725;0.998634;3.524121;-2.385803;1.684534;0.942640;4.534097;0.892857;0.000000;
4.234448;1.841690;4.523717;0.998718;3.553916;-2.361005;1.680232;0.943183;4.536709;0.892857;0.000000;
4.244783;1.852268;4.535594;0.998795;3.585805;-2.337167;1.676190;0.943697;4.539184;0.892857;0.000000;
4.244809;1.852297;4.535628;0.998795;3.585888;-2.337108;1.676180;0.943699;4.539190;0.892857;0.000000;
4.244809;1.852297;4.535628;0.998795;3.585888;-2.337108;1.676180;0.943699;4.539190;0.892857;0.000000;
4.245149;1.852666;4.536065;0.998798;3.586970;-2.336341;1.676052;0.943715;4.539269;0.892857;0.000000;
4.245489;1.853036;4.536509;0.998800;3.588058;-2.335575;1.675924;0.943731;4.539348;0.892857;0.000000;
4.246168;1.853781;4.537405;0.998805;3.590238;-2.334046;1.675668;0.943764;4.539505;0.892857;0.000000;
4.247528;1.855284;4.539230;0.998815;3.594622;-2.330998;1.675160;0.943829;4.539818;0.892857;0.000000;
4.250247;1.858346;4.543012;0.998834;3.603484;-2.324948;1.674156;0.943958;4.540438;0.892857;0.000000;
4.255685;1.864692;4.551093;0.998871;3.621570;-2.313022;1.672195;0.944210;4.541652;0.892857;0.000000;
4.266562;1.878204;4.569174;0.998939;3.659049;-2.289837;1.668450;0.944696;4.543987;0.892857;0.000000;
4.288315;1.907975;4.611752;0.999053;3.738111;-2.245807;1.661562;0.945598;4.548326;0.892857;0.000000;
4.310069;1.940693;4.661229;0.999137;3.821165;-2.204511;1.655333;0.946421;4.552284;0.892857;0.000000;
4.331822;1.975345;4.715164;0.999188;3.906077;-2.165356;1.649559;0.947183;4.555952;0.892857;0.000000;
4.351170;2.006908;4.764715;0.999207;3.981304;-2.131795;1.644626;0.947827;4.559051;0.892857;0.000000;
4.351170;2.006899;4.764659;0.999207;3.981277;-2.131776;1.644626;0.947829;4.559052;0.892857;0.000000;
4.351576;2.007580;4.765719;0.999207;3.982857;-2.131074;1.644524;0.947842;4.559101;0.892857;0.000000;
4.351983;2.008252;4.766780;0.999208;3.984437;-2.130385;1.644423;0.947855;4.559128;0.892857;0.000000;
4.352795;2.009595;4.768900;0.999208;3.987593;-2.129007;1.644221;0.947881;4.559141;0.892857;0.000000;
4.354420;2.012282;4.773136;0.999208;3.993895;-2.126253;1.643817;0.947934;4.558982;0.892857;0.000000;
4.357670;2.017644;4.781588;0.999208;4.006447;-2.120760;1.643008;0.948038;4.558022;0.892857;0.000000;
4.364170;2.028301;4.798355;0.999206;4.031297;-2.109820;1.641388;0.948246;4.554329;0.892857;0.000000;
