time;Load2_load_PPu;Load2_load_QPu;Bus1_bus_U;
22.4145958526;0.0404265002;0.0051071935;1.9867130260;
22.4214346345;0.0404264954;0.0051071924;1.9867127867;
22.4248540254;0.0404264935;0.0051071918;1.9867126992;
22.4316928073;0.0404264888;0.0051071907;1.9867124601;
22.4351121982;0.0404264869;0.0051071901;1.9867123729;
22.4419509801;0.0404264822;0.0051071890;1.9867121338;
22.4453703710;0.0404264803;0.0051071885;1.9867120469;
22.4522091529;0.0404264755;0.0051071873;1.9867118080;
22.4556285438;0.0404264736;0.0051071868;1.9867117213;
22.4624673257;0.0404264689;0.0051071857;1.9867114825;
22.4658867166;0.0404264670;0.0051071851;1.9867113962;
22.4727254985;0.0404264623;0.0051071840;1.9867111575;
22.4761448894;0.0404264604;0.0051071834;1.9867110714;
22.4829836713;0.0404264557;0.0051071823;1.9867108328;
22.4864030622;0.0404264538;0.0051071818;1.9867107470;
22.4932418441;0.0404264491;0.0051071807;1.9867105085;
22.4966612350;0.0404264472;0.0051071801;1.9867104231;
22.5035000169;0.0404264425;0.0051071790;1.9867101847;
22.5069194078;0.0404264406;0.0051071784;1.9867100995;
22.5137581897;0.0404264359;0.0051071773;1.9867098612;
22.5171775806;0.0404264341;0.0051071768;1.9867097764;
22.5240163625;0.0404264293;0.0051071757;1.9867095382;
22.5274357534;0.0404264275;0.0051071751;1.9867094536;
22.5342745353;0.0404264228;0.0051071740;1.9867092155;
22.5376939262;0.0404264209;0.0051071735;1.9867091312;
22.5445327081;0.0404264162;0.0051071724;1.9867088933;
22.5479520990;0.0404264144;0.0051071718;1.9867088093;
22.5547908809;0.0404264097;0.0051071707;1.9867085714;
22.5582102718;0.0404264078;0.0051071702;1.9867084877;
22.5650490537;0.0404264031;0.0051071690;1.9867082499;
22.5684684446;0.0404264013;0.0051071685;1.9867081665;
22.5753072265;0.0404263966;0.0051071674;1.9867079288;
22.5787266174;0.0404263948;0.0051071669;1.9867078458;
22.5855653993;0.0404263901;0.0051071657;1.9867076082;
22.5889847902;0.0404263883;0.0051071652;1.9867075254;
22.5958235721;0.0404263836;0.0051071641;1.9867072879;
22.5992429630;0.0404263817;0.0051071636;1.9867072054;
22.6060817449;0.0404263771;0.0051071625;1.9867069680;
22.6095011358;0.0404263752;0.0051071619;1.9867068858;
22.6163399177;0.0404263706;0.0051071608;1.9867066484;
22.6197593086;0.0404263687;0.0051071603;1.9867065666;
22.6265980905;0.0404263641;0.0051071592;1.9867063293;
22.6300174814;0.0404263623;0.0051071586;1.9867062477;
22.6368562633;0.0404263576;0.0051071575;1.9867060106;
22.6402756542;0.0404263558;0.0051071570;1.9867059293;
22.6471144361;0.0404263511;0.0051071559;1.9867056922;
22.6505338270;0.0404263493;0.0051071554;1.9867056113;
22.6573726089;0.0404263446;0.0051071543;1.9867053743;
22.6607919998;0.0404263428;0.0051071537;1.9867052936;
22.6676307817;0.0404263382;0.0051071526;1.9867050567;
22.6710501726;0.0404263364;0.0051071521;1.9867049763;
22.6778889545;0.0404263317;0.0051071510;1.9867047395;
22.6813083454;0.0404263299;0.0051071505;1.9867046595;
22.6881471273;0.0404263253;0.0051071494;1.9867044227;
22.6915665182;0.0404263235;0.0051071489;1.9867043430;
22.6984053001;0.0404263188;0.0051071478;1.9867041063;
22.7018246910;0.0404263171;0.0051071472;1.9867040269;
22.7086634729;0.0404263124;0.0051071461;1.9867037903;
22.7120828639;0.0404263106;0.0051071456;1.9867037111;
22.7189216457;0.0404263060;0.0051071445;1.9867034746;
22.7223410367;0.0404263042;0.0051071440;1.9867033958;
22.7291798185;0.0404262996;0.0051071429;1.9867031593;
22.7325992095;0.0404262978;0.0051071424;1.9867030808;
22.7394379913;0.0404262932;0.0051071413;1.9867028445;
22.7428573823;0.0404262914;0.0051071407;1.9867027663;
22.7496961641;0.0404262868;0.0051071397;1.9867025300;
22.7531155551;0.0404262850;0.0051071391;1.9867024521;
22.7599543369;0.0404262804;0.0051071380;1.9867022158;
22.7633737279;0.0404262786;0.0051071375;1.9867021383;
22.7702125097;0.0404262740;0.0051071364;1.9867019021;
22.7736319007;0.0404262723;0.0051071359;1.9867018248;
22.7804706825;0.0404262676;0.0051071348;1.9867015887;
22.7838900735;0.0404262659;0.0051071343;1.9867015118;
22.7907288553;0.0404262612;0.0051071332;1.9867012757;
22.7941482463;0.0404262595;0.0051071327;1.9867011991;
22.8009870281;0.0404262549;0.0051071316;1.9867009631;
22.8044064191;0.0404262532;0.0051071311;1.9867008868;
22.8112452009;0.0404262485;0.0051071300;1.9867006509;
22.8146645919;0.0404262468;0.0051071295;1.9867005749;
22.8215033737;0.0404262422;0.0051071284;1.9867003390;
22.8249227647;0.0404262405;0.0051071279;1.9867002634;
22.8317615465;0.0404262359;0.0051071268;1.9867000275;
22.8351809375;0.0404262342;0.0051071263;1.9866999522;
22.8420197193;0.0404262295;0.0051071252;1.9866997164;
22.8454391103;0.0404262278;0.0051071247;1.9866996414;
22.8522778921;0.0404262232;0.0051071236;1.9866994057;
22.8556972831;0.0404262215;0.0051071231;1.9866993310;
22.8625360649;0.0404262169;0.0051071220;1.9866990953;
22.8659554559;0.0404262152;0.0051071215;1.9866990210;
22.8727942377;0.0404262106;0.0051071204;1.9866987854;
22.8762136287;0.0404262089;0.0051071199;1.9866987113;
22.8830524105;0.0404262043;0.0051071188;1.9866984757;
22.8864718015;0.0404262026;0.0051071183;1.9866984020;
22.8933105834;0.0404261980;0.0051071172;1.9866981665;
22.8967299743;0.0404261963;0.0051071167;1.9866980931;
22.9035687562;0.0404261917;0.0051071156;1.9866978576;
22.9069881471;0.0404261900;0.0051071151;1.9866977845;
22.9138269290;0.0404261854;0.0051071141;1.9866975491;
22.9172463199;0.0404261838;0.0051071135;1.9866974764;
22.9240851018;0.0404261792;0.0051071125;1.9866972410;
22.9275044927;0.0404261775;0.0051071120;1.9866971686;
22.9343432746;0.0404261729;0.0051071109;1.9866969332;
22.9377626655;0.0404261713;0.0051071104;1.9866968611;
22.9446014474;0.0404261666;0.0051071093;1.9866966259;
22.9480208383;0.0404261650;0.0051071088;1.9866965541;
22.9548596202;0.0404261604;0.0051071077;1.9866963188;
22.9582790111;0.0404261588;0.0051071072;1.9866962474;
22.9651177930;0.0404261542;0.0051071062;1.9866960122;
22.9685371839;0.0404261525;0.0051071057;1.9866959411;
22.9753759658;0.0404261479;0.0051071046;1.9866957059;
22.9787953567;0.0404261463;0.0051071041;1.9866956351;
22.9856341386;0.0404261417;0.0051071030;1.9866954000;
22.9890535295;0.0404261401;0.0051071025;1.9866953295;
22.9958923114;0.0404261355;0.0051071014;1.9866950944;
22.9993117023;0.0404261339;0.0051071009;1.9866950243;
23.0061504842;0.0404261293;0.0051070999;1.9866947892;
23.0095698751;0.0404261277;0.0051070994;1.9866947195;
23.0164086570;0.0404261231;0.0051070983;1.9866944844;
23.0198280479;0.0404261215;0.0051070978;1.9866944150;
23.0266668298;0.0404261169;0.0051070967;1.9866941799;
23.0300862207;0.0404261153;0.0051070962;1.9866941108;
23.0369250026;0.0404261107;0.0051070952;1.9866938758;
23.0403443935;0.0404261091;0.0051070947;1.9866938071;
23.0471831754;0.0404261045;0.0051070936;1.9866935721;
23.0506025663;0.0404261029;0.0051070931;1.9866935037;
23.0574413482;0.0404260983;0.0051070921;1.9866932687;
23.0608607391;0.0404260968;0.0051070916;1.9866932007;
23.0676995210;0.0404260922;0.0051070905;1.9866929657;
23.0711189119;0.0404260906;0.0051070900;1.9866928980;
23.0779576938;0.0404260860;0.0051070890;1.9866926631;
23.0813770847;0.0404260845;0.0051070885;1.9866925957;
23.0882158666;0.0404260799;0.0051070874;1.9866923608;
23.0916352575;0.0404260783;0.0051070869;1.9866922937;
23.0984740394;0.0404260737;0.0051070859;1.9866920589;
23.1018934303;0.0404260722;0.0051070854;1.9866919922;
23.1087322122;0.0404260676;0.0051070843;1.9866917573;
23.1121516031;0.0404260661;0.0051070838;1.9866916909;
23.1189903850;0.0404260615;0.0051070828;1.9866914561;
23.1224097759;0.0404260599;0.0051070823;1.9866913901;
23.1292485578;0.0404260554;0.0051070812;1.9866911552;
23.1326679487;0.0404260538;0.0051070807;1.9866910896;
23.1395067306;0.0404260492;0.0051070797;1.9866908547;
23.1429261215;0.0404260477;0.0051070792;1.9866907894;
23.1497649034;0.0404260431;0.0051070781;1.9866905546;
23.1531842943;0.0404260416;0.0051070776;1.9866904897;
23.1600230762;0.0404260370;0.0051070766;1.9866902548;
23.1634424671;0.0404260355;0.0051070761;1.9866901902;
23.1702812490;0.0404260309;0.0051070750;1.9866899554;
23.1737006399;0.0404260294;0.0051070746;1.9866898912;
23.1805394218;0.0404260249;0.0051070735;1.9866896563;
23.1839588127;0.0404260233;0.0051070730;1.9866895925;
23.1907975946;0.0404260188;0.0051070720;1.9866893576;
23.1942169855;0.0404260173;0.0051070715;1.9866892941;
23.2010557674;0.0404260127;0.0051070704;1.9866890593;
23.2044751583;0.0404260112;0.0051070699;1.9866889961;
23.2113139402;0.0404260067;0.0051070689;1.9866887613;
23.2147333311;0.0404260052;0.0051070684;1.9866886985;
23.2215721130;0.0404260006;0.0051070674;1.9866884636;
23.2249915039;0.0404259991;0.0051070669;1.9866884012;
23.2318302858;0.0404259946;0.0051070659;1.9866881664;
23.2352496767;0.0404259931;0.0051070654;1.9866881042;
23.2420884586;0.0404259885;0.0051070643;1.9866878694;
23.2455078495;0.0404259870;0.0051070638;1.9866878077;
23.2523466314;0.0404259825;0.0051070628;1.9866875728;
23.2557660223;0.0404259810;0.0051070623;1.9866875114;
23.2626048042;0.0404259765;0.0051070613;1.9866872766;
23.2660241952;0.0404259750;0.0051070608;1.9866872156;
23.2728629770;0.0404259704;0.0051070598;1.9866869807;
23.2762823680;0.0404259690;0.0051070593;1.9866869201;
23.2831211498;0.0404259644;0.0051070582;1.9866866852;
23.2865405408;0.0404259630;0.0051070578;1.9866866249;
23.2933793226;0.0404259584;0.0051070567;1.9866863900;
23.2967987136;0.0404259570;0.0051070562;1.9866863301;
23.3036374954;0.0404259524;0.0051070552;1.9866860952;
23.3070568864;0.0404259510;0.0051070547;1.9866860356;
23.3138956682;0.0404259464;0.0051070537;1.9866858007;
23.3173150592;0.0404259450;0.0051070532;1.9866857415;
23.3241538410;0.0404259404;0.0051070522;1.9866855066;
23.3275732320;0.0404259390;0.0051070517;1.9866854477;
23.3344120138;0.0404259345;0.0051070507;1.9866852128;
23.3378314048;0.0404259330;0.0051070502;1.9866851543;
23.3446701866;0.0404259285;0.0051070492;1.9866849193;
23.3480895776;0.0404259271;0.0051070487;1.9866848613;
23.3549283594;0.0404259225;0.0051070477;1.9866846262;
23.3583477504;0.0404259211;0.0051070472;1.9866845685;
23.3651865322;0.0404259166;0.0051070462;1.9866843335;
23.3686059232;0.0404259152;0.0051070457;1.9866842762;
23.3754447050;0.0404259106;0.0051070447;1.9866840411;
23.3788640960;0.0404259092;0.0051070442;1.9866839842;
23.3857028778;0.0404259047;0.0051070432;1.9866837491;
23.3891222688;0.0404259033;0.0051070427;1.9866836925;
23.3959610506;0.0404258988;0.0051070417;1.9866834573;
23.3993804416;0.0404258974;0.0051070412;1.9866834012;
23.4062192234;0.0404258928;0.0051070402;1.9866831660;
23.4096386144;0.0404258914;0.0051070397;1.9866831102;
23.4164773962;0.0404258869;0.0051070387;1.9866828750;
23.4198967872;0.0404258855;0.0051070382;1.9866828195;
23.4267355690;0.0404258810;0.0051070372;1.9866825843;
23.4301549600;0.0404258796;0.0051070367;1.9866825293;
23.4369937418;0.0404258751;0.0051070357;1.9866822940;
23.4404131328;0.0404258737;0.0051070352;1.9866822393;
23.4472519147;0.0404258692;0.0051070342;1.9866820040;
23.4506713056;0.0404258678;0.0051070337;1.9866819497;
23.4575100875;0.0404258633;0.0051070327;1.9866817143;
23.4609294784;0.0404258619;0.0051070322;1.9866816605;
23.4677682603;0.0404258574;0.0051070312;1.9866814250;
23.4711876512;0.0404258561;0.0051070307;1.9866813715;
23.4780264331;0.0404258515;0.0051070297;1.9866811361;
23.4814458240;0.0404258502;0.0051070293;1.9866810830;
23.4882846059;0.0404258457;0.0051070283;1.9866808475;
23.4917039968;0.0404258443;0.0051070278;1.9866807947;
23.4985427787;0.0404258398;0.0051070268;1.9866805592;
23.5019621696;0.0404258385;0.0051070263;1.9866805069;
23.5088009515;0.0404258339;0.0051070253;1.9866802712;
23.5122203424;0.0404258326;0.0051070248;1.9866802193;
23.5190591243;0.0404258281;0.0051070238;1.9866799836;
23.5224785152;0.0404258268;0.0051070233;1.9866799321;
23.5293172971;0.0404258223;0.0051070223;1.9866796964;
23.5327366880;0.0404258209;0.0051070219;1.9866796452;
23.5395754699;0.0404258164;0.0051070209;1.9866794095;
23.5429948608;0.0404258151;0.0051070204;1.9866793587;
23.5498336427;0.0404258106;0.0051070194;1.9866791229;
23.5532530336;0.0404258093;0.0051070189;1.9866790725;
23.5600918155;0.0404258048;0.0051070179;1.9866788366;
23.5635112064;0.0404258035;0.0051070175;1.9866787867;
23.5703499883;0.0404257989;0.0051070165;1.9866785507;
23.5737693792;0.0404257977;0.0051070160;1.9866785012;
23.5806081611;0.0404257931;0.0051070150;1.9866782652;
23.5840275520;0.0404257919;0.0051070145;1.9866782160;
23.5908663339;0.0404257873;0.0051070135;1.9866779799;
23.5942857248;0.0404257861;0.0051070131;1.9866779312;
23.6011245067;0.0404257815;0.0051070121;1.9866776950;
23.6045438976;0.0404257803;0.0051070116;1.9866776467;
23.6113826795;0.0404257758;0.0051070106;1.9866774105;
23.6148020704;0.0404257745;0.0051070101;1.9866773625;
23.6216408523;0.0404257700;0.0051070091;1.9866771262;
23.6250602432;0.0404257687;0.0051070087;1.9866770787;
23.6318990251;0.0404257642;0.0051070077;1.9866768423;
23.6353184160;0.0404257629;0.0051070072;1.9866767952;
23.6421571979;0.0404257584;0.0051070062;1.9866765588;
23.6455765888;0.0404257572;0.0051070058;1.9866765121;
23.6524153707;0.0404257527;0.0051070048;1.9866762755;
23.6558347616;0.0404257514;0.0051070043;1.9866762293;
23.6626735435;0.0404257469;0.0051070033;1.9866759927;
23.6660929344;0.0404257457;0.0051070029;1.9866759468;
23.6729317163;0.0404257412;0.0051070019;1.9866757101;
23.6763511072;0.0404257399;0.0051070014;1.9866756646;
23.6831898891;0.0404257354;0.0051070004;1.9866754279;
23.6866092800;0.0404257342;0.0051070000;1.9866753828;
23.6934480619;0.0404257297;0.0051069990;1.9866751460;
23.6968674528;0.0404257285;0.0051069985;1.9866751013;
23.7037062347;0.0404257240;0.0051069975;1.9866748644;
23.7071256256;0.0404257228;0.0051069971;1.9866748202;
23.7139644075;0.0404257182;0.0051069961;1.9866745831;
23.7173837984;0.0404257170;0.0051069956;1.9866745394;
23.7242225803;0.0404257125;0.0051069946;1.9866743022;
23.7276419712;0.0404257113;0.0051069942;1.9866742589;
23.7344807531;0.0404257068;0.0051069932;1.9866740217;
23.7379001440;0.0404257056;0.0051069927;1.9866739787;
23.7447389259;0.0404257011;0.0051069918;1.9866737414;
23.7481583168;0.0404256999;0.0051069913;1.9866736989;
23.7549970987;0.0404256954;0.0051069903;1.9866734615;
23.7584164896;0.0404256943;0.0051069899;1.9866734194;
23.7652552715;0.0404256897;0.0051069889;1.9866731819;
23.7686746624;0.0404256886;0.0051069884;1.9866731402;
23.7755134443;0.0404256841;0.0051069875;1.9866729026;
23.7789328352;0.0404256829;0.0051069870;1.9866728614;
23.7857716171;0.0404256784;0.0051069860;1.9866726237;
23.7891910080;0.0404256772;0.0051069856;1.9866725829;
23.7960297899;0.0404256727;0.0051069846;1.9866723451;
23.7994491808;0.0404256716;0.0051069841;1.9866723047;
23.8062879627;0.0404256671;0.0051069832;1.9866720668;
23.8097073537;0.0404256659;0.0051069827;1.9866720268;
23.8165461355;0.0404256614;0.0051069817;1.9866717888;
23.8199655265;0.0404256603;0.0051069813;1.9866717493;
23.8268043083;0.0404256558;0.0051069803;1.9866715112;
23.8302236993;0.0404256546;0.0051069799;1.9866714721;
23.8370624811;0.0404256501;0.0051069789;1.9866712339;
23.8404818721;0.0404256490;0.0051069784;1.9866711953;
23.8473206539;0.0404256445;0.0051069775;1.9866709569;
23.8507400449;0.0404256434;0.0051069770;1.9866709187;
23.8575788267;0.0404256389;0.0051069760;1.9866706802;
23.8609982177;0.0404256377;0.0051069756;1.9866706425;
23.8678369995;0.0404256332;0.0051069746;1.9866704039;
23.8712563905;0.0404256321;0.0051069742;1.9866703666;
23.8780951723;0.0404256276;0.0051069732;1.9866701279;
23.8815145633;0.0404256265;0.0051069728;1.9866700910;
23.8883533451;0.0404256220;0.0051069718;1.9866698522;
23.8917727361;0.0404256209;0.0051069713;1.9866698158;
23.8986115179;0.0404256164;0.0051069704;1.9866695768;
23.9020309089;0.0404256153;0.0051069699;1.9866695408;
23.9088696907;0.0404256108;0.0051069690;1.9866693018;
23.9122890817;0.0404256097;0.0051069685;1.9866692662;
23.9191278635;0.0404256052;0.0051069675;1.9866690270;
23.9225472545;0.0404256042;0.0051069671;1.9866689920;
23.9293860363;0.0404255996;0.0051069661;1.9866687526;
23.9328054273;0.0404255986;0.0051069657;1.9866687180;
23.9396442091;0.0404255941;0.0051069647;1.9866684785;
23.9430636001;0.0404255930;0.0051069643;1.9866684444;
23.9499023819;0.0404255885;0.0051069633;1.9866682048;
23.9533217729;0.0404255875;0.0051069629;1.9866681711;
23.9601605547;0.0404255829;0.0051069619;1.9866679313;
23.9635799457;0.0404255819;0.0051069615;1.9866678981;
23.9704187275;0.0404255774;0.0051069605;1.9866676582;
23.9738381185;0.0404255764;0.0051069601;1.9866676254;
23.9806769003;0.0404255718;0.0051069591;1.9866673854;
23.9840962913;0.0404255708;0.0051069587;1.9866673531;
23.9909350732;0.0404255663;0.0051069577;1.9866671129;
23.9943544641;0.0404255653;0.0051069573;1.9866670810;
24.0011932460;0.0404255608;0.0051069563;1.9866668407;
24.0046126369;0.0404255598;0.0051069559;1.9866668093;
24.0114514188;0.0404255552;0.0051069549;1.9866665689;
24.0148708097;0.0404255542;0.0051069545;1.9866665379;
24.0217095916;0.0404255497;0.0051069535;1.9866662973;
24.0251289825;0.0404255487;0.0051069531;1.9866662668;
24.0319677644;0.0404255442;0.0051069521;1.9866660261;
24.0353871553;0.0404255432;0.0051069517;1.9866659961;
24.0422259372;0.0404255387;0.0051069507;1.9866657552;
24.0456453281;0.0404255377;0.0051069503;1.9866657256;
24.0524841100;0.0404255332;0.0051069494;1.9866654846;
24.0559035009;0.0404255322;0.0051069489;1.9866654555;
24.0627422828;0.0404255277;0.0051069480;1.9866652143;
24.0661616737;0.0404255267;0.0051069475;1.9866651857;
24.0730004556;0.0404255222;0.0051069466;1.9866649443;
24.0764198465;0.0404255212;0.0051069461;1.9866649162;
24.0832586284;0.0404255167;0.0051069452;1.9866646747;
24.0866780193;0.0404255158;0.0051069448;1.9866646470;
24.0935168012;0.0404255112;0.0051069438;1.9866644053;
24.0969361921;0.0404255103;0.0051069434;1.9866643782;
24.1037749740;0.0404255058;0.0051069424;1.9866641363;
24.1071943649;0.0404255048;0.0051069420;1.9866641096;
24.1140331468;0.0404255003;0.0051069411;1.9866638676;
24.1174525377;0.0404254994;0.0051069406;1.9866638414;
24.1242913196;0.0404254948;0.0051069397;1.9866635992;
24.1277107105;0.0404254939;0.0051069392;1.9866635734;
24.1345494924;0.0404254894;0.0051069383;1.9866633311;
24.1379688833;0.0404254885;0.0051069379;1.9866633058;
24.1448076652;0.0404254839;0.0051069369;1.9866630633;
24.1482270561;0.0404254830;0.0051069365;1.9866630385;
24.1550658380;0.0404254785;0.0051069356;1.9866627958;
24.1584852289;0.0404254776;0.0051069351;1.9866627716;
24.1653240108;0.0404254731;0.0051069342;1.9866625286;
24.1687434017;0.0404254722;0.0051069338;1.9866625049;
24.1755821836;0.0404254676;0.0051069328;1.9866622618;
24.1790015745;0.0404254667;0.0051069324;1.9866622385;
24.1858403564;0.0404254622;0.0051069314;1.9866619952;
24.1892597473;0.0404254613;0.0051069310;1.9866619725;
24.1960985292;0.0404254568;0.0051069301;1.9866617290;
24.1995179201;0.0404254559;0.0051069296;1.9866617067;
24.2063567020;0.0404254514;0.0051069287;1.9866614631;
24.2097760929;0.0404254505;0.0051069283;1.9866614413;
24.2166148748;0.0404254460;0.0051069273;1.9866611975;
24.2200342657;0.0404254451;0.0051069269;1.9866611762;
24.2268730476;0.0404254406;0.0051069260;1.9866609321;
24.2302924385;0.0404254397;0.0051069256;1.9866609114;
24.2371312204;0.0404254352;0.0051069246;1.9866606671;
24.2405506113;0.0404254344;0.0051069242;1.9866606468;
24.2473893932;0.0404254298;0.0051069233;1.9866604024;
24.2508087841;0.0404254290;0.0051069228;1.9866603826;
24.2576475660;0.0404254244;0.0051069219;1.9866601380;
24.2610669569;0.0404254236;0.0051069215;1.9866601188;
24.2679057388;0.0404254191;0.0051069206;1.9866598739;
24.2713251297;0.0404254182;0.0051069201;1.9866598552;
24.2781639116;0.0404254137;0.0051069192;1.9866596102;
24.2815833025;0.0404254129;0.0051069188;1.9866595919;
24.2884220844;0.0404254083;0.0051069178;1.9866593467;
24.2918414753;0.0404254075;0.0051069174;1.9866593289;
24.2986802572;0.0404254030;0.0051069165;1.9866590835;
24.3020996481;0.0404254022;0.0051069161;1.9866590663;
24.3089384300;0.0404253976;0.0051069151;1.9866588206;
24.3123578209;0.0404253969;0.0051069147;1.9866588039;
24.3191966028;0.0404253923;0.0051069138;1.9866585581;
24.3226159937;0.0404253915;0.0051069134;1.9866585418;
24.3294547756;0.0404253870;0.0051069125;1.9866582958;
24.3328741665;0.0404253862;0.0051069120;1.9866582801;
24.3397129484;0.0404253816;0.0051069111;1.9866580338;
24.3431323393;0.0404253809;0.0051069107;1.9866580186;
24.3499711212;0.0404253763;0.0051069098;1.9866577722;
24.3533905122;0.0404253756;0.0051069093;1.9866577575;
24.3602292940;0.0404253710;0.0051069084;1.9866575108;
24.3636486850;0.0404253703;0.0051069080;1.9866574967;
24.3704874668;0.0404253657;0.0051069071;1.9866572497;
24.3739068578;0.0404253650;0.0051069067;1.9866572361;
24.3807456396;0.0404253604;0.0051069057;1.9866569890;
24.3841650306;0.0404253597;0.0051069053;1.9866569759;
24.3910038124;0.0404253551;0.0051069044;1.9866567285;
24.3944232034;0.0404253544;0.0051069040;1.9866567160;
24.4012619852;0.0404253498;0.0051069031;1.9866564683;
24.4046813762;0.0404253491;0.0051069027;1.9866564563;
24.4115201580;0.0404253445;0.0051069017;1.9866562085;
24.4149395490;0.0404253438;0.0051069013;1.9866561970;
24.4217783308;0.0404253392;0.0051069004;1.9866559489;
24.4251977218;0.0404253385;0.0051069000;1.9866559380;
24.4320365036;0.0404253340;0.0051068991;1.9866556896;
24.4354558946;0.0404253333;0.0051068987;1.9866556792;
24.4422946764;0.0404253287;0.0051068977;1.9866554306;
24.4457140674;0.0404253280;0.0051068973;1.9866554208;
24.4525528492;0.0404253234;0.0051068964;1.9866551720;
24.4559722402;0.0404253228;0.0051068960;1.9866551627;
24.4628110220;0.0404253182;0.0051068951;1.9866549136;
24.4662304130;0.0404253175;0.0051068947;1.9866549048;
24.4730691948;0.0404253129;0.0051068938;1.9866546555;
24.4764885858;0.0404253123;0.0051068934;1.9866546473;
24.4833273676;0.0404253077;0.0051068924;1.9866543977;
24.4867467586;0.0404253070;0.0051068920;1.9866543900;
24.4935855404;0.0404253025;0.0051068911;1.9866541402;
24.4970049314;0.0404253018;0.0051068907;1.9866541331;
24.5038437132;0.0404252972;0.0051068898;1.9866538830;
24.5072631042;0.0404252966;0.0051068894;1.9866538764;
24.5141018860;0.0404252920;0.0051068885;1.9866536261;
24.5175212770;0.0404252914;0.0051068881;1.9866536201;
24.5243600588;0.0404252868;0.0051068872;1.9866533695;
24.5277794498;0.0404252862;0.0051068868;1.9866533640;
24.5346182317;0.0404252816;0.0051068858;1.9866531132;
24.5380376226;0.0404252810;0.0051068854;1.9866531083;
24.5448764045;0.0404252764;0.0051068845;1.9866528572;
24.5482957954;0.0404252758;0.0051068841;1.9866528528;
24.5551345773;0.0404252712;0.0051068832;1.9866526014;
24.5585539682;0.0404252706;0.0051068828;1.9866525976;
24.5653927501;0.0404252660;0.0051068819;1.9866523460;
24.5688121410;0.0404252654;0.0051068815;1.9866523428;
24.5756509229;0.0404252608;0.0051068806;1.9866520908;
24.5790703138;0.0404252602;0.0051068802;1.9866520882;
24.5859090957;0.0404252556;0.0051068793;1.9866518360;
24.5893284866;0.0404252550;0.0051068789;1.9866518339;
24.5961672685;0.0404252504;0.0051068780;1.9866515814;
24.5995866594;0.0404252499;0.0051068776;1.9866515799;
24.6064254413;0.0404252453;0.0051068767;1.9866513271;
24.6098448322;0.0404252447;0.0051068763;1.9866513262;
24.6166836141;0.0404252401;0.0051068754;1.9866510732;
24.6201030050;0.0404252395;0.0051068750;1.9866510728;
24.6269417869;0.0404252349;0.0051068741;1.9866508195;
24.6303611778;0.0404252344;0.0051068737;1.9866508196;
24.6371999597;0.0404252298;0.0051068728;1.9866505660;
24.6406193506;0.0404252292;0.0051068724;1.9866505668;
24.6474581325;0.0404252246;0.0051068715;1.9866503129;
24.6508775234;0.0404252241;0.0051068711;1.9866503143;
24.6577163053;0.0404252195;0.0051068702;1.9866500601;
24.6611356962;0.0404252190;0.0051068698;1.9866500620;
24.6679744781;0.0404252144;0.0051068689;1.9866498075;
24.6713938690;0.0404252138;0.0051068685;1.9866498100;
24.6782326509;0.0404252092;0.0051068676;1.9866495553;
24.6816520418;0.0404252087;0.0051068672;1.9866495584;
24.6884908237;0.0404252041;0.0051068663;1.9866493033;
24.6919102146;0.0404252036;0.0051068659;1.9866493070;
24.6987489965;0.0404251990;0.0051068650;1.9866490516;
24.7021683874;0.0404251985;0.0051068646;1.9866490559;
24.7090071693;0.0404251939;0.0051068637;1.9866488002;
24.7124265602;0.0404251934;0.0051068633;1.9866488051;
24.7192653421;0.0404251888;0.0051068624;1.9866485491;
24.7226847330;0.0404251883;0.0051068620;1.9866485546;
24.7295235149;0.0404251837;0.0051068611;1.9866482983;
24.7329429058;0.0404251832;0.0051068607;1.9866483043;
24.7397816877;0.0404251786;0.0051068599;1.9866480477;
24.7432010786;0.0404251781;0.0051068595;1.9866480544;
24.7500398605;0.0404251735;0.0051068586;1.9866477975;
24.7534592514;0.0404251730;0.0051068582;1.9866478047;
24.7602980333;0.0404251684;0.0051068573;1.9866475475;
24.7637174242;0.0404251680;0.0051068569;1.9866475553;
24.7705562061;0.0404251633;0.0051068560;1.9866472978;
24.7739755970;0.0404251629;0.0051068556;1.9866473062;
24.7808143789;0.0404251583;0.0051068547;1.9866470484;
24.7842337698;0.0404251578;0.0051068543;1.9866470574;
24.7910725517;0.0404251532;0.0051068534;1.9866467992;
24.7944919426;0.0404251528;0.0051068531;1.9866468089;
24.8013307245;0.0404251481;0.0051068522;1.9866465504;
24.8047501154;0.0404251477;0.0051068518;1.9866465607;
24.8115888973;0.0404251431;0.0051068509;1.9866463018;
24.8150082882;0.0404251427;0.0051068505;1.9866463127;
24.8218470701;0.0404251380;0.0051068496;1.9866460535;
24.8252664610;0.0404251376;0.0051068492;1.9866460650;
24.8321052429;0.0404251330;0.0051068483;1.9866458055;
24.8355246338;0.0404251326;0.0051068480;1.9866458176;
24.8423634157;0.0404251279;0.0051068471;1.9866455578;
24.8457828066;0.0404251276;0.0051068467;1.9866455705;
24.8526215885;0.0404251229;0.0051068458;1.9866453103;
24.8560409794;0.0404251226;0.0051068454;1.9866453237;
24.8628797613;0.0404251179;0.0051068445;1.9866450631;
24.8662991522;0.0404251175;0.0051068442;1.9866450771;
24.8731379341;0.0404251129;0.0051068433;1.9866448162;
24.8765573250;0.0404251125;0.0051068429;1.9866448309;
