"time","bus_1041.U","bus_1042.U","bus_4012.U","bus_4032.U","bus_4062.U","line_4032_4044.P1Pu"
4.26,0.9927433355514333,1.013046442923814,1.024601617507931,1.021231925900346,1.059702551396754,0
4.26455988221521,0.9928038220109728,1.013076975513133,1.024619009705453,1.021305999863271,1.059743832812363,0
4.26455988221521,0.9928038368049026,1.013076975513133,1.024619009705453,1.021305999863271,1.059743832812363,0
4.27,0.9928759678431281,1.013113170527475,1.024640030224417,1.021395007524218,1.059792614325452,0
4.28,0.9930083149154879,1.013177967848096,1.024680506242678,1.021562839894193,1.059878884750261,0
4.287575090200554,0.9931083258240289,1.01322610211024,1.024712110129396,1.021692084771125,1.059942388249897,0
4.287575090200554,0.9931083406224961,1.01322610211024,1.024712110129396,1.021692084771125,1.059942388249897,0
4.290000000000001,0.9931403452918807,1.013241510608973,1.024722237512351,1.021733484682001,1.059962709584069,-2.955609328400147e-24
4.3,0.9932719500102071,1.013303567626928,1.024765353236042,1.021907184048532,1.060043713120978,-1.066127769297279e-21
4.31,0.9934026868380125,1.013363412283411,1.024810342640096,1.02208486766798,1.060120579752806,-7.889679188869546e-22
4.32,0.9935322669876585,1.013420787939495,1.024857245328458,1.022266472143536,1.060192912148524,2.63557565262014e-21
4.330000000000001,0.9936605385900984,1.013476207715187,1.024905324514684,1.022450162410108,1.060261794698604,4.789631790439797e-21
4.340000000000001,0.9937852636150618,1.013526176164881,1.024956592382837,1.022639505819666,1.060321187536584,3.497026500317552e-21
4.35,0.9939099886400251,1.013576252472707,1.025007860250991,1.022828849253058,1.060380690652452,2.20392584397418e-21
4.36,0.9940347136649884,1.013626436622679,1.025059128119145,1.023018192710272,1.060440304027644,9.103298214093389e-22
4.37,0.9941547654600313,1.013671645796106,1.025111984975864,1.023208787468301,1.060491855377362,-1.177777226960005e-24
4.380000000000001,0.9942637316439817,1.013704917026274,1.025168611154778,1.023402350494039,1.060524150771244,-5.313825288357524e-24
4.390000000000001,0.9943726978279321,1.013738313679389,1.025225237333692,1.023595913581831,1.060556586728453,-9.451522239546029e-24
4.4,0.9944816640118824,1.013771835743053,1.025281863512606,1.023789476731642,1.060589163236093,-1.35908680805259e-23
4.41,0.9945906301958328,1.013805483204828,1.025338489691521,1.023983039943438,1.060621880281212,-1.773186281129713e-23
4.42,0.9946995963797832,1.013839256052228,1.025395115870435,1.024176603217182,1.060654737850807,-2.187450643185972e-23
4.430000000000001,0.9948085625637336,1.013873154272724,1.025451742049349,1.02437016655284,1.060687735931818,-2.601879894221403e-23
4.44,0.9949175287476839,1.013907177853739,1.025508368228264,1.024563729950376,1.06072087451113,-3.016474034235934e-23
4.45,0.9950108068497486,1.013929410902773,1.025564311794877,1.024747388087931,1.060736825591319,-3.431206827436747e-23
4.46,0.995075026921034,1.013929688147226,1.02561899100238,1.024912699353766,1.060720821253122,-3.846043715759423e-23
4.470000000000001,0.9951392469923193,1.013930075741784,1.025673670209883,1.025078010771106,1.060704956836236,-4.261027428561253e-23
4.48,0.9952034670636045,1.013930573686322,1.025728349417386,1.025243322339879,1.060689232346939,-4.676157965842162e-23
4.490000000000001,0.9952676871348898,1.013931181980676,1.025783028624889,1.02540863406001,1.060673647791454,-5.091435327602227e-23
4.5,0.995331907206175,1.013931900624649,1.025837707832392,1.025573945931427,1.060658203175951,-5.506859513841332e-23
4.51,0.9953961272774603,1.013932729618006,1.025892387039895,1.025739257954057,1.060642898506542,-5.922430524559592e-23
4.52,0.9954603473487456,1.013933668960475,1.025947066247398,1.025904570127826,1.060627733789286,-6.338148359757005e-23
4.53,0.9955245674200309,1.013934718651751,1.026001745454902,1.026069882452661,1.060612709030185,-6.7540130194335e-23
4.540000000000001,0.9955887874913162,1.01393587869149,1.026056424662404,1.02623519492849,1.060597824235187,-7.170024503589149e-23
4.55,0.9956530075626014,1.013937149079314,1.026111103869908,1.026400507555239,1.060583079410186,-7.586182812223838e-23
4.56,0.9957172276338867,1.013938529814808,1.026165783077411,1.026565820332836,1.06056847456102,-8.002487945337719e-23
4.57,0.995781447705172,1.013940020897522,1.026220462284914,1.026731133261208,1.060554009693471,-8.418939902930681e-23
4.577104052054291,0.9958270699781061,1.013941147210569,1.026259306678553,1.026848572517609,1.0605438188239,-8.714878743215784e-23
4.577104052054291,0.9958270848170858,1.013941147210569,1.026259306678553,1.026848572517609,1.0605438188239,-8.714878743215784e-23
4.580000000000001,0.9958492428722043,1.013945878674401,1.026275940873475,1.026900036310119,1.06054558697714,0
4.590000000000001,0.9959178630149649,1.013950152698517,1.02633067766851,1.02706783135131,1.060535200288175,0
4.6,0.9959829020215201,1.013951790798243,1.02638525458179,1.027233414477736,1.060520951460698,0
4.61,0.9960414758509059,1.013948808577976,1.026439312885089,1.027394409481879,1.060500060821525,0
4.618388091409723,0.9960901187706631,1.013946032306678,1.026484618230895,1.027529106409948,1.06048213149374,0
4.618388091409723,0.9960901336135626,1.013946032306678,1.026484618230895,1.027529106409948,1.06048213149374,0
4.62,0.9960997415324656,1.013945743777495,1.026493360691302,1.02755521489887,1.06047903173582,0
4.627483551137102,0.9961426526929716,1.013942916506084,1.026533711602879,1.027674981013397,1.060462531595831,0
4.627483551137102,0.9961426675366539,1.013942916506084,1.026533711602879,1.027674981013397,1.060462531595831,0
4.630000000000001,0.9961568748521541,1.013941828062721,1.026547262081495,1.027715103756913,1.060456784428724,0
4.640000000000001,0.9962104923131387,1.013935481280648,1.026600813407303,1.027872336474051,1.060431067110139,0
4.65,0.996260014321272,1.013926395025161,1.026653875241192,1.028026266365667,1.060401483740178,0
4.66,0.9963043384641884,1.013913900553931,1.026706209551362,1.028175743673647,1.06036714480451,0
4.67,0.9963469804204959,1.013900450985065,1.026758219382173,1.028323569451066,1.060331507772662,0
4.680000000000001,0.9963782334596172,1.013879951795227,1.026808032388605,1.028460212727348,1.060286305958317,0
4.69,0.9964094864987384,1.013859541939399,1.026857845395037,1.02859685622505,1.060241227610095,0
4.7,0.9964407395378597,1.013839221422978,1.026907658401469,1.028733499944082,1.060196272743745,0
4.71,0.9964718460400157,1.013818911356731,1.026957428393003,1.028869966181601,1.060151340244924,0
4.720000000000001,0.9964775933299467,1.013785023952341,1.026999754365577,1.028975679992005,1.060089015091398,0
4.73,0.9964833406198778,1.013751199169478,1.027042080338151,1.029081394052174,1.060026783779763,0
4.740000000000001,0.9964890879098088,1.013717437014411,1.027084406310726,1.029187108362031,1.059964646326547,0
4.75,0.9964948351997398,1.013683737493398,1.0271267322833,1.029292822921498,1.059902602748258,0
4.76,0.9965005824896709,1.013650100612686,1.027169058255874,1.029398537730499,1.059840653061382,0
4.77,0.9965063297796019,1.013616526378511,1.027211384228449,1.029504252788956,1.059778797282384,0
4.78,0.9965120770695329,1.013583014797098,1.027253710201023,1.029609968096794,1.059717035427709,0
4.790000000000001,0.996517824359464,1.013549565874662,1.027296036173597,1.029715683653936,1.059655367513781,0
4.8,0.9964937731371606,1.013505487891873,1.027323511123515,1.029771420864488,1.059582498676424,0
4.81,0.9964603038921627,1.013458052928537,1.0273462923066,1.029811362246023,1.059506100560856,0
4.82,0.9964268346471646,1.013410634658755,1.027369073489684,1.029851303873666,1.059429735707981,0
4.830000000000001,0.9963933654021667,1.013363233084871,1.027391854672768,1.029891245747388,1.059353404124994,0
4.840000000000001,0.9963598961571688,1.013315848209228,1.027414635855853,1.02993118786716,1.059277105819086,0
4.85,0.9963264269121709,1.013268480034169,1.027437417038937,1.029971130232955,1.059200840797448,0
4.86,0.996292957667173,1.013221128562036,1.027460198222021,1.030011072844742,1.059124609067272,0
4.87,0.9962594884221749,1.013173793795171,1.027482979405106,1.030051015702494,1.059048410635745,0
4.880000000000001,0.996226019177177,1.013126475735916,1.02750576058819,1.030090958806183,1.058972245510055,0
4.885029799680794,0.9962091848173963,1.013102682015936,1.027517219066931,1.030111049480152,1.058933948568922,0
4.885029799680794,0.9962091699727227,1.013102682015936,1.027517219066931,1.030111049480152,1.058933948568922,0
4.890000000000001,0.9962010848667848,1.013082696759646,1.027533259573745,1.030145780829476,1.058900385548763,0
4.9,0.9961807096047097,1.013039641463517,1.02756279750181,1.030208301608468,1.05882840946973,0
4.91,0.9961565016329181,1.012995051724904,1.027590651862517,1.030264931524455,1.058754698276525,0
4.92,0.9961294811748275,1.012949368148671,1.027617240791649,1.030317165846073,1.058679773030254,0
4.930000000000001,0.996098376218558,1.01290231835521,1.027641734278016,1.030362411995844,1.05860347430147,0
4.94,0.9960617549339036,1.012853409138283,1.027663397759351,1.030398220161422,1.058525296872625,0
4.95,0.9960251336492491,1.01280451500528,1.027685061240686,1.030434028581852,1.058447150524877,0
4.96,0.9959885123645946,1.012755635958386,1.027706724722021,1.030469837257107,1.058369035265112,0
4.970000000000001,0.9959465085405446,1.012705690428251,1.027724779424757,1.030494491574035,1.058290368435851,0
4.98,0.9958946756315645,1.012653777161466,1.027736244116957,1.030498776631829,1.058210655808536,0
4.990000000000001,0.9958428427225846,1.012601867517432,1.027747708809157,1.030503061924819,1.058130955239791,0
5,0.9957910098136046,1.012549961496706,1.027759173501357,1.030507347453,1.058051266732343,0
5.01,0.9957391769046247,1.012498059099844,1.027770638193556,1.030511633216371,1.057971590288916,0
5.02,0.9956873439956446,1.012446160327405,1.027782102885756,1.030515919214929,1.057891925912236,0
5.03,0.9956355110866646,1.012394265179946,1.027793567577956,1.030520205448669,1.05781227360503,0
5.040000000000001,0.9955836781776847,1.012342373658024,1.027805032270156,1.03052449191759,1.057732633370024,0
5.05,0.9955290816700892,1.012291551146242,1.027812772265654,1.030518754247072,1.057655481760352,0
5.06,0.9954641304729859,1.012244723123429,1.027806556516049,1.030475457306022,1.057587614146477,0
5.07,0.9953991792758825,1.012197897185739,1.027800340766443,1.030432160533637,1.057519746625582,0
5.080000000000001,0.9953342280787791,1.01215107333346,1.027794125016837,1.030388863929938,1.057451879197685,0
5.090000000000001,0.9952692768816757,1.012104251566882,1.027787909267232,1.030345567494947,1.057384011862805,0
5.1,0.9952043256845723,1.012057431886296,1.027781693517626,1.030302271228685,1.057316144620959,0
5.11,0.9951393744874689,1.012010614291989,1.02777547776802,1.030258975131173,1.057248277472165,0
5.12,0.9950744232903656,1.011963798784253,1.027769262018414,1.030215679202433,1.05718041041644,0
5.130000000000001,0.9950094720932621,1.011916985363376,1.027763046268809,1.030172383442485,1.057112543453804,0
5.140000000000001,0.9949445208961587,1.011870174029648,1.027756830519203,1.030129087851352,1.057044676584273,0
5.15,0.9948795696990553,1.011823364783358,1.027750614769597,1.030085792429054,1.056976809807866,0
5.16,0.994814618501952,1.011776557624797,1.027744399019991,1.030042497175612,1.0569089431246,0
5.167477140592694,0.9947660535787114,1.011741560618552,1.027739751416622,1.030010124816257,1.056858198312236,0
5.167477140592694,0.994766038755542,1.011741560618552,1.027739751416622,1.030010124816257,1.056858198312236,0
5.17,0.9947504141881707,1.011729412231698,1.027739349459713,1.030002236892039,1.056840171726937,-7.646421305257559e-23
5.180000000000001,0.9946878331681761,1.011681465329825,1.027736549117273,1.029968074152483,1.056769825024958,6.559222697767587e-22
5.19,0.9946240200420448,1.011633835563877,1.027732281092506,1.029929879523397,1.056700309421394,-3.738603627037334e-22
5.2,0.9945588224065026,1.011586720741714,1.027726180493404,1.029886731806464,1.056632001041359,-9.756560604045109e-21
5.21,0.9944933543639293,1.011539836303048,1.027719572807173,1.029842273317271,1.056564149404905,-1.750586522533428e-20
5.220000000000001,0.9944258812086968,1.011494648823313,1.027709204986385,1.029788094127791,1.056499684869205,-1.314672792991277e-20
5.23,0.9943584080534643,1.011449466310635,1.027698837165596,1.029733915091632,1.056435221772964,-8.787910170073956e-21
5.240000000000001,0.9942909348982318,1.011404288765679,1.027688469344807,1.029679736208819,1.056370760116443,-4.42941194581707e-21
5.25,0.9942234617429995,1.011359116189112,1.027678101524018,1.029625557479376,1.056306299899907,-7.123325714326926e-23
5.26,0.994155706614385,1.011319817067582,1.027660638663977,1.029554878352671,1.056252029070623,-7.581589338906087e-24
5.27,0.9940879473022235,1.011280617605628,1.027643070537152,1.02948395452976,1.056197917162456,-7.64400620574604e-24
5.28,0.9940201879900621,1.011241430792023,1.027625502410328,1.029413030823687,1.056143813067931,-7.70641616542279e-24
5.290000000000001,0.9939524286779006,1.011202256628238,1.027607934283503,1.029342107234475,1.056089716788251,-7.768819217936352e-24
5.3,0.9938846693657392,1.011163095115742,1.027590366156679,1.02927118376215,1.056035628324617,-7.831215363286712e-24
5.31,0.9938169100535776,1.011123946256006,1.027572798029855,1.029200260406735,1.055981547678229,-7.89360460147389e-24
5.32,0.9937491507414162,1.0110848100505,1.02755522990303,1.029129337168255,1.055927474850288,-7.95598693249787e-24
5.330000000000001,0.9936813914292547,1.011045686500693,1.027537661776206,1.029058414046733,1.055873409841996,-8.018362356358662e-24
5.340000000000001,0.9936223578751464,1.01101787968701,1.02751457169352,1.028979356482045,1.05583696011723,-8.080642131408036e-24
5.35,0.9935667434027821,1.010994524178744,1.027489317899859,1.028897111554018,1.055807429135703,-8.14287857715613e-24
5.36,0.9935111289304176,1.010971192132718,1.027464064106198,1.028814866682167,1.055777919538759,-8.205106195658076e-24
5.37,0.9934555144580532,1.010947883550556,1.027438810312537,1.028732621866504,1.055748431328193,-8.267324986913856e-24
5.380000000000001,0.9933998999856889,1.010924598433881,1.027413556518876,1.028650377107044,1.055718964505796,-8.329534950923484e-24
5.390000000000001,0.9933442855133245,1.010901336784315,1.027388302725214,1.0285681324038,1.05568951907336,-8.391736087686947e-24
5.4,0.9932886710409602,1.010878098603478,1.027363048931553,1.028485887756785,1.055660095032674,-8.453928397204249e-24
5.41,0.9932330565685958,1.010854883892988,1.027337795137892,1.028403643166013,1.055630692385527,-8.516111879475393e-24
5.42,0.9931774420962315,1.010831692654463,1.027312541344231,1.028321398631497,1.055601311133706,-8.578286534500377e-24
5.430000000000001,0.9931218276238671,1.010808524889517,1.02728728755057,1.028239154153251,1.055571951278999,-8.640452362279207e-24
5.44,0.9930662131515028,1.010785380599766,1.027262033756909,1.028156909731288,1.055542612823191,-8.702609362811871e-24
5.45,0.9930105986791384,1.010762259786821,1.027236779963247,1.028074665365622,1.055513295768066,-8.764757536098377e-24
5.46,0.9929549842067741,1.010739162452294,1.027211526169586,1.027992421056267,1.055484000115407,-8.826896882138724e-24
5.470000000000001,0.9928993697344097,1.010716088597795,1.027186272375925,1.027910176803235,1.055454725866996,-8.889027400932915e-24
5.48,0.9928437552620454,1.010693038224931,1.027161018582264,1.02782793260654,1.055425473024616,-8.951149092480941e-24
5.490000000000001,0.992788140789681,1.010670011335309,1.027135764788603,1.027745688466197,1.055396241590045,-9.013261956782815e-24
5.495420255505296,0.9927579963246803,1.010657539987202,1.027122076587191,1.027701110064304,1.055380406352767,-9.046925027268703e-24
5.495420255505296,0.9927579815314334,1.010657539987202,1.027122076587191,1.027701110064304,1.055380406352767,-9.046925027268703e-24
5.5,0.9927325195790178,1.010646974931351,1.027110498157786,1.027663408620825,1.055367007919904,0
5.51,0.9926776766194074,1.010624825747178,1.027084704537087,1.027580316590935,1.055339255906241,0
5.52,0.9926241445467072,1.010604204547601,1.027058297685289,1.027496503416442,1.055313840585557,0
5.53,0.9925712955749523,1.010584375379424,1.027031591421218,1.027412360534957,1.055289625975963,0
5.540000000000001,0.9925211453897734,1.010567234726691,1.027004133208377,1.027327904240356,1.055269452061522,0
5.55,0.9924721177208691,1.010551228711463,1.026976362234705,1.027243317605168,1.055250975611932,0
5.56,0.9924230900519646,1.010535250038769,1.026948591261033,1.02715873100613,1.055232526649408,0
5.57,0.9923740623830601,1.010519298709906,1.02692082028736,1.027074144443251,1.055214105175392,0
5.580000000000001,0.9923339198718478,1.010510581781302,1.026892393059559,1.026992730809607,1.055206253588887,0
5.590000000000001,0.9922942007011812,1.010502235786942,1.026863934563998,1.026911468372218,1.055198934318269,0
5.6,0.9922544815305147,1.010493917346227,1.026835476068437,1.026830205955679,1.05519164512181,0
5.61,0.992214762359848,1.010485626459837,1.026807017572876,1.026748943559992,1.055184386000132,0
5.62,0.9921750431891814,1.01047736312845,1.026778559077315,1.026667681185163,1.055177156953856,0
5.630000000000001,0.9921353240185148,1.010469127352743,1.026750100581754,1.026586418831198,1.055169957983601,0
5.640000000000001,0.9920956048478482,1.010460919133388,1.026721642086193,1.0265051564981,1.055162789089982,0
5.65,0.9920652784096834,1.010458454725134,1.026694679649337,1.02643237111379,1.055163550599124,0
5.66,0.9920463825715813,1.010462968298794,1.02666953785932,1.026369901839924,1.055173952387958,0
5.67,0.9920274867334791,1.010467501104186,1.026644396069303,1.026307432571823,1.055184378471684,0
5.680000000000001,0.992008590895377,1.010472053141051,1.026619254279286,1.026244963309486,1.055194828849583,0
5.69,0.9919896950572749,1.010476624409129,1.026594112489268,1.026182494052917,1.055205303520932,0
5.7,0.9919707992191726,1.010481214908159,1.026568970699251,1.026120024802114,1.055215802485008,0
5.71,0.9919519033810705,1.01048582463788,1.026543828909234,1.026057555557081,1.055226325741085,0
5.720000000000001,0.9919330075429684,1.010490453598027,1.026518687119217,1.025995086317817,1.055236873288438,0
5.73,0.9919141117048663,1.010495101788336,1.026493545329199,1.025932617084323,1.055247445126337,0
5.740000000000001,0.9918952158667641,1.010499769208543,1.026468403539182,1.025870147856602,1.055258041254053,0
5.75,0.991876320028662,1.010504455858381,1.026443261749165,1.025807678634653,1.055268661670854,0
5.76,0.9918574241905599,1.010509161737581,1.026418119959148,1.025745209418478,1.055279306376007,0
5.77,0.9918385283524577,1.010513886845877,1.02639297816913,1.025682740208078,1.055289975368776,0
5.78,0.9918196325143556,1.010518631182997,1.026367836379113,1.025620271003454,1.055300668648425,0
5.78646780307964,0.9918074110583687,1.010521709967052,1.026351575164423,1.025579867155125,1.055307597784823,0
5.78646780307964,0.9918073962792866,1.010521709967052,1.026351575164423,1.025579867155125,1.055307597784823,0
5.790000000000001,0.9918004619711512,1.010523300409148,1.026342672613066,1.025557589202263,1.055311252112839,-2.947857676468743e-23
5.8,0.9917818335741397,1.01052811066772,1.026317529059327,1.025495286372572,1.055322039964147,-1.763737445712035e-22
5.81,0.9917654106615164,1.010534237268627,1.026292786961962,1.025435098499257,1.055334629921547,-3.224551068825924e-22
5.82,0.9917510525389617,1.010541530186906,1.026268500850799,1.025377073858551,1.055348794188422,5.376911881955912e-22
5.830000000000001,0.9917388995869902,1.010550059603329,1.02624470956843,1.025321377476042,1.055364625851869,2.580585833869709e-21
5.840000000000001,0.9917267466350187,1.010558605365851,1.02622091828606,1.025265681096786,1.055380479379093,4.623268042366523e-21
5.85,0.9917191597152591,1.010569409899883,1.026198480900795,1.025215575738407,1.055399279598771,4.970616242514519e-21
5.86,0.9917150729852487,1.0105819465683,1.026177081374342,1.025169756296144,1.0554203405438,4.018550910696638e-21
5.87,0.9917109862552383,1.010594495507113,1.026155681847888,1.025123936855352,1.055441419228111,3.066567685151323e-21
5.880000000000001,0.9917068995252281,1.010607056715864,1.026134282321435,1.02507811741603,1.055462515650642,2.114666565878406e-21
5.890000000000001,0.9917028127952177,1.010619630194097,1.026112882794981,1.025032297978178,1.05548362981033,1.162847552878055e-21
5.9,0.9916987260652073,1.010632215941353,1.026091483268528,1.024986478541797,1.055504761706109,2.111106461501848e-22
5.91,0.9917055807055956,1.010648824978796,1.026074876452433,1.024957733691214,1.055530610998835,-2.620311321736945e-24
5.92,0.9917155408802996,1.010666578114459,1.026059629971099,1.024933835190953,1.055557803926311,-6.894052347852834e-24
5.930000000000001,0.9917255010550035,1.010684336058694,1.026044383489765,1.02490993669117,1.055585005566219,-1.116760168845319e-23
5.94,0.9917354612297075,1.010702098811247,1.026029137008431,1.024886038191865,1.055612215917885,-1.544095934353725e-23
5.95,0.9917454214044115,1.010719866371866,1.026013890527097,1.024862139693036,1.055639434980636,-1.97141253131054e-23
5.96,0.9917553815791154,1.010737638740297,1.025998644045763,1.024838241194684,1.055666662753797,-2.398709959715765e-23
5.970000000000001,0.9917653417538194,1.010755415916285,1.025983397564429,1.02481434269681,1.055693899236696,-2.825988219569436e-23
5.98,0.9917753019285234,1.010773197899578,1.025968151083094,1.024790444199413,1.055721144428658,-3.253247310871479e-23
5.990000000000001,0.9917852621032273,1.010790984689921,1.02595290460176,1.024766545702493,1.055748398329008,-3.680487233621968e-23
6,0.9917952222779313,1.010808776287062,1.025937658120426,1.024742647206051,1.055775660937073,-4.107707987820791e-23
6.01,0.9918051824526352,1.010826572690745,1.025922411639092,1.024718748710086,1.055802932252177,-4.53490957346806e-23
6.02,0.9918179739267603,1.010844350779285,1.025909593876215,1.024702095860015,1.055829630082982,-4.96212832559773e-23
6.03,0.9918417713757812,1.010862040918531,1.025906217154498,1.024713608662829,1.055854068343572,-5.389487572639353e-23
6.040000000000001,0.9918655688248021,1.010879731087957,1.025902840432781,1.024725121468343,1.055878506752621,-5.816858233579404e-23
6.05,0.9918893662738231,1.010897421287561,1.025899463711064,1.024736634276556,1.055902945310121,-6.24424030841777e-23
6.06,0.991913163722844,1.010915111517342,1.025896086989347,1.02474814708747,1.05592738401606,-6.671633797154599e-23
6.07,0.9919369611718649,1.010932801777298,1.02589271026763,1.024759659901084,1.055951822870428,-7.099038699789782e-23
6.080000000000001,0.9919607586208858,1.010950492067427,1.025889333545913,1.024771172717398,1.055976261873215,-7.526455016323391e-23
6.090000000000001,0.9919845560699068,1.010968182387729,1.025885956824196,1.024782685536411,1.056000701024411,-7.953882746755352e-23
6.1,0.9920083535189277,1.010985872738201,1.025882580102479,1.024794198358124,1.056025140324005,-8.381321891085664e-23
6.11,0.9920321509679486,1.011003563118841,1.025879203380762,1.024805711182537,1.056049579771987,-8.808772449314442e-23
6.12,0.9920559484169695,1.011021253529649,1.025875826659044,1.024817224009648,1.056074019368346,-9.236234421441572e-23
6.130000000000001,0.9920797458659905,1.011038943970623,1.025872449937327,1.02482873683946,1.056098459113073,-9.663707807467129e-23
6.140000000000001,0.9921035433150114,1.01105663444176,1.02586907321561,1.02484024967197,1.056122899006157,-1.009119260739104e-22
6.15,0.9921273407640323,1.01107432494306,1.025865696493893,1.02485176250718,1.056147339047588,-1.051868882121334e-22
6.16,0.9921511382130532,1.011092015474521,1.025862319772176,1.024863275345089,1.056171779237356,-1.094619644893402e-22
6.17,0.9921749356620742,1.011109706036141,1.025858943050459,1.024874788185697,1.056196219575449,-1.13737154905531e-22
6.180000000000001,0.9921987331110951,1.011127396627919,1.025855566328742,1.024886301029004,1.056220660061858,-1.180124594607061e-22
6.19,0.992222530560116,1.011145087249853,1.025852189607025,1.02489781387501,1.056245100696573,-1.222878781548646e-22
6.2,0.9922463280091369,1.011162777901942,1.025848812885308,1.024909326723715,1.056269541479583,-1.265634109880071e-22
6.21,0.9922701254581578,1.011180468584183,1.025845436163591,1.024920839575118,1.056293982410878,-1.308390579601334e-22
6.220000000000001,0.9922939229071788,1.011198159296576,1.025842059441874,1.024932352429219,1.056318423490448,-1.351148190712441e-22
6.23,0.9923177203561997,1.011215850039119,1.025838682720156,1.02494386528602,1.056342864718283,-1.393906943213382e-22
6.240000000000001,0.9923415178052206,1.01123354081181,1.025835305998439,1.024955378145518,1.056367306094371,-1.436666837104166e-22
6.25,0.9923653409817816,1.011250860230927,1.025832370759748,1.024967954374608,1.056391107823143,-1.47942959945923e-22
6.26,0.9923895977837568,1.011261921586269,1.025836876506815,1.024998453152844,1.056404127224648,-1.522223552995729e-22
6.27,0.9924138545857318,1.011272985625984,1.025841382253881,1.025028951942914,1.056417148617882,-1.565020429680604e-22
6.28,0.992438111387707,1.011284052349984,1.025845888000948,1.025059450744818,1.056430172002772,-1.607820229513849e-22
6.290000000000001,0.992462368189682,1.011295121758182,1.025850393748014,1.025089949558554,1.056443197379244,-1.65062295249547e-22
6.3,0.9924866249916572,1.011306193850489,1.025854899495081,1.025120448384122,1.056456224747225,-1.693428598625456e-22
6.31,0.9925108817936322,1.011317268626817,1.025859405242147,1.025150947221521,1.05646925410664,-1.736237167903822e-22
6.32,0.9925351385956074,1.011328346087078,1.025863910989214,1.025181446070748,1.056482285457417,-1.779048660330558e-22
6.330000000000001,0.9925593953975824,1.011339426231184,1.02586841673628,1.025211944931804,1.056495318799481,-1.821863075905669e-22
6.340000000000001,0.9925836521995576,1.011350509059046,1.025872922483347,1.025242443804687,1.056508354132759,-1.864680414629149e-22
6.35,0.9926079090015326,1.011361594570576,1.025877428230414,1.025272942689396,1.056521391457177,-1.907500676500999e-22
6.36,0.9926321658035078,1.011372682765687,1.02588193397748,1.025303441585931,1.056534430772661,-1.950323861521228e-22
6.37,0.9926564226054828,1.011383773644289,1.025886439724547,1.025333940494289,1.056547472079138,-1.993149969689827e-22
6.380000000000001,0.992680679407458,1.011394867206294,1.025890945471613,1.02536443941447,1.056560515376534,-2.035979001006801e-22
6.390000000000001,0.992704936209433,1.011405963451615,1.02589545121868,1.025394938346474,1.056573560664775,-2.078810955472145e-22
6.4,0.9927291930114082,1.011417062380163,1.025899956965746,1.025425437290298,1.056586607943788,-2.121645833085861e-22
6.41,0.9927534498133832,1.011428163991849,1.025904462712813,1.025455936245942,1.056599657213498,-2.16448363384795e-22
6.42,0.9927777066153584,1.011439268286585,1.025908968459879,1.025486435213405,1.056612708473832,-2.207324357758412e-22
6.430000000000001,0.9928019634173334,1.011450375264283,1.025913474206946,1.025516934192686,1.056625761724716,-2.25016800481725e-22
6.44,0.9928262202193086,1.011461484924855,1.025917979954012,1.025547433183783,1.056638816966077,-2.293014575024456e-22
6.450000000000001,0.9928504770212836,1.011472597268211,1.025922485701079,1.025577932186696,1.05665187419784,-2.33586406838004e-22
6.46,0.9928747338232587,1.011483712294265,1.025926991448145,1.025608431201424,1.056664933419932,-2.378716484883988e-22
6.470000000000001,0.9928989906252339,1.011494830002926,1.025931497195212,1.025638930227964,1.056677994632279,-2.421571824536317e-22
6.48,0.9929232474272089,1.011505950394107,1.025936002942279,1.025669429266318,1.056691057834807,-2.464430087337015e-22
6.490000000000001,0.9929397038878821,1.011508621129236,1.025943014011266,1.025701799854963,1.056691335016383,-2.507300352534793e-22
6.500000000000001,0.9929553643486831,1.011510433529814,1.02595028074034,1.025734361452241,1.056690311746137,-2.550174792999139e-22
6.51,0.9929710248094843,1.011512250203569,1.025957547469414,1.025766923074233,1.056689293122697,-2.593052498028964e-22
6.52,0.9929866852702853,1.011514071150478,1.025964814198488,1.025799484720938,1.056688279146078,-2.635933467624275e-22
6.53,0.9930023457310865,1.011515896370519,1.025972080927561,1.025832046392352,1.056687269816292,-2.678817701785064e-22
6.540000000000001,0.9930180061918875,1.011517725863667,1.025979347656635,1.025864608088473,1.056686265133353,-2.721705200511338e-22
6.550000000000001,0.9930336666526887,1.011519559629899,1.025986614385709,1.025897169809299,1.056685265097273,-2.764595963803088e-22
6.56,0.9930493271134897,1.011521397669193,1.025993881114782,1.025929731554828,1.056684269708067,-2.807489991660319e-22
6.57,0.9930649875742908,1.011523239981526,1.026001147843856,1.025962293325057,1.056683278965747,-2.85038728408303e-22
6.580000000000001,0.9930806480350919,1.011525086566873,1.02600841457293,1.025994855119985,1.056682292870326,-2.893287841071227e-22
6.590000000000001,0.993096308495893,1.011526937425211,1.026015681302004,1.026027416939607,1.056681311421818,-2.936191662624899e-22
6.600000000000001,0.9931119689566941,1.011528792556517,1.026022948031077,1.026059978783923,1.056680334620234,-2.979098748744053e-22
6.61,0.9931276294174952,1.011530651960768,1.026030214760151,1.02609254065293,1.056679362465589,-3.022009099428688e-22
6.62,0.9931432898782964,1.01153251563794,1.026037481489225,1.026125102546625,1.056678394957896,-3.064922714678803e-22
6.630000000000001,0.9931589503390974,1.011534383588009,1.026044748218299,1.026157664465007,1.056677432097165,-3.107839594494402e-22
