time;WPP3A_WPP_wT3ACurrentSource_controlMeasurements_PPuSnRef;WPP3A_WPP_wT3ACurrentSource_controlMeasurements_QPuSnRef;WPP3A_WPP_wT3ACurrentSource_controlMeasurements_UPu;InfBus_infiniteBus_PPu;InfBus_infiniteBus_QPu;InfBus_infiniteBus_UPu;WPP3A_WPP_terminal_V_re;WPP3A_WPP_terminal_V_im;WPP3A_WPP_terminal_i_re;WPP3A_WPP_terminal_i_im;
1.101045;0.903854;-0.956188;1.000000;0.903854;-0.956188;1.000000;1.000000;0.000000;-0.903854;-0.956188;
1.101052;0.903826;-0.955606;1.000000;0.903826;-0.955606;1.000000;1.000000;0.000000;-0.903826;-0.955606;
1.101059;0.903798;-0.955024;1.000000;0.903798;-0.955024;1.000000;1.000000;0.000000;-0.903798;-0.955024;
1.101072;0.903742;-0.953860;1.000000;0.903742;-0.953860;1.000000;1.000000;0.000000;-0.903742;-0.953860;
1.101084;0.903692;-0.952840;1.000000;0.903692;-0.952840;1.000000;1.000000;0.000000;-0.903692;-0.952840;
1.101095;0.903641;-0.951820;1.000000;0.903641;-0.951820;1.000000;1.000000;0.000000;-0.903641;-0.951820;
1.101107;0.903590;-0.950800;1.000000;0.903590;-0.950800;1.000000;1.000000;0.000000;-0.903590;-0.950800;
1.101119;0.903538;-0.949780;1.000000;0.903538;-0.949780;1.000000;1.000000;0.000000;-0.903538;-0.949780;
1.101131;0.903485;-0.948760;1.000000;0.903485;-0.948760;1.000000;1.000000;0.000000;-0.903485;-0.948760;
1.101143;0.903432;-0.947739;1.000000;0.903432;-0.947739;1.000000;1.000000;0.000000;-0.903432;-0.947739;
1.101154;0.903379;-0.946719;1.000000;0.903379;-0.946719;1.000000;1.000000;0.000000;-0.903379;-0.946719;
1.101166;0.903325;-0.945698;1.000000;0.903325;-0.945698;1.000000;1.000000;0.000000;-0.903325;-0.945698;
1.101178;0.903270;-0.944677;1.000000;0.903270;-0.944677;1.000000;1.000000;0.000000;-0.903270;-0.944677;
1.101190;0.903215;-0.943656;1.000000;0.903215;-0.943656;1.000000;1.000000;0.000000;-0.903215;-0.943656;
1.101201;0.903159;-0.942635;1.000000;0.903159;-0.942635;1.000000;1.000000;0.000000;-0.903159;-0.942635;
1.101213;0.903103;-0.941614;1.000000;0.903103;-0.941614;1.000000;1.000000;0.000000;-0.903103;-0.941614;
1.101225;0.903046;-0.940593;1.000000;0.903046;-0.940593;1.000000;1.000000;0.000000;-0.903046;-0.940593;
1.101237;0.902988;-0.939571;1.000000;0.902988;-0.939571;1.000000;1.000000;0.000000;-0.902988;-0.939571;
1.101248;0.902930;-0.938549;1.000000;0.902930;-0.938549;1.000000;1.000000;0.000000;-0.902930;-0.938549;
1.101260;0.902872;-0.937528;1.000000;0.902872;-0.937528;1.000000;1.000000;0.000000;-0.902872;-0.937528;
1.101272;0.902813;-0.936506;1.000000;0.902813;-0.936506;1.000000;1.000000;0.000000;-0.902813;-0.936506;
1.101284;0.902753;-0.935484;1.000000;0.902753;-0.935484;1.000000;1.000000;0.000000;-0.902753;-0.935484;
1.101295;0.902693;-0.934462;1.000000;0.902693;-0.934462;1.000000;1.000000;0.000000;-0.902693;-0.934462;
1.101307;0.902632;-0.933439;1.000000;0.902632;-0.933439;1.000000;1.000000;0.000000;-0.902632;-0.933439;
1.101319;0.902571;-0.932417;1.000000;0.902571;-0.932417;1.000000;1.000000;0.000000;-0.902571;-0.932417;
1.101331;0.902509;-0.931394;1.000000;0.902509;-0.931394;1.000000;1.000000;0.000000;-0.902509;-0.931394;
1.101343;0.902447;-0.930372;1.000000;0.902447;-0.930372;1.000000;1.000000;0.000000;-0.902447;-0.930372;
1.101354;0.902384;-0.929349;1.000000;0.902384;-0.929349;1.000000;1.000000;0.000000;-0.902384;-0.929349;
1.101366;0.902320;-0.928326;1.000000;0.902320;-0.928326;1.000000;1.000000;0.000000;-0.902320;-0.928326;
1.101378;0.902257;-0.927303;1.000000;0.902257;-0.927303;1.000000;1.000000;0.000000;-0.902257;-0.927303;
1.101390;0.902192;-0.926280;1.000000;0.902192;-0.926280;1.000000;1.000000;0.000000;-0.902192;-0.926280;
1.101401;0.902127;-0.925257;1.000000;0.902127;-0.925257;1.000000;1.000000;0.000000;-0.902127;-0.925257;
1.101413;0.902062;-0.924234;1.000000;0.902062;-0.924234;1.000000;1.000000;0.000000;-0.902062;-0.924234;
1.101425;0.901996;-0.923210;1.000000;0.901996;-0.923210;1.000000;1.000000;0.000000;-0.901996;-0.923210;
1.101437;0.901929;-0.922187;1.000000;0.901929;-0.922187;1.000000;1.000000;0.000000;-0.901929;-0.922187;
1.101448;0.901862;-0.921163;1.000000;0.901862;-0.921163;1.000000;1.000000;0.000000;-0.901862;-0.921163;
1.101460;0.901795;-0.920139;1.000000;0.901795;-0.920139;1.000000;1.000000;0.000000;-0.901795;-0.920139;
1.101472;0.901727;-0.919115;1.000000;0.901727;-0.919115;1.000000;1.000000;0.000000;-0.901727;-0.919115;
1.101484;0.901658;-0.918091;1.000000;0.901658;-0.918091;1.000000;1.000000;0.000000;-0.901658;-0.918091;
1.101491;0.901614;-0.917433;1.000000;0.901614;-0.917433;1.000000;1.000000;0.000000;-0.901614;-0.917433;
1.101491;0.901613;-0.917429;1.000000;0.901613;-0.917429;1.000000;1.000000;0.000000;-0.901613;-0.917429;
1.101491;0.901613;-0.917423;1.000000;0.901613;-0.917423;1.000000;1.000000;0.000000;-0.901613;-0.917423;
1.101492;0.901612;-0.917410;1.000000;0.901612;-0.917410;1.000000;1.000000;0.000000;-0.901612;-0.917410;
1.101492;0.901610;-0.917385;1.000000;0.901610;-0.917385;1.000000;1.000000;0.000000;-0.901610;-0.917385;
1.101492;0.901607;-0.917334;1.000000;0.901607;-0.917334;1.000000;1.000000;0.000000;-0.901607;-0.917334;
1.101494;0.901600;-0.917233;1.000000;0.901600;-0.917233;1.000000;1.000000;0.000000;-0.901600;-0.917233;
1.101496;0.901587;-0.917029;1.000000;0.901587;-0.917029;1.000000;1.000000;0.000000;-0.901587;-0.917029;
1.101501;0.901559;-0.916623;1.000000;0.901559;-0.916623;1.000000;1.000000;0.000000;-0.901559;-0.916623;
1.101510;0.901504;-0.915810;1.000000;0.901504;-0.915810;1.000000;1.000000;0.000000;-0.901504;-0.915810;
1.101519;0.901448;-0.914997;1.000000;0.901448;-0.914997;1.000000;1.000000;0.000000;-0.901448;-0.914997;
1.101529;0.901392;-0.914184;1.000000;0.901392;-0.914184;1.000000;1.000000;0.000000;-0.901392;-0.914184;
1.101538;0.901336;-0.913371;1.000000;0.901336;-0.913371;1.000000;1.000000;0.000000;-0.901336;-0.913371;
1.101547;0.901279;-0.912558;1.000000;0.901279;-0.912558;1.000000;1.000000;0.000000;-0.901279;-0.912558;
1.101557;0.901223;-0.911745;1.000000;0.901223;-0.911745;1.000000;1.000000;0.000000;-0.901223;-0.911745;
1.101566;0.901166;-0.910932;1.000000;0.901166;-0.910932;1.000000;1.000000;0.000000;-0.901166;-0.910932;
1.101575;0.901108;-0.910119;1.000000;0.901108;-0.910119;1.000000;1.000000;0.000000;-0.901108;-0.910119;
1.101585;0.901050;-0.909305;1.000000;0.901050;-0.909305;1.000000;1.000000;0.000000;-0.901050;-0.909305;
1.101594;0.900992;-0.908492;1.000000;0.900992;-0.908492;1.000000;1.000000;0.000000;-0.900992;-0.908492;
1.101603;0.900934;-0.907679;1.000000;0.900934;-0.907679;1.000000;1.000000;0.000000;-0.900934;-0.907679;
1.101613;0.900875;-0.906865;1.000000;0.900875;-0.906865;1.000000;1.000000;0.000000;-0.900875;-0.906865;
1.101622;0.900816;-0.906051;1.000000;0.900816;-0.906051;1.000000;1.000000;0.000000;-0.900816;-0.906051;
1.101631;0.900757;-0.905238;1.000000;0.900757;-0.905238;1.000000;1.000000;0.000000;-0.900757;-0.905238;
1.101641;0.900697;-0.904424;1.000000;0.900697;-0.904424;1.000000;1.000000;0.000000;-0.900697;-0.904424;
1.101650;0.900638;-0.903610;1.000000;0.900638;-0.903610;1.000000;1.000000;0.000000;-0.900638;-0.903610;
1.101659;0.900577;-0.902797;1.000000;0.900577;-0.902797;1.000000;1.000000;0.000000;-0.900577;-0.902797;
1.101662;0.900558;-0.902534;1.000000;0.900558;-0.902534;1.000000;1.000000;0.000000;-0.900558;-0.902534;
1.101662;0.900558;-0.902531;1.000000;0.900558;-0.902531;1.000000;1.000000;0.000000;-0.900558;-0.902531;
1.101662;0.900557;-0.902524;1.000000;0.900557;-0.902524;1.000000;1.000000;0.000000;-0.900557;-0.902524;
1.101663;0.900556;-0.902510;1.000000;0.900556;-0.902510;1.000000;1.000000;0.000000;-0.900556;-0.902510;
1.101663;0.900554;-0.902483;1.000000;0.900554;-0.902483;1.000000;1.000000;0.000000;-0.900554;-0.902483;
1.101663;0.900550;-0.902429;1.000000;0.900550;-0.902429;1.000000;1.000000;0.000000;-0.900550;-0.902429;
1.101665;0.900542;-0.902321;1.000000;0.900542;-0.902321;1.000000;1.000000;0.000000;-0.900542;-0.902321;
1.101667;0.900526;-0.902106;1.000000;0.900526;-0.902106;1.000000;1.000000;0.000000;-0.900526;-0.902106;
1.101672;0.900494;-0.901674;1.000000;0.900494;-0.901674;1.000000;1.000000;0.000000;-0.900494;-0.901674;
1.101682;0.900429;-0.900810;1.000000;0.900429;-0.900810;1.000000;1.000000;0.000000;-0.900429;-0.900810;
1.101692;0.900364;-0.899946;1.000000;0.900364;-0.899946;1.000000;1.000000;0.000000;-0.900364;-0.899946;
1.101702;0.900299;-0.899082;1.000000;0.900299;-0.899082;1.000000;1.000000;0.000000;-0.900299;-0.899082;
1.101712;0.900234;-0.898218;1.000000;0.900234;-0.898218;1.000000;1.000000;0.000000;-0.900234;-0.898218;
1.101722;0.900168;-0.897353;1.000000;0.900168;-0.897353;1.000000;1.000000;0.000000;-0.900168;-0.897353;
1.101732;0.900101;-0.896489;1.000000;0.900101;-0.896489;1.000000;1.000000;0.000000;-0.900101;-0.896489;
1.101742;0.900035;-0.895625;1.000000;0.900035;-0.895625;1.000000;1.000000;0.000000;-0.900035;-0.895625;
1.101751;0.899968;-0.894761;1.000000;0.899968;-0.894761;1.000000;1.000000;0.000000;-0.899968;-0.894761;
1.101761;0.899901;-0.893896;1.000000;0.899901;-0.893896;1.000000;1.000000;0.000000;-0.899901;-0.893896;
1.101771;0.899833;-0.893032;1.000000;0.899833;-0.893032;1.000000;1.000000;0.000000;-0.899833;-0.893032;
1.101781;0.899766;-0.892167;1.000000;0.899766;-0.892167;1.000000;1.000000;0.000000;-0.899766;-0.892167;
1.101791;0.899697;-0.891303;1.000000;0.899697;-0.891303;1.000000;1.000000;0.000000;-0.899697;-0.891303;
1.101801;0.899629;-0.890438;1.000000;0.899629;-0.890438;1.000000;1.000000;0.000000;-0.899629;-0.890438;
1.101811;0.899560;-0.889573;1.000000;0.899560;-0.889573;1.000000;1.000000;0.000000;-0.899560;-0.889573;
1.101821;0.899491;-0.888708;1.000000;0.899491;-0.888708;1.000000;1.000000;0.000000;-0.899491;-0.888708;
1.101831;0.899422;-0.887844;1.000000;0.899422;-0.887844;1.000000;1.000000;0.000000;-0.899422;-0.887844;
1.101841;0.899352;-0.886979;1.000000;0.899352;-0.886979;1.000000;1.000000;0.000000;-0.899352;-0.886979;
1.101851;0.899282;-0.886114;1.000000;0.899282;-0.886114;1.000000;1.000000;0.000000;-0.899282;-0.886114;
1.101860;0.899212;-0.885249;1.000000;0.899212;-0.885249;1.000000;1.000000;0.000000;-0.899212;-0.885249;
1.101870;0.899141;-0.884384;1.000000;0.899141;-0.884384;1.000000;1.000000;0.000000;-0.899141;-0.884384;
1.101880;0.899070;-0.883519;1.000000;0.899070;-0.883519;1.000000;1.000000;0.000000;-0.899070;-0.883519;
1.101885;0.899035;-0.883087;1.000000;0.899035;-0.883087;1.000000;1.000000;0.000000;-0.899035;-0.883087;
1.101885;0.899035;-0.883084;1.000000;0.899035;-0.883084;1.000000;1.000000;0.000000;-0.899035;-0.883084;
1.101885;0.899034;-0.883077;1.000000;0.899034;-0.883077;1.000000;1.000000;0.000000;-0.899034;-0.883077;
1.101885;0.899033;-0.883062;1.000000;0.899033;-0.883062;1.000000;1.000000;0.000000;-0.899033;-0.883062;
1.101886;0.899030;-0.883033;1.000000;0.899030;-0.883033;1.000000;1.000000;0.000000;-0.899030;-0.883033;
1.101886;0.899026;-0.882975;1.000000;0.899026;-0.882975;1.000000;1.000000;0.000000;-0.899026;-0.882975;
1.101888;0.899016;-0.882858;1.000000;0.899016;-0.882858;1.000000;1.000000;0.000000;-0.899016;-0.882858;
1.101890;0.898997;-0.882625;1.000000;0.898997;-0.882625;1.000000;1.000000;0.000000;-0.898997;-0.882625;
1.101896;0.898958;-0.882159;1.000000;0.898958;-0.882159;1.000000;1.000000;0.000000;-0.898958;-0.882159;
1.101907;0.898881;-0.881226;1.000000;0.898881;-0.881226;1.000000;1.000000;0.000000;-0.898881;-0.881226;
1.101917;0.898804;-0.880294;1.000000;0.898804;-0.880294;1.000000;1.000000;0.000000;-0.898804;-0.880294;
1.101928;0.898726;-0.879361;1.000000;0.898726;-0.879361;1.000000;1.000000;0.000000;-0.898726;-0.879361;
1.101939;0.898647;-0.878428;1.000000;0.898647;-0.878428;1.000000;1.000000;0.000000;-0.898647;-0.878428;
1.101949;0.898569;-0.877496;1.000000;0.898569;-0.877496;1.000000;1.000000;0.000000;-0.898569;-0.877496;
1.101960;0.898490;-0.876563;1.000000;0.898490;-0.876563;1.000000;1.000000;0.000000;-0.898490;-0.876563;
1.101971;0.898411;-0.875631;1.000000;0.898411;-0.875631;1.000000;1.000000;0.000000;-0.898411;-0.875631;
1.101981;0.898331;-0.874698;1.000000;0.898331;-0.874698;1.000000;1.000000;0.000000;-0.898331;-0.874698;
1.101992;0.898251;-0.873766;1.000000;0.898251;-0.873766;1.000000;1.000000;0.000000;-0.898251;-0.873766;
1.102003;0.898171;-0.872833;1.000000;0.898171;-0.872833;1.000000;1.000000;0.000000;-0.898171;-0.872833;
1.102013;0.898090;-0.871901;1.000000;0.898090;-0.871901;1.000000;1.000000;0.000000;-0.898090;-0.871901;
1.102024;0.898010;-0.870969;1.000000;0.898010;-0.870969;1.000000;1.000000;0.000000;-0.898010;-0.870969;
1.102035;0.897928;-0.870037;1.000000;0.897928;-0.870037;1.000000;1.000000;0.000000;-0.897928;-0.870037;
1.102045;0.897847;-0.869104;1.000000;0.897847;-0.869104;1.000000;1.000000;0.000000;-0.897847;-0.869104;
1.102056;0.897765;-0.868172;1.000000;0.897765;-0.868172;1.000000;1.000000;0.000000;-0.897765;-0.868172;
1.102067;0.897683;-0.867240;1.000000;0.897683;-0.867240;1.000000;1.000000;0.000000;-0.897683;-0.867240;
1.102077;0.897600;-0.866309;1.000000;0.897600;-0.866309;1.000000;1.000000;0.000000;-0.897600;-0.866309;
1.102088;0.897518;-0.865377;1.000000;0.897518;-0.865377;1.000000;1.000000;0.000000;-0.897518;-0.865377;
1.102099;0.897435;-0.864445;1.000000;0.897435;-0.864445;1.000000;1.000000;0.000000;-0.897435;-0.864445;
1.102109;0.897351;-0.863514;1.000000;0.897351;-0.863514;1.000000;1.000000;0.000000;-0.897351;-0.863514;
1.102120;0.897268;-0.862583;1.000000;0.897268;-0.862583;1.000000;1.000000;0.000000;-0.897268;-0.862583;
1.102131;0.897184;-0.861652;1.000000;0.897184;-0.861652;1.000000;1.000000;0.000000;-0.897184;-0.861652;
1.102141;0.897099;-0.860721;1.000000;0.897099;-0.860721;1.000000;1.000000;0.000000;-0.897099;-0.860721;
1.102152;0.897015;-0.859790;1.000000;0.897015;-0.859790;1.000000;1.000000;0.000000;-0.897015;-0.859790;
1.102163;0.896930;-0.858860;1.000000;0.896930;-0.858860;1.000000;1.000000;0.000000;-0.896930;-0.858860;
1.102173;0.896845;-0.857929;1.000000;0.896845;-0.857929;1.000000;1.000000;0.000000;-0.896845;-0.857929;
1.102184;0.896760;-0.856999;1.000000;0.896760;-0.856999;1.000000;1.000000;0.000000;-0.896760;-0.856999;
1.102195;0.896674;-0.856069;1.000000;0.896674;-0.856069;1.000000;1.000000;0.000000;-0.896674;-0.856069;
1.102206;0.896588;-0.855140;1.000000;0.896588;-0.855140;1.000000;1.000000;0.000000;-0.896588;-0.855140;
1.102216;0.896502;-0.854210;1.000000;0.896502;-0.854210;1.000000;1.000000;0.000000;-0.896502;-0.854210;
1.102227;0.896415;-0.853281;1.000000;0.896415;-0.853281;1.000000;1.000000;0.000000;-0.896415;-0.853281;
1.102238;0.896328;-0.852352;1.000000;0.896328;-0.852352;1.000000;1.000000;0.000000;-0.896328;-0.852352;
1.102248;0.896241;-0.851423;1.000000;0.896241;-0.851423;1.000000;1.000000;0.000000;-0.896241;-0.851423;
1.102259;0.896154;-0.850494;1.000000;0.896154;-0.850494;1.000000;1.000000;0.000000;-0.896154;-0.850494;
1.102270;0.896066;-0.849566;1.000000;0.896066;-0.849566;1.000000;1.000000;0.000000;-0.896066;-0.849566;
1.102280;0.895979;-0.848638;1.000000;0.895979;-0.848638;1.000000;1.000000;0.000000;-0.895979;-0.848638;
1.102291;0.895890;-0.847710;1.000000;0.895890;-0.847710;1.000000;1.000000;0.000000;-0.895890;-0.847710;
1.102302;0.895802;-0.846783;1.000000;0.895802;-0.846783;1.000000;1.000000;0.000000;-0.895802;-0.846783;
1.102312;0.895713;-0.845856;1.000000;0.895713;-0.845856;1.000000;1.000000;0.000000;-0.895713;-0.845856;
1.102323;0.895625;-0.844929;1.000000;0.895625;-0.844929;1.000000;1.000000;0.000000;-0.895625;-0.844929;
1.102334;0.895535;-0.844003;1.000000;0.895535;-0.844003;1.000000;1.000000;0.000000;-0.895535;-0.844003;
1.102344;0.895446;-0.843076;1.000000;0.895446;-0.843076;1.000000;1.000000;0.000000;-0.895446;-0.843076;
1.102355;0.895356;-0.842150;1.000000;0.895356;-0.842150;1.000000;1.000000;0.000000;-0.895356;-0.842150;
1.102366;0.895267;-0.841225;1.000000;0.895267;-0.841225;1.000000;1.000000;0.000000;-0.895267;-0.841225;
1.102376;0.895176;-0.840299;1.000000;0.895176;-0.840299;1.000000;1.000000;0.000000;-0.895176;-0.840299;
1.102387;0.895086;-0.839375;1.000000;0.895086;-0.839375;1.000000;1.000000;0.000000;-0.895086;-0.839375;
1.102398;0.894995;-0.838450;1.000000;0.894995;-0.838450;1.000000;1.000000;0.000000;-0.894995;-0.838450;
1.102408;0.894905;-0.837526;1.000000;0.894905;-0.837526;1.000000;1.000000;0.000000;-0.894905;-0.837526;
1.102419;0.894814;-0.836602;1.000000;0.894814;-0.836602;1.000000;1.000000;0.000000;-0.894814;-0.836602;
1.102430;0.894722;-0.835678;1.000000;0.894722;-0.835678;1.000000;1.000000;0.000000;-0.894722;-0.835678;
1.102440;0.894631;-0.834755;1.000000;0.894631;-0.834755;1.000000;1.000000;0.000000;-0.894631;-0.834755;
1.102451;0.894539;-0.833832;1.000000;0.894539;-0.833832;1.000000;1.000000;0.000000;-0.894539;-0.833832;
1.102462;0.894447;-0.832910;1.000000;0.894447;-0.832910;1.000000;1.000000;0.000000;-0.894447;-0.832910;
1.102473;0.894355;-0.831988;1.000000;0.894355;-0.831988;1.000000;1.000000;0.000000;-0.894355;-0.831988;
1.102483;0.894262;-0.831066;1.000000;0.894262;-0.831066;1.000000;1.000000;0.000000;-0.894262;-0.831066;
1.102494;0.894170;-0.830145;1.000000;0.894170;-0.830145;1.000000;1.000000;0.000000;-0.894170;-0.830145;
1.102505;0.894077;-0.829224;1.000000;0.894077;-0.829224;1.000000;1.000000;0.000000;-0.894077;-0.829224;
1.102515;0.893984;-0.828303;1.000000;0.893984;-0.828303;1.000000;1.000000;0.000000;-0.893984;-0.828303;
1.102526;0.893891;-0.827383;1.000000;0.893891;-0.827383;1.000000;1.000000;0.000000;-0.893891;-0.827383;
1.102537;0.893797;-0.826464;1.000000;0.893797;-0.826464;1.000000;1.000000;0.000000;-0.893797;-0.826464;
1.102547;0.893704;-0.825544;1.000000;0.893704;-0.825544;1.000000;1.000000;0.000000;-0.893704;-0.825544;
1.102558;0.893610;-0.824626;1.000000;0.893610;-0.824626;1.000000;1.000000;0.000000;-0.893610;-0.824626;
1.102569;0.893516;-0.823707;1.000000;0.893516;-0.823707;1.000000;1.000000;0.000000;-0.893516;-0.823707;
1.102579;0.893422;-0.822789;1.000000;0.893422;-0.822789;1.000000;1.000000;0.000000;-0.893422;-0.822789;
1.102590;0.893327;-0.821872;1.000000;0.893327;-0.821872;1.000000;1.000000;0.000000;-0.893327;-0.821872;
1.102601;0.893232;-0.820955;1.000000;0.893232;-0.820955;1.000000;1.000000;0.000000;-0.893232;-0.820955;
1.102611;0.893138;-0.820038;1.000000;0.893138;-0.820038;1.000000;1.000000;0.000000;-0.893138;-0.820038;
1.102622;0.893043;-0.819122;1.000000;0.893043;-0.819122;1.000000;1.000000;0.000000;-0.893043;-0.819122;
1.102633;0.892947;-0.818206;1.000000;0.892947;-0.818206;1.000000;1.000000;0.000000;-0.892947;-0.818206;
1.102643;0.892852;-0.817291;1.000000;0.892852;-0.817291;1.000000;1.000000;0.000000;-0.892852;-0.817291;
1.102654;0.892757;-0.816376;1.000000;0.892757;-0.816376;1.000000;1.000000;0.000000;-0.892757;-0.816376;
1.102665;0.892661;-0.815462;1.000000;0.892661;-0.815462;1.000000;1.000000;0.000000;-0.892661;-0.815462;
1.102675;0.892565;-0.814548;1.000000;0.892565;-0.814548;1.000000;1.000000;0.000000;-0.892565;-0.814548;
1.102686;0.892469;-0.813634;1.000000;0.892469;-0.813634;1.000000;1.000000;0.000000;-0.892469;-0.813634;
1.102697;0.892373;-0.812722;1.000000;0.892373;-0.812722;1.000000;1.000000;0.000000;-0.892373;-0.812722;
1.102707;0.892276;-0.811809;1.000000;0.892276;-0.811809;1.000000;1.000000;0.000000;-0.892276;-0.811809;
1.102718;0.892180;-0.810897;1.000000;0.892180;-0.810897;1.000000;1.000000;0.000000;-0.892180;-0.810897;
1.102724;0.892129;-0.810424;1.000000;0.892129;-0.810424;1.000000;1.000000;0.000000;-0.892129;-0.810424;
1.102724;0.892129;-0.810420;1.000000;0.892129;-0.810420;1.000000;1.000000;0.000000;-0.892129;-0.810420;
1.102724;0.892128;-0.810411;1.000000;0.892128;-0.810411;1.000000;1.000000;0.000000;-0.892128;-0.810411;
1.102724;0.892126;-0.810393;1.000000;0.892126;-0.810393;1.000000;1.000000;0.000000;-0.892126;-0.810393;
1.102724;0.892122;-0.810358;1.000000;0.892122;-0.810358;1.000000;1.000000;0.000000;-0.892122;-0.810358;
1.102725;0.892115;-0.810287;1.000000;0.892115;-0.810287;1.000000;1.000000;0.000000;-0.892115;-0.810287;
1.102727;0.892100;-0.810145;1.000000;0.892100;-0.810145;1.000000;1.000000;0.000000;-0.892100;-0.810145;
1.102730;0.892070;-0.809862;1.000000;0.892070;-0.809862;1.000000;1.000000;0.000000;-0.892070;-0.809862;
1.102737;0.892010;-0.809297;1.000000;0.892010;-0.809297;1.000000;1.000000;0.000000;-0.892010;-0.809297;
1.102750;0.891889;-0.808166;1.000000;0.891889;-0.808166;1.000000;1.000000;0.000000;-0.891889;-0.808166;
1.102763;0.891768;-0.807036;1.000000;0.891768;-0.807036;1.000000;1.000000;0.000000;-0.891768;-0.807036;
1.102777;0.891647;-0.805906;1.000000;0.891647;-0.805906;1.000000;1.000000;0.000000;-0.891647;-0.805906;
1.102790;0.891526;-0.804778;1.000000;0.891526;-0.804778;1.000000;1.000000;0.000000;-0.891526;-0.804778;
1.102803;0.891405;-0.803650;1.000000;0.891405;-0.803650;1.000000;1.000000;0.000000;-0.891405;-0.803650;
1.102816;0.891283;-0.802524;1.000000;0.891283;-0.802524;1.000000;1.000000;0.000000;-0.891283;-0.802524;
1.102830;0.891161;-0.801397;1.000000;0.891161;-0.801397;1.000000;1.000000;0.000000;-0.891161;-0.801397;
1.102843;0.891039;-0.800272;1.000000;0.891039;-0.800272;1.000000;1.000000;0.000000;-0.891039;-0.800272;
1.102856;0.890917;-0.799148;1.000000;0.890917;-0.799148;1.000000;1.000000;0.000000;-0.890917;-0.799148;
1.102870;0.890794;-0.798024;1.000000;0.890794;-0.798024;1.000000;1.000000;0.000000;-0.890794;-0.798024;
1.102883;0.890671;-0.796902;1.000000;0.890671;-0.796902;1.000000;1.000000;0.000000;-0.890671;-0.796902;
1.102896;0.890548;-0.795780;1.000000;0.890548;-0.795780;1.000000;1.000000;0.000000;-0.890548;-0.795780;
1.102909;0.890425;-0.794659;1.000000;0.890425;-0.794659;1.000000;1.000000;0.000000;-0.890425;-0.794659;
1.102911;0.890414;-0.794556;1.000000;0.890414;-0.794556;1.000000;1.000000;0.000000;-0.890414;-0.794556;
1.102911;0.890413;-0.794551;1.000000;0.890413;-0.794551;1.000000;1.000000;0.000000;-0.890413;-0.794551;
1.102911;0.890412;-0.794542;1.000000;0.890412;-0.794542;1.000000;1.000000;0.000000;-0.890412;-0.794542;
1.102911;0.890410;-0.794524;1.000000;0.890410;-0.794524;1.000000;1.000000;0.000000;-0.890410;-0.794524;
1.102911;0.890406;-0.794488;1.000000;0.890406;-0.794488;1.000000;1.000000;0.000000;-0.890406;-0.794488;
1.102912;0.890398;-0.794415;1.000000;0.890398;-0.794415;1.000000;1.000000;0.000000;-0.890398;-0.794415;
1.102914;0.890382;-0.794269;1.000000;0.890382;-0.794269;1.000000;1.000000;0.000000;-0.890382;-0.794269;
1.102917;0.890350;-0.793977;1.000000;0.890350;-0.793977;1.000000;1.000000;0.000000;-0.890350;-0.793977;
1.102924;0.890286;-0.793394;1.000000;0.890286;-0.793394;1.000000;1.000000;0.000000;-0.890286;-0.793394;
1.102938;0.890158;-0.792230;1.000000;0.890158;-0.792230;1.000000;1.000000;0.000000;-0.890158;-0.792230;
1.102952;0.890029;-0.791066;1.000000;0.890029;-0.791066;1.000000;1.000000;0.000000;-0.890029;-0.791066;
1.102966;0.889900;-0.789903;1.000000;0.889900;-0.789903;1.000000;1.000000;0.000000;-0.889900;-0.789903;
1.102980;0.889771;-0.788741;1.000000;0.889771;-0.788741;1.000000;1.000000;0.000000;-0.889771;-0.788741;
1.102993;0.889641;-0.787580;1.000000;0.889641;-0.787580;1.000000;1.000000;0.000000;-0.889641;-0.787580;
1.103007;0.889512;-0.786420;1.000000;0.889512;-0.786420;1.000000;1.000000;0.000000;-0.889512;-0.786420;
1.103021;0.889382;-0.785261;1.000000;0.889382;-0.785261;1.000000;1.000000;0.000000;-0.889382;-0.785261;
1.103035;0.889252;-0.784103;1.000000;0.889252;-0.784103;1.000000;1.000000;0.000000;-0.889252;-0.784103;
1.103049;0.889122;-0.782946;1.000000;0.889122;-0.782946;1.000000;1.000000;0.000000;-0.889122;-0.782946;
1.103062;0.888992;-0.781790;1.000000;0.888992;-0.781790;1.000000;1.000000;0.000000;-0.888992;-0.781790;
1.103076;0.888861;-0.780634;1.000000;0.888861;-0.780634;1.000000;1.000000;0.000000;-0.888861;-0.780634;
1.103090;0.888731;-0.779480;1.000000;0.888731;-0.779480;1.000000;1.000000;0.000000;-0.888731;-0.779480;
1.103104;0.888600;-0.778327;1.000000;0.888600;-0.778327;1.000000;1.000000;0.000000;-0.888600;-0.778327;
1.103118;0.888469;-0.777175;1.000000;0.888469;-0.777175;1.000000;1.000000;0.000000;-0.888469;-0.777175;
1.103131;0.888338;-0.776024;1.000000;0.888338;-0.776024;1.000000;1.000000;0.000000;-0.888338;-0.776024;
1.103145;0.888207;-0.774874;1.000000;0.888207;-0.774874;1.000000;1.000000;0.000000;-0.888207;-0.774874;
1.103159;0.888076;-0.773725;1.000000;0.888076;-0.773725;1.000000;1.000000;0.000000;-0.888076;-0.773725;
