time;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_injectorCurrentSource_currentSourceIEC63406_PInjPu;Converter_Converter_injectorCurrentSource_currentSourceIEC63406_QInjPu;
1.411882;-0.000005;1.000103;0.824105;0.000000;1.000000;0.800000;0.843143;0.101527;
1.412128;-0.000005;1.000103;0.824074;0.000000;1.000000;0.800000;0.843112;0.101520;
1.412251;-0.000005;1.000103;0.824058;0.000000;1.000000;0.800000;0.843097;0.101516;
1.412497;-0.000005;1.000103;0.824027;0.000000;1.000000;0.800000;0.843066;0.101509;
1.412620;-0.000005;1.000103;0.824011;0.000000;1.000000;0.800000;0.843050;0.101505;
1.412867;-0.000005;1.000103;0.823980;0.000000;1.000000;0.800000;0.843019;0.101498;
1.412990;-0.000005;1.000103;0.823965;0.000000;1.000000;0.800000;0.843004;0.101494;
1.413236;-0.000005;1.000103;0.823934;0.000000;1.000000;0.800000;0.842973;0.101487;
1.413359;-0.000005;1.000103;0.823918;0.000000;1.000000;0.800000;0.842958;0.101483;
1.413605;-0.000006;1.000103;0.823887;0.000000;1.000000;0.800000;0.842927;0.101476;
1.413728;-0.000006;1.000103;0.823872;0.000000;1.000000;0.800000;0.842911;0.101472;
1.413974;-0.000006;1.000103;0.823841;0.000000;1.000000;0.800000;0.842881;0.101465;
1.414097;-0.000006;1.000103;0.823825;0.000000;1.000000;0.800000;0.842865;0.101461;
1.414343;-0.000006;1.000103;0.823794;0.000000;1.000000;0.800000;0.842835;0.101454;
1.414466;-0.000006;1.000103;0.823779;0.000000;1.000000;0.800000;0.842819;0.101450;
1.414713;-0.000006;1.000103;0.823748;0.000000;1.000000;0.800000;0.842789;0.101443;
1.414836;-0.000006;1.000103;0.823733;0.000000;1.000000;0.800000;0.842773;0.101439;
1.415082;-0.000006;1.000103;0.823702;0.000000;1.000000;0.800000;0.842743;0.101432;
1.415205;-0.000006;1.000103;0.823687;0.000000;1.000000;0.800000;0.842728;0.101428;
1.415451;-0.000006;1.000103;0.823656;0.000000;1.000000;0.800000;0.842697;0.101421;
1.415574;-0.000006;1.000103;0.823641;0.000000;1.000000;0.800000;0.842682;0.101417;
1.415820;-0.000007;1.000103;0.823610;0.000000;1.000000;0.800000;0.842651;0.101410;
1.415943;-0.000007;1.000103;0.823595;0.000000;1.000000;0.800000;0.842636;0.101406;
1.416189;-0.000007;1.000103;0.823564;0.000000;1.000000;0.800000;0.842606;0.101399;
1.416313;-0.000007;1.000103;0.823549;0.000000;1.000000;0.800000;0.842591;0.101395;
1.416559;-0.000007;1.000103;0.823518;0.000000;1.000000;0.800000;0.842560;0.101388;
1.416682;-0.000007;1.000103;0.823503;0.000000;1.000000;0.800000;0.842545;0.101385;
1.416928;-0.000007;1.000103;0.823473;0.000000;1.000000;0.800000;0.842515;0.101377;
1.417051;-0.000007;1.000103;0.823458;0.000000;1.000000;0.800000;0.842500;0.101374;
1.417297;-0.000007;1.000103;0.823427;0.000000;1.000000;0.800000;0.842469;0.101367;
1.417420;-0.000007;1.000103;0.823412;0.000000;1.000000;0.800000;0.842454;0.101363;
1.417666;-0.000007;1.000103;0.823382;0.000000;1.000000;0.800000;0.842424;0.101356;
1.417789;-0.000007;1.000103;0.823367;0.000000;1.000000;0.800000;0.842409;0.101352;
1.418035;-0.000007;1.000103;0.823336;0.000000;1.000000;0.800000;0.842379;0.101345;
1.418159;-0.000008;1.000103;0.823321;0.000000;1.000000;0.800000;0.842364;0.101341;
1.418405;-0.000008;1.000103;0.823291;0.000000;1.000000;0.800000;0.842334;0.101334;
1.418528;-0.000008;1.000103;0.823276;0.000000;1.000000;0.800000;0.842319;0.101331;
1.418774;-0.000008;1.000103;0.823246;0.000000;1.000000;0.800000;0.842289;0.101324;
1.418897;-0.000008;1.000103;0.823231;0.000000;1.000000;0.800000;0.842274;0.101320;
1.419143;-0.000008;1.000103;0.823200;0.000000;1.000000;0.800000;0.842244;0.101313;
1.419266;-0.000008;1.000103;0.823185;0.000000;1.000000;0.800000;0.842229;0.101309;
1.419512;-0.000008;1.000103;0.823155;0.000000;1.000000;0.800000;0.842199;0.101302;
1.419635;-0.000008;1.000103;0.823140;0.000000;1.000000;0.800000;0.842184;0.101299;
1.419881;-0.000008;1.000103;0.823110;0.000000;1.000000;0.800000;0.842155;0.101291;
1.420005;-0.000008;1.000103;0.823095;0.000000;1.000000;0.800000;0.842140;0.101288;
1.420251;-0.000008;1.000103;0.823066;0.000000;1.000000;0.800000;0.842110;0.101281;
1.420374;-0.000008;1.000103;0.823051;0.000000;1.000000;0.800000;0.842095;0.101277;
1.420620;-0.000009;1.000103;0.823021;0.000000;1.000000;0.800000;0.842065;0.101270;
1.420743;-0.000009;1.000103;0.823006;0.000000;1.000000;0.800000;0.842051;0.101267;
1.420989;-0.000009;1.000103;0.822976;0.000000;1.000000;0.800000;0.842021;0.101260;
1.421112;-0.000009;1.000103;0.822961;0.000000;1.000000;0.800000;0.842006;0.101256;
1.421358;-0.000009;1.000103;0.822931;0.000000;1.000000;0.800000;0.841977;0.101249;
1.421481;-0.000009;1.000103;0.822917;0.000000;1.000000;0.800000;0.841962;0.101246;
1.421728;-0.000009;1.000103;0.822887;0.000000;1.000000;0.800000;0.841932;0.101238;
1.421851;-0.000009;1.000103;0.822872;0.000000;1.000000;0.800000;0.841918;0.101235;
1.422097;-0.000009;1.000103;0.822842;0.000000;1.000000;0.800000;0.841888;0.101228;
1.422220;-0.000009;1.000103;0.822828;0.000000;1.000000;0.800000;0.841873;0.101224;
1.422466;-0.000009;1.000103;0.822798;0.000000;1.000000;0.800000;0.841844;0.101217;
1.422589;-0.000009;1.000103;0.822783;0.000000;1.000000;0.800000;0.841829;0.101214;
1.422835;-0.000010;1.000103;0.822754;0.000000;1.000000;0.800000;0.841800;0.101207;
1.422958;-0.000010;1.000103;0.822739;0.000000;1.000000;0.800000;0.841785;0.101203;
1.423204;-0.000010;1.000103;0.822710;0.000000;1.000000;0.800000;0.841756;0.101196;
1.423327;-0.000010;1.000103;0.822695;0.000000;1.000000;0.800000;0.841741;0.101193;
1.423574;-0.000010;1.000103;0.822665;0.000000;1.000000;0.800000;0.841712;0.101186;
1.423697;-0.000010;1.000103;0.822651;0.000000;1.000000;0.800000;0.841698;0.101182;
1.423943;-0.000010;1.000103;0.822621;0.000000;1.000000;0.800000;0.841668;0.101176;
1.424066;-0.000010;1.000103;0.822607;0.000000;1.000000;0.800000;0.841654;0.101172;
1.424312;-0.000010;1.000103;0.822577;0.000000;1.000000;0.800000;0.841625;0.101165;
1.424435;-0.000010;1.000103;0.822563;0.000000;1.000000;0.800000;0.841610;0.101162;
1.424681;-0.000010;1.000103;0.822534;0.000000;1.000000;0.800000;0.841581;0.101155;
1.424804;-0.000010;1.000103;0.822519;0.000000;1.000000;0.800000;0.841567;0.101151;
1.425050;-0.000010;1.000103;0.822490;0.000000;1.000000;0.800000;0.841538;0.101144;
1.425173;-0.000011;1.000103;0.822475;0.000000;1.000000;0.800000;0.841523;0.101141;
1.425420;-0.000011;1.000103;0.822446;0.000000;1.000000;0.800000;0.841494;0.101134;
1.425543;-0.000011;1.000103;0.822432;0.000000;1.000000;0.800000;0.841480;0.101131;
1.425789;-0.000011;1.000103;0.822402;0.000000;1.000000;0.800000;0.841451;0.101124;
1.425912;-0.000011;1.000103;0.822388;0.000000;1.000000;0.800000;0.841436;0.101120;
1.426158;-0.000011;1.000103;0.822359;0.000000;1.000000;0.800000;0.841408;0.101113;
1.426281;-0.000011;1.000103;0.822344;0.000000;1.000000;0.800000;0.841393;0.101110;
1.426527;-0.000011;1.000103;0.822316;0.000000;1.000000;0.800000;0.841364;0.101103;
1.426650;-0.000011;1.000104;0.822301;0.000000;1.000000;0.800000;0.841350;0.101100;
1.426896;-0.000011;1.000104;0.822272;0.000000;1.000000;0.800000;0.841321;0.101093;
1.427019;-0.000011;1.000104;0.822258;0.000000;1.000000;0.800000;0.841307;0.101089;
1.427266;-0.000011;1.000104;0.822229;0.000000;1.000000;0.800000;0.841278;0.101082;
1.427389;-0.000011;1.000104;0.822214;0.000000;1.000000;0.800000;0.841264;0.101079;
1.427635;-0.000012;1.000104;0.822186;0.000000;1.000000;0.800000;0.841235;0.101072;
1.427758;-0.000012;1.000104;0.822171;0.000000;1.000000;0.800000;0.841221;0.101069;
1.428004;-0.000012;1.000104;0.822143;0.000000;1.000000;0.800000;0.841193;0.101062;
1.428127;-0.000012;1.000104;0.822128;0.000000;1.000000;0.800000;0.841178;0.101059;
1.428373;-0.000012;1.000104;0.822100;0.000000;1.000000;0.800000;0.841150;0.101052;
1.428496;-0.000012;1.000104;0.822085;0.000000;1.000000;0.800000;0.841136;0.101048;
1.428742;-0.000012;1.000104;0.822057;0.000000;1.000000;0.800000;0.841107;0.101042;
1.428865;-0.000012;1.000104;0.822042;0.000000;1.000000;0.800000;0.841093;0.101038;
1.429112;-0.000012;1.000104;0.822014;0.000000;1.000000;0.800000;0.841065;0.101032;
1.429235;-0.000012;1.000104;0.822000;0.000000;1.000000;0.800000;0.841050;0.101028;
1.429481;-0.000012;1.000104;0.821971;0.000000;1.000000;0.800000;0.841022;0.101021;
1.429604;-0.000012;1.000104;0.821957;0.000000;1.000000;0.800000;0.841008;0.101018;
1.429850;-0.000013;1.000104;0.821928;0.000000;1.000000;0.800000;0.840980;0.101011;
1.429973;-0.000013;1.000104;0.821914;0.000000;1.000000;0.800000;0.840966;0.101008;
1.430219;-0.000013;1.000104;0.821886;0.000000;1.000000;0.800000;0.840937;0.101001;
1.430342;-0.000013;1.000104;0.821872;0.000000;1.000000;0.800000;0.840923;0.100998;
1.430588;-0.000013;1.000104;0.821843;0.000000;1.000000;0.800000;0.840895;0.100991;
1.430711;-0.000013;1.000104;0.821829;0.000000;1.000000;0.800000;0.840881;0.100988;
1.430958;-0.000013;1.000104;0.821801;0.000000;1.000000;0.800000;0.840853;0.100981;
1.431081;-0.000013;1.000104;0.821787;0.000000;1.000000;0.800000;0.840839;0.100978;
1.431327;-0.000013;1.000104;0.821758;0.000000;1.000000;0.800000;0.840811;0.100971;
1.431450;-0.000013;1.000104;0.821744;0.000000;1.000000;0.800000;0.840797;0.100968;
1.431696;-0.000013;1.000104;0.821716;0.000000;1.000000;0.800000;0.840769;0.100961;
1.431819;-0.000013;1.000104;0.821702;0.000000;1.000000;0.800000;0.840755;0.100958;
1.432065;-0.000013;1.000104;0.821674;0.000000;1.000000;0.800000;0.840727;0.100951;
1.432188;-0.000014;1.000104;0.821660;0.000000;1.000000;0.800000;0.840713;0.100948;
1.432434;-0.000014;1.000104;0.821632;0.000000;1.000000;0.800000;0.840685;0.100941;
1.432557;-0.000014;1.000104;0.821618;0.000000;1.000000;0.800000;0.840671;0.100938;
1.432804;-0.000014;1.000104;0.821590;0.000000;1.000000;0.800000;0.840643;0.100931;
1.432927;-0.000014;1.000104;0.821576;0.000000;1.000000;0.800000;0.840629;0.100928;
1.433173;-0.000014;1.000104;0.821548;0.000000;1.000000;0.800000;0.840602;0.100921;
1.433296;-0.000014;1.000104;0.821534;0.000000;1.000000;0.800000;0.840588;0.100918;
1.433542;-0.000014;1.000104;0.821506;0.000000;1.000000;0.800000;0.840560;0.100911;
1.433665;-0.000014;1.000104;0.821492;0.000000;1.000000;0.800000;0.840546;0.100908;
1.433911;-0.000014;1.000104;0.821464;0.000000;1.000000;0.800000;0.840518;0.100901;
1.434034;-0.000014;1.000104;0.821450;0.000000;1.000000;0.800000;0.840505;0.100898;
1.434280;-0.000014;1.000104;0.821423;0.000000;1.000000;0.800000;0.840477;0.100891;
1.434404;-0.000014;1.000104;0.821409;0.000000;1.000000;0.800000;0.840463;0.100888;
1.434650;-0.000015;1.000104;0.821381;0.000000;1.000000;0.800000;0.840436;0.100882;
1.434773;-0.000015;1.000104;0.821367;0.000000;1.000000;0.800000;0.840422;0.100878;
1.435019;-0.000015;1.000104;0.821339;0.000000;1.000000;0.800000;0.840394;0.100872;
1.435142;-0.000015;1.000104;0.821326;0.000000;1.000000;0.800000;0.840381;0.100868;
1.435388;-0.000015;1.000104;0.821298;0.000000;1.000000;0.800000;0.840353;0.100862;
1.435511;-0.000015;1.000104;0.821284;0.000000;1.000000;0.800000;0.840339;0.100859;
1.435757;-0.000015;1.000104;0.821257;0.000000;1.000000;0.800000;0.840312;0.100852;
1.435880;-0.000015;1.000104;0.821243;0.000000;1.000000;0.800000;0.840298;0.100849;
1.436126;-0.000015;1.000104;0.821215;0.000000;1.000000;0.800000;0.840271;0.100842;
1.436250;-0.000015;1.000104;0.821202;0.000000;1.000000;0.800000;0.840257;0.100839;
1.436496;-0.000015;1.000104;0.821174;0.000000;1.000000;0.800000;0.840230;0.100833;
1.436619;-0.000015;1.000104;0.821160;0.000000;1.000000;0.800000;0.840216;0.100829;
1.436865;-0.000016;1.000104;0.821133;0.000000;1.000000;0.800000;0.840189;0.100823;
1.436988;-0.000016;1.000104;0.821119;0.000000;1.000000;0.800000;0.840175;0.100820;
1.437234;-0.000016;1.000104;0.821092;0.000000;1.000000;0.800000;0.840148;0.100813;
1.437357;-0.000016;1.000104;0.821078;0.000000;1.000000;0.800000;0.840135;0.100810;
1.437603;-0.000016;1.000104;0.821051;0.000000;1.000000;0.800000;0.840108;0.100803;
1.437726;-0.000016;1.000104;0.821037;0.000000;1.000000;0.800000;0.840094;0.100800;
1.437972;-0.000016;1.000104;0.821010;0.000000;1.000000;0.800000;0.840067;0.100794;
1.438096;-0.000016;1.000104;0.820996;0.000000;1.000000;0.800000;0.840053;0.100790;
1.438342;-0.000016;1.000104;0.820969;0.000000;1.000000;0.800000;0.840026;0.100784;
1.438465;-0.000016;1.000104;0.820956;0.000000;1.000000;0.800000;0.840013;0.100781;
1.438711;-0.000016;1.000104;0.820928;0.000000;1.000000;0.800000;0.839986;0.100774;
1.438834;-0.000016;1.000104;0.820915;0.000000;1.000000;0.800000;0.839972;0.100771;
1.439080;-0.000016;1.000104;0.820888;0.000000;1.000000;0.800000;0.839945;0.100765;
1.439203;-0.000017;1.000104;0.820874;0.000000;1.000000;0.800000;0.839932;0.100761;
1.439449;-0.000017;1.000104;0.820847;0.000000;1.000000;0.800000;0.839905;0.100755;
1.439572;-0.000017;1.000104;0.820834;0.000000;1.000000;0.800000;0.839892;0.100752;
1.439819;-0.000017;1.000104;0.820807;0.000000;1.000000;0.800000;0.839865;0.100745;
1.439942;-0.000017;1.000104;0.820793;0.000000;1.000000;0.800000;0.839851;0.100742;
1.440188;-0.000017;1.000104;0.820766;0.000000;1.000000;0.800000;0.839825;0.100736;
1.440311;-0.000017;1.000104;0.820753;0.000000;1.000000;0.800000;0.839811;0.100733;
1.440557;-0.000017;1.000104;0.820726;0.000000;1.000000;0.800000;0.839785;0.100726;
1.440680;-0.000017;1.000104;0.820713;0.000000;1.000000;0.800000;0.839771;0.100723;
1.440926;-0.000017;1.000104;0.820686;0.000000;1.000000;0.800000;0.839745;0.100717;
1.441049;-0.000017;1.000104;0.820672;0.000000;1.000000;0.800000;0.839731;0.100714;
1.441295;-0.000017;1.000104;0.820646;0.000000;1.000000;0.800000;0.839705;0.100707;
1.441418;-0.000018;1.000104;0.820632;0.000000;1.000000;0.800000;0.839691;0.100704;
1.441665;-0.000018;1.000104;0.820605;0.000000;1.000000;0.800000;0.839665;0.100698;
1.441788;-0.000018;1.000104;0.820592;0.000000;1.000000;0.800000;0.839651;0.100695;
1.442034;-0.000018;1.000104;0.820565;0.000000;1.000000;0.800000;0.839625;0.100688;
1.442157;-0.000018;1.000104;0.820552;0.000000;1.000000;0.800000;0.839612;0.100685;
1.442403;-0.000018;1.000104;0.820525;0.000000;1.000000;0.800000;0.839585;0.100679;
1.442526;-0.000018;1.000104;0.820512;0.000000;1.000000;0.800000;0.839572;0.100676;
1.442772;-0.000018;1.000104;0.820486;0.000000;1.000000;0.800000;0.839546;0.100669;
1.442895;-0.000018;1.000104;0.820472;0.000000;1.000000;0.800000;0.839532;0.100666;
1.443141;-0.000018;1.000104;0.820446;0.000000;1.000000;0.800000;0.839506;0.100660;
1.443264;-0.000018;1.000104;0.820433;0.000000;1.000000;0.800000;0.839493;0.100657;
1.443511;-0.000018;1.000104;0.820406;0.000000;1.000000;0.800000;0.839467;0.100651;
1.443634;-0.000018;1.000104;0.820393;0.000000;1.000000;0.800000;0.839453;0.100647;
1.443880;-0.000019;1.000104;0.820366;0.000000;1.000000;0.800000;0.839427;0.100641;
1.444003;-0.000019;1.000104;0.820353;0.000000;1.000000;0.800000;0.839414;0.100638;
1.444249;-0.000019;1.000104;0.820327;0.000000;1.000000;0.800000;0.839388;0.100632;
1.444372;-0.000019;1.000104;0.820314;0.000000;1.000000;0.800000;0.839375;0.100629;
1.444618;-0.000019;1.000104;0.820287;0.000000;1.000000;0.800000;0.839349;0.100622;
1.444741;-0.000019;1.000104;0.820274;0.000000;1.000000;0.800000;0.839336;0.100619;
1.444987;-0.000019;1.000104;0.820248;0.000000;1.000000;0.800000;0.839309;0.100613;
1.445110;-0.000019;1.000104;0.820235;0.000000;1.000000;0.800000;0.839296;0.100610;
1.445357;-0.000019;1.000104;0.820209;0.000000;1.000000;0.800000;0.839270;0.100604;
1.445480;-0.000019;1.000104;0.820195;0.000000;1.000000;0.800000;0.839257;0.100601;
1.445726;-0.000019;1.000104;0.820169;0.000000;1.000000;0.800000;0.839231;0.100594;
1.445849;-0.000019;1.000104;0.820156;0.000000;1.000000;0.800000;0.839218;0.100591;
1.446095;-0.000020;1.000104;0.820130;0.000000;1.000000;0.800000;0.839192;0.100585;
1.446218;-0.000020;1.000104;0.820117;0.000000;1.000000;0.800000;0.839179;0.100582;
1.446464;-0.000020;1.000104;0.820091;0.000000;1.000000;0.800000;0.839154;0.100576;
1.446587;-0.000020;1.000104;0.820078;0.000000;1.000000;0.800000;0.839141;0.100573;
1.446833;-0.000020;1.000104;0.820052;0.000000;1.000000;0.800000;0.839115;0.100567;
1.446956;-0.000020;1.000104;0.820039;0.000000;1.000000;0.800000;0.839102;0.100564;
1.447203;-0.000020;1.000104;0.820013;0.000000;1.000000;0.800000;0.839076;0.100557;
1.447326;-0.000020;1.000104;0.820000;0.000000;1.000000;0.800000;0.839063;0.100554;
1.447572;-0.000020;1.000104;0.819974;0.000000;1.000000;0.800000;0.839037;0.100548;
1.447695;-0.000020;1.000104;0.819961;0.000000;1.000000;0.800000;0.839025;0.100545;
1.447941;-0.000020;1.000104;0.819935;0.000000;1.000000;0.800000;0.838999;0.100539;
1.448064;-0.000020;1.000104;0.819922;0.000000;1.000000;0.800000;0.838986;0.100536;
1.448310;-0.000020;1.000105;0.819897;0.000000;1.000000;0.800000;0.838960;0.100530;
1.448433;-0.000021;1.000105;0.819884;0.000000;1.000000;0.800000;0.838948;0.100527;
1.448679;-0.000021;1.000105;0.819858;0.000000;1.000000;0.800000;0.838922;0.100521;
1.448802;-0.000021;1.000105;0.819845;0.000000;1.000000;0.800000;0.838909;0.100518;
1.449049;-0.000021;1.000105;0.819819;0.000000;1.000000;0.800000;0.838884;0.100512;
1.449172;-0.000021;1.000105;0.819807;0.000000;1.000000;0.800000;0.838871;0.100509;
1.449418;-0.000021;1.000105;0.819781;0.000000;1.000000;0.800000;0.838845;0.100503;
1.449541;-0.000021;1.000105;0.819768;0.000000;1.000000;0.800000;0.838833;0.100499;
1.449787;-0.000021;1.000105;0.819742;0.000000;1.000000;0.800000;0.838807;0.100493;
1.449910;-0.000021;1.000105;0.819730;0.000000;1.000000;0.800000;0.838794;0.100490;
1.450156;-0.000021;1.000105;0.819704;0.000000;1.000000;0.800000;0.838769;0.100484;
1.450279;-0.000021;1.000105;0.819691;0.000000;1.000000;0.800000;0.838756;0.100481;
1.450525;-0.000021;1.000105;0.819666;0.000000;1.000000;0.800000;0.838731;0.100475;
1.450648;-0.000021;1.000105;0.819653;0.000000;1.000000;0.800000;0.838718;0.100472;
1.450895;-0.000022;1.000105;0.819628;0.000000;1.000000;0.800000;0.838693;0.100466;
1.451018;-0.000022;1.000105;0.819615;0.000000;1.000000;0.800000;0.838680;0.100463;
1.451264;-0.000022;1.000105;0.819590;0.000000;1.000000;0.800000;0.838655;0.100457;
1.451387;-0.000022;1.000105;0.819577;0.000000;1.000000;0.800000;0.838642;0.100454;
1.451633;-0.000022;1.000105;0.819551;0.000000;1.000000;0.800000;0.838617;0.100448;
1.451756;-0.000022;1.000105;0.819539;0.000000;1.000000;0.800000;0.838605;0.100445;
1.452002;-0.000022;1.000105;0.819513;0.000000;1.000000;0.800000;0.838580;0.100439;
1.452125;-0.000022;1.000105;0.819501;0.000000;1.000000;0.800000;0.838567;0.100436;
1.452371;-0.000022;1.000105;0.819476;0.000000;1.000000;0.800000;0.838542;0.100430;
1.452495;-0.000022;1.000105;0.819463;0.000000;1.000000;0.800000;0.838529;0.100427;
1.452741;-0.000022;1.000105;0.819438;0.000000;1.000000;0.800000;0.838504;0.100421;
1.452864;-0.000022;1.000105;0.819425;0.000000;1.000000;0.800000;0.838492;0.100418;
1.453110;-0.000023;1.000105;0.819400;0.000000;1.000000;0.800000;0.838467;0.100412;
1.453233;-0.000023;1.000105;0.819387;0.000000;1.000000;0.800000;0.838454;0.100409;
1.453479;-0.000023;1.000105;0.819362;0.000000;1.000000;0.800000;0.838429;0.100403;
1.453602;-0.000023;1.000105;0.819350;0.000000;1.000000;0.800000;0.838417;0.100400;
1.453848;-0.000023;1.000105;0.819325;0.000000;1.000000;0.800000;0.838392;0.100394;
1.453971;-0.000023;1.000105;0.819312;0.000000;1.000000;0.800000;0.838379;0.100392;
1.454217;-0.000023;1.000105;0.819287;0.000000;1.000000;0.800000;0.838355;0.100386;
1.454341;-0.000023;1.000105;0.819275;0.000000;1.000000;0.800000;0.838342;0.100383;
1.454587;-0.000023;1.000105;0.819250;0.000000;1.000000;0.800000;0.838317;0.100377;
1.454710;-0.000023;1.000105;0.819237;0.000000;1.000000;0.800000;0.838305;0.100374;
1.454956;-0.000023;1.000105;0.819212;0.000000;1.000000;0.800000;0.838280;0.100368;
1.455079;-0.000023;1.000105;0.819200;0.000000;1.000000;0.800000;0.838268;0.100365;
1.455325;-0.000023;1.000105;0.819175;0.000000;1.000000;0.800000;0.838243;0.100359;
1.455448;-0.000024;1.000105;0.819162;0.000000;1.000000;0.800000;0.838231;0.100356;
1.455694;-0.000024;1.000105;0.819138;0.000000;1.000000;0.800000;0.838206;0.100350;
1.455817;-0.000024;1.000105;0.819125;0.000000;1.000000;0.800000;0.838194;0.100347;
1.456063;-0.000024;1.000105;0.819100;0.000000;1.000000;0.800000;0.838169;0.100341;
1.456187;-0.000024;1.000105;0.819088;0.000000;1.000000;0.800000;0.838157;0.100338;
1.456433;-0.000024;1.000105;0.819063;0.000000;1.000000;0.800000;0.838132;0.100333;
1.456556;-0.000024;1.000105;0.819051;0.000000;1.000000;0.800000;0.838120;0.100330;
1.456802;-0.000024;1.000105;0.819026;0.000000;1.000000;0.800000;0.838095;0.100324;
1.456925;-0.000024;1.000105;0.819014;0.000000;1.000000;0.800000;0.838083;0.100321;
1.457171;-0.000024;1.000105;0.818989;0.000000;1.000000;0.800000;0.838059;0.100315;
1.457294;-0.000024;1.000105;0.818977;0.000000;1.000000;0.800000;0.838046;0.100312;
1.457540;-0.000024;1.000105;0.818952;0.000000;1.000000;0.800000;0.838022;0.100306;
1.457663;-0.000024;1.000105;0.818940;0.000000;1.000000;0.800000;0.838010;0.100303;
1.457909;-0.000025;1.000105;0.818916;0.000000;1.000000;0.800000;0.837985;0.100298;
1.458033;-0.000025;1.000105;0.818903;0.000000;1.000000;0.800000;0.837973;0.100295;
1.458279;-0.000025;1.000105;0.818879;0.000000;1.000000;0.800000;0.837949;0.100289;
1.458402;-0.000025;1.000105;0.818867;0.000000;1.000000;0.800000;0.837937;0.100286;
1.458648;-0.000025;1.000105;0.818842;0.000000;1.000000;0.800000;0.837912;0.100280;
1.458771;-0.000025;1.000105;0.818830;0.000000;1.000000;0.800000;0.837900;0.100277;
1.459017;-0.000025;1.000105;0.818806;0.000000;1.000000;0.800000;0.837876;0.100272;
1.459140;-0.000025;1.000105;0.818793;0.000000;1.000000;0.800000;0.837864;0.100269;
1.459386;-0.000025;1.000105;0.818769;0.000000;1.000000;0.800000;0.837840;0.100263;
1.459509;-0.000025;1.000105;0.818757;0.000000;1.000000;0.800000;0.837828;0.100260;
1.459756;-0.000025;1.000105;0.818733;0.000000;1.000000;0.800000;0.837804;0.100254;
1.459879;-0.000025;1.000105;0.818721;0.000000;1.000000;0.800000;0.837791;0.100251;
1.460125;-0.000026;1.000105;0.818696;0.000000;1.000000;0.800000;0.837767;0.100246;
1.460248;-0.000026;1.000105;0.818684;0.000000;1.000000;0.800000;0.837755;0.100243;
1.460494;-0.000026;1.000105;0.818660;0.000000;1.000000;0.800000;0.837731;0.100237;
1.460617;-0.000026;1.000105;0.818648;0.000000;1.000000;0.800000;0.837719;0.100234;
1.460863;-0.000026;1.000105;0.818624;0.000000;1.000000;0.800000;0.837695;0.100228;
1.460986;-0.000026;1.000105;0.818612;0.000000;1.000000;0.800000;0.837683;0.100226;
1.461232;-0.000026;1.000105;0.818588;0.000000;1.000000;0.800000;0.837659;0.100220;
1.461355;-0.000026;1.000105;0.818575;0.000000;1.000000;0.800000;0.837647;0.100217;
1.461602;-0.000026;1.000105;0.818551;0.000000;1.000000;0.800000;0.837623;0.100211;
1.461725;-0.000026;1.000105;0.818539;0.000000;1.000000;0.800000;0.837611;0.100209;
1.461971;-0.000026;1.000105;0.818515;0.000000;1.000000;0.800000;0.837588;0.100203;
1.462094;-0.000026;1.000105;0.818503;0.000000;1.000000;0.800000;0.837576;0.100200;
1.462340;-0.000026;1.000105;0.818479;0.000000;1.000000;0.800000;0.837552;0.100194;
1.462463;-0.000027;1.000105;0.818467;0.000000;1.000000;0.800000;0.837540;0.100191;
1.462709;-0.000027;1.000105;0.818443;0.000000;1.000000;0.800000;0.837516;0.100186;
1.462832;-0.000027;1.000105;0.818432;0.000000;1.000000;0.800000;0.837504;0.100183;
1.463078;-0.000027;1.000105;0.818408;0.000000;1.000000;0.800000;0.837481;0.100177;
1.463201;-0.000027;1.000105;0.818396;0.000000;1.000000;0.800000;0.837469;0.100175;
1.463448;-0.000027;1.000105;0.818372;0.000000;1.000000;0.800000;0.837445;0.100169;
1.463571;-0.000027;1.000105;0.818360;0.000000;1.000000;0.800000;0.837433;0.100166;
1.463817;-0.000027;1.000105;0.818336;0.000000;1.000000;0.800000;0.837410;0.100160;
1.463940;-0.000027;1.000105;0.818324;0.000000;1.000000;0.800000;0.837398;0.100158;
1.464186;-0.000027;1.000105;0.818301;0.000000;1.000000;0.800000;0.837374;0.100152;
1.464309;-0.000027;1.000105;0.818289;0.000000;1.000000;0.800000;0.837362;0.100149;
1.464555;-0.000027;1.000105;0.818265;0.000000;1.000000;0.800000;0.837339;0.100144;
1.464678;-0.000027;1.000105;0.818253;0.000000;1.000000;0.800000;0.837327;0.100141;
1.464924;-0.000028;1.000105;0.818230;0.000000;1.000000;0.800000;0.837304;0.100135;
1.465047;-0.000028;1.000105;0.818218;0.000000;1.000000;0.800000;0.837292;0.100132;
1.465294;-0.000028;1.000105;0.818194;0.000000;1.000000;0.800000;0.837268;0.100127;
1.465417;-0.000028;1.000105;0.818182;0.000000;1.000000;0.800000;0.837257;0.100124;
1.465663;-0.000028;1.000105;0.818159;0.000000;1.000000;0.800000;0.837233;0.100118;
1.465786;-0.000028;1.000105;0.818147;0.000000;1.000000;0.800000;0.837222;0.100116;
